Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000267796,LIN37,10,-0.9484,11,-0.7818,28,0.61732,18,-0.0743,19,-0.0390,23,0.32157,19,-0.0370,19,0.03091,21,0.13097
ENSG00000004776,HSPB6,22,1.27755,5,-1.1154,3,-1.7000,17,0.80100,4,-1.3155,10,0.06621,14,0.47740,7,-0.4856,9,-0.2381
ENSG00000004777,ARHGAP33,16,-1.3788,43,0.15887,33,-0.2560,57,0.60643,37,-0.0854,49,0.40765,44,0.19399,31,-0.3840,33,-0.2809
ENSG00000105290,APLP1,1059,1.01593,724,0.36775,641,0.16910,867,0.67091,757,0.44238,401,-0.6304,322,-0.9087,298,-1.0249,299,-1.0210
ENSG00000011600,TYROBP,77,2.38407,18,-0.2276,3,-2.7417,12,-0.8490,4,-2.2118,6,-1.9493,28,0.46516,21,-0.0026,32,0.72055
ENSG00000126243,LRFN3,8,-1.5023,22,0.00559,30,0.50522,16,-0.4529,23,0.10066,27,0.35495,23,0.04105,32,0.60334,12,-0.9365
ENSG00000205138,SDHAF1,31,0.13493,31,0.13163,22,-0.4277,33,0.24242,47,0.80403,29,0.05089,17,-0.7868,20,-0.5469,26,-0.1519
ENSG00000239382,ALKBH6,16,-1.0744,13,-1.4064,42,0.44105,32,-0.0059,53,0.83041,35,0.15940,28,-0.2028,37,0.23770,29,-0.1360
ENSG00000105270,CLIP3,147,-1.0732,298,0.02028,381,0.41997,363,0.34035,286,-0.0446,317,0.13430,278,-0.0939,239,-0.3325,318,0.12233
ENSG00000105258,POLR2I,317,0.74994,198,-0.0282,144,-0.5244,179,-0.1844,238,0.27081,187,-0.1326,229,0.20734,158,-0.3868,176,-0.2105
ENSG00000105254,TBCB,327,0.61500,299,0.46566,220,-0.0348,146,-0.6704,267,0.27982,239,0.10927,152,-0.6136,219,-0.0379,139,-0.7535
ENSG00000126247,CAPNS1,202,-0.4984,280,0.01871,359,0.42074,246,-0.1911,390,0.55751,306,0.17910,209,-0.4423,250,-0.1639,224,-0.3385
ENSG00000161281,COX7A1,43,-1.5515,122,0.04599,140,0.27045,129,0.13430,57,-1.1396,143,0.34997,125,0.09109,131,0.16937,151,0.39065
ENSG00000167635,ZNF146,52,1.15907,56,1.31890,18,-0.5167,11,-1.2331,14,-0.9657,24,-0.1176,15,-0.7886,17,-0.6220,25,-0.0306
ENSG00000232677,LINC00665,15,-0.3610,23,0.28012,17,-0.2604,31,0.77031,20,0.05665,21,0.13614,20,0.05944,7,-1.5347,19,-0.0410
ENSG00000142065,ZFP14,35,1.39811,14,-0.1137,18,0.30374,15,-0.0190,7,-1.0343,11,-0.4758,10,-0.5542,17,0.20737,11,-0.4952
ENSG00000181007,ZFP82,11,0.02508,7,-0.6086,12,0.06574,14,0.32638,10,-0.1573,13,0.26392,10,-0.2079,6,-0.9036,16,0.53592
ENSG00000254004,ZNF260,19,1.07052,6,-0.6160,14,0.52950,5,-1.0953,6,-0.6739,7,-0.5009,9,-0.0572,12,0.36688,12,0.27481
ENSG00000186020,ZNF529,23,-0.4126,55,0.97061,30,-0.0122,43,0.56949,27,-0.1921,32,0.10907,22,-0.4993,23,-0.4418,16,-0.9645
ENSG00000161298,ZNF382,5,-1.0881,20,1.11954,15,0.59218,5,-0.8833,16,0.75379,9,-0.1057,5,-0.9311,7,-0.5971,9,-0.2442
ENSG00000197808,ZNF461,10,0.09632,2,-2.0185,13,0.57921,12,0.48052,12,0.45074,10,0.12025,8,-0.2498,9,-0.0889,6,-0.6766
ENSG00000196967,ZNF585A,11,-0.3037,23,0.95203,24,1.01063,13,0.05574,12,-0.1024,12,-0.1922,7,-0.8874,7,-0.9601,9,-0.5608
ENSG00000245680,ZNF585B,8,-0.1315,10,0.13186,12,0.40009,8,-0.1555,11,0.29224,8,-0.1836,8,-0.1598,6,-0.6883,11,0.37131
ENSG00000226686,LINC01535,8,-1.3918,12,-0.8264,27,0.37799,29,0.52425,28,0.46874,29,0.59289,17,-0.3424,13,-0.7555,18,-0.2208
ENSG00000181666,ZNF875,7,-0.7867,14,0.15028,14,0.16686,12,-0.0075,16,0.42933,16,0.41906,9,-0.4286,13,0.11570,7,-0.9355
ENSG00000171827,ZNF570,12,0.41325,12,0.39452,11,0.22918,7,-0.5506,5,-1.0678,8,-0.3658,10,0.08891,15,0.66448,8,-0.1736
ENSG00000188227,ZNF793,15,0.64559,5,-1.1161,10,-0.0623,6,-0.8316,7,-0.6190,9,-0.2324,7,-0.4583,20,1.08399,14,0.54909
ENSG00000171817,ZNF540,7,-1.5791,29,0.56928,24,0.25807,28,0.52068,24,0.23708,27,0.54073,9,-1.1712,12,-0.8458,16,-0.3513
ENSG00000105738,SIPA1L3,10,-0.3807,16,0.37382,14,0.14595,8,-0.6974,12,-0.0891,14,0.21114,15,0.27043,12,-0.0327,11,-0.2263
ENSG00000011332,DPF1,13,-2.5094,86,0.26727,93,0.39948,91,0.36443,82,0.18963,92,0.44168,45,-0.7332,56,-0.3983,75,0.05669
ENSG00000167642,SPINT2,22,-2.9604,169,0.10881,232,0.63385,216,0.51381,180,0.20988,189,0.32988,129,-0.3193,99,-0.7207,153,-0.0479
ENSG00000167641,PPP1R14A,1153,5.30075,231,0.81698,7,-4.4586,5,-4.7193,2,-6.2760,2,-6.2638,1,-7.0298,4,-5.2828,6,-4.5927
ENSG00000167645,YIF1B,42,0.30989,33,-0.0951,62,0.96341,37,0.09959,27,-0.4084,36,0.05616,29,-0.2986,26,-0.4251,20,-0.8668
ENSG00000099341,PSMD8,119,-0.7857,191,-0.0560,265,0.48069,238,0.30187,243,0.33845,231,0.28638,141,-0.5287,137,-0.5772,179,-0.1584
ENSG00000188766,SPRED3,6,-0.6385,5,-0.9856,9,-0.1500,8,-0.2853,11,0.09210,7,-0.6028,7,-0.6185,20,1.14459,20,1.11280
ENSG00000130244,FAM98C,24,-0.2988,28,-0.1069,30,0.04263,30,0.04401,32,0.11710,29,-0.0053,38,0.40678,17,-0.8465,37,0.35756
ENSG00000196218,RYR1,19,0.71824,18,0.60299,7,-0.8472,8,-0.5719,5,-1.4198,8,-0.7460,25,1.18764,14,0.15604,11,-0.1396
ENSG00000178982,EIF3K,201,-0.1197,186,-0.2444,220,0.01813,222,0.03367,312,0.59598,234,0.13370,186,-0.2412,153,-0.5469,223,0.04094
ENSG00000130402,ACTN4,222,1.06605,133,0.20130,114,-0.0507,146,0.35227,111,-0.0904,74,-0.7974,61,-1.0267,134,0.21605,106,-0.1571
ENSG00000104823,ECH1,97,0.24995,99,0.27690,85,0.04272,82,-0.0325,77,-0.1210,85,0.04332,94,0.19515,72,-0.2321,56,-0.6265
ENSG00000104824,HNRNPL,105,0.15339,136,0.58706,95,-0.0087,85,-0.1704,89,-0.1120,104,0.17052,71,-0.4572,90,-0.0800,71,-0.4572
ENSG00000068903,SIRT2,525,2.18988,222,0.58113,107,-0.5843,118,-0.4374,128,-0.3086,101,-0.7435,101,-0.6818,75,-1.1277,79,-1.0530
ENSG00000104825,NFKBIB,36,1.48831,16,0.17273,11,-0.4167,17,0.20530,10,-0.5202,12,-0.4067,11,-0.4606,12,-0.2565,10,-0.5555
ENSG00000104835,SARS2,10,-0.4081,14,0.10909,13,0.03966,16,0.32499,26,1.20826,13,-0.0200,11,-0.2361,6,-0.9869,6,-1.0876
ENSG00000128626,MRPS12,30,-0.3614,35,-0.0994,37,-0.0040,40,0.10389,60,0.76338,44,0.27050,37,-0.0078,25,-0.6458,24,-0.7046
ENSG00000269190,FBXO17,8,-0.4306,5,-1.0660,8,-0.3933,14,0.48973,12,0.29703,9,-0.2473,14,0.44255,12,0.26274,12,0.26218
ENSG00000161243,FBXO27,3,-2.3724,12,-0.5024,12,-0.4202,22,0.48733,42,1.64545,19,0.29813,14,-0.2390,14,-0.2043,4,-1.9601
ENSG00000128011,LRFN1,2,-3.2278,14,-0.5595,28,0.52251,19,-0.1097,32,0.73002,29,0.68495,16,-0.4036,22,0.12471,12,-0.8168
ENSG00000130755,GMFG,12,0.09698,8,-0.4531,10,-0.1340,15,0.46089,9,-0.3322,8,-0.5946,13,0.16694,9,-0.2981,20,0.95487
ENSG00000179134,SAMD4B,96,0.85366,54,-0.0984,53,-0.1222,59,0.04253,40,-0.5574,42,-0.5189,53,-0.1227,70,0.31995,63,0.15798
ENSG00000006712,PAF1,51,0.60402,47,0.46111,38,0.13276,26,-0.4681,30,-0.2438,40,0.23721,30,-0.2381,24,-0.6079,25,-0.5079
ENSG00000063322,MED29,72,-0.1067,94,0.32829,64,-0.2746,62,-0.3330,67,-0.2143,85,0.18988,55,-0.5301,91,0.28211,91,0.28305
ENSG00000105193,RPS16,1337,1.72491,570,0.22040,282,-0.8830,401,-0.3422,334,-0.6273,358,-0.5730,484,-0.0448,329,-0.6493,522,0.07823
ENSG00000196235,SUPT5H,55,-0.5669,118,0.64559,91,0.21500,64,-0.3541,75,-0.0922,98,0.37891,51,-0.6824,77,-0.0610,69,-0.2177
ENSG00000105197,TIMM50,26,-0.9501,38,-0.3627,72,0.64743,53,0.13603,52,0.12913,59,0.38255,44,-0.1388,46,-0.0637,32,-0.6270
ENSG00000090932,DLL3,23,-0.1378,7,-1.7790,21,-0.2796,42,0.87054,34,0.51768,25,0.02417,29,0.26460,19,-0.4141,22,-0.1759
ENSG00000176401,EID2B,7,-2.0891,21,-0.3904,42,0.71598,23,-0.2574,17,-0.6899,34,0.44544,20,-0.4642,31,0.22971,40,0.65384
ENSG00000176396,EID2,24,-1.3861,76,0.39736,107,0.97816,59,-0.0177,65,0.13250,60,0.01295,44,-0.4796,53,-0.1788,47,-0.3559
ENSG00000105204,DYRK1B,12,-1.2035,31,0.31257,27,0.07444,30,0.25091,20,-0.4062,32,0.38836,18,-0.5379,33,0.37252,23,-0.1600
ENSG00000105202,FBL,90,1.04134,55,0.21722,54,0.17733,37,-0.3842,38,-0.3657,41,-0.2774,34,-0.5341,39,-0.3129,51,0.08894
ENSG00000013275,PSMC4,59,0.05808,71,0.35821,68,0.30140,44,-0.4080,69,0.31570,66,0.27271,31,-0.9135,49,-0.2169,44,-0.4027
ENSG00000128000,ZNF780B,9,-0.4931,18,0.57450,19,0.72519,12,0.00784,7,-0.8069,12,-0.0367,6,-0.9829,8,-0.5730,19,0.67638
ENSG00000130758,MAP3K10,13,-1.7225,23,-0.9357,34,-0.3373,28,-0.6131,36,-0.2524,44,0.09278,54,0.39483,82,1.09864,63,0.65023
ENSG00000174521,TTC9B,59,-2.5637,315,-0.0458,480,0.64223,210,-0.6802,379,0.25169,386,0.32145,263,-0.3311,413,0.39186,352,0.13118
ENSG00000105221,AKT2,34,0.61267,28,0.28732,34,0.61476,17,-0.4877,17,-0.4693,18,-0.4042,25,0.11125,18,-0.3612,22,-0.0554
ENSG00000105223,PLD3,144,-1.9943,547,0.04564,774,0.61816,901,0.87722,654,0.33732,535,0.01371,356,-0.6278,450,-0.2634,416,-0.3861
ENSG00000090013,BLVRB,48,-0.1987,58,0.08400,64,0.24843,50,-0.1558,34,-0.7375,61,0.18326,73,0.47193,42,-0.4219,58,0.08447
ENSG00000160460,SPTBN4,15,-2.3383,67,-0.0532,86,0.34461,83,0.28656,101,0.60515,79,0.24352,53,-0.4333,80,0.21889,52,-0.4485
ENSG00000090006,LTBP4,4,-1.8162,11,-0.1913,15,0.25927,20,0.65719,11,-0.2933,15,0.24116,11,-0.2705,12,-0.0996,16,0.35918
ENSG00000105245,NUMBL,13,-2.3732,51,-0.3088,111,0.95442,69,0.16681,77,0.32795,72,0.26671,50,-0.3559,71,0.19873,39,-0.7487
ENSG00000123815,COQ8B,23,1.05071,8,-0.7058,11,-0.1519,6,-1.0085,10,-0.2476,16,0.48472,12,-0.0601,8,-0.7242,12,0.02851
ENSG00000077312,SNRPA,27,0.15120,25,-0.0078,17,-0.5646,22,-0.1769,37,0.67783,25,0.04807,22,-0.2069,24,-0.0576,22,-0.1555
ENSG00000167578,RAB4B,59,0.10497,71,0.42206,53,-0.0551,53,-0.0563,69,0.36420,66,0.34713,35,-0.6856,37,-0.6054,39,-0.5301
ENSG00000269858,EGLN2,53,-0.0622,47,-0.2532,54,-0.0208,60,0.14787,62,0.18409,75,0.57337,49,-0.1766,38,-0.5686,37,-0.6112
ENSG00000167601,AXL,36,0.49701,39,0.63564,10,-1.3884,21,-0.3328,13,-1.1055,25,-0.0859,49,1.00200,16,-0.7543,30,0.18129
ENSG00000105323,HNRNPUL1,82,0.52869,69,0.25615,53,-0.1558,53,-0.1613,44,-0.4410,64,0.15915,38,-0.6834,52,-0.1920,69,0.24552
ENSG00000142046,TMEM91,7,-1.6609,46,1.39340,21,0.08755,14,-0.5704,8,-1.3323,23,0.26548,15,-0.4069,15,-0.4089,28,0.51514
ENSG00000077348,EXOSC5,16,-0.7891,33,0.27336,32,0.23604,23,-0.2997,32,0.23518,41,0.77499,20,-0.4700,15,-0.9092,21,-0.4076
ENSG00000248098,BCKDHA,55,0.34476,75,0.87134,37,-0.2850,40,-0.1799,42,-0.1068,40,-0.2062,42,-0.0984,35,-0.3837,40,-0.1611
ENSG00000105341,DMAC2,20,-0.6007,28,-0.0843,27,-0.1012,34,0.22413,47,0.77488,30,0.05356,27,-0.1344,26,-0.1987,24,-0.3109
ENSG00000105372,RPS19,1544,1.55379,727,0.23738,321,-1.0415,468,-0.4613,466,-0.4686,487,-0.4419,683,0.13714,406,-0.6811,683,0.13701
ENSG00000105404,RABAC1,203,-0.1487,182,-0.3251,276,0.34444,276,0.34500,319,0.58823,245,0.17380,199,-0.1821,151,-0.6125,134,-0.7977
ENSG00000105409,ATP1A3,41,-3.2429,388,0.15145,512,0.60949,328,-0.1196,347,-0.0274,520,0.73887,294,-0.2903,258,-0.4970,324,-0.1356
ENSG00000105737,GRIK5,14,-2.2791,57,-0.1954,66,0.04118,47,-0.4794,64,-0.0127,73,0.23616,56,-0.2129,87,0.49226,106,0.81408
ENSG00000105732,ZNF574,8,-0.6400,20,0.79342,20,0.74961,15,0.30989,12,-0.0268,14,0.21115,9,-0.5271,5,-1.2983,7,-0.9079
ENSG00000028277,POU2F2,9,-0.2153,12,0.27128,12,0.26728,4,-1.5223,4,-1.4500,6,-0.7895,5,-0.9572,21,1.13429,24,1.37385
ENSG00000160570,DEDD2,17,-0.5783,22,-0.1992,42,0.86358,26,0.03894,40,0.78006,18,-0.5330,20,-0.3646,25,-0.0065,21,-0.2528
ENSG00000105723,GSK3A,46,-1.2406,110,0.09386,167,0.77766,114,0.15377,119,0.21680,97,-0.1209,90,-0.2212,107,0.04048,92,-0.1998
ENSG00000105722,ERF,36,1.48116,18,0.29112,11,-0.3967,22,0.62723,15,0.06115,13,-0.2646,10,-0.6589,4,-1.7335,6,-1.2362
ENSG00000079432,CIC,38,-0.1641,41,-0.0326,34,-0.3561,47,0.16206,30,-0.5455,53,0.40955,41,-0.0392,42,0.01103,43,0.04838
ENSG00000079462,PAFAH1B3,28,-0.5995,41,-0.0330,47,0.20033,43,0.05966,45,0.10903,39,-0.1373,49,0.25190,21,-1.0494,66,0.74206
ENSG00000167619,TMEM145,15,-0.8690,50,1.01250,25,-0.1143,21,-0.3810,24,-0.1739,28,0.09416,21,-0.3658,19,-0.5638,37,0.52979
ENSG00000105429,MEGF8,17,-1.4216,32,-0.4835,54,0.33697,35,-0.3433,44,0.00901,66,0.80324,35,-0.3467,44,0.00838,43,-0.0360
ENSG00000213904,LIPE-AS1,23,0.51288,9,-0.9126,7,-1.3871,14,-0.2272,18,0.10287,14,-0.2562,20,0.26505,23,0.49150,25,0.63768
ENSG00000105755,ETHE1,15,-0.3127,24,0.39824,17,-0.1804,26,0.53617,13,-0.5420,19,-0.0202,18,-0.0615,12,-0.6697,25,0.45187
ENSG00000176472,ZNF575,4,-1.1043,22,1.57996,9,0.10803,6,-0.4481,8,-0.0559,7,-0.3352,9,0.05993,5,-0.8741,8,-0.0595
ENSG00000073050,XRCC1,18,-0.0231,25,0.47912,21,0.23406,14,-0.4041,14,-0.3964,18,0.00175,14,-0.4070,21,0.22272,19,0.06537
ENSG00000167378,IRGQ,21,-1.1151,67,0.70299,59,0.49995,40,-0.1392,19,-1.2906,56,0.46947,24,-0.9272,40,-0.1191,53,0.32270
ENSG00000124444,ZNF576,20,0.21006,20,0.24002,22,0.35109,15,-0.2415,10,-0.8398,18,0.04672,16,-0.1658,15,-0.1977,21,0.26721
ENSG00000131116,ZNF428,132,0.16443,139,0.24998,94,-0.3797,106,-0.1836,101,-0.2550,132,0.18557,114,-0.0717,114,-0.0727,128,0.10954
ENSG00000105767,CADM4,172,1.15635,174,1.17835,71,-0.3119,46,-0.9716,29,-1.6701,68,-0.4027,75,-0.2195,62,-0.5157,97,0.19446
ENSG00000105771,SMG9,29,0.33824,38,0.77861,31,0.43913,26,0.13694,32,0.49414,19,-0.3799,14,-0.7501,14,-0.7419,13,-0.8996
ENSG00000167380,ZNF226,22,-0.1312,19,-0.3368,30,0.37769,25,0.11849,23,-0.0074,26,0.17013,24,0.00176,19,-0.3036,22,-0.1420
ENSG00000073008,PVR,3,-2.3536,12,-0.3667,23,0.68264,6,-1.2722,13,-0.2848,22,0.67201,12,-0.4273,15,-0.0534,25,0.80514
ENSG00000130202,NECTIN2,15,0.27012,16,0.40504,3,-1.9226,16,0.32995,5,-1.4072,12,-0.0848,16,0.32704,10,-0.3573,22,0.87677
ENSG00000130204,TOMM40,30,-1.0488,66,0.19523,73,0.36447,54,-0.1386,82,0.53754,66,0.22655,42,-0.5220,52,-0.1827,55,-0.1128
ENSG00000130203,APOE,1806,1.32822,1494,0.98637,319,-1.4671,472,-0.8769,280,-1.6628,510,-0.8286,1242,0.66800,713,-0.2363,929,0.18607
ENSG00000130208,APOC1,39,-0.3713,4,-3.6366,22,-1.2514,63,0.37374,31,-0.7168,53,0.10866,88,0.93120,79,0.74336,67,0.48141
ENSG00000234906,APOC2,45,2.34216,23,0.99584,2,-2.2306,14,0.20661,6,-1.1362,3,-2.1939,12,-0.0891,7,-0.9302,9,-0.5208
ENSG00000104853,CLPTM1,73,-0.9253,163,0.33174,166,0.35212,123,-0.1270,173,0.42620,151,0.22653,116,-0.2225,108,-0.3373,108,-0.3246
ENSG00000104859,CLASRP,28,1.23731,19,0.54175,11,-0.2302,11,-0.3399,8,-0.6898,14,0.07449,10,-0.5020,9,-0.5677,9,-0.5476
ENSG00000142252,GEMIN7,8,-1.0210,19,0.30141,20,0.39326,26,0.77946,19,0.27553,14,-0.2552,9,-0.8987,13,-0.2957,17,0.14124
ENSG00000007047,MARK4,25,-0.8827,53,0.27025,62,0.50583,37,-0.3165,48,0.10514,49,0.15200,38,-0.2616,41,-0.1584,49,0.11343
ENSG00000104866,PPP1R37,17,-1.0023,52,0.72455,44,0.43038,35,0.07839,25,-0.4718,37,0.19249,16,-1.1253,42,0.35864,29,-0.2115
ENSG00000007255,TRAPPC6A,40,0.94387,34,0.66088,22,-0.0432,14,-0.6958,17,-0.4256,21,-0.1581,22,-0.0574,16,-0.4991,19,-0.2739
ENSG00000104884,ERCC2,16,-0.0596,18,0.16821,12,-0.4013,23,0.58913,15,-0.1559,18,0.20272,14,-0.1953,17,0.09605,10,-0.7214
ENSG00000012061,ERCC1,54,0.19664,71,0.63449,50,0.06646,41,-0.2715,54,0.16913,46,-0.0997,45,-0.1244,42,-0.2115,34,-0.5365
ENSG00000125744,RTN2,7,-2.6352,38,-0.1028,46,0.19981,35,-0.2284,45,0.18937,58,0.69355,33,-0.2952,55,0.51481,27,-0.5961
ENSG00000125741,OPA3,8,-0.2333,11,0.30202,8,-0.2834,6,-0.6220,9,-0.0942,9,-0.1427,10,0.04547,16,0.86184,9,-0.1262
ENSG00000125746,EML2,80,1.39712,48,0.52106,25,-0.5188,19,-0.9111,18,-1.0490,32,-0.1303,17,-1.0584,26,-0.4483,51,0.61576
ENSG00000125743,SNRPD2,203,-0.2516,270,0.19914,233,-0.0380,314,0.44918,252,0.08868,247,0.06434,215,-0.1661,176,-0.4793,227,-0.0765
ENSG00000185800,DMWD,22,-1.4481,48,-0.2832,74,0.39864,70,0.30405,66,0.20669,66,0.22869,62,0.11509,50,-0.2471,55,-0.0724
ENSG00000125755,SYMPK,38,0.24405,30,-0.1454,28,-0.2436,25,-0.4298,31,-0.0821,30,-0.1520,35,0.09444,38,0.22720,43,0.43548
ENSG00000170604,IRF2BP1,14,-0.1531,19,0.35988,17,0.16860,10,-0.6637,17,0.18375,19,0.37383,10,-0.7042,14,-0.1079,14,-0.1031
ENSG00000176182,MYPOP,11,-1.7314,14,-1.3377,36,0.07899,37,0.11797,33,-0.0501,44,0.47304,35,0.03335,45,0.44838,43,0.35717
ENSG00000104967,NOVA2,25,-1.2061,56,0.04073,63,0.24314,62,0.19447,52,-0.0895,53,-0.0598,45,-0.3002,57,0.06510,81,0.63966
ENSG00000011485,PPP5C,30,-1.4819,92,0.25696,112,0.57088,61,-0.3860,118,0.66365,106,0.55492,54,-0.5843,50,-0.7056,58,-0.4872
ENSG00000277531,PNMA8C,7,-3.2627,50,-0.3205,93,0.67168,83,0.49333,69,0.17992,77,0.42593,31,-1.0391,57,-0.1209,70,0.21167
ENSG00000182013,PNMA8A,31,-3.2898,404,0.62632,424,0.70863,203,-0.4844,397,0.59588,322,0.28335,170,-0.7535,175,-0.7087,310,0.19097
ENSG00000204851,PNMA8B,31,-2.4939,208,0.37924,259,0.75032,134,-0.3197,148,-0.1626,168,0.03972,94,-0.8674,230,0.55271,202,0.33433
ENSG00000160014,CALM3,402,-2.0409,1190,-0.3971,2038,0.46875,1619,0.09177,1939,0.38618,1917,0.42020,1212,-0.3677,1702,0.17246,1357,-0.1907
ENSG00000197380,DACT3,77,0.28252,58,-0.1920,56,-0.2458,57,-0.2115,46,-0.5279,63,-0.0462,64,-0.0355,77,0.28250,88,0.49940
ENSG00000090372,STRN4,26,-0.9157,35,-0.4669,51,0.14265,40,-0.2470,65,0.53156,51,0.13890,40,-0.2485,53,0.20870,57,0.31642
ENSG00000181027,FKRP,12,-0.4877,31,1.12070,19,0.27121,15,-0.1246,11,-0.5157,13,-0.3670,16,0.00987,12,-0.3914,17,0.12490
ENSG00000042753,AP2S1,120,-1.2621,235,-0.2261,368,0.49898,308,0.20703,247,-0.1459,328,0.35326,193,-0.5320,300,0.16195,283,0.06836
ENSG00000160007,ARHGAP35,65,-0.8690,110,-0.0643,127,0.16065,113,-0.0272,76,-0.6411,133,0.27619,88,-0.4197,153,0.47218,148,0.41033
ENSG00000130751,NPAS1,3,-1.8199,5,-1.0961,12,0.27386,10,0.05905,3,-1.6584,13,0.44881,13,0.45181,11,0.13327,17,0.87151
ENSG00000130748,TMEM160,153,-0.8089,178,-0.5827,250,-0.0465,248,-0.0585,335,0.43094,287,0.19630,247,-0.0630,276,0.11539,312,0.31243
ENSG00000130749,ZC3H4,22,0.24763,27,0.58186,15,-0.3230,15,-0.3518,13,-0.5131,23,0.33610,15,-0.3941,14,-0.4055,21,0.17898
ENSG00000142230,SAE1,29,-1.2634,72,0.15826,119,1.00343,80,0.33281,52,-0.3645,59,-0.1733,45,-0.5813,70,0.11447,67,0.04919
ENSG00000105327,BBC3,0,-7.7144,13,0.46636,15,0.64319,5,-1.0887,17,0.86264,11,0.21912,8,-0.3295,7,-0.4496,12,0.28042
ENSG00000257704,INAFM1,15,-1.9628,47,-0.2950,60,0.06716,82,0.59395,62,0.11955,71,0.40806,49,-0.2567,38,-0.6311,76,0.45943
ENSG00000105419,MEIS3,8,-3.2834,107,0.51562,96,0.34433,106,0.50770,90,0.23116,83,0.12438,69,-0.1861,63,-0.3391,72,-0.1269
ENSG00000118160,SLC8A2,10,-3.4432,123,0.28098,146,0.55938,85,-0.3045,204,1.13543,111,0.11901,82,-0.3647,93,-0.1795,72,-0.5798
ENSG00000118162,KPTN,8,-0.5065,7,-0.7055,16,0.46280,5,-1.1202,17,0.61109,17,0.67722,6,-0.8996,7,-0.7118,15,0.45052
ENSG00000105402,NAPA,84,-1.5836,167,-0.5479,323,0.50512,272,0.21742,397,0.85194,262,0.17853,196,-0.3004,204,-0.2404,206,-0.2270
ENSG00000063169,BICRA,10,0.22532,8,-0.1712,12,0.49015,11,0.37372,6,-0.6621,10,0.15123,9,0.08674,7,-0.4003,6,-0.6003
ENSG00000024422,EHD2,9,-0.5510,44,2.03807,14,0.05039,7,-0.9517,4,-1.8094,7,-1.0545,8,-0.7631,13,-0.0835,23,0.82168
ENSG00000105373,NOP53,205,1.35865,108,0.25182,68,-0.4674,57,-0.7476,42,-1.2230,79,-0.2790,88,-0.0791,96,0.06269,101,0.14680
ENSG00000178980,SELENOW,1544,0.38217,1049,-0.2410,1282,0.07920,1643,0.48540,1141,-0.1076,1246,0.03715,1128,-0.1253,847,-0.5746,1079,-0.1963
ENSG00000105499,PLA2G4C,57,1.71961,37,0.93393,17,-0.3582,18,-0.2128,15,-0.5090,13,-0.7877,13,-0.7308,13,-0.6919,13,-0.7071
ENSG00000185453,ZSWIM9,11,-0.5099,33,1.28500,12,-0.3261,11,-0.4959,6,-1.3035,12,-0.3907,11,-0.4536,22,0.57115,22,0.55271
ENSG00000105438,KDELR1,41,-0.0615,63,0.61219,54,0.36484,50,0.24297,43,-0.0141,42,-0.0284,30,-0.5803,27,-0.7366,39,-0.1760
ENSG00000105447,GRWD1,11,-0.2523,17,0.49760,13,0.07237,8,-0.6099,15,0.24982,13,0.10191,9,-0.5009,13,0.07157,13,0.01611
ENSG00000105443,CYTH2,33,-0.3878,88,1.21526,68,0.75500,17,-1.3640,30,-0.5731,43,0.00031,18,-1.3319,36,-0.2732,52,0.31407
ENSG00000142235,LMTK3,22,-1.5297,49,-0.3560,88,0.59645,73,0.29416,69,0.20670,69,0.22463,53,-0.2234,60,-0.0316,58,-0.0878
ENSG00000063177,RPL18,1256,1.11752,769,0.28162,398,-0.7586,616,-0.0756,457,-0.5448,541,-0.3153,678,0.07596,600,-0.1190,608,-0.0984
ENSG00000063176,SPHK2,23,0.26987,25,0.37798,23,0.26399,17,-0.2069,29,0.62800,13,-0.7474,17,-0.2139,20,0.06771,16,-0.3097
ENSG00000105516,DBP,31,-0.5100,20,-1.1680,44,0.02360,53,0.30727,60,0.51185,48,0.17773,39,-0.1660,26,-0.7926,66,0.67386
ENSG00000063180,CA11,161,-1.0579,151,-1.1557,302,-0.0813,475,0.66299,385,0.31248,256,-0.3780,431,0.49818,438,0.52449,321,0.01825
ENSG00000105552,BCAT2,17,0.79344,27,1.62681,8,-0.2659,6,-0.8334,7,-0.5545,8,-0.4590,7,-0.6299,11,0.09601,4,-1.3273
ENSG00000087076,HSD17B14,24,0.56876,14,-0.3061,13,-0.3468,8,-1.1232,13,-0.3951,14,-0.3257,29,0.91126,10,-0.7484,28,0.86267
ENSG00000087074,PPP1R15A,8,-1.4854,10,-1.1074,28,0.49372,24,0.21332,22,0.12657,32,0.82198,12,-0.8465,26,0.36179,13,-0.6628
ENSG00000104805,NUCB1,60,-0.5937,83,-0.0848,125,0.57472,49,-0.9145,123,0.54591,98,0.19751,75,-0.2577,93,0.08711,75,-0.2406
ENSG00000087088,BAX,19,0.19752,14,-0.2580,14,-0.2968,12,-0.4582,21,0.40371,19,0.22783,16,-0.0920,14,-0.2761,18,0.17029
