Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000064042,LIMCH1,284,0.61372,192,-0.0123,39,-2.4027,72,-1.8106,580,1.87208,403,1.20704,179,-0.1229,247,0.38730,109,-0.8802
ENSG00000124406,ATP8A1,284,2.09132,49,-0.8187,5,-4.1182,12,-3.2229,348,2.52114,82,-0.0411,109,0.40064,48,-0.8500,37,-1.2638
ENSG00000163285,GABRG1,284,1.46680,1,-6.0072,431,2.27324,79,-0.7797,2,-5.5820,2,-5.7170,45,-1.4360,290,1.50474,36,-1.7834
ENSG00000151834,GABRA2,284,3.08817,1,-4.8863,2,-4.4141,52,-0.0673,0,-8.0526,5,-3.3861,71,0.44500,0,-6.5442,73,0.49506
ENSG00000260918,AC107398.3,284,2.51010,1,-5.2412,125,0.96886,47,-0.7743,4,-4.0113,0,-9.0306,182,1.62555,41,-0.8084,4,-4.1845
ENSG00000075539,FRYL,284,2.88556,1,-5.0045,2,-4.5323,19,-2.0430,169,1.79837,79,0.48797,27,-1.1723,26,-1.2337,38,-0.6739
ENSG00000109180,OCIAD1,284,1.02061,138,-0.1514,208,0.50689,78,-1.2556,169,0.17557,121,-0.3464,275,0.96928,172,0.19974,137,-0.1525
ENSG00000163069,SGCB,284,1.80126,2,-5.7375,214,1.28756,46,-1.4166,169,0.88062,64,-0.6489,64,-0.6452,76,-0.3942,118,0.29775
ENSG00000109189,USP46,284,2.24650,99,0.36948,2,-4.9204,66,-0.3461,46,-0.8013,49,-0.7010,77,-0.0162,90,0.22842,25,-1.7147
ENSG00000226950,DANCR,284,2.19719,17,-2.2863,147,0.98784,65,-0.4315,52,-0.6542,37,-1.1526,28,-1.5643,94,0.25169,41,-1.0209
ENSG00000134853,PDGFRA,284,1.37293,81,-0.6441,2,-5.6114,72,-1.0490,52,-1.3108,34,-1.9352,29,-2.1743,645,3.06972,69,-0.8891
ENSG00000134851,TMEM165,284,1.83728,211,1.29462,4,-4.4626,10,-3.7238,398,2.52744,96,-0.0020,37,-1.4396,0,-7.3800,83,-0.2329
ENSG00000128050,PAICS,284,2.39391,1,-5.3189,151,1.19897,38,-1.2314,46,-0.6966,20,-1.8965,34,-1.1359,110,0.66238,73,0.00743
ENSG00000174780,SRP72,284,2.21789,4,-4.1516,71,-0.1647,42,-1.1888,88,0.16677,59,-0.4540,122,0.69886,11,-2.9100,140,0.92760
ENSG00000171476,HOPX,284,1.03074,3,-5.5094,191,0.37559,133,-0.2554,13,-3.6522,5,-4.7883,622,2.52445,31,-2.3809,126,-0.2807
ENSG00000163453,IGFBP7,284,-1.1707,746,0.32088,2155,2.19925,163,-2.3467,50,-3.7049,45,-3.8698,133,-2.2896,8,-6.2268,3239,3.12681
ENSG00000150471,ADGRL3,284,2.43385,1,-5.2920,2,-4.8201,44,-0.9242,61,-0.2412,18,-2.0274,73,0.03677,141,1.11500,97,0.49388
ENSG00000083896,YTHDC1,284,1.77220,50,-1.0592,390,2.41003,37,-1.7871,43,-1.2651,176,0.92287,54,-0.9223,40,-1.3965,7,-3.8357
ENSG00000018189,RUFY3,284,1.30739,1,-6.1362,17,-2.9652,74,-1.0637,203,0.73430,150,0.25013,251,1.09815,246,1.05988,91,-0.5274
ENSG00000132463,GRSF1,284,1.99363,1,-5.6021,174,1.10494,36,-1.6702,57,-0.6871,48,-0.9274,109,0.32775,201,1.35247,46,-1.0122
ENSG00000080493,SLC4A4,284,2.24075,1,-5.4246,82,0.07898,103,0.65021,1,-6.3968,10,-2.9933,56,-0.5066,49,-0.7173,42,-0.9428
ENSG00000132466,ANKRD17,284,2.00415,9,-3.3006,200,1.35512,55,-0.9170,57,-0.6739,115,0.42549,99,0.18170,21,-2.1391,52,-0.8135
ENSG00000138757,G3BP2,284,1.88398,1,-5.6835,97,0.04780,22,-2.5043,77,-0.3109,40,-1.2868,220,1.41280,232,1.50645,85,-0.1492
ENSG00000138760,SCARB2,284,0.75878,98,-0.9022,116,-0.6540,67,-1.7839,605,2.12637,202,0.20758,120,-0.5975,266,0.65047,166,-0.0997
ENSG00000138758,SEPTIN11,284,1.99556,1,-5.6007,185,1.21239,61,-0.7500,38,-1.2949,50,-0.8768,105,0.27147,93,0.07493,63,-0.5170
ENSG00000118816,CCNI,284,0.21213,271,0.13825,227,-0.1374,178,-0.6654,392,0.73564,497,1.13966,152,-0.7553,250,0.01517,191,-0.4071
ENSG00000138668,HNRNPD,284,1.23127,154,0.21700,282,1.21873,55,-1.6595,87,-0.6627,92,-0.5871,166,0.34284,144,0.10913,182,0.49010
ENSG00000152795,HNRNPDL,284,0.68673,9,-4.3947,162,-0.2081,113,-0.9571,298,0.76668,225,0.31011,230,0.34373,383,1.19679,176,-0.0804
ENSG00000145293,ENOPH1,284,1.36090,175,0.54634,2,-5.6213,57,-1.4705,309,1.51786,194,0.71574,175,0.53926,70,-0.8807,57,-1.1790
ENSG00000145284,SCD5,284,-0.2292,50,-2.8226,20,-4.1552,304,-0.1671,865,1.62760,241,-0.4781,309,-0.0939,653,1.12584,306,-0.1126
ENSG00000163319,MRPS18C,284,2.47761,2,-5.2494,5,-3.7079,40,-1.0688,46,-0.6533,65,-0.1148,50,-0.5235,54,-0.3914,173,1.51039
ENSG00000163625,WDFY3,284,2.16368,98,0.29720,2,-5.0074,21,-2.3886,130,0.75767,55,-0.5956,83,0.03568,196,1.46502,43,-0.9727
ENSG00000109339,MAPK10,284,1.86073,22,-2.1866,195,1.18447,53,-1.1297,46,-1.0907,32,-1.6409,176,1.00629,144,0.67117,28,-1.8356
ENSG00000152583,SPARCL1,284,-1.8902,315,-1.7354,233,-2.1776,1413,0.86310,101,-3.4027,149,-2.8366,1542,0.71687,687,-0.5648,2902,1.83192
ENSG00000118785,SPP1,284,-0.2421,169,-1.0298,472,0.56740,38,-3.6253,2247,3.83524,379,0.21298,2,-7.1435,135,-1.3621,133,-1.3930
ENSG00000163644,PPM1K,284,1.95288,54,-0.7942,4,-4.5114,85,-0.1345,91,0.01288,53,-0.8116,116,0.39120,57,-0.7115,87,-0.0530
ENSG00000145337,PYURF,284,1.56778,7,-4.0742,321,1.79578,50,-1.4788,130,0.24540,74,-0.6287,45,-1.3729,155,0.53167,117,0.07620
ENSG00000177432,NAP1L5,284,2.67270,1,-5.1359,2,-4.6639,29,-1.4705,13,-2.3129,17,-1.9868,124,1.08034,183,1.77200,27,-1.3042
ENSG00000145335,SNCA,284,1.78472,276,1.73183,19,-2.4486,25,-2.3918,91,-0.1216,124,0.36678,174,0.92118,94,-0.0739,21,-2.3279
ENSG00000163110,PDLIM5,284,1.49466,344,1.85138,236,1.17180,60,-1.2562,48,-1.3435,20,-2.6305,33,-1.8758,76,-0.6502,108,-0.1037
ENSG00000138698,RAP1GDS1,284,1.98521,90,0.01699,12,-2.9151,30,-1.9620,96,0.12080,125,0.54339,63,-0.5215,243,1.68683,34,-1.4351
ENSG00000168785,TSPAN5,284,2.44150,1,-5.2868,2,-4.8150,28,-1.7010,182,1.56730,60,-0.2658,143,1.13734,66,-0.1077,3,-4.6479
ENSG00000151247,EIF4E,284,2.39417,46,-0.6905,7,-3.4968,52,-0.6597,26,-1.5668,55,-0.4302,59,-0.3161,141,1.08394,45,-0.7194
ENSG00000197894,ADH5,284,1.79331,20,-2.3856,201,1.16942,55,-1.1089,29,-1.8262,25,-2.0236,129,0.42569,153,0.70741,119,0.29593
ENSG00000164032,H2AFZ,284,1.95383,64,-0.5381,94,0.05935,22,-2.4779,76,-0.2687,38,-1.2976,87,-0.0578,208,1.37901,146,0.77176
ENSG00000138814,PPP3CA,284,1.04493,58,-1.4330,2,-5.8830,104,-0.7274,99,-0.6419,41,-1.9478,793,3.11911,22,-2.8163,78,-0.9858
ENSG00000109332,UBE2D3,284,0.93613,31,-2.4322,373,1.41368,60,-1.7895,251,0.72879,99,-0.7368,193,0.30259,202,0.37775,239,0.64952
ENSG00000164039,BDH2,284,2.28622,96,0.35234,97,0.37239,39,-1.2794,45,-0.8027,34,-1.2133,37,-1.0957,96,0.35710,74,-0.0570
ENSG00000138801,PAPSS1,284,1.89529,95,0.02496,47,-1.0366,35,-1.7861,231,1.51429,72,-0.3902,107,0.22473,107,0.21345,35,-1.4989
ENSG00000109475,RPL34,284,-2.8671,2435,0.37558,3458,0.95499,1218,-0.9017,2505,0.42172,5178,1.66963,652,-1.6437,1583,-0.3041,2112,0.14791
ENSG00000164089,ETNPPL,284,1.79161,1,-5.7534,2,-5.2819,158,1.19402,35,-1.5550,4,-4.5917,130,0.44828,22,-2.2176,70,-0.5168
ENSG00000174720,LARP7,284,1.45154,72,-0.7721,610,3.04083,39,-2.0175,36,-1.7826,133,0.17944,57,-1.1066,16,-2.9990,59,-1.0658
ENSG00000145362,ANK2,284,0.60693,38,-2.4330,73,-1.4858,183,-0.1300,218,0.18124,107,-0.9184,597,1.92002,148,-0.4203,135,-0.5657
ENSG00000145349,CAMK2D,284,2.64047,1,-5.1564,7,-3.2997,31,-1.3762,28,-1.2610,7,-3.2710,185,1.76603,119,0.98037,24,-1.5116
ENSG00000174607,UGT8,284,1.67312,1,-5.8446,31,-1.8076,21,-2.8071,735,3.93712,103,-0.0230,10,-3.4288,0,-7.5056,10,-3.3790
ENSG00000269893,SNHG8,284,1.27300,15,-3.1699,53,-1.3773,78,-1.0164,216,0.80812,316,1.46784,64,-1.0996,189,0.58484,124,-0.0848
ENSG00000164096,C4orf3,284,0.23235,436,0.93547,95,-1.4339,144,-1.0279,234,-0.0679,430,0.91561,248,0.01895,307,0.35742,327,0.45890
ENSG00000164111,ANXA5,284,0.91412,206,0.38961,363,1.33957,58,-1.8655,120,-0.4559,89,-0.9071,32,-2.4015,323,1.13785,286,0.92987
ENSG00000138685,FGF2,284,2.50100,60,-0.2163,43,-0.7444,39,-1.0850,11,-2.6953,17,-2.0531,12,-2.6149,208,1.87326,38,-0.9240
ENSG00000138650,PCDH10,284,2.29421,4,-4.1180,2,-4.9156,55,-0.6595,65,-0.2540,48,-0.7077,104,0.49758,177,1.39299,11,-2.7949
ENSG00000151012,SLC7A11,284,1.67678,1,-5.8417,362,2.14643,75,-0.6689,6,-4.0818,12,-3.2248,23,-2.2701,157,0.64504,112,0.10496
ENSG00000109390,NDUFC1,284,0.26080,25,-3.3555,857,2.21159,112,-1.4411,164,-0.5938,80,-1.6630,136,-0.8775,535,1.32089,359,0.64176
ENSG00000153130,SCOC,284,0.89231,34,-2.3422,444,1.68388,71,-1.5511,306,1.02088,122,-0.4524,211,0.40791,217,0.44773,59,-1.5448
ENSG00000109458,GAB1,284,2.60263,1,-5.1807,2,-4.7085,16,-2.5066,270,2.49258,90,0.48878,16,-2.0922,0,-6.8414,67,0.01562
ENSG00000153147,SMARCA5,284,1.80973,23,-2.1334,54,-0.9053,46,-1.3998,140,0.57493,128,0.43247,92,-0.0879,142,0.60081,122,0.35131
ENSG00000170390,DCLK2,284,2.32191,1,-5.3681,5,-4.0221,37,-1.3578,0,-8.5333,25,-1.6769,113,0.64656,266,2.18936,64,-0.2519
ENSG00000145425,RPS3A,284,-2.0937,1719,0.66823,2427,1.25434,635,-1.1234,1264,0.16995,2391,1.22754,430,-1.4786,1067,-0.0960,1495,0.43953
ENSG00000109670,FBXW7,284,1.66364,3,-5.1994,2,-5.3805,73,-0.7305,25,-2.1649,41,-1.4457,560,3.11952,7,-3.8869,51,-1.1054
ENSG00000109654,TRIM2,284,0.58387,1,-6.7514,168,-0.2478,139,-0.6965,570,1.80283,203,0.04968,164,-0.2822,328,0.82271,88,-1.2239
ENSG00000164114,MAP9,284,1.81601,1,-5.7348,229,1.42353,63,-0.8558,34,-1.5939,42,-1.2780,248,1.56311,58,-0.7924,19,-2.4539
ENSG00000061918,GUCY1B1,284,1.30206,1,-6.1405,124,-0.0592,83,-0.8591,18,-2.9025,21,-2.7225,699,3.17634,20,-2.7826,45,-1.5790
ENSG00000120251,GRIA2,284,1.84402,1,-5.7136,2,-5.2422,60,-0.9021,71,-0.4530,41,-1.3004,423,2.67395,47,-1.0964,38,-1.4165
ENSG00000164125,GASK1B,284,2.33219,4,-4.0456,259,2.14655,52,-0.7173,19,-2.0790,20,-1.9885,38,-1.0515,64,-0.2520,3,-4.5312
ENSG00000164124,TMEM144,284,0.89014,2,-6.0141,85,-1.0039,34,-2.7256,1023,3.57065,321,1.09922,25,-2.7877,69,-1.3231,20,-3.1085
ENSG00000109466,KLHL2,284,2.19856,92,0.21893,5,-4.0837,34,-1.5751,84,0.07636,164,1.17658,132,0.80594,33,-1.3257,29,-1.5164
ENSG00000052802,MSMO1,284,2.00109,1,-5.5966,6,-3.9201,46,-1.2565,172,1.09019,22,-2.0676,157,0.93758,198,1.33656,36,-1.3745
ENSG00000109472,CPE,284,-1.9525,227,-2.2829,312,-1.8110,1558,1.02021,164,-2.7516,40,-4.7865,1370,0.45395,1333,0.40932,2412,1.41294
ENSG00000196104,SPOCK3,284,1.19216,143,0.06651,18,-3.0357,22,-3.1086,493,2.23001,240,0.90989,70,-1.0360,240,0.90980,69,-1.0477
ENSG00000109572,CLCN3,284,1.82557,56,-0.8294,2,-5.2561,35,-1.8692,186,1.06978,99,0.03589,120,0.34704,236,1.48451,38,-1.4167
ENSG00000198948,MFAP3L,284,2.71696,3,-4.1927,79,0.36426,33,-1.2334,95,0.65856,42,-0.6337,39,-0.7333,38,-0.7630,43,-0.5808
ENSG00000164106,SCRG1,284,0.58875,194,-0.0164,31,-2.7652,205,0.09956,298,0.67065,73,-1.5103,206,0.07257,215,0.14242,234,0.28039
ENSG00000150625,GPM6A,284,-1.6413,520,-0.7323,199,-2.1638,970,0.33593,159,-2.4884,203,-2.1350,2735,2.04413,1297,0.70896,749,-0.1710
ENSG00000173320,STOX2,284,2.61593,1,-5.1722,98,0.64075,18,-2.2775,92,0.53739,68,0.05652,145,1.30725,5,-3.5857,22,-1.6636
ENSG00000151729,SLC25A4,284,1.64192,1,-5.8685,2,-5.3974,38,-1.8872,117,0.14803,49,-1.1913,241,1.34582,316,1.84438,119,0.16699
ENSG00000073578,SDHA,284,2.27312,1,-5.4019,76,-0.0249,37,-1.3811,82,0.08906,17,-2.2760,64,-0.2882,176,1.36753,77,0.00550
ENSG00000249915,PDCD6,284,2.02966,3,-4.8529,2,-5.1041,38,-1.5516,118,0.49177,59,-0.5854,175,1.14719,160,0.99155,90,0.06160
ENSG00000180104,EXOC3,284,2.79467,1,-5.0596,94,0.69707,30,-1.3415,45,-0.4751,38,-0.7104,83,0.49959,37,-0.7384,27,-1.2159
ENSG00000171368,TPPP,284,0.49592,3,-6.1451,183,-0.2019,101,-1.3742,826,2.44059,326,0.72584,356,0.87038,69,-1.6740,47,-2.2462
ENSG00000145494,NDUFS6,284,0.63616,51,-1.9885,643,2.10107,119,-0.9219,132,-0.5714,117,-0.7517,127,-0.6325,200,0.07777,258,0.48130
ENSG00000078295,ADCY2,284,1.93634,40,-1.2434,2,-5.1729,87,-0.1108,0,-8.8091,15,-2.6326,171,1.02572,147,0.76474,89,-0.0392
ENSG00000247516,MIR4458HG,284,2.06931,15,-2.5484,283,2.06287,36,-1.6137,56,-0.6477,72,-0.2653,36,-1.3106,86,0.00777,49,-0.8328
ENSG00000150753,CCT5,284,2.11490,1,-5.5139,216,1.59405,34,-1.6683,57,-0.5749,19,-2.1755,141,0.85100,89,0.09986,57,-0.5803
ENSG00000145495,MARCH6,284,1.25859,91,-0.5755,142,0.12022,60,-1.4785,185,0.53744,93,-0.5433,198,0.64653,262,1.12275,90,-0.5972
ENSG00000169862,CTNND2,284,0.83442,12,-3.8884,97,-0.8486,159,-0.1383,153,-0.1566,108,-0.6909,258,0.67729,357,1.22720,128,-0.4387
ENSG00000038382,TRIO,284,2.62920,1,-5.1636,2,-4.6835,17,-2.3934,15,-2.2049,17,-2.0076,133,1.16130,162,1.51520,102,0.72209
ENSG00000154122,ANKH,284,1.93701,27,-1.8061,45,-1.0753,38,-1.6285,161,0.92205,84,-0.1214,129,0.55217,195,1.24473,18,-2.3975
ENSG00000154153,RETREG1,284,2.47436,7,-3.3665,78,0.15982,10,-3.2726,193,1.70452,143,1.16672,44,-0.7238,50,-0.5064,3,-4.5565
ENSG00000145555,MYO10,284,0.81781,30,-2.6101,210,0.32780,132,-0.5214,166,-0.0492,205,0.28602,69,-1.3846,389,1.36168,170,-0.0085
ENSG00000176788,BASP1,284,0.25121,65,-1.9738,50,-2.3572,152,-0.9090,49,-2.4033,46,-2.4963,1075,2.68979,473,1.09494,253,0.06722
ENSG00000056097,ZFR,284,1.77693,1,-5.7636,3,-5.1338,62,-0.9113,174,0.91396,98,-0.0230,94,-0.0838,180,0.96269,108,0.12729
ENSG00000113387,SUB1,284,0.78894,2,-6.5513,307,0.92217,88,-1.2884,241,0.51785,121,-0.5629,298,0.86941,237,0.49270,245,0.54943
ENSG00000164187,LMBRD2,284,2.50618,1,-5.2437,2,-4.7719,42,-0.9466,27,-1.4321,9,-2.9639,251,2.24652,71,0.04836,13,-2.4546
ENSG00000079215,SLC1A3,284,-1.1484,26,-4.6344,793,0.44302,901,1.00027,95,-2.7633,69,-3.2331,530,-0.1951,1161,1.07917,645,0.11167
ENSG00000113594,LIFR,284,1.30076,1,-6.1416,321,1.52516,42,-2.0284,137,0.10012,61,-1.1453,46,-1.5619,406,1.96474,122,-0.0815
ENSG00000145592,RPL37,284,-3.2818,3299,0.40670,2550,-0.0039,1924,-0.5782,3551,0.52616,8093,1.97891,656,-2.0548,1435,-0.8891,3111,0.31204
ENSG00000250722,SELENOP,284,-0.2724,95,-1.9222,196,-0.8374,99,-2.1977,1983,3.39370,464,0.50812,41,-3.1217,141,-1.3337,453,0.46719
ENSG00000112972,HMGCS1,284,1.62117,1,-5.8850,127,0.26334,61,-1.1067,79,-0.4863,24,-2.2597,198,0.98516,206,1.05290,133,0.32692
ENSG00000172239,PAIP1,284,2.41472,158,1.29306,21,-1.8305,33,-1.4814,55,-0.4242,48,-0.6294,57,-0.3566,35,-1.1052,77,0.09939
ENSG00000164172,MOCS2,284,2.26685,122,0.72700,145,1.02001,31,-1.6678,65,-0.2621,32,-1.3376,74,-0.0725,38,-1.0618,43,-0.8907
ENSG00000164258,NDUFS4,284,2.23525,62,-0.3757,2,-4.9567,50,-0.8763,51,-0.6644,74,-0.0948,54,-0.5797,139,0.92214,76,-0.0482
ENSG00000134352,IL6ST,284,0.81797,291,0.86095,93,-0.9329,86,-1.2970,191,0.17795,207,0.30702,121,-0.5316,332,1.08530,185,0.12882
ENSG00000062194,GPBP1,284,1.79155,64,-0.6566,214,1.27708,48,-1.3614,121,0.32795,34,-1.6204,69,-0.5500,127,0.40104,78,-0.3661
ENSG00000164182,NDUFAF2,284,2.77474,1,-5.0719,58,-0.0897,42,-0.7258,21,-1.6337,79,0.39522,49,-0.3306,14,-2.1840,59,-0.0514
ENSG00000130449,ZSWIM6,284,2.60490,2,-5.1364,2,-4.7073,17,-2.3990,162,1.49418,95,0.57849,50,-0.4203,85,0.40463,45,-0.5934
ENSG00000153006,SREK1IP1,284,2.47079,123,0.90588,9,-2.9859,29,-1.6075,68,-0.0444,69,-0.0198,64,-0.1370,48,-0.5737,59,-0.2754
ENSG00000112851,ERBIN,284,1.25787,2,-5.6109,258,1.09640,81,-0.9507,206,0.71634,201,0.67402,49,-1.5023,167,0.37294,92,-0.5555
ENSG00000153914,SREK1,284,1.90523,9,-3.4301,290,1.95080,34,-1.8422,61,-0.6424,78,-0.2671,81,-0.2075,110,0.27281,64,-0.5630
ENSG00000145675,PIK3R1,284,2.10504,1,-5.5210,2,-5.0494,78,-0.1419,69,-0.2953,94,0.17441,210,1.53071,0,-7.1824,31,-1.4760
ENSG00000131711,MAP1B,284,-2.0262,280,-2.0432,228,-2.3464,880,-0.4303,1143,0.08290,1509,0.52896,4855,2.71094,630,-0.8359,559,-1.0159
ENSG00000083312,TNPO1,284,2.40025,68,-0.1017,33,-1.2058,25,-1.9042,104,0.57046,32,-1.2420,68,-0.0886,133,0.98466,47,-0.6522
ENSG00000145741,BTF3,284,0.45846,198,-0.1132,393,0.99861,116,-1.1620,294,0.51908,223,0.07225,100,-1.1583,104,-1.0869,492,1.38988
ENSG00000171617,ENC1,284,1.22701,2,-6.1994,2,-5.7310,51,-1.7782,2,-5.7469,2,-6.0913,1056,4.36712,7,-4.2998,55,-1.3490
ENSG00000164346,NSA2,284,1.20756,194,0.57134,383,1.75085,66,-1.3623,142,0.06581,184,0.48457,42,-1.7723,48,-1.5673,89,-0.6442
ENSG00000113161,HMGCR,284,3.07562,1,-4.8934,2,-4.4213,22,-1.6535,30,-0.8945,22,-1.3441,160,1.83096,6,-3.1981,56,0.05556
ENSG00000171530,TBCA,284,0.12406,116,-1.2436,1022,2.40178,114,-1.5544,141,-0.9483,149,-0.8716,284,0.12398,454,0.88888,240,-0.1371
ENSG00000085365,SCAMP1,284,2.18652,13,-2.7093,2,-4.9911,33,-1.6626,51,-0.7015,36,-1.2159,218,1.67457,140,0.89411,91,0.19558
ENSG00000152413,HOMER1,284,2.68584,130,1.16579,2,-4.6556,19,-2.1239,19,-1.8305,2,-5.0523,188,1.82984,38,-0.7961,25,-1.3966
ENSG00000039319,ZFYVE16,284,2.99232,8,-2.8253,2,-4.4692,29,-1.2343,144,1.58273,62,0.15492,33,-0.8161,0,-6.6038,21,-1.4476
ENSG00000186468,RPS23,284,-2.7032,1705,-0.0127,2409,0.54003,1122,-0.8467,2592,0.66015,4705,1.69993,508,-1.8468,1257,-0.4861,2684,0.71776
ENSG00000174695,TMEM167A,284,2.20294,111,0.52765,48,-0.7846,36,-1.4958,48,-0.7813,64,-0.3374,116,0.59769,90,0.18796,54,-0.6096
ENSG00000038427,VCAN,284,1.00274,24,-2.7344,3,-5.6795,59,-1.7406,110,-0.5147,112,-0.4892,17,-3.2353,947,3.54126,103,-0.6123
ENSG00000164176,EDIL3,284,-0.2711,216,-0.6864,23,-3.9501,79,-2.5621,2052,3.49430,716,1.23862,144,-1.2970,169,-1.0552,131,-1.4448
ENSG00000127184,COX7C,284,-1.6213,483,-0.8245,2558,1.93903,523,-0.8971,761,-0.1249,1071,0.41635,569,-0.5744,1167,0.55694,907,0.15118
ENSG00000081189,MEF2C,284,1.48010,1,-5.9966,2,-5.5253,79,-0.7796,6,-4.2705,17,-2.8906,593,3.01088,78,-0.6090,102,-0.2113
ENSG00000175745,NR2F1,284,1.66572,1,-5.8503,146,0.51794,60,-1.0824,12,-3.1426,16,-2.7784,104,-0.0146,335,1.98506,124,0.25547
ENSG00000164292,RHOBTB3,284,1.79398,12,-3.1232,46,-1.1652,95,-0.0766,106,0.12574,79,-0.3456,45,-1.1982,123,0.35874,106,0.11956
ENSG00000113441,LNPEP,284,2.41122,1,-5.3072,147,1.16717,27,-1.7663,96,0.44843,39,-0.9201,112,0.70910,26,-1.5385,50,-0.5583
ENSG00000145730,PAM,284,2.25434,21,-1.9619,43,-0.9069,21,-2.3264,1,-5.9740,7,-3.5182,201,1.58805,185,1.43282,109,0.54010
ENSG00000145743,FBXL17,284,2.62077,1,-5.1690,73,0.17765,31,-1.3856,51,-0.3896,24,-1.4885,141,1.25454,1,-5.3361,85,0.41689
ENSG00000198961,PJA2,284,1.07173,18,-3.1126,198,0.47531,79,-1.1857,238,0.77876,88,-0.7865,305,1.19845,255,0.89164,61,-1.3323
ENSG00000164209,SLC25A46,284,2.93999,47,-0.2900,2,-4.4999,19,-1.9368,65,0.19307,40,-0.5306,158,1.71173,0,-6.4430,11,-2.4385
ENSG00000224032,EPB41L4A-AS1,284,2.47904,1,-5.2618,2,-4.7899,56,-0.4470,99,0.55841,134,1.05569,35,-1.0548,36,-1.0139,23,-1.6773
ENSG00000134982,APC,284,1.48383,1,-5.9936,20,-2.5998,144,0.48497,70,-0.7884,87,-0.4577,111,-0.0691,125,0.11558,123,0.08420
ENSG00000129625,REEP5,284,0.81363,75,-1.2667,2,-6.0285,76,-1.5242,210,0.32422,157,-0.1386,204,0.27316,587,2.13289,234,0.49870
ENSG00000152503,TRIM36,284,2.75460,1,-5.0844,61,-0.0288,35,-1.0752,57,-0.1266,2,-4.6136,170,1.69984,16,-1.9714,9,-2.8718
ENSG00000134970,TMED7,284,1.60975,12,-3.1987,28,-2.0279,28,-2.4112,231,1.24529,82,-0.4306,96,-0.1975,363,2.08323,95,-0.2021
ENSG00000177879,AP3S1,284,2.09714,85,0.01122,80,-0.0842,35,-1.6292,37,-1.2244,77,-0.1279,119,0.54824,56,-0.6360,132,0.73039
ENSG00000092421,SEMA6A,284,2.50493,26,-1.4498,2,-4.7727,14,-2.7001,259,2.31093,102,0.62124,13,-2.4658,58,-0.2640,27,-1.4340
ENSG00000133835,HSD17B4,284,1.87541,97,0.05396,79,-0.2803,36,-1.7725,240,1.56000,56,-0.8035,48,-1.0179,111,0.26434,72,-0.4098
ENSG00000155324,GRAMD2B,284,1.80481,23,-2.1825,247,1.54543,55,-1.1221,60,-0.7389,20,-2.3880,40,-1.3481,236,1.46911,45,-1.1818
ENSG00000164904,ALDH7A1,284,1.16066,1,-6.2572,277,1.12156,112,-0.4524,45,-1.7191,45,-1.7013,87,-0.7225,415,1.84978,74,-0.9796
ENSG00000164241,C5orf63,284,-0.9161,233,-1.2134,37,-3.8839,1100,2.30619,99,-2.4767,161,-1.7594,613,0.27783,35,-3.9725,314,-0.7616
ENSG00000064651,SLC12A2,284,1.18820,71,-1.0156,219,0.75180,34,-2.4478,485,2.19007,193,0.54470,43,-1.7568,80,-0.8372,138,0.00783
ENSG00000169567,HINT1,284,-0.1398,132,-1.3038,292,-0.0942,170,-1.1567,361,0.24051,362,0.24575,397,0.39343,727,1.41597,486,0.72229
ENSG00000186687,LYRM7,284,3.23078,1,-4.8074,87,0.85856,31,-0.9383,22,-1.2537,31,-0.7717,20,-1.4306,20,-1.4365,21,-1.3058
ENSG00000158985,CDC42SE2,284,2.17931,14,-2.5517,48,-0.7909,30,-1.7780,135,0.82508,72,-0.1681,170,1.22028,101,0.34913,23,-1.9007
ENSG00000164398,ACSL6,284,2.48559,1,-5.2573,2,-4.7855,68,-0.0441,9,-2.9756,8,-3.2296,114,0.78470,102,0.61324,43,-0.7322
ENSG00000113522,RAD50,284,2.47779,209,1.85485,2,-4.7907,32,-1.4549,27,-1.4515,54,-0.3953,47,-0.6209,58,-0.2876,31,-1.2467
ENSG00000131437,KIF3A,284,1.70496,1,-5.8199,2,-5.3484,72,-0.7130,58,-0.8716,62,-0.7850,387,2.31551,133,0.41019,21,-2.3902
ENSG00000164402,SEPTIN8,284,0.10445,81,-1.7864,6,-5.4173,124,-1.4374,1115,2.56388,546,1.18612,187,-0.5429,309,0.24212,161,-0.7734
ENSG00000198944,SOWAHA,284,2.70827,1,-5.1134,2,-4.6414,67,0.13941,40,-0.6995,17,-1.9642,114,0.95390,17,-1.9641,13,-2.3407
ENSG00000164405,UQCRQ,284,-0.5835,139,-1.6572,1210,1.82617,287,-0.7323,351,-0.2570,322,-0.3875,348,-0.2709,584,0.55330,577,0.53273
ENSG00000072364,AFF4,284,2.03473,1,-5.5720,297,2.12967,26,-2.1523,46,-0.9621,54,-0.7170,69,-0.3586,114,0.43407,71,-0.3081
ENSG00000170606,HSPA4,284,2.12264,1,-5.5079,129,0.70314,17,-2.7569,56,-0.6075,42,-1.0227,99,0.27597,241,1.80404,77,-0.1171
