Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000136404,TM6SF1,3,-2.8466,20,-0.0088,9,-1.2369,11,-0.9381,36,1.49782,30,0.61339,9,-1.3632
ENSG00000166503,HDGFL3,93,-0.9088,79,-1.1560,127,-0.4307,155,-0.1244,239,0.84409,225,0.46277,128,-0.5059
ENSG00000140600,SH3GL3,62,-0.4792,41,-1.0769,53,-0.7156,99,0.25892,114,0.72983,77,-0.1312,73,-0.2668
ENSG00000177082,WDR73,26,0.71659,20,0.30974,11,-0.5648,15,-0.1123,16,-0.0128,18,0.14403,14,-0.3208
ENSG00000197696,NMB,0,-4.4743,80,2.73301,6,-1.4698,1,-3.6983,10,-0.9602,13,-0.4628,22,0.45857
ENSG00000140612,SEC11A,102,1.36645,105,1.41301,30,-0.5938,27,-0.7532,39,-0.2932,28,-0.7282,29,-0.7500
ENSG00000166716,ZNF592,0,-4.5124,31,0.90426,20,0.16076,35,1.07245,20,0.25906,6,-1.6799,14,-0.4519
ENSG00000170776,AKAP13,60,1.15936,35,0.26322,12,-1.3062,33,0.16271,27,-0.1741,15,-0.9928,30,0.03270
ENSG00000140538,NTRK3,52,-1.1254,35,-1.7176,79,-0.4930,158,0.58746,102,-0.1422,120,0.15263,153,0.68343
ENSG00000259494,MRPL46,9,-1.3928,26,0.17220,31,0.44982,26,0.13817,23,-0.0767,35,0.61768,21,-0.1731
ENSG00000181991,MRPS11,50,-0.4468,27,-1.3436,78,0.24602,65,-0.0439,62,-0.1445,69,0.05172,87,0.54344
ENSG00000140545,MFGE8,2,-4.5118,99,1.28496,89,1.08933,12,-1.9897,48,0.12992,51,0.16566,33,-0.5634
ENSG00000140526,ABHD2,38,-1.5109,58,-0.8983,78,-0.4547,116,0.16847,137,0.63294,161,0.69415,84,-0.3906
ENSG00000140521,POLG,14,-1.1969,26,-0.2981,20,-0.6731,46,0.63121,32,0.07515,30,-0.0339,36,0.28678
ENSG00000166823,MESP1,57,-0.2962,17,-2.0838,73,0.07258,85,0.32004,51,-0.6226,83,0.28012,105,0.85622
ENSG00000157823,AP3S2,15,-1.8625,42,-0.3322,50,-0.0359,29,-0.8612,65,0.51281,51,-0.0129,58,0.22335
ENSG00000259291,ZNF710-AS1,4,-2.9628,34,0.04570,59,0.93539,14,-1.2279,33,-0.0065,57,0.88602,32,-0.0696
ENSG00000182054,IDH2,55,-0.3189,93,0.50200,95,0.54137,51,-0.4343,55,-0.4378,85,0.35055,72,0.11073
ENSG00000185033,SEMA4B,0,-4.2940,15,-0.0535,26,0.87435,4,-1.9095,21,0.71672,22,0.58319,11,-0.6278
ENSG00000185043,CIB1,40,-0.3873,133,1.58061,68,0.44100,37,-0.5264,38,-0.6315,42,-0.2999,49,-0.0839
ENSG00000182768,NGRN,212,-1.1565,230,-1.0397,402,-0.1862,494,0.14010,520,0.31102,672,0.63652,446,-0.0249
ENSG00000140577,CRTC3,0,-4.3015,26,0.83264,15,-0.0742,12,-0.4192,14,-0.2121,11,-0.5011,22,0.69870
ENSG00000140564,FURIN,32,-0.5473,20,-1.2225,34,-0.4458,65,0.57071,48,0.09550,50,0.14320,52,0.24363
ENSG00000196547,MAN2A2,114,0.87728,37,-0.8749,52,-0.3623,67,0.02994,72,0.17918,77,0.23130,53,-0.4079
ENSG00000184508,HDDC3,17,-0.6614,27,0.01100,29,0.13151,31,0.24707,24,-0.2374,35,0.45994,28,0.11190
ENSG00000140553,UNC45A,49,1.01392,33,0.36015,15,-0.8438,15,-0.7887,29,0.28378,22,-0.2636,20,-0.4750
ENSG00000184056,VPS33B,15,-0.6498,12,-1.0117,6,-1.8645,24,0.06468,27,0.35982,23,0.01367,29,0.47088
ENSG00000185518,SV2B,163,-1.0395,26,-3.7044,122,-1.4675,647,1.15235,494,1.07724,146,-1.2001,255,-0.4208
ENSG00000176463,SLCO3A1,0,-5.0074,43,0.85001,12,-1.0783,30,0.28857,30,0.40438,36,0.55479,20,-0.4228
ENSG00000185442,FAM174B,27,-0.0434,9,-1.7059,19,-0.5930,48,0.87214,29,0.10721,27,-0.0635,29,0.09277
ENSG00000272888,LINC01578,3,-4.7694,213,1.25500,115,0.23025,83,-0.2858,100,0.02434,110,0.16731,89,-0.2166
ENSG00000173575,CHD2,56,0.05166,64,0.27542,54,0.00977,40,-0.4587,59,0.18464,74,0.50100,41,-0.4833
ENSG00000182175,RGMA,13,-0.9227,60,1.50218,28,0.22013,5,-2.2241,26,0.17707,25,0.03440,18,-0.5229
ENSG00000185551,NR2F2,9,-2.5223,86,0.81678,68,0.41391,54,0.05445,40,-0.5266,98,1.02340,50,-0.0901
ENSG00000140443,IGF1R,2,-4.0790,26,-0.2912,36,0.23127,56,0.94201,33,0.15182,17,-0.8744,34,0.19379
ENSG00000182253,SYNM,78,0.25986,121,0.97311,30,-1.1950,51,-0.3984,65,-0.0426,34,-1.0104,74,0.20602
ENSG00000168904,LRRC28,14,0.04108,6,-1.1133,15,0.12703,21,0.62531,12,-0.3484,6,-1.2174,19,0.63603
ENSG00000068305,MEF2A,9,-3.3078,53,-0.6907,67,-0.3497,122,0.61207,84,0.01706,56,-0.6212,119,0.73750
ENSG00000131871,SELENOS,0,-5.2839,86,1.72826,31,0.02626,30,-0.0087,27,-0.2905,37,0.30345,25,-0.3480
ENSG00000131876,SNRPA1,39,-0.1159,20,-1.1432,40,-0.0709,49,0.25130,33,-0.5062,53,0.36623,57,0.63134
ENSG00000184277,TM2D3,55,-1.4902,44,-1.8308,81,-0.9163,292,1.12721,168,0.30361,145,-0.0200,157,0.13692
ENSG00000185418,TARSL2,17,-0.1321,25,0.47504,12,-0.6002,13,-0.4620,16,-0.2320,29,0.73986,19,0.09336
ENSG00000161980,POLR3K,1,-4.7522,25,-0.4429,40,0.24145,42,0.31608,32,-0.1024,33,-0.0571,46,0.60964
ENSG00000161981,SNRNP25,156,0.41175,72,-0.7846,122,0.02795,103,-0.2473,95,-0.4793,152,0.36966,153,0.47715
ENSG00000103152,MPG,8,-2.8957,57,-0.0383,51,-0.2099,66,0.18804,50,-0.3299,54,-0.1142,88,0.86539
ENSG00000103148,NPRL3,0,-5.2425,40,0.46216,23,-0.4014,40,0.46488,33,0.23946,39,0.43993,27,-0.1626
ENSG00000188536,HBA2,58159,9.73010,639,-3.0493,4,-10.158,17,-8.2196,14,-8.9978,2,-11.324,10,-9.3024
ENSG00000206172,HBA1,25034,9.65759,263,-3.1170,1,-10.592,7,-8.2441,12,-7.9580,1,-10.371,5,-9.0380
ENSG00000086506,HBQ1,8,-0.8415,1,-3.6992,22,0.62487,14,-0.1382,13,-0.2799,26,0.89218,19,0.42702
ENSG00000007392,LUC7L,27,-0.6288,42,0.05255,35,-0.2397,42,0.03517,37,-0.1959,58,0.55484,46,0.22197
ENSG00000167930,FAM234A,1,-3.6849,32,0.71803,22,0.11033,23,0.14508,26,0.48590,16,-0.3707,17,-0.3734
ENSG00000076344,RGS11,79,1.23068,27,-0.4741,23,-0.7135,23,-0.7031,38,0.06041,52,0.53818,29,-0.4330
ENSG00000242173,ARHGDIG,273,-0.2454,60,-2.4984,291,-0.1472,419,0.42899,362,0.27471,280,-0.2063,356,0.20875
ENSG00000185615,PDIA2,9,-1.6041,10,-1.4349,19,-0.4640,26,0.01108,34,0.58656,50,1.06454,21,-0.3785
ENSG00000103126,AXIN1,0,-4.1760,7,-1.0147,13,-0.0917,21,0.65165,21,0.93921,9,-0.6492,11,-0.3782
ENSG00000086504,MRPL28,139,-0.1766,83,-0.9645,164,0.07959,207,0.45521,164,0.11469,172,0.15937,149,-0.0845
ENSG00000129925,TMEM8A,2,-2.9580,20,0.51560,16,0.24220,8,-0.8831,16,0.22035,6,-1.1334,18,0.50727
ENSG00000103202,NME4,14,-2.0150,118,1.26272,79,0.58290,26,-1.1373,52,-0.0849,60,0.14059,50,-0.1751
ENSG00000242612,DECR2,2,-2.4654,11,-0.4189,13,-0.1331,9,-0.6541,15,0.04604,10,-0.5549,23,0.94105
ENSG00000090565,RAB11FIP3,15,-2.0244,61,0.06695,73,0.36824,55,-0.0964,49,-0.3481,74,0.37403,75,0.50014
ENSG00000103326,CAPN15,0,-4.0638,10,-0.3641,16,0.31975,11,-0.2662,17,0.70102,8,-0.6228,13,0.01781
ENSG00000007541,PIGQ,19,-1.5573,39,-0.5178,42,-0.3848,49,-0.1382,72,0.65894,61,0.20382,50,-0.1340
ENSG00000197562,RAB40C,89,0.46383,19,-1.8482,38,-0.8545,104,0.70848,69,0.07245,41,-0.7585,78,0.30140
ENSG00000130731,METTL26,102,-0.8855,132,-0.4983,210,0.22955,138,-0.4272,170,-0.1425,213,0.25034,235,0.52167
ENSG00000172366,MCRIP2,36,-0.5768,49,-0.1120,61,0.25693,15,-1.8286,53,0.04343,103,1.11331,50,-0.0969
ENSG00000140983,RHOT2,1,-5.4027,39,-0.0618,38,-0.0781,69,0.85885,45,0.21084,42,0.05857,39,-0.0475
ENSG00000103269,RHBDL1,0,-5.4991,14,-1.4183,30,-0.2701,48,0.46864,31,-0.3193,52,0.58745,54,0.86028
ENSG00000103266,STUB1,283,0.30311,114,-1.0904,205,-0.2009,199,-0.2508,274,0.36214,209,-0.1707,231,-0.0156
ENSG00000161999,JMJD8,30,-0.0913,35,0.13511,32,0.00778,48,0.63736,30,-0.1567,21,-0.6526,33,0.06588
ENSG00000127580,WDR24,26,0.69263,15,-0.1380,16,-0.0477,17,0.03609,17,0.02396,10,-0.7541,16,-0.0676
ENSG00000127585,FBXL16,232,-1.4462,358,-0.7947,1123,1.02473,508,-0.2566,594,-0.0190,570,-0.0791,675,0.23293
ENSG00000103260,METRN,537,0.45887,1233,1.91228,606,0.65630,94,-2.1876,339,-0.3599,260,-0.6734,249,-0.8638
ENSG00000103254,ANTKMT,140,0.15674,77,-0.7572,150,0.26872,106,-0.2790,87,-0.7336,152,0.29275,181,0.73705
ENSG00000103253,HAGHL,51,0.13598,48,0.01991,44,-0.1006,46,-0.0244,48,0.04589,47,-0.0126,45,-0.0663
ENSG00000103245,CIAO3,0,-4.8037,18,-0.3575,27,0.22805,32,0.50742,24,0.11961,26,0.17749,25,0.18352
ENSG00000007376,RPUSD1,0,-4.5161,13,-0.5185,19,0.12163,29,0.74648,15,-0.2906,23,0.38263,23,0.48366
ENSG00000103227,LMF1,0,-4.4242,20,0.21895,19,0.20498,16,-0.0932,15,-0.2668,40,1.40125,16,-0.0816
ENSG00000260807,AC009041.2,0,-6.5500,44,-0.7867,62,-0.2806,117,0.73602,72,-0.0479,80,0.11825,99,0.57659
ENSG00000005513,SOX8,2,-4.3085,71,0.83791,34,-0.3217,14,-1.5952,49,0.35935,56,0.46365,43,0.04931
ENSG00000196557,CACNA1H,9,-1.2267,11,-0.9539,19,-0.1343,30,0.57282,17,-0.4291,17,-0.3021,32,0.89531
ENSG00000103275,UBE2I,27,-1.8839,68,-0.5304,78,-0.3224,123,0.40379,104,0.18855,91,-0.0694,114,0.35506
ENSG00000007516,BAIAP3,102,-1.0874,91,-1.2612,193,-0.1205,371,0.94063,226,0.18377,219,0.07923,205,-0.0242
ENSG00000007520,TSR3,7,-3.2499,79,0.34445,63,0.00147,36,-0.8660,78,0.46450,73,0.23018,64,0.01167
ENSG00000090581,GNPTG,15,-2.5358,145,0.86397,89,0.06468,139,0.78787,68,-0.4741,99,0.24386,88,0.06274
ENSG00000059145,UNKL,0,-5.0022,22,-0.2262,17,-0.5806,21,-0.2475,35,0.76400,25,-0.0248,26,0.04129
ENSG00000174109,C16orf91,0,-4.6859,20,-0.0008,15,-0.4083,19,-0.0456,15,-0.6199,35,0.87142,31,0.87902
ENSG00000103249,CLCN7,33,-1.3049,66,-0.2663,50,-0.6891,96,0.31198,86,0.20494,121,0.69374,77,-0.0336
ENSG00000100726,TELO2,8,-1.3573,16,-0.4614,16,-0.4515,25,0.23942,22,0.06930,23,0.13813,26,0.42732
ENSG00000138834,MAPK8IP3,80,-1.5180,84,-1.4633,175,-0.3464,367,0.83712,263,0.41757,209,-0.0710,220,0.00614
ENSG00000103024,NME3,23,-2.1723,161,0.75486,98,-0.0296,77,-0.4035,105,0.09212,110,0.14185,105,0.09324
ENSG00000074071,MRPS34,10,-2.8745,71,0.01830,89,0.38066,48,-0.5765,74,0.12581,82,0.24913,81,0.29081
ENSG00000197774,EME2,31,0.62243,6,-1.9017,22,0.07406,15,-0.4849,30,0.80056,16,-0.4287,15,-0.6382
ENSG00000162032,SPSB3,35,-0.1423,64,0.78596,34,-0.2133,24,-0.7357,41,0.10148,45,0.23323,34,-0.2559
ENSG00000095906,NUBP2,6,-2.9773,59,0.38255,60,0.40177,44,-0.0871,50,0.16270,53,0.21079,45,-0.0580
ENSG00000063854,HAGH,53,-1.2577,59,-1.0990,114,-0.1011,165,0.48003,108,-0.2591,165,0.48293,158,0.52781
ENSG00000180185,FAHD1,23,-0.5045,23,-0.4541,25,-0.3288,33,0.07284,45,0.83237,24,-0.3981,23,-0.5327
ENSG00000198736,MSRB1,30,1.05785,20,0.38125,30,1.04880,4,-2.0257,9,-0.9460,15,-0.0430,16,0.13329
ENSG00000140990,NDUFB10,272,0.04894,226,-0.2410,277,0.08117,186,-0.5365,232,-0.2628,309,0.25371,320,0.38971
ENSG00000140988,RPS2,628,0.01698,1190,1.06260,763,0.32655,357,-0.8513,596,-0.0898,580,-0.1082,518,-0.3399
ENSG00000255198,SNHG9,160,0.91146,189,1.19987,94,0.04914,54,-0.7962,62,-0.7645,106,0.24003,81,-0.2313
ENSG00000183751,TBL3,0,-4.3806,19,0.21105,16,0.02364,27,0.81907,15,-0.1275,23,0.51956,16,-0.0127
ENSG00000127554,GFER,2,-2.3086,17,0.47242,10,-0.3337,12,-0.1057,15,0.38545,15,0.32216,11,-0.1774
ENSG00000127561,SYNGR3,76,-1.7091,47,-2.3987,129,-0.9271,354,0.65221,284,0.42369,411,0.90471,225,-0.0900
ENSG00000167962,ZNF598,0,-4.0523,20,0.67124,12,-0.1263,25,1.05218,15,0.33666,10,-0.3955,9,-0.5937
ENSG00000065054,SLC9A3R2,0,-5.2267,69,1.39763,27,-0.1302,19,-0.6377,30,0.05000,42,0.58116,25,-0.3122
ENSG00000065057,NTHL1,31,-0.1446,37,0.11181,26,-0.4261,30,-0.1989,37,0.16625,34,0.02195,35,0.02977
ENSG00000103197,TSC2,37,-0.7603,49,-0.3120,56,-0.1061,43,-0.5290,74,0.46554,90,0.63733,51,-0.3146
ENSG00000008710,PKD1,84,-0.3387,79,-0.4275,64,-0.7636,128,0.31536,126,0.42250,119,0.20388,93,-0.2313
ENSG00000167964,RAB26,49,-0.1858,12,-2.1909,37,-0.6046,48,-0.1939,66,0.43383,70,0.37913,59,0.13222
ENSG00000260260,SNHG19,6,-2.3567,93,2.00009,39,0.46959,10,-1.4940,29,0.04887,24,-0.2758,18,-0.7853
ENSG00000131653,TRAF7,49,1.12704,20,-0.2732,22,-0.1753,20,-0.2862,24,-0.0086,32,0.43682,17,-0.6133
ENSG00000167971,CASKIN1,17,-2.6168,57,-0.8106,143,0.62399,87,-0.1547,131,0.72107,111,0.21880,73,-0.5046
ENSG00000167965,MLST8,47,-0.7213,72,-0.0553,72,-0.0604,74,-0.0091,79,0.10455,128,0.86095,64,-0.3012
ENSG00000184207,PGP,42,-1.4695,53,-1.1365,95,-0.2639,162,0.58930,128,0.30487,126,0.18084,118,0.09511
ENSG00000167967,E4F1,0,-4.4195,26,0.68549,15,-0.1284,18,0.14631,16,-0.0533,11,-0.6784,21,0.50474
ENSG00000167969,ECI1,18,-1.3773,116,1.59330,68,0.67538,33,-0.4756,42,-0.1119,33,-0.4869,33,-0.5489
ENSG00000205937,RNPS1,154,-0.3586,72,-1.5001,125,-0.6759,200,0.04967,253,0.62144,206,0.09579,185,-0.0820
ENSG00000167972,ABCA3,17,-2.8033,70,-0.7738,73,-0.6962,159,0.50894,135,0.34913,140,0.30051,129,0.21671
ENSG00000162065,TBC1D24,40,-0.9262,29,-1.4168,71,-0.0472,96,0.42011,88,0.40149,70,-0.0835,75,0.04081
ENSG00000185883,ATP6V0C,584,-1.1197,402,-1.6773,856,-0.5407,1825,0.65647,1343,0.22609,1548,0.38845,1323,0.16969
ENSG00000162066,AMDHD2,5,-1.8642,8,-1.3499,18,-0.0916,23,0.26706,26,0.67587,31,0.75573,14,-0.5367
ENSG00000140992,PDPK1,44,-1.4795,42,-1.5323,103,-0.2011,126,0.11494,145,0.49201,118,0.01792,130,0.20728
ENSG00000167977,KCTD5,1,-3.0255,18,0.34065,13,-0.2256,19,0.43000,19,0.54107,6,-1.1775,14,-0.0410
ENSG00000167978,SRRM2,101,0.00425,110,0.14377,75,-0.4583,93,-0.1233,123,0.45492,83,-0.3015,85,-0.3201
ENSG00000103363,ELOB,531,-0.3698,805,0.28270,923,0.50345,566,-0.2721,583,-0.3033,684,0.02373,748,0.20495
ENSG00000162076,FLYWCH2,11,-1.2329,28,0.15991,29,0.19692,31,0.32438,19,-0.5735,24,-0.1057,35,0.65752
ENSG00000059122,FLYWCH1,15,-1.3799,42,0.16047,32,-0.2733,39,0.07080,33,-0.2566,36,-0.0892,52,0.64809
ENSG00000162073,PAQR4,16,-1.0316,59,1.00260,12,-1.4469,33,0.06077,41,0.60678,33,0.03862,21,-0.7357
ENSG00000103145,HCFC1R1,206,-0.1197,181,-0.3230,195,-0.2034,189,-0.2569,269,0.43357,210,-0.0917,204,-0.1625
ENSG00000006194,ZNF263,12,-0.6920,12,-0.6622,12,-0.7025,24,0.34109,22,0.27586,19,0.01252,21,0.18747
ENSG00000122390,NAA60,0,-5.5339,65,0.92521,35,-0.0837,34,-0.1285,33,-0.2335,48,0.42174,42,0.27988
ENSG00000103351,CLUAP1,38,0.82255,34,0.61017,17,-0.4671,27,0.23746,23,-0.0015,16,-0.5025,17,-0.5283
ENSG00000126602,TRAP1,52,-0.4153,43,-0.7277,73,0.09654,102,0.62998,54,-0.4676,70,0.03018,88,0.50886
ENSG00000005339,CREBBP,55,-0.0432,50,-0.1933,34,-0.7606,37,-0.6503,69,0.43548,87,0.67878,47,-0.3338
ENSG00000162104,ADCY9,0,-4.3680,5,-1.5741,8,-1.0540,31,1.07135,20,0.50171,8,-1.1026,20,0.42073
ENSG00000217930,PAM16,17,-1.8486,38,-0.6884,75,0.35905,57,-0.0864,47,-0.5052,67,0.16724,93,0.91263
ENSG00000262246,CORO7,2,-2.9531,28,0.52068,18,-0.1246,26,0.39344,14,-0.7529,19,-0.0927,31,0.89108
ENSG00000103423,DNAJA3,6,-2.5859,24,-0.5575,24,-0.5370,72,1.20454,30,-0.2552,39,0.19607,42,0.39787
ENSG00000153406,NMRAL1,32,-0.6391,51,0.05319,46,-0.0823,46,-0.0797,54,0.22603,49,0.01421,48,-0.0210
ENSG00000103415,HMOX2,57,-0.7045,47,-0.9947,71,-0.3739,125,0.51781,81,-0.2327,110,0.31098,117,0.51710
ENSG00000089486,CDIP1,83,-1.2592,119,-0.7230,156,-0.3040,262,0.51502,199,0.10015,245,0.40350,206,0.16010
ENSG00000153443,UBALD1,20,-1.2258,15,-1.6255,35,-0.4128,57,0.34688,48,0.14062,68,0.64415,52,0.26979
ENSG00000102858,MGRN1,28,-0.5191,24,-0.7137,29,-0.4457,41,0.07635,44,0.29473,43,0.14973,41,0.12075
ENSG00000168101,NUDT16L1,0,-6.0247,69,0.46712,61,0.25875,73,0.53971,41,-0.4549,51,-0.0304,67,0.51824
ENSG00000168096,ANKS3,0,-3.9528,15,0.40187,14,0.27946,19,0.73001,8,-0.6719,25,1.17876,12,-0.0232
ENSG00000067836,ROGDI,115,0.07237,124,0.18846,85,-0.3876,115,0.07312,119,0.16867,98,-0.1824,102,-0.1367
ENSG00000140632,GLYR1,101,0.17224,43,-1.1375,77,-0.2516,103,0.20685,94,0.08632,103,0.21040,94,0.07268
ENSG00000118900,UBN1,0,-4.4084,12,-0.5290,18,0.14153,31,0.98944,16,-0.0402,15,-0.1166,19,0.27855
ENSG00000118898,PPL,0,-4.2341,3,-2.0516,6,-1.2245,29,1.10829,19,0.63327,17,0.22176,14,-0.0798
ENSG00000103184,SEC14L5,0,-4.3323,13,-0.2938,12,-0.4134,28,0.91539,19,0.40785,7,-1.1490,17,0.20822
ENSG00000103174,NAGPA,14,-1.3126,4,-2.9627,23,-0.5599,59,0.90412,23,-0.7852,16,-1.1601,66,1.50257
ENSG00000033011,ALG1,2,-2.5550,13,-0.0994,5,-1.6327,20,0.52049,22,1.03058,9,-0.6446,11,-0.3930
ENSG00000153446,C16orf89,3,-2.8945,119,2.94103,23,-0.0168,0,-5.8252,17,-0.7043,15,-0.7128,19,-0.3669
ENSG00000078328,RBFOX1,146,-0.7239,39,-2.6949,135,-0.8475,396,0.84818,221,-0.1256,145,-0.7374,356,0.87431
ENSG00000183044,ABAT,50,-1.7904,137,-0.2722,182,0.16899,116,-0.5329,187,0.30004,219,0.46929,170,0.07386
ENSG00000153048,CARHSP1,13,-1.2170,69,1.38557,54,0.97258,5,-2.5137,24,-0.4018,30,0.02282,29,-0.0443
ENSG00000187555,USP7,88,-0.1904,38,-1.4383,73,-0.4785,171,0.87754,106,0.14516,71,-0.5173,109,0.17635
ENSG00000182831,C16orf72,18,-0.9015,20,-0.7785,23,-0.5308,33,0.01195,39,0.34420,45,0.46743,34,0.07715
ENSG00000183454,GRIN2A,106,-0.7748,20,-3.2269,114,-0.6770,350,1.12374,178,0.02430,208,0.26110,201,0.26122
ENSG00000166669,ATF7IP2,12,-0.5381,8,-1.0932,20,0.14913,27,0.63522,17,-0.0913,9,-1.0266,23,0.51586
ENSG00000166676,TVP23A,4,-1.8542,9,-0.8932,9,-0.9330,11,-0.5483,22,0.69200,29,0.93007,15,-0.1552
ENSG00000182108,DEXI,47,-0.4397,34,-0.9429,69,0.14615,51,-0.3346,56,-0.2407,87,0.51194,81,0.50609
ENSG00000038532,CLEC16A,0,-4.4790,7,-1.3254,14,-0.3311,25,0.57557,17,-0.0393,17,-0.0366,26,0.78935
ENSG00000189067,LITAF,2,-3.2988,91,2.48437,18,-0.2869,1,-3.9398,25,0.27488,28,0.36202,8,-1.6356
ENSG00000184602,SNN,110,-1.0836,109,-1.0965,238,0.09461,312,0.53174,163,-0.6372,200,-0.1773,355,0.97452
ENSG00000153066,TXNDC11,6,-1.0145,15,0.26533,13,0.04893,17,0.43867,11,-0.2631,9,-0.5242,16,0.42539
ENSG00000122299,ZC3H7A,9,-1.1913,20,-0.0229,21,0.02251,25,0.31795,20,-0.0335,16,-0.3693,25,0.35796
ENSG00000171490,RSL1D1,195,1.44505,80,-0.0212,55,-0.5978,62,-0.4186,65,-0.4645,67,-0.3048,86,0.10954
ENSG00000103342,GSPT1,60,-0.3087,75,0.04019,72,-0.0132,79,0.12559,77,0.11220,56,-0.4054,75,0.06254
ENSG00000237515,SHISA9,9,-2.3961,6,-2.8999,22,-1.0764,57,0.35912,64,0.81394,51,0.19743,48,0.09858
ENSG00000186260,MRTFB,141,-1.0377,9,-4.9552,148,-0.9655,546,1.10601,343,0.48238,152,-0.9289,322,0.29114
ENSG00000140694,PARN,13,-1.0219,26,0.03941,13,-1.0155,36,0.53121,28,0.17970,14,-0.9596,32,0.40584
ENSG00000103429,BFAR,15,-0.4876,27,0.45375,11,-0.9086,26,0.39592,22,0.13065,25,0.33591,18,-0.2521
ENSG00000103512,NOMO1,0,-5.9233,21,-1.2962,38,-0.4184,82,0.81470,51,0.06518,51,0.04918,66,0.57522
ENSG00000183426,NPIPA1,27,0.67174,10,-0.9175,10,-0.8469,27,0.63788,24,0.73348,11,-0.7222,10,-0.9246
ENSG00000179889,PDXDC1,89,0.79106,38,-0.5434,33,-0.7545,79,0.58266,61,0.24156,32,-0.8111,47,-0.2951
ENSG00000157045,NTAN1,0,-5.0997,29,-0.0268,27,-0.1488,16,-0.8950,42,0.86148,45,0.65018,23,-0.4866
ENSG00000085721,RRN3,4,-2.4462,13,-0.6541,13,-0.7200,20,-0.0553,23,0.20730,41,1.09108,22,0.13529
ENSG00000166780,BMERB1,196,-0.4008,71,-1.9337,197,-0.3983,338,0.45374,287,0.26959,332,0.42594,256,0.01677
ENSG00000166783,MARF1,26,-1.0366,47,-0.1775,49,-0.1002,39,-0.4626,76,0.91080,54,0.06481,36,-0.6850
ENSG00000133393,FOPNL,4,-2.8115,16,-1.0532,27,-0.2613,60,1.04070,32,0.07148,41,0.43668,33,0.09984
ENSG00000103489,XYLT1,8,-2.1059,2,-3.9571,30,-0.2572,56,0.74461,58,1.27045,27,-0.3740,22,-0.8251
ENSG00000134419,RPS15A,893,0.57633,1573,1.55066,732,0.25502,217,-1.6038,413,-0.8158,592,-0.0788,605,-0.0547
ENSG00000170540,ARL6IP1,333,-0.7314,276,-1.0193,368,-0.5807,644,0.29328,744,0.78433,535,-0.0029,432,-0.3992
ENSG00000157106,SMG1,5,-2.7982,45,0.44952,16,-1.1144,44,0.40544,31,-0.1668,25,-0.4650,49,0.74835
ENSG00000103528,SYT17,36,-1.3391,28,-1.7285,55,-0.6990,121,0.52082,141,1.22897,107,0.32608,45,-1.1793
ENSG00000006007,GDE1,71,-0.6854,58,-0.9752,88,-0.3488,155,0.53229,110,-0.0147,93,-0.2702,141,0.48627
ENSG00000103540,CCP110,1,-5.0731,43,0.02561,26,-0.7201,54,0.38468,63,0.93324,56,0.43132,26,-0.8444
ENSG00000103544,VPS35L,18,-1.3191,43,0.00908,29,-0.5884,67,0.70496,46,0.16449,43,0.01576,43,0.01266
ENSG00000174628,IQCK,23,0.49531,49,1.80930,16,-0.1042,4,-1.9277,13,-0.5659,19,0.19226,13,-0.4432
ENSG00000167191,GPRC5B,76,-1.2666,593,2.10673,241,0.50878,26,-2.8220,187,0.13879,128,-0.4909,97,-1.0437
ENSG00000066654,THUMPD1,67,1.02387,20,-0.8942,28,-0.3711,47,0.43984,35,-0.0360,19,-0.9302,36,-0.0109
ENSG00000102897,LYRM1,31,-0.4862,31,-0.4455,44,0.07774,46,0.15215,46,0.21897,39,-0.1051,42,0.01063
ENSG00000103316,CRYM,63,-1.6891,23,-3.1364,129,-0.6226,426,1.31259,101,-1.2297,139,-0.5060,375,1.50697
ENSG00000197006,METTL9,164,0.53441,115,-0.0355,91,-0.4009,93,-0.3568,119,0.02794,102,-0.2134,123,0.08438
ENSG00000140740,UQCRC2,37,-2.0416,97,-0.6230,117,-0.3309,200,0.51697,140,-0.0761,219,0.65991,170,0.31306
ENSG00000185716,MOSMO,99,1.28569,18,-1.3399,24,-0.9548,54,0.27310,39,-0.3273,47,0.07147,48,0.13518
ENSG00000058600,POLR3E,2,-3.0474,14,-0.2249,14,-0.2650,38,1.35960,11,-0.8574,20,0.32512,23,0.62122
ENSG00000140743,CDR2,1,-4.2927,5,-1.7666,9,-1.0213,24,0.43392,11,-0.8980,45,1.46848,30,1.02738
ENSG00000122254,HS3ST2,18,-0.0976,0,-7.7544,2,-3.0450,5,-1.8385,51,3.65006,4,-2.3651,0,-5.8683
ENSG00000103404,USP31,7,-1.1506,7,-1.2422,18,0.19553,19,0.28332,21,0.63115,11,-0.5656,15,-0.1142
ENSG00000168434,COG7,7,-1.4368,14,-0.3981,16,-0.2131,39,1.21699,17,-0.1606,18,-0.0244,19,0.11090
ENSG00000103365,GGA2,52,0.89776,23,-0.3871,23,-0.4074,25,-0.2841,19,-0.8431,43,0.59317,38,0.48411
