Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000120802,TMPO,23,-0.0198,8,-1.5035,25,0.11148,17,-0.5208,43,0.99610,43,0.98602,25,0.10263,15,-0.6869,10,-1.2347
ENSG00000075415,SLC25A3,255,-0.5709,396,0.16416,327,-0.1410,421,0.26166,404,0.19850,505,0.55996,357,-0.0004,354,-0.0151,297,-0.2885
ENSG00000185046,ANKS1B,109,-1.0354,132,-0.6674,203,0.00186,294,0.60164,261,0.40617,182,-0.1684,235,0.26495,219,0.12531,251,0.34025
ENSG00000111647,UHRF1BP1L,20,-0.2072,17,-0.4447,9,-1.3820,19,-0.2733,42,1.00716,24,0.12096,17,-0.4946,46,1.15885,18,-0.3535
ENSG00000075089,ACTR6,29,-0.6591,36,-0.2610,28,-0.6574,64,0.65064,42,-0.0359,76,0.92592,43,0.02399,35,-0.3134,46,0.10331
ENSG00000136021,SCYL2,18,-0.8049,32,0.16484,25,-0.2452,29,-0.0154,33,0.18971,51,0.91046,28,-0.0505,28,-0.0814,30,0.06856
ENSG00000120805,ARL1,49,-0.5461,56,-0.2965,52,-0.4231,40,-0.8057,75,0.16278,97,0.56379,100,0.70067,72,0.08188,59,-0.2290
ENSG00000196091,MYBPC1,68,1.68167,16,-0.8982,46,0.71666,18,-0.7657,16,-0.8748,26,-0.1580,15,-1.1228,21,-0.4857,14,-1.1545
ENSG00000111666,CHPT1,58,0.18411,42,-0.3279,51,-0.0213,47,-0.1412,84,0.78384,69,0.45776,47,-0.1767,25,-1.1268,43,-0.2803
ENSG00000111670,GNPTAB,58,-0.8403,86,-0.1737,61,-0.6978,128,0.46493,110,0.21086,138,0.58663,128,0.52120,112,0.25196,49,-1.0428
ENSG00000120860,WASHC3,46,-0.3174,58,0.06580,53,-0.0686,30,-0.9381,50,-0.1597,67,0.29682,52,-0.1005,60,0.11037,96,0.89255
ENSG00000139352,ASCL1,33,1.22121,6,-1.6170,8,-1.0823,1,-3.3574,16,-0.1344,22,0.32789,18,0.04342,24,0.49631,13,-0.4682
ENSG00000111696,NT5DC3,47,-0.8825,68,-0.2465,58,-0.4923,124,0.72886,127,0.76138,73,-0.1199,66,-0.3111,93,0.25325,104,0.42746
ENSG00000166598,HSP90B1,258,-0.5586,221,-0.7506,415,0.23769,390,0.13608,523,0.61446,283,-0.3660,465,0.47812,328,-0.1382,330,-0.1272
ENSG00000204954,C12orf73,31,-0.3206,29,-0.3745,28,-0.4152,52,0.54927,31,-0.2544,67,0.97432,29,-0.3982,51,0.50780,28,-0.4191
ENSG00000120837,NFYB,37,-0.0655,36,-0.1244,24,-0.7188,26,-0.6106,34,-0.1980,51,0.44209,51,0.49813,38,-0.0202,40,0.04714
ENSG00000198431,TXNRD1,35,-0.8032,58,0.05996,56,0.00180,48,-0.2531,81,0.59506,72,0.38711,58,0.05612,59,0.08072,58,0.05330
ENSG00000151131,C12orf45,28,0.03710,28,0.03700,23,-0.2981,26,-0.1012,20,-0.5181,34,0.30606,27,-0.0274,34,0.31224,29,0.08729
ENSG00000136051,WASHC4,16,-0.3860,10,-0.9743,27,0.47784,14,-0.5211,21,0.06218,13,-0.5998,25,0.39245,20,-0.0279,33,0.78829
ENSG00000136044,APPL2,24,0.89672,6,-1.3307,11,-0.4335,3,-2.1411,28,1.04692,8,-0.8304,18,0.35258,3,-2.0182,17,0.28200
ENSG00000074590,NUAK1,65,-1.1832,134,0.01195,79,-0.8123,105,-0.3679,76,-0.8749,303,1.37567,162,0.35264,191,0.58487,123,-0.1197
ENSG00000136026,CKAP4,24,-0.5490,23,-0.5634,51,0.70926,30,-0.1156,50,0.68736,40,0.30066,36,0.16808,18,-0.8953,29,-0.1905
ENSG00000111785,RIC8B,10,-0.9256,13,-0.4517,33,1.01723,4,-2.2252,26,0.59768,19,0.13036,24,0.58161,10,-0.7939,20,0.20984
ENSG00000151135,TMEM263,26,-0.3395,29,-0.1591,38,0.29565,13,-1.3576,27,-0.2741,47,0.61491,37,0.27766,38,0.26813,32,0.03027
ENSG00000151136,BTBD11,17,-0.6203,11,-1.1356,38,0.69674,14,-0.8886,31,0.36132,8,-1.5858,45,1.14734,28,0.20180,16,-0.6386
ENSG00000136045,PWP1,28,-0.5216,31,-0.3231,32,-0.2899,34,-0.1786,54,0.54607,54,0.53756,40,0.07478,22,-0.8617,59,0.69302
ENSG00000110851,PRDM4,10,-0.7671,23,0.59726,10,-0.7072,5,-1.7157,16,0.01531,23,0.60991,25,0.85932,16,0.03151,11,-0.6074
ENSG00000075035,WSCD2,19,-1.0190,24,-0.5493,44,0.35597,57,0.79508,35,-0.0046,40,0.20791,30,-0.2759,54,0.71729,33,-0.0982
ENSG00000075856,SART3,23,-0.6356,24,-0.5564,37,0.11684,18,-0.9474,49,0.56475,35,0.05400,47,0.57102,39,0.20926,34,-0.0276
ENSG00000136003,ISCU,194,-0.5806,237,-0.2153,317,0.24102,350,0.40392,291,0.10351,323,0.27385,256,-0.1107,315,0.23089,264,-0.0478
ENSG00000110880,CORO1C,26,-0.1882,28,-0.0756,30,0.05442,18,-0.7767,45,0.66495,29,0.00100,30,0.04534,24,-0.3440,37,0.35660
ENSG00000084112,SSH1,27,0.22392,29,0.27339,11,-1.1766,16,-0.5893,17,-0.5222,17,-0.5358,29,0.29244,31,0.38441,33,0.48011
ENSG00000166111,SVOP,63,-1.2320,155,0.25473,74,-0.8922,142,0.11295,123,-0.1107,255,1.08791,164,0.38856,138,0.06937,113,-0.2434
ENSG00000135093,USP30,9,-0.9254,8,-1.1314,14,-0.2947,25,0.64973,36,1.30408,25,0.67805,19,0.25838,10,-0.7097,6,-1.3783
ENSG00000076248,UNG,19,0.66144,11,-0.2168,25,1.02016,2,-2.3191,8,-0.7103,10,-0.3960,16,0.30055,7,-0.9505,11,-0.1989
ENSG00000110906,KCTD10,24,-0.8218,29,-0.4729,25,-0.7395,65,0.78106,68,0.85162,35,-0.2206,37,-0.1155,57,0.56874,38,-0.0751
ENSG00000151148,UBE3B,21,-0.4401,12,-1.1770,24,-0.1708,56,1.20574,46,0.84051,30,0.18265,27,0.01041,18,-0.5910,14,-0.9581
ENSG00000139428,MMAB,41,-0.1805,37,-0.3252,34,-0.4518,51,0.15990,50,0.12226,57,0.35129,35,-0.4769,59,0.39029,65,0.56239
ENSG00000139433,GLTP,28,1.05817,8,-0.9341,8,-0.9632,29,0.96514,14,-0.1225,17,0.14620,12,-0.4194,11,-0.4864,5,-1.7477
ENSG00000139436,GIT2,14,-0.8864,5,-2.1428,37,0.67663,51,1.23309,20,-0.2811,20,-0.2638,38,0.86141,15,-0.7037,11,-1.1186
ENSG00000174456,C12orf76,72,-0.6230,124,0.27201,76,-0.4986,55,-0.9750,112,0.11205,181,0.89323,121,0.25610,121,0.23164,95,-0.1499
ENSG00000174437,ATP2A2,198,-1.0562,275,-0.4800,261,-0.5561,443,0.27190,551,0.62988,468,0.36223,409,0.16256,454,0.31386,442,0.26822
ENSG00000196510,ANAPC7,25,-0.6116,35,-0.0261,40,0.18374,33,-0.1464,47,0.41811,49,0.49316,29,-0.3727,60,0.83736,23,-0.6627
ENSG00000111229,ARPC3,141,-0.4352,163,-0.1708,217,0.27807,220,0.30232,181,-0.0088,193,0.09476,161,-0.2078,226,0.34763,197,0.12319
ENSG00000204856,FAM216A,24,-0.8892,54,0.45988,31,-0.4016,52,0.38539,57,0.54888,51,0.36862,48,0.29631,32,-0.3452,25,-0.7335
ENSG00000111237,VPS29,88,-0.4519,100,-0.2155,92,-0.3523,189,0.81766,128,0.17389,159,0.52101,116,0.01668,94,-0.3171,93,-0.3285
ENSG00000196850,PPTC7,10,-0.7862,10,-0.6830,11,-0.5980,3,-2.4042,34,1.19192,31,1.00549,17,0.08859,12,-0.4987,25,0.65837
ENSG00000186298,PPP1CC,65,-0.0241,60,-0.1406,35,-0.9669,50,-0.4285,76,0.22417,92,0.53687,90,0.57330,47,-0.5308,54,-0.2996
ENSG00000111249,CUX2,32,-0.2847,22,-0.7950,34,-0.1370,48,0.39441,85,1.35888,3,-3.4170,39,0.04572,52,0.53340,27,-0.5177
ENSG00000204842,ATXN2,49,-0.4941,47,-0.5220,75,0.21378,75,0.22957,90,0.52616,61,-0.1091,69,0.09556,71,0.13546,63,-0.0484
ENSG00000089234,BRAP,15,-0.4441,19,-0.0683,13,-0.6164,10,-0.9863,6,-1.6683,14,-0.5234,33,1.01046,36,1.02338,19,-0.0242
ENSG00000111275,ALDH2,278,0.96987,163,-0.0293,218,0.43412,108,-0.6667,139,-0.2841,121,-0.4957,112,-0.6644,131,-0.3729,169,0.02650
ENSG00000234608,MAPKAPK5-AS1,23,-0.7806,33,-0.1473,34,-0.1085,63,0.86385,37,0.01026,38,0.06421,25,-0.6255,75,1.17345,27,-0.4616
ENSG00000089022,MAPKAPK5,17,-0.5741,23,-0.1069,27,0.14086,11,-1.2433,24,-0.0512,35,0.57464,29,0.30567,22,-0.1745,35,0.58963
ENSG00000089248,ERP29,71,-0.5676,129,0.43069,106,0.10760,119,0.29399,125,0.37260,112,0.20702,71,-0.5617,118,0.28527,94,-0.0739
ENSG00000111300,NAA25,5,-2.0504,32,0.69127,28,0.49072,21,-0.0065,36,0.89422,22,0.07687,19,-0.1717,16,-0.4088,25,0.29631
ENSG00000173064,HECTD4,54,-0.7107,58,-0.5406,71,-0.2469,57,-0.5790,77,-0.1165,94,0.20046,91,0.16368,129,0.71420,135,0.79562
ENSG00000089009,RPL6,752,0.31841,829,0.44180,635,0.01396,646,0.04037,436,-0.5722,533,-0.2635,539,-0.2705,770,0.32231,498,-0.3691
ENSG00000179295,PTPN11,92,-0.3502,100,-0.1776,104,-0.1189,140,0.34962,127,0.19203,130,0.23699,130,0.26013,133,0.27362,58,-1.0203
ENSG00000089169,RPH3A,87,-0.3994,98,-0.1706,111,0.02258,83,-0.4265,76,-0.5616,161,0.62252,116,0.10742,138,0.36438,131,0.28601
ENSG00000135144,DTX1,31,0.14087,17,-0.8479,22,-0.4421,55,1.04940,43,0.63342,24,-0.3147,23,-0.4046,24,-0.3042,26,-0.1406
ENSG00000111344,RASAL1,20,-0.7986,31,-0.0640,21,-0.7020,22,-0.6222,43,0.44207,55,0.83412,31,-0.0852,36,0.16919,49,0.64609
ENSG00000123064,DDX54,53,-0.2414,33,-0.9305,77,0.37011,81,0.46184,141,1.40071,30,-1.0664,52,-0.2635,53,-0.2317,45,-0.4714
ENSG00000139405,RITA1,32,-0.0530,47,0.57524,30,-0.1320,17,-0.9808,32,-0.0058,44,0.46888,29,-0.1886,34,0.08189,33,0.00227
ENSG00000186815,TPCN1,35,0.55318,16,-0.7530,37,0.54142,4,-2.5882,38,0.58345,25,-0.0859,21,-0.3501,21,-0.3117,33,0.38146
ENSG00000151176,PLBD2,26,-0.9128,57,0.36105,38,-0.2781,40,-0.1951,27,-0.7623,77,0.85871,45,-0.0038,57,0.36623,59,0.43811
ENSG00000123066,MED13L,22,0.02639,19,-0.2617,30,0.46913,19,-0.2670,37,0.84329,32,0.56766,15,-0.6042,16,-0.4684,15,-0.5485
ENSG00000111412,C12orf49,36,-0.0130,33,-0.1376,37,0.02684,50,0.53349,36,-0.0016,45,0.36787,25,-0.6142,38,0.09927,35,-0.0396
ENSG00000135119,RNFT2,25,-0.5429,40,0.23710,31,-0.1500,45,0.40913,31,-0.1792,66,1.05897,28,-0.3763,31,-0.1769,31,-0.1758
ENSG00000088992,TESC,27,-0.5160,41,0.16492,37,0.01240,44,0.27692,45,0.31913,26,-0.5405,31,-0.3245,51,0.51047,47,0.36874
ENSG00000135108,FBXO21,61,-0.5379,70,-0.3016,93,0.16201,92,0.13571,119,0.55560,101,0.28258,103,0.35328,69,-0.3203,56,-0.6286
ENSG00000171435,KSR2,25,-0.3748,34,0.14437,34,0.18266,18,-0.8202,39,0.36695,19,-0.6950,44,0.65530,25,-0.3417,32,0.05050
ENSG00000176871,WSB2,186,-0.4905,199,-0.3491,174,-0.5572,245,-0.0241,186,-0.4507,334,0.47878,292,0.28863,314,0.37599,324,0.42855
ENSG00000089220,PEBP1,1141,-0.3814,1609,0.19569,1514,0.09846,1385,-0.0433,1847,0.41892,1788,0.36595,1212,-0.2781,1366,-0.0652,1443,0.02149
ENSG00000135090,TAOK3,39,-0.3696,50,0.03494,41,-0.2831,27,-0.8964,74,0.66187,38,-0.4002,65,0.50917,55,0.19782,45,-0.1403
ENSG00000111707,SUDS3,32,-0.5495,29,-0.6298,51,0.23849,46,0.08261,47,0.10433,56,0.38885,59,0.51847,35,-0.3593,39,-0.2097
ENSG00000139767,SRRM4,35,-0.8855,55,-0.0989,65,0.15726,49,-0.3040,40,-0.5881,81,0.51067,83,0.61806,63,0.10529,61,0.04374
ENSG00000152137,HSPB8,60,0.17230,37,-0.5816,67,0.33617,37,-0.6139,57,0.06769,50,-0.1212,56,0.04208,47,-0.2257,72,0.44254
ENSG00000111725,PRKAB1,14,-0.6381,6,-1.7084,14,-0.5787,13,-0.7491,39,1.02807,29,0.54082,28,0.55417,30,0.58314,12,-0.8159
ENSG00000122966,CIT,52,-0.9348,67,-0.4922,128,0.53443,85,-0.1165,192,1.22995,60,-0.6483,103,0.20062,84,-0.1442,83,-0.1599
ENSG00000135127,BICDL1,13,-0.6256,13,-0.5912,18,-0.1391,26,0.49793,22,0.19553,16,-0.2633,23,0.34370,33,0.84319,11,-0.8336
ENSG00000111737,RAB35,21,-0.4935,41,0.61850,19,-0.5871,19,-0.6140,43,0.70941,47,0.83461,20,-0.5254,29,0.07547,26,-0.0897
ENSG00000089154,GCN1,21,0.26913,16,-0.1881,9,-1.0761,7,-1.3360,37,1.14694,19,0.07920,19,0.06492,12,-0.6040,20,0.11171
ENSG00000089157,RPLP0,356,0.46738,332,0.29670,443,0.77504,162,-0.8185,192,-0.5586,252,-0.1377,242,-0.2263,239,-0.2200,213,-0.4054
ENSG00000111775,COX6A1,1262,0.36950,1491,0.60182,1264,0.33054,1081,0.07953,540,-0.9965,761,-0.4708,812,-0.4067,805,-0.3850,1224,0.27879
ENSG00000170855,TRIAP1,13,-0.7015,23,0.24703,22,0.18654,9,-1.1057,22,0.15632,13,-0.5629,23,0.29100,30,0.68430,24,0.32371
ENSG00000257218,GATC,23,-0.2425,25,-0.1015,32,0.29156,24,-0.2063,21,-0.3582,29,0.13309,26,-0.0854,36,0.47160,30,0.17824
ENSG00000111786,SRSF9,76,-0.3347,120,0.42836,51,-0.9023,153,0.82736,83,-0.1534,100,0.14085,81,-0.2120,98,0.10129,91,-0.0080
ENSG00000088986,DYNLL1,911,-0.5017,1142,-0.1066,1068,-0.2116,1718,0.55118,1235,0.01663,1234,0.01510,1169,-0.0777,1406,0.22426,1477,0.30411
ENSG00000110871,COQ5,10,-0.6473,8,-0.9766,16,0.07154,3,-2.5009,23,0.64347,14,-0.0942,25,0.91761,11,-0.4453,22,0.58066
ENSG00000022840,RNF10,53,-0.5241,84,0.23689,102,0.56819,76,0.09292,65,-0.1624,99,0.51797,58,-0.3770,76,0.07955,68,-0.0827
ENSG00000167272,POP5,25,0.18072,22,-0.0415,13,-0.8175,24,0.11227,17,-0.4669,18,-0.3108,31,0.56644,22,-0.0316,20,-0.1973
ENSG00000157782,CABP1,209,-0.5824,298,0.02545,218,-0.4653,255,-0.2191,231,-0.3786,419,0.57580,234,-0.3912,531,0.97417,393,0.46810
ENSG00000110917,MLEC,63,0.00899,43,-0.5999,58,-0.1244,75,0.28223,102,0.77882,51,-0.3249,83,0.50836,39,-0.7540,32,-1.0398
ENSG00000175970,UNC119B,16,0.11642,10,-0.6780,12,-0.3510,16,0.12186,24,0.70349,15,0.01944,20,0.45046,11,-0.4617,7,-1.1363
ENSG00000157837,SPPL3,46,-1.1749,52,-0.9200,77,-0.3201,178,1.04202,106,0.18847,133,0.54653,120,0.43302,70,-0.4651,91,-0.0656
ENSG00000157895,C12orf43,34,-0.2241,36,-0.1341,41,0.06609,43,0.16149,45,0.22363,31,-0.3422,48,0.36922,25,-0.7061,44,0.19701
ENSG00000110931,CAMKK2,123,-0.4780,148,-0.1598,141,-0.2328,118,-0.5078,248,0.67630,162,-0.0169,151,-0.1396,206,0.37474,226,0.52464
ENSG00000089053,ANAPC5,56,-0.7024,103,0.29242,66,-0.4082,97,0.19146,92,0.11093,105,0.32926,112,0.48898,67,-0.3877,76,-0.1946
ENSG00000170633,RNF34,26,-1.0447,38,-0.4167,29,-0.8025,122,1.50253,45,-0.1464,60,0.29621,50,0.01360,40,-0.3237,60,0.28521
ENSG00000089094,KDM2B,15,-0.4859,17,-0.2710,19,-0.0331,19,-0.0974,17,-0.2530,28,0.53894,25,0.39897,24,0.29727,16,-0.3727
ENSG00000188735,TMEM120B,10,-0.7012,12,-0.3280,36,1.42245,3,-2.3301,38,1.54855,10,-0.5997,17,0.15877,5,-1.6065,9,-0.7448
ENSG00000110801,PSMD9,18,-0.6987,19,-0.5864,31,0.21331,18,-0.6303,41,0.64161,28,0.05627,25,-0.1543,26,-0.0827,52,1.04152
ENSG00000110987,BCL7A,28,-0.8741,33,-0.5662,38,-0.3634,35,-0.4902,61,0.39588,51,0.12846,43,-0.1696,67,0.54312,96,1.16389
ENSG00000175727,MLXIP,19,-0.2901,8,-1.5860,31,0.50902,27,0.25469,39,0.88424,10,-1.2296,32,0.66197,13,-0.8230,18,-0.3565
ENSG00000176383,B3GNT4,7,-1.2452,23,0.72449,19,0.42122,3,-2.0804,18,0.33925,19,0.37630,8,-1.0104,36,1.50758,13,-0.1367
ENSG00000139719,VPS33A,15,-0.8714,22,-0.2265,25,0.00439,27,0.11036,28,0.17197,47,1.04910,28,0.17214,27,0.13420,14,-0.8513
ENSG00000130779,CLIP1,42,-0.8306,54,-0.3826,81,0.27031,77,0.18862,87,0.38746,61,-0.1752,88,0.46191,59,-0.2415,74,0.12596
ENSG00000111011,RSRC2,70,-0.2351,62,-0.4141,75,-0.1099,98,0.31523,126,0.72633,74,-0.1272,77,-0.0875,109,0.47875,48,-0.7861
ENSG00000139726,DENR,44,-0.8932,75,0.00264,47,-0.7210,89,0.26219,73,-0.0409,131,0.90280,73,-0.0485,110,0.61683,68,-0.1655
ENSG00000130787,HIP1R,61,0.91997,17,-1.2341,53,0.55832,35,-0.1044,34,-0.1489,39,0.07953,33,-0.2346,22,-0.8184,24,-0.6748
ENSG00000139722,VPS37B,21,-0.4102,24,-0.1995,46,0.87051,20,-0.4876,38,0.56262,26,-0.0694,20,-0.5025,31,0.22383,30,0.14599
ENSG00000150967,ABCB9,15,-0.2493,14,-0.3373,14,-0.3004,11,-0.6587,28,0.73642,32,0.97809,8,-1.2003,19,0.12669,27,0.70884
ENSG00000182196,ARL6IP4,291,0.36229,294,0.33856,278,0.25248,244,0.04388,203,-0.2457,166,-0.5595,224,-0.1055,235,-0.0206,166,-0.5624
ENSG00000090975,PITPNM2,29,-0.9466,39,-0.4194,62,0.31957,41,-0.3446,97,1.06162,16,-1.6851,76,0.76079,37,-0.5059,56,0.16679
ENSG00000130921,C12orf65,15,-0.9084,20,-0.3707,24,-0.0882,22,-0.2232,35,0.47620,24,-0.1116,39,0.73812,28,0.11499,23,-0.1534
ENSG00000111328,CDK2AP1,153,0.92926,67,-0.5207,82,-0.2128,56,-0.7850,114,0.31541,45,-1.1195,100,0.12476,96,0.04057,62,-0.6413
ENSG00000139697,SBNO1,46,-0.6797,71,0.04599,61,-0.1809,50,-0.4946,76,0.15901,82,0.28678,93,0.55119,57,-0.2840,81,0.25430
ENSG00000183955,KMT5A,18,-0.5191,15,-0.6860,36,0.64055,10,-1.2530,17,-0.5302,35,0.58021,20,-0.2970,31,0.38477,45,1.02022
ENSG00000150977,RILPL2,14,-0.3058,16,-0.1129,13,-0.3976,26,0.66390,20,0.24843,25,0.62518,10,-0.7937,21,0.32881,17,-0.0045
ENSG00000184209,SNRNP35,15,-0.2908,28,0.71699,33,1.01198,17,-0.0873,9,-1.0329,14,-0.3626,8,-1.1911,16,-0.1353,32,0.93345
ENSG00000188026,RILPL1,40,0.39732,17,-0.9109,42,0.43425,35,0.15162,59,1.00661,26,-0.3403,21,-0.6692,32,-0.0171,18,-0.8950
ENSG00000086598,TMED2,52,-0.6857,99,0.37816,48,-0.7501,80,0.03795,115,0.63588,94,0.29418,77,-0.0145,94,0.29523,69,-0.1814
ENSG00000111361,EIF2B1,18,-0.6500,17,-0.6665,33,0.31936,39,0.58278,48,0.92515,17,-0.7331,29,0.12947,21,-0.3579,27,0.00549
ENSG00000111358,GTF2H3,15,-0.5313,8,-1.3018,23,0.21005,5,-1.9549,10,-1.0633,27,0.46397,44,1.56917,21,0.03928,9,-1.2079
ENSG00000119242,CCDC92,130,-0.6137,158,-0.2550,242,0.42437,273,0.62130,189,0.02422,191,0.04394,200,0.13282,178,-0.0657,154,-0.2953
ENSG00000179195,ZNF664,47,0.10915,41,-0.1062,39,-0.1858,53,0.28642,32,-0.5098,37,-0.2483,54,0.37549,36,-0.3028,44,-0.0140
ENSG00000196498,NCOR2,60,-0.2639,37,-0.9606,105,0.65963,26,-1.4756,98,0.54347,46,-0.6543,88,0.40615,86,0.33444,75,0.11031
ENSG00000073060,SCARB1,36,-0.3145,41,-0.0653,45,0.07135,41,-0.0990,44,0.02841,28,-0.6767,54,0.38271,59,0.49416,39,-0.1790
ENSG00000150991,UBC,871,-0.5806,927,-0.4354,1264,0.05117,1407,0.22192,1330,0.13219,1152,-0.0969,1456,0.31166,1818,0.64171,916,-0.4542
ENSG00000184992,BRI3BP,46,-0.6939,52,-0.4413,57,-0.2960,66,-0.0600,66,-0.0617,111,0.77728,84,0.34495,75,0.12373,73,0.08134
ENSG00000081760,AACS,30,-1.1131,30,-1.0157,26,-1.2406,63,0.11383,57,-0.0313,137,1.41971,59,0.00676,70,0.29005,84,0.57698
ENSG00000139364,TMEM132B,68,-0.4951,54,-0.8030,90,-0.0241,119,0.43165,147,0.76982,84,-0.1372,88,-0.0686,85,-0.1054,113,0.33932
ENSG00000256193,LINC00507,15,-0.8900,11,-1.3217,13,-1.0001,27,0.06537,78,1.92080,3,-2.9668,14,-0.9761,50,1.09570,42,0.78826
ENSG00000151948,GLT1D1,15,-0.8735,17,-0.6626,16,-0.7204,29,0.17686,17,-0.6336,28,0.10915,38,0.66718,44,0.83452,30,0.20797
ENSG00000151952,TMEM132D,10,-0.8108,16,0.01571,8,-1.0106,26,0.76312,26,0.78775,16,-0.0487,15,-0.0985,19,0.29013,15,-0.0665
ENSG00000060709,RIMBP2,40,-0.6782,34,-0.8792,54,-0.1765,65,0.10320,123,1.17580,61,-0.0027,64,0.08189,80,0.44892,42,-0.5810
ENSG00000111450,STX2,12,-0.2472,11,-0.3869,10,-0.4479,7,-1.0995,16,0.21955,19,0.48047,11,-0.4544,17,0.31500,28,1.14850
ENSG00000132341,RAN,174,-0.8482,286,-0.0178,279,-0.0550,346,0.29029,310,0.11028,363,0.36905,321,0.18958,335,0.23880,267,-0.1263
ENSG00000061936,SFSWAP,21,-0.4036,16,-0.7223,41,0.72151,34,0.39652,21,-0.3145,24,-0.1212,30,0.25955,34,0.42896,15,-0.8160
ENSG00000198598,MMP17,36,-0.7409,63,0.18513,37,-0.6519,57,0.03392,57,0.03115,58,0.04929,74,0.52096,58,0.05058,65,0.24180
ENSG00000177169,ULK1,49,-0.5080,59,-0.1751,48,-0.4910,69,0.05883,75,0.19504,55,-0.2757,84,0.42470,88,0.46331,68,0.03269
ENSG00000183495,EP400,21,-0.4089,18,-0.6065,20,-0.4698,17,-0.6631,41,0.69004,29,0.09331,38,0.63844,31,0.21659,21,-0.3699
ENSG00000185163,DDX51,24,-0.3377,10,-1.5451,57,1.09740,42,0.59110,43,0.60144,34,0.22801,29,-0.0112,17,-0.8109,12,-1.3013
ENSG00000184967,NOC4L,16,-0.4163,23,0.17745,22,0.09766,29,0.57889,22,0.14930,24,0.24483,22,0.14062,10,-1.0798,18,-0.1759
ENSG00000182870,GALNT9,41,-0.8800,53,-0.4281,66,-0.0966,114,0.79433,78,0.17055,84,0.30135,74,0.10382,91,0.42047,52,-0.4529
ENSG00000112787,FBRSL1,48,0.50140,41,0.18464,44,0.31915,6,-2.6826,45,0.33850,31,-0.2339,36,0.00216,22,-0.7559,41,0.21228
ENSG00000176894,PXMP2,26,0.53237,31,0.75806,12,-0.6769,4,-2.2547,14,-0.4856,15,-0.3779,8,-1.3744,37,1.05313,31,0.74829
ENSG00000247077,PGAM5,14,-1.2544,22,-0.5024,22,-0.4941,19,-0.7437,44,0.56883,41,0.47433,45,0.70516,43,0.53644,28,-0.1543
ENSG00000176915,ANKLE2,23,-0.2029,15,-0.8827,21,-0.3641,11,-1.2924,38,0.58788,35,0.43764,29,0.13658,36,0.50157,31,0.23229
ENSG00000090615,GOLGA3,49,-0.3428,29,-1.1264,47,-0.3757,35,-0.8176,69,0.23171,70,0.25113,123,1.40169,34,-0.8910,32,-0.9467
ENSG00000198040,ZNF84,16,-0.7682,16,-0.7563,38,0.59457,21,-0.3453,34,0.43440,40,0.69217,27,0.04806,26,-0.0235,26,-0.0160
ENSG00000196199,MPHOSPH8,104,-0.3215,129,0.04869,266,1.26126,126,0.01172,119,-0.0710,127,0.02673,95,-0.4677,110,-0.1910,99,-0.3664
ENSG00000121390,PSPC1,37,-0.7312,60,0.08901,39,-0.5771,54,-0.0824,57,0.00425,84,0.61981,81,0.63764,57,-0.0110,41,-0.5210
ENSG00000121741,ZMYM2,32,-0.5635,26,-0.8489,40,-0.1726,102,1.37493,43,-0.0617,60,0.46388,43,-0.0685,42,-0.0830,29,-0.6606
ENSG00000121742,GJB6,79,1.42876,16,-1.3496,58,0.66365,8,-2.2579,61,0.75527,8,-2.3429,28,-0.5418,3,-3.4817,53,0.52311
ENSG00000165475,CRYL1,37,0.21641,17,-1.0134,59,0.92427,19,-0.8095,31,-0.1044,27,-0.3096,37,0.21428,32,-0.0337,29,-0.1938
ENSG00000278291,AL161772.1,80,0.27281,60,-0.2081,53,-0.4035,49,-0.5160,115,0.82455,72,0.07723,77,0.18399,51,-0.4743,44,-0.6881
ENSG00000172458,IL17D,88,1.70118,26,-0.5636,50,0.44659,15,-1.3944,49,0.41174,21,-0.9234,22,-0.9173,17,-1.1797,19,-1.0682
ENSG00000150459,SAP18,171,-0.1714,147,-0.3883,132,-0.5563,184,-0.0324,156,-0.2928,209,0.16407,222,0.29686,225,0.28791,232,0.33489
ENSG00000173141,MRPL57,135,0.17631,132,0.13025,159,0.42629,99,-0.3185,113,-0.1198,99,-0.3255,112,-0.1482,59,-1.1061,186,0.68320
ENSG00000180776,ZDHHC20,11,-1.2621,28,0.21467,20,-0.2826,11,-1.2179,22,-0.1579,22,-0.1406,50,1.41808,22,-0.1729,20,-0.3116
ENSG00000165487,MICU2,26,-0.2409,32,0.12037,22,-0.4963,11,-1.4400,46,0.70090,39,0.42736,24,-0.3541,16,-0.9267,62,1.18739
ENSG00000102678,FGF9,10,-1.0056,18,-0.0114,16,-0.1777,7,-1.4894,25,0.51062,24,0.42416,29,0.80037,11,-0.7705,24,0.40709
ENSG00000151835,SACS,25,-1.0987,49,-0.0014,60,0.33595,36,-0.4713,53,0.13965,71,0.60216,40,-0.3610,84,0.87679,55,0.18617
ENSG00000165566,AMER2,60,-0.1194,41,-0.7110,98,0.68460,45,-0.5675,71,0.14545,50,-0.3835,79,0.37116,44,-0.6053,82,0.38073
