Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000198576,ARC,20,-0.2527,23,0.03352,34,0.69861,40,0.96802,16,-0.4856,5,-2.3204
ENSG00000130193,THEM6,14,-0.2676,13,-0.3354,22,0.57777,20,0.38183,9,-0.8415,21,0.49577
ENSG00000180155,LYNX1,117,-0.1665,75,-0.9524,206,0.82250,275,1.36276,107,-0.2819,49,-1.4849
ENSG00000160932,LY6E,145,-0.9457,279,0.24870,361,0.65723,341,0.55324,291,0.28616,124,-1.0809
ENSG00000176956,LY6H,346,-1.0350,702,0.24602,938,0.70950,1524,1.63636,251,-1.4165,144,-2.2538
ENSG00000250571,GLI4,21,0.14842,16,-0.3813,19,-0.0892,31,0.75095,15,-0.4014,18,-0.1135
ENSG00000158106,RHPN1,41,-0.2940,55,0.23015,65,0.49935,54,0.19085,29,-0.8237,47,-0.0364
ENSG00000104529,EEF1D,104,-0.8974,110,-0.7983,59,-1.6730,113,-0.6668,440,1.71717,333,1.16298
ENSG00000104524,PYCR3,19,0.20972,13,-0.3985,23,0.51055,22,0.42146,19,0.22401,6,-1.5265
ENSG00000104522,TSTA3,22,-0.1404,17,-0.5784,46,1.13556,17,-0.5181,40,0.86050,9,-1.4476
ENSG00000183309,ZNF623,9,-1.0101,21,0.54726,17,0.16046,24,0.70398,17,0.12642,8,-0.9449
ENSG00000180900,SCRIB,19,-0.7039,30,0.08878,23,-0.3763,31,0.11301,19,-0.6664,58,1.24444
ENSG00000179950,PUF60,77,-0.3190,87,-0.1040,101,0.16700,104,0.21574,55,-0.8250,145,0.78269
ENSG00000185189,NRBP2,39,-0.5337,32,-0.8488,62,0.30281,67,0.43282,4,-3.6493,139,1.81120
ENSG00000178209,PLEC,105,-0.5350,77,-1.0652,98,-0.5741,139,-0.0209,257,1.04819,266,1.11691
ENSG00000178719,GRINA,216,-0.4806,201,-0.6065,492,0.97255,262,-0.1136,403,0.61640,252,-0.1749
ENSG00000178896,EXOSC4,16,-0.5252,37,1.10251,21,-0.0618,11,-1.1239,13,-0.8391,24,0.17557
ENSG00000197858,GPAA1,71,-0.5779,76,-0.4667,129,0.47064,94,-0.0627,114,0.24993,151,0.73733
ENSG00000179091,CYC1,119,-0.1020,126,0.01848,156,0.36553,116,-0.1256,66,-1.0116,174,0.55250
ENSG00000179526,SHARPIN,35,0.17777,24,-0.5542,25,-0.4273,27,-0.3060,50,0.73083,39,0.30403
ENSG00000179632,MAF1,37,-0.6918,43,-0.4573,48,-0.2278,39,-0.5434,107,1.16264,85,0.74602
ENSG00000179832,MROH1,52,0.11956,33,-0.7115,91,1.06673,68,0.54092,51,0.04797,13,-2.0240
ENSG00000261236,BOP1,23,-0.6882,33,-0.0176,49,0.64571,52,0.72163,35,0.06479,21,-0.7650
ENSG00000185122,HSF1,31,-0.1951,38,0.20608,33,-0.0323,33,-0.0732,33,-0.0333,36,0.09213
ENSG00000185000,DGAT1,26,-0.1848,31,0.17277,51,0.98998,20,-0.5182,17,-0.8471,26,-0.1389
ENSG00000261678,SCRT1,36,0.38142,15,-1.1254,54,1.05087,34,0.22126,24,-0.3261,21,-0.5081
ENSG00000185803,SLC52A2,16,0.21748,9,-0.7331,33,1.49322,20,0.56020,0,-4.8202,10,-0.5694
ENSG00000071894,CPSF1,13,-0.7271,24,0.30165,27,0.49623,26,0.42363,21,0.08264,13,-0.6915
ENSG00000160948,VPS28,93,-0.4585,149,0.45262,113,-0.0820,91,-0.4311,120,0.02168,143,0.30644
ENSG00000187954,CYHR1,69,-0.5311,84,-0.1714,89,-0.0656,120,0.43221,80,-0.2278,144,0.75029
ENSG00000167702,KIFC2,108,-0.0601,118,0.09842,152,0.52100,134,0.30106,121,0.13503,35,-1.8024
ENSG00000160972,PPP1R16A,62,0.65050,38,-0.3152,24,-0.9679,29,-0.6964,34,-0.4404,72,0.81525
ENSG00000167700,MFSD3,33,0.11805,21,-0.6843,51,0.85306,31,-0.0198,24,-0.4210,34,0.15850
ENSG00000160959,LRRC14,17,-0.8532,31,0.26103,38,0.57249,41,0.68143,4,-2.6458,38,0.56897
ENSG00000254402,LRRC24,30,0.06192,23,-0.4143,44,0.69870,29,0.01137,28,-0.0425,24,-0.2705
ENSG00000213563,C8orf82,22,0.03092,28,0.45721,10,-1.2343,18,-0.2749,0,-5.4208,47,1.34180
ENSG00000147799,ARHGAP39,21,0.18779,13,-0.6545,26,0.56907,30,0.81790,15,-0.3444,11,-0.8619
ENSG00000161016,RPL8,729,-0.1418,685,-0.2556,499,-0.7281,487,-0.7636,1401,1.00547,1067,0.51806
ENSG00000170619,COMMD5,21,-0.2408,28,0.25360,26,0.08292,31,0.39477,22,-0.1604,18,-0.4832
ENSG00000182307,C8orf33,47,-0.0479,47,-0.0424,50,0.08108,38,-0.3822,62,0.44792,45,-0.0874
ENSG00000181404,WASHC1,65,-0.1670,57,-0.3817,92,0.44219,69,-0.0363,53,-0.4589,107,0.70040
ENSG00000107104,KANK1,21,0.30440,8,-1.3580,2,-2.9883,20,0.21789,0,-5.1246,62,2.39535
ENSG00000080503,SMARCA2,118,0.02253,104,-0.2197,189,0.83009,147,0.38133,106,-0.1534,48,-1.4020
ENSG00000147852,VLDLR,12,-0.9457,17,-0.3658,58,1.88130,21,0.00962,12,-0.8964,17,-0.2820
ENSG00000080298,RFX3,20,-0.1688,38,1.14194,28,0.39543,8,-1.5722,4,-2.4806,21,-0.0878
ENSG00000106688,SLC1A1,22,-0.5122,30,0.04822,60,1.23752,35,0.27721,20,-0.5713,16,-0.9925
ENSG00000106993,CDC37L1,29,-0.4718,51,0.60391,46,0.35416,22,-0.8701,53,0.56234,20,-0.9497
ENSG00000147853,AK3,40,0.21455,37,0.10040,18,-1.0187,41,0.22664,17,-1.1716,54,0.70701
ENSG00000183354,KIAA2026,26,-0.7785,30,-0.5355,41,0.02704,53,0.46844,80,1.18777,36,-0.1696
ENSG00000137040,RANBP6,20,-0.5162,25,-0.1693,59,1.38812,57,1.29452,0,-5.6005,10,-1.5101
ENSG00000137033,IL33,20,0.26774,11,-0.7454,3,-2.6886,21,0.26093,14,-0.3201,39,1.42507
ENSG00000137038,DMAC1,104,-0.2485,125,0.09493,121,0.02858,128,0.12662,90,-0.4552,154,0.43516
ENSG00000153707,PTPRD,49,-0.9086,50,-0.8872,144,0.98082,117,0.60035,57,-0.5718,138,0.90347
ENSG00000107186,MPDZ,26,-0.7634,49,0.43407,31,-0.4043,34,-0.2491,47,0.29952,54,0.53097
ENSG00000147862,NFIB,70,-0.5717,107,0.21278,57,-0.8300,193,1.23131,80,-0.2829,82,-0.2455
ENSG00000175893,ZDHHC21,26,-0.7266,47,0.37002,58,0.66924,85,1.36727,4,-3.2718,19,-1.1054
ENSG00000155158,TTC39B,10,-0.6779,8,-0.8964,31,1.36476,34,1.53063,12,-0.3068,1,-3.6748
ENSG00000164975,SNAPC3,19,-0.3503,29,0.42574,43,1.05767,18,-0.4110,4,-2.3974,24,0.07537
ENSG00000164985,PSIP1,108,-0.4241,182,0.58896,160,0.27447,153,0.19839,95,-0.5742,99,-0.5070
ENSG00000107295,SH3GL2,74,-1.3298,239,0.86693,253,0.80338,279,0.98150,61,-1.4884,46,-1.9018
ENSG00000155876,RRAGA,63,-1.0206,138,0.41617,156,0.56500,112,-0.0013,106,-0.0876,119,0.10472
ENSG00000137154,RPS6,621,-0.5571,827,-0.0308,310,-1.5598,451,-0.9889,1666,1.20542,1399,0.87952
ENSG00000155886,SLC24A2,67,-0.6136,25,-2.1974,210,1.42934,238,1.68339,13,-2.9916,108,0.22833
ENSG00000171843,MLLT3,20,0.14516,19,0.04477,29,0.73316,32,0.90827,3,-2.8212,7,-1.3908
ENSG00000188352,FOCAD,19,-0.7727,31,0.06509,46,0.73371,68,1.46595,15,-1.0473,9,-1.8305
ENSG00000198642,KLHL9,22,-0.3867,25,-0.1273,28,0.04180,36,0.46758,28,0.05729,31,0.19400
ENSG00000107105,ELAVL2,90,0.25770,43,-1.0813,197,1.65574,137,0.94200,20,-2.0863,13,-2.7605
ENSG00000198680,TUSC1,11,-1.1923,28,0.46707,35,0.73759,28,0.34364,7,-1.6605,30,0.50131
ENSG00000137055,PLAA,19,-0.0453,12,-0.8801,38,1.13718,30,0.68316,20,0.02531,8,-1.4433
ENSG00000147894,C9orf72,13,-0.5785,18,0.03219,24,0.49115,38,1.33333,0,-5.1154,18,0.03006
ENSG00000122729,ACO1,16,-0.2144,16,-0.1067,15,-0.2214,20,0.19135,20,0.24832,20,0.25869
ENSG00000235453,SMIM27,47,0.22706,54,0.51289,28,-0.6131,38,-0.1573,17,-1.3530,49,0.24856
ENSG00000165264,NDUFB6,148,-0.3263,282,0.99384,154,-0.2176,106,-0.8086,155,-0.2157,136,-0.4170
ENSG00000137074,APTX,17,-0.2497,16,-0.3061,28,0.63043,21,0.15579,14,-0.4979,24,0.39818
ENSG00000086061,DNAJA1,145,-0.8351,310,0.59496,336,0.63831,240,0.06129,227,-0.0273,135,-0.8567
ENSG00000122692,SMU1,29,-0.5715,25,-0.8119,51,0.39360,77,1.14665,42,0.08866,41,0.02682
ENSG00000107262,BAG1,102,0.04177,99,-0.0204,110,0.16187,83,-0.3006,81,-0.3393,123,0.34962
ENSG00000086065,CHMP5,77,-0.5612,133,0.49079,124,0.29904,88,-0.2696,110,0.08987,91,-0.2189
ENSG00000086102,NFX1,22,0.33556,23,0.48165,24,0.45726,18,0.00669,7,-1.3654,6,-1.6242
ENSG00000165271,NOL6,12,-0.6400,19,0.28593,19,0.17450,13,-0.4184,31,1.03484,10,-0.8594
ENSG00000010438,PRSS3,32,0.70856,25,0.21068,43,1.12975,17,-0.4012,5,-2.1024,0,-7.1084
ENSG00000107341,UBE2R2,35,-0.9586,70,0.28663,94,0.73996,64,0.09165,72,0.28329,45,-0.5010
ENSG00000137073,UBAP2,35,0.27768,27,-0.2109,16,-0.9495,25,-0.2795,39,0.44412,36,0.32411
ENSG00000165006,UBAP1,37,-0.0927,35,-0.1926,45,0.21597,49,0.38211,45,0.23364,29,-0.4788
ENSG00000164978,NUDT2,27,0.17472,36,0.76600,20,-0.3355,19,-0.3914,14,-0.8208,17,-0.5287
ENSG00000164976,MYORG,61,1.19055,25,-0.5951,18,-1.0301,41,0.27360,8,-2.2682,41,0.25576
ENSG00000164972,C9orf24,47,0.47058,24,-0.7710,29,-0.4078,32,-0.2372,78,1.29374,16,-1.2694
ENSG00000164970,FAM219A,42,-0.4329,46,-0.2741,88,0.85413,81,0.69389,39,-0.4976,43,-0.3455
ENSG00000168913,ENHO,761,0.71470,555,0.06113,238,-1.2826,552,0.04264,264,-1.1273,617,0.22700
ENSG00000122756,CNTFR,70,0.83598,36,-0.4833,23,-1.0991,62,0.47896,32,-0.5875,45,-0.0801
ENSG00000164967,RPP25L,25,-0.0354,22,-0.2723,19,-0.5313,20,-0.4201,53,1.25721,20,-0.4062
ENSG00000137100,DCTN3,124,-0.1532,199,0.81290,146,0.13381,128,-0.0844,58,-1.3141,98,-0.5042
ENSG00000147955,SIGMAR1,19,-1.0680,22,-0.8454,48,0.52991,51,0.63005,66,1.10710,33,-0.0812
ENSG00000213930,GALT,14,-0.6502,12,-0.8399,22,0.16854,21,0.12709,35,0.96258,28,0.58776
ENSG00000187186,AL162231.1,103,0.31521,88,0.00283,110,0.37946,110,0.38228,41,-1.1804,58,-0.6489
ENSG00000122733,PHF24,93,-0.3816,90,-0.4538,207,1.02562,208,1.03871,98,-0.2459,37,-1.7468
ENSG00000137094,DNAJB5,17,-0.4359,14,-0.8254,44,1.22264,53,1.58601,4,-2.3085,11,-1.0209
ENSG00000165280,VCP,88,-0.4524,110,-0.0406,186,0.86422,140,0.36672,68,-0.7929,109,-0.0498
ENSG00000165283,STOML2,61,-0.2891,76,0.11892,96,0.50658,70,-0.0159,87,0.34209,42,-0.8365
ENSG00000005238,FAM214B,27,0.17405,26,0.08972,31,0.37899,43,0.91754,2,-3.5637,17,-0.6441
ENSG00000198722,UNC13B,20,-0.2088,13,-0.8506,26,0.28377,68,2.12165,0,-5.4274,15,-0.6149
ENSG00000198853,RUSC2,61,-0.3198,71,-0.0263,111,0.72899,88,0.33192,67,-0.1187,48,-0.6677
ENSG00000107140,TESK1,43,0.13889,34,-0.2749,62,0.75765,42,0.08360,23,-0.8570,37,-0.1169
ENSG00000159884,CCDC107,27,-0.4614,27,-0.4231,40,0.25916,18,-0.9957,62,1.02200,46,0.50191
ENSG00000198467,TPM2,10,-3.3329,4,-4.6272,9,-3.2286,5,-4.1773,561,5.44142,45,-0.9119
ENSG00000137076,TLN1,21,-0.8176,13,-1.6101,11,-1.7552,28,-0.3267,103,2.06767,62,1.02391
ENSG00000107175,CREB3,51,-0.1842,69,0.41386,60,0.11212,71,0.38753,17,-1.8085,61,0.13089
ENSG00000070610,GBA2,51,-0.0938,58,0.17655,98,1.06621,34,-0.7113,39,-0.5023,37,-0.5979
ENSG00000107185,RGP1,15,0.20685,15,0.32293,16,0.28849,15,0.27243,0,-4.6928,13,0.02220
ENSG00000137133,HINT2,58,0.02383,44,-0.4729,53,-0.1081,65,0.20886,60,0.07283,75,0.45614
ENSG00000137103,TMEM8B,67,0.26986,45,-0.4722,76,0.44850,71,0.32302,44,-0.4325,51,-0.2220
ENSG00000122705,CLTA,138,-0.4880,196,0.16675,242,0.49757,216,0.30459,132,-0.4941,181,0.01034
ENSG00000137075,RNF38,23,-0.9527,37,-0.0932,47,0.31326,78,1.20954,37,-0.1059,31,-0.3827
ENSG00000281649,EBLN3P,33,0.00899,40,0.35718,43,0.43540,48,0.62602,19,-0.8802,9,-1.9761
ENSG00000137106,GRHPR,65,-0.3132,83,0.16228,61,-0.3639,64,-0.2856,57,-0.4830,135,0.97509
ENSG00000175768,TOMM5,110,0.19385,129,0.52360,94,-0.1001,99,-0.0140,52,-1.0260,74,-0.4796
ENSG00000122741,DCAF10,11,-0.5566,20,0.55421,17,0.25635,23,0.72882,8,-0.8955,9,-0.7535
ENSG00000154529,CNTNAP3B,20,0.55220,5,-1.7623,50,2.24245,19,0.37761,0,-4.8951,2,-2.9985
ENSG00000234665,LERFS,21,-0.6943,36,0.30386,34,0.18113,27,-0.2133,50,0.85169,20,-0.6468
ENSG00000107242,PIP5K1B,21,-0.1496,29,0.48310,25,0.17498,25,0.13252,25,0.15879,7,-1.8047
ENSG00000187866,FAM122A,10,-1.1020,26,0.64501,26,0.54177,17,-0.1627,21,0.16580,15,-0.3708
ENSG00000119139,TJP2,9,-2.9254,11,-2.5634,2,-4.4575,9,-2.5970,104,1.16313,273,3.59182
ENSG00000107282,APBA1,51,-0.1450,58,0.10434,53,-0.0470,84,0.72021,75,0.52311,9,-2.6504
ENSG00000188647,PTAR1,39,0.83112,21,-0.3698,18,-0.5728,26,-0.0050,9,-1.5942,35,0.47068
ENSG00000119138,KLF9,31,-0.8822,69,0.60085,62,0.31285,73,0.60938,53,0.07444,20,-1.4205
ENSG00000083067,TRPM3,6,-2.3074,26,0.10467,1,-4.0051,48,1.20097,50,1.27093,31,0.42205
ENSG00000107362,ABHD17B,10,-1.2987,24,0.24065,21,-0.0532,32,0.65538,3,-2.9749,48,1.41299
ENSG00000119125,GDA,66,-1.2490,184,0.62930,209,0.74547,312,1.50880,28,-2.4248,30,-2.2767
ENSG00000107372,ZFAND5,157,-0.5653,287,0.60284,320,0.69005,283,0.47542,109,-1.0704,108,-1.0785
ENSG00000165092,ALDH1A1,34,-0.3689,52,0.43246,11,-2.0120,36,-0.2620,7,-2.6652,109,1.73236
ENSG00000198963,RORB,32,0.88572,9,-1.3942,45,1.36457,26,0.36772,0,-5.2476,13,-0.7560
ENSG00000156017,CARNMT1,12,-0.3980,12,-0.3782,23,0.76196,11,-0.4041,23,0.77434,12,-0.2813
ENSG00000106733,NMRK1,20,-0.6250,29,0.06017,27,-0.0454,23,-0.3178,42,0.68993,34,0.33478
ENSG00000134996,OSTF1,9,-1.7955,30,0.32333,26,0.03306,23,-0.1561,57,1.42614,20,-0.3705
ENSG00000135002,RFK,64,-0.6633,97,0.09048,158,0.92359,105,0.20877,131,0.57815,24,-2.0439
ENSG00000106772,PRUNE2,34,-0.8863,45,-0.3663,127,1.48127,71,0.41905,36,-0.6758,50,-0.1484
ENSG00000197969,VPS13A,18,-0.5951,34,0.55493,46,1.02603,50,1.15684,0,-5.6397,4,-2.7554
ENSG00000156052,GNAQ,116,-0.6065,205,0.46968,166,0.04555,290,1.00964,92,-0.9027,106,-0.6827
ENSG00000135069,PSAT1,132,0.47755,76,-0.5766,25,-2.2027,105,0.01374,2,-5.4496,284,1.85636
ENSG00000106829,TLE4,7,-3.2453,65,0.33577,8,-2.7823,217,2.75700,8,-2.9546,62,0.19104
ENSG00000196781,TLE1,63,0.72987,42,-0.0866,56,0.41028,33,-0.4437,22,-1.0963,31,-0.5690
ENSG00000148057,IDNK,22,5.44041,25,0.32155,8,-1.5490,15,-0.6002,42,1.14738,14,-0.6605
ENSG00000135018,UBQLN1,72,-0.6212,122,0.35208,162,0.79967,129,0.39782,69,-0.6111,65,-0.7095
ENSG00000165119,HNRNPK,246,-0.4568,334,0.11244,423,0.49544,391,0.36127,204,-0.7018,344,0.14334
ENSG00000148053,NTRK2,712,0.46825,414,-0.5680,417,-0.4878,632,0.18761,476,-0.2777,736,0.44729
ENSG00000135049,AGTPBP1,25,-0.6385,22,-0.8929,58,0.80362,52,0.62044,52,0.61237,33,-0.1718
ENSG00000135052,GOLM1,70,-0.4712,119,0.54579,106,0.26863,58,-0.6989,41,-1.2289,141,0.74965
ENSG00000135070,ISCA1,66,-0.6570,106,0.21676,154,0.83679,90,-0.0779,95,0.01606,74,-0.4020
ENSG00000196730,DAPK1,24,-0.3142,20,-0.6239,62,1.36153,32,0.18935,3,-3.1217,43,0.67778
ENSG00000135047,CTSL,29,-0.9338,36,-0.6062,67,0.50359,74,0.65767,48,-0.0687,80,0.80365
ENSG00000156345,CDK20,12,-0.7056,17,-0.1865,33,0.95272,18,-0.0306,32,0.91416,7,-1.3710
ENSG00000106723,SPIN1,99,-0.2772,122,0.12511,183,0.80862,178,0.75005,61,-1.0062,52,-1.2299
ENSG00000148082,SHC3,129,0.56859,142,0.77723,76,-0.4075,82,-0.2777,39,-1.4393,41,-1.3543
ENSG00000187742,SECISBP2,17,-0.4180,26,0.41437,29,0.50118,10,-1.1644,20,-0.1040,25,0.27420
ENSG00000187764,SEMA4D,13,-2.0668,32,-0.6305,40,-0.2135,54,0.26319,17,-1.5168,164,2.49185
ENSG00000165023,DIRAS2,52,-2.1860,234,0.39111,213,0.17000,700,2.54294,31,-2.7949,22,-3.2663
ENSG00000148090,AUH,18,-0.3343,16,-0.5319,37,0.88067,27,0.30441,27,0.34904,16,-0.5061
ENSG00000090054,SPTLC1,31,-0.5582,30,-0.5948,55,0.46558,52,0.37258,38,-0.1374,66,0.79659
ENSG00000196305,IARS,28,-0.4689,43,0.35842,81,1.44737,43,0.31559,10,-1.8743,10,-1.8666
ENSG00000185963,BICD2,19,-0.6248,31,0.23830,31,0.18086,24,-0.2022,28,0.02846,36,0.44727
ENSG00000165233,CARD19,23,-0.2149,20,-0.4634,29,0.20470,18,-0.5553,32,0.36988,40,0.77459
ENSG00000131669,NINJ1,44,-0.1786,31,-0.7891,20,-1.3618,39,-0.3289,54,0.20988,121,1.68139
ENSG00000165238,WNK2,54,-0.3966,69,0.04740,97,0.63302,116,0.95342,23,-1.6605,54,-0.3553
ENSG00000188938,FAM120AOS,24,-0.7877,41,0.14045,42,0.17485,37,-0.0201,68,1.01269,25,-0.6511
ENSG00000048828,FAM120A,37,-0.7126,62,0.21959,33,-0.8314,104,1.09459,66,0.28147,42,-0.4386
ENSG00000197724,PHF2,15,-0.0547,10,-0.7571,20,0.38766,20,0.37128,8,-1.0379,27,0.92898
ENSG00000148110,MFSD14B,24,-0.3728,27,-0.1794,27,-0.1386,37,0.36572,21,-0.5218,49,0.87025
ENSG00000185920,PTCH1,17,-0.0422,23,0.53393,11,-0.6984,29,0.85579,4,-2.0559,15,-0.2033
ENSG00000182150,ERCC6L2,15,-0.4319,27,0.70984,22,0.23846,27,0.59594,9,-1.0759,9,-1.0686
ENSG00000130956,HABP4,136,-0.0581,163,0.29237,148,0.09290,194,0.54703,101,-0.5202,81,-0.8781
ENSG00000081377,CDC14B,16,-0.2779,19,0.04473,14,-0.5108,6,-1.6458,25,0.46898,35,1.05296
ENSG00000196312,MFSD14C,22,0.13048,22,0.12026,34,0.83415,38,1.04294,5,-2.0291,0,-5.8368
ENSG00000136842,TMOD1,20,-0.4085,50,1.49349,35,0.49515,10,-1.3981,5,-2.4565,14,-0.9081
ENSG00000136937,NCBP1,16,-0.3315,14,-0.5685,25,0.46156,34,0.97884,1,-3.8414,33,0.92284
ENSG00000136936,XPA,27,0.10200,29,0.23680,20,-0.3601,36,0.58294,10,-1.4295,26,0.03542
ENSG00000136938,ANP32B,38,-1.2100,57,-0.5414,22,-1.9199,26,-1.6788,217,1.93876,156,1.25870
ENSG00000095380,NANS,21,0.18706,16,-0.2830,31,0.83618,16,-0.2227,23,0.31766,7,-1.5520
ENSG00000136928,GABBR2,135,-0.3874,156,-0.1199,472,1.93501,201,0.31559,56,-1.6962,21,-3.1596
ENSG00000119523,ALG2,10,-0.6135,11,-0.4324,19,0.47719,23,0.74896,13,-0.2092,18,0.34499
ENSG00000106803,SEC61B,99,-0.4169,136,0.19163,69,-0.9179,89,-0.5280,216,0.96523,145,0.25886
ENSG00000023318,ERP44,10,-1.5300,17,-0.5493,26,0.17600,13,-0.9415,75,2.15534,22,-0.1522
ENSG00000241697,TMEFF1,58,-0.4067,61,-0.3344,188,1.73578,101,0.56468,36,-1.1202,18,-2.1352
ENSG00000148123,PLPPR1,14,-1.3346,51,1.12255,12,-1.4112,45,0.68336,3,-3.2222,51,0.89643
ENSG00000136897,MRPL50,17,-0.5389,25,0.17702,25,0.15446,36,0.73739,1,-4.1668,38,0.82754
ENSG00000136870,ZNF189,7,-1.2826,23,0.82456,26,0.89843,11,-0.5368,4,-1.8281,21,0.51655
ENSG00000165152,TMEM246,47,-0.8978,89,0.26299,149,1.13799,87,0.18742,96,0.34995,18,-2.2374
ENSG00000155827,RNF20,23,-0.2650,24,-0.2109,27,0.04030,57,1.34412,15,-0.9004,20,-0.4627
ENSG00000198785,GRIN3A,11,-0.4509,8,-0.8788,42,2.04945,30,1.31023,0,-4.7812,1,-3.5397
ENSG00000136783,NIPSNAP3A,19,-0.4118,23,-0.1170,30,0.34946,36,0.68412,3,-3.0816,40,0.87214
ENSG00000070214,SLC44A1,29,-1.8126,73,-0.2595,47,-0.9012,48,-0.8880,3,-4.9171,369,3.08587
ENSG00000106701,FSD1L,14,-1.0967,32,0.41250,36,0.53620,48,1.04086,19,-0.5169,14,-0.9625
ENSG00000148143,ZNF462,9,-0.7754,28,1.44079,9,-0.7866,12,-0.3826,0,-4.8657,22,0.63780
ENSG00000119318,RAD23B,65,-0.5177,93,0.14288,161,1.08576,110,0.40051,45,-1.0402,59,-0.6051
ENSG00000070061,ELP1,18,-0.8472,23,-0.4133,65,1.42710,32,0.18361,18,-0.7679,35,0.29309
ENSG00000106771,TMEM245,51,-0.4783,68,0.03392,86,0.43121,79,0.28918,82,0.34412,47,-0.5507
ENSG00000260230,FRRS1L,89,-0.4942,183,0.94848,217,1.07923,113,-0.0497,35,-1.8682,24,-2.3985
ENSG00000095203,EPB41L4B,32,-0.3022,80,1.69093,52,0.52328,17,-1.2931,11,-1.9088,2,-4.3887
ENSG00000070159,PTPN3,23,0.36014,16,-0.2892,49,1.67363,18,-0.1382,6,-1.7804,2,-2.9495
ENSG00000157654,PALM2-AKAP2,45,-0.4585,51,-0.2286,103,1.01229,81,0.56792,47,-0.3424,38,-0.6472
ENSG00000136810,TXN,241,-0.0768,377,0.85565,250,-0.0011,138,-0.9488,214,-0.2534,166,-0.6626
ENSG00000198121,LPAR1,17,-1.6689,23,-1.2250,4,-3.5128,58,0.38064,5,-3.3946,224,3.37869
ENSG00000136813,ECPAS,42,-0.9431,71,-0.0232,101,0.56224,109,0.70246,89,0.35554,51,-0.5678
ENSG00000173258,ZNF483,141,-0.3062,215,0.52295,254,0.72758,242,0.63800,77,-1.2032,42,-2.1013
ENSG00000106853,PTGR1,10,-0.8573,24,0.65149,19,0.14025,4,-2.1931,32,1.07425,14,-0.3091
ENSG00000242616,GNG10,87,-0.1170,133,0.74640,93,0.00180,76,-0.3352,70,-0.4530,63,-0.6225
ENSG00000148154,UGCG,25,-0.1925,16,-0.9865,71,1.65498,55,1.14920,10,-1.6113,7,-1.9946
ENSG00000119314,PTBP3,11,-0.9014,17,-0.0503,24,0.49517,11,-0.7863,49,1.84864,3,-2.7190
ENSG00000119471,HSDL2,44,0.45747,25,-0.5973,6,-2.7002,50,0.60976,54,0.75126,31,-0.1925
ENSG00000148153,INIP,16,-0.6713,26,0.13399,37,0.72746,21,-0.1774,15,-0.7568,34,0.59723
ENSG00000148158,SNX30,13,-0.9451,22,-0.0275,38,0.93278,20,-0.1333,15,-0.5805,34,0.70869
ENSG00000176386,CDC26,25,-0.3470,33,0.18712,20,-0.6656,27,-0.1516,38,0.41293,39,0.42454
ENSG00000148218,ALAD,22,-0.9373,45,0.35146,34,-0.1526,31,-0.3045,26,-0.5947,75,1.21759
ENSG00000148229,POLE3,30,0.17732,27,-0.0175,30,0.18439,39,0.58167,4,-2.7814,31,0.21671
ENSG00000136888,ATP6V1G1,136,-0.0645,139,-0.0248,213,0.70764,117,-0.2922,107,-0.4396,138,-0.0322
ENSG00000157693,TMEM268,26,-0.5927,42,0.28788,63,0.95927,80,1.39746,6,-2.5895,4,-3.1588
ENSG00000148219,ASTN2,18,-1.1920,24,-0.7605,30,-0.2836,81,1.41838,33,-0.1716,62,0.93345
ENSG00000136869,TLR4,18,-0.3625,12,-1.0584,2,-3.3832,22,0.04136,40,1.08246,49,1.46053
ENSG00000078725,BRINP1,67,0.07471,44,-0.6950,176,1.82955,54,-0.2842,37,-0.8667,28,-1.2947
ENSG00000136861,CDK5RAP2,23,0.67281,5,-2.0877,40,1.53694,12,-0.5435,16,-0.0596,10,-0.7675
ENSG00000106780,MEGF9,41,-0.3801,38,-0.5183,62,0.34273,59,0.26085,48,-0.0920,77,0.71161
ENSG00000119402,FBXW2,30,-0.0778,40,0.43761,30,-0.0682,36,0.22523,33,0.08153,14,-1.3060
ENSG00000095261,PSMD5,9,-1.1810,26,0.84959,23,0.48133,19,0.18131,21,0.31323,5,-1.7720
ENSG00000119396,RAB14,77,-0.4614,92,-0.1428,144,0.63144,122,0.34921,64,-0.6897,125,0.37900
ENSG00000148180,GSN,124,-1.1433,95,-1.5771,47,-2.4824,141,-0.8308,481,1.24676,790,2.31763
ENSG00000148175,STOM,71,-0.5369,65,-0.6969,18,-2.5627,79,-0.3015,222,1.51705,172,1.02254
ENSG00000136848,DAB2IP,50,0.37317,47,0.25012,39,-0.0857,51,0.33787,34,-0.3170,13,-1.7738
ENSG00000119421,NDUFA8,151,-0.0109,221,0.77549,139,-0.1533,176,0.24173,79,-1.0302,78,-1.0530
ENSG00000106852,LHX6,12,-0.9759,12,-1.0202,37,0.91393,30,0.53808,55,1.66950,3,-2.9943
ENSG00000119446,RBM18,26,-0.4504,36,0.18030,59,0.99423,39,0.28988,16,-1.0992,26,-0.4109
ENSG00000056586,RC3H2,36,-0.3383,49,0.25557,80,1.08880,73,0.91442,11,-2.0691,9,-2.2786
