Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000182446,NPLOC4,30,-0.4716,41,0.02389,22,-0.9350,59,0.88308,33,-0.3559,33,-0.3445
ENSG00000204237,OXLD1,0,-5.3028,34,0.55521,18,-0.4518,32,0.61042,21,-0.2062,25,0.07191
ENSG00000214087,ARL16,44,-0.0538,44,-0.0211,14,-1.7615,64,0.78246,44,-0.0446,34,-0.4639
ENSG00000185359,HGS,19,-1.8185,85,0.48131,81,0.39692,73,0.30674,54,-0.2680,60,-0.0995
ENSG00000262814,MRPL12,36,-0.9931,26,-1.5028,84,0.31689,88,0.52414,93,0.55020,48,-0.6364
ENSG00000225663,MCRIP1,76,-1.0069,139,-0.0700,193,0.46356,159,0.19171,151,0.06904,133,-0.1619
ENSG00000185624,P4HB,53,-1.2439,194,0.80710,150,0.37159,138,0.30678,110,-0.1330,80,-0.6843
ENSG00000141522,ARHGDIA,144,-0.5679,138,-0.6394,277,0.46981,249,0.39127,209,0.01808,175,-0.3031
ENSG00000183684,ALYREF,13,-0.3762,24,0.56699,18,0.11098,17,-0.0481,22,0.50002,10,-0.8961
ENSG00000141552,ANAPC11,147,-0.1439,215,0.47408,63,-1.4362,158,-0.0405,200,0.40947,154,-0.0725
ENSG00000185813,PCYT2,62,0.01447,19,-1.7966,109,0.95386,69,0.25318,66,0.12039,43,-0.6283
ENSG00000197063,MAFG,2,-4.8234,45,-0.3590,79,0.56671,68,0.42242,59,0.08840,56,0.00218
ENSG00000169696,ASPSCR1,23,-0.5746,58,0.95631,30,-0.1539,31,-0.0799,31,-0.1204,31,-0.1207
ENSG00000169689,CENPX,69,0.09948,56,-0.2438,51,-0.3754,65,0.01857,81,0.42026,57,-0.2315
ENSG00000169750,RAC3,10,-1.6570,6,-2.3381,54,1.00863,36,0.42797,35,0.33973,23,-0.4389
ENSG00000169738,DCXR,155,-0.1028,177,0.11779,131,-0.3639,148,-0.2154,222,0.56101,148,-0.1864
ENSG00000169733,RFNG,0,-5.7359,42,0.38910,44,0.48961,43,0.63006,33,0.02398,22,-0.6860
ENSG00000169727,GPS1,79,-0.2976,63,-0.6502,92,-0.0602,139,0.85005,72,-0.5028,81,-0.2991
ENSG00000169718,DUS1L,27,-0.4893,33,-0.1790,67,0.96520,44,0.35972,36,-0.0678,21,-0.9923
ENSG00000169710,FASN,82,-0.9819,114,-0.4682,138,-0.1727,182,0.36355,187,0.35808,142,-0.1432
ENSG00000141551,CSNK1D,52,-0.5822,36,-1.1187,69,-0.1221,114,0.96209,70,-0.1314,56,-0.5164
ENSG00000178927,CYBC1,42,0.80485,38,0.61080,35,0.48416,16,-0.8807,30,0.26248,18,-0.6386
ENSG00000141562,NARF,45,0.03934,24,-0.9537,20,-1.2042,61,0.70946,47,0.11568,38,-0.2663
ENSG00000141568,FOXK2,11,-1.8559,27,-0.5409,72,1.07802,53,0.76057,32,-0.2974,22,-0.8801
ENSG00000141580,WDR45B,10,-2.7645,59,-0.0758,75,0.29841,60,-0.0685,85,0.58208,64,0.05244
ENSG00000141542,RAB40B,1,-6.6162,36,-1.5726,39,-1.4582,159,1.03022,108,0.09617,126,0.38692
ENSG00000141560,FN3KRP,18,-1.3210,54,0.41177,52,0.34438,54,0.52533,33,-0.4045,35,-0.3430
ENSG00000141556,TBCD,42,-0.3066,45,-0.1842,52,0.04953,69,0.69186,45,-0.1946,34,-0.6552
ENSG00000176845,METRNL,24,0.47031,42,1.45475,19,0.13938,9,-1.2782,21,0.26564,13,-0.5850
ENSG00000101557,USP14,49,-0.8511,51,-0.7933,91,0.11950,137,1.14281,65,-0.4456,56,-0.7080
ENSG00000141433,ADCYAP1,18,-0.7085,0,-5.1764,52,1.02215,39,0.74140,37,0.53362,9,-1.8225
ENSG00000101596,SMCHD1,45,1.02257,49,1.19106,21,-0.1841,19,-0.4995,25,0.09070,10,-1.4936
ENSG00000101577,LPIN2,36,-0.2560,29,-0.5949,69,0.81910,45,0.13296,51,0.35850,25,-0.8741
ENSG00000101608,MYL12A,53,0.37340,221,3.27695,28,-0.6140,13,-2.0366,26,-0.8481,15,-1.7002
ENSG00000118680,MYL12B,241,0.06335,321,0.53023,178,-0.4205,329,0.78884,161,-0.6348,135,-0.9167
ENSG00000170579,DLGAP1,49,-1.8383,11,-3.9361,280,0.90722,264,1.15150,146,-0.1839,99,-0.8456
ENSG00000263753,LINC00667,46,0.17910,34,-0.2752,69,0.85566,42,0.07504,32,-0.4441,35,-0.2825
ENSG00000082397,EPB41L3,40,-1.4447,60,-0.8182,166,0.80896,158,1.02489,74,-0.5413,64,-0.7925
ENSG00000173482,PTPRM,55,-0.0673,45,-0.3851,165,1.83870,53,-0.1620,47,-0.3619,29,-1.1457
ENSG00000206418,RAB12,0,-5.3849,6,-2.0126,20,-0.3426,42,1.18066,37,0.71439,13,-1.0710
ENSG00000178127,NDUFV2,61,-1.3500,141,-0.0602,122,-0.2833,229,1.05343,141,-0.0602,83,-0.9566
ENSG00000101745,ANKRD12,375,0.82083,201,-0.2019,438,1.09644,156,-0.7352,179,-0.4222,221,-0.0556
ENSG00000017797,RALBP1,58,-0.4637,77,-0.0081,122,0.74741,66,-0.3165,76,-0.0407,84,0.15033
ENSG00000168461,RAB31,59,-0.3765,85,0.18436,69,-0.1440,43,-1.0581,129,1.04111,78,0.06502
ENSG00000101558,VAPA,101,-1.2545,147,-0.6819,213,-0.1077,338,0.90229,230,0.01365,172,-0.4914
ENSG00000154856,APCDD1,35,-1.0807,206,1.89854,58,-0.3013,23,-1.9197,125,1.14860,40,-0.9283
ENSG00000134265,NAPG,30,-1.3744,38,-1.0426,44,-0.7878,134,1.47694,71,-0.0811,41,-0.9853
ENSG00000141404,GNAL,31,-1.4918,56,-0.6193,31,-1.5145,129,1.01671,110,0.51913,54,-0.7563
ENSG00000255112,CHMP1B,20,-2.3380,287,1.93122,65,-0.6208,121,0.49593,66,-0.6590,48,-1.1684
ENSG00000154889,MPPE1,13,-0.4545,13,-0.5224,16,-0.1797,24,0.61274,17,-0.1565,17,-0.1415
ENSG00000141385,AFG3L2,4,-3.5181,35,-0.3513,39,-0.1912,77,1.34089,36,-0.3514,30,-0.6524
ENSG00000134278,SPIRE1,63,-0.2374,86,0.27997,99,0.50342,75,0.06381,65,-0.1959,62,-0.2835
ENSG00000128789,PSMG2,39,-0.3008,69,0.59993,36,-0.4338,57,0.38941,43,-0.2037,38,-0.4004
ENSG00000085415,SEH1L,15,-1.3156,13,-1.5270,50,0.54056,59,1.21272,29,-0.3573,21,-0.8825
ENSG00000168675,LDLRAD4,59,0.43461,36,-0.3585,42,-0.0975,51,0.27354,27,-0.8772,53,0.29358
ENSG00000101654,RNMT,29,-1.3616,40,-0.8900,119,0.85801,86,0.41269,82,0.27987,49,-0.6400
ENSG00000067900,ROCK1,38,0.24677,73,1.37513,10,-1.6842,22,-0.7317,30,-0.1319,38,0.30092
ENSG00000167088,SNRPD1,63,0.11475,50,-0.2722,56,-0.0827,60,0.03664,61,0.07294,59,-0.0015
ENSG00000101752,MIB1,6,-2.8404,26,-0.7365,57,0.47259,51,0.41410,53,0.40784,37,-0.2263
ENSG00000134508,CABLES1,16,-1.0696,15,-1.1550,44,0.50040,19,-0.9617,77,1.81628,19,-0.9046
ENSG00000101782,RIOK3,9,-1.6923,28,-0.0719,27,-0.1050,33,0.27528,26,-0.1787,37,0.45390
ENSG00000141458,NPC1,0,-5.0890,63,1.79846,5,-2.1418,14,-0.8938,27,0.30842,30,0.56217
ENSG00000141447,OSBPL1A,124,0.18771,76,-0.5843,121,0.13796,138,0.47463,95,-0.2756,91,-0.3360
ENSG00000154059,IMPACT,1,-4.3704,29,0.52261,18,-0.2818,20,-0.0788,35,0.96502,16,-0.4285
ENSG00000141380,SS18,28,0.29538,49,1.27261,41,0.94641,13,-0.9996,23,-0.0180,13,-0.9088
ENSG00000134504,KCTD1,35,-0.5581,16,-1.6785,23,-1.1593,90,1.44137,36,-0.5872,42,-0.3044
ENSG00000171885,AQP4,187,-1.6312,1734,2.08007,225,-1.3575,193,-1.8375,952,1.11262,396,-0.5458
ENSG00000170558,CDH2,8,-2.9349,40,-0.6257,55,-0.1215,78,0.61510,75,0.42970,53,-0.2108
ENSG00000118276,B4GALT6,21,-1.5699,13,-2.3129,83,0.54933,101,1.26798,59,-0.0203,28,-1.2262
ENSG00000153339,TRAPPC8,16,-0.5935,35,0.61863,21,-0.2458,33,0.71173,25,0.04455,10,-1.4734
ENSG00000141441,GAREM1,7,-1.3701,22,0.39405,22,0.38671,22,0.54712,16,-0.1047,11,-0.7319
ENSG00000101746,NOL4,15,-1.4058,8,-2.3735,39,0.01515,61,1.06585,45,0.30885,24,-0.7622
ENSG00000134769,DTNA,196,0.13094,398,1.34550,155,-0.2383,111,-0.9135,166,-0.1541,196,0.14412
ENSG00000166974,MAPRE2,154,-0.8194,96,-1.5280,375,0.60463,409,1.06378,218,-0.3106,154,-0.8904
ENSG00000172466,ZNF24,56,0.55060,72,0.98475,41,0.03172,29,-0.6160,28,-0.6029,43,0.15655
ENSG00000141429,GALNT1,6,-2.3667,39,0.37966,25,-0.2834,42,0.71565,38,0.38859,16,-1.0266
ENSG00000141425,RPRD1A,60,-1.1853,72,-0.9185,170,0.43586,185,0.80024,136,0.07899,85,-0.7302
ENSG00000141424,SLC39A6,10,-1.9698,40,0.17599,35,-0.0416,44,0.44562,31,-0.2631,40,0.19497
ENSG00000134759,ELP2,31,-0.2940,44,0.26633,51,0.48854,47,0.48749,26,-0.6187,28,-0.5161
ENSG00000134775,FHOD3,13,-1.5446,26,-0.4820,42,0.25535,51,0.81128,27,-0.5013,34,-0.0622
ENSG00000134779,TPGS2,73,-0.3279,41,-1.1916,160,0.95511,124,0.70914,75,-0.3214,52,-0.9249
ENSG00000101489,CELF4,234,-0.2862,42,-2.8651,483,0.90157,344,0.43866,235,-0.3155,273,-0.0467
ENSG00000078142,PIK3C3,16,-1.1059,21,-0.6719,43,0.47231,36,0.22858,32,0.00268,35,0.15355
ENSG00000132872,SYT4,245,-0.0346,8,-4.9643,491,1.13540,393,1.05398,163,-0.7333,126,-1.1567
ENSG00000141469,SLC14A1,0,-5.3557,67,1.23379,29,-0.1425,6,-2.7045,80,1.97113,23,-0.5953
ENSG00000152234,ATP5F1A,137,-1.6367,296,-0.4617,506,0.39357,577,0.84934,388,-0.0407,262,-0.7140
ENSG00000152242,C18orf25,0,-5.0772,16,-0.3665,43,1.21932,23,0.24399,25,0.37024,13,-0.7304
ENSG00000141622,RNF165,7,-1.6277,0,-5.9275,17,-0.3995,29,0.55550,37,0.99937,18,-0.3279
ENSG00000101638,ST8SIA5,30,0.07160,8,-1.8225,48,0.87705,39,0.67093,21,-0.5379,20,-0.5829
ENSG00000078043,PIAS2,108,1.67521,23,-0.8654,73,0.96877,29,-0.6438,33,-0.3808,25,-0.7985
ENSG00000167220,HDHD2,44,-0.4616,40,-0.6091,53,-0.1870,74,0.46172,50,-0.3143,68,0.25651
ENSG00000134049,IER3IP1,29,-0.3506,61,0.87860,35,-0.0404,48,0.61765,28,-0.4068,17,-1.2130
ENSG00000175387,SMAD2,82,0.68936,58,0.10769,58,0.11250,39,-0.6351,50,-0.1219,62,0.26334
ENSG00000134030,CTIF,54,-0.3063,27,-1.3810,92,0.55142,87,0.63332,58,-0.2222,53,-0.3836
ENSG00000141627,DYM,1,-4.3833,31,0.15777,45,0.79071,37,0.61878,25,-0.1796,20,-0.5543
ENSG00000177576,C18orf32,98,-1.2282,236,0.13169,183,-0.2752,229,0.11288,269,0.39356,215,-0.0162
ENSG00000265681,RPL17,1269,0.27836,2325,1.32290,672,-0.7270,789,-0.5894,862,-0.3781,1164,0.15573
ENSG00000167315,ACAA2,13,-1.7009,67,0.87397,31,-0.3746,26,-0.8113,68,1.05572,36,-0.1819
ENSG00000141644,MBD1,79,1.07993,23,-0.9056,47,0.22016,52,0.53179,29,-0.5765,23,-0.9716
ENSG00000154832,CXXC1,40,1.13992,18,-0.1977,36,0.95782,15,-0.5258,14,-0.6328,17,-0.2951
ENSG00000141639,MAPK4,14,-1.5459,46,0.25407,32,-0.3349,32,-0.4012,81,1.47209,21,-1.0039
ENSG00000134042,MRO,0,-5.1491,54,1.23435,32,0.36808,8,-1.9486,41,0.92309,31,0.35825
ENSG00000082212,ME2,28,-0.5231,31,-0.3647,41,0.08313,54,0.70825,36,-0.1593,29,-0.5168
ENSG00000141646,SMAD4,55,1.02065,36,0.31510,37,0.34243,23,-0.4690,29,-0.0602,21,-0.6033
ENSG00000176624,MEX3C,0,-4.8510,20,0.24737,25,0.56046,21,0.42867,18,0.03827,15,-0.3004
ENSG00000187323,DCC,4,-2.2502,2,-3.3523,20,-0.0178,42,1.90948,22,0.14319,3,-2.8149
ENSG00000134046,MBD2,24,0.00056,58,1.50515,27,0.18352,19,-0.4058,20,-0.3021,16,-0.6779
ENSG00000041353,RAB27B,23,-1.0342,4,-3.4530,88,1.13249,66,0.91021,42,-0.1176,24,-1.0277
ENSG00000196628,TCF4,200,-0.4044,127,-1.0964,672,1.65696,250,-0.0726,289,0.20391,130,-1.1608
ENSG00000091164,TXNL1,69,-0.7150,34,-1.7703,134,0.34186,153,0.75919,131,0.34778,65,-0.8766
ENSG00000091157,WDR7,39,-1.2436,45,-1.0403,109,0.35774,149,1.28265,68,-0.4347,49,-0.9759
ENSG00000177511,ST8SIA3,62,-0.9625,6,-4.3498,207,0.98260,174,0.95133,124,0.13710,53,-1.3064
ENSG00000066926,FECH,2,-3.3687,21,-0.2535,37,0.65445,27,0.24054,20,-0.3846,32,0.47892
ENSG00000134440,NARS,110,-0.2490,107,-0.2860,212,0.82762,172,0.63941,95,-0.5251,76,-0.9029
ENSG00000049759,NEDD4L,66,-0.4554,33,-1.4918,147,0.83021,120,0.66470,84,-0.0927,56,-0.7731
ENSG00000074657,ZNF532,40,0.15837,58,0.77772,29,-0.3324,35,-0.0675,36,-0.0035,28,-0.4060
ENSG00000166562,SEC11C,73,-1.0327,178,0.36674,75,-0.9840,199,0.75441,148,0.06967,101,-0.5886
ENSG00000074695,LMAN1,6,-2.1176,49,1.16042,14,-0.8601,26,0.15865,28,0.24929,20,-0.3316
ENSG00000101542,CDH20,25,-0.6296,37,-0.0370,17,-1.1904,50,0.61998,56,0.72638,18,-1.1835
ENSG00000176641,RNF152,30,0.56325,0,-4.6102,65,1.97183,14,-0.7587,22,0.12091,14,-0.6791
ENSG00000134444,RELCH,8,-2.1896,10,-1.8463,37,0.05578,65,1.46055,36,-0.0056,18,-1.1355
ENSG00000081913,PHLPP1,2,-4.3429,73,0.74541,15,-1.6672,37,-0.4210,76,0.96773,54,0.28005
ENSG00000119537,KDSR,10,-2.2355,128,1.91127,73,0.85929,24,-1.0956,33,-0.4892,42,-0.0342
ENSG00000119541,VPS4B,20,-1.2804,46,-0.0338,69,0.65208,61,0.60600,32,-0.6377,41,-0.2222
ENSG00000171451,DSEL,21,-0.1384,17,-0.4245,15,-0.6003,30,0.60916,19,-0.3014,23,-0.0034
ENSG00000166479,TMX3,3,-3.1430,35,0.28643,25,-0.2464,48,1.13472,24,-0.3455,19,-0.6999
ENSG00000206052,DOK6,53,-0.4218,15,-2.3224,44,-0.6774,75,0.18992,92,0.54931,83,0.34110
ENSG00000141668,CBLN2,0,-4.8029,1,-3.6547,4,-2.1882,35,1.89313,13,-0.4480,16,-0.0507
ENSG00000166342,NETO1,24,-0.3905,0,-8.0280,54,0.92038,54,1.35767,22,-0.5954,12,-1.4792
ENSG00000263958,AC091138.1,15,-0.7206,10,-1.3310,37,0.70027,27,0.27299,29,0.34850,19,-0.4032
ENSG00000075336,TIMM21,20,-0.4861,12,-1.2296,23,-0.2364,39,0.81745,24,-0.2196,25,-0.1102
ENSG00000166347,CYB5A,39,0.07599,91,1.54060,41,0.15797,32,-0.3071,30,-0.3764,22,-0.8496
ENSG00000187773,DIPK1C,1,-3.6571,17,0.05397,8,-1.0632,9,-1.1826,38,1.66319,20,0.31042
ENSG00000133313,CNDP2,85,-0.5279,174,0.61088,129,0.12687,112,-0.1347,128,0.12329,108,-0.1837
ENSG00000180011,ZADH2,32,0.34008,9,-1.5764,29,0.19633,27,0.05781,30,0.25812,24,-0.0994
ENSG00000179981,TSHZ1,2,-3.3702,21,-0.0008,22,0.10146,16,-0.4595,39,1.25327,18,-0.2683
ENSG00000197971,MBP,1557,-1.1712,1496,-1.2322,596,-2.5983,217,-4.4117,461,-3.1236,13952,4.41593
ENSG00000263146,LINC01896,8,-2.0631,37,0.33050,23,-0.4615,18,-0.9401,66,1.60105,25,-0.3607
ENSG00000166377,ATP9B,1,-4.2072,35,1.19019,3,-2.4456,23,0.67834,18,0.09264,13,-0.4524
ENSG00000122490,SLC66A2,30,-1.4258,39,-1.0058,71,-0.0892,85,0.26084,93,0.38042,86,0.24431
ENSG00000226742,HSBP1L1,0,-4.7942,29,0.90729,13,-0.3756,22,0.55926,20,0.35412,9,-0.9379
ENSG00000141759,TXNL4A,96,-0.9766,141,-0.3806,128,-0.5359,244,0.68061,177,-0.0263,173,-0.0690
ENSG00000101544,ADNP2,0,-5.1576,17,-0.3370,30,0.49515,26,0.39167,30,0.57863,16,-0.5151
ENSG00000105556,MIER2,41,1.32932,11,-0.7583,24,0.38413,20,0.09777,12,-0.7083,13,-0.5444
ENSG00000183186,C2CD4C,45,0.76604,6,-2.3670,32,0.18966,29,0.07657,30,0.10870,26,-0.1495
ENSG00000129946,SHC2,53,0.07047,68,0.48535,48,-0.0833,59,0.33012,45,-0.2195,35,-0.6296
ENSG00000141933,TPGS1,9,-2.4011,63,0.59219,34,-0.4116,51,0.32733,39,-0.1989,51,0.25923
ENSG00000099804,CDC34,30,-1.3087,44,-0.7449,104,0.62050,100,0.76715,65,-0.1457,51,-0.5843
ENSG00000172270,BSG,300,-0.5139,557,0.48000,422,0.02844,451,0.17480,452,0.15731,307,-0.5277
ENSG00000099822,HCN2,58,-0.3338,36,-1.0344,110,0.71121,55,-0.5194,78,0.17546,94,0.51549
ENSG00000099821,POLRMT,28,-0.2895,24,-0.5422,29,-0.2626,46,0.67243,25,-0.5111,35,0.05292
ENSG00000070423,RNF126,22,-1.0826,34,-0.4259,42,-0.1120,62,0.72349,39,-0.2227,42,-0.0946
ENSG00000099864,PALM,117,-0.7125,237,0.40084,156,-0.2763,124,-0.7725,271,0.72421,215,0.27050
ENSG00000011304,PTBP1,25,-0.2561,106,2.29552,22,-0.4343,13,-1.5098,27,-0.1509,25,-0.2736
ENSG00000129951,PLPPR3,105,0.13460,39,-1.4058,135,0.54001,102,0.11098,100,0.05077,92,-0.0931
ENSG00000175221,MED16,30,-0.9250,37,-0.6280,55,-0.0140,52,-0.1181,72,0.49816,65,0.29295
ENSG00000198858,R3HDM4,117,1.19279,39,-0.5834,52,-0.1469,65,0.26849,45,-0.4287,40,-0.6176
ENSG00000065268,WDR18,15,-1.3078,44,0.27805,51,0.52682,43,0.32510,35,-0.0640,29,-0.4139
ENSG00000182087,TMEM259,49,-0.7327,117,0.67326,109,0.55318,85,0.18715,64,-0.3406,60,-0.4596
ENSG00000099817,POLR2E,69,-0.8680,97,-0.3557,133,0.14683,158,0.58684,120,-0.0248,100,-0.3466
ENSG00000167468,GPX4,502,-0.2370,661,0.20343,467,-0.3514,646,0.21909,666,0.24679,462,-0.4062
ENSG00000118046,STK11,14,-2.0256,70,0.42538,76,0.57393,51,-0.1173,75,0.64058,37,-0.6427
ENSG00000099625,CBARP,33,-0.4570,36,-0.3122,37,-0.2616,63,0.79214,47,0.11102,26,-0.8802
ENSG00000099624,ATP5F1D,178,-0.9057,300,-0.0944,362,0.20940,361,0.26638,372,0.28557,258,-0.3686
ENSG00000167470,MIDN,42,-0.7960,110,0.75429,66,-0.0717,47,-0.7311,107,0.83649,60,-0.2615
ENSG00000099622,CIRBP,159,-0.9485,450,0.71473,389,0.46645,274,-0.1275,286,-0.0392,264,-0.1798
ENSG00000228300,FAM174C,0,-5.4743,43,0.50379,20,-0.6841,50,1.01982,24,-0.4786,29,-0.1910
ENSG00000160953,PWWP3A,30,-0.8814,33,-0.7121,55,0.07696,50,-0.0888,59,0.20597,70,0.51826
ENSG00000115286,NDUFS7,55,-1.5729,178,0.24938,111,-0.4958,159,0.08148,165,0.14451,188,0.38243
ENSG00000130005,GAMT,83,0.00458,78,-0.1007,99,0.28907,77,-0.1514,79,-0.0901,90,0.15447
ENSG00000071626,DAZAP1,9,-1.9077,28,-0.2149,51,0.73613,34,0.08434,35,0.13514,33,-0.0011
ENSG00000115268,RPS15,1390,0.18861,2241,0.99464,815,-0.6545,798,-0.8362,955,-0.4522,1807,0.72454
ENSG00000115266,APC2,88,-0.0400,71,-0.3793,105,0.25193,105,0.34137,96,0.11822,63,-0.6000
ENSG00000119559,C19orf25,99,1.15548,39,-0.3645,33,-0.6377,55,0.20481,38,-0.4673,42,-0.2698
ENSG00000115255,REEP6,12,-0.3240,12,-0.3823,20,0.44452,13,-0.3458,19,0.45565,15,0.00979
ENSG00000071655,MBD3,27,-1.1234,88,0.76933,61,0.14986,35,-0.8476,71,0.45823,65,0.29317
ENSG00000127540,UQCR11,401,-0.9539,774,0.07176,457,-0.7550,719,-0.0614,979,0.52313,829,0.20728
ENSG00000079313,REXO1,5,-2.8227,29,-0.3396,31,-0.2345,43,0.38874,44,0.37810,38,0.11337
ENSG00000129911,KLF16,8,-2.7583,51,-0.0960,55,0.04045,58,0.16383,70,0.48584,55,0.03078
ENSG00000129968,ABHD17A,185,0.15357,190,0.19763,145,-0.2291,116,-0.7077,184,0.16938,221,0.51406
ENSG00000227500,SCAMP4,7,-2.0788,48,0.84225,56,1.12161,26,-0.1676,25,-0.2461,23,-0.3571
ENSG00000133275,CSNK1G2,13,-1.8393,32,-0.5228,49,0.15648,45,0.04169,63,0.63796,45,0.01554
ENSG00000133243,BTBD2,107,-0.6031,126,-0.3544,244,0.71993,148,-0.1196,167,0.10856,159,0.01794
ENSG00000099875,MKNK2,14,-0.8540,40,0.80030,40,0.77895,18,-0.5788,33,0.53387,16,-0.7283
ENSG00000065000,AP3D1,33,-1.8809,94,-0.3003,234,1.22388,125,0.20460,102,-0.1907,97,-0.2710
ENSG00000104886,PLEKHJ1,39,-0.5133,51,-0.1116,78,0.57581,70,0.54247,46,-0.2888,38,-0.6398
ENSG00000104904,OAZ1,569,-0.2712,515,-0.4256,630,-0.1097,909,0.66301,664,-0.0292,489,-0.5611
ENSG00000130332,LSM7,25,-1.9365,139,0.69983,61,-0.6120,108,0.36430,114,0.43058,65,-0.5765
ENSG00000005206,SPPL2B,21,-0.4226,44,0.72515,55,1.10692,22,-0.4979,29,0.01975,20,-0.6171
ENSG00000099800,TIMM13,112,-0.1519,125,0.02492,102,-0.2906,124,0.01774,150,0.36500,110,-0.2062
ENSG00000099860,GADD45B,146,1.72699,191,2.28570,27,-1.0543,18,-1.9287,45,-0.3009,16,-1.9945
ENSG00000176533,GNG7,59,-0.3947,73,-0.0603,59,-0.3994,56,-0.5838,107,0.65697,92,0.36056
ENSG00000176490,DIRAS1,77,-0.4008,38,-1.4572,181,1.01195,123,0.47774,100,0.01839,61,-0.8122
ENSG00000141873,SLC39A3,0,-5.9028,31,-0.2761,30,-0.3046,63,1.31399,32,-0.2173,25,-0.6343
ENSG00000104969,SGTA,9,-2.8944,49,-0.4142,107,0.84730,73,0.27140,61,-0.1082,68,0.11041
ENSG00000172009,THOP1,16,-1.7945,35,-0.6653,77,0.57028,73,0.67486,46,-0.2880,50,-0.1327
ENSG00000065717,TLE2,0,-4.6465,42,1.59909,20,0.30749,13,-0.4874,19,0.30540,12,-0.4721
ENSG00000104964,TLE5,414,-0.4518,495,-0.1701,550,-0.0026,575,0.09010,574,0.07503,588,0.11819
ENSG00000088256,GNA11,21,-1.4890,42,-0.4441,59,0.07123,65,0.31285,67,0.30219,56,-0.0103
ENSG00000125912,NCLN,0,-5.6943,31,-0.0330,29,-0.1643,45,0.79829,39,0.40237,21,-0.6883
ENSG00000161082,CELF5,77,-1.2689,23,-3.0111,261,0.65138,223,0.52121,246,0.64099,116,-0.7119
ENSG00000141905,NFIC,101,0.15903,201,1.33613,88,-0.0585,49,-1.1751,90,-0.0341,100,0.16056
ENSG00000129932,DOHH,0,-5.6629,40,0.38979,54,0.91238,28,-0.2167,19,-0.8150,47,0.80448
ENSG00000105325,FZR1,62,0.39011,31,-0.6770,76,0.73376,56,0.29274,41,-0.3027,34,-0.6287
ENSG00000161091,MFSD12,50,-0.2915,48,-0.3715,71,0.24561,79,0.59674,46,-0.4580,53,-0.2463
ENSG00000186111,PIP5K1C,151,0.23869,70,-0.9554,175,0.48813,148,0.27278,141,0.15583,88,-0.6664
ENSG00000183617,MRPL54,7,-2.9765,82,0.74196,39,-0.4527,64,0.43778,42,-0.3727,59,0.21711
ENSG00000007264,MATK,103,0.84626,12,-2.3809,32,-0.9882,70,0.25768,71,0.27295,58,-0.1032
ENSG00000105278,ZFR2,11,-0.7835,9,-0.9798,41,1.41246,17,-0.0589,22,0.35029,11,-0.8126
ENSG00000167654,ATCAY,160,0.15712,35,-2.1307,171,0.26797,212,0.86218,125,-0.2585,98,-0.6642
ENSG00000167657,DAPK3,4,-2.9416,20,-0.6527,32,0.09714,44,0.87658,30,0.00329,26,-0.2593
ENSG00000167658,EEF2,502,0.00820,819,0.82015,578,0.23592,359,-0.6394,405,-0.3666,603,0.34968
ENSG00000105229,PIAS4,28,0.58171,27,0.52350,33,0.83464,17,-0.2600,7,-1.5385,21,0.10172
ENSG00000178951,ZBTB7A,63,-1.3009,109,-0.4657,278,1.06673,101,-0.7200,196,0.53742,163,0.18142
ENSG00000126934,MAP2K2,102,-0.5943,126,-0.2570,193,0.42464,181,0.43002,145,-0.0410,115,-0.4458
ENSG00000105255,FSD1,13,-2.3720,31,-1.1326,78,0.31135,110,1.27833,48,-0.5167,49,-0.4895
ENSG00000008382,MPND,0,-5.4256,24,-0.1541,24,-0.1545,31,0.27805,36,0.54607,28,0.05789
ENSG00000141985,SH3GL1,132,1.63878,21,-1.3894,43,-0.2705,50,-0.0647,42,-0.3335,41,-0.3741
ENSG00000167671,UBXN6,162,0.15357,147,-0.0052,219,0.64909,149,0.02577,134,-0.1735,116,-0.4276
ENSG00000167674,HDGFL2,6,-2.7315,38,-0.0002,33,-0.2181,58,0.93004,38,-0.0271,29,-0.5040
ENSG00000167680,SEMA6B,79,-0.6394,52,-1.2759,172,0.60546,127,0.14068,135,0.22361,118,-0.0170
ENSG00000185361,TNFAIP8L1,20,-0.4742,2,-3.4223,47,0.92982,31,0.33745,26,-0.0194,26,-0.0746
ENSG00000074842,MYDGF,26,-1.1172,54,0.01207,49,-0.1490,76,0.79343,49,-0.1577,40,-0.5006
ENSG00000142002,DPP9,0,-4.9769,23,0.26652,24,0.37229,22,0.30284,25,0.46088,14,-0.4911
ENSG00000141965,FEM1A,0,-5.4907,27,-0.0314,29,0.08564,38,0.69261,25,-0.1444,27,0.00300
ENSG00000127663,KDM4B,6,-1.6911,25,0.52955,14,-0.4139,21,0.34143,16,-0.2088,20,0.18899
ENSG00000130254,SAFB2,54,-0.0179,59,0.12045,88,0.77925,54,-0.0355,49,-0.1822,43,-0.4162
ENSG00000160633,SAFB,36,-1.0380,74,0.08087,88,0.37038,81,0.29399,65,-0.1301,66,-0.1153
ENSG00000130255,RPL36,1157,-0.1925,2508,1.09787,789,-0.7888,933,-0.6502,1232,-0.1026,1667,0.45693
