Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000148843,PDCD11,0,-5.1777,7,-0.7964,17,0.55316,23,1.11557,12,-0.1324,0,-7.0284,14,0.17937
ENSG00000107954,NEURL1,0,-7.8049,9,-3.1946,109,0.54680,92,0.24435,93,0.28472,107,0.45771,83,0.05807
ENSG00000107957,SH3PXD2A,46,-0.7478,76,0.02256,52,-0.5932,87,0.26653,83,0.21532,85,0.21577,80,0.12078
ENSG00000065613,SLK,81,0.93938,45,-0.0105,37,-0.3292,24,-1.0429,30,-0.7461,106,1.41975,49,0.14925
ENSG00000148834,GSTO1,75,-0.1362,121,0.61405,52,-0.7568,40,-1.1546,98,0.35254,132,0.75473,90,0.15048
ENSG00000156395,SORCS3,0,-6.8169,3,-3.4846,25,-0.7742,82,1.33886,43,0.13786,34,-0.2717,51,0.42890
ENSG00000108018,SORCS1,0,-5.8716,3,-2.6573,16,-0.4536,25,0.32070,25,0.33220,2,-3.3739,44,1.44566
ENSG00000108039,XPNPEP1,44,0.72059,28,0.03469,17,-0.8169,16,-0.8502,35,0.44806,33,0.26795,28,0.04919
ENSG00000148700,ADD3,107,-0.4562,293,1.16986,165,0.24382,95,-0.6809,173,0.37275,130,-0.1494,76,-1.0440
ENSG00000119950,MXI1,107,0.81162,164,1.54634,55,-0.2747,47,-0.5242,56,-0.2712,44,-0.5877,45,-0.6198
ENSG00000119953,SMNDC1,0,-5.5016,30,0.84101,16,-0.1466,12,-0.6493,17,-0.0629,12,-0.5314,31,1.03554
ENSG00000108055,SMC3,25,-0.3526,61,1.05949,38,0.30270,30,-0.0939,31,-0.0274,6,-2.3140,29,-0.1341
ENSG00000150593,PDCD4,181,2.00550,34,-0.7705,33,-0.8560,23,-1.4192,58,0.07686,60,0.11720,55,-0.0379
ENSG00000214413,BBIP1,0,-6.4337,76,1.48967,27,-0.2445,24,-0.4034,38,0.42217,16,-0.9582,31,-0.0033
ENSG00000108061,SHOC2,0,-8.2883,30,-1.9905,114,0.02449,173,0.78524,115,0.04335,32,-1.8879,184,0.90399
ENSG00000119927,GPAM,0,-6.0296,14,-0.7787,26,0.20650,9,-1.5152,50,1.79614,8,-1.5277,18,-0.4424
ENSG00000023041,ZDHHC6,47,1.32851,19,-0.1248,14,-0.6797,13,-0.7052,18,-0.2305,17,-0.2952,28,0.55157
ENSG00000196865,NHLRC2,72,2.01161,30,0.45468,11,-1.1000,13,-0.8265,24,0.17314,22,-0.0309,10,-1.2132
ENSG00000043591,ADRB1,0,-5.9529,0,-5.5253,12,-1.0164,2,-3.3508,15,-0.6394,140,3.59083,25,0.21447
ENSG00000165813,CCDC186,88,1.54122,26,-0.4471,23,-0.6398,43,0.39276,31,-0.2082,5,-2.7531,35,0.02724
ENSG00000169129,AFAP1L2,74,2.07338,3,-2.6982,19,-0.2750,26,0.27797,25,0.23078,0,-7.8076,12,-1.0008
ENSG00000099204,ABLIM1,230,2.05703,28,-1.3625,57,-0.3450,42,-0.8339,67,-0.0616,53,-0.4224,62,-0.1933
ENSG00000151553,FAM160B1,40,0.20516,15,-1.3142,20,-0.8708,33,-0.1115,32,-0.1506,37,0.10010,62,1.06760
ENSG00000165832,TRUB1,0,-7.0645,14,-1.8010,35,-0.4966,86,1.09304,41,-0.2980,66,0.50375,64,0.52293
ENSG00000107518,ATRNL1,0,-8.2630,6,-4.2878,81,-0.5281,96,-0.2412,108,-0.0445,260,1.41879,192,1.02158
ENSG00000165868,HSPA12A,1,-7.0710,34,-2.4097,126,-0.5235,146,-0.2753,178,0.06406,315,0.98664,317,1.15058
ENSG00000187164,SHTN1,0,-8.5327,573,2.61533,93,-0.6078,130,-0.0361,90,-0.7169,48,-1.5580,131,-0.0255
ENSG00000165650,PDZD8,0,-6.7274,64,0.82751,35,-0.1746,22,-0.8725,47,0.38430,57,0.64678,42,0.16774
ENSG00000229847,EMX2OS,6,-1.9339,10,-1.2494,23,0.02107,6,-1.9392,50,1.89729,29,0.38278,8,-1.6028
ENSG00000170370,EMX2,36,0.85340,26,0.29185,29,0.55313,7,-1.7616,28,0.53259,16,-0.4171,11,-1.0670
ENSG00000107560,RAB11FIP2,0,-7.3222,24,-1.3130,46,-0.3512,48,-0.3138,72,0.44503,106,0.99409,77,0.53397
ENSG00000165669,FAM204A,123,1.33003,33,-0.7756,43,-0.4168,40,-0.5279,58,0.11928,40,-0.4730,60,0.17442
ENSG00000151893,CACUL1,37,-0.1192,23,-0.8293,36,-0.2013,36,-0.1683,34,-0.3196,66,0.80011,55,0.55736
ENSG00000107581,EIF3A,202,1.13846,119,0.26422,89,-0.2077,81,-0.3666,98,-0.0624,92,-0.1347,81,-0.3645
ENSG00000119979,DENND10,19,-1.2856,52,0.22176,38,-0.2666,61,0.54886,43,-0.0887,36,-0.3366,52,0.26252
ENSG00000165672,PRDX3,41,-1.5527,66,-0.8289,82,-0.5415,108,-0.0906,165,0.76974,95,-0.2819,144,0.41385
ENSG00000151923,TIAL1,90,0.84273,71,0.45576,32,-0.8191,43,-0.3748,56,0.08336,24,-1.1922,69,0.44726
ENSG00000151929,BAG3,53,1.52551,8,-1.4979,18,-0.2129,11,-1.0205,38,1.28465,2,-3.4326,8,-1.4549
ENSG00000198825,INPP5F,33,-3.4192,37,-3.2547,266,-0.3874,530,0.84278,480,0.74664,143,-1.2904,383,0.23932
ENSG00000107651,SEC23IP,0,-5.8138,19,-0.0389,9,-1.2447,21,0.10101,23,0.28280,32,0.74170,29,0.67605
ENSG00000120008,WDR11,86,1.90321,24,-0.1991,16,-0.9318,22,-0.4029,26,-0.0952,5,-2.4612,32,0.25350
ENSG00000066468,FGFR2,0,-7.2815,397,3.98175,29,-1.0691,14,-2.1914,52,-0.1364,13,-2.1147,9,-2.8136
ENSG00000107669,ATE1,8,-2.4325,39,-0.0183,32,-0.3436,62,0.80062,46,0.27817,31,-0.4037,37,-0.1313
ENSG00000138162,TACC2,7,-2.4884,4,-3.2195,37,-0.0440,50,0.47549,46,0.36093,29,-0.4410,54,0.59354
ENSG00000107679,PLEKHA1,62,-0.7113,103,0.08757,50,-1.0989,127,0.46280,91,-0.1411,116,0.26949,133,0.55389
ENSG00000166033,HTRA1,213,-0.4835,499,0.87184,191,-0.7029,132,-1.2922,580,1.57213,260,-0.1749,68,-2.2972
ENSG00000095574,IKZF5,3,-3.2625,55,1.16284,25,-0.1428,42,0.81000,26,-0.0544,6,-2.1739,23,-0.2288
ENSG00000196177,ACADSB,0,-6.3497,34,0.23867,23,-0.3689,25,-0.2481,35,0.37420,17,-0.8206,48,0.90992
ENSG00000154473,BUB3,0,-6.7116,67,0.93947,20,-0.9985,22,-0.8884,38,0.01385,61,0.78713,62,0.92166
ENSG00000154478,GPR26,0,-5.4893,3,-2.2472,8,-0.9911,60,3.02368,4,-2.3104,1,-3.7892,19,0.31299
ENSG00000182022,CHST15,0,-6.5878,7,-2.3285,28,-0.3239,73,1.44047,31,-0.1956,22,-0.6729,44,0.43027
ENSG00000065154,OAT,71,-1.4867,119,-0.7115,164,-0.2383,201,0.11154,216,0.26992,139,-0.4670,277,0.69772
ENSG00000107902,LHPP,68,-0.6137,576,3.28821,61,-0.8460,60,-0.8620,85,-0.3397,13,-3.0467,33,-1.7823
ENSG00000189319,FAM53B,20,0.22625,80,2.76809,9,-1.0124,13,-0.4543,6,-1.7490,19,0.12278,13,-0.5043
ENSG00000203791,EEF1AKMT2,0,-5.9429,30,0.50551,17,-0.3706,28,0.42914,23,0.08420,30,0.51713,21,-0.0504
ENSG00000019995,ZRANB1,3,-4.0653,34,-0.6078,45,-0.1672,51,0.04267,63,0.45890,44,-0.1873,68,0.56374
ENSG00000175029,CTBP2,11,-1.8139,36,-0.1168,26,-0.6267,33,-0.2805,38,-0.0173,73,1.02365,55,0.64029
ENSG00000107938,EDRF1,0,-5.4690,12,-0.3498,14,-0.1774,15,-0.0218,13,-0.3005,22,0.57740,27,0.98840
ENSG00000188690,UROS,39,-1.6466,69,-0.7913,103,-0.2028,109,-0.0988,103,-0.2187,187,0.77501,180,0.80685
ENSG00000107949,BCCIP,0,-6.5132,31,-0.0858,30,-0.1130,29,-0.1802,42,0.53197,30,-0.1046,41,0.41767
ENSG00000150760,DOCK1,68,1.77100,79,2.07607,21,-0.1816,13,-0.9715,18,-0.5324,2,-3.6177,7,-1.9566
ENSG00000132334,PTPRE,0,-7.0968,25,-1.0105,26,-1.0535,43,-0.2163,73,0.84334,63,0.40003,71,0.65937
ENSG00000108010,GLRX3,29,-0.2789,17,-1.1126,27,-0.4364,42,0.30786,33,-0.1231,40,0.20252,49,0.60869
ENSG00000176769,TCERG1L,0,-5.9752,1,-3.7650,12,-0.9401,7,-1.8507,26,0.32938,56,1.51913,46,1.38480
ENSG00000175470,PPP2R2D,0,-6.9524,32,-0.4740,37,-0.2800,44,-0.0122,45,0.05295,33,-0.4602,83,1.18099
ENSG00000176171,BNIP3,18,-3.4664,119,-0.6799,138,-0.4944,215,0.26827,250,0.61555,94,-1.0351,265,0.65241
ENSG00000188385,JAKMIP3,0,-5.3001,38,1.66408,12,-0.2645,11,-0.3808,18,0.57139,0,-7.1504,14,-0.0041
ENSG00000151640,DPYSL4,0,-7.1828,10,-2.4249,37,-0.5684,47,-0.1540,86,1.07379,33,-0.6914,77,0.70525
ENSG00000165752,STK32C,11,-2.1163,14,-1.7224,30,-0.6802,48,0.10251,40,-0.2490,90,1.10471,77,0.97605
ENSG00000171813,PWWP2B,0,-6.1996,3,-3.0629,22,-0.2612,26,-0.0009,26,0.00769,41,0.71291,47,1.08393
ENSG00000068383,INPP5A,82,0.64333,29,-0.9717,31,-0.9189,40,-0.5297,57,0.06557,102,0.99993,67,0.33598
ENSG00000148826,NKX6-2,0,-6.7153,414,6.81671,12,-1.7290,3,-3.7091,0,-5.6747,0,-8.5640,2,-4.4042
ENSG00000197177,ADGRA1,0,-7.3261,18,-1.7551,50,-0.2497,118,1.37634,52,-0.1922,3,-4.1583,89,0.78680
ENSG00000171798,KNDC1,15,-2.8985,10,-3.4715,97,-0.2058,92,-0.2984,106,-0.0680,242,1.30644,176,0.86741
ENSG00000130640,TUBGCP2,19,-1.6940,35,-0.7472,39,-0.6426,64,0.19348,69,0.34711,58,0.02254,83,0.65348
ENSG00000198546,ZNF511,0,-5.2564,14,0.11608,11,-0.2800,17,0.46196,13,-0.0955,13,0.00520,19,0.57166
ENSG00000130643,CALY,49,-2.7862,23,-3.9130,229,-0.5559,290,-0.1621,490,0.90188,341,0.10677,453,0.63232
ENSG00000127884,ECHS1,77,-0.4759,89,-0.2576,72,-0.6278,108,0.05435,120,0.26703,147,0.54085,112,0.11793
ENSG00000148824,MTG1,78,1.62433,27,-0.1583,18,-0.8309,16,-0.9989,30,0.01072,27,-0.1396,33,0.19315
ENSG00000203772,SPRN,0,-7.2014,4,-3.6746,40,-0.4494,95,1.09609,49,-0.1420,47,-0.1796,82,0.80363
ENSG00000177963,RIC8A,79,0.46099,34,-0.8590,43,-0.5448,60,0.01845,61,0.06089,47,-0.3702,81,0.56502
ENSG00000142082,SIRT3,0,-6.5988,14,-1.3266,27,-0.4356,29,-0.3054,59,1.14126,26,-0.4201,43,0.39855
ENSG00000185627,PSMD13,105,0.76106,59,-0.1485,32,-1.1381,66,0.01757,59,-0.2027,62,-0.0715,92,0.61776
ENSG00000185201,IFITM2,1115,6.46896,17,-2.6524,21,-2.4668,9,-3.7242,17,-2.8991,0,-10.025,2,-5.8197
ENSG00000142089,IFITM3,2749,5.73403,67,-2.1382,61,-2.3859,47,-2.7570,79,-2.1085,15,-4.2352,14,-4.4770
ENSG00000182272,B4GALNT4,0,-8.0238,51,-0.9239,114,0.35369,92,-0.0264,126,0.60875,32,-1.6100,124,0.49867
ENSG00000185187,SIGIRR,0,-6.2583,18,-0.6198,30,0.18199,33,0.34307,40,0.79464,0,-8.1075,31,0.22032
ENSG00000174915,PTDSS2,0,-6.6286,50,0.55517,25,-0.5649,40,0.21208,47,0.58314,5,-2.8771,49,0.56873
ENSG00000023191,RNH1,131,1.46664,179,2.04831,28,-1.0695,30,-0.9587,45,-0.3468,34,-0.6915,27,-1.1124
ENSG00000174775,HRAS,0,-6.6907,76,-0.0560,90,0.24042,82,0.06612,100,0.47465,57,-0.4989,84,0.10931
ENSG00000177030,DEAF1,101,-0.2985,73,-0.7939,146,0.31660,182,0.72242,94,-0.4860,59,-1.1014,147,0.33037
ENSG00000177042,TMEM80,0,-5.6391,26,0.64879,13,-0.4983,18,0.06748,19,0.20438,30,0.85350,17,-0.0967
ENSG00000177156,TALDO1,89,0.10739,239,1.77976,50,-0.8523,64,-0.4392,66,-0.4409,80,-0.0706,84,0.01205
ENSG00000177225,GATD1,0,-6.6063,46,0.43828,39,0.22464,54,0.79254,36,0.06404,15,-1.2699,31,-0.2041
ENSG00000184524,CEND1,5,-5.7206,104,-1.3454,242,-0.0680,395,0.82376,242,-0.0721,118,-1.1563,396,0.82900
ENSG00000177542,SLC25A22,0,-8.3946,11,-3.5164,83,-0.6323,200,0.92314,97,-0.4101,110,-0.1516,237,1.27676
ENSG00000177600,RPLP2,2793,2.26387,1568,1.17870,605,-0.3984,354,-1.2585,561,-0.5704,592,-0.4001,316,-1.4376
ENSG00000177666,PNPLA2,31,0.21664,57,1.21705,21,-0.4321,22,-0.3789,16,-0.8906,36,0.45996,33,0.35817
ENSG00000177697,CD151,710,4.68735,25,-1.8231,22,-2.0966,29,-1.7099,40,-1.2971,0,-7.6679,26,-1.8670
ENSG00000177700,POLR2L,331,0.71056,185,-0.2179,186,-0.2296,167,-0.4068,230,0.15179,217,0.02794,212,-0.0054
ENSG00000177830,CHID1,60,-0.0214,42,-0.5672,41,-0.6349,45,-0.4930,87,0.74577,81,0.46627,55,-0.1655
ENSG00000183020,AP2A2,47,-1.7261,59,-1.3832,121,-0.3320,173,0.27988,135,-0.1625,142,-0.0559,264,1.08034
ENSG00000078902,TOLLIP,8,-5.2038,68,-2.1607,222,-0.4306,405,0.61921,233,-0.3911,283,-0.0223,566,1.29083
ENSG00000174672,BRSK2,0,-7.8272,50,-0.7492,73,-0.2020,118,0.65299,85,0.07445,89,0.13211,104,0.41509
ENSG00000182208,MOB2,82,1.36792,33,-0.1064,28,-0.4323,30,-0.2829,38,0.12479,21,-0.8140,31,-0.2251
ENSG00000184545,DUSP8,27,-1.7422,13,-2.8189,103,0.35172,127,0.73733,105,0.42920,60,-0.5325,70,-0.3146
ENSG00000244242,IFITM10,0,-6.8175,22,-0.9034,40,0.00300,61,0.74788,55,0.63155,0,-8.6662,47,0.26439
ENSG00000117984,CTSD,289,-0.5009,371,-0.1133,349,-0.2272,529,0.50227,443,0.20375,185,-1.1749,429,0.12773
ENSG00000214026,MRPL23,0,-6.1397,47,1.00770,22,-0.2055,24,-0.0447,31,0.44118,32,0.40892,17,-0.6265
ENSG00000110651,CD81,1205,1.73970,795,0.99758,284,-0.6937,258,-0.8517,485,0.23274,193,-1.2263,219,-1.1097
ENSG00000184281,TSSC4,0,-5.9580,34,0.70437,16,-0.5655,16,-0.5174,41,1.34956,6,-1.9481,19,-0.2313
ENSG00000129757,CDKN1C,57,0.32174,316,3.81809,11,-2.2082,70,0.73986,4,-3.8196,0,-8.8731,5,-3.2195
ENSG00000205531,NAP1L4,60,-0.7669,112,0.20715,74,-0.4803,87,-0.2196,114,0.28034,99,0.00491,125,0.41547
ENSG00000110619,CARS,80,1.51228,22,-0.5657,18,-0.9056,37,0.25125,25,-0.4903,1,-4.3849,49,0.74743
ENSG00000148985,PGAP2,0,-5.4815,18,0.21638,13,-0.3224,16,0.06544,23,0.74870,0,-5.5861,22,0.58347
ENSG00000177105,RHOG,141,2.46623,181,3.05278,15,-1.3718,16,-1.2836,8,-2.4319,0,-8.4552,6,-2.7165
ENSG00000167323,STIM1,0,-7.6401,15,-2.3136,46,-0.7275,86,0.31480,62,-0.2811,179,1.52715,108,0.75020
ENSG00000244734,HBB,13105,9.89752,8,-7.1118,34,-5.2437,27,-5.5970,4,-8.3583,0,-13.428,2,-9.1327
ENSG00000051009,FAM160A2,0,-5.8393,5,-2.1100,11,-0.9684,27,0.53257,29,0.76621,21,0.04338,26,0.43812
ENSG00000110148,CCKBR,0,-6.5923,6,-2.6171,26,-0.4454,47,0.53623,18,-1.1254,106,1.90374,51,0.69982
ENSG00000166311,SMPD1,32,-0.6211,71,0.62511,29,-0.7961,51,0.11993,39,-0.3654,68,0.55492,62,0.46242
ENSG00000166313,APBB1,74,-2.5987,383,-0.1488,320,-0.4639,582,0.57803,370,-0.2442,281,-0.6296,703,0.94329
ENSG00000110171,TRIM3,0,-6.3511,21,-0.4880,26,-0.2103,29,-0.0265,32,0.20957,31,0.11206,45,0.80413
ENSG00000132254,ARFIP2,29,-0.5477,27,-0.6580,24,-0.9105,45,0.11649,44,0.07616,64,0.67171,57,0.54673
ENSG00000132286,TIMM10B,0,-6.5027,45,0.53114,34,0.09350,42,0.45026,28,-0.2465,25,-0.3778,40,0.39018
ENSG00000166333,ILK,155,1.82917,76,0.58964,37,-0.5722,27,-1.1115,63,0.36154,30,-0.8430,26,-1.1225
ENSG00000166337,TAF10,122,0.14885,171,0.69412,116,0.07596,111,0.00284,88,-0.4325,98,-0.1977,112,0.01032
ENSG00000166340,TPP1,124,0.64371,106,0.38998,54,-0.6952,47,-0.9157,137,1.08249,48,-0.8290,50,-0.8334
ENSG00000158042,MRPL17,0,-6.4841,27,-0.2811,21,-0.6702,17,-0.9852,51,1.00580,36,0.20137,44,0.58173
ENSG00000175390,EIF3F,207,1.65796,92,0.27121,63,-0.3471,39,-1.1067,74,-0.0904,120,0.70196,41,-1.0140
ENSG00000166402,TUB,0,-6.9102,10,-2.2698,31,-0.6090,42,-0.1138,61,0.60368,100,1.30028,52,0.22686
ENSG00000166405,RIC3,0,-6.5073,23,-0.5112,26,-0.3449,32,-0.0145,43,0.55727,30,-0.0947,45,0.58028
ENSG00000166441,RPL27A,1823,2.36785,927,1.09204,406,-0.2684,293,-0.8022,307,-0.7918,299,-0.7163,168,-1.6705
ENSG00000166444,ST5,76,1.72928,26,-0.0743,22,-0.3249,28,0.08497,18,-0.6855,7,-1.9792,30,0.15390
ENSG00000166452,AKIP1,20,-0.1163,13,-0.7425,18,-0.2764,27,0.42468,27,0.48357,4,-2.5371,23,0.17697
ENSG00000175348,TMEM9B,46,-0.6936,79,0.14562,53,-0.5280,47,-0.7166,98,0.62442,75,0.05780,86,0.31486
ENSG00000175352,NRIP3,0,-7.7432,10,-3.0475,69,-0.1794,121,0.82785,142,1.36642,0,-6.5877,52,-0.6440
ENSG00000184014,DENND5A,70,-0.5403,283,1.77352,68,-0.6354,66,-0.6831,99,-0.0102,72,-0.4986,101,0.03553
ENSG00000166471,TMEM41B,0,-6.8772,65,0.69107,26,-0.7812,40,-0.0941,65,0.91967,41,-0.0305,35,-0.2879
ENSG00000205339,IPO7,0,-8.2263,92,-0.2497,83,-0.4327,112,0.06532,125,0.29359,141,0.42631,147,0.55948
ENSG00000133789,SWAP70,131,3.00701,11,-1.2346,16,-0.7095,14,-0.9376,32,0.43785,0,-8.0174,3,-2.9269
ENSG00000133812,SBF2,66,1.05439,32,-0.1354,22,-0.7401,32,-0.1495,45,0.52579,28,-0.3261,23,-0.6484
ENSG00000255823,MTRNR2L8,411,-1.1770,1118,0.36698,1993,1.58049,953,0.12414,668,-0.5222,463,-0.9985,379,-1.3817
ENSG00000110315,RNF141,6,-3.3180,235,2.32881,49,-0.3825,29,-1.2038,53,-0.3073,81,0.42198,53,-0.2523
ENSG00000072952,MRVI1,118,2.13273,53,0.71835,32,-0.0880,24,-0.5962,25,-0.5865,26,-0.3971,13,-1.5626
ENSG00000198730,CTR9,1,-4.5655,32,0.18523,21,-0.4550,21,-0.4705,34,0.35413,43,0.65605,38,0.53736
ENSG00000110321,EIF4G2,374,0.37861,252,-0.2454,206,-0.5974,264,-0.1906,346,0.31410,196,-0.6336,370,0.40056
ENSG00000236287,ZBED5,42,0.57784,31,0.06229,26,-0.1949,31,0.09297,14,-1.2285,59,1.13829,31,0.11468
ENSG00000110328,GALNT18,89,1.68971,3,-3.1985,10,-1.8602,3,-3.6267,25,-0.4858,132,2.46763,33,0.01818
ENSG00000170242,USP47,0,-6.9613,74,0.82231,25,-0.9174,37,-0.3313,77,1.18163,30,-0.6095,38,-0.2840
ENSG00000050165,DKK3,209,-2.3823,149,-2.8770,638,-0.7755,1324,0.47167,1154,0.24971,1192,0.25180,1631,0.86786
ENSG00000133816,MICAL2,0,-7.2359,8,-2.8683,33,-0.8173,54,-0.0078,75,0.65910,81,0.65021,81,0.73352
ENSG00000197702,PARVA,127,1.75266,16,-1.5098,28,-0.7732,74,0.93131,45,0.00408,8,-2.5037,23,-1.0624
ENSG00000187079,TEAD1,31,0.44247,35,0.66407,22,-0.0641,14,-0.8225,28,0.39457,10,-1.2665,22,-0.0611
ENSG00000133794,ARNTL,0,-6.5471,4,-2.9750,35,0.08024,38,0.22758,40,0.35630,25,-0.4484,53,0.82617
ENSG00000148925,BTBD10,0,-8.0053,35,-1.4632,83,-0.1908,118,0.42577,73,-0.4423,99,0.09913,179,1.24208
ENSG00000197601,FAR1,74,0.25201,120,1.03665,40,-0.7628,63,-0.0180,69,0.17013,22,-1.5932,66,0.06229
ENSG00000262655,SPON1,0,-5.7464,11,-0.7443,14,-0.4581,6,-1.8155,53,2.74624,3,-2.5653,6,-1.6520
ENSG00000129083,COPB1,84,0.92077,46,-0.0433,31,-0.6948,39,-0.3369,61,0.49990,30,-0.7100,43,-0.1533
ENSG00000129084,PSMA1,106,0.45541,51,-0.6782,37,-1.2224,51,-0.7238,100,0.44502,145,0.96590,89,0.18758
ENSG00000110696,C11orf58,189,0.52096,126,-0.1257,84,-0.7914,114,-0.3033,155,0.25757,213,0.72090,122,-0.1875
ENSG00000110700,RPS13,2082,2.35435,1499,1.70467,377,-0.6219,206,-1.5743,369,-0.7155,347,-0.7012,178,-1.7967
ENSG00000011405,PIK3C2A,64,0.77436,28,-0.5388,29,-0.4965,24,-0.8058,67,1.11146,30,-0.4038,23,-0.9008
ENSG00000070081,NUCB2,71,1.17597,35,0.01351,31,-0.1670,27,-0.4317,34,-0.0441,30,-0.2162,31,-0.1994
ENSG00000260196,AC124798.1,0,-5.5066,2,-2.9606,18,0.23934,17,0.10753,10,-0.8088,3,-2.1353,43,1.96257
ENSG00000006071,ABCC8,0,-5.9491,4,-2.3124,15,-0.5852,32,0.66067,26,0.32586,23,0.05360,32,0.67328
ENSG00000129159,KCNC1,0,-7.5826,4,-4.1941,41,-0.8555,57,-0.3124,125,1.32251,67,-0.0292,91,0.49509
ENSG00000129158,SERGEF,16,-1.6460,40,-0.2411,51,0.14782,52,0.17179,45,-0.0839,54,0.22732,57,0.31883
ENSG00000110768,GTF2H1,58,1.28552,7,-1.9199,14,-0.9965,21,-0.3421,20,-0.5252,39,0.65153,40,0.77321
ENSG00000134333,LDHA,195,-0.7113,104,-1.6533,242,-0.4118,312,0.01866,356,0.27943,298,-0.0549,466,0.74956
ENSG00000074319,TSG101,96,0.83477,51,-0.1893,35,-0.7853,44,-0.4506,61,0.11621,82,0.57550,58,0.03730
ENSG00000110786,PTPN5,0,-7.8075,0,-8.2950,69,-0.2663,89,0.17047,70,-0.2674,207,1.58004,117,0.67803
ENSG00000177054,ZDHHC13,0,-5.4719,10,-0.7017,13,-0.3118,18,0.24093,23,0.82743,0,-6.8778,23,0.67988
ENSG00000166833,NAV2,0,-5.5710,10,-0.8038,17,0.02429,27,0.88725,21,0.49381,11,-0.6435,13,-0.3565
ENSG00000270607,AC009549.1,0,-5.4697,2,-2.6905,20,0.41332,15,-0.0810,18,0.23897,0,-7.3198,31,1.31220
ENSG00000109854,HTATIP2,29,0.08932,46,0.85722,12,-1.3432,22,-0.3371,36,0.56043,7,-2.0276,34,0.40427
ENSG00000165973,NELL1,0,-7.6009,10,-2.8783,31,-1.2958,48,-0.6222,67,-0.0793,145,1.19841,161,1.64351
ENSG00000171714,ANO5,0,-5.8207,0,-8.0453,23,0.26513,10,-1.0274,38,1.40159,10,-0.9966,24,0.34956
ENSG00000091664,SLC17A6,0,-7.3502,3,-4.4084,47,-0.3716,20,-1.6942,72,0.41779,132,1.34794,108,1.14777
ENSG00000198168,SVIP,26,-2.2486,189,0.78718,91,-0.4020,101,-0.2358,95,-0.3583,141,0.30898,182,0.82336
ENSG00000187398,LUZP2,7,-2.3448,59,0.75876,44,0.30520,31,-0.2589,41,0.22278,23,-0.7245,39,0.09034
ENSG00000134343,ANO3,7,-3.4273,0,-9.8773,29,-1.4741,70,-0.0611,30,-1.4972,331,2.75253,121,0.94500
ENSG00000176971,FIBIN,0,-5.7650,23,0.26640,21,0.14398,5,-2.0150,45,2.04785,0,-7.6147,10,-0.9875
ENSG00000129151,BBOX1,0,-5.5497,16,-0.0495,21,0.44000,5,-1.8220,35,1.68415,11,-0.5398,7,-1.3165
ENSG00000109881,CCDC34,0,-6.6734,8,-2.2281,40,0.16650,63,1.00017,26,-0.5911,54,0.62526,45,0.38294
ENSG00000205213,LGR4,0,-5.6777,15,-0.2518,9,-1.0973,13,-0.5187,29,1.01225,22,0.32754,23,0.45252
ENSG00000148943,LIN7C,0,-7.5402,43,-0.6793,59,-0.2106,98,0.68673,79,0.32469,41,-0.7461,84,0.40152
ENSG00000176697,BDNF,0,-5.9732,0,-4.6829,11,-1.0553,23,0.09139,11,-1.2107,73,2.02584,45,1.33607
ENSG00000066382,MPPED2,0,-5.8669,0,-8.0915,15,-0.4751,14,-0.5844,23,0.20914,53,1.55704,33,0.85351
ENSG00000170946,DNAJC24,0,-5.9016,16,-0.4615,14,-0.6675,34,0.83967,23,0.17879,11,-0.9950,31,0.68704
ENSG00000148950,IMMP1L,26,-0.0565,37,0.49990,22,-0.3548,23,-0.2595,28,0.06197,36,0.46454,26,-0.0951
ENSG00000109911,ELP4,28,0.57815,23,0.26211,12,-0.7139,17,-0.1934,29,0.82257,9,-1.1059,13,-0.6472
ENSG00000007372,PAX6,0,-5.0613,11,-0.0928,20,0.98394,8,-0.6840,21,1.27205,0,-6.9121,5,-1.2443
ENSG00000049449,RCN1,71,0.17072,32,-1.0501,25,-1.5241,9,-3.0354,85,0.56796,240,2.31291,51,-0.3651
ENSG00000149100,EIF3M,130,0.23806,74,-0.6379,69,-0.7937,107,-0.0682,134,0.36316,111,-0.0083,135,0.33409
ENSG00000060749,QSER1,8,-0.9372,32,1.17663,15,-0.0407,13,-0.3450,18,0.29711,26,0.84173,5,-1.7884
ENSG00000280798,LINC00294,0,-6.6296,37,0.08196,33,-0.0944,33,-0.1349,55,0.91166,14,-1.4186,38,0.14577
ENSG00000176102,CSTF3,0,-6.6424,35,-0.0178,34,-0.0598,32,-0.2016,36,0.04562,67,1.02931,42,0.27708
ENSG00000110422,HIPK3,190,2.40460,24,-1.0635,22,-1.2724,32,-0.6633,61,0.47766,15,-1.7679,29,-0.8197
ENSG00000110427,KIAA1549L,13,-3.9610,14,-3.8768,141,-0.5665,249,0.40454,189,-0.0913,314,0.74316,344,1.02572
ENSG00000085063,CD59,404,0.95501,97,-1.2847,159,-0.5751,146,-0.7183,244,0.16602,358,0.75077,246,0.15948
ENSG00000110429,FBXO3,0,-8.0782,42,-1.2792,62,-0.7341,126,0.45939,104,0.13516,79,-0.3281,178,1.13406
