Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to11,Feature log2 fold change topic 8to11
ENSG00000179091,CYC1,134,-0.3527,161,-0.0441,174,0.09848,180,0.14471,173,0.11778
ENSG00000179526,SHARPIN,32,0.38630,28,0.15033,22,-0.2300,24,-0.1287,23,-0.1883
ENSG00000179632,MAF1,56,-0.1556,56,-0.1537,86,0.60905,42,-0.6055,60,-0.0706
ENSG00000179832,MROH1,64,-0.2272,61,-0.2992,71,-0.0439,70,-0.0579,85,0.35651
ENSG00000261236,BOP1,35,-0.2609,35,-0.2588,38,-0.1087,41,0.04336,47,0.35721
ENSG00000185122,HSF1,41,-0.0231,48,0.25820,46,0.18424,35,-0.2828,38,-0.1945
ENSG00000185000,DGAT1,32,-0.5624,41,-0.1691,47,0.06722,51,0.19345,51,0.29842
ENSG00000261678,SCRT1,28,-0.4396,37,0.04064,25,-0.5959,45,0.32959,43,0.42046
ENSG00000185803,SLC52A2,9,-1.0046,15,-0.1541,21,0.42910,16,-0.1038,19,0.33222
ENSG00000173137,ADCK5,11,-0.7270,22,0.42228,10,-0.8241,20,0.26072,20,0.42231
ENSG00000071894,CPSF1,26,-0.2825,24,-0.4130,44,0.62370,30,-0.0333,31,-0.0326
ENSG00000160948,VPS28,138,-0.0335,151,0.12301,158,0.20473,132,-0.0989,130,-0.1657
ENSG00000187954,CYHR1,73,-0.5231,82,-0.3322,99,0.00132,101,0.02571,121,0.46935
ENSG00000167702,KIFC2,112,-0.3357,180,0.51882,122,-0.1831,84,-0.7505,145,0.15587
ENSG00000160972,PPP1R16A,61,0.79886,38,-0.0781,31,-0.4076,12,-1.7291,41,0.06740
ENSG00000167700,MFSD3,37,0.01668,33,-0.1911,25,-0.6393,56,0.67659,39,0.16721
ENSG00000160959,LRRC14,24,-0.5354,21,-0.6981,36,0.16345,44,0.48403,38,0.36892
ENSG00000254402,LRRC24,35,0.08748,36,0.14665,39,0.30552,40,0.28701,26,-0.5030
ENSG00000213563,C8orf82,31,0.69387,23,0.14672,17,-0.3067,18,-0.2047,18,-0.3740
ENSG00000147799,ARHGAP39,15,-0.4506,19,-0.0461,14,-0.5054,29,0.68365,22,0.27800
ENSG00000161016,RPL8,746,0.47377,744,0.46862,423,-0.5240,437,-0.4280,515,-0.2408
ENSG00000170619,COMMD5,30,-0.1729,25,-0.4810,42,0.43846,41,0.35359,32,-0.0651
ENSG00000182307,C8orf33,49,0.24871,41,-0.0718,41,-0.0772,31,-0.4802,44,0.07478
ENSG00000181404,WASHC1,61,-0.2848,93,0.46577,58,-0.3685,68,-0.0785,74,0.08605
ENSG00000172785,CBWD1,13,-0.7126,17,-0.3549,17,-0.3640,19,-0.1336,29,0.81762
ENSG00000107104,KANK1,30,1.92752,9,-0.4374,8,-0.5193,1,-3.6567,8,-0.7103
ENSG00000080503,SMARCA2,124,-0.4746,183,0.19404,215,0.49361,115,-0.5460,161,-0.0414
ENSG00000147852,VLDLR,14,-1.1764,24,-0.3346,45,0.78668,10,-1.5621,37,0.52242
ENSG00000080298,RFX3,24,-0.5824,27,-0.4075,71,1.45358,3,-3.2625,32,-0.1585
ENSG00000106688,SLC1A1,23,-1.0841,28,-0.8222,63,0.60236,48,0.09366,55,0.48745
ENSG00000106993,CDC37L1,28,-0.5407,41,0.15517,54,0.64188,35,-0.1147,34,-0.2333
ENSG00000147853,AK3,58,0.08106,60,0.13673,54,-0.0462,52,-0.1045,53,-0.0785
ENSG00000183354,KIAA2026,37,-0.2849,55,0.41720,44,0.01849,44,0.02875,41,-0.1457
ENSG00000137040,RANBP6,26,-0.8340,34,-0.4004,49,0.22060,51,0.25775,52,0.41596
ENSG00000147854,UHRF2,10,-0.6466,13,-0.2542,16,0.09465,43,1.74797,11,-0.5880
ENSG00000137038,DMAC1,98,-0.2845,121,0.07932,107,-0.1303,110,-0.0819,127,0.22530
ENSG00000153707,PTPRD,41,-1.0575,63,-0.3560,46,-0.8765,111,0.58922,110,0.90466
ENSG00000107186,MPDZ,51,-0.4557,48,-0.5782,66,-0.0397,78,0.23488,83,0.50597
ENSG00000147862,NFIB,109,-0.1080,124,0.12140,157,0.56326,66,-0.8704,107,-0.1796
ENSG00000175893,ZDHHC21,27,-0.7400,23,-0.9908,68,0.90987,92,1.31026,33,-0.4931
ENSG00000155158,TTC39B,13,-0.8498,19,-0.2365,9,-1.5026,12,-0.8941,37,1.43915
ENSG00000164975,SNAPC3,26,-0.3631,31,-0.1040,36,0.16060,41,0.38697,33,0.01929
ENSG00000164985,PSIP1,164,-0.4266,210,0.00178,297,0.63974,141,-0.6138,206,-0.0377
ENSG00000107295,SH3GL2,140,-1.4173,293,-0.2143,330,-0.0104,722,1.30114,350,0.12550
ENSG00000155876,RRAGA,101,-0.9148,172,-0.0162,224,0.45732,205,0.26111,178,0.06182
ENSG00000137154,RPS6,840,0.87382,536,0.02947,362,-0.6383,503,-0.0747,455,-0.3194
ENSG00000155886,SLC24A2,38,-1.4567,72,-0.4285,16,-2.7354,314,2.16312,112,0.46976
ENSG00000171843,MLLT3,19,-0.1957,21,-0.0652,13,-0.8081,39,0.98948,23,0.12574
ENSG00000188352,FOCAD,27,-0.6557,26,-0.7267,35,-0.2649,70,0.87754,50,0.49868
ENSG00000198642,KLHL9,27,-0.4032,29,-0.2690,33,-0.0800,55,0.75572,36,0.11498
ENSG00000107105,ELAVL2,66,-0.9991,110,-0.1664,64,-1.0550,285,1.44662,141,0.36454
ENSG00000198680,TUSC1,24,-1.1160,42,-0.1773,78,0.94330,38,-0.3519,48,0.04400
ENSG00000137055,PLAA,15,-0.5698,18,-0.2129,38,1.16843,31,0.64644,13,-0.8519
ENSG00000147894,C9orf72,15,-0.4931,28,0.54781,12,-0.9092,37,0.92558,20,-0.0666
ENSG00000122729,ACO1,23,0.45096,17,-0.0805,9,-1.1410,12,-0.5701,22,0.45185
ENSG00000197579,TOPORS,12,-0.4087,19,0.34479,12,-0.3877,15,-0.0550,17,0.24349
ENSG00000235453,SMIM27,45,0.31608,48,0.46383,32,-0.2683,30,-0.3287,33,-0.2854
ENSG00000165264,NDUFB6,164,-0.2783,194,0.00825,256,0.52040,168,-0.2199,181,-0.1386
ENSG00000137074,APTX,17,-0.5777,11,-1.2210,32,0.50443,34,0.50080,28,0.34011
ENSG00000086061,DNAJA1,209,-0.6509,263,-0.2641,402,0.49647,495,0.78327,281,-0.1859
ENSG00000122692,SMU1,22,-1.0738,45,0.09231,54,0.44584,46,0.11306,45,0.11956
ENSG00000107262,BAG1,84,-0.0428,88,0.02897,75,-0.2411,96,0.16219,90,0.09394
ENSG00000086065,CHMP5,95,-0.4445,110,-0.2013,104,-0.3031,192,0.71335,138,0.24741
ENSG00000086102,NFX1,23,-0.2155,34,0.46496,17,-0.6933,24,-0.1543,29,0.23056
ENSG00000165271,NOL6,15,-0.6231,21,-0.0381,44,1.34624,21,-0.0714,15,-0.7924
ENSG00000010438,PRSS3,47,-0.6266,56,-0.3387,86,0.40312,75,0.12938,75,0.21640
ENSG00000107341,UBE2R2,62,-0.3035,67,-0.1647,86,0.27136,85,0.23183,74,0.01095
ENSG00000137073,UBAP2,36,0.73104,22,-0.1329,17,-0.5753,19,-0.3904,24,-0.0141
ENSG00000165006,UBAP1,36,-0.4149,38,-0.3327,44,-0.0821,47,0.02878,56,0.46576
ENSG00000164978,NUDT2,37,-0.1594,37,-0.1803,35,-0.2314,39,-0.0781,47,0.36774
ENSG00000164976,MYORG,51,1.17252,29,0.05635,18,-0.7502,7,-1.9181,26,-0.1747
ENSG00000164972,C9orf24,26,-0.5047,41,0.24290,21,-0.9090,19,-0.9677,49,0.81840
ENSG00000164970,FAM219A,66,-0.4170,73,-0.2335,59,-0.5953,75,-0.1696,113,0.74085
ENSG00000168913,ENHO,567,0.91483,422,0.34395,250,-0.5680,152,-1.2695,302,-0.3163
ENSG00000122756,CNTFR,47,0.50112,43,0.31164,39,0.13400,18,-1.0574,30,-0.3967
ENSG00000164967,RPP25L,23,-0.1627,17,-0.6177,37,0.71032,26,0.06001,24,-0.1060
ENSG00000137100,DCTN3,133,-0.3782,164,-0.0084,232,0.62528,179,0.13082,145,-0.2862
ENSG00000147955,SIGMAR1,32,-0.1062,22,-0.7067,38,0.18953,43,0.36762,37,0.17763
ENSG00000213930,GALT,13,-0.6438,23,0.35918,13,-0.6311,21,0.16731,23,0.38442
ENSG00000187186,AL162231.1,71,0.05662,81,0.30354,49,-0.5773,96,0.53687,64,-0.1450
ENSG00000122733,PHF24,55,-1.0609,85,-0.3646,110,0.07939,162,0.71001,123,0.37607
ENSG00000165280,VCP,92,-0.8658,121,-0.4114,180,0.28505,210,0.50184,174,0.28845
ENSG00000165283,STOML2,53,-0.6911,60,-0.4719,99,0.38760,99,0.34534,88,0.24016
ENSG00000005238,FAM214B,25,-0.2107,23,-0.4082,32,0.18621,36,0.37620,30,0.09361
ENSG00000198722,UNC13B,16,-1.0735,28,-0.1797,21,-0.6804,48,0.68417,42,0.69345
ENSG00000198853,RUSC2,61,-0.6969,122,0.51910,90,-0.0206,124,0.49257,84,-0.1826
ENSG00000107140,TESK1,45,-0.1466,38,-0.4577,82,0.96071,53,0.12100,40,-0.4596
ENSG00000159884,CCDC107,45,-0.0964,52,0.17725,52,0.16431,36,-0.4338,47,-0.0302
ENSG00000137076,TLN1,34,1.86663,15,0.13765,12,-0.1849,8,-0.7334,5,-1.8642
ENSG00000107175,CREB3,64,0.11910,46,-0.4475,50,-0.2937,76,0.39449,65,0.19720
ENSG00000070610,GBA2,46,-0.4795,67,0.16803,70,0.26826,66,0.14656,59,-0.0734
ENSG00000137133,HINT2,34,-0.2399,47,0.34546,25,-0.7421,39,0.01446,44,0.29676
ENSG00000137103,TMEM8B,59,-0.1299,69,0.12314,53,-0.3186,52,-0.3266,73,0.28976
ENSG00000122705,CLTA,189,-0.5049,190,-0.4947,319,0.41363,283,0.17380,279,0.21407
ENSG00000159921,GNE,12,-0.5124,19,0.17392,16,-0.1318,22,0.41061,18,0.09387
ENSG00000137075,RNF38,26,-0.7798,34,-0.3041,29,-0.5951,55,0.45470,55,0.71559
ENSG00000281649,EBLN3P,24,-1.0210,40,-0.1787,61,0.58364,49,0.16139,47,0.14250
ENSG00000137106,GRHPR,66,-0.0948,64,-0.1461,77,0.16231,62,-0.1820,73,0.10333
ENSG00000175768,TOMM5,99,-0.0526,126,0.38036,69,-0.6624,138,0.48913,99,-0.0667
ENSG00000122741,DCAF10,16,-0.5118,18,-0.2533,26,0.34599,23,0.12384,23,0.15915
ENSG00000107242,PIP5K1B,23,-0.3024,23,-0.3595,24,-0.2704,8,-1.7747,40,0.89808
ENSG00000187866,FAM122A,19,-0.2455,16,-0.5833,23,0.04436,32,0.57690,25,0.20284
ENSG00000107282,APBA1,62,-0.1274,73,0.15744,48,-0.5546,78,0.25005,72,0.19012
ENSG00000188647,PTAR1,25,0.50377,17,-0.1578,14,-0.4864,13,-0.5416,20,0.18091
ENSG00000119138,KLF9,40,-0.4630,42,-0.3690,67,0.41853,55,0.07488,57,0.16244
ENSG00000083067,TRPM3,12,-0.5746,12,-0.4971,13,-0.4580,11,-0.6395,25,1.00715
ENSG00000107362,ABHD17B,12,-0.8838,30,0.68884,21,0.00768,31,0.65951,17,-0.3486
ENSG00000119125,GDA,82,-1.1155,128,-0.3822,232,0.68858,235,0.62341,160,0.00304
ENSG00000107372,ZFAND5,188,-0.7877,218,-0.5473,377,0.41279,428,0.57390,327,0.19894
ENSG00000165092,ALDH1A1,21,0.35069,13,-0.4665,1,-3.4932,27,0.71343,23,0.69438
ENSG00000198963,RORB,34,-0.7064,44,-0.2732,6,-3.3429,165,2.03163,58,0.30117
ENSG00000135045,C9orf40,7,-1.1860,15,0.04375,14,-0.1454,29,1.11400,15,0.09751
ENSG00000106733,NMRK1,22,-0.9362,40,0.09967,44,0.23667,31,-0.3314,44,0.35649
ENSG00000134996,OSTF1,21,-0.5573,34,0.25899,27,-0.1659,26,-0.2049,34,0.30355
ENSG00000135002,RFK,71,-0.7567,71,-0.7502,125,0.20834,145,0.42144,136,0.48675
ENSG00000106772,PRUNE2,44,-0.9649,68,-0.2361,83,0.09741,150,1.08074,80,0.05434
ENSG00000197969,VPS13A,25,-0.2607,36,0.34814,22,-0.5114,58,1.09966,25,-0.3355
ENSG00000156052,GNAQ,132,-0.5160,170,-0.0921,228,0.44081,199,0.16788,177,-0.0210
ENSG00000135069,PSAT1,93,0.91172,47,-0.3351,54,-0.0864,15,-2.0265,56,-0.0328
ENSG00000106829,TLE4,23,-0.0978,13,-0.9919,16,-0.6343,61,1.57386,25,0.05748
ENSG00000196781,TLE1,63,-0.1897,48,-0.6568,88,0.40140,41,-0.8511,84,0.42407
ENSG00000135018,UBQLN1,89,-0.7158,103,-0.4784,147,0.12458,241,0.93155,146,0.15027
ENSG00000165119,HNRNPK,253,-0.5651,302,-0.2719,489,0.59733,407,0.22576,347,-0.0373
ENSG00000148053,NTRK2,620,0.75144,346,-0.3088,398,-0.0661,317,-0.4142,376,-0.2094
ENSG00000135049,AGTPBP1,18,-0.5943,28,0.16581,22,-0.2964,55,1.25605,23,-0.2396
ENSG00000135040,NAA35,19,0.01584,18,-0.1181,28,0.67811,23,0.30760,14,-0.5973
ENSG00000135052,GOLM1,93,-0.2072,107,0.03084,116,0.17513,105,0.00096,104,-0.0100
ENSG00000135070,ISCA1,84,-0.4074,78,-0.5220,108,0.02059,144,0.48318,122,0.31732
ENSG00000196730,DAPK1,26,-0.6248,18,-1.2183,46,0.36244,42,0.16512,48,0.59827
ENSG00000135047,CTSL,39,0.13213,26,-0.5277,31,-0.2464,45,0.37035,39,0.21256
ENSG00000156345,CDK20,16,-0.5814,16,-0.5972,24,0.11739,26,0.18356,28,0.49677
ENSG00000106723,SPIN1,96,-0.9198,146,-0.2256,189,0.23044,209,0.36818,189,0.30653
ENSG00000148082,SHC3,128,0.41127,127,0.38930,70,-0.6346,85,-0.2843,97,-0.1152
ENSG00000187742,SECISBP2,17,-0.9398,32,0.14092,25,-0.3108,43,0.58189,34,0.32542
ENSG00000187764,SEMA4D,28,-0.8001,41,-0.1562,56,0.39333,66,0.62795,44,-0.0177
ENSG00000130222,GADD45G,13,-0.3106,15,-0.1162,13,-0.3274,11,-0.4951,20,0.58309
ENSG00000165023,DIRAS2,63,-1.4265,113,-0.4884,87,-0.9059,531,2.24369,148,-0.0259
ENSG00000148090,AUH,21,-0.7791,27,-0.3661,42,0.40347,40,0.31024,37,0.22734
ENSG00000090054,SPTLC1,33,-0.5690,30,-0.7134,49,0.11160,86,1.00503,50,0.15963
ENSG00000196305,IARS,39,-0.8561,52,-0.3805,89,0.56951,108,0.83138,62,-0.1124
ENSG00000185963,BICD2,24,-0.2677,24,-0.2689,29,0.03016,41,0.58813,29,0.05706
ENSG00000165233,CARD19,17,-0.6457,20,-0.4167,32,0.41893,31,0.34207,27,0.17036
ENSG00000131669,NINJ1,36,0.20982,47,0.72365,21,-0.7098,26,-0.2901,29,-0.2021
ENSG00000165238,WNK2,59,-0.5032,75,-0.0892,89,0.22076,81,0.03405,85,0.18075
ENSG00000188938,FAM120AOS,31,-0.3250,42,0.21475,33,-0.2139,37,-0.0257,40,0.18671
ENSG00000048828,FAM120A,42,-0.3876,59,0.20765,61,0.26145,42,-0.3548,53,0.02536
ENSG00000197724,PHF2,18,0.14827,33,1.28866,9,-0.9100,10,-0.7339,13,-0.4980
ENSG00000148110,MFSD14B,21,-0.6633,22,-0.6543,48,0.74365,25,-0.3508,36,0.27829
ENSG00000185920,PTCH1,16,0.26133,21,0.79556,14,0.04571,3,-2.2638,11,-0.3853
ENSG00000182150,ERCC6L2,16,-0.6075,17,-0.5401,38,0.96176,15,-0.6788,24,0.09672
ENSG00000130956,HABP4,142,-0.0764,171,0.25206,109,-0.5205,189,0.38495,150,0.02117
ENSG00000196312,MFSD14C,18,0.01989,18,0.08396,23,0.51100,15,-0.1959,15,-0.3830
ENSG00000136842,TMOD1,38,-0.5536,40,-0.4375,107,1.41495,12,-2.1957,48,-0.1875
ENSG00000136937,NCBP1,17,-0.3055,15,-0.4946,31,0.76480,37,0.97370,15,-0.6048
ENSG00000136936,XPA,23,-0.2055,35,0.55311,17,-0.7474,20,-0.4325,29,0.26231
ENSG00000136938,ANP32B,57,0.37400,59,0.43256,45,-0.0506,22,-1.1508,42,-0.2409
ENSG00000095380,NANS,21,-0.1687,21,-0.1917,27,0.21885,34,0.59428,22,-0.1791
ENSG00000136928,GABBR2,130,-1.2016,200,-0.5049,362,0.53934,359,0.46180,305,0.29020
ENSG00000106803,SEC61B,94,-0.1061,115,0.25514,103,0.05663,61,-0.7667,103,0.07659
ENSG00000023318,ERP44,17,0.09866,11,-0.5689,27,0.98788,20,0.39806,11,-0.7381
ENSG00000241697,TMEFF1,38,-1.2973,68,-0.3377,75,-0.1856,163,1.10942,97,0.38081
ENSG00000148123,PLPPR1,15,-0.0775,19,0.24891,13,-0.3635,8,-1.0276,19,0.35997
ENSG00000136897,MRPL50,22,-0.2532,16,-0.8197,44,1.03280,45,0.89953,18,-0.6922
ENSG00000136870,ZNF189,11,-1.2905,18,-0.4766,39,0.89384,30,0.37086,24,0.05352
ENSG00000165152,TMEM246,65,-1.1044,82,-0.7360,166,0.49636,164,0.41441,150,0.41457
ENSG00000155827,RNF20,28,-0.2303,44,0.57495,28,-0.1855,25,-0.3471,31,-0.0497
ENSG00000198785,GRIN3A,15,-0.5473,22,0.04383,0,-4.8090,67,1.98149,23,0.16601
ENSG00000136783,NIPSNAP3A,26,0.28809,22,0.00660,13,-0.8891,46,1.18105,19,-0.3327
ENSG00000070214,SLC44A1,41,-0.2642,42,-0.2245,48,0.01971,46,-0.0772,55,0.30384
ENSG00000106701,FSD1L,16,-1.0780,24,-0.3962,35,0.21932,49,0.72743,35,0.29847
ENSG00000119318,RAD23B,76,-0.8800,97,-0.4707,186,0.68588,179,0.54057,128,0.00064
ENSG00000070061,ELP1,28,-0.8642,45,-0.0684,67,0.64699,60,0.38461,44,-0.1321
ENSG00000119328,ABITRAM,13,-0.5588,18,-0.0320,7,-1.3933,10,-0.8055,28,1.14514
ENSG00000106771,TMEM245,55,-0.8867,96,0.05819,84,-0.1848,106,0.20199,112,0.44844
ENSG00000260230,FRRS1L,113,-0.9124,160,-0.3374,262,0.55010,209,0.11270,215,0.23297
ENSG00000095203,EPB41L4B,44,-0.6747,43,-0.7156,107,0.92244,29,-1.2623,76,0.35494
ENSG00000070159,PTPN3,14,-1.2543,26,-0.2052,47,0.86823,22,-0.4570,32,0.20251
ENSG00000157654,PALM2-AKAP2,43,-0.5717,55,-0.1416,59,-0.0264,58,-0.0458,72,0.42923
ENSG00000136810,TXN,253,-0.2345,316,0.15675,354,0.36397,218,-0.4453,280,-0.0744
ENSG00000198121,LPAR1,24,0.34886,23,0.27214,2,-2.9936,21,0.11372,24,0.47731
ENSG00000136813,ECPAS,43,-0.8209,59,-0.2999,103,0.69447,86,0.31934,70,-0.0232
ENSG00000173258,ZNF483,166,-1.0799,265,-0.3153,312,-0.0307,423,0.45982,396,0.53984
ENSG00000106853,PTGR1,21,-1.0216,28,-0.5364,52,0.53299,27,-0.5431,49,0.58158
ENSG00000242616,GNG10,84,-0.0681,87,0.00493,97,0.19262,92,0.09150,82,-0.1242
ENSG00000148154,UGCG,24,-0.9837,36,-0.3399,38,-0.2396,50,0.21955,59,0.73194
ENSG00000119314,PTBP3,17,-0.0509,21,0.30616,12,-0.5554,19,0.10170,18,0.09856
ENSG00000119471,HSDL2,27,0.97767,15,-0.1011,12,-0.5167,14,-0.2136,14,-0.3459
ENSG00000148153,INIP,20,-0.4860,38,0.64940,24,-0.1299,33,0.34345,23,-0.2589
ENSG00000148158,SNX30,14,-1.3074,24,-0.5009,21,-0.7306,49,0.68641,47,0.95275
ENSG00000176386,CDC26,28,0.44313,32,0.68215,14,-0.7014,25,0.17075,17,-0.5286
ENSG00000136875,PRPF4,12,-0.5602,15,-0.2400,14,-0.3653,20,0.29178,21,0.54390
ENSG00000119431,HDHD3,14,-0.2167,14,-0.2627,19,0.30825,15,-0.0579,17,0.09969
ENSG00000148218,ALAD,29,-0.3782,28,-0.4250,53,0.69891,33,-0.1669,36,0.00903
ENSG00000148229,POLE3,29,-0.4470,29,-0.4747,37,-0.0354,54,0.58002,43,0.30451
ENSG00000136888,ATP6V1G1,115,-0.3380,136,-0.0469,122,-0.2380,187,0.46578,152,0.18354
ENSG00000157693,TMEM268,31,-1.3182,26,-1.5710,106,0.80660,66,-0.0568,91,0.69762
ENSG00000148219,ASTN2,17,-0.6976,23,-0.2554,19,-0.5847,34,0.38267,35,0.68128
ENSG00000078725,BRINP1,53,-0.7802,71,-0.3017,94,0.17855,87,0.03807,102,0.45130
ENSG00000106780,MEGF9,40,-0.3656,28,-0.9699,61,0.37051,76,0.67033,54,0.16530
ENSG00000119402,FBXW2,19,-0.8465,26,-0.3132,24,-0.4978,47,0.61951,41,0.62910
ENSG00000095261,PSMD5,8,-1.3032,16,-0.3193,11,-0.8541,23,0.30570,29,1.07785
ENSG00000119396,RAB14,83,-0.7834,114,-0.2410,127,-0.0630,194,0.63222,151,0.32853
ENSG00000148180,GSN,178,1.47355,95,0.20234,78,-0.1415,23,-1.9311,51,-1.0057
ENSG00000148175,STOM,97,1.36498,52,0.11243,46,-0.1030,10,-2.3094,33,-0.7694
ENSG00000136848,DAB2IP,35,-0.1585,57,0.70582,27,-0.6408,44,0.19612,36,-0.1469
ENSG00000119421,NDUFA8,147,-0.2152,129,-0.4291,183,0.16756,202,0.31435,177,0.14585
ENSG00000106852,LHX6,10,-1.5572,27,0.02176,10,-1.5752,34,0.35816,42,1.17109
ENSG00000119446,RBM18,26,-0.5470,29,-0.3830,35,-0.0579,41,0.21551,44,0.47374
ENSG00000056586,RC3H2,36,-0.7310,54,-0.0539,59,0.07863,54,-0.0677,66,0.39147
ENSG00000011454,RABGAP1,47,-0.6493,60,-0.2521,84,0.36038,93,0.47879,71,0.06654
ENSG00000165209,STRBP,35,-0.5330,54,0.19443,44,-0.1495,70,0.61486,48,0.00495
ENSG00000119522,DENND1A,33,-0.3575,30,-0.4968,43,0.12286,32,-0.3301,49,0.50400
ENSG00000106689,LHX2,105,0.57108,77,0.01089,68,-0.1992,59,-0.4139,71,-0.1697
ENSG00000236668,AC006450.3,20,0.22184,23,0.46397,11,-0.7823,20,0.21785,16,-0.1433
ENSG00000119408,NEK6,27,0.58796,13,-0.6844,26,0.51023,16,-0.2861,16,-0.3340
ENSG00000136930,PSMB7,138,-0.5448,182,-0.0803,219,0.24822,208,0.14404,202,0.13648
ENSG00000136942,RPL35,1161,0.69845,921,0.26246,668,-0.3030,587,-0.4770,667,-0.3818
ENSG00000136950,ARPC5L,95,-0.8880,135,-0.3174,147,-0.1611,168,0.06277,214,0.69818
ENSG00000173611,SCAI,31,-0.8651,37,-0.5878,64,0.35559,78,0.63282,59,0.26332
ENSG00000119414,PPP6C,43,-0.7239,50,-0.4926,100,0.75379,60,-0.1527,71,0.16149
ENSG00000136933,RABEPK,20,-0.1666,19,-0.2263,17,-0.4575,35,0.74658,24,0.17498
ENSG00000044574,HSPA5,93,-0.9100,142,-0.2073,209,0.49162,169,0.08486,175,0.21569
ENSG00000165219,GAPVD1,24,-0.2535,23,-0.3458,30,0.06528,31,0.15679,32,0.25302
ENSG00000119487,MAPKAP1,38,0.00760,34,-0.2108,28,-0.4957,27,-0.5427,48,0.55241
ENSG00000196814,MVB12B,17,-0.5419,22,-0.1159,33,0.62503,20,-0.2060,23,-0.0077
ENSG00000169155,ZBTB43,13,-1.0267,22,-0.1032,42,1.11269,35,0.64263,17,-0.6229
ENSG00000136828,RALGPS1,19,-0.3099,19,-0.2799,25,0.18174,36,0.74993,22,-0.0984
ENSG00000136895,GARNL3,23,-0.4184,25,-0.2298,41,0.63782,22,-0.4364,30,0.05423
ENSG00000136856,SLC2A8,20,-0.7010,29,-0.0943,37,0.33720,15,-1.0343,37,0.46941
ENSG00000197958,RPL12,603,0.93256,485,0.50440,255,-0.6204,271,-0.4791,272,-0.6329
ENSG00000148356,LRSAM1,20,-0.7731,26,-0.3895,47,0.68218,47,0.57127,31,-0.1004
ENSG00000136854,STXBP1,412,-1.0422,560,-0.5422,821,0.11584,1056,0.51172,955,0.52573
ENSG00000187024,PTRH1,20,-0.2562,26,0.19885,25,0.15498,22,-0.1006,23,-0.0462
ENSG00000095370,SH2D3C,13,-0.6863,18,-0.1637,30,0.68571,30,0.60635,18,-0.2955
ENSG00000136807,CDK9,26,-1.0258,55,0.23459,72,0.73605,35,-0.4936,48,-0.0360
ENSG00000106992,AK1,120,0.16985,111,0.04048,107,-0.0385,110,0.01834,103,-0.1230
ENSG00000160408,ST6GALNAC6,162,0.30134,131,-0.0789,119,-0.2458,136,-0.0137,137,-0.0024
ENSG00000136908,DPM2,37,-0.4797,40,-0.3704,62,0.41953,52,0.08465,53,0.16726
ENSG00000167106,FAM102A,51,-0.2395,74,0.42692,71,0.34467,21,-1.5098,57,-0.0380
ENSG00000148339,SLC25A25,22,-0.6171,28,-0.2315,31,-0.0234,31,-0.0102,39,0.48616
ENSG00000148334,PTGES2,83,-0.4534,106,-0.0398,120,0.19521,100,-0.1146,117,0.19379
ENSG00000171159,C9orf16,571,0.09828,562,0.07174,529,-0.0356,461,-0.2478,538,-0.0061
ENSG00000148337,CIZ1,40,-0.2780,38,-0.3764,66,0.63684,58,0.34314,42,-0.2170
ENSG00000106976,DNM1,565,-1.0252,1036,-0.0152,1294,0.38743,1220,0.24816,1120,0.16164
ENSG00000167110,GOLGA2,56,-0.2446,103,0.88638,50,-0.4244,66,0.05122,55,-0.3138
ENSG00000175854,SWI5,26,0.51744,17,-0.2679,18,-0.1643,20,-0.0132,19,-0.1032
ENSG00000167112,TRUB2,50,-0.5201,60,-0.2078,82,0.33745,78,0.22979,71,0.10285
ENSG00000167113,COQ4,59,0.00545,69,0.28963,42,-0.5630,60,0.02951,61,0.10507
ENSG00000167114,SLC27A4,31,-0.9305,43,-0.4210,74,0.53582,54,-0.0233,64,0.34159
ENSG00000167118,URM1,27,-0.2662,29,-0.1508,29,-0.1444,34,0.14953,35,0.28239
ENSG00000197694,SPTAN1,369,-0.6202,577,0.14779,594,0.19870,629,0.27060,534,0.01020
ENSG00000119333,WDR34,20,-0.5035,22,-0.3146,27,0.01190,27,-0.0072,33,0.45565
ENSG00000119335,SET,159,-0.5291,229,0.10392,273,0.42078,176,-0.3259,220,0.04337
ENSG00000160445,ZER1,111,-0.5436,138,-0.1763,177,0.25842,179,0.25346,163,0.14298
ENSG00000107021,TBC1D13,33,-0.5810,33,-0.5945,65,0.57752,38,-0.3427,55,0.34316
ENSG00000167136,ENDOG,33,-0.4190,52,0.35595,52,0.35772,31,-0.4972,41,-0.0968
ENSG00000198917,SPOUT1,17,-0.0118,24,0.58494,14,-0.3589,15,-0.2378,16,-0.1268
ENSG00000136802,LRRC8A,95,0.66916,56,-0.2818,69,0.08838,49,-0.4724,59,-0.2404
ENSG00000148341,SH3GLB2,146,-0.5065,195,-0.0072,249,0.43544,165,-0.2670,203,0.07566
ENSG00000148343,MIGA2,13,-1.1665,34,0.47302,24,-0.1771,31,0.23411,29,0.25051
ENSG00000095321,CRAT,43,-0.0180,48,0.13906,38,-0.2323,37,-0.2791,47,0.15126
ENSG00000119383,PTPA,145,-0.3097,192,0.18226,170,-0.0319,220,0.38695,168,-0.0704
ENSG00000188483,IER5L,15,-0.6596,18,-0.3682,27,0.38705,23,0.09065,25,0.27271
