Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000255135,AP002360.1,9,-0.2955,13,0.23986,12,0.15263,13,0.17634,10,-0.1812
ENSG00000137507,LRRC32,6,-1.8329,0,-5.8113,1,-4.4903,204,5.91393,5,-2.1754
ENSG00000078124,ACER3,47,0.81804,26,-0.2279,22,-0.6605,41,0.47290,29,-0.0464
ENSG00000149260,CAPN5,22,0.13513,17,-0.2911,26,0.61282,15,-0.5064,14,-0.7174
ENSG00000149269,PAK1,176,-0.9005,395,0.41412,463,1.27896,135,-1.2375,151,-1.2367
ENSG00000074201,CLNS1A,81,0.30210,45,-0.6397,68,0.00555,67,-0.0267,67,-0.0190
ENSG00000048649,RSF1,139,0.58001,96,-0.0688,81,-0.5094,126,0.35042,102,0.01608
ENSG00000087884,AAMDC,16,0.50418,12,-0.0842,8,-0.9504,29,1.38629,12,-0.0926
ENSG00000151366,NDUFC2,306,-0.4338,450,0.20260,506,0.67593,323,-0.3178,277,-0.6482
ENSG00000159063,ALG8,17,0.08760,17,0.08341,17,0.13351,21,0.42913,12,-0.5210
ENSG00000188997,KCTD21,15,0.15712,10,-0.5701,13,-0.2399,31,1.27273,11,-0.3883
ENSG00000118369,USP35,15,1.12768,3,-1.2760,5,-1.0178,9,0.24899,10,0.37243
ENSG00000033327,GAB2,21,1.37905,1,-2.6855,3,-1.9715,28,1.66477,11,0.12105
ENSG00000149256,TENM4,29,0.67267,26,0.45850,20,0.00035,11,-0.8105,14,-0.5908
ENSG00000182103,FAM181B,33,0.39858,11,-1.2414,23,-0.2746,25,-0.0490,32,0.37846
ENSG00000137509,PRCP,43,0.63674,26,-0.2535,22,-0.6893,44,0.58786,32,0.11138
ENSG00000137502,RAB30,47,0.78294,23,-0.4637,23,-0.6165,37,0.31520,32,0.09612
ENSG00000246067,RAB30-DT,10,0.09816,4,-1.0608,7,-0.7029,16,0.84025,13,0.60840
ENSG00000165494,PCF11,41,1.21900,25,0.22843,13,-1.0502,22,0.05599,21,-0.0522
ENSG00000137494,ANKRD42,17,-0.7358,44,0.84734,29,0.31196,9,-1.6066,26,0.02486
ENSG00000137500,CCDC90B,42,-0.0470,41,-0.0609,43,0.03782,37,-0.2165,45,0.09118
ENSG00000150672,DLG2,116,0.19221,89,-0.2405,107,0.07520,76,-0.4943,105,0.01945
ENSG00000171204,TMEM126B,57,-0.3083,52,-0.4175,77,0.28401,89,0.41789,61,-0.2094
ENSG00000171202,TMEM126A,55,-0.0277,52,-0.1172,64,0.32970,34,-0.7757,53,-0.1162
ENSG00000137504,CREBZF,30,0.79213,14,-0.5270,18,-0.1038,15,-0.3658,17,-0.2558
ENSG00000137501,SYTL2,72,-0.1368,66,-0.2668,89,0.33355,57,-0.4921,76,-0.0666
ENSG00000073921,PICALM,79,0.34284,56,-0.2337,63,-0.0565,91,0.54186,52,-0.3984
ENSG00000074266,EED,18,0.56589,8,-0.6281,13,0.03937,15,0.20522,10,-0.4346
ENSG00000149196,HIKESHI,48,-0.3869,64,0.08402,76,0.59103,42,-0.5767,49,-0.3818
ENSG00000151376,ME3,39,-0.1311,24,-0.8671,60,1.05583,17,-1.3722,28,-0.7375
ENSG00000150687,PRSS23,13,0.17416,4,-1.5262,14,0.31639,28,1.37451,6,-1.2382
ENSG00000166575,TMEM135,20,0.40263,21,0.41472,19,0.40482,10,-0.7745,9,-0.9596
ENSG00000109861,CTSC,11,0.02563,9,-0.3558,6,-1.2299,49,2.54583,8,-0.5608
ENSG00000168959,GRM5,85,0.18160,103,0.47393,106,0.91755,13,-2.6595,35,-1.3663
ENSG00000110172,CHORDC1,44,0.14696,47,0.22237,45,0.26076,49,0.30534,26,-0.8001
ENSG00000165323,FAT3,52,0.02570,56,0.14088,66,0.71182,32,-0.6933,30,-0.9476
ENSG00000180773,SLC36A4,31,0.34420,41,0.72885,27,0.14826,16,-0.6865,17,-0.6896
ENSG00000166004,CEP295,11,0.16043,7,-0.5959,12,0.38160,7,-0.5335,9,-0.2455
ENSG00000166012,TAF1D,72,-0.1534,73,-0.1159,74,-0.1497,95,0.29619,88,0.20872
ENSG00000182919,C11orf54,9,-0.1901,12,0.16509,11,0.10794,14,0.39529,9,-0.2698
ENSG00000042429,MED17,19,0.37939,19,0.36184,14,-0.1338,20,0.40799,11,-0.5351
ENSG00000250519,AP002784.1,15,0.48557,12,0.12494,13,0.31402,7,-0.7383,7,-0.7125
ENSG00000123901,GPR83,39,0.57953,39,0.51970,34,0.45791,18,-0.6583,12,-1.5080
ENSG00000257057,C11orf97,4,-2.1119,24,0.75495,19,0.62712,8,-0.8422,15,-0.0001
ENSG00000166025,AMOTL1,20,1.08870,4,-1.5838,6,-1.1785,24,1.25784,11,0.02830
ENSG00000150316,CWC15,98,-0.2091,127,0.20976,123,0.24879,104,-0.1118,98,-0.2352
ENSG00000263465,SRSF8,88,0.45652,85,0.35798,72,0.15594,54,-0.3652,46,-0.6901
ENSG00000149218,ENDOD1,71,1.13232,26,-0.6266,27,-0.7899,68,0.88996,31,-0.3874
ENSG00000149212,SESN3,146,0.49366,169,0.68470,98,-0.2828,102,-0.1276,91,-0.3611
ENSG00000166037,CEP57,32,0.50047,19,-0.3756,25,0.07213,35,0.58610,16,-0.7540
ENSG00000087053,MTMR2,29,0.01266,42,0.63452,28,0.00547,40,0.55230,19,-0.6699
ENSG00000149231,CCDC82,38,0.69647,15,-0.8253,25,-0.1017,27,0.06085,23,-0.2395
ENSG00000149972,CNTN5,0,-5.6284,88,2.04624,39,1.09197,4,-2.6916,11,-1.4984
ENSG00000110318,CEP126,45,0.12740,26,-0.6864,58,0.95715,24,-0.8147,22,-1.0693
ENSG00000137693,YAP1,10,0.04461,6,-0.8285,5,-1.4818,32,1.92712,13,0.49576
ENSG00000110330,BIRC2,34,-0.1519,24,-0.6367,36,-0.0399,80,1.26551,30,-0.3888
ENSG00000152558,TMEM123,31,0.50162,7,-1.8138,8,-2.0771,97,2.52589,25,0.11842
ENSG00000137692,DCUN1D5,37,-0.0264,35,-0.1050,41,0.19957,46,0.31063,31,-0.3617
ENSG00000187240,DYNC2H1,17,0.62746,17,0.58512,9,-0.4910,5,-1.1267,13,0.12814
ENSG00000152578,GRIA4,85,-0.6926,187,0.60352,193,1.22336,32,-2.0744,63,-1.2592
ENSG00000170903,MSANTD4,34,0.80587,22,0.05373,18,-0.4079,27,0.36959,17,-0.4181
ENSG00000182359,KBTBD3,9,-0.3736,19,0.88178,11,-0.0014,12,0.13261,9,-0.2769
ENSG00000149313,AASDHPPT,150,0.08360,124,-0.2264,188,0.75405,84,-0.8100,90,-0.8363
ENSG00000152402,GUCY1A2,57,0.57445,47,0.20766,42,0.05347,38,-0.1019,28,-0.6851
ENSG00000152404,CWF19L2,41,0.88002,8,-1.7350,18,-0.7430,26,0.04886,32,0.49285
ENSG00000110675,ELMOD1,167,0.47442,112,-0.2089,177,0.93205,60,-1.1582,48,-1.6886
ENSG00000166266,CUL5,54,0.23515,52,0.15686,51,0.17414,42,-0.2007,37,-0.4344
ENSG00000075239,ACAT1,69,0.20662,55,-0.1534,62,0.04961,56,-0.1225,57,-0.1194
ENSG00000149308,NPAT,15,0.75256,9,-0.1214,7,-0.8117,11,0.22476,11,0.26211
ENSG00000149311,ATM,23,0.89752,18,0.35880,8,-1.0714,25,0.89563,13,-0.1925
ENSG00000178105,DDX10,38,-0.0209,66,0.85325,43,0.29071,29,-0.4409,25,-0.7523
ENSG00000185742,C11orf87,103,-0.4566,149,0.15527,193,1.05775,48,-1.5629,82,-0.8824
ENSG00000137710,RDX,100,0.63150,25,-1.5571,47,-0.8640,166,1.42006,72,0.04569
ENSG00000137714,FDX1,33,0.54545,20,-0.2729,27,0.28454,15,-0.7550,18,-0.5283
ENSG00000137727,ARHGAP20,33,0.92963,13,-0.6130,21,0.17574,17,-0.1965,11,-0.9404
ENSG00000170145,SIK2,49,0.97053,14,-1.0834,24,-0.3636,37,0.39677,24,-0.2968
ENSG00000086848,ALG9,19,0.35820,18,0.22833,13,-0.2810,16,0.11735,14,-0.0802
ENSG00000137720,C11orf1,19,-0.8077,41,0.46443,29,-0.1067,33,0.11758,36,0.34492
ENSG00000109846,CRYAB,538,0.58475,275,-0.5370,188,-1.5008,1048,1.67239,441,0.25165
ENSG00000170276,HSPB2,13,-0.1477,11,-0.3433,9,-0.9096,23,0.83471,20,0.78745
ENSG00000150764,DIXDC1,74,1.04709,28,-0.6290,38,-0.2340,46,0.13567,31,-0.5696
ENSG00000150768,DLAT,47,0.22299,45,0.12477,48,0.36154,29,-0.5583,31,-0.5651
ENSG00000150776,NKAPD1,25,-0.1178,19,-0.5522,27,-0.0155,49,0.93271,24,-0.2069
ENSG00000150779,TIMM8B,89,-0.3612,107,-0.0397,112,0.04887,101,-0.1424,125,0.24386
ENSG00000204370,SDHD,44,-0.0243,63,0.54557,40,-0.2500,54,0.30896,43,-0.0617
ENSG00000150787,PTS,66,-0.0187,57,-0.2266,79,0.46485,49,-0.4772,54,-0.3676
ENSG00000250303,LINC02762,31,-0.2525,9,-2.0361,51,0.96770,25,-0.5774,28,-0.4666
ENSG00000149294,NCAM1,651,1.12040,258,-0.5046,345,-0.0876,247,-0.5711,253,-0.6312
ENSG00000048028,USP28,13,0.43663,13,0.41424,10,0.04937,9,-0.0897,7,-0.6500
ENSG00000109906,ZBTB16,124,1.76505,10,-2.4081,33,-0.9617,66,0.40809,41,-0.3925
ENSG00000180425,C11orf71,14,0.00661,12,-0.1644,14,0.00080,12,-0.1445,14,0.11227
ENSG00000076043,REXO2,29,0.03694,19,-0.6238,29,0.05395,41,0.58226,26,-0.1709
ENSG00000182985,CADM1,213,0.30762,177,-0.0179,199,0.27048,106,-0.8022,148,-0.3542
ENSG00000109917,ZPR1,41,0.43689,26,-0.3026,33,0.14086,34,0.11203,24,-0.5232
ENSG00000160584,SIK3,96,0.66404,48,-0.4917,69,0.10314,67,0.00429,48,-0.5935
ENSG00000168092,PAFAH1B2,208,1.07583,92,-0.3735,123,0.13182,71,-0.7647,69,-0.9396
ENSG00000149577,SIDT2,25,0.11251,20,-0.2589,30,0.61952,27,0.23216,12,-1.1333
ENSG00000149591,TAGLN,5,-2.8470,13,-1.4211,1,-5.2258,355,6.23251,6,-2.6931
ENSG00000160613,PCSK7,30,0.96397,12,-0.5925,14,-0.4957,25,0.52904,15,-0.3239
ENSG00000167257,RNF214,15,0.48988,6,-0.9721,14,0.41639,8,-0.5811,9,-0.4965
ENSG00000186318,BACE1,96,0.51829,42,-0.8196,78,0.20909,93,0.40022,48,-0.7132
ENSG00000177103,DSCAML1,22,1.58454,5,-0.8156,8,-0.3925,4,-1.1483,7,-0.5622
ENSG00000137726,FXYD6,934,0.64051,502,-0.4119,745,0.33765,435,-0.6323,441,-0.7174
ENSG00000177098,SCN4B,18,-0.4007,27,0.22871,25,0.20551,15,-0.6274,25,0.11277
ENSG00000149575,SCN2B,157,1.20119,75,-0.1554,78,-0.1484,57,-0.5807,53,-0.8037
ENSG00000110344,UBE4A,52,0.47057,33,-0.2662,36,-0.2064,60,0.65914,32,-0.3717
ENSG00000167283,ATP5MG,392,-0.3171,479,0.02033,516,0.22519,368,-0.3881,487,0.05548
ENSG00000118058,KMT2A,119,1.19153,76,0.28982,46,-0.7008,67,0.08733,48,-0.4784
ENSG00000149582,TMEM25,53,-0.3242,72,0.17965,94,1.12880,26,-1.3476,32,-1.2257
ENSG00000118096,IFT46,36,0.66127,14,-0.8821,27,0.25652,24,-0.0658,17,-0.6784
ENSG00000095139,ARCN1,64,0.47374,41,-0.2615,54,0.26573,44,-0.1621,34,-0.6520
ENSG00000019144,PHLDB1,37,1.18183,9,-1.0977,6,-2.1401,59,1.89565,20,0.03769
ENSG00000110367,DDX6,193,0.67801,112,-0.2617,119,-0.2603,151,0.19763,116,-0.2484
ENSG00000278376,AP004609.3,16,0.17654,11,-0.4035,11,-0.6439,8,-0.8713,23,0.94133
ENSG00000118181,RPS25,660,-0.3165,768,-0.0540,658,-0.4408,1533,1.07317,877,0.19198
ENSG00000196655,TRAPPC4,40,-0.0871,54,0.41342,48,0.38661,21,-1.0111,35,-0.3482
ENSG00000149428,HYOU1,104,0.36044,87,0.04323,96,0.34285,67,-0.3512,57,-0.7210
ENSG00000160695,VPS11,34,0.16718,27,-0.1795,40,0.76277,22,-0.5263,16,-1.0945
ENSG00000188486,H2AFX,33,-0.4120,61,0.59957,53,0.64456,26,-0.7134,28,-0.7212
ENSG00000172269,DPAGT1,15,-0.1591,12,-0.4309,21,0.56879,18,0.13241,12,-0.6039
ENSG00000172375,C2CD2L,65,-0.3459,107,0.45861,112,0.95984,39,-1.0890,42,-1.1509
ENSG00000172273,HINFP,14,0.26035,13,0.20574,14,0.40517,5,-1.2028,9,-0.5280
ENSG00000110395,CBL,28,0.76316,20,0.16384,16,-0.2840,20,0.14096,14,-0.4761
ENSG00000076706,MCAM,30,0.99349,4,-2.1621,1,-4.0101,105,3.43668,11,-0.8420
ENSG00000173456,RNF26,17,-0.3099,22,0.13109,23,0.41027,30,0.62232,13,-0.7988
ENSG00000036672,USP2,24,-0.3387,32,0.17068,36,0.57008,36,0.34976,17,-0.8934
ENSG00000154096,THY1,1079,0.27896,907,-0.0237,1173,0.66222,615,-0.6245,502,-1.0780
ENSG00000110400,NECTIN1,43,0.12266,27,-0.6255,55,0.86206,20,-1.0511,25,-0.8222
ENSG00000184232,OAF,20,-0.4863,18,-0.6118,19,-0.7900,44,0.79992,42,0.93932
ENSG00000181264,TLCD5,16,0.08478,11,-0.4650,10,-0.9721,28,0.94363,22,0.67581
ENSG00000196914,ARHGEF12,108,-0.1580,125,0.09696,129,0.22091,109,-0.1269,108,-0.1725
ENSG00000149403,GRIK4,16,0.56510,23,1.10563,9,-0.5976,16,0.52995,8,-0.6887
ENSG00000109929,SC5D,111,-0.0171,100,-0.1820,134,0.46746,107,-0.0835,83,-0.5553
ENSG00000137642,SORL1,218,0.99110,85,-0.6254,114,-0.2696,131,0.03743,103,-0.3926
ENSG00000255248,MIR100HG,78,0.34697,70,0.13748,58,-0.2488,65,0.02439,63,-0.0291
ENSG00000109971,HSPA8,770,-0.5226,1072,0.03215,1393,0.78932,684,-0.6633,782,-0.5448
ENSG00000023171,GRAMD1B,60,0.38630,42,-0.2074,54,0.31631,32,-0.6139,37,-0.4792
ENSG00000166257,SCN3B,551,0.17562,373,-0.4503,688,0.92529,306,-0.7514,252,-1.2030
ENSG00000154144,TBRG1,74,0.37328,46,-0.4268,70,0.40608,57,-0.0704,40,-0.7546
ENSG00000110013,SIAE,27,-0.0884,11,-1.3567,36,0.68411,17,-0.7707,25,-0.2206
ENSG00000064199,SPA17,12,-1.1379,19,-0.3511,36,1.16773,16,-0.6410,17,-0.6124
ENSG00000154146,NRGN,1800,-0.3003,1720,-0.3460,2986,0.94668,1311,-0.7621,1404,-0.7711
ENSG00000165478,HEPACAM,60,0.11213,40,-0.5212,27,-1.4982,79,0.53418,101,1.26358
ENSG00000165495,PKNOX2,19,-0.1454,11,-0.9098,27,0.69814,15,-0.4548,17,-0.3995
ENSG00000149557,FEZ1,152,-0.1798,133,-0.3666,182,0.19222,188,0.17429,163,-0.0648
ENSG00000149547,EI24,87,0.14151,62,-0.3867,94,0.42723,99,0.33368,52,-0.7908
ENSG00000134910,STT3A,35,0.80730,25,0.19224,18,-0.4799,38,0.87476,14,-0.7534
ENSG00000110060,PUS3,13,0.46979,15,0.67219,9,-0.2605,8,-0.2238,8,-0.3195
ENSG00000109832,DDX25,30,-0.4542,44,0.16998,53,0.81023,22,-0.8913,28,-0.6316
ENSG00000165526,RPUSD4,15,-0.0114,10,-0.5471,18,0.46260,15,0.01809,12,-0.4558
ENSG00000197798,FAM118B,8,-0.9506,23,0.64631,19,0.59855,13,-0.2818,12,-0.4836
ENSG00000182934,SRPRA,35,0.18946,31,-0.0095,34,0.23247,49,0.71323,18,-0.9694
ENSG00000110074,FOXRED1,17,-0.7754,23,-0.2729,39,1.05948,28,0.05567,15,-1.0232
ENSG00000110080,ST3GAL4,8,-0.6662,17,0.51014,15,0.68138,11,-0.1725,8,-0.7553
ENSG00000149571,KIRREL3,12,-1.6591,60,0.82927,55,1.31342,19,-0.9124,16,-1.3500
ENSG00000134909,ARHGAP32,57,-1.0178,175,0.81593,152,1.05663,49,-1.1674,57,-1.0881
ENSG00000170322,NFRKB,14,0.27157,10,-0.2877,12,0.03076,16,0.48303,10,-0.4004
ENSG00000084234,APLP2,394,0.03439,343,-0.1859,479,0.58150,276,-0.5232,278,-0.6040
ENSG00000196323,ZBTB44,63,0.43152,40,-0.3466,47,-0.1525,50,0.01609,49,-0.0352
ENSG00000134917,ADAMTS8,5,-2.3568,70,1.73917,31,0.55551,30,0.28752,11,-1.3229
ENSG00000255455,AP003486.1,14,0.21532,10,-0.3203,14,0.44105,7,-0.7258,10,-0.4215
ENSG00000120451,SNX19,26,0.28272,19,-0.2700,22,0.02747,28,0.34091,19,-0.3295
ENSG00000182667,NTM,199,0.28182,145,-0.2464,183,0.19653,132,-0.3886,148,-0.2562
ENSG00000183715,OPCML,220,0.79266,120,-0.2674,169,0.46685,77,-0.9459,74,-1.1496
ENSG00000080854,IGSF9B,14,0.14727,42,1.99801,13,-0.0193,2,-2.5605,6,-1.2398
ENSG00000166086,JAM3,32,0.36807,29,0.20834,20,-0.6226,52,1.13224,22,-0.2687
ENSG00000151502,VPS26B,122,0.35488,75,-0.4394,122,0.54464,47,-1.1367,73,-0.5684
ENSG00000151500,THYN1,49,-0.4139,80,0.38856,78,0.60265,52,-0.2866,43,-0.6674
ENSG00000151498,ACAD8,17,-0.3001,33,0.74472,29,0.87802,12,-0.7772,9,-1.4301
ENSG00000109956,B3GAT1,123,-0.2690,178,0.33455,139,-0.0943,157,0.13359,152,0.10033
ENSG00000120645,IQSEC3,43,0.57999,30,-0.0542,24,-0.5761,31,-0.0259,35,0.24701
ENSG00000073614,KDM5A,30,1.09529,12,-0.4797,9,-1.2922,37,1.32483,15,-0.1734
ENSG00000060237,WNK1,127,0.31172,92,-0.2339,85,-0.5068,184,0.88737,107,0.00682
ENSG00000082805,ERC1,42,0.51349,34,0.13039,29,-0.2082,23,-0.4648,31,-0.0500
ENSG00000006831,ADIPOR2,25,-0.2979,20,-0.5706,29,-0.0111,67,1.36113,23,-0.4304
ENSG00000166159,LRTM2,16,-0.7576,29,0.23561,38,1.22526,13,-0.9772,13,-1.1841
ENSG00000151067,CACNA1C,38,0.39180,42,0.49871,37,0.52998,23,-0.3949,13,-1.4924
ENSG00000004478,FKBP4,124,0.27591,98,-0.1271,115,0.19839,120,0.18627,78,-0.5634
ENSG00000171792,RHNO1,17,0.07817,17,0.04377,19,0.34430,15,-0.1123,12,-0.5366
ENSG00000111218,PRMT8,12,-1.4325,37,0.36623,46,1.36815,15,-1.0363,16,-1.0908
ENSG00000118971,CCND2,118,0.07989,169,0.64962,102,-0.2453,115,0.03590,108,-0.0825
ENSG00000078237,TIGAR,13,0.13201,8,-0.6929,10,-0.4588,24,1.04414,13,0.12906
ENSG00000047621,C12orf4,26,0.58121,13,-0.4860,21,0.31568,9,-1.0354,14,-0.4545
ENSG00000010219,DYRK4,18,-0.1429,16,-0.2909,21,0.20672,30,0.68424,15,-0.4316
ENSG00000139180,NDUFA9,75,0.17323,64,-0.0955,72,0.16409,64,-0.0854,58,-0.2910
ENSG00000130035,GALNT8,65,0.83625,5,-3.1290,44,0.14610,41,0.01198,33,-0.4046
ENSG00000111262,KCNA1,24,0.47621,61,2.04993,16,-0.3619,6,-1.5122,9,-1.2796
ENSG00000110799,VWF,9,-1.3440,8,-1.5508,2,-4.1413,197,4.95360,10,-1.2900
ENSG00000010278,CD9,58,0.65668,4,-3.2185,12,-2.3422,188,2.76554,40,-0.0377
ENSG00000067182,TNFRSF1A,11,-0.4518,14,-0.0720,3,-2.8721,81,3.07600,16,0.15005
ENSG00000215039,CD27-AS1,43,-0.0421,38,-0.2518,47,0.13339,45,0.00280,43,-0.0493
ENSG00000139190,VAMP1,37,1.23734,19,0.02859,16,-0.3878,11,-0.7752,14,-0.4963
ENSG00000111639,MRPL51,109,-0.3225,90,-0.5807,140,0.15488,110,-0.2713,153,0.30583
ENSG00000111640,GAPDH,2087,-0.4917,2611,-0.1058,3637,0.73167,2256,-0.3328,2097,-0.5286
ENSG00000010295,IFFO1,15,-0.3979,37,1.02194,21,0.17514,18,-0.1587,15,-0.5009
ENSG00000111642,CHD4,94,0.14186,86,-0.0112,79,-0.2129,132,0.68042,79,-0.1744
ENSG00000111653,ING4,21,-0.4289,31,0.19269,36,0.73806,17,-0.7370,20,-0.5914
ENSG00000126746,ZNF384,27,0.69755,13,-0.5008,20,0.20019,13,-0.4969,13,-0.5690
ENSG00000139200,PIANP,128,0.03689,137,0.14092,169,0.86096,58,-1.1722,67,-1.0928
ENSG00000111652,COPS7A,82,-0.3605,91,-0.1777,141,0.92828,80,-0.3710,60,-0.9287
ENSG00000089693,MLF2,275,-0.2210,360,0.21786,411,0.74888,203,-0.6735,198,-0.8237
ENSG00000159335,PTMS,459,-0.2408,580,0.14563,598,0.31978,367,-0.5641,496,-0.1208
ENSG00000250510,GPR162,89,0.02907,128,0.61858,109,0.61864,43,-1.0905,50,-0.9863
ENSG00000111667,USP5,110,0.36436,90,0.00022,106,0.43384,82,-0.1425,52,-0.9777
ENSG00000111669,TPI1,779,-0.2690,1041,0.20944,1130,0.57775,624,-0.5889,692,-0.5111
ENSG00000010626,LRRC23,23,0.63087,14,-0.2275,14,-0.2515,9,-0.8503,17,0.13894
ENSG00000111674,ENO2,986,0.72833,613,-0.1164,770,0.40576,397,-0.7844,363,-1.0651
ENSG00000111676,ATN1,117,0.30749,72,-0.4724,95,-0.0604,110,0.18468,94,-0.0784
ENSG00000111678,C12orf57,169,-0.3125,222,0.14059,193,-0.1201,236,0.23777,225,0.19951
ENSG00000215021,PHB2,76,-0.2502,77,-0.2100,114,0.71590,66,-0.4509,63,-0.5931
ENSG00000126749,EMG1,16,-0.2263,18,-0.0244,22,0.45394,14,-0.3475,15,-0.3202
ENSG00000182326,C1S,18,0.22763,1,-3.2338,1,-3.8244,123,4.20871,8,-1.2134
ENSG00000159403,C1R,10,-0.4332,1,-3.7794,6,-1.3663,71,3.21665,9,-0.5122
ENSG00000139182,CLSTN3,217,0.78129,110,-0.3822,189,0.81375,59,-1.3241,49,-1.8010
ENSG00000139197,PEX5,42,0.57491,18,-0.7376,30,0.01553,34,0.18804,25,-0.3647
ENSG00000059804,SLC2A3,131,0.08765,228,0.98237,132,0.13463,178,0.56579,57,-1.3683
ENSG00000065970,FOXJ2,28,0.69349,21,0.12706,18,-0.0950,10,-0.9004,16,-0.2569
ENSG00000171860,C3AR1,13,-0.0603,19,0.60648,3,-2.5857,43,1.97689,18,0.67665
ENSG00000089818,NECAP1,214,0.52813,119,-0.4530,198,0.58241,115,-0.5096,87,-1.0695
ENSG00000226091,LINC00937,4,-1.8227,13,-0.2073,26,1.99017,2,-2.7200,7,-1.2832
ENSG00000166532,RIMKLB,36,0.57726,23,-0.1613,19,-0.7256,39,0.62439,28,0.15312
ENSG00000111752,PHC1,20,0.62817,11,-0.4499,14,-0.0013,16,0.18276,11,-0.4929
ENSG00000003056,M6PR,45,-0.4420,83,0.55518,76,0.68564,42,-0.5132,37,-0.8147
ENSG00000175899,A2M,50,-1.4204,65,-0.9452,21,-3.1734,947,4.35733,78,-0.7938
ENSG00000173391,OLR1,46,-0.4246,75,0.37109,28,-1.5130,181,1.88586,75,0.45390
ENSG00000139112,GABARAPL1,393,0.24650,337,-0.0202,409,0.48249,255,-0.4545,224,-0.7620
ENSG00000111196,MAGOHB,14,-0.0031,25,0.94014,12,-0.3958,11,-0.3389,15,0.12205
ENSG00000060140,STYK1,8,-1.8963,21,-0.3372,47,1.85851,10,-1.5124,14,-1.1634
ENSG00000060138,YBX3,6,-1.8832,12,-0.7883,1,-4.4807,183,4.74699,13,-0.8270
ENSG00000256537,SMIM10L1,76,0.14960,58,-0.2852,84,0.50058,55,-0.3635,50,-0.5988
ENSG00000070018,LRP6,18,0.54586,13,-0.0314,12,-0.2810,19,0.58731,11,-0.3977
ENSG00000111261,MANSC1,23,0.00038,25,0.10621,27,0.42762,20,-0.2567,17,-0.5689
ENSG00000205791,LOH12CR2,12,0.18611,4,-1.3727,9,-0.4602,20,1.03375,12,0.23704
ENSG00000165714,BORCS5,20,0.28046,12,-0.4584,20,0.47173,20,0.24677,10,-0.9459
ENSG00000111266,DUSP16,25,0.92246,11,-0.4503,10,-0.8277,14,-0.1439,18,0.36099
ENSG00000111269,CREBL2,67,0.00689,92,0.51112,58,-0.3223,72,0.13185,70,0.10440
ENSG00000111276,CDKN1B,89,1.22263,27,-0.8329,36,-0.5978,53,0.21184,40,-0.2635
ENSG00000178878,APOLD1,17,-1.5338,21,-1.1659,5,-3.6219,402,4.97410,18,-1.5711
ENSG00000013583,HEBP1,25,-0.1651,21,-0.3817,36,0.77776,19,-0.5662,19,-0.6512
ENSG00000084444,FAM234B,39,0.22672,47,0.50847,38,0.27535,10,-1.8044,28,-0.3544
ENSG00000134531,EMP1,9,-2.1688,12,-1.6813,4,-3.7235,336,5.15088,16,-1.3595
ENSG00000273079,GRIN2B,132,-0.0473,125,-0.1244,186,0.88864,67,-1.0744,81,-0.9168
ENSG00000171681,ATF7IP,32,0.87471,18,-0.0738,18,-0.1838,20,0.07190,14,-0.6135
ENSG00000246705,H2AFJ,12,-0.3147,6,-1.2757,10,-0.8330,50,2.09228,15,0.07388
ENSG00000084463,WBP11,76,-0.1091,96,0.28455,100,0.58519,62,-0.4081,52,-0.7808
ENSG00000111341,MGP,0,-9.2796,138,3.48356,5,-2.7679,91,2.45102,6,-2.1794
ENSG00000111348,ARHGDIB,7,-1.5829,16,-0.3145,4,-2.6656,118,3.35074,23,0.27169
ENSG00000151490,PTPRO,22,-0.9801,79,1.08244,57,1.00414,16,-1.4175,20,-1.2267
ENSG00000151491,EPS8,11,0.04579,7,-0.7181,5,-1.4635,36,1.96425,14,0.42350
ENSG00000023734,STRAP,145,-0.1985,199,0.31815,189,0.40104,129,-0.3636,129,-0.4294
ENSG00000023697,DERA,10,0.11284,3,-1.6249,7,-0.6466,21,1.38071,11,0.28498
ENSG00000008394,MGST1,86,-0.8468,177,0.33197,130,-0.2493,150,0.06743,193,0.59522
ENSG00000048540,LMO3,219,-0.6079,536,0.86205,386,0.54883,187,-0.8045,229,-0.5857
ENSG00000052126,PLEKHA5,39,-0.2376,45,0.02866,53,0.44632,35,-0.3821,38,-0.3119
ENSG00000139154,AEBP2,28,0.31080,30,0.34973,22,-0.1938,37,0.68444,17,-0.5493
ENSG00000139155,SLCO1C1,20,0.19734,15,-0.2569,9,-1.3153,10,-0.9004,35,1.43077
ENSG00000084453,SLCO1A2,20,0.70608,1,-3.0294,2,-3.0651,56,2.45005,18,0.57926
ENSG00000121350,PYROXD1,18,0.16431,13,-0.2764,15,-0.1354,31,1.06661,12,-0.4781
ENSG00000004700,RECQL,12,0.11567,14,0.34497,12,0.04394,15,0.40453,8,-0.5363
ENSG00000111711,GOLT1B,27,-0.3091,37,0.18791,41,0.60483,32,-0.0285,21,-0.7578
ENSG00000134548,SPX,20,0.52902,6,-1.4458,4,-2.2056,32,1.22274,26,1.20553
ENSG00000111716,LDHB,640,0.10275,541,-0.1713,583,-0.0833,473,-0.3793,677,0.22585
ENSG00000111726,CMAS,179,0.23979,142,-0.1402,217,0.94563,80,-1.0104,69,-1.4240
