Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000186566,GPATCH8,16,-0.4099,26,0.38841,17,-0.2849,13,-0.7942,20,-0.0543,35,0.98802
ENSG00000180329,CCDC43,28,0.26570,23,-0.0617,26,0.16721,19,-0.4276,23,-0.0457,27,0.26173
ENSG00000073670,ADAM11,39,-0.5964,74,0.42637,91,0.89166,64,0.25544,40,-0.5825,28,-1.1833
ENSG00000108883,EFTUD2,34,-0.4196,54,0.32537,72,0.90926,47,0.14893,32,-0.5503,24,-1.0128
ENSG00000131095,GFAP,1012,-0.7044,573,-1.5612,134,-3.8357,346,-2.5728,478,-1.9412,6830,3.99666
ENSG00000131094,C1QL1,30,-0.8426,26,-1.0536,29,-0.9950,108,1.74783,33,-0.7756,37,-0.5904
ENSG00000172992,DCAKD,21,-0.2845,48,1.09142,19,-0.4500,24,-0.0719,21,-0.3003,26,0.10352
ENSG00000136448,NMT1,113,0.15714,131,0.39701,134,0.48906,109,0.13838,49,-1.2193,93,-0.1559
ENSG00000161714,PLCD3,10,-1.7527,17,-1.0690,16,-1.2428,27,-0.4167,57,0.97244,60,1.06181
ENSG00000186834,HEXIM1,35,-0.3485,58,0.45066,56,0.44604,44,0.01804,34,-0.4355,38,-0.2415
ENSG00000184922,FMNL1,8,-1.9717,24,-0.4677,50,0.80867,39,0.38771,28,-0.2625,25,-0.4241
ENSG00000120088,CRHR1,0,-4.8359,1,-2.8368,24,1.52607,16,0.86190,9,-0.3005,2,-2.6450
ENSG00000186868,MAPT,190,-0.5790,472,0.88350,374,0.56248,314,0.26735,188,-0.6468,150,-1.0137
ENSG00000120071,KANSL1,11,-1.3527,35,0.39380,25,-0.1443,28,0.08222,26,-0.0421,32,0.31947
ENSG00000073969,NSF,499,-0.3664,496,-0.3736,1184,1.22361,824,0.56456,352,-0.9725,194,-1.8991
ENSG00000108433,GOSR2,19,-1.0303,44,0.25535,48,0.44939,43,0.29258,23,-0.7850,38,0.02987
ENSG00000179673,RPRML,13,-0.9081,100,2.58133,22,-0.1436,16,-0.7821,10,-1.3417,19,-0.3565
ENSG00000004897,CDC27,84,0.83673,86,0.87766,54,0.12146,51,0.03496,28,-0.9683,33,-0.7180
ENSG00000141279,NPEPPS,130,-0.0833,147,0.11191,177,0.46179,130,-0.1145,110,-0.3753,135,-0.0337
ENSG00000108424,KPNB1,146,0.34347,117,-0.0180,126,0.10990,121,0.03992,89,-0.4823,123,0.06492
ENSG00000198933,TBKBP1,7,-1.3416,36,1.23785,12,-0.5707,15,-0.1551,20,0.27303,16,-0.0427
ENSG00000159111,MRPL10,35,-0.0464,18,-1.0716,44,0.35391,40,0.19804,40,0.19696,28,-0.4333
ENSG00000141295,SCRN2,26,0.94710,15,0.06145,9,-0.7407,15,0.03506,12,-0.3558,16,0.17858
ENSG00000264920,AC018521.5,79,1.02266,36,-0.2537,46,0.14054,31,-0.5732,44,0.08465,38,-0.1695
ENSG00000108439,PNPO,45,0.22012,45,0.22434,24,-0.8321,52,0.57575,34,-0.2203,35,-0.2076
ENSG00000108465,CDK5RAP3,11,-1.2690,25,-0.0660,21,-0.4314,23,-0.2761,29,0.15824,44,0.92225
ENSG00000082641,NFE2L1,237,0.84070,170,0.28824,156,0.17593,148,0.08633,76,-1.0358,121,-0.2649
ENSG00000108468,CBX1,46,-0.6538,78,0.18736,50,-0.5590,92,0.59045,51,-0.5154,81,0.27173
ENSG00000002919,SNX11,30,0.99450,6,-1.4148,17,0.10617,14,-0.2735,15,-0.1158,18,0.14937
ENSG00000136436,CALCOCO2,37,0.76746,29,0.37021,9,-1.4792,15,-0.8154,22,-0.0488,40,1.04087
ENSG00000159199,ATP5MC1,223,-0.1669,123,-1.0791,377,0.78244,291,0.32799,224,-0.1794,153,-0.8115
ENSG00000159202,UBE2Z,90,-0.1930,224,1.30834,105,0.05289,114,0.21182,61,-0.8699,69,-0.6704
ENSG00000159210,SNF8,12,-2.1475,59,0.16239,67,0.42645,57,0.14524,47,-0.1894,56,0.08800
ENSG00000198740,ZNF652,15,-0.1118,20,0.33852,8,-1.0886,9,-1.0648,16,0.05574,32,1.39463
ENSG00000167085,PHB,112,0.45664,83,-0.0287,88,0.08382,77,-0.1719,73,-0.2485,89,0.09775
ENSG00000121067,SPOP,109,1.04563,89,0.69503,61,0.08878,38,-0.7865,36,-0.8056,66,0.23256
ENSG00000121073,SLC35B1,46,0.05570,33,-0.4851,68,0.77996,48,0.12556,34,-0.4532,32,-0.5345
ENSG00000136504,KAT7,52,0.75100,41,0.38649,44,0.55454,25,-0.4716,29,-0.1623,20,-0.7637
ENSG00000005882,PDK2,122,0.33207,103,0.05688,148,0.74357,107,0.15212,69,-0.6149,55,-0.9691
ENSG00000167100,SAMD14,24,0.00028,17,-0.4702,17,-0.5654,29,0.37812,30,0.42313,20,-0.2882
ENSG00000108819,PPP1R9B,36,-1.5487,117,0.25324,92,-0.1373,102,0.05365,127,0.44196,99,-0.0145
ENSG00000108826,MRPL27,128,0.78801,72,-0.1475,68,-0.2566,84,0.12160,71,-0.1833,69,-0.2257
ENSG00000108829,LRRC59,59,0.90321,26,-0.4156,47,0.60564,31,-0.1822,19,-0.9389,31,-0.1409
ENSG00000006282,SPATA20,8,-1.9037,28,-0.0088,28,0.00227,29,0.10330,36,0.47745,27,-0.0366
ENSG00000154945,ANKRD40,49,-0.6422,94,0.36419,40,-1.0485,47,-0.8485,59,-0.4009,170,1.65868
ENSG00000108848,LUC7L3,89,-0.2186,151,0.63336,76,-0.4960,73,-0.6295,57,-0.9592,199,1.29448
ENSG00000141232,TOB1,41,0.71588,24,-0.1632,16,-0.8154,18,-0.7263,19,-0.5808,52,1.28121
ENSG00000008294,SPAG9,94,0.02502,103,0.15802,65,-0.5953,99,0.13025,76,-0.3462,122,0.50104
ENSG00000239672,NME1,58,-1.1448,140,0.21625,151,0.37909,177,0.80280,95,-0.4245,61,-1.1517
ENSG00000243678,NME2,317,-0.0455,222,-0.5990,313,-0.0728,371,0.26543,361,0.18271,292,-0.1884
ENSG00000011260,UTP18,18,-0.4278,36,0.64586,35,0.70864,22,-0.1540,19,-0.3560,17,-0.5842
ENSG00000154975,CA10,2,-5.2660,33,-1.1590,119,0.99985,112,1.02978,54,-0.4328,27,-1.5204
ENSG00000166260,COX11,24,-1.0018,32,-0.5864,58,0.38962,66,0.70487,38,-0.3496,35,-0.4894
ENSG00000108924,HLF,53,-0.7767,102,0.22767,117,0.51903,104,0.33678,74,-0.2963,60,-0.6522
ENSG00000108960,MMD,81,-1.4477,209,0.00643,294,0.62980,266,0.50822,200,-0.0757,109,-1.0735
ENSG00000153933,DGKE,48,0.57379,30,-0.2004,46,0.55230,44,0.57131,26,-0.4334,8,-2.2215
ENSG00000121064,SCPEP1,17,-1.0078,8,-2.0496,44,0.53190,47,0.77772,24,-0.5021,28,-0.2339
ENSG00000121057,AKAP1,79,0.84757,21,-1.2246,49,0.05647,62,0.57438,34,-0.5524,33,-0.5873
ENSG00000153944,MSI2,45,-0.1974,48,-0.1103,13,-2.1799,49,-0.0974,71,0.59726,78,0.78663
ENSG00000181610,MRPS23,20,-1.8887,84,0.26550,108,0.77999,71,-0.0033,78,0.16107,46,-0.7192
ENSG00000180891,CUEDC1,14,-0.4002,23,0.36778,11,-0.7743,11,-0.9177,25,0.59243,28,0.83369
ENSG00000136451,VEZF1,4,-1.9412,28,0.81698,5,-1.7741,10,-0.8845,20,0.32591,35,1.44615
ENSG00000136450,SRSF1,91,0.80027,50,-0.1659,52,-0.1321,61,0.16398,38,-0.6522,56,-0.0027
ENSG00000264364,DYNLL2,390,0.30303,488,0.67229,366,0.22715,330,0.04525,256,-0.3960,218,-0.6663
ENSG00000005379,TSPOAP1,56,0.07263,42,-0.3799,68,0.42674,55,0.04702,53,-0.0229,43,-0.3926
ENSG00000213246,SUPT4H1,69,-0.0611,48,-0.6213,73,0.01499,79,0.18787,80,0.19086,66,-0.1538
ENSG00000108389,MTMR4,46,0.38427,34,-0.0691,47,0.47826,46,0.52269,23,-0.7436,18,-1.1014
ENSG00000108387,SEPTIN4,198,-0.2326,328,0.57913,66,-1.9923,91,-1.6239,126,-0.9993,670,2.34432
ENSG00000108384,RAD51C,29,-0.1017,29,-0.0838,41,0.49874,32,0.04341,28,-0.1856,25,-0.3623
ENSG00000175175,PPM1E,6,-2.6255,22,-0.6848,59,0.99855,61,1.28167,18,-1.0674,8,-2.2297
ENSG00000108395,TRIM37,168,0.42441,146,0.18875,167,0.46037,170,0.57470,78,-0.8489,54,-1.4131
ENSG00000182628,SKA2,60,0.83189,28,-0.3713,18,-1.1191,25,-0.6652,49,0.57173,48,0.54470
ENSG00000153982,GDPD1,28,-0.1963,50,0.75309,40,0.44736,35,0.23146,20,-0.7739,21,-0.6739
ENSG00000175155,YPEL2,2,-3.1904,57,1.44281,27,0.20362,24,-0.0331,16,-0.7031,24,0.01499
ENSG00000265313,LINC01476,0,-5.0001,2,-2.3282,24,1.27645,19,0.89937,12,-0.0169,2,-2.5830
ENSG00000108406,DHX40,63,1.60088,19,-0.3715,19,-0.3832,25,0.04320,17,-0.6308,19,-0.3815
ENSG00000141367,CLTC,332,-0.2591,414,0.08831,701,1.11754,368,-0.1234,283,-0.5571,246,-0.7859
ENSG00000141378,PTRH2,57,1.48357,5,-2.1404,34,0.69706,22,-0.1010,15,-0.7493,15,-0.7234
ENSG00000062716,VMP1,91,0.70187,51,-0.2325,85,0.67100,62,0.10292,33,-0.9500,42,-0.5720
ENSG00000108443,RPS6KB1,33,0.73030,36,0.87939,24,0.24957,16,-0.4894,15,-0.5601,17,-0.3149
ENSG00000167434,CA4,0,-5.1906,6,-1.3552,39,2.09533,12,-0.3251,13,-0.1314,5,-1.4850
ENSG00000170832,USP32,20,-0.2997,38,0.70046,30,0.35931,29,0.32777,13,-1.0198,19,-0.3963
ENSG00000062725,APPBP2,51,0.04384,48,-0.0532,62,0.38995,47,-0.1058,40,-0.3848,52,0.07109
ENSG00000141376,BCAS3,41,0.47001,47,0.72488,40,0.51276,28,-0.1787,21,-0.6057,20,-0.7114
ENSG00000108510,MED13,28,0.33071,19,-0.2766,20,-0.2134,16,-0.6876,27,0.29048,31,0.57445
ENSG00000146872,TLK2,72,1.98110,20,-0.1632,26,0.25102,17,-0.5511,12,-1.0112,15,-0.6673
ENSG00000170921,TANC2,47,-0.0948,58,0.21531,76,0.77254,50,0.00288,36,-0.5610,36,-0.5577
ENSG00000008283,CYB561,68,1.00170,39,0.09993,56,0.75871,39,0.11754,23,-0.7599,11,-1.8535
ENSG00000136485,DCAF7,73,0.21657,84,0.45417,70,0.18349,55,-0.2716,46,-0.5586,72,0.22154
ENSG00000136463,TACO1,50,1.24435,12,-0.9778,32,0.55817,18,-0.5049,22,-0.1500,18,-0.4762
ENSG00000266173,STRADA,52,1.14927,29,0.18537,35,0.51835,19,-0.6061,21,-0.3789,19,-0.5559
ENSG00000136490,LIMD2,15,-0.5631,14,-0.6729,39,1.10929,25,0.34785,18,-0.2729,9,-1.4522
ENSG00000108588,CCDC47,76,0.27248,70,0.14580,69,0.12982,63,-0.0456,41,-0.7625,76,0.29908
ENSG00000198231,DDX42,108,0.85954,99,0.71526,54,-0.2852,63,-0.0250,40,-0.7863,59,-0.1410
ENSG00000087191,PSMC5,111,-0.6542,182,0.12087,173,0.04210,185,0.18845,166,-0.0266,164,-0.0422
ENSG00000266402,SNHG25,267,0.87020,103,-0.6524,62,-1.5059,85,-1.1061,171,0.15869,316,1.37702
ENSG00000136478,TEX2,29,-0.8003,62,0.41464,59,0.37176,46,-0.0740,37,-0.4343,53,0.17768
ENSG00000108654,DDX5,245,-0.0447,226,-0.1701,300,0.31518,252,-0.0004,193,-0.4599,280,0.18478
ENSG00000120063,GNA13,23,0.38887,11,-0.7246,12,-0.6464,8,-1.3369,21,0.30268,36,1.33017
ENSG00000154229,PRKCA,96,-1.0691,36,-2.5113,184,-0.0813,328,1.21075,224,0.27046,93,-1.2097
ENSG00000075461,CACNG4,4,-2.0023,16,-0.1797,10,-0.9834,32,1.36577,19,0.11590,10,-0.8768
ENSG00000198265,HELZ,43,0.62965,55,1.01176,26,-0.2333,26,-0.2198,22,-0.4988,26,-0.2249
ENSG00000197170,PSMD12,87,0.74656,57,0.07425,59,0.11786,60,0.16522,38,-0.6079,43,-0.4074
ENSG00000154217,PITPNC1,60,0.73885,72,1.04495,15,-1.4647,25,-0.7712,50,0.49016,41,0.10975
ENSG00000130935,NOL11,8,-1.1125,17,0.01127,23,0.49802,18,0.11554,13,-0.4991,19,0.17535
ENSG00000171634,BPTF,166,1.50731,77,0.19194,36,-1.0397,34,-1.2417,47,-0.6216,118,1.05258
ENSG00000186665,C17orf58,6,-1.1383,7,-0.8755,12,-0.1665,19,0.66019,17,0.35326,11,-0.3739
ENSG00000182481,KPNA2,9,-2.1852,47,0.21176,72,1.05966,54,0.57467,24,-0.8719,20,-1.1418
ENSG00000278730,AC005332.6,24,0.15229,20,-0.1433,14,-0.7536,24,0.16800,23,0.09084,26,0.28188
ENSG00000196704,AMZ2,84,0.03185,86,0.06477,123,0.73352,79,-0.0789,64,-0.4380,63,-0.4509
ENSG00000108946,PRKAR1A,225,-0.5838,393,0.29450,442,0.55076,367,0.23515,247,-0.4783,249,-0.4630
ENSG00000154265,ABCA5,11,-1.0792,13,-0.8246,36,0.84072,35,0.93178,14,-0.8120,11,-1.2161
ENSG00000125398,SOX9,27,-0.0103,45,0.78461,14,-1.0386,14,-1.2020,32,0.26662,48,1.04262
ENSG00000180616,SSTR2,80,0.11248,313,2.61412,89,0.31985,21,-2.1124,31,-1.4078,61,-0.3500
ENSG00000166685,COG1,66,0.84203,33,-0.2891,52,0.50683,44,0.23811,25,-0.7412,23,-0.8707
ENSG00000133193,FAM104A,29,0.78115,14,-0.3750,19,0.10359,18,0.04490,15,-0.2235,14,-0.3305
ENSG00000179604,CDC42EP4,61,0.16899,49,-0.1878,20,-1.6354,37,-0.7516,110,1.34825,63,0.24083
ENSG00000172809,RPL38,1706,0.21241,1221,-0.3173,988,-0.7009,1053,-0.6558,1841,0.37790,2344,0.84501
ENSG00000141540,TTYH2,20,-1.6070,77,0.46747,15,-2.1081,17,-2.0673,39,-0.6422,188,2.70081
ENSG00000109062,SLC9A3R1,63,-0.1544,81,0.26212,27,-1.5394,36,-1.1467,136,1.31538,91,0.49519
ENSG00000109065,NAT9,4,-1.5101,14,0.31922,18,0.80858,7,-0.7952,13,0.23187,12,0.08113
ENSG00000161509,GRIN2C,17,-1.2405,14,-1.4720,12,-1.8822,34,-0.2033,95,1.88433,36,-0.1033
ENSG00000167861,HID1,52,0.27263,29,-0.6083,65,0.72942,53,0.39928,28,-0.7249,27,-0.8172
ENSG00000167862,MRPL58,45,1.03127,16,-0.5902,28,0.32415,22,-0.1646,19,-0.3646,20,-0.3045
ENSG00000180901,KCTD2,54,-0.4832,92,0.33827,116,0.82865,64,-0.2901,61,-0.3427,63,-0.2854
ENSG00000167863,ATP5PD,367,0.18295,170,-1.0159,433,0.50815,343,0.09400,349,0.11373,236,-0.5586
ENSG00000125458,NT5C,26,0.60118,12,-0.5720,11,-0.8373,11,-0.8581,20,0.20325,31,1.07918
ENSG00000189159,JPT1,130,-0.3862,149,-0.1724,278,0.97739,180,0.16477,145,-0.2306,80,-1.2059
ENSG00000188612,SUMO2,362,0.36044,267,-0.1266,287,-0.0161,297,0.05174,271,-0.1145,274,-0.0977
ENSG00000125450,NUP85,0,-4.0791,27,1.41292,16,0.61493,10,-0.2102,9,-0.4729,9,-0.3655
ENSG00000125447,GGA3,16,-1.1755,47,0.48163,61,1.06537,39,0.22545,25,-0.5923,16,-1.2695
ENSG00000125445,MRPS7,89,-0.1039,110,0.23516,94,-0.0145,105,0.20192,107,0.20022,65,-0.6439
ENSG00000177885,GRB2,179,0.40157,133,-0.0740,191,0.56949,142,0.02715,105,-0.4831,104,-0.5107
ENSG00000177728,TMEM94,33,-0.7278,61,0.20913,53,-0.0220,54,0.02260,64,0.32198,49,-0.1522
ENSG00000177303,CASKIN2,11,-0.9881,24,0.18678,10,-1.2736,21,-0.0074,30,0.59122,29,0.53155
ENSG00000161526,SAP30BP,33,-0.6575,45,-0.2194,57,0.17297,60,0.30468,43,-0.3054,54,0.09645
ENSG00000132475,H3F3B,328,0.41808,190,-0.4424,169,-0.6783,213,-0.3280,209,-0.3265,433,1.02304
ENSG00000132471,WBP2,282,-0.5913,541,0.43676,489,0.30498,485,0.33010,344,-0.3129,297,-0.5596
ENSG00000204316,MRPL38,62,0.26587,41,-0.3989,63,0.30641,59,0.21641,54,0.05856,33,-0.7713
ENSG00000161533,ACOX1,23,-0.5457,16,-1.0908,35,0.06304,45,0.59622,34,0.03178,29,-0.2688
ENSG00000257949,TEN1,51,1.49066,15,-0.4860,18,-0.2729,19,-0.1283,21,-0.0099,14,-0.6718
ENSG00000167881,SRP68,42,-0.2639,58,0.23393,66,0.51793,57,0.28172,36,-0.5417,36,-0.5606
ENSG00000182473,EXOC7,62,-0.0720,85,0.42259,67,0.05781,61,-0.1277,61,-0.1150,65,-0.0049
ENSG00000141576,RNF157,58,-0.5214,98,0.31158,86,0.11896,102,0.47528,80,-0.0152,47,-0.8891
ENSG00000185262,UBALD2,66,0.87185,56,0.58845,39,0.00560,31,-0.4306,24,-0.7645,42,0.15967
ENSG00000161542,PRPSAP1,41,0.49632,27,-0.1881,28,-0.1577,35,0.30739,23,-0.4738,29,-0.0703
ENSG00000175931,UBE2O,31,-0.7247,70,0.53407,86,1.01890,62,0.46088,26,-1.0844,19,-1.5469
ENSG00000161544,CYGB,122,2.03814,18,-1.0944,14,-1.5677,59,0.96832,27,-0.5786,8,-2.3540
ENSG00000163597,SNHG16,81,1.14005,33,-0.3017,38,-0.1233,34,-0.3030,47,0.28192,29,-0.5838
ENSG00000182534,MXRA7,395,1.16829,113,-0.8393,174,-0.1999,245,0.47095,153,-0.4209,126,-0.7444
ENSG00000181038,METTL23,28,0.69197,10,-0.8101,14,-0.3584,20,0.23116,15,-0.2524,19,0.13703
ENSG00000161547,SRSF2,116,-0.0137,137,0.25442,131,0.20822,140,0.36425,79,-0.6659,97,-0.3256
ENSG00000092931,MFSD11,29,0.91642,24,0.62836,17,0.03954,14,-0.3093,10,-0.8216,16,-0.0432
ENSG00000167889,MGAT5B,11,-1.8423,5,-2.9466,55,0.68059,63,1.15002,43,0.21527,8,-2.4861
ENSG00000129657,SEC14L1,37,-0.0968,23,-0.8617,47,0.29391,40,0.01200,46,0.26174,36,-0.1855
ENSG00000184640,SEPTIN9,33,-0.5069,92,1.12665,53,0.24505,30,-0.8116,45,-0.0326,49,0.09723
ENSG00000078687,TNRC6C,35,-0.3995,95,1.23153,36,-0.3802,39,-0.2549,29,-0.7647,59,0.49709
ENSG00000108639,SYNGR2,7,-1.6643,14,-0.6741,9,-1.3692,12,-1.1450,11,-1.1253,73,2.71771
ENSG00000183077,AFMID,3,-2.6129,20,0.03921,20,0.06635,12,-0.8607,15,-0.4410,43,1.52553
ENSG00000087157,PGS1,2,-2.8337,13,-0.4990,32,1.04173,21,0.22216,11,-0.8225,19,0.08038
ENSG00000108669,CYTH1,52,0.45576,58,0.62877,20,-1.0976,36,-0.1471,21,-1.0048,65,0.93880
ENSG00000035862,TIMP2,506,0.91602,350,0.30403,256,-0.2144,329,0.26010,165,-0.9453,250,-0.2520
ENSG00000108679,LGALS3BP,88,1.10029,31,-0.5571,18,-1.4750,20,-1.4118,38,-0.2745,102,1.62729
ENSG00000171302,CANT1,8,-1.7717,38,0.53886,44,0.90041,32,0.37145,15,-0.9627,18,-0.6706
ENSG00000167281,RBFOX3,62,-0.6956,185,1.06722,129,0.52693,110,0.25308,81,-0.3102,34,-1.6713
ENSG00000141582,CBX4,48,0.34255,44,0.22351,44,0.25751,39,0.00839,24,-0.7833,39,0.02866
ENSG00000171298,GAA,21,-0.6073,42,0.45423,30,-0.0803,24,-0.5027,43,0.56791,33,0.05128
ENSG00000141543,EIF4A3,45,0.46085,27,-0.3446,41,0.32243,27,-0.4156,30,-0.2317,39,0.25841
ENSG00000181045,SLC26A11,44,0.63171,53,0.93804,25,-0.2958,36,0.35598,15,-1.1044,22,-0.5245
ENSG00000173818,ENDOV,9,-1.0985,23,0.39030,22,0.34288,18,0.00266,15,-0.2744,19,0.09044
ENSG00000171246,NPTX1,193,-1.5415,1390,1.65193,729,0.59189,485,-0.1670,300,-0.9484,358,-0.6620
ENSG00000141564,RPTOR,14,-1.2078,51,0.79492,35,0.16790,31,-0.0159,26,-0.2932,32,0.04813
ENSG00000176108,CHMP6,26,0.62571,18,0.06140,21,0.33490,12,-0.6400,17,-0.0713,18,0.02466
ENSG00000226137,BAIAP2-DT,11,-1.9348,56,0.52879,46,0.22851,54,0.61490,38,-0.1255,24,-0.8786
ENSG00000175866,BAIAP2,64,-1.6868,319,0.82233,340,1.08038,215,0.22375,121,-0.7845,86,-1.3318
ENSG00000181409,AATK,90,0.05377,197,1.36996,68,-0.4124,68,-0.4558,49,-0.9417,115,0.49981
ENSG00000224877,NDUFAF8,229,0.16221,165,-0.3517,197,-0.0790,181,-0.2561,287,0.60519,183,-0.2086
ENSG00000157637,SLC38A10,38,0.43113,14,-1.0676,31,0.08855,25,-0.3104,26,-0.2154,41,0.59793
ENSG00000266074,BAHCC1,0,-4.8873,12,0.03215,14,0.43634,11,0.02792,12,0.03877,13,0.26059
ENSG00000184009,ACTG1,960,-0.3230,1552,0.44269,1378,0.27985,1196,0.02750,1032,-0.2315,1026,-0.2419
ENSG00000182446,NPLOC4,33,-0.2579,37,-0.0849,59,0.76934,35,-0.2052,35,-0.1662,32,-0.3188
ENSG00000204237,OXLD1,36,0.29385,14,-1.1594,43,0.63286,31,0.03789,28,-0.1196,24,-0.4028
ENSG00000185298,CCDC137,21,0.45520,26,0.77737,16,0.05664,16,0.05487,13,-0.2975,9,-0.8182
ENSG00000214087,ARL16,33,-0.7256,38,-0.5016,60,0.21009,72,0.64611,46,-0.2553,43,-0.3814
ENSG00000185359,HGS,106,0.81949,67,0.06760,80,0.39462,57,-0.2405,49,-0.4577,52,-0.3456
ENSG00000262814,MRPL12,128,0.49996,86,-0.1284,87,-0.1208,109,0.31355,82,-0.2272,75,-0.3879
ENSG00000225663,MCRIP1,155,0.02638,181,0.28193,169,0.18319,134,-0.2430,171,0.20768,128,-0.3006
ENSG00000185624,P4HB,111,0.11129,108,0.07258,104,0.01259,106,0.05512,93,-0.1822,102,-0.0168
ENSG00000141522,ARHGDIA,214,-0.2104,399,0.79547,272,0.19067,234,-0.0916,230,-0.1110,187,-0.4576
ENSG00000183684,ALYREF,22,-0.0435,29,0.42751,20,-0.1521,22,-0.0691,18,-0.3520,26,0.29935
ENSG00000141552,ANAPC11,206,-0.0193,145,-0.5667,206,-0.0224,200,-0.0831,262,0.41260,204,-0.0401
ENSG00000183979,NPB,2,-2.6405,9,-0.8113,10,-0.5701,17,0.26857,21,0.66225,19,0.41665
ENSG00000185813,PCYT2,45,-0.4042,92,0.75189,64,0.17849,53,-0.1520,50,-0.2535,56,-0.0649
ENSG00000197063,MAFG,34,-0.8562,104,0.90460,57,-0.0663,66,0.21500,58,-0.0507,44,-0.5099
ENSG00000169696,ASPSCR1,15,-1.0142,30,-0.0109,29,-0.0833,38,0.47482,27,-0.2047,31,0.02977
ENSG00000169689,CENPX,45,-0.7993,69,-0.1562,66,-0.2537,91,0.35028,104,0.56091,57,-0.4987
ENSG00000169750,RAC3,57,0.64972,34,-0.1878,52,0.56120,44,0.29888,29,-0.4246,16,-1.3727
ENSG00000169738,DCXR,160,0.23008,88,-0.7053,114,-0.3314,129,-0.1394,195,0.63010,135,-0.0447
ENSG00000169733,RFNG,31,0.03789,32,0.05081,39,0.45197,31,-0.0085,32,0.05100,20,-0.6879
ENSG00000169727,GPS1,84,-0.1164,69,-0.4238,123,0.57212,97,0.14664,73,-0.3597,78,-0.2562
ENSG00000169718,DUS1L,16,-0.9741,29,-0.0798,40,0.49524,37,0.43729,32,0.12937,15,-1.0939
ENSG00000169710,FASN,152,-0.0008,267,0.92262,154,0.02729,146,-0.0751,133,-0.2336,120,-0.4055
ENSG00000141551,CSNK1D,42,-1.0351,55,-0.6472,129,0.81140,105,0.47943,58,-0.6266,66,-0.4045
ENSG00000178927,CYBC1,13,-0.5445,10,-0.8742,14,-0.5103,20,0.13814,23,0.40729,24,0.42179
ENSG00000141562,NARF,47,0.00422,44,-0.0853,55,0.28979,49,0.10536,45,-0.0873,38,-0.3479
ENSG00000141568,FOXK2,25,-0.5251,38,0.08648,63,1.06666,34,-0.0694,27,-0.4622,23,-0.7150
ENSG00000141580,WDR45B,54,-0.4444,77,0.12083,84,0.28742,68,-0.1138,60,-0.3022,83,0.25903
ENSG00000141542,RAB40B,27,-2.3354,112,-0.2293,168,0.46839,123,-0.0972,133,0.05153,157,0.34443
ENSG00000141560,FN3KRP,16,-1.4359,23,-0.9504,67,0.86215,49,0.30586,35,-0.3301,37,-0.2172
ENSG00000167363,FN3K,23,0.53881,26,0.74897,11,-0.6146,15,-0.0925,12,-0.5240,19,0.24524
ENSG00000141556,TBCD,52,0.12600,46,-0.0641,73,0.78149,45,-0.1349,44,-0.1598,31,-0.7401
ENSG00000101557,USP14,147,0.68477,128,0.45757,145,0.75878,87,-0.1883,52,-1.0240,64,-0.6856
ENSG00000141433,ADCYAP1,8,-1.5696,12,-0.9923,46,1.39550,26,0.29932,23,0.01852,6,-2.0442
ENSG00000101596,SMCHD1,42,1.40434,23,0.41016,12,-0.6114,12,-0.6936,11,-0.7687,24,0.52924
ENSG00000101577,LPIN2,11,-1.7414,49,0.44316,30,-0.3244,54,0.80400,29,-0.3916,32,-0.2221
ENSG00000101608,MYL12A,140,2.58748,10,-1.8174,6,-2.7306,6,-2.7085,25,-0.4865,70,1.42343
ENSG00000118680,MYL12B,278,0.01432,240,-0.2174,408,0.72837,293,0.12262,219,-0.3935,190,-0.6325
ENSG00000170579,DLGAP1,141,-0.0566,169,0.22257,214,0.69612,170,0.30207,124,-0.2965,59,-1.4819
ENSG00000263753,LINC00667,37,0.53665,16,-0.7326,30,0.24051,24,-0.1779,19,-0.5070,33,0.38085
ENSG00000082397,EPB41L3,153,0.39775,159,0.46447,169,0.64624,118,-0.0210,70,-0.8823,83,-0.6129
ENSG00000173482,PTPRM,190,1.96110,69,0.19348,41,-0.6829,80,0.55362,26,-1.3745,20,-1.7594
ENSG00000206418,RAB12,17,-1.0775,49,0.53991,47,0.51414,31,-0.2114,30,-0.2666,36,0.04366
ENSG00000178127,NDUFV2,115,-0.5674,134,-0.3209,217,0.50099,211,0.51015,126,-0.4674,124,-0.4875
ENSG00000101745,ANKRD12,345,0.91723,498,1.57089,125,-0.7723,126,-0.8310,101,-1.1075,249,0.42180
ENSG00000017797,RALBP1,50,-0.7734,140,0.87006,81,-0.0269,80,-0.0663,60,-0.5334,97,0.29606
ENSG00000168461,RAB31,68,0.04698,57,-0.2280,32,-1.2110,39,-0.9675,113,1.00954,99,0.73580
ENSG00000101558,VAPA,248,0.20335,207,-0.0836,250,0.23678,245,0.23236,169,-0.4384,188,-0.2623
ENSG00000154856,APCDD1,40,-0.0874,31,-0.4414,9,-2.3087,26,-0.8971,67,0.87784,80,1.24442
ENSG00000134265,NAPG,61,-0.4818,84,0.01142,126,0.75581,91,0.16885,71,-0.2698,53,-0.7518
