Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000085872,CHERP,27,-0.0377,16,-0.7777,27,-0.0406,38,0.51502,51,1.01135,10,-1.4573,14,-1.0090,24,-0.2093,44,0.73386,32,0.25489,21,-0.3799
ENSG00000127526,SLC35E1,27,-0.1017,30,0.09499,13,-1.1968,33,0.22936,40,0.54255,16,-0.8667,69,1.44893,24,-0.2896,21,-0.4860,21,-0.4492,25,-0.2350
ENSG00000214046,SMIM7,27,-1.3918,97,0.57165,107,0.73892,72,0.09539,70,0.04690,55,-0.3149,50,-0.4499,57,-0.2981,100,0.62122,67,-0.0198,53,-0.3633
ENSG00000269044,AC024075.2,27,1.00506,21,0.62779,8,-0.9114,13,-0.1198,11,-0.3258,6,-1.2019,3,-2.0259,11,-0.3937,17,0.26476,12,-0.2115,29,1.15507
ENSG00000072954,TMEM38A,27,-0.7961,39,-0.2163,7,-2.6413,64,0.55646,80,0.91459,10,-2.2035,23,-1.0068,31,-0.6229,99,1.28169,50,0.14213,81,0.94925
ENSG00000127511,SIN3B,27,-1.0812,30,-0.9185,13,-2.1330,81,0.62098,130,1.43574,92,0.83232,58,0.08855,51,-0.1186,35,-0.6937,54,-0.0315,36,-0.6531
ENSG00000099331,MYO9B,184,3.05468,32,-0.1270,75,1.23379,11,-1.7541,6,-2.5838,58,0.78420,8,-2.2518,17,-1.1613,1,-4.7473,8,-2.1847,7,-2.4505
ENSG00000053501,USE1,27,-0.8747,56,0.25458,51,0.10689,54,0.20161,64,0.47287,36,-0.4357,41,-0.2204,50,0.06983,45,-0.0943,42,-0.1928,56,0.25829
ENSG00000099330,OCEL1,27,0.49847,22,0.21956,14,-0.4748,29,0.61140,19,-0.0218,6,-1.8163,13,-0.6510,15,-0.3991,19,-0.0344,20,0.03523,35,0.91830
ENSG00000160113,NR2F6,27,-0.5281,33,-0.2174,13,-1.6211,50,0.45007,50,0.44825,14,-1.4352,36,-0.0840,31,-0.3113,59,0.70419,51,0.47861,58,0.67701
ENSG00000105393,BABAM1,27,-2.0302,56,-0.9362,60,-0.8466,140,0.46751,154,0.62623,102,-0.0236,134,0.39579,104,-0.0075,146,0.54525,105,0.00792,118,0.19578
ENSG00000127220,ABHD8,27,-1.4161,25,-1.5154,11,-2.7092,106,0.69250,105,0.68030,22,-1.7270,44,-0.6775,74,0.12393,111,0.77412,102,0.63142,124,0.95502
ENSG00000130312,MRPL34,27,-1.5578,62,-0.3091,66,-0.2176,104,0.51732,88,0.23577,88,0.23616,74,-0.0369,78,0.05110,93,0.33119,74,-0.0362,76,0.00335
ENSG00000130311,DDA1,27,-1.6267,36,-1.1982,43,-0.9194,111,0.53379,114,0.58220,84,0.08630,75,-0.0787,82,0.06065,89,0.17860,100,0.37605,107,0.48174
ENSG00000074855,ANO8,27,0.32345,44,1.15358,8,-1.4382,22,-0.0102,10,-1.0917,5,-2.0713,11,-1.0387,23,0.06305,51,1.40059,17,-0.3367,20,-0.1361
ENSG00000130303,BST2,1446,5.26215,106,-0.5817,34,-2.2624,6,-4.6634,12,-3.7371,65,-1.3110,71,-1.1952,29,-2.5921,20,-3.0226,25,-2.7170,11,-3.8556
ENSG00000141971,MVB12A,27,0.64023,44,1.47647,24,0.44703,8,-1.2479,7,-1.4373,11,-0.6920,8,-1.1862,17,-0.0893,14,-0.3466,20,0.14618,18,0.05563
ENSG00000130304,SLC27A1,27,-0.6253,89,1.29067,74,0.97721,17,-1.3317,23,-0.8476,44,0.12627,73,0.94888,31,-0.4536,21,-1.0196,31,-0.4199,26,-0.6675
ENSG00000130313,PGLS,27,-0.6854,88,1.20456,61,0.57834,38,-0.1699,29,-0.5424,41,-0.0430,51,0.31369,32,-0.4318,35,-0.2840,38,-0.1722,32,-0.4015
ENSG00000130309,COLGALT1,27,0.72921,17,0.04533,16,-0.1292,18,0.06998,19,0.18285,11,-0.5889,9,-0.9477,12,-0.5694,29,0.87915,16,-0.1049,17,0.01076
ENSG00000130477,UNC13A,27,-1.9635,18,-2.5411,3,-5.0904,171,0.87705,211,1.23899,56,-0.8841,69,-0.5673,121,0.34195,136,0.49898,131,0.43911,130,0.42661
ENSG00000130479,MAP1S,27,-1.2569,24,-1.4445,39,-0.6953,103,0.83230,75,0.31816,23,-1.5044,45,-0.4838,47,-0.4401,113,0.98737,103,0.82143,93,0.65307
ENSG00000130475,FCHO1,27,0.40889,30,0.58031,42,1.15881,23,0.14679,6,-1.7737,39,1.02105,1,-3.8549,13,-0.7910,13,-0.6896,17,-0.3203,25,0.28538
ENSG00000105640,RPL18A,454,-0.6250,1392,1.17701,1052,0.70248,362,-0.9673,447,-0.6496,913,0.47065,552,-0.3262,687,0.01678,577,-0.2559,532,-0.3814,506,-0.4598
ENSG00000007080,CCDC124,27,-1.8354,98,0.10970,80,-0.1979,94,0.05432,114,0.35223,118,0.41072,94,0.04947,94,0.04866,78,-0.2386,94,0.05185,109,0.27803
ENSG00000105642,KCNN1,27,-0.8064,22,-1.0937,4,-3.4872,26,-0.8345,70,0.67736,57,0.34731,65,0.56527,74,0.88514,57,0.35077,32,-0.5496,39,-0.2304
ENSG00000105643,ARRDC2,27,0.01254,56,1.19718,103,2.35548,10,-1.4854,26,-0.0555,41,0.68592,15,-0.8385,11,-1.4453,7,-1.9121,8,-1.7357,6,-2.1875
ENSG00000099308,MAST3,27,-2.9844,67,-1.6434,134,-0.6179,278,0.52702,472,1.42688,98,-1.0924,229,0.21452,209,0.07852,246,0.33168,202,0.01404,227,0.20403
ENSG00000105647,PIK3R2,27,-1.2463,23,-1.4454,23,-1.4895,57,-0.0981,104,0.85016,43,-0.5560,73,0.26875,72,0.28454,64,0.07088,78,0.38398,99,0.77102
ENSG00000254858,MPV17L2,27,1.04050,7,-0.9812,14,0.05807,15,0.06575,19,0.45200,18,0.42921,2,-2.5853,10,-0.5762,16,0.23513,15,0.15089,14,0.01068
ENSG00000105649,RAB3A,346,6.86124,67,-2.4628,39,-3.2332,693,1.14016,532,0.69432,359,0.05909,232,-0.6137,264,-0.4512,365,0.08634,454,0.43646,531,0.69035
ENSG00000130522,JUND,381,0.35602,260,-0.2450,401,0.44001,242,-0.3574,398,0.42602,254,-0.2804,318,0.06653,306,0.01074,294,-0.0544,278,-0.1396,214,-0.5452
ENSG00000130520,LSM4,27,-2.5382,101,-0.5852,94,-0.6838,211,0.57822,258,0.91017,125,-0.2497,157,0.10327,140,-0.0850,166,0.18902,123,-0.2839,224,0.67116
ENSG00000130517,PGPEP1,27,0.69920,34,1.08324,21,0.32175,12,-0.5812,10,-0.7460,31,0.93505,10,-0.8288,12,-0.5729,17,0.01844,5,-1.7065,15,-0.2187
ENSG00000130511,SSBP4,27,-2.0453,43,-1.3573,18,-2.5967,152,0.58988,157,0.64703,78,-0.4613,127,0.30074,134,0.43416,133,0.37320,131,0.34605,126,0.29101
ENSG00000105701,FKBP8,386,0.47125,211,-0.4807,225,-0.3800,291,0.02189,348,0.30421,276,-0.0632,298,0.05859,299,0.06779,259,-0.1637,261,-0.1510,295,0.04283
ENSG00000105700,KXD1,27,-1.0497,71,0.45249,102,1.04873,49,-0.1416,68,0.37975,46,-0.2209,46,-0.2337,55,0.03617,40,-0.4611,50,-0.1113,34,-0.6934
ENSG00000221983,UBA52,49,-3.7842,1097,0.90430,921,0.61289,460,-0.4852,587,-0.1074,675,0.11331,496,-0.3695,785,0.39473,647,0.04449,614,-0.0380,427,-0.5983
ENSG00000006016,CRLF1,27,0.36805,12,-0.9060,0,-9.6379,8,-1.4936,9,-1.2612,0,-5.7271,33,0.71993,29,0.56554,15,-0.5394,54,1.53320,39,0.99373
ENSG00000006015,REX1BD,672,2.21251,80,-1.3116,123,-0.6558,187,-0.0133,154,-0.3108,129,-0.5839,123,-0.6529,125,-0.6823,176,-0.1064,153,-0.3287,214,0.20310
ENSG00000105696,TMEM59L,27,-4.2933,89,-2.5624,73,-2.8458,816,0.81698,1327,1.66966,371,-0.4422,554,0.18538,437,-0.2043,644,0.42693,574,0.24296,562,0.20763
ENSG00000167487,KLHL26,355,3.90965,14,-1.9164,19,-1.4416,23,-1.2092,30,-0.8139,18,-1.5127,55,0.12431,19,-1.5686,18,-1.5330,13,-2.0254,26,-1.0091
ENSG00000105662,CRTC1,27,-0.6613,30,-0.4905,13,-1.6979,45,0.14110,65,0.72325,33,-0.3424,42,0.00847,62,0.72822,24,-0.8294,40,-0.0561,53,0.40394
ENSG00000005007,UPF1,27,-0.4531,27,-0.4471,54,0.63017,35,-0.0317,41,0.21740,40,0.18074,39,0.12221,31,-0.2311,38,0.06512,40,0.17249,28,-0.3683
ENSG00000223802,CERS1,27,-1.3678,120,0.95901,86,0.40456,53,-0.3537,67,0.01254,48,-0.5029,96,0.57987,66,-0.0144,52,-0.3707,58,-0.2001,59,-0.1910
ENSG00000105669,COPE,27,-2.6953,173,0.08867,213,0.41296,174,0.09626,122,-0.4514,145,-0.1961,246,0.64821,131,-0.3769,168,0.04234,249,0.67148,188,0.21357
ENSG00000105671,DDX49,27,-0.5119,26,-0.5805,43,0.21195,36,-0.0585,39,0.06881,52,0.50940,26,-0.5328,34,-0.1689,42,0.17408,56,0.63277,35,-0.0867
ENSG00000051128,HOMER3,27,0.38725,57,1.64886,75,2.19125,6,-1.7626,8,-1.4415,16,-0.4423,10,-1.0900,16,-0.4573,4,-2.2505,5,-2.0544,12,-0.8169
ENSG00000064607,SUGP2,27,-1.6036,53,-0.5909,44,-0.8862,136,0.89876,134,0.88072,43,-0.9186,62,-0.3444,75,-0.0575,128,0.80153,95,0.31147,62,-0.3454
ENSG00000105676,ARMC6,27,0.36351,6,-1.8085,15,-0.5715,31,0.60490,32,0.64609,31,0.61807,38,0.93555,13,-0.8028,14,-0.5872,15,-0.5218,19,-0.1381
ENSG00000181035,SLC25A42,27,0.79507,12,-0.4915,7,-1.1585,19,0.21236,17,0.06720,16,-0.0166,3,-2.2716,8,-1.0707,23,0.55021,30,0.97857,24,0.64363
ENSG00000064545,TMEM161A,27,1.01124,10,-0.5247,22,0.71913,21,0.60299,14,-0.0133,10,-0.4897,14,0.00091,5,-1.5372,5,-1.5092,25,0.88855,11,-0.3192
ENSG00000254901,BORCS8,27,-0.6260,28,-0.5859,24,-0.7831,76,1.02901,61,0.65085,23,-0.8703,42,0.06776,39,-0.0473,33,-0.3072,36,-0.1998,57,0.54897
ENSG00000064490,RFXANK,27,-0.0649,45,0.74331,38,0.49764,17,-0.7708,19,-0.5602,31,0.13503,32,0.19884,27,-0.0695,25,-0.1658,24,-0.2154,24,-0.2147
ENSG00000130287,NCAN,595,2.68150,105,-0.3746,11,-3.7166,84,-0.7174,59,-1.2383,42,-1.7374,231,0.88028,92,-0.6281,98,-0.4858,92,-0.5785,108,-0.3415
ENSG00000187664,HAPLN4,337,3.78752,1,-5.5072,3,-3.8693,18,-1.5489,20,-1.4125,138,1.70395,5,-3.1885,9,-2.6427,9,-2.5354,34,-0.6131,18,-1.5011
ENSG00000105705,SUGP1,27,0.41825,13,-0.7269,16,-0.4008,21,0.02826,27,0.43548,19,-0.1533,28,0.49167,20,-0.0049,12,-0.7941,26,0.38310,17,-0.2729
ENSG00000129933,MAU2,27,0.21485,23,-0.0509,52,1.32021,21,-0.1723,33,0.54988,26,0.16151,21,-0.1396,15,-0.6816,10,-1.2469,21,-0.1663,15,-0.6280
ENSG00000167491,GATAD2A,27,0.77401,40,1.46102,15,-0.1218,12,-0.5216,8,-1.1433,15,-0.1543,6,-1.4277,13,-0.4364,12,-0.4223,30,0.97003,7,-1.2248
ENSG00000186010,NDUFA13,699,0.15940,768,0.30939,516,-0.3156,578,-0.1409,528,-0.2826,622,-0.0247,554,-0.2052,656,0.06324,487,-0.4049,896,0.55848,626,-0.0155
ENSG00000250067,YJEFN3,27,-2.3422,33,-2.0439,9,-3.8216,175,0.49068,158,0.32665,160,0.33983,137,0.09495,118,-0.1450,140,0.13067,329,1.57005,140,0.13728
ENSG00000105726,ATP13A1,27,0.13226,23,-0.0759,13,-0.9866,30,0.28662,40,0.78033,21,-0.2081,28,0.18042,20,-0.3092,27,0.14690,28,0.17933,18,-0.4812
ENSG00000081665,ZNF506,27,0.43858,23,0.18452,20,-0.0433,21,0.03084,34,0.82928,14,-0.5490,13,-0.7061,11,-0.9238,32,0.72705,27,0.44753,10,-0.9884
ENSG00000188171,ZNF626,307,4.56749,23,-0.7235,7,-2.3603,17,-1.1471,21,-0.8563,0,-6.1165,15,-1.3396,10,-2.0399,15,-1.3422,9,-2.0169,9,-2.0739
ENSG00000196268,ZNF493,27,1.33173,11,-0.0542,11,-0.0651,15,0.34133,10,-0.2961,19,0.75975,11,-0.0522,11,-0.0775,5,-1.2041,3,-1.8165,6,-0.9595
ENSG00000197013,ZNF429,27,1.10257,4,-1.7588,14,0.02181,13,-0.0496,21,0.72409,4,-1.5633,23,0.81553,11,-0.3451,9,-0.5171,6,-1.0732,18,0.43976
ENSG00000167232,ZNF91,27,-0.9277,34,-0.5662,25,-1.0219,39,-0.3816,60,0.30987,29,-0.8037,89,0.95987,85,1.00400,40,-0.3347,43,-0.2269,37,-0.4640
ENSG00000213096,ZNF254,27,1.31664,8,-0.5802,10,-0.1824,11,-0.1198,12,0.00582,12,0.08181,8,-0.5942,11,-0.0762,3,-1.8567,17,0.53545,11,-0.1017
ENSG00000261824,LINC00662,27,-0.1778,15,-1.0689,20,-0.6237,45,0.65437,51,0.83663,32,0.10606,26,-0.2489,22,-0.4864,27,-0.1730,34,0.21281,39,0.42053
ENSG00000169021,UQCRFS1,28,-3.0252,128,-0.7967,113,-0.9776,389,0.96848,295,0.50651,263,0.32255,194,-0.1546,197,-0.1455,226,0.08346,227,0.08823,317,0.62558
ENSG00000187135,VSTM2B,27,-0.6739,30,-0.4949,43,0.02888,89,1.24856,100,1.43998,36,-0.2065,28,-0.5926,26,-0.7776,40,-0.0481,23,-0.8840,31,-0.4351
ENSG00000105171,POP4,27,-0.3866,40,0.23679,30,-0.2154,49,0.55096,49,0.55879,17,-1.0972,43,0.33943,34,-0.0228,33,-0.0537,19,-0.9109,39,0.20646
ENSG00000131943,C19orf12,27,-0.6893,35,-0.2901,12,-1.8452,74,0.89851,73,0.87795,8,-2.4064,44,0.05473,37,-0.2049,47,0.15372,57,0.49091,55,0.42190
ENSG00000105176,URI1,355,2.70156,62,-0.3823,56,-0.5208,54,-0.5881,41,-0.9973,32,-1.3560,90,0.20485,50,-0.7728,71,-0.1633,45,-0.8477,43,-0.9167
ENSG00000198597,ZNF536,27,-0.3021,44,0.48563,151,2.75396,12,-1.4936,15,-1.1426,32,-0.0512,24,-0.4838,9,-1.9278,17,-1.0185,40,0.32379,12,-1.5202
ENSG00000121297,TSHZ3,27,1.20550,1,-3.0157,3,-2.1377,11,-0.1743,32,1.51169,6,-1.0509,25,1.07448,10,-0.3885,9,-0.5229,11,-0.2105,7,-0.8719
ENSG00000168813,ZNF507,27,0.62698,13,-0.5027,31,0.87885,17,-0.1282,19,0.05031,12,-0.6274,21,0.23171,11,-0.8542,40,1.29393,9,-0.9985,7,-1.4087
ENSG00000178904,DPY19L3,27,-0.1052,69,1.43457,30,0.06124,17,-0.8168,8,-1.8281,8,-1.8679,47,0.78588,30,0.04829,37,0.39058,23,-0.3498,20,-0.5125
ENSG00000105185,PDCD5,27,-2.6422,147,-0.1120,140,-0.1898,240,0.67100,134,-0.2538,145,-0.1392,131,-0.2921,131,-0.3229,201,0.38442,212,0.46849,258,0.79117
ENSG00000105186,ANKRD27,27,0.63988,7,-1.3145,13,-0.4999,25,0.52031,17,-0.1087,15,-0.3018,20,0.17527,17,-0.0633,23,0.38109,16,-0.1647,18,0.00957
ENSG00000121289,CEP89,27,1.38796,11,-0.0871,16,0.50990,10,-0.2594,10,-0.1879,21,0.97292,1,-2.9769,12,0.15212,3,-1.9580,11,0.01929,2,-2.3120
ENSG00000130881,LRP3,27,-0.2896,12,-1.5229,7,-2.2536,27,-0.2930,13,-1.3476,21,-0.6876,35,0.12445,57,1.02481,38,0.23581,40,0.31329,57,0.92063
ENSG00000130876,SLC7A10,27,0.45920,0,-6.9230,1,-4.4634,5,-2.1123,1,-3.8328,0,-8.2189,120,3.41266,14,-0.5630,10,-1.0961,30,0.65909,19,-0.0766
ENSG00000245848,CEBPA,27,0.73397,35,1.16262,18,0.08066,16,-0.0328,18,0.07890,15,-0.1466,12,-0.4784,13,-0.4086,10,-0.7111,14,-0.3283,11,-0.6591
ENSG00000153879,CEBPG,27,0.29020,28,0.38046,12,-0.9336,32,0.59337,32,0.58176,13,-0.8092,26,0.22043,20,-0.1769,10,-1.2330,26,0.23199,21,-0.0798
ENSG00000124299,PEPD,27,-1.1941,70,0.26130,123,1.19873,60,0.02723,49,-0.2765,33,-0.8948,84,0.56598,54,-0.1589,64,0.12034,45,-0.4167,46,-0.3763
ENSG00000124302,CHST8,27,1.31863,4,-1.5149,1,-3.0931,30,1.51315,2,-2.2510,59,2.88317,1,-3.2624,6,-1.0230,3,-1.8844,0,-3.7904,2,-2.3074
ENSG00000153885,KCTD15,27,1.02513,52,2.25195,10,-0.5082,7,-1.0998,4,-1.7333,2,-2.9412,4,-1.7220,18,0.41133,3,-2.0129,15,0.07035,9,-0.6012
ENSG00000257103,LSM14A,36,-0.2146,67,0.76085,68,0.78870,33,-0.3849,38,-0.1403,51,0.30301,32,-0.4218,36,-0.2279,37,-0.1880,45,0.13017,21,-1.0448
ENSG00000166398,KIAA0355,27,0.82933,26,0.78587,49,1.90112,6,-1.4888,10,-0.6501,14,-0.1494,10,-0.6863,6,-1.4622,14,-0.1639,7,-1.2407,15,-0.1276
ENSG00000105220,GPI,27,-3.6516,138,-1.2683,83,-2.0224,588,1.00970,678,1.25708,216,-0.5911,303,-0.0657,266,-0.2943,439,0.52385,388,0.32219,405,0.39296
ENSG00000126249,PDCD2L,27,1.48216,9,-0.2600,7,-0.6003,21,1.04751,9,-0.2577,5,-0.9802,5,-0.9868,6,-0.8048,13,0.33666,10,-0.0831,9,-0.2981
ENSG00000126261,UBA2,27,-1.2933,35,-0.8885,67,0.09396,94,0.63726,101,0.76087,68,0.12329,66,0.05842,59,-0.1175,43,-0.5881,91,0.57480,48,-0.4327
ENSG00000089335,ZNF302,355,3.22333,86,0.46643,46,-0.5050,41,-0.6711,29,-1.1721,33,-0.9927,29,-1.2187,20,-1.8371,47,-0.4661,39,-0.7647,22,-1.5845
ENSG00000197841,ZNF181,27,1.37122,18,0.73114,9,-0.3664,11,-0.1112,14,0.29035,6,-0.8424,13,0.17830,4,-1.5261,7,-0.6807,15,0.36882,10,-0.2779
ENSG00000089351,GRAMD1A,343,3.33119,21,-1.5886,23,-1.4367,38,-0.6895,26,-1.2319,16,-1.9183,23,-1.4086,23,-1.4980,64,0.10688,52,-0.2170,61,0.03719
ENSG00000105711,SCN1B,27,-1.1349,23,-1.3302,43,-0.4365,98,0.88273,17,-1.8016,45,-0.3483,8,-2.8513,60,0.09218,82,0.58839,90,0.73842,128,1.33608
ENSG00000153902,LGI4,27,-1.3114,139,1.27101,101,0.73810,56,-0.2156,50,-0.3743,19,-1.7922,57,-0.1768,74,0.25855,46,-0.4902,50,-0.3831,74,0.22270
ENSG00000266964,FXYD1,27,-3.0757,493,1.39175,140,-0.6444,91,-1.2937,110,-1.0077,189,-0.1893,325,0.68150,279,0.47914,209,-0.0305,218,0.04005,195,-0.1350
ENSG00000221946,FXYD7,355,0.97020,47,-2.1412,43,-2.2826,229,0.25447,407,1.20656,229,0.25565,284,0.60063,173,-0.2074,115,-0.8103,159,-0.3226,129,-0.6355
ENSG00000105698,USF2,28,-1.9006,167,0.84382,122,0.32633,78,-0.3591,76,-0.4022,101,0.03495,92,-0.1182,111,0.20554,87,-0.1912,114,0.22733,99,-0.0014
ENSG00000105695,MAG,83,-1.7378,343,0.42354,1553,3.41144,13,-4.3602,91,-1.6155,678,1.58809,214,-0.3173,63,-2.2599,9,-4.8950,27,-3.3783,17,-4.0540
ENSG00000105677,TMEM147,27,-1.4897,102,0.54543,102,0.54800,81,0.17779,70,-0.0436,58,-0.3485,43,-0.8019,50,-0.6028,72,-0.0006,102,0.55083,110,0.67179
ENSG00000126254,RBM42,27,-0.9162,50,0.02337,93,1.04457,48,-0.0378,40,-0.3264,64,0.43378,51,0.06359,49,-0.0125,40,-0.3305,45,-0.1239,33,-0.5998
ENSG00000126267,COX6B1,61,-3.2034,498,-0.0892,444,-0.2655,643,0.31556,631,0.28613,496,-0.0943,555,0.08052,532,0.01764,614,0.24331,659,0.35586,657,0.35020
ENSG00000272333,KMT2B,28,0.89247,11,-0.5001,14,-0.1957,16,0.05666,7,-1.1067,5,-1.7871,9,-0.8560,20,0.39724,31,1.06894,20,0.34119,9,-0.8075
ENSG00000161265,U2AF1L4,27,0.49877,8,-1.2627,24,0.33647,21,0.13288,32,0.80530,16,-0.3199,18,-0.1479,21,0.11818,20,0.05397,8,-1.2837,17,-0.1720
ENSG00000205155,PSENEN,27,-1.2643,92,0.63631,89,0.57009,82,0.43737,63,0.02453,54,-0.1987,48,-0.3976,51,-0.3218,78,0.36555,44,-0.5260,64,0.05769
ENSG00000267796,LIN37,27,0.87099,18,0.23414,11,-0.5650,22,0.52260,12,-0.4091,15,0.00138,18,0.19713,12,-0.4404,9,-0.8204,11,-0.5521,21,0.43996
ENSG00000004777,ARHGAP33,27,-0.2874,10,-1.7510,26,-0.3335,24,-0.4372,73,1.33131,24,-0.4510,17,-0.9268,36,0.19665,22,-0.6131,40,0.33381,53,0.77533
ENSG00000105290,APLP1,1943,1.58362,563,-0.4584,2029,1.66341,521,-0.5757,822,0.13288,950,0.36258,481,-0.6992,331,-1.3419,395,-0.9979,364,-1.1215,341,-1.2161
ENSG00000011600,TYROBP,372,2.83002,127,0.76557,86,0.14704,8,-3.4049,20,-2.0658,115,0.61174,27,-1.5951,47,-0.8424,52,-0.6374,23,-1.8539,19,-2.0823
ENSG00000126243,LRFN3,613,4.77580,11,-2.6864,4,-4.0479,31,-1.2751,31,-1.2491,9,-2.9677,24,-1.6188,20,-2.0141,37,-0.9903,28,-1.4249,25,-1.5478
ENSG00000205138,SDHAF1,27,-0.0835,22,-0.3726,47,0.80219,36,0.37960,43,0.67654,6,-2.1484,10,-1.5212,23,-0.3435,25,-0.1897,39,0.50457,38,0.45639
ENSG00000239382,ALKBH6,27,-0.2467,25,-0.3257,17,-0.9289,62,1.09927,29,-0.1384,50,0.73723,16,-1.0579,25,-0.3644,37,0.25649,24,-0.4007,40,0.38382
ENSG00000105270,CLIP3,27,-3.2968,144,-0.8324,133,-0.9591,331,0.46023,394,0.74556,185,-0.4569,212,-0.2438,240,-0.0588,306,0.33539,364,0.61493,400,0.77421
ENSG00000105258,POLR2I,600,1.20355,312,0.11987,483,0.83239,215,-0.4542,178,-0.7418,272,-0.0960,207,-0.5134,234,-0.3562,192,-0.6309,312,0.12201,225,-0.3868
ENSG00000105254,TBCB,27,-3.2261,318,0.47561,534,1.35300,278,0.25742,206,-0.2154,267,0.19279,184,-0.3876,181,-0.4504,235,-0.0051,237,0.00418,186,-0.3710
ENSG00000126247,CAPNS1,27,-3.2907,194,-0.3708,210,-0.2526,415,0.84217,289,0.24740,250,0.02331,269,0.13879,238,-0.0614,352,0.56960,243,-0.0273,235,-0.0739
ENSG00000161281,COX7A1,28,-2.7214,73,-1.3242,33,-2.4901,184,0.08700,266,0.68661,120,-0.5753,293,0.84651,244,0.60708,172,-0.0172,263,0.66528,166,-0.0678
ENSG00000167635,ZNF146,422,3.92687,25,-1.3535,55,-0.1313,19,-1.7177,18,-1.7962,32,-0.9557,21,-1.5634,29,-1.1970,24,-1.3710,28,-1.1688,20,-1.6241
ENSG00000232677,LINC00665,27,0.54001,19,0.02748,16,-0.2551,18,-0.0574,24,0.37231,8,-1.3508,25,0.43476,14,-0.5129,11,-0.8058,17,-0.1363,34,0.95056
ENSG00000142065,ZFP14,27,1.01893,18,0.34793,17,0.30026,13,-0.1731,18,0.35600,23,0.79377,5,-1.5896,12,-0.2378,6,-1.3309,11,-0.3543,8,-0.8041
ENSG00000186020,ZNF529,27,-0.0378,33,0.27512,29,0.08168,35,0.36803,50,0.94730,29,0.05684,8,-1.7938,20,-0.5351,27,-0.0035,31,0.20649,22,-0.3560
ENSG00000196967,ZNF585A,27,0.98614,15,0.07638,22,0.63021,14,0.00279,22,0.64206,7,-1.0131,10,-0.4806,12,-0.2896,9,-0.7428,13,-0.1691,10,-0.5714
ENSG00000245680,ZNF585B,27,1.26426,10,-0.3361,14,0.21648,11,-0.1555,18,0.57905,3,-2.0882,5,-1.1607,12,-0.0367,18,0.63446,12,-0.0056,5,-1.4059
ENSG00000226686,LINC01535,27,0.67302,5,-1.7574,8,-1.1901,28,0.72780,32,0.94000,12,-0.6191,15,-0.1874,13,-0.4807,13,-0.4443,21,0.26323,24,0.49224
ENSG00000181666,ZNF875,27,0.91908,15,0.03321,10,-0.6261,17,0.23153,16,0.09316,23,0.67068,21,0.52226,12,-0.3358,15,0.03268,8,-0.9298,3,-2.2764
ENSG00000171817,ZNF540,27,0.68096,8,-1.0803,3,-2.5433,28,0.74691,22,0.38085,4,-2.0173,8,-1.2089,16,-0.1786,32,0.98192,20,0.21999,25,0.58578
ENSG00000105738,SIPA1L3,27,0.96358,10,-0.5034,11,-0.4180,8,-0.8101,10,-0.5107,16,0.16904,22,0.61840,13,-0.1529,6,-1.3285,19,0.43455,18,0.35493
ENSG00000011332,DPF1,27,-0.6330,7,-2.6279,10,-2.0517,56,0.50482,103,1.54405,55,0.47252,49,0.30659,34,-0.2952,34,-0.2907,46,0.17971,34,-0.2921
ENSG00000167642,SPINT2,27,-2.2315,30,-2.0516,18,-2.8291,248,1.20137,243,1.16390,66,-0.8976,81,-0.5883,104,-0.2353,168,0.54831,196,0.79931,146,0.32263
ENSG00000167641,PPP1R14A,27,-3.9815,713,0.95112,2462,3.55094,16,-4.7263,133,-1.6547,845,1.24272,239,-0.7815,110,-2.0448,19,-4.4452,53,-2.9998,40,-3.3963
ENSG00000167645,YIF1B,27,-0.8012,48,0.09764,70,0.68988,63,0.50747,64,0.54480,42,-0.1097,34,-0.4478,31,-0.6085,40,-0.2123,50,0.13978,45,-0.0179
ENSG00000099341,PSMD8,27,-2.7170,95,-0.8549,153,-0.1353,292,0.91120,196,0.26145,193,0.23771,111,-0.6221,150,-0.1764,220,0.44357,176,0.08569,233,0.54120
ENSG00000130244,FAM98C,27,-0.1672,32,0.10265,30,0.02470,33,0.17340,38,0.36418,23,-0.3760,8,-1.9466,31,0.06693,34,0.18605,26,-0.2134,45,0.66031
ENSG00000196218,RYR1,27,0.32190,51,1.38215,7,-1.5803,8,-1.4775,10,-1.1690,10,-1.1034,40,0.97309,30,0.57345,2,-3.3600,34,0.70122,12,-0.8667
ENSG00000178982,EIF3K,27,-2.9541,242,0.33127,218,0.16833,267,0.48850,176,-0.1666,178,-0.1506,167,-0.2536,198,0.01799,208,0.09154,244,0.34821,231,0.25803
ENSG00000130402,ACTN4,176,0.79094,139,0.40931,243,1.34483,69,-0.6924,113,0.07781,193,0.94817,120,0.17009,61,-0.9439,30,-1.9408,43,-1.3968,45,-1.3142
