"Cluster","DE_class_cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"Oligo-3_up","Oligo-3_up","GO:0043235","receptor complex","42/618","358/15125",0.11731843575419,2.87126430547269,7.39552953322386,7.21886273922171e-10,7.92270185629582e-08,5.98405727067062e-08,"SMAD3/TFRC/PDGFRB/ITGA6/FLNA/LYN/KCTD16/PLA2R1/TNFRSF1B/NTRK3/ARNT2/BMAL2/PLXNA2/CALCRL/CSF2RA/AXL/ITGA4/PPARG/RAMP1/CD44/APBB1IP/MERTK/ADGRV1/CAPRIN2/BMAL1/LRP8/OLFM2/SKAP1/BMPR2/OLR1/NT5DC3/ITGA9/PLXDC1/PTPRN2/TLR2/GABRB3/GRM7/LRP1/GRIK1/NOTCH2/ITGAX/ITGB4",42,"CC"
"Oligo-3_up","Oligo-3_up","GO:0030175","filopodium","18/618","99/15125",0.181818181818182,4.44983818770227,7.10777050133449,8.98665807816451e-08,7.89028579262843e-06,5.95957325183541e-06,"GPM6A/OSBPL3/FARP1/ITGA6/EZR/UTRN/BAIAP2/MYO1B/ARL4C/EPHA4/FZD3/IQGAP2/SNAP25/MAP2/PALM/RIPOR2/TENM2/KITLG",18,"CC"
"Oligo-3_up","Oligo-3_up","GO:0098984","neuron to neuron synapse","41/618","410/15125",0.1,2.44741100323625,6.13256883046715,1.14324904145537e-07,8.36477215331511e-06,6.31795522909546e-06,"RAPGEF4/CAMK2G/DAPK1/CLSTN3/CAMK2A/BAIAP2/ADCY8/GRM5/GRIP1/ATP2B2/SORCS3/EPHA4/NSF/LRFN5/PCLO/SLC30A3/HOMER1/DCLK1/PLEKHA5/KALRN/GRIP2/RNF19A/LRP8/NRCAM/BMPR2/PALM/SYT12/CACNA1C/PAK3/ADGRB1/YWHAH/WWC1/CAMK2B/BCR/GSG1L/SYN2/GRM7/GRIK1/CHRM1/SLC1A1/NLGN4X",41,"CC"
"Oligo-3_up","Oligo-3_up","GO:0034702","monoatomic ion channel complex","35/618","323/15125",0.108359133126935,2.65199334716002,6.19424132971898,1.43513268732925e-07,9.00033213910773e-06,6.79799693998066e-06,"STX1A/CACNB2/UNC80/DPP10/CACNA2D3/KCNIP4/CACNA1B/CACNA1E/KCNJ3/KCND3/SCN3A/SCN3B/TRPC3/SNAP25/SCN9A/HCN1/CACHD1/CACNB4/KCNH7/KCNQ3/OLFM2/ABCC9/KCNQ2/SCN2A/ASPH/CACNA1C/SLC17A7/PDE4D/DPP6/GABRB3/CALM3/CACNA1D/GRIK1/KCNQ5/CACNA2D2",35,"CC"
"Oligo-3_up","Oligo-3_up","GO:0042734","presynaptic membrane","24/618","176/15125",0.136363636363636,3.3373786407767,6.43751272352448,2.13581296140708e-07,1.17202736257213e-05,8.85238266898987e-06,"GPM6A/CADM3/KCTD16/SLC1A2/ADCY8/ATP2B2/CACNA2D3/STXBP1/EPHA4/FZD3/KCNJ3/DNM1/ADAM23/SNAP25/CNR1/HCN1/GAD2/ERC2/GNB5/SCN2A/NRXN1/GRIK1/CHRM1/CACNA2D2",24,"CC"
"Oligo-3_up","Oligo-3_up","GO:0043198","dendritic shaft","11/618","40/15125",0.275,6.73038025889968,7.48996083512096,3.80144494306547e-07,1.85426036667305e-05,1.40053234744517e-05,"FLNA/BAIAP2/GRM5/EPHA4/NSF/HCN1/HOMER1/MAP2/RTN4R/GRM7/SLC1A1",11,"CC"
"Oligo-3_up","Oligo-3_up","GO:0032279","asymmetric synapse","37/618","374/15125",0.0989304812834225,2.42123548448506,5.74420430457937,6.2510078501596e-07,2.74419244622007e-05,2.07270260294766e-05,"CAMK2G/DAPK1/CLSTN3/CAMK2A/BAIAP2/ADCY8/GRM5/GRIP1/ATP2B2/SORCS3/EPHA4/NSF/LRFN5/PCLO/HOMER1/DCLK1/PLEKHA5/KALRN/GRIP2/LRP8/NRCAM/BMPR2/PALM/CACNA1C/PAK3/ADGRB1/YWHAH/WWC1/CAMK2B/BCR/GSG1L/SYN2/GRM7/GRIK1/CHRM1/SLC1A1/NLGN4X",37,"CC"
"Oligo-3_up","Oligo-3_up","GO:0099572","postsynaptic specialization","38/618","392/15125",0.0969387755102041,2.37249025823922,5.68257892090424,7.31553898871473e-07,2.91956510549615e-05,2.20516247028243e-05,"CAMK2G/DAPK1/LYN/CLSTN3/CAMK2A/BAIAP2/ADCY8/GRM5/GRIP1/ATP2B2/SORCS3/EPHA4/NSF/LRFN5/PCLO/KCND3/SLC12A5/HOMER1/DCLK1/PLEKHA5/KALRN/GRIP2/LRP8/NRCAM/BMPR2/PALM/CACNA1C/PAK3/ADGRB1/WWC1/GABRB3/CAMK2B/BCR/GSG1L/SYN2/GRIK1/CHRM1/NLGN4X",38,"CC"
"Oligo-3_up","Oligo-3_up","GO:0098982","GABA-ergic synapse","17/618","106/15125",0.160377358490566,3.92509311839775,6.23750470848567,1.30236894876027e-06,4.55733002048365e-05,3.44217469476645e-05,"NXPH1/CLSTN3/PLCB1/SLC6A17/ATP2B2/CACNA2D3/LRFN5/PCLO/GAD1/KCND3/CNR1/GAD2/ERC2/NRXN1/SLC4A10/NLGN4X/CACNA2D2",17,"CC"
"Oligo-3_up","Oligo-3_up","GO:0048786","presynaptic active zone","15/618","84/15125",0.178571428571429,4.3703767914933,6.39320321722234,1.34955103112272e-06,4.55733002048365e-05,3.44217469476645e-05,"GPM6A/TRIO/ADCY8/ATP2B2/CACNA2D3/STXBP1/FZD3/PCLO/GAD1/HCN1/ERC2/PPFIA3/SLC17A7/GRM7/CACNA2D2",15,"CC"
"Oligo-3_up","Oligo-3_up","GO:0098858","actin-based cell projection","24/618","203/15125",0.118226600985222,2.89349084126453,5.60578550531839,2.92526667310512e-06,8.29833793979887e-05,6.26777712753062e-05,"GPM6A/SLC7A5/OSBPL3/FARP1/ITGA6/EZR/UTRN/BAIAP2/MYO1B/ARL4C/EPHA4/SLC4A7/FZD3/IQGAP2/MYO1F/CD44/SNAP25/LRRK2/MAP2/ADGRV1/PALM/RIPOR2/TENM2/KITLG",24,"CC"
"Oligo-3_up","Oligo-3_up","GO:0030672","synaptic vesicle membrane","19/618","137/15125",0.138686131386861,3.39421963952472,5.81020153391288,3.02445118534811e-06,8.29833793979887e-05,6.26777712753062e-05,"STX1A/RAB3C/SLC6A17/AMPH/WFS1/SYT4/SLC30A3/DMXL2/MCTP1/RAB26/GAD2/LRRK2/SYT13/SLC35G2/SYT12/PTPRN2/SLC17A7/DOC2A/SYN2",19,"CC"
"Oligo-3_up","Oligo-3_up","GO:0099501","exocytic vesicle membrane","19/618","137/15125",0.138686131386861,3.39421963952472,5.81020153391288,3.02445118534811e-06,8.29833793979887e-05,6.26777712753062e-05,"STX1A/RAB3C/SLC6A17/AMPH/WFS1/SYT4/SLC30A3/DMXL2/MCTP1/RAB26/GAD2/LRRK2/SYT13/SLC35G2/SYT12/PTPRN2/SLC17A7/DOC2A/SYN2",19,"CC"
"Oligo-3_up","Oligo-3_up","GO:0005891","voltage-gated calcium channel complex","10/618","40/15125",0.25,6.11852750809062,6.69023150942682,3.36702497119849e-06,8.69484683738903e-05,6.5672623277246e-05,"CACNB2/CACNA2D3/CACNA1B/CACNA1E/CACHD1/CACNB4/CACNA1C/PDE4D/CACNA1D/CACNA2D2",10,"CC"
"Oligo-3_up","Oligo-3_up","GO:0030658","transport vesicle membrane","26/618","236/15125",0.110169491525424,2.69630025780264,5.42081680891433,4.28332162674529e-06,0.000102275599299335,7.72492837292663e-05,"STX1A/RAB3C/SLC6A17/PAM/HLA-E/PTPRN/CPE/AMPH/WFS1/SYT4/SLC30A3/DMXL2/CD59/MCTP1/RAB26/GAD2/LRRK2/SYT13/SLC35G2/NCALD/SYTL4/SYT12/PTPRN2/SLC17A7/DOC2A/SYN2",26,"CC"
"Oligo-3_up","Oligo-3_up","GO:0014069","postsynaptic density","34/618","358/15125",0.0949720670391061,2.32435681871599,5.23406551212251,4.42650657559764e-06,0.000102275599299335,7.72492837292663e-05,"CAMK2G/DAPK1/CLSTN3/CAMK2A/BAIAP2/ADCY8/GRM5/GRIP1/ATP2B2/SORCS3/EPHA4/NSF/LRFN5/PCLO/HOMER1/DCLK1/PLEKHA5/KALRN/GRIP2/LRP8/NRCAM/BMPR2/PALM/CACNA1C/PAK3/ADGRB1/WWC1/CAMK2B/BCR/GSG1L/SYN2/GRIK1/CHRM1/NLGN4X",34,"CC"
"Oligo-3_up","Oligo-3_up","GO:0045121","membrane raft","28/618","270/15125",0.103703703703704,2.53805585520796,5.26327943244647,5.98351250404282e-06,0.00013133809946374,9.92003388828151e-05,"RFTN1/SORBS1/EZR/LYN/STIM1/PTPRC/SLC1A2/ADCY8/TNFRSF1B/HK1/CAPN2/ATP1A2/ENTPD1/CNR1/INPP5D/LRRK2/CARD11/LRP8/SKAP1/BMPR2/OLR1/TLR2/FXYD1/RTN4R/UNC5A/AHNAK/SLC1A1/STOM",28,"CC"
"Oligo-3_up","Oligo-3_up","GO:0098857","membrane microdomain","28/618","272/15125",0.102941176470588,2.51939367980202,5.21898974388248,6.88844420183895e-06,0.000144001285933681,0.000108764908450089,"RFTN1/SORBS1/EZR/LYN/STIM1/PTPRC/SLC1A2/ADCY8/TNFRSF1B/HK1/CAPN2/ATP1A2/ENTPD1/CNR1/INPP5D/LRRK2/CARD11/LRP8/SKAP1/BMPR2/OLR1/TLR2/FXYD1/RTN4R/UNC5A/AHNAK/SLC1A1/STOM",28,"CC"
"Oligo-3_up","Oligo-3_up","GO:0044295","axonal growth cone","8/618","28/15125",0.285714285714286,6.99260286638927,6.55070364308891,1.11664323650615e-05,0.000218252383970841,0.000164847142910478,"GPM6A/FLNA/TRAK1/EPHA4/OLFM1/SNAP25/NRXN1/RTN4R",8,"CC"
"Oligo-3_up","Oligo-3_up","GO:0044309","neuron spine","21/618","177/15125",0.11864406779661,2.90370796994131,5.25816467322927,1.14346351510919e-05,0.000218252383970841,0.000164847142910478,"GPM6A/FARP1/CAMK2A/BAIAP2/GRM5/ATP2B2/EPHA4/SYNE1/KCNN2/ATP1A2/KCND3/HOMER1/GRIP2/PALM/ADGRB1/PTCHD1/GABRB3/ASAP1/BCR/SLC1A1/TENM2",21,"CC"
"Oligo-3_up","Oligo-3_up","GO:0034704","calcium channel complex","12/618","67/15125",0.17910447761194,4.38342269236343,5.7286036988792,1.48757897281592e-05,0.000272102987110912,0.000205520779139042,"CACNB2/CACNA2D3/CACNA1B/CACNA1E/CACHD1/CACNB4/ASPH/CACNA1C/PDE4D/CALM3/CACNA1D/CACNA2D2",12,"CC"
"Oligo-3_up","Oligo-3_up","GO:0005911","cell-cell junction","39/618","475/15125",0.0821052631578947,2.00945324476239,4.6137384095955,2.78140423405356e-05,0.000488414583499805,0.000368902035253419,"VEGFA/CADM3/SORBS1/ITGA6/FLNA/EZR/LUZP1/LYN/BAIAP2/MAGI3/NHS/CCDC88C/CGNL1/EPHA4/ATP1A2/CDH10/CD53/LIMD1/MPP7/JAG1/SKAP1/BMPR2/PARD3/SCN2A/MAP3K1/PLXDC1/YAP1/TMEM47/ADGRB1/YWHAH/CNN3/FXYD1/AHNAK/CDH7/TENM2/ITK/LAMA1/ARHGEF6/ILDR2",39,"CC"
"Oligo-3_up","Oligo-3_up","GO:0034705","potassium channel complex","14/618","95/15125",0.147368421052632,3.60671095213763,5.26034169384857,2.99669047884271e-05,0.00050597966161998,0.000382169028678321,"STX1A/DPP10/KCNIP4/KCNJ3/KCND3/SNAP25/HCN1/KCNQ3/ABCC9/KCNQ2/DPP6/CALM3/GRIK1/KCNQ5",14,"CC"
"Oligo-3_up","Oligo-3_up","GO:0043197","dendritic spine","20/618","175/15125",0.114285714285714,2.79704114655571,4.93509157239441,3.18386936372188e-05,0.000517673574323668,0.00039100150080795,"GPM6A/FARP1/CAMK2A/BAIAP2/GRM5/ATP2B2/EPHA4/SYNE1/KCNN2/ATP1A2/KCND3/HOMER1/PALM/ADGRB1/PTCHD1/GABRB3/ASAP1/BCR/SLC1A1/TENM2",20,"CC"
"Oligo-3_up","Oligo-3_up","GO:1902495","transmembrane transporter complex","37/618","446/15125",0.0829596412556054,2.030363388335,4.55877732105803,3.5750298895051e-05,0.000560513614818835,0.000423358802704551,"STX1A/CACNB2/UNC80/DPP10/CACNA2D3/KCNIP4/CACNA1B/CACNA1E/ATP1A2/KCNJ3/KCND3/SCN3A/SCN3B/TRPC3/SNAP25/SCN9A/HCN1/CACHD1/CACNB4/KCNH7/KCNQ3/OLFM2/ABCC9/KCNQ2/SCN2A/ASPH/CACNA1C/SLC17A7/PDE4D/DPP6/GABRB3/FXYD1/CALM3/CACNA1D/GRIK1/KCNQ5/CACNA2D2",37,"CC"
"Oligo-3_up","Oligo-3_up","GO:1990351","transporter complex","38/618","472/15125",0.0805084745762712,1.97037326531732,4.42064167565011,5.38027889507788e-05,0.000809711109029255,0.000611578945795984,"STX1A/CACNB2/UNC80/DPP10/CACNA2D3/KCNIP4/CACNA1B/ATP8B2/CACNA1E/ATP1A2/KCNJ3/KCND3/SCN3A/SCN3B/TRPC3/SNAP25/SCN9A/HCN1/CACHD1/CACNB4/KCNH7/KCNQ3/OLFM2/ABCC9/KCNQ2/SCN2A/ASPH/CACNA1C/SLC17A7/PDE4D/DPP6/GABRB3/FXYD1/CALM3/CACNA1D/GRIK1/KCNQ5/CACNA2D2",38,"CC"
"Oligo-3_up","Oligo-3_up","GO:0097440","apical dendrite","6/618","18/15125",0.333333333333333,8.15803667745415,6.2716212604359,5.53333331910652e-05,0.000809711109029255,0.000611578945795984,"FLNA/CLU/HCN1/MAP2/SLC4A10/SLC1A1",6,"CC"
"Oligo-3_up","Oligo-3_up","GO:0045211","postsynaptic membrane","28/618","309/15125",0.0906148867313916,2.21771870843414,4.46374626475119,7.06672838370048e-05,0.00100073992272404,0.000755863986711596,"FARP1/CLSTN3/UTRN/KCTD16/DGKB/GRM5/GRIP1/ATP2B2/SORCS3/EPHA4/SYNE1/LRFN5/KCND3/HCN1/SLC12A5/GRIP2/LRP8/SNTA1/NRCAM/GNB5/CACNA1C/GABRB3/GSG1L/GRM7/GRIK1/CHRM1/TENM2/NLGN4X",28,"CC"
"Oligo-3_up","Oligo-3_up","GO:0150034","distal axon","25/618","265/15125",0.0943396226415094,2.30887830493986,4.43661320838849,8.99681178413482e-05,0.001234250116636,0.000932235431579759,"GPM6A/DPYSL3/FLNA/PTPRN/TRAK1/EPHA4/GAD1/ITGA4/OLFM1/SNAP25/CNR1/SCN9A/HCN1/LRRK2/MAP2/ERC2/ATCAY/NRXN1/CALM3/SLC4A10/RTN4R/CRMP1/CHRM1/SLC1A1/TENM2",25,"CC"
"Oligo-3_up","Oligo-3_up","GO:0031252","cell leading edge","34/618","417/15125",0.0815347721822542,1.9954909858521,4.25468404910848,0.000103420045338842,0.00137579999708338,0.00103914878091659,"DOCK8/DPYSL3/EZR/DIAPH1/BAIAP2/NHS/PDE4A/SLC1A2/ATP2B2/AMPH/ARHGAP31/IQGAP2/CARMIL1/VIM/ABLIM1/CD44/SNAP25/APBB1IP/HCN1/SLC12A5/SAMSN1/ADGRV1/MYH10/MTSS2/ARHGEF26/TESC/WWC1/RIPOR2/RIPOR1/ARHGEF4/UNC5A/KITLG/ARHGEF6/ITGB4",34,"CC"
"Oligo-3_up","Oligo-3_up","GO:0031012","extracellular matrix","36/618","453/15125",0.0794701986754967,1.94496238667781,4.21461327154068,0.00010950364221764,0.00138674124496549,0.00104741276145338,"COL11A1/COL21A1/VEGFA/COL6A1/IGFBP7/SRGN/COL4A4/ADAMTS10/ADAMTS9/LAMA5/COL5A3/CLU/COL27A1/ANXA11/NCAN/THBS1/PKM/CRISPLD2/COL4A3/GPC6/ECM2/COL4A1/ANGPTL4/ADAMTS17/SERPINB9/PXDN/GPC5/A2M/LAMC1/THSD4/EMID1/ELN/SMOC2/LAMA1/SPOCK2/ITGB4",36,"CC"
"Oligo-3_up","Oligo-3_up","GO:0062023","collagen-containing extracellular matrix","30/618","351/15125",0.0854700854700855,2.0918042762703,4.27157531625388,0.000114319217969588,0.00138674124496549,0.00104741276145338,"COL11A1/COL21A1/COL6A1/IGFBP7/COL4A4/ADAMTS10/ADAMTS9/LAMA5/COL5A3/CLU/COL27A1/ANXA11/NCAN/THBS1/PKM/COL4A3/GPC6/ECM2/COL4A1/ANGPTL4/SERPINB9/PXDN/GPC5/A2M/LAMC1/THSD4/ELN/SMOC2/LAMA1/ITGB4",30,"CC"
"Oligo-3_up","Oligo-3_up","GO:0030312","external encapsulating structure","36/618","454/15125",0.079295154185022,1.94067832855738,4.20027739516202,0.00011444347637149,0.00138674124496549,0.00104741276145338,"COL11A1/COL21A1/VEGFA/COL6A1/IGFBP7/SRGN/COL4A4/ADAMTS10/ADAMTS9/LAMA5/COL5A3/CLU/COL27A1/ANXA11/NCAN/THBS1/PKM/CRISPLD2/COL4A3/GPC6/ECM2/COL4A1/ANGPTL4/ADAMTS17/SERPINB9/PXDN/GPC5/A2M/LAMC1/THSD4/EMID1/ELN/SMOC2/LAMA1/SPOCK2/ITGB4",36,"CC"
"Oligo-3_up","Oligo-3_up","GO:0060076","excitatory synapse","11/618","70/15125",0.157142857142857,3.8459315765141,4.92574426954574,0.000116877963698686,0.00138674124496549,0.00104741276145338,"GPM6A/BAIAP2/ADCY8/ATP2B2/STXBP1/KCNJ3/HOMER1/GNB5/SLC17A7/YWHAH/NLGN4X",11,"CC"
"Oligo-3_up","Oligo-3_up","GO:0098644","complex of collagen trimers","6/618","21/15125",0.285714285714286,6.99260286638927,5.67176101213102,0.00014563285993064,0.00167596109021347,0.00126586199116951,"COL11A1/COL4A4/COL5A3/COL27A1/COL4A3/COL4A1",6,"CC"
"Oligo-3_up","Oligo-3_up","GO:0008076","voltage-gated potassium channel complex","12/618","84/15125",0.142857142857143,3.49630143319464,4.73518640234455,0.000148889481818509,0.00167596109021347,0.00126586199116951,"STX1A/DPP10/KCNIP4/KCNJ3/KCND3/SNAP25/HCN1/KCNQ3/KCNQ2/DPP6/CALM3/KCNQ5",12,"CC"
"Oligo-3_up","Oligo-3_up","GO:0098636","protein complex involved in cell adhesion","9/618","51/15125",0.176470588235294,4.31896059394632,4.90017618171957,0.000195763860015247,0.00214850836366734,0.00162277936591587,"ITGA6/LYN/ITGA4/ITGA9/LAMC1/NRXN1/LAMA1/ITGAX/ITGB4",9,"CC"
"Oligo-3_up","Oligo-3_up","GO:0070382","exocytic vesicle","22/618","235/15125",0.0936170212765957,2.29119327962542,4.11733880672426,0.000260826532386542,0.00279275238335834,0.00210938017206061,"DPYSL3/STX1A/RAB3C/SLC6A17/AMPH/WFS1/SYT4/SLC30A3/DMXL2/MCTP1/SNAP25/RAB26/GAD2/LRRK2/SYT13/SLC35G2/SYTL4/SYT12/PTPRN2/SLC17A7/DOC2A/SYN2",22,"CC"
"Oligo-3_up","Oligo-3_up","GO:0015629","actin cytoskeleton","36/618","475/15125",0.0757894736842105,1.85487991824221,3.90725606644053,0.000277117598292035,0.00289653870595722,0.00218777051283186,"DPYSL3/SORBS1/DAAM1/AKAP13/STK17B/FLNA/EZR/LUZP1/DAPK1/DIAPH1/BAIAP2/MYO1B/ADCY8/CGNL1/AMPH/CAPN2/SYNE1/IQGAP2/CARMIL1/AXL/SPTAN1/NEBL/MYO1F/ABLIM1/SNAP25/CNR1/KALRN/MYH10/DIAPH2/MTSS2/TMEM63B/MYRIP/CNN3/TPM2/ASAP1/AHNAK",36,"CC"
"Oligo-3_up","Oligo-3_up","GO:0030426","growth cone","17/618","162/15125",0.104938271604938,2.5682708058652,4.14197996251884,0.000343755781252484,0.00350950669697303,0.00265074837440716,"GPM6A/DPYSL3/FLNA/TRAK1/EPHA4/ITGA4/OLFM1/SNAP25/CNR1/LRRK2/MAP2/ERC2/ATCAY/NRXN1/RTN4R/CRMP1/TENM2",17,"CC"
"Oligo-3_up","Oligo-3_up","GO:0030427","site of polarized growth","17/618","167/15125",0.101796407185629,2.49137647036025,3.99988517684797,0.000490369830958444,0.00489255354069902,0.00369537073569162,"GPM6A/DPYSL3/FLNA/TRAK1/EPHA4/ITGA4/OLFM1/SNAP25/CNR1/LRRK2/MAP2/ERC2/ATCAY/NRXN1/RTN4R/CRMP1/TENM2",17,"CC"
"Oligo-3_up","Oligo-3_up","GO:0044304","main axon","10/618","70/15125",0.142857142857143,3.49630143319464,4.32060369303696,0.000523259691188303,0.00504311980278258,0.00380909420423573,"SLC1A2/TNFRSF1B/LGI1/SCN9A/MAP2/KCNQ3/NRCAM/PARD3/KCNQ2/SCN2A",10,"CC"
"Oligo-3_up","Oligo-3_up","GO:0099634","postsynaptic specialization membrane","16/618","153/15125",0.104575163398693,2.55938405567189,4.0012681938544,0.000528436243571751,0.00504311980278258,0.00380909420423573,"CLSTN3/GRM5/ATP2B2/SORCS3/EPHA4/LRFN5/KCND3/SLC12A5/LRP8/NRCAM/CACNA1C/GABRB3/GSG1L/GRIK1/CHRM1/NLGN4X",16,"CC"
"Oligo-3_up","Oligo-3_up","GO:0008021","synaptic vesicle","20/618","218/15125",0.0917431192660551,2.24533119562958,3.82258151005686,0.000633120121978903,0.00589477620376202,0.00445235464377182,"STX1A/RAB3C/SLC6A17/AMPH/WFS1/SYT4/SLC30A3/DMXL2/MCTP1/SNAP25/RAB26/GAD2/LRRK2/SYT13/SLC35G2/SYT12/PTPRN2/SLC17A7/DOC2A/SYN2",20,"CC"
"Oligo-3_up","Oligo-3_up","GO:0008305","integrin complex","6/618","27/15125",0.222222222222222,5.43869111830277,4.76448388229603,0.000644531338907921,0.00589477620376202,0.00445235464377182,"ITGA6/LYN/ITGA4/ITGA9/ITGAX/ITGB4",6,"CC"
"Oligo-3_up","Oligo-3_up","GO:0030667","secretory granule membrane","23/618","272/15125",0.0845588235294118,2.06950195126594,3.67364942273985,0.000807159061742562,0.00723148628785683,0.00546197861329553,"SLC2A3/DIAPH1/PAM/PTPRC/TNFRSF1B/CPE/IQGAP2/SYT4/CD53/MGST1/CD59/CD44/SNAP25/RAB26/SYTL4/OLR1/RAB31/TMEM63B/PTPRN2/TLR2/PHACTR2/ITGAX/STOM",23,"CC"
"Oligo-3_up","Oligo-3_up","GO:0030133","transport vesicle","31/618","414/15125",0.0748792270531401,1.8326024420368,3.5453206440385,0.000880589349319167,0.00773157448702229,0.00583969779022185,"DPYSL3/STX1A/RAB3C/VGF/SLC6A17/PAM/HLA-E/PTPRN/CPE/AMPH/WFS1/SYT4/SLC30A3/DMXL2/CD59/MCTP1/SNAP25/RAB26/GAD2/LRRK2/SYT13/SLC35G2/NCALD/CRISPLD2/SYTL4/SYT12/PTPRN2/MYRIP/SLC17A7/DOC2A/SYN2",31,"CC"
"Oligo-3_up","Oligo-3_up","GO:0031045","dense core granule","7/618","39/15125",0.179487179487179,4.39278898016762,4.37865640285874,0.000903472924411569,0.00777695321209174,0.00587397257357367,"VPS13A/PLCB2/SYT4/DMXL2/SYT13/MYRIP/SCG2",7,"CC"
"Oligo-3_up","Oligo-3_up","GO:0043204","perikaryon","15/618","147/15125",0.102040816326531,2.4973581665676,3.76527079886229,0.00100611434654269,0.00837913716671255,0.00632880519725321,"SLC2A3/FLNA/PTPRN/GRIP1/EPHA4/ASTN1/OLFM1/SLC12A5/LRRK2/CACNA1C/SLC4A10/RTN4R/CRMP1/SLC1A1/CPNE5",15,"CC"
"Oligo-3_up","Oligo-3_up","GO:0031256","leading edge membrane","17/618","178/15125",0.0955056179775281,2.3374150030908,3.70457115679744,0.00101160425930698,0.00837913716671255,0.00632880519725321,"DOCK8/EZR/DIAPH1/PDE4A/SLC1A2/ATP2B2/AMPH/CD44/HCN1/SLC12A5/ADGRV1/MTSS2/TESC/WWC1/RIPOR2/ARHGEF4/UNC5A",17,"CC"
"Oligo-3_up","Oligo-3_up","GO:0001518","voltage-gated sodium channel complex","4/618","12/15125",0.333333333333333,8.15803667745415,5.11974072123415,0.00105086206644205,0.00854311939200108,0.00645266181148625,"SCN3A/SCN3B/SCN9A/SCN2A",4,"CC"
"Oligo-3_up","Oligo-3_up","GO:0030315","T-tubule","8/618","52/15125",0.153846153846154,3.76524769728653,4.12263255067218,0.00113967533446631,0.00909668130601288,0.00687076995898347,"CACNB2/ATP1A2/KCNJ3/SCN2A/CACNA1C/FXYD1/CACNA1D/AHNAK",8,"CC"
"Oligo-3_up","Oligo-3_up","GO:0098802","plasma membrane signaling receptor complex","16/618","166/15125",0.0963855421686747,2.35895036456506,3.6336669918104,0.0012774618937731,0.0100143887743998,0.00756391910786703,"TFRC/ITGA6/FLNA/LYN/CALCRL/CSF2RA/ITGA4/RAMP1/APBB1IP/OLFM2/SKAP1/ITGA9/TLR2/GRIK1/ITGAX/ITGB4",16,"CC"
"Oligo-3_up","Oligo-3_up","GO:0034706","sodium channel complex","5/618","21/15125",0.238095238095238,5.8271690553244,4.56872411828128,0.00132193403202187,0.0101812112290807,0.00768992096190008,"SCN3A/SCN3B/SCN9A/SCN2A/GRIK1",5,"CC"
"Oligo-3_up","Oligo-3_up","GO:0042383","sarcolemma","14/618","138/15125",0.101449275362319,2.48288072792083,3.61182896815958,0.00154775399909414,0.0115524932270352,0.00872565727494567,"COL6A1/CACNB2/UTRN/ATP1A2/KCNJ3/KCND3/SNTA1/ABCC9/SCN2A/CACNA1C/PRKG1/FXYD1/CACNA1D/AHNAK",14,"CC"
"Oligo-3_up","Oligo-3_up","GO:0044306","neuron projection terminus","13/618","123/15125",0.105691056910569,2.58669455626595,3.64678427341638,0.00155261298495462,0.0115524932270352,0.00872565727494567,"BAIAP2/SLC1A2/PTPRN/EPHA4/GAD1/SCN9A/HCN1/LRRK2/UCHL1/CALM3/SLC4A10/CHRM1/SLC1A1",13,"CC"
"Oligo-3_up","Oligo-3_up","GO:0043194","axon initial segment","5/618","22/15125",0.227272727272727,5.56229773462783,4.41979493028578,0.00165386363938677,0.0119387986785152,0.00901743576005823,"LGI1/MAP2/KCNQ3/NRCAM/KCNQ2",5,"CC"
"Oligo-3_up","Oligo-3_up","GO:0048787","presynaptic active zone membrane","6/618","32/15125",0.1875,4.58889563106796,4.19456374009421,0.00165892191204881,0.0119387986785152,0.00901743576005823,"GPM6A/ATP2B2/CACNA2D3/FZD3/HCN1/CACNA2D2",6,"CC"
"Oligo-3_up","Oligo-3_up","GO:0005938","cell cortex","24/618","305/15125",0.0786885245901639,1.92583160910393,3.37129369464812,0.00169066419845532,0.0119709932761595,0.00904175250447243,"FNBP1L/AKAP13/FLNA/EZR/STIM1/TRAK1/STXBP1/CAPN2/IQGAP2/PCLO/GAD1/SPTAN1/SNAP25/MPP7/ERC2/MYH10/MTSS2/PARD3/PPFIA3/ASPH/EPB41/MYRIP/GRM7/SEPTIN3",24,"CC"
"Oligo-3_up","Oligo-3_up","GO:0098839","postsynaptic density membrane","13/618","125/15125",0.104,2.5453074433657,3.58065962988179,0.00179760242475665,0.0125261502296535,0.00946106539345604,"CLSTN3/GRM5/ATP2B2/SORCS3/EPHA4/LRFN5/LRP8/NRCAM/CACNA1C/GSG1L/GRIK1/CHRM1/NLGN4X",13,"CC"
"Oligo-3_up","Oligo-3_up","GO:0090575","RNA polymerase II transcription regulator complex","19/618","222/15125",0.0855855855855856,2.0946310388058,3.39114345050145,0.00193831617732079,0.0132956375288098,0.0100422630897377,"FOS/MAF/SMAD3/JUNB/JDP2/CEBPB/THRB/FOSL2/JUN/E2F3/RUNX3/BMAL2/TCF7L1/PPARG/BMAL1/STAT4/YAP1/STAT1/HLF",19,"CC"
