"gene","cellType.target","mean.target","cellType.2nd","mean.2nd","MeanRatio","MeanRatio.rank","MeanRatio.anno","gene_ensembl","gene_name"
"NRG3","Astro.5",5.44419277536692,"Excit.L6b",6.42640402971305,0.847160052526299,24,"Astro.5/Excit.L6b: 0.847","ENSG00000185737","NRG3"
"SYNE1","Astro.5",3.12239703904223,"Excit.L2_5.2",3.68950283024876,0.846292083974822,25,"Astro.5/Excit.L2_5.2: 0.846","ENSG00000131018","SYNE1"
"GPM6A","Astro.5",5.40007185200009,"Astro.1",6.3957919842865,0.844316366959284,26,"Astro.5/Astro.1: 0.844","ENSG00000150625","GPM6A"
"ACOT11","Astro.5",1.71524827234109,"Astro.1",2.04008619927269,0.840772450180092,27,"Astro.5/Astro.1: 0.841","ENSG00000162390","ACOT11"
"HIF3A","Astro.5",2.33213578139991,"Astro.1",2.77545161604742,0.840272540841893,28,"Astro.5/Astro.1: 0.84","ENSG00000124440","HIF3A"
"NTRK2","Astro.5",4.27237312711406,"Astro.1",5.09062938800904,0.839262260414718,29,"Astro.5/Astro.1: 0.839","ENSG00000148053","NTRK2"
"TRPM3","Astro.5",3.32612777664544,"Astro.1",3.96494376158051,0.838883973304979,30,"Astro.5/Astro.1: 0.839","ENSG00000083067","TRPM3"
"ABLIM1","Astro.5",3.46606548175453,"Astro.1",4.13431619494317,0.838364875428251,31,"Astro.5/Astro.1: 0.838","ENSG00000099204","ABLIM1"
"ACACB","Astro.5",1.80265458305905,"Astro.1",2.15660653974683,0.835875506187914,32,"Astro.5/Astro.1: 0.836","ENSG00000076555","ACACB"
"ZBTB20","Astro.5",4.21588787845375,"Astro.1",5.05453565063673,0.834080154904569,33,"Astro.5/Astro.1: 0.834","ENSG00000181722","ZBTB20"
"FMN2","Astro.5",3.43479931135774,"Astro.4",4.12318740528152,0.833044674844998,34,"Astro.5/Astro.4: 0.833","ENSG00000155816","FMN2"
"NFIA","Astro.5",3.7512953688041,"Astro.1",4.52088160042837,0.829770761625044,35,"Astro.5/Astro.1: 0.83","ENSG00000162599","NFIA"
"SPARCL1","Astro.5",3.45272295233848,"Astro.1",4.18005657203023,0.825999096625028,36,"Astro.5/Astro.1: 0.826","ENSG00000152583","SPARCL1"
"KIF1B","Astro.5",2.96225596119803,"Astro.1",3.60596215845211,0.8214883659427,37,"Astro.5/Astro.1: 0.821","ENSG00000054523","KIF1B"
"TTYH1","Astro.5",1.77405821354896,"Astro.1",2.177779240062,0.814618020464946,38,"Astro.5/Astro.1: 0.815","ENSG00000167614","TTYH1"
"TNIK","Astro.5",3.95067089127787,"Astro.1",4.85999791300712,0.812895594194483,39,"Astro.5/Astro.1: 0.813","ENSG00000154310","TNIK"
"CLU","Astro.5",2.83992605110313,"Astro.4",3.50514597601553,0.810216199421004,40,"Astro.5/Astro.4: 0.81","ENSG00000120885","CLU"
"SORBS1","Astro.5",4.05035666692331,"Astro.4",5.03192924005443,0.804931165303805,41,"Astro.5/Astro.4: 0.805","ENSG00000095637","SORBS1"
"PPP2R2B","Astro.5",4.73783071985293,"Oligo.1",5.8899854436097,0.804387509139468,42,"Astro.5/Oligo.1: 0.804","ENSG00000156475","PPP2R2B"
"OBI1-AS1","Astro.5",4.01805695918465,"Astro.1",4.99577003873482,0.804291816482856,43,"Astro.5/Astro.1: 0.804","ENSG00000234377","OBI1-AS1"
"NKAIN3","Astro.5",4.05695912706182,"Astro.1",5.04779219168477,0.803709616601263,44,"Astro.5/Astro.1: 0.804","ENSG00000185942","NKAIN3"
"FAM171A1","Astro.5",1.76141851368717,"Astro.1",2.19241028705181,0.803416460910606,45,"Astro.5/Astro.1: 0.803","ENSG00000148468","FAM171A1"
"CKB","Astro.5",1.87772290397583,"Astro.1",2.3378876469728,0.803170719690996,46,"Astro.5/Astro.1: 0.803","ENSG00000166165","CKB"
"MIR99AHG","Astro.5",4.16711198550428,"Astro.4",5.18886860623354,0.80308681944619,47,"Astro.5/Astro.4: 0.803","ENSG00000215386","MIR99AHG"
"LUC7L3","Astro.5",1.61166064032414,"Astro.1",2.01017660169366,0.801750771034868,48,"Astro.5/Astro.1: 0.802","ENSG00000108848","LUC7L3"
"FYN","Astro.5",2.77710035950107,"Astro.1",3.47500252854887,0.799164989575061,49,"Astro.5/Astro.1: 0.799","ENSG00000010810","FYN"
"MAPK10","Astro.5",3.46685774753154,"Astro.1",4.33917070666856,0.798967817100068,50,"Astro.5/Astro.1: 0.799","ENSG00000109339","MAPK10"
"CD163","Macro",2.25131723496664,"Micro.4",0.111833230267086,20.1310221442224,1,"Macro/Micro.4: 20.131","ENSG00000177575","CD163"
"F13A1","Macro",2.82662653872491,"Vasc.VLMC",0.229746056517607,12.3032646634711,2,"Macro/Vasc.VLMC: 12.303","ENSG00000124491","F13A1"
"MS4A4A","Macro",1.69650940476641,"Micro.4",0.281305419557516,6.03084507733612,3,"Macro/Micro.4: 6.031","ENSG00000110079","MS4A4A"
"IQGAP2","Macro",3.2502256128977,"Vasc.VLMC",0.709696870307678,4.57973784143731,4,"Macro/Vasc.VLMC: 4.58","ENSG00000145703","IQGAP2"
"MS4A6A","Macro",2.21493276089408,"Micro.3",0.516331845282809,4.28974656730867,5,"Macro/Micro.3: 4.29","ENSG00000110077","MS4A6A"
"FCGR2A","Macro",1.22521683665065,"Micro.1",0.386879869377547,3.16691803743088,6,"Macro/Micro.1: 3.167","ENSG00000143226","FCGR2A"
"LYVE1","Macro",1.62664056139139,"Micro.4",0.613091957326047,2.65317550157706,7,"Macro/Micro.4: 2.653","ENSG00000133800","LYVE1"
"STAB1","Macro",1.44276263461661,"Micro.4",0.616816950792688,2.33904504855529,8,"Macro/Micro.4: 2.339","ENSG00000010327","STAB1"
"LGMN","Macro",1.85853234023774,"Micro.2",0.800935154001871,2.32045294922015,9,"Macro/Micro.2: 2.32","ENSG00000100600","LGMN"
"SLC2A9","Macro",1.4629890225066,"Micro.4",0.640685532763417,2.2834744155942,10,"Macro/Micro.4: 2.283","ENSG00000109667","SLC2A9"
"SNX6","Macro",2.0400659438675,"Oligo.2",0.928204729713137,2.19786204332096,11,"Macro/Oligo.2: 2.198","ENSG00000129515","SNX6"
"MRC1","Macro",2.66833986759514,"Micro.4",1.36853008791143,1.94978531430565,12,"Macro/Micro.4: 1.95","ENSG00000260314","MRC1"
"ACSL1","Macro",1.8948706068351,"Oligo.2",0.9762955189045,1.940878115431,13,"Macro/Oligo.2: 1.941","ENSG00000151726","ACSL1"
"GNA13","Macro",2.28188932037483,"Micro.1",1.18718874445071,1.9220948067787,14,"Macro/Micro.1: 1.922","ENSG00000120063","GNA13"
"EDA","Macro",2.31290390588286,"Vasc.VLMC",1.21192887695396,1.9084485483142,15,"Macro/Vasc.VLMC: 1.908","ENSG00000158813","EDA"
"SRGN","Macro",3.2049591174732,"Vasc.Endo",1.73675851688376,1.84536830325946,16,"Macro/Vasc.Endo: 1.845","ENSG00000122862","SRGN"
"HIF1A","Macro",2.29436485405508,"Astro.1",1.27972161715362,1.79286246579021,17,"Macro/Astro.1: 1.793","ENSG00000100644","HIF1A"
"VMP1","Macro",2.8548408967373,"Oligo.2",1.61132945892671,1.77173009586685,18,"Macro/Oligo.2: 1.772","ENSG00000062716","VMP1"
"RNF149","Macro",2.59641565576236,"Micro.1",1.47085884904092,1.76523781153804,19,"Macro/Micro.1: 1.765","ENSG00000163162","RNF149"
"TNFRSF1B","Macro",1.94379140269523,"Micro.1",1.10815788580664,1.75407442169699,20,"Macro/Micro.1: 1.754","ENSG00000028137","TNFRSF1B"
"MS4A7","Macro",1.39032932761537,"Micro.4",0.800995646079041,1.73575141690368,21,"Macro/Micro.4: 1.736","ENSG00000166927","MS4A7"
"MSR1","Macro",2.60276575913993,"Micro.1",1.51411325556715,1.71900335035704,22,"Macro/Micro.1: 1.719","ENSG00000038945","MSR1"
"TLR2","Macro",2.62789699483946,"Micro.1",1.53665378838391,1.71014252833308,23,"Macro/Micro.1: 1.71","ENSG00000137462","TLR2"
"HLA-DRB1","Macro",1.76036783317554,"Micro.1",1.03118323712532,1.70713387281488,24,"Macro/Micro.1: 1.707","ENSG00000196126","HLA-DRB1"
"TBC1D14","Macro",1.77921638815599,"Micro.1",1.05855142604024,1.68080297696217,25,"Macro/Micro.1: 1.681","ENSG00000132405","TBC1D14"
"KYNU","Macro",1.42882517664832,"Micro.3",0.855249318018672,1.67065339491697,26,"Macro/Micro.3: 1.671","ENSG00000115919","KYNU"
"REL","Macro",1.70306616421872,"Micro.1",1.04233110029093,1.63390132343108,27,"Macro/Micro.1: 1.634","ENSG00000162924","REL"
"CLEC7A","Macro",1.93536439407027,"Micro.1",1.20847696535163,1.60149051207371,28,"Macro/Micro.1: 1.601","ENSG00000172243","CLEC7A"
"LINC00278","Macro",1.74624652589887,"Micro.3",1.11358994174388,1.56812347206033,29,"Macro/Micro.3: 1.568","ENSG00000231535","LINC00278"
"HLA-DRA","Macro",1.85674818186685,"Micro.3",1.19800208240672,1.54987057963768,30,"Macro/Micro.3: 1.55","ENSG00000204287","HLA-DRA"
"GSAP","Macro",1.95319744758196,"Micro.3",1.26938301572813,1.53869826788378,31,"Macro/Micro.3: 1.539","ENSG00000186088","GSAP"
"BAZ1A","Macro",1.32362418888042,"Micro.4",0.867527692435541,1.52574286725581,32,"Macro/Micro.4: 1.526","ENSG00000198604","BAZ1A"
"IL10RA","Macro",1.16604308268354,"Micro.4",0.769696899303415,1.51493800187947,33,"Macro/Micro.4: 1.515","ENSG00000110324","IL10RA"
"MFSD1","Macro",1.35286610060765,"Micro.1",0.924800688943302,1.46287315394787,34,"Macro/Micro.1: 1.463","ENSG00000118855","MFSD1"
"IRS2","Macro",1.55264451408587,"Inhib.Pax6",1.07088604364709,1.44986903442879,35,"Macro/Inhib.Pax6: 1.45","ENSG00000185950","IRS2"
"TFEC","Macro",1.96025063725653,"Micro.3",1.36921065645619,1.43166475371298,36,"Macro/Micro.3: 1.432","ENSG00000105967","TFEC"
"ADGRG6","Macro",1.36237338137723,"Vasc.Endo",0.952886801056481,1.4297326606547,37,"Macro/Vasc.Endo: 1.43","ENSG00000112414","ADGRG6"
"RBM47","Macro",3.43016625987523,"Micro.1",2.41817842259854,1.4184917985453,38,"Macro/Micro.1: 1.418","ENSG00000163694","RBM47"
"PSAP","Macro",2.57287724305793,"Micro.3",1.81664993448323,1.41627574703313,39,"Macro/Micro.3: 1.416","ENSG00000197746","PSAP"
"NFE2L2","Macro",1.93826586744554,"Vasc.VLMC",1.37431671494361,1.41034875467193,40,"Macro/Vasc.VLMC: 1.41","ENSG00000116044","NFE2L2"
"ASAH1","Macro",1.3305172734339,"Micro.1",0.958202209276901,1.38855583983465,41,"Macro/Micro.1: 1.389","ENSG00000104763","ASAH1"
"SAT1","Macro",3.33627949374407,"Micro.3",2.4102479840738,1.38420590569485,42,"Macro/Micro.3: 1.384","ENSG00000130066","SAT1"
"DAB2","Macro",2.11730405042513,"Vasc.VLMC",1.53588207476908,1.3785589956465,43,"Macro/Vasc.VLMC: 1.379","ENSG00000153071","DAB2"
"APAF1","Macro",1.55416458358247,"Micro.1",1.13345522025006,1.3711742253387,44,"Macro/Micro.1: 1.371","ENSG00000120868","APAF1"
"CTSB","Macro",2.85047176341911,"Micro.1",2.08874027369899,1.36468463758357,45,"Macro/Micro.1: 1.365","ENSG00000164733","CTSB"
"B4GALT1","Macro",1.61301166086724,"Micro.3",1.18640602503183,1.35957810971499,46,"Macro/Micro.3: 1.36","ENSG00000086062","B4GALT1"
"KIF16B","Macro",2.0320331829774,"Excit.L5_6_NP",1.49689945851633,1.35749476787938,47,"Macro/Excit.L5_6_NP: 1.357","ENSG00000089177","KIF16B"
"RCOR1","Macro",1.44340286124872,"Micro.4",1.06412160221535,1.35642661350334,48,"Macro/Micro.4: 1.356","ENSG00000089902","RCOR1"
"CACUL1","Macro",1.51750427229694,"Excit.L2",1.12851308544721,1.34469355461269,49,"Macro/Excit.L2: 1.345","ENSG00000151893","CACUL1"
"TBC1D2B","Macro",1.44665980271612,"Micro.3",1.07847263385268,1.34139685821063,50,"Macro/Micro.3: 1.341","ENSG00000167202","TBC1D2B"
"IL6R","Micro.1",1.34781934685809,"Micro.3",1.23325688964349,1.0928942365347,1,"Micro.1/Micro.3: 1.093","ENSG00000160712","IL6R"
"SKIL","Micro.1",1.5919311609537,"Micro.4",1.48187004464337,1.07427177349874,2,"Micro.1/Micro.4: 1.074","ENSG00000136603","SKIL"
"OLR1","Micro.1",1.44057030028255,"Micro.3",1.35904658303521,1.05998596241291,3,"Micro.1/Micro.3: 1.06","ENSG00000173391","OLR1"
"GAB3","Micro.1",1.35936107710654,"Micro.3",1.28572694391984,1.05727042863565,4,"Micro.1/Micro.3: 1.057","ENSG00000160219","GAB3"
"AFTPH","Micro.1",1.1494106453422,"Micro.4",1.09200558469349,1.05256846801275,5,"Micro.1/Micro.4: 1.053","ENSG00000119844","AFTPH"
"RASA3","Micro.1",1.20812588824693,"Micro.3",1.15206530865286,1.04866093890078,6,"Micro.1/Micro.3: 1.049","ENSG00000185989","RASA3"
"ANKRD11","Micro.1",1.85280422463977,"Micro.3",1.77256611371319,1.04526663931226,7,"Micro.1/Micro.3: 1.045","ENSG00000167522","ANKRD11"
"ITGAX","Micro.1",1.7828416039954,"Micro.4",1.70822401787531,1.04368138214852,8,"Micro.1/Micro.4: 1.044","ENSG00000140678","ITGAX"
"PHC2","Micro.1",1.49453369732142,"Micro.4",1.43292288708612,1.04299659862408,9,"Micro.1/Micro.4: 1.043","ENSG00000134686","PHC2"
"CUX1","Micro.1",2.1918183877276,"Micro.4",2.11413082593572,1.03674680906159,10,"Micro.1/Micro.4: 1.037","ENSG00000257923","CUX1"
"TGFBR1","Micro.1",2.09152598425493,"Micro.3",2.01837515696951,1.03624243344099,11,"Micro.1/Micro.3: 1.036","ENSG00000106799","TGFBR1"
"CTSC","Micro.1",1.19106600007896,"Micro.3",1.1504073926484,1.03534279046744,12,"Micro.1/Micro.3: 1.035","ENSG00000109861","CTSC"
"RAPGEF1","Micro.1",2.81698745576497,"Micro.4",2.72279301024945,1.03459478747042,13,"Micro.1/Micro.4: 1.035","ENSG00000107263","RAPGEF1"
"CEP170","Micro.1",2.55058572066226,"Micro.3",2.46535486350469,1.03457143570659,14,"Micro.1/Micro.3: 1.035","ENSG00000143702","CEP170"
"EML4","Micro.1",2.42810578913548,"Micro.4",2.34709782048451,1.03451409989987,15,"Micro.1/Micro.4: 1.035","ENSG00000143924","EML4"
"DDX6","Micro.1",1.3183749847604,"Micro.3",1.27865505968587,1.03106383130748,16,"Micro.1/Micro.3: 1.031","ENSG00000110367","DDX6"
"RTTN","Micro.1",1.85597838387866,"Micro.3",1.80251317773636,1.02966147865252,17,"Micro.1/Micro.3: 1.03","ENSG00000176225","RTTN"
"NEMF","Micro.1",1.29139273301259,"Macro",1.25874857768311,1.0259338170531,18,"Micro.1/Macro: 1.026","ENSG00000165525","NEMF"
"NFIC","Micro.1",1.23351554329586,"Micro.3",1.20246121754802,1.0258256360327,19,"Micro.1/Micro.3: 1.026","ENSG00000141905","NFIC"
"RAB7A","Micro.1",1.46975265663171,"Micro.3",1.43280927506692,1.02578387940926,20,"Micro.1/Micro.3: 1.026","ENSG00000075785","RAB7A"
"NCOR2","Micro.1",1.47468340407956,"Micro.3",1.4385053036476,1.0251497859203,21,"Micro.1/Micro.3: 1.025","ENSG00000196498","NCOR2"
"BHLHE41","Micro.1",1.66058347361397,"Micro.3",1.62201713978495,1.02377677330471,22,"Micro.1/Micro.3: 1.024","ENSG00000123095","BHLHE41"
"TET2","Micro.1",1.86027989960309,"Micro.3",1.81722460557852,1.02369288523411,23,"Micro.1/Micro.3: 1.024","ENSG00000168769","TET2"
"PIK3R5","Micro.1",2.05668838214403,"Micro.3",2.0092531621399,1.02360838390002,24,"Micro.1/Micro.3: 1.024","ENSG00000141506","PIK3R5"
"LAPTM5","Micro.1",1.35912130687446,"Micro.3",1.32855183938035,1.02300961587496,25,"Micro.1/Micro.3: 1.023","ENSG00000162511","LAPTM5"
"SH3RF3","Micro.1",3.01302383005227,"Micro.4",2.94552895044641,1.02291434942292,26,"Micro.1/Micro.4: 1.023","ENSG00000172985","SH3RF3"
"ASH1L","Micro.1",2.47909410169833,"Micro.3",2.42375342912305,1.02283263301882,27,"Micro.1/Micro.3: 1.023","ENSG00000116539","ASH1L"
"PACSIN2","Micro.1",1.57429758148124,"Micro.3",1.53942967107002,1.02264988850512,28,"Micro.1/Micro.3: 1.023","ENSG00000100266","PACSIN2"
"BACH1","Micro.1",2.12235480918255,"Micro.4",2.07634561794405,1.02215873448085,29,"Micro.1/Micro.4: 1.022","ENSG00000156273","BACH1"
"RPS6KA3","Micro.1",1.7972312617216,"Micro.3",1.75943964190635,1.02147934996753,30,"Micro.1/Micro.3: 1.021","ENSG00000177189","RPS6KA3"
"IFI16","Micro.1",2.03495219600913,"Macro",1.99229373270662,1.02141173392367,31,"Micro.1/Macro: 1.021","ENSG00000163565","IFI16"
"RAP1A","Micro.1",2.63496961044229,"Micro.4",2.58028283947235,1.02119409939614,32,"Micro.1/Micro.4: 1.021","ENSG00000116473","RAP1A"
"SERPINB9","Micro.1",1.61394433997007,"Micro.4",1.58053336471623,1.02113905090503,33,"Micro.1/Micro.4: 1.021","ENSG00000170542","SERPINB9"
"MAPKAP1","Micro.1",1.60460805981724,"Micro.3",1.57151049258271,1.02106099029612,34,"Micro.1/Micro.3: 1.021","ENSG00000119487","MAPKAP1"
