Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000116544,DLGAP3,23,-1.1334,55,0.21639,36,-0.4924,48,-0.0298,82,0.86339,47,-0.0788
ENSG00000163867,ZMYM6,10,-0.4094,8,-0.9187,21,0.68573,16,0.36460,16,0.24271,13,-0.0367
ENSG00000116560,SFPQ,208,0.52541,109,-0.5508,171,0.20217,153,0.03497,161,0.10608,146,-0.0534
ENSG00000146463,ZMYM4,42,0.29817,38,0.15433,32,-0.1399,28,-0.3678,40,0.23037,34,-0.0489
ENSG00000142687,KIAA0319L,29,-0.8920,40,-0.4566,66,0.38442,68,0.49130,42,-0.3192,55,0.14109
ENSG00000020129,NCDN,284,-1.0154,246,-1.3328,353,-0.6804,908,0.99881,1148,1.26378,452,-0.3701
ENSG00000126067,PSMB2,152,0.21985,87,-0.7148,129,-0.0450,179,0.57023,109,-0.3132,134,0.02210
ENSG00000142686,C1orf216,80,-0.0535,54,-0.7390,97,0.24240,112,0.55500,125,0.66899,66,-0.4557
ENSG00000092847,AGO1,12,-0.5685,16,-0.1368,31,0.94454,14,-0.4342,17,-0.0884,19,0.12252
ENSG00000126070,AGO3,8,-0.9206,13,-0.2326,30,1.13040,20,0.47691,14,-0.0702,11,-0.6066
ENSG00000116863,ADPRHL2,11,-0.6815,13,-0.5044,14,-0.3900,21,0.31939,24,0.47272,20,0.23872
ENSG00000054116,TRAPPC3,37,-0.5535,39,-0.5248,41,-0.4053,64,0.33577,47,-0.1997,67,0.49240
ENSG00000116871,MAP7D1,152,-0.0460,124,-0.4140,107,-0.5959,188,0.32909,228,0.60953,153,-0.0524
ENSG00000054118,THRAP3,81,0.53855,40,-0.6232,77,0.46066,64,0.17941,46,-0.3738,56,-0.0753
ENSG00000196182,STK40,20,0.28284,16,-0.0500,16,-0.1166,15,-0.1710,16,-0.1159,18,0.12667
ENSG00000181817,LSM10,36,-0.2765,38,-0.2084,27,-0.7236,53,0.39185,33,-0.3708,49,0.32249
ENSG00000116885,OSCP1,7,-1.3942,12,-0.7342,8,-1.2244,31,0.96162,22,0.26510,21,0.25359
ENSG00000116898,MRPS15,44,-0.3165,48,-0.2038,33,-0.7299,60,0.21786,53,-0.0203,63,0.34804
ENSG00000163873,GRIK3,22,0.72708,4,-1.7358,62,2.81191,4,-1.7937,7,-1.0773,10,-0.6096
ENSG00000163875,MEAF6,76,-0.3330,60,-0.7516,116,0.35631,117,0.41080,91,-0.0450,99,0.12468
ENSG00000163877,SNIP1,13,0.06489,7,-0.9396,16,0.36766,15,0.27292,14,0.11476,13,0.10701
ENSG00000134697,GNL2,25,0.66043,18,0.16551,18,0.09563,15,-0.1592,11,-0.6265,15,-0.1729
ENSG00000116922,C1orf109,14,-0.0532,7,-1.1412,11,-0.3734,19,0.49025,5,-1.4325,21,0.77472
ENSG00000183317,EPHA10,13,-0.1389,6,-1.3002,5,-1.5462,20,0.66407,31,1.28846,13,-0.1235
ENSG00000185090,MANEAL,24,-0.6285,20,-1.0265,23,-0.7229,63,1.05200,36,-0.0283,39,0.14112
ENSG00000196449,YRDC,20,0.45869,9,-0.8730,12,-0.2702,19,0.46030,12,-0.2921,16,0.16097
ENSG00000197982,C1orf122,197,0.09699,223,0.33981,118,-0.7158,193,0.07246,98,-0.9990,204,0.19577
ENSG00000183431,SF3A3,35,-0.0804,28,-0.4636,31,-0.2917,35,-0.1188,43,0.22931,45,0.42873
ENSG00000183520,UTP11,60,0.89535,29,-0.3060,21,-0.8196,47,0.53349,29,-0.2969,29,-0.3422
ENSG00000116954,RRAGC,60,0.56763,27,-0.7285,52,0.32845,58,0.60686,34,-0.3399,35,-0.3731
ENSG00000174574,AKIRIN1,112,0.17494,72,-0.5801,76,-0.4520,137,0.57577,115,0.20555,96,-0.1037
ENSG00000168653,NDUFS5,492,-0.6499,728,-0.0402,448,-0.7918,690,-0.1354,676,-0.1532,997,0.64797
ENSG00000127603,MACF1,99,0.27478,78,-0.1247,149,0.96596,58,-0.6348,58,-0.5532,85,0.05171
ENSG00000090621,PABPC4,99,1.03304,57,0.11305,71,0.46765,34,-0.7475,46,-0.2201,45,-0.3468
ENSG00000116983,HPCAL4,262,-0.2834,266,-0.2861,309,-0.0199,380,0.36042,347,0.16734,306,-0.0446
ENSG00000084072,PPIE,36,0.39171,22,-0.3761,24,-0.2348,29,0.06529,18,-0.6962,33,0.35131
ENSG00000168389,MFSD2A,101,2.43659,16,-0.8752,19,-0.5083,21,-0.4380,20,-0.4131,17,-0.7847
ENSG00000131236,CAP1,172,0.06976,138,-0.3056,119,-0.5029,217,0.52227,173,0.08619,156,-0.1051
ENSG00000131238,PPT1,91,-0.1461,75,-0.5049,105,0.07115,104,0.07255,109,0.13644,113,0.24894
ENSG00000117000,RLF,10,-0.2160,9,-0.3064,16,0.58893,15,0.55583,14,0.41636,7,-0.7465
ENSG00000259943,AL050341.2,8,-0.9799,17,0.08443,11,-0.5191,16,-0.0247,22,0.48618,18,0.22179
ENSG00000084073,ZMPSTE24,38,0.39991,26,-0.2062,45,0.66500,31,0.06429,29,-0.0184,24,-0.4550
ENSG00000049089,COL9A2,5,-0.7113,18,1.42750,8,-0.0727,6,-0.4550,4,-1.1602,7,-0.4626
ENSG00000084070,SMAP2,132,-0.0403,85,-0.8051,152,0.18514,182,0.55205,132,-0.0461,136,-0.0014
ENSG00000117016,RIMS3,57,-0.5899,65,-0.4424,134,0.77442,67,-0.3869,41,-1.1007,114,0.67582
ENSG00000066136,NFYC,35,0.15217,20,-0.8229,53,0.83764,30,-0.1329,38,0.26768,32,-0.0209
ENSG00000179862,CITED4,38,1.05760,8,-1.3938,11,-0.9646,32,0.88814,11,-0.9182,20,-0.0029
ENSG00000171793,CTPS1,10,-0.5215,7,-1.0214,13,-0.0942,16,0.21249,18,0.43479,17,0.44864
ENSG00000127124,HIVEP3,15,-0.2194,9,-1.0046,40,1.41118,20,0.25104,11,-0.6956,16,-0.1366
ENSG00000198815,FOXJ3,37,-0.6459,28,-1.1581,66,0.28764,81,0.72010,54,-0.0344,60,0.16116
ENSG00000177181,RIMKLA,11,-1.0775,16,-0.4980,28,0.42258,24,0.21811,25,0.24899,24,0.18788
ENSG00000127125,PPCS,51,-0.2521,57,-0.0880,56,-0.1093,66,0.17230,36,-0.8025,70,0.33684
ENSG00000186409,CCDC30,19,0.10851,17,-0.0799,16,-0.2397,15,-0.3782,9,-1.0684,25,0.66209
ENSG00000171960,PPIH,18,0.14148,11,-0.7250,11,-0.6194,21,0.43646,21,0.38592,18,0.08440
ENSG00000065978,YBX1,304,2.15790,87,-0.0893,48,-1.0095,42,-1.2989,72,-0.3776,78,-0.3249
ENSG00000164008,C1orf50,8,-1.1977,16,-0.1966,19,0.07773,15,-0.2985,23,0.38911,22,0.47808
ENSG00000177868,SVBP,42,0.10322,33,-0.3220,22,-0.8804,43,0.18315,33,-0.2458,47,0.41127
ENSG00000117394,SLC2A1,309,3.40649,33,-0.9307,27,-1.1611,20,-1.7206,20,-1.5606,36,-0.8787
ENSG00000117395,EBNA1BP2,96,-0.1516,84,-0.4024,42,-1.4175,148,0.63607,98,-0.1152,119,0.24761
ENSG00000179178,TMEM125,24,1.80796,9,0.20435,19,1.34607,5,-0.8129,0,-4.0345,4,-1.3407
ENSG00000066322,ELOVL1,48,1.86468,17,0.04524,22,0.47364,7,-1.2891,5,-1.7329,13,-0.3776
ENSG00000159479,MED8,27,0.27556,21,-0.1741,27,0.24764,24,0.06413,11,-1.0462,25,0.16961
ENSG00000178922,HYI,28,0.77606,17,0.01485,16,-0.1216,17,-0.0574,11,-0.6328,16,-0.1027
ENSG00000142949,PTPRF,102,-0.6013,106,-0.5964,111,-0.4697,246,0.97389,151,0.01354,142,-0.1015
ENSG00000066135,KDM4A,15,-0.0059,11,-0.5397,21,0.49612,21,0.58640,13,-0.2320,13,-0.2955
ENSG00000126091,ST3GAL3,23,-0.2254,26,-0.0588,24,-0.1771,26,-0.0315,30,0.22093,28,0.12830
ENSG00000117408,IPO13,54,0.23047,40,-0.2899,39,-0.2752,46,-0.0232,81,0.91202,41,-0.2831
ENSG00000117410,ATP6V0B,258,-0.4702,227,-0.7334,376,0.12607,449,0.47895,383,0.15861,368,0.12269
ENSG00000117411,B4GALT2,66,0.28862,54,-0.0425,66,0.30500,60,0.15111,44,-0.3571,49,-0.2318
ENSG00000159214,CCDC24,11,-0.6108,10,-0.8852,15,-0.1687,26,0.75485,17,-0.0593,19,0.20038
ENSG00000178028,DMAP1,46,0.27563,30,-0.4299,46,0.24500,43,0.15582,53,0.50018,33,-0.3250
ENSG00000117419,ERI3,135,-0.2449,124,-0.4268,157,-0.0078,172,0.15663,139,-0.2027,185,0.34182
ENSG00000187147,RNF220,66,-0.3447,71,-0.2614,122,0.63983,95,0.25758,60,-0.4965,81,-0.0255
ENSG00000126106,TMEM53,12,-0.3177,13,-0.2167,12,-0.3290,20,0.58018,22,0.67209,12,-0.4615
ENSG00000142937,RPS8,1665,0.83664,1070,0.11313,602,-0.8021,755,-0.4994,885,-0.2033,1083,0.15734
ENSG00000070785,EIF2B3,26,0.06389,22,-0.2108,15,-0.7459,32,0.41491,28,0.15906,25,-0.0288
ENSG00000126107,HECTD3,11,-0.4369,12,-0.3401,22,0.62993,23,0.77802,9,-0.6909,12,-0.3775
ENSG00000126088,UROD,76,-0.0343,67,-0.2702,73,-0.0970,91,0.28885,59,-0.4248,84,0.17395
ENSG00000132763,MMACHC,5,-1.1040,10,-0.0300,5,-0.9404,12,0.29639,5,-1.0992,14,0.72844
ENSG00000117450,PRDX1,357,0.16307,342,0.10607,343,0.09955,232,-0.5700,216,-0.6282,387,0.39077
ENSG00000117448,AKR1A1,35,-0.5082,41,-0.3244,42,-0.2604,38,-0.4205,37,-0.4548,73,0.89706
ENSG00000132780,NASP,32,0.14226,27,-0.1631,26,-0.2088,25,-0.2640,23,-0.3610,37,0.44597
ENSG00000159592,GPBP1L1,32,0.58743,18,-0.3849,34,0.68270,22,-0.0145,22,0.01442,18,-0.3966
ENSG00000159596,TMEM69,14,0.09388,9,-0.5524,14,0.14548,13,-0.0355,14,0.08556,14,0.24838
ENSG00000086015,MAST2,19,0.15613,12,-0.6056,21,0.30422,16,-0.1023,11,-0.6099,21,0.46274
ENSG00000117461,PIK3R3,97,1.97608,20,-0.7709,31,-0.0435,18,-0.9642,22,-0.5853,30,-0.0820
ENSG00000085998,POMGNT1,26,-0.8270,31,-0.6645,55,0.30888,40,-0.2244,31,-0.6049,67,0.87154
ENSG00000132128,LRRC41,32,-0.5631,34,-0.5370,51,0.15099,61,0.50722,42,-0.1576,49,0.13827
ENSG00000173660,UQCRH,397,-0.2902,409,-0.2740,299,-0.7340,440,-0.1443,432,-0.1600,649,0.68438
ENSG00000117480,FAAH,31,-0.0027,14,-1.2637,32,0.09045,45,0.74491,39,0.37350,28,-0.1473
ENSG00000079277,MKNK1,15,-0.5599,18,-0.3172,11,-0.9886,29,0.55779,26,0.29071,23,0.14229
ENSG00000123472,ATPAF1,84,-0.2322,93,-0.0814,123,0.38679,68,-0.6212,93,-0.0717,116,0.39353
ENSG00000159658,EFCAB14,101,1.24747,45,-0.0965,55,0.23590,35,-0.5532,25,-1.0266,46,-0.0780
ENSG00000186377,CYP4X1,19,-0.1470,6,-1.9793,17,-0.2966,32,0.83311,11,-0.9849,28,0.66702
ENSG00000162368,CMPK1,98,0.35969,62,-0.3947,107,0.51623,74,-0.0897,50,-0.6972,85,0.16106
ENSG00000162373,BEND5,11,-1.1932,14,-0.9209,23,-0.1318,35,0.65491,11,-1.1901,35,0.73339
ENSG00000162374,ELAVL4,60,-1.0271,52,-1.3475,275,1.46180,166,0.66547,31,-2.0169,122,0.09396
ENSG00000185104,FAF1,33,0.14186,29,-0.0801,29,-0.0280,40,0.53340,30,-0.0158,23,-0.4679
ENSG00000123091,RNF11,276,-0.3484,240,-0.6205,528,0.70690,373,0.14816,224,-0.6685,394,0.29153
ENSG00000085832,EPS15,141,0.14520,118,-0.1557,219,0.88041,103,-0.3957,35,-1.9901,150,0.33307
ENSG00000117859,OSBPL9,13,0.25132,12,0.17292,19,0.84355,6,-1.0562,6,-0.8182,12,0.20390
ENSG00000078618,NRDC,49,-0.3227,52,-0.2571,66,0.13897,76,0.42006,58,-0.0763,59,-0.0664
ENSG00000169213,RAB3B,41,-0.4689,32,-0.9417,193,2.25849,17,-1.8870,3,-4.1324,73,0.60012
ENSG00000117862,TXNDC12,18,-0.4554,21,-0.2642,29,0.32018,25,0.07037,28,0.23023,25,0.05253
ENSG00000134717,BTF3L4,46,-0.6401,48,-0.6384,74,0.09810,84,0.33998,61,-0.2013,84,0.39412
ENSG00000157077,ZFYVE9,24,-0.2775,22,-0.4603,39,0.45042,33,0.21507,28,-0.0655,30,0.06499
ENSG00000134748,PRPF38A,30,0.66314,21,0.14392,20,0.00590,14,-0.6183,16,-0.3143,20,0.07810
ENSG00000134744,TUT4,16,-0.0137,17,0.09994,28,0.85121,14,-0.2236,14,-0.2408,14,-0.2845
ENSG00000162377,COA7,16,-0.3804,12,-0.8932,21,0.07025,26,0.45502,14,-0.5255,25,0.46300
ENSG00000162378,ZYG11B,91,-0.7424,99,-0.6734,261,0.95283,177,0.34501,140,-0.0748,142,-0.0780
ENSG00000116171,SCP2,110,0.62385,74,-0.0406,78,0.06196,60,-0.3992,74,-0.0288,75,-0.0222
ENSG00000162384,CZIB,68,0.37712,45,-0.3134,44,-0.3287,45,-0.3242,46,-0.2641,68,0.47932
ENSG00000162385,MAGOH,28,-0.3498,28,-0.3752,22,-0.7099,40,0.28822,32,-0.1130,42,0.43941
ENSG00000157193,LRP8,44,0.59265,20,-0.7386,80,1.65984,15,-1.1483,13,-1.3058,33,0.14795
ENSG00000058804,NDC1,3,-1.8204,7,-0.5088,20,1.24375,13,0.53475,6,-0.6991,9,-0.1271
ENSG00000058799,YIPF1,13,-0.4769,13,-0.5505,25,0.54337,24,0.58216,11,-0.7099,18,0.03389
ENSG00000081870,HSPB11,24,-0.9646,34,-0.4438,29,-0.6771,61,0.58620,87,1.13613,38,-0.3112
ENSG00000116209,TMEM59,173,0.12965,137,-0.2743,160,0.00200,162,0.02118,134,-0.2794,178,0.22653
ENSG00000116221,MRPL37,40,-0.4546,38,-0.5779,48,-0.1683,76,0.66125,45,-0.2771,58,0.16293
ENSG00000157216,SSBP3,155,-0.2656,140,-0.4733,400,1.32834,199,0.14608,87,-1.1463,171,-0.1390
ENSG00000243725,TTC4,9,-0.5369,7,-0.8971,19,0.61679,17,0.54231,13,0.01289,13,-0.0191
ENSG00000116133,DHCR24,117,-0.4948,86,-1.0639,204,0.38510,264,0.96087,92,-0.8776,166,0.06151
ENSG00000162402,USP24,19,-0.3369,19,-0.3958,23,-0.0337,25,0.14632,29,0.36522,25,0.13249
ENSG00000162407,PLPP3,113,0.52086,153,1.24622,108,0.45288,34,-1.4693,42,-1.0392,61,-0.5692
ENSG00000162409,PRKAA2,22,-1.3259,32,-0.8634,51,-0.0459,86,0.93771,82,0.71618,46,-0.2760
ENSG00000173406,DAB1,3,-2.4428,14,-0.1355,9,-0.8727,18,0.32762,26,0.87355,17,0.19691
ENSG00000162601,MYSM1,34,0.63615,10,-1.3690,20,-0.1991,31,0.57253,27,0.23173,22,-0.0706
ENSG00000177606,JUN,208,-0.4646,232,-0.3249,129,-1.1974,277,-0.0106,962,2.24125,158,-1.0685
ENSG00000172456,FGGY,4,-1.4686,15,0.49071,9,-0.3943,9,-0.2814,9,-0.3719,14,0.47815
ENSG00000134709,HOOK1,23,-0.1296,13,-1.0544,40,0.74349,29,0.26325,34,0.48293,23,-0.1523
ENSG00000134716,CYP2J2,2,-2.0703,16,1.48990,11,0.62096,2,-2.1734,10,0.54136,5,-0.5696
ENSG00000162599,NFIA,133,1.03397,114,0.90495,131,1.01406,29,-1.4750,39,-0.9502,42,-1.0082
ENSG00000162604,TM2D1,36,-0.5523,41,-0.4121,52,0.00094,52,-3.8359,67,0.41963,59,0.27807
ENSG00000162607,USP1,37,1.00193,11,-0.9197,35,0.91125,22,0.16458,14,-0.5186,16,-0.4599
ENSG00000116641,DOCK7,25,0.00258,27,0.08937,16,-0.6871,33,0.49242,19,-0.4780,25,-0.0615
ENSG00000125703,ATG4C,13,-0.2867,14,-0.1586,20,0.38355,15,-0.0314,8,-0.9495,18,0.36723
ENSG00000079739,PGM1,10,-1.4123,30,0.23641,27,0.04569,24,-0.1523,23,-0.2276,32,0.38746
ENSG00000158966,CACHD1,13,-1.3433,28,-0.2114,47,0.65494,52,0.97260,16,-1.0257,26,-0.3572
ENSG00000162437,RAVER2,8,-0.4984,10,-0.1298,7,-0.6259,14,0.47070,14,0.38686,10,-0.0709
ENSG00000162434,JAK1,104,0.96646,34,-0.9036,49,-0.2700,48,-0.3252,70,0.29845,65,0.21890
ENSG00000162433,AK4,30,-0.8867,67,0.39558,69,0.39875,54,0.01691,39,-0.4940,52,-0.0480
ENSG00000116675,DNAJC6,204,-0.6427,170,-1.0086,589,1.08845,412,0.54786,275,-0.1792,282,-0.1768
ENSG00000213625,LEPROT,34,0.68267,35,0.84822,12,-0.8791,11,-1.2218,15,-0.5577,23,0.09697
ENSG00000184588,PDE4B,106,1.11397,56,0.03909,60,0.16408,43,-0.3966,37,-0.5900,48,-0.2663
ENSG00000118473,SGIP1,66,-0.6474,77,-0.4643,117,0.25149,126,0.42111,119,0.27167,98,-0.0381
ENSG00000198160,MIER1,60,1.24962,25,-0.2076,38,0.47169,26,-0.1795,22,-0.4152,21,-0.5884
ENSG00000142864,SERBP1,173,0.53876,104,-0.3066,111,-0.1847,137,0.17145,121,-0.0423,119,-0.0923
ENSG00000116717,GADD45A,58,0.70152,42,0.20076,28,-0.4863,19,-1.1590,68,0.98570,34,-0.2180
ENSG00000172380,GNG12,13,0.37002,18,1.14261,11,0.07770,3,-1.8887,9,-0.1365,9,-0.2956
ENSG00000116729,WLS,55,0.00821,60,0.16335,119,1.30410,13,-2.3041,20,-1.4990,70,0.51277
ENSG00000033122,LRRC7,28,-1.2480,39,-0.8117,70,0.17970,86,0.57740,87,0.51973,65,0.06645
ENSG00000066557,LRRC40,19,-0.1476,12,-0.9367,27,0.41582,26,0.44803,15,-0.4913,23,0.24399
ENSG00000116754,SRSF11,119,0.13375,94,-0.2733,181,0.83175,124,0.21949,85,-0.4018,92,-0.3487
ENSG00000118454,ANKRD13C,36,0.28413,22,-0.5364,25,-0.2901,33,0.18104,30,0.01639,33,0.19178
ENSG00000197568,HHLA3,9,-0.8768,17,0.04468,12,-0.4087,18,0.23054,17,0.04412,18,0.20806
ENSG00000050628,PTGER3,15,-1.2607,17,-1.2296,19,-0.9127,73,1.50535,18,-1.0049,39,0.23996
ENSG00000132485,ZRANB2,89,-0.0222,67,-0.5281,112,0.34721,107,0.31010,90,-0.0093,88,-0.0430
ENSG00000172260,NEGR1,124,-1.1478,233,-0.1967,528,1.19452,306,0.29633,173,-0.6385,233,-0.2204
ENSG00000178965,ERICH3,43,-0.4391,35,-0.8507,80,0.54413,73,0.44894,53,-0.1396,61,0.11518
ENSG00000116791,CRYZ,18,-0.0933,12,-0.7493,34,0.96620,26,0.60491,4,-2.2252,19,-0.0057
ENSG00000162623,TYW3,49,0.92378,14,-1.1427,38,0.50075,29,0.06518,29,0.09157,25,-0.1750
ENSG00000117054,ACADM,33,-0.1883,29,-0.4597,33,-0.1894,30,-0.3939,34,-0.1414,52,0.73999
ENSG00000137955,RABGGTB,30,-0.3651,36,-0.0617,50,0.46420,42,0.18665,36,-0.0722,35,-0.1592
ENSG00000117069,ST6GALNAC5,33,-1.1263,36,-1.0671,42,-0.7332,130,1.29397,76,0.17977,66,-0.0659
ENSG00000142892,PIGK,26,-0.2201,20,-0.6883,47,0.76309,35,0.29562,21,-0.5538,31,0.10025
ENSG00000154027,AK5,274,-0.6385,240,-0.9212,401,-0.0412,648,0.87669,514,0.36012,384,-0.1410
ENSG00000036549,AC118549.1,22,0.33495,10,-0.8827,29,0.81473,19,0.16381,25,0.55057,14,-0.4768
ENSG00000077254,USP33,48,-0.9208,66,-0.4670,119,0.51103,113,0.49553,77,-0.2014,89,0.04086
ENSG00000180488,MIGA1,78,0.02198,45,-0.9000,78,0.02429,91,0.32673,46,-0.7854,97,0.51423
ENSG00000162613,FUBP1,46,0.12040,30,-0.6268,50,0.24485,44,0.03381,42,-0.0293,48,0.23051
ENSG00000162616,DNAJB4,43,-0.7005,53,-0.4223,25,-1.4844,73,0.15536,207,1.99743,48,-0.6418
ENSG00000117114,ADGRL2,25,-0.5103,16,-1.3183,41,0.26868,52,0.77846,42,0.31954,34,-0.0236
ENSG00000137941,TTLL7,87,-0.5563,86,-0.6345,196,0.75033,142,0.25035,126,0.02242,125,0.02026
ENSG00000142875,PRKACB,316,-0.2971,195,-1.1280,307,-0.3455,491,0.47340,519,0.50175,433,0.26810
ENSG00000117133,RPF1,38,0.47560,27,-0.0829,17,-0.8172,25,-0.1953,27,-0.0554,32,0.26606
ENSG00000174021,GNG5,135,1.70093,70,0.62137,33,-0.6659,19,-1.6190,36,-0.5366,41,-0.4012
ENSG00000117155,SSX2IP,77,-0.3191,58,-0.8307,107,0.21942,140,0.77292,116,0.35186,80,-0.3097
ENSG00000162642,C1orf52,66,-0.1836,32,-1.3990,96,0.42618,125,1.03381,72,-0.0339,63,-0.3021
ENSG00000153904,DDAH1,158,-0.3495,227,0.25766,281,0.58235,151,-0.4662,123,-0.7347,218,0.20870
ENSG00000142871,CCN1,204,1.75646,35,-1.2673,4,-4.1602,52,-0.6138,288,2.49602,25,-1.9303
ENSG00000117174,ZNHIT6,40,0.67114,24,-0.1487,30,0.20911,33,0.42221,17,-0.6433,20,-0.4845
ENSG00000122417,ODF2L,34,-0.0154,22,-0.7623,47,0.48256,45,0.48969,30,-0.2461,34,-0.0509
ENSG00000097033,SH3GLB1,74,1.02910,40,0.02882,33,-0.2800,36,-0.1827,39,-0.0218,33,-0.3704
ENSG00000183291,SELENOF,104,0.06618,75,-0.4892,108,0.12589,92,-0.1528,77,-0.4134,125,0.49099
ENSG00000153936,HS2ST1,33,-0.2820,35,-0.2243,57,0.58273,41,0.06215,39,-0.0210,39,-0.0578
ENSG00000143013,LMO4,468,-0.4304,393,-0.7700,1375,1.37462,851,0.61499,74,-3.1842,580,-0.1162
ENSG00000065243,PKN2,26,0.82752,19,0.40907,20,0.39165,11,-0.6408,9,-0.7897,13,-0.2845
ENSG00000137947,GTF2B,28,0.13561,22,-0.2230,20,-0.3352,26,0.03259,36,0.56852,24,-0.0780
ENSG00000137944,KYAT3,39,0.29609,27,-0.2828,28,-0.2252,33,0.01368,35,0.13674,34,0.08360
ENSG00000213516,RBMXL1,15,0.37984,10,-0.3332,22,1.02834,9,-0.3811,12,0.04401,10,-0.2901
ENSG00000197147,LRRC8B,55,-0.6323,43,-1.0870,73,-0.1772,134,0.96087,144,0.94211,64,-0.4796
ENSG00000171488,LRRC8C,18,0.80479,7,-0.6766,14,0.36127,9,-0.3262,20,0.94157,9,-0.4789
ENSG00000171492,LRRC8D,17,-0.2935,15,-0.5613,26,0.38232,21,0.00414,19,-0.1347,24,0.34916
ENSG00000162664,ZNF326,38,0.71213,28,0.24850,24,-0.0150,28,0.25268,22,-0.1534,16,-0.7990
ENSG00000233593,LINC02609,11,-1.5777,33,0.11775,11,-1.5293,41,0.50136,39,0.35297,34,0.18767
ENSG00000122482,ZNF644,47,0.95557,24,-0.1480,26,-0.0432,27,0.02045,31,0.28776,19,-0.6070
ENSG00000172031,EPHX4,20,-0.8271,21,-0.8371,9,-1.9857,61,1.11861,39,0.18979,38,0.17905
ENSG00000189195,BTBD8,75,-0.6206,57,-1.1396,73,-0.6711,135,0.34794,160,0.58553,142,0.52340
ENSG00000174842,GLMN,20,0.92157,9,-0.4389,7,-0.6283,10,-0.3047,15,0.44034,12,0.02752
ENSG00000122484,RPAP2,13,-0.4601,15,-0.2442,26,0.68706,17,-0.0775,15,-0.2653,19,0.15530
ENSG00000067208,EVI5,58,1.31280,24,-0.1599,38,0.59602,20,-0.5160,15,-0.8820,22,-0.3520
ENSG00000122406,RPL5,785,0.74062,483,-0.0652,268,-0.9721,377,-0.4986,568,0.20256,557,0.22183
ENSG00000154511,DIPK1A,29,-0.1130,21,-0.6491,42,0.46209,33,0.06145,28,-0.1931,36,0.27261
ENSG00000143033,MTF2,24,0.61322,8,-1.1316,27,0.79659,19,0.30422,22,0.45895,12,-0.5853
ENSG00000117500,TMED5,34,-0.0573,33,-0.1171,29,-0.3313,26,-0.5406,45,0.37149,43,0.40922
ENSG00000117505,DR1,64,0.36366,35,-0.6534,68,0.45578,50,-0.0259,28,-0.9494,60,0.35455
ENSG00000137942,FNBP1L,15,-0.3265,12,-0.7233,31,0.85690,12,-0.6443,8,-1.2288,26,0.85348
ENSG00000137936,BCAR3,13,0.59344,14,0.84619,12,0.50447,6,-0.5619,4,-1.2430,6,-0.5991
ENSG00000067334,DNTTIP2,94,1.00510,42,-0.3369,54,0.06645,48,-0.1140,40,-0.3845,48,-0.1250
ENSG00000023909,GCLM,43,0.90798,20,-0.3815,33,0.46900,21,-0.2776,17,-0.6293,25,-0.0332
ENSG00000117528,ABCD3,43,0.61083,27,-0.1703,34,0.23503,34,0.24587,28,-0.0532,23,-0.5036
ENSG00000117525,F3,96,1.36230,68,0.87443,33,-0.3919,14,-1.8302,36,-0.2757,34,-0.4747
ENSG00000117519,CNN3,206,1.28896,130,0.57418,109,0.20391,44,-1.2836,61,-0.7041,78,-0.4029
ENSG00000172339,ALG14,24,0.59663,8,-1.1009,15,-0.1636,16,-0.0325,24,0.60178,18,0.14031
ENSG00000152078,TLCD4,41,0.03532,27,-0.6722,45,0.18357,38,-0.1049,50,0.35898,45,0.24465
ENSG00000122481,RWDD3,6,-0.6846,11,0.17382,12,0.27667,10,-0.0334,14,0.51187,9,-0.2593
ENSG00000228971,LINC02607,40,-0.3800,27,-1.0543,60,0.27445,85,1.01718,26,-0.9933,52,0.04489
ENSG00000117569,PTBP2,33,-0.3780,32,-0.4645,58,0.53558,56,0.54634,40,-0.0512,37,-0.2506
ENSG00000162627,SNX7,22,0.63874,11,-0.4948,11,-0.5361,15,-0.0274,18,0.24785,16,0.11588
ENSG00000117598,PLPPR5,4,-2.9214,20,-0.6017,31,0.14988,45,0.90243,33,0.23405,28,0.00208
ENSG00000117600,PLPPR4,115,-0.9197,109,-1.0925,107,-1.0284,361,1.08712,409,1.13858,169,-0.4051
ENSG00000162688,AGL,11,-0.2781,12,-0.1557,17,0.31261,12,-0.1594,20,0.60095,13,-0.1089
ENSG00000117620,SLC35A3,13,-0.2002,10,-0.6058,16,0.09027,24,0.86732,7,-1.1062,15,0.01812
ENSG00000156875,MFSD14A,45,0.29110,21,-0.9545,44,0.26873,59,0.86859,30,-0.3372,32,-0.3338
ENSG00000137992,DBT,13,-0.8851,20,-0.2614,44,1.09119,30,0.49747,13,-0.8649,20,-0.2798
ENSG00000137996,RTCA,27,-0.5896,33,-0.3645,36,-0.1868,54,0.54097,37,-0.1337,43,0.14174
ENSG00000181656,GPR88,12,-0.5874,7,-1.4307,2,-3.1700,20,0.20386,58,2.07225,18,-0.0549
ENSG00000162694,EXTL2,27,0.04123,13,-1.1918,46,0.88050,34,0.47132,11,-1.3001,29,0.19011
ENSG00000117543,DPH5,1,-3.1400,9,-0.4334,12,-0.0237,10,-0.2855,11,-0.0910,19,1.03838
