Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000117748,RPA2,42,-0.7818,128,1.01267,91,0.43640,69,-0.0025,78,0.24856,52,-0.4548,39,-0.9688
ENSG00000126698,DNAJC8,144,0.12400,150,0.19155,133,-0.0011,111,-0.2925,137,0.05074,105,-0.3808,140,0.09055
ENSG00000130770,ATP5IF1,208,-1.3673,424,-0.2785,576,0.21054,771,0.69495,554,0.19172,450,-0.1836,482,-0.0855
ENSG00000130766,SESN2,9,-0.2416,6,-0.7915,13,0.29859,13,0.36033,14,0.54639,10,-0.0929,7,-0.7500
ENSG00000204138,PHACTR4,39,1.78914,26,1.05104,8,-0.9082,4,-1.7247,5,-1.6645,13,-0.0925,16,0.28526
ENSG00000242125,SNHG3,12,0.31846,15,0.72229,10,0.05969,15,0.71632,9,-0.1050,7,-0.4425,5,-1.0958
ENSG00000180098,TRNAU1AP,21,0.45217,25,0.74891,20,0.34711,13,-0.3002,10,-0.8183,12,-0.3775,18,0.25509
ENSG00000197989,SNHG12,22,0.93601,11,-0.1757,9,-0.4606,7,-0.7969,9,-0.5680,10,-0.2804,19,0.72388
ENSG00000120656,TAF12,19,0.25841,18,0.22846,18,0.18871,10,-0.6476,15,-0.0992,14,-0.1340,17,0.09877
ENSG00000198492,YTHDF2,48,-0.7119,92,0.32359,120,0.77339,53,-0.5531,88,0.32631,42,-0.9139,67,-0.1956
ENSG00000116350,SRSF4,61,0.46865,37,-0.3372,54,0.26198,52,0.20229,44,-0.0772,35,-0.4167,43,-0.0989
ENSG00000116353,MECR,15,-1.1370,34,0.13429,39,0.36844,27,-0.1888,35,0.25244,22,-0.5549,34,0.17952
ENSG00000060656,PTPRU,9,-0.8324,35,1.30769,28,0.88373,2,-2.7357,11,-0.7799,3,-2.5520,26,0.91703
ENSG00000162511,LAPTM5,91,1.53710,56,0.69122,12,-1.7149,23,-0.7109,19,-1.1687,50,0.47522,39,0.12175
ENSG00000162512,SDC3,145,0.01369,221,0.70471,135,-0.1049,173,0.29594,127,-0.2491,151,0.07859,117,-0.3698
ENSG00000134644,PUM1,80,-0.8555,232,0.85526,177,0.40443,121,-0.2073,144,0.08831,79,-0.8645,130,-0.1083
ENSG00000060688,SNRNP40,33,0.96427,14,-0.3832,18,0.00981,21,0.18890,15,-0.4063,8,-1.3047,22,0.36000
ENSG00000121766,ZCCHC17,73,-0.7640,143,0.29059,161,0.48245,97,-0.3337,129,0.16383,93,-0.3901,120,0.00915
ENSG00000121769,FABP3,27,-2.2607,60,-1.0899,194,0.76947,150,0.33695,153,0.50861,84,-0.5739,120,-0.0254
ENSG00000162517,PEF1,42,-0.9636,46,-0.8180,91,0.25316,129,0.83891,101,0.58262,47,-0.7747,59,-0.4779
ENSG00000084636,COL16A1,65,1.39768,24,-0.2954,39,0.51102,27,-0.1017,21,-0.5584,17,-0.7927,25,-0.2439
ENSG00000121753,ADGRB2,60,-1.8078,165,-0.2846,280,0.56813,298,0.67354,234,0.36423,149,-0.4494,161,-0.3613
ENSG00000184007,PTP4A2,652,2.28535,265,0.58703,141,-0.4313,109,-0.8272,123,-0.7878,87,-1.1639,115,-0.8146
ENSG00000121774,KHDRBS1,82,-0.4482,158,0.60591,97,-0.1824,131,0.28674,118,0.16230,79,-0.5148,96,-0.2349
ENSG00000121775,TMEM39B,14,0.38743,10,-0.1619,14,0.42104,8,-0.4862,13,0.34373,8,-0.5194,8,-0.4405
ENSG00000025800,KPNA6,49,0.05064,59,0.36173,67,0.56427,26,-0.9403,50,0.11055,33,-0.5410,45,-0.1037
ENSG00000084652,TXLNA,19,0.29376,29,1.03016,19,0.32156,12,-0.3359,15,-0.1061,15,-0.0211,8,-1.0329
ENSG00000160050,CCDC28B,18,-0.0905,8,-1.3014,12,-0.7176,32,0.79649,23,0.32678,27,0.48695,15,-0.4690
ENSG00000084623,EIF3I,67,-0.4548,113,0.37989,120,0.47749,77,-0.2282,103,0.30339,78,-0.2223,65,-0.5575
ENSG00000175130,MARCKSL1,1171,2.51744,510,0.87478,96,-1.7472,140,-1.1889,117,-1.6919,250,-0.2942,245,-0.3581
ENSG00000160058,BSDC1,67,0.00426,105,0.75979,66,-0.0160,52,-0.3727,64,-0.0616,38,-0.8477,71,0.12391
ENSG00000160062,ZBTB8A,13,0.52229,2,-2.1552,12,0.35991,13,0.50395,8,-0.4122,7,-0.4202,13,0.46736
ENSG00000176261,ZBTB8OS,44,-0.0061,23,-0.9850,45,0.01683,53,0.27389,45,0.02248,50,0.18006,47,0.11150
ENSG00000162521,RBBP4,106,0.31430,103,0.27717,105,0.30840,113,0.41761,83,-0.0857,63,-0.5058,65,-0.5078
ENSG00000162522,KIAA1522,2,-2.6917,0,-4.9473,12,-0.3452,26,0.88533,15,-0.0011,24,0.73740,21,0.58454
ENSG00000134684,YARS,53,-1.1174,119,0.13849,140,0.40704,106,-0.0482,129,0.35373,79,-0.5101,104,-0.0859
ENSG00000116497,S100PBP,23,1.05300,24,1.09237,8,-0.6238,6,-0.9491,9,-0.5196,9,-0.3751,12,-0.0883
ENSG00000160097,FNDC5,2,-3.3577,3,-3.1243,27,0.14910,22,-0.1453,42,1.28743,14,-0.8932,26,0.07108
ENSG00000121905,HPCA,20,-3.7022,42,-2.6582,392,0.79037,236,-0.0472,324,0.64127,225,-0.1197,270,0.19528
ENSG00000121900,TMEM54,41,0.25794,16,-1.1772,40,0.24074,38,0.14738,36,0.09580,39,0.17396,32,-0.1417
ENSG00000116514,RNF19B,10,-1.5573,23,-0.2957,48,0.84907,30,0.11358,32,0.26812,27,-0.0564,24,-0.2917
ENSG00000004455,AK2,79,1.85742,46,0.87946,20,-0.4960,24,-0.2098,18,-0.7764,24,-0.2158,13,-1.2502
ENSG00000142920,AZIN2,25,0.13076,22,-0.1192,38,0.78099,22,-0.0942,25,0.16890,9,-1.3834,21,-0.2057
ENSG00000160094,ZNF362,14,-0.3785,43,1.41285,16,-0.2511,13,-0.5311,14,-0.5817,19,0.03807,20,0.09861
ENSG00000134686,PHC2,98,1.00799,61,0.22252,63,0.26020,56,0.07972,48,-0.2068,43,-0.3395,34,-0.7608
ENSG00000163866,SMIM12,25,-1.1162,31,-0.7651,67,0.43516,68,0.44738,68,0.61275,41,-0.3466,39,-0.4862
ENSG00000116544,DLGAP3,4,-3.0939,8,-2.2244,31,-0.2721,76,1.22004,40,0.16388,64,0.91328,32,-0.2208
ENSG00000163867,ZMYM6,11,-0.3703,14,0.01853,16,0.28789,20,0.62266,16,0.31527,13,-0.0755,7,-1.0019
ENSG00000116560,SFPQ,166,0.18119,180,0.31752,144,-0.0507,96,-0.6753,149,0.00930,122,-0.3051,164,0.17988
ENSG00000146463,ZMYM4,21,-0.5619,23,-0.4551,32,0.10214,36,0.27196,32,0.10312,27,-0.1821,34,0.22208
ENSG00000142687,KIAA0319L,48,-0.1986,60,0.16056,79,0.59257,44,-0.3284,61,0.23552,33,-0.7651,49,-0.1902
ENSG00000020129,NCDN,74,-2.7298,296,-0.6640,590,0.43530,684,0.68309,613,0.67874,327,-0.5093,354,-0.4281
ENSG00000126067,PSMB2,91,-0.2722,167,0.71154,135,0.35465,87,-0.3390,124,0.28192,70,-0.6717,81,-0.5150
ENSG00000142686,C1orf216,12,-2.4650,63,-0.0106,90,0.56716,63,0.00018,71,0.23904,30,-1.1507,81,0.46089
ENSG00000134698,AGO4,18,0.72328,19,0.77688,10,-0.1686,13,0.13297,10,-0.3222,12,0.09987,7,-0.8097
ENSG00000092847,AGO1,26,0.16472,44,1.01424,19,-0.3711,21,-0.2128,23,-0.0848,17,-0.5033,21,-0.1986
ENSG00000126070,AGO3,32,0.93686,27,0.64968,11,-0.7105,10,-0.9296,15,-0.3611,9,-1.0840,23,0.47197
ENSG00000116863,ADPRHL2,25,0.38197,27,0.48332,25,0.34450,17,-0.2414,20,-0.0120,15,-0.4336,15,-0.4437
ENSG00000054116,TRAPPC3,32,-0.7479,46,-0.1775,62,0.29960,76,0.63896,56,0.18491,44,-0.2312,43,-0.3223
ENSG00000116871,MAP7D1,217,0.49321,158,-0.0278,174,0.12836,165,0.04878,160,-0.0108,146,-0.1501,133,-0.3324
ENSG00000054118,THRAP3,56,0.16475,56,0.15986,54,0.10248,43,-0.2452,50,-0.0318,35,-0.5539,56,0.18064
ENSG00000196182,STK40,11,-0.6001,20,0.36910,18,0.14309,17,0.11232,15,-0.0983,15,-0.1251,17,0.10025
ENSG00000181817,LSM10,33,-0.4270,29,-0.6383,50,0.21074,38,-0.2242,48,0.20764,54,0.35180,44,0.00899
ENSG00000116885,OSCP1,1,-3.4997,14,-0.1464,25,0.81205,17,0.16894,19,0.40785,15,-0.0657,13,-0.3256
ENSG00000116898,MRPS15,30,-0.7500,43,-0.1566,49,0.04525,56,0.24664,58,0.40777,41,-0.2510,43,-0.1857
ENSG00000163873,GRIK3,5,-2.5677,125,2.54044,42,0.45409,5,-2.6643,19,-0.9446,7,-2.2763,37,0.29819
ENSG00000163875,MEAF6,54,-0.8679,104,0.13779,124,0.43318,95,-0.0027,118,0.46191,68,-0.5260,76,-0.3861
ENSG00000163877,SNIP1,13,0.10491,7,-0.8688,12,-0.0987,10,-0.3986,18,0.83686,7,-0.8689,11,-0.2547
ENSG00000134697,GNL2,23,0.42085,12,-0.6192,17,-0.0679,13,-0.4329,19,0.17571,10,-0.8595,22,0.39406
ENSG00000116922,C1orf109,6,-1.0710,10,-0.4267,17,0.40061,15,0.25508,14,0.15037,15,0.22175,12,-0.0789
ENSG00000183317,EPHA10,0,-7.5571,6,-0.5906,11,0.34819,20,1.39959,10,0.20709,10,0.14229,6,-0.6203
ENSG00000185090,MANEAL,6,-2.3775,37,0.34335,41,0.50234,28,-0.1255,40,0.58990,28,-0.1410,22,-0.5781
ENSG00000196449,YRDC,10,-0.6299,26,0.95666,14,-0.0085,16,0.17338,13,-0.2802,10,-0.5770,16,0.12849
ENSG00000197982,C1orf122,429,1.16531,238,0.16615,154,-0.5224,205,-0.0739,165,-0.5118,234,0.13897,196,-0.1656
ENSG00000188786,MTF1,29,1.53781,27,1.42923,5,-1.2331,11,0.00553,8,-0.6089,4,-1.5997,7,-0.7998
ENSG00000183431,SF3A3,22,-0.5643,58,0.97055,39,0.30937,25,-0.4210,37,0.29606,23,-0.5483,22,-0.6397
ENSG00000183386,FHL3,6,-0.5078,5,-0.7186,4,-1.1315,11,0.48033,10,0.46259,7,-0.2148,9,0.20029
ENSG00000183520,UTP11,20,-0.6245,22,-0.5284,30,-0.0357,40,0.43397,37,0.42901,28,-0.1234,26,-0.2420
ENSG00000185668,POU3F1,1,-3.0482,0,-7.5830,6,-0.5484,22,1.43318,14,1.00046,8,-0.2151,6,-0.6700
ENSG00000116954,RRAGC,39,-0.1048,73,0.91941,52,0.34799,40,-0.0667,44,0.12976,28,-0.6421,26,-0.7784
ENSG00000174574,AKIRIN1,64,-0.3985,83,0.00726,91,0.16000,105,0.39311,104,0.50787,48,-0.8273,60,-0.5429
ENSG00000168653,NDUFS5,423,-0.6645,493,-0.4253,623,-0.0559,702,0.13610,670,0.07712,674,0.06992,764,0.31246
ENSG00000127603,MACF1,139,0.48793,160,0.72914,95,-0.1298,51,-1.0719,90,-0.2661,90,-0.2183,112,0.15162
ENSG00000090621,PABPC4,118,1.35970,53,0.02157,46,-0.2303,40,-0.4129,41,-0.4739,47,-0.1827,50,-0.1083
ENSG00000116983,HPCAL4,52,-2.1659,289,0.45881,211,-0.0515,228,0.06791,247,0.26537,218,0.00031,221,0.01977
ENSG00000084072,PPIE,29,-0.1447,31,-0.0198,33,0.09754,34,0.11413,30,-0.0881,30,-0.0480,33,0.10530
ENSG00000168389,MFSD2A,17,0.65601,29,1.59234,8,-0.4464,11,-0.0063,7,-0.7486,7,-0.7555,9,-0.3915
ENSG00000131236,CAP1,147,0.04352,123,-0.2363,185,0.41760,168,0.26278,151,0.11177,102,-0.5286,126,-0.2254
ENSG00000131238,PPT1,90,-0.4086,146,0.36662,127,0.14971,122,0.07938,124,0.14646,101,-0.2154,101,-0.2512
ENSG00000117000,RLF,13,0.30694,11,0.04221,13,0.30965,10,0.00691,7,-0.6505,6,-0.8381,15,0.65199
ENSG00000259943,AL050341.2,15,0.03752,14,-0.0608,19,0.36657,13,-0.2228,18,0.33060,12,-0.2933,12,-0.4379
ENSG00000084073,ZMPSTE24,49,0.67310,31,-0.0763,37,0.21571,26,-0.3690,37,0.30423,24,-0.4946,23,-0.6008
ENSG00000049089,COL9A2,67,2.89772,32,1.32177,3,-2.3588,2,-2.5371,3,-2.4277,8,-0.8287,11,-0.4245
ENSG00000084070,SMAP2,31,-1.9104,81,-0.4785,149,0.50963,140,0.40797,130,0.38052,81,-0.4688,109,-0.0005
ENSG00000117016,RIMS3,10,-3.2939,40,-1.3145,113,0.27977,100,0.08948,120,0.51294,90,-0.0877,117,0.39433
ENSG00000066136,NFYC,12,-1.5682,53,0.74509,34,0.05163,19,-0.8773,42,0.47495,25,-0.4364,33,-0.0234
ENSG00000179862,CITED4,18,-0.0987,7,-1.4310,26,0.50184,18,-0.0796,27,0.79309,13,-0.6061,13,-0.6051
ENSG00000171793,CTPS1,5,-1.0216,6,-0.7462,13,0.51430,21,1.28913,8,-0.2770,13,0.55774,6,-0.6967
ENSG00000010803,SCMH1,4,-1.4037,11,-0.0551,9,-0.3957,21,0.96572,13,0.23437,10,-0.1542,10,-0.1784
ENSG00000127124,HIVEP3,8,-1.3026,18,-0.1267,30,0.64896,6,-1.7657,16,-0.4282,19,-0.0410,35,1.07819
ENSG00000198815,FOXJ3,22,-1.2228,60,0.33829,67,0.52293,39,-0.3462,57,0.35641,37,-0.4187,44,-0.1651
ENSG00000177181,RIMKLA,7,-1.9666,12,-1.2587,38,0.53124,36,0.44280,36,0.62970,18,-0.6429,26,-0.0614
ENSG00000127125,PPCS,43,-0.4867,72,0.34000,65,0.18202,53,-0.1611,64,0.19876,51,-0.2178,54,-0.1488
ENSG00000186409,CCDC30,14,0.09315,16,0.27801,9,-0.6444,8,-0.7945,10,-0.6297,15,0.16546,22,0.91940
ENSG00000171960,PPIH,12,-0.1454,11,-0.1918,17,0.45468,11,-0.2398,13,0.02251,12,-0.1296,13,0.05725
ENSG00000065978,YBX1,214,1.79447,106,0.52766,44,-0.8423,54,-0.5406,48,-0.8844,84,0.15272,60,-0.4349
ENSG00000164008,C1orf50,16,-0.3847,33,0.76610,22,0.10812,18,-0.1449,17,-0.3078,23,0.17986,20,-0.0418
ENSG00000177868,SVBP,35,-0.0805,38,0.05650,35,-0.0749,39,0.11224,42,0.27859,31,-0.2384,31,-0.2818
ENSG00000117394,SLC2A1,73,1.01649,89,1.37786,28,-0.5429,37,-0.1022,19,-1.3270,40,0.01999,35,-0.1817
ENSG00000117395,EBNA1BP2,52,-0.9399,65,-0.6123,121,0.38086,115,0.29608,126,0.60245,77,-0.3424,75,-0.4325
ENSG00000179178,TMEM125,167,5.59647,23,0.27672,3,-2.8435,1,-3.9790,0,-6.9697,0,-4.7203,0,-4.8910
ENSG00000066322,ELOVL1,225,3.83951,72,1.13873,5,-2.8221,17,-1.1351,4,-3.3517,12,-1.6054,9,-2.2386
ENSG00000159479,MED8,19,-0.1890,14,-0.7075,27,0.33641,25,0.23194,24,0.25307,19,-0.1760,19,-0.1739
ENSG00000178922,HYI,33,0.87484,25,0.43971,13,-0.5514,21,0.18429,15,-0.4940,22,0.22180,16,-0.2959
ENSG00000142949,PTPRF,106,-0.1491,37,-1.7610,125,0.11644,193,0.83756,146,0.48516,101,-0.2260,83,-0.5914
ENSG00000066135,KDM4A,18,-0.0471,7,-1.3296,21,0.24886,16,-0.2069,23,0.48935,11,-0.7596,20,0.16480
ENSG00000126091,ST3GAL3,13,-1.3921,36,0.18457,30,-0.1111,42,0.41630,37,0.27599,26,-0.3564,33,0.03018
ENSG00000117408,IPO13,145,1.69032,88,0.78385,34,-0.7349,43,-0.3645,38,-0.7041,45,-0.3101,39,-0.5841
ENSG00000132768,DPH2,6,-0.6315,14,0.58684,13,0.45204,16,0.79804,9,-0.2125,8,-0.3315,7,-0.5589
ENSG00000117410,ATP6V0B,256,-0.5477,257,-0.5378,477,0.44996,350,-0.0526,508,0.76158,246,-0.6044,255,-0.6093
ENSG00000117411,B4GALT2,30,-1.1403,37,-0.7928,57,-0.1366,52,-0.2802,72,0.30089,82,0.44706,75,0.32950
ENSG00000159214,CCDC24,5,-1.7323,9,-0.7328,18,0.25921,13,-0.2252,20,0.52393,12,-0.3458,18,0.33015
ENSG00000178028,DMAP1,40,-0.1139,38,-0.1929,48,0.20086,48,0.19928,48,0.24125,33,-0.4108,38,-0.2019
ENSG00000117419,ERI3,110,-0.6790,231,0.49719,186,0.14426,167,-0.0249,172,0.01975,149,-0.2124,171,0.01199
ENSG00000187147,RNF220,123,0.11915,137,0.30043,127,0.16839,131,0.22118,118,0.07740,75,-0.6601,96,-0.2957
ENSG00000126106,TMEM53,6,-0.9540,10,-0.3457,11,-0.1119,8,-0.6263,17,0.67833,12,-0.0915,13,0.03334
ENSG00000142937,RPS8,2258,1.37433,1181,0.25431,739,-0.4921,952,-0.0943,740,-0.6037,970,-0.0630,887,-0.2295
ENSG00000070785,EIF2B3,18,-0.4303,20,-0.2736,40,0.84853,30,0.38182,25,0.06168,21,-0.2092,18,-0.5055
ENSG00000126107,HECTD3,12,-0.1904,5,-1.4783,13,-0.0960,10,-0.4661,19,0.65690,10,-0.5353,16,0.25563
ENSG00000126088,UROD,66,-0.3041,74,-0.1210,102,0.40428,88,0.15915,85,0.13474,82,0.04576,65,-0.3571
ENSG00000132763,MMACHC,13,0.72597,9,0.08785,8,0.06781,8,-0.0948,7,-0.2027,11,0.47573,5,-0.6746
ENSG00000117450,PRDX1,402,0.48223,404,0.49141,333,0.17106,236,-0.3773,273,-0.1870,295,-0.0234,252,-0.3028
ENSG00000117448,AKR1A1,65,0.46089,59,0.31167,56,0.22781,40,-0.3252,49,0.02739,34,-0.5831,43,-0.2219
ENSG00000132780,NASP,76,1.40363,39,0.26088,27,-0.3089,21,-0.6993,25,-0.5138,26,-0.3491,33,-0.0191
ENSG00000159592,GPBP1L1,54,0.97826,34,0.21894,28,-0.1039,24,-0.3539,26,-0.2905,24,-0.3445,29,-0.0707
ENSG00000159596,TMEM69,16,-0.0500,22,0.52498,21,0.39868,16,0.03613,16,0.03581,11,-0.6335,13,-0.3590
ENSG00000086015,MAST2,14,-0.7101,37,0.85286,22,0.03019,21,-0.0742,21,-0.1274,25,0.21554,19,-0.2286
ENSG00000117461,PIK3R3,6,-1.2005,18,0.42867,23,0.80158,8,-0.8463,11,-0.3702,17,0.30574,16,0.28580
ENSG00000085998,POMGNT1,78,0.67394,70,0.49931,64,0.34025,54,0.07806,44,-0.3168,39,-0.4389,39,-0.4617
ENSG00000132128,LRRC41,29,-0.6344,54,0.33696,63,0.57976,53,0.30480,45,0.05251,26,-0.8386,40,-0.1794
ENSG00000173660,UQCRH,305,-0.9451,361,-0.6879,653,0.24844,694,0.34978,615,0.20018,468,-0.2830,634,0.22963
ENSG00000117481,NSUN4,11,-0.0733,11,-0.0453,12,0.01342,15,0.45327,13,0.18544,9,-0.4466,10,-0.2738
ENSG00000117480,FAAH,62,1.39837,41,0.68109,22,-0.3180,32,0.28128,23,-0.3383,15,-0.8671,15,-1.0035
ENSG00000079277,MKNK1,19,0.21652,8,-1.1186,12,-0.5524,30,0.98183,19,0.25513,12,-0.4953,14,-0.2356
ENSG00000123472,ATPAF1,105,0.03079,96,-0.1124,99,-0.0596,97,-0.0897,107,0.08361,111,0.12129,100,-0.0561
ENSG00000159658,EFCAB14,119,1.48769,81,0.79668,29,-0.8368,29,-0.8182,40,-0.4396,56,0.18922,32,-0.7394
ENSG00000186377,CYP4X1,0,-6.4279,21,0.13833,31,0.81301,24,0.38553,24,0.50118,15,-0.3303,13,-0.6080
ENSG00000162368,CMPK1,103,0.39797,94,0.25113,89,0.15602,73,-0.1462,74,-0.1540,69,-0.2314,76,-0.0959
ENSG00000186094,AGBL4,3,-1.7686,5,-0.9660,13,0.46514,13,0.43721,14,0.85639,3,-1.5153,8,-0.2219
ENSG00000162373,BEND5,7,-2.2608,17,-1.0166,43,0.43596,19,-0.8614,51,0.98673,21,-0.7082,35,0.12350
ENSG00000162374,ELAVL4,17,-3.4500,149,-0.1915,345,1.21136,104,-0.7485,210,0.48205,70,-1.3549,184,0.16155
ENSG00000185104,FAF1,30,0.02686,43,0.62077,29,-0.0180,23,-0.3613,37,0.49960,19,-0.7152,20,-0.7019
ENSG00000123091,RNF11,125,-1.4918,376,0.21565,430,0.43333,319,-0.0495,374,0.27027,256,-0.3992,332,0.01658
ENSG00000085832,EPS15,117,-0.4557,206,0.45556,219,0.55465,102,-0.6661,166,0.13246,83,-0.9837,167,0.12539
ENSG00000117859,OSBPL9,30,1.34578,19,0.58003,9,-0.5317,9,-0.5666,11,-0.4126,9,-0.5664,12,-0.1600
ENSG00000078618,NRDC,54,-0.3302,59,-0.1895,94,0.56722,54,-0.3177,73,0.18673,38,-0.8669,74,0.18675
ENSG00000169213,RAB3B,20,-2.0875,321,2.52434,49,-0.7909,12,-2.8360,62,-0.5512,15,-2.5276,108,0.51861
ENSG00000117862,TXNDC12,32,0.15227,43,0.64217,33,0.20934,37,0.37135,29,0.00072,28,-0.0785,15,-1.0535
ENSG00000134717,BTF3L4,58,-0.3791,87,0.27248,103,0.56194,60,-0.3220,77,0.09610,58,-0.3697,68,-0.1195
ENSG00000157077,ZFYVE9,14,-1.3601,26,-0.4262,39,0.21382,33,-0.0175,45,0.60917,21,-0.7056,35,0.08841
ENSG00000134748,PRPF38A,49,1.20298,26,0.13020,26,0.11138,17,-0.5191,14,-0.9698,32,0.48773,23,-0.0506
ENSG00000134744,TUT4,39,0.95491,34,0.71648,12,-0.9127,18,-0.3056,18,-0.3516,21,-0.0673,20,-0.1595
ENSG00000162377,COA7,15,-0.2160,23,0.42108,28,0.78109,19,0.14522,15,-0.2297,19,0.16020,12,-0.6756
ENSG00000162378,ZYG11B,37,-2.0660,148,0.05315,181,0.38214,160,0.18327,153,0.14033,84,-0.8185,180,0.43177
ENSG00000116171,SCP2,99,0.37752,125,0.76886,70,-0.1783,59,-0.4513,73,-0.1405,67,-0.2483,72,-0.1428
ENSG00000162384,CZIB,64,0.22989,40,-0.5074,46,-0.3128,46,-0.3078,61,0.19459,52,-0.1088,63,0.21801
ENSG00000162385,MAGOH,28,-0.2075,15,-1.1413,38,0.25010,39,0.30752,35,0.14528,38,0.23881,31,-0.0996
ENSG00000157193,LRP8,7,-2.7813,124,1.77694,38,-0.2418,43,-0.0510,48,0.14364,23,-1.0022,34,-0.4833
ENSG00000058804,NDC1,6,-0.7320,9,-0.1752,15,0.66747,8,-0.2785,11,0.31731,9,-0.1279,8,-0.2531
ENSG00000058799,YIPF1,21,-0.0363,27,0.37028,27,0.39050,18,-0.2813,24,0.25942,16,-0.4541,16,-0.4836
ENSG00000081870,HSPB11,26,-0.8341,52,0.26753,59,0.46215,59,0.45512,47,0.14377,40,-0.1633,32,-0.5387
ENSG00000116212,LRRC42,9,-0.2436,15,0.55644,21,1.12350,12,0.20738,9,-0.3382,6,-0.7141,8,-0.5190
ENSG00000116209,TMEM59,273,0.54482,336,0.90015,227,0.23933,141,-0.5105,180,-0.1672,139,-0.5391,150,-0.4666
ENSG00000116221,MRPL37,31,-0.8367,42,-0.3625,81,0.70460,64,0.30682,60,0.27492,50,-0.0787,40,-0.4903
ENSG00000157216,SSBP3,87,-1.4135,353,0.79733,339,0.72717,107,-1.1020,186,-0.3170,101,-1.1931,318,0.71688
ENSG00000243725,TTC4,12,-0.2979,15,0.11730,21,0.59260,17,0.22640,17,0.39252,12,-0.3273,8,-1.0218
ENSG00000116133,DHCR24,130,-0.1224,192,0.51169,231,0.82633,102,-0.5061,160,0.28466,75,-0.9813,96,-0.6525
ENSG00000162402,USP24,29,0.24672,38,0.72949,31,0.40183,17,-0.5528,19,-0.4800,28,0.18985,22,-0.1681
ENSG00000162407,PLPP3,143,0.26928,369,1.97308,50,-1.3726,52,-1.3110,57,-1.3672,194,0.77788,116,-0.0762
ENSG00000162409,PRKAA2,10,-2.0457,30,-0.4818,48,0.28904,38,-0.0763,64,1.05822,23,-0.8412,31,-0.4439
ENSG00000173406,DAB1,1,-2.5396,0,-6.7946,8,-0.1785,19,1.22228,11,0.41795,19,1.28774,4,-1.0537
ENSG00000162601,MYSM1,17,-0.2566,18,-0.1615,16,-0.3287,24,0.23115,27,0.63329,12,-0.8258,17,-0.2916
ENSG00000177606,JUN,63,-0.4846,67,-0.3817,104,0.31515,183,1.28468,86,0.00851,59,-0.5852,61,-0.5811
ENSG00000172456,FGGY,5,-1.1094,13,0.46239,3,-1.5142,10,-0.0028,11,0.11338,11,0.21767,13,0.41358
ENSG00000134709,HOOK1,4,-2.7033,18,-0.6598,45,0.77754,45,0.81087,37,0.61945,17,-0.7221,18,-0.6886
ENSG00000134716,CYP2J2,39,1.63766,12,-0.2702,8,-0.9625,10,-0.5689,8,-1.1433,19,0.42188,18,0.36102
ENSG00000162599,NFIA,303,1.75509,344,2.01286,46,-1.3568,51,-1.1985,37,-1.9441,89,-0.3536,83,-0.5060
ENSG00000162604,TM2D1,49,-0.3726,86,0.53029,79,0.38957,65,0.06875,66,0.12095,45,-0.4966,49,-0.3885
ENSG00000162607,USP1,39,0.67045,40,0.67429,30,0.22888,28,0.10673,23,-0.2879,13,-1.0785,22,-0.3158
ENSG00000116641,DOCK7,37,0.59079,54,1.23493,20,-0.3700,16,-0.7337,22,-0.3667,30,0.21146,19,-0.5703
ENSG00000125703,ATG4C,74,2.07090,51,1.32345,17,-0.4834,14,-0.7278,15,-0.7500,8,-1.4973,10,-1.3962
ENSG00000203965,EFCAB7,11,0.16674,15,0.70522,19,1.13946,8,-0.3490,9,-0.1505,4,-1.4217,7,-0.6130
ENSG00000079739,PGM1,32,-0.3184,36,-0.1174,38,-0.0327,34,-0.2093,41,0.12455,51,0.42614,37,-0.0798
ENSG00000158966,CACHD1,11,-0.8867,24,0.26889,22,0.13850,21,0.02598,22,0.12879,21,0.07228,19,-0.0829
ENSG00000162437,RAVER2,10,-0.1183,4,-1.2668,12,0.14516,13,0.32809,11,-0.0197,15,0.51243,11,-0.0251
ENSG00000162434,JAK1,41,-0.3004,26,-0.9596,60,0.32870,47,-0.0838,58,0.35994,44,-0.1657,49,0.00794
ENSG00000162433,AK4,18,-1.5859,37,-0.4884,58,0.20228,47,-0.1304,57,0.24443,63,0.35081,57,0.21219
ENSG00000116675,DNAJC6,234,-0.5927,371,0.13699,499,0.62248,299,-0.2110,393,0.30097,163,-1.1404,333,-0.0425
ENSG00000213625,LEPROT,37,0.62704,37,0.64401,13,-1.0083,18,-0.4604,20,-0.4307,36,0.61959,24,-0.0782
ENSG00000184588,PDE4B,81,0.74492,69,0.48914,42,-0.3233,39,-0.4332,50,-0.0488,34,-0.6503,49,-0.0782
ENSG00000118473,SGIP1,38,-1.2098,148,0.93275,126,0.66603,78,-0.1137,87,0.05823,58,-0.5885,67,-0.4049
ENSG00000198160,MIER1,37,0.61993,32,0.37940,20,-0.4097,22,-0.2106,24,-0.1521,20,-0.3405,26,0.03647
ENSG00000142864,SERBP1,159,0.47473,154,0.41251,136,0.20850,138,0.23794,107,-0.2193,89,-0.4654,98,-0.3474
