Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000105223,PLD3,212,-1.8387,506,-0.5165,619,-0.2228,835,0.40224,800,0.21975,1035,0.65301
ENSG00000090013,BLVRB,73,0.18253,56,-0.2370,73,0.21896,62,-0.0906,63,-0.0458,60,-0.1257
ENSG00000160460,SPTBN4,12,-2.9260,58,-0.6002,76,-0.1868,106,0.53147,110,0.43883,108,0.41191
ENSG00000090006,LTBP4,11,-0.4983,19,0.37600,16,0.16237,12,-0.3723,16,0.11646,19,0.36753
ENSG00000105245,NUMBL,15,-2.2809,47,-0.5605,65,-0.0596,74,0.18825,86,0.39457,108,0.78850
ENSG00000123815,COQ8B,26,1.05280,15,0.13117,7,-1.1411,13,-0.1587,12,-0.1731,18,0.49567
ENSG00000077312,SNRPA,33,0.34820,12,-1.1996,28,0.08397,29,0.17462,33,0.33252,19,-0.4864
ENSG00000167578,RAB4B,60,-0.1271,49,-0.4318,44,-0.6613,70,0.17935,86,0.47123,88,0.50071
ENSG00000269858,EGLN2,56,-0.1620,49,-0.3726,60,-0.0348,67,0.18455,48,-0.3950,80,0.43129
ENSG00000167601,AXL,24,0.79322,17,0.21631,14,-0.0437,6,-1.5027,37,1.61705,6,-1.2181
ENSG00000105323,HNRNPUL1,77,0.81276,45,-0.0729,41,-0.2726,42,-0.2413,50,0.09889,46,-0.0584
ENSG00000142046,TMEM91,28,-0.1746,34,0.10383,40,0.44021,11,-1.9046,34,0.13415,76,1.52132
ENSG00000077348,EXOSC5,13,-1.3692,26,-0.3247,36,0.23010,33,0.08363,31,-0.0349,45,0.57543
ENSG00000248098,BCKDHA,46,0.32505,36,-0.0669,43,0.25331,32,-0.3382,30,-0.3456,44,0.27018
ENSG00000105341,DMAC2,15,-1.4946,22,-0.9767,37,-0.1787,46,0.25756,76,1.06920,42,0.04680
ENSG00000105372,RPS19,1750,1.71479,806,0.30780,592,-0.2216,417,-0.9275,495,-0.4783,528,-0.3774
ENSG00000105404,RABAC1,262,-0.1383,210,-0.4876,262,-0.1539,269,-0.1225,410,0.60428,353,0.34999
ENSG00000105409,ATP1A3,101,-2.5980,373,-0.6416,529,-0.1011,754,0.70903,694,0.35582,541,-0.0519
ENSG00000105737,GRIK5,30,-1.3078,64,-0.1522,79,0.21766,73,0.07456,65,-0.1355,98,0.54624
ENSG00000160570,DEDD2,12,-1.3925,25,-0.2754,23,-0.3921,38,0.59481,38,0.41894,29,-0.0352
ENSG00000105723,GSK3A,47,-1.5484,91,-0.5312,140,0.17252,155,0.43796,122,-0.0731,145,0.20332
ENSG00000105722,ERF,31,1.31271,15,0.10390,7,-1.1675,13,-0.2059,5,-1.4749,24,0.87369
ENSG00000079432,CIC,40,0.06485,48,0.39526,27,-0.6049,39,0.04611,43,0.21116,40,0.10013
ENSG00000079462,PAFAH1B3,36,-0.3789,43,-0.1173,49,0.11025,46,-0.0049,53,0.22475,47,0.03093
ENSG00000167619,TMEM145,8,-2.1740,20,-0.8182,41,0.42028,37,0.22733,36,0.14094,42,0.37999
ENSG00000105429,MEGF8,28,-0.8928,57,0.23319,43,-0.2619,54,0.20112,34,-0.5854,78,0.75801
ENSG00000105427,CNFN,13,0.11708,22,1.04588,11,-0.0745,5,-1.3537,19,0.75556,13,0.18175
ENSG00000213904,LIPE-AS1,19,0.25384,27,0.83701,18,0.13855,9,-1.0933,17,0.03617,22,0.44047
ENSG00000105755,ETHE1,24,0.26569,24,0.25094,20,-0.0561,19,-0.1692,15,-0.5062,25,0.32784
ENSG00000073050,XRCC1,14,-0.2103,11,-0.5835,18,0.22297,17,0.20256,12,-0.3613,17,0.14613
ENSG00000167378,IRGQ,22,-1.4566,42,-0.4847,59,0.03146,67,0.33246,70,0.32997,65,0.20959
ENSG00000124444,ZNF576,8,-0.9822,15,0.03778,15,0.08962,10,-0.8087,17,0.23630,33,1.36234
ENSG00000131116,ZNF428,124,0.18162,107,-0.0582,125,0.23819,95,-0.3222,94,-0.2618,136,0.33895
ENSG00000105767,CADM4,157,0.65388,77,-0.5035,132,0.42117,73,-0.7321,115,0.13909,120,0.19986
ENSG00000105771,SMG9,30,0.15485,20,-0.4721,22,-0.3591,25,-0.1530,38,0.57912,35,0.44535
ENSG00000159871,LYPD5,7,-0.9302,10,-0.3730,11,-0.2449,14,0.12443,24,1.04699,11,-0.2001
ENSG00000167380,ZNF226,19,-0.4747,28,0.13112,20,-0.4828,35,0.65826,22,-0.2657,21,-0.3014
ENSG00000073008,PVR,9,-1.3361,9,-1.4581,31,0.58425,19,-0.3561,38,0.81743,31,0.47466
ENSG00000130202,NECTIN2,19,-0.2498,19,-0.2687,18,-0.3832,39,1.40681,5,-2.2034,7,-1.7968
ENSG00000130204,TOMM40,36,-1.1943,60,-0.3995,68,-0.2353,102,0.63862,92,0.28742,67,-0.2307
ENSG00000130203,APOE,1934,1.60320,928,0.28425,1113,0.69912,178,-2.6016,1126,0.61099,276,-1.6093
ENSG00000130208,APOC1,122,1.25053,102,0.92993,54,-0.1466,39,-0.7985,66,0.17188,14,-2.1956
ENSG00000234906,APOC2,44,2.06772,19,0.52860,17,0.42857,5,-1.8201,10,-0.5650,3,-2.3642
ENSG00000104853,CLPTM1,74,-1.0809,117,-0.3769,139,-0.1209,168,0.28004,182,0.33560,180,0.31182
ENSG00000104859,CLASRP,27,0.98891,22,0.60997,9,-0.8649,15,-0.0012,11,-0.4799,12,-0.3376
ENSG00000142252,GEMIN7,6,-1.7701,17,-0.3631,15,-0.5459,32,1.02593,17,-0.3351,22,0.09468
ENSG00000007047,MARK4,17,-1.8365,52,-0.1329,58,0.03278,59,0.05938,73,0.40020,79,0.53711
ENSG00000104866,PPP1R37,17,-1.0408,31,-0.0950,26,-0.4522,40,0.39304,28,-0.2772,53,0.76654
ENSG00000007255,TRAPPC6A,45,1.70269,17,-0.0290,11,-0.7026,13,-0.5065,14,-0.3195,15,-0.1550
ENSG00000104884,ERCC2,13,-0.5567,22,0.27814,15,-0.3766,18,-0.0450,18,-0.0315,30,0.75569
ENSG00000012061,ERCC1,60,0.28731,43,-0.2400,53,0.08612,46,-0.1809,57,0.21137,48,-0.0651
ENSG00000125744,RTN2,21,-1.4994,55,-0.0247,46,-0.3621,64,0.27486,67,0.29778,79,0.56713
ENSG00000125746,EML2,77,1.09785,14,-1.5962,37,-0.1700,47,0.36430,15,-1.5251,41,0.03456
ENSG00000125743,SNRPD2,220,-0.1299,212,-0.1881,263,0.18905,240,0.02147,239,0.00456,225,-0.0939
ENSG00000185800,DMWD,46,-0.4327,76,0.36733,40,-0.7323,58,-0.0789,78,0.41253,90,0.66813
ENSG00000125755,SYMPK,53,0.67880,45,0.37633,39,0.17666,29,-0.3837,29,-0.2970,25,-0.5204
ENSG00000170604,IRF2BP1,10,-1.1250,19,-0.0634,24,0.34730,21,0.10912,19,-0.0619,21,0.05707
ENSG00000176182,MYPOP,21,-0.9593,32,-0.3543,27,-0.6689,47,0.39691,68,0.89198,40,0.02620
ENSG00000104967,NOVA2,28,-0.8940,34,-0.5800,40,-0.3697,65,0.66585,51,0.04815,54,0.15163
ENSG00000011485,PPP5C,54,-1.0828,61,-0.8999,71,-0.7621,149,0.73497,155,0.57803,124,0.20393
ENSG00000277531,PNMA8C,8,-3.2403,45,-0.6940,83,0.30226,84,0.38436,67,-0.0803,98,0.54298
ENSG00000182013,PNMA8A,46,-2.7228,159,-0.8654,205,-0.5247,351,0.56560,346,0.37685,462,0.87587
ENSG00000204851,PNMA8B,38,-2.0552,96,-0.6636,162,0.19565,82,-1.1062,356,1.57137,252,0.92469
ENSG00000160014,CALM3,521,-1.7310,1184,-0.4773,1658,0.07055,1977,0.49104,1814,0.20845,1604,0.00742
ENSG00000197380,DACT3,79,-0.1760,113,0.40722,97,0.18388,91,0.08543,57,-0.6774,74,-0.2680
ENSG00000090372,STRN4,21,-1.6636,53,-0.2438,67,0.13845,66,0.15428,56,-0.1742,95,0.71314
ENSG00000181027,FKRP,12,-0.4332,13,-0.2872,10,-0.8036,17,0.25794,11,-0.5669,33,1.25436
ENSG00000042753,AP2S1,162,-0.8465,236,-0.2609,306,0.17718,283,0.03847,252,-0.1606,392,0.56978
ENSG00000160007,ARHGAP35,70,-0.8945,100,-0.3437,135,0.16312,145,0.35406,113,-0.1553,128,0.04369
ENSG00000130748,TMEM160,191,-0.6993,347,0.25527,274,-0.1415,344,0.33486,283,-0.0766,267,-0.1657
ENSG00000130749,ZC3H4,17,0.52284,7,-0.9109,7,-0.9919,9,-0.5283,26,1.24415,20,0.75215
ENSG00000142230,SAE1,33,-1.2859,56,-0.4922,84,0.18106,75,-0.0582,97,0.38692,111,0.60826
ENSG00000257704,INAFM1,26,-1.5130,64,-0.1323,82,0.31051,85,0.45399,47,-0.6092,70,0.01019
ENSG00000105419,MEIS3,14,-1.9138,45,-0.1544,50,0.03775,15,-2.1515,105,1.29876,135,1.80359
ENSG00000118160,SLC8A2,23,-2.3769,72,-0.6575,103,-0.1054,99,-0.2067,177,0.81164,207,1.09739
ENSG00000118162,KPTN,9,-1.0827,14,-0.5230,24,0.43461,19,-0.0001,20,0.03711,24,0.36520
ENSG00000105402,NAPA,120,-1.3703,202,-0.5733,270,-0.1254,345,0.39920,319,0.15816,388,0.48674
ENSG00000105373,NOP53,217,1.77238,111,0.53341,73,-0.1639,46,-1.0897,59,-0.4944,52,-0.6745
ENSG00000178980,SELENOW,1594,-0.0178,1546,-0.0666,1728,0.13067,1592,-0.0263,1457,-0.1620,1674,0.06204
ENSG00000105499,PLA2G4C,55,1.38384,21,-0.2210,18,-0.5755,21,-0.3072,25,0.02232,21,-0.2376
ENSG00000185453,ZSWIM9,24,0.94501,8,-0.8799,11,-0.3568,15,0.16202,14,0.01341,11,-0.3511
ENSG00000142227,EMP3,50,2.85353,14,0.34536,9,-0.3199,4,-1.9399,3,-1.8960,5,-1.1232
ENSG00000105438,KDELR1,36,-0.2067,19,-1.1859,34,-0.3361,36,-0.2509,50,0.32051,87,1.29524
ENSG00000105447,GRWD1,16,0.03951,10,-0.7065,13,-0.3888,17,0.20053,12,-0.4830,27,0.89768
ENSG00000105443,CYTH2,37,-0.2043,36,-0.2121,39,-0.0979,34,-0.4258,70,0.86717,52,0.34603
ENSG00000142235,LMTK3,26,-1.5433,48,-0.5986,61,-0.2631,81,0.31123,90,0.40136,106,0.66868
ENSG00000063177,RPL18,1265,1.30149,640,0.11441,600,0.01064,404,-0.7765,559,-0.1052,492,-0.3075
ENSG00000063176,SPHK2,14,-0.9002,36,0.62492,26,0.05647,30,0.38915,13,-0.9703,20,-0.3224
ENSG00000105516,DBP,45,-0.3404,50,-0.1627,62,0.20003,67,0.40358,33,-0.8279,49,-0.1906
ENSG00000063180,CA11,198,-0.5719,370,0.43878,314,0.18658,266,-0.1358,263,-0.1244,298,0.07779
ENSG00000087076,HSD17B14,26,0.94615,18,0.30908,23,0.85242,6,-1.6307,20,0.50709,5,-1.5249
ENSG00000087074,PPP1R15A,8,-1.5746,20,-0.1524,19,-0.2165,33,1.00612,9,-1.2829,22,0.00341
ENSG00000104805,NUCB1,61,-0.5523,55,-0.6920,86,-0.0011,101,0.34666,79,-0.1472,107,0.35037
ENSG00000087088,BAX,26,0.64290,9,-0.9627,13,-0.4563,19,0.20967,17,0.01331,20,0.20149
ENSG00000087086,FTL,3921,1.66107,1974,0.41252,1504,-0.0402,934,-0.9774,1259,-0.3201,873,-0.8924
ENSG00000104812,GYS1,7,-0.8842,15,0.21319,12,-0.0865,17,0.57678,13,-0.0584,7,-0.8794
ENSG00000183207,RUVBL2,55,-0.4328,48,-0.6216,75,0.09115,78,0.18313,80,0.17619,78,0.13785
ENSG00000104852,SNRNP70,85,-0.0128,65,-0.4238,77,-0.1809,91,0.13343,89,0.07508,102,0.29130
ENSG00000104863,LIN7B,23,-1.8430,58,-0.4563,75,-0.0611,99,0.57623,76,-0.0286,92,0.27782
ENSG00000177380,PPFIA3,34,-1.8143,89,-0.3725,116,0.06403,121,0.16374,141,0.37055,151,0.49184
ENSG00000104888,SLC17A7,176,-2.7022,773,-0.4734,1176,0.23191,987,-0.1121,1346,0.42535,1753,0.88262
ENSG00000104872,PIH1D1,54,0.10572,40,-0.3737,50,-0.0242,53,0.09918,57,0.18336,46,-0.1531
ENSG00000142541,RPL13A,1939,1.74954,903,0.35437,648,-0.2107,411,-1.1085,606,-0.2933,573,-0.3826
ENSG00000142534,RPS11,1229,1.55203,603,0.27816,460,-0.1840,366,-0.6639,391,-0.4227,339,-0.6451
ENSG00000104870,FCGRT,43,2.19309,19,0.64510,13,0.10777,5,-1.7557,9,-0.5451,3,-2.0396
ENSG00000142546,NOSIP,75,0.66997,36,-0.5193,56,0.19741,38,-0.5609,59,0.27478,55,0.16123
ENSG00000126464,PRR12,10,-1.1456,21,0.02353,23,0.25015,17,-0.3970,29,0.59068,27,0.45799
ENSG00000126461,SCAF1,43,-0.5959,78,0.33317,70,0.19785,57,-0.2252,75,0.27615,62,-0.0209
ENSG00000126456,IRF3,34,0.68916,24,0.12846,25,0.24348,18,-0.4044,14,-0.7573,23,0.07374
ENSG00000126457,PRMT1,65,-0.5835,72,-0.4165,94,0.01079,106,0.27856,88,-0.0889,110,0.27225
ENSG00000169169,CPT1C,32,-1.2592,49,-0.6231,70,-0.0804,78,0.14995,118,0.79779,84,0.22199
ENSG00000196961,AP2A1,46,-1.5528,92,-0.4876,136,0.15815,156,0.50748,123,-0.0178,124,-0.0137
ENSG00000010361,FUZ,24,0.55536,7,-1.2610,22,0.47435,15,-0.2880,16,-0.0758,17,0.04933
ENSG00000104973,MED25,22,-0.3986,28,-0.0193,25,-0.2852,28,-0.0282,31,0.14379,43,0.64310
ENSG00000104960,PTOV1,161,-0.3480,149,-0.4714,222,0.19080,212,0.12294,214,0.10478,200,-0.0025
ENSG00000039650,PNKP,19,-0.1397,16,-0.3317,13,-0.7584,24,0.35222,19,-0.0970,31,0.70241
ENSG00000204673,AKT1S1,49,0.56750,33,-0.0623,31,-0.1654,35,0.06405,27,-0.3918,32,-0.1144
ENSG00000104946,TBC1D17,55,0.12055,48,-0.0866,49,-0.0475,50,-0.0195,37,-0.4833,67,0.45238
ENSG00000213024,NUP62,21,0.08364,18,-0.2298,9,-1.2904,27,0.61481,13,-0.6875,33,0.77742
ENSG00000169136,ATF5,9,-0.3006,9,-0.1494,6,-1.0135,14,0.63537,2,-2.2315,21,1.17000
ENSG00000105053,VRK3,12,-0.8626,16,-0.4646,31,0.74152,22,0.04979,16,-0.4945,21,-0.0638
ENSG00000267890,AC010624.2,5,-1.6570,16,-0.0035,15,-0.1926,20,0.44588,24,0.62819,12,-0.4478
ENSG00000105357,MYH14,38,1.41280,16,-0.0819,19,0.23394,6,-1.6800,27,0.78960,12,-0.5136
ENSG00000131408,NR1H2,47,-0.2880,71,0.37828,72,0.47904,51,-0.1982,41,-0.4998,49,-0.2054
ENSG00000142530,FAM71E1,2,-3.6751,16,-0.5712,27,0.26806,38,1.22437,13,-0.8778,11,-1.1241
ENSG00000161671,EMC10,126,0.49118,81,-0.2208,80,-0.2892,111,0.39021,71,-0.4413,70,-0.4466
ENSG00000161677,JOSD2,98,1.06209,51,-0.0320,44,-0.3256,33,-0.8876,70,0.46232,66,0.36615
ENSG00000204653,ASPDH,22,-1.1134,60,0.47347,49,0.18310,46,0.07404,36,-0.3439,47,0.09901
ENSG00000131409,LRRC4B,61,-0.8832,98,-0.1439,96,-0.2117,106,-0.0289,139,0.42362,160,0.65583
ENSG00000105472,CLEC11A,25,0.03664,28,0.22532,23,-0.1014,20,-0.4065,40,0.83201,20,-0.2919
ENSG00000167755,KLK6,153,4.85701,1,-3.6945,3,-3.0289,6,-2.2318,5,-2.1541,9,-1.2655
ENSG00000169035,KLK7,6,-1.9771,21,-0.2159,26,0.12571,13,-1.2218,22,-0.1434,78,2.14625
ENSG00000142549,IGLON5,9,-0.9670,12,-0.4771,17,0.03749,20,0.49911,23,0.55640,9,-0.9340
ENSG00000105379,ETFB,228,0.78892,152,0.10482,170,0.33400,125,-0.2847,110,-0.4106,80,-0.9154
ENSG00000105568,PPP2R1A,136,-2.0861,365,-0.5894,556,0.09048,539,0.04071,752,0.58466,781,0.64965
ENSG00000167766,ZNF83,14,0.21386,12,-0.0705,15,0.37358,10,-0.4246,11,-0.2128,15,0.23290
ENSG00000130844,ZNF331,16,-0.2328,18,-0.0600,20,0.16355,17,-0.1561,21,0.22522,20,0.08601
ENSG00000179820,MYADM,28,-0.3846,15,-1.3097,23,-0.7807,46,0.61701,34,-0.0516,58,0.81604
ENSG00000126583,PRKCG,22,-3.6121,188,-0.4165,163,-0.7142,332,0.72621,345,0.57395,322,0.45574
ENSG00000105605,CACNG7,9,-1.2777,11,-0.9179,24,0.28909,24,0.43623,31,0.69838,10,-1.0218
ENSG00000142408,CACNG8,26,-0.7979,41,-0.0453,67,0.88270,19,-1.4903,44,0.06058,82,1.11827
ENSG00000170906,NDUFA3,467,-0.4535,680,0.14985,577,-0.1337,711,0.30497,635,0.03781,516,-0.2962
ENSG00000105619,TFPT,115,0.55992,96,0.25134,83,0.01391,66,-0.4591,68,-0.2993,98,0.28379
ENSG00000105618,PRPF31,38,-0.1048,43,0.09581,34,-0.3008,45,0.22119,36,-0.1785,44,0.15359
ENSG00000088038,CNOT3,24,0.12663,15,-0.5654,21,-0.0828,19,-0.2672,28,0.36986,31,0.57518
ENSG00000105617,LENG1,18,0.60662,9,-0.4100,15,0.32803,13,0.08223,4,-1.7624,12,-0.0388
ENSG00000125505,MBOAT7,44,-2.1209,123,-0.5626,125,-0.6033,246,0.79900,224,0.39960,204,0.24420
ENSG00000170892,TSEN34,14,-0.3626,17,-0.0505,13,-0.5611,18,-0.0532,17,-0.0964,35,1.10254
ENSG00000170889,RPS9,1406,1.96752,571,0.30168,355,-0.5206,301,-0.9026,322,-0.6193,367,-0.4134
ENSG00000167614,TTYH1,462,0.65405,365,0.25863,438,0.66255,216,-0.7389,269,-0.2411,191,-0.7777
ENSG00000167615,LENG8,38,0.86549,13,-0.8809,20,-0.1851,19,-0.3776,32,0.61294,22,0.00873
ENSG00000125503,PPP1R12C,60,-0.5967,93,0.08706,105,0.33785,86,-0.0395,94,0.10866,75,-0.2501
ENSG00000105048,TNNT1,6,-1.5970,22,0.29401,29,0.88358,11,-0.9680,44,1.48756,3,-2.6793
ENSG00000129990,SYT5,29,-2.2079,97,-0.3755,118,-0.0590,122,-0.0065,167,0.51620,206,0.87559
ENSG00000105063,PPP6R1,39,-0.7194,85,0.52391,57,-0.1431,64,0.07799,62,0.00698,64,0.04894
ENSG00000133265,HSPBP1,29,-1.6278,82,-0.0374,83,-0.0268,120,0.87420,54,-0.6800,62,-0.4667
ENSG00000160469,BRSK1,117,-0.2263,146,0.13613,178,0.54378,128,-0.1056,105,-0.3917,102,-0.4394
ENSG00000108107,RPL28,2805,1.71593,1328,0.35490,947,-0.2223,701,-0.8388,659,-0.7663,842,-0.3839
ENSG00000108106,UBE2S,68,-0.6599,92,-0.1993,114,0.17805,104,0.00567,119,0.21446,115,0.17080
ENSG00000187902,SHISA7,10,-1.5095,23,-0.2716,23,-0.2864,32,0.38554,22,-0.2953,45,0.87756
ENSG00000063241,ISOC2,61,0.43680,38,-0.3344,42,-0.2030,56,0.41749,27,-0.8431,42,-0.1588
ENSG00000090971,NAT14,36,-1.4345,66,-0.5195,75,-0.3766,126,0.73516,102,0.15951,98,0.10465
ENSG00000218891,ZNF579,9,-1.0385,16,-0.1755,25,0.61418,16,-0.2663,19,0.09340,21,0.22411
ENSG00000179943,FIZ1,12,-0.1089,15,0.22376,16,0.39596,9,-0.6327,14,0.14061,15,0.26477
ENSG00000171443,ZNF524,20,0.76230,12,-0.1379,18,0.59650,9,-0.6827,14,0.18506,7,-0.9841
ENSG00000213015,ZNF580,42,-0.2678,51,0.05273,55,0.21129,48,-0.0440,49,-0.0136,47,-0.0785
ENSG00000173581,CCDC106,32,-1.3317,79,0.08064,79,0.10732,74,-0.0268,92,0.33464,91,0.32296
ENSG00000063244,U2AF2,32,0.15389,18,-0.6964,27,-0.1192,29,0.00410,33,0.22652,36,0.33836
ENSG00000063245,EPN1,84,-0.9181,148,-0.0334,185,0.38832,144,-0.1050,115,-0.4297,210,0.54958
ENSG00000142409,ZNF787,23,0.73619,16,0.15282,16,0.15275,11,-0.5862,10,-0.5937,19,0.36027
ENSG00000167685,ZNF444,33,0.33761,28,0.10079,27,0.04632,28,0.13578,25,-0.1304,14,-0.9565
ENSG00000198046,ZNF667,5,-2.2117,20,-0.2217,14,-0.7740,30,0.66236,25,0.19586,34,0.67894
ENSG00000166770,ZNF667-AS1,39,-0.8179,65,-0.0109,62,-0.1049,62,-0.1171,81,0.36666,94,0.59890
ENSG00000196867,ZFP28,2,-3.1718,7,-1.3742,20,0.17368,18,-0.0249,35,1.12411,25,0.53080
ENSG00000268182,SMIM17,6,-2.1200,15,-0.8178,33,0.46834,34,0.64972,16,-0.7056,26,0.00922
ENSG00000198300,PEG3,95,-1.5957,115,-1.3084,284,0.11678,215,-0.4400,453,0.89601,523,1.15462
ENSG00000083844,ZNF264,19,0.84949,9,-0.3923,4,-1.5848,16,0.78790,9,-0.4066,9,-0.2897
ENSG00000268205,AC005261.1,51,0.10358,22,-1.2085,59,0.43084,54,0.28931,44,-0.1147,29,-0.7438
ENSG00000256060,TRAPPC2B,3,-2.7680,15,-0.5595,30,0.71326,28,0.65442,8,-1.4025,19,-0.1820
ENSG00000186230,ZNF749,10,-0.4538,15,0.15531,19,0.54386,15,0.14831,6,-1.2849,12,-0.2558
ENSG00000213762,ZNF134,13,0.06158,9,-0.5476,14,0.16784,12,-0.1259,12,-0.0941,16,0.42611
ENSG00000152467,ZSCAN1,10,-0.4723,17,0.35611,12,-0.2911,12,-0.3366,31,1.37968,7,-0.9427
ENSG00000176293,ZNF135,19,0.52269,11,-0.3342,17,0.33260,13,-0.1882,6,-1.3224,18,0.38542
ENSG00000121413,ZSCAN18,80,-0.8826,83,-0.8182,138,-0.0201,135,-0.0736,221,0.76757,193,0.53061
ENSG00000198131,ZNF544,14,-0.7242,20,-0.1616,31,0.63200,24,0.19045,16,-0.4667,15,-0.6036
ENSG00000142396,ERVK3-1,18,-1.6617,38,-0.5472,54,0.01486,69,0.58939,67,0.36947,44,-0.3233
ENSG00000283103,AC010642.2,82,0.20844,71,-0.0273,74,0.03635,76,0.10548,63,-0.2225,60,-0.3135
ENSG00000121410,A1BG,89,1.42716,35,-0.1847,31,-0.3926,19,-1.3350,58,0.63512,50,0.41221
ENSG00000083845,RPS5,915,1.53377,416,0.14009,351,-0.1576,247,-0.8621,347,-0.1545,318,-0.2930
ENSG00000083807,SLC27A5,47,-0.0804,46,-0.1032,74,0.81039,44,-0.2235,39,-0.3655,30,-0.7776
ENSG00000119574,ZBTB45,5,-1.8629,15,-0.3038,17,-0.2022,23,0.51326,28,0.69840,15,-0.3236
ENSG00000130726,TRIM28,68,-0.0895,57,-0.3743,42,-0.9046,83,0.33881,83,0.23315,103,0.59714
ENSG00000130724,CHMP2A,147,0.30050,101,-0.3003,148,0.36121,102,-0.3643,135,0.16625,113,-0.1194
ENSG00000130725,UBE2M,132,-0.3158,155,-0.0533,194,0.36203,157,-0.0498,152,-0.0903,147,-0.1400
ENSG00000099326,MZF1,21,-0.3126,19,-0.4213,33,0.52831,25,-0.0438,30,0.25832,17,-0.6309
ENSG00000247315,ZCCHC3,5,-1.8490,10,-0.8623,28,0.88803,20,0.20828,16,-0.1439,14,-0.3648
ENSG00000177732,SOX12,13,0.01553,10,-0.3352,13,-0.0143,15,0.39107,12,-0.1058,9,-0.5817
ENSG00000125841,NRSN2,76,-0.9380,130,-0.0975,129,-0.1192,152,0.21576,139,0.00993,183,0.46027
ENSG00000125826,RBCK1,47,1.35794,20,-0.0821,14,-0.7244,19,-0.2382,24,0.23197,15,-0.5511
ENSG00000125875,TBC1D20,24,-0.3035,25,-0.2369,33,0.27262,33,0.35107,16,-0.8949,26,-0.1200
ENSG00000101266,CSNK2A1,61,-0.0282,30,-1.1000,46,-0.5137,73,0.36628,78,0.38275,76,0.34356
ENSG00000271303,SRXN1,5,-2.4224,20,-0.4026,31,0.39903,27,0.15232,34,0.49011,25,-0.0070
ENSG00000125818,PSMF1,59,-0.4697,81,0.02534,71,-0.2072,93,0.35238,70,-0.2135,86,0.11232
ENSG00000125895,TMEM74B,0,-6.2495,9,-0.2291,6,-1.1033,20,1.52790,3,-1.8831,16,0.62236
ENSG00000101298,SNPH,36,-1.5077,100,0.08233,77,-0.3832,116,0.43220,117,0.33316,105,0.15820
ENSG00000125775,SDCBP2,6,-2.0548,20,-0.2428,24,0.07200,29,0.51731,25,0.15817,22,-0.0953
ENSG00000088832,FKBP1A,89,-1.0692,112,-0.7114,187,0.11847,170,-0.0688,206,0.25717,290,0.84465
ENSG00000088833,NSFL1C,83,0.26902,56,-0.3577,69,-0.0351,64,-0.1906,69,-0.0263,94,0.47723
ENSG00000286288,AL109809.5,11,-0.0364,26,1.52899,19,1.14498,4,-1.8432,1,-2.9351,10,-0.1590
ENSG00000198053,SIRPA,103,-1.0712,165,-0.3455,178,-0.2510,206,0.02053,218,0.10363,379,1.05154
ENSG00000101327,PDYN,5,-2.8502,27,-0.4141,3,-3.7716,83,2.84659,20,-0.8778,9,-1.9868
ENSG00000125835,SNRPB,34,-0.3251,28,-0.6590,45,0.12294,47,0.24766,28,-0.6298,58,0.51299
ENSG00000101361,NOP56,45,-0.5163,37,-0.8025,63,0.02429,56,-0.2260,76,0.32118,109,0.93664
ENSG00000101365,IDH3B,39,-1.1723,52,-0.7119,93,0.21895,99,0.41308,80,-0.0396,88,0.11033
ENSG00000132635,PCED1A,30,0.18898,24,-0.1400,35,0.51559,26,-0.0672,19,-0.5129,19,-0.5275
ENSG00000215305,VPS16,19,-0.6005,14,-1.0845,29,0.08157,32,0.32919,25,-0.1595,38,0.49263
ENSG00000132670,PTPRA,96,-1.0523,127,-0.6252,176,-0.1253,225,0.39071,165,-0.2127,285,0.68468
ENSG00000125901,MRPS26,75,-0.5751,97,-0.1770,109,0.02908,133,0.47479,89,-0.3066,93,-0.2427
ENSG00000101200,AVP,4,-4.4580,43,-1.1801,49,-1.0838,217,2.92199,9,-3.3857,16,-2.5958
ENSG00000185019,UBOX5,8,-0.9821,12,-0.3534,15,-5.0802,14,-0.0112,27,1.03419,12,-0.2734
ENSG00000215251,FASTKD5,7,-0.9814,8,-0.6259,7,-0.9316,18,0.82559,8,-0.7175,23,0.95256
ENSG00000088899,LZTS3,27,-2.1602,71,-0.7268,151,0.56272,124,0.19534,92,-0.3237,154,0.50789
ENSG00000198171,DDRGK1,66,0.22637,40,-0.5589,55,-0.0770,54,-0.1258,61,0.08893,77,0.49172
ENSG00000125877,ITPA,38,-0.2512,30,-0.6385,62,0.63679,44,-0.0004,37,-0.2735,38,-0.2344
ENSG00000088854,C20orf194,40,0.06394,24,-0.7534,51,0.53442,30,-0.4950,46,0.26070,46,0.26499
ENSG00000088812,ATRN,17,-1.9352,40,-0.6348,41,-0.6662,80,0.65933,76,0.37768,87,0.61115
ENSG00000101220,C20orf27,36,-1.0321,78,0.19898,74,0.13987,81,0.36538,44,-0.6966,71,0.04337
ENSG00000101222,SPEF1,11,-1.8724,37,0.00312,40,0.11718,49,0.63752,26,-0.5359,34,-0.1350
ENSG00000125817,CENPB,218,2.19117,76,0.22754,49,-0.5372,44,-0.8181,38,-0.8600,35,-0.9935
