Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000174695,TMEM167A,109,0.51732,108,0.49844,85,0.11191,72,-0.1312,72,-0.1450,81,0.05666,84,0.09472,51,-0.6568,61,-0.4391
ENSG00000038427,VCAN,18,-0.1819,45,1.30201,20,0.01303,5,-2.0884,4,-2.4629,6,-1.9386,65,1.97235,40,1.10131,14,-0.6168
ENSG00000164176,EDIL3,127,-0.3207,195,0.35451,322,1.18928,144,-0.1263,150,-0.0594,140,-0.2093,171,0.14051,124,-0.3617,111,-0.5766
ENSG00000127184,COX7C,696,-0.5903,985,-0.0521,1184,0.23846,1104,0.12780,1145,0.18491,1010,-0.0147,1029,0.01632,889,-0.2127,1079,0.10016
ENSG00000145715,RASA1,50,0.38168,17,-1.2079,48,0.34085,38,-0.0373,69,0.90943,46,0.33298,32,-0.3133,17,-1.2067,29,-0.4988
ENSG00000134480,CCNH,55,0.03193,47,-0.2167,52,-0.0540,53,-0.0101,43,-0.3317,53,-0.0025,102,1.03935,46,-0.2325,43,-0.3851
ENSG00000164180,TMEM161B,16,0.30113,14,0.06869,13,-0.1174,19,0.53401,11,-0.3462,11,-0.4002,29,1.25069,12,-0.2336,8,-0.8385
ENSG00000247828,TMEM161B-AS1,42,-0.5194,54,-0.1160,87,0.64832,59,0.02789,94,0.76995,54,-0.1319,43,-0.4812,42,-0.5111,58,-0.0188
ENSG00000245526,LINC00461,32,-0.4973,78,0.89679,31,-0.5329,46,0.06450,35,-0.3708,38,-0.2682,52,0.23312,58,0.41039,43,-0.0490
ENSG00000081189,MEF2C,886,0.87359,478,-0.1234,271,-0.9934,746,0.58807,511,-0.0186,655,0.47690,258,-1.0627,308,-0.8001,390,-0.4759
ENSG00000153140,CETN3,35,0.53475,35,0.50637,14,-0.9228,28,0.14527,15,-0.7803,27,0.10887,23,-0.1036,29,0.21787,22,-0.2515
ENSG00000176055,MBLAC2,32,0.73578,16,-0.3763,27,0.43396,24,0.22938,17,-0.2444,30,0.82351,12,-0.7549,9,-1.2540,8,-1.4721
ENSG00000164199,ADGRV1,9,-0.7410,15,0.11355,4,-1.7495,8,-0.7639,6,-1.1542,11,-0.3775,8,-0.7579,28,1.11720,28,1.25140
ENSG00000113369,ARRDC3,39,0.38253,61,1.11386,37,0.28035,14,-1.1675,19,-0.7342,22,-0.5732,44,0.58683,45,0.61423,21,-0.6339
ENSG00000237187,NR2F1-AS1,47,-0.3941,50,-0.3025,40,-0.6563,116,1.03113,52,-0.2462,78,0.47792,22,-1.5107,46,-0.4566,64,0.07638
ENSG00000175745,NR2F1,236,0.64749,161,0.03205,103,-0.6532,148,-0.1012,198,0.36357,195,0.42577,88,-0.8872,113,-0.5196,129,-0.3326
ENSG00000113391,FAM172A,32,-0.1645,47,0.47230,39,0.16413,39,0.15095,47,0.46052,34,-0.0445,29,-0.2674,23,-0.6548,31,-0.1965
ENSG00000133302,SLF1,19,-0.6870,16,-0.9542,54,0.98745,40,0.47040,47,0.75667,36,0.38198,12,-1.3809,21,-0.4789,19,-0.7511
ENSG00000175471,MCTP1,78,0.85153,43,-0.0787,30,-0.6270,49,0.10684,44,-0.0457,60,0.53962,27,-0.8074,32,-0.5560,33,-0.5508
ENSG00000198677,TTC37,63,0.22930,57,0.05067,55,0.00590,72,0.43008,52,-0.0832,59,0.16140,54,-0.0274,37,-0.6051,45,-0.3454
ENSG00000164292,RHOBTB3,47,-0.0407,87,0.94328,13,-1.9072,16,-1.6277,9,-2.4682,17,-1.7302,104,1.23403,119,1.48545,68,0.58875
ENSG00000173221,GLRX,25,-0.8941,57,0.36491,51,0.20747,49,0.12749,82,0.97011,46,0.02811,48,0.08326,14,-1.7394,39,-0.2492
ENSG00000118985,ELL2,82,0.33584,60,-0.1638,63,-0.0875,63,-0.0739,49,-0.4730,67,0.01591,143,1.25805,47,-0.5224,45,-0.6645
ENSG00000175426,PCSK1,71,1.82344,41,0.87012,5,-2.2760,24,0.01619,15,-0.7139,30,0.46134,12,-1.0738,7,-1.8524,11,-1.2327
ENSG00000153113,CAST,26,-0.2372,35,0.20515,22,-0.4882,21,-0.5680,15,-1.0443,28,-0.1942,89,1.79950,34,0.14949,21,-0.6209
ENSG00000113441,LNPEP,98,1.03867,57,0.15301,49,-0.0783,67,0.39401,76,0.60995,50,-0.0523,46,-0.1912,34,-0.6433,22,-1.3880
ENSG00000145721,LIX1,18,0.60547,20,0.78721,3,-2.1256,10,-0.2026,2,-2.2366,3,-2.1922,23,1.04742,32,1.59444,14,0.21868
ENSG00000174136,RGMB,125,0.64164,43,-1.0164,131,0.71583,76,-0.1379,106,0.38323,111,0.58219,54,-0.6660,34,-1.3765,50,-0.8539
ENSG00000153922,CHD1,16,-0.3626,24,0.28839,15,-0.4570,24,0.33294,11,-0.8978,15,-0.5426,56,1.73595,24,0.28444,12,-0.7800
ENSG00000174132,FAM174A,69,0.47712,68,0.45489,44,-0.2404,54,0.07047,55,0.10297,67,0.54493,24,-1.1606,24,-1.1495,38,-0.5027
ENSG00000113532,ST8SIA4,14,0.25448,61,3.03927,9,-0.4493,5,-1.2392,11,-0.0419,6,-1.0538,6,-1.0649,8,-0.5666,4,-1.7532
ENSG00000145730,PAM,104,-0.2101,242,1.15702,158,0.44773,106,-0.1901,265,1.31574,105,-0.2481,87,-0.4924,35,-1.8318,61,-1.1028
ENSG00000145725,PPIP5K2,27,0.53783,44,1.36318,14,-0.4688,11,-0.8225,22,0.22434,16,-0.3174,23,0.29213,16,-0.3178,12,-0.7218
ENSG00000181751,C5orf30,28,-0.5763,18,-1.1897,54,0.43097,60,0.60574,35,-0.2367,74,1.28989,13,-1.6835,14,-1.6166,23,-0.9047
ENSG00000112874,NUDT12,8,-0.3559,21,1.23275,3,-1.4466,6,-0.6854,1,-2.9736,9,-0.1902,20,1.17058,11,0.26548,10,-0.0075
ENSG00000184349,EFNA5,42,2.50574,24,1.42883,1,-2.6520,3,-1.5027,2,-2.1778,5,-1.0581,16,0.71189,8,-0.2693,3,-1.6452
ENSG00000145743,FBXL17,140,0.87990,116,0.56444,72,-0.1841,154,1.04363,60,-0.4593,70,-0.2755,58,-0.5196,64,-0.3632,50,-0.8053
ENSG00000151422,FER,17,0.20939,21,0.58717,12,-0.2563,15,0.04480,5,-1.5992,9,-0.8818,20,0.47412,12,-0.3346,24,0.86192
ENSG00000198961,PJA2,556,0.62398,402,0.10480,321,-0.2513,483,0.39593,463,0.32891,457,0.38539,228,-0.7761,202,-0.9565,247,-0.7047
ENSG00000164209,SLC25A46,163,0.84248,87,-0.1677,63,-0.6597,92,-0.0794,93,-0.0552,132,0.63746,88,-0.1506,45,-1.1706,66,-0.6235
ENSG00000152495,CAMK4,56,-0.6151,27,-1.6791,122,0.61032,108,0.40161,160,1.06131,103,0.42068,69,-0.2879,28,-1.6486,61,-0.5277
ENSG00000164211,STARD4,24,0.58914,22,0.42994,7,-1.2545,6,-1.4116,19,0.15844,16,-0.0665,34,1.16001,15,-0.1454,12,-0.5190
ENSG00000134986,NREP,80,1.06891,134,1.99985,5,-3.0503,30,-0.4733,30,-0.4908,29,-0.6734,48,0.22796,38,-0.1487,24,-0.9261
ENSG00000224032,EPB41L4A-AS1,45,-0.4787,64,0.07260,74,0.29499,65,0.10157,77,0.36619,63,0.05456,35,-0.8704,53,-0.2193,66,0.13859
ENSG00000134982,APC,165,0.09469,181,0.24811,59,-1.4704,180,0.23844,75,-1.1138,109,-0.6434,195,0.36148,301,1.08717,189,0.34711
ENSG00000153037,SRP19,57,-0.5239,65,-0.3318,84,0.07031,118,0.61643,138,0.87166,89,0.20288,66,-0.3153,50,-0.7308,60,-0.5013
ENSG00000129625,REEP5,410,0.19539,300,-0.2940,232,-0.6844,411,0.20143,523,0.59130,464,0.50136,283,-0.3801,165,-1.2001,313,-0.2482
ENSG00000172795,DCP2,31,0.21539,61,1.33830,32,0.29571,23,-0.2461,21,-0.4065,24,-0.2304,28,0.07519,17,-0.6555,19,-0.5711
ENSG00000047188,YTHDC2,21,0.08137,25,0.37280,28,0.50993,13,-0.6993,20,0.01491,25,0.44495,19,-0.1088,15,-0.4219,12,-0.8200
ENSG00000080709,KCNN2,13,0.33440,13,0.33695,15,0.54282,13,0.40327,15,0.54937,11,0.17140,6,-0.9093,6,-0.7478,5,-1.1625
ENSG00000152503,TRIM36,100,0.96360,30,-0.9125,30,-0.9137,98,0.92526,42,-0.4177,73,0.55698,24,-1.2269,38,-0.5613,40,-0.5266
ENSG00000164219,PGGT1B,15,0.63880,12,0.32174,11,0.11329,13,0.38591,7,-0.4794,5,-1.2192,12,0.24703,15,0.63668,10,0.04042
ENSG00000164221,CCDC112,37,0.48335,24,-0.2090,21,-0.3514,17,-0.7099,23,-0.2113,41,0.84841,21,-0.4055,34,0.36196,12,-1.2320
ENSG00000145780,FEM1C,24,-0.2006,21,-0.4072,52,1.00558,29,0.07465,32,0.21118,21,-0.5065,38,0.50246,26,-0.0648,23,-0.2790
ENSG00000134970,TMED7,65,0.20046,70,0.33795,61,0.10927,44,-0.3948,64,0.18105,50,-0.2534,114,1.12735,40,-0.5518,38,-0.6602
ENSG00000129596,CDO1,56,-0.0456,38,-0.6202,69,0.28625,64,0.18345,143,1.51703,63,0.18574,16,-1.8585,26,-1.1696,43,-0.4831
ENSG00000145782,ATG12,57,0.24269,81,0.80945,34,-0.5732,35,-0.4939,54,0.16713,54,0.20899,62,0.38743,38,-0.3972,31,-0.7598
ENSG00000177879,AP3S1,145,0.32868,87,-0.4725,95,-0.3399,186,0.72726,117,-0.0153,163,0.66224,90,-0.4151,58,-1.0793,74,-0.7652
ENSG00000145781,COMMD10,18,0.10226,12,-0.5008,14,-0.2014,30,0.93163,11,-0.6117,20,0.40963,11,-0.5916,8,-1.0732,17,0.01707
ENSG00000092421,SEMA6A,15,-0.0783,30,1.06368,4,-2.0679,9,-0.7679,8,-1.0243,15,-0.0529,35,1.29426,26,0.79234,8,-1.1093
ENSG00000172869,DMXL1,25,-0.0055,53,1.23554,23,-0.0940,23,-0.0937,26,0.05804,27,0.11777,26,0.05209,15,-0.7290,14,-0.9561
ENSG00000133835,HSD17B4,43,-0.0331,87,1.09772,40,-0.1362,30,-0.6051,39,-0.2012,41,-0.1427,47,0.11523,41,-0.1292,40,-0.1673
ENSG00000205302,SNX2,49,-0.0470,46,-0.1465,47,-0.0892,51,0.01677,46,-0.1412,62,0.43535,43,-0.2470,31,-0.7530,51,0.04549
ENSG00000064652,SNX24,12,-0.0885,22,0.83655,8,-0.7825,10,-0.3457,12,-0.1836,10,-0.4987,27,1.19590,13,0.01182,11,-0.2579
ENSG00000151292,CSNK1G3,48,0.23205,33,-0.3217,48,0.22105,59,0.57723,31,-0.4553,38,-0.1558,56,0.47000,30,-0.4863,38,-0.1222
ENSG00000155324,GRAMD2B,11,-1.0585,23,0.05179,12,-0.9500,10,-1.1399,12,-0.8725,9,-1.5277,76,2.09966,47,1.21407,24,0.15389
ENSG00000164904,ALDH7A1,38,-0.3885,56,0.22532,28,-0.8635,33,-0.5975,21,-1.2519,24,-1.2516,96,1.09734,116,1.42892,63,0.45952
ENSG00000164902,PHAX,70,0.06836,66,-0.0239,63,-0.0994,59,-0.2054,75,0.16531,82,0.38098,72,0.09695,59,-0.2032,49,-0.5173
ENSG00000164241,C5orf63,1766,1.46544,1262,0.88200,104,-2.9180,169,-2.2096,134,-2.5472,104,-3.1788,504,-0.5787,3808,3.06880,368,-1.1293
ENSG00000145794,MEGF10,19,0.77702,27,1.36941,0,-4.1396,18,0.71354,1,-3.4723,4,-1.5454,3,-2.0075,23,1.11919,17,0.67875
ENSG00000245937,LINC01184,19,-0.4430,26,0.00853,21,-0.2861,24,-0.0783,27,0.10247,32,0.44829,28,0.15812,23,-0.1636,21,-0.3435
ENSG00000064651,SLC12A2,24,-0.1274,59,1.35117,7,-1.9937,13,-1.0090,10,-1.3812,18,-0.6462,69,1.65131,48,0.99513,13,-1.1151
ENSG00000066583,ISOC1,34,0.97111,32,0.88017,7,-1.4184,29,0.72239,17,-0.1410,15,-0.3743,34,0.95090,10,-0.9213,7,-1.4986
ENSG00000198108,CHSY3,15,0.50745,3,-1.9068,21,0.98701,18,0.72965,14,0.32699,12,0.13158,10,-0.1388,5,-1.0138,6,-1.0335
ENSG00000169567,HINT1,711,-0.2604,760,-0.1571,835,-0.0100,895,0.09886,783,-0.1115,1152,0.64535,642,-0.4182,491,-0.8292,756,-0.1820
ENSG00000186687,LYRM7,121,1.15011,89,0.63529,43,-0.5014,60,0.00521,55,-0.1427,48,-0.4068,52,-0.2069,74,0.33024,40,-0.6672
ENSG00000158985,CDC42SE2,226,0.88070,156,0.27316,92,-0.5577,127,-0.0584,90,-0.5828,168,0.49161,113,-0.2389,96,-0.4818,87,-0.6915
ENSG00000158987,RAPGEF6,13,-0.0435,19,0.55077,29,1.20874,3,-2.0717,18,0.41190,10,-0.5955,16,0.29835,14,0.07337,10,-0.4189
ENSG00000217128,FNIP1,21,-0.0066,12,-0.8632,22,0.11095,35,0.84807,32,0.69043,23,0.21702,19,-0.1082,13,-0.7216,13,-0.8134
ENSG00000164398,ACSL6,148,0.46286,189,0.86705,102,-0.1214,95,-0.2342,159,0.57838,83,-0.5193,77,-0.5648,98,-0.1792,104,-0.1013
ENSG00000072682,P4HA2,13,0.19933,10,-0.0922,11,-0.0620,13,0.28954,14,0.36336,19,1.07282,5,-1.2708,7,-0.6709,2,-2.2781
ENSG00000131435,PDLIM4,9,-0.2160,14,0.48599,18,0.90360,4,-1.3375,3,-1.7134,5,-1.1263,31,1.89392,12,0.22178,7,-0.4647
ENSG00000125347,IRF1,2,-2.5679,7,-0.8587,6,-1.1161,1,-3.3731,3,-1.8142,2,-2.7468,103,4.36424,14,0.15016,5,-1.3612
ENSG00000113522,RAD50,100,0.82431,80,0.46479,51,-0.2418,53,-0.1808,76,0.37949,53,-0.2089,47,-0.3663,57,-0.0831,46,-0.4240
ENSG00000131437,KIF3A,509,1.45632,323,0.67516,92,-1.2770,181,-0.2467,164,-0.4021,222,0.09256,150,-0.5314,180,-0.2516,139,-0.7008
ENSG00000164402,SEPTIN8,146,0.08969,188,0.49076,83,-0.7785,109,-0.3645,118,-0.2481,169,0.39901,160,0.23453,138,0.00441,104,-0.4772
ENSG00000198944,SOWAHA,35,-2.0360,36,-1.9880,381,1.75782,120,-0.1838,187,0.51936,134,-0.0132,43,-1.7113,55,-1.3498,179,0.50972
ENSG00000164403,SHROOM1,5,-0.8786,10,0.06103,10,-0.0389,13,0.44028,4,-1.4153,8,-0.4386,27,1.63345,16,0.74797,5,-0.9749
ENSG00000164405,UQCRQ,285,-1.0493,469,-0.2939,568,0.00510,526,-0.1144,592,0.07248,608,0.13838,494,-0.2112,461,-0.3200,786,0.59060
ENSG00000072364,AFF4,42,-0.4620,56,0.00482,79,0.54525,48,-0.2247,48,-0.2502,53,-0.1103,99,0.92548,39,-0.5410,51,-0.1557
ENSG00000155329,ZCCHC10,20,0.05472,23,0.28308,16,-0.3245,14,-0.5137,23,0.26639,20,0.11723,28,0.56403,18,-0.1369,15,-0.4510
ENSG00000170606,HSPA4,87,-0.2086,97,-0.0427,134,0.46834,117,0.24858,138,0.52127,113,0.24123,65,-0.6694,66,-0.6315,77,-0.4306
ENSG00000113583,C5orf15,32,0.33869,25,-0.0730,19,-0.4932,15,-0.8365,18,-0.5087,35,0.63464,32,0.34314,16,-0.6901,23,-0.1759
ENSG00000213585,VDAC1,279,0.00133,233,-0.2805,255,-0.1419,328,0.25879,506,0.96923,363,0.53512,160,-0.8541,110,-1.4205,193,-0.6189
ENSG00000113558,SKP1,667,-0.1191,841,0.24674,704,-0.0342,910,0.37314,562,-0.3855,918,0.49005,555,-0.4052,498,-0.5690,572,-0.3876
ENSG00000113575,PPP2CA,298,0.48121,244,0.15843,191,-0.2234,198,-0.1687,247,0.17678,298,0.61357,161,-0.4847,134,-0.7672,140,-0.7609
ENSG00000006837,CDKL3,4,-1.3102,7,-0.4683,9,0.03314,21,1.27665,3,-1.4165,5,-1.1313,5,-0.9817,13,0.46536,18,1.21351
ENSG00000119048,UBE2B,176,0.32246,139,-0.0492,136,-0.0803,136,-0.0824,200,0.53150,176,0.40375,111,-0.3945,85,-0.8117,106,-0.5143
ENSG00000237190,CDKN2AIPNL,80,0.45155,59,-0.0315,53,-0.2002,60,-0.0116,88,0.60420,66,0.19263,58,-0.0623,26,-1.2701,50,-0.3209
ENSG00000043143,JADE2,56,0.57631,44,0.18591,46,0.25260,51,0.42379,67,0.87587,35,-0.1947,15,-1.4749,30,-0.3879,27,-0.6174
ENSG00000152700,SAR1B,24,-0.5920,34,-0.0250,33,-0.0922,47,0.46898,32,-0.1486,26,-0.5205,39,0.17887,49,0.54014,41,0.28878
ENSG00000164615,CAMLG,161,0.35211,144,0.17631,134,0.06040,169,0.42973,149,0.23465,135,0.09971,100,-0.3919,91,-0.5337,95,-0.5053
ENSG00000145833,DDX46,55,0.59188,41,0.12327,31,-0.3040,31,-0.3114,33,-0.2283,38,-0.0167,47,0.33102,39,0.03031,33,-0.2363
ENSG00000181904,C5orf24,42,-0.2472,56,0.19650,74,0.63607,34,-0.5757,53,0.08501,65,0.53704,42,-0.2465,27,-0.9133,36,-0.5244
ENSG00000113621,TXNDC15,49,0.25122,53,0.36289,36,-0.2374,49,0.23498,43,0.04804,44,0.10663,33,-0.3875,30,-0.5413,39,-0.1176
ENSG00000113648,H2AFY,129,0.50199,118,0.36152,105,0.18206,97,0.05224,115,0.31593,90,-0.0797,95,0.01891,74,-0.3677,62,-0.6924
ENSG00000145824,CXCL14,77,-1.1833,110,-0.6352,93,-0.8860,457,1.70329,115,-0.5653,107,-0.7913,89,-0.9585,140,-0.2664,296,1.07595
ENSG00000145832,SLC25A48,8,-0.1110,7,-0.2174,9,0.10798,6,-0.4127,2,-1.8940,4,-1.2666,4,-1.1719,18,1.19246,17,1.36704
ENSG00000113658,SMAD5,25,0.79885,21,0.50576,12,-0.3596,11,-0.4047,13,-0.2694,13,-0.2135,16,0.06464,21,0.50762,11,-0.4985
ENSG00000152377,SPOCK1,606,1.88572,341,0.86050,80,-1.3974,205,0.03738,113,-0.8815,159,-0.4342,178,-0.1887,194,-0.0506,106,-1.0389
ENSG00000146021,KLHL3,34,1.51960,17,0.36175,18,0.47350,13,-0.0047,18,0.43516,13,0.01864,5,-1.5374,5,-1.3709,5,-1.4714
ENSG00000177733,HNRNPA0,160,0.26162,152,0.17677,166,0.32239,122,-0.1656,159,0.25398,128,-0.1082,173,0.38297,86,-0.6978,113,-0.3157
ENSG00000031003,FAM13B,62,0.45513,58,0.32903,65,0.52897,35,-0.4613,54,0.22871,48,0.04505,58,0.32608,26,-0.9077,30,-0.7226
ENSG00000112981,NME5,16,-0.9917,29,-0.0941,42,0.51544,36,0.26805,40,0.43440,37,0.37022,14,-1.1850,21,-0.5565,29,-0.1034
ENSG00000112983,BRD8,62,0.55300,51,0.23178,34,-0.3650,57,0.41182,58,0.45735,55,0.46968,20,-1.2026,21,-1.0958,28,-0.7473
ENSG00000094880,CDC23,20,0.31649,12,-0.4781,17,0.01419,22,0.42547,17,-0.0171,17,0.00951,22,0.45111,14,-0.2562,13,-0.4307
ENSG00000120709,FAM53C,52,0.43552,40,0.04660,36,-0.1346,35,-0.1843,45,0.20582,49,0.42794,28,-0.5124,33,-0.2875,28,-0.5471
ENSG00000120733,KDM3B,37,0.33979,21,-0.5189,31,0.04733,30,0.00830,18,-0.8015,33,0.17036,40,0.47870,27,-0.1473,28,-0.1043
ENSG00000132563,REEP2,162,0.42511,88,-0.5272,90,-0.5035,139,0.17904,144,0.23131,171,0.64796,70,-0.8886,71,-0.8596,107,-0.2465
ENSG00000120738,EGR1,196,-0.9561,361,-0.0193,980,1.66075,234,-0.6878,699,1.05935,266,-0.5792,330,-0.1592,247,-0.6070,269,-0.5126
ENSG00000120705,ETF1,66,0.09317,59,-0.0832,67,0.12418,55,-0.1918,70,0.20519,62,-0.0083,94,0.67739,38,-0.7470,54,-0.2193
ENSG00000113013,HSPA9,220,0.29413,184,0.00609,122,-0.6300,168,-0.1356,232,0.37688,198,0.15244,180,-0.0241,155,-0.2578,171,-0.1191
ENSG00000044115,CTNNA1,51,-0.3039,109,0.92541,47,-0.4261,37,-0.7737,36,-0.8161,45,-0.5671,116,1.01671,92,0.63873,59,-0.0896
ENSG00000146006,LRRTM2,74,1.38188,50,0.71020,28,-0.1936,45,0.56588,22,-0.5657,22,-0.6945,35,0.17243,22,-0.5742,20,-0.7299
ENSG00000120725,SIL1,24,0.17096,34,0.70382,19,-0.1806,15,-0.5798,39,0.91719,20,-0.1898,25,0.19250,15,-0.6079,16,-0.5049
ENSG00000120727,PAIP2,195,0.20141,254,0.63503,115,-0.6207,224,0.43063,200,0.24350,173,0.01515,153,-0.1784,122,-0.5304,138,-0.3707
ENSG00000170464,DNAJC18,82,0.90328,67,0.56370,29,-0.7334,62,0.45554,78,0.80975,46,-0.0271,24,-1.0269,30,-0.6924,26,-0.9530
ENSG00000131508,UBE2D2,96,-0.3953,85,-0.5729,141,0.21168,125,0.01748,155,0.36644,156,0.47597,124,0.00447,78,-0.7073,104,-0.2937
ENSG00000171604,CXXC5,333,1.26718,77,-1.0681,126,-0.3148,221,0.57375,147,-0.0789,172,0.21218,116,-0.4471,128,-0.2900,94,-0.8148
ENSG00000146005,PSD2,32,-0.4361,53,0.35169,30,-0.5220,34,-0.3541,27,-0.7058,42,-0.0544,40,-0.1012,63,0.62538,54,0.41271
ENSG00000185129,PURA,89,0.80342,65,0.27671,42,-0.3874,52,-0.0659,34,-0.7129,54,0.00769,57,0.08126,55,0.02646,46,-0.2620
ENSG00000182700,IGIP,111,0.82809,72,0.12291,56,-0.2737,104,0.70649,57,-0.2356,69,0.07167,40,-0.7768,45,-0.5949,53,-0.3755
ENSG00000120306,CYSTM1,76,-0.1105,107,0.42510,55,-0.6093,81,-0.0094,50,-0.7614,74,-0.1910,119,0.60593,87,0.09751,92,0.20545
ENSG00000113068,PFDN1,74,-0.5958,109,0.00030,104,-0.0766,153,0.54073,163,0.64211,123,0.23838,107,-0.0319,61,-0.8983,84,-0.4320
ENSG00000113070,HBEGF,5,-1.4876,16,0.26030,9,-0.6102,0,-4.1760,1,-3.0208,2,-2.8434,85,3.58486,19,0.57938,9,-0.6589
ENSG00000131503,ANKHD1,85,1.15102,44,0.05086,21,-1.0506,40,-0.0724,39,-0.1362,27,-0.7874,57,0.47682,83,1.09754,28,-0.6808
ENSG00000213523,SRA1,36,0.04639,41,0.23978,36,0.02498,43,0.30721,37,0.07978,28,-0.4380,52,0.63674,26,-0.4362,34,-0.0753
ENSG00000113108,APBB3,31,-0.0650,44,0.48552,25,-0.3902,39,0.29070,54,0.83429,43,0.56765,24,-0.4146,13,-1.3779,14,-1.3150
ENSG00000176087,SLC35A4,10,-0.6133,10,-0.5579,12,-0.3111,16,0.10847,17,0.24036,16,0.20913,16,0.14634,24,0.77076,11,-0.4541
ENSG00000170458,CD14,3,-3.0671,19,-0.6585,40,0.46647,5,-2.5985,7,-2.1583,8,-2.1599,178,3.40476,32,0.08909,25,-0.2926
ENSG00000131495,NDUFA2,168,-0.5256,180,-0.4222,217,-0.1271,233,-0.0201,285,0.29905,266,0.23860,227,-0.0588,186,-0.3693,267,0.22122
ENSG00000113141,IK,77,-0.1035,82,-0.0029,59,-0.5023,79,-0.0699,94,0.21229,82,-0.0065,115,0.53848,98,0.27385,68,-0.3126
ENSG00000120314,WDR55,10,-0.0383,23,1.26383,13,0.37334,10,-0.0390,5,-0.9647,11,0.09513,12,0.16602,7,-0.5800,6,-0.9150
ENSG00000170445,HARS,70,0.02984,71,0.04332,45,-0.6609,78,0.18994,77,0.18569,89,0.51230,56,-0.3146,55,-0.3517,54,-0.4138
ENSG00000146007,ZMAT2,226,0.07107,162,-0.4490,230,0.09885,296,0.50445,227,0.07932,256,0.33696,126,-0.8258,173,-0.3430,191,-0.2049
ENSG00000120327,PCDHB14,17,0.37130,5,-1.4415,16,0.30001,21,0.72615,13,-0.0445,19,0.74576,4,-1.5406,5,-1.2786,10,-0.4848
ENSG00000178913,TAF7,72,-0.6254,82,-0.4297,128,0.25593,118,0.13354,160,0.61756,134,0.42195,90,-0.2910,66,-0.7673,92,-0.2786
ENSG00000131504,DIAPH1,19,-0.3182,26,0.16233,33,0.50645,16,-0.6364,21,-0.1728,22,-0.1081,42,0.90256,18,-0.3807,21,-0.1951
ENSG00000171720,HDAC3,24,-0.2076,27,-0.0257,29,0.09293,22,-0.3409,42,0.71208,32,0.30835,29,0.09986,15,-0.9305,22,-0.3752
ENSG00000164620,RELL2,13,-0.3777,30,0.99003,7,-1.3340,14,-0.1899,36,1.30535,17,0.06969,16,-0.0645,5,-1.6482,12,-0.5219
ENSG00000081791,DELE1,16,0.07938,24,0.68179,15,-0.0770,16,0.00142,10,-0.6993,15,-0.1010,21,0.45267,11,-0.4900,15,-0.0619
ENSG00000013561,RNF14,50,0.28915,38,-0.1542,27,-0.6976,44,0.08479,44,0.07432,61,0.76356,34,-0.3370,29,-0.5432,27,-0.7107
ENSG00000113552,GNPDA1,51,0.11506,34,-0.5229,61,0.39183,52,0.14457,59,0.34349,67,0.67167,31,-0.6440,15,-1.6963,34,-0.5460
ENSG00000131507,NDFIP1,866,0.56954,732,0.29734,388,-0.6905,741,0.31758,645,0.09634,827,0.63325,359,-0.8082,281,-1.1787,394,-0.7212
ENSG00000113578,FGF1,44,0.13478,70,0.88702,5,-2.9753,12,-1.8126,7,-2.5688,13,-1.8830,140,2.15515,86,1.24401,40,-0.0141
ENSG00000145819,ARHGAP26,87,0.43399,50,-0.4487,96,0.58955,77,0.22603,56,-0.2578,78,0.32635,48,-0.5026,51,-0.3998,48,-0.5313
ENSG00000113580,NR3C1,43,0.22385,62,0.81828,31,-0.2889,40,0.11084,29,-0.3758,39,0.08157,47,0.36032,33,-0.1732,23,-0.8181
ENSG00000145817,YIPF5,58,0.30460,56,0.25015,46,-0.0842,47,-0.0476,62,0.40479,58,0.35780,22,-1.1672,31,-0.6562,41,-0.2792
ENSG00000183775,KCTD16,151,0.16797,138,0.02749,157,0.23163,246,0.96493,158,0.24497,160,0.32047,66,-1.0916,86,-0.7050,73,-1.0076
ENSG00000133706,LARS,73,0.42236,58,0.06851,54,-0.0563,53,-0.0857,62,0.16465,59,0.09802,47,-0.2598,55,-0.0258,46,-0.3321
ENSG00000091009,RBM27,55,0.74852,44,0.37927,51,0.62598,22,-0.7029,41,0.26598,27,-0.4584,51,0.62286,27,-0.3758,21,-0.7882
ENSG00000113649,TCERG1,66,0.73855,30,-0.5235,55,0.44927,53,0.37783,46,0.16203,46,0.17582,27,-0.6406,33,-0.3804,26,-0.7465
ENSG00000156475,PPP2R2B,151,0.02532,126,-0.2463,118,-0.3476,112,-0.4347,197,0.45515,207,0.68335,113,-0.4138,69,-1.1616,135,-0.1577
ENSG00000113657,DPYSL3,135,1.18077,77,0.25987,16,-2.0620,73,0.16876,32,-1.0745,67,0.04859,82,0.35487,70,0.10410,50,-0.4719
ENSG00000176049,JAKMIP2,47,0.33439,38,-0.0327,38,-0.0052,38,0.00712,54,0.53258,44,0.24714,28,-0.4969,32,-0.2561,27,-0.5823
