Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000126106,TMEM53,13,-0.2160,18,0.63150,12,-0.3232,10,-0.6256
ENSG00000142937,RPS8,778,-0.3817,849,-0.3750,1784,0.98471,1088,0.21574
ENSG00000070785,EIF2B3,18,-0.5803,29,0.40900,26,0.05409,23,-0.1962
ENSG00000126107,HECTD3,19,0.34747,17,0.26842,10,-0.6793,12,-0.4417
ENSG00000126088,UROD,72,-0.0977,82,0.18141,68,-0.1801,73,-0.1029
ENSG00000132763,MMACHC,7,-0.5694,12,0.34528,8,-0.4274,11,0.06368
ENSG00000117450,PRDX1,376,0.27491,284,-0.3359,363,0.19382,346,0.14214
ENSG00000117448,AKR1A1,53,0.23584,49,0.12766,32,-0.5983,43,-0.1531
ENSG00000132780,NASP,29,0.02501,28,-0.0473,39,0.46413,26,-0.1772
ENSG00000159592,GPBP1L1,32,0.61631,20,-0.2891,29,0.41923,19,-0.3536
ENSG00000159596,TMEM69,15,0.32370,13,0.05535,15,0.25021,10,-0.4823
ENSG00000086015,MAST2,21,0.40265,17,0.01927,19,0.20588,13,-0.4822
ENSG00000117461,PIK3R3,37,0.45079,21,-0.7214,82,1.78956,19,-0.7162
ENSG00000085998,POMGNT1,55,0.44060,47,0.23376,25,-0.8218,34,-0.4405
ENSG00000132128,LRRC41,55,0.30709,50,0.28737,35,-0.4021,34,-0.5292
ENSG00000173660,UQCRH,399,-0.3003,555,0.47872,370,-0.3928,407,-0.2977
ENSG00000117480,FAAH,29,-0.0785,39,0.84807,26,-0.1981,15,-1.2294
ENSG00000079277,MKNK1,14,-0.7581,29,0.84502,18,-0.2994,16,-0.5727
ENSG00000123472,ATPAF1,127,0.46357,90,-0.2325,91,-0.1139,96,-0.0267
ENSG00000159658,EFCAB14,61,0.47133,35,-0.6994,95,1.16189,43,-0.1357
ENSG00000186377,CYP4X1,18,-0.1615,28,1.26017,13,-0.6184,6,-1.8078
ENSG00000162368,CMPK1,114,0.70268,70,-0.2580,94,0.31315,61,-0.4373
ENSG00000162373,BEND5,22,-0.1810,31,0.82976,10,-1.2431,16,-0.6711
ENSG00000162374,ELAVL4,230,1.20970,127,0.14333,55,-1.1926,58,-1.2806
ENSG00000185104,FAF1,28,-0.0902,33,0.28310,30,0.03019,25,-0.3440
ENSG00000123091,RNF11,492,0.65916,358,0.13679,233,-0.5933,245,-0.6079
ENSG00000085832,EPS15,205,0.85199,107,-0.4962,133,0.04940,120,-0.1265
ENSG00000117859,OSBPL9,15,0.46837,9,-0.5970,17,0.61658,12,0.09787
ENSG00000078618,NRDC,63,0.02005,70,0.33605,43,-0.5797,54,-0.2741
ENSG00000169213,RAB3B,209,2.87523,23,-1.9719,33,-0.8758,36,-0.8623
ENSG00000117862,TXNDC12,30,0.36366,25,0.11865,21,-0.2180,19,-0.3944
ENSG00000134717,BTF3L4,74,0.10993,83,0.53700,38,-0.9092,51,-0.5608
ENSG00000157077,ZFYVE9,38,0.41612,31,0.16295,24,-0.3368,23,-0.4697
ENSG00000134748,PRPF38A,25,0.41422,16,-0.5798,30,0.63492,21,0.11326
ENSG00000134744,TUT4,25,0.62924,14,-0.5569,23,0.48609,17,-0.0300
ENSG00000162377,COA7,19,-0.0280,24,0.64757,11,-0.8041,14,-0.6405
ENSG00000162378,ZYG11B,237,0.85781,158,0.18624,73,-1.0788,95,-0.8022
ENSG00000116171,SCP2,72,-0.0276,65,-0.3406,120,0.79157,76,0.06667
ENSG00000162384,CZIB,49,-0.0831,52,0.03103,73,0.54601,45,-0.2525
ENSG00000162385,MAGOH,20,-0.8607,43,0.79057,26,-0.3712,27,-0.4019
ENSG00000157193,LRP8,90,2.19041,17,-1.3962,31,-0.0194,20,-0.7527
ENSG00000058804,NDC1,16,0.93675,10,0.19007,2,-2.2346,6,-0.6892
ENSG00000058799,YIPF1,20,0.17048,21,0.48112,14,-0.3478,12,-0.7336
ENSG00000081870,HSPB11,32,-0.6490,64,1.03425,24,-1.0421,33,-0.6753
ENSG00000116209,TMEM59,173,0.16104,162,0.08479,170,0.11869,134,-0.3029
ENSG00000116221,MRPL37,46,-0.2699,67,0.67254,36,-0.6357,41,-0.5260
ENSG00000157216,SSBP3,339,1.17462,155,-0.4282,145,-0.3495,142,-0.4511
ENSG00000243725,TTC4,20,0.76813,14,0.22663,6,-1.1295,8,-0.7351
ENSG00000116133,DHCR24,181,0.22289,203,0.81232,90,-0.8788,80,-1.2028
ENSG00000162402,USP24,22,-0.0562,25,0.28395,17,-0.4452,20,-0.1824
ENSG00000162407,PLPP3,105,0.26329,42,-1.7358,170,1.01995,153,1.11845
ENSG00000162409,PRKAA2,40,-0.4975,76,1.29836,18,-1.6571,29,-1.0707
ENSG00000173406,DAB1,10,-0.5932,20,1.01394,1,-3.3050,12,-0.3701
ENSG00000162601,MYSM1,19,-0.2537,28,0.68048,34,0.65172,10,-1.3505
ENSG00000177606,JUN,145,-1.0545,360,0.89998,215,-0.3855,216,-0.4512
ENSG00000172456,FGGY,11,-0.0130,8,-0.5751,6,-0.8629,17,0.91134
ENSG00000134709,HOOK1,35,0.57530,28,0.30119,23,-0.1383,14,-1.0087
ENSG00000134716,CYP2J2,12,0.66525,3,-1.7775,9,0.17338,15,1.23939
ENSG00000162599,NFIA,115,0.76818,30,-1.9816,166,1.31034,108,0.75428
ENSG00000162604,TM2D1,58,0.18407,58,0.30456,40,-0.4163,41,-0.4286
ENSG00000162607,USP1,30,0.84097,15,-0.5004,32,0.82693,14,-0.5712
ENSG00000116641,DOCK7,19,-0.4238,27,0.18570,28,0.16158,25,-0.0322
ENSG00000125703,ATG4C,20,0.32956,16,-0.0256,17,0.09155,14,-0.2809
ENSG00000079739,PGM1,33,0.32290,24,-0.3228,14,-1.0547,35,0.45541
ENSG00000158966,CACHD1,36,0.18580,36,0.31560,11,-1.6483,30,-0.1419
ENSG00000162437,RAVER2,7,-0.6080,12,0.50758,7,-0.6099,10,-0.0722
ENSG00000162434,JAK1,54,-0.0406,57,0.07441,98,0.91791,39,-0.6249
ENSG00000162433,AK4,61,0.16653,53,-0.1203,38,-0.5864,62,0.22553
ENSG00000116675,DNAJC6,485,0.79973,351,0.35567,175,-0.8919,167,-1.1105
ENSG00000213625,LEPROT,18,-0.3071,14,-1.1350,37,0.81738,36,1.05931
ENSG00000184588,PDE4B,71,0.44109,45,-0.5460,103,1.02390,49,-0.2079
ENSG00000118473,SGIP1,107,0.13652,118,0.54571,57,-0.8384,70,-0.6229
ENSG00000198160,MIER1,32,0.25024,23,-0.5025,57,1.18468,24,-0.2176
ENSG00000142864,SERBP1,119,-0.0885,131,0.13086,164,0.43252,105,-0.3287
ENSG00000116717,GADD45A,34,-0.1980,29,-0.6690,81,1.25422,43,0.27379
ENSG00000172380,GNG12,13,0.21708,5,-1.8915,24,1.19000,20,1.16238
ENSG00000116729,WLS,172,2.16726,24,-1.9827,63,0.07848,57,-0.0996
ENSG00000033122,LRRC7,65,0.06541,82,0.92718,18,-1.8687,37,-0.9483
ENSG00000066557,LRRC40,26,0.39700,24,0.52313,14,-0.5799,12,-0.9802
ENSG00000116754,SRSF11,161,0.68586,103,-0.1756,116,0.08057,88,-0.4215
ENSG00000118454,ANKRD13C,30,0.02435,33,0.34024,31,0.06762,22,-0.5514
ENSG00000197568,HHLA3,12,-0.4780,19,0.53657,7,-1.1461,16,-0.0539
ENSG00000050628,PTGER3,20,-0.9418,55,1.70383,10,-1.8648,16,-1.3418
ENSG00000132485,ZRANB2,99,0.14025,105,0.40569,84,-0.1357,63,-0.6708
ENSG00000172260,NEGR1,419,0.74018,278,-0.0107,99,-1.5707,247,-0.2263
ENSG00000178965,ERICH3,68,0.27260,70,0.56369,39,-0.6111,36,-0.8862
ENSG00000116791,CRYZ,32,0.98689,18,-0.1256,16,-0.2413,12,-0.7389
ENSG00000162623,TYW3,35,0.43304,28,0.03383,43,0.70115,17,-0.8865
ENSG00000117054,ACADM,39,0.12672,37,0.07879,32,-0.1614,33,-0.1424
ENSG00000137955,RABGGTB,53,0.51885,38,-0.1433,36,-0.1576,36,-0.1850
ENSG00000117069,ST6GALNAC5,46,-0.7545,110,1.69063,20,-1.8844,30,-1.4836
ENSG00000142892,PIGK,48,0.85493,29,-0.0684,23,-0.3745,21,-0.5958
ENSG00000154027,AK5,371,-0.1496,527,0.89304,245,-0.7761,238,-0.9535
ENSG00000036549,AC118549.1,22,0.54637,17,0.10357,17,0.01467,11,-0.6833
ENSG00000077254,USP33,115,0.51061,93,0.19998,52,-0.7907,67,-0.4722
ENSG00000180488,MIGA1,88,0.28738,85,0.42448,75,0.01848,43,-0.9580
ENSG00000162613,FUBP1,54,0.41722,46,0.26804,38,-0.1613,28,-0.7259
ENSG00000162616,DNAJB4,27,-1.4675,92,1.13840,43,-0.6761,51,-0.4967
ENSG00000117114,ADGRL2,37,0.11718,47,1.13058,18,-0.9565,12,-1.7436
ENSG00000137941,TTLL7,188,0.74503,128,0.08191,86,-0.5811,88,-0.6274
ENSG00000142875,PRKACB,321,-0.2757,504,0.99967,261,-0.5723,202,-1.1073
ENSG00000117133,RPF1,19,-0.5436,27,0.05561,35,0.40639,28,0.09222
ENSG00000174021,GNG5,43,-0.2234,26,-1.4518,142,1.79567,68,0.66739
ENSG00000117155,SSX2IP,98,-0.0034,127,0.86861,68,-0.5573,51,-1.1658
ENSG00000162642,C1orf52,85,0.25114,94,0.82099,54,-0.4837,32,-1.4589
ENSG00000153904,DDAH1,238,0.31501,164,-0.5046,172,-0.2253,251,0.46539
ENSG00000142871,CCN1,9,-3.0139,86,0.81358,186,1.71315,29,-1.4483
ENSG00000117174,ZNHIT6,27,0.03779,27,0.01341,34,0.38044,23,-0.2282
ENSG00000122417,ODF2L,45,0.49522,38,0.33455,27,-0.3312,21,-0.8619
ENSG00000097033,SH3GLB1,35,-0.2525,36,-0.2950,81,1.14039,39,-0.0759
ENSG00000183291,SELENOF,119,0.33339,100,0.03947,108,0.15117,79,-0.4133
ENSG00000153936,HS2ST1,47,0.28362,43,0.17244,31,-0.4170,34,-0.3211
ENSG00000143013,LMO4,1081,0.98193,647,0.05097,384,-0.7791,401,-0.8322
ENSG00000065243,PKN2,19,0.34598,11,-0.9470,30,1.02037,19,0.36317
ENSG00000137947,GTF2B,25,-0.0841,29,0.31543,26,0.00843,21,-0.3877
ENSG00000137944,KYAT3,32,-0.0309,35,0.21773,37,0.17466,27,-0.3653
ENSG00000213516,RBMXL1,23,1.11929,10,-0.6313,14,0.17593,10,-0.3119
ENSG00000197147,LRRC8B,74,-0.2131,119,1.24063,38,-1.2160,38,-1.3941
ENSG00000171488,LRRC8C,12,0.12342,11,-0.0504,18,0.80698,8,-0.4824
ENSG00000171492,LRRC8D,26,0.45437,22,0.21017,17,-0.2469,14,-0.6282
ENSG00000162664,ZNF326,26,0.04794,21,-0.4433,37,0.60921,28,0.24454
ENSG00000233593,LINC02609,12,-1.5131,45,1.15307,7,-2.1493,29,-0.2024
ENSG00000122482,ZNF644,26,-0.0312,24,-0.2444,49,1.00332,23,-0.2040
ENSG00000172031,EPHX4,13,-1.6220,54,1.67800,14,-1.3739,20,-0.9958
ENSG00000189195,BTBD8,92,-0.2991,148,1.04001,57,-0.9915,63,-0.9906
ENSG00000174842,GLMN,9,-0.3264,11,0.07416,18,0.81773,9,-0.3136
ENSG00000122484,RPAP2,23,0.45016,17,-0.0595,15,-0.2769,16,-0.1916
ENSG00000067208,EVI5,33,0.48612,18,-0.8369,57,1.34637,24,-0.1218
ENSG00000122406,RPL5,331,-0.6157,463,-0.0933,756,0.73911,514,0.14253
ENSG00000154511,DIPK1A,47,0.64883,34,0.05916,30,-0.1217,23,-0.6629
ENSG00000143033,MTF2,24,0.68650,17,0.11853,21,0.39643,8,-1.1690
ENSG00000117500,TMED5,32,-0.2082,38,0.13671,37,0.04282,35,-0.0533
ENSG00000117505,DR1,66,0.48824,50,-0.0094,63,0.36682,35,-0.6259
ENSG00000137942,FNBP1L,35,1.15914,15,-0.4770,16,-0.1870,15,-0.4220
ENSG00000137936,BCAR3,11,0.25373,5,-1.3788,18,0.98907,15,0.85943
ENSG00000067334,DNTTIP2,57,0.17742,48,-0.1851,98,1.02811,39,-0.4959
ENSG00000023909,GCLM,31,0.37625,24,-0.1779,41,0.77207,19,-0.5039
ENSG00000117528,ABCD3,35,0.27153,26,-0.3435,54,0.95171,25,-0.2812
ENSG00000117525,F3,36,-0.3000,19,-1.7987,124,1.75978,70,1.00967
ENSG00000117519,CNN3,120,0.33699,50,-1.5468,254,1.57100,131,0.56765
ENSG00000172339,ALG14,18,0.12210,19,0.52538,22,0.48134,7,-1.3090
ENSG00000152078,TLCD4,47,0.27054,44,0.22613,41,0.01153,30,-0.5775
ENSG00000122481,RWDD3,15,0.54348,10,-0.0833,7,-0.6411,10,-0.1286
ENSG00000228971,LINC02607,55,0.14469,64,0.80193,30,-0.8098,27,-1.1054
ENSG00000117569,PTBP2,50,0.34544,46,0.31862,28,-0.5731,30,-0.5561
ENSG00000162627,SNX7,9,-0.8391,17,0.51808,19,0.36382,12,-0.3625
ENSG00000117598,PLPPR5,32,0.15512,37,0.70022,3,-3.2356,22,-0.5136
ENSG00000117600,PLPPR4,106,-1.1233,326,1.79277,82,-1.4263,90,-1.4735
ENSG00000162688,AGL,16,0.17881,14,-0.0590,13,-0.1830,14,0.01151
ENSG00000117620,SLC35A3,16,0.21202,16,0.31849,13,-0.1294,10,-0.6006
ENSG00000156875,MFSD14A,41,0.08077,47,0.63902,37,-0.0830,21,-1.0651
ENSG00000137992,DBT,46,1.21171,21,-0.4077,15,-0.7469,19,-0.3950
ENSG00000137996,RTCA,36,-0.2511,53,0.77339,28,-0.6250,28,-0.7070
ENSG00000181656,GPR88,3,-2.6124,29,2.23020,8,-1.1285,7,-1.5204
ENSG00000162694,EXTL2,49,1.08956,27,-0.0133,22,-0.3112,14,-1.0885
ENSG00000117543,DPH5,11,-0.0846,13,0.46483,1,-2.8733,11,-0.0061
ENSG00000170989,S1PR1,43,0.16396,15,-2.0698,123,1.94676,57,0.78649
ENSG00000118733,OLFM3,39,-0.7573,95,1.70379,22,-1.5663,24,-1.5962
ENSG00000185946,RNPC3,24,0.33448,13,-0.9839,30,0.63261,27,0.62328
ENSG00000198890,PRMT6,20,0.32223,19,0.39979,17,0.06314,9,-0.9820
ENSG00000162631,NTNG1,10,-0.8399,23,1.19917,11,-0.5853,9,-0.9660
ENSG00000162636,FAM102B,71,1.01255,40,-0.1038,49,0.26210,22,-1.1298
ENSG00000162639,HENMT1,26,0.48315,19,-0.0205,25,0.34864,14,-0.5896
ENSG00000134186,PRPF38B,49,0.18395,38,-0.3878,77,0.91824,41,-0.1174
ENSG00000116266,STXBP3,32,-0.1789,32,-0.3286,69,1.06490,35,-0.0250
ENSG00000121957,GPSM2,21,1.00835,4,-2.3551,15,0.40427,21,1.25000
ENSG00000121940,CLCC1,26,0.02611,25,-0.0933,35,0.51126,24,-0.1398
ENSG00000085433,WDR47,133,0.39400,130,0.65885,73,-0.5876,52,-1.2540
ENSG00000197780,TAF13,115,0.90741,49,-0.8865,129,0.99303,62,-0.2163
ENSG00000215717,TMEM167B,47,0.17172,45,0.18845,54,0.38001,30,-0.6248
ENSG00000116299,KIAA1324,35,0.74471,26,0.31359,7,-1.6710,15,-0.7323
ENSG00000031698,SARS,202,-0.2631,270,0.42686,218,-0.1220,194,-0.3560
ENSG00000143126,CELSR2,109,-0.1064,155,1.00202,47,-1.3605,66,-1.0082
ENSG00000134222,PSRC1,19,-0.9950,51,1.32042,18,-0.9930,21,-0.9056
ENSG00000134243,SORT1,160,-0.1870,231,0.88163,160,-0.1738,91,-1.1858
ENSG00000143106,PSMA5,52,-0.5767,89,0.62841,81,0.17072,53,-0.5858
ENSG00000181754,AMIGO1,35,0.13337,40,0.74752,14,-1.2172,20,-0.8534
ENSG00000065135,GNAI3,23,0.29033,11,-1.3209,61,1.96963,20,0.03861
ENSG00000116337,AMPD2,52,-0.2889,76,0.66378,46,-0.4640,45,-0.5594
ENSG00000168765,GSTM4,18,-0.3037,26,0.54018,10,-1.1723,20,-0.1642
ENSG00000134201,GSTM5,29,-0.0105,15,-1.4962,59,1.14198,48,1.03322
ENSG00000134202,GSTM3,155,0.08190,137,-0.2119,132,-0.1817,170,0.27742
ENSG00000168710,AHCYL1,182,0.26114,100,-1.0960,228,0.59649,230,0.79916
ENSG00000143093,STRIP1,48,0.66605,37,0.35118,13,-1.3559,21,-0.7622
ENSG00000197106,SLC6A17,203,1.16573,105,-0.1094,91,-0.2754,61,-1.0414
ENSG00000116396,KCNC4,64,0.83632,41,0.04775,36,-0.1888,25,-0.8647
ENSG00000134248,LAMTOR5,155,-0.0248,158,0.02412,169,0.12010,152,-0.0652
ENSG00000177301,KCNA2,80,1.00241,45,-0.0934,42,-0.1681,29,-0.8586
ENSG00000259834,AL365361.1,42,1.44527,19,-0.0755,13,-0.6822,8,-1.4779
ENSG00000143119,CD53,6,-1.3207,6,-1.6659,78,3.26671,12,-0.2444
ENSG00000121931,LRIF1,20,-0.0541,24,0.40551,10,-1.0397,19,-0.1884
ENSG00000156171,DRAM2,12,-0.0832,8,-1.0837,42,2.06649,12,-0.0398
ENSG00000134255,CEPT1,29,0.74511,17,-0.2590,16,-0.2545,17,-0.2167
ENSG00000116455,WDR77,12,-0.7543,24,0.82567,20,0.10435,12,-0.7472
ENSG00000116459,ATP5PB,188,0.04904,200,0.27342,163,-0.1795,151,-0.3526
ENSG00000121933,TMIGD3,9,-0.4621,8,-0.9109,32,1.67935,14,0.36625
ENSG00000116473,RAP1A,54,0.24746,34,-0.7931,121,1.58560,43,-0.1757
ENSG00000197852,INKA2,34,0.03412,36,0.22696,38,0.21022,26,-0.4549
ENSG00000171385,KCND3,113,0.40569,102,0.38861,52,-0.8340,63,-0.6511
ENSG00000231437,LINC01750,12,-0.6437,27,1.35014,2,-2.7841,11,-0.8591
ENSG00000143079,CTTNBP2NL,15,0.07064,11,-0.5979,30,1.17560,15,0.06249
ENSG00000116489,CAPZA1,50,0.17658,41,-0.2605,80,0.91450,39,-0.2887
ENSG00000155366,RHOC,66,-0.1549,35,-1.6619,231,1.97935,100,0.65187
ENSG00000155380,SLC16A1,20,1.18104,5,-1.5184,26,1.51286,9,-0.2137
ENSG00000081026,MAGI3,40,0.97573,25,0.11241,9,-1.4780,16,-0.7373
ENSG00000116793,PHTF1,24,0.96540,14,-0.0505,11,-0.3552,9,-0.7905
ENSG00000081019,RSBN1,33,0.43247,25,-0.1189,20,-0.4003,25,-0.0495
ENSG00000134262,AP4B1,23,0.67050,16,-0.0613,8,-1.0294,14,-0.1866
ENSG00000163349,HIPK1,50,0.07780,46,-0.0750,56,0.25367,46,-0.0707
ENSG00000197323,TRIM33,54,0.50002,43,0.15668,46,0.20063,25,-0.8310
ENSG00000116752,BCAS2,95,-0.2999,123,0.25022,141,0.34441,97,-0.2961
ENSG00000213281,NRAS,42,0.95872,24,-0.1075,25,0.03625,15,-0.8789
ENSG00000009307,CSDE1,333,0.44635,253,-0.0681,269,0.05712,219,-0.3157
ENSG00000052723,SIKE1,17,0.42081,12,-0.2005,21,0.71797,10,-0.4750
ENSG00000163399,ATP1A1,308,-0.6471,649,1.33233,288,-0.7002,214,-1.3168
ENSG00000143061,IGSF3,7,-1.2199,26,2.02563,0,-6.8655,7,-1.3264
ENSG00000134247,PTGFRN,21,0.11794,24,0.70635,14,-0.4309,10,-1.0522
ENSG00000198162,MAN1A2,193,-0.4570,164,-1.0609,408,0.76658,421,1.08885
ENSG00000065183,WDR3,18,0.41118,15,0.18732,13,-0.0521,10,-0.6332
ENSG00000260941,LINC00622,15,0.47571,15,0.89452,0,-3.7514,5,-1.2162
ENSG00000092621,PHGDH,56,0.14919,26,-1.5231,78,0.66344,90,1.20474
ENSG00000134250,NOTCH2,20,0.21577,7,-1.9064,43,1.47843,28,0.99287
ENSG00000265808,SEC22B,57,0.09065,52,-0.1049,80,0.62778,47,-0.2457
ENSG00000226067,LINC00623,28,0.63770,16,-0.5486,37,0.98651,16,-0.3793
ENSG00000171943,SRGAP2C,33,0.95527,13,-1.0362,37,1.03748,18,-0.1134
ENSG00000232527,LINC02802,12,-0.7308,26,0.97116,16,-0.2829,12,-0.7996
ENSG00000196369,SRGAP2B,20,0.77579,10,-0.5790,19,0.52675,12,-0.1735
ENSG00000265491,RNF115,28,-0.8701,59,0.76819,43,-0.1310,36,-0.4636
ENSG00000186141,POLR3C,17,-0.0898,18,-0.0074,17,-0.0609,19,0.09788
ENSG00000131788,PIAS3,17,0.24902,17,0.42515,17,0.15667,8,-1.0006
ENSG00000198483,ANKRD35,22,0.20771,13,-0.9810,22,0.23233,29,0.87638
ENSG00000131779,PEX11B,40,0.10173,46,0.67641,22,-0.8260,24,-0.8136
ENSG00000265241,RBM8A,100,-0.0325,97,-0.1185,155,0.67301,94,-0.1552
ENSG00000271601,LIX1L,14,0.13430,7,-1.2609,35,1.64125,16,0.39442
ENSG00000272031,ANKRD34A,41,-0.2328,63,1.05195,30,-0.6549,23,-1.2177
ENSG00000121851,POLR3GL,24,-0.3070,30,0.08873,39,0.45296,27,-0.1194
ENSG00000265972,TXNIP,25,0.01704,3,-3.8040,162,3.68171,22,-0.1874
ENSG00000131791,PRKAB2,13,0.22990,12,0.14691,13,0.21219,9,-0.5135
ENSG00000116128,BCL9,13,0.31531,12,0.32542,10,-0.0743,7,-0.7532
ENSG00000178104,PDE4DIP,112,-0.3350,164,0.60010,91,-0.6163,111,-0.3734
ENSG00000274265,AC245297.3,17,0.91526,7,-0.7173,8,-0.3561,11,0.23397
ENSG00000150337,FCGR1A,6,-0.8663,6,-1.3214,39,2.16180,14,0.53834
ENSG00000184678,HIST2H2BE,17,0.65582,10,-0.3793,11,-0.1533,12,0.00150
ENSG00000178096,BOLA1,17,-0.2821,25,0.66786,16,-0.3736,14,-0.6077
ENSG00000159164,SV2A,499,0.79739,369,0.41872,160,-1.0699,165,-1.1767
ENSG00000143368,SF3B4,21,-0.1827,27,0.43303,41,0.93150,12,-1.1839
ENSG00000136631,VPS45,44,0.40409,35,0.05404,29,-0.2914,29,-0.3072
ENSG00000023902,PLEKHO1,43,-0.1980,48,-0.0204,55,0.21817,50,0.07182
ENSG00000143401,ANP32E,67,0.34883,36,-1.0438,101,0.98761,70,0.48191
ENSG00000117362,APH1A,35,0.38089,23,-0.5187,43,0.65330,29,0.05510
ENSG00000118292,C1orf54,9,-0.8434,9,-1.1183,30,1.09345,26,1.13042
ENSG00000159208,CIART,14,0.37528,13,0.32110,17,0.55759,5,-1.2814
ENSG00000266472,MRPS21,197,-0.0588,224,0.29160,163,-0.3471,181,-0.2253
ENSG00000163125,RPRD2,50,0.39799,42,0.19155,33,-0.2753,30,-0.5218
ENSG00000143374,TARS2,16,0.55258,13,0.38337,10,-0.1420,6,-1.1444
ENSG00000143369,ECM1,45,2.95642,3,-2.6451,19,0.70510,6,-1.2239
ENSG00000143384,MCL1,94,-0.3220,104,-0.2366,290,1.56904,86,-0.5016
ENSG00000143420,ENSA,221,-0.3878,346,0.70813,182,-0.6581,214,-0.4823
ENSG00000143457,GOLPH3L,13,-0.1323,18,0.72664,11,-0.4434,9,-0.8105
ENSG00000163131,CTSS,6,-1.1725,4,-2.4866,96,3.92769,10,-0.5384
ENSG00000143437,ARNT,16,0.64024,11,0.12154,10,-0.1740,7,-0.7362
ENSG00000143418,CERS2,29,0.58935,15,-0.8671,54,1.59239,16,-0.4200
ENSG00000143363,PRUNE1,23,1.05786,14,0.29636,2,-2.4151,7,-1.0569
ENSG00000197622,CDC42SE1,18,-0.4258,25,0.20624,42,0.94262,17,-0.5448
ENSG00000213190,MLLT11,516,0.17975,526,0.37625,287,-0.7453,371,-0.4237
ENSG00000163156,SCNM1,21,-0.1182,23,0.03129,25,0.19489,22,-0.0408
ENSG00000163155,LYSMD1,15,0.44527,11,-0.1724,8,-0.5529,12,0.05692
ENSG00000163159,VPS72,28,0.13320,29,0.28528,12,-1.1467,24,-0.1468
ENSG00000143398,PIP5K1A,19,-0.0374,25,0.86387,11,-0.8496,11,-0.9923
ENSG00000159352,PSMD4,116,-0.1734,137,0.19281,122,-0.0885,122,-0.0999
ENSG00000143393,PI4KB,54,0.46785,46,0.29794,22,-0.9268,31,-0.5424
ENSG00000143390,RFX5,20,0.91724,10,-0.4984,20,0.74754,9,-0.6128
ENSG00000143416,SELENBP1,23,-0.2856,17,-1.1466,28,0.01684,52,1.37505
ENSG00000159377,PSMB4,200,-0.1235,244,0.39420,215,-0.0001,166,-0.4727
ENSG00000143442,POGZ,35,0.28004,30,0.03701,45,0.65998,20,-0.6762
ENSG00000143376,SNX27,52,0.47810,39,-0.0585,43,0.11493,32,-0.3913
ENSG00000159409,CELF3,60,-0.1058,80,0.71653,20,-1.7377,50,-0.4599
ENSG00000178796,RIIAD1,7,-1.3329,23,1.03618,13,-0.3437,12,-0.5316
ENSG00000143436,MRPL9,47,0.29569,42,0.13184,36,-0.1551,33,-0.3740
ENSG00000182134,TDRKH,13,0.02002,16,0.79303,11,-0.1943,6,-1.2392
ENSG00000159445,THEM4,14,0.66480,9,-0.2536,12,0.29803,8,-0.3920
ENSG00000197747,S100A10,85,0.54531,49,-0.6144,169,1.66581,39,-0.8605
ENSG00000163191,S100A11,11,-1.7966,10,-2.4838,219,3.63459,36,0.10280
ENSG00000197956,S100A6,165,-0.6054,196,-0.5055,758,1.99215,195,-0.3709
ENSG00000188643,S100A16,33,-0.3408,20,-1.6001,112,1.72055,62,0.90960
ENSG00000189171,S100A13,237,0.04037,122,-1.4764,335,0.59103,413,1.26396
ENSG00000160678,S100A1,106,0.26013,54,-1.2281,97,0.09153,154,1.11515
ENSG00000160679,CHTOP,56,0.30517,52,0.29067,42,-0.1612,33,-0.6374
ENSG00000143553,SNAPIN,25,-0.3402,32,0.21026,44,0.60042,25,-0.3609
ENSG00000143621,ILF2,71,-0.2704,98,0.51597,92,0.15237,59,-0.6268
ENSG00000143624,INTS3,40,-0.0515,52,0.73535,35,-0.2702,24,-0.9935
ENSG00000143554,SLC27A3,3,-2.0050,16,1.42657,1,-2.6849,9,-0.3287
ENSG00000143614,GATAD2B,59,0.51929,44,-0.0023,51,0.24677,32,-0.6002
ENSG00000198837,DENND4B,39,0.78499,18,-0.7897,30,0.24758,28,0.22119
ENSG00000143570,SLC39A1,11,-0.6213,14,-0.5232,48,1.75052,16,-0.0748
ENSG00000143543,JTB,121,-0.1963,150,0.31589,147,0.13090,112,-0.3586
ENSG00000143545,RAB13,16,-0.3678,8,-1.8483,87,2.63287,23,0.27844
ENSG00000177954,RPS27,852,-0.5372,791,-0.9744,3129,1.65225,1499,0.49320
ENSG00000143549,TPM3,266,-0.0191,274,0.06354,308,0.21490,246,-0.1686
ENSG00000143612,C1orf43,102,-0.3311,135,0.25233,110,-0.1855,122,-0.0372
ENSG00000143569,UBAP2L,81,0.31673,70,0.10337,70,0.06515,53,-0.4530
ENSG00000143575,HAX1,53,-0.7189,97,0.54479,76,-0.1161,72,-0.2328
ENSG00000160714,UBE2Q1,124,0.60856,93,0.14997,77,-0.2114,59,-0.7278
ENSG00000160716,CHRNB2,31,0.09160,36,0.65307,10,-1.5125,21,-0.5815
ENSG00000160710,ADAR,177,0.60446,133,0.16123,116,-0.1343,82,-0.7815
ENSG00000143603,KCNN3,44,0.54154,24,-0.7532,48,0.59242,37,0.23401
ENSG00000163344,PMVK,102,0.44780,70,-0.3382,83,0.08483,81,0.04647
