Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000189091,SF3B3,37,-0.2817,32,-0.4891,39,-0.1795,51,0.33744,55,0.37927,36,-0.3220
ENSG00000157368,IL34,51,-0.2331,37,-0.7376,61,0.05239,78,0.72622,50,-0.2534,37,-0.7450
ENSG00000132613,MTSS2,53,0.60787,20,-0.9447,32,-0.2433,29,-0.4974,28,-0.4423,74,1.23046
ENSG00000103043,VAC14,28,-0.6684,47,0.13223,45,0.06093,44,0.03427,60,0.54648,34,-0.3746
ENSG00000172137,CALB2,142,1.65007,17,-1.8952,8,-2.9756,17,-2.2091,155,1.83352,84,0.65258
ENSG00000167377,ZNF23,16,0.10202,21,0.55995,15,-0.0173,17,0.26445,11,-0.5420,7,-1.1315
ENSG00000040199,PHLPP2,38,-0.0628,40,0.02098,31,-0.3739,46,0.34340,45,0.21339,25,-0.7264
ENSG00000166747,AP1G1,60,0.49750,36,-0.3581,43,-0.0528,45,0.04206,54,0.32289,27,-0.7683
ENSG00000224470,ATXN1L,23,0.44687,16,-0.1730,12,-0.6195,17,-0.1590,21,0.23403,21,0.26008
ENSG00000182149,IST1,43,-0.7716,60,-0.2319,67,-0.0534,75,0.16921,100,0.60216,63,-0.1760
ENSG00000102984,ZNF821,17,-0.2563,15,-0.4097,28,0.58336,20,0.01117,26,0.43259,13,-0.6906
ENSG00000140830,TXNL4B,15,0.04807,9,-0.7165,10,-0.6375,17,0.32817,19,0.35215,15,-0.0217
ENSG00000140829,DHX38,17,-0.6921,14,-0.9526,28,0.13513,28,0.17261,44,0.88061,21,-0.3192
ENSG00000103035,PSMD7,105,-0.0931,88,-0.3869,115,0.04412,129,0.35970,119,0.11237,77,-0.5977
ENSG00000090863,GLG1,91,-0.5161,95,-0.4559,167,0.47760,122,-0.0627,187,0.67384,99,-0.3870
ENSG00000103091,WDR59,16,-0.6370,17,-0.4893,29,0.30707,24,0.02232,36,0.66964,21,-0.2161
ENSG00000186187,ZNRF1,103,0.80445,57,-0.2066,53,-0.3208,71,0.24380,56,-0.2232,32,-1.0838
ENSG00000166816,LDHD,10,-0.8569,14,-0.3780,35,1.20899,12,-0.7317,28,0.82128,16,-0.1705
ENSG00000184517,ZFP1,14,-0.7260,17,-0.4685,43,1.08876,23,-0.0296,20,-0.1998,21,-0.1643
ENSG00000050820,BCAR1,93,0.47296,59,-0.2747,44,-0.7306,79,0.29113,69,-0.0275,58,-0.3094
ENSG00000153774,CFDP1,71,0.04532,69,-0.0087,107,0.73120,65,-0.1504,47,-0.6239,67,-0.0703
ENSG00000166822,TMEM170A,18,-0.1770,22,0.15659,24,0.30054,15,-0.5823,21,0.10041,29,0.63856
ENSG00000205084,TMEM231,27,0.67835,7,-1.3387,6,-1.6946,23,0.62470,16,-0.1740,18,0.00331
ENSG00000034713,GABARAPL2,560,0.46125,350,-0.3208,429,0.01280,414,-0.0623,415,-0.0427,410,-0.0628
ENSG00000065427,KARS,55,0.03304,43,-0.3587,66,0.33708,53,-0.0241,62,0.25298,44,-0.3181
ENSG00000166848,TERF2IP,273,-0.3943,302,-0.2313,487,0.56835,391,0.27948,277,-0.3678,272,-0.4011
ENSG00000152910,CNTNAP4,11,-1.6411,28,-0.2609,60,1.01910,27,-0.4701,21,-0.7558,66,1.18319
ENSG00000103111,MON1B,24,-0.5786,25,-0.5228,50,0.62483,30,-0.2981,51,0.67385,35,0.04158
ENSG00000205078,SYCE1L,14,-0.3738,20,0.14177,24,0.44895,11,-1.0334,24,0.51348,30,0.85468
ENSG00000171724,VAT1L,22,-1.5347,79,0.46157,134,1.42694,65,0.18992,22,-1.5761,28,-1.1862
ENSG00000186153,WWOX,28,0.90574,14,-0.2611,11,-0.6839,11,-0.8103,29,0.97515,17,0.01982
ENSG00000178573,MAF,22,-0.6103,31,-0.0340,28,-0.2429,18,-1.1653,95,2.01289,27,-0.2459
ENSG00000166446,CDYL2,36,0.00070,22,-0.7696,38,0.07374,48,0.72587,20,-0.8914,28,-0.4055
ENSG00000103121,CMC2,91,0.03288,84,-0.0899,81,-0.1633,104,0.36701,64,-0.5253,82,-0.1441
ENSG00000166454,ATMIN,90,0.17396,80,-0.0207,68,-0.2865,93,0.33224,59,-0.5062,72,-0.1911
ENSG00000140905,GCSH,102,-0.3558,120,-0.0919,130,0.03714,94,-0.6355,206,0.82673,176,0.54792
ENSG00000153815,CMIP,136,0.24101,95,-0.3438,130,0.16173,149,0.57894,45,-1.5017,90,-0.4291
ENSG00000197943,PLCG2,131,0.26975,120,0.12246,54,-1.1357,76,-0.8040,100,-0.1657,257,1.50669
ENSG00000135698,MPHOSPH6,51,-0.1555,42,-0.4846,57,0.01028,63,0.26457,63,0.17681,50,-0.2087
ENSG00000140945,CDH13,125,0.23857,78,-0.5225,159,0.65348,109,0.01854,93,-0.2508,83,-0.4175
ENSG00000230989,HSBP1,270,-0.1311,332,0.21223,290,-0.0105,290,-0.0124,275,-0.0983,298,0.03524
ENSG00000103154,NECAB2,352,0.93558,78,-1.5147,47,-2.2482,243,0.41703,269,0.45829,163,-0.3667
ENSG00000140943,MBTPS1,50,-0.3516,52,-0.2815,65,0.08273,75,0.49225,58,-0.1119,43,-0.5609
ENSG00000103160,HSDL1,43,-0.5201,66,0.17265,83,0.55641,70,0.39049,47,-0.3712,27,-1.2301
ENSG00000103168,TAF1C,9,-0.7550,10,-0.6427,21,0.59092,16,0.17486,15,0.09702,14,-0.0038
ENSG00000103175,WFDC1,15,-0.6511,21,-0.1294,39,0.94549,23,0.03477,15,-0.6692,22,-0.0366
ENSG00000103187,COTL1,36,-0.0704,34,-0.1938,49,0.42801,19,-1.3395,72,1.10330,55,0.63447
ENSG00000135686,KLHL36,30,0.13526,26,-0.0947,29,0.12774,30,0.26396,16,-0.8713,26,-0.0646
ENSG00000103194,USP10,35,-0.6624,47,-0.1890,74,0.55196,62,0.37098,37,-0.5914,47,-0.2212
ENSG00000153786,ZDHHC7,36,0.01201,22,-0.7665,33,-0.1318,39,0.20487,55,0.71464,24,-0.6672
ENSG00000135709,KIAA0513,194,-0.0727,170,-0.2869,294,0.62377,234,0.34423,101,-1.0985,163,-0.3581
ENSG00000131149,GSE1,24,0.03514,29,0.34344,29,0.33977,25,0.15743,14,-0.7902,16,-0.5562
ENSG00000131148,EMC8,15,-1.0896,15,-1.1262,25,-0.3259,33,0.20336,60,1.17006,30,-0.0462
ENSG00000131143,COX4I1,1586,0.25105,1388,0.02869,1121,-0.3201,1401,0.06142,1245,-0.1503,1373,0.00990
ENSG00000103264,FBXO31,57,0.10647,37,-0.6057,48,-0.1807,64,0.43514,57,0.11049,37,-0.5760
ENSG00000140941,MAP1LC3B,260,0.03848,262,0.05227,289,0.21473,267,0.12041,213,-0.2834,205,-0.3461
ENSG00000140948,ZCCHC14,23,-0.4187,30,-0.0115,34,0.21132,28,-0.1482,42,0.55844,27,-0.1746
ENSG00000154118,JPH3,164,-0.0078,210,0.41208,146,-0.1898,160,-0.0632,137,-0.3014,179,0.13879
ENSG00000104731,KLHDC4,15,-0.0275,18,0.29837,16,0.07509,19,0.55033,8,-1.0584,8,-1.0404
ENSG00000103257,SLC7A5,57,-0.1726,74,0.23403,64,0.01359,73,0.30523,40,-0.7341,58,-0.1681
ENSG00000179588,ZFPM1,39,-0.1526,45,0.06971,67,0.74932,38,-0.2529,39,-0.1521,39,-0.1610
ENSG00000158545,ZC3H18,30,0.83070,8,-1.3441,15,-0.3170,21,0.30033,23,0.37840,9,-1.1694
ENSG00000167508,MVD,40,-1.0258,62,-0.3476,96,0.37037,92,0.46225,65,-0.2534,72,-0.0937
ENSG00000260630,SNAI3-AS1,14,-1.1277,34,0.25749,29,-0.0236,36,0.52959,19,-0.6420,28,-0.0458
ENSG00000158717,RNF166,31,0.72488,17,-0.2652,22,0.18032,25,0.50397,10,-1.1301,6,-1.6883
ENSG00000174177,CTU2,25,0.41439,17,-0.1562,12,-0.7561,23,0.39931,22,0.20388,10,-1.0297
ENSG00000198931,APRT,73,-0.1315,92,0.24602,61,-0.4138,74,-0.1691,108,0.51696,80,0.00317
ENSG00000141012,GALNS,17,0.07126,11,-0.6224,18,0.17223,17,0.15873,17,0.08232,15,-0.1590
ENSG00000167515,TRAPPC2L,192,0.14570,164,-0.1147,136,-0.4165,199,0.29366,165,-0.1023,154,-0.2227
ENSG00000129993,CBFA2T3,21,0.68970,10,-0.5191,9,-0.6377,16,0.27313,14,-0.0037,10,-0.4792
ENSG00000256982,AC135782.1,7,-0.8196,9,-0.4162,16,0.39181,16,0.66621,9,-0.5145,9,-0.4970
ENSG00000176715,ACSF3,17,0.04839,12,-0.4140,18,0.18672,15,-0.1029,23,0.57303,13,-0.3481
ENSG00000167522,ANKRD11,85,-0.1639,67,-0.5374,90,-0.0690,119,0.59762,79,-0.2877,73,-0.4145
ENSG00000197912,SPG7,107,-0.2327,91,-0.4913,165,0.49422,130,0.11666,148,0.30564,86,-0.5726
ENSG00000167526,RPL13,933,-0.5451,1716,0.45707,1183,-0.1640,948,-0.6847,1742,0.48320,2046,0.76669
ENSG00000178773,CPNE7,22,-1.4228,81,0.64235,99,1.01756,68,0.51496,12,-2.2784,23,-1.3650
ENSG00000131165,CHMP1A,68,-0.5356,80,-0.2777,79,-0.2906,111,0.38128,112,0.26655,87,-0.1370
ENSG00000167523,SPATA33,22,-0.2435,22,-0.2886,25,-0.0563,31,0.46938,24,-0.1434,20,-0.3860
ENSG00000185324,CDK10,30,-0.2531,37,0.11634,41,0.29067,36,0.11505,35,-0.0033,25,-0.5040
ENSG00000158792,SPATA2L,39,1.15073,16,-0.3090,24,0.32714,21,0.16750,6,-1.8974,10,-1.0553
ENSG00000075399,VPS9D1,24,-1.0179,36,-0.3965,56,0.29822,60,0.64544,46,-0.0350,30,-0.7108
ENSG00000158805,ZNF276,15,-0.2302,10,-0.7770,17,0.03617,17,0.01905,26,0.74815,15,-0.1352
ENSG00000204991,SPIRE2,22,0.25575,12,-0.6193,27,0.61453,16,-0.3157,30,0.80439,9,-1.0437
ENSG00000141002,TCF25,161,-0.1104,151,-0.2117,227,0.47198,185,0.17473,127,-0.4877,153,-0.1839
ENSG00000258947,TUBB3,210,-0.8765,483,0.47645,339,-0.1158,460,0.58453,276,-0.4452,224,-0.7769
ENSG00000140995,DEF8,110,0.23820,124,0.43847,89,-0.1201,90,-0.1249,97,0.02205,73,-0.4309
ENSG00000003249,DBNDD1,87,0.31522,68,-0.0919,53,-0.5128,77,0.14663,91,0.38096,48,-0.6410
ENSG00000141013,GAS8,38,0.16083,33,-0.0695,41,0.30052,36,0.10437,39,0.20733,16,-1.1839
ENSG00000272636,DOC2B,13,-1.4404,46,0.53147,61,1.01798,33,-0.0715,10,-1.7877,41,0.31936
ENSG00000187624,C17orf97,27,0.57420,13,-0.6247,24,0.40625,20,0.09683,22,0.20785,7,-1.4977
ENSG00000141252,VPS53,83,0.31259,64,-0.1112,65,-0.0839,83,0.47166,40,-0.8732,48,-0.5800
ENSG00000167699,GLOD4,73,0.01805,79,0.15507,64,-0.1857,82,0.32031,61,-0.2730,52,-0.5167
ENSG00000171861,MRM3,17,0.41814,11,-0.3553,15,0.22656,14,0.20916,12,-0.1731,8,-0.8370
ENSG00000177370,TIMM22,16,-0.6046,22,-0.1269,34,0.56986,29,0.46054,4,-2.7084,29,0.30304
ENSG00000159842,ABR,354,-0.0484,295,-0.3433,332,-0.1519,426,0.37666,339,-0.1208,319,-0.2166
ENSG00000108953,YWHAE,764,0.08952,697,-0.0621,714,-0.0235,709,-0.0483,751,0.06155,739,0.03327
ENSG00000167193,CRK,46,-0.6497,65,-0.0986,102,0.65984,69,0.00189,73,0.09981,59,-0.2594
ENSG00000132376,INPP5K,28,-0.0411,33,0.23290,37,0.41050,27,-0.1451,26,-0.1696,25,-0.2041
ENSG00000236618,PITPNA-AS1,11,-0.3838,13,-0.2080,14,-0.0874,13,-0.2610,15,0.11197,24,0.85519
ENSG00000174238,PITPNA,116,0.25170,101,0.02554,109,0.15484,104,0.09712,75,-0.4457,83,-0.2898
ENSG00000167703,SLC43A2,20,-0.9996,40,0.11016,41,0.15222,43,0.35332,36,-0.0599,32,-0.2344
ENSG00000167705,RILP,19,-0.0276,22,0.19553,20,0.05930,20,0.01501,15,-0.4394,21,0.11736
ENSG00000174231,PRPF8,106,-0.1472,107,-0.1369,127,0.13787,129,0.25036,103,-0.1979,100,-0.2429
ENSG00000132386,SERPINF1,60,-0.7286,89,-0.1019,62,-0.6777,122,0.65350,141,0.68323,37,-1.4698
ENSG00000132383,RPA1,48,0.00922,45,-0.1021,61,0.40110,42,-0.2563,44,-0.1267,56,0.28292
ENSG00000185924,RTN4RL1,68,0.18038,38,-0.7471,41,-0.6351,84,0.81967,59,-0.0557,31,-1.0911
ENSG00000070366,SMG6,21,-0.3373,19,-0.4842,30,0.22838,29,0.31510,31,0.30121,17,-0.6154
ENSG00000167720,SRR,14,-0.1278,12,-0.4376,9,-0.8863,19,0.45681,17,0.12525,16,0.07512
ENSG00000167721,TSR1,20,-0.1168,25,0.27057,25,0.25820,22,0.11639,16,-0.4158,17,-0.3648
ENSG00000141258,SGSM2,111,0.11637,138,0.48246,118,0.21787,84,-0.4523,79,-0.4375,130,0.38039
ENSG00000070444,MNT,50,0.15234,54,0.28750,33,-0.4994,49,0.14603,51,0.17514,31,-0.6239
ENSG00000007168,PAFAH1B1,334,-0.0969,299,-0.2749,398,0.19446,430,0.47690,289,-0.3317,224,-0.7345
ENSG00000132361,CLUH,51,-0.3633,47,-0.4845,85,0.49528,64,0.00983,96,0.70325,38,-0.8278
ENSG00000132359,RAP1GAP2,85,-0.3123,117,0.21220,138,0.49194,114,0.25386,66,-0.6976,74,-0.5389
ENSG00000213977,TAX1BP3,24,0.05602,15,-0.6905,35,0.67007,16,-0.8442,35,0.65586,32,0.51932
ENSG00000127774,EMC6,121,0.60863,65,-0.4221,60,-0.5459,82,-0.0656,105,0.37114,78,-0.1323
ENSG00000083454,P2RX5,27,0.56791,18,-0.0993,12,-0.7285,23,0.47102,17,-0.2183,10,-1.0439
ENSG00000083457,ITGAE,84,0.42906,73,0.18025,77,0.28372,52,-0.4816,76,0.26220,54,-0.2931
ENSG00000074356,NCBP3,11,-0.3947,13,-0.1204,14,-0.0398,14,-0.0819,15,0.01513,20,0.57918
ENSG00000004660,CAMKK1,265,0.36310,115,-0.9731,105,-1.1145,273,0.61921,252,0.27714,150,-0.5682
ENSG00000074755,ZZEF1,15,-0.3715,22,0.29925,26,0.52661,16,-0.2639,15,-0.3776,22,0.28361
ENSG00000167740,CYB5D2,24,-0.4723,16,-1.1029,49,0.67775,38,0.33731,29,-0.2318,31,-0.0859
ENSG00000185722,ANKFY1,23,-0.3973,15,-0.9984,38,0.42912,26,-0.2156,49,0.89762,29,-0.0235
ENSG00000132388,UBE2G1,54,0.35319,35,-0.3471,40,-0.1546,52,0.39356,36,-0.3188,31,-0.5762
ENSG00000183018,SPNS2,54,0.83111,25,-0.4349,27,-0.2985,29,-0.2632,43,0.46621,26,-0.3692
ENSG00000132382,MYBBP1A,26,-0.3061,21,-0.6728,23,-0.5034,38,0.44749,43,0.51069,26,-0.3070
ENSG00000141456,PELP1,42,-0.2724,34,-0.6079,59,0.28395,53,0.18215,55,0.17138,46,-0.1118
ENSG00000141480,ARRB2,76,0.10572,65,-0.1384,79,0.16308,75,0.12049,63,-0.2036,62,-0.2258
ENSG00000161920,MED11,31,0.87961,23,0.37762,13,-0.4974,13,-0.7176,23,0.35166,18,-0.0410
ENSG00000142507,PSMB6,194,-0.0506,186,-0.1246,161,-0.3532,215,0.16029,235,0.26539,183,-0.1448
ENSG00000262165,AC233723.1,19,0.77508,22,1.00333,5,-1.4054,6,-1.3443,3,-1.8882,30,1.59505
ENSG00000141503,MINK1,145,0.20195,95,-0.4897,114,-0.1944,138,0.17469,152,0.28163,106,-0.3026
ENSG00000108528,SLC25A11,112,-0.4442,125,-0.2687,165,0.18421,155,0.10715,203,0.53533,112,-0.4405
ENSG00000108523,RNF167,85,-0.1019,85,-0.0957,85,-0.0931,85,-0.1396,141,0.75961,71,-0.3764
ENSG00000108518,PFN1,191,-0.0387,202,0.05434,190,-0.0392,172,-0.2851,255,0.45352,208,0.10430
ENSG00000091640,SPAG7,84,-0.0515,84,-0.0403,104,0.30354,87,0.00342,93,0.12141,67,-0.4122
ENSG00000108509,CAMTA2,98,0.05690,58,-0.7833,89,-0.0924,109,0.35182,94,-0.0107,89,-0.0948
ENSG00000129250,KIF1C,18,-0.7720,42,0.60118,29,-0.0275,15,-1.3530,32,0.13779,70,1.55556
ENSG00000234327,AC012146.1,70,0.71554,41,-0.1732,31,-0.6135,48,0.11398,31,-0.6277,49,0.11301
ENSG00000029725,RABEP1,123,0.20162,127,0.25141,78,-0.5480,121,0.23424,64,-0.8427,120,0.15233
ENSG00000108559,NUP88,14,-0.1207,9,-0.8305,7,-1.1127,19,0.61828,18,0.29057,14,-0.0759
ENSG00000129197,RPAIN,148,0.43197,75,-0.6856,107,-0.1072,126,0.22477,124,0.12385,85,-0.4803
ENSG00000108561,C1QBP,148,0.13089,161,0.27233,124,-0.1595,144,0.12855,121,-0.1918,106,-0.4126
ENSG00000005100,DHX33,29,0.31875,14,-0.8674,25,0.08048,28,0.37589,22,-0.1411,17,-0.4873
ENSG00000072849,DERL2,37,0.74530,18,-0.4469,21,-0.1748,24,-0.0146,27,0.20172,16,-0.6047
ENSG00000091592,NLRP1,70,-0.0814,81,0.15465,70,-0.0921,85,0.34370,48,-0.7026,67,-0.1696
ENSG00000286190,AC055839.2,28,-0.1061,40,0.44048,26,-0.2597,32,0.16015,23,-0.4448,28,-0.1015
ENSG00000179314,WSCD1,37,0.60384,13,-1.0145,17,-0.6342,25,-0.0352,35,0.49476,28,0.12063
ENSG00000091622,PITPNM3,122,0.57833,73,-0.2712,69,-0.3599,79,-0.1908,94,0.13423,95,0.16568
ENSG00000198920,KIAA0753,25,1.01851,6,-1.3433,13,-0.1414,15,0.17581,17,0.30122,6,-1.3250
ENSG00000129235,TXNDC17,101,0.46225,87,0.20945,65,-0.2730,67,-0.2963,75,-0.0506,85,0.17210
ENSG00000108590,MED31,56,0.09510,58,0.16150,45,-0.2512,64,0.48935,40,-0.4427,30,-0.9160
ENSG00000219200,RNASEK,702,-0.1144,679,-0.1688,704,-0.1095,835,0.24775,732,-0.0458,699,-0.1204
ENSG00000258315,C17orf49,80,-0.0795,80,-0.0733,73,-0.2276,79,-0.1294,96,0.23163,104,0.35808
ENSG00000267532,MIR497HG,20,0.45764,16,0.08805,6,-1.3464,12,-0.5654,6,-1.3505,39,1.64928
ENSG00000132535,DLG4,125,0.17947,119,0.10505,103,-0.1356,104,-0.1595,133,0.28042,103,-0.1341
ENSG00000072778,ACADVL,75,-0.8244,61,-1.1343,140,0.17312,126,-0.0004,224,0.99715,130,0.04847
ENSG00000004975,DVL2,6,-1.1564,9,-0.5274,13,-0.0276,15,0.40996,19,0.66148,10,-0.3821
ENSG00000040633,PHF23,31,0.09190,22,-0.4530,29,-0.0102,36,0.47841,25,-0.2389,20,-0.6052
ENSG00000170296,GABARAP,506,-0.0253,572,0.17608,481,-0.1112,467,-0.2183,575,0.18572,581,0.20172
ENSG00000175826,CTDNEP1,69,-0.3042,90,0.13496,97,0.25569,80,-0.0783,77,-0.1264,91,0.15120
ENSG00000170291,ELP5,33,0.20847,30,0.01987,35,0.26957,29,-0.0420,31,0.06537,20,-0.5904
ENSG00000132507,EIF5A,101,-0.5956,172,0.26235,177,0.31148,138,-0.1392,146,-0.0080,164,0.18495
ENSG00000132522,GPS2,50,-0.2269,53,-0.1177,46,-0.3540,64,0.27032,77,0.50244,39,-0.5989
ENSG00000215041,NEURL4,49,0.52102,30,-0.2673,40,0.16185,36,0.02600,22,-0.7380,37,0.03733
ENSG00000205544,TMEM256,168,0.67695,132,0.26065,71,-0.7406,90,-0.4816,131,0.24669,129,0.23218
ENSG00000169992,NLGN2,128,0.24762,51,-1.2311,106,-0.0741,124,0.26368,149,0.49625,81,-0.5005
ENSG00000170175,CHRNB1,16,0.14661,8,-0.8090,12,-0.2549,12,-0.3122,27,1.08637,14,-0.0317
ENSG00000174282,ZBTB4,42,-1.1319,90,0.09053,112,0.44777,92,0.16797,77,-0.1572,87,0.03257
ENSG00000181222,POLR2A,83,-0.2437,100,0.04964,108,0.17907,106,0.21006,82,-0.2635,84,-0.2346
ENSG00000239697,TNFSF12,77,0.16809,63,-0.1668,82,0.26743,64,-0.2120,94,0.49424,52,-0.4728
ENSG00000161955,TNFSF13,27,-0.3054,12,-1.5733,42,0.37777,12,-1.8871,107,2.21355,42,0.37075
ENSG00000161960,EIF4A1,226,-0.2488,230,-0.2228,301,0.22151,261,-0.0160,363,0.54564,202,-0.4294
ENSG00000129255,MPDU1,32,-0.2792,24,-0.7009,51,0.51233,34,-0.2323,59,0.76971,33,-0.1987
ENSG00000129194,SOX15,21,-0.5764,34,0.18185,30,-0.0244,33,0.20344,37,0.33319,21,-0.5508
ENSG00000129245,FXR2,70,-0.1899,74,-0.1181,83,0.08227,85,0.16952,83,0.07349,68,-0.2473
ENSG00000141504,SAT2,123,0.04363,121,0.00911,105,-0.2200,122,0.03479,134,0.18270,112,-0.1152
ENSG00000129244,ATP1B2,208,-0.6489,167,-0.9900,523,0.89471,126,-1.7482,897,1.97368,320,0.04664
ENSG00000108947,EFNB3,62,-0.4143,77,-0.0730,82,0.03637,100,0.54858,70,-0.2206,51,-0.7314
ENSG00000183011,NAA38,684,0.37906,669,0.34327,373,-0.6098,465,-0.3522,523,-0.0698,719,0.46553
ENSG00000170004,CHD3,67,-0.7118,109,0.06952,126,0.31292,116,0.24861,74,-0.5500,111,0.11054
ENSG00000170043,TRAPPC1,94,-0.7802,155,0.02455,174,0.21043,181,0.41345,147,-0.0590,110,-0.5354
ENSG00000179094,PER1,34,-0.7038,31,-0.8669,46,-0.2399,45,-0.3448,119,1.44454,59,0.16433
ENSG00000220205,VAMP2,650,-0.3635,923,0.21250,1182,0.63729,867,0.15205,586,-0.5270,559,-0.6018
ENSG00000179029,TMEM107,41,0.75389,22,-0.2747,17,-0.6946,29,0.23228,14,-0.9352,28,0.14234
ENSG00000196544,BORCS6,13,-0.3808,6,-1.6347,29,0.87420,18,0.11371,24,0.56922,11,-0.6948
ENSG00000178971,CTC1,10,-0.4569,18,0.47203,15,0.12173,18,0.63572,6,-1.2391,7,-1.0084
ENSG00000108961,RANGRF,68,0.90644,27,-0.6125,20,-1.0440,37,-0.1785,55,0.55751,38,-0.0897
ENSG00000161970,RPL26,891,-0.1001,1363,0.61782,734,-0.4125,752,-0.5015,909,-0.0677,1425,0.69710
ENSG00000166579,NDEL1,91,0.15364,67,-0.3511,81,-0.0294,101,0.48736,66,-0.3742,55,-0.6535
ENSG00000133026,MYH10,132,0.18404,122,0.05601,100,-0.2671,149,0.58236,78,-0.6603,65,-0.9509
ENSG00000170310,STX8,68,0.25446,64,0.15359,45,-0.4227,52,-0.2617,69,0.27625,66,0.18787
ENSG00000007237,GAS7,279,-0.0055,210,-0.4647,297,0.09551,336,0.44231,267,-0.0807,182,-0.6953
ENSG00000133028,SCO1,27,0.27187,22,-0.0819,21,-0.1778,22,-0.0917,30,0.45285,18,-0.3937
ENSG00000065559,MAP2K4,146,-0.1005,127,-0.3212,147,-0.0872,212,0.81510,89,-0.8788,93,-0.8033
ENSG00000006740,ARHGAP44,40,-0.3113,55,0.19484,56,0.23621,62,0.59986,31,-0.7270,22,-1.2548
ENSG00000006744,ELAC2,35,-0.1185,45,0.30529,41,0.14801,45,0.42111,25,-0.6173,20,-1.0075
ENSG00000109099,PMP22,21,-1.2978,21,-1.2787,64,0.45919,17,-1.9923,96,1.17962,137,1.91301
ENSG00000214941,ZSWIM7,36,0.26331,34,0.16212,23,-0.4630,33,0.13660,22,-0.5472,33,0.13280
ENSG00000011295,TTC19,83,-0.0559,85,-0.0300,82,-0.0902,101,0.37822,79,-0.1515,59,-0.6020
ENSG00000141027,NCOR1,69,-0.1993,95,0.34532,66,-0.2512,78,0.01769,93,0.30188,63,-0.3473
ENSG00000166582,CENPV,61,0.32276,31,-0.7747,51,0.00947,59,0.36630,43,-0.2596,42,-0.3167
ENSG00000170315,UBB,1329,0.06346,1188,-0.1212,1526,0.29481,1229,-0.0917,1177,-0.1359,1327,0.06014
ENSG00000175061,SNHG29,176,-0.0844,283,0.71727,151,-0.3385,131,-0.7332,226,0.32436,257,0.54641
ENSG00000181350,LRRC75A,38,0.09283,34,-0.0752,28,-0.3825,30,-0.3893,44,0.32582,53,0.65460
ENSG00000133030,MPRIP,107,-0.5728,183,0.30678,191,0.37163,168,0.22029,103,-0.6279,134,-0.2063
ENSG00000154803,FLCN,16,-0.4084,12,-0.9087,22,0.08317,26,0.52191,18,-0.2711,22,0.09046
ENSG00000141030,COPS3,54,-0.1709,60,-0.0046,60,-0.0048,73,0.45362,54,-0.1942,37,-0.7954
ENSG00000205309,NT5M,18,-0.0681,17,-0.1803,19,0.00547,19,-0.0432,27,0.57591,15,-0.3764
ENSG00000141026,MED9,22,-0.4519,20,-0.5800,38,0.47737,28,-0.0717,43,0.66881,24,-0.3022
ENSG00000108551,RASD1,199,0.27266,98,-0.8685,119,-0.5693,235,0.85848,139,-0.3138,92,-0.9622
ENSG00000133027,PEMT,21,-0.8013,34,-0.0340,43,0.34150,31,-0.2633,53,0.71962,35,-0.0028
ENSG00000108557,RAI1,45,-0.0735,31,-0.6534,60,0.41634,56,0.43833,45,-0.0515,25,-0.9806
ENSG00000072310,SREBF1,40,-0.8917,27,-1.4995,89,0.38607,26,-1.8782,236,2.31670,94,0.48887
ENSG00000175662,TOM1L2,112,-0.1234,112,-0.1243,192,0.80016,113,-0.1435,74,-0.7837,135,0.19293
ENSG00000108591,DRG2,31,-0.2818,22,-0.8073,34,-0.1353,41,0.30042,49,0.48474,33,-0.1687
ENSG00000091542,ALKBH5,109,0.15688,115,0.24670,67,-0.6275,105,0.13183,83,-0.2893,105,0.08678
ENSG00000177731,FLII,16,-1.1003,17,-1.0728,29,-0.2258,44,0.68477,42,0.36896,31,-0.0895
ENSG00000177427,MIEF2,22,0.22110,11,-0.7991,17,-0.1450,26,0.77704,13,-0.5809,11,-0.8625
ENSG00000176994,SMCR8,12,-0.7963,17,-0.2894,32,0.80633,24,0.42374,11,-0.8651,16,-0.3498
ENSG00000273018,FAM106A,34,-0.2162,9,-2.2387,41,0.07820,53,0.76004,44,0.19152,27,-0.6059
ENSG00000141127,PRPSAP2,21,-0.7894,29,-0.2877,29,-0.2948,35,0.06420,55,0.80143,36,0.06178
ENSG00000072134,EPN2,51,-0.4177,73,0.17208,116,0.97615,54,-0.4357,57,-0.2283,68,0.05707
ENSG00000108641,B9D1,74,0.32054,54,-0.2099,49,-0.3542,71,0.36655,53,-0.2157,45,-0.4877
ENSG00000128482,RNF112,27,-0.7147,26,-0.8015,40,-0.1032,62,1.01003,32,-0.4429,29,-0.6299
ENSG00000072210,ALDH3A2,26,-0.6508,25,-0.7209,38,-0.0661,45,0.29982,52,0.47309,40,0.01922
ENSG00000083290,ULK2,58,0.20375,47,-0.1624,53,0.05282,49,-0.1117,56,0.15110,50,-0.0330
ENSG00000108599,AKAP10,27,-0.1594,29,-0.0057,26,-0.1908,34,0.33974,31,0.07419,21,-0.5577
ENSG00000128487,SPECC1,25,-0.6027,19,-1.0456,42,0.22251,26,-0.7673,92,1.64686,40,0.14861
