Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000120616,EPC1,2,-2.9917,25,0.71675,19,0.29099,30,1.04175,13,-0.2868,18,0.23522,22,0.49699,7,-1.2616,14,-0.2412,14,-0.1709
ENSG00000216937,CCDC7,162,3.50231,25,-0.0459,23,-0.1701,0,-5.0901,23,-0.1773,9,-1.5477,0,-4.8959,6,-2.0085,9,-1.6505,20,-0.3587
ENSG00000150093,ITGB1,125,1.95595,124,1.93362,79,1.13939,0,-5.8327,39,-0.0237,23,-0.7737,4,-3.2498,24,-0.7274,15,-1.5502,11,-1.9684
ENSG00000099250,NRP1,4,-1.5592,0,-4.3076,4,-1.6983,25,1.05655,21,0.84522,27,1.19660,13,0.06005,2,-2.6016,8,-0.8181,17,0.47743
ENSG00000108094,CUL2,7,-2.9455,19,-1.6276,49,-0.1930,48,-0.2184,24,-1.3652,67,0.28814,115,1.17365,50,-0.1687,73,0.47006,88,0.80856
ENSG00000095794,CREM,36,-0.3914,25,-0.9295,27,-0.8629,80,0.83814,39,-0.2943,48,0.03235,46,-0.0273,31,-0.6185,40,-0.2622,79,0.93922
ENSG00000108100,CCNY,2,-5.4301,79,-0.1526,59,-0.5934,42,-1.0854,96,0.16216,108,0.34382,83,-0.0774,84,-0.0501,127,0.67505,114,0.46691
ENSG00000177283,FZD8,2,-2.3191,4,-1.7420,39,1.81492,15,0.19006,16,0.37580,22,0.82931,3,-2.0190,4,-1.7876,16,0.39792,7,-0.8980
ENSG00000198105,ZNF248,2,-3.4975,7,-1.7372,37,0.68025,30,0.32601,13,-1.0457,35,0.55821,22,-0.1776,41,0.84191,35,0.63439,23,-0.0775
ENSG00000175395,ZNF25,2,-4.6026,20,-1.4169,45,-0.1882,28,-0.9179,49,-0.0555,58,0.20238,87,0.85418,38,-0.4533,80,0.80033,63,0.37443
ENSG00000189180,ZNF33A,2,-4.1224,40,0.21717,28,-0.3157,102,1.78393,35,-0.0102,51,0.60403,25,-0.5320,20,-0.8024,33,-0.0755,24,-0.5776
ENSG00000075407,ZNF37A,2,-2.9078,21,0.55993,0,-4.1370,1,-3.7046,21,0.62866,37,1.45133,12,-0.3647,23,0.65667,17,0.19068,11,-0.4878
ENSG00000185904,LINC00839,2,-3.0471,1,-3.2143,1,-3.2335,24,0.57147,12,-0.5494,15,-0.1756,45,1.65200,24,0.61202,15,-0.1513,24,0.64796
ENSG00000165733,BMS1,65,1.20002,22,-0.5433,22,-0.4939,12,-1.3883,21,-0.6534,25,-0.3428,29,-0.1192,28,-0.1430,36,0.27787,43,0.55823
ENSG00000169826,CSGALNACT2,2,-2.5640,15,0.41082,6,-0.9884,41,2.11158,14,0.24938,8,-0.4626,20,0.81309,2,-2.3761,8,-0.5839,7,-0.7949
ENSG00000198915,RASGEF1A,2,-3.9007,7,-2.1831,21,-0.5447,1,-4.3453,16,-0.9862,70,1.37864,37,0.32646,28,-0.1051,42,0.59296,54,1.05664
ENSG00000169813,HNRNPF,32,-0.1990,93,1.55310,101,1.70808,29,-0.3080,26,-0.5504,16,-1.1968,13,-1.4677,44,0.29834,25,-0.5933,19,-0.9969
ENSG00000169740,ZNF32,2,-4.4978,48,0.10144,22,-1.1144,3,-3.9930,47,0.05300,59,0.42383,72,0.74204,72,0.72094,49,0.13816,60,0.48565
ENSG00000107551,RASSF4,6,-2.1552,78,1.76656,107,2.37600,6,-2.2136,32,0.32162,14,-0.9249,23,-0.2083,5,-2.3516,14,-1.0454,8,-1.7999
ENSG00000165512,ZNF22,6,-1.0362,32,1.55917,17,0.46905,0,-4.1936,19,0.78715,16,0.36333,4,-1.4942,7,-0.8390,9,-0.5351,11,-0.2144
ENSG00000165406,MARCH8,8,-0.3416,33,1.98412,20,1.08533,0,-3.8754,10,-0.0393,1,-2.5111,4,-1.4107,5,-0.9158,14,0.56813,5,-0.9743
ENSG00000172661,WASHC2C,70,1.90717,17,-0.4112,58,1.57644,29,0.43519,7,-1.6835,17,-0.4424,13,-0.7784,10,-1.2436,25,0.18657,5,-2.1462
ENSG00000265354,TIMM23,2,-4.4694,18,-1.3398,40,-0.1716,12,-1.9350,33,-0.4995,68,0.66067,92,1.18036,40,-0.1521,58,0.45563,63,0.59632
ENSG00000266412,NCOA4,85,0.20344,119,0.74900,132,0.91787,64,-0.2365,59,-0.3728,59,-0.3656,95,0.38598,73,-0.0261,65,-0.2212,46,-0.7946
ENSG00000204179,PTPN20,2,-2.6973,1,-3.1194,10,-0.3082,8,-0.6301,8,-0.6812,10,-0.3837,21,0.78923,1,-3.3591,16,0.32376,33,1.76829
ENSG00000266524,GDF10,2,-2.4830,12,0.14951,16,0.55737,19,0.82517,8,-0.4934,3,-1.8900,8,-0.4269,3,-1.6973,27,1.69775,5,-1.2280
ENSG00000265763,ZNF488,2,-3.1057,46,1.61613,6,-1.4938,2,-3.0194,11,-0.7216,43,1.50190,11,-0.7088,14,-0.3394,8,-1.1678,31,1.04343
ENSG00000170324,FRMPD2,118,1.77593,4,-3.2771,0,-9.1764,4,-3.3636,21,-1.0673,3,-3.5262,116,1.74998,19,-1.1733,82,1.31215,28,-0.5768
ENSG00000107643,MAPK8,2,-4.5543,15,-1.7272,31,-0.6559,11,-2.0954,30,-0.7218,72,0.66200,77,0.78702,45,-0.0859,81,0.98176,69,0.66725
ENSG00000128805,ARHGAP22,2,-2.1321,41,2.52895,19,1.09786,0,-3.8182,11,0.27596,15,0.76568,9,-0.0564,1,-2.6465,4,-1.3967,2,-2.0202
ENSG00000165633,VSTM4,2,-2.1073,21,1.46179,24,1.65772,1,-2.3115,9,0.13936,7,-0.2772,9,0.04277,1,-2.9073,9,0.02714,5,-0.8418
ENSG00000197444,OGDHL,102,0.48658,11,-2.8628,16,-2.2554,69,-0.1278,62,-0.3094,61,-0.3074,91,0.30166,105,0.53416,96,0.44193,100,0.51448
ENSG00000227345,PARG,33,1.06914,12,-0.5226,1,-3.3132,4,-2.1562,19,0.17161,29,0.84751,20,0.27195,4,-1.9297,23,0.56263,16,-0.1028
ENSG00000099290,WASHC2A,42,0.28570,31,-0.1957,33,-0.0933,12,-1.6261,23,-0.7001,48,0.49137,32,-0.1071,40,0.23855,44,0.41654,41,0.26291
ENSG00000198964,SGMS1,2,-3.5718,61,1.53867,66,1.68044,14,-0.8063,25,0.08248,25,0.08011,4,-2.3718,23,-0.0209,11,-1.2351,21,-0.2079
ENSG00000177613,CSTF2T,81,1.18890,58,0.64051,34,-0.2144,33,-0.2663,18,-1.2239,48,0.32228,30,-0.3654,51,0.43299,32,-0.3385,35,-0.1666
ENSG00000122873,CISD1,93,-1.0338,55,-1.7990,75,-1.3540,281,0.67630,168,-0.1535,225,0.31974,278,0.66091,194,0.08216,144,-0.4050,281,0.76056
ENSG00000072401,UBE2D1,2,-3.7568,26,-0.0381,26,-0.0843,19,-0.5064,20,-0.4947,43,0.72787,30,0.17732,23,-0.2794,41,0.71020,31,0.22563
ENSG00000108064,TFAM,2,-3.0868,21,0.31672,39,1.34337,3,-2.3354,15,-0.1449,19,0.21854,13,-0.3652,18,0.10857,20,0.27017,17,-0.0113
ENSG00000237949,LINC00844,34,-3.0305,1433,3.12230,894,2.09400,118,-1.2088,237,-0.1703,89,-1.6316,28,-3.3005,127,-1.1055,31,-3.2532,72,-2.0335
ENSG00000165443,PHYHIPL,290,0.35217,237,0.03716,366,0.73265,343,0.62416,131,-0.9335,286,0.33200,201,-0.2176,302,0.41766,111,-1.1850,251,0.13773
ENSG00000148541,FAM13C,62,0.54399,114,1.56520,35,-0.3434,46,0.05653,28,-0.7423,40,-0.1560,41,-0.0989,34,-0.3956,20,-1.2655,53,0.29876
ENSG00000108091,CCDC6,2,-4.6654,33,-0.6862,33,-0.6642,11,-2.2850,64,0.36673,51,0.00323,94,0.96849,44,-0.2516,70,0.54659,66,0.44364
ENSG00000151150,ANK3,85,-0.6977,185,0.50839,128,-0.0726,101,-0.4301,114,-0.2645,150,0.17353,104,-0.3962,166,0.33625,164,0.34652,134,-0.0026
ENSG00000150347,ARID5B,2,-3.5642,54,1.33526,28,0.29053,29,0.32531,20,-0.2413,12,-0.9647,24,0.01485,39,0.80568,24,0.05090,14,-0.7978
ENSG00000138311,ZNF365,2,-5.2656,81,0.06649,38,-1.0699,69,-0.1737,52,-0.6525,96,0.33449,112,0.57643,75,-0.0599,93,0.30937,123,0.82336
ENSG00000181915,ADO,55,0.27417,72,0.69457,17,-1.4950,57,0.30888,25,-0.9971,37,-0.3652,56,0.29791,53,0.20715,56,0.30656,48,0.05428
ENSG00000148572,NRBF2,2,-3.7911,21,-0.4311,17,-0.7668,17,-0.7102,18,-0.7331,33,0.25778,38,0.50300,21,-0.4229,48,0.97604,40,0.66584
ENSG00000171988,JMJD1C,2,-4.0279,47,0.54558,28,-0.2347,18,-0.8875,42,0.39132,49,0.62206,34,0.05829,36,0.11929,29,-0.2309,37,0.21258
ENSG00000165476,REEP3,2,-3.9783,208,3.58771,78,1.48286,0,-5.5249,27,-0.2641,9,-1.8423,6,-2.2874,19,-0.7626,7,-2.2045,9,-1.8570
ENSG00000198739,LRRTM3,2,-4.2871,2,-4.0707,33,-0.2734,80,1.14291,23,-0.8482,109,1.69097,32,-0.2928,60,0.67480,26,-0.6535,47,0.29556
ENSG00000108176,DNAJC12,53,-0.3047,49,-0.4389,28,-1.2527,40,-0.7222,46,-0.5637,75,0.23591,132,1.15424,67,0.04190,81,0.38797,72,0.17647
ENSG00000096717,SIRT1,2,-2.6693,27,1.20423,29,1.32642,9,-0.5642,9,-0.5033,18,0.52399,6,-1.1120,8,-0.5828,8,-0.7074,16,0.35875
ENSG00000148634,HERC4,2,-3.7315,22,-0.2854,27,0.04836,20,-0.4288,21,-0.4045,27,0.05279,40,0.62579,24,-0.1268,33,0.35674,38,0.61741
ENSG00000096746,HNRNPH3,49,-0.8725,159,0.97478,88,0.03583,12,-2.8428,88,0.03239,101,0.24170,79,-0.1402,81,-0.0918,97,0.19598,92,0.10825
ENSG00000204130,RUFY2,2,-3.8707,56,0.70632,25,-0.5239,20,-0.8560,31,-0.2126,62,0.87689,55,0.68904,17,-1.1235,30,-0.2864,52,0.65429
ENSG00000122912,SLC25A16,3,-2.3436,6,-1.5163,40,1.35947,3,-2.2310,19,0.19147,18,0.11370,17,0.01440,7,-1.2885,25,0.69511,19,0.16428
ENSG00000060339,CCAR1,2,-4.3233,49,0.31083,33,-0.2975,17,-1.3200,52,0.44863,56,0.50934,34,-0.2576,22,-0.8774,49,0.35804,53,0.49509
ENSG00000165730,STOX1,55,1.82977,14,-0.4186,40,1.24908,0,-4.3499,26,0.60721,15,-0.3242,5,-1.8949,13,-0.5322,11,-0.7603,11,-0.8652
ENSG00000107625,DDX50,129,2.38560,22,-0.6092,13,-1.3350,14,-1.2768,22,-0.6638,39,0.30113,19,-0.7719,29,-0.1717,28,-0.2506,29,-0.2132
ENSG00000165732,DDX21,39,0.75705,39,0.76122,30,0.35322,1,-4.4375,25,0.05804,40,0.77853,19,-0.3807,15,-0.6691,26,0.12224,14,-0.8201
ENSG00000198954,KIF1BP,2,-5.1043,68,-0.0203,47,-0.5893,106,0.68035,50,-0.5470,98,0.54506,107,0.68490,74,0.09495,76,0.15221,74,0.11314
ENSG00000122862,SRGN,79,1.95331,27,0.16914,53,1.24146,16,-0.6000,48,1.23725,7,-1.8181,3,-3.1362,2,-3.1621,6,-2.0156,11,-1.2975
ENSG00000122958,VPS26A,114,0.86211,69,0.06665,39,-0.8071,92,0.51711,45,-0.6455,54,-0.3228,83,0.35258,68,0.04526,80,0.32539,47,-0.5763
ENSG00000156502,SUPV3L1,2,-3.2155,12,-0.6425,5,-1.8377,3,-2.4913,13,-0.5939,28,0.64398,25,0.47798,27,0.61888,23,0.41146,33,1.01083
ENSG00000156515,HK1,202,-0.2095,18,-3.7510,87,-1.4723,308,0.45413,157,-0.6322,329,0.55983,385,0.81926,319,0.51068,219,-0.0917,301,0.46438
ENSG00000099282,TSPAN15,2,-3.4430,183,4.38914,39,0.93055,0,-4.9923,13,-0.7724,8,-1.3780,5,-2.0863,1,-4.0103,4,-2.4861,4,-2.3785
ENSG00000171224,FAM241B,23,-0.9115,5,-3.1210,6,-2.8216,37,-0.2252,31,-0.5135,27,-0.7149,104,1.45159,44,0.03464,79,1.11064,45,0.09282
ENSG00000099284,H2AFY2,2,-2.6649,6,-1.0564,13,0.03167,27,1.22589,8,-0.6648,12,-0.0650,9,-0.5486,25,1.10190,12,-0.1265,15,0.28957
ENSG00000079332,SAR1A,2,-5.2371,97,0.32676,57,-0.4821,141,0.93303,78,-0.0048,81,0.04296,80,0.03595,102,0.40816,78,-0.0225,75,-0.0770
ENSG00000180817,PPA1,46,-2.3702,253,0.17823,162,-0.5140,309,0.49567,181,-0.3703,250,0.15781,318,0.54400,217,-0.0598,284,0.39810,226,-0.0019
ENSG00000172731,LRRC20,5,-1.9579,4,-2.5217,33,0.67206,2,-3.3921,22,0.03293,33,0.65504,31,0.59821,19,-0.1531,24,0.15735,30,0.60336
ENSG00000148730,EIF4EBP2,95,1.06114,46,-0.1147,121,1.48339,16,-1.6360,61,0.38840,45,-0.1443,19,-1.4317,24,-1.0456,43,-0.2204,31,-0.7229
ENSG00000166224,SGPL1,2,-2.5634,28,1.42505,32,1.63621,3,-2.0152,12,0.01422,12,-0.0007,4,-1.4032,13,0.17483,10,-0.1780,7,-0.8731
ENSG00000166228,PCBD1,38,-0.7487,33,-0.9806,139,1.30105,129,1.16791,65,0.05250,70,0.17285,38,-0.7478,112,0.93244,30,-1.1741,33,-1.0526
ENSG00000107731,UNC5B,2,-2.4861,79,3.76658,11,-0.0397,0,-4.0421,15,0.54336,3,-1.6196,1,-3.1670,6,-0.8652,4,-1.5987,2,-2.6342
ENSG00000107738,VSIR,2,-4.4091,30,-0.5215,207,2.81388,67,0.71553,62,0.64654,15,-1.5975,11,-2.0284,19,-1.2005,25,-0.8726,16,-1.5705
ENSG00000197746,PSAP,945,-0.3960,1212,-0.0114,1922,0.72464,1472,0.29446,854,-0.5930,1493,0.31672,1392,0.20548,1387,0.19981,1140,-0.1168,1033,-0.2816
ENSG00000107742,SPOCK2,59,-1.9234,27,-3.0357,233,0.13929,407,1.04380,205,-0.0711,265,0.34360,182,-0.2484,354,0.81213,235,0.16373,183,-0.2552
ENSG00000138303,ASCC1,2,-3.4976,47,1.17690,51,1.33002,1,-4.4949,17,-0.4584,13,-0.7883,20,-0.2171,51,1.32715,13,-0.8208,24,0.07996
ENSG00000166295,ANAPC16,95,0.44301,72,0.02115,92,0.39041,138,1.05854,69,-0.0598,49,-0.5745,57,-0.3570,49,-0.5823,65,-0.1482,55,-0.4476
ENSG00000168209,DDIT4,2,-4.5089,83,0.94142,187,2.43212,71,0.69371,40,-0.2412,37,-0.3387,6,-2.8516,39,-0.2340,26,-0.9442,21,-1.2644
ENSG00000148719,DNAJB12,41,0.64181,44,0.74845,22,-0.3299,27,-0.0074,22,-0.3503,35,0.35846,26,-0.1089,16,-0.8364,29,0.10711,22,-0.3881
ENSG00000107745,MICU1,148,1.03209,55,-0.5270,34,-1.2403,77,-0.0086,42,-1.0087,70,-0.1709,98,0.36038,55,-0.5251,102,0.46465,94,0.32410
ENSG00000156026,MCU,2,-2.3587,7,-0.5058,0,-6.4944,8,-0.2536,6,-0.7971,11,0.07719,18,0.92121,8,-0.2990,22,1.42099,10,0.06303
ENSG00000122884,P4HA1,2,-3.0929,38,1.30383,59,2.08690,13,-0.4176,18,0.07960,5,-1.6309,5,-1.6441,13,-0.3627,16,-0.0620,8,-1.1243
ENSG00000122882,ECD,2,-3.0609,26,0.72666,29,0.85729,5,-1.7759,11,-0.6266,18,0.11636,19,0.22319,7,-1.2927,23,0.55539,21,0.39913
ENSG00000138286,FAM149B1,2,-3.0238,24,0.64230,27,0.82954,57,2.13152,14,-0.2111,10,-0.6463,16,-0.0403,7,-1.2814,12,-0.4126,6,-1.4175
ENSG00000213551,DNAJC9,2,-3.1379,17,-0.0679,14,-0.3582,1,-4.0577,15,-0.2022,21,0.24973,8,-1.1262,41,1.39323,26,0.67143,21,0.30510
ENSG00000182180,MRPS16,43,-0.0597,54,0.30329,52,0.24885,21,-1.1339,44,-0.0050,41,-0.1237,64,0.57164,35,-0.3593,48,0.13017,42,-0.1069
ENSG00000156042,CFAP70,55,0.05012,43,-0.3337,44,-0.3009,33,-0.7425,53,-0.0061,55,0.03890,73,0.49187,51,-0.0853,59,0.15578,59,0.16613
ENSG00000138279,ANXA7,84,-0.8582,117,-0.3605,83,-0.8748,185,0.36083,94,-0.7416,178,0.29668,167,0.19207,305,1.18117,165,0.19430,140,-0.0891
ENSG00000107758,PPP3CB,123,-1.2604,47,-2.6647,156,-0.9009,283,0.00965,180,-0.7399,581,1.17589,485,0.87038,383,0.48590,284,0.01616,338,0.31677
ENSG00000166348,USP54,2,-3.5064,131,3.05958,37,0.68430,3,-2.8068,34,0.62263,6,-1.9379,10,-1.2953,11,-1.1701,10,-1.3493,12,-1.1087
ENSG00000176986,SEC24C,26,-0.1771,38,0.39936,18,-0.7084,10,-1.6447,26,-0.2138,30,0.03687,37,0.36573,24,-0.2950,32,0.17856,40,0.56825
ENSG00000196968,FUT11,2,-2.3529,15,0.60761,4,-1.3655,0,-3.9103,14,0.60286,4,-1.1819,10,-0.0477,6,-0.6765,19,1.11119,12,0.23690
ENSG00000172586,CHCHD1,55,-0.6302,45,-0.9226,101,0.31288,50,-0.7721,81,-0.0310,75,-0.1512,102,0.33445,98,0.26918,102,0.36516,91,0.16687
ENSG00000214655,ZSWIM8,2,-3.7422,31,0.23964,14,-0.9647,57,1.22902,22,-0.3030,35,0.40579,24,-0.1744,25,-0.0773,31,0.25132,26,-0.0191
ENSG00000166507,NDST2,80,1.82303,13,-1.0332,27,-0.0017,24,-0.1665,26,-0.0201,23,-0.2353,17,-0.6925,4,-2.7789,33,0.35836,21,-0.4285
ENSG00000148660,CAMK2G,2,-6.2796,56,-1.5521,160,0.02199,206,0.41340,144,-0.1632,398,1.52141,185,0.24381,201,0.37419,116,-0.5174,165,0.07418
ENSG00000035403,VCL,2,-3.0418,13,-0.3166,31,1.01308,24,0.59685,15,-0.1175,15,-0.1159,18,0.13750,4,-2.1079,18,0.18661,19,0.29168
ENSG00000185009,AP3M1,2,-3.0126,30,1.01889,11,-0.5457,20,0.35874,16,0.02037,18,0.18306,28,0.90432,6,-1.3401,18,0.16857,12,-0.4681
ENSG00000156110,ADK,2,-3.7554,24,-0.1809,44,0.76863,15,-0.9381,23,-0.3144,37,0.49408,23,-0.2420,27,0.00955,30,0.14098,39,0.60443
ENSG00000156650,KAT6B,2,-3.4958,40,0.90600,29,0.38616,31,0.51684,42,1.12422,38,0.83722,14,-0.7602,7,-1.6803,10,-1.2061,14,-0.8068
ENSG00000156671,SAMD8,38,-0.1757,72,0.82079,37,-0.2053,21,-1.0843,40,-0.1239,48,0.19186,44,0.03646,47,0.14333,43,0.02768,41,-0.0604
ENSG00000165637,VDAC2,19,-3.3637,117,-0.7018,167,-0.1543,158,-0.2417,142,-0.4301,225,0.31279,309,0.82731,168,-0.1465,233,0.40946,242,0.47465
ENSG00000165655,ZNF503,2,-2.9883,3,-2.3057,36,1.34407,0,-4.3530,23,0.69604,74,2.72677,12,-0.3790,4,-2.0554,1,-4.2196,12,-0.3911
ENSG00000156113,KCNMA1,154,0.66431,17,-2.6478,51,-1.0390,89,-0.1996,84,-0.3134,131,0.41188,117,0.22572,112,0.15956,96,-0.0826,142,0.59680
ENSG00000151208,DLG5,42,1.71667,14,-0.0424,19,0.43563,0,-4.4426,10,-0.6481,40,1.61882,9,-0.6707,7,-1.1396,13,-0.1631,7,-1.2416
ENSG00000148606,POLR3A,2,-3.9883,11,-1.5671,11,-1.6261,85,1.61581,20,-0.7825,65,1.15168,46,0.56506,18,-0.8573,30,-0.1157,39,0.35298
ENSG00000138326,RPS24,1155,0.14700,1724,0.79202,1520,0.58511,893,-0.2533,1309,0.38083,763,-0.4957,616,-0.8213,1103,0.07488,789,-0.4777,851,-0.3542
ENSG00000108175,ZMIZ1,52,-0.4076,54,-0.3375,58,-0.2394,43,-0.6918,66,-0.0507,162,1.43736,56,-0.2778,70,0.05828,49,-0.5329,77,0.22030
ENSG00000108179,PPIF,61,0.27819,115,1.31848,78,0.66995,17,-1.6261,44,-0.2675,43,-0.2621,70,0.50468,32,-0.7297,47,-0.1405,34,-0.6876
ENSG00000165424,ZCCHC24,2,-5.1530,342,2.78974,180,1.51976,42,-0.8135,81,0.20801,33,-1.1911,11,-2.7850,28,-1.4185,27,-1.5522,39,-0.9759
ENSG00000225484,NUTM2B-AS1,7,-0.6831,11,0.09303,14,0.40485,0,-3.9938,8,-0.3913,13,0.28443,22,1.12012,4,-1.2761,15,0.59976,10,-0.0665
ENSG00000133678,TMEM254,2,-3.1564,22,0.36090,12,-0.5377,4,-2.2393,13,-0.5556,35,1.07575,15,-0.2138,32,0.94335,25,0.60079,16,-0.1397
ENSG00000189129,PLAC9,2,-2.7407,3,-1.8686,28,1.17130,0,-4.2007,26,1.24781,22,0.79659,0,-4.4984,11,-0.2663,17,0.41342,9,-0.5362
ENSG00000122359,ANXA11,55,-0.7471,16,-2.5205,37,-1.3524,40,-1.2355,65,-0.5245,97,0.11970,159,0.91601,86,-0.0619,145,0.85198,129,0.63739
ENSG00000122378,PRXL2A,23,-3.2648,146,-0.5327,348,0.83563,211,0.03491,241,0.26520,322,0.70908,242,0.24747,236,0.20705,158,-0.4414,180,-0.2360
ENSG00000108219,TSPAN14,2,-3.9954,30,-0.0737,47,0.60501,39,0.32042,31,-0.0461,40,0.36237,35,0.15529,28,-0.1750,27,-0.2900,39,0.32089
ENSG00000185737,NRG3,2,-3.7939,4,-2.6563,9,-1.5919,12,-1.2467,20,-0.5375,55,1.10667,41,0.59944,51,0.97627,47,0.95225,26,-0.1182
ENSG00000165678,GHITM,359,-0.4559,132,-1.9552,219,-1.2010,730,0.65827,306,-0.7470,564,0.24567,818,0.84666,742,0.68529,428,-0.2036,621,0.44102
ENSG00000107771,CCSER2,56,-0.4602,82,0.12802,91,0.28993,53,-0.5424,72,-0.0930,84,0.15429,92,0.31169,83,0.14894,72,-0.0732,77,0.03097
ENSG00000182771,GRID1,8,-1.3497,28,0.50263,22,0.13189,1,-3.9792,21,0.03473,21,0.01854,16,-0.3136,35,0.84505,22,0.14387,24,0.25851
ENSG00000062650,WAPL,2,-3.2932,30,0.67515,40,1.14049,32,0.79009,19,-0.0319,16,-0.3097,18,-0.0968,19,-0.0753,10,-0.9840,19,-0.0516
ENSG00000122367,LDB3,2,-3.1281,109,3.42747,40,1.32526,0,-4.6647,19,0.15159,30,0.88083,4,-2.1092,0,-5.4547,0,-5.5539,1,-3.4795
ENSG00000107779,BMPR1A,32,0.48127,22,-0.1253,21,-0.1400,88,2.24963,14,-0.8320,25,0.09375,7,-1.6836,14,-0.7272,18,-0.4635,16,-0.6069
ENSG00000173267,SNCG,308,-0.7021,35,-3.8773,111,-2.2220,448,-0.1273,428,-0.2131,254,-0.9919,1217,1.51591,531,0.13734,683,0.60026,597,0.35732
ENSG00000148671,ADIRF,101,-0.2586,107,-0.1720,410,2.10328,55,-1.1864,253,1.41248,42,-1.5567,40,-1.6539,55,-1.1723,58,-1.1492,59,-1.1420
ENSG00000148672,GLUD1,3,-6.1883,162,-0.4125,698,2.02537,147,-0.5642,322,0.75029,216,0.03416,160,-0.4263,116,-0.9191,180,-0.2672,122,-0.9034
ENSG00000223482,NUTM2A-AS1,85,2.36381,21,-0.0435,31,0.57913,9,-1.2584,11,-1.0704,32,0.63658,11,-0.9338,16,-0.4367,12,-0.9702,14,-0.6858
ENSG00000138138,ATAD1,79,0.10124,36,-1.0991,97,0.40961,72,-0.0438,41,-0.9485,90,0.28996,75,0.00195,119,0.75159,105,0.59745,54,-0.5323
ENSG00000171862,PTEN,205,1.14236,43,-1.2799,59,-0.8129,87,-0.2237,74,-0.5122,108,0.11058,91,-0.1619,127,0.35970,125,0.36310,97,-0.0602
ENSG00000138134,STAMBPL1,90,2.23840,2,-3.4151,12,-0.9918,43,0.93112,17,-0.5866,34,0.55518,24,-0.0363,6,-2.0492,14,-0.8718,20,-0.2788
ENSG00000107798,LIPA,68,0.06216,320,2.85609,140,1.24865,11,-2.5687,44,-0.6369,43,-0.6213,74,0.20650,22,-1.5937,17,-2.0689,22,-1.7198
ENSG00000119922,IFIT2,36,1.52618,44,1.88015,40,1.69281,0,-4.3015,8,-0.8865,9,-0.6433,11,-0.4248,11,-0.4178,4,-2.0217,5,-1.6422
ENSG00000119917,IFIT3,2,-3.4565,28,0.37254,53,1.44625,32,0.60387,25,0.25384,9,-1.3006,23,0.10970,47,1.23171,9,-1.3692,10,-1.1692
ENSG00000185745,IFIT1,2,-4.9462,44,-0.5417,61,-0.0247,125,1.12750,43,-0.5907,97,0.71354,92,0.62753,70,0.19838,45,-0.5289,70,0.19460
ENSG00000152778,IFIT5,39,0.70475,36,0.57573,46,0.96281,36,0.54546,18,-0.5659,12,-1.1244,21,-0.2644,18,-0.4955,17,-0.5901,24,-0.0758
ENSG00000148688,RPP30,131,2.19165,27,-0.4314,17,-1.1366,55,0.65470,18,-1.0758,31,-0.2595,36,0.00757,20,-0.8953,29,-0.3497,29,-0.3602
ENSG00000180628,PCGF5,49,-0.6154,80,0.14861,117,0.75506,109,0.63178,69,-0.1015,49,-0.6037,42,-0.8471,95,0.41418,59,-0.3613,77,0.07883
ENSG00000165338,HECTD2,2,-3.5039,5,-2.2651,0,-8.3484,67,1.78854,11,-1.1949,47,1.18235,36,0.74692,10,-1.2377,33,0.63331,21,-0.1303
ENSG00000119938,PPP1R3C,14,-0.7521,10,-1.2526,85,2.17976,26,0.16520,39,0.89031,4,-2.4599,10,-1.2505,13,-0.8321,20,-0.2458,12,-1.0439
ENSG00000107854,TNKS2,124,1.12264,55,-0.1647,95,0.68980,73,0.26682,33,-1.0250,73,0.25874,59,-0.0636,37,-0.7666,61,-0.0139,49,-0.3908
ENSG00000107864,CPEB3,4,-3.5189,12,-2.0060,22,-1.1166,67,0.59688,32,-0.5845,49,0.08902,40,-0.2141,58,0.37042,74,0.85578,67,0.65117
ENSG00000198060,MARCH5,54,0.72835,30,-0.2053,25,-0.4559,21,-0.7108,28,-0.3207,53,0.70151,39,0.22706,34,0.01642,31,-0.1479,33,-0.0253
ENSG00000138190,EXOC6,53,0.79080,4,-2.8752,21,-0.6774,48,0.63763,18,-0.9640,57,0.89544,41,0.38384,16,-1.0709,29,-0.1710,43,0.49298
ENSG00000138207,RBP4,44,-1.3262,6,-4.1723,7,-4.0163,591,3.14272,28,-2.0879,21,-2.4290,72,-0.6039,53,-1.0765,218,1.32455,52,-1.1646
ENSG00000148690,FRA10AC1,12,-2.3985,90,0.64741,91,0.66776,35,-0.8008,67,0.19434,57,-0.0772,48,-0.3520,66,0.14451,40,-0.6447,82,0.55838
ENSG00000108231,LGI1,57,-0.1714,10,-2.7219,95,0.61588,32,-1.0551,44,-0.6180,122,1.03097,72,0.18542,90,0.52841,47,-0.4964,87,0.52502
ENSG00000108239,TBC1D12,2,-3.1486,112,3.33836,26,0.51664,1,-3.9540,15,-0.3601,12,-0.6889,10,-0.8375,3,-2.3674,11,-0.8024,11,-0.8200
