"","logFC_Apoe_e4yes","p_Apoe_e4yes","padj"
"COG2",0.144000643165517,0.000194137283011534,0.00643248452160142
"AGT",-0.186435169236154,0.444592890930889,0.643127871785099
"CAPN9",-0.0854235731474555,0.46521826318829,0.658816277850469
"C1orf198",0.132605579736307,0.0357416873012292,0.147665779054192
"TTC13",-0.0895760156592875,0.0115109438771354,0.0759146442392025
"ARV1",0.0187204866683142,0.774904889839536,0.873870949799843
"FAM89A",0.19717563075715,0.487756088803275,0.677077792365876
"C1orf131",0.194949288463869,0.00105093782793239,0.0180525952563124
"GNPAT",-0.0902252134488513,0.0937107663501239,0.255166736236154
"EXOC8",0.322567476014589,0.00408959345069456,0.0404778291062356
"SPRTN",-0.000858861244264305,0.992751551389048,0.99733905349113
"EGLN1",0.240817204860527,0.0116734715269949,0.0764052380300184
"TSNAX-DISC1",-0.0107830549319793,0.926703385712991,0.960818972201756
"DISC1",-0.0489284391581696,0.404987053970672,0.60779939115957
"SIPA1L2",-0.0272050288418526,0.808708800352323,0.893021316892334
"MAP10",-0.121727453235682,0.381840878898092,0.588239478390519
"NTPCR",0.0290858540594313,0.478060598925507,0.66863735235721
"PCNX2",-0.092212028540865,0.312426551702786,0.52037497697593
"MAP3K21",-0.439841474268315,0.0123746496126516,0.0789941798755847
"KCNK1",0.194121156698298,0.0654205018298038,0.207933833498666
"SLC35F3",-0.347748343889274,0.000451601092226136,0.0107954272275268
"COA6",0.109973137435243,0.354875831785599,0.561996333225193
"TARBP1",-0.250863607230257,0.00706057441498026,0.0562911150489007
"IRF2BP2",0.332049616204898,0.00263649694267891,0.0305477509977744
"TOMM20",-0.0570925363804321,0.441456375575962,0.640202154024263
"ARID4B",0.0267291668191555,0.366214776936984,0.573141388709663
"TBCE",0.217908456377463,0.171727197583101,0.365896195296883
"B3GALNT2",-0.217993717529936,0.00260480409986298,0.0303942866341827
"GNG4",-0.0679308126483059,0.660993567854888,0.800530912124489
"LYST",0.120414446112218,0.00110097992468278,0.0184345985034678
"GPR137B",-0.0362563417474858,0.744140233967771,0.854544136718433
"ERO1B",0.138647146817744,0.00757359562972598,0.0584653376002687
"EDARADD",0.0473494559373762,0.739557819541292,0.852283130266502
"LGALS8",0.215044435599917,0.00163394073320679,0.0235988269998817
"HEATR1",-0.0294389789423205,0.534234687953108,0.712006480223157
"ACTN2",0.120801521760855,0.556610015252945,0.727570775438647
"MTR",-0.130785164801608,0.0748777371634584,0.224834702253845
"RYR2",-0.259055641561982,0.0649470743107695,0.207268644053324
"CHRM3",-0.264211611699898,0.0995358987034749,0.264631807923935
"FMN2",-0.291045917382528,0.055565847996396,0.190003308049487
"RGS7",-0.268820666848938,0.243689941551846,0.449513994370791
"FH",-0.14733416072406,0.129398065194659,0.308543548949819
"OPN3",0.0588212833058518,0.453280602612258,0.649808787442538
"PLD5",0.0704727461278363,0.571776411529632,0.738452661977613
"CEP170",0.0991014235920909,0.0349359235132185,0.145815414003302
"SDCCAG8",0.0145587769676441,0.639754272819525,0.7859457667076
"AKT3",-0.0158064336847916,0.671597047611227,0.808631035172787
"ZBTB18",0.0831870842771999,0.28038974530444,0.488386576739742
"ADSS",0.0615021602088079,0.198024901052067,0.396561825119135
"CATSPERE",0.022029213749852,0.835093393884235,0.909676277866864
"DESI2",0.0594190334289931,0.136533538120579,0.317942682568435
"COX20",-0.119118320497164,0.0839584981013175,0.23989248523669
"HNRNPU",0.152142032522193,0.00278158936739077,0.0317398300558991
"EFCAB2",-0.0218629146015127,0.696246060364493,0.825955434350747
"KIF26B",0.0116482390346755,0.899584353207373,0.946301545990017
"SMYD3",0.0136094560146999,0.846488674288154,0.917148466028075
"TFB2M",0.0507479539881648,0.450525395006381,0.647218953735112
"CNST",-0.130293222196191,0.0110613483882027,0.0739406831178985
"SCCPDH",0.0177683048092622,0.882010830422697,0.935937507329856
"AHCTF1",0.151156093169781,0.00195601992672099,0.0253546013932285
"ZNF670-ZNF695",-0.181528502141769,0.327910171166343,0.536289143604768
"ZNF669",0.179317369371078,0.0712410696788715,0.218504291611096
"ZNF124",-0.0577017014295955,0.366006119997829,0.572933157717267
"ZNF496",-0.201476895569482,0.0560451816638082,0.190916927470409
"OR2L5",0.527545616652373,0.0268886651383439,0.125255688576155
"OR2L2",0.374591453416007,0.0874972435067345,0.245253526698813
"OR2L3",0.61579617173298,0.00263696022046414,0.0305477509977744
"OR2L13",0.545064452869387,0.0346540744755852,0.145078814493734
"OR2M4",0.466636939064311,0.114847899340901,0.287224050178092
"SH3BP5L",0.194381294988166,0.0376015106563355,0.151996509869241
"ZNF672",0.0153723626877151,0.876183437725849,0.932844941145838
"ZNF692",0.119763422930567,0.219168282882194,0.421790888547831
"PGBD2",0.323696700781955,0.0188806925131452,0.101023118144601
"SH3YL1",0.112238130873494,0.0212351942690677,0.108488024857849
"ACP1",0.060620949198689,0.280518664598635,0.488386576739742
"TMEM18",-0.0327292403852073,0.795436748720073,0.885390477871117
"SNTG2",0.0496566024202308,0.696448843710594,0.825973072469841
"MYT1L",-0.0353384314510123,0.780691341076239,0.877489986269094
"EIPR1",-0.111977209450955,0.102055166236611,0.268849936828799
"TRAPPC12",0.106920529222699,0.0134090798795007,0.082587136116686
"ADI1",0.0763622502812704,0.3105234735513,0.518389719014914
"AC108488.2",-0.0875609682817858,0.203869963521296,0.403635818494312
"RNASEH1",-0.104143512333701,0.468016308564324,0.661155733667249
"RPS7",0.147273448824854,0.259431568745299,0.467001139334249
"RNF144A",0.121882705041224,0.0752661918679032,0.225561946705455
"ID2",-0.153871897280667,0.448339073088141,0.645424929566478
"KIDINS220",-0.0167590975856402,0.707275010601327,0.832341114090375
"MBOAT2",0.100733508552368,0.0528903460091297,0.18420943444214
"ASAP2",-0.025560860407307,0.857839380101972,0.922933286874773
"ITGB1BP1",-0.0229115065849506,0.71949151952207,0.840333544761309
"CPSF3",-0.000437040986905672,0.995460257336938,0.998145209646772
"IAH1",-0.0629568351750482,0.276032713892424,0.48451333875401
"ADAM17",-0.0304936343045603,0.601976682118915,0.760542863363521
"YWHAQ",0.0387152348153304,0.488009865885902,0.677126666449232
"TAF1B",4.96160396804849e-05,0.999353372227717,0.999550002933406
"KLF11",0.477349461424894,0.023301988479038,0.114500098258393
"HPCAL1",0.221981655158828,0.00648642374297173,0.053785296985872
"ODC1",-0.0653490226972384,0.595536721625456,0.756573921951915
"NOL10",-0.0698258983513225,0.0570416220821256,0.192395149929695
"ATP6V1C2",-0.347994451624572,0.0388522380224901,0.15530937745971
"PDIA6",0.160605089444642,0.0492524292759871,0.177473296938726
"KCNF1",-0.593158867532008,0.0691069396455458,0.214629873706166
"PQLC3",-0.0589550379199413,0.285021576204502,0.493087724741894
"ROCK2",-0.0175248984323087,0.491520070072844,0.679865689066043
"E2F6",0.0405751492308949,0.352188917991717,0.559313734685808
"GREB1",-0.0165649832568912,0.894608739443286,0.943087015639748
"LPIN1",0.170313919523947,0.00305142834882783,0.0334927370227409
"TRIB2",-0.252129075080227,0.181454015636188,0.377488389904476
"NBAS",-0.107900049605756,0.00479573063855493,0.0449837819626839
"DDX1",-0.0325369107115174,0.25586756330029,0.462607359850773
"MYCN",0.0171903001998867,0.933444223390541,0.965143751162609
"FAM49A",-0.186471710488872,0.0317030400307216,0.137221121921307
"VSNL1",-0.34391451247026,0.134437370019721,0.315341262404768
"SMC6",0.184821169936242,0.000266375939982702,0.00764648925320246
"GEN1",0.123857355355809,0.421105899054287,0.62241702064417
"KCNS3",0.157620035968299,0.560179379468054,0.730032858173754
"RDH14",0.193569393341565,0.0703176503442665,0.216922161579823
"TTC32",0.08206484969331,0.215660706347138,0.417834189032792
"WDR35",-0.141536013476244,0.00187670351199997,0.0249491072861823
"LAPTM4A",0.0590531844064175,0.21950079715842,0.421844584117113
"PUM2",0.0802987419391239,0.00129681528365598,0.0204221221697371
"RHOB",0.090059251145691,0.292897031381715,0.501318157258101
"HS1BP3",0.0113931050623333,0.889894601921195,0.940518030448396
"LDAH",0.0392617602734887,0.630802225728986,0.779404279423467
"KLHL29",-0.082434348665221,0.448268284932464,0.645398000102601
"ATAD2B",-0.070104356254632,0.0637891441992513,0.205340693673967
"UBXN2A",0.0794382123201959,0.0389515658220018,0.1556053525681
"MFSD2B",-0.0412084324280822,0.854907289751714,0.921218359530717
"WDCP",0.0460103556285704,0.629434407631972,0.778635694108879
"FKBP1B",-0.797176343266797,3.6475566432402e-07,8.72897416714124e-05
"SF3B6",0.144980666407441,0.110204077197927,0.280882131764028
"FAM228B",-0.0407666616210865,0.446454793910091,0.644434223195556
"PFN4",0.0993205064966085,0.547091572660372,0.720523305134141
"AC008073.3",-0.54419619021782,0.0358287628864007,0.147799610415538
"FAM228A",-0.523626080741757,0.0419333761903448,0.162133665444853
"ITSN2",0.067656253184497,0.00627042047697433,0.0529673146221308
"NCOA1",0.0225388929500758,0.456575947024376,0.652245582740275
"PTRHD1",-0.186783326828093,0.151479155157977,0.338587606550802
"CENPO",0.0376040115144128,0.79089759975239,0.883193931344654
"ADCY3",0.0168495248408938,0.89486621682475,0.943087015639748
"DNAJC27",-0.0890990579900624,0.0117376907135384,0.0765141837570585
"EFR3B",0.0968469965305509,0.472699024764797,0.664770236265738
"DNMT3A",0.0816303429484914,0.208330748869804,0.408809919239052
"DTNB",-0.152882036125416,0.0192895111205702,0.102316492951566
"ASXL2",0.0442268815327755,0.253835863251231,0.460546708259042
"KIF3C",-0.00928485097232836,0.87490830753472,0.932050515551676
"RAB10",0.0644741426667661,0.0650427485548764,0.207288594436224
"GAREM2",-0.416590654394979,0.180122304317821,0.376164764031755
"HADHA",-0.0254815771166609,0.572674033290539,0.738950185766917
"HADHB",-0.0295907086577062,0.290542161759058,0.498650425773752
"ADGRF3",0.450733563595822,0.0491022943700201,0.177354674324084
"SELENOI",-0.0539428421627306,0.372776164127687,0.579385704988123
"CENPA",0.146208568311839,0.239143795105167,0.444951836912264
"DPYSL5",0.0648911694580672,0.702230480325652,0.829776396293982
"MAPRE3",0.0758277323140367,0.0403944425590053,0.158809623157105
"TMEM214",-0.116732689337643,0.0712536993544577,0.218504291611096
"AGBL5",-0.154546973541195,0.121842603802072,0.297245330574912
"OST4",0.252229757788037,0.0298717554155218,0.132203854681838
"KHK",-0.098522303525739,0.266863396486693,0.474457849248651
"CGREF1",-0.392141187570693,0.0505549804668949,0.179570946723096
"ABHD1",-0.399130706003858,1.60284337106011e-05,0.00139403617835718
"PREB",-0.0452005878842782,0.606841408990133,0.763294634612842
"SLC5A6",0.0334760125807278,0.772257291342057,0.871805807990414
"ATRAID",0.0746683567090775,0.460397710690873,0.655399015609568
"CAD",-0.232408271329646,0.000210080250980694,0.00676964136168115
"SLC30A3",-0.257361941246596,0.260838502480896,0.468315085879928
"UCN",0.00998394452740207,0.903753953426573,0.948532141175751
"MPV17",-0.0248968939635119,0.619530109359946,0.771920139701204
"GTF3C2",-0.156568792512454,0.0524011960737694,0.183185520383913
"EIF2B4",-0.191739666243667,0.0225218994697824,0.112225812128047
"SNX17",0.0405209411806412,0.647661185174258,0.790763487853642
"ZNF513",-0.000759392707772806,0.993968871450163,0.997725501753474
"PPM1G",0.0664299668522502,0.516718948031332,0.700138356487563
"NRBP1",-0.0683346669671983,0.264658888983035,0.472484952926017
"KRTCAP3",-0.000893041166078206,0.994096935665876,0.997725501753474
"IFT172",0.205568313655928,0.00120465773712657,0.0194143890326205
"FNDC4",-0.392486437117537,0.109935586126052,0.280544024562198
"ZNF512",-0.0920575817651146,0.052888973535908,0.18420943444214
"CCDC121",0.656595479767686,0.000966484017001836,0.0171585529207547
"GPN1",-0.0590874316218902,0.503132776665847,0.689692629252564
"SUPT7L",0.114981300701255,0.0730237934117933,0.221520403417122
"SLC4A1AP",0.0548151987818563,0.198590078042745,0.397294397303098
"MRPL33",-0.0393759740160322,0.58587369300818,0.749705370069947
"RBKS",-0.236827421505957,0.0308708844300983,0.135129636120727
"BABAM2",-0.145497561030978,0.14334046564115,0.327484338168351
"FOSL2",0.270816367252703,0.0842474415512266,0.240496267151071
"PLB1",-0.47606239300918,0.234058428436623,0.438797586261215
"PPP1CB",0.00339583234258389,0.942866139817012,0.97018991983828
"SPDYA",0.284475783436776,0.0177251029783431,0.0971041008433366
"TRMT61B",-0.103573558760733,0.12001773738776,0.294974177252899
"WDR43",-0.0580194989173146,0.290154684699979,0.498577314763848
"TOGARAM2",-0.00201735047190296,0.99232054642738,0.996986882708618
"CLIP4",-0.0648517956415808,0.260480393412493,0.468079036422219
"ALK",-0.0349464164347486,0.686838644639237,0.819238354517754
"YPEL5",0.037102502466172,0.500924050306344,0.688111166322605
"LCLAT1",-0.0622893337637222,0.644668105999551,0.788542806193509
"CAPN13",-0.478528946741779,0.000472647235567473,0.0110789330198542
"GALNT14",0.0291591132723078,0.824157135796376,0.903401612276753
"EHD3",-0.123593482217152,0.0991769241705754,0.264143672595438
"MEMO1",0.0557536270593149,0.267460329205393,0.475044370724209
"DPY30",0.0437821385336979,0.309269784213413,0.51755181174512
"SPAST",-0.0189298680746293,0.460993356123648,0.655835708356268
"SLC30A6",0.143728975025696,0.00331149514439832,0.0356835198516382
"YIPF4",-0.0297247602420115,0.498996352122941,0.686452352964863
"BIRC6",-0.0622638996812349,0.164902925323496,0.357001581168547
"TTC27",0.0738658699573078,0.0033804445897159,0.0361124735825512
"LTBP1",-0.271853613646736,0.0904092511490707,0.249911095302093
"RASGRP3",-0.0296743878543705,0.61944469047796,0.771920139701204
"FAM98A",-0.109944571785046,0.0283056782549951,0.128673501443837
"CRIM1",0.0599293851751593,0.443104987780733,0.641691832251822
"FEZ2",-0.0961241396542507,0.11571019639043,0.288234915893723
"STRN",-0.0558669330863999,0.412510734532112,0.614550736032933
"HEATR5B",-0.0761858063013538,0.103557244066388,0.271403467227545
"GPATCH11",0.345979338700793,0.00180398098472928,0.0245119872398741
"EIF2AK2",0.0632597325120807,0.282845946199737,0.490658567495933
"CEBPZOS",0.207109891657463,0.00421868019723476,0.0414099796095871
"CEBPZ",0.340275927386856,0.000377578456166754,0.00964732418313076
"NDUFAF7",-0.0383167812123166,0.393026541550728,0.598327383648234
"PRKD3",-0.0658054899724631,0.419967560585501,0.621624224889575
"RMDN2",-0.10986413547884,0.254672799056313,0.461389667530091
"ATL2",-0.00672141083926485,0.863007277772655,0.925840722548588
"HNRNPLL",0.15383122884582,7.55211065408608e-06,0.000839024297041239
"GALM",0.236202571180562,0.136572700073578,0.317942682568435
"SRSF7",0.341835007126777,2.19602466763954e-05,0.001679823313666
"GEMIN6",0.34877396737743,0.000144033236661085,0.00531208294257192
"DHX57",-0.239863941943769,0.00757772666267279,0.0584653376002687
"MORN2",-0.311689279630395,0.0475041289927538,0.174163067005386
"ARHGEF33",0.185496312900482,0.135504298008346,0.316764621942921
"SOS1",0.184811690797354,0.00254058350180797,0.0299267212494338
"MAP4K3",0.0345410619784119,0.375299597455258,0.582139518295852
"TMEM178A",-0.117391124130633,0.217021895860221,0.419302338721394
"THUMPD2",0.0646027312420821,0.335107674233719,0.542688747922667
"SLC8A1",-0.218926444084079,0.180429261365832,0.376224524893359
"PKDCC",0.253415874463453,0.020063626009062,0.105083632964713
"EML4",-0.138820667587199,0.0472871378324021,0.173622107078634
"COX7A2L",-0.128549052940439,0.0771765144277071,0.228851726917479
"MTA3",-0.0715357832326992,0.164056669109472,0.35579108218491
"ZFP36L2",0.169002040009906,0.00322645292205724,0.0349800565268008
"THADA",0.0124639570640571,0.612097729818507,0.766854428208077
"PLEKHH2",0.043023025674246,0.84549572554667,0.916656060953456
"DYNC2LI1",-0.14778192644666,0.0352497035214988,0.146483677410601
"LRPPRC",0.027123089886605,0.633477259562024,0.781308121752776
"PPM1B",-0.0397522655127213,0.399127514979535,0.603713685938373
"SLC3A1",-0.140154816257114,0.261445903764166,0.468997921170461
"PREPL",0.0134569637514975,0.735162053774918,0.85006327987112
"CAMKMT",0.112026449803064,0.0425279961694629,0.163059074422025
"SRBD1",0.0602079088485419,0.415033978339741,0.617048717406847
"PRKCE",0.0682762585725987,0.244522730863074,0.450442348871
"ATP6V1E2",-0.0829751441862068,0.430004980960153,0.630307750657466
"RHOQ",0.0128582937108726,0.884368063602698,0.937395350625664
"PIGF",-0.0539762750975966,0.403481642000482,0.606729356379074
"CRIPT",0.320235397899279,0.00109202182128196,0.0184189077073441
"SOCS5",0.0847291618277583,0.139481786228379,0.32206614820504
"MCFD2",0.0757377608096937,0.313891355449363,0.522183068429119
"TTC7A",-0.0855063076838734,0.274544238516399,0.48305440915735
"STPG4",-0.368304498674174,0.00208909941000742,0.026470470233959
"AC073283.3",0.543305899466354,0.0197296689981365,0.104007386485707
"CALM2",0.245096940242119,0.103907045778941,0.271696797802151
"EPCAM",-0.4347377565554,0.0164947042354563,0.0937195666601443
"MSH2",-0.0400920357954629,0.469656958769004,0.662591616448601
"KCNK12",0.0647916373382831,0.301857648810587,0.510246894565651
"MSH6",0.29330413776629,3.1391679308981e-11,6.96074030791923e-08
"FBXO11",0.080342011687579,0.0172235753749301,0.0956247966156511
"FOXN2",0.152346943526199,0.0312462549058494,0.135879802291466
"PPP1R21",-0.118297559298989,0.0557220467162081,0.190327343689981
"STON1-GTF2A1L",0.688548174641072,0.000242840766197447,0.00718269258109985
"NRXN1",-0.21067534439249,0.176168802612502,0.372095415369717
"ASB3",0.464625392463445,0.00651910831367828,0.0538102586727714
"CHAC2",0.0918695904957849,0.587870999479861,0.75135000797664
"ERLEC1",0.0468036439910901,0.181091466814441,0.377038579016195
"PSME4",0.00118612260730282,0.979115156983976,0.990256900472566
"ACYP2",-0.0568837522670943,0.204564809546383,0.404429980838989
"C2orf73",0.288172298652868,0.0645855882933043,0.206831588024797
