feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,class.power,grp
ALYREF,1,0.009579006,0.000225943,113865976.5,0.502143103,0.000250809,0.000433837,1.265564401,0.829606585,0.004286205,APOE34 vs APOE33 (nonAD only)
TSHR,1,0.020022798,-0.0049535,113865854.5,0.502142565,0.012388468,0.019003288,2.497108253,2.035128654,0.004285129,APOE34 vs APOE33 (nonAD only)
TLE3,1,0.009259868,0.00147134,113864766,0.502137764,3.63E-05,6.56E-05,1.034224672,0.602761034,0.004275529,APOE34 vs APOE33 (nonAD only)
FGD6,1,0.017486666,-0.001738579,113864692.5,0.50213744,0.004945883,0.007859278,2.000408247,1.555512347,0.004274881,APOE34 vs APOE33 (nonAD only)
GNB4,1,0.013189253,-0.001546276,113864632.5,0.502137176,0.00177074,0.002904753,1.653398653,1.21200337,0.004274351,APOE34 vs APOE33 (nonAD only)
ZNF396,1,0.00836452,0.000847473,113864563.5,0.502136871,3.93E-05,7.08E-05,1.041028781,0.609242336,0.004273743,APOE34 vs APOE33 (nonAD only)
LCA5L,1,0.007024792,0.001745334,113864330.5,0.502135844,3.21E-06,6.09E-06,0.85731782,0.427765895,0.004271688,APOE34 vs APOE33 (nonAD only)
SLC1A1,1,0.011821874,-0.00057009,113864015.5,0.502134455,0.000599236,0.001013626,1.401646595,0.965713915,0.00426891,APOE34 vs APOE33 (nonAD only)
SELENON,1,0.009591061,0.000862889,113863955.5,0.50213419,0.000149097,0.00026095,1.183915085,0.751830968,0.00426838,APOE34 vs APOE33 (nonAD only)
EFEMP2,1,0.007139096,0.002290142,113863621,0.502132715,2.31E-06,4.41E-06,0.836905491,0.408321991,0.00426543,APOE34 vs APOE33 (nonAD only)
SPATA2L,1,0.011120476,-0.000407859,113863357,0.502131551,0.000528045,0.000897015,1.374430156,0.93978871,0.004263102,APOE34 vs APOE33 (nonAD only)
PSMB3,1,0.041051644,-0.011524839,113863270.5,0.502131169,0.077044127,0.106755785,4.864938423,4.310065461,0.004262339,APOE34 vs APOE33 (nonAD only)
PPP1R14C,1,0.0110431,-0.000184382,113862955,0.502129778,0.000495585,0.000843313,1.360821936,0.926826107,0.004259556,APOE34 vs APOE33 (nonAD only)
SAMD3,1,0.00637686,0.001758514,113862445.5,0.502127531,1.67E-06,3.20E-06,0.816493162,0.388878087,0.004255062,APOE34 vs APOE33 (nonAD only)
ZNF883,1,0.048379646,-0.013617067,113862103,0.502126021,0.105038411,0.14236368,5.78349323,5.178559855,0.004252042,APOE34 vs APOE33 (nonAD only)
MRPL54,1,0.017008879,-0.00172722,113861936,0.502125284,0.004407068,0.007030509,1.93236715,1.490699332,0.004250569,APOE34 vs APOE33 (nonAD only)
NANS,1,0.014550574,-0.001938615,113861853,0.502124918,0.002899672,0.004687568,1.782676737,1.341629399,0.004249837,APOE34 vs APOE33 (nonAD only)
STAT6,1,0.007782481,0.000845162,113861817,0.50212476,2.19E-05,4.01E-05,0.979791794,0.550910623,0.004249519,APOE34 vs APOE33 (nonAD only)
MYLK3,1,0.005247958,0.002488965,113861581.5,0.502123721,1.29E-08,2.67E-08,0.63958631,0.213882948,0.004247442,APOE34 vs APOE33 (nonAD only)
NACA2,1,0.008877709,1.32E-05,113861135,0.502121752,0.000124767,0.000219202,1.149894536,0.71942446,0.004243504,APOE34 vs APOE33 (nonAD only)
PROSER3,1,0.018358821,-0.004092802,113861118.5,0.502121679,0.009575789,0.014859269,2.292984963,1.84068961,0.004243358,APOE34 vs APOE33 (nonAD only)
CCDC73,1,0.010359798,6.63E-05,113861009,0.502121196,0.000382305,0.000653716,1.306389059,0.874975695,0.004242393,APOE34 vs APOE33 (nonAD only)
C19orf73,1,0.00593412,0.001714508,113859926.5,0.502116423,6.01E-07,1.17E-06,0.762060284,0.337027675,0.004232845,APOE34 vs APOE33 (nonAD only)
SALL2,1,0.011437346,-0.001235586,113858826,0.502111569,0.001027279,0.001711813,1.483295911,1.049970834,0.004223139,APOE34 vs APOE33 (nonAD only)
SEMA6B,1,0.012684524,-0.000513518,113858484,0.502110061,0.000887091,0.001485116,1.449275362,1.017564327,0.004220122,APOE34 vs APOE33 (nonAD only)
CRISPLD2,1,0.007267427,0.001533678,113858282,0.50210917,7.70E-06,1.44E-05,0.891338368,0.466653704,0.004218341,APOE34 vs APOE33 (nonAD only)
ZFP69,1,0.01115683,-0.00061643,113858074.5,0.502108255,0.000896183,0.001499918,1.449275362,1.017564327,0.004216511,APOE34 vs APOE33 (nonAD only)
RBM43,1,0.010041673,0.000712941,113857482,0.502105642,0.000228125,0.000395669,1.211131523,0.784237475,0.004211285,APOE34 vs APOE33 (nonAD only)
SUV39H2,1,0.013074402,-0.00031533,113857164.5,0.502104242,0.00160518,0.002639692,1.578553446,1.147190356,0.004208485,APOE34 vs APOE33 (nonAD only)
C19orf54,1,0.014258896,-0.001528636,113856970,0.502103385,0.003494129,0.005606566,1.809893175,1.374035906,0.004206769,APOE34 vs APOE33 (nonAD only)
TRPM2,1,0.011962546,-0.000583509,113855708.5,0.502097821,0.000681832,0.001150298,1.381234265,0.952751312,0.004195643,APOE34 vs APOE33 (nonAD only)
CCDC106,1,0.015840435,-0.001423199,113855471.5,0.502096776,0.005007119,0.007951648,1.93236715,1.497180634,0.004193552,APOE34 vs APOE33 (nonAD only)
MCUB,1,0.029990582,-0.005085247,113855347,0.502096227,0.033982855,0.04957678,3.272776757,2.806403526,0.004192454,APOE34 vs APOE33 (nonAD only)
TFPT,1,0.019226069,-0.003970602,113854829.5,0.502093945,0.01099292,0.016954042,2.313397292,1.866614816,0.00418789,APOE34 vs APOE33 (nonAD only)
LY96,1,0.005249398,0.002555068,113854344.5,0.502091806,2.40E-08,4.92E-08,0.63958631,0.220364249,0.004183612,APOE34 vs APOE33 (nonAD only)
PCGF1,1,0.006069054,0.001532278,113853494.5,0.502088058,1.42E-06,2.73E-06,0.782472613,0.362952881,0.004176115,APOE34 vs APOE33 (nonAD only)
SLC22A16,1,0.00477649,0.002338076,113853435.5,0.502087798,1.17E-08,2.42E-08,0.619173981,0.200920345,0.004175595,APOE34 vs APOE33 (nonAD only)
SLC45A4,1,0.006618716,0.002487462,113852863.5,0.502085275,9.46E-07,1.84E-06,0.762060284,0.343508977,0.00417055,APOE34 vs APOE33 (nonAD only)
FAM131C,1,0.009282297,-0.000675564,113852759.5,0.502084816,0.000510174,0.000867481,1.313193169,0.887938298,0.004169633,APOE34 vs APOE33 (nonAD only)
LONRF3,1,0.006729016,0.002606515,113852603,0.502084126,8.24E-07,1.60E-06,0.755256175,0.337027675,0.004168253,APOE34 vs APOE33 (nonAD only)
FAM129B,1,0.005098975,0.002653008,113852590,0.502084069,7.07E-09,1.47E-08,0.605565762,0.187957742,0.004168138,APOE34 vs APOE33 (nonAD only)
TWNK,1,0.006167694,0.001909312,113852463,0.502083509,9.66E-07,1.87E-06,0.762060284,0.343508977,0.004167018,APOE34 vs APOE33 (nonAD only)
GPC3,1,0.007516714,0.001374964,113852387.5,0.502083176,1.53E-05,2.83E-05,0.918554807,0.499060211,0.004166352,APOE34 vs APOE33 (nonAD only)
ACTR3C,1,0.005751303,0.001687638,113851732,0.502080285,6.30E-07,1.23E-06,0.741647955,0.324065072,0.00416057,APOE34 vs APOE33 (nonAD only)
PRTG,1,0.008642473,0.001084189,113851325,0.50207849,7.75E-05,0.000137741,1.054637001,0.635167542,0.004156981,APOE34 vs APOE33 (nonAD only)
ZKSCAN2,1,0.016904751,-0.003145026,113851307.5,0.502078413,0.008795588,0.013692472,2.156902769,1.717544883,0.004156826,APOE34 vs APOE33 (nonAD only)
CMTM7,1,0.00731757,0.001009433,113851262.5,0.502078215,1.33E-05,2.47E-05,0.904946588,0.486097608,0.004156429,APOE34 vs APOE33 (nonAD only)
ZC3HAV1,1,0.007119119,0.001212768,113851229.5,0.502078069,1.21E-05,2.25E-05,0.898142478,0.479616307,0.004156138,APOE34 vs APOE33 (nonAD only)
PCDHB14,1,0.005441014,0.001685553,113850608.5,0.502075331,4.07E-07,7.99E-07,0.721235626,0.304621168,0.004150661,APOE34 vs APOE33 (nonAD only)
PCDHB3,1,0.004338342,0.002512959,113850204.5,0.502073549,8.56E-10,1.84E-09,0.557936994,0.142588632,0.004147098,APOE34 vs APOE33 (nonAD only)
AC012309.1,1,0.012786799,-0.001330246,113849889.5,0.50207216,0.00221858,0.003612275,1.619378104,1.192559466,0.00414432,APOE34 vs APOE33 (nonAD only)
STMND1,1,0.00444141,0.00274592,113849605.5,0.502070907,4.18E-10,9.05E-10,0.544328775,0.129626029,0.004141815,APOE34 vs APOE33 (nonAD only)
ZNF436,1,0.012340284,-0.001335564,113848415.5,0.50206566,0.002079667,0.0033935,1.592161666,1.16663426,0.004131319,APOE34 vs APOE33 (nonAD only)
FCGBP,1,0.004337693,0.003268479,113848158,0.502064524,5.25E-11,1.17E-10,0.510308226,0.097219522,0.004129048,APOE34 vs APOE33 (nonAD only)
ASB14,1,0.016365688,-0.004515346,113847427,0.5020613,0.00866465,0.013500366,2.116078111,1.678657074,0.004122601,APOE34 vs APOE33 (nonAD only)
MYCBPAP,1,0.007779198,0.00104798,113847305,0.502060762,3.84E-05,6.93E-05,0.972987685,0.557391924,0.004121525,APOE34 vs APOE33 (nonAD only)
ANKRD35,1,0.006602476,0.002108489,113846328,0.502056454,2.18E-06,4.17E-06,0.782472613,0.369434182,0.004112908,APOE34 vs APOE33 (nonAD only)
AC017083.3,1,0.007950092,0.001165911,113846173,0.50205577,3.16E-05,5.74E-05,0.952575356,0.53794802,0.004111541,APOE34 vs APOE33 (nonAD only)
LRRC45,1,0.01101473,0.000105079,113845950,0.502054787,0.000602598,0.001019217,1.306389059,0.887938298,0.004109574,APOE34 vs APOE33 (nonAD only)
RCN3,1,0.004826125,0.00240527,113845583,0.502053168,1.77E-08,3.65E-08,0.612369871,0.200920345,0.004106337,APOE34 vs APOE33 (nonAD only)
BCAS4,1,0.011276146,0.000459137,113845338.5,0.50205209,0.000503956,0.000857315,1.272368511,0.855531791,0.00410418,APOE34 vs APOE33 (nonAD only)
PTMS,1,0.027523486,-0.004985085,113844926,0.502050271,0.029578375,0.043434147,2.980200041,2.527707564,0.004100542,APOE34 vs APOE33 (nonAD only)
RNF227,1,0.005608434,0.001568326,113844825,0.502049826,1.34E-06,2.58E-06,0.755256175,0.343508977,0.004099651,APOE34 vs APOE33 (nonAD only)
C5orf34,1,0.008973684,0.000283849,113844725,0.502049385,0.000161243,0.000281602,1.109069878,0.693499255,0.004098769,APOE34 vs APOE33 (nonAD only)
SNRNP25,1,0.018836195,-0.003635381,113844707,0.502049305,0.010865024,0.01677846,2.211335647,1.775876596,0.004098611,APOE34 vs APOE33 (nonAD only)
GINS2,1,0.006380698,0.002046913,113844527,0.502048512,1.17E-06,2.26E-06,0.748452065,0.337027675,0.004097023,APOE34 vs APOE33 (nonAD only)
TMEM234,1,0.010382505,0.000400174,113844420,0.50204804,0.000457387,0.000779646,1.251956182,0.836087886,0.004096079,APOE34 vs APOE33 (nonAD only)
TBL3,1,0.012780572,-0.001932478,113844410.5,0.502047998,0.00308931,0.004980202,1.680615092,1.25737248,0.004095996,APOE34 vs APOE33 (nonAD only)
GPR22,1,0.009872774,0.002188491,113843998.5,0.502046181,9.09E-05,0.000160892,1.041028781,0.62868624,0.004092362,APOE34 vs APOE33 (nonAD only)
AL021997.3,1,0.008861783,0.001181102,113843788,0.502045253,0.00011056,0.000194777,1.06144111,0.648130145,0.004090505,APOE34 vs APOE33 (nonAD only)
EHD4,1,0.020310877,-0.003696897,113843245.5,0.50204286,0.014859976,0.022593267,2.388242498,1.950871735,0.00408572,APOE34 vs APOE33 (nonAD only)
WNK2,1,0.02126903,-0.003276723,113843237.5,0.502042825,0.014119137,0.02151164,2.35422195,1.918465228,0.00408565,APOE34 vs APOE33 (nonAD only)
TMEM238,1,0.004133494,0.002291859,113842494,0.502039546,1.34E-09,2.85E-09,0.551132884,0.142588632,0.004079092,APOE34 vs APOE33 (nonAD only)
SFXN2,1,0.029898844,-0.008890396,113842434.5,0.502039284,0.049807153,0.07105958,3.612982241,3.130468598,0.004078567,APOE34 vs APOE33 (nonAD only)
MGAT5B,1,0.011863625,-0.000797478,113842384.5,0.502039063,0.001202523,0.001995849,1.422058924,1.004601724,0.004078126,APOE34 vs APOE33 (nonAD only)
RGPD3,1,0.00660312,0.001503753,113842012,0.502037421,9.38E-06,1.75E-05,0.85051371,0.440728498,0.004074841,APOE34 vs APOE33 (nonAD only)
DNAJC10,1,0.104166927,-0.031551752,113841614,0.502035665,0.268885452,0.337732796,12.09090291,10.88210513,0.004071331,APOE34 vs APOE33 (nonAD only)
MED17,1,0.00540291,0.002126196,113841398.5,0.502034715,2.54E-07,5.03E-07,0.680410968,0.272214661,0.00406943,APOE34 vs APOE33 (nonAD only)
ZNF664,1,0.006914617,0.001674642,113841365,0.502034567,7.78E-06,1.45E-05,0.836905491,0.427765895,0.004069135,APOE34 vs APOE33 (nonAD only)
CCDC34,1,0.008743783,0.001404594,113841106,0.502033425,6.28E-05,0.000112057,0.993400014,0.58331713,0.00406685,APOE34 vs APOE33 (nonAD only)
MTHFD2,1,0.009298072,0.000126058,113840239,0.502029602,0.000288594,0.000497562,1.163502756,0.751830968,0.004059203,APOE34 vs APOE33 (nonAD only)
TEAD4,1,0.006215756,0.003383716,113839868.5,0.502027968,7.95E-08,1.60E-07,0.63958631,0.233326852,0.004055936,APOE34 vs APOE33 (nonAD only)
CFAP47,1,0.006646619,0.001639695,113839635,0.502026938,4.73E-06,8.93E-06,0.802884943,0.395359388,0.004053876,APOE34 vs APOE33 (nonAD only)
FILIP1,1,0.022529877,-0.002939145,113839395,0.50202588,0.019471839,0.029196351,2.537932911,2.10642297,0.004051759,APOE34 vs APOE33 (nonAD only)
C9orf43,1,0.005822813,0.001227528,113839149,0.502024795,4.29E-06,8.09E-06,0.796080833,0.388878087,0.00404959,APOE34 vs APOE33 (nonAD only)
RIMBP2,1,0.019256779,-0.00385065,113839075,0.502024468,0.012073462,0.018540717,2.218139756,1.788839199,0.004048937,APOE34 vs APOE33 (nonAD only)
NAP1L2,1,0.027904136,-0.004861865,113838185,0.502020544,0.032526539,0.047545117,2.99380826,2.547151468,0.004041087,APOE34 vs APOE33 (nonAD only)
SLC35F2,1,0.007364705,0.00088792,113837993,0.502019697,3.56E-05,6.43E-05,0.932163026,0.524985417,0.004039394,APOE34 vs APOE33 (nonAD only)
SPEF2,1,0.030519557,-0.00643506,113837590.5,0.502017922,0.046690012,0.066834921,3.43607539,2.974917363,0.004035844,APOE34 vs APOE33 (nonAD only)
ZNF726,1,0.007927804,0.000420661,113836931,0.502015014,0.000170997,0.000298374,1.081853439,0.67405535,0.004030027,APOE34 vs APOE33 (nonAD only)
TRIB2,1,0.007018291,0.000841606,113836300.5,0.502012233,2.48E-05,4.53E-05,0.898142478,0.49257891,0.004024466,APOE34 vs APOE33 (nonAD only)
PPIE,1,0.067301492,-0.019254682,113836165.5,0.502011638,0.186404789,0.240767252,7.906375451,7.1748007,0.004023275,APOE34 vs APOE33 (nonAD only)
HEPHL1,1,0.006052861,0.002281306,113836138,0.502011516,1.07E-06,2.07E-06,0.721235626,0.317583771,0.004023033,APOE34 vs APOE33 (nonAD only)
HAUS8,1,0.015587077,-0.002170246,113835850,0.502010246,0.006486547,0.010207879,1.884738382,1.464774127,0.004020493,APOE34 vs APOE33 (nonAD only)
AC233723.1,1,0.008933689,0.001351469,113835575.5,0.502009036,0.000117989,0.000207538,1.034224672,0.62868624,0.004018072,APOE34 vs APOE33 (nonAD only)
AC010325.1,1,0.006869989,0.00138751,113835160.5,0.502007206,1.63E-05,3.01E-05,0.86412193,0.460172403,0.004014411,APOE34 vs APOE33 (nonAD only)
FAM50B,1,0.012788347,-0.002387481,113835040,0.502006674,0.003478431,0.005583879,1.653398653,1.237928576,0.004013349,APOE34 vs APOE33 (nonAD only)
RAB6B,1,0.047494666,-0.013382448,113834966.5,0.50200635,0.107614805,0.145679252,5.198339797,4.653574438,0.0040127,APOE34 vs APOE33 (nonAD only)
PYGO1,1,0.005320163,0.00148424,113834921,0.50200615,6.98E-07,1.36E-06,0.700823297,0.298139866,0.004012299,APOE34 vs APOE33 (nonAD only)
PSMC3,1,0.02403393,-0.007158425,113834764,0.502005457,0.032500101,0.047510347,2.952983602,2.501782358,0.004010914,APOE34 vs APOE33 (nonAD only)
AC011462.1,1,0.006712295,0.001163627,113834671.5,0.502005049,1.51E-05,2.79E-05,0.85731782,0.453691101,0.004010099,APOE34 vs APOE33 (nonAD only)
AOX1,1,0.025129766,-0.00443337,113834665.5,0.502005023,0.03039601,0.044561745,2.878138396,2.436969343,0.004010046,APOE34 vs APOE33 (nonAD only)
PTPRQ,1,0.00719827,0.001869693,113834442.5,0.502004039,1.24E-05,2.31E-05,0.843709601,0.440728498,0.004008079,APOE34 vs APOE33 (nonAD only)
ATP6V1D,1,0.105703074,-0.033930257,113834068.5,0.50200239,0.279223207,0.349736681,12.24059332,10.99876855,0.00400478,APOE34 vs APOE33 (nonAD only)
SURF2,1,0.012784113,-0.001641253,113833952.5,0.502001879,0.0029834,0.004815099,1.598965775,1.186078164,0.004003757,APOE34 vs APOE33 (nonAD only)
LRFN4,1,0.030741466,-0.00762079,113833269,0.501998864,0.052676004,0.074807025,3.551745254,3.085099488,0.003997729,APOE34 vs APOE33 (nonAD only)
FAM104A,1,0.036007188,-0.010338342,113833082,0.50199804,0.081287874,0.112340682,4.381846635,3.875818264,0.003996079,APOE34 vs APOE33 (nonAD only)
RNF17,1,0.004297133,0.002877244,113832890.5,0.501997195,2.16E-10,4.71E-10,0.503504116,0.103700823,0.00399439,APOE34 vs APOE33 (nonAD only)
STON2,1,0.011946116,-0.001499362,113831803.5,0.501992402,0.002525714,0.004098566,1.537728788,1.127746451,0.003984803,APOE34 vs APOE33 (nonAD only)
MMP23B,1,0.005058759,0.002308095,113831787,0.501992329,1.20E-07,2.39E-07,0.6327822,0.233326852,0.003984658,APOE34 vs APOE33 (nonAD only)
ZKSCAN3,1,0.013699705,-0.001671823,113831648,0.501991716,0.004874242,0.007752312,1.741852079,1.328666796,0.003983432,APOE34 vs APOE33 (nonAD only)
TCF7,1,0.018471943,-0.005449669,113831208,0.501989775,0.017584132,0.026512349,2.381438389,1.950871735,0.003979551,APOE34 vs APOE33 (nonAD only)
TMEM225B,1,0.008896454,0.000907962,113831163.5,0.501989579,0.000249303,0.000431273,1.102265769,0.699980556,0.003979158,APOE34 vs APOE33 (nonAD only)
GCNT2,1,0.009180032,0.000152246,113831028.5,0.501988984,0.000292087,0.000503196,1.122678098,0.71942446,0.003977968,APOE34 vs APOE33 (nonAD only)
TEX11,1,0.00752551,0.001547905,113829982.5,0.501984371,3.97E-05,7.15E-05,0.911750697,0.512022814,0.003968742,APOE34 vs APOE33 (nonAD only)
TOR2A,1,0.012085865,-0.00122747,113829333.5,0.501981509,0.002177767,0.003548403,1.483295911,1.07589604,0.003963018,APOE34 vs APOE33 (nonAD only)
COTL1,1,0.008614308,-7.87E-05,113829005.5,0.501980063,0.000240174,0.000416002,1.088657549,0.687017953,0.003960125,APOE34 vs APOE33 (nonAD only)
ZMAT4,1,0.024645575,-0.004951449,113828615.5,0.501978343,0.027295951,0.040293916,2.701231544,2.268455506,0.003956685,APOE34 vs APOE33 (nonAD only)
FUNDC1,1,0.013483755,-0.001787144,113827742,0.501974491,0.003914947,0.006265525,1.639790433,1.231447275,0.003948981,APOE34 vs APOE33 (nonAD only)
SMIM35,1,0.006877076,0.001249907,113827349,0.501972757,2.17E-05,3.97E-05,0.85731782,0.460172403,0.003945515,APOE34 vs APOE33 (nonAD only)
LRRC6,1,0.010989553,0.000264819,113827312,0.501972594,0.000578744,0.000979889,1.204327414,0.803681379,0.003945189,APOE34 vs APOE33 (nonAD only)
STK17B,1,0.005946931,0.001989634,113826982,0.501971139,8.44E-07,1.64E-06,0.687215078,0.291658565,0.003942278,APOE34 vs APOE33 (nonAD only)
DOC2A,1,0.020521105,-0.00339531,113826794,0.50197031,0.016214513,0.024538182,2.279376744,1.860133515,0.00394062,APOE34 vs APOE33 (nonAD only)
OPRD1,1,0.006938247,0.001357165,113826425.5,0.501968685,1.68E-05,3.10E-05,0.836905491,0.440728498,0.00393737,APOE34 vs APOE33 (nonAD only)
CCDC178,1,0.008445774,0.000833717,113826253.5,0.501967926,0.000114812,0.000202069,0.993400014,0.596279733,0.003935853,APOE34 vs APOE33 (nonAD only)
PIAS3,1,0.029831778,-0.007707253,113826231,0.501967827,0.060415866,0.085197595,3.660611009,3.195281613,0.003935654,APOE34 vs APOE33 (nonAD only)
MXD3,1,0.03267865,-0.010365997,113825686,0.501965424,0.073480931,0.102428485,4.021228822,3.532309288,0.003930847,APOE34 vs APOE33 (nonAD only)
AC118553.2,1,0.003747971,0.002526902,113825545,0.501964802,5.22E-10,1.13E-09,0.503504116,0.110182125,0.003929604,APOE34 vs APOE33 (nonAD only)
GRB14,1,0.011005974,0.000151851,113825375,0.501964052,0.00121431,0.002014479,1.326801388,0.926826107,0.003928104,APOE34 vs APOE33 (nonAD only)
EPHA5,1,0.023006386,-0.005387749,113825178.5,0.501963186,0.026653367,0.039368049,2.639994557,2.210123793,0.003926371,APOE34 vs APOE33 (nonAD only)
VEGFD,1,0.045587609,-0.012873574,113825122.5,0.501962939,0.119391387,0.160373149,5.307205552,4.770237864,0.003925877,APOE34 vs APOE33 (nonAD only)
ZNF572,1,0.006449815,0.001333248,113825027,0.501962518,1.05E-05,1.95E-05,0.802884943,0.408321991,0.003925035,APOE34 vs APOE33 (nonAD only)
IFNA2,1,0.006197263,0.001658955,113825011,0.501962447,1.05E-05,1.95E-05,0.802884943,0.408321991,0.003924894,APOE34 vs APOE33 (nonAD only)
RPL26L1,1,0.01120743,-0.000243963,113824979,0.501962306,0.001186444,0.001970258,1.319997278,0.920344805,0.003924612,APOE34 vs APOE33 (nonAD only)
ORC2,1,0.287520707,-0.051084641,113824924.5,0.501962066,0.452274084,0.525536012,29.52983602,25.14096831,0.003924131,APOE34 vs APOE33 (nonAD only)
MOV10L1,1,0.009700466,0.00067811,113824735,0.50196123,0.000381447,0.000652312,1.129482207,0.732387063,0.00392246,APOE34 vs APOE33 (nonAD only)
GOLGA8M,1,0.007244777,0.000668181,113824247,0.501959078,8.77E-05,0.000155482,0.959379465,0.563873226,0.003918156,APOE34 vs APOE33 (nonAD only)
TMEM74B,1,0.006567981,0.002017585,113823202.5,0.501954472,5.61E-06,1.05E-05,0.762060284,0.369434182,0.003908943,APOE34 vs APOE33 (nonAD only)
AC013470.2,1,0.005093281,0.002621247,113822954.5,0.501953378,7.41E-08,1.49E-07,0.598761652,0.207401646,0.003906756,APOE34 vs APOE33 (nonAD only)
CENPU,1,0.006281047,0.001895045,113822535,0.501951528,4.47E-06,8.44E-06,0.748452065,0.356471579,0.003903056,APOE34 vs APOE33 (nonAD only)
REXO5,1,0.006162215,0.001338647,113822410,0.501950977,5.13E-06,9.65E-06,0.755256175,0.362952881,0.003901953,APOE34 vs APOE33 (nonAD only)
RAB40A,1,0.010046661,-0.000120995,113822181.5,0.501949969,0.00093073,0.001556429,1.258760291,0.862013092,0.003899938,APOE34 vs APOE33 (nonAD only)
ACOT9,1,0.008952241,0.000886032,113822023,0.50194927,0.000248784,0.000430417,1.06144111,0.667574049,0.00389854,APOE34 vs APOE33 (nonAD only)
ZSWIM1,1,0.006029673,0.002138924,113821792,0.501948251,3.08E-06,5.85E-06,0.728039736,0.337027675,0.003896503,APOE34 vs APOE33 (nonAD only)
FUCA1,1,0.017799254,-0.003225043,113821661.5,0.501947676,0.013762001,0.021000532,2.129686331,1.717544883,0.003895352,APOE34 vs APOE33 (nonAD only)
