Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7
ENSG00000151729,SLC25A4,11,-4.3675,13,-4.2255,174,-0.3277,140,-0.6796,257,0.33110,445,1.89704
ENSG00000154556,SORBS2,107,0.70829,0,-7.6819,15,-2.4195,45,-0.7238,104,0.66748,113,1.05559
ENSG00000109536,FRG1,11,-1.7582,44,0.35645,61,0.94037,37,0.04672,17,-1.2146,40,0.24101
ENSG00000073578,SDHA,11,-3.4028,29,-2.0622,50,-1.2566,53,-1.1476,273,1.72947,174,1.06150
ENSG00000249915,PDCD6,145,0.54999,29,-2.0219,123,0.25095,79,-0.4753,69,-0.6837,147,0.72417
ENSG00000180104,EXOC3,150,1.39843,19,-1.9862,113,0.84453,27,-1.5010,46,-0.6913,67,-0.0775
ENSG00000171368,TPPP,96,-1.8710,585,1.11436,236,-0.4732,264,-0.2904,225,-0.5525,399,0.50505
ENSG00000028310,BRD9,11,-1.6929,27,-0.3930,68,1.22940,42,0.35737,1,-4.5702,45,0.58161
ENSG00000049656,CLPTM1L,11,-2.3957,36,-0.6770,3,-4.3187,41,-0.4986,64,0.25944,115,1.87560
ENSG00000153395,LPCAT1,11,-1.8329,0,-6.6246,62,0.87397,24,-0.7137,1,-4.6920,82,2.03424
ENSG00000171421,MRPL36,12,-1.2818,7,-1.9708,43,0.82611,30,0.19837,3,-3.2164,46,1.25746
ENSG00000145494,NDUFS6,369,0.86068,160,-0.5706,155,-0.6202,234,0.05087,251,0.17046,209,-0.1589
ENSG00000164151,ICE1,431,4.36725,5,-4.1144,1,-6.3257,34,-1.3361,2,-5.3229,41,-1.2083
ENSG00000133398,MED10,12,-2.5225,1,-5.2903,3,-4.5150,32,-1.0576,198,2.34282,92,0.90389
ENSG00000215218,UBE2QL1,11,-3.1806,0,-8.0796,1,-6.2718,65,-0.6049,226,1.64890,177,1.53680
ENSG00000078295,ADCY2,11,-3.4749,13,-3.3253,48,-1.3692,81,-0.5746,432,2.79533,109,-0.1039
ENSG00000247516,MIR4458HG,262,2.13422,24,-2.0252,143,0.84854,38,-1.3510,94,0.11504,28,-1.9625
ENSG00000150753,CCT5,11,-3.5580,34,-1.9735,54,-1.2915,33,-2.0237,356,2.09284,182,0.89574
ENSG00000145495,MARCH6,12,-4.0999,102,-0.9320,92,-1.0940,96,-1.0263,388,1.39179,292,1.07728
ENSG00000112977,DAP,11,-2.0425,1,-5.0079,198,3.45904,30,-0.5684,1,-4.9037,31,-0.6565
ENSG00000169862,CTNND2,284,0.49641,120,-0.9312,97,-1.2628,291,0.54087,199,-0.1166,251,0.33873
ENSG00000038382,TRIO,11,-2.4571,38,-0.6826,19,-1.7495,44,-0.4322,95,0.89732,97,1.22040
ENSG00000154122,ANKH,230,0.92650,43,-1.7973,92,-0.6407,70,-1.0701,223,0.86984,148,0.16820
ENSG00000154153,RETREG1,11,-2.0138,110,1.79372,8,-2.4943,32,-0.4394,9,-2.3368,63,0.88008
ENSG00000145555,MYO10,11,-2.4560,163,2.01973,91,0.80713,55,-0.0629,34,-0.8571,24,-1.5579
ENSG00000176788,BASP1,379,-1.0435,76,-3.4381,116,-2.8309,828,0.22564,595,-0.3266,1540,1.94762
ENSG00000248455,LINC02217,11,-1.5891,11,-1.6226,3,-3.2540,49,0.74768,2,-3.8525,73,2.20826
ENSG00000113384,GOLPH3,303,2.48931,35,-1.4580,105,0.27490,36,-1.4420,78,-0.2133,33,-1.7229
ENSG00000056097,ZFR,11,-2.6806,94,0.59605,39,-0.8635,96,0.61950,11,-2.7504,108,1.09925
ENSG00000113387,SUB1,44,-2.9181,86,-1.9303,201,-0.6213,261,-0.1918,450,0.75215,506,1.27725
ENSG00000164187,LMBRD2,64,-0.0392,0,-7.5598,32,-1.1477,47,-0.5487,43,-0.6918,136,1.86964
ENSG00000152620,NADK2,11,-1.2188,6,-2.1102,18,-0.4928,31,0.34251,8,-1.6562,50,1.70176
ENSG00000079215,SLC1A3,359,1.49239,90,-0.9324,207,0.43834,192,0.30454,205,0.42223,35,-2.5737
ENSG00000285967,NIPBL-DT,11,-1.6882,99,2.06805,22,-0.6685,28,-0.3442,23,-0.6405,28,-0.4057
ENSG00000113638,TTC33,11,-1.5038,16,-0.9620,1,-4.9525,28,-0.1445,67,1.44874,44,0.83621
ENSG00000145592,RPL37,2793,0.24194,5703,1.60307,3952,0.86541,1420,-0.8677,1481,-0.8011,808,-1.9247
ENSG00000182836,PLCXD3,11,-2.5512,10,-2.6869,21,-1.6640,23,-1.5512,165,1.90704,98,1.08309
ENSG00000083720,OXCT1,11,-3.4737,4,-4.9705,23,-2.5039,62,-0.9844,203,1.01316,251,2.04034
ENSG00000250722,SELENOP,370,1.01508,785,2.78695,239,0.22821,29,-3.0238,7,-4.9515,17,-4.0049
ENSG00000112972,HMGCS1,11,-3.4251,38,-1.6770,54,-1.1614,62,-0.9386,82,-0.4981,266,2.41132
ENSG00000172239,PAIP1,11,-3.1075,69,-0.4230,100,0.19803,43,-1.1558,278,2.25969,61,-0.7098
ENSG00000112992,NNT,129,1.04360,15,-2.3806,11,-2.8292,55,-0.4423,127,1.00674,83,0.30176
ENSG00000112996,MRPS30,101,1.77728,22,-0.9428,18,-1.2726,20,-1.0492,10,-2.0569,52,0.60984
ENSG00000164588,HCN1,11,-2.0568,0,-6.9829,14,-1.7788,19,-1.2723,2,-4.2781,130,3.72273
ENSG00000164172,MOCS2,227,1.77800,25,-1.9913,118,0.48450,76,-0.2631,12,-3.0404,82,-0.1484
ENSG00000164258,NDUFS4,11,-2.9746,32,-1.4686,143,1.00368,41,-1.1126,175,1.40235,84,0.06209
ENSG00000134352,IL6ST,11,-3.1004,125,0.58702,168,1.14622,51,-0.8908,144,0.85325,61,-0.7021
ENSG00000062194,GPBP1,11,-2.5147,46,-0.4230,117,1.21713,55,-0.1421,58,-0.0525,65,0.18220
ENSG00000145632,PLK2,81,0.44929,0,-7.4903,2,-4.7315,29,-1.2145,105,0.92155,109,1.32489
ENSG00000152932,RAB3C,11,-4.4006,0,-9.2889,2,-6.9096,92,-1.3614,941,3.27330,238,0.18467
ENSG00000164182,NDUFAF2,11,-2.4146,36,-0.7021,65,0.25457,32,-0.8871,109,1.20017,69,0.43733
ENSG00000153006,SREK1IP1,195,1.90493,145,1.26742,41,-0.8952,49,-0.6309,1,-5.6009,37,-1.2200
ENSG00000113595,TRIM23,11,-2.0416,36,-0.3181,46,0.09639,33,-0.4477,3,-3.9755,88,1.74366
ENSG00000197860,SGTB,11,-2.5463,0,-6.4469,1,-5.9592,75,0.35828,77,0.40410,131,1.97302
ENSG00000112851,ERBIN,12,-2.7859,250,2.53227,99,0.54707,75,0.05224,20,-2.0101,26,-1.8064
ENSG00000153914,SREK1,11,-2.3186,94,1.05208,69,0.47446,25,-1.1585,123,1.58940,21,-1.5618
ENSG00000145675,PIK3R1,389,1.52515,76,-1.2962,45,-2.0959,104,-0.8000,43,-2.1431,270,1.03838
ENSG00000134056,MRPS36,11,-2.0286,0,-6.8512,49,0.22575,42,-0.0353,60,0.58477,69,1.06934
ENSG00000273841,TAF9,11,-2.4103,5,-3.5045,38,-0.6006,60,0.11233,12,-2.3025,131,2.34863
ENSG00000145734,BDP1,11,-1.8925,65,0.87763,86,1.44799,47,0.29511,1,-4.7619,32,-0.3877
ENSG00000164326,CARTPT,11,-2.1671,0,-7.0942,1,-5.5871,2,-4.5083,15,-1.7947,150,4.59821
ENSG00000131711,MAP1B,342,-2.2358,1583,0.17161,522,-1.5985,1868,0.46061,985,-0.6113,2357,1.15254
ENSG00000113048,MRPS27,11,-1.1616,21,-0.2242,1,-4.5873,22,-0.1128,1,-3.9123,56,2.24322
ENSG00000083312,TNPO1,221,2.30477,60,-0.2303,48,-0.6131,18,-2.0790,38,-0.9665,51,-0.5964
ENSG00000145741,BTF3,323,0.56564,173,-0.4874,372,0.82593,102,-1.3128,341,0.66755,159,-0.7177
ENSG00000171617,ENC1,11,-6.1300,0,-10.195,78,-3.3986,452,-0.7490,440,-0.7926,2018,3.35772
ENSG00000049860,HEXB,75,0.34529,36,-0.8375,141,1.55795,10,-2.8026,63,0.05989,51,-0.3456
ENSG00000164346,NSA2,29,-2.0309,218,1.29572,215,1.26847,77,-0.5278,85,-0.3695,62,-1.0060
ENSG00000198780,FAM169A,11,-1.7403,0,-6.6818,39,0.17869,25,-0.5737,25,-0.5511,74,1.84303
ENSG00000113161,HMGCR,11,-2.7361,36,-1.0654,11,-2.7972,36,-1.0572,76,0.15965,158,2.19802
ENSG00000113163,CERT1,11,-1.9506,40,-0.0371,18,-1.2555,42,0.05016,39,-0.0673,67,1.14440
ENSG00000164252,AGGF1,11,-1.5479,21,-0.6483,11,-1.6254,35,0.19399,26,-0.2906,57,1.42969
ENSG00000113231,PDE8B,103,0.83010,0,-7.5322,52,-0.3524,35,-0.9531,200,2.25105,30,-1.3776
ENSG00000171530,TBCA,579,1.31145,141,-1.1107,404,0.62047,170,-0.8247,137,-1.1577,273,-0.0674
ENSG00000085365,SCAMP1,33,-2.1750,56,-1.3880,40,-1.9005,90,-0.6553,363,1.91931,178,0.61234
ENSG00000152413,HOMER1,11,-2.3337,0,-7.2460,46,-0.2228,36,-0.5983,120,1.52657,77,0.84660
ENSG00000113319,RASGRF2,11,-2.5262,24,-1.4206,6,-3.3566,24,-1.4509,276,3.49687,39,-0.7997
ENSG00000145687,SSBP2,11,-2.7367,2,-4.8579,24,-1.6342,37,-0.9990,215,2.23861,98,0.74718
ENSG00000186468,RPS23,1886,0.26735,3839,1.62883,2509,0.77804,920,-0.9092,872,-0.9929,630,-1.6689
ENSG00000174695,TMEM167A,112,0.01803,54,-1.1505,124,0.18701,52,-1.2027,194,0.99793,120,0.16115
ENSG00000164176,EDIL3,227,0.30835,391,1.32635,121,-0.7301,42,-2.3184,285,0.71617,129,-0.7182
ENSG00000127184,COX7C,877,-0.3212,687,-0.7146,1780,0.91258,890,-0.2969,1268,0.29843,975,-0.1741
ENSG00000145715,RASA1,92,1.48189,11,-1.9678,54,0.47124,27,-0.6945,1,-4.8252,51,0.45781
ENSG00000134480,CCNH,11,-2.8285,19,-2.1092,3,-4.5974,33,-1.2658,358,3.73704,46,-0.8797
ENSG00000247828,TMEM161B-AS1,11,-2.0429,3,-3.7997,114,1.83934,41,-0.0820,58,0.49379,38,-0.2661
ENSG00000245526,LINC00461,11,-1.8735,37,-0.0939,8,-2.3543,45,0.24264,86,1.45680,42,0.17605
ENSG00000081189,MEF2C,129,-1.2080,1,-7.9897,54,-2.5118,224,-0.3342,128,-1.2164,693,2.68430
ENSG00000237187,NR2F1-AS1,11,-1.6853,0,-6.6305,50,0.65174,40,0.26638,75,1.43106,32,-0.1536
ENSG00000175745,NR2F1,180,0.77272,3,-5.1331,166,0.62599,59,-1.0852,206,1.03064,98,-0.3235
ENSG00000198677,TTC37,11,-1.8341,38,0.00677,48,0.40989,21,-0.9597,73,1.17412,37,-0.0521
ENSG00000164292,RHOBTB3,11,-1.6933,103,2.15312,38,0.18596,55,0.81272,1,-4.5693,16,-1.3894
ENSG00000118985,ELL2,11,-2.3481,53,-0.0222,32,-0.8004,37,-0.6117,147,1.95086,47,-0.2646
ENSG00000175426,PCSK1,156,2.01725,0,-7.3053,34,-0.7676,11,-2.4304,18,-1.7309,83,0.91004
ENSG00000113441,LNPEP,285,2.66407,24,-1.8399,17,-2.3814,37,-1.2138,56,-0.5618,67,-0.3226
ENSG00000174136,RGMB,86,-0.3314,0,-8.2367,56,-1.0020,29,-1.9837,345,2.39970,109,0.08085
ENSG00000174132,FAM174A,11,-2.1260,2,-4.5723,67,0.64629,36,-0.3827,72,0.78419,66,0.81485
ENSG00000145730,PAM,1057,3.01136,34,-3.1274,1,-8.0597,65,-2.1778,318,0.32743,183,-0.6887
ENSG00000181751,C5orf30,11,-2.1726,33,-0.5781,6,-2.9872,18,-1.5175,152,2.32617,55,0.32007
ENSG00000145743,FBXL17,94,0.76437,1,-5.9139,48,-0.3903,75,0.35651,1,-5.3832,103,1.22928
ENSG00000198961,PJA2,283,-0.4831,123,-1.7741,89,-2.2606,200,-1.0312,791,1.34373,586,0.97826
ENSG00000164209,SLC25A46,87,0.33807,0,-7.6870,28,-1.4640,62,-0.2458,30,-1.3827,147,1.81664
ENSG00000152495,CAMK4,111,1.08529,0,-7.4577,1,-5.9166,49,-0.3539,77,0.41451,93,0.96183
ENSG00000134986,NREP,277,2.07113,42,-1.2986,26,-2.0012,58,-0.8128,38,-1.4395,114,0.36594
ENSG00000224032,EPB41L4A-AS1,159,1.00700,110,0.33923,112,0.36583,63,-0.5732,49,-0.9804,69,-0.5079
ENSG00000134982,APC,163,0.64964,25,-2.2937,198,1.00948,175,0.78032,58,-1.0557,83,-0.5734
ENSG00000153037,SRP19,11,-2.0737,59,0.49763,1,-5.3721,29,-0.6847,88,1.24962,60,0.67447
ENSG00000129625,REEP5,144,-1.0895,113,-1.4594,71,-2.1646,125,-1.3068,477,0.92856,526,1.49783
ENSG00000152503,TRIM36,188,1.63041,0,-7.8152,33,-1.3763,29,-1.5790,57,-0.5179,122,0.98261
ENSG00000134970,TMED7,11,-1.7509,65,1.06103,51,0.61970,27,-0.4397,1,-4.6249,47,0.58360
ENSG00000129596,CDO1,11,-2.7918,0,-7.6941,84,0.25566,23,-1.7480,268,2.75167,59,-0.3920
ENSG00000145782,ATG12,95,0.63208,28,-1.3275,55,-0.2913,41,-0.7645,131,1.23673,56,-0.3312
ENSG00000177879,AP3S1,152,0.46014,101,-0.2351,59,-1.0984,71,-0.7976,64,-0.9530,184,1.03519
ENSG00000133835,HSD17B4,12,-2.5790,104,0.89472,88,0.58153,26,-1.3620,63,0.00019,73,0.31918
ENSG00000205302,SNX2,92,1.10696,32,-0.7000,72,0.64651,20,-1.3989,18,-1.5559,56,0.25294
ENSG00000164904,ALDH7A1,11,-2.2373,69,0.57205,151,2.19772,68,0.53477,3,-4.1408,22,-1.4187
ENSG00000164902,PHAX,11,-2.6176,34,-0.9895,117,1.07218,41,-0.7119,111,0.97671,67,0.08084
ENSG00000164241,C5orf63,11,-3.7009,229,0.94469,154,0.22882,291,1.42286,81,-0.8209,87,-0.8077
ENSG00000205279,CTXN3,11,-1.9826,0,-6.9155,27,-0.6849,13,-1.8378,16,-1.4675,112,3.00742
ENSG00000064651,SLC12A2,135,0.63134,307,2.37409,82,-0.2187,30,-1.8092,14,-2.8859,45,-1.3142
ENSG00000169567,HINT1,247,-1.4519,308,-1.1137,615,-0.0016,507,-0.3213,864,0.58918,883,0.79799
ENSG00000186687,LYRM7,126,1.17684,59,-0.1799,53,-0.3434,47,-0.5337,40,-0.7830,66,0.03299
ENSG00000158985,CDC42SE2,11,-3.1085,72,-0.3649,23,-2.0963,118,0.47097,61,-0.6091,170,1.56944
ENSG00000164398,ACSL6,11,-3.0061,0,-7.9096,6,-3.8215,33,-1.4744,149,1.04001,192,2.25009
ENSG00000113522,RAD50,11,-1.8850,18,-1.2148,94,1.63698,38,-0.0460,1,-4.7555,55,0.75683
ENSG00000131437,KIF3A,11,-4.1122,38,-2.3984,146,-0.3257,159,-0.1894,140,-0.3973,376,1.92253
ENSG00000164402,SEPTIN8,11,-4.3413,608,2.09013,170,-0.3400,111,-1.0223,141,-0.6454,211,0.01819
ENSG00000198944,SOWAHA,11,-3.1405,37,-1.4309,82,-0.1781,148,0.84772,147,0.84289,107,0.32604
ENSG00000164405,UQCRQ,1077,1.16143,132,-2.2720,506,-0.1857,471,-0.3048,586,0.05768,596,0.10348
ENSG00000072364,AFF4,12,-1.6728,33,-0.0259,74,1.43061,28,-0.3198,1,-4.5578,45,0.58394
ENSG00000170606,HSPA4,11,-2.5430,66,0.14503,24,-1.4633,46,-0.4438,76,0.37440,101,1.16460
ENSG00000213585,VDAC1,352,0.76975,17,-3.9096,34,-2.9267,140,-0.7853,323,0.61304,361,1.06149
ENSG00000113558,SKP1,930,0.57176,340,-1.0900,374,-0.9397,502,-0.4735,735,0.15965,901,0.64497
ENSG00000113575,PPP2CA,210,-0.1088,57,-2.1256,49,-2.3733,160,-0.5566,285,0.41133,405,1.40829
ENSG00000119048,UBE2B,11,-3.0713,10,-3.2904,47,-1.0004,79,-0.1670,72,-0.3120,195,2.14756
ENSG00000237190,CDKN2AIPNL,11,-2.0047,5,-3.1338,34,-0.3619,37,-0.2255,52,0.35514,78,1.47328
ENSG00000043143,JADE2,191,2.29123,0,-7.3867,17,-1.9949,50,-0.3021,12,-2.4461,76,0.49710
ENSG00000152700,SAR1B,11,-1.9909,66,0.80925,62,0.68559,34,-0.3354,37,-0.2075,41,-0.0440
ENSG00000164615,CAMLG,829,2.44785,6,-5.4758,156,-0.7577,137,-0.9596,162,-0.6977,224,-0.2008
ENSG00000181904,C5orf24,11,-2.6512,56,-0.2530,79,0.33211,28,-1.3488,161,1.68888,61,-0.1343
ENSG00000113621,TXNDC15,11,-2.1630,17,-1.6196,53,0.19013,24,-1.0836,141,2.15677,42,-0.2349
ENSG00000113648,H2AFY,101,-0.1405,37,-1.7349,52,-1.2093,53,-1.1611,312,2.01323,109,-0.0250
ENSG00000145824,CXCL14,14,-6.0350,0,-11.239,41,-4.5465,114,-3.0717,5646,7.12488,35,-5.0301
ENSG00000120708,TGFBI,11,-1.9741,0,-6.9064,66,0.80975,4,-3.4326,1,-4.8419,104,2.61961
ENSG00000152377,SPOCK1,232,-0.0291,72,-1.8615,59,-2.1494,126,-1.0052,566,1.63940,299,0.49878
ENSG00000177733,HNRNPA0,530,2.02194,76,-1.4378,149,-0.3788,81,-1.3382,156,-0.2987,159,-0.3126
ENSG00000031003,FAM13B,11,-2.3092,26,-1.0725,34,-0.6986,29,-0.9391,150,2.06201,56,0.17149
ENSG00000112983,BRD8,111,1.33205,31,-0.8988,27,-1.0724,16,-1.9023,78,0.65268,56,0.09016
ENSG00000120709,FAM53C,11,-1.5423,17,-0.9259,42,0.49853,44,0.61105,1,-4.4327,51,1.11425
ENSG00000132563,REEP2,11,-4.1031,0,-7.8612,187,0.09562,163,-0.1418,221,0.37596,329,1.49209
ENSG00000120738,EGR1,652,3.05411,0,-8.1720,360,1.50414,27,-2.7323,2,-6.5444,40,-2.3752
ENSG00000120705,ETF1,11,-2.4389,17,-1.8584,80,0.59323,36,-0.7377,89,0.78622,82,0.80398
ENSG00000113013,HSPA9,578,1.46130,74,-1.9712,134,-1.0776,88,-1.7129,508,1.19894,226,-0.2911
ENSG00000044115,CTNNA1,50,-0.8047,169,1.32907,94,0.23794,36,-1.3062,136,0.89533,44,-1.1390
ENSG00000120727,PAIP2,667,1.60309,62,-2.3610,152,-1.0065,95,-1.7250,582,1.31472,213,-0.5484
ENSG00000170464,DNAJC18,27,-0.6002,2,-4.1313,51,0.46501,34,-0.2079,37,-0.0655,60,0.97997
ENSG00000131508,UBE2D2,11,-3.0463,44,-1.0719,129,0.70333,83,-0.0587,13,-2.8280,161,1.50942
ENSG00000171604,CXXC5,98,-0.5848,170,0.32981,115,-0.3194,128,-0.1530,125,-0.1867,172,0.43453
ENSG00000146005,PSD2,11,-2.0611,16,-1.5932,90,1.30191,40,-0.1615,72,0.86740,39,-0.2236
ENSG00000185129,PURA,56,0.65315,63,0.87312,41,0.12357,29,-0.4407,1,-4.7333,39,0.02453
ENSG00000182700,IGIP,141,0.76552,97,0.11890,115,0.40962,55,-0.8124,28,-1.8357,100,0.19064
ENSG00000120306,CYSTM1,20,-2.0331,32,-1.3081,186,1.75036,93,0.38682,26,-1.6440,80,0.16070
ENSG00000113068,PFDN1,11,-2.8027,28,-1.5021,15,-2.4069,72,-0.0080,153,1.36293,114,1.02313
ENSG00000131503,ANKHD1,11,-1.7875,106,2.07190,19,-1.0666,42,0.23573,1,-4.6583,38,0.08305
ENSG00000113108,APBB3,11,-1.5996,0,-5.4682,30,-0.1280,23,-0.5480,56,0.97464,53,1.10657
ENSG00000131495,NDUFA2,146,-0.3940,130,-0.5719,216,0.26770,220,0.29236,139,-0.4728,222,0.38288
ENSG00000113141,IK,347,2.53494,76,-0.4696,92,-0.1523,44,-1.3192,28,-2.0138,59,-0.9800
ENSG00000170445,HARS,11,-2.5294,12,-2.5087,60,-0.0052,53,-0.1957,76,0.40894,104,1.28069
ENSG00000146007,ZMAT2,210,0.71276,50,-1.6215,142,0.02298,134,-0.0769,77,-0.9637,183,0.57927
ENSG00000178913,TAF7,93,0.19837,40,-1.1580,61,-0.5021,53,-0.7262,134,0.84487,100,0.38276
ENSG00000164620,RELL2,11,-2.0529,0,-6.9834,54,0.35072,34,-0.3847,29,-0.6566,89,1.76375
ENSG00000013561,RNF14,11,-1.9608,8,-2.5166,63,0.75124,24,-0.8329,76,1.09645,52,0.51223
ENSG00000131507,NDFIP1,577,-0.0934,63,-3.4577,238,-1.4928,291,-1.1852,1204,1.23524,948,0.99712
ENSG00000113578,FGF1,149,-0.6210,976,3.39727,166,-0.4523,94,-1.3470,99,-1.2621,23,-3.6915
ENSG00000145819,ARHGAP26,11,-1.8523,2,-4.0606,1,-5.2730,49,0.41531,28,-0.5154,88,2.24958
ENSG00000183775,KCTD16,11,-2.4763,0,-7.3939,1,-5.8898,35,-0.8275,228,2.91589,66,0.26209
ENSG00000133706,LARS,11,-1.8830,17,-1.2740,32,-0.3042,50,0.41517,15,-1.4798,73,1.52514
ENSG00000113649,TCERG1,11,-2.4258,25,-1.2958,7,-3.1481,23,-1.3920,227,3.01861,50,-0.2354
ENSG00000156475,PPP2R2B,11,-3.2798,31,-1.8556,67,-0.6576,102,0.02555,139,0.55604,177,1.33172
ENSG00000113657,DPYSL3,260,2.50666,32,-1.3640,72,-0.0819,50,-0.6767,16,-2.3827,51,-0.7575
ENSG00000113712,CSNK1A1,11,-3.1708,74,-0.3862,158,0.92730,106,0.21932,16,-2.6529,144,0.97251
ENSG00000011083,SLC6A7,11,-1.2479,5,-2.4662,13,-1.1038,10,-1.4347,1,-4.1469,69,3.03108
ENSG00000070808,CAMK2A,11,-4.3322,0,-9.1451,3,-6.2014,427,1.32251,125,-0.8162,442,1.95858
ENSG00000070814,TCOF1,11,-1.2219,54,1.39613,1,-4.6166,35,0.56655,1,-4.1252,37,0.82204
ENSG00000019582,CD74,160,-1.4020,828,1.40943,1536,2.98527,66,-2.7240,14,-4.9260,47,-3.4705
ENSG00000164587,RPS14,1635,0.76384,1650,0.78061,1841,0.98758,763,-0.5377,404,-1.5294,559,-1.1706
ENSG00000070614,NDST1,11,-1.6030,70,1.40837,36,0.16512,36,0.19832,8,-2.0446,32,-0.0088
ENSG00000171992,SYNPO,11,-3.5333,13,-3.3194,48,-1.4441,241,1.27049,158,0.48012,183,0.95218
ENSG00000086589,RBM22,267,2.80696,67,-0.0836,9,-3.0776,25,-1.6346,37,-1.0342,44,-0.8642
ENSG00000132912,DCTN4,11,-1.8040,54,0.66448,22,-0.7902,26,-0.5673,1,-4.6308,71,1.61024
ENSG00000211445,GPX3,1221,4.15375,1,-7.9957,206,-0.2044,39,-2.7390,10,-4.7334,77,-1.9383
ENSG00000145901,TNIP1,11,-1.6174,47,0.64072,30,-0.1427,34,0.07089,1,-4.4975,52,1.06012
ENSG00000197043,ANXA6,152,-0.7205,47,-2.4989,228,-0.0591,123,-1.0527,69,-1.9264,517,2.06029
ENSG00000113140,SPARC,815,1.02986,524,0.22750,1229,1.89612,208,-1.2641,270,-0.8581,81,-2.8994
ENSG00000177556,ATOX1,102,-1.1248,142,-0.6082,420,1.30058,158,-0.4414,215,0.07212,203,-0.0336
ENSG00000145907,G3BP1,11,-1.7865,28,-0.4551,103,1.99479,32,-0.1941,1,-4.6622,40,0.18566
ENSG00000155511,GRIA1,204,0.72832,0,-8.5959,4,-5.2832,48,-1.6146,416,2.24014,135,0.00759
ENSG00000155506,LARP1,203,0.23430,65,-1.5894,142,-0.3627,151,-0.2618,178,0.01499,250,0.75308
ENSG00000082515,MRPL22,133,1.65122,39,-0.5660,85,0.75358,20,-1.5632,29,-1.0025,40,-0.6276
ENSG00000055163,CYFIP2,12,-4.4598,7,-5.1968,76,-1.7419,256,0.18245,213,-0.1278,522,2.20931
ENSG00000145860,RNF145,11,-2.9753,51,-0.7510,13,-2.7439,70,-0.2650,137,0.90701,145,1.35052
ENSG00000164332,UBLCP1,11,-1.8170,0,-6.7525,44,0.26576,33,-0.1963,4,-3.3940,85,2.17563
ENSG00000113312,TTC1,12,-2.6183,47,-0.5035,38,-0.8591,50,-0.4063,50,-0.4337,128,1.68559
ENSG00000164609,SLU7,11,-3.3066,94,-0.1320,64,-0.7569,108,0.09381,186,1.06995,126,0.43798
ENSG00000145864,GABRB2,100,-0.8367,0,-8.9171,24,-2.9503,120,-0.5493,348,1.33133,292,1.29583
ENSG00000022355,GABRA1,11,-4.6244,0,-9.5039,62,-2.1846,136,-1.0026,524,1.33022,519,1.82075
ENSG00000113327,GABRG2,11,-3.5418,0,-8.4380,1,-6.9358,79,-0.6871,247,1.31143,252,1.89271
ENSG00000038274,MAT2B,11,-2.3861,4,-3.7888,5,-3.5797,38,-0.5904,150,1.93578,87,1.05813
ENSG00000188573,FBLL1,11,-2.6722,0,-7.5804,5,-3.8909,75,0.21693,65,-0.0363,154,2.28185
ENSG00000120137,PANK3,52,-0.2140,8,-2.9233,45,-0.4424,22,-1.5180,178,2.17231,54,-0.1896
ENSG00000181163,NPM1,111,-1.0988,221,0.01722,466,1.38553,98,-1.2845,277,0.40195,181,-0.3759
ENSG00000072803,FBXW11,43,-0.9345,74,-0.0417,3,-4.5168,62,-0.3404,98,0.42161,127,1.17405
ENSG00000120129,DUSP1,1436,3.53083,18,-4.2924,599,1.18547,37,-3.2416,1,-7.5708,43,-3.2544
ENSG00000113719,ERGIC1,11,-1.8601,65,0.92068,36,-0.1121,25,-0.7150,33,-0.2392,49,0.53406
ENSG00000037241,RPL26L1,28,-0.6919,44,0.03946,40,-0.1189,34,-0.3795,72,0.91454,41,-0.0798
ENSG00000145919,BOD1,11,-1.7994,28,-0.4412,42,0.24030,26,-0.5694,50,0.53973,50,0.64305
ENSG00000113742,CPEB4,246,2.18740,53,-0.6866,29,-1.6268,47,-0.8679,55,-0.6229,69,-0.3245
ENSG00000170091,NSG2,11,-4.9309,19,-4.1857,182,-0.8814,194,-0.7771,571,1.07304,609,1.63642
ENSG00000164466,SFXN1,11,-1.8065,14,-1.4951,63,0.92864,29,-0.3819,15,-1.3980,63,1.23525
ENSG00000145920,CPLX2,11,-5.7831,0,-10.664,300,-1.0193,852,0.71893,1671,2.13265,560,-0.0165
ENSG00000122203,KIAA1191,324,1.73573,0,-8.1822,85,-0.6804,89,-0.6016,82,-0.7454,162,0.48489
ENSG00000146066,HIGD2A,43,-1.3971,31,-1.8995,265,1.76793,86,-0.3168,70,-0.6433,117,0.24248
ENSG00000175416,CLTB,276,0.55473,65,-1.7781,154,-0.4396,183,-0.1564,117,-0.8745,305,0.93962
ENSG00000146083,RNF44,11,-1.6269,8,-2.1049,23,-0.5931,57,0.98762,34,0.06844,48,0.82571
ENSG00000169258,GPRIN1,11,-1.5857,0,-6.5375,1,-5.0314,36,0.21696,39,0.33073,68,1.93682
ENSG00000074317,SNCB,65,-3.1431,3,-7.3091,82,-2.8160,571,0.20378,519,0.04076,1154,2.21451
ENSG00000048140,TSPAN17,11,-1.3825,0,-6.3446,25,-0.1663,30,0.14383,56,1.25392,36,0.54562
ENSG00000113763,UNC5A,11,-1.8492,13,-1.6465,3,-3.6061,17,-1.2662,46,0.33508,88,2.23551
