Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to12,Feature log2 fold change topic 5to12
ENSG00000084072,PPIE,3,-3.4866,40,0.24108,25,-0.4735,22,-0.6708,40,0.82149
ENSG00000168389,MFSD2A,35,0.67902,27,0.27184,10,-1.2644,18,-0.3726,23,0.03455
ENSG00000131236,CAP1,90,-0.6392,129,-0.0789,106,-0.3836,194,0.57060,139,0.09749
ENSG00000131238,PPT1,34,-1.8578,111,-0.0963,89,-0.4356,168,0.55747,127,0.33533
ENSG00000259943,AL050341.2,59,1.71508,13,-0.7311,10,-1.1536,16,-0.4260,19,-0.3207
ENSG00000084073,ZMPSTE24,2,-3.9897,39,0.17355,16,-1.1812,29,-0.2788,42,0.93823
ENSG00000084070,SMAP2,207,0.46310,41,-2.0122,102,-0.6517,195,0.36895,164,0.26962
ENSG00000117016,RIMS3,11,-2.8492,19,-2.1217,54,-0.5882,71,-0.1728,99,1.34387
ENSG00000066136,NFYC,0,-5.4857,19,-0.9593,21,-0.8062,39,0.15757,43,1.10911
ENSG00000179862,CITED4,50,1.48733,16,-0.3230,14,-0.5139,37,0.95145,16,-0.8858
ENSG00000171793,CTPS1,0,-4.2576,5,-1.6312,12,-0.2671,27,0.98200,17,0.54137
ENSG00000010803,SCMH1,36,1.37384,11,-0.4749,17,0.17557,12,-0.4277,14,-0.4658
ENSG00000127124,HIVEP3,60,1.26782,14,-1.0401,11,-1.3161,16,-0.8083,29,0.17800
ENSG00000198815,FOXJ3,48,-0.4728,31,-1.1345,31,-1.1503,100,0.67643,72,0.45375
ENSG00000177181,RIMKLA,6,-2.2261,7,-2.0976,18,-0.6713,27,-0.0736,35,1.25332
ENSG00000127125,PPCS,76,0.12073,52,-0.4739,83,0.26632,87,0.33888,68,-0.1263
ENSG00000171960,PPIH,8,-0.8491,19,0.39042,17,0.19649,25,0.82704,14,-0.3409
ENSG00000065978,YBX1,355,1.86150,317,1.64789,103,-0.2262,55,-1.1607,74,-1.4729
ENSG00000164008,C1orf50,32,0.53761,18,-0.3285,18,-0.3524,22,-0.0474,23,0.01251
ENSG00000177868,SVBP,13,-1.8108,59,0.48799,58,0.44916,32,-0.4571,45,0.14856
ENSG00000117394,SLC2A1,25,-1.1462,176,2.07872,28,-0.9412,29,-0.9061,46,-0.4653
ENSG00000117395,EBNA1BP2,143,0.81676,57,-0.6395,80,-0.1160,129,0.64825,78,-0.3865
ENSG00000066322,ELOVL1,1,-4.2075,86,2.88209,14,-0.3626,10,-0.8326,12,-1.1199
ENSG00000159479,MED8,0,-4.7308,25,0.29083,14,-0.5643,23,0.16370,23,0.55562
ENSG00000178922,HYI,15,-0.6767,84,2.15084,20,-0.3034,7,-1.7554,20,-0.6300
ENSG00000142949,PTPRF,79,-0.8005,79,-0.8114,128,-0.0711,215,0.76411,138,0.13925
ENSG00000066135,KDM4A,0,-4.2404,15,0.02751,12,-0.3320,19,0.38981,16,0.48380
ENSG00000126091,ST3GAL3,8,-2.2811,28,-0.5689,24,-0.7653,33,-0.3086,49,1.04320
ENSG00000117408,IPO13,40,-0.5673,58,-0.0122,59,0.01245,67,0.20535,60,0.09172
ENSG00000132768,DPH2,9,-0.8103,9,-0.7712,17,0.14462,9,-0.7885,18,0.65369
ENSG00000117410,ATP6V0B,112,-1.9158,183,-1.1891,289,-0.4947,770,1.07740,428,0.33807
ENSG00000117411,B4GALT2,51,-0.5887,61,-0.3181,81,0.13227,39,-0.9880,83,0.51352
ENSG00000159214,CCDC24,0,-4.9601,14,-0.8609,24,0.00080,23,-0.0677,29,0.87888
ENSG00000178028,DMAP1,16,-1.6650,38,-0.3799,52,0.07852,64,0.41495,53,0.29979
ENSG00000117419,ERI3,188,-0.0048,133,-0.5433,153,-0.3337,232,0.32608,195,0.14502
ENSG00000187147,RNF220,23,-2.3577,69,-0.7135,77,-0.5489,126,0.22000,128,0.79088
ENSG00000126106,TMEM53,29,0.99193,12,-0.3398,14,-0.1206,18,0.27313,14,-0.3926
ENSG00000142937,RPS8,2348,1.13687,2714,1.39146,1261,0.11239,653,-0.9032,889,-0.9712
ENSG00000070785,EIF2B3,19,-0.6438,21,-0.5103,14,-1.0363,42,0.58932,31,0.37878
ENSG00000126107,HECTD3,30,0.74855,7,-1.4561,12,-0.6964,17,-0.1045,20,0.25240
ENSG00000126088,UROD,22,-1.6884,81,0.26904,65,-0.0850,71,0.06110,72,0.27968
ENSG00000117450,PRDX1,131,-1.4903,739,1.23911,414,0.27214,306,-0.2016,324,-0.2949
ENSG00000117448,AKR1A1,109,1.13817,63,0.22345,48,-0.1885,49,-0.1475,48,-0.4892
ENSG00000132780,NASP,1,-4.5127,48,1.09312,21,-0.1994,18,-0.4372,26,0.20400
ENSG00000159592,GPBP1L1,13,-1.2292,28,-0.0362,28,-0.0528,28,-0.0345,31,0.35642
ENSG00000159596,TMEM69,75,1.93115,12,-1.0598,12,-1.0845,32,0.46800,20,-0.7223
ENSG00000086015,MAST2,2,-3.6797,11,-1.1498,40,0.83054,26,0.15144,26,0.38208
ENSG00000117461,PIK3R3,0,-4.6558,15,-0.4209,18,-0.1661,15,-0.4287,23,0.95186
ENSG00000085998,POMGNT1,21,-1.5906,45,-0.4509,52,-0.2232,82,0.49915,65,0.37858
ENSG00000132128,LRRC41,5,-3.3017,35,-0.4571,36,-0.4031,67,0.57751,52,0.54658
ENSG00000173660,UQCRH,316,-0.8130,330,-0.7455,562,0.07687,494,-0.1249,590,0.47118
ENSG00000117480,FAAH,12,-1.7586,31,-0.3694,27,-0.5650,48,0.33898,44,0.56254
ENSG00000079277,MKNK1,67,1.04795,25,-0.5117,29,-0.3014,37,0.08263,33,-0.2610
ENSG00000123472,ATPAF1,129,0.02361,86,-0.6007,134,0.08449,73,-0.8585,138,0.38549
ENSG00000159658,EFCAB14,69,0.36664,109,1.12264,53,-0.0397,39,-0.5024,48,-0.4850
ENSG00000186377,CYP4X1,44,0.96347,7,-1.7913,8,-1.5372,37,0.67264,24,0.00145
ENSG00000162368,CMPK1,23,-2.2042,79,-0.3987,78,-0.4065,94,-0.1213,118,0.78291
ENSG00000162373,BEND5,16,-0.5809,11,-1.1484,14,-0.8185,26,0.17759,27,0.67136
ENSG00000162374,ELAVL4,73,-1.0529,19,-3.0190,58,-1.3962,188,0.41282,176,1.05090
ENSG00000185104,FAF1,18,-0.8487,31,-0.0345,31,-0.0338,43,0.50424,32,0.05214
ENSG00000123091,RNF11,435,-0.1806,122,-2.0954,312,-0.6919,646,0.44720,543,0.51926
ENSG00000085832,EPS15,164,0.09419,95,-0.7509,81,-0.9836,149,-0.0632,171,0.48135
ENSG00000117859,OSBPL9,0,-4.3450,24,0.64732,11,-0.4709,7,-1.0891,18,0.73001
ENSG00000078618,NRDC,59,-0.2324,37,-0.9283,44,-0.6698,96,0.53980,73,0.30438
ENSG00000169213,RAB3B,69,-0.3716,3,-4.6754,49,-0.9074,71,-0.3359,108,1.16230
ENSG00000117862,TXNDC12,28,-0.1975,31,-0.0631,32,-0.0070,33,0.04565,32,0.07258
ENSG00000134717,BTF3L4,4,-4.0513,66,0.03699,65,0.00213,77,0.27923,70,0.40888
ENSG00000157077,ZFYVE9,52,0.94280,10,-1.6134,19,-0.6104,30,0.06945,29,0.08154
ENSG00000134748,PRPF38A,14,-0.7100,45,1.18574,26,0.28337,11,-1.0731,21,-0.2014
ENSG00000134744,TUT4,9,-1.0359,54,1.78264,13,-0.4929,15,-0.3512,16,-0.4624
ENSG00000162377,COA7,0,-4.1939,14,-0.0690,14,-0.0393,18,0.33754,16,0.44223
ENSG00000162378,ZYG11B,44,-1.6936,46,-1.6122,72,-0.9554,204,0.66820,156,0.76595
ENSG00000121310,ECHDC2,0,-4.1304,54,2.40132,16,0.28510,2,-2.8642,11,-0.6618
ENSG00000116171,SCP2,79,-0.2843,138,0.60088,82,-0.2228,95,0.00919,93,-0.0860
ENSG00000162384,CZIB,100,0.87898,78,0.47251,58,-0.0014,47,-0.3263,52,-0.4516
ENSG00000162385,MAGOH,64,0.81637,36,-0.1019,24,-0.7059,43,0.16002,37,-0.1767
ENSG00000157193,LRP8,39,0.17962,12,-1.6064,23,-0.6173,18,-0.9856,41,0.80770
ENSG00000058804,NDC1,0,-4.2876,7,-1.0810,10,-0.6836,27,0.94957,17,0.59457
ENSG00000058799,YIPF1,0,-4.6573,10,-0.9648,16,-0.3256,46,1.38757,20,0.16866
ENSG00000081870,HSPB11,170,1.74684,31,-0.9971,49,-0.3306,55,-0.1434,52,-0.5390
ENSG00000116209,TMEM59,191,0.08978,230,0.38648,136,-0.4425,241,0.46245,171,-0.2225
ENSG00000116221,MRPL37,41,-0.7591,47,-0.5629,43,-0.6789,62,-0.1255,77,0.66617
ENSG00000157216,SSBP3,99,-1.0128,88,-1.2028,113,-0.8192,222,0.22134,224,0.77661
ENSG00000243725,TTC4,37,1.04631,11,-0.8590,14,-0.4550,24,0.35099,18,-0.2438
ENSG00000116133,DHCR24,129,-0.8319,81,-1.5311,82,-1.5061,450,1.16171,240,0.36897
ENSG00000162402,USP24,54,0.71944,27,-0.3634,28,-0.3086,18,-0.9925,36,0.16600
ENSG00000162407,PLPP3,30,-1.8767,278,1.63133,142,0.47946,21,-2.4152,99,-0.2516
ENSG00000162409,PRKAA2,12,-2.1031,17,-1.5402,23,-1.0939,66,0.49532,57,0.95117
ENSG00000173406,DAB1,35,0.55508,8,-1.6101,18,-0.4392,21,-0.1928,26,0.33933
ENSG00000162601,MYSM1,44,0.83588,13,-0.9879,14,-0.8791,26,0.02576,26,0.11911
ENSG00000177606,JUN,165,0.22402,256,0.93907,77,-0.9592,199,0.51976,128,-0.4414
ENSG00000172456,FGGY,0,-4.1191,24,0.91953,30,1.27805,10,-0.3854,12,-0.4008
ENSG00000134709,HOOK1,46,0.50025,4,-2.9050,18,-0.9765,52,0.69052,36,0.23594
ENSG00000134716,CYP2J2,1,-3.3137,25,1.09283,18,0.59773,2,-2.6974,13,0.17984
ENSG00000162599,NFIA,207,1.64268,207,1.63844,74,-0.0746,23,-1.8459,53,-1.2651
ENSG00000162604,TM2D1,97,0.45115,52,-0.5105,65,-0.1843,89,0.31658,71,-0.0834
ENSG00000162607,USP1,57,1.32065,31,0.31308,15,-0.7558,23,-0.1708,22,-0.4888
ENSG00000116641,DOCK7,0,-5.1155,53,1.08919,25,-0.1326,20,-0.4396,28,0.19450
ENSG00000125703,ATG4C,21,0.06850,34,0.84634,11,-0.8291,25,0.36930,18,-0.3016
ENSG00000079739,PGM1,27,-0.6543,59,0.56740,48,0.25946,24,-0.8388,42,0.08856
ENSG00000158966,CACHD1,0,-5.3999,32,-0.0504,33,0.01237,42,0.35396,36,0.42809
ENSG00000162437,RAVER2,36,0.77365,38,0.89376,13,-0.7305,20,-0.1186,19,-0.4642
ENSG00000162434,JAK1,60,-0.2619,72,0.02114,56,-0.3557,103,0.59767,70,-0.0571
ENSG00000162433,AK4,21,-1.6691,61,-0.0471,73,0.23954,69,0.13914,67,0.24589
ENSG00000116675,DNAJC6,170,-1.1902,50,-2.9802,212,-0.8646,582,0.72550,430,0.76018
ENSG00000213625,LEPROT,130,2.36299,61,0.94720,33,-0.0083,8,-2.0652,21,-1.4180
ENSG00000184588,PDE4B,54,-0.2177,48,-0.3895,46,-0.4729,82,0.44037,65,0.16321
ENSG00000118473,SGIP1,62,-0.7209,33,-1.6586,63,-0.7051,141,0.55891,112,0.57587
ENSG00000198160,MIER1,56,1.19171,23,-0.2541,23,-0.2223,15,-0.8334,26,-0.1924
ENSG00000142864,SERBP1,76,-0.5576,175,0.75860,82,-0.4509,134,0.32114,106,-0.1437
ENSG00000116717,GADD45A,2,-3.4833,41,1.06240,13,-0.7816,11,-0.9727,24,0.49315
ENSG00000172380,GNG12,68,2.33405,51,1.77542,22,0.34166,1,-3.7096,9,-1.9689
ENSG00000116729,WLS,35,-1.1325,155,1.21637,60,-0.3137,18,-2.0655,77,0.19760
ENSG00000033122,LRRC7,74,-0.1808,11,-3.0044,55,-0.6343,160,1.07272,87,0.21350
ENSG00000066557,LRRC40,56,0.92168,25,-0.3734,11,-1.5151,44,0.54156,30,-0.1709
ENSG00000116754,SRSF11,120,0.15979,110,0.02664,76,-0.5542,131,0.29908,108,-0.0163
ENSG00000118454,ANKRD13C,39,0.16281,20,-0.8793,25,-0.5129,36,0.03595,38,0.32974
ENSG00000050628,PTGER3,12,-0.6282,0,-8.7529,14,-0.4084,32,0.91713,20,0.46156
ENSG00000132485,ZRANB2,126,0.65781,76,-0.1442,58,-0.5760,118,0.54476,78,-0.2692
ENSG00000172260,NEGR1,166,-0.1200,31,-2.6020,75,-1.3194,233,0.41618,206,0.70058
ENSG00000178965,ERICH3,169,1.49500,6,-3.5296,32,-1.1763,123,0.93766,62,-0.4075
ENSG00000116791,CRYZ,47,1.41041,13,-0.6050,8,-1.3399,13,-0.6477,20,-0.0464
ENSG00000162623,TYW3,11,-1.0624,29,0.38116,16,-0.5530,13,-0.8850,26,0.56318
ENSG00000117054,ACADM,75,0.82686,58,0.40469,38,-0.2749,41,-0.1238,41,-0.3738
ENSG00000137955,RABGGTB,29,-0.5705,53,0.38460,26,-0.6973,31,-0.4534,45,0.36887
ENSG00000117069,ST6GALNAC5,39,-0.9633,4,-4.2496,53,-0.5139,169,1.36974,77,0.22655
ENSG00000142892,PIGK,0,-5.1797,24,-0.2846,17,-0.7709,45,0.74801,32,0.54682
ENSG00000154027,AK5,170,-1.3316,59,-2.8857,188,-1.1788,680,0.83179,473,0.78520
ENSG00000036549,AC118549.1,87,1.69376,20,-0.7236,12,-1.4721,13,-1.3432,31,-0.0799
ENSG00000077254,USP33,134,0.40137,50,-1.1107,63,-0.7759,152,0.61598,106,0.08548
ENSG00000180488,MIGA1,123,0.74369,28,-1.5130,41,-0.9772,81,0.07668,82,0.25963
ENSG00000162613,FUBP1,62,0.29777,55,0.11284,35,-0.5923,68,0.45644,49,-0.1561
ENSG00000162616,DNAJB4,117,1.54895,29,-0.6963,34,-0.4672,52,0.20767,40,-0.5340
ENSG00000117114,ADGRL2,5,-2.7336,11,-1.7500,24,-0.5840,62,0.93234,40,0.62513
ENSG00000137941,TTLL7,141,0.32258,79,-0.5873,60,-0.9979,153,0.45731,119,0.12984
ENSG00000142875,PRKACB,219,-0.8205,113,-1.8050,235,-0.7111,562,0.65896,418,0.56623
ENSG00000117133,RPF1,90,2.06137,17,-0.7018,20,-0.4154,14,-0.9992,23,-0.6246
ENSG00000174021,GNG5,59,-0.3200,188,1.58958,91,0.35081,21,-1.8289,64,-0.4841
ENSG00000117155,SSX2IP,102,-0.0255,25,-2.1481,54,-1.0106,156,0.64719,114,0.43573
ENSG00000162642,C1orf52,83,0.08573,15,-2.4269,56,-0.5208,101,0.39873,86,0.42603
ENSG00000153904,DDAH1,102,-1.2520,149,-0.6807,277,0.28540,131,-0.8774,265,0.68416
ENSG00000117174,ZNHIT6,50,1.25980,41,0.92435,10,-1.1661,31,0.49763,18,-0.8764
ENSG00000122417,ODF2L,20,-0.8040,19,-0.8709,17,-1.0065,62,0.98488,36,0.27345
ENSG00000097033,SH3GLB1,22,-0.8134,58,0.71265,47,0.38666,31,-0.2679,36,-0.1402
ENSG00000183291,SELENOF,42,-1.3441,134,0.43753,103,0.02330,128,0.36772,101,-0.0027
ENSG00000153936,HS2ST1,62,0.36540,24,-1.1059,36,-0.4622,68,0.53343,50,0.06406
ENSG00000143013,LMO4,316,-1.1250,63,-3.4970,271,-1.3510,1088,0.81383,770,0.82429
ENSG00000065243,PKN2,2,-2.8562,42,1.76295,15,0.08354,13,-0.1281,13,-0.4918
ENSG00000137947,GTF2B,31,0.20239,15,-0.9285,23,-0.2247,37,0.48761,27,0.05107
ENSG00000137944,KYAT3,30,-0.2979,23,-0.6852,26,-0.5395,52,0.56492,39,0.22396
ENSG00000213516,RBMXL1,0,-4.1250,19,0.51090,12,-0.2108,15,0.11441,15,0.34621
ENSG00000197147,LRRC8B,67,-0.7591,23,-2.3253,74,-0.6029,200,0.97369,119,0.38589
ENSG00000171488,LRRC8C,0,-4.3093,12,-0.3624,8,-0.9524,15,0.01444,19,1.00383
ENSG00000171492,LRRC8D,0,-5.3064,31,-0.0099,17,-0.9285,52,0.81743,34,0.44397
ENSG00000162664,ZNF326,130,2.25397,34,-0.0629,22,-0.7000,18,-1.0297,28,-0.8738
ENSG00000233593,LINC02609,55,0.58408,16,-1.2981,41,0.12506,43,0.19061,38,-0.0416
ENSG00000122482,ZNF644,23,-0.3051,39,0.56080,20,-0.5158,27,-0.0508,28,0.03975
ENSG00000172031,EPHX4,11,-1.2979,1,-4.1439,12,-1.0719,43,0.82918,30,0.81525
ENSG00000189195,BTBD8,200,1.08108,15,-2.8744,73,-0.5407,149,0.59224,100,-0.1252
ENSG00000122484,RPAP2,24,0.38443,17,-0.1694,16,-0.1897,16,-0.1850,19,0.02995
ENSG00000067208,EVI5,8,-1.7937,51,1.08866,24,-0.1107,27,0.04826,25,-0.1141
ENSG00000122406,RPL5,1244,1.29359,1012,0.93603,530,-0.1099,400,-0.5470,455,-0.8073
ENSG00000154511,DIPK1A,0,-5.2671,27,-0.1938,18,-0.8163,40,0.45458,35,0.69596
ENSG00000143033,MTF2,0,-4.1956,17,0.32021,11,-0.4441,19,0.43254,15,0.37124
ENSG00000117500,TMED5,28,-0.3123,32,-0.1264,29,-0.2963,40,0.20645,36,0.16132
ENSG00000117505,DR1,72,0.38332,47,-0.2944,36,-0.6789,78,0.50962,56,-0.0645
ENSG00000137942,FNBP1L,88,1.79026,39,0.39789,20,-0.6205,26,-0.2330,24,-0.8487
ENSG00000067334,DNTTIP2,130,2.04356,32,-0.3041,23,-0.8415,40,0.02662,31,-0.8511
ENSG00000023909,GCLM,61,1.25529,20,-0.5020,15,-0.9653,33,0.25431,26,-0.2995
ENSG00000117528,ABCD3,34,-0.2318,45,0.17921,23,-0.8102,39,-0.0178,42,0.24402
ENSG00000117525,F3,0,-5.9112,139,1.78476,80,0.81127,16,-1.6790,43,-0.4463
ENSG00000117519,CNN3,46,-1.0635,278,1.86897,110,0.27499,57,-0.7405,77,-0.6618
ENSG00000172339,ALG14,14,-0.2886,14,-0.2501,14,-0.2391,21,0.40338,17,0.09326
ENSG00000152078,TLCD4,18,-1.2563,36,-0.1992,27,-0.6320,51,0.35367,45,0.43847
ENSG00000122481,RWDD3,0,-4.2018,18,0.35627,16,0.21209,12,-0.2464,15,0.39412
ENSG00000228971,LINC02607,17,-1.9908,4,-4.0120,30,-1.1492,142,1.29239,73,0.58916
ENSG00000117569,PTBP2,22,-1.3155,51,-0.0800,38,-0.5259,112,1.20120,53,-0.0859
ENSG00000162627,SNX7,0,-4.1527,23,0.79149,13,-0.1261,22,0.71457,13,-0.0926
ENSG00000117598,PLPPR5,0,-5.4441,8,-2.0472,27,-0.3505,50,0.61655,41,0.88988
ENSG00000117600,PLPPR4,100,-1.1688,12,-4.2321,127,-0.8137,513,1.44456,229,0.28331
ENSG00000162688,AGL,52,1.01191,27,-0.0797,22,-0.3881,18,-0.6616,27,-0.1285
ENSG00000117620,SLC35A3,0,-4.2280,17,0.22386,15,0.08742,21,0.57986,15,0.16435
ENSG00000156875,MFSD14A,68,0.43315,18,-1.6194,20,-1.4370,85,0.77981,54,0.18441
ENSG00000137992,DBT,0,-5.0128,23,-0.1120,27,0.11359,23,-0.1131,29,0.60441
ENSG00000137996,RTCA,38,-0.4360,21,-1.3363,26,-0.9752,82,0.78947,54,0.37902
ENSG00000181656,GPR88,0,-5.1029,0,-9.3140,27,0.00865,94,2.15190,25,-0.2589
ENSG00000162694,EXTL2,55,0.73604,20,-0.8595,17,-1.0387,43,0.31501,35,0.06632
ENSG00000117543,DPH5,12,-0.1092,17,0.33572,11,-0.2620,19,0.56404,13,-0.2296
ENSG00000170989,S1PR1,46,-0.0622,77,0.78342,59,0.35872,7,-2.7963,47,0.00399
ENSG00000118733,OLFM3,13,-2.0590,5,-3.3011,22,-1.2909,112,1.29870,57,0.59206
ENSG00000185946,RNPC3,42,1.27925,21,0.12650,20,0.09859,10,-0.9583,17,-0.4417
ENSG00000198890,PRMT6,38,1.21982,6,-1.5164,11,-0.6940,32,0.93784,16,-0.4573
ENSG00000162631,NTNG1,2,-3.5427,6,-2.0049,13,-1.0298,53,1.21657,28,0.60866
ENSG00000162636,FAM102B,6,-3.0400,6,-2.8461,21,-1.1805,38,-0.2762,60,1.71966
ENSG00000162639,HENMT1,21,-0.3566,3,-2.9752,16,-0.7810,29,0.11579,32,0.84590
ENSG00000134186,PRPF38B,286,3.32957,50,0.00857,26,-0.9504,25,-1.0297,26,-1.8858
ENSG00000116266,STXBP3,116,1.44010,58,0.28257,47,-0.0532,39,-0.3335,40,-0.6829
ENSG00000121957,GPSM2,0,-4.1971,25,0.90633,32,1.33134,0,-4.3905,14,-0.0495
ENSG00000121940,CLCC1,4,-2.6056,44,0.84084,16,-0.7692,30,0.20765,27,0.21971
ENSG00000085433,WDR47,126,0.01511,23,-2.5024,63,-1.0369,214,0.87505,134,0.32514
ENSG00000197780,TAF13,61,-0.1617,54,-0.3562,49,-0.5117,55,-0.3194,75,0.43996
ENSG00000215717,TMEM167B,19,-1.2616,35,-0.3506,32,-0.4921,61,0.49299,48,0.38253
ENSG00000116299,KIAA1324,1,-4.6562,7,-1.6883,20,-0.2315,42,0.90915,27,0.59484
ENSG00000031698,SARS,136,-0.3304,109,-0.6786,139,-0.2959,218,0.41208,178,0.23602
ENSG00000143126,CELSR2,65,-1.0429,45,-1.6057,80,-0.7347,191,0.62245,147,0.61721
ENSG00000134222,PSRC1,26,-0.3110,18,-0.8541,25,-0.4179,42,0.43668,34,0.29575
ENSG00000134243,SORT1,61,-1.9704,124,-0.9179,146,-0.6681,410,0.97418,246,0.40416
ENSG00000143106,PSMA5,59,-0.2953,50,-0.5523,55,-0.4012,118,0.81507,72,0.02406
ENSG00000174151,CYB561D1,21,0.22381,14,-0.4102,15,-0.2832,28,0.71159,17,-0.1642
ENSG00000181754,AMIGO1,1,-5.0766,18,-1.0688,31,-0.2388,45,0.35064,42,0.82908
ENSG00000065135,GNAI3,27,0.29494,52,1.36459,17,-0.3971,9,-1.3931,21,-0.3428
ENSG00000116337,AMPD2,24,-1.8313,43,-0.9590,117,0.58768,70,-0.2342,90,0.49760
ENSG00000168765,GSTM4,50,0.90657,33,0.24518,35,0.31511,34,0.26442,24,-0.6692
ENSG00000134201,GSTM5,14,-1.3443,191,3.19357,51,0.60824,12,-1.5211,18,-1.8366
ENSG00000134202,GSTM3,127,-0.3664,440,1.69663,179,0.16759,146,-0.1491,130,-0.7796
ENSG00000168710,AHCYL1,183,-0.1591,642,1.97520,209,0.04672,101,-1.0663,162,-0.8037
ENSG00000143093,STRIP1,0,-5.6626,20,-1.0423,17,-1.2867,70,0.91106,46,0.77618
ENSG00000197106,SLC6A17,73,-0.9639,26,-2.5005,65,-1.1558,161,0.24915,166,1.02672
ENSG00000116396,KCNC4,20,-1.7540,24,-1.4807,60,-0.1160,52,-0.3286,77,0.97590
ENSG00000134248,LAMTOR5,87,-1.0331,202,0.26318,196,0.21169,148,-0.2204,177,0.16424
ENSG00000177301,KCNA2,14,-2.5941,26,-1.6917,51,-0.7017,88,0.12073,99,1.13840
ENSG00000259834,AL365361.1,9,-1.5964,3,-3.0909,13,-1.0319,28,0.10093,32,1.27591
ENSG00000121931,LRIF1,17,-0.4363,14,-0.7910,19,-0.2800,40,0.87808,23,0.04995
ENSG00000156171,DRAM2,0,-4.0802,33,1.51948,12,-0.1655,13,-0.0622,12,-0.2145
ENSG00000134255,CEPT1,17,-0.3153,21,0.05093,19,-0.1460,17,-0.2481,22,0.21434
ENSG00000116455,WDR77,121,2.49123,19,-0.6881,22,-0.4192,52,0.92722,17,-1.6012
ENSG00000116459,ATP5PB,72,-1.4242,154,-0.2694,161,-0.2027,280,0.68347,191,0.19839
ENSG00000116473,RAP1A,48,0.08087,96,1.22342,42,-0.1038,34,-0.4338,40,-0.4382
ENSG00000197852,INKA2,8,-2.3124,8,-2.3469,31,-0.4012,37,-0.1660,51,1.23819
ENSG00000171385,KCND3,35,-1.3491,22,-2.0767,68,-0.3816,151,0.90313,95,0.46372
ENSG00000231437,LINC01750,0,-4.3267,2,-2.5834,10,-0.6356,20,0.41889,19,1.15757
ENSG00000116489,CAPZA1,138,1.17442,51,-0.4164,36,-0.9545,74,0.15634,63,-0.2372
ENSG00000155366,RHOC,20,-2.0818,269,2.04025,119,0.59037,29,-1.5567,68,-0.6728
ENSG00000081026,MAGI3,36,0.97276,20,0.04867,19,-0.0756,26,0.44355,17,-0.5744
ENSG00000116793,PHTF1,0,-4.8195,12,-0.8512,13,-0.7555,31,0.51494,26,0.84919
ENSG00000081019,RSBN1,0,-5.0964,15,-0.9165,16,-0.7607,41,0.68839,31,0.76531
ENSG00000134262,AP4B1,0,-4.6264,20,0.03519,12,-0.7174,22,0.22584,22,0.68382
ENSG00000163349,HIPK1,2,-4.5526,58,0.17932,53,0.03060,60,0.22874,56,0.37380
ENSG00000197323,TRIM33,77,0.71095,24,-1.0581,26,-0.9406,39,-0.3753,53,0.34770
ENSG00000116752,BCAS2,32,-1.6203,62,-0.6091,63,-0.5963,166,0.94125,99,0.28963
ENSG00000213281,NRAS,7,-1.9743,18,-0.6275,13,-1.0588,38,0.51908,31,0.70071
ENSG00000009307,CSDE1,276,0.16038,237,-0.0791,188,-0.4429,271,0.12652,253,0.05818
ENSG00000052723,SIKE1,0,-4.3066,15,-0.0493,15,-0.0265,23,0.64003,16,0.28228
ENSG00000163399,ATP1A1,306,-0.6543,86,-2.5319,292,-0.7220,913,1.09721,501,0.32599
ENSG00000134247,PTGFRN,0,-4.5479,7,-1.4080,10,-0.8341,23,0.36407,22,1.08949
ENSG00000198162,MAN1A2,362,1.23437,266,0.70937,213,0.34807,73,-1.2891,142,-0.6824
ENSG00000065183,WDR3,2,-3.0181,11,-0.6362,11,-0.6606,25,0.59419,19,0.65180
ENSG00000092621,PHGDH,14,-2.4929,272,2.27723,100,0.48613,24,-1.7127,59,-0.7786
ENSG00000134250,NOTCH2,74,1.41659,77,1.50565,32,0.03489,7,-2.1636,23,-1.0320
ENSG00000265808,SEC22B,89,0.60119,54,-0.1865,35,-0.8295,60,-0.0354,62,0.05239
ENSG00000226067,LINC00623,19,-0.5893,66,1.44647,31,0.19359,15,-0.8856,25,-0.3946
ENSG00000171943,SRGAP2C,51,0.91169,43,0.62790,10,-1.5085,9,-1.7307,29,0.04231
ENSG00000232527,LINC02802,0,-4.7091,11,-0.9525,23,0.17215,11,-0.8706,25,1.10502
ENSG00000265491,RNF115,35,-0.3712,31,-0.5123,31,-0.5201,49,0.18184,48,0.37204
ENSG00000186141,POLR3C,1,-4.1273,10,-0.7516,10,-0.7705,16,-0.0158,20,1.09664
ENSG00000131788,PIAS3,0,-4.6413,9,-1.1881,24,0.31238,38,1.06277,20,0.20164
ENSG00000198483,ANKRD35,0,-4.8269,45,1.14305,40,0.94090,15,-0.6212,21,-0.2617
ENSG00000131779,PEX11B,61,0.56116,26,-0.7420,26,-0.7551,57,0.46207,43,0.00723
ENSG00000265241,RBM8A,138,0.76838,113,0.44448,67,-0.3749,51,-0.7826,82,-0.1691
ENSG00000271601,LIX1L,76,2.17564,19,-0.1488,24,0.21156,7,-1.6523,16,-0.9438
ENSG00000272031,ANKRD34A,3,-3.6184,10,-2.1001,32,-0.4547,75,0.90542,49,0.69622
ENSG00000121851,POLR3GL,38,0.62087,53,1.16108,28,0.15824,13,-0.9887,22,-0.5787
