Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000183207,RUVBL2,3,-4.1627,76,0.60599,67,0.36669,42,-0.4859,36,-0.7174
ENSG00000104852,SNRNP70,318,1.90992,87,-0.4220,75,-0.7710,112,0.06741,84,-0.3954
ENSG00000104863,LIN7B,8,-2.8302,70,0.57551,62,0.34789,47,-0.2218,26,-1.1126
ENSG00000177380,PPFIA3,36,-1.8263,110,-0.1449,183,1.28793,63,-0.9846,20,-2.6273
ENSG00000104888,SLC17A7,231,-2.4281,1597,0.75001,1426,0.57782,580,-1.0543,129,-3.2738
ENSG00000104872,PIH1D1,3,-3.9185,60,0.45470,52,0.13705,70,0.58568,27,-0.8846
ENSG00000142541,RPL13A,2303,1.32631,608,-1.0390,742,-0.7712,1521,0.59731,1952,1.02800
ENSG00000142534,RPS11,1567,1.34974,393,-1.1049,512,-0.7169,1124,0.75995,1180,0.84359
ENSG00000104870,FCGRT,3,-2.5274,12,-0.8652,8,-1.6215,80,2.73647,35,1.05076
ENSG00000142546,NOSIP,3,-3.4673,35,-0.0213,35,-0.0334,64,0.97547,43,0.28736
ENSG00000126464,PRR12,56,0.93838,23,-0.6317,38,0.47524,24,-0.4006,15,-1.1039
ENSG00000126461,SCAF1,3,-4.1119,65,0.30996,67,0.45399,51,-0.1679,45,-0.3666
ENSG00000126456,IRF3,3,-2.6547,18,-0.2422,17,-0.3624,61,1.92121,16,-0.3724
ENSG00000126457,PRMT1,3,-4.6313,101,0.50418,80,-0.0083,105,0.43860,70,-0.2036
ENSG00000169169,CPT1C,41,-0.7649,94,0.74695,67,0.00802,66,-0.0261,13,-2.4039
ENSG00000196961,AP2A1,3,-5.0440,144,0.61541,130,0.44744,90,-0.2958,45,-1.3736
ENSG00000010361,FUZ,52,1.45682,19,-0.2954,15,-0.8518,28,0.35792,25,0.19834
ENSG00000104973,MED25,3,-3.1754,39,0.61446,29,-0.0137,29,-0.0216,28,-0.0771
ENSG00000104960,PTOV1,183,-0.1116,219,0.22700,179,-0.2162,259,0.44521,151,-0.4199
ENSG00000039650,PNKP,3,-2.6707,25,0.39185,21,0.10283,31,0.69130,11,-0.9728
ENSG00000204673,AKT1S1,125,1.45758,37,-0.6996,44,-0.4299,67,0.37943,53,0.00122
ENSG00000104946,TBC1D17,4,-3.7889,58,0.25724,49,-0.0859,79,0.70091,59,0.21926
ENSG00000213024,NUP62,3,-2.6141,18,-0.1572,28,0.95801,9,-1.1497,18,-0.1231
ENSG00000105053,VRK3,3,-2.6371,27,0.66701,24,0.42857,15,-0.3926,5,-2.0256
ENSG00000267890,AC010624.2,3,-3.0134,24,-0.1440,36,0.91694,38,0.61140,1,-4.5945
ENSG00000105357,MYH14,3,-2.3448,9,-1.0071,16,-0.0910,23,0.55866,46,1.78757
ENSG00000131408,NR1H2,3,-4.2021,49,-0.3720,75,0.60366,70,0.25534,74,0.36122
ENSG00000142530,FAM71E1,3,-2.0383,12,-0.1338,19,1.02768,14,0.10288,1,-3.4510
ENSG00000161671,EMC10,28,-1.7580,98,0.17994,81,-0.2471,128,0.57756,126,0.54460
ENSG00000161677,JOSD2,3,-3.6468,35,-0.2646,36,-0.2645,67,0.84597,83,1.21368
ENSG00000204653,ASPDH,3,-3.3727,40,0.35327,41,0.49774,29,-0.2641,22,-0.6523
ENSG00000131409,LRRC4B,259,0.88868,151,-0.0159,154,0.03124,103,-0.6044,88,-0.8414
ENSG00000105472,CLEC11A,186,3.17802,17,-1.3416,13,-1.9475,57,0.70937,19,-0.9938
ENSG00000167755,KLK6,46,0.67065,4,-3.1384,6,-2.8679,29,-0.0918,193,3.90820
ENSG00000169035,KLK7,3,-3.0931,44,1.11905,32,0.39499,6,-2.2981,4,-2.7886
ENSG00000142549,IGLON5,3,-2.0865,16,0.35026,20,0.99560,6,-1.2805,0,-4.0260
ENSG00000105379,ETFB,164,0.30425,118,-0.2859,122,-0.2565,152,0.18503,203,0.65535
ENSG00000105568,PPP2R1A,87,-2.6202,656,0.63185,576,0.39490,382,-0.4030,190,-1.4704
ENSG00000130844,ZNF331,51,0.97041,25,-0.2801,23,-0.4163,55,1.11802,9,-1.7071
ENSG00000179820,MYADM,39,0.08141,53,0.75297,33,-0.3161,26,-0.5797,21,-0.8646
ENSG00000126583,PRKCG,57,-2.3089,452,1.34657,245,-0.1379,186,-0.5274,20,-3.8370
ENSG00000105605,CACNG7,42,0.45757,28,-0.2548,36,0.29344,25,-0.3541,23,-0.4812
ENSG00000142408,CACNG8,3,-4.2124,65,0.17172,89,1.14150,35,-0.8240,8,-2.9528
ENSG00000170906,NDUFA3,528,0.01459,561,0.14524,489,-0.1619,596,0.21048,472,-0.1641
ENSG00000105619,TFPT,8,-3.2064,76,0.16077,75,0.15371,69,-0.0315,100,0.55487
ENSG00000105618,PRPF31,55,0.01470,60,0.18903,54,-0.0418,53,-0.0431,44,-0.3445
ENSG00000088038,CNOT3,3,-2.7068,26,0.48393,23,0.23266,22,0.08543,13,-0.7052
ENSG00000125505,MBOAT7,254,0.29724,310,0.87643,185,-0.3044,128,-0.7829,59,-1.9317
ENSG00000170892,TSEN34,136,2.65256,23,-0.7018,18,-1.2263,38,0.24934,13,-1.3504
ENSG00000170889,RPS9,1221,1.28598,297,-1.2128,383,-0.8657,754,0.44921,1324,1.43653
ENSG00000167614,TTYH1,14,-4.9416,424,0.13282,337,-0.3762,901,1.39688,442,0.16851
ENSG00000167615,LENG8,109,1.57567,32,-0.6036,29,-0.8525,71,0.80853,43,-0.0215
ENSG00000160439,RDH13,3,-2.2198,14,-0.0653,21,0.85753,17,0.22503,3,-2.1697
ENSG00000125503,PPP1R12C,3,-4.7519,102,0.33195,96,0.25820,143,0.81595,33,-1.4820
ENSG00000105048,TNNT1,3,-2.9413,42,1.26670,17,-0.8337,51,1.21297,0,-6.7564
ENSG00000129990,SYT5,3,-5.5242,214,0.82503,168,0.30456,159,0.11041,10,-3.9072
ENSG00000105063,PPP6R1,3,-4.4885,101,0.74503,70,-0.0948,120,0.83864,19,-2.0044
ENSG00000133265,HSPBP1,3,-4.5512,84,0.20836,99,0.70695,72,-0.0692,35,-1.1647
ENSG00000160469,BRSK1,122,-0.5090,131,-0.4921,221,0.72446,95,-0.8937,191,0.20388
ENSG00000108107,RPL28,1380,0.33845,765,-0.7329,826,-0.6728,1490,0.46475,2734,1.53828
ENSG00000108106,UBE2S,3,-4.4931,105,0.83074,63,-0.3311,110,0.67645,47,-0.6680
ENSG00000187902,SHISA7,77,0.94915,60,0.73102,37,-0.3676,12,-1.9196,16,-1.4726
ENSG00000063241,ISOC2,3,-3.7601,61,0.71772,34,-0.5681,69,0.72608,50,0.19731
ENSG00000090971,NAT14,3,-4.7865,104,0.32392,104,0.39604,129,0.61062,30,-1.6376
ENSG00000218891,ZNF579,3,-2.6414,21,0.07099,24,0.40012,22,0.13732,19,-0.0793
ENSG00000213015,ZNF580,48,-0.1898,56,0.08781,41,-0.5849,96,0.95303,61,0.20557
ENSG00000173581,CCDC106,12,-2.5193,82,0.49003,74,0.30851,77,0.27548,22,-1.6387
ENSG00000063244,U2AF2,3,-3.2994,34,0.14144,36,0.33115,53,0.82800,15,-1.1726
ENSG00000063245,EPN1,180,0.10264,208,0.45357,159,-0.1381,180,0.10029,67,-1.4191
ENSG00000142409,ZNF787,3,-2.5786,20,0.04455,17,-0.2437,38,1.13409,23,0.28102
ENSG00000167685,ZNF444,3,-3.1765,30,0.07393,32,0.26618,39,0.48737,28,-0.0449
ENSG00000198046,ZNF667,4,-2.3512,29,0.62484,27,0.51010,9,-1.3565,11,-1.0136
ENSG00000166770,ZNF667-AS1,3,-4.0030,66,0.51685,56,0.17896,35,-0.6036,59,0.22241
ENSG00000268182,SMIM17,3,-2.6055,22,0.28038,29,1.07635,9,-1.2298,2,-3.4338
ENSG00000198300,PEG3,138,-0.3912,173,-0.0431,250,0.96098,60,-1.6455,51,-1.8927
ENSG00000268205,AC005261.1,142,1.44693,58,-0.1019,50,-0.4519,29,-1.1368,65,0.09918
ENSG00000121413,ZSCAN18,131,0.08490,170,0.68812,102,-0.4597,117,-0.0984,82,-0.6621
ENSG00000181894,ZNF329,3,-2.2997,20,0.49194,20,0.61418,8,-1.0527,7,-1.2053
ENSG00000142396,ERVK3-1,3,-3.4160,48,0.72978,39,0.30520,25,-0.5172,17,-1.0620
ENSG00000283103,AC010642.2,3,-4.0938,80,0.85956,42,-0.6050,85,0.71476,53,-0.0468
ENSG00000121410,A1BG,3,-2.9392,35,0.78367,10,-1.6620,48,1.11070,48,1.11197
ENSG00000083845,RPS5,660,0.77584,284,-0.7176,288,-0.7866,605,0.62609,861,1.24370
ENSG00000083807,SLC27A5,3,-3.3000,45,0.80232,23,-0.7344,59,1.01915,29,-0.1459
ENSG00000119574,ZBTB45,3,-2.3982,20,0.35266,21,0.53626,7,-1.2839,15,-0.1597
ENSG00000130726,TRIM28,3,-4.3751,63,-0.1142,74,0.25127,124,1.02398,56,-0.2712
ENSG00000130724,CHMP2A,57,-0.9655,116,0.16928,93,-0.3332,182,0.87527,113,0.08772
ENSG00000130725,UBE2M,450,1.09906,222,-0.1058,226,-0.0812,213,-0.1466,105,-1.2329
ENSG00000099326,MZF1,3,-2.7753,30,0.70994,20,-0.1898,32,0.62861,12,-0.8936
ENSG00000247315,ZCCHC3,3,-2.5462,19,0.06419,26,0.85642,16,-0.2568,7,-1.4178
ENSG00000177732,SOX12,3,-2.4416,13,-0.5169,21,0.43850,25,0.58399,23,0.45359
ENSG00000125841,NRSN2,232,1.01201,130,0.05099,126,-0.0157,112,-0.1932,29,-2.2068
ENSG00000125826,RBCK1,121,2.26824,25,-0.6365,18,-1.2640,49,0.58534,26,-0.4527
ENSG00000125875,TBC1D20,93,1.68183,27,-0.4684,28,-0.5222,39,0.18370,25,-0.5262
ENSG00000101266,CSNK2A1,3,-4.4600,81,0.28601,88,0.54314,72,0.01368,41,-0.8474
ENSG00000271303,SRXN1,54,1.27054,20,-0.4453,31,0.48880,12,-1.1463,4,-2.5945
ENSG00000125818,PSMF1,3,-4.6641,105,0.54359,84,0.05542,103,0.36492,63,-0.4194
ENSG00000101298,SNPH,3,-4.8656,124,0.61020,119,0.62399,74,-0.3851,14,-2.8142
ENSG00000125775,SDCBP2,3,-2.4592,30,1.24070,13,-0.6631,20,0.17645,12,-0.5798
ENSG00000088832,FKBP1A,109,-1.1624,435,1.58702,164,-0.7465,198,-0.2479,46,-2.4497
ENSG00000088833,NSFL1C,239,1.63013,79,-0.3327,79,-0.3843,56,-0.7981,86,-0.1324
ENSG00000286288,AL109809.5,35,1.17856,12,-0.6959,15,-0.2420,35,1.19467,4,-2.0247
ENSG00000198053,SIRPA,20,-3.6895,422,1.36571,195,-0.4710,236,-0.0322,105,-1.2760
ENSG00000101327,PDYN,3,-2.4829,33,1.44365,16,-0.3236,15,-0.2708,1,-3.4072
ENSG00000125834,STK35,40,1.38309,15,-0.3050,18,0.10755,10,-0.8528,7,-1.3494
ENSG00000125835,SNRPB,3,-3.4087,48,0.77713,27,-0.5345,61,0.95925,25,-0.4892
ENSG00000101361,NOP56,4,-3.7669,72,0.84782,45,-0.2036,53,0.12828,40,-0.3243
ENSG00000101365,IDH3B,122,0.72173,92,0.31830,75,-0.1206,67,-0.2455,24,-1.7928
ENSG00000088881,EBF4,190,3.48232,8,-2.5109,16,-1.5333,14,-1.3727,50,0.64241
ENSG00000132635,PCED1A,26,-0.3394,36,0.27310,28,-0.3233,43,0.48136,31,-0.0619
ENSG00000215305,VPS16,3,-3.1785,36,0.45959,32,0.21147,39,0.48252,13,-1.1704
ENSG00000132670,PTPRA,8,-4.7954,241,0.24384,262,0.51418,215,-0.0028,154,-0.5223
ENSG00000125901,MRPS26,257,1.14641,95,-0.6144,137,0.13306,111,-0.2486,99,-0.4332
ENSG00000101200,AVP,3,-3.4446,18,-1.1925,69,2.39858,17,-1.0795,1,-4.9779
ENSG00000185019,UBOX5,3,-2.3560,21,0.52472,21,0.60869,3,-2.4475,12,-0.4907
ENSG00000088899,LZTS3,13,-3.4987,206,0.82659,169,0.42855,71,-1.0775,50,-1.5944
ENSG00000198171,DDRGK1,65,-0.3483,131,1.13276,45,-1.2255,102,0.37818,70,-0.2174
ENSG00000125877,ITPA,3,-3.6427,59,0.85667,38,-0.1559,54,0.46317,19,-1.1708
ENSG00000088854,C20orf194,19,-0.8841,35,0.08529,32,-0.0923,53,0.73173,30,-0.1654
ENSG00000088812,ATRN,3,-4.1900,88,0.91619,65,0.24013,35,-0.8036,27,-1.1900
ENSG00000101220,C20orf27,69,-0.0380,86,0.42718,71,0.00252,70,0.00039,25,-1.5598
ENSG00000101222,SPEF1,125,1.63803,39,-0.4065,52,0.17466,27,-0.9150,6,-3.0012
ENSG00000125817,CENPB,3,-4.6239,55,-0.6947,68,-0.3697,111,0.54130,245,1.99279
ENSG00000101224,CDC25B,3,-2.9627,24,-0.0871,27,0.20175,36,0.60104,30,0.29904
ENSG00000125843,AP5S1,3,-2.1571,20,0.76742,15,0.04279,15,0.12535,5,-1.4665
ENSG00000088888,MAVS,43,0.85618,13,-1.2617,20,-0.5705,32,0.35229,64,1.56074
ENSG00000125779,PANK2,73,0.84667,50,0.29563,40,-0.1752,25,-0.8368,26,-0.8266
ENSG00000101236,RNF24,3,-3.6694,49,0.38430,50,0.48946,42,0.04509,19,-1.1940
ENSG00000088826,SMOX,3,-2.9519,7,-2.2228,16,-0.9253,85,2.18623,77,1.98903
ENSG00000171867,PRNP,218,-1.8407,1027,0.78129,781,0.18040,473,-0.6727,365,-1.0705
ENSG00000101265,RASSF2,3,-4.4114,24,-1.8728,47,-0.8322,34,-1.0778,392,3.56254
ENSG00000089057,SLC23A2,3,-4.4722,84,0.33802,94,0.74120,32,-1.2211,51,-0.5375
ENSG00000089063,TMEM230,100,0.07775,98,0.06051,90,-0.1483,81,-0.2613,120,0.37218
ENSG00000132646,PCNA,3,-2.6090,20,0.01403,18,-0.1759,39,1.15476,22,0.16282
ENSG00000101290,CDS2,3,-4.7192,104,0.42515,93,0.23078,106,0.35759,57,-0.6301
ENSG00000125772,GPCPD1,3,-3.1176,26,-0.1123,29,0.08414,64,1.41536,17,-0.7802
ENSG00000089199,CHGB,3,-5.1911,286,2.62390,67,-1.1719,41,-1.6199,9,-3.7222
ENSG00000088766,CRLS1,3,-2.9193,33,0.63770,22,-0.1807,30,0.34893,22,-0.1474
ENSG00000125827,TMX4,3,-5.5213,175,0.35588,202,0.84588,84,-0.8822,61,-1.3619
ENSG00000182621,PLCB1,3,-5.2908,151,0.37449,186,1.10630,41,-1.7089,22,-2.6187
ENSG00000125869,LAMP5,98,-0.2352,283,2.77751,11,-4.0362,136,0.29884,9,-3.7218
ENSG00000101349,PAK5,54,0.50452,50,0.49854,44,0.26797,10,-2.0235,5,-2.8857
ENSG00000132639,SNAP25,516,-1.9727,2972,1.07903,2148,0.34148,540,-1.9067,199,-3.3737
ENSG00000125863,MKKS,7,-2.6246,64,0.79824,51,0.34594,29,-0.6427,13,-1.8369
ENSG00000132640,BTBD3,3,-4.8296,182,1.77394,70,-0.5854,34,-1.5145,52,-0.8882
ENSG00000089048,ESF1,3,-3.3060,22,-0.7059,33,0.07557,48,0.68197,70,1.31778
ENSG00000101247,NDUFAF5,3,-2.5051,26,0.79659,21,0.34876,10,-0.8467,6,-1.5438
ENSG00000172264,MACROD2,3,-3.1102,42,0.93743,33,0.40310,15,-0.9290,3,-3.0934
ENSG00000125870,SNRPB2,35,-0.8483,71,0.32435,62,0.05226,52,-0.2594,60,-0.0162
ENSG00000125851,PCSK2,3,-4.7401,172,1.78537,74,-0.3349,39,-1.2102,6,-3.7979
ENSG00000125868,DSTN,473,0.11544,567,0.55482,407,-0.1805,419,-0.0767,178,-1.3947
ENSG00000125844,RRBP1,56,1.25882,3,-3.4823,16,-1.0282,53,1.17400,82,1.99009
ENSG00000089006,SNX5,66,0.40214,36,-0.6935,48,-0.1719,80,0.71414,71,0.50915
ENSG00000232838,PET117,3,-2.5809,24,0.45253,19,-0.0152,12,-0.7461,30,0.69559
ENSG00000149474,KAT14,20,-0.5826,36,0.48487,32,0.29694,12,-1.3481,18,-0.7017
ENSG00000132664,POLR3F,3,-2.4608,23,0.53751,21,0.49229,9,-0.9708,10,-0.8223
ENSG00000101310,SEC23B,59,1.02184,25,-0.4190,29,-0.2356,35,0.14807,32,0.03277
ENSG00000232388,SMIM26,3,-4.2915,88,0.75324,49,-0.5625,86,0.50296,81,0.40048
ENSG00000125821,DTD1,3,-3.6262,60,0.93291,33,-0.4132,52,0.44053,30,-0.4249
ENSG00000185052,SLC24A3,46,1.02196,13,-1.1432,30,0.50417,30,0.29449,11,-1.1565
ENSG00000173418,NAA20,3,-3.9082,84,1.31785,38,-0.5162,57,0.25341,20,-1.3693
ENSG00000101343,CRNKL1,3,-2.5779,25,0.53170,19,-0.0057,25,0.42523,13,-0.5548
ENSG00000088970,KIZ,3,-2.4569,22,0.43806,16,-0.1688,21,0.27639,22,0.32193
ENSG00000088930,XRN2,31,0.71200,22,0.20526,17,-0.2979,21,0.12107,11,-0.9079
ENSG00000125812,GZF1,3,-2.5874,20,0.09795,18,-0.1055,38,1.11463,17,-0.1523
ENSG00000125814,NAPB,34,-3.9227,646,0.71274,605,0.67462,250,-0.9841,53,-3.2657
ENSG00000101439,CST3,2143,-0.3709,1619,-0.9719,2482,-0.2047,7355,1.74567,2808,0.05738
ENSG00000101463,SYNDIG1,3,-3.5161,53,0.82907,36,-0.0326,18,-1.0893,42,0.21047
ENSG00000101474,APMAP,22,-2.2632,160,1.15083,86,-0.2951,96,-0.0350,39,-1.4191
ENSG00000154930,ACSS1,50,0.38925,22,-1.0585,32,-0.4672,102,1.64643,47,0.28038
ENSG00000197586,ENTPD6,51,-1.7639,220,0.66560,180,0.24141,156,-0.0680,44,-1.9989
ENSG00000100994,PYGB,69,-0.8964,113,-0.1588,136,0.27161,171,0.55207,98,-0.3483
ENSG00000100997,ABHD12,62,-0.9333,136,0.37015,106,-0.1778,157,0.52165,91,-0.3503
ENSG00000101294,HM13,3,-3.9205,53,0.16594,50,0.07784,83,0.87491,42,-0.2448
ENSG00000125968,ID1,34,-0.5749,9,-2.7497,16,-2.1001,280,3.51814,88,0.94347
ENSG00000171552,BCL2L1,302,2.44050,58,-0.6164,64,-0.5003,37,-1.1826,30,-1.4798
ENSG00000088356,PDRG1,3,-2.7044,27,0.50566,20,-0.1198,24,0.18725,24,0.18864
ENSG00000101337,TM9SF4,19,-1.0453,50,0.60160,39,0.07902,27,-0.5360,27,-0.5515
ENSG00000101350,KIF3B,123,0.04309,128,0.14745,143,0.46412,60,-1.0595,54,-1.2141
ENSG00000171456,ASXL1,3,-2.7414,24,0.26573,26,0.46976,12,-0.8224,22,0.06998
ENSG00000197183,NOL4L,41,0.53993,26,-0.2543,31,0.11913,23,-0.3985,29,-0.0179
ENSG00000149600,COMMD7,40,-0.6808,67,0.18039,73,0.41398,58,-0.1039,27,-1.2654
ENSG00000101367,MAPRE1,3,-2.8960,17,-0.6136,19,-0.5329,56,1.44870,53,1.33000
ENSG00000260257,AL035071.1,31,0.73463,14,-0.5984,21,0.15517,25,0.38209,14,-0.5443
ENSG00000101391,CDK5RAP1,3,-2.6721,34,1.15894,16,-0.5023,24,0.26045,11,-0.8951
ENSG00000101400,SNTA1,9,-3.6715,93,-0.3054,109,0.01847,239,1.34311,120,0.16649
ENSG00000078699,CBFA2T2,3,-2.6772,24,0.31414,21,0.02159,21,0.01416,27,0.43794
ENSG00000125967,NECAB3,49,0.11999,58,0.52412,37,-0.4659,76,0.85817,8,-2.6182
ENSG00000101417,PXMP4,25,0.49177,20,0.19806,21,0.29423,7,-1.5187,9,-1.1350
ENSG00000101421,CHMP4B,6,-4.3857,152,0.65493,124,0.22056,77,-0.6045,98,-0.2305
ENSG00000125970,RALY,268,2.22895,34,-1.5013,57,-0.6746,91,0.24454,90,0.22728
ENSG00000125977,EIF2S2,78,-0.4397,129,0.49278,90,-0.3165,115,0.17332,91,-0.2022
ENSG00000101444,AHCY,59,0.49073,46,0.09681,44,0.01060,45,0.05508,20,-1.2234
ENSG00000078747,ITCH,3,-2.7663,24,0.17363,22,-0.0232,23,0.10372,34,0.72611
ENSG00000125971,DYNLRB1,140,-1.2775,353,0.21239,372,0.38461,295,-0.1258,213,-0.6383
ENSG00000101460,MAP1LC3A,156,-1.2952,356,-0.0196,471,0.72424,239,-0.6419,248,-0.5854
ENSG00000101464,PIGU,3,-2.7693,24,0.20628,26,0.43474,17,-0.3940,22,0.01833
ENSG00000198646,NCOA6,3,-3.2214,37,0.46644,27,-0.2656,41,0.51528,37,0.32983
ENSG00000078804,TP53INP2,3,-5.0118,31,-2.1056,80,-0.5849,31,-1.8317,594,3.56503
ENSG00000131067,GGT7,64,-0.2349,88,0.35466,82,0.25216,69,-0.1250,18,-2.1350
ENSG00000131069,ACSS2,3,-3.0601,29,0.17766,29,0.17589,20,-0.4283,42,0.71791
ENSG00000100983,GSS,3,-3.4928,53,0.87285,33,-0.1912,51,0.55030,15,-1.3448
ENSG00000100991,TRPC4AP,3,-3.7403,51,0.37684,47,0.23760,54,0.35500,30,-0.5686
ENSG00000126005,MMP24OS,54,-1.1518,113,0.00691,134,0.42762,109,-0.0551,93,-0.3149
ENSG00000125966,MMP24,3,-2.4947,24,0.59407,24,0.77216,8,-1.2800,2,-3.2288
ENSG00000242372,EIF6,3,-4.3316,88,0.68335,68,0.11336,77,0.27006,32,-1.0872
ENSG00000101019,UQCC1,3,-3.4777,47,0.58715,40,0.27930,39,0.12667,15,-1.3046
ENSG00000125991,ERGIC3,66,-0.2652,82,0.12333,73,-0.1362,98,0.38133,72,-0.1137
ENSG00000214078,CPNE1,3,-3.3663,39,0.32546,39,0.42832,42,0.39656,13,-1.4353
ENSG00000244462,RBM12,3,-2.8131,25,0.23775,24,0.14841,25,0.16771,26,0.19513
ENSG00000244005,NFS1,3,-3.1301,52,1.51952,21,-0.6356,23,-0.3250,15,-0.9489
ENSG00000125995,ROMO1,9,-4.0369,167,0.41466,118,-0.3516,217,0.74558,179,0.42094
ENSG00000131051,RBM39,3,-4.8699,108,0.27573,82,-0.3289,153,0.79956,138,0.61977
ENSG00000025293,PHF20,3,-3.6888,45,0.18760,46,0.22746,39,-0.0866,54,0.43220
ENSG00000171222,SCAND1,96,-0.6821,150,0.00939,165,0.24876,172,0.23010,114,-0.4223
ENSG00000260032,NORAD,200,-2.1199,1065,0.62575,906,0.30332,471,-0.8325,537,-0.6311
ENSG00000088367,EPB41L1,130,-0.3420,181,0.24060,182,0.29615,106,-0.6560,109,-0.6234
ENSG00000080845,DLGAP4,171,0.45141,123,-0.0964,161,0.56397,84,-0.6752,26,-2.4057
ENSG00000101335,MYL9,1166,4.53813,26,-3.0450,8,-4.9426,310,1.09471,27,-2.6972
ENSG00000101084,RAB5IF,21,-1.4647,76,0.77242,53,-0.0505,35,-0.6519,43,-0.3343
ENSG00000101079,NDRG3,21,-3.1166,205,0.44781,209,0.59183,141,-0.2607,54,-1.7313
ENSG00000149639,SOGA1,39,0.61074,16,-0.9049,26,-0.0923,45,0.83728,32,0.27234
ENSG00000101347,SAMHD1,93,1.22167,26,-1.0390,38,-0.3982,43,-0.0508,85,1.06702
ENSG00000118705,RPN2,18,-2.0740,90,0.52395,61,-0.3278,91,0.39760,84,0.27402
ENSG00000101363,MANBAL,89,-0.0720,100,0.15310,100,0.18767,78,-0.2780,61,-0.6499
ENSG00000197122,SRC,68,1.72789,15,-0.8908,28,0.24694,21,-0.2738,4,-2.6513
ENSG00000166619,BLCAP,480,1.12227,285,0.31199,224,-0.2160,168,-0.6001,61,-2.1147
ENSG00000053438,NNAT,123,-1.3484,296,0.01280,413,0.94156,162,-0.9265,116,-1.4297
ENSG00000132792,CTNNBL1,105,2.24794,22,-0.6392,18,-1.0335,45,0.65741,13,-1.2724
ENSG00000132821,VSTM2L,136,-0.0633,241,1.27488,111,-0.5496,101,-0.5338,15,-3.3761
ENSG00000101407,TTI1,3,-2.3271,21,0.61663,17,0.09484,15,-0.0572,11,-0.5745
ENSG00000101413,RPRD1B,3,-2.1308,19,0.69162,15,0.17980,5,-1.5240,14,-0.0199
ENSG00000196756,SNHG17,84,1.39838,34,-0.1723,33,-0.2857,24,-0.6437,29,-0.3933
ENSG00000170471,RALGAPB,3,-3.0562,39,0.85704,27,0.03721,28,0.05171,10,-1.4033
ENSG00000101438,SLC32A1,3,-2.8984,23,-0.0524,35,1.09568,25,0.07796,0,-8.3812
ENSG00000101445,PPP1R16B,3,-4.2121,58,-0.0775,65,0.20687,64,0.10239,98,0.81782
ENSG00000198900,TOP1,68,0.41373,52,-0.0245,58,0.21691,29,-0.9268,44,-0.2987
ENSG00000124181,PLCG1,18,-0.3946,31,0.59648,18,-0.5993,39,0.81205,14,-0.7983
ENSG00000174306,ZHX3,108,1.56707,26,-0.9780,40,-0.1802,51,0.25326,37,-0.2349
ENSG00000124177,CHD6,48,0.44889,34,-0.1363,32,-0.2766,47,0.41410,38,0.06052
ENSG00000196090,PTPRT,3,-4.1784,57,-0.0642,98,1.57977,16,-1.9382,5,-3.5916
ENSG00000124193,SRSF6,3,-3.6463,38,-0.1258,40,-0.0357,58,0.59977,69,0.89257
ENSG00000185513,L3MBTL1,3,-2.4145,26,0.91441,17,-0.0135,14,-0.2733,8,-1.0537
ENSG00000101052,IFT52,3,-2.3271,22,0.69044,15,-0.1163,19,0.29521,11,-0.5908
ENSG00000132823,OSER1,57,1.09424,32,0.14212,20,-0.7993,39,0.43165,24,-0.3562
ENSG00000223891,OSER1-DT,30,0.32790,23,-0.1573,21,-0.3800,25,0.01418,39,0.78150
ENSG00000124194,GDAP1L1,63,-0.0755,81,0.41755,72,0.19295,63,-0.0892,9,-3.0188
ENSG00000197296,FITM2,3,-2.3002,20,0.45302,16,0.09789,23,0.62476,7,-1.2199
ENSG00000124120,TTPAL,68,1.26093,28,-0.2333,34,0.15518,18,-0.8742,12,-1.4407
ENSG00000132824,SERINC3,77,-1.8780,367,0.72813,282,0.15063,167,-0.7233,178,-0.6269
ENSG00000168734,PKIG,62,-1.0450,166,0.70878,111,-0.1919,141,0.25418,62,-1.0351
ENSG00000101098,RIMS4,3,-3.0987,30,0.14378,42,1.17777,13,-1.1742,4,-2.6302
ENSG00000166913,YWHAB,62,-3.6971,1036,0.78227,889,0.50272,284,-1.4571,311,-1.3223
ENSG00000025772,TOMM34,37,-0.6076,92,1.27041,50,-0.2022,24,-1.2617,6,-3.1269
ENSG00000101109,STK4,3,-2.5604,25,0.61872,21,0.25360,7,-1.4374,19,0.03779
ENSG00000124145,SDC4,3,-3.8335,26,-1.0646,40,-0.3129,119,1.63791,100,1.31036
ENSG00000204070,SYS1,3,-2.2283,18,0.43486,13,-0.2757,26,0.90490,12,-0.3020
ENSG00000244274,DBNDD2,251,-0.3895,143,-1.4748,166,-1.3499,180,-0.8960,1684,3.31181
ENSG00000124155,PIGT,10,-2.8323,72,0.03654,74,0.11238,98,0.52310,87,0.33296
ENSG00000101443,WFDC2,144,3.25122,14,-1.2804,19,-0.7922,13,-1.1811,3,-3.2839
ENSG00000101457,DNTTIP1,25,0.19564,32,0.81136,14,-0.9768,30,0.47599,16,-0.5399
ENSG00000124104,SNX21,3,-2.5160,18,-0.0115,21,0.35531,17,-0.1072,24,0.41243
ENSG00000101473,ACOT8,33,-1.1911,98,0.69407,68,-0.1171,80,0.17404,37,-1.0165
