Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000229809,ZNF688,27,0.71236,27,0.73607,27,0.69875,9,-1.0651,19,0.13291,16,-0.1422,16,-0.0585,11,-0.6297,14,-0.3008
ENSG00000156858,PRR14,27,0.66243,26,0.59213,15,-0.2759,12,-0.5684,14,-0.3091,19,0.13188,9,-1.0045,33,1.02884,17,-0.0817
ENSG00000156860,FBRS,27,0.31118,37,0.81811,43,1.10019,18,-0.3674,26,0.26101,32,0.61284,19,-0.2625,4,-2.3675,11,-1.1500
ENSG00000080603,SRCAP,27,0.33016,19,-0.1999,22,0.00075,27,0.40180,19,-0.1804,19,-0.1696,25,0.21552,15,-0.5537,18,-0.3468
ENSG00000156873,PHKG2,27,0.06058,33,0.37316,20,-0.3509,33,0.43264,23,-0.1542,21,-0.3275,16,-0.8039,26,0.00590,31,0.31704
ENSG00000196118,CCDC189,27,1.50936,0,-4.4804,1,-2.7416,17,0.86532,6,-0.7267,0,-5.6067,11,0.05217,9,-0.2914,14,0.45409
ENSG00000103549,RNF40,27,-0.2261,43,0.52694,19,-0.7211,38,0.35509,23,-0.4703,19,-0.7126,29,-0.0883,47,0.65972,29,-0.0913
ENSG00000099385,BCL7C,53,0.24461,81,0.94351,64,0.54242,24,-1.0508,67,0.63001,44,-0.0337,43,-0.0923,29,-0.6565,36,-0.4003
ENSG00000099364,FBXL19,27,0.13551,4,-2.7121,11,-1.2317,24,-0.0265,29,0.24964,38,0.69430,28,0.23492,21,-0.2590,31,0.38618
ENSG00000099381,SETD1A,27,1.20731,8,-0.6693,13,0.03127,13,0.06060,2,-2.5095,4,-1.7427,12,-0.0456,21,0.77987,13,0.08839
ENSG00000099365,STX1B,27,-2.5252,31,-2.3153,21,-2.8606,205,0.60777,142,-0.0429,139,-0.0726,195,0.51508,211,0.59399,190,0.47036
ENSG00000103496,STX4,27,-0.8697,51,0.10767,95,1.13020,50,0.09058,32,-0.6095,46,-0.0412,49,0.05301,50,0.06860,36,-0.4777
ENSG00000167397,VKORC1,27,-0.7345,58,0.44279,95,1.27426,41,-0.1061,53,0.30799,23,-0.9592,29,-0.6518,39,-0.1745,44,0.01360
ENSG00000103507,BCKDK,355,3.02524,12,-2.5977,37,-0.9685,60,-0.2279,26,-1.4543,54,-0.3769,27,-1.4782,60,-0.2279,55,-0.3817
ENSG00000103510,KAT8,27,-0.5043,31,-0.2781,45,0.30783,43,0.25109,26,-0.5618,48,0.38246,20,-0.9752,41,0.16218,51,0.56226
ENSG00000089280,FUS,28,-2.3103,130,-0.0163,148,0.18497,143,0.15248,222,0.85181,151,0.22567,101,-0.4324,127,-0.0489,139,0.10586
ENSG00000169900,PYDC1,27,0.36263,2,-3.3465,4,-2.4508,33,0.76032,0,-4.8150,9,-1.2177,14,-0.7214,31,0.61111,45,1.40430
ENSG00000140691,ARMC5,27,0.67281,15,-0.2369,18,0.07351,17,-0.0286,21,0.26590,22,0.32765,14,-0.3135,14,-0.3451,15,-0.2471
ENSG00000140688,C16orf58,27,-0.4988,17,-1.1629,28,-0.4405,61,0.90700,32,-0.2503,43,0.24540,31,-0.2998,35,-0.0851,40,0.11503
ENSG00000197302,ZNF720,27,0.98132,33,1.32665,8,-0.8909,12,-0.2707,4,-1.9889,2,-2.4564,11,-0.4117,21,0.60617,16,0.15643
ENSG00000069329,VPS35,27,-2.7675,82,-1.1314,105,-0.7639,322,1.17468,155,-0.1687,142,-0.2982,132,-0.4510,259,0.65465,195,0.21713
ENSG00000155330,C16orf87,27,1.50057,6,-0.8153,9,-0.2583,14,0.50015,5,-1.1603,6,-0.7446,10,-0.0260,7,-0.6799,9,-0.2179
ENSG00000166123,GPT2,490,3.06359,83,-0.2010,53,-0.8921,38,-1.4498,48,-1.0311,95,0.01597,59,-0.7683,58,-0.7555,55,-0.8964
ENSG00000069345,DNAJA2,27,-1.6882,66,-0.3455,55,-0.6143,151,1.12961,43,-0.9954,96,0.24189,56,-0.6583,113,0.50010,88,0.11733
ENSG00000171208,NETO2,27,0.37287,10,-1.1113,2,-3.1003,30,0.63560,21,-0.0390,2,-3.3972,15,-0.5667,37,0.90822,32,0.75382
ENSG00000129636,ITFG1,286,0.89877,49,-1.8223,82,-1.0695,318,1.24967,116,-0.5387,121,-0.4810,91,-0.9800,156,-0.0852,173,0.08651
ENSG00000102893,PHKB,278,2.86171,25,-1.2679,52,-0.1649,36,-0.7620,29,-1.0625,80,0.51700,27,-1.2134,46,-0.3487,28,-1.1554
ENSG00000102910,LONP2,27,-1.1248,76,0.48063,44,-0.3804,65,0.25543,73,0.40348,58,0.04038,48,-0.2794,51,-0.1434,61,0.12503
ENSG00000196470,SIAH1,27,0.45350,5,-1.8815,31,0.66618,23,0.25018,8,-1.2707,13,-0.6943,22,0.15394,23,0.19970,22,0.14329
ENSG00000102921,N4BP1,30,0.79530,2,-2.9848,19,0.03443,16,-0.2293,33,0.92919,6,-1.5423,17,-0.1376,21,0.19161,21,0.28320
ENSG00000205423,CNEP1R1,27,0.92805,9,-0.7255,13,-0.2295,23,0.75025,4,-1.7336,16,0.14430,9,-0.8425,15,0.01639,16,0.07767
ENSG00000121274,TENT4B,27,0.56786,3,-2.4915,16,-0.2497,30,0.87711,20,0.07910,21,0.20938,17,-0.1316,7,-1.3711,17,-0.1291
ENSG00000166164,BRD7,198,1.88901,95,0.59686,98,0.65519,43,-0.6799,66,0.02394,61,-0.0895,52,-0.3725,19,-1.8282,27,-1.4340
ENSG00000083799,CYLD,27,-0.5364,34,-0.1723,37,-0.0298,60,0.82404,18,-1.1415,24,-0.6816,40,0.08470,45,0.25464,36,-0.1020
ENSG00000103449,SALL1,240,3.08588,40,-0.2094,125,1.68668,6,-3.1551,22,-1.0895,18,-1.3563,22,-1.1446,11,-2.0633,17,-1.5574
ENSG00000177200,CHD9,27,-0.6088,22,-0.8896,45,0.17904,40,-0.0185,38,-0.0934,58,0.60479,43,0.14197,49,0.30798,38,-0.1045
ENSG00000103479,RBL2,27,0.22002,29,0.32531,54,1.38886,16,-0.6592,18,-0.4288,39,0.83292,20,-0.2845,4,-2.4308,19,-0.3326
ENSG00000166971,AKTIP,27,-1.5398,70,-0.0982,75,-6.3200,93,0.38142,85,0.20530,95,0.38475,64,-0.2575,105,0.54972,62,-0.3010
ENSG00000103494,RPGRIP1L,27,0.92752,18,0.25461,4,-1.8794,23,0.80549,3,-2.3084,11,-0.4288,13,-0.2815,11,-0.4421,17,0.19530
ENSG00000140718,FTO,27,-1.3033,42,-0.6502,63,-0.0084,102,0.86201,60,-0.0933,57,-0.1718,48,-0.4641,63,-0.0139,76,0.30217
ENSG00000087253,LPCAT2,27,1.06916,28,1.11223,42,1.86407,5,-1.6472,15,0.11012,3,-1.9693,9,-0.6475,6,-1.1208,8,-0.8240
ENSG00000087258,GNAO1,27,-3.7384,151,-1.2215,181,-0.9504,537,0.86077,431,0.39704,351,0.07057,328,-0.0413,395,0.25445,383,0.22753
ENSG00000159461,AMFR,27,-1.4359,99,0.56282,104,0.63731,82,0.29598,54,-0.3986,77,0.15589,62,-0.1932,67,-0.0548,59,-0.2703
ENSG00000167005,NUDT21,27,-1.5564,49,-0.6707,60,-0.3596,119,0.82453,84,0.16958,88,0.24261,67,-0.1947,83,0.14566,72,-0.0889
ENSG00000087263,OGFOD1,27,0.21768,28,0.28782,31,0.46747,27,0.28053,28,0.27007,11,-1.1717,11,-1.1448,10,-1.3157,34,0.67176
ENSG00000125124,BBS2,27,-1.2214,54,-0.1793,77,0.39941,47,-0.4269,37,-0.7518,100,0.81030,56,-0.1136,57,-0.0782,82,0.55895
ENSG00000087250,MT3,1444,-1.5877,6502,0.74481,2896,-0.5388,2417,-0.8753,3268,-0.3528,6023,0.61822,6123,0.72900,3381,-0.3002,4294,0.08107
ENSG00000125148,MT2A,470,-0.8201,1965,1.50034,594,-0.4632,242,-1.9118,792,-0.0163,1235,0.69894,1008,0.41068,503,-0.7164,771,-0.0638
ENSG00000169715,MT1E,1529,1.62208,1043,0.94754,306,-0.9892,159,-2.0651,233,-1.3971,901,0.70161,626,0.12580,290,-1.0694,559,-0.0708
ENSG00000205364,MT1M,355,0.36483,561,1.12845,138,-1.0877,79,-2.0274,111,-1.4209,534,1.04365,350,0.38438,196,-0.5606,314,0.19110
ENSG00000198417,MT1F,27,-2.4773,292,1.19138,90,-0.6956,43,-1.8771,37,-2.0076,205,0.59402,218,0.78736,184,0.41960,169,0.31689
ENSG00000125144,MT1G,27,-3.3491,261,0.02416,36,-2.9259,83,-1.8050,27,-3.3217,589,1.37448,473,1.14130,183,-0.5246,425,0.92535
ENSG00000205358,MT1H,27,-0.0042,9,-1.6777,2,-3.3590,6,-2.3147,0,-8.6728,3,-3.2746,30,0.20910,49,0.98091,80,2.27801
ENSG00000187193,MT1X,27,-3.1678,698,1.92223,208,-0.1365,61,-2.0827,132,-0.8304,452,1.13117,248,0.15618,133,-0.8224,226,-0.0025
ENSG00000102900,NUP93,27,0.43470,6,-1.8157,17,-0.2591,25,0.33686,38,0.99056,16,-0.3533,18,-0.1955,20,0.00635,17,-0.2807
ENSG00000051108,HERPUD1,326,2.31317,85,-0.0307,62,-0.5215,88,0.02675,43,-1.0829,55,-0.7100,46,-1.0402,84,-0.0525,60,-0.6185
ENSG00000140848,CPNE2,27,-0.3519,48,0.55282,87,1.57616,31,-0.1247,41,0.31277,54,0.73980,20,-0.8841,12,-1.5159,17,-1.0927
ENSG00000172775,FAM192A,27,-1.6334,85,0.10831,101,0.38500,97,0.35443,84,0.07863,72,-0.1528,82,0.04653,78,-0.0226,74,-0.1136
ENSG00000159579,RSPRY1,27,0.81404,11,-0.6277,19,0.30169,15,-0.1522,9,-0.7861,30,1.00522,13,-0.3791,19,0.30032,11,-0.6222
ENSG00000102931,ARL2BP,27,-1.1987,52,-0.1891,37,-0.7222,92,0.80161,32,-0.9498,67,0.19110,57,-0.0581,49,-0.2919,74,0.39379
ENSG00000102934,PLLP,1319,2.98722,221,-0.2678,896,2.13029,45,-2.7621,305,0.24207,119,-1.2026,58,-2.3651,23,-3.5703,27,-3.4864
ENSG00000006210,CX3CL1,27,-1.6376,15,-2.4848,8,-3.2807,205,1.89635,56,-0.5309,61,-0.4173,56,-0.5951,86,0.12603,91,0.22515
ENSG00000005194,CIAPIN1,27,-0.4172,12,-1.5962,27,-0.3901,56,0.85401,32,-0.1320,20,-0.8830,26,-0.4969,57,0.78239,41,0.26496
ENSG00000088682,COQ9,27,-0.0562,22,-0.3442,25,-0.1723,40,0.65213,21,-0.4340,21,-0.4271,18,-0.6685,58,1.18608,21,-0.4276
ENSG00000102978,POLR2C,27,-0.7210,36,-0.3030,50,0.21919,52,0.33034,51,0.26037,36,-0.2907,28,-0.7219,67,0.70788,46,0.11135
ENSG00000125170,DOK4,27,0.95723,0,-4.6824,1,-3.1845,18,0.31665,10,-0.6056,13,-0.2229,12,-0.2839,27,0.95531,19,0.47525
ENSG00000205336,ADGRG1,27,-2.4965,255,0.93692,57,-1.3963,52,-1.6244,22,-2.8042,589,2.51739,155,0.13441,82,-0.8475,136,-0.0882
ENSG00000140854,KATNB1,27,0.06093,9,-1.5282,8,-1.7405,44,0.95335,9,-1.5840,10,-1.3651,23,-0.1807,29,0.17722,42,0.89045
ENSG00000140859,KIFC3,27,0.01731,11,-1.2998,31,0.25197,33,0.40119,28,0.08011,34,0.38102,19,-0.5372,27,0.02543,28,0.07657
ENSG00000103005,USB1,27,0.24957,27,0.28600,7,-1.7136,29,0.42477,13,-0.8505,37,0.77901,30,0.45581,17,-0.4728,14,-0.7791
ENSG00000070761,CFAP20,343,2.72361,33,-1.2520,52,-0.5866,63,-0.3082,35,-1.1831,52,-0.5839,51,-0.6586,72,-0.0679,47,-0.7852
ENSG00000070770,CSNK2A2,27,-0.0692,12,-1.3154,25,-0.1967,36,0.43781,27,-0.0697,26,-0.0977,31,0.15557,21,-0.4203,33,0.27227
ENSG00000103034,NDRG4,27,-4.2750,213,-1.2643,70,-2.9045,938,1.24323,319,-0.6520,454,-0.1072,463,-0.0851,710,0.60737,621,0.43420
ENSG00000125107,CNOT1,27,-0.5787,34,-0.2114,35,-0.1589,45,0.25218,44,0.19034,51,0.40936,23,-0.8656,47,0.28870,47,0.33617
ENSG00000103042,SLC38A7,27,0.94017,16,0.08342,8,-0.8316,18,0.33966,4,-1.8517,22,0.59332,16,0.08356,16,0.14703,9,-0.8234
ENSG00000125166,GOT2,27,-1.7002,39,-1.1535,85,0.04131,141,0.96916,77,-0.1251,44,-0.9677,54,-0.7129,162,1.08516,87,0.08307
ENSG00000150394,CDH8,27,-1.3637,8,-3.0042,11,-2.6572,121,1.12733,20,-1.7699,6,-3.5289,51,-0.4256,199,1.86385,89,0.53271
ENSG00000140937,CDH11,27,-0.0329,34,0.32084,19,-0.5895,53,1.24530,31,0.17278,49,0.91944,21,-0.4572,6,-2.1426,8,-1.9012
ENSG00000166548,TK2,27,-0.5343,45,0.26621,36,-0.0975,37,-0.0493,36,-0.1010,56,0.60290,49,0.44706,37,-0.0483,24,-0.7302
ENSG00000217555,CKLF,27,0.12773,38,0.67363,43,0.89918,22,-0.2011,32,0.41471,12,-1.0245,15,-0.8132,22,-0.2028,24,-0.0321
ENSG00000183723,CMTM4,27,-1.3611,67,0.01605,54,-0.3239,96,0.67304,40,-0.7673,64,-0.0604,70,0.08775,64,-0.0446,73,0.18232
ENSG00000135720,DYNC1LI2,245,0.50429,293,0.79551,365,1.17013,139,-0.4197,203,0.20250,180,0.01414,141,-0.4038,122,-0.5847,88,-1.1562
ENSG00000159593,NAE1,27,-0.5036,46,0.33622,38,0.03088,58,0.78294,41,0.16051,15,-1.3933,23,-0.8218,30,-0.3498,45,0.33871
ENSG00000172840,PDP2,27,0.81992,8,-1.0797,21,0.39010,16,0.04744,9,-0.7711,14,-0.2025,13,-0.3291,23,0.60440,15,-0.0685
ENSG00000166595,CIAO2B,27,-2.3570,161,0.33746,265,1.16744,135,0.05981,134,0.04423,110,-0.2553,118,-0.1674,86,-0.6433,136,0.08302
ENSG00000172831,CES2,151,2.35822,28,-0.4921,21,-0.9110,17,-1.3195,42,0.09521,49,0.35644,27,-0.6159,46,0.25972,22,-0.9350
ENSG00000172824,CES4A,27,0.28411,2,-3.0769,16,-0.4855,29,0.47663,52,1.36818,35,0.70593,10,-1.2502,29,0.41446,14,-0.7518
ENSG00000067955,CBFB,27,-0.0904,55,1.07117,65,1.34233,22,-0.4045,39,0.50304,34,0.25701,19,-0.6263,10,-1.4994,14,-1.1177
ENSG00000125149,C16orf70,27,-0.2076,8,-1.9666,29,-0.1121,57,1.13292,26,-0.2714,30,-0.0283,18,-0.8635,35,0.21135,32,0.09165
ENSG00000102871,TRADD,27,0.67196,27,0.70588,14,-0.2901,14,-0.3802,25,0.56983,2,-2.9476,12,-0.6589,25,0.52852,19,0.16397
ENSG00000102878,HSF4,27,1.22774,13,0.10799,6,-1.1320,14,0.21914,17,0.49286,16,0.35663,9,-0.5477,11,-0.2036,7,-0.9240
ENSG00000140939,NOL3,27,-0.0648,41,0.61174,25,-0.1612,29,0.04603,70,1.51810,18,-0.6538,21,-0.4419,13,-1.1837,21,-0.5025
ENSG00000196123,KIAA0895L,27,0.23819,18,-0.3372,5,-2.2279,31,0.49891,13,-0.8873,17,-0.4889,23,-0.0011,20,-0.2013,35,0.73023
ENSG00000205250,E2F4,27,0.20103,30,0.38257,18,-0.3992,30,0.41630,13,-0.9192,18,-0.4421,27,0.26475,23,-0.0264,20,-0.2968
ENSG00000168701,TMEM208,27,-1.0992,44,-0.3588,57,0.03395,79,0.62690,57,0.03088,41,-0.4703,54,-0.0462,56,0.02033,59,0.12192
ENSG00000159713,TPPP3,27,-2.1848,395,2.12569,521,2.71662,37,-1.8275,185,0.76074,48,-1.3364,43,-1.5875,7,-4.0022,22,-2.5647
ENSG00000159720,ATP6V0D1,411,0.62832,106,-1.4686,144,-1.0065,493,1.06671,241,-0.2220,203,-0.4896,175,-0.7690,325,0.24561,285,0.04460
ENSG00000276075,AC027682.6,27,1.35676,11,-0.1379,1,-3.1598,16,0.57591,13,0.13873,16,0.50160,13,0.20781,4,-1.4913,5,-1.3851
ENSG00000039523,RIPOR1,27,-1.0200,17,-1.7107,12,-2.1963,75,0.63792,56,0.09423,63,0.28295,57,0.13934,83,0.72261,55,0.07747
ENSG00000102974,CTCF,27,-0.1242,33,0.20353,61,1.21712,32,0.18573,11,-1.4282,42,0.58117,26,-0.1939,8,-1.9516,25,-0.2464
ENSG00000159753,CARMIL2,27,-0.6699,10,-2.1450,1,-5.3993,62,0.72436,75,0.94935,73,0.90639,33,-0.3656,37,-0.1825,43,0.05311
ENSG00000102977,ACD,27,0.46771,16,-0.2876,21,0.10945,23,0.28498,6,-1.8293,23,0.22818,21,0.08885,14,-0.5577,21,0.12459
ENSG00000102981,PARD6A,27,-0.4122,19,-0.9087,3,-3.5256,45,0.44408,49,0.53734,7,-2.2950,30,-0.2504,51,0.57713,57,0.88732
ENSG00000141098,GFOD2,27,0.04818,17,-0.6721,9,-1.5935,37,0.61614,10,-1.4430,28,0.09987,25,-0.0811,40,0.66426,30,0.23171
ENSG00000102901,CENPT,27,0.25992,11,-1.0673,15,-0.5982,29,0.39866,31,0.50076,8,-1.5900,25,0.17891,26,0.22437,23,0.04510
ENSG00000168286,THAP11,65,1.02433,40,0.21547,26,-0.4637,47,0.55412,26,-0.4550,50,0.56701,17,-1.1513,36,0.05560,23,-0.6970
ENSG00000102898,NUTF2,27,-1.9795,115,0.20824,118,0.25243,140,0.59718,113,0.17786,93,-0.1281,99,-0.0182,113,0.18030,75,-0.4975
ENSG00000038358,EDC4,27,-0.5053,23,-0.7559,25,-0.6282,63,0.95943,22,-0.8218,42,0.18235,27,-0.5603,50,0.47713,40,0.12434
ENSG00000205220,PSMB10,27,-2.0989,106,-0.0449,106,-0.0490,108,-0.0140,204,1.02212,134,0.32617,124,0.22714,67,-0.7576,100,-0.1440
ENSG00000103066,PLA2G15,27,0.37797,17,-0.2896,9,-1.2012,38,1.06590,4,-2.4731,3,-2.5564,15,-0.5602,34,0.77130,26,0.38313
ENSG00000103061,SLC7A6OS,27,1.11351,12,-0.1833,19,0.56027,9,-0.7144,9,-0.6171,8,-0.8097,9,-0.6169,20,0.60822,15,0.25172
ENSG00000132600,PRMT7,27,-0.2250,5,-2.6737,16,-0.9854,37,0.29625,85,1.67889,84,1.66139,20,-0.7421,19,-0.7736,12,-1.4860
ENSG00000103056,SMPD3,27,0.49445,8,-1.3056,1,-4.1301,44,1.56575,14,-0.4698,17,-0.2521,16,-0.3725,17,-0.2434,16,-0.3417
ENSG00000184939,ZFP90,27,-0.0072,21,-0.3448,30,0.18685,30,0.16719,19,-0.5179,19,-0.5462,35,0.45986,31,0.22354,23,-0.2603
ENSG00000141076,UTP4,27,0.26877,10,-1.2019,7,-1.6804,29,0.44763,22,-0.0681,38,0.84128,23,0.00405,10,-1.2700,27,0.30513
ENSG00000168807,SNTB2,27,0.96702,20,0.50654,7,-1.0450,19,0.48432,7,-1.0007,25,0.83564,13,-0.1348,16,0.11032,4,-2.0064
ENSG00000132612,VPS4A,27,-1.9640,93,-0.1086,101,0.02120,130,0.47341,82,-0.2919,86,-0.2338,98,-0.0254,144,0.59305,103,0.05440
ENSG00000213380,COG8,27,1.11003,22,0.80388,21,0.71399,9,-0.7179,2,-2.4055,14,0.05832,13,-0.0641,7,-1.0087,12,-0.1395
ENSG00000132604,TERF2,27,-0.4031,27,-0.4098,33,-0.0978,48,0.55547,30,-0.2170,16,-1.1434,32,-0.1416,52,0.63353,37,0.10510
ENSG00000103018,CYB5B,27,-0.9913,37,-0.5091,58,0.18006,65,0.41476,48,-0.1128,59,0.21565,58,0.19186,48,-0.1211,48,-0.1113
ENSG00000181019,NQO1,28,-0.0444,32,0.16395,29,-0.0072,18,-0.7791,21,-0.4752,84,1.81770,21,-0.5106,21,-0.4800,26,-0.1708
ENSG00000141101,NOB1,27,0.86956,8,-0.9088,17,0.14538,15,-0.0202,14,-0.1156,13,-0.2263,11,-0.5400,16,0.05131,19,0.31080
ENSG00000198373,WWP2,27,0.19071,19,-0.3342,47,1.12144,18,-0.4901,23,-0.0212,22,-0.0940,14,-0.8217,26,0.17061,28,0.26527
ENSG00000090857,PDPR,27,0.96945,14,-0.0607,26,0.94849,8,-1.0220,9,-0.7037,24,0.75898,11,-0.4530,21,0.57591,8,-0.9001
ENSG00000223496,EXOSC6,27,-1.1447,28,-1.0769,36,-0.6927,70,0.36803,92,0.76317,90,0.72440,44,-0.4406,59,0.05531,62,0.15169
ENSG00000090861,AARS,27,-2.1334,96,-0.2288,122,0.13871,169,0.74938,99,-0.1826,99,-0.1897,88,-0.3964,125,0.17561,129,0.24973
ENSG00000168872,DDX19A,27,0.23337,21,-0.1292,22,-0.0676,30,0.46744,21,-0.1722,10,-1.1851,16,-0.5867,35,0.67759,24,0.06172
ENSG00000157350,ST3GAL2,27,0.63110,9,-1.0334,6,-1.6146,18,-0.0303,9,-1.0540,38,1.22754,14,-0.4625,30,0.81191,17,-0.0744
ENSG00000157353,FCSK,27,1.26600,24,1.05682,16,0.39746,7,-0.8152,11,-0.1836,10,-0.2428,7,-0.9800,6,-1.1142,13,0.08224
ENSG00000103051,COG4,27,-0.2479,36,0.22081,30,-0.0805,31,-0.0264,29,-0.1196,46,0.59695,23,-0.5499,40,0.39044,31,-0.0170
ENSG00000189091,SF3B3,27,-0.5568,41,0.08542,42,0.14994,55,0.61698,51,0.44398,26,-0.5779,22,-0.9279,32,-0.3056,46,0.28899
ENSG00000157368,IL34,27,0.03782,1,-4.7663,1,-4.2419,54,1.36969,4,-2.6012,31,0.28357,13,-1.1680,50,1.03645,33,0.43224
ENSG00000132613,MTSS2,53,-0.3441,135,1.17411,65,-0.0222,39,-0.8375,47,-0.5011,75,0.20237,79,0.32925,49,-0.4494,64,-0.0505
ENSG00000103043,VAC14,27,-0.1734,23,-0.4208,23,-0.4148,43,0.62520,59,1.09086,17,-0.8994,21,-0.5839,21,-0.5570,32,0.11077
ENSG00000172137,CALB2,354,3.75825,6,-3.1341,1,-5.3981,16,-1.8899,5,-3.3273,22,-1.3396,22,-1.4338,29,-0.9118,72,0.54703
ENSG00000040199,PHLPP2,355,4.16581,16,-1.6297,5,-3.3036,36,-0.4587,10,-2.2672,11,-2.1777,18,-1.5320,25,-0.9700,19,-1.4542
ENSG00000166747,AP1G1,27,-0.4908,43,0.22069,30,-0.3128,44,0.29228,35,-0.1011,35,-0.0697,25,-0.6433,19,-0.9797,59,0.83612
ENSG00000224470,ATXN1L,27,0.97456,14,-0.0311,21,0.54257,10,-0.6525,11,-0.3950,29,1.09059,10,-0.5359,9,-0.6994,12,-0.3474
ENSG00000182149,IST1,27,-1.2546,87,0.55019,107,0.89313,64,0.05868,51,-0.2906,56,-0.1513,50,-0.3566,54,-0.2156,65,0.09927
ENSG00000102984,ZNF821,27,1.10619,8,-0.6900,8,-0.7885,17,0.36679,14,0.03692,5,-1.3567,10,-0.5447,11,-0.2339,18,0.46254
ENSG00000140830,TXNL4B,27,0.73945,7,-1.2572,20,0.23270,16,-0.1233,3,-2.2642,32,1.05779,10,-0.7588,31,0.99460,14,-0.2591
ENSG00000140829,DHX38,27,0.30751,12,-0.9205,33,0.64133,28,0.40551,32,0.58478,21,-0.0605,18,-0.3335,8,-1.4225,20,-0.1865
ENSG00000260664,AC004158.1,27,0.89057,15,-0.0618,30,1.10413,7,-1.2490,27,0.89020,43,1.72299,10,-0.6097,2,-2.6033,2,-2.7480
ENSG00000140836,ZFHX3,27,0.50838,40,1.19007,11,-0.8213,19,-0.0527,39,1.12336,42,1.27452,16,-0.3490,0,-4.7553,2,-3.4098
ENSG00000103035,PSMD7,365,1.74545,95,-0.4875,88,-0.6088,144,0.17405,165,0.37297,98,-0.4347,83,-0.7534,109,-0.2762,94,-0.5401
ENSG00000090863,GLG1,27,-1.9255,102,0.07693,127,0.42757,119,0.35781,98,0.01825,127,0.43466,80,-0.3340,80,-0.2941,103,0.09959
ENSG00000103089,FA2H,27,-1.2623,96,0.70052,381,3.51434,11,-2.6278,138,1.31975,48,-0.4021,10,-2.7550,3,-4.4412,4,-4.0852
ENSG00000103091,WDR59,27,0.37783,18,-0.2668,36,0.86769,23,0.11893,11,-1.0034,12,-0.8022,18,-0.2968,22,0.04749,23,0.17847
ENSG00000186187,ZNRF1,27,-0.8316,24,-1.0137,16,-1.6288,73,0.82301,32,-0.5588,39,-0.2800,50,0.13459,67,0.58491,53,0.23567
ENSG00000166816,LDHD,27,0.96597,9,-0.6910,8,-0.8978,19,0.40954,14,-0.0502,7,-1.0202,21,0.62148,9,-0.7269,11,-0.4397
ENSG00000184517,ZFP1,27,0.31026,14,-0.7163,14,-0.6565,30,0.54288,11,-0.9882,12,-0.9205,22,-0.0026,38,0.86803,22,0.01110
ENSG00000050820,BCAR1,27,-1.2242,51,-0.2511,110,0.98159,70,0.25543,66,0.14077,53,-0.2081,39,-0.7279,78,0.39972,61,0.01154
ENSG00000153774,CFDP1,27,-1.5450,83,0.15911,92,0.32107,78,0.06879,61,-0.3117,83,0.15886,55,-0.5184,103,0.50293,92,0.36860
ENSG00000166822,TMEM170A,387,3.89423,57,0.02844,60,0.12543,14,-2.1579,13,-2.2043,27,-1.1022,17,-1.8361,32,-0.8460,15,-2.0489
ENSG00000205084,TMEM231,27,0.77369,41,1.49391,19,0.23568,14,-0.3078,2,-2.7198,16,0.00704,10,-0.8196,12,-0.5081,16,-3.4491
ENSG00000034713,GABARAPL2,404,0.03170,513,0.41050,571,0.58667,411,0.06324,264,-0.6265,297,-0.4476,318,-0.3727,422,0.09948,413,0.07029
ENSG00000065427,KARS,27,-0.8057,35,-0.3968,50,0.13643,64,0.59289,49,0.11867,43,-0.0997,44,-0.0525,47,0.03918,40,-0.2005
ENSG00000166848,TERF2IP,518,1.00450,164,-0.8209,183,-0.6553,394,0.61801,246,-0.2016,221,-0.3664,203,-0.5339,240,-0.2397,294,0.08881
ENSG00000152910,CNTNAP4,27,-1.2208,81,0.46526,218,2.23980,54,-0.1915,94,0.70698,73,0.30598,26,-1.3713,7,-3.1211,32,-1.0307
ENSG00000103111,MON1B,27,-0.4627,58,0.73555,61,0.82325,32,-0.2087,67,0.98996,21,-0.7971,22,-0.7820,28,-0.3751,32,-0.2008
ENSG00000171724,VAT1L,27,-0.4681,7,-2.4728,6,-2.5201,66,1.11466,55,0.64406,35,-0.0742,24,-0.7055,36,-0.0277,46,0.40540
ENSG00000186153,WWOX,27,0.38256,29,0.52478,24,0.18154,13,-0.7898,24,0.23096,50,1.42152,13,-0.8146,13,-0.6930,17,-0.3744
ENSG00000178573,MAF,28,-0.8444,110,1.32286,35,-0.5156,19,-1.4879,18,-1.4818,59,0.27214,56,0.23056,37,-0.4532,76,0.79342
ENSG00000166446,CDYL2,27,0.50030,18,-0.0853,0,-7.0304,32,0.89514,7,-1.4913,10,-0.9965,21,0.10243,19,-0.0532,24,0.34976
ENSG00000103121,CMC2,697,3.39830,47,-1.3967,125,0.09145,69,-0.8974,71,-0.7920,66,-0.8967,51,-1.3722,65,-0.9186,55,-1.2430
ENSG00000166454,ATMIN,27,-1.3442,69,0.09161,54,-0.2951,70,0.11113,59,-0.1600,86,0.44450,56,-0.2592,91,0.53212,73,0.19022
