Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000112305,SMAP1,60,-0.5072,104,0.67838,100,0.38033,52,-0.7713
ENSG00000112309,B3GAT2,21,0.03177,19,-0.2163,58,1.84977,5,-2.2525
ENSG00000119900,OGFRL1,94,0.48076,67,-0.2175,111,0.69204,45,-0.8657
ENSG00000079841,RIMS1,62,0.02834,57,-0.1543,97,0.78652,49,-0.4303
ENSG00000185760,KCNQ5,28,-1.1171,54,0.05756,38,-0.5524,84,0.96168
ENSG00000156508,EEF1A1,2318,0.67105,1178,-0.7395,1877,0.19312,1661,-0.0113
ENSG00000119899,SLC17A5,14,-0.8493,32,0.93945,12,-0.9367,21,-0.0827
ENSG00000112695,COX7A2,712,0.16488,647,-0.0253,639,-0.0385,615,-0.1180
ENSG00000112697,TMEM30A,127,-0.9486,278,0.63017,170,-0.3899,236,0.17132
ENSG00000112701,SENP6,40,-0.0812,41,-0.0248,37,-0.1876,46,0.20794
ENSG00000196586,MYO6,35,0.19828,24,-0.6171,43,0.49527,35,0.18315
ENSG00000146247,PHIP,26,-0.0258,28,0.11060,21,-0.3987,28,0.09425
ENSG00000118418,HMGN3,94,0.32223,59,-0.6475,116,0.63702,79,-0.0223
ENSG00000198478,SH3BGRL2,33,-0.8168,74,0.95136,55,0.11130,35,-0.7014
ENSG00000118402,ELOVL4,25,-1.3655,77,0.80176,69,0.35547,49,-0.2435
ENSG00000005700,IBTK,25,0.23316,20,-0.1724,15,-0.5815,25,0.25033
ENSG00000083097,DOP1A,19,-0.6880,30,0.24310,19,-0.6076,36,0.54761
ENSG00000013392,RWDD2A,17,-0.3647,26,0.47305,18,-0.2405,20,-0.1412
ENSG00000065833,ME1,43,-0.0626,35,-0.4754,55,0.37062,53,0.36732
ENSG00000065609,SNAP91,149,-0.9582,359,0.89675,242,-0.0866,211,-0.3498
ENSG00000203877,RIPPLY2,15,-0.8093,31,0.63253,20,-0.3029,25,0.03438
ENSG00000135324,MRAP2,10,-1.5266,37,1.14116,52,1.32398,6,-2.3028
ENSG00000135317,SNX14,32,-0.7817,61,0.45489,42,-0.2992,57,0.23884
ENSG00000135316,SYNCRIP,46,-0.0176,47,0.04512,59,0.38667,39,-0.3044
ENSG00000203875,SNHG5,94,1.05614,43,-0.6355,61,0.08590,41,-0.5992
ENSG00000188994,ZNF292,17,-0.6126,24,-0.0097,28,0.28121,29,0.36037
ENSG00000111850,SMIM8,19,-0.1455,23,0.32175,27,0.46682,14,-0.6519
ENSG00000164414,SLC35A1,22,-0.3352,32,0.52229,16,-0.7920,26,0.01474
ENSG00000135336,ORC3,25,-0.5713,42,0.50930,42,0.31634,28,-0.3692
ENSG00000135334,AKIRIN2,83,-0.3483,110,0.22457,92,-0.1520,107,0.12391
ENSG00000118432,CNR1,57,-1.4571,46,-2.0026,33,-2.1256,390,3.01852
ENSG00000146278,PNRC1,68,0.50978,43,-0.4258,37,-0.5645,59,0.23177
ENSG00000198833,UBE2J1,25,-0.3006,33,0.28005,25,-0.2613,31,0.06874
ENSG00000025039,RRAGD,35,-0.2243,34,-0.3606,38,-0.0884,54,0.63504
ENSG00000135299,ANKRD6,33,-0.1571,46,0.61627,35,-0.0400,24,-0.7151
ENSG00000083099,LYRM2,38,-0.2984,50,0.23901,38,-0.2738,48,0.12447
ENSG00000112159,MDN1,17,-0.2909,18,-0.2054,15,-0.4796,28,0.69624
ENSG00000135341,MAP3K7,20,-0.9378,38,0.26040,26,-0.3974,45,0.60080
ENSG00000172461,FUT9,50,-0.2694,60,0.07270,75,0.43299,54,-0.1194
ENSG00000014123,UFL1,19,0.01543,15,-0.5039,35,1.05280,17,-0.2237
ENSG00000123545,NDUFAF4,47,-0.5930,93,0.93860,56,-0.2427,46,-0.6380
ENSG00000146267,FAXC,38,-0.5748,60,0.35491,53,0.05852,52,0.02641
ENSG00000132423,COQ3,16,-0.1581,18,0.00801,18,0.06034,19,0.10601
ENSG00000132424,PNISR,46,-0.2148,48,-0.1363,42,-0.3357,67,0.51116
ENSG00000112237,CCNC,29,-0.5518,44,0.22465,52,0.43193,38,-0.0699
ENSG00000164418,GRIK2,20,-0.6829,28,-0.0907,19,-0.6964,46,0.91943
ENSG00000085382,HACE1,18,-0.5367,25,0.03437,21,-0.2294,31,0.52359
ENSG00000085377,PREP,22,-0.6890,46,0.94183,14,-1.2247,30,-0.1128
ENSG00000057663,ATG5,22,-0.4627,31,0.18260,23,-0.3411,34,0.35430
ENSG00000272398,CD24,20,-1.3471,79,1.69226,79,0.98545,0,-6.4032
ENSG00000130349,MTRES1,18,-0.3869,29,0.68169,9,-1.3932,22,0.03714
ENSG00000112320,SOBP,92,-0.4062,110,-0.0803,83,-0.5192,158,0.66861
ENSG00000025796,SEC63,60,-0.0507,52,-0.3636,64,0.07605,76,0.41466
ENSG00000081087,OSTM1,21,-0.8084,37,0.31045,32,-0.0249,38,0.29568
ENSG00000112335,SNX3,343,-0.3462,476,0.34539,361,-0.2208,414,0.00388
ENSG00000118689,FOXO3,46,-0.2572,50,-0.0945,53,0.03255,62,0.32570
ENSG00000080546,SESN1,45,-0.6107,65,0.10915,30,-1.1690,92,0.80593
ENSG00000135535,CD164,47,0.08649,51,0.31092,49,0.14557,31,-0.6478
ENSG00000112367,FIG4,32,-0.1820,56,1.29439,25,-0.5547,12,-1.7730
ENSG00000112290,WASF1,153,-0.8926,316,0.56489,160,-0.7265,300,0.34945
ENSG00000168438,CDC40,40,-0.3964,53,0.14936,37,-0.4806,61,0.40016
ENSG00000155111,CDK19,26,-0.0852,16,-1.1120,42,0.71733,39,0.71367
ENSG00000123505,AMD1,82,-0.5055,96,-0.2719,94,-0.2280,160,0.81203
ENSG00000155115,GTF3C6,78,-0.0493,61,-0.5714,90,0.19800,105,0.54976
ENSG00000197498,RPF2,19,-0.5196,30,0.40485,15,-0.8303,30,0.32307
ENSG00000010810,FYN,100,-0.1054,101,-0.1191,123,0.24429,111,0.09738
ENSG00000203778,FAM229B,63,-0.1490,64,-0.1607,70,0.04679,80,0.30031
ENSG00000277443,MARCKS,323,-0.0725,310,-0.1842,352,0.07522,380,0.24322
ENSG00000196591,HDAC2,46,-0.7449,77,0.24450,79,0.22134,76,0.19254
ENSG00000187189,TSPYL4,128,-0.8817,242,0.36037,109,-1.0280,289,0.66793
ENSG00000189241,TSPYL1,460,-0.6078,658,0.06082,530,-0.3096,852,0.57792
ENSG00000111832,RWDD1,88,0.79431,65,0.18326,53,-0.2009,28,-1.3180
ENSG00000196911,KPNA5,24,-0.3841,33,0.33057,26,-0.1871,30,0.03835
ENSG00000047932,GOPC,21,-1.2915,54,0.47074,42,-0.0914,54,0.41659
ENSG00000153989,NUS1,40,-0.2281,50,0.26941,35,-0.3912,47,0.08018
ENSG00000196376,SLC35F1,27,-1.0131,62,0.62723,110,1.48301,17,-1.7199
ENSG00000111875,ASF1A,26,-0.2237,28,-0.0930,43,0.66234,27,-0.1296
ENSG00000111879,FAM184A,22,-0.3401,29,0.24677,23,-0.1792,27,0.10332
ENSG00000111885,MAN1A1,49,-0.6860,49,-0.7764,7,-3.4173,160,1.90813
ENSG00000152661,GJA1,404,0.80650,99,-1.9370,575,1.31469,256,-0.1253
ENSG00000025156,HSF2,15,-0.6108,31,1.08008,20,-0.0995,12,-0.9864
ENSG00000111897,SERINC1,519,-0.8325,1026,0.54640,851,0.05271,812,-0.0289
ENSG00000164434,FABP7,256,0.86074,130,-0.5719,72,-1.3449,191,0.23752
ENSG00000146352,CLVS2,32,-0.8422,64,0.54056,58,0.19113,49,-0.1019
ENSG00000188580,NKAIN2,34,-1.2384,96,0.84665,113,0.84853,42,-0.8882
ENSG00000111907,TPD52L1,61,0.90118,21,-1.2569,51,0.41279,41,0.04467
ENSG00000111906,HDDC2,149,0.25524,112,-0.3509,114,-0.2190,150,0.26599
ENSG00000111912,NCOA7,82,-0.9058,184,0.76624,150,0.15082,113,-0.3527
ENSG00000111911,HINT3,97,-0.2299,134,0.49157,99,-0.1731,91,-0.3382
ENSG00000118518,RNF146,38,-0.5892,68,0.66085,51,-0.0244,43,-0.3382
ENSG00000093144,ECHDC1,38,-0.1837,49,0.38787,39,-0.1219,36,-0.2640
ENSG00000189367,KIAA0408,61,-0.6129,97,0.28805,95,0.17990,89,0.06791
ENSG00000152894,PTPRK,28,-1.0138,57,0.34094,45,-0.1584,62,0.45105
ENSG00000079819,EPB41L2,73,0.46535,49,-0.3611,77,0.47024,47,-0.4040
ENSG00000118507,AKAP7,31,0.36750,25,-0.0412,15,-0.8822,27,0.06864
ENSG00000118523,CCN2,16,-0.7798,26,0.15232,85,2.37497,1,-4.8104
ENSG00000079931,MOXD1,13,-1.1663,26,-0.0433,35,0.47723,36,0.60754
ENSG00000079950,STX7,71,-0.6030,119,0.47099,113,0.22861,88,-0.2190
ENSG00000146409,SLC18B1,34,0.61233,13,-1.2513,30,0.34253,31,0.41563
ENSG00000112306,RPS12,1560,0.95355,681,-0.7949,1376,0.54988,707,-0.6244
ENSG00000028839,TBPL1,29,-1.1158,68,0.48220,65,0.26683,59,0.10620
ENSG00000118515,SGK1,15,-0.7064,16,-0.6286,66,2.04181,16,-0.5983
ENSG00000112339,HBS1L,48,-0.2003,59,0.24049,61,0.22205,46,-0.2622
ENSG00000135541,AHI1,25,-0.2974,34,0.36777,33,0.23306,24,-0.3571
ENSG00000029363,BCLAF1,63,-0.5647,93,0.19961,83,-0.0591,99,0.27606
ENSG00000135525,MAP7,39,-0.1792,29,-0.8131,61,0.56707,60,0.64943
ENSG00000197442,MAP3K5,45,0.14808,30,-0.6956,25,-0.8071,64,0.90597
ENSG00000027697,IFNGR1,22,-0.3973,26,-0.1227,33,0.31027,32,0.30905
ENSG00000112379,ARFGEF3,81,-0.5091,96,-0.2362,92,-0.2423,157,0.78615
ENSG00000051620,HEBP2,32,0.83984,15,-0.6375,37,0.98409,10,-1.1875
ENSG00000024862,CCDC28A,34,-0.8485,72,0.71678,47,-0.2256,51,-0.0904
ENSG00000135597,REPS1,29,-0.0689,31,0.07271,23,-0.4550,33,0.20509
ENSG00000146386,ABRACL,29,-0.5442,57,0.99108,47,0.31612,18,-1.3028
ENSG00000112406,HECA,16,-0.7652,30,0.54771,41,0.90003,15,-0.8255
ENSG00000164442,CITED2,22,-0.8758,29,-0.4782,41,0.24166,58,1.00438
ENSG00000009844,VTA1,39,-0.5106,63,0.48253,44,-0.2553,52,-0.0194
ENSG00000010818,HIVEP2,50,-0.7157,106,0.92626,61,-0.3286,58,-0.4478
ENSG00000146416,AIG1,58,-0.2269,66,0.01562,78,0.28411,67,0.01993
ENSG00000112419,PHACTR2,24,-0.1033,32,0.57674,9,-1.5923,25,-0.0332
ENSG00000169976,SF3B5,98,-0.2951,115,0.00284,104,-0.1622,136,0.34677
ENSG00000152818,UTRN,25,0.40977,14,-0.7838,38,1.06352,16,-0.3727
ENSG00000152822,GRM1,15,-1.2538,38,0.50582,20,-0.7401,43,0.61868
ENSG00000164506,STXBP5,43,-0.7256,79,0.48748,53,-0.3130,70,0.16635
ENSG00000111961,SASH1,59,0.72642,21,-1.2974,55,0.47290,47,0.24279
ENSG00000055208,TAB2,33,0.39624,29,0.13283,32,0.26186,16,-0.8948
ENSG00000055211,GINM1,32,0.33154,25,-0.1992,28,0.05822,25,-0.1437
ENSG00000120265,PCMT1,252,-0.8638,511,0.56670,277,-0.6197,472,0.29039
ENSG00000120256,LRP11,40,-1.1991,113,0.94610,73,-0.1380,70,-0.2230
ENSG00000198729,PPP1R14C,13,-0.8094,23,0.13392,24,0.18482,26,0.38650
ENSG00000131016,AKAP12,112,0.41708,72,-0.5082,122,0.49407,83,-0.1761
ENSG00000146476,ARMT1,14,-0.9189,26,0.21855,16,-0.6056,34,0.71202
ENSG00000131018,SYNE1,62,-1.0148,137,0.55954,95,-0.2290,123,0.22573
ENSG00000146469,VIP,29,-0.5781,11,-2.3091,8,-2.3839,112,2.69132
ENSG00000112031,MTRF1L,21,-0.2440,24,0.06818,36,0.68352,20,-0.3474
ENSG00000074706,IPCEF1,19,-1.4843,90,2.18468,46,0.01998,6,-3.1881
ENSG00000213079,SCAF8,18,-0.2474,20,-0.0249,29,0.53933,20,-0.0948
ENSG00000146426,TIAM2,19,-1.1866,41,0.19085,14,-1.5629,64,1.11728
ENSG00000049618,ARID1B,43,-0.0567,51,0.33089,34,-0.4272,41,-0.1487
ENSG00000215712,TMEM242,43,-0.4639,66,0.43850,48,-0.2295,55,-0.0130
ENSG00000175048,ZDHHC14,41,-0.8058,59,-0.1860,66,0.05822,94,0.78655
ENSG00000130340,SNX9,13,-1.0919,29,0.42521,29,0.29952,26,0.14311
ENSG00000078269,SYNJ2,23,-1.1288,42,-0.1357,43,-0.0300,70,0.95039
ENSG00000272047,GTF2H5,86,-0.3510,127,0.47534,71,-0.6161,106,0.02121
ENSG00000130338,TULP4,57,0.07622,46,-0.3821,74,0.51557,56,0.03925
ENSG00000146433,TMEM181,44,-1.0271,88,0.26332,43,-0.9487,117,0.82866
ENSG00000146425,DYNLT1,30,0.66450,20,-0.1124,31,0.62866,10,-1.3384
ENSG00000092820,EZR,126,1.42383,32,-1.4174,92,0.54094,46,-0.6783
ENSG00000112096,SOD2,149,-0.1995,174,0.11713,195,0.28004,154,-0.1339
ENSG00000146457,WTAP,61,-0.0003,72,0.41013,38,-0.7373,55,-0.1785
ENSG00000120437,ACAT2,41,-1.0708,117,1.20652,57,-0.4388,56,-0.5347
ENSG00000120438,TCP1,123,-0.7794,243,0.62163,169,-0.1934,187,-0.0285
ENSG00000112110,MRPL18,53,-0.4631,72,0.11504,67,-0.0246,79,0.28108
ENSG00000085511,MAP3K4,17,-0.8218,29,0.17690,30,0.21675,31,0.32679
ENSG00000026652,AGPAT4,28,-0.4610,43,0.48157,28,-0.3598,35,-0.0074
ENSG00000185345,PRKN,13,-1.1862,30,0.31952,26,-0.0159,34,0.49930
ENSG00000112531,QKI,276,0.60946,104,-1.3484,469,1.49121,152,-0.5480
ENSG00000198818,SFT2D1,45,0.30784,37,-0.0676,39,0.02718,33,-0.2683
ENSG00000060762,MPC1,82,-0.0209,89,0.15031,93,0.17664,71,-0.2921
ENSG00000071242,RPS6KA2,56,0.03184,31,-1.1308,70,0.40669,82,0.82671
ENSG00000026297,RNASET2,44,0.40421,31,-0.2863,28,-0.4219,38,0.13381
ENSG00000130396,AFDN,37,0.11240,38,0.21372,30,-0.2098,30,-0.2845
ENSG00000185127,C6orf120,16,-0.5843,22,-0.0182,27,0.30283,27,0.33670
ENSG00000130024,PHF10,41,0.36369,28,-0.4337,56,0.82837,26,-0.5076
ENSG00000112584,FAM120B,21,-0.7402,43,0.80552,20,-0.7245,31,-0.0606
ENSG00000008018,PSMB1,142,-0.3066,184,0.21927,150,-0.1872,178,0.11308
ENSG00000071994,PDCD2,28,-0.6021,45,0.35106,40,0.02663,40,0.07135
ENSG00000177706,FAM20C,32,-0.2473,38,0.04221,36,-0.0188,41,0.18856
ENSG00000197461,PDGFA,19,-0.6208,34,0.68277,40,0.69947,15,-0.9990
ENSG00000188191,PRKAR1B,471,-0.8100,975,0.71399,532,-0.5248,749,0.02992
ENSG00000164828,SUN1,32,-0.7874,48,-0.1021,45,-0.1829,74,0.80352
ENSG00000105963,ADAP1,103,-0.2982,140,0.37303,101,-0.2837,118,-0.0431
ENSG00000240230,COX19,18,-0.1347,25,0.54328,14,-0.5654,17,-0.3041
ENSG00000146540,C7orf50,152,0.09145,141,-0.0578,97,-0.6398,167,0.28123
ENSG00000178381,ZFAND2A,47,-0.4227,71,0.41640,62,0.05859,54,-0.1855
ENSG00000164877,MICALL2,16,-0.2367,12,-0.7992,22,0.38681,26,0.79054
ENSG00000164880,INTS1,92,-0.3786,129,0.32948,69,-0.7785,130,0.28756
ENSG00000198517,MAFK,26,-0.6434,46,0.53062,27,-0.4704,39,0.12329
ENSG00000157778,PSMG3,58,-0.1514,79,0.55758,53,-0.2894,49,-0.4554
ENSG00000122687,MRM2,11,-0.8561,21,0.38960,21,0.30040,18,0.03665
ENSG00000106263,EIF3B,50,-0.5251,91,0.79584,50,-0.4504,55,-0.3520
ENSG00000106009,BRAT1,24,-0.0718,25,0.00810,19,-0.4097,29,0.26369
ENSG00000106012,IQCE,21,0.34249,17,-0.0824,13,-0.4995,17,-0.0043
ENSG00000136295,TTYH3,73,-0.5841,111,0.22926,77,-0.4254,124,0.42409
ENSG00000146535,GNA12,43,0.23279,23,-0.9866,74,1.14774,38,-0.0332
ENSG00000164916,FOXK1,27,-0.0378,23,-0.4261,31,0.15195,35,0.42532
ENSG00000242802,AP5Z1,13,-0.5008,16,-0.0568,17,0.04137,21,0.46666
ENSG00000157954,WIPI2,83,-0.6991,139,0.29712,131,0.11013,133,0.16243
ENSG00000164638,SLC29A4,28,-0.1641,21,-0.7484,7,-2.2405,58,1.45921
ENSG00000182095,TNRC18,37,-0.1482,38,-0.0997,40,-0.0131,46,0.26377
ENSG00000155034,FBXL18,35,0.05611,32,-0.1697,35,0.04284,36,0.12430
ENSG00000075624,ACTB,1942,-0.3406,2578,0.24104,2011,-0.2405,2506,0.14155
ENSG00000075618,FSCN1,138,-0.5968,216,0.29016,194,0.02774,206,0.14338
ENSG00000011275,RNF216,26,0.06686,27,0.17665,22,-0.1880,23,-0.1937
ENSG00000122512,PMS2,35,-0.1777,40,0.05071,49,0.36554,36,-0.1285
ENSG00000106305,AIMP2,14,-0.5243,23,0.48565,21,0.21209,16,-0.2979
ENSG00000086232,EIF2AK1,40,-0.8150,71,0.26471,91,0.61509,61,-0.0598
ENSG00000008256,CYTH3,17,-0.9953,33,0.19950,28,-0.1269,41,0.58366
ENSG00000136238,RAC1,323,-0.5736,550,0.54621,470,0.10494,383,-0.2676
ENSG00000164535,DAGLB,16,-1.4200,51,0.85652,17,-1.2106,45,0.43324
ENSG00000136240,KDELR2,40,-0.4092,56,0.28938,41,-0.2997,54,0.16694
ENSG00000136247,ZDHHC4,34,-0.1894,41,0.17664,46,0.31114,33,-0.2482
ENSG00000146576,C7orf26,12,-0.9119,29,0.89878,8,-1.4631,22,0.16635
ENSG00000205903,ZNF316,18,-0.4869,27,0.35452,22,-0.0485,23,0.01822
ENSG00000146574,CCZ1B,36,-0.2521,48,0.32800,33,-0.3671,42,0.01533
ENSG00000106392,C1GALT1,18,0.09077,22,0.63629,9,-1.0096,13,-0.5144
ENSG00000106399,RPA3,38,-0.2863,48,0.18033,78,0.95516,29,-0.7677
ENSG00000003147,ICA1,37,-0.4121,65,0.87594,29,-0.7609,37,-0.4343
ENSG00000122584,NXPH1,22,-0.9334,44,0.37587,29,-0.3832,47,0.46377
ENSG00000189043,NDUFA4,2329,0.08817,2077,-0.1563,2110,-0.0877,2403,0.14930
ENSG00000106443,PHF14,50,-0.7449,94,0.56708,45,-0.8085,86,0.27977
ENSG00000106460,TMEM106B,73,-0.2452,88,0.11515,85,0.03023,86,0.07076
ENSG00000122644,ARL4A,36,-0.3115,33,-0.5568,13,-1.8129,78,1.35078
ENSG00000006468,ETV1,34,-0.9832,89,1.06391,85,0.58071,29,-1.2455
ENSG00000136267,DGKB,66,-0.5119,77,-0.2727,28,-1.7444,154,1.22413
ENSG00000106524,ANKMY2,20,-0.9312,37,0.23761,21,-0.7074,48,0.73254
ENSG00000136261,BZW2,23,-1.0151,45,0.15226,30,-0.5277,62,0.80616
ENSG00000106537,TSPAN13,74,-1.0495,177,0.69296,103,-0.4308,147,0.17263
ENSG00000071189,SNX13,27,-0.5731,51,0.87620,35,-0.0879,25,-0.6584
ENSG00000048052,HDAC9,20,-0.6594,28,-0.1103,33,0.16349,39,0.56686
ENSG00000105855,ITGB8,37,0.01089,16,-1.6439,74,1.22926,50,0.60628
ENSG00000136237,RAPGEF5,73,-0.7205,134,0.49539,105,-0.0618,111,0.02395
ENSG00000196683,TOMM7,964,0.44516,630,-0.4426,699,-0.1628,829,0.13840
ENSG00000122550,KLHL7,20,-0.9232,45,0.68047,21,-0.7997,39,0.25406
ENSG00000136243,NUP42,22,-0.1175,23,0.01231,15,-0.6946,28,0.40936
ENSG00000156928,MALSU1,40,-0.4154,61,0.48335,41,-0.3162,48,-0.0704
ENSG00000164548,TRA2A,39,-0.2565,47,0.07175,31,-0.5986,56,0.42327
ENSG00000122585,NPY,65,-2.0384,517,3.82201,49,-2.2743,1,-7.6215
ENSG00000105926,MPP6,50,0.60453,35,-0.0898,30,-0.3391,30,-0.4001
ENSG00000172115,CYCS,268,-0.4668,390,0.29261,407,0.27356,324,-0.1192
ENSG00000122566,HNRNPA2B1,235,-0.3963,303,0.09171,340,0.25863,305,0.09045
ENSG00000122565,CBX3,86,-0.3190,103,0.01190,105,0.03218,117,0.25617
ENSG00000086300,SNX10,124,-0.9224,308,1.06379,141,-0.6225,173,-0.3340
ENSG00000005020,SKAP2,36,-0.0667,45,0.42964,33,-0.1998,30,-0.4060
ENSG00000106052,TAX1BP1,103,-0.4811,169,0.59094,121,-0.1574,117,-0.2497
ENSG00000153814,JAZF1,41,-0.7749,80,0.60881,57,-0.1614,62,-0.0318
ENSG00000255690,TRIL,67,0.54247,26,-1.3425,104,1.24330,47,-0.1654
ENSG00000122574,WIPF3,33,-0.2770,43,0.22444,29,-0.4701,43,0.21277
ENSG00000136193,SCRN1,140,-0.6042,219,0.28398,129,-0.6579,245,0.46420
ENSG00000180354,MTURN,349,-0.0270,295,-0.3974,476,0.49933,386,0.16839
ENSG00000006625,GGCT,71,-0.5045,124,0.72476,59,-0.7394,87,-0.1336
ENSG00000106105,GARS,66,-1.0256,148,0.56297,97,-0.3208,135,0.27061
ENSG00000078549,ADCYAP1R1,77,0.62364,42,-0.6268,73,0.43644,49,-0.2506
ENSG00000164600,NEUROD6,40,-1.3418,152,1.63293,104,0.27886,30,-1.8320
ENSG00000154678,PDE1C,16,-0.5534,23,0.14969,42,1.12903,15,-0.6299
ENSG00000106355,LSM5,54,0.29378,44,-0.1332,48,0.05410,42,-0.1815
ENSG00000105778,AVL9,39,-0.4602,65,0.61669,43,-0.2768,44,-0.2383
ENSG00000170852,KBTBD2,22,-0.5969,39,0.57171,46,0.68930,20,-0.7988
ENSG00000122642,FKBP9,40,0.10313,30,-0.4806,70,1.06876,31,-0.3695
ENSG00000122643,NT5C3A,22,-0.2591,31,0.46743,11,-1.3199,28,0.18345
ENSG00000164610,RP9,12,-0.7178,25,0.80283,19,0.08645,14,-0.5223
ENSG00000173852,DPY19L1,21,-0.9416,68,1.96533,33,-0.1673,5,-3.0614
ENSG00000122557,HERPUD2,24,0.40297,23,0.47120,13,-0.6193,12,-0.8625
ENSG00000122545,SEPTIN7,340,-0.5742,546,0.39486,676,0.63729,361,-0.4671
ENSG00000011426,ANLN,10,-1.4170,12,-1.2056,120,3.77756,1,-3.9916
ENSG00000155849,ELMO1,123,-0.4959,166,0.06549,183,0.20669,182,0.23380
ENSG00000086289,EPDR1,96,-1.1518,270,1.02024,109,-0.8405,182,-0.0252
ENSG00000010270,STARD3NL,51,-0.4190,71,0.21177,50,-0.4066,76,0.31537
ENSG00000078053,AMPH,107,-0.8900,262,1.07725,95,-0.9726,155,-0.2326
ENSG00000006715,VPS41,64,-0.7182,138,1.00183,105,0.17875,55,-0.9568
ENSG00000006451,RALA,29,-0.7118,53,0.56289,45,0.11036,39,-0.1794
ENSG00000065883,CDK13,29,0.11642,30,0.18960,19,-0.6341,27,-0.0464
ENSG00000168303,MPLKIP,25,0.15888,19,-0.3855,27,0.26987,25,0.12880
ENSG00000106588,PSMA2,81,-0.3719,101,0.04401,88,-0.1925,120,0.37548
ENSG00000106591,MRPL32,31,-0.4883,54,0.70108,24,-0.8061,39,-0.0883
ENSG00000002746,HECW1,34,-0.0511,44,0.53660,28,-0.4006,27,-0.4734
ENSG00000106603,COA1,50,-0.1028,47,-0.2218,50,-0.0615,64,0.38320
ENSG00000106605,BLVRA,41,-0.0851,50,0.34812,38,-0.2095,37,-0.2585
ENSG00000062582,MRPS24,134,0.01943,140,0.12732,113,-0.2592,130,-0.0392
ENSG00000106608,URGCP,20,-1.2060,58,1.00106,38,-0.0900,33,-0.3283
ENSG00000078967,UBE2D4,23,-0.2167,24,-0.1700,23,-0.1652,33,0.47284
ENSG00000136279,DBNL,64,-0.5549,110,0.59317,76,-0.2107,80,-0.1575
ENSG00000106628,POLD2,47,-0.0852,50,0.02011,34,-0.5716,58,0.32769
ENSG00000106636,YKT6,39,-0.6643,75,0.76527,41,-0.5063,51,-0.1587
ENSG00000058404,CAMK2B,231,-1.0413,534,0.64418,479,0.24351,384,-0.1417
ENSG00000015676,NUDCD3,125,-0.5716,197,0.35148,124,-0.5153,199,0.30957
ENSG00000136271,DDX56,37,0.18637,36,0.17188,28,-0.2908,29,-0.2652
ENSG00000158604,TMED4,50,-0.3205,54,-0.2272,78,0.43313,69,0.28440
ENSG00000105953,OGDH,60,-0.6187,100,0.43200,77,-0.1406,87,0.07268
ENSG00000122515,ZMIZ2,70,-0.1016,71,-0.0751,77,0.06167,80,0.15260
ENSG00000196262,PPIA,1339,-0.6135,2280,0.48656,1860,-0.0108,1799,-0.0762
ENSG00000105968,H2AFV,150,0.38912,99,-0.4790,154,0.37639,117,-0.0878
ENSG00000146676,PURB,53,0.13964,50,0.05026,32,-0.7075,53,0.13366
ENSG00000232956,SNHG15,28,-0.0678,33,0.27751,26,-0.1735,27,-0.1973
ENSG00000136280,CCM2,83,0.10127,79,0.00227,101,0.40162,64,-0.3927
ENSG00000136274,NACAD,33,-1.1489,87,0.80887,85,0.47137,49,-0.4925
ENSG00000136270,TBRG4,26,-0.3516,41,0.62084,28,-0.1862,26,-0.4020
ENSG00000164742,ADCY1,156,-0.5118,240,0.36839,115,-0.9251,250,0.39042
ENSG00000136205,TNS3,81,1.53645,14,-1.9563,49,0.27954,37,-0.1850
ENSG00000106070,GRB10,41,0.06881,43,0.21952,28,-0.5472,38,-0.0731
ENSG00000106078,COBL,56,-0.7321,100,0.41479,93,0.16485,84,0.00328
ENSG00000170419,VSTM2A,87,-0.5112,105,-0.1852,32,-1.9566,197,1.17561
ENSG00000132432,SEC61G,279,0.04388,283,0.08695,249,-0.1484,262,-0.0713
ENSG00000132434,LANCL2,83,-0.3671,119,0.40384,76,-0.4566,104,0.05959
ENSG00000154978,VOPP1,85,-0.4475,119,0.21604,52,-1.1434,144,0.57723
ENSG00000146729,NIPSNAP2,73,-0.1967,88,0.18034,87,0.10709,77,-0.1048
ENSG00000239789,MRPS17,47,0.01697,48,0.06031,20,-1.3557,58,0.43112
ENSG00000146731,CCT6A,91,-0.3793,118,0.11284,102,-0.1607,130,0.28754
ENSG00000129103,SUMF2,25,-0.5483,32,-0.1213,35,0.05743,44,0.55976
ENSG00000106153,CHCHD2,585,0.00054,564,-0.0815,551,-0.0975,632,0.15217
ENSG00000196715,VKORC1L1,47,-0.5776,76,0.36551,53,-0.3258,73,0.21617
ENSG00000126522,ASL,14,-0.6328,23,0.26644,30,0.65880,18,-0.2422
ENSG00000169902,TPST1,15,-0.9968,25,-0.1320,31,0.21213,39,0.76169
ENSG00000154710,RABGEF1,31,-0.1806,41,0.43223,31,-0.1530,29,-0.3135
ENSG00000272831,AC027644.3,28,1.11285,13,-0.4957,17,0.07934,10,-0.9011
ENSG00000106609,TMEM248,81,-0.3714,117,0.39787,72,-0.5136,104,0.09579
ENSG00000126524,SBDS,91,-0.3194,113,0.10102,99,-0.1486,123,0.24721
ENSG00000158321,AUTS2,47,0.12747,37,-0.3990,30,-0.6354,60,0.60314
