Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000273611,ZNHIT3,60,-0.3501,91,0.46736,77,0.04711,68,-0.1887,58,-0.3923,61,-0.3255
ENSG00000278311,GGNBP2,70,-0.3242,89,0.05165,120,0.51785,95,0.17784,78,-0.1749,47,-0.9380
ENSG00000278535,DHRS11,9,-1.5819,27,0.16894,24,-0.0589,32,0.47473,21,-0.3028,20,-0.3797
ENSG00000275700,AATF,36,0.85905,20,-0.1299,21,-0.0197,19,-0.1800,19,-0.1136,18,-0.1950
ENSG00000278540,ACACA,27,-0.3914,36,0.10154,44,0.40314,38,0.18608,15,-1.2407,35,0.03016
ENSG00000276234,TADA2A,12,-0.0597,10,-0.4093,8,-0.5963,21,1.08935,5,-1.3356,9,-0.4622
ENSG00000276023,DUSP14,5,-2.3673,39,1.33606,19,-0.3900,18,-0.5113,16,-0.6280,13,-0.9132
ENSG00000275066,SYNRG,30,0.55547,14,-0.9095,31,0.57507,25,0.28546,35,0.76870,11,-0.9350
ENSG00000278053,DDX52,26,0.54571,17,-0.1166,26,0.52061,17,-0.1239,20,0.12502,9,-0.9982
ENSG00000278845,MRPL45,15,-0.7907,24,-0.1979,40,0.71756,32,0.44753,29,0.18541,9,-1.6365
ENSG00000274211,SOCS7,10,-1.6859,33,0.06593,48,0.62154,41,0.45781,21,-0.6348,22,-0.6026
ENSG00000275832,ARHGAP23,159,1.70607,36,-0.9557,98,0.84215,43,-0.5477,67,0.22545,42,-0.5112
ENSG00000277363,SRCIN1,146,1.09032,51,-0.8027,117,0.71709,87,0.30219,54,-0.5177,45,-0.7790
ENSG00000273604,EPOP,2,-3.2554,33,0.99693,4,-2.3652,25,0.22697,13,-0.8510,20,-0.1968
ENSG00000275023,MLLT6,67,0.44431,46,-0.2015,55,0.13582,31,-0.8856,90,0.93240,67,0.45157
ENSG00000277972,CISD3,51,-0.0799,56,0.11569,52,-0.0311,49,-0.1740,62,0.24136,51,-0.0721
ENSG00000277258,PCGF2,6,-1.0246,10,-0.3958,20,0.76099,15,0.32669,14,0.15689,12,-0.1014
ENSG00000277791,PSMB3,119,-0.3993,159,0.07638,148,-0.0618,188,0.42007,116,-0.4331,106,-0.5713
ENSG00000276293,PIP4K2B,74,-1.2602,175,0.09613,172,0.03481,203,0.39364,166,-0.0170,125,-0.4587
ENSG00000273559,CWC25,20,0.42251,12,-0.5719,12,-0.3634,23,0.81125,9,-0.8718,14,-0.1374
ENSG00000125691,RPL23,643,0.59845,376,-0.3617,532,0.28814,391,-0.2472,594,0.46764,441,-0.0106
ENSG00000002834,LASP1,30,-1.3990,72,-0.1067,87,0.22921,93,0.45168,77,0.03872,66,-0.2075
ENSG00000263874,LINC00672,58,-0.3887,72,-0.0855,95,0.38287,83,0.21041,60,-0.3453,73,-0.0499
ENSG00000161381,PLXDC1,5,-1.2531,10,-0.4032,11,-0.1736,16,0.66448,13,0.13048,14,0.23230
ENSG00000067191,CACNB1,5,-4.0916,85,-0.0351,84,-0.0439,135,0.99361,47,-0.9461,67,-0.3900
ENSG00000108298,RPL19,1972,1.61422,645,-0.3674,702,-0.1350,533,-0.6746,865,0.19696,690,-0.1611
ENSG00000141750,STAC2,3,-3.3945,27,-0.2511,36,0.26169,49,1.05951,21,-0.5541,19,-0.7348
ENSG00000108306,FBXL20,16,-0.3748,22,0.17954,10,-1.0746,28,0.62656,9,-1.3035,19,-0.1141
ENSG00000125686,MED1,24,1.02031,11,-0.3795,5,-1.2528,12,-0.1063,26,1.12628,7,-0.9764
ENSG00000167258,CDK12,16,0.55506,9,-0.4953,15,0.44607,12,0.16645,16,0.51955,5,-1.1903
ENSG00000171532,NEUROD2,23,-3.4593,223,-0.1276,260,0.15002,409,1.24790,72,-1.7967,126,-0.9678
ENSG00000131771,PPP1R1B,75,-0.5200,82,-0.5265,156,0.63668,98,-0.1296,196,1.02502,106,0.01656
ENSG00000131748,STARD3,34,0.29471,28,-0.0316,33,0.27779,32,0.26905,18,-0.6666,16,-0.8219
ENSG00000141744,PNMT,0,-4.9822,25,1.51120,6,-1.2897,8,-0.9698,10,-0.5786,18,0.37069
ENSG00000161395,PGAP3,8,-0.5110,10,-0.1119,20,1.01011,9,-0.2624,17,0.70447,5,-1.1676
ENSG00000141741,MIEN1,98,0.18672,97,0.25175,65,-0.4638,86,-0.0212,61,-0.5525,88,0.01326
ENSG00000172057,ORMDL3,26,-0.1481,29,0.08894,19,-0.6169,29,0.04179,40,0.53891,22,-0.3526
ENSG00000108344,PSMD3,50,-0.5991,78,0.15008,70,-0.0584,88,0.37521,62,-0.2690,47,-0.6847
ENSG00000008838,MED24,22,-1.2132,47,-0.0534,50,0.04190,71,0.81961,36,-0.4752,24,-1.0906
ENSG00000126351,THRA,180,-0.2406,192,-0.2030,289,0.51178,210,-0.0054,260,0.34176,187,-0.1823
ENSG00000126368,NR1D1,6,-1.8307,21,-0.0689,14,-0.6211,29,0.64942,29,0.51083,15,-0.5511
ENSG00000188895,MSL1,62,-0.5166,85,-0.0196,70,-0.3229,107,0.44663,88,0.04226,65,-0.4418
ENSG00000108349,CASC3,82,0.83813,34,-0.7496,66,0.46632,59,0.36592,53,0.12085,27,-0.9438
ENSG00000108352,RAPGEFL1,2,-4.1578,55,0.54368,35,-0.3229,57,0.54251,21,-1.1289,33,-0.4323
ENSG00000171475,WIPF2,60,-0.5055,108,0.62072,81,-0.0610,83,-0.0236,49,-0.8263,52,-0.7494
ENSG00000131759,RARA,5,-0.9828,14,0.75957,5,-0.9551,10,-0.1362,7,-0.5661,11,0.04282
ENSG00000141753,IGFBP4,8,-1.3392,28,1.04932,14,-0.4601,6,-1.8550,30,0.72684,24,0.39846
ENSG00000073584,SMARCE1,67,0.86993,36,-0.1725,32,-0.3018,41,0.08829,34,-0.2076,30,-0.4257
ENSG00000213424,KRT222,7,-2.9483,61,0.18067,72,0.40782,77,0.67648,23,-1.3453,40,-0.5389
ENSG00000186395,KRT10,95,0.66278,65,0.08355,60,-0.0853,51,-0.4120,63,-0.0010,62,-0.0278
ENSG00000128422,KRT17,8,-3.1003,6,-4.0730,425,3.59345,94,0.62499,27,-1.4510,5,-3.8216
ENSG00000173812,EIF1,1032,0.53047,731,-0.0374,649,-0.2138,726,-0.0454,754,0.02223,638,-0.2405
ENSG00000173801,JUP,41,2.23193,4,-2.0009,12,0.09523,10,-0.1970,19,0.77204,8,-0.4873
ENSG00000141696,P3H4,15,0.50622,9,-0.3624,9,-0.2835,11,0.09649,12,0.19085,12,0.20511
ENSG00000141698,NT5C3B,22,-1.9226,90,0.26896,86,0.11631,95,0.35316,58,-0.4856,69,-0.2372
ENSG00000131473,ACLY,37,-0.5863,53,-0.0249,54,-0.0053,66,0.42804,53,-0.0323,37,-0.5750
ENSG00000173786,CNP,2732,4.40019,79,-2.7388,380,0.05996,114,-2.0031,181,-1.0828,70,-2.4883
ENSG00000168259,DNAJC7,56,-0.9346,110,0.13011,110,0.09031,120,0.29997,99,-0.0740,76,-0.4845
ENSG00000168256,NKIRAS2,14,0.33120,12,0.01197,19,0.75840,8,-0.6583,14,0.28605,10,-0.2545
ENSG00000108771,DHX58,11,0.18855,11,0.33889,12,0.29260,9,-0.1460,8,-0.2896,4,-1.2516
ENSG00000108773,KAT2A,25,-0.4493,36,0.16434,50,0.66737,37,0.24049,15,-1.1667,20,-0.7900
ENSG00000108774,RAB5C,85,-0.3250,119,0.31254,103,-0.0221,102,-0.0391,112,0.10706,65,-0.7335
ENSG00000167925,GHDC,16,0.26541,13,-0.1140,8,-0.8399,16,0.34342,16,0.22312,10,-0.4704
ENSG00000173757,STAT5B,28,0.02197,22,-0.4636,51,1.02708,27,-0.0016,26,-0.0817,26,-0.0746
ENSG00000168610,STAT3,52,0.68120,28,-0.4345,58,0.84393,32,-0.1477,38,0.18226,21,-0.7083
ENSG00000033627,ATP6V0A1,86,-1.8291,278,-0.0652,253,-0.1932,431,0.88978,207,-0.5097,200,-0.5637
ENSG00000266962,AC067852.2,11,-0.3510,15,0.23814,13,-0.0881,13,0.00260,12,-0.1497,12,-0.1453
ENSG00000068120,COASY,33,0.10749,31,0.02812,43,0.52736,27,-0.2132,26,-0.2367,29,-0.0883
ENSG00000108788,MLX,10,-0.8103,20,0.26097,28,0.70787,18,0.00234,10,-0.8679,14,-0.3189
ENSG00000141699,RETREG3,18,-0.1751,21,-0.0062,14,-0.6076,26,0.42675,22,0.06131,15,-0.5295
ENSG00000131462,TUBG1,15,-1.3308,38,0.15512,38,0.09628,47,0.56791,19,-0.9483,27,-0.4148
ENSG00000037042,TUBG2,54,-0.6395,80,-0.0376,91,0.17151,100,0.42581,52,-0.7044,79,-0.0510
ENSG00000108797,CNTNAP1,17,-2.9809,121,-0.1392,158,0.33043,188,0.82278,102,-0.3644,89,-0.5647
ENSG00000108799,EZH1,26,-0.1341,27,-0.1450,20,-0.5914,41,0.74525,23,-0.3410,17,-0.7974
ENSG00000131477,RAMP2,13,0.08270,11,-0.2514,25,1.15400,6,-1.3192,31,1.51893,6,-1.1026
ENSG00000131475,VPS25,19,-0.7729,35,0.23311,24,-0.4277,35,0.18789,29,-0.1327,32,-0.0012
ENSG00000183978,COA3,106,-0.3910,152,0.26645,138,0.01989,133,-0.0359,137,0.01866,104,-0.4110
ENSG00000126581,BECN1,37,-0.8222,60,-0.0826,65,0.05949,85,0.62933,40,-0.7002,53,-0.2713
ENSG00000131467,PSME3,34,-0.5948,50,0.02453,60,0.28219,57,0.27775,37,-0.4420,44,-0.1859
ENSG00000266967,AARSD1,31,-0.9849,62,0.14590,76,0.41374,70,0.38480,37,-0.6829,38,-0.6559
ENSG00000198863,RUNDC1,11,-1.5462,35,0.32197,32,0.06155,42,0.63937,13,-1.2370,15,-1.0429
ENSG00000131469,RPL27,950,0.64272,629,-0.0370,478,-0.4556,568,-0.2277,747,0.24987,636,-0.0081
ENSG00000108828,VAT1,43,0.85597,18,-0.6953,26,0.04388,33,0.50787,25,-0.0536,16,-0.7320
ENSG00000108830,RND2,36,0.70900,22,-0.1508,33,0.56806,13,-1.0672,32,0.51288,29,0.36244
ENSG00000267002,AC060780.1,9,-0.3423,13,0.16976,14,0.29713,12,-0.0165,8,-0.6404,12,0.07732
ENSG00000188554,NBR1,137,0.99517,62,-0.3865,81,0.13695,75,-0.0036,79,0.08325,51,-0.5837
ENSG00000175906,ARL4D,3,-2.9347,23,-0.0543,36,0.65373,37,0.92532,12,-1.0009,8,-1.5669
ENSG00000067596,DHX8,15,0.13321,12,-0.2066,11,-0.3391,17,0.46734,14,0.05945,9,-0.6245
ENSG00000108861,DUSP3,29,-2.0819,134,0.34024,81,-0.5539,151,0.55189,70,-0.7757,106,-0.1347
ENSG00000108852,MPP2,58,0.04484,55,-0.0507,53,-0.1166,73,0.52534,35,-0.7535,37,-0.6480
ENSG00000091947,TMEM101,27,0.58054,18,-0.1258,23,0.32971,18,-0.1037,20,0.08583,12,-0.6494
ENSG00000161654,LSM12,18,-0.4476,24,-0.1030,32,0.38801,29,0.28346,17,-0.5361,25,-0.0019
ENSG00000141349,G6PC3,52,0.45664,34,-0.2695,57,0.61628,29,-0.5171,68,0.91009,25,-0.6733
ENSG00000108840,HDAC5,111,0.20469,93,-0.1101,88,-0.1612,91,-0.1481,121,0.34434,111,0.19843
ENSG00000168591,TMUB2,34,-0.2398,39,-0.0558,36,-0.1364,49,0.42602,43,0.12514,22,-0.9122
ENSG00000087152,ATXN7L3,35,-1.4176,94,0.15334,71,-0.3376,119,0.64096,55,-0.7379,74,-0.2725
ENSG00000108312,UBTF,57,-0.1675,65,0.05808,63,0.00501,69,0.18898,53,-0.2669,54,-0.2443
ENSG00000108309,RUNDC3A,65,-2.3581,381,0.48696,184,-0.8129,374,0.37443,227,-0.4960,305,-0.0338
ENSG00000013306,SLC25A39,40,0.30245,34,0.05931,39,0.26116,32,-0.0739,32,-0.0789,22,-0.6265
ENSG00000030582,GRN,73,0.58710,36,-0.6730,57,0.18546,58,0.27234,72,0.57233,34,-0.5904
ENSG00000161682,FAM171A2,22,-1.4937,59,0.03037,62,0.09909,80,0.64892,36,-0.7322,47,-0.3365
ENSG00000186566,GPATCH8,43,0.90713,22,-0.2228,21,-0.2136,23,-0.1556,28,0.21733,21,-0.2414
ENSG00000180329,CCDC43,37,0.58237,31,0.41546,18,-0.5223,22,-0.3076,16,-0.7406,23,-0.1404
ENSG00000073670,ADAM11,2,-4.3683,45,-0.0485,46,-0.0031,77,1.14269,14,-1.7364,34,-0.4895
ENSG00000131097,HIGD1B,13,0.13174,12,-0.1418,6,-1.1115,5,-1.4115,45,2.24200,10,-0.3850
ENSG00000108883,EFTUD2,17,-1.5683,47,-0.0273,59,0.36550,65,0.68632,38,-0.3270,22,-1.1259
ENSG00000131095,GFAP,7411,4.75084,82,-4.0837,315,-1.6401,76,-4.0263,1621,0.92471,255,-1.9577
ENSG00000131094,C1QL1,38,0.06746,45,0.46674,62,0.84639,15,-1.5837,41,0.17136,40,0.13739
ENSG00000172992,DCAKD,30,0.19574,20,-0.6007,33,0.35421,28,0.11756,41,0.66701,25,-0.1248
ENSG00000136448,NMT1,73,-0.6589,98,-0.2790,159,0.56916,151,0.63564,81,-0.5051,70,-0.7226
ENSG00000161714,PLCD3,78,2.04922,14,-1.0737,16,-0.6470,14,-0.9313,44,0.96278,28,0.25009
ENSG00000181513,ACBD4,6,-0.4581,6,-0.6277,4,-0.7665,8,0.01424,15,1.11334,13,0.86522
ENSG00000186834,HEXIM1,19,-1.4817,52,0.03872,70,0.51016,61,0.36738,35,-0.5831,46,-0.1573
ENSG00000168517,HEXIM2,6,-0.7219,10,-0.0440,12,0.29772,13,0.50110,4,-1.3542,10,0.02594
ENSG00000184922,FMNL1,6,-2.2571,34,0.49872,16,-0.7843,35,0.49264,13,-1.0670,26,-0.0702
ENSG00000225190,PLEKHM1,16,0.35392,13,0.01266,14,0.17218,15,0.31617,5,-1.3540,9,-0.5529
ENSG00000120088,CRHR1,0,-7.4641,12,1.21641,1,-2.8024,9,0.41584,1,-2.5860,5,-0.5233
ENSG00000186868,MAPT,156,-1.0532,300,-0.0683,372,0.29243,440,0.75612,179,-0.8474,176,-0.8732
ENSG00000120071,KANSL1,45,0.42395,28,-0.4142,37,0.11700,41,0.36002,35,0.03790,25,-0.5072
ENSG00000214401,KANSL1-AS1,32,0.96921,16,-0.1822,22,0.38319,9,-1.1771,31,0.93731,16,-0.1438
ENSG00000073969,NSF,53,-3.2657,492,0.10058,372,-0.3711,787,1.15746,170,-1.5604,258,-0.9336
ENSG00000108379,WNT3,6,-1.1846,22,1.37773,7,-0.9437,6,-1.2984,7,-0.8679,19,0.53595
ENSG00000108433,GOSR2,36,-0.2375,42,0.02068,48,0.22462,40,-0.0873,47,0.20549,39,-0.0885
ENSG00000179673,RPRML,3,-3.9768,33,-0.6251,137,1.92013,58,0.51711,23,-1.0366,26,-0.8348
ENSG00000262879,AC005670.3,17,1.04003,7,-0.3587,4,-1.1779,8,-0.1867,12,0.47846,11,0.28720
ENSG00000004897,CDC27,25,-1.0695,41,-0.4427,58,0.22035,79,0.99841,36,-0.5230,33,-0.6264
ENSG00000141279,NPEPPS,88,-0.8121,135,-0.2072,201,0.49102,204,0.67847,95,-0.6837,95,-0.6960
ENSG00000108424,KPNB1,126,0.00958,116,-0.1758,130,0.06646,155,0.44824,112,-0.1723,79,-0.7035
ENSG00000198933,TBKBP1,9,-0.7650,12,-0.4726,22,0.60516,19,0.42410,18,0.29241,13,-0.2640
ENSG00000159111,MRPL10,33,-0.3191,36,-0.2860,39,-0.0468,52,0.51321,39,-0.0690,37,-0.1481
ENSG00000141295,SCRN2,16,0.47486,11,-0.1251,7,-0.8812,12,-0.0484,19,0.69373,10,-0.2546
ENSG00000264920,AC018521.5,23,-0.3190,31,0.25251,26,-0.1229,26,-0.0892,15,-0.9177,39,0.52461
ENSG00000167182,SP2,16,0.79644,10,0.12555,6,-0.7893,8,-0.3045,13,0.47913,6,-0.6980
ENSG00000108439,PNPO,26,-0.4423,24,-0.8003,34,-0.0656,46,0.57655,61,0.91123,31,-0.1971
ENSG00000108465,CDK5RAP3,45,0.76248,24,-0.3332,33,0.24225,27,-0.0945,38,0.46195,17,-0.7491
ENSG00000082641,NFE2L1,68,-0.8872,106,-0.2963,184,0.67093,165,0.64627,80,-0.6448,85,-0.5519
ENSG00000108468,CBX1,69,0.00201,55,-0.4801,95,0.51732,77,0.22059,81,0.27053,61,-0.1738
ENSG00000002919,SNX11,12,-0.2364,13,-0.1097,14,0.01218,18,0.53726,7,-1.0445,13,-0.1012
ENSG00000136436,CALCOCO2,54,1.56268,13,-0.9210,19,-0.1973,19,-0.1942,33,0.70454,17,-0.3458
ENSG00000159199,ATP5MC1,126,-0.9753,256,0.17718,198,-0.2793,285,0.38194,185,-0.3883,218,-0.1298
ENSG00000159202,UBE2Z,75,-0.5201,102,-0.0666,131,0.35596,139,0.58694,61,-0.8387,63,-0.7787
ENSG00000159210,SNF8,42,-0.2931,58,0.33001,39,-0.3831,48,-0.0801,45,-0.1640,51,0.01064
ENSG00000198740,ZNF652,52,2.01650,11,-0.8290,9,-0.9117,11,-0.7256,28,0.92368,13,-0.3277
ENSG00000167085,PHB,81,0.07637,69,-0.2419,98,0.37767,84,0.18230,71,-0.1201,69,-0.1801
ENSG00000182575,NXPH3,29,0.40947,1,-4.2505,126,3.36412,20,-0.2071,20,-0.1752,4,-2.3122
ENSG00000121067,SPOP,99,0.16743,60,-0.8186,220,1.51723,98,0.18641,72,-0.3426,59,-0.6579
ENSG00000121073,SLC35B1,37,-0.3137,45,-0.0046,47,0.05742,52,0.31559,45,0.00015,29,-0.6662
ENSG00000136504,KAT7,32,-0.5679,44,-0.0615,51,0.18897,54,0.35505,44,-0.0525,34,-0.4424
ENSG00000005884,ITGA3,2,-2.5998,18,0.84562,12,-0.1804,12,-0.2039,10,-0.3827,11,-0.2171
ENSG00000005882,PDK2,47,-1.1135,116,0.42096,76,-0.3692,114,0.33367,69,-0.5322,69,-0.5262
ENSG00000167100,SAMD14,5,-2.1570,23,-0.0477,37,0.71388,20,-0.2794,34,0.59067,30,0.36687
ENSG00000108819,PPP1R9B,57,-0.4265,75,0.02057,59,-0.3782,73,-0.0470,82,0.14428,104,0.53474
ENSG00000015532,XYLT2,4,-0.9252,10,0.51471,9,0.13298,6,-0.6602,12,0.53631,8,-0.1389
ENSG00000108826,MRPL27,66,-0.2597,84,0.16830,95,0.31933,72,-0.1430,71,-0.1461,72,-0.1145
ENSG00000108829,LRRC59,25,-0.4589,39,0.37233,27,-0.3263,37,0.21354,21,-0.7392,27,-0.3326
ENSG00000136444,RSAD1,19,0.29252,14,-0.3337,22,0.49113,18,0.21531,10,-0.6720,17,0.04168
ENSG00000006282,SPATA20,18,-0.9181,40,0.50033,18,-0.9050,29,-0.1864,37,0.22083,35,0.14895
ENSG00000006283,CACNA1G,0,-8.5499,21,0.68079,21,0.42934,16,-0.0698,11,-0.5222,13,-0.3098
ENSG00000154945,ANKRD40,265,2.59733,42,-0.8541,69,0.13501,39,-0.9102,53,-0.2842,29,-1.2030
ENSG00000108848,LUC7L3,207,1.06560,100,-0.1703,111,0.04051,98,-0.1897,110,0.02181,68,-0.7183
ENSG00000141232,TOB1,64,1.22565,27,-0.2687,40,0.45112,22,-0.5976,42,0.50824,15,-1.0735
ENSG00000008294,SPAG9,202,1.19064,80,-0.4354,93,-0.0878,86,-0.2597,138,0.54210,71,-0.5124
ENSG00000239672,NME1,47,-1.5753,136,0.03669,127,-0.0752,176,0.57546,107,-0.3420,117,-0.2076
ENSG00000243678,NME2,283,-0.0868,337,0.27794,227,-0.4300,291,-0.0531,255,-0.2551,306,0.03242
ENSG00000011260,UTP18,26,-0.5082,41,0.25594,40,0.16194,42,0.30642,23,-0.7328,22,-0.7942
ENSG00000154975,CA10,15,-2.2847,125,1.76213,12,-2.5995,54,-0.4528,16,-2.1795,51,-0.4698
ENSG00000141198,TOM1L1,0,-6.2886,10,0.49480,4,-0.9663,9,0.28167,6,-0.3154,10,0.39883
ENSG00000166260,COX11,36,-0.7024,63,0.24428,54,-0.0892,61,0.14182,60,0.07960,40,-0.5411
ENSG00000108924,HLF,19,-2.9686,169,0.47466,133,-0.0685,175,0.47485,89,-0.6973,87,-0.7254
ENSG00000108960,MMD,22,-2.4476,109,-0.0561,202,0.97901,136,0.41621,68,-0.7728,90,-0.3265
ENSG00000153933,DGKE,11,-1.2600,27,-0.0103,32,0.30714,34,0.50614,17,-0.6746,24,-0.1748
ENSG00000121058,COIL,16,-0.0098,21,0.64688,18,0.15797,13,-0.3569,10,-0.6607,9,-0.8935
ENSG00000121064,SCPEP1,16,-0.5392,22,-0.0960,32,0.51137,33,0.74013,12,-0.9449,7,-1.7968
ENSG00000121057,AKAP1,35,0.16653,35,0.28449,17,-0.8798,27,-0.2463,44,0.55860,23,-0.4412
ENSG00000153944,MSI2,59,0.37553,35,-0.6260,71,0.67969,21,-1.4183,134,1.81009,48,0.05695
ENSG00000181610,MRPS23,47,-0.6205,82,0.33055,88,0.33992,74,0.09515,34,-1.1203,61,-0.2317
ENSG00000180891,CUEDC1,56,2.21918,9,-1.0139,17,0.08471,7,-1.4569,31,1.09558,12,-0.4185
ENSG00000136451,VEZF1,73,2.51362,7,-1.6109,15,-0.3007,13,-0.5974,28,0.72087,12,-0.5552
ENSG00000136450,SRSF1,70,0.41131,56,0.05366,55,0.00652,55,0.01054,56,0.03354,31,-0.8657
ENSG00000264364,DYNLL2,216,-0.5227,320,0.13397,275,-0.1438,355,0.33417,218,-0.5092,265,-0.2035
ENSG00000005379,TSPOAP1,19,-1.2493,47,0.17500,41,-0.0770,44,0.04231,47,0.12418,50,0.21563
ENSG00000213246,SUPT4H1,54,-0.5023,69,-0.1745,121,0.77556,81,0.14551,61,-0.3160,70,-0.1207
ENSG00000108389,MTMR4,17,-0.9327,37,0.30398,18,-0.8440,46,0.75050,10,-1.7402,24,-0.4568
ENSG00000108387,SEPTIN4,1576,4.30567,40,-2.9633,184,-0.2450,90,-1.5371,122,-0.8837,56,-2.0284
ENSG00000108384,RAD51C,14,-1.5407,40,0.08562,30,-0.4159,53,0.63284,28,-0.5009,37,-0.0900
ENSG00000175175,PPM1E,4,-2.9223,28,-0.2179,85,1.69454,34,0.17577,23,-0.4732,16,-0.9798
ENSG00000108395,TRIM37,20,-2.8240,126,-0.0779,192,0.62465,185,0.74593,77,-0.8152,88,-0.6124
ENSG00000182628,SKA2,48,0.68405,29,-0.1505,30,-0.0652,20,-0.8184,63,1.16263,26,-0.2775
ENSG00000167447,SMG8,11,-0.2384,10,-0.3555,13,0.08026,17,0.65818,14,0.22847,5,-1.2308
ENSG00000153982,GDPD1,23,-0.3692,34,0.28356,25,-0.2765,37,0.42442,14,-1.1027,20,-0.5876
ENSG00000175155,YPEL2,59,0.72455,31,-0.4262,42,0.18675,50,0.59421,19,-0.9932,20,-0.9776
ENSG00000265313,LINC01476,0,-8.2564,24,1.64736,2,-2.8230,11,-0.2948,5,-1.3523,10,-0.3587
ENSG00000108406,DHX40,18,-0.2300,22,0.08640,29,0.48313,21,-0.0878,23,0.13613,14,-0.6131
ENSG00000141367,CLTC,183,-1.4164,478,0.08023,458,-0.0132,656,0.75298,283,-0.7623,275,-0.8027
ENSG00000141378,PTRH2,20,-0.1137,20,-0.2268,17,-0.3753,29,0.60132,23,0.09736,13,-0.7401
ENSG00000062716,VMP1,51,-0.3342,69,0.20823,47,-0.4645,79,0.46908,50,-0.3606,32,-1.0093
ENSG00000108443,RPS6KB1,30,0.37279,20,-0.4164,41,0.85776,27,0.22055,19,-0.3467,14,-0.7764
ENSG00000167434,CA4,5,-2.1214,44,2.40395,0,-4.7262,9,-1.4820,7,-1.5921,16,-0.3703
ENSG00000170832,USP32,33,0.63184,22,-0.0363,24,0.13451,24,0.10197,13,-0.7744,16,-0.4803
ENSG00000062725,APPBP2,54,0.20399,45,-0.1101,31,-0.6888,61,0.50394,49,0.04354,27,-0.8799
ENSG00000141376,BCAS3,29,-0.1637,28,-0.2785,24,-0.4633,48,0.86370,18,-0.8482,25,-0.3671
ENSG00000108506,INTS2,10,-0.0856,10,0.00025,16,0.64535,11,0.06566,11,0.06000,4,-1.3130
ENSG00000108510,MED13,38,0.22491,27,-0.4269,52,0.70014,35,0.07201,40,0.28541,24,-0.5020
ENSG00000146872,TLK2,34,0.52506,24,0.02107,13,-0.9247,29,0.33696,14,-0.8296,22,-0.1542
ENSG00000170921,TANC2,18,-1.5662,71,0.75484,57,0.14382,55,0.09757,21,-1.3821,31,-0.8188
ENSG00000008283,CYB561,6,-2.8026,49,0.54825,23,-0.8126,52,0.61227,25,-0.7015,23,-0.7953
ENSG00000136485,DCAF7,62,0.13396,57,0.00862,57,-0.0044,62,0.15900,58,0.01917,37,-0.6916
ENSG00000136463,TACO1,12,-0.9686,24,0.06706,46,1.08094,27,0.24071,11,-1.1600,14,-0.8533
ENSG00000198909,MAP3K3,6,-0.5879,9,0.09812,6,-0.4473,10,0.22571,13,0.63444,5,-0.9088
ENSG00000266173,STRADA,21,-0.4605,27,-0.0412,44,0.75038,33,0.38247,16,-0.8620,15,-0.9042
ENSG00000136490,LIMD2,9,-1.0416,24,0.63839,10,-0.8743,22,0.35812,6,-1.6020,15,-0.3093
ENSG00000108588,CCDC47,76,0.07538,71,-0.0468,101,0.52552,73,0.01166,67,-0.1332,52,-0.5292
ENSG00000198231,DDX42,54,-0.4681,72,-0.0385,84,0.20980,85,0.31020,62,-0.2500,62,-0.2718
ENSG00000108592,FTSJ3,25,1.15003,10,-0.3485,6,-0.9736,10,-0.3065,21,0.86414,10,-0.3337
ENSG00000087191,PSMC5,183,-0.0956,173,-0.2521,238,0.32221,229,0.33697,187,-0.0599,150,-0.4075
ENSG00000266402,SNHG25,675,2.53533,79,-1.4447,152,-0.1511,75,-1.4194,348,1.22282,119,-0.5311
ENSG00000136478,TEX2,56,-0.0281,41,-0.6806,109,1.05408,74,0.54159,43,-0.4366,34,-0.8078
ENSG00000108654,DDX5,279,0.21997,228,-0.1365,279,0.22114,267,0.19384,251,0.05231,147,-0.7771
ENSG00000108854,SMURF2,20,0.58733,12,-0.2773,15,0.19650,9,-0.7413,31,1.32179,9,-0.5739
ENSG00000120063,GNA13,50,1.44737,12,-1.0907,22,0.06382,14,-0.7225,48,1.40029,20,-0.0963
ENSG00000168646,AXIN2,4,-1.4722,13,0.30327,8,-0.4842,12,0.11438,18,0.67704,7,-0.6894
ENSG00000154229,PRKCA,82,-0.9942,196,0.55062,128,-0.3174,96,-0.8910,283,0.97355,155,-0.0167
ENSG00000075461,CACNG4,12,-0.2913,18,0.45717,22,0.68295,8,-1.0209,15,0.02212,16,0.12541
ENSG00000198265,HELZ,23,-0.5489,35,0.19109,37,0.21257,34,0.11752,29,-0.1573,23,-0.5031
ENSG00000197170,PSMD12,42,-0.6208,62,-0.0472,57,-0.1589,84,0.59321,44,-0.5429,52,-0.3005
ENSG00000154217,PITPNC1,35,-0.6890,40,-0.6435,164,1.90963,35,-0.7944,100,0.99525,34,-0.7347
ENSG00000130935,NOL11,17,-0.1663,15,-0.5693,28,0.58851,25,0.56298,20,0.06250,12,-0.6896
ENSG00000171634,BPTF,151,1.18252,53,-0.6761,106,0.57770,59,-0.4342,109,0.63107,57,-0.4013
ENSG00000186665,C17orf58,14,-0.4772,23,0.39282,25,0.40728,19,-0.0668,8,-1.3793,18,-0.0773
