Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000142784,WDTC1,43,0.55639,31,0.01973,26,-0.2881,41,0.46951,39,0.38577,14,-1.2249,27,-0.2823
ENSG00000186501,TMEM222,68,-0.4769,92,0.01470,98,0.12471,93,0.04106,95,0.07659,92,0.01206,95,0.08375
ENSG00000158195,WASF2,82,2.05622,41,0.68215,25,-0.1310,14,-0.9792,11,-1.3449,12,-1.2140,16,-0.9562
ENSG00000126705,AHDC1,55,0.14211,22,-1.2957,36,-0.5317,73,0.62227,95,1.09498,25,-1.1224,49,-0.0523
ENSG00000126709,IFI6,130,0.25222,103,-0.1261,112,0.00460,143,0.41365,201,1.02398,59,-1.0059,72,-0.7848
ENSG00000009780,FAM76A,12,-0.3955,14,-0.1149,9,-0.7963,18,0.28375,20,0.48210,13,-0.2693,18,0.28640
ENSG00000117758,STX12,100,0.14990,66,-0.5212,102,0.17362,109,0.29240,145,0.78204,80,-0.2144,65,-0.6207
ENSG00000117751,PPP1R8,42,0.47328,21,-0.6747,26,-0.3122,38,0.28191,39,0.32758,22,-0.5475,33,0.07697
ENSG00000117748,RPA2,50,-0.2477,46,-0.3612,60,0.06811,50,-0.2355,47,-0.3282,62,0.10865,74,0.48702
ENSG00000126698,DNAJC8,129,-0.0843,124,-0.1471,109,-0.3587,132,-0.0489,130,-0.0690,170,0.37266,146,0.14612
ENSG00000130770,ATP5IF1,507,-0.5755,565,-0.4032,967,0.48802,542,-0.4695,427,-0.8449,970,0.49253,908,0.45463
ENSG00000242125,SNHG3,16,-0.2168,21,0.23299,12,-0.6906,16,-0.2189,17,-0.1124,24,0.42499,21,0.21157
ENSG00000180098,TRNAU1AP,35,0.76640,24,0.10791,9,-1.3586,29,0.44495,23,0.08251,17,-0.4613,20,-0.1572
ENSG00000197989,SNHG12,12,-0.3216,22,0.63258,16,0.09261,10,-0.5928,19,0.36214,17,0.19149,12,-0.3971
ENSG00000120656,TAF12,23,0.56330,18,0.17129,13,-0.3661,12,-0.4188,21,0.39890,15,-0.1579,14,-0.2511
ENSG00000198492,YTHDF2,76,0.20611,35,-1.0369,60,-0.1963,81,0.30420,92,0.51539,60,-0.1758,68,0.00604
ENSG00000116329,OPRD1,7,-0.7681,10,-0.2257,15,0.36896,10,-0.2790,12,0.05938,12,0.01374,14,0.34219
ENSG00000116350,SRSF4,43,-0.0401,51,0.24889,34,-0.3971,33,-0.4419,58,0.45441,39,-0.2018,47,0.11830
ENSG00000116353,MECR,28,-0.4354,33,-0.1445,52,0.60624,33,-0.1418,40,0.12818,44,0.29119,31,-0.3013
ENSG00000060656,PTPRU,24,0.37606,11,-0.8087,14,-0.5206,50,1.72473,33,0.94883,7,-1.5890,7,-1.6599
ENSG00000162511,LAPTM5,59,1.04266,71,1.41264,30,-0.1054,19,-0.8128,14,-1.2351,22,-0.6215,21,-0.7807
ENSG00000162512,SDC3,170,0.37103,117,-0.2402,116,-0.2661,93,-0.6092,158,0.25016,167,0.33940,134,-0.0305
ENSG00000134644,PUM1,115,-0.2511,79,-0.8480,91,-0.6222,224,0.87147,191,0.58902,89,-0.6552,144,0.12887
ENSG00000060688,SNRNP40,16,-0.6066,29,0.30515,21,-0.2110,17,-0.5261,27,0.16136,32,0.48034,25,0.07715
ENSG00000121766,ZCCHC17,114,-0.3807,121,-0.2823,125,-0.2327,127,-0.1973,146,0.02540,115,-0.3580,201,0.68934
ENSG00000121769,FABP3,169,-0.2498,119,-0.8114,258,0.44920,190,-0.0654,242,0.33971,260,0.46018,171,-0.2682
ENSG00000162517,PEF1,93,-0.3112,87,-0.4194,97,-0.2576,131,0.24745,117,0.05574,108,-0.0768,136,0.36207
ENSG00000084636,COL16A1,56,0.75526,26,-0.5335,16,-1.2525,64,0.99280,45,0.39277,28,-0.3953,26,-0.5827
ENSG00000121753,ADGRB2,165,-0.7654,178,-0.6516,235,-0.2089,316,0.27793,249,-0.1119,311,0.25037,342,0.49407
ENSG00000184007,PTP4A2,216,0.88006,154,0.28709,157,0.31419,112,-0.2315,132,0.02461,67,-1.0419,100,-0.4853
ENSG00000121774,KHDRBS1,105,-0.0595,109,0.00419,125,0.22404,78,-0.5400,110,0.01086,80,-0.4856,132,0.38488
ENSG00000121775,TMEM39B,16,-0.3495,9,-1.1237,31,0.74181,19,-0.0851,22,0.18662,17,-0.2477,22,0.21453
ENSG00000025800,KPNA6,18,-0.9714,27,-0.3601,37,0.12295,38,0.18573,53,0.74521,19,-0.8920,40,0.31325
ENSG00000084652,TXLNA,24,0.22460,26,0.31249,9,-1.2334,20,-0.0603,27,0.39005,29,0.52912,17,-0.4158
ENSG00000160050,CCDC28B,31,0.41505,29,0.29788,30,0.35847,18,-0.4711,17,-0.5806,16,-0.6619,26,0.16741
ENSG00000084623,EIF3I,73,-0.5713,109,0.08145,94,-0.1715,113,0.13530,95,-0.1549,143,0.54087,103,-0.0231
ENSG00000116478,HDAC1,19,0.99266,21,1.18141,8,-0.3457,9,-0.1720,3,-1.6239,14,0.52760,4,-1.5019
ENSG00000175130,MARCKSL1,547,1.17825,465,0.87485,300,0.11246,240,-0.2481,209,-0.4740,217,-0.4110,130,-1.3353
ENSG00000225828,FAM229A,16,0.50433,21,1.03614,11,-0.0680,10,-0.1645,11,-0.0579,9,-0.3910,7,-0.8835
ENSG00000160058,BSDC1,70,-0.1412,53,-0.6030,58,-0.4510,93,0.31321,81,0.08505,90,0.26738,85,0.19139
ENSG00000176261,ZBTB8OS,53,-0.2964,57,-0.1757,72,0.20430,73,0.22915,35,-0.9159,98,0.74502,60,-0.1161
ENSG00000162521,RBBP4,83,-0.2720,106,0.13076,58,-0.8159,86,-0.2160,74,-0.4389,148,0.70553,113,0.29389
ENSG00000162520,SYNC,16,0.24516,8,-0.8898,18,0.49768,8,-0.7542,10,-0.5115,17,0.40078,16,0.27867
ENSG00000162522,KIAA1522,21,-0.3540,24,-0.1305,41,0.73820,13,-1.1143,18,-0.5955,33,0.34660,31,0.29031
ENSG00000134684,YARS,65,-0.5681,52,-0.9036,83,-0.1749,110,0.29017,111,0.29370,118,0.40359,101,0.16594
ENSG00000116497,S100PBP,27,1.31593,16,0.41243,6,-1.1187,10,-0.3521,11,-0.1569,13,0.06146,8,-0.6802
ENSG00000160097,FNDC5,13,-0.6142,7,-1.3897,16,-0.2835,26,0.52468,18,-0.0707,33,0.98654,18,-0.0225
ENSG00000121905,HPCA,197,-0.7769,166,-1.0393,224,-0.5780,452,0.58214,448,0.56801,411,0.41570,333,0.07367
ENSG00000121900,TMEM54,66,0.20826,73,0.37507,46,-0.3869,80,0.54304,52,-0.1757,70,0.30749,39,-0.7155
ENSG00000116514,RNF19B,13,-0.9790,16,-0.6651,25,0.09412,11,-1.2236,15,-0.7492,48,1.21076,32,0.58278
ENSG00000004455,AK2,34,0.57831,37,0.76835,21,-0.1688,26,0.17921,18,-0.4046,19,-0.3864,17,-0.5970
ENSG00000142920,AZIN2,21,-0.3318,12,-1.2151,24,-0.1577,31,0.29061,32,0.33386,43,0.83476,23,-0.2226
ENSG00000160094,ZNF362,19,0.05319,17,-0.0904,8,-1.3019,25,0.50412,22,0.30311,28,0.71583,14,-0.5118
ENSG00000134686,PHC2,64,-0.1102,55,-0.3430,51,-0.4680,86,0.39454,104,0.72175,73,0.11101,56,-0.3628
ENSG00000121904,CSMD2,12,0.49463,7,-0.3624,6,-0.7059,7,-0.3037,15,0.87256,5,-0.9625,10,0.16866
ENSG00000163866,SMIM12,43,-0.5468,57,-0.0987,70,0.22739,65,0.12693,51,-0.2939,88,0.62141,56,-0.1545
ENSG00000116544,DLGAP3,51,-0.7020,83,0.07753,98,0.37131,59,-0.4544,56,-0.5589,91,0.24093,96,0.39716
ENSG00000163867,ZMYM6,18,0.32241,8,-0.8767,8,-1.0241,18,0.34575,17,0.20493,20,0.45591,15,0.01344
ENSG00000116560,SFPQ,171,-0.0327,176,0.01376,176,0.01319,157,-0.1657,157,-0.1714,184,0.09320,187,0.13264
ENSG00000146463,ZMYM4,24,-0.6021,36,0.04717,40,0.25864,32,-0.1023,33,-0.0497,34,-0.0172,38,0.20074
ENSG00000142687,KIAA0319L,51,-0.0598,37,-0.5683,28,-0.9816,55,0.06851,58,0.13681,85,0.79927,55,0.06839
ENSG00000020129,NCDN,373,-1.1305,561,-0.4964,659,-0.2382,478,-0.7491,562,-0.4939,868,0.21512,1300,1.15531
ENSG00000126067,PSMB2,99,-0.4271,88,-0.6155,150,0.24209,107,-0.3127,139,0.11289,136,0.08545,159,0.40046
ENSG00000142686,C1orf216,77,-0.6024,59,-1.0248,129,0.23358,109,-0.0555,101,-0.1772,104,-0.1294,160,0.73016
ENSG00000134698,AGO4,11,-0.4572,11,-0.4500,16,0.05601,15,0.01107,15,-0.0642,14,-0.0865,19,0.47843
ENSG00000092847,AGO1,35,0.38089,27,-0.0238,28,0.02085,43,0.71794,23,-0.3257,23,-0.2922,22,-0.4486
ENSG00000126070,AGO3,12,-0.2474,23,0.74634,15,0.08856,16,0.14425,16,0.11008,11,-0.3851,11,-0.4253
ENSG00000116863,ADPRHL2,22,0.32724,15,-0.2919,12,-0.6357,11,-0.7934,19,0.04320,18,-0.0348,25,0.57938
ENSG00000054116,TRAPPC3,58,-0.3218,60,-0.2640,66,-0.1111,62,-0.1990,66,-0.1023,61,-0.2211,95,0.60875
ENSG00000116871,MAP7D1,123,-0.6802,189,0.00978,192,0.04043,136,-0.5217,141,-0.4635,243,0.43358,239,0.48552
ENSG00000054118,THRAP3,43,-0.4438,54,-0.0884,50,-0.2020,55,-0.0611,75,0.45986,49,-0.2509,65,0.25231
ENSG00000196182,STK40,26,0.40371,10,-1.0310,13,-0.6174,29,0.60862,21,0.11443,24,0.28189,18,-0.1603
ENSG00000181817,LSM10,68,0.15948,63,0.03219,79,0.40285,60,-0.0484,43,-0.5765,57,-0.1211,62,0.00899
ENSG00000116885,OSCP1,10,-1.0693,16,-0.3718,19,-0.0741,13,-0.7108,16,-0.3138,25,0.38952,30,0.85636
ENSG00000116898,MRPS15,81,0.32652,51,-0.4272,60,-0.1620,84,0.39565,53,-0.3817,73,0.15240,65,-0.0404
ENSG00000163873,GRIK3,39,0.41696,6,-2.4485,52,0.89100,59,1.14875,54,0.97590,12,-1.3804,11,-1.7014
ENSG00000163875,MEAF6,93,-0.3946,77,-0.6823,102,-0.2414,142,0.30056,156,0.45740,134,0.19672,122,0.06187
ENSG00000163877,SNIP1,18,0.51159,6,-1.0893,12,-0.1761,16,0.37268,15,0.26843,13,-0.0375,12,-0.1537
ENSG00000163879,DNALI1,12,0.42118,9,-0.1436,4,-1.2029,5,-0.8267,3,-1.6576,27,1.94278,7,-0.4686
ENSG00000134697,GNL2,14,0.27569,12,0.04389,9,-0.4479,11,-0.0150,15,0.47531,9,-0.3853,11,-0.0681
ENSG00000116922,C1orf109,11,-0.3191,10,-0.4972,9,-0.6877,17,0.31025,11,-0.3726,16,0.27966,18,0.53871
ENSG00000183317,EPHA10,7,-1.2569,13,-0.3366,23,0.63789,14,-0.2137,6,-1.3972,20,0.38590,22,0.63877
ENSG00000185090,MANEAL,18,-1.0545,24,-0.6739,40,0.17009,22,-0.8098,38,0.06304,58,0.78221,46,0.44781
ENSG00000196449,YRDC,9,-0.9940,18,0.02594,18,0.01454,26,0.62419,23,0.38977,13,-0.4815,18,-0.0072
ENSG00000197982,C1orf122,361,0.37224,406,0.57488,334,0.24129,318,0.15655,229,-0.3813,212,-0.4980,227,-0.4516
ENSG00000183431,SF3A3,21,-0.5396,31,0.06540,18,-0.7954,21,-0.5394,27,-0.1752,43,0.59563,39,0.53101
ENSG00000183520,UTP11,47,0.17103,30,-0.5357,19,-1.2646,32,-0.4369,38,-0.1475,82,1.16776,44,0.09811
ENSG00000116954,RRAGC,35,0.04754,26,-0.4499,32,-0.0961,22,-0.6726,38,0.19307,38,0.18626,40,0.33723
ENSG00000174574,AKIRIN1,74,-0.2660,48,-0.9205,61,-0.5578,94,0.12611,72,-0.3021,121,0.56770,112,0.50890
ENSG00000168653,NDUFS5,700,-0.4332,1006,0.15886,972,0.10049,814,-0.1897,737,-0.3512,1180,0.42881,953,0.08081
ENSG00000127603,MACF1,159,0.71390,102,-0.0404,94,-0.1709,113,0.12365,104,-0.0081,96,-0.1487,85,-0.3936
ENSG00000090621,PABPC4,56,0.04994,56,0.05594,57,0.10186,60,0.16117,77,0.60113,31,-0.8560,47,-0.2415
ENSG00000116983,HPCAL4,257,-0.2791,264,-0.2336,319,0.07547,271,-0.1917,303,-0.0099,237,-0.4048,393,0.51526
ENSG00000084072,PPIE,28,-0.3955,38,0.08638,38,0.09581,44,0.34841,27,-0.4502,38,0.10858,37,0.04489
ENSG00000168389,MFSD2A,32,0.53849,23,0.01450,21,-0.1301,18,-0.3825,21,-0.1589,26,0.20262,22,-0.1322
ENSG00000131236,CAP1,114,-0.1803,112,-0.2084,93,-0.5048,101,-0.3703,124,-0.0391,132,0.06853,170,0.59366
ENSG00000131238,PPT1,116,-0.0837,114,-0.1063,123,0.01856,101,-0.3011,83,-0.6204,153,0.37479,143,0.31019
ENSG00000117000,RLF,8,-0.1917,7,-0.5169,3,-1.4099,8,-0.2122,17,0.96858,9,-0.0959,11,0.36859
ENSG00000259943,AL050341.2,22,0.33721,12,-0.6305,17,-0.0722,12,-0.5839,17,-0.1115,15,-0.3201,24,0.60577
ENSG00000084073,ZMPSTE24,44,0.26166,22,-0.8302,37,-0.0103,33,-0.2019,44,0.26355,37,-0.0383,41,0.19510
ENSG00000049089,COL9A2,32,1.57113,23,0.93658,10,-0.4085,13,-0.0823,6,-1.1343,8,-0.7604,7,-1.1276
ENSG00000084070,SMAP2,77,-0.9971,109,-0.4443,146,0.01578,167,0.24787,129,-0.1856,156,0.13354,185,0.49677
ENSG00000117016,RIMS3,76,-0.3207,36,-1.4564,93,0.01588,198,1.34663,121,0.45350,91,-0.0319,62,-0.7132
ENSG00000066136,NFYC,38,-0.1656,28,-0.6501,27,-0.7271,62,0.62785,44,0.05206,40,-0.0768,50,0.32823
ENSG00000179862,CITED4,19,-0.4654,19,-0.5228,34,0.45173,27,0.06295,23,-0.1907,45,0.90873,21,-0.4169
ENSG00000171793,CTPS1,4,-2.0704,11,-0.5424,12,-0.3612,9,-0.8796,19,0.39325,26,0.89300,21,0.61514
ENSG00000010803,SCMH1,11,-0.3540,10,-0.4631,9,-0.6020,10,-0.5195,15,0.09685,20,0.59914,18,0.48752
ENSG00000127124,HIVEP3,17,-0.2511,16,-0.3771,22,0.11238,39,1.13399,28,0.56515,9,-1.3032,15,-0.4875
ENSG00000198815,FOXJ3,41,-0.4112,36,-0.6127,44,-0.2767,70,0.49074,74,0.57178,23,-1.2767,66,0.45795
ENSG00000177181,RIMKLA,6,-1.7682,19,-0.1603,22,0.08319,25,0.30490,29,0.52095,23,0.16534,22,0.05156
ENSG00000127125,PPCS,54,-0.1107,55,-0.0975,72,0.35317,57,-0.0232,57,-0.0285,47,-0.3579,62,0.11067
ENSG00000171960,PPIH,15,-0.4669,18,-0.2360,22,0.14222,12,-0.8684,15,-0.4600,24,0.23294,29,0.70175
ENSG00000065978,YBX1,116,0.45758,164,1.07993,74,-0.2765,62,-0.5583,51,-0.8770,85,-0.0672,77,-0.2581
ENSG00000164008,C1orf50,31,0.24909,26,-0.0470,41,0.70320,19,-0.5393,26,-0.0788,26,-0.0382,23,-0.2927
ENSG00000177868,SVBP,39,-0.4084,40,-0.3828,71,0.56552,39,-0.4331,41,-0.3493,69,0.52119,53,0.09772
ENSG00000117394,SLC2A1,139,1.20538,114,0.82926,31,-1.2900,61,-0.2304,37,-0.9998,89,0.40637,45,-0.8057
ENSG00000117395,EBNA1BP2,66,-0.4954,66,-0.5022,102,0.19298,66,-0.4988,53,-0.8510,139,0.73837,115,0.48644
ENSG00000066322,ELOVL1,76,2.25013,42,1.01922,13,-0.9395,16,-0.5941,18,-0.3732,12,-1.0013,4,-2.6899
ENSG00000159479,MED8,18,-0.4026,12,-0.9771,17,-0.4779,27,0.23471,29,0.35125,29,0.33891,27,0.29804
ENSG00000198198,SZT2,8,-0.3554,9,-0.2632,9,-0.1721,14,0.44415,15,0.57266,12,0.17468,8,-0.3806
ENSG00000178922,HYI,40,0.45065,45,0.65796,24,-0.3519,28,-0.1420,20,-0.6480,30,-0.0135,28,-0.1590
ENSG00000142949,PTPRF,113,-0.2952,95,-0.5696,129,-0.0753,114,-0.2712,130,-0.0617,131,-0.0481,184,0.63378
ENSG00000066135,KDM4A,18,-0.0195,10,-0.8605,12,-0.6858,21,0.26716,23,0.38982,16,-0.1849,22,0.40332
ENSG00000126091,ST3GAL3,25,-0.8501,29,-0.6048,60,0.58231,46,0.14175,35,-0.3073,60,0.59906,42,-0.0235
ENSG00000117408,IPO13,60,-0.1521,79,0.28716,57,-0.2546,39,-0.8411,61,-0.1429,72,0.14640,81,0.40189
ENSG00000132768,DPH2,18,0.37773,6,-1.2099,14,-0.0341,12,-0.2226,14,-0.0743,16,0.23213,17,0.29753
ENSG00000117410,ATP6V0B,241,-0.9275,277,-0.7103,379,-0.2101,264,-0.7883,471,0.14476,705,0.84468,558,0.51710
ENSG00000117411,B4GALT2,76,-0.0077,69,-0.1675,80,0.06766,95,0.34688,80,0.06900,87,0.21159,63,-0.3570
ENSG00000159214,CCDC24,27,0.06885,19,-0.5017,26,0.00435,24,-0.1037,22,-0.2682,27,0.06634,31,0.35712
ENSG00000178028,DMAP1,48,-0.3268,50,-0.2588,62,0.08510,68,0.23759,62,0.09983,67,0.21207,56,-0.0733
ENSG00000117419,ERI3,191,-0.0446,166,-0.2634,199,0.02796,214,0.15047,180,-0.1334,151,-0.4193,232,0.33674
ENSG00000187147,RNF220,108,-0.0485,90,-0.3322,121,0.13890,122,0.15638,130,0.25564,95,-0.2577,112,0.00790
ENSG00000126106,TMEM53,18,0.34062,8,-0.9319,9,-0.6909,22,0.73954,6,-1.2175,19,0.46263,16,0.22886
ENSG00000142937,RPS8,1665,0.34776,2368,0.97100,1288,-0.0804,1393,0.04823,918,-0.6235,1223,-0.1655,984,-0.5848
ENSG00000117425,PTCH2,3,-1.5876,8,-0.2938,7,-0.4665,15,0.77528,20,1.27675,5,-1.0848,9,-0.0790
ENSG00000070785,EIF2B3,19,-0.4493,18,-0.5246,24,-0.0708,22,-0.2573,18,-0.5846,39,0.69859,32,0.45267
ENSG00000126107,HECTD3,8,-0.9119,7,-1.0178,17,0.29258,16,0.13781,40,1.83150,8,-0.8596,10,-0.7155
ENSG00000126088,UROD,59,-0.5190,62,-0.4396,90,0.16065,102,0.36421,89,0.14249,118,0.62364,67,-0.3754
ENSG00000132763,MMACHC,8,-0.2693,6,-0.7497,15,0.70216,11,0.16896,11,0.22091,7,-0.5149,10,0.03927
ENSG00000117450,PRDX1,617,0.53748,534,0.29154,462,0.04944,426,-0.0849,386,-0.2437,513,0.22393,325,-0.5901
ENSG00000117448,AKR1A1,40,-0.1483,58,0.48788,24,-0.9315,29,-0.6633,32,-0.4909,67,0.73093,49,0.24073
ENSG00000132780,NASP,27,0.01621,36,0.46036,21,-0.4143,26,-0.0823,28,0.06709,20,-0.4543,29,0.14412
ENSG00000159592,GPBP1L1,36,0.07439,49,0.59628,31,-0.1874,31,-0.1889,33,-0.0878,39,0.19289,29,-0.3269
ENSG00000159596,TMEM69,30,0.73644,12,-0.6675,13,-0.5524,17,-0.1873,25,0.44714,24,0.34871,16,-0.3434
ENSG00000086015,MAST2,28,0.12426,30,0.28153,19,-0.4559,25,-0.0203,22,-0.2159,32,0.35834,24,-0.1160
ENSG00000117461,PIK3R3,15,-0.6324,21,-0.0378,13,-0.8096,34,0.74327,31,0.54909,21,-0.0754,20,-0.1352
ENSG00000085998,POMGNT1,58,-0.1831,48,-0.4788,68,0.09037,67,0.06731,48,-0.4907,77,0.29042,76,0.30746
ENSG00000132128,LRRC41,39,-0.4466,53,0.03321,55,0.08164,48,-0.1151,69,0.46679,50,-0.0465,50,-0.0516
ENSG00000173660,UQCRH,629,-0.4304,748,-0.1516,1173,0.60596,975,0.28649,696,-0.2692,1212,0.66345,567,-0.6748
ENSG00000117481,NSUN4,14,0.47133,5,-1.0013,5,-1.1181,9,-0.2403,13,0.38417,9,-0.1637,14,0.55143
ENSG00000117480,FAAH,33,-0.2061,52,0.57423,33,-0.1711,19,-1.0466,24,-0.6839,40,0.11376,48,0.50811
ENSG00000079277,MKNK1,18,-0.8320,22,-0.5005,53,0.94684,18,-0.8367,26,-0.2579,27,-0.2253,40,0.55281
ENSG00000123472,ATPAF1,178,0.46323,137,0.02349,177,0.45529,142,0.08141,116,-0.2441,129,-0.0716,101,-0.5421
ENSG00000159658,EFCAB14,101,1.19053,65,0.38863,42,-0.3270,34,-0.6478,58,0.18841,47,-0.1598,32,-0.8355
ENSG00000186377,CYP4X1,10,-1.4472,11,-1.3251,31,0.31430,22,-0.2390,23,-0.1783,20,-0.3979,44,1.16396
ENSG00000162368,CMPK1,115,0.31785,93,-0.0379,100,0.08348,93,-0.0222,112,0.27200,78,-0.3148,84,-0.2261
ENSG00000162373,BEND5,21,-0.3280,13,-1.0547,14,-0.9535,42,0.86199,38,0.69609,39,0.75465,18,-0.6372
ENSG00000162374,ELAVL4,95,-0.4038,43,-1.6155,54,-1.2819,174,0.60227,380,2.15685,67,-0.9472,81,-0.7421
ENSG00000185104,FAF1,23,-0.4213,24,-0.3406,33,0.16291,32,0.10372,27,-0.1724,25,-0.2860,37,0.45680
ENSG00000123091,RNF11,350,-0.4557,249,-0.9887,562,0.32217,651,0.57479,723,0.76101,312,-0.6361,431,-0.1385
ENSG00000085832,EPS15,179,0.23975,91,-0.8578,138,-0.1885,250,0.81937,219,0.58514,156,0.00973,104,-0.7268
ENSG00000117859,OSBPL9,20,0.30697,18,0.09471,18,0.18174,24,0.60398,22,0.45692,14,-0.3135,9,-1.1249
ENSG00000078618,NRDC,60,-0.3016,51,-0.5489,62,-0.2407,76,0.09124,81,0.18496,88,0.32881,80,0.18926
ENSG00000169213,RAB3B,105,0.63862,71,-0.0387,112,0.74985,62,-0.2599,147,1.25108,14,-2.4815,34,-1.3310
ENSG00000117862,TXNDC12,48,0.35310,32,-0.3237,29,-0.4677,33,-0.2541,38,-0.0139,51,0.44450,40,0.04526
ENSG00000134717,BTF3L4,107,0.40382,66,-0.3905,65,-0.4082,53,-0.7245,99,0.26535,95,0.19656,94,0.21374
ENSG00000157077,ZFYVE9,20,-0.2897,12,-1.0226,23,-0.0552,31,0.41976,29,0.34324,25,0.11045,25,0.08583
ENSG00000134748,PRPF38A,37,0.84269,33,0.66043,19,-0.2582,20,-0.1523,13,-0.8237,21,-0.1025,18,-0.4227
ENSG00000134744,TUT4,24,0.11500,30,0.52189,16,-0.5493,24,0.10103,15,-0.6356,19,-0.2058,25,0.21949
ENSG00000162377,COA7,20,0.30954,14,-0.2497,14,-0.1957,12,-0.5125,22,0.49901,17,0.05817,16,-0.0548
ENSG00000162378,ZYG11B,125,-0.0734,73,-0.9233,79,-0.7939,176,0.50444,248,1.12326,92,-0.5560,125,-0.0789
ENSG00000121310,ECHDC2,32,1.66470,17,0.50930,6,-1.0112,11,-0.1737,6,-1.1887,12,-0.0541,8,-0.7991
ENSG00000116171,SCP2,111,0.26466,116,0.33313,67,-0.5561,96,0.01424,82,-0.2435,108,0.21252,90,-0.1044
ENSG00000162384,CZIB,92,0.35401,83,0.17668,74,-0.0131,75,0.01329,58,-0.3969,68,-0.1400,73,-0.0471
ENSG00000162385,MAGOH,40,-0.2373,38,-0.3388,73,0.77503,43,-0.1447,39,-0.2929,55,0.28270,42,-0.1822
ENSG00000157193,LRP8,39,-0.1619,23,-0.9768,110,1.69272,48,0.18358,49,0.21031,18,-1.3914,29,-0.7014
ENSG00000058804,NDC1,15,0.42535,7,-0.8761,17,0.65183,11,-0.0916,16,0.50122,6,-0.9276,11,-0.1806
ENSG00000058799,YIPF1,15,-0.1828,12,-0.4665,6,-1.4382,11,-0.6843,27,0.80248,28,0.86278,17,0.05426
ENSG00000081870,HSPB11,48,-0.2690,51,-0.1609,55,-0.0542,44,-0.4077,55,-0.0482,39,-0.5805,80,0.71694
ENSG00000116209,TMEM59,245,0.34722,183,-0.1339,116,-0.8621,197,-0.0158,194,-0.0429,253,0.40451,202,0.02720
ENSG00000116221,MRPL37,53,-0.3388,45,-0.5895,71,0.15527,66,0.02151,72,0.17194,74,0.22170,69,0.12418
ENSG00000157216,SSBP3,222,0.33611,79,-1.3111,128,-0.5566,342,1.10411,353,1.16747,98,-0.9802,115,-0.8196
ENSG00000243725,TTC4,13,-0.2239,11,-0.5363,6,-1.3149,13,-0.2166,23,0.64148,24,0.78189,16,0.06191
ENSG00000116133,DHCR24,101,-0.2424,73,-0.7517,69,-0.8392,74,-0.7211,236,1.23682,97,-0.2991,142,0.39301
ENSG00000162402,USP24,25,-0.0147,18,-0.5716,24,-0.1025,22,-0.2621,18,-0.5272,36,0.56101,31,0.36457
ENSG00000162407,PLPP3,591,2.83404,122,-0.2933,91,-0.7481,114,-0.3992,76,-1.0344,78,-0.9972,48,-1.8832
ENSG00000162409,PRKAA2,23,-0.8218,26,-0.6571,40,0.05313,24,-0.7670,65,0.86249,21,-0.9559,57,0.76024
ENSG00000173406,DAB1,15,-0.3803,16,-0.3105,18,-0.0650,7,-1.5695,15,-0.3946,29,0.71415,26,0.65281
ENSG00000162601,MYSM1,11,-1.1428,9,-1.4738,19,-0.2911,30,0.43387,23,-0.0009,24,0.09271,34,0.79781
ENSG00000177606,JUN,58,-1.1317,102,-0.2683,91,-0.4403,61,-1.0802,78,-0.6895,104,-0.2385,233,1.49746
ENSG00000172456,FGGY,26,0.83890,22,0.54382,12,-0.4193,10,-0.7623,7,-1.1364,23,0.63387,13,-0.3487
ENSG00000134709,HOOK1,12,-1.3050,14,-1.0695,52,1.10325,21,-0.4311,33,0.33936,22,-0.3442,32,0.34018
ENSG00000134716,CYP2J2,35,1.51195,15,0.00856,10,-0.6652,13,-0.1561,11,-0.4944,25,0.85317,5,-1.7285
ENSG00000162599,NFIA,141,1.50209,106,0.95535,46,-0.4378,59,-0.0520,46,-0.4604,29,-1.1819,30,-1.2196
ENSG00000162604,TM2D1,87,0.22165,65,-0.2665,61,-0.3502,57,-0.4616,48,-0.7429,89,0.25299,102,0.57744
ENSG00000132849,PATJ,9,-0.1092,21,1.27197,8,-0.2654,3,-1.7656,7,-0.5420,4,-1.3237,13,0.60661
ENSG00000162607,USP1,18,-0.1439,17,-0.2456,9,-1.1815,26,0.47531,30,0.69432,20,0.05473,19,-0.1093
ENSG00000116641,DOCK7,44,0.79801,34,0.34357,15,-0.8820,29,0.09041,31,0.20290,27,-0.0227,19,-0.6111
ENSG00000125703,ATG4C,25,0.73814,15,-0.1343,14,-0.2508,18,0.17674,19,0.23788,22,0.49876,8,-1.1064
ENSG00000203965,EFCAB7,12,-0.0622,7,-0.8744,4,-1.4706,14,0.23227,12,0.05077,16,0.43286,16,0.52436
ENSG00000079739,PGM1,86,1.13589,41,-0.1436,32,-0.5595,39,-0.2427,24,-0.9981,61,0.50648,38,-0.2832
ENSG00000158966,CACHD1,31,0.26864,17,-0.6317,21,-0.3130,24,-0.1385,26,-0.0220,41,0.75335,24,-0.1312
ENSG00000162437,RAVER2,22,0.40701,12,-0.5251,9,-0.8948,14,-0.2472,21,0.37816,13,-0.4590,22,0.50364
