Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000189058,APOD,1141,0.96249,204,-1.9676,3652,3.44700,148,-2.2091,20,-5.1135,176,-1.9502,212,-1.6759,518,-0.3536
ENSG00000061938,TNK2,284,0.90331,204,0.45461,130,-0.3579,178,0.13835,165,0.01892,133,-0.3250,72,-1.2532,113,-0.6340
ENSG00000072274,TFRC,63,-1.0119,204,1.17189,225,1.02092,78,-0.6829,59,-1.1092,16,-2.9981,168,0.53078,56,-1.2664
ENSG00000163964,PIGX,1,-5.9490,204,2.02072,50,-0.9353,73,-0.3475,76,-0.2984,25,-1.9714,61,-0.6220,56,-0.8271
ENSG00000180370,PAK2,137,0.47473,204,1.65932,131,0.39937,33,-1.7137,43,-1.3045,16,-2.7160,65,-0.7078,44,-1.3921
ENSG00000119231,SENP5,143,0.45577,204,1.49549,61,-0.8697,56,-0.9942,71,-0.6511,68,-0.7147,63,-0.8225,56,-1.0827
ENSG00000114503,NCBP2,100,-0.0687,204,1.59770,83,-0.3504,59,-0.8685,98,-0.0923,37,-1.5705,73,-0.5431,42,-1.4726
ENSG00000075711,DLG1,56,-1.2747,204,1.01684,165,0.40144,94,-0.4803,112,-0.2125,56,-1.2678,118,-0.1331,101,-0.4199
ENSG00000145016,RUBCN,51,-0.9772,204,1.83984,64,-0.6334,46,-1.1393,76,-0.3665,73,-0.4392,40,-1.3427,51,-1.0653
ENSG00000182899,RPL35A,391,-0.4220,204,-1.6207,1384,1.70343,338,-0.6461,549,0.11070,704,0.51454,587,0.21752,534,0.07352
ENSG00000182903,ZNF721,264,1.45331,204,1.40592,50,-1.2280,66,-0.7995,70,-0.7251,38,-1.6416,52,-1.1691,37,-1.7827
ENSG00000273238,TMEM271,1,-6.0642,204,1.74667,39,-1.4118,90,-0.1558,151,0.67211,71,-0.5257,73,-0.4748,29,-1.9839
ENSG00000169020,ATP5ME,185,-1.1424,204,-1.1647,617,0.75604,337,-0.2232,281,-0.5035,625,0.77887,480,0.34127,566,0.69957
ENSG00000168993,CPLX1,123,-0.3453,204,0.60420,35,-2.2311,209,0.50526,137,-0.1713,113,-0.4663,145,-0.0786,154,0.01383
ENSG00000178950,GAK,59,-0.7790,204,1.80303,80,-0.3079,86,-0.2094,8,-3.6855,81,-0.3002,63,-0.6858,44,-1.3070
ENSG00000159692,CTBP1,1,-7.0379,204,0.08056,267,0.50435,263,0.47650,325,0.82802,181,-0.1185,173,-0.1933,165,-0.2944
ENSG00000090316,MAEA,52,-1.0090,204,1.74087,49,-1.0757,111,0.17832,71,-0.5236,9,-3.4853,35,-1.5974,79,-0.4060
ENSG00000163950,SLBP,1,-6.2520,204,1.35318,75,-0.6296,131,0.22914,270,1.46397,39,-1.6255,47,-1.3327,36,-1.8520
ENSG00000068078,FGFR3,83,-1.7985,204,-0.5462,280,0.04547,107,-1.4293,86,-1.7593,165,-0.7716,1090,2.51485,285,0.08429
ENSG00000168924,LETM1,73,-0.6982,204,1.30594,48,-1.3292,130,0.19643,132,0.21826,65,-0.8941,47,-1.3611,80,-0.6109
ENSG00000109685,NSD2,74,-0.5496,204,1.57369,0,-7.2381,122,0.23568,88,-0.2701,96,-0.1374,53,-1.0565,56,-1.0520
ENSG00000243449,C4orf48,89,-1.6707,204,-0.5143,185,-0.5719,306,0.21411,310,0.23801,362,0.48987,337,0.37172,370,0.59588
ENSG00000185818,NAT8L,38,-2.9165,204,-0.5375,131,-1.1213,427,0.74231,366,0.48709,328,0.30555,499,1.00842,289,0.11482
ENSG00000123933,MXD4,1,-6.0797,204,1.71189,139,0.52364,30,-1.8418,62,-0.7505,43,-1.3117,57,-0.8748,82,-0.3565
ENSG00000063978,RNF4,349,2.02357,204,1.45037,18,-2.6673,84,-0.4132,1,-6.6626,17,-2.7652,78,-0.5210,23,-2.4591
ENSG00000087274,ADD1,188,-0.4643,204,-0.4151,452,0.95365,402,0.75520,133,-0.9952,266,0.08108,304,0.29059,214,-0.2895
ENSG00000109736,MFSD10,1,-6.0082,204,1.87606,147,0.69986,68,-0.5236,11,-3.1780,57,-0.7926,44,-1.1723,56,-0.8991
ENSG00000197386,HTT,2,-5.7222,204,0.96084,178,0.48585,132,0.00969,85,-0.6833,129,-0.0357,98,-0.4638,106,-0.3695
ENSG00000159788,RGS12,1,-6.1289,204,1.60451,61,-0.8310,39,-1.4880,105,0.01308,40,-1.4686,73,-0.5403,107,0.05233
ENSG00000163956,LRPAP1,83,-0.9085,204,0.65736,146,-0.0308,266,0.94503,134,-0.1706,32,-2.3305,168,0.19027,101,-0.6549
ENSG00000168824,NSG1,39,-1.5816,204,1.38987,73,-0.6708,113,0.01962,69,-0.7543,129,0.22721,48,-1.2776,74,-0.6974
ENSG00000072832,CRMP1,1,-6.9823,204,0.15864,87,-1.1789,414,1.31713,278,0.63019,206,0.14074,177,-0.0927,148,-0.4097
ENSG00000152969,JAKMIP1,1,-5.8330,204,2.33308,6,-3.7695,115,0.49449,18,-2.3068,89,0.07329,43,-1.0422,24,-2.0112
ENSG00000109501,WFS1,216,0.72882,204,0.84057,66,-1.1346,142,0.04730,51,-1.5047,36,-2.0076,188,0.49709,104,-0.4866
ENSG00000074211,PPP2R2C,480,1.02533,204,-0.4501,50,-2.4732,368,0.57307,440,0.87367,292,0.19590,210,-0.3241,194,-0.4887
ENSG00000179010,MRFAP1,73,-2.2709,204,-0.8778,394,0.29445,506,0.70546,365,0.16832,430,0.43624,462,0.55270,384,0.28140
ENSG00000178988,MRFAP1L1,1,-6.3952,204,1.08527,125,-0.0023,150,0.29056,115,-0.1395,101,-0.3279,102,-0.3170,86,-0.6422
ENSG00000170871,KIAA0232,9,-3.8274,204,1.19693,11,-3.5407,135,0.18360,201,0.84020,93,-0.4029,62,-1.0055,99,-0.3256
ENSG00000132405,TBC1D14,1,-5.9736,204,1.95943,3,-4.8575,75,-0.3443,94,0.01371,40,-1.2799,74,-0.3643,64,-0.6322
ENSG00000163995,ABLIM2,1,-5.8559,204,2.26762,42,-1.1028,76,-0.1863,12,-2.9267,92,0.10283,40,-1.1806,36,-1.4090
ENSG00000071127,WDR1,205,0.40587,204,0.51214,504,2.01068,133,-0.2818,53,-1.6692,65,-1.3682,88,-0.9180,46,-1.9811
ENSG00000038219,BOD1L1,564,1.98391,204,0.24251,107,-0.8039,123,-0.6028,103,-0.8632,202,0.18096,85,-1.1521,95,-1.0601
ENSG00000137449,CPEB2,291,1.52850,204,1.23976,17,-2.8891,99,-0.2806,41,-1.6135,50,-1.3113,35,-1.8374,77,-0.7118
ENSG00000118564,FBXL5,132,0.19131,204,1.26006,39,-1.6748,74,-0.7166,38,-1.7046,62,-0.9765,103,-0.1961,115,-0.0352
ENSG00000237765,FAM200B,148,0.60019,204,1.66988,25,-2.0883,75,-0.4788,19,-2.5321,97,-0.0814,55,-0.9592,46,-1.3124
ENSG00000169762,TAPT1,1,-5.8688,204,2.23187,0,-6.9637,85,-0.0367,32,-1.5289,101,0.23778,39,-1.2312,43,-1.1512
ENSG00000169744,LDB2,137,0.27352,204,1.30102,51,-1.2560,91,-0.3634,208,0.96477,101,-0.2116,35,-1.8117,18,-2.8898
ENSG00000151552,QDPR,1,-7.2644,204,-0.2265,435,1.06050,283,0.33894,46,-2.4145,170,-0.4670,217,-0.0825,378,0.94491
ENSG00000118579,MED28,48,-1.1557,204,1.63007,93,-0.1549,61,-0.8054,31,-1.8136,71,-0.5691,41,-1.4156,89,-0.2616
ENSG00000185774,KCNIP4,1,-5.9299,204,2.06932,1,-6.1951,122,0.47235,98,0.12946,26,-1.8759,56,-0.7375,41,-1.3151
ENSG00000109606,DHX15,1,-5.9046,204,2.13527,127,0.57261,51,-0.8437,28,-1.7353,35,-1.4016,47,-0.9692,39,-1.3617
ENSG00000168214,RBPJ,184,0.46885,204,0.85137,207,0.66136,36,-2.0030,69,-1.0512,113,-0.3140,75,-0.9254,108,-0.4077
ENSG00000169851,PCDH7,62,-1.7440,204,0.07375,15,-3.7971,450,1.39474,336,0.88011,272,0.52742,160,-0.3177,126,-0.7460
ENSG00000047365,ARAP2,11,-3.1409,204,1.99538,29,-1.7309,38,-1.3593,53,-0.8542,100,0.12429,38,-1.3341,68,-0.5228
ENSG00000109790,KLHL5,24,-1.9129,204,2.27404,64,-0.4486,17,-2.4223,3,-4.7642,77,-0.1633,37,-1.2928,56,-0.7309
ENSG00000035928,RFC1,6,-4.0322,204,1.91526,144,0.68496,30,-1.7341,15,-2.7327,102,0.11693,36,-1.4598,48,-1.1212
ENSG00000163682,RPL9,273,-1.1348,204,-1.7925,1733,1.93419,338,-0.8082,513,-0.1636,414,-0.4969,758,0.45963,812,0.65506
ENSG00000163683,SMIM14,177,0.93327,204,1.71982,8,-3.7223,88,-0.1960,22,-2.2610,33,-1.7019,74,-0.4753,45,-1.3173
ENSG00000078140,UBE2K,21,-2.9759,204,0.54268,95,-0.7738,225,0.58251,350,1.34129,118,-0.4526,122,-0.3911,93,-0.8824
ENSG00000121892,PDS5A,317,1.80080,204,1.40476,18,-2.7447,78,-0.5441,15,-2.9622,52,-1.1721,31,-1.9104,51,-1.2874
ENSG00000163697,APBB2,12,-3.2244,204,1.41484,259,1.42569,42,-1.4659,107,-0.0488,27,-2.1114,62,-0.9025,49,-1.3300
ENSG00000154277,UCHL1,327,-1.5391,204,-2.4997,466,-1.0091,3210,2.27341,1740,1.10219,1509,0.85559,855,-0.0719,563,-0.7814
ENSG00000064042,LIMCH1,1,-6.9123,204,0.25896,92,-1.0333,259,0.59614,192,0.11061,255,0.56870,237,0.45219,162,-0.1738
ENSG00000109133,TMEM33,1,-6.0784,204,1.71490,10,-3.3325,119,0.26468,86,-0.2385,98,-0.0378,87,-0.2210,46,-1.2817
ENSG00000014824,SLC30A9,1,-6.2120,204,1.43240,169,0.69433,69,-0.7270,81,-0.4781,87,-0.3699,68,-0.7543,63,-0.9272
ENSG00000124406,ATP8A1,220,0.52703,204,0.52016,35,-2.2853,268,0.85447,158,-0.0070,177,0.17453,89,-0.8885,94,-0.8769
ENSG00000163285,GABRG1,43,-1.7835,204,0.82002,19,-2.9651,4,-5.0791,102,-0.4861,196,0.55458,212,0.68285,172,0.38422
ENSG00000260878,AC104072.1,10,-3.3528,204,1.91785,13,-2.9616,122,0.41086,37,-1.4417,126,0.46441,74,-0.3852,24,-2.1993
ENSG00000151834,GABRA2,170,0.15501,204,0.57899,14,-3.5315,145,-0.0972,221,0.57731,158,0.03223,232,0.65520,75,-1.2028
ENSG00000109158,GABRA4,228,0.95039,204,1.03431,36,-1.8927,95,-0.4562,204,0.76066,116,-0.1559,66,-1.0257,24,-2.5968
ENSG00000163288,GABRB1,1,-5.9793,204,1.94550,36,-1.4529,67,-0.5161,53,-0.8709,104,0.16239,70,-0.4553,44,-1.2315
ENSG00000260918,AC107398.3,9,-4.3021,204,0.41411,62,-1.5174,211,0.37593,166,-0.0013,220,0.44919,184,0.16186,185,0.18406
ENSG00000075539,FRYL,255,1.44205,204,1.48941,89,-0.3041,28,-2.0440,49,-1.2112,7,-4.0149,27,-2.0895,62,-0.9314
ENSG00000109180,OCIAD1,25,-3.3448,204,-0.2848,211,-0.1755,531,1.35838,320,0.48786,413,0.91681,160,-0.6082,164,-0.6226
ENSG00000109184,DCUN1D4,313,1.54044,204,1.07010,89,-0.5387,87,-0.5735,40,-1.7510,83,-0.6439,64,-1.0500,49,-1.5242
ENSG00000163069,SGCB,1,-6.2795,204,1.29993,119,0.05023,72,-0.7301,132,0.21811,96,-0.2890,109,-0.0884,65,-0.9658
ENSG00000109189,USP46,1,-6.6332,204,0.68286,107,-0.5023,127,-0.2329,267,0.97060,167,0.20003,89,-0.7884,128,-0.2522
ENSG00000226950,DANCR,7,-3.8147,204,2.02177,0,-7.0434,42,-1.2022,61,-0.6222,63,-0.5938,70,-0.4323,78,-0.2790
ENSG00000072201,LNX1,1,-5.7937,204,2.44861,9,-3.2301,95,0.22331,35,-1.2983,50,-0.7693,42,-1.0304,31,-1.5587
ENSG00000134853,PDGFRA,1,-6.0891,204,1.69100,45,-1.2213,42,-1.3261,32,-1.7524,127,0.36397,44,-1.2798,105,0.06839
ENSG00000134851,TMEM165,59,-0.6625,204,2.09670,100,0.16644,35,-1.4528,13,-2.9144,15,-2.6138,68,-0.4406,45,-1.1561
ENSG00000128050,PAICS,1,-5.9253,204,2.08096,91,0.01537,21,-2.2027,73,-0.3305,33,-1.5243,79,-0.2119,42,-1.2550
ENSG00000174780,SRP72,1,-6.3156,204,1.23120,163,0.51843,132,0.17560,95,-0.3481,62,-0.9939,84,-0.5426,77,-0.7196
ENSG00000171476,HOPX,1,-8.0295,204,-1.1700,186,-1.1386,838,1.28247,586,0.66369,963,1.53585,637,0.80459,230,-0.8845
ENSG00000047315,POLR2B,1,-6.1418,204,1.57708,21,-2.3950,134,0.39278,106,0.02270,106,0.01452,48,-1.1932,63,-0.8469
ENSG00000163453,IGFBP7,262,-1.0955,204,-1.6880,4675,5.28462,43,-3.7468,13,-5.4088,2,-7.6368,96,-2.5749,83,-2.9228
ENSG00000150471,ADGRL3,122,-0.2506,204,0.74718,26,-2.5656,125,-0.2138,167,0.24248,167,0.24216,148,0.05179,106,-0.5134
ENSG00000145242,EPHA5,1,-6.0257,204,1.83474,43,-1.2454,132,0.49994,61,-0.7217,110,0.20531,52,-0.9635,28,-2.0021
ENSG00000083896,YTHDC1,170,0.49793,204,1.09736,162,0.41803,42,-1.6401,68,-0.9397,83,-0.6382,72,-0.8383,82,-0.7148
ENSG00000018189,RUFY3,30,-2.9623,204,-0.1049,111,-1.0124,332,0.70912,301,0.54310,398,1.01602,190,-0.1923,195,-0.1674
ENSG00000132463,GRSF1,116,-0.1435,204,1.04896,23,-2.5814,129,0.02410,188,0.63740,77,-0.7687,119,-0.1074,67,-1.0593
ENSG00000173542,MOB1B,1,-6.1624,204,1.53402,45,-1.3005,115,0.11840,99,-0.1204,175,0.81228,68,-0.6851,28,-2.1118
ENSG00000080493,SLC4A4,214,0.35835,204,0.35356,79,-1.1841,45,-2.0337,48,-1.9149,142,-0.3003,512,1.89490,117,-0.6450
ENSG00000132466,ANKRD17,315,1.12039,204,0.49915,137,-0.2467,87,-0.9337,168,0.07856,111,-0.5655,59,-1.5249,137,-0.2751
ENSG00000169116,PARM1,193,0.79953,204,1.23537,139,0.25412,93,-0.3734,113,-0.0754,55,-1.1640,41,-1.6132,28,-2.2859
ENSG00000138757,G3BP2,116,-0.8275,204,0.05982,153,-0.3972,370,1.03651,238,0.29600,252,0.38930,137,-0.5691,148,-0.4908
ENSG00000138760,SCARB2,248,0.77228,204,0.57844,164,0.09084,99,-0.6922,89,-0.8513,68,-1.2675,191,0.33974,115,-0.4987
ENSG00000138758,SEPTIN11,68,-1.3193,204,0.50039,204,0.38671,133,-0.2931,215,0.47533,153,-0.0740,105,-0.6626,137,-0.2706
ENSG00000118816,CCNI,165,-0.3222,204,0.01268,313,0.70764,122,-0.7848,74,-1.5338,123,-0.7687,253,0.35486,283,0.61569
ENSG00000138764,CCNG2,1,-5.8273,204,2.34947,56,-0.6234,36,-1.3081,32,-1.4870,34,-1.3616,83,-0.0324,37,-1.3339
ENSG00000138668,HNRNPD,1,-6.5195,204,0.86949,179,0.43773,127,-0.1172,119,-0.2181,85,-0.7265,157,0.21866,111,-0.3525
ENSG00000152795,HNRNPDL,206,-0.4343,204,-0.5478,357,0.43712,396,0.60608,399,0.62131,251,-0.1265,338,0.34489,218,-0.3821
ENSG00000145293,ENOPH1,1,-6.5963,204,0.74241,35,-2.1270,166,0.22950,132,-0.1336,149,0.05605,99,-0.5757,195,0.55054
ENSG00000249242,TMEM150C,1,-5.8472,204,2.29227,4,-4.4411,83,-0.0465,26,-1.7847,73,-0.2516,86,0.01314,28,-1.7855
ENSG00000145284,SCD5,91,-2.2009,204,-1.1674,194,-1.0698,421,0.12644,340,-0.2127,713,0.99992,691,0.94646,608,0.83651
ENSG00000138674,SEC31A,1,-6.0459,204,1.78795,50,-1.0225,58,-0.8217,153,0.71995,50,-1.0223,73,-0.4653,42,-1.3955
ENSG00000138663,COPS4,1,-5.9435,204,2.03468,73,-0.3551,39,-1.2859,61,-0.6348,52,-0.8752,49,-0.9637,60,-0.7080
ENSG00000163319,MRPS18C,1,-5.9084,204,2.12518,36,-1.3872,57,-0.6975,54,-0.7788,45,-1.0556,72,-0.3323,53,-0.8723
ENSG00000163625,WDFY3,4,-4.6773,204,1.47251,48,-1.2522,85,-0.3868,89,-0.3081,124,0.20543,92,-0.2554,71,-0.7127
ENSG00000109339,MAPK10,304,0.53247,204,-0.1405,66,-1.8243,327,0.65301,193,-0.1938,313,0.58001,229,0.07118,182,-0.3219
ENSG00000152583,SPARCL1,1855,-0.0413,204,-3.6381,3742,1.12104,1439,-0.4386,1743,-0.1395,2375,0.35537,5867,1.96017,1655,-0.2432
ENSG00000118785,SPP1,248,1.31995,204,1.36712,70,-0.7356,28,-2.1181,4,-4.6875,34,-1.8301,17,-2.8300,114,0.02362
ENSG00000163644,PPM1K,12,-3.8194,204,0.47611,89,-0.9262,157,-0.0518,201,0.34377,132,-0.3159,245,0.67023,167,0.05844
ENSG00000145337,PYURF,59,-1.0561,204,1.27212,113,-0.0457,71,-0.7719,105,-0.1628,127,0.13254,111,-0.0718,43,-1.6170
ENSG00000177432,NAP1L5,15,-3.1676,204,1.00504,54,-1.3225,142,0.15367,141,0.13825,169,0.42696,97,-0.4497,96,-0.5080
ENSG00000145335,SNCA,1,-6.9374,204,0.21349,22,-3.1450,401,1.31195,415,1.37291,225,0.32779,78,-1.2986,131,-0.5754
ENSG00000163110,PDLIM5,222,0.84863,204,0.94738,283,1.27046,2,-5.8904,42,-1.7437,25,-2.5124,155,0.25368,57,-1.3741
ENSG00000138696,BMPR1B,32,-1.4315,204,2.45420,5,-4.0757,20,-2.1507,23,-1.9404,19,-2.1928,116,0.54820,40,-1.1804
ENSG00000138698,RAP1GDS1,220,0.76318,204,0.84828,47,-1.6313,212,0.70235,113,-0.3080,63,-1.2055,73,-0.9739,88,-0.7611
ENSG00000168785,TSPAN5,27,-2.0748,204,1.47685,5,-4.5407,149,0.51404,88,-0.3206,83,-0.4260,84,-0.3917,73,-0.6688
ENSG00000151247,EIF4E,205,0.67079,204,0.88397,68,-1.0702,56,-1.3475,188,0.52745,75,-0.9223,71,-0.9869,109,-0.3752
ENSG00000197894,ADH5,1,-6.4402,204,1.00561,127,-0.0286,121,-0.1021,63,-1.1100,163,0.36897,156,0.29988,90,-0.6169
ENSG00000109270,LAMTOR3,93,-0.0302,204,1.91090,38,-1.4073,66,-0.5532,83,-0.2127,38,-1.3815,52,-0.9134,30,-1.8312
ENSG00000164031,DNAJB14,149,0.21122,204,0.98283,32,-2.1291,112,-0.2396,128,-0.0253,112,-0.2370,81,-0.7276,104,-0.3838
ENSG00000164032,H2AFZ,1,-6.1379,204,1.58552,126,0.29904,110,0.08083,54,-1.0187,52,-1.0621,63,-0.7827,67,-0.7571
ENSG00000138814,PPP3CA,7,-5.9470,204,-1.3436,162,-1.4953,989,1.39329,1123,1.62908,819,1.05720,436,0.01535,302,-0.6102
ENSG00000109332,UBE2D3,173,-0.2187,204,0.05326,229,0.22852,234,0.26516,180,-0.1549,331,0.83691,133,-0.6159,145,-0.5299
ENSG00000164039,BDH2,233,1.35297,204,1.60725,6,-4.1240,33,-1.7477,25,-2.1423,36,-1.5990,90,-0.2277,55,-1.0673
ENSG00000138801,PAPSS1,1,-6.4036,204,1.07018,93,-0.4661,194,0.70313,76,-0.7775,187,0.64241,100,-0.3533,61,-1.2026
ENSG00000109475,RPL34,735,-0.2445,204,-2.4356,2058,1.47794,716,-0.2847,736,-0.2429,984,0.21877,1013,0.26500,1295,0.76544
ENSG00000164089,ETNPPL,304,0.32275,204,-0.3823,68,-1.9633,87,-1.6075,141,-0.8776,244,-0.0301,956,2.42277,162,-0.7211
ENSG00000123739,PLA2G12A,56,-0.7589,204,2.02052,32,-1.6149,43,-1.1558,56,-0.7685,79,-0.2319,30,-1.6967,51,-0.9621
ENSG00000174720,LARP7,85,-0.2330,204,1.77641,54,-0.9178,29,-1.8389,21,-2.3219,66,-0.6281,64,-0.6582,77,-0.4267
ENSG00000145362,ANK2,1336,1.65454,204,-1.6054,129,-2.0691,505,-0.0072,645,0.38670,776,0.69202,574,0.19720,501,-0.0225
ENSG00000145349,CAMK2D,181,-0.2585,204,-0.0864,69,-1.7046,326,0.69511,503,1.45040,208,-0.0400,162,-0.4220,140,-0.7042
ENSG00000269893,SNHG8,2,-5.6779,204,1.66211,124,0.31395,62,-0.7716,59,-0.8537,51,-1.0506,57,-0.9069,79,-0.4450
ENSG00000164096,C4orf3,87,-1.2780,204,0.03065,340,0.86512,248,0.34229,143,-0.5290,132,-0.6524,175,-0.2119,235,0.28220
ENSG00000164111,ANXA5,57,-1.3124,204,0.88425,453,2.11904,31,-2.2102,4,-4.9964,34,-2.0745,127,-0.1093,87,-0.7445
ENSG00000138688,KIAA1109,721,2.31247,204,0.06350,83,-1.3262,84,-1.3018,278,0.55537,114,-0.8473,143,-0.4974,67,-1.7415
ENSG00000138685,FGF2,1,-6.0446,204,1.79097,158,0.77142,14,-2.8618,43,-1.2611,5,-4.2680,134,0.50648,56,-0.9257
ENSG00000164070,HSPA4L,26,-2.0363,204,1.76372,15,-2.8440,112,0.20213,69,-0.5575,57,-0.8534,70,-0.5336,64,-0.7253
ENSG00000164040,PGRMC2,42,-1.4818,204,1.42174,159,0.58821,118,0.10163,49,-1.2494,35,-1.7379,68,-0.7472,67,-0.8318
ENSG00000077684,JADE1,1,-6.0544,204,1.76872,152,0.69788,92,-0.1144,36,-1.5229,56,-0.8722,59,-0.7970,40,-1.4853
ENSG00000138650,PCDH10,1,-6.1773,204,1.50294,32,-1.8262,107,-0.0076,92,-0.2488,73,-0.6027,129,0.28833,69,-0.7423
ENSG00000151012,SLC7A11,396,1.51389,204,0.47660,86,-0.9762,18,-3.2524,50,-1.7870,183,0.19436,262,0.78731,87,-1.0290
ENSG00000109390,NDUFC1,1,-6.6494,204,0.65693,103,-0.5748,132,-0.1890,164,0.14780,129,-0.2355,209,0.53905,147,-0.0276
ENSG00000153130,SCOC,10,-4.5787,204,-0.2052,207,-0.1394,329,0.60483,429,1.05618,340,0.65903,240,0.08962,162,-0.5665
ENSG00000109436,TBC1D9,1,-5.9119,204,2.11611,15,-2.6824,53,-0.7925,143,0.76804,50,-0.8910,53,-0.8162,29,-1.8294
ENSG00000170153,RNF150,109,-0.0967,204,1.28886,19,-2.6744,88,-0.4349,232,1.15152,94,-0.3210,49,-1.3257,37,-1.8573
ENSG00000153147,SMARCA5,492,1.89856,204,0.44519,151,-0.1274,65,-1.4235,85,-1.0190,115,-0.5608,110,-0.6274,89,-1.0110
ENSG00000170390,DCLK2,369,1.34844,204,0.43517,103,-0.7266,247,0.65604,183,0.16720,79,-1.1219,102,-0.7505,60,-1.6412
ENSG00000145425,RPS3A,374,-0.2212,204,-1.3371,927,1.28326,233,-0.9493,462,0.11141,375,-0.2174,536,0.35371,608,0.63660
ENSG00000109670,FBXW7,158,-1.1061,204,-0.8572,61,-2.5179,636,1.11644,680,1.23537,693,1.26849,215,-0.6415,256,-0.4037
ENSG00000109654,TRIM2,200,-0.2172,204,-0.2285,91,-1.4177,276,0.29843,383,0.83771,276,0.29492,225,-0.0282,230,0.00702
ENSG00000171566,PLRG1,1,-5.7726,204,2.51410,2,-4.9587,54,-0.6419,33,-1.3577,64,-0.3586,48,-0.8084,40,-1.1842
ENSG00000164114,MAP9,33,-2.3335,204,0.53372,113,-0.5157,233,0.63360,162,0.04640,219,0.53215,106,-0.6142,128,-0.3582
ENSG00000061918,GUCY1B1,37,-2.8726,204,-0.4053,277,0.14894,499,1.13240,519,1.20425,251,-0.0044,217,-0.2335,180,-0.5733
ENSG00000109738,GLRB,156,0.46826,204,1.27780,15,-3.0746,155,0.45850,76,-0.6545,81,-0.5687,41,-1.5975,73,-0.7768
ENSG00000120251,GRIA2,203,-0.7469,204,-0.8785,148,-1.2203,682,1.21943,579,0.93127,511,0.71977,335,0.03442,270,-0.3341
ENSG00000164125,GASK1B,1,-5.7638,204,2.54232,0,-6.8588,5,-4.0833,25,-1.7878,19,-2.1880,114,0.55540,57,-0.6019
ENSG00000164124,TMEM144,1,-5.6767,204,2.83905,4,-4.1295,24,-1.7430,2,-5.3140,44,-0.8512,18,-2.1800,66,-0.2413
ENSG00000052795,FNIP2,100,-0.2281,204,1.29025,54,-1.1714,122,0.08589,131,0.19464,130,0.17807,34,-1.8385,46,-1.4975
ENSG00000109756,RAPGEF2,190,0.71338,204,1.14126,47,-1.4496,91,-0.4578,135,0.15434,101,-0.3040,56,-1.1951,58,-1.2338
ENSG00000109466,KLHL2,281,1.07103,204,0.69448,38,-2.0279,173,0.25901,136,-0.1179,162,0.15046,95,-0.6836,60,-1.4542
ENSG00000052802,MSMO1,66,-0.7374,204,1.54288,62,-0.8363,109,0.04431,81,-0.4239,52,-1.0861,71,-0.6324,58,-1.0030
ENSG00000109472,CPE,1052,-0.7868,204,-3.5091,1460,-0.2809,1543,-0.1944,1429,-0.3144,2249,0.40785,6770,2.44463,2044,0.28317
ENSG00000196104,SPOCK3,69,-0.6716,204,1.53931,74,-0.5527,81,-0.4232,38,-1.5707,19,-2.6039,46,-1.2683,116,0.14801
ENSG00000129116,PALLD,175,0.92220,204,1.73164,54,-0.9457,1,-6.1430,34,-1.6466,64,-0.6824,81,-0.3218,39,-1.5269
ENSG00000109572,CLCN3,1,-6.4590,204,0.97273,113,-0.2324,140,0.10681,82,-0.7173,141,0.12134,136,0.06189,107,-0.3405
ENSG00000198948,MFAP3L,66,-0.6390,204,1.75393,68,-0.5865,52,-0.9942,9,-3.5546,84,-0.2665,111,0.18466,45,-1.2821
ENSG00000164106,SCRG1,1,-6.8223,204,0.39121,25,-2.8454,58,-1.6152,146,-0.2210,293,0.91051,347,1.20191,185,0.16855
ENSG00000150625,GPM6A,883,-1.0424,204,-3.4987,783,-1.2229,3130,0.97352,3681,1.25773,2425,0.54260,3007,0.90440,2275,0.49580
ENSG00000150627,WDR17,119,0.29993,204,1.78355,48,-1.0835,87,-0.1883,47,-1.1215,31,-1.7488,66,-0.6162,36,-1.6285
ENSG00000129128,SPCS3,125,0.36866,204,1.74356,121,0.31632,36,-1.5425,37,-1.5047,38,-1.4585,55,-0.9058,35,-1.6710
ENSG00000218336,TENM3,1,-5.9806,204,1.94253,0,-7.0753,152,0.78570,163,0.90473,33,-1.5778,34,-1.5579,19,-2.5210
ENSG00000173320,STOX2,75,-0.7912,204,1.06898,36,-1.8801,144,0.21042,62,-1.0979,214,0.86935,76,-0.7814,84,-0.6933
ENSG00000151729,SLC25A4,142,-0.5354,204,0.02753,127,-0.7066,327,0.79412,270,0.47658,200,-0.0101,248,0.33647,142,-0.5875
ENSG00000154556,SORBS2,141,-0.2778,204,0.38765,388,1.40098,163,-0.0516,163,-0.0508,177,0.07392,100,-0.8044,56,-1.7910
ENSG00000083857,FAT1,98,0.12277,204,2.07167,79,-0.2106,12,-2.9397,5,-4.1271,38,-1.3382,60,-0.6365,46,-1.1096
ENSG00000073578,SDHA,1,-6.1067,204,1.65230,99,-0.0551,50,-1.1004,86,-0.2739,86,-0.2762,86,-0.2649,54,-1.0706
