source,ligand_complex,receptor_complex,target,APOE_carrier,lr_mean,n_sig_samples,lr_specificity
Oligo.4,NTRK3,PTPRD,Excit.L6b,E4+,0.01685823352516544,4,0.02933812387789446
Oligo.4,NTRK3,PTPRD,Inhib.Lamp5_Lhx6,E2+,0.0196386085808178,4,0.03810351340042876
Oligo.4,NTRK3,PTPRD,Inhib.Lamp5_Lhx6,E4+,0.013104658101131735,4,0.022805834441345065
Oligo.4,NTRK3,PTPRD,Inhib.Vip,E2+,0.014935676760591045,3,0.028978721035640424
Oligo.4,NTRK3,PTPRD,Inhib.Vip,E4+,0.010909594388175611,6,0.018985798905922873
Oligo.4,NTRK3,PTPRD,OPC.2,E2+,0.019205123065396495,7,0.03726244968261115
Oligo.4,NTRK3,PTPRD,OPC.2,E4+,0.013606416705486818,8,0.02367903720422021
Oligo.4,NTRK3,PTPRD,OPC.4,E2+,0.0252598367556895,4,0.049010016384418285
Oligo.4,NTRK3,PTPRD,OPC.4,E4+,0.0227383812967418,3,0.03957125438266004
Oligo.4,NTRK3,PTPRD,OPC.5,E2+,0.015828248532359628,5,0.030710519921822634
Oligo.4,NTRK3,PTPRD,OPC.5,E4+,0.01167798282223328,3,0.02032301345044046
Oligo.4,NTRK3,PTPRD,Oligo.1,E2+,0.028769326133259027,8,0.05581925009242644
Oligo.4,NTRK3,PTPRD,Oligo.1,E4+,0.030579592198421473,8,0.05321719281640927
Oligo.4,NTRK3,PTPRD,Oligo.2,E2+,0.02958384927932996,7,0.05739961631254593
Oligo.4,NTRK3,PTPRD,Oligo.2,E4+,0.024235820263889058,7,0.04217722432916554
Oligo.4,NTRK3,PTPRD,Oligo.4,E2+,0.019253206266074022,7,0.03735574238579895
Oligo.4,NTRK3,PTPRD,Oligo.4,E4+,0.017451315073269663,8,0.030370254551728176
Oligo.4,NTRK3,PTPRD,Oligo.5,E4+,0.027549500550510354,3,0.047943971040528256
Oligo.4,NXPH2,NRXN1,Astro.1,E2+,0.006157916114399882,3,0.012321655216846894
Oligo.4,NXPH2,NRXN1,Astro.2,E2+,0.004491215592758057,6,0.008986678124614969
Oligo.4,NXPH2,NRXN1,Astro.2,E4+,0.003062044712196709,6,0.017264440741851045
Oligo.4,NXPH2,NRXN1,Astro.3,E2+,0.019005712967772172,3,0.03802939793083992
Oligo.4,NXPH2,NRXN1,Astro.3,E4+,0.009728411218180341,4,0.05485079245238787
Oligo.4,NXPH2,NRXN1,Astro.4,E2+,0.010113817439114372,3,0.020237198606763644
Oligo.4,NXPH2,NRXN1,Excit.L2_5.2,E4+,0.006977296515677141,4,0.03933943934698931
Oligo.4,NXPH2,NRXN1,Excit.L6_CT,E2+,0.0078730799014173,3,0.01575360466718617
Oligo.4,NXPH2,NRXN1,Excit.L6_CT,E4+,0.016573558304394456,3,0.09344514601243675
Oligo.4,NXPH2,NRXN1,Excit.L6b,E2+,0.00982329006328595,3,0.019655869129468227
Oligo.4,NXPH2,NRXN1,Inhib.Lamp5_Lhx6,E2+,0.01031780629041729,4,0.020645369203299964
Oligo.4,NXPH2,NRXN1,Inhib.Sst,E4+,0.00828888287275789,4,0.046734434217392824
Oligo.4,NXPH2,NRXN1,OPC.2,E2+,0.011054372824643654,4,0.02211919877655156
Oligo.4,NXPH2,NRXN1,OPC.2,E4+,0.006821635427829704,3,0.03846178997229217
Oligo.4,NXPH2,NRXN1,OPC.4,E2+,0.016439586443343247,4,0.03289471832666667
Oligo.4,NXPH2,NRXN1,OPC.5,E2+,0.006593128519806276,4,0.013192491568932341
Oligo.4,NXPH2,NRXN1,OPC.5,E4+,0.004030007526804026,4,0.02272201508312011
Oligo.4,PSEN1,NCSTN,Astro.1,E2+,0.07173323231872288,5,0.5848756796207113
Oligo.4,PSEN1,NCSTN,Astro.1,E4+,0.04355976001475685,5,0.1396509582274892
Oligo.4,PSEN1,NCSTN,Astro.2,E2+,0.061037445527046194,5,0.4976677654273989
Oligo.4,PSEN1,NCSTN,Astro.2,E4+,0.052471303552663634,6,0.16822103285446297
Oligo.4,PSEN1,NCSTN,Astro.3,E2+,0.11241646984805849,6,0.9165857591751554
Oligo.4,PSEN1,NCSTN,Astro.3,E4+,0.07105492724815954,4,0.22779943401038963
Oligo.4,PSEN1,NCSTN,Astro.4,E2+,0.07131842463154113,4,0.5814935522564464
Oligo.4,PSEN1,NCSTN,Astro.4,E4+,0.0582227962739578,5,0.18666010298467162
Oligo.4,PSEN1,NCSTN,Excit.L2_5.2,E4+,0.05418886512994242,4,0.17372747090647342
Oligo.4,PSEN1,NCSTN,Excit.L5.1,E4+,0.06870504699046502,3,0.22026580596478684
Oligo.4,PSEN1,NCSTN,Excit.L6_CT,E2+,0.08776335636212045,4,0.7155770211220805
Oligo.4,PSEN1,NCSTN,Excit.L6_CT,E4+,0.07255147778900993,5,0.23259731896188668
Oligo.4,PSEN1,NCSTN,Excit.L6b,E2+,0.1063364264879168,4,0.8670122298995465
Oligo.4,PSEN1,NCSTN,Micro.1,E4+,0.31191880505251307,3,1.0
Oligo.4,PSEN1,NCSTN,OPC.2,E2+,0.06144682295365733,4,0.50100561725522
Oligo.4,PSEN1,NCSTN,OPC.2,E4+,0.056131134355590355,6,0.17995431325835068
Oligo.4,PSEN1,NCSTN,OPC.4,E4+,0.07574688199454685,6,0.24284166509869287
Oligo.4,PSEN1,NCSTN,Oligo.1,E2+,0.09637866384284521,8,0.785821782929853
Oligo.4,PSEN1,NCSTN,Oligo.1,E4+,0.09918980630598902,8,0.31799880192952756
Oligo.4,PSEN1,NCSTN,Oligo.2,E2+,0.10547976417009589,8,0.8600274483813409
Oligo.4,PSEN1,NCSTN,Oligo.2,E4+,0.10116093886483307,8,0.32431817904599286
Oligo.4,PSEN1,NCSTN,Oligo.4,E2+,0.07207355316425902,7,0.5876504797989279
Oligo.4,PSEN1,NCSTN,Oligo.4,E4+,0.06072868598152459,8,0.19469389148019023
Oligo.4,PSEN1,NOTCH1,Astro.1,E2+,0.19245890317795708,7,0.5250798905109488
Oligo.4,PSEN1,NOTCH1,Astro.1,E4+,0.13109367083889928,7,0.3546616315290758
Oligo.4,PSEN1,NOTCH1,Astro.2,E2+,0.20018788211630206,8,0.5461666334347359
Oligo.4,PSEN1,NOTCH1,Astro.2,E4+,0.15951402056801517,8,0.4315502222524371
Oligo.4,PSEN1,NOTCH1,Astro.3,E2+,0.36373233933208277,8,0.9923601026406338
Oligo.4,PSEN1,NOTCH1,Astro.3,E4+,0.2482408982425391,7,0.671592468343771
Oligo.4,PSEN1,NOTCH1,Astro.4,E2+,0.27587435928010756,8,0.7526597937204074
Oligo.4,PSEN1,NOTCH1,Astro.4,E4+,0.24217716051478685,8,0.6551875946231178
Oligo.4,PSEN1,NOTCH1,Astro.5,E2+,0.16584835234413006,4,0.4524791176314416
Oligo.4,PSEN1,NOTCH1,Astro.5,E4+,0.12238074990671728,6,0.3310896411086613
Oligo.4,PSEN1,NOTCH1,Micro.3,E2+,0.16783047680970983,3,0.4578868887461057
Oligo.4,PSEN1,NOTCH1,OPC.2,E2+,0.1870786421632208,6,0.5104010847093493
Oligo.4,PSEN1,NOTCH1,OPC.2,E4+,0.1360605021235009,8,0.3680989277437132
Oligo.4,PSEN1,NOTCH1,OPC.4,E2+,0.21686598068289054,5,0.5916689927679262
Oligo.4,PSEN1,NOTCH1,OPC.4,E4+,0.18445682913860076,6,0.49903065152070014
Oligo.4,PSEN1,NOTCH1,OPC.5,E2+,0.15044429173870807,4,0.41045267810299796
Oligo.4,PSEN1,NOTCH1,OPC.5,E4+,0.10730790428567497,5,0.29031147092290044
Oligo.4,PSEN1,NOTCH1,Oligo.1,E2+,0.20294746127263213,8,0.5536955110150173
Oligo.4,PSEN1,NOTCH1,Oligo.1,E4+,0.1873301852914705,8,0.5068042471078832
Oligo.4,PSEN1,NOTCH1,Oligo.2,E2+,0.18677711109790548,6,0.5095784264890902
Oligo.4,PSEN1,NOTCH1,Oligo.2,E4+,0.15840948312392888,8,0.4285619997890811
Oligo.4,PSEN1,NOTCH1,Oligo.4,E2+,0.16402491536643382,6,0.4475042888612856
Oligo.4,PSEN1,NOTCH1,Oligo.4,E4+,0.13004651523338878,8,0.35182865024829707
Oligo.4,PSEN1,NOTCH1,Vasc.Endo,E2+,0.1955701624343204,7,0.5335682464285333
Oligo.4,PSEN1,NOTCH1,Vasc.Endo,E4+,0.13250698727662574,8,0.35848522660016746
Oligo.4,S100A4,EGFR,Astro.1,E2+,0.00766753681688862,5,0.03062726793984186
Oligo.4,S100A4,EGFR,Astro.1,E4+,0.006169065380082707,6,0.021746533884373136
Oligo.4,S100A4,EGFR,Astro.2,E2+,0.00979977570107451,6,0.039144299312142514
Oligo.4,S100A4,EGFR,Astro.2,E4+,0.005877539209467821,7,0.02071887679908331
Oligo.4,S100A4,EGFR,Astro.3,E2+,0.039205189574520315,7,0.1566015102902858
Oligo.4,S100A4,EGFR,Astro.3,E4+,0.01965306407642581,5,0.06927889356621156
Oligo.4,S100A4,EGFR,Astro.4,E2+,0.040505875982088206,6,0.16179698206455204
Oligo.4,S100A4,EGFR,Astro.4,E4+,0.014451417193428212,5,0.05094260059047807
Oligo.4,S100A4,EGFR,Astro.5,E2+,0.0052717240307451636,5,0.021057414949596925
Oligo.4,S100A4,EGFR,Astro.5,E4+,0.0054040105361657,3,0.01904964382702997
Oligo.4,S100A4,EGFR,Inhib.Lamp5_Lhx6,E4+,0.012435449548136322,4,0.043836125621079663
Oligo.4,S100A4,EGFR,Inhib.Vip,E4+,0.0041528177949918975,3,0.014639072100936021
Oligo.4,S100A4,EGFR,OPC.2,E2+,0.02034637105123208,6,0.0812717007653566
Oligo.4,S100A4,EGFR,OPC.2,E4+,0.009653062107035086,6,0.03402794901093794
Oligo.4,S100A4,EGFR,OPC.4,E2+,0.03063162097453485,7,0.12235518203868921
Oligo.4,S100A4,EGFR,OPC.4,E4+,0.011429236548113514,5,0.04028913045216165
Oligo.4,S100A4,EGFR,OPC.5,E2+,0.011201626722294907,4,0.04474386379601811
Oligo.4,S100A4,ERBB3,OPC.2,E4+,0.01667885294141358,3,0.24931230414629718
Oligo.4,S100A4,ERBB3,OPC.4,E2+,0.03257738484213768,4,0.425709281702665
Oligo.4,S100A4,ERBB3,OPC.4,E4+,0.017867833468266755,3,0.2670849576840482
Oligo.4,S100A4,ERBB3,OPC.5,E4+,0.005805917050787927,3,0.0867857377661808
Oligo.4,S100A4,ERBB3,Oligo.1,E2+,0.06355245013020719,8,0.8304800408773277
Oligo.4,S100A4,ERBB3,Oligo.1,E4+,0.03027451648151278,8,0.4525376827431457
Oligo.4,S100A4,ERBB3,Oligo.2,E2+,0.07652495785819213,7,1.0
Oligo.4,S100A4,ERBB3,Oligo.2,E4+,0.031235678650709787,8,0.466904951038063
Oligo.4,S100A4,ERBB3,Oligo.3,E2+,0.00592086646221271,3,0.07737170496956858
Oligo.4,S100A4,ERBB3,Oligo.3,E4+,0.005534209567399682,6,0.08272430626515015
Oligo.4,S100A4,ERBB3,Oligo.4,E2+,0.04207776480168526,8,0.5498567523507726
Oligo.4,S100A4,ERBB3,Oligo.4,E4+,0.022521237802112647,8,0.33664315576101733
Oligo.4,S100A4,ERBB3,Oligo.5,E2+,0.038186112720347554,5,0.4990020744749703
Oligo.4,SPON1,APP,Excit.L2_5.2,E2+,0.04881457813651382,3,0.03370759536754755
Oligo.4,SPON1,APP,Excit.L2_5.2,E4+,0.04133062851105024,3,0.01692560086724967
Oligo.4,SPON1,APP,Excit.L6_CT,E4+,0.06940185148373003,3,0.02842124787305599
Oligo.4,SPON1,APP,Excit.L6b,E2+,0.09686998769835746,4,0.06689096727342395
Oligo.4,SPON1,APP,Excit.L6b,E4+,0.039768155640758925,3,0.016285741442866947
Oligo.4,SPON1,APP,Inhib.Lamp5_Lhx6,E2+,0.07069308963583877,4,0.04881521364504414
Oligo.4,SPON1,APP,Inhib.Lamp5_Lhx6,E4+,0.04418148348800896,4,0.018093074849831733
Oligo.4,SPON1,APP,Inhib.Pvalb,E4+,0.059076458299004084,4,0.024192822365435986
Oligo.4,SPON1,APP,OPC.4,E2+,0.10407953557754697,4,0.07186932685311888
Oligo.4,SPON1,APP,Oligo.1,E2+,0.08927715701095781,8,0.06164794204867613
Oligo.4,SPON1,APP,Oligo.1,E4+,0.061996566343647946,8,0.025388656666375124
Oligo.4,SPON1,APP,Oligo.2,E2+,0.10076765091839854,7,0.06958239388644721
Oligo.4,SPON1,APP,Oligo.2,E4+,0.07487519428713134,7,0.03066267557540113
Oligo.4,SPON1,APP,Oligo.3,E2+,0.04501022141316017,5,0.03108059904882504
Oligo.4,SPON1,APP,Oligo.3,E4+,0.02558202768038318,5,0.010476278863684187
Oligo.4,SPON1,APP,Oligo.4,E2+,0.07982542814354676,8,0.05512130463115131
Oligo.4,SPON1,APP,Oligo.4,E4+,0.056059856836495316,8,0.02295747235578554
Oligo.4,SPON1,APP,Oligo.5,E2+,0.08200557537668487,5,0.056626746726149736
Oligo.4,SPON1,APP,Oligo.5,E4+,0.06379344529127634,3,0.026124509397629635
Oligo.4,TAC1,TACR1,Excit.L6b,E2+,0.007619093484483402,3,0.07037031621832843
Oligo.4,TAC1,TACR1,Inhib.Lamp5_Lhx6,E2+,0.011685332667902129,8,0.10792629813917957
Oligo.4,TAC1,TACR1,Inhib.Lamp5_Lhx6,E4+,0.008691560680468497,7,0.0913254315991851
Oligo.4,TAC1,TACR1,Inhib.Pvalb,E2+,0.00957261531605872,6,0.08841313841329512
Oligo.4,TAC1,TACR1,Inhib.Pvalb,E4+,0.00490949091374413,8,0.05158583056751926
Oligo.4,TAC1,TACR1,Inhib.Sst,E2+,0.00938345955837733,5,0.08666608667942872
Oligo.4,TAC1,TACR1,Inhib.Sst,E4+,0.007818125651709917,4,0.08214792782193203
Oligo.4,TAC1,TACR1,Oligo.3,E2+,0.0035873979907792702,4,0.033133381487738756
Oligo.4,TAC1,TACR1,Oligo.5,E2+,0.007849020741572328,3,0.07249393549423204
Oligo.4,TGFB1,CAV1,Oligo.2,E2+,0.00692567718281166,4,0.011127791222908329
Oligo.4,TGFB1,CAV1,Vasc.Endo,E2+,0.010597448472657613,8,0.017027388223051346
Oligo.4,TGFB1,CAV1,Vasc.Endo,E4+,0.007011407229064432,8,0.012146055488139802
Oligo.4,TGFB1,CAV1,Vasc.PC,E2+,0.008843284863321059,8,0.014208896124695142
Oligo.4,TGFB1,CAV1,Vasc.PC,E4+,0.0057067075854977545,8,0.009885888056924766
Oligo.4,TGFB1,CXCR4,Astro.1,E2+,0.0020277325543858176,3,0.007815740393962736
Oligo.4,TGFB1,CXCR4,Astro.2,E2+,0.0026103518326061263,3,0.010061401942000132
Oligo.4,TGFB1,CXCR4,Astro.2,E4+,0.0015450663510218027,4,0.004794252337560502
Oligo.4,TGFB1,CXCR4,Astro.4,E2+,0.005376900969344746,6,0.020724854473312907
Oligo.4,TGFB1,CXCR4,Astro.4,E4+,0.003867522056800713,4,0.012000699289788605
Oligo.4,TGFB1,CXCR4,Macro,E2+,0.01012626316112631,3,0.03903090861619262
Oligo.4,TGFB1,CXCR4,Macro,E4+,0.008075852020127736,8,0.025058905981406455
Oligo.4,TGFB1,CXCR4,Micro.2,E4+,0.0032731212760872923,4,0.010156307733077463
Oligo.4,TGFB1,CXCR4,Micro.3,E2+,0.007142098697730697,5,0.02752867441457539
Oligo.4,TGFB1,CXCR4,Micro.3,E4+,0.01089802899701464,3,0.03381595939823965
Oligo.4,TGFB1,CXCR4,Oligo.1,E2+,0.004264534895361505,3,0.016437324326154086
Oligo.4,TGFB1,CXCR4,Oligo.4,E2+,0.002758446178613772,6,0.010632220297559867
Oligo.4,TGFB1,CXCR4,Oligo.4,E4+,0.0026123819107976135,3,0.00810607135037238
Oligo.4,TGFB1,CXCR4,Oligo.5,E2+,0.007623088515878811,3,0.029382612964140995
Oligo.4,TGFB1,EGFR,Astro.1,E2+,0.012133510457038156,7,0.06958084094808965
Oligo.4,TGFB1,EGFR,Astro.1,E4+,0.0066188386913356954,6,0.036778638320537786
Oligo.4,TGFB1,EGFR,Astro.2,E2+,0.012050373227680657,8,0.069104082111208
Oligo.4,TGFB1,EGFR,Astro.2,E4+,0.008269951709028448,7,0.04595331250976461
Oligo.4,TGFB1,EGFR,Astro.3,E2+,0.03124694224749046,8,0.17918874560952955
Oligo.4,TGFB1,EGFR,Astro.4,E2+,0.021690253029712992,6,0.12438494626333295
Oligo.4,TGFB1,EGFR,Astro.4,E4+,0.01145923531299159,5,0.06367507816109079
Oligo.4,TGFB1,EGFR,Astro.5,E2+,0.00962147730652802,5,0.05517533318338615
Oligo.4,TGFB1,EGFR,Astro.5,E4+,0.005964606028050448,6,0.03314328964042143
Oligo.4,TGFB1,EGFR,Inhib.Lamp5_Lhx6,E2+,0.01707646685052897,4,0.09792672352235524
Oligo.4,TGFB1,EGFR,Inhib.Lamp5_Lhx6,E4+,0.011845548308114635,5,0.06582168825218623
Oligo.4,TGFB1,EGFR,Inhib.Vip,E2+,0.008225557351125835,3,0.047170289240249054
Oligo.4,TGFB1,EGFR,Inhib.Vip,E4+,0.00570757149306955,4,0.03171503603902684
Oligo.4,TGFB1,EGFR,OPC.2,E2+,0.015387889069928226,5,0.08824340372826335
Oligo.4,TGFB1,EGFR,OPC.2,E4+,0.009510886588583988,6,0.05284876611467836
Oligo.4,TGFB1,EGFR,OPC.4,E2+,0.018403667547927844,6,0.10553768994125651
Oligo.4,TGFB1,EGFR,OPC.4,E4+,0.012762115643112474,4,0.07091474159316469
Oligo.4,TGFB1,EGFR,OPC.5,E2+,0.01309413726191357,4,0.07508965236397597
Oligo.4,TGFB1,EGFR,OPC.5,E4+,0.006975722531341497,5,0.03876172059314251
Oligo.4,TGFB1,EGFR,Vasc.Endo,E4+,0.004856769037184552,4,0.02698741579226343
Oligo.4,THBS1,CD36,Excit.L2,E2+,0.0010245344262224225,3,0.008766390256619459
Oligo.4,THBS1,CD36,Excit.L2,E4+,0.0009339156446546225,6,0.01581370633917061
Oligo.4,VCAN,EGFR,Astro.1,E2+,0.013735352477681128,5,0.04790109117609182
Oligo.4,VCAN,EGFR,Astro.1,E4+,0.008339520210418928,4,0.025410942038382296
Oligo.4,VCAN,EGFR,Astro.2,E2+,0.017365401276541386,7,0.060560635135405175
Oligo.4,VCAN,EGFR,Astro.2,E4+,0.01194414761072168,8,0.03639442497600043
Oligo.4,VCAN,EGFR,Astro.3,E2+,0.08458614541911598,6,0.29498832815095516
Oligo.4,VCAN,EGFR,Astro.3,E4+,0.02329691327118009,4,0.07098687908539023
Oligo.4,VCAN,EGFR,Astro.4,E2+,0.05761732879123096,6,0.20093644660639684
Oligo.4,VCAN,EGFR,Astro.4,E4+,0.023930653793987917,7,0.07291791867593218
Oligo.4,VCAN,EGFR,Astro.5,E2+,0.013493434556068183,4,0.047057419167008535
Oligo.4,VCAN,EGFR,Astro.5,E4+,0.009761933408663007,6,0.02974510736483032
Oligo.4,VCAN,EGFR,Inhib.Lamp5_Lhx6,E2+,0.02140088025071766,4,0.07463408877231203
Oligo.4,VCAN,EGFR,Inhib.Lamp5_Lhx6,E4+,0.01560573386294189,5,0.04755146443103536
Oligo.4,VCAN,EGFR,OPC.2,E2+,0.03388177582873767,6,0.11816034832869945
Oligo.4,VCAN,EGFR,OPC.2,E4+,0.01737597045512778,8,0.052945465321165626
Oligo.4,VCAN,EGFR,OPC.4,E2+,0.042833483386457705,6,0.14937880891067712
Oligo.4,VCAN,EGFR,OPC.4,E4+,0.03015204531534003,6,0.09187481491915384
Oligo.4,VCAN,EGFR,OPC.5,E2+,0.01920587130031874,6,0.06697914696894398
Oligo.4,VCAN,EGFR,OPC.5,E4+,0.012066350673686069,4,0.03676678392130537
Oligo.4,VCAN,TLR2,Macro,E2+,0.013847163248430884,6,0.050277224168651075
Oligo.4,VCAN,TLR2,Macro,E4+,0.007334175998382983,5,0.015443829602815064
Oligo.4,VCAN,TLR2,Micro.1,E2+,0.04397338209732788,5,0.15966155301965038
Oligo.4,VCAN,TLR2,Micro.1,E4+,0.07481348031063488,3,0.15753734873089295
Oligo.4,VCAN,TLR2,Micro.2,E2+,0.007932290550258717,8,0.02880110120832311
Oligo.4,VCAN,TLR2,Micro.2,E4+,0.004404306470592362,8,0.009274301389195045
Oligo.4,VCAN,TLR2,Micro.3,E2+,0.028991861534073727,7,0.105265626992611
Oligo.4,VCAN,TLR2,Micro.3,E4+,0.01425669642276677,5,0.030020821739322488
Oligo.4,VCAN,TLR2,Micro.4,E2+,0.03403456439396438,4,0.12357501625552372
Oligo.4,VCAN,TLR2,Micro.5,E2+,0.00553407040023167,8,0.020093480020831937
Oligo.4,VCAN,TLR2,Micro.5,E4+,0.0029418653788114246,7,0.006194788294527117
Oligo.4,VIP,ADRB1,Astro.1,E2+,0.003984277881483722,6,0.018870839256726727
Oligo.4,VIP,ADRB1,Astro.1,E4+,0.0023006193426202345,4,0.009179043355422741
Oligo.4,VIP,ADRB1,Astro.2,E2+,0.0031250190710554893,4,0.01480110933982669
Oligo.4,VIP,ADRB1,Astro.3,E2+,0.012840791630297055,3,0.06081817634020556
Oligo.4,VIP,ADRB1,Excit.L2,E2+,0.00427880848291721,4,0.020265832226887888
Oligo.4,VIP,ADRB1,Excit.L2,E4+,0.004789961816519881,6,0.01911105690982325
Oligo.4,VIP,ADRB1,Excit.L2_5.2,E2+,0.005892572473454469,7,0.02790914470899366
Oligo.4,VIP,ADRB1,Excit.L2_5.2,E4+,0.0075417979092722185,5,0.030090371190308454
Oligo.4,VIP,ADRB1,Excit.L5.1,E4+,0.006332723027864694,3,0.025266387252247537
Oligo.4,VIP,ADRB1,Excit.L5.2,E2+,0.010969934412722619,3,0.051957186500815405
Oligo.4,VIP,ADRB1,Excit.L5.2,E4+,0.008258376898782404,3,0.03294938810390517
Oligo.4,VIP,ADRB1,Inhib.Vip,E4+,0.006443875207072613,3,0.02570986377750234
Oligo.5,ANXA1,EGFR,Astro.1,E2+,0.001248686056334653,3,0.004870245530723467
Oligo.5,ANXA1,EGFR,Astro.2,E2+,0.0019780676801309403,4,0.007715049935693672
Oligo.5,ANXA1,EGFR,Astro.3,E2+,0.010746500839582653,4,0.04191453682002722
Oligo.5,ANXA1,EGFR,Astro.4,E2+,0.004180362104975376,5,0.016304650600747695
Oligo.5,ANXA1,EGFR,OPC.2,E2+,0.0024665539880173266,5,0.009620291245736526
Oligo.5,APOE,TREM2,Micro.1,E2+,0.0390647813638785,3,0.06330727120931001
Oligo.5,APOE,TREM2,Micro.2,E2+,0.00880676950143796,8,0.014271999633432966
Oligo.5,APOE,TREM2,Micro.2,E4+,0.003745563893886545,7,0.003439600215661092
Oligo.5,APOE,TREM2,Micro.3,E2+,0.026352289283347013,4,0.04270576888956148
Oligo.5,APOE,TREM2,Micro.3,E4+,0.007610799263927014,5,0.006989096309979964
Oligo.5,APOE,TREM2,Micro.5,E2+,0.005932761318799103,8,0.009614463890910382
Oligo.5,APOE,TREM2,Micro.5,E4+,0.002665995214725562,7,0.0024482182056721966
Oligo.5,APP,NCSTN,Astro.1,E2+,0.012764130852102751,4,0.014876261311614262
Oligo.5,APP,NCSTN,Astro.2,E4+,0.011287689754614269,3,0.013894697402070107
Oligo.5,APP,NCSTN,Astro.4,E2+,0.025675346617064682,3,0.02992394624964244
Oligo.5,APP,NCSTN,Excit.L2_5.2,E2+,0.026846945179750777,3,0.03128941379089369
Oligo.5,APP,NCSTN,Excit.L2_5.2,E4+,0.01873057764943483,4,0.023056596545673592
Oligo.5,APP,NCSTN,Excit.L5.1,E4+,0.02566181968927007,5,0.031588679979721604
Oligo.5,APP,NCSTN,Excit.L5.2,E2+,0.04017082770866303,3,0.04681805106999975
Oligo.5,APP,NCSTN,Excit.L6_CT,E2+,0.030532171397727393,3,0.03558444874832682
Oligo.5,APP,NCSTN,Inhib.Pvalb,E2+,0.022801645838335743,3,0.026574723007488154
Oligo.5,APP,NCSTN,Oligo.1,E2+,0.031942451353573945,4,0.03722809322273685
Oligo.5,APP,NCSTN,Oligo.1,E4+,0.010920293522987951,3,0.013442447244944577
Oligo.5,APP,NCSTN,Oligo.2,E2+,0.0355909051145971,4,0.04148027084150366
Oligo.5,APP,NCSTN,Oligo.2,E4+,0.015230385942093272,4,0.018747999686616137
Oligo.5,APP,NCSTN,Oligo.4,E2+,0.014473429303794968,4,0.016868404037315175
Oligo.5,APP,NCSTN,Oligo.4,E4+,0.00968917408895813,4,0.011926988158672346
Oligo.5,BCAN,EGFR,Astro.1,E2+,0.004578629218237597,5,0.009975396973253633
Oligo.5,BCAN,EGFR,Astro.1,E4+,0.004125736004809323,5,0.00768628396828815
Oligo.5,BCAN,EGFR,Astro.2,E2+,0.006669858997057174,5,0.014531530744235074
Oligo.5,BCAN,EGFR,Astro.2,E4+,0.002283717262185946,8,0.004254586178073698
Oligo.5,BCAN,EGFR,Astro.4,E2+,0.009744062393661346,4,0.021229255717356045
Oligo.5,BCAN,EGFR,Astro.5,E2+,0.004033111318890871,4,0.00878688457300873
Oligo.5,BCAN,EGFR,Astro.5,E4+,0.002091465998370673,6,0.003896420312583532
Oligo.5,BCAN,EGFR,Inhib.Lamp5_Lhx6,E2+,0.00846881110039269,5,0.01845088313362747
Oligo.5,BCAN,EGFR,OPC.2,E4+,0.004396617076187028,3,0.008190937885508285
Oligo.5,BCAN,EGFR,OPC.4,E2+,0.007097802353430286,3,0.015463885092755904
Oligo.5,BCAN,EGFR,OPC.5,E4+,0.003272647782274841,4,0.006096972795503776
Oligo.5,CD14,ITGB2,Micro.2,E2+,0.0018782197236520352,3,0.007310069730199576
Oligo.5,CD14,ITGB2,Micro.2,E4+,0.002070316275419837,3,0.008952722658556999
Oligo.5,CD14,ITGB2,Micro.3,E2+,0.0021310197425236602,5,0.008293972594425759
Oligo.5,CDH1,EGFR,Astro.1,E2+,0.00364608967609918,6,0.034250285638542564
Oligo.5,CDH1,EGFR,Astro.1,E4+,0.0021477169617284348,6,0.021923159905067102
Oligo.5,CDH1,EGFR,Astro.2,E2+,0.0033114776828892,6,0.03110703976045842
Oligo.5,CDH1,EGFR,Astro.2,E4+,0.002271070715019782,6,0.023182312813241762
Oligo.5,CDH1,EGFR,Astro.3,E2+,0.01401179027614621,4,0.13162260446067717
Oligo.5,CDH1,EGFR,Astro.3,E4+,0.009450219406544308,4,0.09646460631428194
Oligo.5,CDH1,EGFR,Astro.5,E2+,0.0034044517224261703,4,0.031980410328380726
Oligo.5,CDH1,EGFR,Inhib.Lamp5_Lhx6,E2+,0.008816808719456854,3,0.08282248762045413
Oligo.5,CDH1,EGFR,Inhib.Lamp5_Lhx6,E4+,0.005694142799705054,3,0.05812386145135115
Oligo.5,CDH1,EGFR,Inhib.Vip,E4+,0.002291030464062331,3,0.023386055102250208
Oligo.5,CDH1,EGFR,OPC.4,E2+,0.0070596222701785035,4,0.066315998983469
Oligo.5,CDH1,EGFR,OPC.5,E2+,0.005068840306159158,3,0.047615183323698976
Oligo.5,CDH1,EGFR,OPC.5,E4+,0.0026958898363171127,5,0.02751872105180048
Oligo.5,CNTN2,NRP1,Astro.1,E2+,0.013297908587801634,5,0.030864336425392238
Oligo.5,CNTN2,NRP1,Astro.1,E4+,0.008187746190433613,5,0.01840993481095617
Oligo.5,CNTN2,NRP1,Astro.2,E2+,0.021661507059648116,5,0.05027617966807771
Oligo.5,CNTN2,NRP1,Astro.2,E4+,0.0075986596799316,5,0.017085389080773814
Oligo.5,CNTN2,NRP1,Astro.3,E2+,0.029326888003267937,5,0.0680674657722473
Oligo.5,CNTN2,NRP1,Astro.3,E4+,0.030047906620562104,3,0.06756193819693267
Oligo.5,CNTN2,NRP1,Excit.L5.2,E2+,0.04521297720387255,3,0.10493894810601993
