Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000156162,DPY19L4,35,0.70055,53,1.40392,14,-0.8552,28,0.41020,6,-1.9480,18,-0.4099
ENSG00000164941,INTS8,0,-6.0784,23,-0.0665,17,-0.6201,33,0.62926,21,-0.1642,37,0.79855
ENSG00000156170,NDUFAF6,0,-5.6251,18,0.05412,13,-0.5058,18,0.06064,56,1.97624,13,-0.4197
ENSG00000156467,UQCRB,834,0.45613,1220,1.08942,463,-0.6151,618,-0.0276,906,0.59015,429,-0.6346
ENSG00000156471,PTDSS1,42,-0.5044,18,-1.7602,52,-0.2175,59,0.05187,97,0.83819,75,0.46483
ENSG00000169439,SDC2,153,1.69027,18,-1.6672,32,-1.0822,98,1.22290,34,-0.7766,22,-1.4933
ENSG00000180543,TSPYL5,11,-2.1459,5,-3.2600,44,-0.1047,41,-0.2194,39,-0.2438,100,1.48683
ENSG00000147649,MTDH,80,-0.4751,158,0.59804,118,0.19311,88,-0.3819,60,-0.9160,133,0.36026
ENSG00000104341,LAPTM4B,48,-0.3312,63,0.10118,32,-1.1987,107,1.29647,81,0.50227,36,-0.8376
ENSG00000132561,MATN2,60,1.80259,37,0.97596,7,-1.8045,21,0.06266,32,0.69938,11,-0.9223
ENSG00000156482,RPL30,2980,2.19625,2424,1.79030,503,-1.0114,599,-0.6268,463,-0.9235,226,-2.0967
ENSG00000132541,RIDA,6,-2.8249,36,-0.2049,23,-1.0745,79,1.46668,63,0.69808,28,-0.6316
ENSG00000104361,NIPAL2,0,-5.7325,0,-7.9293,19,0.03041,19,0.03286,4,-2.1142,44,1.64635
ENSG00000253948,VPS13B-DT,0,-6.7124,50,0.45371,35,-0.1501,54,0.74989,50,0.45176,24,-0.7239
ENSG00000164919,COX6C,446,-0.4898,505,-0.2990,394,-0.8721,788,0.51141,1488,1.48349,481,-0.4071
ENSG00000147669,POLR2K,151,0.97777,84,0.03666,60,-0.6441,80,-0.0536,102,0.34193,86,0.07543
ENSG00000034677,RNF19A,0,-6.6313,33,-0.0871,35,-0.0112,27,-0.4976,30,-0.2753,70,1.28577
ENSG00000186106,ANKRD46,0,-7.7273,44,-0.8409,62,-0.4512,95,0.43593,112,0.60421,116,0.74689
ENSG00000070756,PABPC1,1198,3.13370,226,0.00701,140,-0.9234,135,-0.9111,108,-1.1203,98,-1.3411
ENSG00000164924,YWHAZ,322,-1.8122,275,-2.0453,744,-0.7211,1057,-0.0153,2068,1.08474,1988,1.17325
ENSG00000261087,AP003469.4,0,-6.3471,24,-0.2884,23,-0.4682,27,-0.1433,57,1.09345,47,0.88577
ENSG00000120963,ZNF706,142,0.08056,130,-0.0529,81,-0.9900,122,-0.1876,340,1.54721,157,0.26987
ENSG00000104490,NCALD,30,-2.9107,27,-3.0860,398,1.69467,128,-0.9266,25,-3.1845,258,0.32429
ENSG00000048392,RRM2B,13,-1.5338,41,0.15211,35,-0.1001,34,-0.1460,52,0.55142,47,0.41609
ENSG00000104517,UBR5,73,1.14505,25,-0.5599,25,-0.7308,36,0.00025,28,-0.4124,50,0.57075
ENSG00000155090,KLF10,0,-5.9941,0,-5.1294,25,0.23615,14,-0.7949,40,0.91059,43,1.22271
ENSG00000155096,AZIN1,43,-2.2172,138,-0.4773,144,-0.5462,176,-0.1231,362,1.07374,304,0.88337
ENSG00000155097,ATP6V1C1,30,-2.5826,41,-2.1372,145,-0.3395,196,0.26050,248,0.59204,284,0.92841
ENSG00000164929,BAALC,30,-2.7546,150,-0.3600,163,-0.3204,276,0.78090,282,0.63880,167,-0.2208
ENSG00000164933,SLC25A32,0,-6.2180,18,-0.5912,26,0.00014,25,-0.1090,28,0.10144,45,0.98471
ENSG00000164934,DCAF13,0,-5.3848,20,0.46402,14,-0.1585,26,1.21683,4,-1.7328,10,-0.6383
ENSG00000176406,RIMS2,0,-7.3531,11,-2.4147,91,1.08038,59,0.01331,17,-1.8791,68,0.25707
ENSG00000147650,LRP12,0,-6.7175,8,-2.2847,39,0.09281,31,-0.3678,73,1.06917,61,0.86915
ENSG00000254615,AC027031.2,9,-1.2726,8,-1.4831,18,-0.3208,37,1.12665,18,-0.2752,20,-0.1218
ENSG00000164830,OXR1,0,-8.4320,55,-1.2350,136,0.19876,136,0.18179,99,-0.3477,192,0.78954
ENSG00000147655,RSPO2,0,-6.9443,7,-2.6360,21,-1.3909,64,0.78140,117,1.64284,63,0.65387
ENSG00000104408,EIF3E,331,2.08592,128,0.40811,63,-0.8748,73,-0.5431,142,0.58036,55,-0.9502
ENSG00000104412,EMC2,0,-6.4352,131,1.79128,34,-0.5868,55,0.38558,27,-0.7818,42,-0.1108
ENSG00000120526,NUDCD1,0,-5.5912,10,-0.8401,21,0.45008,15,-0.2034,11,-0.5943,27,0.83272
ENSG00000120533,ENY2,47,-0.4309,65,0.06173,58,-0.1628,58,-0.1156,79,0.38885,75,0.32000
ENSG00000147654,EBAG9,25,-0.2077,11,-1.4503,27,-0.1186,30,0.11603,29,0.02587,39,0.57400
ENSG00000147642,SYBU,0,-8.6288,7,-4.2891,115,-0.4336,180,0.47290,194,0.49595,252,1.06521
ENSG00000164794,KCNV1,0,-7.4111,2,-4.4781,51,-0.3635,51,-0.3197,74,0.29655,149,1.76292
ENSG00000164796,CSMD3,8,-1.3272,5,-2.1457,14,-0.6753,27,0.58761,18,-0.1530,37,1.07985
ENSG00000104447,TRPS1,17,-0.4409,14,-0.7398,19,-0.3098,38,1.10622,18,-0.3720,15,-0.6256
ENSG00000147677,EIF3H,147,-0.2493,161,-0.0988,102,-1.0117,217,0.47049,436,1.55417,129,-0.4808
ENSG00000164754,RAD21,78,-1.0000,189,0.36641,152,0.02807,161,0.13715,147,-0.0360,148,-0.0251
ENSG00000182197,EXT1,0,-5.5562,0,-4.4292,13,-0.4859,24,0.70507,13,-0.3959,32,1.19498
ENSG00000177570,SAMD12,5,-4.1764,10,-3.1540,91,0.19787,86,0.07732,121,0.60522,119,0.64895
ENSG00000147676,MAL2,0,-8.5191,8,-4.0906,134,0.03058,108,-0.3693,236,0.94128,240,1.11763
ENSG00000136999,CCN3,94,1.29595,12,-1.8843,38,-0.2563,29,-0.6639,24,-0.8531,71,0.93546
ENSG00000136960,ENPP2,19,-2.1400,808,5.93266,18,-2.5440,11,-3.1056,0,-9.6316,7,-3.6171
ENSG00000064313,TAF2,0,-5.3089,8,-0.7254,21,1.01059,14,0.03350,0,-7.1593,16,0.21820
ENSG00000172172,MRPL13,12,-0.6323,19,-0.0055,17,-0.2050,26,0.69794,7,-1.4199,20,0.08711
ENSG00000136986,DERL1,16,-1.6837,25,-1.0368,51,0.07854,44,-0.2215,95,1.05662,60,0.35031
ENSG00000165156,ZHX1,54,-0.0210,30,-0.9170,41,-0.5679,69,0.45569,90,0.79963,56,0.02693
ENSG00000156804,FBXO32,0,-5.8557,51,1.50484,15,-0.6059,14,-0.6353,26,0.36861,33,0.84532
ENSG00000176853,FAM91A1,7,-1.8792,27,0.11668,23,-0.1746,27,0.19453,17,-0.5406,36,0.69218
ENSG00000164983,TMEM65,0,-7.2478,8,-2.7408,51,-0.1167,57,0.10308,93,0.86690,87,0.84676
ENSG00000170881,RNF139,28,-0.0795,32,0.15019,23,-0.5073,27,-0.1345,26,-0.1555,46,0.81694
ENSG00000147684,NDUFB9,157,-0.7045,343,0.52269,211,-0.3259,312,0.46717,330,0.46189,178,-0.5556
ENSG00000170873,MTSS1,42,-0.3344,115,1.28529,32,-0.9571,111,1.71516,0,-7.5113,7,-3.0532
ENSG00000104549,SQLE,20,-1.2003,65,0.61168,36,-0.4076,46,0.09222,35,-0.3443,63,0.63698
ENSG00000164961,WASHC5,54,1.02633,55,1.04149,19,-0.8428,33,0.27874,14,-1.0781,24,-0.3100
ENSG00000173334,TRIB1,0,-5.4656,7,-1.2110,18,0.27345,22,0.74529,15,-0.0910,14,-0.2221
ENSG00000153310,FAM49B,0,-7.6589,66,-0.1517,58,-0.4562,77,0.11566,90,0.34749,125,1.01470
ENSG00000153317,ASAP1,43,-1.0111,20,-2.1083,106,0.54235,83,-0.0046,17,-2.3674,125,0.72256
ENSG00000132294,EFR3A,49,-1.6755,31,-2.3522,204,0.73685,153,0.04573,109,-0.4983,165,0.17165
ENSG00000184156,KCNQ3,0,-7.7765,5,-4.0464,106,0.71297,115,0.77579,16,-2.3274,77,-0.0431
ENSG00000129295,LRRC6,0,-4.9585,1,-2.8153,21,1.80720,8,-0.4706,3,-1.7712,8,-0.4443
ENSG00000129292,PHF20L1,19,-1.2545,56,0.37663,39,-0.2634,29,-0.7161,74,0.82635,68,0.78401
ENSG00000104419,NDRG1,203,0.95145,604,3.13218,76,-0.7757,47,-1.5136,13,-3.1743,45,-1.4915
ENSG00000008513,ST3GAL1,0,-5.4766,6,-1.4896,24,1.07762,12,-0.4843,14,-0.1675,17,0.19074
ENSG00000131773,KHDRBS3,22,-2.1454,51,-0.8929,124,0.70784,72,-0.4384,94,0.03478,111,0.33126
ENSG00000147724,FAM135B,0,-5.3723,2,-2.5289,14,-0.0445,15,0.00735,21,0.59804,25,0.98695
ENSG00000167632,TRAPPC9,26,-0.4472,28,-0.3562,43,0.42559,37,0.09881,12,-1.6142,38,0.11000
ENSG00000123908,AGO2,0,-5.7723,37,0.44584,30,0.19572,31,0.25197,23,-0.2894,28,0.04088
ENSG00000169398,PTK2,147,0.59159,213,1.21481,63,-0.9431,65,-0.7940,194,1.05404,109,0.12314
ENSG00000105339,DENND3,0,-5.2103,17,0.43712,16,0.47160,10,-0.4798,8,-0.6631,18,0.58933
ENSG00000022567,SLC45A4,66,2.12802,5,-1.9217,19,-0.0109,5,-2.0318,2,-3.1272,32,0.92251
ENSG00000184489,PTP4A3,167,3.64139,6,-2.0310,19,-0.6458,12,-1.3044,0,-8.0351,13,-1.1002
ENSG00000181790,ADGRB1,0,-8.3469,20,-2.5898,106,-0.2105,162,0.66917,88,-0.4469,193,0.91739
ENSG00000198576,ARC,13,-1.3629,1,-4.2085,55,1.28510,30,-0.1845,4,-3.1534,35,0.08311
ENSG00000180155,LYNX1,50,-1.3626,41,-1.6391,191,1.11332,92,-0.5231,50,-1.3650,144,0.28105
ENSG00000160932,LY6E,406,1.11070,83,-1.3847,170,-0.3957,157,-0.4993,280,0.49111,275,0.51905
ENSG00000176956,LY6H,4,-6.8768,75,-2.7179,546,0.37908,421,-0.1755,356,-0.4050,829,1.09559
ENSG00000250571,GLI4,0,-5.6853,24,0.43977,23,0.53557,17,-0.1235,1,-3.8518,25,0.55997
ENSG00000158106,RHPN1,11,-2.3265,46,-0.2366,43,-0.4273,41,-0.4961,98,0.96945,96,1.08073
ENSG00000014164,ZC3H3,0,-5.5914,10,-0.7635,18,0.13780,13,-0.5386,13,-0.4352,35,1.38275
ENSG00000147813,NAPRT,95,1.97491,6,-2.3038,33,0.20560,18,-0.8512,6,-2.3237,32,0.12584
ENSG00000104529,EEF1D,908,3.22203,400,1.48017,75,-1.4656,70,-1.4897,62,-1.4751,47,-1.9979
ENSG00000104524,PYCR3,0,-5.3227,7,-1.0084,18,0.62308,14,0.01395,0,-5.2425,23,0.85187
ENSG00000104522,TSTA3,36,0.57625,3,-2.8023,20,-0.4822,34,0.61518,26,0.07399,27,0.12295
ENSG00000183309,ZNF623,0,-6.0781,13,-0.9655,23,-0.0456,34,0.73686,12,-0.9790,33,0.55101
ENSG00000180900,SCRIB,25,-0.1340,51,1.01425,22,-0.3949,41,0.85091,6,-2.0770,15,-0.9084
ENSG00000179950,PUF60,61,-0.6866,148,0.70058,72,-0.5844,136,0.71764,61,-0.6942,92,-0.0653
ENSG00000185189,NRBP2,35,-1.1082,179,1.50129,60,-0.3989,81,0.20848,23,-1.7074,76,0.08250
ENSG00000178209,PLEC,272,1.22692,104,-0.3374,104,-0.4357,140,0.15610,52,-1.3866,142,0.16445
ENSG00000178719,GRINA,34,-2.7580,95,-1.2456,121,-1.1191,307,0.72897,465,1.27024,294,0.55411
ENSG00000178896,EXOSC4,0,-5.3653,21,0.57520,16,0.21578,17,0.31377,1,-3.7624,18,0.42395
ENSG00000197858,GPAA1,12,-2.1524,65,0.38426,41,-0.4178,62,0.38735,82,0.77273,50,-0.0332
ENSG00000179091,CYC1,62,-0.8089,89,-0.2475,73,-0.7199,149,0.73750,126,0.29515,119,0.22142
ENSG00000179526,SHARPIN,30,0.11696,37,0.48878,25,-0.1823,22,-0.3835,52,1.03870,21,-0.4157
ENSG00000179632,MAF1,114,1.22118,76,0.53750,44,-0.4251,52,-0.0733,29,-0.9352,49,-0.1666
ENSG00000179832,MROH1,70,0.55041,12,-2.0492,50,0.02064,45,-0.1768,34,-0.5628,71,0.64942
ENSG00000261236,BOP1,19,-1.1242,14,-1.6233,43,0.14688,44,0.14073,41,0.01567,54,0.51333
ENSG00000185122,HSF1,23,-0.8868,43,0.04596,53,0.55027,37,-0.2261,20,-1.1036,46,0.15656
ENSG00000185000,DGAT1,40,-0.1016,23,-0.9362,34,-0.4512,47,0.20579,41,-0.0556,64,0.74195
ENSG00000261678,SCRT1,0,-6.4840,8,-1.9838,38,0.41454,48,0.83736,23,-0.4986,27,-0.2628
ENSG00000185803,SLC52A2,68,2.16797,20,0.02980,15,-0.4826,8,-1.4183,23,0.30367,17,-0.1836
ENSG00000071894,CPSF1,29,-0.2479,26,-0.3996,31,-0.1660,40,0.31382,32,-0.0915,37,0.17873
ENSG00000160948,VPS28,256,1.17390,99,-0.3648,91,-0.6310,152,0.39433,131,0.07648,96,-0.4503
ENSG00000187954,CYHR1,119,0.67480,71,-0.1434,71,-0.2097,74,-0.1001,89,0.19740,77,-0.0302
ENSG00000167702,KIFC2,17,-2.7159,23,-2.2719,147,0.81316,97,-0.1546,96,-0.1384,122,0.26236
ENSG00000160972,PPP1R16A,29,-0.0281,4,-2.8242,23,-0.5048,59,1.51258,29,-0.0267,13,-1.2917
ENSG00000167700,MFSD3,0,-5.7000,13,-0.4955,10,-1.0457,37,1.57115,7,-1.3456,23,0.41536
ENSG00000160959,LRRC14,31,0.21878,11,-1.3802,17,-0.8704,44,1.06024,5,-2.3583,37,0.56520
ENSG00000254402,LRRC24,42,1.34515,1,-3.7469,19,0.02744,18,-0.0402,0,-7.5565,25,0.51930
ENSG00000213563,C8orf82,24,-0.1764,21,-0.3485,29,0.19445,37,0.65009,2,-3.7608,23,-0.2393
ENSG00000147799,ARHGAP39,0,-5.6117,5,-1.7806,25,0.86319,11,-0.7788,11,-0.7094,29,0.96442
ENSG00000161016,RPL8,1968,2.15173,1020,0.94708,367,-0.8676,474,-0.3448,357,-0.7200,300,-1.0541
ENSG00000170619,COMMD5,0,-6.0394,24,0.07263,30,0.55575,24,0.08749,13,-0.8743,25,0.12398
ENSG00000182307,C8orf33,0,-6.9636,45,0.02120,43,-0.0867,72,1.00608,32,-0.5139,36,-0.3722
ENSG00000181404,WASHC1,177,1.60462,79,0.23712,52,-0.5506,53,-0.4501,35,-1.0011,78,0.25392
ENSG00000107104,KANK1,30,0.12375,86,1.95393,25,-0.1515,24,-0.2034,0,-7.4614,18,-0.6366
ENSG00000080503,SMARCA2,149,0.06529,41,-1.8881,94,-0.8267,201,0.70084,203,0.56425,171,0.31613
ENSG00000147852,VLDLR,12,-1.8229,35,-0.2940,17,-1.6445,63,0.80302,62,0.59106,72,0.95849
ENSG00000080298,RFX3,29,-0.9590,16,-1.8063,25,-1.4698,44,-0.4204,217,2.42193,83,0.73775
ENSG00000106688,SLC1A1,14,-1.4073,4,-3.0789,31,-0.2683,43,0.37046,61,0.86077,47,0.49610
ENSG00000106993,CDC37L1,2,-3.9957,14,-1.6229,33,-0.5297,62,0.76751,84,1.08567,48,0.17947
ENSG00000147853,AK3,96,0.90597,50,-0.1410,33,-0.9759,94,1.17183,18,-1.6484,39,-0.5727
ENSG00000099219,ERMP1,0,-5.4588,63,2.45567,11,-0.6817,15,-0.0574,12,-0.3587,11,-0.5699
ENSG00000183354,KIAA2026,144,1.89350,51,0.12655,45,-0.1051,32,-0.7101,18,-1.4314,39,-0.3207
ENSG00000137040,RANBP6,47,0.05492,15,-1.6447,39,-0.3104,65,0.72931,35,-0.3784,48,0.10312
ENSG00000147854,UHRF2,21,-0.1561,37,0.77702,14,-0.9514,29,0.44868,23,-0.0207,26,0.22457
ENSG00000137038,DMAC1,98,0.01374,120,0.34486,60,-0.9475,119,0.41321,141,0.59743,104,0.11669
ENSG00000153707,PTPRD,0,-8.2328,217,1.14074,108,-0.0098,112,0.07511,35,-1.6839,139,0.44074
ENSG00000107186,MPDZ,0,-7.2975,70,0.34212,46,-0.4333,83,0.80731,76,0.47057,49,-0.2311
ENSG00000147862,NFIB,35,-1.6381,104,0.00283,128,0.48762,108,0.08941,33,-1.7348,116,0.20757
ENSG00000175893,ZDHHC21,31,-0.8268,34,-0.6875,66,0.47419,63,0.33107,19,-1.5287,52,-0.0494
ENSG00000155158,TTC39B,33,0.46873,0,-7.1762,27,0.21573,39,1.03281,0,-7.9411,16,-0.6301
ENSG00000164975,SNAPC3,0,-6.7635,19,-1.1016,40,0.05404,45,0.27426,46,0.27277,54,0.58317
ENSG00000164985,PSIP1,96,-1.0662,116,-0.7820,197,0.05494,179,-0.1395,267,0.52201,253,0.48380
ENSG00000107295,SH3GL2,0,-8.7664,13,-3.6093,147,-0.1383,97,-0.8615,330,1.22410,329,1.42774
ENSG00000155876,RRAGA,77,-0.7825,89,-0.5639,87,-0.7782,153,0.35035,188,0.60639,190,0.70862
ENSG00000137154,RPS6,3227,2.68285,1982,1.68674,415,-1.0918,374,-1.1779,316,-1.2764,220,-1.9133
ENSG00000155886,SLC24A2,8,-3.8740,259,1.33333,157,0.72183,90,-0.4628,7,-3.9844,107,-0.1241
ENSG00000171843,MLLT3,42,0.34572,17,-1.0227,39,0.31028,35,0.03064,32,-0.1117,28,-0.3054
ENSG00000188352,FOCAD,19,-0.4898,5,-2.4409,29,0.17186,22,-0.3867,52,1.08013,32,0.30431
ENSG00000198642,KLHL9,0,-6.6833,23,-0.7051,42,0.27833,50,0.64465,11,-1.7917,44,0.32765
ENSG00000107105,ELAVL2,0,-8.4362,8,-4.0468,132,0.12367,232,1.38229,15,-3.1506,124,-0.0012
ENSG00000198680,TUSC1,61,1.18499,14,-1.1094,19,-0.8580,31,0.10757,45,0.69788,32,0.12767
ENSG00000137055,PLAA,10,-1.1233,12,-0.9056,22,0.00550,30,0.60091,10,-1.1583,27,0.36258
ENSG00000120162,MOB3B,0,-5.2854,89,3.63585,10,-0.5603,7,-1.1927,0,-7.1358,7,-1.0875
ENSG00000147894,C9orf72,0,-6.2645,18,-0.6260,29,0.14870,34,0.44993,0,-5.4668,45,0.89907
ENSG00000122729,ACO1,0,-6.2026,16,-0.7636,28,0.16061,46,1.20948,6,-2.0537,21,-0.3864
ENSG00000197579,TOPORS,102,2.64910,28,0.31524,18,-0.5125,8,-1.6693,5,-2.2807,23,-0.0439
ENSG00000235453,SMIM27,29,-0.1429,61,1.02712,18,-1.0906,45,0.68266,49,0.66407,20,-0.8001
ENSG00000165264,NDUFB6,144,0.21113,131,0.05998,79,-0.9187,156,0.42783,230,0.98233,111,-0.2123
ENSG00000137074,APTX,17,-0.4236,16,-0.5321,16,-0.7498,31,0.56640,25,0.09950,32,0.57021
ENSG00000086061,DNAJA1,109,-0.6248,171,0.06842,135,-0.3899,153,-0.1196,271,0.81955,204,0.39373
ENSG00000122692,SMU1,36,-0.2506,29,-0.5674,38,-0.1934,50,0.31408,35,-0.3052,52,0.37071
ENSG00000107262,BAG1,111,0.58382,115,0.62898,70,-0.1942,82,0.10368,46,-0.7814,64,-0.3118
ENSG00000086065,CHMP5,94,-0.1068,135,0.46200,75,-0.5909,116,0.27054,100,-0.0150,117,0.25167
ENSG00000086102,NFX1,0,-6.3790,30,0.04761,28,-0.1077,42,0.69611,16,-0.9064,35,0.31419
ENSG00000165271,NOL6,0,-5.9372,8,-1.4240,20,-0.2083,15,-0.6057,30,0.50294,49,1.55346
ENSG00000010438,PRSS3,0,-6.2100,0,-8.4342,26,-0.0603,20,-0.4914,27,0.06931,63,1.71090
ENSG00000107341,UBE2R2,104,0.31954,111,0.42622,54,-0.8815,91,0.13206,127,0.65289,93,0.16517
ENSG00000137073,UBAP2,28,-0.2880,27,-0.3170,40,0.42930,38,0.24187,17,-0.9971,27,-0.3699
ENSG00000165006,UBAP1,0,-7.0770,46,-0.0813,41,-0.3388,67,0.67766,25,-1.0232,72,0.70832
ENSG00000164978,NUDT2,0,-6.2734,43,0.70597,24,-0.2443,32,0.27598,23,-0.2447,35,0.44549
ENSG00000164976,MYORG,0,-6.3976,20,-0.6372,28,-0.1078,49,1.05808,48,0.74671,15,-1.1114
ENSG00000164972,C9orf24,0,-5.3056,5,-1.5595,10,-0.6495,22,0.92285,9,-0.5709,24,0.96779
ENSG00000164970,FAM219A,11,-2.6169,44,-0.5814,56,-0.2881,83,0.53141,63,-0.0120,88,0.57676
ENSG00000168913,ENHO,30,-3.1216,143,-0.8101,235,-0.0582,375,0.92319,377,0.71425,143,-0.8662
ENSG00000122756,CNTFR,0,-6.3120,4,-2.7266,26,-0.1610,66,2.02596,6,-2.3312,14,-1.1489
ENSG00000164967,RPP25L,0,-5.2223,15,0.20920,11,-0.3642,15,0.23863,12,-0.1519,21,0.84869
ENSG00000137100,DCTN3,45,-0.9789,62,-0.4874,72,-0.3420,107,0.46648,82,-0.0602,111,0.46726
ENSG00000147955,SIGMAR1,56,0.37295,27,-0.7637,36,-0.4098,43,-0.0535,43,-0.0226,65,0.69949
ENSG00000213930,GALT,0,-5.6497,9,-1.0091,11,-0.8909,37,1.64379,10,-0.8533,20,0.17792
ENSG00000187186,AL162231.1,26,-1.0375,32,-0.7220,61,0.40242,53,0.10166,24,-1.1060,62,0.35316
ENSG00000122733,PHF24,48,-1.2900,11,-3.3808,137,0.47507,81,-0.5806,91,-0.3180,198,1.06672
ENSG00000137094,DNAJB5,0,-5.9071,10,-1.1850,27,0.53180,10,-1.3498,12,-0.8930,49,1.60430
ENSG00000165280,VCP,174,0.24870,123,-0.2992,123,-0.3893,159,0.13566,157,0.08774,180,0.33375
ENSG00000165283,STOML2,33,-0.7143,31,-0.8076,47,-0.2120,64,0.39650,41,-0.3680,71,0.54469
ENSG00000005238,FAM214B,43,0.02770,33,-0.4001,40,-0.1571,35,-0.3777,41,-0.0470,66,0.78370
ENSG00000198722,UNC13B,21,-0.6175,17,-0.8877,38,0.41211,26,-0.3786,25,-0.3402,43,0.55129
ENSG00000198853,RUSC2,56,-1.2777,56,-1.2735,176,0.73623,123,-0.0828,71,-0.9113,145,0.20845
ENSG00000107140,TESK1,53,-0.2838,28,-1.2604,60,-0.1356,84,0.56467,40,-0.6919,75,0.30101
ENSG00000159884,CCDC107,183,2.53854,26,-0.7780,32,-0.6513,25,-0.9851,34,-0.3935,40,-0.1391
ENSG00000198467,TPM2,1417,6.42498,6,-4.5588,18,-3.3697,24,-2.7801,4,-5.0698,11,-3.7615
ENSG00000137076,TLN1,468,4.54174,60,0.07914,16,-2.2160,17,-2.0097,16,-1.8577,12,-2.4595
ENSG00000107175,CREB3,102,1.02050,34,-0.7226,49,-0.2062,59,0.16568,65,0.28458,38,-0.5816
ENSG00000070610,GBA2,57,0.13835,20,-1.4755,35,-0.7716,71,0.62496,81,0.70705,57,0.15473
ENSG00000137133,HINT2,77,1.22598,38,0.08440,23,-0.8911,53,0.75941,16,-1.2588,28,-0.4584
ENSG00000137103,TMEM8B,13,-2.3569,26,-1.3390,66,0.08335,65,0.06371,89,0.54986,86,0.54389
ENSG00000122705,CLTA,206,0.22369,217,0.30248,143,-0.4678,168,-0.1227,203,0.19992,224,0.39954
ENSG00000159921,GNE,21,-0.2978,26,0.03138,18,-0.6933,35,0.60487,29,0.21534,27,0.11542
ENSG00000137075,RNF38,0,-6.5557,27,-0.3513,40,0.37157,41,0.42316,35,0.06144,29,-0.2474
ENSG00000281649,EBLN3P,23,-1.1329,32,-0.6414,34,-0.7228,59,0.35467,77,0.71696,72,0.68858
ENSG00000137106,GRHPR,81,0.30588,175,1.60656,32,-1.3782,90,0.59384,44,-0.6532,53,-0.4015
ENSG00000147912,FBXO10,0,-5.3468,9,-0.6187,16,0.22002,14,-0.0444,27,0.99166,15,0.09957
ENSG00000175768,TOMM5,109,0.52441,63,-0.3402,55,-0.7115,100,0.48116,115,0.60716,68,-0.2464
ENSG00000122741,DCAF10,12,-0.5459,14,-0.3298,19,0.13163,16,-0.2332,8,-1.2030,28,0.82127
ENSG00000283886,BX664615.2,0,-5.6572,14,-0.3904,19,0.11823,19,0.09975,16,-0.1285,26,0.67154
ENSG00000240240,BX664727.3,0,-5.3183,1,-3.1380,17,0.41028,20,0.76017,6,-1.2208,16,0.22918
ENSG00000154529,CNTNAP3B,19,-0.1227,1,-4.1854,22,0.12664,39,1.42296,0,-7.7061,11,-0.9731
ENSG00000107242,PIP5K1B,63,0.78618,5,-3.0457,16,-1.6153,89,2.03206,31,-0.3397,16,-1.4232
ENSG00000187866,FAM122A,43,0.94994,11,-1.1669,21,-0.2960,27,0.25673,19,-0.3524,24,0.04470
ENSG00000119139,TJP2,34,0.29437,169,3.44463,11,-1.6679,17,-0.8564,10,-1.5396,13,-1.1917
ENSG00000107282,APBA1,0,-7.8911,20,-2.1888,100,0.35867,92,0.14749,73,-0.2363,127,0.72237
ENSG00000188647,PTAR1,14,-1.2261,40,0.32654,30,-0.1513,51,0.96714,20,-0.7066,20,-0.8082
ENSG00000119138,KLF9,69,-0.2111,13,-2.7211,56,-0.6833,59,-0.5288,219,1.70452,124,0.81229
ENSG00000083067,TRPM3,0,-5.6881,9,-1.0642,35,1.78378,22,0.39581,0,-7.5378,2,-3.3955
ENSG00000135048,CEMIP2,0,-6.1602,3,-2.8744,35,0.77364,12,-1.3165,66,1.59335,29,0.25174
ENSG00000107362,ABHD17B,0,-6.4748,121,2.33878,21,-0.8393,26,-0.3667,17,-0.9640,41,0.45880
ENSG00000119125,GDA,0,-9.1680,14,-3.9604,274,0.60522,110,-1.1566,337,0.75353,379,1.09302
ENSG00000107372,ZFAND5,223,-0.3511,149,-0.9686,189,-0.7808,265,-0.1015,408,0.60716,512,1.13368
ENSG00000165092,ALDH1A1,72,1.79746,78,1.94846,18,-0.5799,15,-0.8957,18,-0.5171,5,-2.3472
ENSG00000198963,RORB,0,-6.2100,4,-2.6673,37,0.80501,23,-0.2346,1,-4.0147,46,1.04451
ENSG00000135045,C9orf40,0,-5.5231,18,0.18419,21,0.59032,7,-1.4489,6,-1.3533,33,1.31167
ENSG00000156017,CARNMT1,15,-0.1377,6,-1.4202,10,-0.9611,15,-0.2220,44,1.55820,26,0.76024
ENSG00000106733,NMRK1,1,-4.5719,33,0.37070,29,0.23750,29,0.24981,3,-3.1811,35,0.54904
ENSG00000134996,OSTF1,22,0.12434,65,1.99812,14,-0.7317,10,-1.1975,17,-0.2845,26,0.45929
ENSG00000135002,RFK,14,-2.6049,5,-4.0745,62,-0.5447,92,0.23330,143,0.90890,146,1.08101
ENSG00000106772,PRUNE2,0,-7.7151,111,0.62421,59,-0.5054,82,0.17254,80,0.09905,115,0.77043
ENSG00000197969,VPS13A,12,-1.6441,15,-1.4225,54,0.87778,33,-0.2307,19,-1.0303,44,0.28800
ENSG00000156052,GNAQ,15,-3.6387,147,-0.3312,171,-0.1232,171,-0.1109,315,0.89100,251,0.58361
ENSG00000148019,CEP78,38,1.49847,25,0.76299,21,0.66562,6,-1.6070,1,-3.8547,10,-0.6250
