Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000158195,WASF2,16,-0.5045,26,0.26596,9,-1.2580,12,-0.8740,12,-1.0950,74,2.05982,40,0.94315,19,-0.2489
ENSG00000126705,AHDC1,87,1.24565,42,0.04591,30,-0.4671,47,0.22301,46,0.29782,36,-0.1934,22,-0.9389,19,-1.2087
ENSG00000126709,IFI6,227,0.98516,234,1.03514,52,-1.3125,59,-1.1351,64,-1.2647,352,1.76243,135,0.13561,87,-0.5992
ENSG00000009780,FAM76A,22,0.68621,8,-0.8006,8,-0.8267,10,-0.4691,20,0.81604,9,-0.5813,11,-0.4057,10,-0.5154
ENSG00000117758,STX12,127,0.53980,138,0.66968,36,-1.4145,108,0.27954,83,-0.1801,121,0.45853,73,-0.3384,76,-0.2938
ENSG00000117751,PPP1R8,37,0.37607,40,0.49289,34,0.23685,36,0.34726,27,-0.1281,33,0.22550,20,-0.5864,20,-0.6425
ENSG00000130775,THEMIS2,8,-0.2829,6,-0.6612,2,-1.8964,2,-1.9154,4,-1.5429,48,2.92800,17,0.91847,7,-0.4628
ENSG00000117748,RPA2,59,0.23095,45,-0.1833,53,0.05021,86,0.84290,61,0.38909,38,-0.4596,26,-1.0290,31,-0.8022
ENSG00000126698,DNAJC8,123,-0.3521,139,-0.1722,144,-0.1087,168,0.12766,183,0.37802,131,-0.2573,134,-0.2247,143,-0.1353
ENSG00000130770,ATP5IF1,285,-1.1910,412,-0.6323,681,0.14731,864,0.53067,801,0.59432,349,-0.8867,351,-0.8776,650,0.08073
ENSG00000204138,PHACTR4,13,0.36907,15,0.60501,9,-0.0796,8,-0.3455,7,-0.5497,13,0.40767,18,0.95344,7,-0.6142
ENSG00000180098,TRNAU1AP,14,-0.3061,22,0.39148,15,-0.1808,8,-1.1408,18,0.09501,37,1.24675,12,-0.5602,13,-0.4529
ENSG00000197989,SNHG12,7,-0.8926,17,0.40321,17,0.40550,8,-0.7697,11,-0.2949,27,1.14113,12,-0.1741,12,-0.1052
ENSG00000120656,TAF12,12,-0.2375,13,-0.0755,14,0.02226,19,0.55706,14,0.07549,17,0.33432,10,-0.4672,11,-0.3344
ENSG00000198492,YTHDF2,104,0.60730,88,0.34302,50,-0.5564,82,0.22503,89,0.50124,65,-0.1311,38,-0.9444,36,-1.1152
ENSG00000116350,SRSF4,35,-0.2119,49,0.31367,32,-0.3483,30,-0.4561,42,0.07510,49,0.30711,36,-0.1792,43,0.09969
ENSG00000116353,MECR,30,-0.0685,20,-0.7072,27,-0.2556,49,0.69500,38,0.40481,17,-0.9751,21,-0.5971,32,0.02661
ENSG00000060656,PTPRU,46,2.87269,24,1.51392,4,-1.1218,3,-1.5617,2,-2.2241,10,0.05731,9,-0.0605,3,-1.6237
ENSG00000162511,LAPTM5,20,-1.6291,88,0.61706,47,-0.3685,22,-1.5277,24,-1.6740,222,2.29662,79,0.44738,71,0.30600
ENSG00000162512,SDC3,147,-0.1176,213,0.46547,133,-0.2820,188,0.26597,164,0.06369,172,0.12491,123,-0.3952,138,-0.2380
ENSG00000134644,PUM1,229,1.08241,174,0.62074,90,-0.4140,127,0.11349,127,0.15845,106,-0.1685,63,-0.9511,60,-1.1136
ENSG00000060688,SNRNP40,15,-0.2597,16,-0.1197,14,-0.2962,35,1.11332,20,0.37050,6,-1.5582,14,-0.2903,13,-0.4567
ENSG00000121766,ZCCHC17,142,-0.0877,98,-0.6627,146,-0.0487,164,0.13968,216,0.87524,90,-0.7855,90,-0.7870,105,-0.6005
ENSG00000121769,FABP3,155,0.12239,118,-0.2978,98,-0.5932,152,0.09009,197,0.75595,75,-0.9814,94,-0.6438,120,-0.3063
ENSG00000162517,PEF1,74,-0.1680,49,-0.7881,105,0.38215,72,-0.2090,119,0.86918,68,-0.2932,35,-1.2990,56,-0.6327
ENSG00000084636,COL16A1,28,0.20309,31,0.37443,18,-0.4871,12,-1.0312,29,0.39364,32,0.42047,19,-0.4021,18,-0.4584
ENSG00000121753,ADGRB2,228,0.37525,93,-1.0110,212,0.25579,281,0.71041,220,0.45602,120,-0.6264,92,-1.0239,128,-0.5701
ENSG00000184007,PTP4A2,152,-0.0032,147,-0.0614,104,-0.5944,154,0.01001,143,-0.1335,288,1.03275,188,0.32844,113,-0.5030
ENSG00000121774,KHDRBS1,142,0.36629,136,0.29174,115,0.02920,115,0.03181,125,0.23133,85,-0.4361,81,-0.5107,90,-0.3922
ENSG00000121775,TMEM39B,18,0.66141,11,-0.1243,16,0.53236,11,-0.0872,15,0.53325,3,-2.0555,9,-0.4330,7,-0.8808
ENSG00000025800,KPNA6,93,1.05407,66,0.50580,43,-0.1856,33,-0.5673,52,0.14932,39,-0.3393,34,-0.5536,33,-0.6508
ENSG00000084652,TXLNA,18,0.07719,9,-1.0233,20,0.23349,12,-0.5865,19,0.19905,30,0.89139,15,-0.2016,14,-0.3725
ENSG00000160050,CCDC28B,12,-0.5117,22,0.43217,29,0.88381,17,0.03523,11,-0.8467,11,-0.5717,13,-0.3303,26,0.80780
ENSG00000084623,EIF3I,81,-0.3632,103,0.00072,119,0.22436,113,0.14201,111,0.16993,130,0.36822,80,-0.3856,82,-0.3781
ENSG00000175130,MARCKSL1,124,-0.6392,422,1.34603,88,-1.1525,145,-0.3946,99,-1.2267,296,0.73977,296,0.73837,240,0.44193
ENSG00000160058,BSDC1,64,0.18096,58,0.02486,73,0.38220,51,-0.1853,63,0.22906,59,0.04709,40,-0.5612,44,-0.4390
ENSG00000160062,ZBTB8A,11,0.14674,19,1.05829,11,0.22684,3,-1.7756,12,0.44493,6,-0.6753,11,0.21285,4,-1.3404
ENSG00000176261,ZBTB8OS,30,-0.5740,47,0.10609,58,0.44536,51,0.25014,39,-0.2300,59,0.49099,30,-0.5594,46,0.08810
ENSG00000162521,RBBP4,91,0.10864,106,0.34362,79,-0.1164,92,0.13090,85,-0.0051,84,-0.0089,65,-0.4184,82,-0.0671
ENSG00000162522,KIAA1522,7,-1.4867,10,-0.9005,25,0.39784,20,0.05215,20,0.13499,12,-0.7227,19,-0.0389,28,0.66764
ENSG00000134684,YARS,86,-0.1530,109,0.22582,64,-0.5864,81,-0.2458,134,0.85235,42,-1.2130,53,-0.8725,79,-0.2903
ENSG00000116497,S100PBP,14,0.28861,22,0.93244,12,-0.0118,5,-1.2250,11,-0.2004,18,0.64143,11,-0.1929,9,-0.4079
ENSG00000160097,FNDC5,14,-0.6855,48,1.27701,7,-1.7121,12,-0.9103,26,0.36081,22,0.01114,10,-1.1447,24,0.11863
ENSG00000121905,HPCA,264,0.00655,161,-0.7547,231,-0.2038,238,-0.1559,405,1.07322,149,-0.8707,107,-1.3777,194,-0.5152
ENSG00000121900,TMEM54,50,0.14524,42,-0.1306,27,-0.8137,81,0.91466,38,-0.3856,67,0.59293,42,-0.1529,45,-0.0327
ENSG00000116514,RNF19B,32,0.32414,20,-0.4142,32,0.33741,34,0.41352,29,0.23330,31,0.27617,14,-0.9224,16,-0.7271
ENSG00000004455,AK2,18,-0.0175,26,0.56669,14,-0.4114,9,-0.9926,13,-0.6181,39,1.25764,25,0.49363,16,-0.1413
ENSG00000142920,AZIN2,21,0.13913,32,0.80492,17,-0.2177,22,0.22426,25,0.58182,12,-0.6763,9,-1.1150,9,-1.1765
ENSG00000160094,ZNF362,20,0.63795,14,0.12583,8,-0.7668,6,-1.1309,15,0.26066,11,-0.2573,13,-0.0709,14,0.03741
ENSG00000134686,PHC2,65,0.21862,72,0.38254,32,-0.8858,47,-0.3015,54,-0.0956,94,0.79822,48,-0.2478,53,-0.1094
ENSG00000163866,SMIM12,46,-0.1769,59,0.18918,38,-0.5011,79,0.67111,57,0.18826,50,-0.0687,31,-0.7820,47,-0.1587
ENSG00000116544,DLGAP3,37,-0.4086,37,-0.4096,87,0.97116,60,0.36199,44,-0.1973,25,-1.0028,29,-0.7522,63,0.47670
ENSG00000163867,ZMYM6,20,0.54877,17,0.32861,17,0.27342,20,0.58673,15,0.14205,10,-0.4197,8,-0.8242,8,-0.9639
ENSG00000116560,SFPQ,167,0.16439,169,0.18039,153,0.02530,168,0.16935,148,-0.0412,219,0.59847,112,-0.4619,115,-0.4619
ENSG00000146463,ZMYM4,32,-0.1249,31,-0.1828,45,0.40317,30,-0.2380,32,-0.1778,47,0.46948,30,-0.2220,38,0.12838
ENSG00000142687,KIAA0319L,69,0.38241,56,0.05815,35,-0.6526,59,0.14163,70,0.59253,30,-0.8865,39,-0.4937,40,-0.4933
ENSG00000020129,NCDN,517,-0.0630,205,-1.4663,1178,1.29469,598,0.16780,755,0.81132,197,-1.5295,170,-1.7425,286,-1.0380
ENSG00000126067,PSMB2,129,-0.0351,155,0.24875,113,-0.2470,160,0.30595,167,0.53412,118,-0.1799,67,-1.0457,89,-0.6591
ENSG00000142686,C1orf216,101,0.27055,81,-0.0676,123,0.59665,90,0.09694,104,0.46839,59,-0.5727,30,-1.5772,59,-0.6106
ENSG00000092847,AGO1,31,0.91159,20,0.20383,18,0.02691,17,-0.0275,16,-0.1214,10,-0.7754,17,-0.0355,15,-0.2295
ENSG00000126070,AGO3,31,1.14100,13,-0.1940,15,-0.0377,8,-0.9523,15,0.02085,12,-0.3473,23,0.65162,9,-0.7705
ENSG00000116863,ADPRHL2,13,-0.5136,22,0.32070,22,0.28939,19,0.12085,22,0.45153,10,-0.8368,12,-0.6455,15,-0.3116
ENSG00000054116,TRAPPC3,45,-0.3003,52,-0.0693,45,-0.2754,78,0.58270,70,0.59014,34,-0.6958,23,-1.3049,47,-0.2527
ENSG00000116871,MAP7D1,112,-0.4956,111,-0.5006,246,0.75938,205,0.45663,169,0.21612,141,-0.1324,74,-1.1251,139,-0.1719
ENSG00000054118,THRAP3,79,0.52450,80,0.54966,57,0.00747,51,-0.1756,54,-0.0930,80,0.54089,44,-0.3911,37,-0.7256
ENSG00000196182,STK40,18,0.21432,14,-0.2126,21,0.47934,17,0.10995,12,-0.5232,24,0.64147,14,-0.1845,16,0.07138
ENSG00000181817,LSM10,31,-0.4507,35,-0.2886,26,-0.7166,35,-0.2601,56,0.69911,30,-0.5073,26,-0.7354,47,0.18698
ENSG00000116885,OSCP1,9,-1.1376,18,-0.1753,19,-0.0857,36,0.92791,30,0.94245,6,-1.8519,10,-0.9617,12,-0.8436
ENSG00000116898,MRPS15,32,-0.7612,54,0.05305,54,0.04436,55,0.06965,62,0.40019,41,-0.3673,37,-0.5297,53,0.00853
ENSG00000163873,GRIK3,39,1.55332,86,3.22160,3,-2.4148,5,-1.4852,5,-1.9880,18,0.22934,7,-1.2281,3,-2.3922
ENSG00000163875,MEAF6,123,0.39903,105,0.14875,96,0.01231,87,-0.1482,118,0.49583,70,-0.4719,58,-0.7735,66,-0.6068
ENSG00000163877,SNIP1,16,0.36755,17,0.44895,18,0.54652,5,-1.4315,15,0.42203,15,0.31237,7,-0.8614,6,-1.1145
ENSG00000134697,GNL2,19,0.36943,13,-0.2292,12,-0.3412,5,-1.6984,14,-0.2449,25,0.76901,20,0.42645,17,0.22059
ENSG00000116922,C1orf109,14,0.10470,15,0.27297,10,-0.3232,16,0.29080,17,0.65584,11,-0.2961,8,-0.7559,6,-1.1343
ENSG00000183317,EPHA10,7,-1.0190,7,-0.8904,33,1.45668,12,-0.1196,20,0.96107,7,-0.9799,3,-1.9928,6,-1.3284
ENSG00000185090,MANEAL,25,-0.6678,24,-0.6941,26,-0.6039,46,0.27522,65,1.36574,21,-0.9323,19,-1.0728,20,-1.0662
ENSG00000196449,YRDC,11,-0.4781,12,-0.3352,8,-0.8117,15,0.04792,22,0.96304,17,0.20957,8,-0.8221,8,-0.8681
ENSG00000197982,C1orf122,115,-0.7295,163,-0.1982,121,-0.6619,217,0.25220,183,-0.0264,206,0.16930,214,0.22507,228,0.36220
ENSG00000183431,SF3A3,27,-0.4455,39,0.07979,45,0.30447,43,0.25724,41,0.23723,36,-0.0291,26,-0.5290,31,-0.3097
ENSG00000183520,UTP11,18,-1.0142,26,-0.4795,30,-0.2443,33,-0.1116,50,0.78874,46,0.40816,22,-0.7376,26,-0.4982
ENSG00000116954,RRAGC,51,0.25488,46,0.10826,30,-0.5788,28,-0.6841,57,0.62501,57,0.43125,25,-0.8368,28,-0.7097
ENSG00000174574,AKIRIN1,93,-0.0956,66,-0.6164,132,0.46576,108,0.14988,123,0.51766,102,0.05664,47,-1.1225,70,-0.5689
ENSG00000168653,NDUFS5,461,-0.6583,764,0.12328,753,0.10095,528,-0.4526,832,0.37001,441,-0.7281,571,-0.3297,815,0.25151
ENSG00000127603,MACF1,122,0.57651,176,1.18666,38,-1.2317,59,-0.5650,68,-0.4703,105,0.33274,97,0.21274,77,-0.1718
ENSG00000090621,PABPC4,69,0.39887,52,-0.0413,49,-0.1286,35,-0.6421,41,-0.5508,110,1.17230,68,0.38120,48,-0.1849
ENSG00000116983,HPCAL4,394,0.42583,199,-0.6409,405,0.46934,333,0.15449,331,0.20682,220,-0.4872,200,-0.6364,272,-0.1768
ENSG00000084072,PPIE,22,-0.3001,32,0.27897,19,-0.4912,26,-0.0807,33,0.42793,30,0.14800,20,-0.4392,22,-0.3515
ENSG00000168389,MFSD2A,14,-0.7985,26,0.09217,22,-0.1254,19,-0.3862,19,-0.4525,91,2.29726,19,-0.3597,11,-1.2530
ENSG00000131236,CAP1,157,-0.0079,98,-0.7340,182,0.22789,128,-0.3263,188,0.38970,170,0.12057,114,-0.5008,147,-0.1210
ENSG00000131238,PPT1,101,-0.0292,137,0.45608,97,-0.1015,118,0.20839,115,0.23670,83,-0.3444,78,-0.4231,82,-0.3812
ENSG00000117000,RLF,15,0.39977,11,-0.0591,15,0.45793,9,-0.3886,12,0.21934,9,-0.2868,10,-0.2278,8,-0.4540
ENSG00000259943,AL050341.2,12,-0.3862,21,0.46737,19,0.25232,15,-0.1176,16,0.00557,10,-0.7105,11,-0.5519,19,0.34959
ENSG00000084073,ZMPSTE24,41,0.49039,35,0.21548,30,0.00895,25,-0.2695,28,-0.1463,42,0.52235,28,-0.1000,24,-0.3892
ENSG00000049089,COL9A2,2,-2.1125,20,1.13605,3,-1.4877,4,-1.3802,6,-0.8690,11,0.17483,29,1.79938,12,0.31637
ENSG00000084070,SMAP2,175,0.44548,101,-0.4111,160,0.30491,118,-0.1775,171,0.59635,121,-0.1401,69,-0.9867,79,-0.8495
ENSG00000117016,RIMS3,136,0.88636,115,0.60423,43,-0.9161,81,0.04090,74,-0.1327,51,-0.6556,60,-0.4168,81,0.05172
ENSG00000066136,NFYC,53,0.82251,51,0.74780,26,-0.2874,32,0.00659,31,-0.0812,33,0.05536,16,-1.0649,24,-0.4571
ENSG00000179862,CITED4,11,-0.8923,14,-0.5683,9,-1.2020,21,0.07532,33,1.20243,30,0.61793,6,-1.7182,10,-1.0919
ENSG00000171793,CTPS1,15,0.09120,15,0.15212,16,0.19385,17,0.28286,18,0.65484,7,-0.9531,3,-2.1655,10,-0.5389
ENSG00000127124,HIVEP3,42,1.42201,33,1.00564,10,-0.8644,14,-0.3381,17,-0.0563,13,-0.4033,8,-1.0696,11,-0.7762
ENSG00000198815,FOXJ3,59,0.11804,86,0.70802,56,0.02382,50,-0.1501,76,0.76108,32,-0.8430,22,-1.3946,26,-1.1972
ENSG00000177181,RIMKLA,30,0.48714,26,0.26883,20,-0.1588,16,-0.4446,27,0.47485,9,-1.3091,10,-1.1036,22,-0.0238
ENSG00000127125,PPCS,46,-0.3429,63,0.13463,52,-0.1645,37,-0.6762,68,0.38002,46,-0.3393,53,-0.1232,60,0.08743
ENSG00000186409,CCDC30,16,-0.0729,17,0.03007,13,-0.4094,23,0.47321,13,-0.4501,20,0.29855,16,-0.0614,21,0.41700
ENSG00000171960,PPIH,11,-0.6968,16,-0.0854,19,0.22272,17,0.02598,23,0.66787,15,-0.2073,14,-0.2697,10,-0.8235
ENSG00000065978,YBX1,38,-1.1925,115,0.49482,76,-0.1591,36,-1.2717,43,-1.2834,305,2.24050,96,0.20785,86,0.04141
ENSG00000164008,C1orf50,15,-0.3467,31,0.82247,20,0.11029,29,0.70587,18,-0.1228,10,-0.9373,20,0.12629,14,-0.4720
ENSG00000177868,SVBP,16,-1.3753,42,0.08651,24,-0.7702,35,-0.1899,52,0.63118,35,-0.1861,22,-0.8872,47,0.28946
ENSG00000117394,SLC2A1,25,-0.9814,40,-0.2435,22,-1.1821,18,-1.4835,22,-1.4281,278,3.38700,26,-0.8771,35,-0.5070
ENSG00000117395,EBNA1BP2,45,-1.2622,49,-1.1206,100,-0.0416,115,0.17319,150,0.91163,77,-0.4538,54,-0.9814,98,-0.0889
ENSG00000179178,TMEM125,10,0.10355,34,2.30214,0,-5.8045,2,-2.1537,4,-1.4822,24,1.60364,20,1.28335,1,-2.6757
ENSG00000066322,ELOVL1,9,-0.9678,53,1.91211,4,-1.9754,8,-1.1435,8,-1.3682,51,1.81265,27,0.73482,10,-0.8032
ENSG00000159479,MED8,24,0.06743,29,0.33114,11,-1.1693,22,-0.1031,27,0.35332,26,0.19916,8,-1.4995,25,0.11550
ENSG00000178922,HYI,19,0.14084,11,-0.7000,10,-0.7225,18,0.09512,17,0.05060,23,0.44089,15,-0.1901,20,0.23333
ENSG00000142949,PTPRF,143,-0.0677,76,-1.0259,169,0.19191,192,0.40485,208,0.79800,79,-0.9717,78,-0.9833,110,-0.5169
ENSG00000066135,KDM4A,22,0.55066,16,0.08811,15,0.00629,26,0.83615,16,0.06090,11,-0.4566,10,-0.6088,10,-0.6958
ENSG00000126091,ST3GAL3,20,-0.5047,29,0.08373,26,-0.0668,42,0.69821,29,0.11905,18,-0.6140,19,-0.5661,29,0.11148
ENSG00000117408,IPO13,40,-0.2219,30,-0.6868,83,0.93642,57,0.33097,44,-0.0947,55,0.26407,43,-0.1059,36,-0.4436
ENSG00000117410,ATP6V0B,398,0.21425,290,-0.2864,369,0.09253,376,0.12440,444,0.56522,234,-0.6109,192,-0.9136,270,-0.4299
ENSG00000117411,B4GALT2,66,0.23564,62,0.13465,36,-0.7135,70,0.31728,56,-0.0424,64,0.17852,64,0.18198,50,-0.2415
ENSG00000159214,CCDC24,22,0.45466,10,-0.7046,16,-0.0888,16,-0.0687,24,0.86613,8,-1.1729,8,-1.1683,12,-0.5064
ENSG00000178028,DMAP1,43,0.12159,45,0.19707,50,0.34844,40,-0.0063,43,0.17528,41,0.04208,28,-0.5376,29,-0.5052
ENSG00000117419,ERI3,175,0.18330,129,-0.3007,137,-0.2006,191,0.32535,181,0.33293,129,-0.3010,109,-0.5560,139,-0.1945
ENSG00000187147,RNF220,122,0.56605,115,0.48102,62,-0.4832,72,-0.2611,98,0.31205,56,-0.6398,60,-0.5445,72,-0.2920
ENSG00000126106,TMEM53,13,-0.2021,13,-0.1933,26,0.86514,16,0.09711,17,0.27550,12,-0.3232,10,-0.5844,11,-0.5457
ENSG00000142937,RPS8,485,-1.0696,1071,0.14885,882,-0.1569,876,-0.1671,833,-0.3263,1784,0.98471,1042,0.10600,1111,0.22954
ENSG00000070785,EIF2B3,12,-1.1033,24,-0.1161,24,-0.1138,15,-0.7971,34,0.67074,26,0.05409,20,-0.3635,24,-0.0771
ENSG00000126107,HECTD3,28,0.94493,10,-0.6740,7,-1.0774,12,-0.3754,20,0.64967,10,-0.6793,12,-0.3242,12,-0.4287
ENSG00000126088,UROD,80,0.06795,65,-0.2621,63,-0.3063,60,-0.3878,92,0.40269,68,-0.1801,60,-0.3847,79,0.05233
ENSG00000132763,MMACHC,5,-1.0660,10,-0.1209,4,-1.3448,11,0.11607,14,0.62455,8,-0.4274,10,-0.0606,11,0.11653
ENSG00000117450,PRDX1,298,-0.1183,454,0.55129,195,-0.7670,326,0.01987,296,-0.1749,363,0.19382,344,0.10494,347,0.13296
ENSG00000117448,AKR1A1,42,-0.1632,65,0.52298,34,-0.5065,59,0.38229,50,0.14497,32,-0.5983,33,-0.5323,48,0.04945
ENSG00000132780,NASP,23,-0.3587,36,0.33523,29,-0.0016,26,-0.1598,29,-0.0001,39,0.46413,46,0.73285,17,-0.9063
ENSG00000159592,GPBP1L1,30,0.43153,34,0.65778,21,-0.1373,23,0.02419,19,-0.2981,29,0.41923,12,-0.9229,22,-0.0581
ENSG00000159596,TMEM69,15,0.24029,16,0.34047,14,0.20428,12,-0.1021,13,0.02181,15,0.25021,7,-0.7810,11,-0.2685
ENSG00000086015,MAST2,20,0.29143,22,0.42808,10,-0.7279,19,0.20386,18,0.14812,19,0.20588,12,-0.5416,13,-0.3718
ENSG00000117461,PIK3R3,27,-0.0569,46,0.77113,25,-0.2020,29,0.03081,19,-0.8318,82,1.78956,15,-0.9443,21,-0.5045
ENSG00000085998,POMGNT1,52,0.30058,59,0.48384,34,-0.3819,66,0.68754,45,0.09097,25,-0.8218,30,-0.5609,36,-0.3073
ENSG00000132128,LRRC41,51,0.16354,58,0.38243,42,-0.1205,39,-0.2616,55,0.42695,35,-0.4021,22,-1.0991,40,-0.2155
ENSG00000173660,UQCRH,286,-0.7876,513,0.11617,394,-0.2973,641,0.47384,574,0.42236,370,-0.3928,267,-0.8929,477,-0.0001
ENSG00000117480,FAAH,41,0.48004,17,-0.8916,38,0.38351,36,0.27878,39,0.63752,26,-0.1981,14,-1.1264,15,-1.1157
ENSG00000079277,MKNK1,11,-1.0878,17,-0.3935,32,0.54976,22,-0.0351,30,0.67223,18,-0.2994,18,-0.3601,15,-0.5947
ENSG00000123472,ATPAF1,107,0.15034,146,0.64580,94,-0.0513,117,0.28741,82,-0.3677,91,-0.1139,93,-0.0790,98,0.00652
ENSG00000159658,EFCAB14,48,0.04885,74,0.73127,29,-0.7212,44,-0.0978,35,-0.5807,95,1.16189,60,0.41179,35,-0.4869
ENSG00000186377,CYP4X1,24,0.32693,11,-0.8088,16,-0.3028,18,-0.1198,33,1.34576,13,-0.6184,2,-3.2594,9,-1.2507
ENSG00000162368,CMPK1,105,0.48993,123,0.74674,63,-0.3171,81,0.07197,70,-0.2211,94,0.31315,67,-0.2333,58,-0.4754
ENSG00000162373,BEND5,26,0.12690,17,-0.5190,13,-0.9488,29,0.31144,36,0.96305,10,-1.2431,11,-1.1668,19,-0.3678
ENSG00000162374,ELAVL4,304,1.53755,156,0.40551,26,-2.2820,146,0.30107,148,0.44949,55,-1.1926,55,-1.2119,60,-1.1458
ENSG00000185104,FAF1,30,0.01959,26,-0.1905,35,0.24721,23,-0.4166,35,0.34096,30,0.03019,25,-0.2960,25,-0.3083
ENSG00000123091,RNF11,595,0.90000,389,0.20730,234,-0.5835,506,0.63049,352,0.06307,233,-0.5933,273,-0.3489,231,-0.6530
ENSG00000085832,EPS15,193,0.64969,217,0.84562,38,-1.8441,141,0.14006,115,-0.2285,133,0.04940,121,-0.0964,120,-0.1187
ENSG00000117859,OSBPL9,17,0.62561,13,0.18606,5,-1.1396,13,0.22316,9,-0.4908,17,0.61658,12,0.07036,12,0.09286
ENSG00000078618,NRDC,62,-0.0124,65,0.04831,52,-0.2833,93,0.62524,69,0.20416,43,-0.5797,47,-0.4557,58,-0.1366
ENSG00000169213,RAB3B,135,1.39256,283,2.88668,3,-4.2892,47,-0.3209,23,-1.7340,33,-0.8758,57,-0.0427,26,-1.3268
ENSG00000117862,TXNDC12,27,0.16084,33,0.47836,25,0.07549,30,0.32578,24,-0.0161,21,-0.2180,24,0.00412,17,-0.5698
ENSG00000134717,BTF3L4,73,0.07263,76,0.12612,54,-0.3891,108,0.69618,84,0.40723,38,-0.9092,53,-0.4320,51,-0.5364
ENSG00000157077,ZFYVE9,39,0.42084,37,0.32372,27,-0.1368,25,-0.2621,34,0.30216,24,-0.3368,13,-1.2610,28,-0.0979
ENSG00000134748,PRPF38A,14,-0.5254,36,0.96853,15,-0.4243,18,-0.1653,16,-0.4909,30,0.63492,27,0.46843,18,-0.1438
ENSG00000134744,TUT4,26,0.66571,23,0.44644,14,-0.2893,10,-0.7590,15,-0.3308,23,0.48609,26,0.67076,12,-0.5567
ENSG00000162377,COA7,23,0.26823,15,-0.3798,13,-0.6308,25,0.40604,26,0.69537,11,-0.8041,8,-1.2468,16,-0.3057
ENSG00000162378,ZYG11B,288,1.08555,186,0.35726,161,0.12849,154,0.06272,158,0.13926,73,-1.0788,72,-1.0959,106,-0.5568
ENSG00000116171,SCP2,81,0.14790,64,-0.2175,81,0.14672,59,-0.3477,62,-0.3402,120,0.79157,85,0.22222,72,-0.0396
ENSG00000162384,CZIB,44,-0.2611,55,0.09147,49,-0.0775,46,-0.1898,55,0.12111,73,0.54601,40,-0.3875,48,-0.1396
ENSG00000162385,MAGOH,24,-0.5284,16,-1.1285,30,-0.1837,43,0.38042,46,0.73230,26,-0.3712,17,-1.0205,32,-0.0858
ENSG00000157193,LRP8,57,0.97004,123,2.41197,12,-1.3544,19,-0.7766,18,-1.0864,31,-0.0194,17,-0.9329,22,-0.5566
ENSG00000058804,NDC1,26,1.65717,6,-0.6708,7,-0.5113,8,-0.2744,12,0.43321,2,-2.2346,2,-1.8443,8,-0.2192
ENSG00000058799,YIPF1,28,0.68085,12,-0.6013,11,-0.7208,17,-0.0676,25,0.71349,14,-0.3478,15,-0.2787,10,-0.8921
ENSG00000081870,HSPB11,24,-1.0576,41,-0.2444,81,0.85848,54,0.20470,62,0.62619,24,-1.0421,30,-0.6998,34,-0.5568
ENSG00000116209,TMEM59,161,0.03648,184,0.24842,135,-0.2394,132,-0.2783,177,0.25353,170,0.11869,135,-0.2451,134,-0.2792
ENSG00000116221,MRPL37,47,-0.2314,46,-0.2635,47,-0.2110,51,-0.0953,76,0.78746,36,-0.6357,44,-0.3328,39,-0.5435
ENSG00000157216,SSBP3,445,1.49711,233,0.39583,105,-0.8414,127,-0.5491,174,-0.0904,145,-0.3495,181,-0.0006,122,-0.6546
ENSG00000243725,TTC4,17,0.42465,23,0.90327,12,-0.0680,8,-0.7482,16,0.46327,6,-1.1295,6,-1.0866,10,-0.4749
ENSG00000116133,DHCR24,254,0.75570,107,-0.6111,100,-0.7076,223,0.54297,223,0.81200,90,-0.8788,85,-0.9506,78,-1.1711
ENSG00000162402,USP24,25,0.19712,18,-0.3416,26,0.23210,22,-0.0344,25,0.23862,17,-0.4452,12,-0.8936,24,0.13811
ENSG00000162407,PLPP3,66,-0.4988,145,0.75644,36,-1.3988,75,-0.2892,35,-1.7637,170,1.01995,200,1.30468,129,0.63089
ENSG00000162409,PRKAA2,63,0.25871,16,-1.7686,84,0.73208,55,0.04013,79,0.96690,18,-1.6571,19,-1.5682,34,-0.7358
ENSG00000173406,DAB1,8,-0.8705,13,-0.2793,31,1.14030,13,-0.2025,20,0.58545,1,-3.3050,6,-1.4422,16,0.06129
ENSG00000162601,MYSM1,25,0.15561,14,-0.7379,30,0.48556,12,-0.9088,31,0.74940,34,0.65172,10,-1.1250,10,-1.2902
ENSG00000177606,JUN,132,-1.1275,158,-0.8539,991,2.22921,145,-0.9906,255,-0.1646,215,-0.3855,210,-0.4236,219,-0.3884
ENSG00000172456,FGGY,10,-0.1089,11,0.08004,6,-0.8456,12,0.15926,8,-0.4991,6,-0.8629,7,-0.6115,22,1.29492
ENSG00000134709,HOOK1,44,0.90838,25,0.00921,30,0.29061,24,-0.0630,28,0.24380,23,-0.1383,7,-1.8845,18,-0.5788
ENSG00000134716,CYP2J2,6,-0.4617,18,1.26075,10,0.36823,2,-2.0669,2,-2.1769,9,0.17338,22,1.56486,11,0.56607
