Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000132646,PCNA,42,0.65130,22,-0.3993,18,-0.6590,21,-0.4309,54,1.05212,41,0.58583,17,-0.8056,44,0.73228,10,-1.5086
ENSG00000101290,CDS2,57,-0.7814,86,-0.1787,93,-0.0380,79,-0.2859,217,1.38076,112,0.25853,91,-0.0790,85,-0.1698,49,-1.0049
ENSG00000125772,GPCPD1,17,-0.1500,24,0.40293,8,-1.2344,12,-0.7191,25,0.40919,22,0.24368,18,-0.1412,30,0.71435,13,-0.6362
ENSG00000089199,CHGB,13,-4.1246,288,0.47563,147,-0.6355,211,-0.0750,276,0.35206,324,0.61287,336,0.77332,108,-1.1106,111,-1.0623
ENSG00000089195,TRMT6,9,-0.4948,12,-0.0582,5,-1.3991,8,-0.7541,17,0.48277,18,0.54891,22,1.03053,5,-1.2327,8,-0.5953
ENSG00000088766,CRLS1,17,-0.6694,31,0.31779,16,-0.7835,16,-0.7715,37,0.55176,40,0.71080,27,0.06803,32,0.31649,13,-1.0681
ENSG00000125827,TMX4,67,-1.2621,170,0.19831,105,-0.5828,191,0.36151,151,-0.0152,175,0.22014,237,0.82592,83,-0.9295,89,-0.8226
ENSG00000182621,PLCB1,20,-2.8624,165,0.29461,145,0.05716,121,-0.2196,172,0.32921,185,0.44819,215,0.80756,49,-1.6045,85,-0.7699
ENSG00000101333,PLCB4,1,-3.1813,26,0.84823,5,-1.7042,8,-1.0920,34,1.19324,23,0.55608,9,-0.9417,26,0.77728,11,-0.5372
ENSG00000125869,LAMP5,2,-4.8012,301,4.33559,11,-2.6055,19,-1.9182,3,-4.5328,3,-4.3917,7,-3.3382,35,-0.9666,42,-0.7123
ENSG00000101349,PAK5,9,-2.2164,44,0.24958,18,-1.1221,44,0.22229,62,0.76435,68,0.93418,46,0.34113,20,-0.9876,20,-0.9796
ENSG00000132639,SNAP25,187,-3.8345,2381,-0.0504,2832,0.23182,2096,-0.2456,2407,-0.0278,3146,0.40207,4454,1.15152,1194,-1.1094,1419,-0.8475
ENSG00000125863,MKKS,24,-1.1154,58,0.21869,50,-0.0152,57,0.18030,60,0.25803,47,-0.1153,65,0.44467,34,-0.6051,41,-0.3366
ENSG00000132640,BTBD3,98,0.25633,192,1.68749,47,-0.8776,82,-0.0201,51,-0.7624,38,-1.1841,49,-0.8998,58,-0.5531,61,-0.4845
ENSG00000089123,TASP1,2,-2.5376,15,0.13720,16,0.28434,10,-0.4154,25,0.94247,10,-0.4612,20,0.64662,10,-0.5436,8,-0.7225
ENSG00000089048,ESF1,90,1.32024,23,-0.9353,31,-0.4246,40,-0.0228,59,0.60066,46,0.20809,35,-0.2687,33,-0.3346,32,-0.3508
ENSG00000101247,NDUFAF5,16,-0.8952,27,-0.0904,30,0.08290,43,0.68677,25,-0.2053,25,-0.1613,37,0.49353,20,-0.5236,24,-0.2687
ENSG00000172264,MACROD2,4,-2.5723,17,-0.5763,27,0.16389,21,-0.1764,27,0.18273,45,1.01207,34,0.64843,15,-0.7530,23,-0.0586
ENSG00000125848,FLRT3,0,-5.4510,7,-1.1078,14,0.02014,15,0.08560,7,-0.9429,24,0.83078,30,1.50043,10,-0.5219,10,-0.5325
ENSG00000089177,KIF16B,16,0.58046,7,-0.8072,11,0.03555,12,0.09416,11,0.00946,10,-0.0987,7,-0.6998,24,1.20143,10,-0.1315
ENSG00000125870,SNRPB2,86,0.27609,69,-0.0891,79,0.14116,89,0.33235,106,0.62424,40,-0.8919,74,0.03920,59,-0.3030,49,-0.5858
ENSG00000125851,PCSK2,7,-3.8936,162,0.85234,49,-1.1319,74,-0.5044,155,0.66918,132,0.41006,133,0.46467,75,-0.4776,46,-1.2146
ENSG00000125868,DSTN,245,-1.2031,712,0.52229,521,-0.0414,541,0.01734,539,0.01139,449,-0.2736,648,0.34734,435,-0.3254,433,-0.3302
ENSG00000125844,RRBP1,128,2.92953,13,-1.1302,22,-0.2866,10,-1.3876,21,-0.3545,17,-0.6499,8,-1.9088,39,0.61559,12,-1.2021
ENSG00000089006,SNX5,82,0.82591,34,-0.6453,35,-0.5095,33,-0.6120,44,-0.1605,50,0.02037,37,-0.4910,107,1.28442,49,0.00829
ENSG00000232838,PET117,19,-0.3699,17,-0.5548,30,0.36536,22,-0.1591,15,-0.6774,24,-0.0130,43,1.10847,10,-1.2441,23,-0.0694
ENSG00000149474,KAT14,15,-0.9896,34,0.26711,26,-0.1729,28,-0.0948,23,-0.4086,44,0.65212,42,0.64766,16,-0.9463,19,-0.6343
ENSG00000089091,DZANK1,3,-1.2618,9,0.10670,10,0.17608,8,-0.1111,11,0.36493,12,0.57185,11,0.40230,6,-0.5025,4,-1.1130
ENSG00000132664,POLR3F,5,-1.5723,16,0.02379,12,-0.4357,10,-0.6848,23,0.59236,16,-0.0374,21,0.49740,26,0.77264,9,-0.8879
ENSG00000089050,RBBP9,13,0.49199,7,-0.5074,9,-0.0578,8,-0.3240,27,1.72826,5,-1.0033,3,-1.9592,16,0.79210,9,-0.1658
ENSG00000101310,SEC23B,52,0.81451,35,0.20604,26,-0.3006,17,-0.9181,41,0.45267,36,0.21096,24,-0.4072,31,0.00723,21,-0.5952
ENSG00000232388,SMIM26,96,0.20321,103,0.34423,80,-0.0984,72,-0.2511,65,-0.4140,63,-0.4677,88,0.06322,87,0.04438,88,0.06386
ENSG00000125821,DTD1,39,-0.4076,62,0.33774,53,0.06564,55,0.10170,57,0.16484,45,-0.2154,57,0.18467,35,-0.5697,42,-0.3207
ENSG00000185052,SLC24A3,2,-2.6973,20,0.69945,21,0.68460,17,0.32657,7,-0.9116,6,-1.2208,8,-0.9297,20,0.57882,22,0.74700
ENSG00000132669,RIN2,34,1.80960,5,-1.1745,6,-0.8454,5,-1.2706,20,0.90533,9,-0.3459,3,-1.8804,25,1.27398,10,-0.2828
ENSG00000173418,NAA20,34,-1.3251,109,0.55364,90,0.17658,100,0.35389,60,-0.4459,71,-0.1807,104,0.47652,52,-0.6785,50,-0.7433
ENSG00000101343,CRNKL1,16,-0.2566,25,0.43558,18,-0.0957,16,-0.2929,19,0.00148,19,-0.0502,22,0.25090,21,0.11668,9,-1.0982
ENSG00000088970,KIZ,18,0.11673,11,-0.7383,11,-0.6321,11,-0.5930,43,1.54936,22,0.41788,18,0.11615,11,-0.5792,11,-0.6287
ENSG00000088930,XRN2,35,0.43557,24,-0.1831,17,-0.7002,19,-0.5127,23,-0.2440,34,0.38148,36,0.55974,30,0.20641,15,-0.9139
ENSG00000125812,GZF1,19,-0.0683,23,0.23496,17,-0.2735,28,0.51332,20,0.02173,31,0.68457,16,-0.3481,10,-0.9857,17,-0.2617
ENSG00000125814,NAPB,63,-3.2269,522,-0.0673,658,0.30770,525,-0.0543,606,0.17681,879,0.78603,751,0.59524,339,-0.7297,356,-0.6572
ENSG00000101439,CST3,3000,0.28551,1709,-0.6527,2665,0.09571,1857,-0.4713,2680,0.10464,1213,-1.1208,1009,-1.4947,7230,1.82672,3526,0.54995
ENSG00000101463,SYNDIG1,52,0.23195,42,-0.0987,52,0.25762,46,0.06724,24,-0.9670,48,0.11827,64,0.67711,19,-1.3048,36,-0.3282
ENSG00000101474,APMAP,60,-0.9948,150,0.48999,83,-0.5079,66,-0.8491,145,0.37169,143,0.34987,146,0.43909,112,-0.0364,60,-0.9850
ENSG00000154930,ACSS1,38,0.75098,15,-0.7631,7,-1.8118,9,-1.3765,31,0.39584,16,-0.6548,6,-2.1150,100,2.57840,20,-0.2681
ENSG00000197586,ENTPD6,24,-2.3211,112,-0.0144,99,-0.1975,79,-0.5458,153,0.49129,199,0.93665,152,0.54940,75,-0.6210,81,-0.5156
ENSG00000100994,PYGB,76,-0.2774,77,-0.2921,87,-0.0764,88,-0.0530,125,0.51338,123,0.48661,86,-0.0931,107,0.25820,68,-0.4413
ENSG00000100997,ABHD12,71,-0.3830,99,0.15104,81,-0.1766,88,-0.0396,135,0.64332,112,0.34089,88,-0.0583,59,-0.6642,78,-0.2378
ENSG00000125804,FAM182A,25,1.50331,6,-0.7462,6,-0.7396,4,-1.1882,8,-0.3022,15,0.63032,7,-0.6310,16,0.78468,9,-0.1609
ENSG00000101294,HM13,44,-0.1566,40,-0.3176,43,-0.1736,57,0.24183,56,0.22355,66,0.48741,51,0.08559,47,-0.0412,39,-0.3600
ENSG00000125968,ID1,63,2.30101,3,-2.5315,5,-1.7469,1,-3.6635,12,-0.5247,2,-2.9107,3,-2.5678,83,2.95720,8,-1.0944
ENSG00000171552,BCL2L1,55,-0.0946,38,-0.7008,70,0.29672,52,-0.1714,73,0.36691,88,0.66904,69,0.31624,44,-0.4287,42,-0.5042
ENSG00000088356,PDRG1,12,-1.1875,24,-0.2053,20,-0.4930,34,0.34734,30,0.17121,34,0.38398,37,0.57394,27,-0.0210,18,-0.5916
ENSG00000101337,TM9SF4,11,-1.4785,37,0.31579,23,-0.4553,39,0.38247,27,-0.1784,40,0.43541,36,0.30143,27,-0.2063,24,-0.4026
ENSG00000101350,KIF3B,47,-1.2997,118,0.12445,113,0.03881,89,-0.3314,150,0.50444,100,-0.1457,151,0.57919,68,-0.7413,104,-0.0812
ENSG00000171456,ASXL1,27,0.20104,27,0.20895,20,-0.3229,23,-0.0821,36,0.64314,20,-0.3109,24,0.01609,25,0.07009,11,-1.1183
ENSG00000197183,NOL4L,30,0.49197,19,-0.2802,24,0.16430,15,-0.5486,22,-0.0243,32,0.58115,22,-0.0178,18,-0.2839,20,-0.1685
ENSG00000149600,COMMD7,32,-1.0323,63,0.02767,62,-0.0032,52,-0.2862,90,0.59171,80,0.41295,63,0.03132,58,-0.0925,57,-0.1455
ENSG00000101367,MAPRE1,69,1.58714,18,-0.6423,19,-0.5386,14,-1.0349,42,0.73555,25,-0.1369,13,-1.1595,43,0.74954,21,-0.3471
ENSG00000260257,AL035071.1,8,-0.6166,6,-1.1539,20,0.75909,8,-0.6875,32,1.54147,13,0.08375,9,-0.5752,18,0.59392,8,-0.5837
ENSG00000101391,CDK5RAP1,15,-0.2639,24,0.52395,11,-0.7134,13,-0.4864,17,-0.0399,20,0.21281,21,0.26448,19,0.08611,11,-0.7076
ENSG00000101400,SNTA1,91,-0.0218,88,-0.0852,100,0.14093,85,-0.1311,83,-0.1593,80,-0.2218,46,-1.1533,199,1.28692,107,0.24612
ENSG00000078699,CBFA2T2,38,0.45502,28,-0.0797,8,-1.8666,39,0.47165,37,0.39172,42,0.61175,24,-0.3282,32,0.15614,18,-0.6979
ENSG00000125967,NECAB3,16,-1.3147,54,0.63349,37,-0.0489,31,-0.3180,37,-0.0556,48,0.35317,42,0.14515,26,-0.5823,34,-0.1690
ENSG00000101417,PXMP4,24,0.82843,12,-0.2694,11,-0.4224,9,-0.7354,7,-1.0178,23,0.71382,14,-0.0157,20,0.49717,12,-0.2903
ENSG00000101421,CHMP4B,87,-0.7881,139,-0.0732,134,-0.1287,174,0.28945,168,0.23270,116,-0.3528,196,0.55083,121,-0.2889,126,-0.2182
ENSG00000125970,RALY,101,0.97406,34,-0.8459,47,-0.2669,41,-0.4703,104,1.02422,47,-0.2817,53,-0.0964,62,0.15382,40,-0.5360
ENSG00000125977,EIF2S2,236,0.55565,145,-0.2441,179,0.10582,153,-0.1434,213,0.38622,134,-0.3429,192,0.25156,142,-0.2520,107,-0.6904
ENSG00000101444,AHCY,41,0.35666,42,0.47605,17,-0.9648,20,-0.7561,44,0.46346,32,-0.0195,31,-0.1064,33,0.03055,25,-0.3879
ENSG00000078747,ITCH,53,1.01070,25,-0.2047,15,-0.9607,19,-0.6527,54,1.04481,40,0.54621,28,-0.0539,18,-0.6966,9,-1.7380
ENSG00000125971,DYNLRB1,211,-0.9093,421,0.18909,422,0.17146,360,-0.0830,448,0.26748,367,-0.0498,432,0.23283,347,-0.1391,308,-0.3238
ENSG00000101460,MAP1LC3A,208,-0.7500,301,-0.2005,506,0.65855,298,-0.1979,440,0.42696,347,0.04433,420,0.39719,223,-0.6418,247,-0.4848
ENSG00000101464,PIGU,36,1.05225,19,0.00308,13,-0.5781,11,-0.7525,30,0.74495,16,-0.2007,22,0.26781,11,-0.7548,7,-1.3926
ENSG00000198646,NCOA6,42,0.76203,22,-0.2633,30,0.21882,29,0.18694,30,0.20767,30,0.22919,23,-0.2034,19,-0.4726,15,-0.7840
ENSG00000078804,TP53INP2,336,3.42494,16,-2.0664,35,-0.7940,15,-2.0468,59,0.01781,57,-0.0410,23,-1.5118,34,-0.8158,30,-1.0182
ENSG00000131067,GGT7,23,-1.1899,50,0.00463,40,-0.3292,45,-0.1469,40,-0.3306,86,0.88012,77,0.81413,25,-1.0632,35,-0.5623
ENSG00000131069,ACSS2,48,1.46738,13,-0.7102,16,-0.3662,18,-0.1923,17,-0.2256,23,0.24290,19,-0.1001,16,-0.3587,18,-0.1499
ENSG00000100983,GSS,21,-0.6064,34,0.20255,30,-0.0472,14,-1.1717,32,0.05766,39,0.38630,38,0.38311,33,0.11084,24,-0.3668
ENSG00000100991,TRPC4AP,51,-0.1324,56,0.02089,34,-0.7494,63,0.21286,49,-0.2018,76,0.50287,72,0.48357,51,-0.1204,28,-1.0195
ENSG00000126005,MMP24OS,97,-0.4180,138,0.14235,107,-0.2745,140,0.15535,126,-0.0191,125,-0.0211,144,0.22898,117,-0.1293,121,-0.0710
ENSG00000125966,MMP24,0,-3.7018,12,0.07232,14,0.30202,16,0.53754,8,-0.6042,14,0.37316,14,0.31283,5,-1.0865,16,0.56392
ENSG00000242372,EIF6,52,-0.3147,68,0.13190,57,-0.1685,68,0.11395,56,-0.1948,70,0.16203,76,0.32247,58,-0.1388,48,-0.4385
ENSG00000101019,UQCC1,22,-1.0523,44,-0.0055,59,0.46108,37,-0.2531,45,0.04110,55,0.36457,62,0.61990,32,-0.4949,22,-1.0472
ENSG00000126001,CEP250,10,-0.3059,7,-0.8650,11,-0.2450,14,0.19005,22,0.92864,13,0.04618,14,0.22851,14,0.11457,11,-0.2324
ENSG00000125991,ERGIC3,81,-0.0150,55,-0.6651,91,0.16758,64,-0.3848,131,0.76217,118,0.59209,84,0.05717,82,0.00912,53,-0.6556
ENSG00000214078,CPNE1,24,-0.0796,26,0.06762,25,0.02178,24,-0.0840,34,0.47733,22,-0.2032,28,0.21858,19,-0.3923,18,-0.4568
ENSG00000244462,RBM12,33,0.25779,24,-0.2677,20,-0.4856,34,0.30308,27,-0.0313,35,0.35297,27,-0.0301,36,0.40113,19,-0.5693
ENSG00000244005,NFS1,20,-0.6803,32,0.04223,26,-0.3040,26,-0.3045,31,-0.0063,40,0.39656,45,0.67038,26,-0.2681,21,-0.6370
ENSG00000125995,ROMO1,209,0.30880,187,0.14568,156,-0.1509,149,-0.2266,158,-0.1360,128,-0.4563,157,-0.1599,207,0.29896,197,0.21977
ENSG00000131051,RBM39,202,0.87451,98,-0.3239,70,-0.8087,111,-0.0919,165,0.53927,120,0.02914,116,-0.0335,126,0.10875,77,-0.6651
ENSG00000025293,PHF20,64,-0.0170,74,0.25510,61,-0.0819,65,0.00230,92,0.57136,65,0.02337,63,-0.0350,38,-0.8033,49,-0.4313
ENSG00000171222,SCAND1,129,-0.1326,139,-0.0161,155,0.15617,148,0.08400,118,-0.2689,170,0.30682,162,0.25320,124,-0.1925,98,-0.5585
ENSG00000260032,NORAD,418,-0.7795,854,0.38518,608,-0.2000,654,-0.0849,845,0.32439,774,0.18402,804,0.27368,418,-0.7785,559,-0.3312
ENSG00000088367,EPB41L1,86,-0.8491,146,-0.0385,195,0.43804,156,0.07192,166,0.17091,203,0.49966,144,-0.0629,90,-0.7839,163,0.14788
ENSG00000131043,AAR2,18,0.90541,8,-0.3721,7,-0.5441,10,0.00118,12,0.29144,4,-1.2514,12,0.39326,13,0.45281,5,-1.0893
ENSG00000080845,DLGAP4,26,-1.6254,72,-0.1285,110,0.57249,119,0.69399,65,-0.2793,53,-0.5870,101,0.49143,68,-0.2078,64,-0.3089
ENSG00000101335,MYL9,9,-0.2918,6,-0.7915,13,0.36002,5,-1.0632,7,-0.6605,5,-1.1920,2,-2.1601,54,3.05867,5,-0.9884
ENSG00000101084,RAB5IF,51,-0.6480,95,0.38827,89,0.22714,71,-0.1189,58,-0.4380,86,0.17909,86,0.18763,63,-0.3179,67,-0.2230
ENSG00000101079,NDRG3,55,-1.5647,181,0.27580,158,0.03345,113,-0.4857,197,0.38282,160,0.05446,216,0.60846,116,-0.4458,111,-0.5265
ENSG00000149639,SOGA1,40,0.91380,23,0.00326,20,-0.2017,14,-0.7765,32,0.50924,35,0.67504,17,-0.4906,21,-0.1189,10,-1.2257
ENSG00000101347,SAMHD1,71,0.95807,18,-1.2839,28,-0.5158,57,0.60268,39,-0.0276,36,-0.1294,46,0.26913,38,-0.0533,36,-0.1198
ENSG00000118705,RPN2,85,-0.1342,108,0.27260,47,-1.0505,66,-0.5237,130,0.54935,108,0.23685,80,-0.2575,151,0.79605,57,-0.7534
ENSG00000101363,MANBAL,37,-1.1749,82,0.04091,74,-0.1172,108,0.48400,103,0.40034,71,-0.1841,95,0.30890,72,-0.1690,61,-0.4238
ENSG00000197122,SRC,2,-2.2880,13,0.38464,15,0.60167,20,1.00146,7,-0.5972,6,-0.8564,9,-0.2651,11,0.03013,11,0.04367
ENSG00000166619,BLCAP,66,-1.7418,223,0.11364,204,-0.0378,188,-0.1647,327,0.73016,305,0.61272,252,0.33911,106,-1.0408,151,-0.5060
ENSG00000053438,NNAT,65,-2.1458,259,-0.0540,177,-0.6391,161,-0.7826,882,2.09444,380,0.56630,213,-0.3899,141,-0.9830,191,-0.5260
ENSG00000132792,CTNNBL1,25,0.16102,20,-0.1971,28,0.34395,31,0.52055,25,0.16846,18,-0.3510,28,0.35881,14,-0.7535,12,-1.0041
ENSG00000132821,VSTM2L,2,-5.5173,200,0.92111,152,0.33602,179,0.61105,101,-0.3065,81,-0.6419,153,0.39721,39,-1.7315,90,-0.4914
ENSG00000101407,TTI1,13,-0.1834,15,0.08977,10,-0.5536,7,-1.1128,13,-0.1169,32,1.32760,17,0.31943,6,-1.3859,13,-0.1856
ENSG00000101413,RPRD1B,15,-0.1885,14,-0.3668,7,-1.3794,16,-0.1445,29,0.82579,25,0.56742,20,0.23696,17,-0.0326,15,-0.2790
ENSG00000196756,SNHG17,23,0.69663,18,0.31774,15,0.02674,15,-0.0047,19,0.43884,8,-0.8238,11,-0.4301,12,-0.2582,11,-0.4330
ENSG00000174365,SNHG11,9,-0.4845,9,-0.5104,10,-0.3994,8,-0.7557,16,0.41993,18,0.54125,20,0.80780,8,-0.6434,12,-0.0750
ENSG00000170471,RALGAPB,15,-0.9475,30,0.09107,24,-0.2775,40,0.53773,31,0.14211,36,0.37241,27,-0.0744,30,0.06689,23,-0.3395
ENSG00000101438,SLC32A1,2,-4.4246,39,-0.4741,98,1.06312,94,0.98931,128,1.54144,19,-1.5082,26,-1.1366,48,-0.1195,47,-0.1347
ENSG00000101445,PPP1R16B,84,0.56653,42,-0.5785,79,0.46855,46,-0.3870,52,-0.1896,48,-0.3047,58,-0.0279,60,0.03958,79,0.46398
ENSG00000204103,MAFB,2,-3.2639,27,0.21119,39,0.79302,47,1.11064,59,1.50788,8,-1.6037,12,-1.0990,6,-2.0279,23,-0.0406
ENSG00000198900,TOP1,75,0.13433,58,-0.2883,80,0.23043,71,0.04432,64,-0.1086,88,0.39102,74,0.12460,75,0.12615,41,-0.7965
ENSG00000124181,PLCG1,27,0.34032,19,-0.2420,19,-0.2180,26,0.26332,23,0.06366,17,-0.3976,20,-0.1650,35,0.73500,17,-0.4134
ENSG00000174306,ZHX3,42,0.44254,22,-0.5945,38,0.25390,17,-0.9223,32,-0.0178,38,0.26104,26,-0.3562,57,0.93954,32,-0.0218
ENSG00000124177,CHD6,61,0.33620,32,-0.7232,35,-0.5205,67,0.48539,74,0.64090,46,-0.1157,53,0.12175,59,0.27949,32,-0.6745
ENSG00000196090,PTPRT,2,-4.5671,29,-1.1513,62,0.08473,84,0.57727,67,0.22226,61,0.07588,113,1.27336,34,-0.8422,50,-0.2606
ENSG00000233508,AL021395.1,1,-3.0442,13,-0.0076,10,-0.4447,18,0.49663,6,-1.2143,11,-0.3019,26,1.36776,6,-1.0091,12,-0.0740
ENSG00000124193,SRSF6,63,1.13634,22,-0.5782,33,0.08271,19,-0.7747,30,-0.0883,39,0.35825,28,-0.1919,37,0.27601,24,-0.4368
ENSG00000185513,L3MBTL1,13,0.09088,6,-0.9867,16,0.43305,8,-0.5320,4,-1.4462,22,1.02071,18,0.72489,11,-0.1711,8,-0.5239
ENSG00000101052,IFT52,14,-0.2165,14,-0.2872,18,0.11726,15,-0.1413,17,0.04303,25,0.71203,16,0.02114,19,0.21307,11,-0.5560
ENSG00000124191,TOX2,2,-2.5809,6,-1.0815,8,-0.7619,16,0.41478,21,0.81284,16,0.39903,20,0.83427,14,0.12453,9,-0.4724
ENSG00000132823,OSER1,23,-0.1735,28,0.11641,18,-0.5761,23,-0.1558,40,0.69187,30,0.21979,29,0.21830,24,-0.1465,13,-1.0023
ENSG00000223891,OSER1-DT,18,-0.3127,25,0.19961,24,0.06333,20,-0.1702,17,-0.4668,22,-0.0680,21,-0.1235,31,0.48993,25,0.13313
ENSG00000124194,GDAP1L1,6,-3.3150,82,0.63496,49,-0.2537,61,0.08286,72,0.33639,74,0.38617,67,0.24493,39,-0.6253,40,-0.5647
ENSG00000197296,FITM2,13,-0.5554,18,-0.0846,15,-0.3611,26,0.51075,20,0.12942,28,0.65402,20,0.14320,12,-0.6924,16,-0.2776
ENSG00000124120,TTPAL,12,-0.9396,17,-0.3843,16,-0.4761,25,0.21586,20,-0.1300,27,0.34372,38,1.02743,13,-0.7843,17,-0.3906
ENSG00000132824,SERINC3,154,-0.8417,342,0.46353,181,-0.5980,271,0.03682,235,-0.1882,349,0.44159,369,0.60653,160,-0.7807,144,-0.9409
ENSG00000168734,PKIG,63,-1.0467,225,1.13596,116,-0.1103,106,-0.2574,78,-0.7227,84,-0.6127,96,-0.4383,124,-0.0056,156,0.35995
ENSG00000101098,RIMS4,6,-2.2269,28,-0.0621,42,0.60298,29,0.03101,22,-0.3736,40,0.52424,31,0.11293,25,-0.2252,34,0.29201
ENSG00000166913,YWHAB,394,-1.6130,1119,-0.0209,1055,-0.1109,1134,0.00270,1441,0.38794,1852,0.80498,1543,0.56774,618,-0.9366,635,-0.8957
ENSG00000025772,TOMM34,13,-1.6770,60,0.72921,22,-0.9230,34,-0.2532,39,-0.0489,51,0.37642,60,0.73499,19,-1.1479,25,-0.7332
ENSG00000101109,STK4,27,0.41082,24,0.22398,22,0.10537,24,0.24185,15,-0.5087,34,0.77518,22,0.11013,5,-2.0378,10,-1.0958
ENSG00000124134,KCNS1,0,-5.2628,56,2.40978,10,-0.9397,15,-0.3798,2,-3.3180,7,-1.4911,19,0.00981,4,-2.2788,18,-0.0566
ENSG00000124145,SDC4,101,1.94035,14,-1.3550,16,-1.0705,13,-1.3976,34,0.03443,21,-0.6989,5,-2.7730,113,2.15512,25,-0.4068
ENSG00000204070,SYS1,27,1.00955,15,0.08830,6,-1.2343,15,0.02004,15,0.01260,7,-1.1670,17,0.25563,12,-0.3565,15,0.02042
ENSG00000244274,DBNDD2,2563,4.23143,130,-1.6377,163,-1.2002,58,-2.7244,310,-0.2198,191,-0.9632,88,-2.2362,131,-1.5265,69,-2.4722
ENSG00000124155,PIGT,87,0.70431,49,-0.2289,61,0.12259,44,-0.3820,68,0.28653,46,-0.3292,67,0.29437,49,-0.2339,35,-0.7509
ENSG00000101443,WFDC2,2,-1.8808,10,0.19182,19,1.27039,16,0.93569,4,-1.2402,4,-0.9919,9,-0.0399,3,-1.4864,11,0.38545
ENSG00000101457,DNTTIP1,19,-0.2264,21,-0.0652,18,-0.2971,20,-0.1423,19,-0.2372,19,-0.2137,28,0.41187,29,0.44048,20,-0.1538
ENSG00000124104,SNX21,22,0.00470,21,-0.1192,26,0.24617,26,0.26359,25,0.20240,23,0.07687,21,-0.0743,16,-0.4849,21,-0.0841
ENSG00000101473,ACOT8,35,-1.2562,94,0.30902,91,0.22833,88,0.16148,66,-0.2933,89,0.18376,105,0.52479,40,-1.0299,63,-0.3639
ENSG00000064601,CTSA,45,-0.3951,60,0.06364,73,0.36470,51,-0.1991,76,0.42100,64,0.15483,55,-0.0852,60,0.05838,39,-0.6247
ENSG00000100979,PLTP,44,0.22447,19,-1.1773,24,-0.6903,20,-0.9818,39,0.03130,19,-1.0590,14,-1.6118,176,2.81258,34,-0.1931
ENSG00000100982,PCIF1,32,0.75503,12,-0.8711,21,0.12075,14,-0.5731,26,0.46644,25,0.35837,22,0.15333,17,-0.2072,16,-0.3379
ENSG00000198026,ZNF335,5,-1.5952,18,0.20650,12,-0.4032,19,0.25386,24,0.64816,24,0.65728,13,-0.3026,17,0.12432,11,-0.5392
ENSG00000124140,SLC12A5,19,-3.5981,374,1.02022,201,-0.1359,216,-0.0164,185,-0.2639,214,-0.0332,277,0.42949,120,-0.9217,147,-0.6134
ENSG00000124160,NCOA5,21,-0.0075,24,0.24173,25,0.28076,14,-0.6165,27,0.39037,26,0.31583,17,-0.3684,24,0.18017,13,-0.7349
ENSG00000149654,CDH22,3,-3.3002,86,2.24181,22,-0.4934,31,0.04373,5,-2.6021,7,-2.2143,26,-0.2892,10,-1.6345,32,0.07608
ENSG00000080189,SLC35C2,21,0.04902,26,0.44231,21,0.04602,15,-0.4762,20,0.02211,15,-0.4362,22,0.16603,14,-0.5651,20,-0.0195
ENSG00000062598,ELMO2,31,-0.4746,48,0.25152,30,-0.4902,49,0.25505,36,-0.2358,53,0.40117,49,0.28515,24,-0.8120,40,-0.0392
ENSG00000172315,TP53RK,10,-0.2357,15,0.36815,7,-0.7720,8,-0.5480,21,0.88646,15,0.28828,10,-0.2341,13,0.08757,8,-0.6556
ENSG00000101040,ZMYND8,63,-0.3440,96,0.37293,64,-0.3145,62,-0.3772,90,0.22160,124,0.74102,85,0.14747,61,-0.3788,35,-1.2249
ENSG00000196562,SULF2,30,-0.4377,3,-3.9485,35,-0.2157,36,-0.1664,77,1.08173,60,0.65683,59,0.73456,48,0.28890,29,-0.4944
ENSG00000124126,PREX1,270,3.00300,21,-1.5687,28,-1.0368,19,-1.5690,46,-0.2611,38,-0.5814,15,-2.0247,100,0.99430,29,-0.9655
ENSG00000124198,ARFGEF2,15,-1.0763,29,-0.0478,21,-0.5171,25,-0.2665,30,0.02006,43,0.59247,46,0.81726,23,-0.4208,20,-0.6036
ENSG00000124207,CSE1L,52,-0.2839,54,-0.2298,54,-0.2036,60,-0.0512,84,0.49202,75,0.31155,92,0.73882,30,-1.0843,32,-1.0004
ENSG00000124214,STAU1,50,-0.4271,76,0.25305,76,0.22489,65,-0.0358,65,-0.0383,66,-0.0023,72,0.14584,61,-0.1143,48,-0.4902
ENSG00000124228,DDX27,18,-0.5247,23,-0.1830,24,-0.1029,33,0.43127,28,0.16302,30,0.25889,34,0.51632,16,-0.6712,16,-0.6610
ENSG00000124201,ZNFX1,18,0.14779,11,-0.7105,8,-1.0405,18,0.12436,30,0.93971,20,0.27905,12,-0.4875,26,0.69354,17,-0.0005
ENSG00000177410,ZFAS1,274,1.20087,87,-0.7106,160,0.29301,89,-0.6231,164,0.33686,95,-0.5257,80,-0.8611,181,0.49387,167,0.36220
