Cluster,Description,geneID,p.adjust,GeneRatio,ONTOLOGY,n_valid,valid_genes,n_valid_anc,valid_genes_anc,GeneRatio_num
Oligo-3_up_ALL,peptide hormone secretion,RAPGEF4/ADCY8/CNR1/CPE/ABAT/PLCB1/MYRIP/PCLO/ILDR2/BMAL1/PTPRN/PTPRN2/SNAP25/STX1A/VGF/CAMK2G/PDE8B/SYTL4,0.046128052138751055,18/596,BP,0,,0,,0.030201342281879196
Oligo-3_up_ALL,cardiocyte differentiation,NEBL/AKAP13/JAG1/FHL2/SYNE1/TENM4/MEF2C/PDGFRB/SOX6/PRKG1/RARB/RGS4/VEGFA,0.046376999880889926,13/596,BP,0,,0,,0.02181208053691275
Oligo-3_up_ALL,T cell receptor signaling pathway,BTN2A1/RFTN1/FOSL2/INPP5D/ITK/PDE4D/PIK3CD/PTPRC/EZR/CACNB4/CARD11/SKAP1/TESPA1,0.046376999880889926,13/596,BP,1,TESPA1,1,RFTN1,0.02181208053691275
Oligo-3_up_ALL,negative regulation of smooth muscle cell migration,IGFBP5/LRP1/MEF2C/PRKG1/NDRG4,0.04761206479142564,5/596,BP,1,IGFBP5,0,,0.008389261744966443
Oligo-3_up_ALL,phosphatidylinositol-mediated signaling,INPP5F/PLCB1/PIK3CD/PLCB2/PLCB4,0.04761206479142564,5/596,BP,0,,0,,0.008389261744966443
Oligo-3_up_ALL,regulation of vascular endothelial cell proliferation,COL4A3/FGF2/ITGA4/MEF2C/PPARG,0.04761206479142564,5/596,BP,0,,0,,0.008389261744966443
Oligo-3_up_ALL,response to amino acid,BAIAP2/CEBPB/COL4A1/COL6A1/SESN3/HCN1/LYN/PDGFC/SLC1A2/ZEB1/SLC7A5/CAPN2,0.04866017856464003,12/596,BP,0,,0,,0.020134228187919462
Oligo-3_up_ALL,negative regulation of cell projection organization,YAP1/LRRK2/CRMP1/DPYSL3/EPHA4/INPP5F/FLNA/GFAP/MAP2/PTPRG/RTN4R/NR2F1/VIM/YWHAH/LUZP1/NRXN1,0.04866017856464003,16/596,BP,1,LRRK2,0,,0.026845637583892617
Oligo-3_up_ALL,pyramidal neuron differentiation,UNC5D/DCLK2/FOXG1/SLC4A10,0.04866017856464003,4/596,BP,0,,0,,0.006711409395973154
Oligo-3_up_ALL,positive regulation of circadian rhythm,BMAL1/PRKG1/BMAL2/RORA,0.04866017856464003,4/596,BP,0,,0,,0.006711409395973154
Oligo-3_up_ALL,regulation of presynaptic cytosolic calcium ion concentration,CNR1/ERC2/CACNB2/CACNB4,0.04866017856464003,4/596,BP,0,,0,,0.006711409395973154
Oligo-3_up_ALL,B cell proliferation,VAV3/IKZF3/FOSL2/INPP5D/LYN/MEF2C/PTPRC/TFRC/CARD11,0.049987045822297356,9/596,BP,0,,0,,0.015100671140939598
Oligo-3_up_EA,muscle tissue development,YAP1/AKAP13/COL11A1/ELN/SYNE1/FOSL2/TENM4/NR4A1/KCNK2/BMAL1/PRKG1/GPCPD1/ADAMTS9/BMP5/VEGFA,0.002149814890519543,15/132,BP,0,,0,,0.11363636363636363
Oligo-3_up_EA,extracellular matrix organization,COL1A2/COL4A1/COL11A1/COL15A1/CYP1B1/ECM2/ELN/FBLN1/FLRT2/ADAMTS9/TNFRSF1B/ADAMTS10/CRISPLD2,0.002149814890519543,13/132,BP,0,,0,,0.09848484848484848
Oligo-3_up_EA,extracellular structure organization,COL1A2/COL4A1/COL11A1/COL15A1/CYP1B1/ECM2/ELN/FBLN1/FLRT2/ADAMTS9/TNFRSF1B/ADAMTS10/CRISPLD2,0.002149814890519543,13/132,BP,0,,0,,0.09848484848484848
Oligo-3_up_EA,external encapsulating structure organization,COL1A2/COL4A1/COL11A1/COL15A1/CYP1B1/ECM2/ELN/FBLN1/FLRT2/ADAMTS9/TNFRSF1B/ADAMTS10/CRISPLD2,0.002149814890519543,13/132,BP,0,,0,,0.09848484848484848
Oligo-3_up_EA,negative regulation of fat cell differentiation,YAP1/JDP2/BMAL1/RORA/TRIO/VEGFA,0.002149814890519543,6/132,BP,0,,0,,0.045454545454545456
Oligo-3_up_EA,striated muscle tissue development,YAP1/AKAP13/COL11A1/ELN/SYNE1/TENM4/NR4A1/KCNK2/BMAL1/PRKG1/GPCPD1/ADAMTS9/BMP5/VEGFA,0.002211270794362929,14/132,BP,0,,0,,0.10606060606060606
Oligo-3_up_EA,cartilage development,COL11A1/FOSL2/GLI3/BMP5/BMP6/BMPR2/SOX5/ZEB1/RUNX3/CD44,0.0024589489489561657,10/132,BP,0,,0,,0.07575757575757576
Oligo-3_up_EA,cell-substrate adhesion,SORBS1/ECM2/FBLN1/ARHGAP6/NEDD9/CARMIL1/AXL/ADAMTS9/RREB1/THBS1/UTRN/VEGFA/CD44,0.0031584687195426665,13/132,BP,0,,0,,0.09848484848484848
Oligo-3_up_EA,epithelial cell development,YAP1/EPAS1/FAT1/FOSL2/ARHGEF26/BMAL1/BMP5/BMP6/VEGFA/LUZP1,0.00323625173684333,10/132,BP,0,,0,,0.07575757575757576
Oligo-3_up_EA,skeletal system development,AKAP13/COL1A2/COL11A1/FOSL2/MTHFD1L/GLI3/BMP5/BMP6/BMPR2/SOX5/ZEB1/VEGFA/RUNX3/PAPSS2/CD44,0.004002279666897729,15/132,BP,0,,0,,0.11363636363636363
Oligo-3_up_EA,cardiac muscle tissue development,YAP1/AKAP13/COL11A1/SYNE1/TENM4/KCNK2/PRKG1/ADAMTS9/BMP5/VEGFA,0.004696256689627222,10/132,BP,0,,0,,0.07575757575757576
Oligo-3_up_EA,connective tissue development,PPARGC1A/COL11A1/FOSL2/GLI3/BMP5/BMP6/BMPR2/SOX5/ZEB1/RUNX3/CD44,0.004696256689627222,11/132,BP,0,,0,,0.08333333333333333
Oligo-3_up_EA,fat cell differentiation,YAP1/PPARGC1A/JDP2/FOSL2/NR4A1/BMAL1/RORA/RREB1/TRIO/VEGFA,0.0060324315678363565,10/132,BP,0,,0,,0.07575757575757576
Oligo-3_up_EA,skeletal system morphogenesis,COL11A1/FOSL2/MTHFD1L/GLI3/BMP6/BMPR2/SOX5/ZEB1/VEGFA,0.00702308391862424,9/132,BP,0,,0,,0.06818181818181818
Oligo-3_up_EA,contractile actin filament bundle assembly,SORBS1/ELN/ARHGAP6/CARMIL1/LUZP1/ARHGAP28/CGNL1,0.00919119889577984,7/132,BP,0,,0,,0.05303030303030303
Oligo-3_up_EA,stress fiber assembly,SORBS1/ELN/ARHGAP6/CARMIL1/LUZP1/ARHGAP28/CGNL1,0.00919119889577984,7/132,BP,0,,0,,0.05303030303030303
Oligo-3_up_EA,chondrocyte differentiation,COL11A1/FOSL2/GLI3/BMP6/BMPR2/SOX5/RUNX3,0.009760679775811805,7/132,BP,0,,0,,0.05303030303030303
Oligo-3_up_EA,negative regulation of cell motility,CYP1B1/DACH1/FBLN1/MCC/NEDD9/PRKG1/ADAMTS9/PTPRG/BMP5/SP100/THBS1,0.010691017443798162,11/132,BP,0,,0,,0.08333333333333333
Oligo-3_up_EA,positive regulation of cell-substrate adhesion,ECM2/FBLN1/NEDD9/CARMIL1/RREB1/UTRN/VEGFA,0.011527618344199254,7/132,BP,0,,0,,0.05303030303030303
Oligo-3_up_EA,actin filament bundle assembly,SORBS1/ELN/ARHGAP6/NEDD9/CARMIL1/LUZP1/ARHGAP28/CGNL1,0.011527618344199254,8/132,BP,0,,0,,0.06060606060606061
Oligo-3_up_EA,regulation of cell-substrate adhesion,ECM2/FBLN1/ARHGAP6/NEDD9/CARMIL1/RREB1/THBS1/UTRN/VEGFA,0.011981197321284593,9/132,BP,0,,0,,0.06818181818181818
Oligo-3_up_EA,negative regulation of cell adhesion,CYP1B1/FBLN1/GLI3/HLA-E/ARHGAP6/PRKG1/BMP6/THBS1/VEGFA/RUNX3,0.011981197321284593,10/132,BP,0,,0,,0.07575757575757576
Oligo-3_up_EA,actin filament bundle organization,SORBS1/ELN/ARHGAP6/NEDD9/CARMIL1/LUZP1/ARHGAP28/CGNL1,0.011981197321284593,8/132,BP,0,,0,,0.06060606060606061
Oligo-3_up_EA,response to mechanical stimulus,COL11A1/KCNK2/KCNQ3/ATP1A2/SCN9A/BMP6/THBS1/ADGRV1/BAG3,0.011981197321284593,9/132,BP,0,,0,,0.06818181818181818
Oligo-3_up_EA,angiogenesis,COL4A1/COL15A1/CYP1B1/AMOTL1/EPAS1/DDAH1/NR4A1/IGFBP7/ADAMTS9/RORA/HIF3A/SP100/THBS1/VEGFA,0.01204940184255641,14/132,BP,0,,0,,0.10606060606060606
Oligo-3_up_EA,negative regulation of locomotion,CYP1B1/DACH1/FBLN1/MCC/NEDD9/PRKG1/ADAMTS9/PTPRG/BMP5/SP100/THBS1,0.01204940184255641,11/132,BP,0,,0,,0.08333333333333333
Oligo-3_up_EA,regulation of fat cell differentiation,YAP1/JDP2/BMAL1/RORA/RREB1/TRIO/VEGFA,0.01204940184255641,7/132,BP,0,,0,,0.05303030303030303
Oligo-3_up_EA,positive regulation of cartilage development,GLI3/BMP6/BMPR2/SOX5,0.013879956090482133,4/132,BP,0,,0,,0.030303030303030304
Oligo-3_up_EA,epithelial cell proliferation,YAP1/DACH1/NR4A1/MCC/RREB1/BMP5/BMP6/BMPR2/ZEB1/THBS1/VEGFA/RUNX3,0.015616423107053662,12/132,BP,0,,0,,0.09090909090909091
Oligo-3_up_EA,lung development,YAP1/EPAS1/FOSL2/SLC7A11/GLI3/BMPR2/VEGFA/CRISPLD2,0.020388031330610557,8/132,BP,0,,0,,0.06060606060606061
Oligo-3_up_EA,negative regulation of cell migration,CYP1B1/DACH1/MCC/NEDD9/PRKG1/ADAMTS9/PTPRG/BMP5/SP100/THBS1,0.02092147502390424,10/132,BP,0,,0,,0.07575757575757576
Oligo-3_up_EA,ossification,YAP1/COL1A2/COL11A1/FOSL2/GLI3/SRGN/BMP5/BMP6/BMPR2/VEGFA/ADGRV1/RUNX3,0.02092147502390424,12/132,BP,0,,0,,0.09090909090909091
Oligo-3_up_EA,respiratory tube development,YAP1/EPAS1/FOSL2/SLC7A11/GLI3/BMPR2/VEGFA/CRISPLD2,0.021616049723082377,8/132,BP,0,,0,,0.06060606060606061
Oligo-3_up_EA,circadian regulation of gene expression,PPARGC1A/BMAL1/PPP1CB/RORA/BHLHE40,0.021858978979302546,5/132,BP,0,,0,,0.03787878787878788
Oligo-3_up_EA,muscle cell proliferation,YAP1/PPARGC1A/ELN/TENM4/KCNK2/PRKG1/BMPR2/THBS1,0.023670808745600312,8/132,BP,0,,0,,0.06060606060606061
Oligo-3_up_EA,actomyosin structure organization,SORBS1/AKAP13/ELN/ARHGAP6/CARMIL1/LUZP1/ARHGAP28/CGNL1,0.024622429046616476,8/132,BP,0,,0,,0.06060606060606061
Oligo-3_up_EA,positive regulation of circadian rhythm,BMAL1/PRKG1/RORA,0.024622429046616476,3/132,BP,0,,0,,0.022727272727272728
Oligo-3_up_EA,detection of mechanical stimulus involved in sensory perception,COL11A1/KCNK2/SCN9A/ADGRV1,0.026862996276475586,4/132,BP,0,,0,,0.030303030303030304
Oligo-3_up_EA,positive regulation of osteoblast differentiation,YAP1/GLI3/BMP6/BMPR2/VEGFA,0.027414783687383933,5/132,BP,0,,0,,0.03787878787878788
Oligo-3_up_EA,regulation of circadian rhythm,PPARGC1A/BMAL1/PPP1CB/PRKG1/RORA/BHLHE40,0.031172661627449427,6/132,BP,0,,0,,0.045454545454545456
Oligo-3_up_EA,regulation of system process,ADRA1B/EPAS1/SYNE1/TENM4/NR4A1/ATP1A2/PRKG1/PARD3/BMP6/BMPR2/TNFRSF1B/CACNB2/CAMK2G,0.031207116950235536,13/132,BP,0,,0,,0.09848484848484848
Oligo-3_up_EA,acidic amino acid transport,SLC7A11/KCNK2/ATP1A2/PRKG1/SLC1A2,0.031207116950235536,5/132,BP,0,,0,,0.03787878787878788
Oligo-3_up_EA,L-glutamate import across plasma membrane,SLC7A11/ATP1A2/SLC1A2,0.031239279194086568,3/132,BP,0,,0,,0.022727272727272728
Oligo-3_up_EA,respiratory system development,YAP1/EPAS1/FOSL2/SLC7A11/GLI3/BMPR2/VEGFA/CRISPLD2,0.03298243486225799,8/132,BP,0,,0,,0.06060606060606061
Oligo-3_up_EA,regulation of epithelial cell proliferation,YAP1/NR4A1/MCC/RREB1/BMP5/BMP6/ZEB1/THBS1/VEGFA/RUNX3,0.03303266003229249,10/132,BP,0,,0,,0.07575757575757576
Oligo-3_up_EA,Wnt signaling pathway,YAP1/AMOTL1/DAAM1/RBMS3/GLI3/MDFIC/BMAL1/MCC/CDK14/NXN/TLE1/TCF7L1,0.03322540957857894,12/132,BP,0,,0,,0.09090909090909091
Oligo-3_up_EA,positive regulation of myelination,TENM4/PARD3/TNFRSF1B,0.034066249264829714,3/132,BP,0,,0,,0.022727272727272728
Oligo-3_up_EA,bone mineralization,COL1A2/FOSL2/SRGN/BMP6/BMPR2/ADGRV1,0.03483067475920613,6/132,BP,0,,0,,0.045454545454545456
Oligo-3_up_EA,regulation of Wnt signaling pathway,YAP1/RBMS3/GLI3/MDFIC/BMAL1/MCC/CDK14/NXN/TLE1/TCF7L1,0.036177000604805644,10/132,BP,0,,0,,0.07575757575757576
Oligo-3_up_EA,regulation of ketone biosynthetic process,PRKG1/BMP5/BMP6,0.03703039125681185,3/132,BP,0,,0,,0.022727272727272728
Oligo-3_up_EA,positive regulation of chondrocyte differentiation,GLI3/BMP6/SOX5,0.03703039125681185,3/132,BP,0,,0,,0.022727272727272728
Oligo-3_up_EA,cell-matrix adhesion,SORBS1/ECM2/ARHGAP6/ADAMTS9/THBS1/UTRN/VEGFA/CD44,0.03763985555976581,8/132,BP,0,,0,,0.06060606060606061
Oligo-3_up_EA,wound healing,YAP1/FBLN1/SLC7A11/AXL/PRKG1/RREB1/THBS1/VEGFA/PAPSS2/ENTPD1/CD44,0.03763985555976581,11/132,BP,0,,0,,0.08333333333333333
Oligo-3_up_EA,extrinsic apoptotic signaling pathway via death domain receptors,DAPK1/BMP5/SP100/THBS1/BAG3,0.03763985555976581,5/132,BP,0,,0,,0.03787878787878788
Oligo-3_up_EA,retina vasculature development in camera-type eye,COL4A1/CYP1B1/BMPR2,0.04012552742170055,3/132,BP,0,,0,,0.022727272727272728
Oligo-3_up_EA,blood circulation,COL1A2/ADRA1B/ELN/EPAS1/DDAH1/ATP1A2/PRKG1/SCN9A/BMP6/BMPR2/VEGFA/CACNB2,0.0401543120798086,12/132,BP,0,,0,,0.09090909090909091
Oligo-3_up_EA,regulation of adherens junction organization,BMP6/VEGFA,0.0411986771767056,2/132,BP,0,,0,,0.015151515151515152
Oligo-3_up_EA,type B pancreatic cell development,BMAL1/BMP5/BMP6,0.04334642927516766,3/132,BP,0,,0,,0.022727272727272728
Oligo-3_up_EA,nitric oxide mediated signal transduction,DDAH1/THBS1/VEGFA,0.04334642927516766,3/132,BP,0,,0,,0.022727272727272728
"Oligo-3_down_AA, Oligo-3_down_EA",dolichyl-phosphate-mannose-protein mannosyltransferase activity,TMTC2,0.00808379911569827,1/2,MF,0,,0,,0.5
"Oligo-3_down_AA, Oligo-3_down_EA",protein disulfide isomerase activity,ENOX1,0.00808379911569827,1/2,MF,0,,0,,0.5
"Oligo-3_down_AA, Oligo-3_down_EA","intramolecular oxidoreductase activity, transposing S-S bonds",ENOX1,0.00808379911569827,1/2,MF,0,,0,,0.5
"Oligo-3_down_AA, Oligo-3_down_EA",mannosyltransferase activity,TMTC2,0.008418636274293845,1/2,MF,0,,0,,0.5
"Oligo-3_down_AA, Oligo-3_down_EA",NADH dehydrogenase activity,ENOX1,0.010991446033991603,1/2,MF,0,,0,,0.5
"Oligo-3_down_AA, Oligo-3_down_EA",intramolecular oxidoreductase activity,ENOX1,0.010991446033991603,1/2,MF,0,,0,,0.5
"Oligo-3_down_AA, Oligo-3_down_EA","oxidoreductase activity, acting on NAD(P)H",ENOX1,0.015557061505470728,1/2,MF,0,,0,,0.5
"Oligo-3_down_AA, Oligo-3_down_EA",isomerase activity,ENOX1,0.02442991860365661,1/2,MF,0,,0,,0.5
"Oligo-3_down_AA, Oligo-3_down_EA",hexosyltransferase activity,TMTC2,0.02442991860365661,1/2,MF,0,,0,,0.5
"Oligo-3_down_AA, Oligo-3_down_EA",glycosyltransferase activity,TMTC2,0.03063362667421987,1/2,MF,0,,0,,0.5
Oligo-3_down_ALL,structural constituent of myelin sheath,GPM6B/MAL/PLLP/PLP1,0.010162285061407487,4/281,MF,0,,0,,0.014234875444839857
Oligo-3_down_ALL,cyclic-nucleotide phosphodiesterase activity,CNP/PDE1C/PDE4B/PDE8A/PDE6B,0.03159557490159507,5/281,MF,0,,0,,0.017793594306049824
Oligo-3_up_AA,SNARE binding,CPLX2/CPLX1/NSF/SYT13/SNAP25/STX1A/STXBP1/SYT4/SYT5/BAIAP3/SNPH/SNAP91,0.0013639973360771017,12/317,MF,0,,0,,0.03785488958990536
Oligo-3_up_AA,metal ion transmembrane transporter activity,SLC29A1/GRIN1/KCNC1/KCNQ2/ATP2B2/CACNA2D3/SCN3B/KCNQ5/SLC17A7/SLC12A5/SCN2A/SCN3A/SCNN1D/SLC6A7/SLC8A2/SNAP25/NALF1/CACNA1B/SLC30A3/CACNB1/NIPAL2/KCNIP4/TSPOAP1,0.005150471119437849,23/317,MF,1,SLC17A7,0,,0.07255520504731862
Oligo-3_up_AA,syntaxin-1 binding,CPLX2/NSF/SNAP25/STXBP1/SNPH,0.007414388040666454,5/317,MF,0,,0,,0.015772870662460567
Oligo-3_up_AA,syntaxin binding,CPLX2/CPLX1/NSF/SNAP25/STXBP1/SYT5/BAIAP3/SNPH,0.007414388040666454,8/317,MF,0,,0,,0.025236593059936908
Oligo-3_up_AA,calmodulin binding,ADD2/PLCB1/GRIN1/KCNQ2/MAP2/MYO1F/NRGN/ATP2B2/SCN2A/SLC8A2/CAMKV/CAMK2A/CAMK2B,0.02751120705947729,13/317,MF,0,,0,,0.04100946372239748
Oligo-3_up_AA,monoatomic cation channel activity,UNC80/GRIN1/KCNC1/KCNQ2/TMEM63B/CACNA2D3/SCN3B/KCNQ5/SCN2A/SCN3A/SCNN1D/SNAP25/NALF1/CACNA1B/CACNB1/KCNIP4/TSPOAP1,0.02751120705947729,17/317,MF,0,,0,,0.05362776025236593
Oligo-3_up_AA,TPR domain binding,TRAK1/HSP90AB1/PDE2A,0.02751120705947729,3/317,MF,0,,0,,0.00946372239747634
Oligo-3_up_AA,structural constituent of presynaptic active zone,ERC2/PCLO/RIMS3,0.02751120705947729,3/317,MF,0,,0,,0.00946372239747634
Oligo-3_up_AA,extracellular matrix structural constituent conferring tensile strength,COL4A3/COL6A1/COL9A1/COL24A1/COL5A3/COL21A1,0.02751120705947729,6/317,MF,0,,0,,0.01892744479495268
Oligo-3_up_AA,calcium-dependent phospholipid binding,CPNE7/PCLO/SYT13/SYT4/SYT5/DOC2A,0.03569481533431246,6/317,MF,0,,0,,0.01892744479495268
Oligo-3_up_AA,glutamate receptor binding,NSF/ATP2B2/NECAB2/GRIP2/CAMK2A/NETO1,0.036428521326423956,6/317,MF,0,,0,,0.01892744479495268
Oligo-3_up_AA,monoatomic ion channel activity,GABRB3/UNC80/GRIN1/KCNC1/KCNQ2/TMEM63B/CACNA2D3/SCN3B/KCNQ5/SLC17A7/SCN2A/SCN3A/SCNN1D/SNAP25/NALF1/CACNA1B/CACNB1/KCNIP4/TSPOAP1,0.0463311397122288,19/317,MF,1,SLC17A7,0,,0.05993690851735016
Oligo-3_up_AA,channel activity,GABRB3/UNC80/GRIN1/KCNC1/KCNQ2/TMEM63B/CACNA2D3/SCN3B/KCNQ5/SLC17A7/SLC12A5/SCN2A/SCN3A/SCNN1D/SNAP25/NALF1/CACNA1B/CACNB1/KCNIP4/TSPOAP1,0.04814385644236666,20/317,MF,1,SLC17A7,0,,0.06309148264984227
Oligo-3_up_AA,passive transmembrane transporter activity,GABRB3/UNC80/GRIN1/KCNC1/KCNQ2/TMEM63B/CACNA2D3/SCN3B/KCNQ5/SLC17A7/SLC12A5/SCN2A/SCN3A/SCNN1D/SNAP25/NALF1/CACNA1B/CACNB1/KCNIP4/TSPOAP1,0.04814385644236666,20/317,MF,1,SLC17A7,0,,0.06309148264984227
Oligo-3_up_AA,molecular function inhibitor activity,ELFN2/COL4A3/CRY2/DKK3/HSPB1/HSP90AB1/ID2/LY6E/PKIA/SCN3B/BEX1/PPP4R4/PTPRC/SORL1/STX1A/YWHAG/CAMK2N2/CABP1/CLSTN3/SPOCK2,0.04814385644236666,20/317,MF,0,,0,,0.06309148264984227
"Oligo-3_up_AA, Oligo-3_up_EA",R-SMAD binding,FOS/SMAD3,0.03792624443714435,2/19,MF,1,FOS,0,,0.10526315789473684
"Oligo-3_up_AA, Oligo-3_up_EA",mRNA 3'-UTR AU-rich region binding,ZFP36L1/ZFP36,0.03792624443714435,2/19,MF,0,,0,,0.10526315789473684
"Oligo-3_up_AA, Oligo-3_up_EA",14-3-3 protein binding,ZFP36L1/ZFP36,0.03792624443714435,2/19,MF,0,,0,,0.10526315789473684
Oligo-3_up_ALL,metal ion transmembrane transporter activity,ABCC9/GPM6A/GRIK1/KCNT2/HCN1/KCND3/KCNJ3/KCNN2/KCNQ2/KCNQ3/ATP1A2/ATP2B2/CACNA2D3/SCN3B/KCNQ5/SLC17A7/SLC4A10/SLC24A3/SLC12A5/CACHD1/SCN2A/SCN3A/SCN9A/SLC1A1/SLC1A2/SLC6A7/SLC6A13/SNAP25/TRPC3/NALF1/CACNA1B/CACNA1C/CACNA1D/CACNA1E/SLC30A3/CACNB2/CACNB4/NIPAL2/TUSC3/TRPM3/KCNIP4/SLC41A2/SLC4A4/KCNH7/CACNA2D2/SLC4A7,9.992997384410657e-8,46/608,MF,3,GPM6A/SLC17A7/SLC4A4,0,,0.0756578947368421
Oligo-3_up_ALL,calmodulin binding,IQGAP2/ADCY8/CNN3/DAPK1/EPB41/PLCB1/FBXL2/KCNN2/KCNQ2/KCNQ3/MAP2/MYO1B/MYO1F/MYH10/ATP2B2/PDE1B/CAMK1D/RGS1/RGS4/SCN2A/SNTA1/SPTAN1/WFS1/CACNA1C/TRPM3/CAMK4/CAMK2A/CAMK2B/CAMK2G/MKNK1,9.992997384410657e-8,30/608,MF,1,SNTA1,0,,0.049342105263157895
Oligo-3_up_ALL,monoatomic cation channel activity,ABCC9/GPM6A/UNC80/GRIK1/KCNT2/HCN1/KCND3/KCNJ3/KCNN2/KCNQ2/KCNQ3/TMEM63B/CACNA2D3/SCN3B/KCNQ5/SLC24A3/CACHD1/SCN2A/SCN3A/SCN9A/SNAP25/TRPC3/NALF1/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNB2/CACNB4/TRPM3/KCNIP4/KCNH7/CACNA2D2,7.276697283231503e-5,33/608,MF,1,GPM6A,0,,0.054276315789473686
Oligo-3_up_ALL,voltage-gated monoatomic cation channel activity,ABCC9/KCNT2/HCN1/KCND3/KCNJ3/KCNN2/KCNQ2/KCNQ3/CACNA2D3/KCNQ5/CACHD1/SNAP25/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNB2/CACNB4/KCNH7/CACNA2D2,8.363068355115804e-5,20/608,MF,0,,0,,0.03289473684210526
Oligo-3_up_ALL,monoatomic ion channel activity,ABCC9/GABRB3/GPM6A/UNC80/GRIK1/KCNT2/HCN1/KCND3/KCNJ3/KCNN2/KCNQ2/KCNQ3/FXYD1/TMEM63B/CACNA2D3/SCN3B/KCNQ5/SLC17A7/SLC24A3/CACHD1/SCN2A/SCN3A/SCN9A/SLC1A1/SNAP25/TRPC3/NALF1/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNB2/CACNB4/TRPM3/KCNIP4/KCNH7/CACNA2D2,3.583816307126065e-4,37/608,MF,2,GPM6A/SLC17A7,0,,0.06085526315789474
Oligo-3_up_ALL,nuclear glucocorticoid receptor binding,ETS2/NR4A1/SMAD3/NR4A2/YWHAH/NR4A3,5.998843956997153e-4,6/608,MF,0,,0,,0.009868421052631578
Oligo-3_up_ALL,voltage-gated monoatomic ion channel activity,ABCC9/KCNT2/HCN1/KCND3/KCNJ3/KCNN2/KCNQ2/KCNQ3/CACNA2D3/KCNQ5/CACHD1/SNAP25/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNB2/CACNB4/KCNH7/CACNA2D2,6.561263440029004e-4,20/608,MF,0,,0,,0.03289473684210526
Oligo-3_up_ALL,voltage-gated channel activity,ABCC9/KCNT2/HCN1/KCND3/KCNJ3/KCNN2/KCNQ2/KCNQ3/CACNA2D3/KCNQ5/CACHD1/SNAP25/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNB2/CACNB4/KCNH7/CACNA2D2,6.590991411772601e-4,20/608,MF,0,,0,,0.03289473684210526
Oligo-3_up_ALL,channel activity,ABCC9/GABRB3/GPM6A/UNC80/GRIK1/KCNT2/HCN1/KCND3/KCNJ3/KCNN2/KCNQ2/KCNQ3/FXYD1/TMEM63B/CACNA2D3/SCN3B/KCNQ5/SLC17A7/SLC24A3/SLC12A5/CACHD1/SCN2A/SCN3A/SCN9A/SLC1A1/SNAP25/TRPC3/NALF1/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNB2/CACNB4/TRPM3/KCNIP4/KCNH7/CACNA2D2,6.590991411772601e-4,38/608,MF,2,GPM6A/SLC17A7,0,,0.0625
Oligo-3_up_ALL,passive transmembrane transporter activity,ABCC9/GABRB3/GPM6A/UNC80/GRIK1/KCNT2/HCN1/KCND3/KCNJ3/KCNN2/KCNQ2/KCNQ3/FXYD1/TMEM63B/CACNA2D3/SCN3B/KCNQ5/SLC17A7/SLC24A3/SLC12A5/CACHD1/SCN2A/SCN3A/SCN9A/SLC1A1/SNAP25/TRPC3/NALF1/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNB2/CACNB4/TRPM3/KCNIP4/KCNH7/CACNA2D2,6.590991411772601e-4,38/608,MF,2,GPM6A/SLC17A7,0,,0.0625
Oligo-3_up_ALL,phospholipid binding,IQGAP2/CPNE4/CLVS2/CPNE8/DGKA/DNM1/JAG1/EPB41/PHLDA1/ARHGAP26/PLCB1/MCF2L/PITPNC1/CPNE7/AMPH/PCLO/ANXA11/HCN1/KCNJ3/MYO1B/ASAP1/PLCB2/PLEKHA5/EPDR1/AXL/PARD3/GRAMD1B/ADGRB1/SYT13/CPNE5/PLEKHA2/SYT4/THBS1/TRPM3/SYT16/DOC2A/SYT12/MTSS2/SYTL4,6.590991411772601e-4,39/608,MF,1,CPNE4,0,,0.06414473684210527
Oligo-3_up_ALL,high voltage-gated calcium channel activity,CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNB2/CACNB4,9.084573001859028e-4,6/608,MF,0,,0,,0.009868421052631578
Oligo-3_up_ALL,calcium-dependent phospholipid binding,CPNE4/CPNE8/CPNE7/PCLO/ANXA11/SYT13/CPNE5/SYT4/DOC2A/SYT12,0.001248910426980419,10/608,MF,1,CPNE4,0,,0.01644736842105263
Oligo-3_up_ALL,GTPase regulator activity,FARP1/VAV3/GNB5/IQGAP2/RUNDC3A/RAPGEF4/AKAP13/ARHGEF25/AGAP2/LRRK2/RASGEF1A/DENND3/ARHGAP26/TBC1D9/PLCB1/MCF2L/ARHGEF26/JUN/CCDC88C/ARHGEF4/ASAP1/PDGFRB/RALGPS2/ELMOD1/ARHGAP15/ARHGAP31/RGS1/RGS4/BCR/TRIO/ARHGAP28/RIN3/DOCK8/KALRN/MTSS2/ARHGEF6/RASAL2/ARHGEF17/ARHGAP25,0.001248910426980419,39/608,MF,1,LRRK2,0,,0.06414473684210527
