Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000127328,RAB3IP,55,0.68930,31,-0.6047,15,-1.2771,72,1.15900
ENSG00000111596,CNOT2,3,-2.9719,26,0.24137,31,0.31680,33,0.43435
ENSG00000135643,KCNMB4,31,-1.9145,130,0.98447,50,-1.2325,115,0.06704
ENSG00000127329,PTPRB,9,-0.9149,11,-1.2148,68,2.64388,5,-1.6939
ENSG00000153233,PTPRR,3,-3.7638,60,3.04410,11,-2.0173,6,-2.9100
ENSG00000133858,ZFC3H1,49,1.67035,16,-0.6679,12,-0.6867,15,-0.3684
ENSG00000139291,TMEM19,3,-3.1876,36,1.30443,25,-0.2684,15,-1.0372
ENSG00000080371,RAB21,59,-0.3149,65,-0.4483,66,-0.1299,141,1.12281
ENSG00000121749,TBC1D15,3,-2.8683,26,0.56704,22,-0.0777,27,0.21361
ENSG00000072657,TRHDE,3,-3.2391,42,3.43877,3,-3.1329,4,-2.9804
ENSG00000253719,ATXN7L3B,131,-0.0303,151,0.67702,84,-0.7343,68,-1.0581
ENSG00000166006,KCNC2,56,-0.5475,99,1.52053,42,-0.9893,5,-4.1276
ENSG00000111615,KRR1,6,-2.5478,35,0.44594,33,0.05983,37,0.25233
ENSG00000139289,PHLDA1,183,2.68253,27,-1.6181,17,-1.4519,49,0.19419
ENSG00000187109,NAP1L1,203,-0.5524,284,-0.0631,247,-0.2432,441,0.70146
ENSG00000091039,OSBPL8,3,-3.9407,62,1.67667,24,-1.1043,30,-0.7521
ENSG00000186908,ZDHHC17,3,-3.6925,50,1.07563,23,-0.8802,43,0.05571
ENSG00000175183,CSRP2,3,-2.2941,11,-1.2989,36,1.37863,43,1.71266
ENSG00000067798,NAV3,38,0.08101,36,-0.0704,30,-0.3094,45,0.33461
ENSG00000067715,SYT1,3,-8.1592,1266,3.21116,307,-1.6975,99,-3.3581
ENSG00000058272,PPP1R12A,132,0.69150,92,0.28753,30,-1.6430,64,-0.4884
ENSG00000111052,LIN7A,3,-2.7927,30,2.37835,13,-0.8031,0,-7.7851
ENSG00000139220,PPFIA2,3,-5.0873,144,2.27411,33,-1.8311,52,-1.1445
ENSG00000133773,CCDC59,11,-0.7137,19,0.30520,18,0.02112,16,-0.1200
ENSG00000072041,SLC6A15,33,-0.3187,49,1.23486,19,-1.1792,10,-2.0875
ENSG00000133641,C12orf29,3,-3.2667,37,1.00718,26,-0.2828,25,-0.3409
ENSG00000198707,CEP290,3,-2.6269,23,0.73402,19,-0.0957,18,-0.1154
ENSG00000139324,TMTC3,93,2.32595,21,-0.8655,8,-1.7320,12,-1.1296
ENSG00000049130,KITLG,3,-2.9238,32,2.10356,12,-1.0955,6,-2.0111
ENSG00000139318,DUSP6,3,-3.6760,55,2.45772,15,-1.5140,10,-2.0401
ENSG00000070961,ATP2B1,3,-6.6523,437,2.79294,107,-1.6956,78,-2.1777
ENSG00000271614,ATP2B1-AS1,3,-2.6168,25,1.66290,11,-0.8423,8,-1.3039
ENSG00000011465,DCN,1320,4.44475,34,-3.9521,275,0.63888,25,-2.9762
ENSG00000133639,BTG1,110,1.93846,24,-1.4955,65,0.95389,26,-0.5310
ENSG00000102189,EEA1,3,-3.2565,33,0.35598,51,0.83968,22,-0.4861
ENSG00000173598,NUDT4,129,-0.5039,216,1.28160,102,-0.8709,35,-2.4496
ENSG00000177889,UBE2N,71,-0.9989,163,1.22501,84,-0.7389,53,-1.4206
ENSG00000198015,MRPL42,3,-3.2940,39,0.62086,43,0.35714,29,-0.3117
ENSG00000136040,PLXNC1,3,-3.0300,30,0.83925,25,-0.0554,22,-0.2913
ENSG00000184752,NDUFA12,141,-0.0216,152,0.32565,134,-0.0961,88,-0.7490
ENSG00000028203,VEZT,3,-3.8517,59,1.66457,27,-0.8553,25,-0.9725
ENSG00000111142,METAP2,87,0.63439,44,-1.0996,74,0.35644,123,1.23307
ENSG00000074527,NTN4,88,2.13454,23,-0.6329,7,-1.9581,11,-1.2870
ENSG00000139343,SNRPF,3,-3.9035,52,0.35918,58,0.29263,60,0.33969
ENSG00000111144,LTA4H,49,0.62057,32,-0.2144,39,0.23794,24,-0.5539
ENSG00000059758,CDK17,48,-0.8669,99,1.10734,26,-1.7836,64,-0.4088
ENSG00000120802,TMPO,3,-2.3903,18,0.24220,22,0.44737,19,0.20650
ENSG00000075415,SLC25A3,154,-1.1477,359,0.57982,385,0.28329,181,-0.9061
ENSG00000185046,ANKS1B,67,-1.4873,200,0.75844,78,-1.2511,210,0.28748
ENSG00000111647,UHRF1BP1L,3,-2.6207,25,1.88922,7,-1.4464,9,-1.1788
ENSG00000075089,ACTR6,3,-3.3947,38,0.69291,52,0.70831,15,-1.2223
ENSG00000136021,SCYL2,3,-2.9262,30,1.31011,20,-0.3309,12,-1.0244
ENSG00000120805,ARL1,3,-4.4032,83,1.33394,50,-0.4753,45,-0.6512
ENSG00000196091,MYBPC1,3,-3.5585,24,-1.5524,134,2.28418,75,1.13772
ENSG00000111666,CHPT1,55,0.24782,41,-0.6282,96,1.18194,38,-0.3424
ENSG00000111670,GNPTAB,3,-4.7271,111,2.01925,34,-1.4219,44,-1.0295
ENSG00000120860,WASHC3,3,-3.6991,47,0.58623,40,-0.0833,50,0.27717
ENSG00000139352,ASCL1,3,-3.3358,28,-0.6278,39,0.29497,88,1.71707
ENSG00000111696,NT5DC3,3,-4.2309,80,2.41457,39,-0.6829,2,-4.8679
ENSG00000166598,HSP90B1,829,1.58598,278,-0.7071,259,-0.3851,275,-0.2937
ENSG00000204954,C12orf73,3,-2.5523,20,0.30917,31,0.79162,14,-0.4113
ENSG00000120837,NFYB,3,-3.2945,28,-0.5143,44,0.52885,73,1.42957
ENSG00000198431,TXNRD1,3,-3.5485,47,1.44015,28,-0.4745,20,-0.9908
ENSG00000151131,C12orf45,3,-2.8081,26,0.78291,9,-1.3381,32,0.57124
ENSG00000136051,WASHC4,3,-2.3674,13,-0.9271,35,1.23832,37,1.34599
ENSG00000074590,NUAK1,38,-1.3959,118,1.61352,25,-1.9863,52,-0.9311
ENSG00000136026,CKAP4,118,1.60920,41,-0.5088,25,-0.9504,33,-0.5338
ENSG00000111785,RIC8B,3,-2.3451,19,0.99747,10,-0.7047,15,-0.1416
ENSG00000151135,TMEM263,3,-3.1941,37,1.60457,20,-0.5732,12,-1.3403
ENSG00000136045,PWP1,3,-2.9138,28,0.86479,26,0.12689,16,-0.6118
ENSG00000110851,PRDM4,3,-2.2480,16,0.41764,30,1.13453,3,-2.1788
ENSG00000075035,WSCD2,3,-3.3040,39,1.46263,34,0.12751,4,-2.8470
ENSG00000075856,SART3,9,-1.7542,29,0.03900,47,0.78442,29,0.02910
ENSG00000136003,ISCU,147,-0.2492,192,0.62609,162,-0.0932,64,-1.5113
ENSG00000110880,CORO1C,61,0.48301,40,-0.5395,53,0.24784,61,0.46341
ENSG00000084112,SSH1,3,-2.2805,19,1.22194,4,-2.0258,17,0.09820
ENSG00000166111,SVOP,3,-4.9864,135,2.25790,71,-0.5781,9,-3.5381
ENSG00000135093,USP30,3,-2.2017,15,0.15408,12,-0.3165,26,0.90840
ENSG00000110906,KCTD10,3,-3.2551,36,0.87072,38,0.31947,17,-0.8890
ENSG00000151148,UBE3B,59,1.06820,27,-0.5567,33,0.07898,29,-0.1216
ENSG00000139428,MMAB,3,-3.4934,37,0.10798,39,0.10435,61,0.86231
ENSG00000110921,MVK,134,2.65089,22,-1.3168,18,-0.8694,15,-1.1394
ENSG00000139433,GLTP,32,-0.2484,18,-2.1596,56,0.66826,158,2.71209
ENSG00000139436,GIT2,25,-0.0751,28,0.33621,31,0.25904,10,-1.3899
ENSG00000174456,C12orf76,126,0.31905,97,-0.3021,81,-0.3805,151,0.61422
ENSG00000174437,ATP2A2,35,-3.0675,343,1.82007,179,-0.6363,76,-1.9242
ENSG00000196510,ANAPC7,102,1.58488,34,-0.6834,43,0.11650,20,-1.0726
ENSG00000111229,ARPC3,27,-2.5598,175,0.89122,155,0.04538,100,-0.6451
ENSG00000204856,FAM216A,9,-1.5045,33,2.18056,10,-1.3691,1,-3.8879
ENSG00000111237,VPS29,72,-0.4069,105,0.64615,68,-0.5046,61,-0.6758
ENSG00000186298,PPP1CC,3,-4.5077,77,0.21701,103,0.54937,92,0.35816
ENSG00000111249,CUX2,24,-0.4717,40,1.58201,14,-1.2101,1,-4.4039
ENSG00000204842,ATXN2,3,-4.0998,59,0.37355,62,0.19216,72,0.42096
ENSG00000089234,BRAP,3,-2.6165,24,1.18559,13,-0.6307,14,-0.4797
ENSG00000111275,ALDH2,311,0.49249,187,-0.8149,444,1.10869,233,0.02195
ENSG00000234608,MAPKAPK5-AS1,3,-3.3062,38,1.06823,26,-0.2877,24,-0.4510
ENSG00000089022,MAPKAPK5,96,1.84475,27,-0.8439,20,-0.7861,30,-0.1856
ENSG00000089248,ERP29,138,0.55495,95,-0.1289,113,0.22596,62,-0.7061
ENSG00000111300,NAA25,3,-2.3135,19,1.01752,7,-1.3155,18,0.15532
ENSG00000173064,HECTD4,128,0.83008,80,0.11836,57,-0.4864,34,-1.2501
ENSG00000089009,RPL6,297,-0.9181,462,-0.6145,776,0.60567,1052,1.13400
ENSG00000179295,PTPN11,109,-0.2653,121,-0.2864,106,-0.3119,228,0.94781
ENSG00000089169,RPH3A,151,-0.1850,201,1.03494,101,-0.8059,41,-2.1642
ENSG00000135144,DTX1,3,-2.9801,29,0.75434,37,0.61330,11,-1.2912
ENSG00000111344,RASAL1,3,-3.0686,33,1.36948,11,-1.3431,23,-0.2171
ENSG00000123064,DDX54,3,-3.7964,54,1.16695,51,0.21371,17,-1.4842
ENSG00000139405,RITA1,3,-3.4145,38,0.53089,67,1.12247,8,-2.1966
ENSG00000186815,TPCN1,3,-3.4350,35,0.08753,45,0.42784,51,0.63563
ENSG00000151176,PLBD2,55,-0.3766,77,0.49570,67,-0.0673,41,-0.8414
ENSG00000123066,MED13L,3,-3.0924,28,0.16042,38,0.54464,34,0.36060
ENSG00000111412,C12orf49,3,-3.7120,50,1.05629,37,-0.2183,32,-0.4486
ENSG00000135119,RNFT2,3,-3.5508,45,1.07929,40,0.08248,20,-0.9617
ENSG00000135116,HRK,3,-2.6842,27,1.89840,14,-0.5859,3,-2.6670
ENSG00000088992,TESC,74,-0.0118,89,1.08430,38,-1.0541,13,-2.5931
ENSG00000135108,FBXO21,3,-4.5378,90,1.18651,38,-1.0426,77,0.04001
ENSG00000171435,KSR2,3,-2.9131,32,2.09953,9,-1.4352,9,-1.5357
ENSG00000176871,WSB2,58,-1.9340,251,1.36651,97,-1.1636,137,-0.6294
ENSG00000089220,PEBP1,887,-0.5559,1360,0.39447,1230,-0.0415,987,-0.3898
ENSG00000135090,TAOK3,3,-3.7521,47,0.40093,42,-0.0569,61,0.55541
ENSG00000111707,SUDS3,3,-3.6087,52,2.25560,22,-0.8965,6,-2.6832
ENSG00000139767,SRRM4,39,-0.2433,53,0.82371,43,-0.1178,7,-2.7506
ENSG00000152137,HSPB8,3,-4.3598,32,-2.1434,216,2.11386,216,2.11059
ENSG00000111725,PRKAB1,47,1.20090,20,-0.5601,22,-0.0571,20,-0.2167
ENSG00000122966,CIT,4,-4.0211,85,2.14693,38,-0.8206,14,-2.2878
ENSG00000135127,BICDL1,3,-2.1299,19,2.30772,4,-1.7437,3,-2.2517
ENSG00000111737,RAB35,3,-3.5526,49,1.85848,26,-0.5664,10,-2.0280
ENSG00000089154,GCN1,3,-2.8389,26,0.79075,24,0.06975,18,-0.3769
ENSG00000089157,RPLP0,607,0.97227,242,-1.2211,551,0.80349,537,0.76010
ENSG00000111775,COX6A1,427,-1.4555,1174,0.35722,1359,0.34775,964,-0.2057
ENSG00000257218,GATC,101,1.70663,31,-0.8086,28,-0.4434,33,-0.2195
ENSG00000111786,SRSF9,3,-4.6583,85,0.19663,136,0.84036,83,0.02965
ENSG00000088986,DYNLL1,351,-1.1593,833,0.65179,683,-0.1312,555,-0.4581
ENSG00000110871,COQ5,61,2.07982,14,-0.9910,3,-2.5110,23,0.31282
ENSG00000022840,RNF10,3,-4.4027,82,1.21720,49,-0.5039,53,-0.3981
ENSG00000167272,POP5,39,1.21698,14,-1.0366,31,0.81287,19,-0.0116
ENSG00000157782,CABP1,3,-5.6043,206,2.24034,102,-0.6726,24,-2.7988
ENSG00000110917,MLEC,10,-2.5317,56,-0.0063,101,0.96911,58,0.05398
ENSG00000122971,ACADS,3,-2.1917,11,-0.9189,43,1.88226,20,0.46887
ENSG00000157837,SPPL3,75,-0.2778,93,0.15713,96,0.11265,77,-0.2319
ENSG00000157895,C12orf43,3,-2.9986,32,1.63403,17,-0.6264,10,-1.3972
ENSG00000089041,P2RX7,3,-2.2959,7,-2.2576,14,-0.2037,91,3.52939
ENSG00000110931,CAMKK2,11,-2.9860,108,1.59533,76,-0.1991,19,-2.2948
ENSG00000089053,ANAPC5,3,-4.2881,67,0.35170,67,0.10767,88,0.53705
ENSG00000170633,RNF34,3,-3.4558,42,1.13889,28,-0.3657,26,-0.4860
ENSG00000089094,KDM2B,3,-2.3748,20,1.05737,12,-0.4798,13,-0.4339
ENSG00000188735,TMEM120B,3,-2.6848,26,1.42588,19,-0.1240,5,-1.9444
ENSG00000139725,RHOF,3,-2.4228,24,3.09689,3,-2.5162,1,-3.7220
ENSG00000110801,PSMD9,57,1.07308,24,-0.8535,49,0.82354,24,-0.3027
ENSG00000110987,BCL7A,3,-3.3753,42,1.56534,28,-0.2844,10,-1.7351
ENSG00000175727,MLXIP,3,-2.4022,20,0.80295,13,-0.3969,17,-0.0193
ENSG00000139719,VPS33A,3,-2.9495,31,1.45802,6,-1.9671,23,-0.1135
ENSG00000130779,CLIP1,162,1.32724,68,-0.3712,69,-0.1082,33,-1.2316
ENSG00000111011,RSRC2,4,-4.0422,73,0.68464,84,0.42689,47,-0.4786
ENSG00000139726,DENR,3,-4.2158,75,1.58929,47,-0.3865,24,-1.4003
ENSG00000130787,HIP1R,72,0.37441,39,-1.3122,94,0.81878,130,1.39226
ENSG00000139722,VPS37B,4,-2.6247,28,0.53164,39,0.72257,14,-0.9042
ENSG00000150967,ABCB9,3,-2.8857,28,1.13073,31,0.41473,4,-2.4547
ENSG00000182196,ARL6IP4,81,-1.4273,205,0.02456,318,0.73237,206,0.01490
ENSG00000090975,PITPNM2,3,-3.4164,43,1.47062,38,0.16869,4,-3.1219
ENSG00000130921,C12orf65,3,-2.5271,23,1.49401,8,-1.2810,13,-0.5746
ENSG00000111328,CDK2AP1,251,0.57847,105,-1.7064,326,1.02396,453,1.63449
ENSG00000139697,SBNO1,3,-4.2418,77,1.75970,11,-2.5469,54,-0.2062
ENSG00000183955,KMT5A,3,-2.9933,28,0.55578,34,0.47220,20,-0.3848
ENSG00000184209,SNRNP35,3,-2.6926,17,-0.6881,40,1.07740,42,1.18453
ENSG00000188026,RILPL1,36,-0.3320,44,-0.0667,38,-0.2397,63,0.58299
ENSG00000086598,TMED2,3,-4.4676,84,1.04020,38,-0.9668,81,0.20697
ENSG00000111361,EIF2B1,3,-2.8919,27,0.65650,25,0.08170,22,-0.1021
ENSG00000111358,GTF2H3,20,0.03780,20,0.16633,8,-1.2988,26,0.43717
ENSG00000119242,CCDC92,3,-5.4475,179,1.79370,90,-0.6980,61,-1.2931
ENSG00000179195,ZNF664,3,-3.9395,40,-0.8539,45,-0.1540,169,2.20342
ENSG00000196498,NCOR2,119,0.45972,91,0.05341,92,0.03627,51,-0.8664
ENSG00000073060,SCARB1,220,2.24813,41,-1.4726,82,0.41388,43,-0.5879
ENSG00000150991,UBC,511,-1.1593,1179,0.48284,1305,0.30888,715,-0.6454
ENSG00000184992,BRI3BP,3,-4.1321,71,1.59303,36,-0.7033,30,-0.9549
ENSG00000081760,AACS,3,-3.9235,65,2.38312,28,-0.8443,5,-3.4067
ENSG00000139364,TMEM132B,3,-4.4662,89,1.54791,60,-0.2747,27,-1.4640
ENSG00000256193,LINC00507,3,-2.4984,23,1.79467,14,-0.4138,2,-3.0017
ENSG00000151948,GLT1D1,3,-3.1453,37,1.96483,19,-0.5860,5,-2.6323
ENSG00000060709,RIMBP2,3,-3.9362,67,2.93368,16,-1.6661,6,-3.1838
ENSG00000132341,RAN,3,-6.0063,249,1.15223,211,0.02853,120,-0.8481
ENSG00000061936,SFSWAP,133,2.36155,25,-1.2922,13,-1.5220,40,0.17398
ENSG00000198598,MMP17,73,0.49012,59,0.52734,33,-0.7539,17,-1.7306
ENSG00000177169,ULK1,3,-3.9919,65,1.76397,42,-0.2974,11,-2.2911
ENSG00000183495,EP400,52,0.98666,26,-0.4178,22,-0.3946,30,0.08915
ENSG00000185163,DDX51,3,-2.5093,20,0.36238,25,0.50549,17,-0.0880
ENSG00000184967,NOC4L,3,-2.3531,19,0.80824,18,0.17511,10,-0.7035
ENSG00000182870,GALNT9,3,-4.3249,83,1.85845,55,-0.2488,9,-2.8994
ENSG00000112787,FBRSL1,106,1.64475,35,-0.6530,25,-0.7790,34,-0.2781
ENSG00000176894,PXMP2,159,3.20450,16,-1.9585,25,-0.3285,11,-1.5082
ENSG00000247077,PGAM5,3,-3.1706,37,1.72707,16,-0.8994,13,-1.1974
ENSG00000176915,ANKLE2,51,0.62269,37,0.35781,19,-0.9112,17,-1.1166
ENSG00000090615,GOLGA3,3,-3.9106,57,0.98995,54,0.17581,28,-0.8349
ENSG00000198040,ZNF84,3,-3.0949,29,0.34052,31,0.16773,36,0.41562
ENSG00000196199,MPHOSPH8,52,-0.8593,97,0.33068,69,-0.4319,110,0.30037
ENSG00000121390,PSPC1,3,-3.6160,48,1.21066,33,-0.2988,25,-0.6903
ENSG00000121741,ZMYM2,81,0.68978,52,-0.1103,35,-0.6686,53,-0.0161
ENSG00000121742,GJB6,3,-3.3689,31,-0.3195,111,2.14561,2,-3.7453
ENSG00000165475,CRYL1,56,0.54130,27,-1.4326,62,0.69403,100,1.54481
ENSG00000278291,AL161772.1,44,-0.2478,51,0.02690,51,-0.0126,57,0.17300
ENSG00000172458,IL17D,133,1.48030,33,-1.7280,103,1.00382,94,0.86063
ENSG00000150459,SAP18,57,-1.8242,191,0.08619,183,-0.0450,301,0.77716
ENSG00000173141,MRPL57,87,0.04749,78,-0.3403,141,0.85207,69,-0.3209
ENSG00000180776,ZDHHC20,3,-3.1118,22,-0.8618,23,-0.2663,96,2.21672
ENSG00000165487,MICU2,102,1.89184,26,-1.0625,32,-0.1221,30,-0.2084
ENSG00000151835,SACS,3,-3.7736,54,1.39560,36,-0.3149,22,-1.0774
ENSG00000165566,AMER2,3,-4.9749,73,-1.2083,135,0.46618,368,2.34594
ENSG00000139505,MTMR6,219,1.57576,84,-0.1856,27,-1.8122,42,-1.1328
ENSG00000139496,NUP58,3,-3.0738,33,1.20120,15,-0.8533,23,-0.2371
ENSG00000132932,ATP8A2,3,-4.5384,100,2.59150,33,-1.2557,12,-2.6695
ENSG00000127870,RNF6,3,-3.8156,59,1.95788,23,-1.0622,18,-1.3777
ENSG00000132970,WASF3,3,-5.0356,120,0.71729,83,-0.3828,132,0.36094
ENSG00000132975,GPR12,3,-2.6774,28,2.85104,5,-2.0438,2,-3.1042
ENSG00000152484,USP12,3,-4.0240,65,1.39163,36,-0.5865,34,-0.6829
ENSG00000122026,RPL21,2129,0.98741,746,-1.5522,1832,0.72699,2607,1.35272
ENSG00000122034,GTF3A,3,-4.5224,89,1.16125,49,-0.6391,66,-0.1784
ENSG00000122033,MTIF3,3,-3.7033,44,0.25309,48,0.21132,60,0.57555
ENSG00000186184,POLR1D,88,0.72925,56,-0.0485,54,-0.0779,32,-0.8964
ENSG00000132963,POMP,39,-2.0846,158,0.10774,200,0.42182,200,0.42060
ENSG00000139514,SLC7A1,65,-0.0888,77,0.60351,64,-0.1131,22,-1.7370
ENSG00000122042,UBL3,3,-5.5503,183,1.22784,68,-1.2291,162,0.10977
ENSG00000102781,KATNAL1,3,-3.3520,40,1.31463,13,-1.3984,31,-0.0691
ENSG00000189403,HMGB1,101,-1.7273,318,0.09985,309,-0.0099,479,0.71020
ENSG00000120694,HSPH1,132,-0.8180,276,1.47572,93,-1.3519,72,-1.7248
ENSG00000187676,B3GLCT,43,1.52563,14,-0.8254,20,0.22922,13,-0.4744
ENSG00000073910,FRY,3,-4.2562,80,2.00931,29,-1.1476,26,-1.3176
ENSG00000139597,N4BP2L1,3,-3.2510,38,1.45357,12,-1.4064,26,-0.2855
ENSG00000244754,N4BP2L2,125,1.36911,45,-0.8790,67,0.28020,55,-0.0180
ENSG00000083642,PDS5B,3,-4.4160,88,1.79078,29,-1.3254,43,-0.7350
ENSG00000172915,NBEA,3,-4.6374,107,2.55618,17,-2.2970,33,-1.3645
ENSG00000133083,DCLK1,3,-6.6849,429,1.98212,186,-0.9006,135,-1.3922
ENSG00000133104,SPART,3,-3.9304,45,-0.3957,69,0.53953,106,1.29529
ENSG00000133101,CCNA1,3,-2.2716,21,3.25351,2,-2.9167,0,-4.1991
ENSG00000180440,SERTM1,3,-3.5083,47,1.91879,30,-0.3106,3,-3.4717
ENSG00000120697,ALG5,3,-2.5108,20,0.61820,10,-0.9400,27,0.60307
ENSG00000102710,SUPT20H,3,-2.2300,17,0.72100,19,0.34436,9,-0.8102
ENSG00000120686,UFM1,3,-4.1044,65,0.91724,50,-0.1714,49,-0.1902
ENSG00000183722,LHFPL6,210,1.79771,65,-0.6093,57,-0.4274,30,-1.4014
ENSG00000133103,COG6,3,-3.0071,32,1.37838,10,-1.4475,23,-0.1902
ENSG00000102738,MRPS31,3,-2.1819,17,1.05569,10,-0.5812,11,-0.3953
ENSG00000120688,WBP4,124,1.90563,34,-0.7833,23,-0.9070,31,-0.4624
ENSG00000165572,KBTBD6,3,-4.2905,82,2.01501,23,-1.5164,33,-0.9940
ENSG00000120696,KBTBD7,3,-2.7158,25,1.16750,11,-0.9753,19,-0.1660
ENSG00000102760,RGCC,3,-4.3334,55,-0.6983,121,1.03655,143,1.33615
ENSG00000102780,DGKH,3,-2.5919,25,2.11694,9,-1.1959,5,-2.0824
ENSG00000023516,AKAP11,3,-5.3379,166,1.78441,56,-1.2971,84,-0.6848
ENSG00000120675,DNAJC15,3,-4.1066,55,-0.1064,61,0.11594,115,1.18649
ENSG00000151778,SERP2,3,-4.6975,103,1.41650,78,-0.1075,34,-1.3931
ENSG00000102804,TSC22D1,608,0.37457,505,0.22975,517,0.10997,167,-1.6293
ENSG00000133114,GPALPP1,3,-2.6119,25,1.69232,1,-4.3272,18,-0.1034
ENSG00000188342,GTF2F2,35,0.21642,25,-0.8289,65,1.24159,34,0.15127
ENSG00000180332,KCTD4,39,0.37595,32,0.21113,27,-0.2072,17,-0.8950
ENSG00000133112,TPT1,2929,1.29337,896,-1.4623,1918,0.55308,2563,1.05227
ENSG00000170919,TPT1-AS1,3,-2.6460,19,-0.3472,33,0.78727,35,0.92774
ENSG00000123200,ZC3H13,3,-4.4323,66,-0.2252,59,-0.2692,171,1.54033
ENSG00000139684,ESD,65,-0.2622,73,-0.2630,121,0.74416,76,-0.0336
ENSG00000102468,HTR2A,3,-3.9293,68,3.62685,10,-2.3441,2,-4.5036
ENSG00000136143,SUCLA2,77,-0.3634,111,0.77271,71,-0.4903,46,-1.1480
ENSG00000136146,MED4,9,-2.3078,48,0.65605,44,0.04963,37,-0.1903
ENSG00000136156,ITM2B,1143,0.29962,886,-0.3136,1330,0.55068,829,-0.2169
ENSG00000139687,RB1,3,-2.9155,24,-0.0127,41,0.86661,29,0.28013
ENSG00000102531,FNDC3A,3,-3.5032,42,0.83565,26,-0.5402,41,0.19667
ENSG00000102543,CDADC1,3,-2.3287,19,0.92859,13,-0.3385,13,-0.3270
ENSG00000102547,CAB39L,3,-3.1888,31,0.25047,46,0.73218,28,-0.0487
ENSG00000136144,RCBTB1,42,0.76231,23,-0.5976,22,-0.2929,40,0.68616
ENSG00000123179,EBPL,3,-2.6732,22,0.30150,32,0.70426,18,-0.2104
ENSG00000102753,KPNA3,78,1.01321,40,-0.2813,36,-0.2739,32,-0.4519
ENSG00000123178,SPRYD7,3,-3.8731,61,2.00762,20,-1.3093,21,-1.2083
ENSG00000204977,TRIM13,49,1.59283,16,-0.6840,18,-0.1300,12,-0.6864
ENSG00000136104,RNASEH2B,3,-2.9408,29,0.97454,28,0.20513,12,-1.0407
ENSG00000102786,INTS6,3,-2.1594,16,0.63097,7,-0.9719,20,0.53754
ENSG00000136100,VPS36,3,-3.2788,37,1.06339,20,-0.6824,29,-0.0970
ENSG00000165416,SUGT1,123,0.75799,69,-0.5005,101,0.42593,69,-0.1786
ENSG00000136099,PCDH8,3,-4.4645,96,2.82696,33,-1.1709,3,-4.4891
ENSG00000118946,PCDH17,20,-2.3084,111,1.04780,40,-1.3195,101,0.11109
ENSG00000184226,PCDH9,18,-3.5690,202,0.08756,97,-1.1070,454,1.41923
ENSG00000204899,MZT1,3,-3.9125,63,2.05611,21,-1.2810,20,-1.3280
ENSG00000083520,DIS3,3,-2.5355,21,0.63939,17,-0.1349,20,0.07956
ENSG00000118922,KLF12,79,2.22476,18,-0.8607,17,-0.4181,4,-2.5162
ENSG00000136111,TBC1D4,153,3.13678,17,-1.8917,32,0.08220,4,-2.9225
ENSG00000188243,COMMD6,572,2.06715,109,-1.6622,200,0.17565,263,0.62676
ENSG00000118939,UCHL3,3,-2.9966,30,0.93702,24,-0.1323,20,-0.4107
ENSG00000136153,LMO7,3,-3.6762,54,2.23196,14,-1.6440,16,-1.3906
ENSG00000178695,KCTD12,42,-0.4783,47,-0.7528,165,1.85361,33,-0.8264
ENSG00000005812,FBXL3,3,-3.7860,47,0.13725,55,0.28526,70,0.70290
ENSG00000005810,MYCBP2,160,0.16056,169,0.94170,65,-1.2298,38,-2.0171
ENSG00000139737,SLAIN1,66,-0.1748,40,-1.9308,56,-0.4400,339,2.90983
ENSG00000136160,EDNRB,3,-3.9668,36,-1.2006,155,1.98329,93,1.02051
ENSG00000152193,OBI1,3,-2.4027,22,1.94326,8,-1.0832,5,-1.8519
ENSG00000139746,RBM26,68,-0.0546,75,0.36208,34,-1.1181,73,0.07420
ENSG00000102471,NDFIP2,3,-5.4460,184,2.17771,64,-1.2123,53,-1.4830
ENSG00000136158,SPRY2,3,-3.8690,53,0.64896,52,0.16363,45,-0.0583
ENSG00000178235,SLITRK1,3,-4.1573,74,1.92455,23,-1.3963,31,-0.9397
ENSG00000165300,SLITRK5,3,-3.7661,56,1.90239,20,-1.2315,21,-1.0911
ENSG00000152749,GPR180,3,-2.3901,20,1.12281,5,-1.8750,19,0.21567
ENSG00000125285,SOX21,3,-2.2256,13,-0.4494,32,1.26627,20,0.49114
ENSG00000134873,CLDN10,3,-3.9151,42,-0.6304,161,2.13640,31,-0.7163
ENSG00000134874,DZIP1,3,-3.1968,32,0.40031,52,0.91833,17,-0.8098
ENSG00000102580,DNAJC3,3,-2.5303,18,-0.1505,34,0.98346,23,0.34104
ENSG00000185352,HS6ST3,3,-5.0106,143,3.37300,29,-1.9153,8,-3.8446
ENSG00000139793,MBNL2,90,-0.6246,135,0.03851,75,-0.9081,230,0.89566
ENSG00000125249,RAP2A,3,-4.7010,98,0.95965,55,-0.6719,93,0.17013
ENSG00000065150,IPO5,3,-4.8292,109,1.09809,74,-0.3368,75,-0.3138
ENSG00000152767,FARP1,3,-4.5148,86,0.91877,84,0.21577,48,-0.6605
ENSG00000102572,STK24,58,-0.2096,75,0.66686,61,-0.1343,22,-1.7040
ENSG00000088387,DOCK9,40,-0.6303,68,0.68235,32,-0.9743,54,-0.1631
