Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000168872,DDX19A,146,2.67144,19,-0.9864,26,-0.5844,9,-2.1570,24,-0.7006,5,-2.9752,47,0.43874
ENSG00000103051,COG4,146,2.22204,18,-1.3715,26,-0.9239,18,-1.3732,40,-0.1804,43,-0.0142,38,-0.2163
ENSG00000189091,SF3B3,146,1.97680,34,-0.5945,48,-0.0501,57,0.24126,40,-0.3462,13,-1.9570,15,-1.8251
ENSG00000157368,IL34,146,2.39712,26,-0.6894,45,0.20723,41,0.00517,20,-1.1875,3,-3.7292,18,-1.2255
ENSG00000132613,MTSS2,146,0.45570,81,-0.4978,39,-1.7366,190,0.90228,92,-0.3338,225,1.21221,94,-0.2583
ENSG00000103043,VAC14,146,2.08081,34,-0.4947,59,0.43656,46,-0.0110,29,-0.8521,1,-5.2772,18,-1.4566
ENSG00000172137,CALB2,146,1.03005,23,-1.9212,41,-1.1355,95,0.27733,62,-0.4552,7,-3.6536,242,2.01572
ENSG00000166747,AP1G1,146,2.41213,29,-0.4953,37,-0.1709,10,-2.0695,24,-0.8750,25,-0.7574,30,-0.4458
ENSG00000182149,IST1,146,1.22221,52,-0.4947,75,0.07958,20,-1.9709,47,-0.7423,57,-0.3649,127,0.95983
ENSG00000140830,TXNL4B,146,2.74215,0,-5.4992,16,-1.3184,37,0.08125,16,-1.2948,16,-1.2247,53,0.68306
ENSG00000140829,DHX38,146,2.36544,96,1.47289,8,-2.5051,17,-1.3891,22,-1.0852,22,-0.9632,29,-0.5585
ENSG00000103035,PSMD7,146,0.61540,55,-0.9415,137,0.59250,89,-0.2057,104,0.06039,90,-0.1824,46,-1.2321
ENSG00000090863,GLG1,146,0.16756,163,0.34441,134,0.02796,46,-1.6118,140,0.10379,101,-0.4264,184,0.55371
ENSG00000103089,FA2H,146,2.34799,0,-6.2279,13,-1.8927,6,-2.8147,5,-3.1516,127,2.02169,57,0.52783
ENSG00000186187,ZNRF1,146,1.80247,12,-2.2052,78,0.74978,42,-0.3838,58,0.15942,7,-3.0078,0,-7.2551
ENSG00000050820,BCAR1,146,1.20968,166,1.45142,66,-0.1778,46,-0.7251,42,-0.9544,50,-0.5688,28,-1.4829
ENSG00000153774,CFDP1,146,0.95196,61,-0.4819,75,-0.1984,79,-0.0857,69,-0.3340,104,0.36767,71,-0.2565
ENSG00000166822,TMEM170A,146,2.48309,37,-0.0855,15,-1.5842,20,-1.0303,17,-1.3687,47,0.27898,38,-0.0571
ENSG00000034713,GABARAPL2,146,-1.1206,275,-0.1397,321,0.12744,246,-0.3167,356,0.32561,183,-0.7806,494,0.84330
ENSG00000065427,KARS,146,1.58337,73,0.33595,66,0.20981,17,-1.8749,44,-0.5372,47,-0.3804,31,-1.0274
ENSG00000166848,TERF2IP,146,-0.7559,124,-1.0151,351,0.78472,315,0.47585,270,0.25542,140,-0.8244,159,-0.6321
ENSG00000152910,CNTNAP4,146,1.42380,0,-6.8597,31,-1.2409,54,-0.2854,32,-1.1696,124,1.11408,129,1.18466
ENSG00000103111,MON1B,146,1.86632,0,-6.5398,45,-0.2353,69,0.47006,16,-1.8930,82,0.76836,44,-0.2398
ENSG00000171724,VAT1L,146,1.96346,0,-6.4751,72,0.74041,61,0.34313,37,-0.4930,12,-2.1064,6,-3.1445
ENSG00000178573,MAF,146,0.86364,215,1.57860,28,-1.9053,87,-0.0157,54,-0.8505,108,0.34429,69,-0.3698
ENSG00000103121,CMC2,146,1.72711,21,-1.4721,35,-0.7914,43,-0.4034,43,-0.4316,20,-1.5479,110,1.17701
ENSG00000166454,ATMIN,146,1.36434,15,-2.2397,83,0.43405,74,0.16962,70,0.08185,27,-1.3974,31,-1.2030
ENSG00000140905,GCSH,146,0.25774,45,-1.5783,55,-1.3975,173,0.53949,102,-0.3732,162,0.42733,286,1.44253
ENSG00000153815,CMIP,146,0.15242,22,-2.6842,258,1.39546,141,0.08990,133,-0.0060,59,-1.2678,50,-1.5268
ENSG00000197943,PLCG2,146,1.34316,61,-0.1519,14,-2.5036,57,-0.2650,66,-0.0308,25,-1.5271,156,1.45931
ENSG00000135698,MPHOSPH6,146,1.69594,39,-0.5653,52,-0.1425,55,-0.0442,46,-0.3697,53,-0.0997,17,-1.8033
ENSG00000140945,CDH13,146,2.06469,0,-6.4080,58,0.40704,19,-1.3695,41,-0.2569,17,-1.5411,42,-0.1680
ENSG00000230989,HSBP1,146,-0.6047,190,-0.1910,209,-0.0493,239,0.17782,213,-0.0107,190,-0.1927,320,0.66680
ENSG00000103154,NECAB2,146,0.63320,31,-1.7752,118,0.30584,53,-0.9920,145,0.73360,23,-2.2517,121,0.31529
ENSG00000140943,MBTPS1,146,1.89691,91,0.98814,53,0.09116,13,-2.0719,36,-0.6014,12,-2.1257,16,-1.7789
ENSG00000103160,HSDL1,146,1.62259,8,-3.0007,90,0.87524,16,-1.9204,60,0.04744,7,-3.0867,46,-0.3663
ENSG00000103187,COTL1,146,0.47769,139,0.38736,56,-1.1510,116,0.08821,73,-0.7107,163,0.66471,164,0.67028
ENSG00000103194,USP10,146,2.00255,41,-0.2800,40,-0.3246,12,-2.0675,45,-0.1425,6,-3.1453,61,0.36513
ENSG00000153786,ZDHHC7,146,2.68925,35,-0.0556,38,0.08062,15,-1.3602,17,-1.2852,18,-1.0840,2,-4.1038
ENSG00000135709,KIAA0513,146,0.10476,0,-7.9442,276,1.49862,161,0.26524,148,0.14553,51,-1.5281,27,-2.4738
ENSG00000131149,GSE1,146,2.98194,3,-3.6070,32,-0.0054,20,-0.7739,22,-0.6380,7,-2.2267,6,-2.4631
ENSG00000131143,COX4I1,146,-2.7919,800,-0.2235,902,-0.0359,1005,0.14438,1289,0.66240,919,-0.0014,1025,0.17709
ENSG00000103264,FBXO31,146,1.80191,44,-0.3052,72,0.58588,36,-0.6062,39,-0.5686,7,-2.9298,24,-1.2209
ENSG00000140941,MAP1LC3B,146,-0.4572,148,-0.4397,209,0.12977,151,-0.4124,239,0.39253,104,-0.9810,309,0.77138
ENSG00000154118,JPH3,146,0.44575,4,-4.9495,134,0.34352,154,0.52932,160,0.70379,61,-0.9521,53,-1.1501
ENSG00000103257,SLC7A5,146,1.21541,151,1.26831,77,0.12519,54,-0.4472,44,-0.8486,19,-2.0239,36,-1.0943
ENSG00000179588,ZFPM1,146,1.54422,51,-0.2734,43,-0.5919,73,0.30625,41,-0.6745,46,-0.4525,60,-0.0109
ENSG00000051523,CYBA,146,0.18751,509,2.60587,36,-2.1191,85,-0.6684,49,-1.6286,173,0.46591,90,-0.5868
ENSG00000167508,MVD,146,0.69607,148,0.71664,104,0.13839,89,-0.1195,58,-0.8750,80,-0.2936,79,-0.3129
ENSG00000260630,SNAI3-AS1,146,2.71422,14,-1.3807,22,-0.8509,66,1.03389,15,-1.4256,13,-1.5854,8,-2.1768
ENSG00000198931,APRT,146,0.66182,220,1.39558,83,-0.2983,85,-0.2408,72,-0.5562,43,-1.2800,81,-0.3102
ENSG00000167515,TRAPPC2L,146,0.07231,102,-0.5053,159,0.23958,180,0.41049,151,0.14604,157,0.19009,54,-1.4699
ENSG00000167522,ANKRD11,146,0.31491,125,0.05265,144,0.32923,147,0.32763,88,-0.5663,154,0.40195,51,-1.3278
ENSG00000197912,SPG7,146,1.00554,57,-0.5616,115,0.69675,43,-0.9883,61,-0.5069,45,-0.9202,85,0.07223
ENSG00000167526,RPL13,146,-3.9218,5409,1.78675,985,-1.2112,2171,0.13876,1485,-0.5272,3237,0.81560,2044,0.04016
ENSG00000178773,CPNE7,146,1.59990,0,-6.7283,110,1.30949,10,-2.6423,63,0.13024,2,-4.8369,25,-1.3332
ENSG00000131165,CHMP1A,146,0.71349,103,0.12389,117,0.39510,103,0.12867,73,-0.4862,49,-1.0471,77,-0.3339
ENSG00000185324,CDK10,146,1.89011,47,-0.1377,51,-0.0033,39,-0.4335,50,-0.0538,13,-2.0468,13,-2.0347
ENSG00000075399,VPS9D1,146,2.11619,34,-0.4941,38,-0.3329,36,-0.4029,47,0.06036,18,-1.4280,9,-2.4861
ENSG00000141002,TCF25,146,-0.4673,220,0.18667,260,0.54847,195,-0.0103,207,0.09737,145,-0.4796,125,-0.7087
ENSG00000258947,TUBB3,146,-1.2483,71,-2.3187,694,1.65180,231,-0.5459,439,0.57992,55,-2.6926,162,-1.0918
ENSG00000140995,DEF8,146,0.91782,97,0.20878,105,0.39643,77,-0.1488,83,-0.0455,23,-2.0141,47,-0.9371
ENSG00000003249,DBNDD1,146,1.48754,36,-0.8583,60,-0.0820,86,0.52105,63,0.00883,9,-2.9377,40,-0.6885
ENSG00000272636,DOC2B,146,1.99104,17,-1.6297,47,-0.0635,131,1.75103,8,-2.8203,34,-0.5640,0,-6.3440
ENSG00000141252,VPS53,146,1.21387,61,-0.2736,103,0.69780,41,-0.8825,50,-0.6495,43,-0.8001,52,-0.5179
ENSG00000167699,GLOD4,146,1.53877,8,-2.9713,86,0.66840,54,-0.1776,59,-0.0499,20,-1.7031,29,-1.1644
ENSG00000177370,TIMM22,146,2.38138,22,-0.9594,53,0.49179,26,-0.6934,20,-1.2100,2,-4.1335,25,-0.7357
ENSG00000159842,ABR,146,-1.0173,197,-0.5570,453,0.97248,248,-0.1959,319,0.24800,171,-0.7790,213,-0.4344
ENSG00000108953,YWHAE,146,-2.0864,293,-1.0421,717,0.44066,721,0.38716,603,0.10562,661,0.24216,669,0.26146
ENSG00000167193,CRK,146,0.80548,74,-0.3314,120,0.54180,77,-0.2662,71,-0.4445,86,-0.0848,51,-0.8830
ENSG00000132376,INPP5K,146,2.22132,104,1.50845,42,-0.0711,3,-3.6376,16,-1.7043,8,-2.5867,17,-1.4188
ENSG00000174238,PITPNA,146,0.66608,54,-0.9466,118,0.35707,86,-0.2031,106,0.14796,60,-0.7655,87,-0.1895
ENSG00000167703,SLC43A2,146,2.22719,16,-1.5644,46,0.09976,19,-1.2720,38,-0.2570,12,-1.9834,33,-0.4649
ENSG00000174231,PRPF8,146,0.67922,184,1.08950,97,-0.0008,44,-1.2484,82,-0.3128,41,-1.3375,102,0.08235
ENSG00000132386,SERPINF1,146,1.71885,57,0.05758,89,0.94268,26,-1.1597,21,-1.5974,18,-1.6830,31,-0.9155
ENSG00000132383,RPA1,146,1.63023,94,0.81633,40,-0.6484,32,-0.9052,21,-1.6573,41,-0.5292,84,0.61939
ENSG00000185924,RTN4RL1,146,2.76695,3,-3.5835,53,0.83702,11,-1.7216,24,-0.6551,0,-7.7074,0,-6.4999
ENSG00000141258,SGSM2,146,0.83918,19,-2.3197,97,0.16331,139,0.74833,97,0.16379,73,-0.3199,34,-1.4625
ENSG00000070444,MNT,146,2.72004,12,-1.6570,35,-0.0305,21,-0.8366,22,-0.8256,28,-0.4035,0,-6.8698
ENSG00000007168,PAFAH1B1,146,-0.3098,39,-2.2898,323,1.24608,201,0.19928,201,0.22962,53,-1.8425,111,-0.7451
ENSG00000132361,CLUH,146,1.49925,78,0.38029,79,0.46747,32,-1.0508,50,-0.3798,17,-1.9406,26,-1.3319
ENSG00000132359,RAP1GAP2,146,1.33734,0,-6.9249,108,0.94091,124,1.03776,43,-0.7840,33,-1.1261,2,-4.9507
ENSG00000213977,TAX1BP3,146,1.96809,132,1.74754,11,-2.3603,47,-0.0829,14,-2.0376,20,-1.3644,47,-0.0717
ENSG00000127774,EMC6,146,1.31232,50,-0.4839,57,-0.3386,31,-1.2177,65,-0.0856,18,-1.9966,125,1.02925
ENSG00000083457,ITGAE,146,2.12549,8,-2.5185,28,-0.8197,37,-0.3226,54,0.31982,26,-0.8899,28,-0.7435
ENSG00000004660,CAMKK1,146,1.10533,1,-6.0388,132,1.11688,69,-0.1635,65,-0.2847,37,-1.1255,40,-0.9947
ENSG00000167740,CYB5D2,146,1.96084,25,-1.0385,48,-0.0418,23,-1.1641,34,-0.6300,28,-0.8617,56,0.19284
ENSG00000185722,ANKFY1,146,2.00196,50,0.04464,31,-0.7498,11,-2.1955,18,-1.6264,32,-0.6614,97,1.19435
ENSG00000132388,UBE2G1,146,1.82319,14,-1.9513,48,-0.1871,37,-0.5406,39,-0.5507,60,0.21975,44,-0.3032
ENSG00000183018,SPNS2,146,2.35843,20,-1.0792,34,-0.3634,17,-1.3302,27,-0.7410,36,-0.2171,30,-0.4971
ENSG00000132382,MYBBP1A,146,2.08497,32,-0.5916,50,0.11498,14,-1.7721,34,-0.5307,34,-0.4922,24,-1.0079
ENSG00000141456,PELP1,146,1.65514,64,0.16997,52,-0.1865,38,-0.6353,34,-0.8967,69,0.29577,27,-1.1594
ENSG00000141480,ARRB2,146,1.31777,50,-0.4887,65,-0.0924,65,-0.0806,66,-0.0587,55,-0.3312,35,-1.0229
ENSG00000161921,CXCL16,146,2.12083,78,0.88288,14,-1.9351,40,-0.2036,22,-1.2320,67,0.61563,9,-2.3550
ENSG00000142507,PSMB6,146,-0.0192,199,0.48527,142,-0.0757,143,-0.0573,174,0.30417,101,-0.5998,112,-0.4509
ENSG00000141503,MINK1,146,1.10235,56,-0.5076,68,-0.2233,64,-0.2822,72,-0.1053,15,-2.4253,128,0.86237
ENSG00000108528,SLC25A11,146,0.38678,44,-1.4891,205,1.18125,119,0.04518,102,-0.2207,43,-1.5331,74,-0.7059
ENSG00000108523,RNF167,146,1.26563,43,-0.7550,71,0.02377,56,-0.3541,60,-0.2892,46,-0.6745,78,0.17485
ENSG00000108518,PFN1,146,-1.2257,1071,2.23324,189,-0.9209,239,-0.4734,198,-0.8428,314,-0.0367,345,0.11667
ENSG00000091640,SPAG7,146,1.13818,90,0.29654,90,0.34106,62,-0.2998,60,-0.3908,27,-1.5536,49,-0.6569
ENSG00000108509,CAMTA2,146,1.01591,51,-0.7158,99,0.40185,108,0.49487,71,-0.2357,34,-1.3248,44,-0.9464
ENSG00000129250,KIF1C,146,0.75063,258,1.82169,22,-2.3631,7,-3.7735,23,-2.2627,278,1.97311,61,-0.6727
ENSG00000234327,AC012146.1,146,2.10822,31,-0.6133,25,-1.0761,66,0.60480,36,-0.4495,27,-0.8483,24,-1.0415
ENSG00000029725,RABEP1,146,0.46113,30,-1.9847,158,0.70564,98,-0.2025,77,-0.6439,115,0.06949,136,0.33486
ENSG00000129197,RPAIN,146,1.38962,42,-0.6889,59,-0.1828,87,0.45833,64,-0.0516,25,-1.5089,44,-0.6142
ENSG00000108561,C1QBP,146,0.38766,64,-0.9179,132,0.24795,62,-0.9712,98,-0.3042,63,-0.9563,246,1.30270
ENSG00000091592,NLRP1,146,0.79887,40,-1.2675,123,0.59441,93,0.03268,72,-0.4086,50,-0.9287,97,0.10549
ENSG00000286190,AC055839.2,146,2.53368,10,-1.9651,30,-0.4389,26,-0.5812,20,-1.1326,12,-1.8093,51,0.47688
ENSG00000091622,PITPNM3,146,1.05297,2,-5.2605,75,-0.0821,156,1.17370,95,0.35428,21,-1.9939,43,-0.9604
ENSG00000129235,TXNDC17,146,1.52380,58,-0.0950,54,-0.2237,43,-0.5683,72,0.29783,15,-2.1239,38,-0.7607
ENSG00000219200,RNASEK,146,-1.6527,382,-0.1780,484,0.24129,322,-0.4479,525,0.39830,313,-0.4943,656,0.72067
ENSG00000258315,C17orf49,146,0.87131,148,0.88634,83,-0.0945,72,-0.3021,57,-0.7295,70,-0.3461,68,-0.3999
ENSG00000132535,DLG4,146,0.20159,0,-7.8581,247,1.36677,190,0.64059,123,-0.0889,72,-0.9151,14,-3.3001
ENSG00000072778,ACADVL,146,0.53745,177,0.86752,97,-0.1633,76,-0.5298,71,-0.7115,137,0.42830,81,-0.4239
ENSG00000040633,PHF23,146,2.68930,0,-6.0285,28,-0.4505,16,-1.2525,27,-0.5187,3,-3.6671,50,0.53047
ENSG00000170296,GABARAP,146,-1.8006,631,0.48629,441,-0.1187,413,-0.2103,401,-0.2907,606,0.41676,755,0.79445
ENSG00000175826,CTDNEP1,146,0.95513,107,0.40855,64,-0.4552,72,-0.2389,53,-0.7726,60,-0.5172,128,0.72050
ENSG00000170291,ELP5,146,2.31228,0,-6.2500,38,-0.1926,20,-1.1097,35,-0.3291,17,-1.4183,50,0.26530
ENSG00000132507,EIF5A,146,0.16153,196,0.64946,151,0.24274,132,-0.0052,125,-0.1122,71,-0.9852,97,-0.4935
ENSG00000132522,GPS2,146,1.33944,96,0.59058,46,-0.6566,105,0.73791,50,-0.5454,35,-1.0386,33,-1.1233
ENSG00000215041,NEURL4,146,2.52275,30,-0.3787,37,-0.0762,15,-1.4797,32,-0.3248,18,-1.2060,0,-6.9815
ENSG00000205544,TMEM256,146,0.61596,154,0.70139,78,-0.4516,44,-1.2903,87,-0.2738,83,-0.3083,151,0.67156
ENSG00000169992,NLGN2,146,1.00645,39,-1.1454,125,0.86855,43,-0.9888,58,-0.5868,16,-2.4100,117,0.61750
ENSG00000174282,ZBTB4,146,0.91985,105,0.35041,79,-0.1235,82,-0.0474,72,-0.2910,65,-0.4333,62,-0.4931
ENSG00000181222,POLR2A,146,1.00237,75,-0.1268,135,1.03438,52,-0.6902,45,-1.0245,34,-1.3619,63,-0.4020
ENSG00000239697,TNFSF12,146,1.48699,159,1.64628,46,-0.5214,28,-1.2380,37,-0.9087,26,-1.3431,36,-0.8723
ENSG00000161955,TNFSF13,146,2.10571,90,1.14212,8,-2.8155,51,0.17459,26,-0.9927,12,-2.0548,48,0.07801
ENSG00000161960,EIF4A1,146,-0.8409,528,1.29432,254,0.03386,141,-0.8969,179,-0.5864,169,-0.6190,395,0.77086
ENSG00000129226,CD68,146,1.46766,176,1.83570,14,-2.4053,16,-2.0693,26,-1.4752,139,1.37427,9,-2.8931
ENSG00000129255,MPDU1,146,1.81451,66,0.35694,51,-0.0550,10,-2.4832,29,-1.0161,55,0.07112,38,-0.5395
ENSG00000129245,FXR2,146,1.19098,84,0.22984,88,0.35949,74,0.01702,65,-0.2051,25,-1.6171,21,-1.9265
ENSG00000141504,SAT2,146,0.51795,122,0.20956,97,-0.1752,102,-0.0822,112,0.08186,54,-1.0528,121,0.19719
ENSG00000129244,ATP1B2,146,-0.5271,158,-0.4070,117,-0.9606,387,1.09444,117,-0.9692,100,-1.1197,576,1.86990
ENSG00000108947,EFNB3,146,1.21557,10,-3.0029,116,0.95301,35,-1.1402,101,0.66758,10,-2.9443,14,-2.4930
ENSG00000183011,NAA38,146,-1.1555,378,0.34322,217,-0.6128,323,0.08266,491,0.94833,203,-0.6500,294,-0.0684
ENSG00000170004,CHD3,146,0.63820,92,-0.1313,90,-0.1902,253,1.64741,72,-0.5741,46,-1.1878,36,-1.5843
ENSG00000170043,TRAPPC1,146,0.09564,118,-0.2559,179,0.50709,148,0.10922,157,0.24738,81,-0.8284,75,-0.9496
ENSG00000179094,PER1,146,1.44174,149,1.47487,26,-1.5203,29,-1.2343,41,-0.7897,38,-0.8322,81,0.38345
ENSG00000220205,VAMP2,146,-2.3312,237,-1.6135,1258,1.31389,960,0.59151,810,0.35550,347,-1.0390,228,-1.6752
ENSG00000108961,RANGRF,146,1.88286,34,-0.6338,34,-0.7149,25,-1.0833,42,-0.3484,28,-0.9634,75,0.63355
ENSG00000161970,RPL26,146,-2.9488,1714,0.87004,523,-1.1561,931,-0.1536,1034,0.01936,2019,1.16627,1288,0.37878
ENSG00000166579,NDEL1,146,1.72220,84,0.69804,41,-0.5274,35,-0.7182,63,0.24265,13,-2.1499,11,-2.3880
ENSG00000133026,MYH10,146,1.07741,37,-1.1625,146,1.31261,74,-0.0808,66,-0.3038,14,-2.5491,6,-3.8258
ENSG00000170310,STX8,146,1.90909,34,-0.6434,30,-0.8764,41,-0.3334,33,-0.7275,17,-1.6182,89,0.95650
ENSG00000007237,GAS7,146,-0.4624,51,-2.0682,366,1.31193,300,0.71547,167,-0.2839,141,-0.5201,57,-1.9023
ENSG00000133028,SCO1,146,2.56785,35,-0.1151,36,-0.0910,30,-0.3633,21,-0.9916,15,-1.4361,0,-6.9553
ENSG00000065559,MAP2K4,146,0.70726,14,-2.9095,201,1.60501,61,-0.7207,98,0.04728,25,-2.0443,18,-2.5223
ENSG00000006740,ARHGAP44,146,1.90852,0,-6.5128,85,1.05558,64,0.39300,27,-1.0462,13,-2.0520,6,-3.0518
ENSG00000006744,ELAC2,146,2.24407,24,-0.9317,45,0.05998,15,-1.5736,23,-1.0488,34,-0.3693,34,-0.3877
ENSG00000109099,PMP22,146,-0.0783,340,1.38207,36,-2.3800,129,-0.2850,33,-2.4749,360,1.48753,270,0.95359
ENSG00000214941,ZSWIM7,146,1.76088,19,-1.5989,51,-0.1300,69,0.38560,39,-0.5841,52,-0.0600,23,-1.3019
ENSG00000011295,TTC19,146,1.52640,12,-2.3879,84,0.60715,61,-0.0032,49,-0.3976,25,-1.3928,41,-0.6426
ENSG00000141027,NCOR1,146,-0.2973,153,-0.2263,202,0.26148,201,0.21473,75,-1.4546,429,1.56373,103,-0.8434
ENSG00000166582,CENPV,146,2.12254,23,-1.0492,27,-0.8943,59,0.40254,54,0.29744,16,-1.6384,7,-2.8488
ENSG00000170315,UBB,146,-3.2190,1116,-0.1579,1315,0.12263,1993,0.81058,1377,0.21065,1063,-0.2363,1380,0.18626
ENSG00000175061,SNHG29,146,-0.8315,293,0.27434,154,-0.8397,255,0.04296,223,-0.1920,385,0.73668,400,0.80098
ENSG00000181350,LRRC75A,146,2.49913,17,-1.2504,20,-1.1426,62,0.78798,26,-0.6926,19,-1.0774,13,-1.6707
ENSG00000170160,CCDC144A,146,2.47386,14,-1.5605,13,-1.8505,98,1.60810,4,-3.4355,55,0.55272,6,-2.6506
ENSG00000133030,MPRIP,146,-0.1679,211,0.42811,207,0.46566,113,-0.5744,131,-0.3832,130,-0.3537,185,0.21542
ENSG00000154803,FLCN,146,2.69589,11,-1.8281,48,0.54386,14,-1.3853,11,-1.8657,24,-0.6483,10,-1.9083
ENSG00000141030,COPS3,146,2.04129,15,-1.7879,51,0.12611,41,-0.2374,45,-0.0880,13,-1.9541,21,-1.2885
ENSG00000141026,MED9,146,2.83685,0,-5.9486,27,-0.4201,26,-0.4103,31,-0.1714,17,-1.0376,1,-4.7761
ENSG00000108551,RASD1,146,0.26856,100,-0.3424,193,0.88471,43,-1.6398,107,-0.2734,38,-1.8295,191,0.71551
ENSG00000133027,PEMT,146,1.66507,86,0.68068,30,-1.0871,31,-0.9523,32,-0.9819,24,-1.3509,101,0.97176
ENSG00000108557,RAI1,146,1.97750,13,-2.0540,76,0.87010,37,-0.4616,33,-0.6959,8,-2.7369,20,-1.3652
ENSG00000072310,SREBF1,146,0.76416,167,1.00058,25,-2.1266,54,-0.8433,37,-1.5243,103,0.17744,238,1.66647
ENSG00000175662,TOM1L2,146,0.50399,31,-1.8814,124,0.26819,117,0.13024,110,0.03248,68,-0.7218,140,0.42469
ENSG00000108591,DRG2,146,2.04018,54,0.19671,38,-0.3887,19,-1.4237,30,-0.8145,22,-1.1645,51,0.11081
ENSG00000091542,ALKBH5,146,0.87785,49,-0.9065,74,-0.2796,93,0.11693,89,0.04458,70,-0.3522,97,0.17939
ENSG00000177731,FLII,146,1.87479,125,1.56076,29,-0.9910,9,-2.5949,21,-1.4627,27,-1.0100,55,0.09716
ENSG00000141127,PRPSAP2,146,2.40593,20,-1.0988,25,-0.8348,38,-0.0906,27,-0.6742,8,-2.3514,46,0.22510
ENSG00000072134,EPN2,146,0.92094,88,0.06377,93,0.17132,104,0.32734,44,-1.1275,100,0.26310,52,-0.7769
ENSG00000108641,B9D1,146,2.29556,9,-2.2913,34,-0.4025,63,0.65887,38,-0.2141,9,-2.2404,11,-2.0730
ENSG00000128482,RNF112,146,2.43783,0,-6.1738,50,0.43530,44,0.15977,14,-1.7137,6,-2.7047,34,-0.2632
ENSG00000072210,ALDH3A2,146,2.07854,39,-0.2788,35,-0.5203,21,-1.2354,25,-1.0740,38,-0.3359,57,0.31931
ENSG00000083290,ULK2,146,1.96084,2,-4.7457,36,-0.5451,67,0.49453,37,-0.4985,55,0.16408,28,-0.8829
ENSG00000128487,SPECC1,146,1.81977,23,-1.2672,18,-1.7649,42,-0.3621,38,-0.5864,89,0.88436,62,0.26943
ENSG00000124422,USP22,146,-0.7767,138,-0.8631,385,0.95604,212,-0.1949,284,0.32314,106,-1.2721,216,-0.1682
ENSG00000212719,LINC02693,146,2.32585,1,-5.5069,33,-0.4075,52,0.34731,39,-0.1305,16,-1.4251,17,-1.3705
ENSG00000256618,MTRNR2L1,146,-3.9822,618,-1.8699,1114,-1.0786,3486,0.87345,3277,0.91592,4208,1.21505,1467,-0.5549
ENSG00000109046,WSB1,146,0.82014,180,1.19608,34,-1.6055,56,-0.7307,31,-1.7402,101,0.19849,192,1.30892
ENSG00000232859,LYRM9,146,1.12846,4,-4.1000,106,0.66225,54,-0.5377,102,0.59143,37,-1.1182,21,-1.9143
ENSG00000087095,NLK,146,0.92736,27,-1.7594,157,1.29465,50,-0.8181,80,-0.0882,57,-0.6188,5,-4.1583
ENSG00000109083,IFT20,146,2.67093,23,-0.7108,34,-0.1385,33,-0.1314,18,-1.1770,8,-2.2218,12,-1.6211
ENSG00000109079,TNFAIP1,146,2.15724,60,0.48252,34,-0.5057,17,-1.4662,34,-0.4860,21,-1.1707,24,-0.9567
ENSG00000004142,POLDIP2,146,1.14628,24,-1.7163,95,0.46189,62,-0.3025,69,-0.1583,43,-0.8669,70,-0.1032
ENSG00000244045,TMEM199,146,2.53536,32,-0.3052,24,-0.7811,49,0.40715,14,-1.6809,13,-1.6499,29,-0.4640
ENSG00000004139,SARM1,146,2.42460,61,0.69530,19,-1.2575,26,-0.6614,18,-1.3335,16,-1.3963,37,-0.1236
ENSG00000109103,UNC119,146,1.91532,0,-6.5077,67,0.54255,24,-1.1307,56,0.19324,17,-1.6804,21,-1.3554
ENSG00000087111,PIGS,146,2.08704,39,-0.2834,47,0.03628,18,-1.4885,34,-0.5530,21,-1.1989,32,-0.6015
ENSG00000109107,ALDOC,146,-2.4020,238,-1.6796,604,-0.2813,1150,0.82236,761,0.14162,347,-1.1107,1739,1.59137
ENSG00000007202,KIAA0100,146,1.88303,35,-0.6130,45,-0.2463,40,-0.3807,44,-0.2596,32,-0.7205,29,-0.8705
ENSG00000132581,SDF2,146,2.46437,71,0.98297,22,-1.0194,9,-2.1874,31,-0.4124,8,-2.4215,15,-1.4459
ENSG00000109111,SUPT6H,146,1.45361,48,-0.4542,68,0.11998,31,-1.1004,46,-0.5720,51,-0.3480,68,0.10769
ENSG00000109113,RAB34,146,1.48929,199,2.12548,10,-2.9171,34,-0.9214,17,-2.1540,30,-1.1482,99,0.76519
ENSG00000198242,RPL23A,146,-2.5596,1424,1.01286,259,-1.8502,834,0.09867,698,-0.2147,1485,1.08886,1264,0.80004
ENSG00000132591,ERAL1,146,2.55189,4,-3.2214,32,-0.2966,13,-1.5828,41,0.14246,12,-1.6865,20,-1.0242
ENSG00000132589,FLOT2,146,0.29085,199,0.81496,146,0.33453,100,-0.3274,92,-0.5189,67,-0.9385,115,-0.1040
ENSG00000063015,SEZ6,146,1.09326,11,-2.9493,149,1.38786,32,-1.3767,91,0.32530,3,-4.4821,21,-1.9847
ENSG00000108256,NUFIP2,146,1.70303,61,0.13881,40,-0.5744,17,-1.8388,38,-0.6963,33,-0.8016,90,0.79478
ENSG00000160551,TAOK1,146,0.54067,57,-0.9622,126,0.33047,84,-0.3581,76,-0.5831,73,-0.5866,186,0.96075
ENSG00000108262,GIT1,146,-0.0213,116,-0.3935,205,0.63482,157,0.08974,149,0.00859,81,-0.9434,126,-0.2610
