Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000104388,RAB2A,91,-1.7540,171,-0.8202,203,-0.6052,275,-0.0971,310,0.10317,322,0.17758,365,0.36164,477,0.90921
ENSG00000177182,CLVS1,0,-6.1770,5,-2.3732,21,-0.3503,29,0.22958,13,-0.9878,36,0.61809,26,0.00307,46,1.05631
ENSG00000198363,ASPH,0,-8.1010,52,-0.9940,72,-0.5649,75,-0.4978,191,1.04989,190,1.19639,69,-0.5688,110,0.15791
ENSG00000274956,NKAIN3-IT1,0,-7.0151,17,-1.4600,60,0.45361,18,-1.4805,114,1.49395,69,0.71457,83,0.94752,23,-1.1007
ENSG00000137563,GGH,27,0.71388,12,-0.4772,8,-1.0995,8,-1.1971,44,1.57014,26,0.73760,15,-0.2179,11,-0.7210
ENSG00000185728,YTHDF3,88,0.92664,34,-0.5668,36,-0.5431,42,-0.2849,48,-0.0397,52,0.07369,14,-1.8403,76,0.76184
ENSG00000254377,MIR124-2HG,0,-6.3082,2,-3.8085,19,-0.6143,37,0.49575,10,-1.4795,58,1.37435,16,-0.8484,40,0.62550
ENSG00000172817,CYP7B1,0,-5.2867,87,2.65466,12,-0.7696,20,0.05876,39,1.14120,4,-2.2534,4,-2.1385,15,-0.4369
ENSG00000104442,ARMC1,0,-6.8355,66,0.76926,35,-0.2477,36,-0.2191,49,0.29298,55,0.52554,44,0.11744,39,-0.0624
ENSG00000147576,ADHFE1,0,-5.3884,13,-0.2302,16,0.10234,8,-0.9298,49,2.02402,26,1.04232,0,-7.2386,8,-0.9833
ENSG00000169085,VXN,14,-3.6025,151,-0.0611,99,-0.7699,195,0.37747,138,-0.2020,126,-0.3759,260,0.81133,243,0.78925
ENSG00000175073,VCPIP1,0,-6.8557,26,-0.7019,36,-0.2397,51,0.37504,38,-0.1221,33,-0.3731,62,0.65281,65,0.80975
ENSG00000104205,SGK3,8,-1.4472,61,1.84845,18,-0.1632,13,-0.6858,35,0.89154,15,-0.4760,10,-1.1053,18,-0.1984
ENSG00000245910,SNHG6,285,0.06366,1086,2.43954,284,0.06262,132,-1.1890,231,-0.2641,238,-0.2350,189,-0.5711,92,-1.7466
ENSG00000121022,COPS5,37,-0.3021,69,0.68531,33,-0.5197,30,-0.6455,68,0.65780,35,-0.4279,69,0.68558,50,0.18829
ENSG00000104218,CSPP1,0,-5.8046,23,0.21394,22,0.19702,21,0.08239,10,-1.0427,34,0.98854,3,-2.8511,24,0.34823
ENSG00000066777,ARFGEF1,21,-0.2123,18,-0.3855,18,-0.4149,33,0.57997,12,-1.0638,34,0.64972,15,-0.7248,24,0.02346
ENSG00000046889,PREX2,0,-6.9522,56,0.38369,51,0.25701,36,-0.3621,173,2.40020,42,-0.0686,16,-1.4789,13,-1.9361
ENSG00000140396,NCOA2,0,-6.8377,20,-1.0521,34,-0.3072,43,0.07545,47,0.21238,100,1.77606,24,-0.7852,22,-0.9796
ENSG00000067167,TRAM1,204,2.39878,92,0.91495,21,-1.4504,25,-1.1942,69,0.43371,51,-0.0517,19,-1.4830,24,-1.2323
ENSG00000147601,TERF1,121,1.76070,32,-0.4386,25,-0.8409,29,-0.6473,53,0.34685,55,0.45162,13,-1.7821,37,-0.2518
ENSG00000147604,RPL7,1550,2.32328,753,0.98058,354,-0.2627,189,-1.2750,300,-0.4939,242,-0.8847,388,-0.0953,196,-1.2177
ENSG00000040341,STAU2,14,-2.5926,37,-1.1661,84,0.10050,95,0.31872,61,-0.4146,106,0.51109,54,-0.5822,108,0.55505
ENSG00000104343,UBE2W,5,-3.7856,17,-2.0719,48,-0.5873,87,0.43535,58,-0.2523,62,-0.1667,76,0.15834,135,1.28512
ENSG00000154582,ELOC,16,-2.8175,112,0.04749,97,-0.2010,101,-0.1367,135,0.33473,124,0.22770,201,0.99556,100,-0.1445
ENSG00000175606,TMEM70,16,-1.8716,18,-1.6625,27,-1.1740,61,0.17690,63,0.22430,53,-0.0553,52,-0.0842,114,1.40109
ENSG00000104369,JPH1,0,-6.0118,8,-1.4584,11,-1.1609,41,1.05961,12,-0.9277,21,-0.1663,63,1.67698,23,0.01552
ENSG00000104381,GDAP1,6,-3.8863,33,-1.4168,60,-0.5981,99,0.26591,91,0.10652,100,0.27479,120,0.54023,128,0.73437
ENSG00000164751,PEX2,0,-6.2417,41,0.65316,23,-0.2394,14,-1.0158,30,0.19059,53,1.27183,33,0.30518,19,-0.5772
ENSG00000171033,PKIA,0,-9.0422,52,-1.9464,125,-0.7011,332,1.03814,147,-0.3917,191,0.01351,221,0.23788,281,0.70992
ENSG00000104427,ZC2HC1A,0,-6.1476,7,-1.8336,13,-1.0662,38,0.74047,43,0.86409,24,-0.0932,5,-2.4555,49,1.23474
ENSG00000104435,STMN2,1,-8.6172,61,-3.3810,577,-0.0419,954,0.87724,321,-0.9374,749,0.41874,169,-1.8949,993,0.95683
ENSG00000164683,HEY1,108,1.19970,12,-2.1192,28,-0.9731,21,-1.4192,74,0.57007,29,-0.9576,112,1.27585,78,0.75257
ENSG00000147586,MRPS28,0,-6.5895,41,0.26662,26,-0.4573,22,-0.7275,51,0.62488,44,0.44154,74,1.26507,31,-0.1839
ENSG00000076554,TPD52,3,-5.1321,81,-0.6390,81,-0.6916,122,-0.0173,134,0.13008,202,0.90936,123,-0.0073,163,0.50080
ENSG00000205189,ZBTB10,31,0.95648,22,0.35170,14,-0.3763,7,-1.4920,19,0.14733,22,0.42962,28,0.74210,11,-0.6865
ENSG00000164684,ZNF704,55,0.78601,59,0.90770,28,-0.3162,49,0.69842,25,-0.4172,38,0.20902,0,-7.8841,17,-1.1350
ENSG00000164687,FABP5,127,0.32606,98,-0.0834,76,-0.5271,118,0.21917,148,0.56546,99,-0.0878,27,-2.0074,130,0.40077
ENSG00000147588,PMP2,8,-4.4373,532,1.95094,196,0.24982,86,-1.1079,394,1.39233,92,-1.0171,226,0.45529,66,-1.5176
ENSG00000133731,IMPA1,13,-1.3592,30,-0.1797,18,-0.9831,49,0.67601,20,-0.8062,20,-0.8644,52,0.69926,56,0.96235
ENSG00000104231,ZFAND1,64,1.17885,17,-0.9149,13,-1.4197,27,-0.2081,32,0.05873,35,0.17917,20,-0.6374,45,0.65760
ENSG00000104497,SNX16,8,-0.8558,6,-1.4425,9,-0.7852,36,1.67111,14,-0.0584,23,0.78188,0,-7.2702,8,-1.0164
ENSG00000184672,RALYL,26,-1.2977,8,-2.9947,47,-0.4758,90,0.66462,43,-0.5684,53,-0.2839,84,0.48346,103,0.92337
ENSG00000176731,RBIS,224,2.11105,93,0.54090,38,-0.9134,29,-1.3470,81,0.33054,58,-0.2217,45,-0.5924,50,-0.4660
ENSG00000104267,CA2,43,-0.6176,437,3.82769,25,-1.5020,17,-2.0990,95,0.62197,36,-0.9652,5,-3.6533,18,-2.0128
ENSG00000123124,WWP1,13,-1.3479,22,-0.5578,22,-0.6008,30,-0.0975,31,-0.0377,47,0.73739,23,-0.4638,45,0.65980
ENSG00000176623,RMDN1,17,-0.0930,37,1.13961,18,-0.0699,15,-0.2782,9,-1.0101,17,-0.1608,6,-1.5400,25,0.56014
ENSG00000085719,CPNE3,75,0.68317,40,-0.3127,23,-1.2061,29,-0.8338,88,0.93771,37,-0.4898,118,1.44831,45,-0.1578
ENSG00000156103,MMP16,0,-6.0820,11,-1.1522,14,-0.9234,61,1.85623,23,-0.0943,21,-0.2371,32,0.47199,15,-0.7171
ENSG00000164823,OSGIN2,0,-6.3748,37,0.36003,25,-0.2672,30,0.02104,32,0.12873,29,-0.0299,29,-0.0079,44,0.70670
ENSG00000104320,NBN,56,0.86762,28,-0.2285,19,-0.8667,23,-0.6135,27,-0.3133,13,-1.4138,81,1.50009,45,0.56841
ENSG00000104325,DECR1,115,1.97263,40,0.17291,31,-0.2625,7,-2.4268,67,1.00181,22,-0.8122,31,-0.2373,30,-0.3277
ENSG00000104327,CALB1,9,-2.9303,0,-9.7384,28,-1.3912,2,-5.1835,100,0.65150,131,1.27239,253,2.33336,59,-0.2161
ENSG00000123119,NECAB1,17,-4.4286,204,-0.8412,360,0.03866,483,0.56519,180,-1.0310,400,0.22338,182,-1.0131,579,0.91429
ENSG00000155099,PIP4P2,66,0.63600,41,-0.1128,27,-0.8418,28,-0.7771,54,0.31252,45,0.01084,78,0.91358,48,0.11864
ENSG00000253738,OTUD6B-AS1,23,-1.7165,58,-0.3320,50,-0.5987,53,-0.5167,66,-0.1310,113,0.82105,142,1.10543,71,-0.0165
ENSG00000155100,OTUD6B,0,-5.7089,19,0.03567,18,-0.0432,23,0.41752,22,0.26452,13,-0.6160,25,0.50276,24,0.42495
ENSG00000079102,RUNX1T1,26,-0.5948,12,-1.7406,36,-0.0977,57,0.71538,20,-0.9892,25,-0.6805,38,-0.0189,63,0.92341
ENSG00000205133,TRIQK,54,0.53053,24,-0.7187,19,-1.1650,38,-0.0171,54,0.53516,54,0.60426,24,-0.7011,42,0.15533
ENSG00000188343,FAM92A,23,-0.4882,14,-1.1956,30,-0.0692,27,-0.2637,29,-0.1154,43,0.55216,41,0.38585,36,0.20840
ENSG00000164951,PDP1,0,-8.0194,8,-3.5439,54,-0.9074,90,-0.0600,96,0.04761,72,-0.4327,149,0.75875,217,1.65440
ENSG00000164944,VIRMA,31,0.92746,16,-0.1237,17,0.01304,14,-0.3384,7,-1.4048,16,-0.1347,8,-1.1124,25,0.68599
ENSG00000156162,DPY19L4,35,0.70055,53,1.40392,20,-0.2150,9,-1.4197,23,0.00773,30,0.52301,6,-1.9480,18,-0.4099
ENSG00000164941,INTS8,0,-6.0784,23,-0.0665,16,-0.6870,19,-0.3583,39,0.77950,30,0.36842,21,-0.1642,37,0.79855
ENSG00000156170,NDUFAF6,0,-5.6251,18,0.05412,10,-0.9526,17,0.00102,25,0.55559,14,-0.2958,56,1.97624,13,-0.4197
ENSG00000156467,UQCRB,834,0.45613,1220,1.08942,592,-0.0996,334,-1.0371,695,0.16241,579,-0.1349,906,0.59015,429,-0.6346
ENSG00000156471,PTDSS1,42,-0.5044,18,-1.7602,41,-0.5716,63,0.15474,65,0.19210,56,-0.0414,97,0.83819,75,0.46483
ENSG00000169439,SDC2,153,1.69027,18,-1.6672,45,-0.3451,18,-1.7806,196,2.17571,49,-0.2212,34,-0.7766,22,-1.4933
ENSG00000180543,TSPYL5,11,-2.1459,5,-3.2600,33,-0.5456,55,0.29375,53,0.21876,35,-0.4604,39,-0.2438,100,1.48683
ENSG00000147649,MTDH,80,-0.4751,158,0.59804,93,-0.2516,143,0.49500,111,0.03276,77,-0.5716,60,-0.9160,133,0.36026
ENSG00000104341,LAPTM4B,48,-0.3312,63,0.10118,38,-0.7377,25,-1.3710,116,1.09763,103,1.01127,81,0.50227,36,-0.8376
ENSG00000132561,MATN2,60,1.80259,37,0.97596,10,-1.1373,5,-2.1942,42,1.14991,11,-1.0094,32,0.69938,11,-0.9223
ENSG00000156482,RPL30,2980,2.19625,2424,1.79030,645,-0.4529,361,-1.3823,683,-0.3304,557,-0.6926,463,-0.9235,226,-2.0967
ENSG00000132541,RIDA,6,-2.8249,36,-0.2049,38,-0.1029,8,-2.4689,147,2.22539,44,0.14607,63,0.69808,28,-0.6316
ENSG00000104361,NIPAL2,0,-5.7325,0,-7.9293,13,-0.5586,25,0.48313,18,-0.0843,20,0.08809,4,-2.1142,44,1.64635
ENSG00000253948,VPS13B-DT,0,-6.7124,50,0.45371,45,0.33013,24,-0.6987,95,1.53977,34,-0.1789,50,0.45176,24,-0.7239
ENSG00000164919,COX6C,446,-0.4898,505,-0.2990,470,-0.4449,317,-1.0795,988,0.77391,688,0.20710,1488,1.48349,481,-0.4071
ENSG00000147669,POLR2K,151,0.97777,84,0.03666,61,-0.5136,59,-0.5593,72,-0.2099,84,0.03663,102,0.34193,86,0.07543
ENSG00000034677,RNF19A,0,-6.6313,33,-0.0871,32,-0.1486,38,0.12216,26,-0.4798,27,-0.4232,30,-0.2753,70,1.28577
ENSG00000186106,ANKRD46,0,-7.7273,44,-0.8409,60,-0.4215,63,-0.3228,63,-0.3098,112,0.67833,112,0.60421,116,0.74689
ENSG00000070756,PABPC1,1198,3.13370,226,0.00701,153,-0.6422,128,-0.9292,114,-1.0355,145,-0.7225,108,-1.1203,98,-1.3411
ENSG00000164924,YWHAZ,322,-1.8122,275,-2.0453,699,-0.7046,789,-0.5064,1150,0.11938,1011,-0.0905,2068,1.08474,1988,1.17325
ENSG00000261087,AP003469.4,0,-6.3471,24,-0.2884,27,-0.0947,19,-0.7281,34,0.24156,23,-0.3605,57,1.09345,47,0.88577
ENSG00000120963,ZNF706,142,0.08056,130,-0.0529,77,-0.9295,86,-0.7529,164,0.31079,101,-0.4843,340,1.54721,157,0.26987
ENSG00000104490,NCALD,30,-2.9107,27,-3.0860,194,-0.1686,602,2.13146,61,-1.8844,161,-0.4832,25,-3.1845,258,0.32429
ENSG00000048392,RRM2B,13,-1.5338,41,0.15211,31,-0.3179,40,0.13264,36,-0.0599,33,-0.1659,52,0.55142,47,0.41609
ENSG00000104517,UBR5,73,1.14505,25,-0.5599,23,-0.7661,27,-0.4683,66,0.97359,21,-0.8713,28,-0.4124,50,0.57075
ENSG00000155090,KLF10,0,-5.9941,0,-5.1294,13,-0.9435,38,0.93384,21,-0.1324,11,-1.1141,40,0.91059,43,1.22271
ENSG00000155096,AZIN1,43,-2.2172,138,-0.4773,147,-0.4175,141,-0.4877,197,0.07862,165,-0.2177,362,1.07374,304,0.88337
ENSG00000155097,ATP6V1C1,30,-2.5826,41,-2.1372,98,-0.9139,192,0.20427,152,-0.1895,217,0.42370,248,0.59204,284,0.92841
ENSG00000164929,BAALC,30,-2.7546,150,-0.3600,189,-0.0036,136,-0.5579,376,1.12193,226,0.31282,282,0.63880,167,-0.2208
ENSG00000164933,SLC25A32,0,-6.2180,18,-0.5912,15,-0.8870,38,0.62526,15,-0.8942,30,0.22497,28,0.10144,45,0.98471
ENSG00000164934,DCAF13,0,-5.3848,20,0.46402,9,-0.7202,18,0.33193,32,1.24734,23,0.80571,4,-1.7328,10,-0.6383
ENSG00000176406,RIMS2,0,-7.3531,11,-2.4147,82,0.59909,99,0.96945,33,-0.8603,72,0.35816,17,-1.8791,68,0.25707
ENSG00000147650,LRP12,0,-6.7175,8,-2.2847,19,-1.1326,60,0.84415,27,-0.5093,33,-0.2350,73,1.06917,61,0.86915
ENSG00000254615,AC027031.2,9,-1.2726,8,-1.4831,15,-0.6445,22,0.05917,18,-0.2704,46,1.43615,18,-0.2752,20,-0.1218
ENSG00000164830,OXR1,0,-8.4320,55,-1.2350,136,0.15364,136,0.15987,82,-0.6473,164,0.49180,99,-0.3477,192,0.78954
ENSG00000147655,RSPO2,0,-6.9443,7,-2.6360,24,-1.0097,18,-1.4148,37,-0.2489,78,1.05237,117,1.64284,63,0.65387
ENSG00000104408,EIF3E,331,2.08592,128,0.40811,67,-0.6386,59,-0.8415,108,0.14418,56,-0.9319,142,0.58036,55,-0.9502
ENSG00000104412,EMC2,0,-6.4352,131,1.79128,36,-0.3778,31,-0.6027,90,1.11410,38,-0.3097,27,-0.7818,42,-0.1108
ENSG00000120526,NUDCD1,0,-5.5912,10,-0.8401,13,-0.4608,29,0.95195,12,-0.4558,16,-0.0453,11,-0.5943,27,0.83272
ENSG00000120533,ENY2,47,-0.4309,65,0.06173,47,-0.4566,68,0.14924,77,0.33350,49,-0.3889,79,0.38885,75,0.32000
ENSG00000147654,EBAG9,25,-0.2077,11,-1.4503,30,0.08818,24,-0.2972,25,-0.1994,33,0.24886,29,0.02587,39,0.57400
ENSG00000147642,SYBU,0,-8.6288,7,-4.2891,89,-0.7841,142,-0.0056,182,0.39116,179,0.40853,194,0.49595,252,1.06521
ENSG00000164794,KCNV1,0,-7.4111,2,-4.4781,44,-0.5521,58,-0.0721,55,-0.1659,50,-0.3477,74,0.29655,149,1.76292
ENSG00000164796,CSMD3,8,-1.3272,5,-2.1457,17,-0.2889,12,-0.8841,27,0.45926,27,0.51808,18,-0.1530,37,1.07985
ENSG00000104447,TRPS1,17,-0.4409,14,-0.7398,27,0.29028,12,-0.9998,38,0.83094,38,0.94925,18,-0.3720,15,-0.6256
ENSG00000147677,EIF3H,147,-0.2493,161,-0.0988,152,-0.2095,53,-1.8886,252,0.60927,200,0.26858,436,1.55417,129,-0.4808
ENSG00000164754,RAD21,78,-1.0000,189,0.36641,135,-0.1821,169,0.20935,133,-0.1862,175,0.26958,147,-0.0360,148,-0.0251
ENSG00000182197,EXT1,0,-5.5562,0,-4.4292,13,-0.3910,13,-0.4109,16,-0.0456,28,0.89530,13,-0.3959,32,1.19498
ENSG00000177570,SAMD12,5,-4.1764,10,-3.1540,63,-0.4572,118,0.63771,63,-0.4314,98,0.29498,121,0.60522,119,0.64895
ENSG00000147676,MAL2,0,-8.5191,8,-4.0906,82,-0.7975,186,0.61808,96,-0.4915,114,-0.2451,236,0.94128,240,1.11763
ENSG00000136999,CCN3,94,1.29595,12,-1.8843,21,-1.1358,54,0.42489,22,-0.9811,33,-0.4232,24,-0.8531,71,0.93546
ENSG00000136960,ENPP2,19,-2.1400,808,5.93266,20,-2.1292,16,-2.4527,13,-2.6325,10,-3.0974,0,-9.6316,7,-3.6171
ENSG00000064313,TAF2,0,-5.3089,8,-0.7254,19,0.57158,23,0.90674,2,-2.8209,20,0.67220,0,-7.1593,16,0.21820
ENSG00000172172,MRPL13,12,-0.6323,19,-0.0055,12,-0.7231,22,0.27144,45,1.44920,17,-0.1570,7,-1.4199,20,0.08711
ENSG00000136986,DERL1,16,-1.6837,25,-1.0368,44,-0.1993,59,0.29642,56,0.20763,38,-0.4551,95,1.05662,60,0.35031
ENSG00000165156,ZHX1,54,-0.0210,30,-0.9170,42,-0.4463,41,-0.4957,84,0.67391,62,0.20230,90,0.79963,56,0.02693
ENSG00000156804,FBXO32,0,-5.8557,51,1.50484,16,-0.3659,14,-0.6516,17,-0.2474,13,-0.7611,26,0.36861,33,0.84532
ENSG00000176853,FAM91A1,7,-1.8792,27,0.11668,20,-0.3444,25,0.04361,47,1.04797,17,-0.5814,17,-0.5406,36,0.69218
ENSG00000164983,TMEM65,0,-7.2478,8,-2.7408,40,-0.4936,62,0.24134,45,-0.2865,63,0.26969,93,0.86690,87,0.84676
ENSG00000170881,RNF139,28,-0.0795,32,0.15019,18,-0.7958,28,-0.1036,28,-0.0484,27,-0.1567,26,-0.1555,46,0.81694
ENSG00000147684,NDUFB9,157,-0.7045,343,0.52269,273,0.17510,150,-0.8330,306,0.34109,315,0.42934,330,0.46189,178,-0.5556
ENSG00000170873,MTSS1,42,-0.3344,115,1.28529,29,-0.9547,35,-0.6759,42,-0.3544,145,2.06828,0,-7.5113,7,-3.0532
ENSG00000104549,SQLE,20,-1.2003,65,0.61168,36,-0.3407,36,-0.3289,42,-0.0832,48,0.16486,35,-0.3443,63,0.63698
ENSG00000164961,WASHC5,54,1.02633,55,1.04149,13,-1.2576,24,-0.2873,34,0.25429,33,0.23111,14,-1.0781,24,-0.3100
ENSG00000173334,TRIB1,0,-5.4656,7,-1.2110,16,0.00249,20,0.40861,28,0.96634,19,0.38981,15,-0.0910,14,-0.2221
ENSG00000153310,FAM49B,0,-7.6589,66,-0.1517,53,-0.5296,63,-0.2330,64,-0.1855,83,0.24225,90,0.34749,125,1.01470
ENSG00000153317,ASAP1,43,-1.0111,20,-2.1083,89,0.10219,123,0.69523,43,-1.0264,104,0.38134,17,-2.3674,125,0.72256
ENSG00000132294,EFR3A,49,-1.6755,31,-2.3522,131,-0.2343,278,1.16231,115,-0.4044,172,0.24608,109,-0.4983,165,0.17165
ENSG00000184156,KCNQ3,0,-7.7765,5,-4.0464,73,-0.1228,140,1.06676,59,-0.4459,142,1.10492,16,-2.3274,77,-0.0431
ENSG00000129295,LRRC6,0,-4.9585,1,-2.8153,18,0.91996,24,1.50317,9,-0.1855,8,-0.5541,3,-1.7712,8,-0.4443
ENSG00000129292,PHF20L1,19,-1.2545,56,0.37663,41,-0.1240,37,-0.3090,25,-0.8458,32,-0.5452,74,0.82635,68,0.78401
ENSG00000104419,NDRG1,203,0.95145,604,3.13218,66,-0.8885,87,-0.4393,62,-0.9181,39,-1.6828,13,-3.1743,45,-1.4915
ENSG00000008513,ST3GAL1,0,-5.4766,6,-1.4896,11,-0.5294,37,1.68717,6,-1.4385,15,-0.0706,14,-0.1675,17,0.19074
ENSG00000131773,KHDRBS3,22,-2.1454,51,-0.8929,88,-0.0715,160,1.02776,52,-0.8597,82,-0.1838,94,0.03478,111,0.33126
ENSG00000147724,FAM135B,0,-5.3723,2,-2.5289,15,0.00878,14,-0.0811,24,0.79734,10,-0.6289,21,0.59804,25,0.98695
ENSG00000167632,TRAPPC9,26,-0.4472,28,-0.3562,29,-0.3121,56,0.83544,40,0.20401,36,0.01658,12,-1.6142,38,0.11000
ENSG00000123908,AGO2,0,-5.7723,37,0.44584,19,-0.6057,41,0.72130,15,-0.9396,40,0.65024,23,-0.2894,28,0.04088
ENSG00000169398,PTK2,147,0.59159,213,1.21481,56,-0.9813,69,-0.6307,104,0.04099,46,-1.2877,194,1.05404,109,0.12314
ENSG00000105339,DENND3,0,-5.2103,17,0.43712,13,0.02915,19,0.65860,12,-0.1489,9,-0.5921,8,-0.6631,18,0.58933
ENSG00000022567,SLC45A4,66,2.12802,5,-1.9217,18,-0.0606,19,0.04184,5,-1.8994,6,-1.8786,2,-3.1272,32,0.92251
ENSG00000184489,PTP4A3,167,3.64139,6,-2.0310,10,-1.5347,28,0.11068,9,-1.5375,13,-1.0417,0,-8.0351,13,-1.1002
ENSG00000181790,ADGRB1,0,-8.3469,20,-2.5898,78,-0.6742,134,0.23329,173,0.62249,157,0.52649,88,-0.4469,193,0.91739
ENSG00000198576,ARC,13,-1.3629,1,-4.2085,31,-0.1016,78,1.68954,9,-1.9099,40,0.35033,4,-3.1534,35,0.08311
ENSG00000180155,LYNX1,50,-1.3626,41,-1.6391,147,0.31519,236,1.23694,111,-0.1609,83,-0.6495,50,-1.3650,144,0.28105
ENSG00000160932,LY6E,406,1.11070,83,-1.3847,126,-0.8099,214,0.06473,144,-0.5548,163,-0.3885,280,0.49111,275,0.51905
ENSG00000176956,LY6H,4,-6.8768,75,-2.7179,326,-0.5849,765,0.93341,272,-0.8157,495,0.12234,356,-0.4050,829,1.09559
ENSG00000250571,GLI4,0,-5.6853,24,0.43977,15,-0.2978,31,0.96139,25,0.49944,13,-0.5469,1,-3.8518,25,0.55997
ENSG00000158106,RHPN1,11,-2.3265,46,-0.2366,49,-0.1631,38,-0.5594,61,0.20910,31,-0.9123,98,0.96945,96,1.08073
ENSG00000014164,ZC3H3,0,-5.5914,10,-0.7635,14,-0.2568,22,0.42351,4,-2.1296,17,-0.0039,13,-0.4352,35,1.38275
ENSG00000147813,NAPRT,95,1.97491,6,-2.3038,27,-0.1517,38,0.43775,21,-0.5472,17,-0.8904,6,-2.3237,32,0.12584
ENSG00000104529,EEF1D,908,3.22203,400,1.48017,89,-1.0043,61,-1.5818,57,-1.6005,76,-1.2615,62,-1.4751,47,-1.9979
ENSG00000104524,PYCR3,0,-5.3227,7,-1.0084,17,0.36381,20,0.58170,15,0.15613,13,-0.0721,0,-5.2425,23,0.85187
ENSG00000104522,TSTA3,36,0.57625,3,-2.8023,16,-0.7401,24,-0.1065,43,0.85169,30,0.29535,26,0.07399,27,0.12295
ENSG00000183309,ZNF623,0,-6.0781,13,-0.9655,18,-0.4449,29,0.30601,19,-0.3751,42,1.04152,12,-0.9790,33,0.55101
ENSG00000180900,SCRIB,25,-0.1340,51,1.01425,22,-0.3060,22,-0.3423,45,0.81145,39,0.64216,6,-2.0770,15,-0.9084
ENSG00000179950,PUF60,61,-0.6866,148,0.70058,61,-0.7557,83,-0.2476,119,0.34244,144,0.74252,61,-0.6942,92,-0.0653
ENSG00000185189,NRBP2,35,-1.1082,179,1.50129,49,-0.6533,71,-0.0476,77,0.09368,83,0.22653,23,-1.7074,76,0.08250
ENSG00000178209,PLEC,272,1.22692,104,-0.3374,106,-0.3369,103,-0.3802,197,0.67885,111,-0.2521,52,-1.3866,142,0.16445
ENSG00000178719,GRINA,34,-2.7580,95,-1.2456,124,-0.9081,117,-1.0019,396,0.99329,262,0.34553,465,1.27024,294,0.55411
ENSG00000178896,EXOSC4,0,-5.3653,21,0.57520,14,-0.0826,18,0.39733,20,0.49308,16,0.12950,1,-3.7624,18,0.42395
ENSG00000197858,GPAA1,12,-2.1524,65,0.38426,52,0.04420,31,-0.8260,76,0.62987,55,0.13716,82,0.77273,50,-0.0332
ENSG00000179091,CYC1,62,-0.8089,89,-0.2475,72,-0.6153,73,-0.5884,171,0.79561,139,0.50380,126,0.29515,119,0.22142
ENSG00000179526,SHARPIN,30,0.11696,37,0.48878,21,-0.4168,29,0.09053,29,0.09464,19,-0.6217,52,1.03870,21,-0.4157
ENSG00000179632,MAF1,114,1.22118,76,0.53750,45,-0.2934,42,-0.4072,51,-0.1030,53,-0.0431,29,-0.9352,49,-0.1666
ENSG00000179832,MROH1,70,0.55041,12,-2.0492,45,-0.1582,55,0.17821,51,0.04613,42,-0.2741,34,-0.5628,71,0.64942
ENSG00000261236,BOP1,19,-1.1242,14,-1.6233,30,-0.4909,57,0.59287,31,-0.3968,50,0.35901,41,0.01567,54,0.51333
ENSG00000185122,HSF1,23,-0.8868,43,0.04596,53,0.43916,52,0.40500,21,-1.0197,45,0.12315,20,-1.1036,46,0.15656
ENSG00000185000,DGAT1,40,-0.1016,23,-0.9362,27,-0.7177,40,-0.0773,29,-0.5645,56,0.49406,41,-0.0556,64,0.74195
ENSG00000261678,SCRT1,0,-6.4840,8,-1.9838,40,0.38884,37,0.25233,23,-0.4972,60,1.18621,23,-0.4986,27,-0.2628
ENSG00000185803,SLC52A2,68,2.16797,20,0.02980,10,-1.0959,21,0.11441,9,-1.0603,8,-1.4296,23,0.30367,17,-0.1836
ENSG00000071894,CPSF1,29,-0.2479,26,-0.3996,33,-0.0467,29,-0.2257,32,-0.0914,44,0.44788,32,-0.0915,37,0.17873
ENSG00000160948,VPS28,256,1.17390,99,-0.3648,79,-0.7589,104,-0.3167,125,-0.0028,166,0.50821,131,0.07648,96,-0.4503
ENSG00000187954,CYHR1,119,0.67480,71,-0.1434,54,-0.6130,87,0.19409,65,-0.2847,79,0.01132,89,0.19740,77,-0.0302
ENSG00000167702,KIFC2,17,-2.7159,23,-2.2719,109,0.06788,186,1.06060,88,-0.2656,101,-0.0689,96,-0.1384,122,0.26236
ENSG00000160972,PPP1R16A,29,-0.0281,4,-2.8242,26,-0.2179,20,-0.6387,77,1.57110,50,0.92183,29,-0.0267,13,-1.2917
ENSG00000167700,MFSD3,0,-5.7000,13,-0.4955,13,-0.5621,8,-1.2885,36,1.09694,37,1.33149,7,-1.3456,23,0.41536
ENSG00000160959,LRRC14,31,0.21878,11,-1.3802,18,-0.6282,16,-0.8450,13,-1.1269,60,1.55472,5,-2.3583,37,0.56520
ENSG00000254402,LRRC24,42,1.34515,1,-3.7469,19,0.07396,18,-0.0314,13,-0.5173,20,0.18343,0,-7.5565,25,0.51930
ENSG00000213563,C8orf82,24,-0.1764,21,-0.3485,30,0.18701,29,0.11929,41,0.68408,35,0.46205,2,-3.7608,23,-0.2393
ENSG00000147799,ARHGAP39,0,-5.6117,5,-1.7806,21,0.33396,29,0.92318,18,0.06109,8,-1.2808,11,-0.7094,29,0.96442
