Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000188243,COMMD6,163,-0.2309,186,-0.0281,179,-0.0970,274,0.59848,153,-0.3277,135,-0.5248,166,-0.2087,215,0.26224
ENSG00000118939,UCHL3,41,0.21238,72,1.16022,40,0.18450,31,-0.2239,24,-0.6114,37,0.03750,24,-0.5846,28,-0.4449
ENSG00000136153,LMO7,111,1.71622,9,-2.1629,34,-0.2839,10,-2.1262,44,0.13225,101,1.54607,15,-1.4841,29,-0.6323
ENSG00000178695,KCTD12,74,0.41220,31,-0.9372,39,-0.6436,64,0.16224,107,1.01709,77,0.47142,56,-0.0388,48,-0.3366
ENSG00000102805,CLN5,16,0.60581,5,-1.2527,10,-0.2191,21,1.01147,16,0.59877,2,-2.2175,8,-0.3947,11,0.02591
ENSG00000005812,FBXL3,78,0.89726,59,0.43367,44,-0.0368,45,-0.0102,31,-0.5651,57,0.38733,30,-0.6346,35,-0.4436
ENSG00000005810,MYCBP2,194,0.54120,104,-0.4525,193,0.59773,59,-1.3022,200,0.58927,187,0.47847,85,-0.7582,105,-0.5371
ENSG00000139737,SLAIN1,76,1.01250,38,-0.0997,35,-0.2768,144,2.22364,28,-0.5921,18,-1.1965,16,-1.3826,19,-1.2963
ENSG00000136160,EDNRB,64,0.18444,13,-2.2051,18,-1.8645,98,0.88507,21,-1.4927,31,-0.9561,39,-0.6029,109,1.52020
ENSG00000152193,OBI1,10,-0.3523,5,-1.4153,17,0.57438,14,0.16753,7,-0.7957,23,1.01119,10,-0.3860,11,-0.1828
ENSG00000139746,RBM26,89,0.87475,51,-0.0271,58,0.20274,30,-0.8480,56,0.11937,82,0.73543,40,-0.4037,36,-0.6919
ENSG00000102471,NDFIP2,354,1.31626,66,-1.3698,184,0.23614,58,-1.5408,171,0.10040,271,0.85062,56,-1.6179,142,-0.2357
ENSG00000136158,SPRY2,53,0.54533,40,0.06177,60,0.84137,28,-0.4926,14,-1.4566,44,0.23792,25,-0.6315,31,-0.3632
ENSG00000178235,SLITRK1,141,1.72352,45,-0.2029,40,-0.4204,17,-1.6782,31,-0.7833,96,1.02640,19,-1.4791,45,-0.2451
ENSG00000165300,SLITRK5,62,1.13658,10,-1.7012,35,0.23064,8,-1.9756,51,0.80120,57,1.01136,18,-0.8182,21,-0.6911
ENSG00000152749,GPR180,9,-0.7453,15,-0.0014,19,0.34225,10,-0.6524,25,0.73735,31,1.14566,9,-0.8165,11,-0.6260
ENSG00000134873,CLDN10,33,-0.4414,15,-1.6500,15,-1.7092,80,0.96297,8,-2.5013,28,-0.7340,42,-0.0899,84,1.49477
ENSG00000134874,DZIP1,35,0.45825,9,-1.5095,14,-1.0140,32,0.31854,17,-0.6846,31,0.27897,20,-0.3839,38,0.81390
ENSG00000102580,DNAJC3,11,-0.2114,2,-2.8007,15,0.27567,14,0.19072,7,-0.8553,6,-1.0550,16,0.33454,18,0.71886
ENSG00000185352,HS6ST3,1,-6.2470,41,-1.2401,226,1.81843,16,-2.5954,245,1.64150,31,-1.6867,108,0.23581,44,-1.3386
ENSG00000139793,MBNL2,75,-0.3669,71,-0.4572,103,0.15164,110,0.24409,163,0.88999,127,0.46722,63,-0.6316,76,-0.4291
ENSG00000125249,RAP2A,125,0.56062,73,-0.2911,87,-0.0318,51,-0.8456,84,-0.0751,91,0.04286,54,-0.7631,107,0.38626
ENSG00000065150,IPO5,77,0.13912,45,-0.6886,91,0.45441,35,-1.0813,73,0.04348,100,0.56564,47,-0.6311,73,0.05840
ENSG00000152767,FARP1,91,0.18974,182,1.35129,76,-0.1224,66,-0.3154,37,-1.2153,88,0.12762,50,-0.7564,76,-0.1334
ENSG00000102572,STK24,64,0.41080,50,0.02555,47,-0.1126,29,-0.8136,41,-0.2805,68,0.51028,48,-0.0383,50,0.02713
ENSG00000088387,DOCK9,38,-0.5504,67,0.34169,75,0.59890,36,-0.6397,84,0.72786,71,0.44703,43,-0.3313,34,-0.8139
ENSG00000134882,UBAC2,29,0.10249,35,0.38496,38,0.60903,25,-0.1246,21,-0.4199,31,0.17476,20,-0.4670,21,-0.4795
ENSG00000125304,TM9SF2,101,0.38354,86,0.11881,122,0.78840,51,-0.6847,60,-0.4535,71,-0.1884,53,-0.6205,70,-0.2406
ENSG00000175198,PCCA,14,0.19606,0,-4.7852,21,0.92572,18,0.58763,7,-0.7861,8,-0.7297,8,-0.7655,14,0.18498
ENSG00000125247,TMTC4,14,0.26979,24,1.15201,15,0.44001,26,1.29566,2,-2.1726,3,-1.9517,4,-1.4277,8,-0.5930
ENSG00000102452,NALCN,46,0.17028,46,0.16134,64,0.78313,22,-0.9698,25,-0.7863,56,0.46084,40,-0.0578,32,-0.4996
ENSG00000102466,FGF14,39,0.05184,63,0.80802,41,0.12198,12,-1.6668,42,0.13697,65,0.85386,28,-0.4705,30,-0.4759
ENSG00000134900,TPP2,27,0.70257,6,-1.4749,20,0.28687,12,-0.6022,15,-0.2060,24,0.48348,13,-0.4618,18,0.05315
ENSG00000134897,BIVM,12,-0.1474,26,1.01668,20,0.73577,9,-0.6419,13,-0.0427,10,-0.5169,12,-0.2094,9,-0.7226
ENSG00000134899,ERCC5,25,0.68155,21,0.38251,14,-0.2467,15,-0.0693,19,0.22059,20,0.32108,13,-0.3309,12,-0.4736
ENSG00000125266,EFNB2,23,-0.4955,29,-0.1373,46,0.64701,14,-1.2721,42,0.43141,44,0.48890,22,-0.5849,29,-0.1844
ENSG00000134884,ARGLU1,127,0.75696,42,-0.9674,81,0.01858,76,-0.0757,61,-0.4178,97,0.31480,46,-0.8409,89,0.21484
ENSG00000204442,FAM155A,88,0.49992,47,-0.4932,85,0.50330,33,-1.0303,100,0.71056,83,0.40492,36,-0.8842,51,-0.4565
ENSG00000174405,LIG4,44,0.73191,13,-1.1213,41,0.71455,7,-2.0838,29,0.06832,44,0.74751,14,-1.0568,24,-0.2570
ENSG00000139826,ABHD13,34,1.25043,2,-3.1442,28,1.08170,6,-1.4849,15,-0.0595,17,0.12096,12,-0.3763,11,-0.7234
ENSG00000041515,MYO16,7,-1.9890,21,-0.4391,64,1.59136,18,-0.6779,20,-0.5744,15,-1.0177,32,0.17994,25,-0.2869
ENSG00000185950,IRS2,37,-1.2700,58,-0.5755,125,0.72315,44,-1.0006,150,0.93204,118,0.53078,74,-0.2201,67,-0.4464
ENSG00000213995,NAXD,39,-0.1357,70,0.79687,58,0.52589,27,-0.7292,38,-0.2065,28,-0.6606,35,-0.3050,40,-0.1306
ENSG00000134905,CARS2,33,0.67666,4,-2.4858,31,0.63617,13,-0.7405,35,0.74094,27,0.31924,18,-0.2747,16,-0.5760
ENSG00000153487,ING1,11,-0.7030,29,0.82738,22,0.41955,11,-0.6805,18,0.04343,15,-0.1762,12,-0.5242,17,-0.0654
ENSG00000088448,ANKRD10,36,0.98183,10,-1.0565,26,0.54455,27,0.54179,8,-1.3372,35,0.95508,12,-0.6892,11,-0.9936
ENSG00000102606,ARHGEF7,137,0.41553,52,-1.0939,143,0.55105,59,-0.8971,120,0.20142,153,0.59050,77,-0.5033,94,-0.2392
ENSG00000126216,TUBGCP3,28,0.97371,36,1.41400,18,0.29689,13,-0.2530,4,-1.8470,16,0.12783,5,-1.7353,10,-0.7837
ENSG00000126217,MCF2L,57,-0.1101,38,-0.7385,61,0.00117,26,-1.2793,73,0.28065,98,0.76938,55,-0.1709,68,0.20377
ENSG00000126226,PCID2,14,-0.0776,13,-0.1747,18,0.34709,14,-0.0989,16,0.16956,14,-0.0279,12,-0.3069,14,-0.0858
ENSG00000139842,CUL4A,28,0.36324,12,-0.9682,30,0.48918,24,0.10390,26,0.21948,31,0.47923,14,-0.7282,18,-0.4190
ENSG00000185896,LAMP1,157,0.70583,88,-0.2256,94,-0.1334,137,0.48103,97,-0.0730,106,0.06365,61,-0.7966,94,-0.1379
ENSG00000150403,TMCO3,26,0.37702,5,-2.0275,30,0.70358,22,0.13574,10,-1.0111,20,-0.0267,14,-0.5721,22,0.17004
ENSG00000198176,TFDP1,37,0.53815,30,0.18847,29,0.17216,18,-0.6298,29,0.13276,27,0.01224,24,-0.1343,23,-0.2794
ENSG00000183087,GAS6,61,0.07920,54,-0.1148,91,0.84432,42,-0.4935,61,0.08063,44,-0.4278,42,-0.4765,50,-0.2756
ENSG00000185989,RASA3,10,-0.0873,6,-0.8193,17,0.74804,9,-0.2630,15,0.47289,9,-0.3600,8,-0.4786,10,-0.1659
ENSG00000130177,CDC16,43,0.07726,42,0.02866,67,0.90104,38,-0.1228,33,-0.3441,36,-0.1954,26,-0.6924,34,-0.3858
ENSG00000169062,UPF3A,41,0.10386,46,0.31457,43,0.21078,48,0.36119,24,-0.7065,71,1.03007,23,-0.7916,27,-0.6580
ENSG00000198824,CHAMP1,49,1.55913,30,0.71989,24,0.37910,7,-1.5033,17,-0.1532,17,-0.1949,10,-1.0175,11,-0.9476
ENSG00000136319,TTC5,13,0.01794,27,1.26502,20,0.89594,5,-1.2241,14,0.20962,11,-0.2528,5,-1.2098,7,-0.9969
ENSG00000100814,CCNB1IP1,13,-0.3101,33,1.22571,19,0.29576,15,-0.0725,15,-0.0335,13,-0.3145,11,-0.5757,12,-0.5107
ENSG00000129484,PARP2,58,0.93278,31,-0.1111,41,0.40298,23,-0.5650,23,-0.5733,35,0.10330,16,-1.0407,31,-0.1073
ENSG00000092094,OSGEP,19,0.20536,17,0.01027,15,-0.1413,26,0.71993,11,-0.6389,26,0.71011,12,-0.4943,14,-0.3380
ENSG00000100823,APEX1,78,0.20453,104,0.68156,79,0.24968,63,-0.1245,54,-0.3798,41,-0.7684,69,0.00780,62,-0.1910
ENSG00000165782,PIP4P1,59,0.07920,78,0.51664,81,0.66233,42,-0.4649,75,0.45516,33,-0.8018,47,-0.2970,42,-0.5717
ENSG00000129538,RNASE1,185,1.07796,32,-1.6556,25,-2.1592,524,3.28338,55,-0.8721,33,-1.6258,31,-1.7314,50,-1.1825
ENSG00000165795,NDRG2,377,-0.5932,365,-0.6400,208,-1.5936,1050,1.06491,416,-0.4397,585,0.09449,734,0.46049,707,0.52103
ENSG00000165804,ZNF219,9,-0.2676,9,-0.1861,9,-0.3094,14,0.40200,9,-0.3152,21,1.12743,17,0.77805,7,-0.8352
ENSG00000258441,LINC00641,53,0.03865,42,-0.3145,76,0.70895,21,-1.3830,37,-0.5261,56,0.13144,43,-0.2893,55,0.12149
ENSG00000092199,HNRNPC,285,0.48271,188,-0.1807,225,0.11726,213,0.01542,230,0.13920,354,0.84420,155,-0.4782,148,-0.6589
ENSG00000092201,SUPT16H,48,-0.0448,85,0.87922,55,0.17818,31,-0.7315,45,-0.1419,84,0.85535,32,-0.6972,37,-0.5478
ENSG00000100888,CHD8,42,0.51823,38,0.37463,38,0.41147,26,-0.2529,29,-0.0537,25,-0.2835,21,-0.5606,25,-0.3518
ENSG00000129472,RAB2B,15,-0.3747,26,0.53925,20,0.11492,22,0.25036,14,-0.4278,12,-0.6250,13,-0.5768,21,0.24938
ENSG00000092203,TOX4,52,0.20034,38,-0.2995,49,0.10865,42,-0.1474,59,0.39472,73,0.74612,35,-0.4227,36,-0.4409
ENSG00000165819,METTL3,31,1.29930,9,-0.6662,16,0.23593,16,0.24756,10,-0.4229,11,-0.3219,20,0.56630,8,-1.0074
ENSG00000165821,SALL2,19,-0.4896,42,0.74981,28,0.08832,33,0.34148,19,-0.5365,18,-0.5578,34,0.40531,23,-0.2404
ENSG00000129562,DAD1,137,0.31226,125,0.17177,123,0.15518,212,1.04579,76,-0.5957,71,-0.7127,70,-0.7396,100,-0.2263
ENSG00000155463,OXA1L,61,0.65945,52,0.41247,54,0.52190,31,-0.3909,36,-0.1744,30,-0.4722,39,-0.0669,29,-0.6067
ENSG00000172590,MRPL52,131,0.15316,106,-0.1808,117,-0.0258,145,0.31785,97,-0.3127,97,-0.3200,92,-0.4008,135,0.25920
ENSG00000197324,LRP10,19,0.53974,3,-1.9733,6,-1.1942,53,2.39789,2,-2.5510,5,-1.5609,16,0.27956,13,-0.1181
ENSG00000100461,RBM23,29,-0.0474,60,1.12834,40,0.50437,26,-0.2135,27,-0.2067,30,-0.0068,25,-0.2960,18,-0.8956
ENSG00000100462,PRMT5,44,0.57366,37,0.29137,44,0.63071,23,-0.4363,19,-0.7561,20,-0.6715,22,-0.5343,29,-0.1161
ENSG00000100804,PSMB5,251,0.42012,255,0.44707,233,0.33657,142,-0.4849,174,-0.1700,176,-0.1467,118,-0.7634,181,-0.1233
ENSG00000139880,CDH24,165,5.64741,0,-6.8654,0,-8.7292,5,-1.8446,0,-7.8840,2,-2.8829,1,-3.5318,7,-1.5221
ENSG00000100813,ACIN1,37,0.76282,6,-1.9158,29,0.43429,25,0.12721,19,-0.3124,43,0.99795,9,-1.3508,19,-0.4025
ENSG00000179933,C14orf119,45,0.52851,30,-0.1004,46,0.64818,39,0.27852,26,-0.3443,32,-0.0410,26,-0.3561,22,-0.6949
ENSG00000092068,SLC7A8,74,2.06657,12,-0.9080,18,-0.4263,11,-1.0986,10,-1.2231,30,0.46323,9,-1.2879,22,-0.0485
ENSG00000235194,PPP1R3E,20,0.39760,22,0.52151,23,0.72813,21,0.43355,13,-0.2785,11,-0.5389,6,-1.4011,11,-0.6490
ENSG00000129473,BCL2L2,97,0.29576,137,0.86031,69,-0.2572,58,-0.5150,69,-0.2370,73,-0.1595,51,-0.7135,88,0.17181
ENSG00000100836,PABPN1,75,0.46701,55,-0.0354,44,-0.4037,60,0.10442,59,0.07544,67,0.29547,27,-1.1069,62,0.19109
ENSG00000092096,SLC22A17,706,0.29671,1005,0.88376,843,0.67220,284,-1.1183,679,0.23565,358,-0.7658,443,-0.4367,429,-0.5885
ENSG00000166091,CMTM5,34,0.87538,21,0.07602,7,-1.5721,105,3.19046,7,-1.5698,14,-0.5359,3,-2.7150,6,-1.9097
ENSG00000129460,NGDN,27,0.67288,22,0.38678,21,0.33621,21,0.25050,22,0.33971,18,0.01359,8,-1.1607,11,-0.8256
ENSG00000213983,AP1G2,32,1.80846,0,-3.6697,11,0.04530,11,0.00242,7,-0.6429,24,1.27517,8,-0.3999,5,-1.3311
ENSG00000092051,JPH4,126,-0.0231,114,-0.1762,100,-0.4109,88,-0.5800,128,0.00462,170,0.45943,143,0.17556,145,0.25843
ENSG00000187630,DHRS4L2,9,-0.7701,23,0.59689,17,0.17187,25,0.79747,8,-0.9181,11,-0.5066,12,-0.3560,16,0.02708
ENSG00000186648,CARMIL3,27,1.22853,9,-0.4961,16,0.43360,8,-0.7168,7,-0.8977,5,-1.4100,13,0.03421,13,0.02124
ENSG00000100884,CPNE6,210,0.46863,103,-0.6540,235,0.75291,63,-1.3915,255,0.79361,182,0.23767,96,-0.7611,115,-0.5796
ENSG00000100897,DCAF11,40,-0.7314,63,-0.0061,79,0.39483,41,-0.6782,89,0.53358,64,0.00970,51,-0.3556,65,0.03314
ENSG00000092010,PSME1,41,-0.6095,62,0.01784,79,0.45728,76,0.34211,71,0.22558,38,-0.7439,70,0.19720,53,-0.2766
ENSG00000100908,EMC9,22,-0.5009,17,-0.8683,48,0.81941,23,-0.4677,37,0.26116,26,-0.2899,22,-0.5239,32,0.09012
ENSG00000100911,PSME2,41,0.13133,44,0.23702,33,-0.1940,29,-0.4075,31,-0.2781,35,-0.1233,37,-0.0057,43,0.27577
ENSG00000092098,RNF31,24,1.20553,11,-0.1097,21,1.08535,4,-1.5132,13,0.19211,10,-0.2525,13,0.16335,4,-1.8739
ENSG00000213928,IRF9,28,1.23536,14,0.10929,8,-0.6890,24,1.01351,8,-0.6609,10,-0.4449,12,-0.0783,10,-0.5093
ENSG00000100926,TM9SF1,19,0.46849,6,-1.3186,14,-0.0412,21,0.58807,20,0.50923,11,-0.3976,13,-0.1275,13,-0.1498
ENSG00000254505,CHMP4A,39,-0.1981,52,0.23895,36,-0.3445,73,0.80896,22,-1.0655,48,0.11531,43,-0.0571,46,0.08961
ENSG00000213920,MDP1,63,0.61010,58,0.46431,39,-0.1765,38,-0.2060,46,0.09518,54,0.33787,31,-0.5323,36,-0.3375
ENSG00000129559,NEDD8,305,-0.1772,362,0.09388,405,0.30963,289,-0.2596,218,-0.6975,296,-0.2252,277,-0.3289,399,0.31865
ENSG00000100938,GMPR2,38,0.48835,22,-0.3812,44,0.84088,22,-0.3603,25,-0.1410,18,-0.6524,18,-0.6500,25,-0.2022
ENSG00000092330,TINF2,28,1.16043,7,-0.9234,16,0.25516,19,0.57947,15,0.16414,11,-0.2579,13,-0.0648,8,-0.9515
ENSG00000100949,RABGGTA,14,-0.5489,20,0.03896,46,1.68678,13,-0.6045,21,0.14088,13,-0.6661,8,-1.3546,12,-0.8943
ENSG00000288044,AL096870.8,21,0.84264,19,0.63470,7,-0.9337,15,0.27088,8,-0.6752,10,-0.2917,15,0.29107,12,-0.1075
ENSG00000100445,SDR39U1,51,-0.0413,85,0.79210,57,0.14146,58,0.15560,47,-0.1736,48,-0.1378,40,-0.4296,45,-0.3048
ENSG00000168952,STXBP6,10,-1.6791,146,2.76573,14,-1.3835,30,-0.1340,31,-0.0473,26,-0.3342,26,-0.3600,20,-0.8836
ENSG00000139910,NOVA1,142,0.86068,112,0.45935,94,0.19473,79,-0.0957,75,-0.1708,90,0.11707,54,-0.6841,61,-0.5931
ENSG00000176165,FOXG1,149,0.70988,37,-1.4497,122,0.43920,54,-0.8782,103,0.10504,125,0.41821,61,-0.6971,94,-0.0353
ENSG00000186960,LINC01551,24,0.07881,17,-0.4233,23,-0.0082,11,-1.0373,25,0.15816,40,0.91834,16,-0.5485,24,0.08320
ENSG00000092108,SCFD1,44,0.44677,34,0.01356,53,0.86440,27,-0.3368,29,-0.2412,21,-0.7293,39,0.23373,23,-0.7065
ENSG00000100473,COCH,47,1.24494,17,-0.4301,41,1.19844,5,-2.1275,29,0.45780,15,-0.5404,13,-0.7680,11,-1.2201
ENSG00000196792,STRN3,56,1.46560,13,-0.8633,29,0.38441,16,-0.5595,17,-0.5094,12,-0.9954,15,-0.6619,23,-0.0180
ENSG00000100478,AP4S1,30,0.08419,36,0.38358,29,0.05986,15,-0.9575,27,-0.0309,25,-0.2038,14,-1.0430,35,0.43473
ENSG00000092148,HECTD1,69,0.06661,129,1.09422,77,0.26412,37,-0.9100,88,0.44948,78,0.25115,40,-0.7831,45,-0.7083
ENSG00000129480,DTD2,11,-0.4307,24,0.86612,13,-0.1722,23,0.77596,10,-0.4758,15,0.04791,4,-1.8399,14,0.03732
ENSG00000100852,ARHGAP5,73,-0.6041,132,0.32278,70,-0.7236,178,0.81422,73,-0.6029,121,0.17440,82,-0.4388,130,0.37416
ENSG00000151320,AKAP6,151,0.70531,118,0.30109,132,0.55359,58,-0.7960,81,-0.2994,104,0.09583,72,-0.4702,75,-0.4904
ENSG00000151322,NPAS3,16,-0.1678,22,0.31437,10,-0.8941,34,1.05133,16,-0.1790,6,-1.5005,23,0.38794,20,0.18014
ENSG00000129521,EGLN3,32,1.15451,15,-0.1241,7,-1.3615,48,1.86342,0,-4.7812,4,-1.8272,12,-0.4367,17,0.10683
ENSG00000165389,SPTSSA,29,0.62498,19,-0.0322,13,-0.6955,25,0.40338,29,0.62704,33,0.86795,13,-0.6445,13,-0.6619
ENSG00000129518,EAPP,38,-0.2698,70,0.72760,54,0.33431,39,-0.2181,37,-0.3151,26,-0.8141,26,-0.8511,50,0.21041
ENSG00000129515,SNX6,39,0.16964,69,1.09853,25,-0.5748,66,1.03929,25,-0.5251,26,-0.4867,22,-0.7176,30,-0.3013
ENSG00000165410,CFL2,25,-0.9429,85,1.00190,40,-0.2417,139,1.90583,37,-0.3282,22,-1.1359,24,-1.0179,32,-0.6903
ENSG00000100883,SRP54,35,-0.0129,52,0.63408,54,0.80759,22,-0.7133,27,-0.4071,31,-0.2013,29,-0.2826,27,-0.4803
ENSG00000151327,FAM177A1,98,0.50099,88,0.32644,79,0.18442,92,0.40444,54,-0.4485,40,-0.8859,50,-0.5475,69,-0.0755
ENSG00000092020,PPP2R3C,50,0.31844,35,-0.2453,40,-0.0619,52,0.37259,54,0.43709,47,0.19733,23,-0.8611,37,-0.1939
ENSG00000100902,PSMA6,122,-0.1663,168,0.33745,188,0.59360,96,-0.5384,133,-0.0375,126,-0.1219,105,-0.4039,123,-0.1911
ENSG00000100906,NFKBIA,30,0.78038,10,-0.9101,16,-0.2664,81,2.64873,12,-0.6940,13,-0.5960,7,-1.5151,7,-1.6388
ENSG00000174373,RALGAPA1,54,0.46263,43,0.10712,55,0.58021,27,-0.6160,65,0.77575,42,0.07267,15,-1.4633,28,-0.6334
ENSG00000100916,BRMS1L,44,0.05629,51,0.29340,47,0.17921,22,-1.0156,43,0.01775,57,0.48544,34,-0.3554,40,-0.0846
ENSG00000151332,MBIP,15,-0.6171,67,1.84427,23,0.03408,21,-0.1276,10,-1.2259,10,-1.2799,7,-1.8305,25,0.17526
ENSG00000139874,SSTR1,20,-1.6790,74,0.33417,73,0.32936,10,-2.7180,250,2.58049,50,-0.2904,32,-0.9601,28,-1.3820
ENSG00000100934,SEC23A,70,0.55189,58,0.24676,57,0.25094,20,-1.3507,54,0.11375,54,0.11468,31,-0.7539,49,-0.0353
ENSG00000092208,GEMIN2,12,0.07430,22,0.99810,14,0.27259,8,-0.5015,5,-1.3795,5,-1.1736,9,-0.3788,14,0.25923
ENSG00000182400,TRAPPC6B,59,-0.0249,74,0.31217,90,0.73381,36,-0.8122,64,0.08254,49,-0.3275,44,-0.5033,53,-0.2409
ENSG00000100941,PNN,33,0.14658,26,-0.2704,32,0.06827,65,1.26073,45,0.60664,26,-0.2684,19,-0.7368,20,-0.8110
ENSG00000150527,MIA2,21,1.10618,0,-4.8151,18,1.06136,12,0.28203,12,0.25108,4,-1.5225,9,-0.1701,6,-0.8474
ENSG00000165355,FBXO33,27,-0.0588,50,0.94692,28,-0.0257,12,-1.2628,46,0.79316,46,0.81984,16,-0.8805,19,-0.7496
ENSG00000165379,LRFN5,6,-2.3448,29,-0.0284,64,1.49459,7,-2.1820,47,0.71784,24,-0.3539,32,0.12815,19,-0.8476
ENSG00000179454,KLHL28,11,-0.0245,6,-0.8916,20,1.01491,14,0.29338,14,0.36848,11,-0.0195,2,-2.3825,9,-0.4335
ENSG00000198718,TOGARAM1,33,0.39153,6,-2.1714,40,0.77417,21,-0.3532,28,0.13378,35,0.46159,9,-1.5982,25,-0.0756
ENSG00000100442,FKBP3,149,-0.2204,208,0.30104,253,0.71800,108,-0.7162,145,-0.2629,140,-0.3205,137,-0.3534,166,-0.0748
ENSG00000213741,RPS29,953,-0.2320,1043,-0.0900,770,-0.6148,2354,1.26396,996,-0.1632,869,-0.3758,1243,0.18896,1051,-0.0982
ENSG00000165502,RPL36AL,265,-0.1027,288,0.02906,208,-0.5271,506,0.95617,303,0.10955,206,-0.4935,292,0.05084,279,-0.0304
ENSG00000168282,MGAT2,20,0.63774,16,0.25583,12,-0.1515,6,-1.1032,19,0.55611,16,0.23926,11,-0.3752,12,-0.2307
ENSG00000165516,KLHDC2,108,0.56813,115,0.67386,107,0.63107,61,-0.3350,61,-0.3355,63,-0.2845,58,-0.4197,51,-0.7246
ENSG00000165525,NEMF,110,0.67942,78,0.11797,76,0.09880,53,-0.4767,81,0.18562,111,0.70578,50,-0.5735,53,-0.5896
ENSG00000282885,AL627171.2,63,-0.6657,91,-0.1144,36,-1.6191,269,1.73578,69,-0.5377,68,-0.5662,112,0.22865,109,0.23527
ENSG00000165527,ARF6,28,0.29166,29,0.36964,25,0.12919,18,-0.4230,19,-0.3011,16,-0.5923,21,-0.1427,25,0.13219
ENSG00000100483,VCPKMT,13,-0.3274,16,-0.0454,27,0.91760,13,-0.3860,20,0.31877,9,-0.9389,12,-0.5224,15,-0.2044
ENSG00000100485,SOS2,28,0.89452,33,1.21513,14,-0.2088,26,0.76881,5,-1.5859,13,-0.2703,11,-0.4859,10,-0.8468
ENSG00000125375,DMAC2L,10,-0.3241,1,-2.9872,17,0.66251,27,1.33616,11,-0.1287,1,-3.5922,9,-0.3969,13,0.11747
ENSG00000012983,MAP4K5,21,0.50214,5,-1.6707,19,0.44020,31,1.19081,20,0.42343,7,-1.1309,12,-0.3680,11,-0.6384
ENSG00000198513,ATL1,247,0.61098,207,0.31837,300,1.08935,54,-1.7328,168,-0.0105,188,0.16139,103,-0.7724,99,-0.9752
ENSG00000151748,SAV1,34,1.40253,10,-0.5930,9,-0.7511,15,0.08096,17,0.21267,10,-0.5104,4,-1.8839,17,0.33176
ENSG00000100503,NIN,33,0.78341,9,-1.1790,24,0.30986,25,0.32256,22,0.12138,20,-0.0275,10,-1.0718,18,-0.1632
ENSG00000100505,TRIM9,68,-0.5667,91,-0.1120,147,0.74988,48,-1.0766,141,0.58430,83,-0.2669,98,-0.0051,85,-0.2714
ENSG00000139921,TMX1,8,-1.2293,22,0.21926,22,0.18976,25,0.39829,11,-0.8160,14,-0.4383,8,-1.2474,27,0.66742
ENSG00000186469,GNG2,326,0.86190,150,-0.3881,126,-0.7085,77,-1.3924,179,-0.1179,437,1.37769,130,-0.6111,188,-0.0438
ENSG00000087302,RTRAF,70,-0.2661,98,0.28110,102,0.37750,94,0.21220,95,0.22728,80,-0.0474,51,-0.7488,72,-0.2648
ENSG00000087301,TXNDC16,25,0.71837,28,0.94513,20,0.38112,17,0.12715,3,-2.1458,26,0.81373,4,-1.9042,10,-0.8047
ENSG00000180998,GPR137C,18,-0.2058,39,1.03428,28,0.60444,8,-1.3513,12,-0.7933,13,-0.6246,17,-0.2899,20,-0.0279
ENSG00000197930,ERO1A,53,0.66570,45,0.39099,42,0.33153,13,-1.4700,25,-0.5088,38,0.11111,23,-0.6317,35,-0.0197
ENSG00000100519,PSMC6,180,0.91319,114,0.15808,118,0.23712,57,-0.9195,141,0.51205,89,-0.2328,69,-0.6225,83,-0.4180
ENSG00000100522,GNPNAT1,32,0.98403,21,0.28421,14,-0.3380,6,-1.5081,23,0.43527,16,-0.1201,13,-0.4441,17,-0.0126
ENSG00000073712,FERMT2,39,0.70311,7,-1.9154,15,-0.8694,58,1.40748,6,-2.0332,15,-0.7406,16,-0.6974,35,0.69446
ENSG00000100523,DDHD1,32,0.63744,6,-1.9130,34,0.87587,9,-1.2968,41,1.06895,23,0.10041,21,-0.0298,12,-1.0730
ENSG00000100528,CNIH1,56,0.09546,83,0.72305,67,0.41436,47,-0.1978,57,0.11493,33,-0.7361,46,-0.2167,43,-0.4148
ENSG00000197045,GMFB,254,0.83573,101,-0.6373,148,-0.0489,98,-0.6864,110,-0.5060,188,0.33258,82,-0.9623,182,0.36966
ENSG00000100532,CGRRF1,15,0.11944,9,-0.6418,12,-0.3208,32,1.35526,15,0.12879,11,-0.3407,12,-0.2904,12,-0.2503
ENSG00000020577,SAMD4A,18,0.14906,9,-0.9065,24,0.70171,18,0.13888,18,0.09479,19,0.22487,23,0.51638,9,-0.9922
ENSG00000168175,MAPK1IP1L,51,-0.1281,85,0.70107,56,0.01481,39,-0.5476,55,0.00911,42,-0.4316,44,-0.3382,60,0.15946
ENSG00000131981,LGALS3,21,-0.5971,23,-0.4459,10,-1.7275,72,1.40073,14,-1.1572,27,-0.2009,32,0.03366,43,0.72121
ENSG00000178974,FBXO34,51,-0.1590,35,-0.7286,88,0.81833,18,-1.7144,78,0.52315,54,-0.0744,35,-0.7226,58,0.05432
