Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000090097,PCBP4,169,0.89931,204,1.80778,77,-0.3725,33,-1.8799,21,-2.2926,49,-1.1505
ENSG00000248487,ABHD14A,60,-0.7122,204,1.90557,6,-3.9528,87,-0.1590,50,-0.9679,27,-2.0239
ENSG00000162244,RPL29,159,-1.6755,204,-1.5052,1465,1.95304,452,-0.1025,498,0.06884,577,0.34442
ENSG00000164091,WDR82,1,-7.0970,204,-0.1154,130,-0.7810,385,1.33300,175,-0.3286,151,-0.6036
ENSG00000163930,BAP1,1,-6.7333,204,0.52578,136,-0.2364,152,-0.0856,155,-0.0326,192,0.34427
ENSG00000010322,NISCH,68,-1.4628,204,0.29367,160,-0.1555,209,0.34522,192,0.13429,142,-0.3767
ENSG00000114902,SPCS1,1,-6.4199,204,1.04133,72,-0.8708,122,-0.0827,139,0.14024,105,-0.3256
ENSG00000163931,TKT,24,-2.1453,204,1.67660,63,-0.7429,61,-0.9400,133,0.43048,52,-1.0980
ENSG00000113811,SELENOK,1,-6.5944,204,0.74561,283,1.12168,93,-0.8020,200,0.52864,104,-0.5580
ENSG00000187672,ERC2,82,-0.8323,204,0.80532,27,-2.4756,188,0.61912,91,-0.6779,84,-0.8615
ENSG00000157500,APPL1,1,-6.0344,204,1.81462,46,-1.1447,82,-0.3283,59,-0.7670,54,-0.9853
ENSG00000168374,ARF4,1,-6.1415,204,1.57785,238,1.37361,36,-1.8623,99,-0.0914,49,-1.2525
ENSG00000163681,SLMAP,351,1.80419,204,1.13396,72,-0.8292,66,-1.1172,34,-1.9429,43,-1.7077
ENSG00000168297,PXK,2,-5.7479,204,1.72362,152,0.67971,38,-1.6774,74,-0.4633,74,-0.5191
ENSG00000168291,PDHB,46,-1.1979,204,1.73367,37,-1.4978,52,-1.1802,106,0.09316,72,-0.5640
ENSG00000168309,FAM107A,831,0.16080,204,-2.2280,1453,1.09395,772,0.05511,1019,0.49344,1015,0.55133
ENSG00000144724,PTPRG,115,0.01048,204,1.33631,178,0.72517,66,-0.9879,76,-0.6200,37,-1.7953
ENSG00000114405,C3orf14,1,-5.8298,204,2.34202,0,-6.9247,59,-0.6690,30,-1.5436,55,-0.7308
ENSG00000163618,CADPS,1,-6.3847,204,1.10419,60,-1.1247,170,0.66879,57,-1.1903,63,-1.1134
ENSG00000163630,SYNPR,23,-2.4197,204,1.28886,27,-2.1779,76,-0.7838,100,-0.2372,143,0.38422
ENSG00000163634,THOC7,31,-1.6170,204,2.09807,9,-3.3865,39,-1.4832,39,-1.2694,91,0.02742
ENSG00000163636,PSMD6,34,-1.4895,204,2.10860,45,-1.0515,60,-0.7485,56,-0.7238,30,-1.7468
ENSG00000163637,PRICKLE2,1,-6.2127,204,1.43094,14,-3.0723,117,0.11864,75,-0.6051,81,-0.5331
ENSG00000151276,MAGI1,81,-1.0175,204,0.54959,117,-0.4494,230,0.83133,92,-0.8153,65,-1.4268
ENSG00000144749,LRIG1,82,-0.6609,204,1.08052,80,-0.6969,30,-2.4005,382,1.92981,67,-1.0337
ENSG00000183662,TAFA1,1,-5.8924,204,2.16775,47,-0.9645,78,-0.2405,50,-0.8794,14,-2.8689
ENSG00000144746,ARL6IP5,159,-0.1822,204,0.27219,221,0.34274,190,0.12669,181,0.02213,110,-0.8159
ENSG00000114861,FOXP1,5,-4.8063,204,1.03244,329,1.60720,79,-0.8754,50,-1.4379,87,-0.6570
ENSG00000163412,EIF4E3,1,-6.0886,204,1.69212,121,0.28872,88,-0.2672,31,-1.7747,42,-1.4369
ENSG00000163605,PPP4R2,1,-5.9933,204,1.91165,110,0.23876,62,-0.7934,52,-0.9351,41,-1.3516
ENSG00000169855,ROBO1,249,1.40652,204,1.49263,35,-1.7009,44,-1.5915,66,-0.7496,47,-1.3464
ENSG00000175161,CADM2,260,0.00652,204,-0.4540,77,-1.8296,395,0.93051,319,0.33832,195,-0.4806
ENSG00000083937,CHMP2B,1,-5.9327,204,2.06217,36,-1.4161,71,-0.4637,70,-0.4104,34,-1.6021
ENSG00000163320,CGGBP1,89,-0.3727,204,1.37366,74,-0.6590,92,-0.3820,61,-0.9493,64,-0.9489
ENSG00000269028,MTRNR2L12,212627,4.13814,204,-7.6705,8609,-1.9154,13668,-1.4189,13633,-1.2297,28448,-0.1108
ENSG00000080822,CLDND1,1,-6.7772,204,0.45886,149,-0.1443,117,-0.6282,148,-0.1587,268,0.93754
ENSG00000154174,TOMM70,1,-6.2607,204,1.33628,39,-1.6169,150,0.58147,61,-0.9521,45,-1.5142
ENSG00000114354,TFG,106,-0.0457,204,1.46063,106,-0.0429,53,-1.2808,94,-0.2302,62,-0.9517
ENSG00000081154,PCNP,30,-2.5092,204,0.51518,220,0.52386,130,-0.3845,157,-0.0174,171,0.12473
ENSG00000066422,ZBTB11,1,-5.9336,204,2.05981,22,-2.1445,90,-0.0094,49,-0.9474,22,-2.2171
ENSG00000114391,RPL24,151,-1.4820,204,-1.2057,853,1.27613,412,0.07077,483,0.31079,520,0.48878
ENSG00000170017,ALCAM,262,1.02135,204,0.79567,109,-0.3955,105,-0.5557,126,-0.1774,63,-1.3182
ENSG00000114439,BBX,1,-5.9883,204,1.92327,89,-0.0990,54,-1.0235,53,-0.8864,61,-0.7209
ENSG00000196776,CD47,1,-6.2349,204,1.38677,16,-2.8934,100,-0.2181,104,-0.1097,100,-0.2042
ENSG00000198919,DZIP3,1,-6.1041,204,1.65802,17,-2.6729,87,-0.3011,78,-0.4173,78,-0.4717
ENSG00000144827,ABHD10,1,-5.9576,204,1.65654,39,-1.4549,112,0.17916,68,-0.6377,35,-1.7243
ENSG00000144834,TAGLN3,1,-7.4194,204,-0.4277,42,-2.7005,544,1.88979,221,-0.2274,148,-0.9057
ENSG00000091972,CD200,1,-6.3735,204,1.12442,92,-0.4515,152,0.43722,72,-0.8400,62,-1.1473
ENSG00000144848,ATG3,1,-6.0073,204,1.87832,128,0.47056,57,-0.9322,61,-0.7018,39,-1.4548
ENSG00000114573,ATP6V1A,360,1.02653,204,0.10521,53,-1.9506,257,0.60056,81,-1.3369,125,-0.7384
ENSG00000181722,ZBTB20,213,1.00687,204,1.29519,130,0.18429,20,-2.8971,124,0.11135,67,-0.9066
ENSG00000172020,GAP43,164,-1.3336,204,-1.1757,218,-0.8989,723,1.44016,416,0.10174,359,-0.1452
ENSG00000185565,LSAMP,540,1.20064,204,-0.4822,33,-3.1114,316,0.37962,322,0.32644,218,-0.3244
ENSG00000138495,COX17,15,-2.8215,204,1.68996,240,1.45714,23,-2.4517,99,-0.0410,39,-1.5529
ENSG00000082701,GSK3B,36,-1.7401,204,1.35141,64,-0.8871,115,0.02116,55,-1.0988,69,-0.8403
ENSG00000065518,NDUFB4,53,-2.0452,204,-0.0277,318,0.70011,208,0.01029,360,0.91344,153,-0.5096
ENSG00000145087,STXBP5L,303,1.53580,204,1.14401,19,-2.7731,106,-0.2703,53,-1.2717,20,-2.8116
ENSG00000173230,GOLGB1,482,1.92748,204,0.52058,77,-1.1082,90,-1.0275,123,-0.4022,91,-0.9277
ENSG00000163406,SLC15A2,1,-5.9070,204,2.12880,59,-0.6414,38,-1.5134,151,0.85655,23,-2.1572
ENSG00000114023,FAM162A,1,-6.3913,204,1.09222,180,0.59282,100,-0.4185,113,-0.1624,84,-0.6727
ENSG00000114030,KPNA1,2,-5.3336,204,1.98008,50,-0.9457,67,-0.6065,39,-1.3335,59,-0.7640
ENSG00000173175,ADCY5,1,-6.0212,204,1.84541,53,-0.9344,81,-0.3381,44,-1.1843,55,-0.9403
ENSG00000206527,HACD2,5,-4.4501,204,1.27458,87,-0.4501,125,0.14638,73,-0.7194,65,-0.9840
ENSG00000065534,MYLK,189,0.72071,204,1.16191,259,1.26096,11,-3.8518,104,-0.2479,71,-0.9069
ENSG00000160145,KALRN,21,-3.0398,204,0.47011,26,-2.7189,281,1.24758,100,-0.7582,93,-0.9320
ENSG00000163848,ZNF148,126,0.36891,204,1.72470,47,-1.1572,60,-0.9326,29,-1.8867,54,-1.0205
ENSG00000114544,SLC41A3,1,-6.2435,204,1.36960,18,-2.7079,126,0.23278,119,0.08244,55,-1.1704
ENSG00000144908,ALDH1L1,103,-0.0547,204,1.52622,56,-0.9889,23,-2.5633,181,0.86014,77,-0.5515
ENSG00000163884,KLF15,65,-0.3952,204,2.39959,22,-2.0177,18,-2.5525,110,0.44510,28,-1.7731
ENSG00000114554,PLXNA1,193,0.96829,204,1.51606,0,-7.2656,83,-0.4718,32,-1.8150,46,-1.3985
ENSG00000114631,PODXL2,151,-0.0740,204,0.53034,16,-3.4105,190,0.37958,117,-0.4729,137,-0.2494
ENSG00000114626,ABTB1,4,-4.5030,204,2.21937,95,0.13702,40,-1.3617,41,-1.1423,43,-1.1682
ENSG00000074416,MGLL,112,-0.7009,204,0.29938,248,0.55775,65,-1.7363,330,1.04046,219,0.39566
ENSG00000058262,SEC61A1,90,-0.2884,204,1.48094,74,-0.5894,70,-0.8057,100,-0.1332,54,-1.1612
ENSG00000163902,RPN1,3,-4.9686,204,1.67787,199,1.11358,46,-1.4108,80,-0.3660,43,-1.3953
ENSG00000075785,RAB7A,157,-0.3395,204,0.08808,186,-0.0758,198,0.03262,307,0.73718,145,-0.5099
ENSG00000169714,CNBP,30,-2.7005,204,0.19812,387,1.23284,160,-0.2718,180,-0.0406,171,-0.1366
ENSG00000181789,COPG1,34,-1.6930,204,1.58270,36,-1.6256,103,-0.0325,64,-0.7707,49,-1.2408
ENSG00000184897,H1FX,93,-1.2288,204,-0.0333,332,0.77058,217,0.09716,237,0.21653,176,-0.2791
ENSG00000004399,PLXND1,1,-6.2108,204,1.43489,201,0.99216,79,-0.6175,75,-0.5996,43,-1.5402
ENSG00000017260,ATP2C1,28,-2.5080,204,0.66510,100,-0.6109,176,0.34259,160,0.11139,105,-0.5903
ENSG00000198585,NUDT16,1,-5.9088,204,2.12392,85,-0.0819,57,-0.8268,44,-1.0871,35,-1.5155
ENSG00000196353,CPNE4,1,-6.0349,204,1.81368,5,-4.2660,110,0.25224,31,-1.7083,46,-1.2357
ENSG00000091527,CDV3,336,1.64498,204,1.02927,97,-0.4339,67,-1.1587,68,-0.9688,47,-1.6325
ENSG00000091513,TF,272,1.25901,204,1.03187,130,0.02988,27,-2.5829,37,-1.8816,137,0.12386
ENSG00000144867,SRPRB,1,-5.8344,204,2.32880,21,-2.1192,44,-1.1594,70,-0.3049,48,-0.9391
ENSG00000154917,RAB6B,173,-1.4265,204,-1.3721,259,-0.8173,843,1.54759,510,0.23609,376,-0.2704
ENSG00000129055,ANAPC13,137,0.33888,204,1.40839,76,-0.5950,78,-0.6496,70,-0.7252,47,-1.4170
ENSG00000114098,ARMC8,1,-5.9147,204,2.10880,52,-0.8296,62,-0.6963,55,-0.7595,41,-1.2878
ENSG00000158186,MRAS,30,-2.2488,204,0.87395,34,-2.1059,149,0.18596,163,0.28365,106,-0.4272
ENSG00000051382,PIK3CB,5,-4.4866,204,1.32200,110,-0.0628,107,-0.1270,47,-1.3445,82,-0.5623
ENSG00000184432,COPB2,1,-5.6131,204,2.34783,5,-3.9631,39,-1.3573,63,-0.4465,65,-0.4572
ENSG00000114115,RBP1,4,-4.3742,204,1.95255,152,0.79414,24,-2.2797,92,-0.0210,48,-1.0998
ENSG00000158258,CLSTN2,222,1.21235,204,1.51827,7,-3.9868,67,-0.8614,14,-3.0342,61,-0.9280
ENSG00000114120,SLC25A36,210,0.84528,204,1.08893,89,-0.5290,98,-0.4662,54,-1.2719,59,-1.2416
ENSG00000177311,ZBTB38,237,1.09209,204,1.14072,168,0.50958,71,-0.9957,48,-1.4360,35,-1.9858
ENSG00000114125,RNF7,1,-6.3153,204,1.23193,262,1.32906,79,-0.7414,104,-0.2094,43,-1.6336
ENSG00000069849,ATP1B3,280,0.76746,204,0.30936,657,2.36903,66,-1.7140,84,-1.1350,48,-2.0621
ENSG00000163714,U2SURP,155,0.37189,204,1.12812,143,0.24032,90,-0.5927,68,-0.9254,54,-1.3502
ENSG00000114698,PLSCR4,1,-5.7146,204,2.70454,32,-1.3716,9,-3.4088,96,0.32745,45,-0.9120
ENSG00000082996,RNF13,181,0.83634,204,1.48204,75,-0.5617,49,-1.4068,100,-0.1230,39,-1.6662
ENSG00000070087,PFN2,45,-2.4125,204,-0.1805,26,-3.2131,303,0.64726,389,0.90857,239,0.11722
ENSG00000196428,TSC22D2,16,-2.6275,204,1.95961,74,-0.3631,67,-0.6202,56,-0.7821,34,-1.6158
ENSG00000120742,SERP1,331,1.03415,204,0.28892,192,0.13543,127,-0.6232,188,0.10090,121,-0.6479
ENSG00000198843,SELENOT,130,-0.3686,204,0.43814,66,-1.3994,208,0.48601,169,0.03654,106,-0.7415
ENSG00000152601,MBNL1,2,-6.1214,204,0.84290,313,1.37507,117,-0.3194,106,-0.4174,68,-1.1725
ENSG00000181467,RAP2B,1,-6.0589,204,1.75855,64,-0.6686,109,0.20160,37,-1.5148,24,-2.2392
ENSG00000174953,DHX36,1,-6.0353,204,1.81243,98,0.00751,71,-0.5927,52,-0.9662,48,-1.1526
ENSG00000169282,KCNAB1,1,-5.5418,204,2.37932,34,-1.3687,42,-1.2220,65,-0.3985,41,-1.1603
ENSG00000114850,SSR3,102,-0.4037,204,0.95309,117,-0.1878,95,-0.6087,107,-0.3206,114,-0.2561
ENSG00000174891,RSRC1,45,-1.0176,204,2.19102,33,-1.4833,57,-0.7883,39,-1.2211,32,-1.6168
ENSG00000186432,KPNA4,134,0.25280,204,1.32562,106,-0.1160,57,-1.2535,89,-0.3883,74,-0.7367
ENSG00000163590,PPM1L,1,-6.2326,204,1.39134,75,-0.6124,101,-0.1942,74,-0.6397,82,-0.5193
ENSG00000169255,B3GALNT1,61,-0.7236,204,1.82190,16,-2.6581,89,-0.1701,46,-1.1363,34,-1.7057
ENSG00000163536,SERPINI1,23,-3.7715,204,-0.6974,351,0.27133,509,1.23441,239,-0.3356,252,-0.2762
ENSG00000173905,GOLIM4,228,1.07952,204,1.22720,13,-3.2147,55,-1.3568,136,0.21203,75,-0.7618
ENSG00000008952,SEC62,236,-0.7256,204,-1.1127,348,-0.1242,458,0.40429,375,-0.0070,598,0.87097
ENSG00000136603,SKIL,147,0.44405,204,1.40688,155,0.53953,62,-1.0497,23,-2.3380,50,-1.3149
ENSG00000013297,CLDN11,176,0.66719,204,1.27517,295,1.57336,7,-4.3056,10,-3.6308,84,-0.5570
ENSG00000154310,TNIK,407,1.89390,204,0.87381,25,-2.5579,42,-2.0318,106,-0.3989,113,-0.3261
ENSG00000144959,NCEH1,1,-6.0601,204,1.75578,9,-3.5230,103,0.08048,77,-0.3918,41,-1.4266
ENSG00000177565,TBL1XR1,21,-2.8734,204,0.68464,25,-2.6436,197,0.61264,186,0.37457,94,-0.7667
ENSG00000172667,ZMAT3,1,-6.1323,204,1.29087,34,-1.8359,105,-0.1973,102,-0.2035,106,-0.1540
ENSG00000121879,PIK3CA,125,0.48650,204,1.99670,4,-4.6224,37,-1.6109,41,-1.2580,63,-0.6487
ENSG00000136521,NDUFB5,1,-6.4298,204,1.02382,29,-2.2386,105,-0.3746,188,0.62040,132,0.05804
ENSG00000114757,PEX5L,75,-1.2570,204,0.35734,28,-2.6941,281,1.10975,122,-0.5223,101,-0.8801
ENSG00000163728,TTC14,437,2.30982,204,1.20880,3,-5.0826,55,-1.3818,40,-1.6413,29,-2.2574
ENSG00000114416,FXR1,105,-0.0229,204,1.54330,79,-0.4634,65,-0.9013,63,-0.7946,57,-1.0184
ENSG00000205981,DNAJC19,1,-6.0683,204,1.73743,128,0.40401,79,-0.4478,62,-0.7442,29,-1.9596
ENSG00000242808,SOX2-OT,315,1.07383,204,0.44361,117,-0.5354,78,-1.3246,118,-0.5159,206,0.41223
ENSG00000181449,SOX2,226,0.47775,204,0.39875,17,-3.3802,85,-1.2197,504,1.90599,116,-0.6224
ENSG00000043093,DCUN1D1,267,1.50569,204,1.44952,12,-3.3019,49,-1.4189,102,-0.1150,33,-1.9246
ENSG00000114796,KLHL24,298,1.66177,204,1.37928,62,-0.9158,26,-2.4684,89,-0.3583,49,-1.3598
ENSG00000163872,YEATS2,96,-0.1484,204,1.55532,76,-0.5052,90,-0.3179,33,-1.7403,39,-1.6339
ENSG00000114770,ABCC5,20,-2.3534,204,1.76344,32,-1.7052,97,-0.0430,28,-1.9225,53,-1.0255
ENSG00000161202,DVL3,1,-5.7717,204,2.51701,0,-6.8667,37,-1.3699,70,-0.2264,49,-0.8510
ENSG00000161203,AP2M1,26,-3.8182,204,-0.9227,345,0.04055,618,1.41810,323,-0.0676,272,-0.3677
ENSG00000163888,CAMK2N2,3,-5.2600,204,1.25589,64,-0.9331,98,-0.3502,109,-0.1197,106,-0.1841
ENSG00000175166,PSMD2,17,-3.2294,204,0.63402,118,-0.3885,163,0.15955,145,-0.0649,139,-0.1366
ENSG00000114867,EIF4G1,282,1.11008,204,0.73504,101,-0.5517,123,-0.3109,86,-0.8044,70,-1.2030
ENSG00000175182,FAM131A,111,-1.2907,204,-0.4389,94,-1.5251,523,1.73637,160,-0.7312,138,-1.0290
ENSG00000163882,POLR2H,1,-5.9183,204,2.09935,90,0.00027,57,-0.8310,41,-1.2049,37,-1.4473
ENSG00000090539,CHRD,126,0.52132,204,2.03616,0,-7.0366,49,-1.1273,44,-1.1057,38,-1.4172
ENSG00000177383,MAGEF1,1,-5.8909,204,2.17160,9,-3.3611,73,-0.3546,56,-0.6912,36,-1.4460
ENSG00000187068,C3orf70,1,-5.9186,204,2.08825,21,-2.1762,46,-1.1904,88,-0.0351,65,-0.5462
ENSG00000073803,MAP3K13,1,-5.9702,204,1.96797,59,-0.7001,53,-1.0269,75,-0.3313,60,-0.7500
ENSG00000163904,SENP2,29,-1.7917,204,1.94230,83,-0.2012,79,-0.3268,27,-1.8687,23,-2.2466
ENSG00000136527,TRA2B,89,-0.4920,204,1.13810,177,0.59229,89,-0.6052,83,-0.5976,61,-1.1556
ENSG00000244405,ETV5,1,-6.2105,204,1.43526,75,-0.5977,84,-0.5105,56,-1.0322,108,-0.0357
ENSG00000156976,EIF4A2,377,-0.1218,204,-1.2460,542,0.45923,631,0.96436,420,0.04920,318,-0.4234
ENSG00000073849,ST6GAL1,1,-5.9522,204,2.01266,138,0.65936,35,-1.6955,33,-1.5396,62,-0.6657
ENSG00000113916,BCL6,37,-1.7881,204,1.18513,188,0.71857,44,-1.7548,193,0.76389,83,-0.6354
ENSG00000152492,CCDC50,1,-6.1579,204,1.54342,290,1.72095,13,-3.4250,50,-1.1586,89,-0.3118
ENSG00000114279,FGF12,1,-6.6215,204,0.70158,59,-1.3893,223,0.92066,102,-0.5603,84,-0.9258
ENSG00000127249,ATP13A4,123,0.52750,204,2.14900,0,-6.9942,15,-2.8666,146,0.80729,24,-2.0512
ENSG00000198836,OPA1,328,1.29312,204,0.62860,41,-1.9837,149,-0.0285,98,-0.6704,69,-1.2847
ENSG00000114315,HES1,42,-1.6128,204,1.15988,203,0.83549,23,-2.7847,289,1.45943,62,-1.1036
ENSG00000133657,ATP13A3,63,-0.6370,204,1.87981,61,-0.7012,74,-0.4748,32,-1.6671,31,-1.8314
ENSG00000114331,ACAP2,184,0.99011,204,1.70696,36,-1.5476,30,-2.0764,106,0.07981,40,-1.4849
ENSG00000184203,PPP1R2,188,0.87745,204,1.44213,46,-1.3134,87,-0.4492,53,-1.1233,25,-2.3395
ENSG00000189058,APOD,1141,0.96249,204,-1.9676,3652,3.44700,114,-2.8551,212,-1.6759,518,-0.3536
ENSG00000061938,TNK2,284,0.90331,204,0.45461,130,-0.3579,159,-0.0561,72,-1.2532,113,-0.6340
ENSG00000072274,TFRC,63,-1.0119,204,1.17189,225,1.02092,51,-1.5247,168,0.53078,56,-1.2664
ENSG00000163964,PIGX,1,-5.9490,204,2.02072,50,-0.9353,58,-0.8427,61,-0.6220,56,-0.8271
ENSG00000180370,PAK2,137,0.47473,204,1.65932,131,0.39937,31,-2.0415,65,-0.7078,44,-1.3921
ENSG00000119231,SENP5,143,0.45577,204,1.49549,61,-0.8697,65,-0.9232,63,-0.8225,56,-1.0827
ENSG00000114503,NCBP2,100,-0.0687,204,1.59770,83,-0.3504,65,-0.8699,73,-0.5431,42,-1.4726
ENSG00000075711,DLG1,56,-1.2747,204,1.01684,165,0.40144,88,-0.7127,118,-0.1331,101,-0.4199
ENSG00000145016,RUBCN,51,-0.9772,204,1.83984,64,-0.6334,65,-0.7329,40,-1.3427,51,-1.0653
ENSG00000182899,RPL35A,391,-0.4220,204,-1.6207,1384,1.70343,530,0.07040,587,0.21752,534,0.07352
ENSG00000182903,ZNF721,264,1.45331,204,1.40592,50,-1.2280,58,-1.1749,52,-1.1691,37,-1.7827
ENSG00000273238,TMEM271,1,-6.0642,204,1.74667,39,-1.4118,104,0.08632,73,-0.4748,29,-1.9839
ENSG00000169020,ATP5ME,185,-1.1424,204,-1.1647,617,0.75604,414,0.13200,480,0.34127,566,0.69957
ENSG00000168993,CPLX1,123,-0.3453,204,0.60420,35,-2.2311,153,0.00450,145,-0.0786,154,0.01383
ENSG00000178950,GAK,59,-0.7790,204,1.80303,80,-0.3079,58,-0.9513,63,-0.6858,44,-1.3070
ENSG00000159692,CTBP1,1,-7.0379,204,0.08056,267,0.50435,256,0.56768,173,-0.1933,165,-0.2944
ENSG00000090316,MAEA,52,-1.0090,204,1.74087,49,-1.0757,64,-0.8166,35,-1.5974,79,-0.4060
ENSG00000163950,SLBP,1,-6.2520,204,1.35318,75,-0.6296,147,0.53794,47,-1.3327,36,-1.8520
ENSG00000068078,FGFR3,83,-1.7985,204,-0.5462,280,0.04547,119,-1.4618,1090,2.51485,285,0.08429
ENSG00000168924,LETM1,73,-0.6982,204,1.30594,48,-1.3292,109,-0.1084,47,-1.3611,80,-0.6109
ENSG00000109685,NSD2,74,-0.5496,204,1.57369,0,-7.2381,102,-0.0548,53,-1.0565,56,-1.0520
ENSG00000243449,C4orf48,89,-1.6707,204,-0.5143,185,-0.5719,326,0.41012,337,0.37172,370,0.59588
ENSG00000185818,NAT8L,38,-2.9165,204,-0.5375,131,-1.1213,374,0.68569,499,1.00842,289,0.11482
ENSG00000123933,MXD4,1,-6.0797,204,1.71189,139,0.52364,45,-1.4327,57,-0.8748,82,-0.3565
ENSG00000063978,RNF4,349,2.02357,204,1.45037,18,-2.6673,34,-2.0070,78,-0.5210,23,-2.4591
ENSG00000087274,ADD1,188,-0.4643,204,-0.4151,452,0.95365,267,0.10811,304,0.29059,214,-0.2895
ENSG00000109736,MFSD10,1,-6.0082,204,1.87606,147,0.69986,46,-1.3205,44,-1.1723,56,-0.8991
ENSG00000197386,HTT,2,-5.7222,204,0.96084,178,0.48585,115,-0.2561,98,-0.4638,106,-0.3695
ENSG00000159788,RGS12,1,-6.1289,204,1.60451,61,-0.8310,61,-0.9670,73,-0.5403,107,0.05233
ENSG00000163956,LRPAP1,83,-0.9085,204,0.65736,146,-0.0308,144,-0.0750,168,0.19027,101,-0.6549
ENSG00000168824,NSG1,39,-1.5816,204,1.38987,73,-0.6708,104,-0.1485,48,-1.2776,74,-0.6974
ENSG00000072832,CRMP1,1,-6.9823,204,0.15864,87,-1.1789,299,1.02488,177,-0.0927,148,-0.4097
ENSG00000152969,JAKMIP1,1,-5.8330,204,2.33308,6,-3.7695,74,-0.2598,43,-1.0422,24,-2.0112
ENSG00000109501,WFS1,216,0.72882,204,0.84057,66,-1.1346,77,-1.0654,188,0.49709,104,-0.4866
ENSG00000074211,PPP2R2C,480,1.02533,204,-0.4501,50,-2.4732,366,0.75229,210,-0.3241,194,-0.4887
ENSG00000179010,MRFAP1,73,-2.2709,204,-0.8778,394,0.29445,434,0.58752,462,0.55270,384,0.28140
ENSG00000178988,MRFAP1L1,1,-6.3952,204,1.08527,125,-0.0023,122,-0.0493,102,-0.3170,86,-0.6422
ENSG00000170871,KIAA0232,9,-3.8274,204,1.19693,11,-3.5407,143,0.35499,62,-1.0055,99,-0.3256
ENSG00000132405,TBC1D14,1,-5.9736,204,1.95943,3,-4.8575,70,-0.5468,74,-0.3643,64,-0.6322
ENSG00000163995,ABLIM2,1,-5.8559,204,2.26762,42,-1.1028,60,-0.6699,40,-1.1806,36,-1.4090
ENSG00000071127,WDR1,205,0.40587,204,0.51214,504,2.01068,84,-1.1591,88,-0.9180,46,-1.9811
ENSG00000038219,BOD1L1,564,1.98391,204,0.24251,107,-0.8039,143,-0.4472,85,-1.1521,95,-1.0601
ENSG00000137449,CPEB2,291,1.52850,204,1.23976,17,-2.8891,63,-1.1281,35,-1.8374,77,-0.7118
ENSG00000118564,FBXL5,132,0.19131,204,1.26006,39,-1.6748,58,-1.2586,103,-0.1961,115,-0.0352
ENSG00000237765,FAM200B,148,0.60019,204,1.66988,25,-2.0883,63,-0.8695,55,-0.9592,46,-1.3124
ENSG00000169762,TAPT1,1,-5.8688,204,2.23187,0,-6.9637,72,-0.3461,39,-1.2312,43,-1.1512
ENSG00000169744,LDB2,137,0.27352,204,1.30102,51,-1.2560,133,0.29371,35,-1.8117,18,-2.8898
ENSG00000151552,QDPR,1,-7.2644,204,-0.2265,435,1.06050,166,-0.6016,217,-0.0825,378,0.94491
ENSG00000118579,MED28,48,-1.1557,204,1.63007,93,-0.1549,55,-1.1456,41,-1.4156,89,-0.2616
ENSG00000185774,KCNIP4,1,-5.9299,204,2.06932,1,-6.1951,82,-0.1934,56,-0.7375,41,-1.3151
ENSG00000109606,DHX15,1,-5.9046,204,2.13527,127,0.57261,38,-1.4813,47,-0.9692,39,-1.3617
ENSG00000168214,RBPJ,184,0.46885,204,0.85137,207,0.66136,73,-1.1468,75,-0.9254,108,-0.4077
ENSG00000169851,PCDH7,62,-1.7440,204,0.07375,15,-3.7971,353,1.35512,160,-0.3177,126,-0.7460
ENSG00000047365,ARAP2,11,-3.1409,204,1.99538,29,-1.7309,64,-0.6936,38,-1.3341,68,-0.5228
ENSG00000109790,KLHL5,24,-1.9129,204,2.27404,64,-0.4486,32,-1.6925,37,-1.2928,56,-0.7309
ENSG00000035928,RFC1,6,-4.0322,204,1.91526,144,0.68496,49,-1.1820,36,-1.4598,48,-1.1212
ENSG00000163682,RPL9,273,-1.1348,204,-1.7925,1733,1.93419,422,-0.5655,758,0.45963,812,0.65506
ENSG00000163683,SMIM14,177,0.93327,204,1.71982,8,-3.7223,48,-1.3205,74,-0.4753,45,-1.3173
ENSG00000078140,UBE2K,21,-2.9759,204,0.54268,95,-0.7738,231,0.83303,122,-0.3911,93,-0.8824
ENSG00000121892,PDS5A,317,1.80080,204,1.40476,18,-2.7447,48,-1.4685,31,-1.9104,51,-1.2874
ENSG00000163697,APBB2,12,-3.2244,204,1.41484,259,1.42569,59,-1.1366,62,-0.9025,49,-1.3300
ENSG00000154277,UCHL1,327,-1.5391,204,-2.4997,466,-1.0091,2153,2.34547,855,-0.0719,563,-0.7814
ENSG00000064042,LIMCH1,1,-6.9123,204,0.25896,92,-1.0333,235,0.57195,237,0.45219,162,-0.1738
ENSG00000109133,TMEM33,1,-6.0784,204,1.71490,10,-3.3325,101,0.01035,87,-0.2210,46,-1.2817
ENSG00000014824,SLC30A9,1,-6.2120,204,1.43240,169,0.69433,79,-0.6233,68,-0.7543,63,-0.9272
ENSG00000124406,ATP8A1,220,0.52703,204,0.52016,35,-2.2853,201,0.49041,89,-0.8885,94,-0.8769
ENSG00000163285,GABRG1,43,-1.7835,204,0.82002,19,-2.9651,101,-0.6062,212,0.68285,172,0.38422
