Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000054690,PLEKHH1,3,-5.4947,26,-2.6709,27,-2.6216,8,-4.4352,31,-2.4332,628,3.65109,25,-2.7269,159,0.04821
ENSG00000100568,VTI1B,3,-5.1534,134,0.14991,77,-0.7132,53,-1.3778,112,-0.1341,148,0.34509,246,1.15927,185,0.77029
ENSG00000072042,RDH11,277,1.15943,228,0.82362,149,0.12584,65,-1.2274,39,-1.9236,204,0.72792,41,-1.8312,121,-0.2231
ENSG00000185650,ZFP36L1,1252,4.03172,1,-7.1014,204,0.17301,45,-2.2482,94,-1.0287,94,-1.1009,16,-3.6046,84,-1.2779
ENSG00000100632,ERH,53,-0.9233,233,1.47540,97,-0.0049,37,-1.5597,76,-0.3908,193,1.33837,28,-1.8944,61,-0.7768
ENSG00000100650,SRSF5,371,1.91069,156,0.38391,115,-0.0998,40,-1.8156,51,-1.3455,187,0.78130,59,-1.1356,73,-0.8637
ENSG00000198732,SMOC1,523,2.93658,18,-2.6993,34,-1.7582,31,-2.0364,1,-6.0075,175,0.88825,30,-1.9303,92,-0.3038
ENSG00000133983,COX16,3,-4.3473,128,0.98904,105,0.66723,34,-1.1729,25,-1.5756,111,0.86519,49,-0.5352,84,0.32347
ENSG00000197555,SIPA1L1,28,-0.9879,242,2.76064,80,0.62787,37,-0.6401,1,-4.9968,19,-1.6634,60,0.17278,35,-0.7123
ENSG00000119707,RBM25,3,-5.1035,141,0.28929,55,-1.1636,93,-0.4163,225,1.06710,136,0.25862,130,0.15456,142,0.33822
ENSG00000080815,PSEN1,114,0.70687,53,-0.5108,46,-0.7393,13,-2.7281,19,-2.0244,216,2.35555,3,-4.6491,59,-0.3893
ENSG00000119661,DNAL1,623,4.18963,156,0.95065,22,-2.0844,34,-1.5445,1,-5.6845,20,-2.3282,16,-2.5040,17,-2.5490
ENSG00000176903,PNMA1,22,-1.7663,206,1.83195,152,1.26123,26,-1.6124,41,-0.8340,109,0.79215,22,-1.7554,34,-1.2029
ENSG00000119711,ALDH6A1,3,-5.0168,39,-1.6011,241,1.29129,158,0.64299,32,-1.8841,165,0.73217,64,-0.8553,99,-0.1968
ENSG00000119655,NPC2,722,2.52676,61,-1.6385,146,-0.3222,33,-2.6459,157,-0.2019,273,0.78706,85,-1.1374,93,-1.0937
ENSG00000170348,TMED10,61,-1.0714,132,0.10502,200,0.79094,47,-1.5542,42,-1.6311,221,1.11534,64,-1.0017,160,0.47359
ENSG00000170345,FOS,1342,3.38485,0,-10.634,147,-0.7490,31,-3.1832,302,0.38153,59,-2.2150,2,-6.7036,324,0.56259
ENSG00000133935,ERG28,3,-3.8687,143,1.80081,80,0.76861,33,-0.7130,13,-1.9719,113,1.63994,2,-4.5762,8,-2.7650
ENSG00000198894,CIPC,3,-3.8512,20,-1.3486,68,0.51571,24,-1.2141,121,1.50898,91,1.16786,13,-1.9417,44,-0.1914
ENSG00000100596,SPTLC2,3,-4.1993,72,0.22193,28,-1.2252,12,-2.5485,73,0.22924,166,2.04255,21,-1.6416,69,0.15732
ENSG00000119705,SLIRP,247,0.33849,168,-0.2682,192,-0.0657,56,-2.0388,111,-0.9133,265,0.51795,154,-0.4094,342,1.02056
ENSG00000021645,NRXN3,3,-4.2263,531,4.89003,14,-2.2468,46,-0.5652,15,-2.1968,11,-2.6992,8,-3.0691,10,-2.8716
ENSG00000211448,DIO2,3,-3.2459,25,-0.4275,62,1.07005,69,1.50020,101,1.96770,14,-1.4057,0,-7.0023,0,-7.1859
ENSG00000071537,SEL1L,3,-4.0968,106,0.96603,35,-0.8060,20,-1.6943,64,0.14663,119,1.38595,31,-0.9554,63,0.13645
ENSG00000100764,PSMC1,3,-3.9252,139,1.66921,79,0.66913,28,-1.0191,104,1.14872,47,-0.1675,15,-1.8291,41,-0.4236
ENSG00000198668,CALM1,2903,1.37336,3457,1.69819,1299,0.02082,517,-1.4895,942,-0.4834,1022,-0.3909,976,-0.4275,726,-0.9536
ENSG00000133943,DGLUCY,363,2.96921,63,-0.2754,135,0.96949,25,-1.7418,29,-1.4575,51,-0.6622,2,-4.9475,40,-1.0494
ENSG00000183648,NDUFB1,2066,3.06876,207,-1.0577,450,0.14495,113,-2.0749,29,-3.9210,295,-0.5675,255,-0.7447,350,-0.2769
ENSG00000100604,CHGA,3,-3.3638,257,4.24672,6,-2.4925,23,-0.6772,1,-4.3833,0,-6.6013,48,0.50041,12,-1.6778
ENSG00000100605,ITPK1,3,-5.5915,131,-0.3635,147,-0.1828,104,-0.7831,68,-1.3508,354,1.51359,170,0.04404,192,0.26800
ENSG00000165943,MOAP1,3,-4.0088,298,3.24524,80,0.59450,43,-0.4299,1,-5.0261,19,-1.7375,69,0.35317,17,-1.9183
ENSG00000089737,DDX24,3,-5.1918,422,2.13493,92,-0.4848,68,-1.0144,151,0.29438,182,0.68695,50,-1.4064,81,-0.7429
ENSG00000165949,IFI27,324,-0.4560,17,-4.7343,461,0.09447,92,-2.4620,1291,1.88722,60,-3.1078,28,-4.0750,1176,2.12385
ENSG00000119632,IFI27L2,5,-4.8991,146,-0.1284,253,0.76030,93,-0.8929,23,-2.8525,305,1.26965,198,0.35576,162,0.03198
ENSG00000100697,DICER1,3,-4.0695,37,-0.6880,38,-0.6546,18,-1.8813,1,-5.0865,173,2.42129,25,-1.2697,74,0.44956
ENSG00000182512,GLRX5,3,-4.2361,75,0.23094,87,0.47779,42,-0.7323,92,0.57122,77,0.30406,26,-1.3886,95,0.72057
ENSG00000227051,C14orf132,3,-4.4407,165,1.32833,101,0.48426,85,0.24215,1,-5.4568,100,0.54015,52,-0.5640,63,-0.2877
ENSG00000090060,PAPOLA,3,-4.3756,134,1.03585,108,0.67918,37,-1.0809,1,-5.3918,160,1.62807,14,-2.4445,64,-0.1760
ENSG00000183576,SETD3,3,-3.8523,69,0.53200,57,0.23410,28,-0.9141,1,-4.8700,63,0.42520,70,0.54716,81,0.91547
ENSG00000036530,CYP46A1,3,-4.6103,445,3.20872,78,-0.1120,95,0.21661,52,-0.7414,40,-1.2177,5,-4.1955,35,-1.4229
ENSG00000196405,EVL,3,-5.1311,411,2.16335,154,0.39157,134,0.19303,58,-1.1095,94,-0.4297,47,-1.4229,97,-0.3624
ENSG00000100811,YY1,3,-4.4059,158,1.29466,57,-0.3902,23,-1.8389,130,0.95009,105,0.67311,16,-2.2623,90,0.38541
ENSG00000197119,SLC25A29,3,-4.1633,86,0.47662,34,-0.9702,39,-0.8343,96,0.65298,151,1.74094,5,-3.5576,50,-0.4203
ENSG00000140105,WARS,3,-3.8627,146,1.85060,50,-0.0094,23,-1.2610,93,1.02747,42,-0.3094,15,-1.7521,56,0.19401
ENSG00000183092,BEGAIN,3,-3.0205,194,4.07220,22,-0.3865,38,0.54579,1,-4.0421,0,-6.2608,10,-1.5081,0,-6.9627
ENSG00000214548,MEG3,3,-6.7835,2437,3.81634,183,-1.1220,527,0.60859,269,-0.5332,33,-3.7498,63,-2.6904,43,-3.3659
ENSG00000078304,PPP2R5C,356,1.72819,109,-0.2743,164,0.37412,72,-0.9698,53,-1.3584,129,-0.0054,138,0.09890,102,-0.4179
ENSG00000197102,DYNC1H1,388,0.75240,541,1.32928,157,-0.6854,108,-1.3460,78,-1.7459,285,0.27162,155,-0.7054,293,0.32568
ENSG00000080824,HSP90AA1,8589,1.93832,5922,1.23982,932,-1.6893,1864,-0.7005,1061,-1.4955,2650,-0.1072,1125,-1.4078,2168,-0.4498
ENSG00000196663,TECPR2,3,-3.7267,151,2.10418,13,-1.8517,33,-0.5556,1,-4.7448,103,1.64839,22,-1.1306,19,-1.4433
ENSG00000156381,ANKRD9,410,3.69668,0,-8.7794,91,0.53309,44,-0.6754,1,-5.2727,15,-2.3002,57,-0.2065,22,-1.7707
ENSG00000198752,CDC42BPB,3,-4.3213,113,0.82022,79,0.22570,72,0.08102,85,0.34687,92,0.53595,46,-0.6066,50,-0.5497
ENSG00000100664,EIF5,88,-0.9629,418,1.57677,190,0.22210,131,-0.4003,176,0.10320,164,-0.0105,80,-1.1092,137,-0.3229
ENSG00000075413,MARK3,3,-3.4291,69,1.03313,97,1.64548,27,-0.5064,1,-4.4485,46,0.38612,9,-2.0339,39,0.11424
ENSG00000166165,CKB,3235,2.01024,1370,0.46980,2578,1.56937,905,-0.2141,104,-3.4235,729,-0.5798,165,-2.7454,271,-2.1333
ENSG00000126214,KLC1,3,-6.3327,1440,3.16180,161,-0.8414,107,-1.5507,187,-0.6105,124,-1.3209,299,0.12426,246,-0.2044
ENSG00000256053,COA8,3,-3.7763,81,0.87946,88,1.02809,30,-0.7414,83,0.92790,43,-0.1706,64,0.49960,26,-0.9671
ENSG00000100711,ZFYVE21,3,-3.5932,52,0.37417,120,1.82995,45,0.16330,1,-4.6041,44,0.12705,10,-2.0443,44,0.10081
ENSG00000156411,ATP5MPL,923,1.68281,445,0.40853,287,-0.2886,143,-1.4448,170,-1.0944,419,0.35097,196,-0.8778,325,-0.1026
ENSG00000203485,INF2,3,-6.2209,304,0.27122,96,-1.4919,85,-1.7895,206,-0.3448,628,1.85303,106,-1.3475,339,0.50801
ENSG00000184990,SIVA1,3,-3.8853,38,-0.4384,77,0.67522,31,-0.8419,49,-0.0506,87,1.02905,21,-1.3409,67,0.49537
ENSG00000142208,AKT1,3,-3.7553,87,1.04110,87,1.02646,25,-0.9865,11,-2.0760,64,0.58218,12,-1.9906,65,0.61984
ENSG00000099814,CEP170B,3,-3.2488,100,1.92724,40,0.30947,62,1.25668,24,-0.4928,0,-6.4871,62,1.05625,2,-3.7729
ENSG00000179364,PACS2,50,-1.9308,117,-0.6579,70,-1.4279,47,-2.1300,173,-0.0507,427,1.78009,91,-1.0433,260,0.68720
ENSG00000182979,MTA1,3,-3.3919,67,1.01454,31,-0.2527,26,-0.5237,15,-1.3548,42,0.28482,34,-0.0981,55,0.77187
ENSG00000182809,CRIP2,503,1.88303,276,0.79707,133,-0.3715,58,-1.7221,281,0.82711,40,-2.2974,39,-2.1939,216,0.44565
ENSG00000170113,NIPA1,3,-4.4336,165,1.33423,31,-1.3068,21,-2.0412,3,-4.6334,163,1.57506,42,-0.8683,102,0.58226
ENSG00000182636,NDN,3,-4.2259,209,2.06024,109,0.86626,16,-2.1482,1,-5.2418,109,0.99895,49,-0.4095,42,-0.7284
ENSG00000128739,SNRPN,342,0.43444,766,1.86280,275,0.08667,86,-1.7990,259,-0.0117,261,0.00131,211,-0.3337,161,-0.8097
ENSG00000224078,SNHG14,359,0.97485,693,2.21224,131,-0.6466,170,-0.2738,109,-0.9269,109,-0.9957,138,-0.5660,98,-1.1631
ENSG00000114062,UBE3A,238,2.24162,135,1.16141,26,-1.4236,31,-1.2680,1,-5.3033,56,-0.3061,81,0.31335,40,-0.8417
ENSG00000166206,GABRB3,3,-3.5370,266,3.91566,13,-1.6669,34,-0.2540,41,0.03386,0,-6.7733,39,-0.0238,3,-3.6034
ENSG00000186297,GABRA5,3,-3.5471,284,4.13497,17,-1.3083,28,-0.6037,51,0.37173,0,-6.7834,29,-0.4761,0,-5.7180
ENSG00000034053,APBA2,3,-4.3968,278,2.41902,69,-0.0743,48,-0.6750,1,-5.4129,114,0.85949,17,-2.1573,50,-0.6204
ENSG00000104067,TJP1,3,-5.1902,17,-2.9885,152,0.30936,37,-1.9637,210,0.84063,228,1.15100,55,-1.2716,206,0.93785
ENSG00000166912,MTMR10,3,-4.5248,1,-5.5039,68,-0.2260,23,-1.9985,94,0.27535,214,2.11312,83,0.08132,73,-0.1357
ENSG00000169926,KLF13,3,-3.8882,83,0.79870,49,-0.0399,23,-1.3128,1,-4.9059,105,1.41831,42,-0.3012,62,0.37195
ENSG00000166922,SCG5,3,-4.7158,351,2.44239,45,-1.0612,24,-2.1209,1,-5.6986,194,1.52971,41,-1.2071,57,-0.7676
ENSG00000134153,EMC7,3,-3.7891,76,0.76246,118,1.53910,26,-0.9708,27,-0.8758,96,1.38779,0,-5.7502,26,-1.0072
ENSG00000128463,EMC4,27,-1.8247,179,1.11677,114,0.36569,35,-1.5589,93,0.03700,186,1.41259,46,-1.0571,49,-1.0087
ENSG00000182117,NOP10,3,-4.1355,96,0.76209,108,0.95887,22,-1.5971,108,0.95718,117,1.29340,9,-2.7826,29,-1.1920
ENSG00000166068,SPRED1,3,-4.0848,172,1.87260,137,1.43874,29,-1.1509,1,-5.1019,52,-0.1920,25,-1.2707,69,0.31281
ENSG00000140319,SRP14,1640,2.40453,440,0.03538,611,0.56710,152,-1.6948,203,-1.1570,400,-0.1288,146,-1.6439,295,-0.6404
ENSG00000137824,RMDN3,3,-3.7329,115,1.56458,33,-0.4810,31,-0.6642,1,-4.7510,77,0.99786,44,-0.0410,44,-0.0694
ENSG00000187446,CHP1,45,-0.0589,181,2.42444,80,0.87989,27,-0.8802,1,-4.7780,2,-4.7128,12,-2.0075,68,0.68825
ENSG00000247556,OIP5-AS1,3,-5.5503,547,2.15483,150,-0.1137,133,-0.3300,211,0.43829,119,-0.5111,88,-0.9310,133,-0.3226
ENSG00000137815,RTF1,3,-3.9480,258,2.97735,35,-0.6279,67,0.43282,1,-4.9569,16,-1.8597,14,-2.0053,51,-0.0545
ENSG00000092445,TYRO3,3,-4.4723,208,1.71285,41,-0.9664,49,-0.7426,55,-0.5183,130,1.00657,29,-1.4695,73,-0.0777
ENSG00000166887,VPS39,3,-3.3891,95,1.65908,37,0.05518,29,-0.3483,28,-0.4060,46,0.44906,0,-7.6993,40,0.20918
ENSG00000092529,CAPN3,52,-1.1962,8,-3.7990,20,-2.5843,12,-3.4924,23,-2.3874,421,3.24043,86,-0.4285,93,-0.3332
ENSG00000103994,ZNF106,3,-3.7956,133,1.75546,35,-0.4931,50,0.08419,1,-4.8066,54,0.23950,74,0.71172,34,-0.5557
ENSG00000128881,TTBK2,3,-3.7283,232,3.08825,29,-0.6628,26,-0.9286,49,0.11725,28,-0.7810,3,-4.0494,38,-0.3258
ENSG00000166963,MAP1A,42,-3.5368,1516,2.11938,394,-0.2235,536,0.29510,183,-1.3978,450,-0.0174,242,-0.9722,326,-0.5682
ENSG00000167004,PDIA3,134,0.63380,167,1.00373,131,0.59742,28,-1.8602,88,-0.0471,127,0.61071,20,-2.2743,74,-0.3588
ENSG00000140264,SERF2,4874,2.59119,438,-1.5132,937,-0.3589,306,-2.1626,819,-0.5672,1105,-0.1111,712,-0.7825,1177,-0.0009
ENSG00000166734,CASC4,616,2.83710,165,0.33117,106,-0.3619,52,-1.5266,81,-0.7810,118,-0.2183,37,-1.9590,64,-1.2172
ENSG00000104131,EIF3J,3,-4.6445,68,-0.3572,51,-0.7896,47,-0.9857,189,1.32139,162,1.22170,49,-0.8637,82,-0.0706
ENSG00000166710,B2M,231,-2.4798,187,-2.7852,1307,0.14558,237,-2.5681,2445,1.19521,890,-0.5009,229,-2.4927,3235,2.12885
ENSG00000171766,GATM,3,-5.8890,80,-1.4322,417,1.19346,134,-0.7056,82,-1.3902,430,1.48647,94,-1.1794,217,0.11302
ENSG00000128951,DUT,335,2.28169,54,-0.8354,80,-0.2372,37,-1.5011,7,-3.7121,133,0.66295,15,-2.7279,95,0.04078
ENSG00000255302,EID1,707,2.06607,335,0.70035,159,-0.4847,99,-1.2927,46,-2.3460,276,0.43231,110,-1.0522,142,-0.7150
ENSG00000138593,SECISBP2L,3,-5.6870,125,-0.5379,69,-1.4330,23,-3.1508,54,-1.7877,493,2.20362,139,-0.3811,261,0.72184
ENSG00000138592,USP8,161,1.09067,145,0.91207,63,-0.4268,70,-0.2915,68,-0.3034,63,-0.4758,18,-2.3200,96,0.26529
ENSG00000104093,DMXL2,3,-3.7439,258,3.35488,60,0.42607,47,0.05095,1,-4.7624,0,-6.7096,12,-1.9964,38,-0.3205
ENSG00000104112,SCG3,3,-5.4725,412,1.69928,710,2.87030,186,0.35530,1,-6.4868,10,-4.0737,53,-1.6154,53,-1.7210
ENSG00000128872,TMOD2,22,-2.0488,212,1.48859,184,1.22923,85,-0.0466,83,-0.0901,71,-0.3724,37,-1.3336,58,-0.7080
ENSG00000069966,GNB5,3,-3.3165,199,3.46923,54,0.75409,54,0.84984,1,-4.3369,0,-6.5548,0,-7.6398,5,-3.0301
ENSG00000197535,MYO5A,3,-4.0560,264,2.84159,52,-0.1531,46,-0.3802,1,-5.0730,28,-1.1626,21,-1.5211,69,0.35422
ENSG00000128989,ARPP19,3,-7.3238,2795,3.09803,289,-0.9963,324,-0.8877,346,-0.7209,334,-0.8386,321,-0.8364,492,-0.1969
ENSG00000260916,CCPG1,193,2.05495,14,-2.1208,68,0.21991,35,-0.8589,5,-3.6619,102,1.03578,27,-1.2034,35,-0.8753
ENSG00000140262,TCF12,3,-4.0914,27,-1.1620,77,0.43410,15,-2.1792,32,-0.9239,144,1.86015,53,-0.1478,66,0.22528
ENSG00000255529,POLR2M,170,1.50310,113,0.78766,55,-0.3696,20,-2.0205,3,-4.6364,106,0.77911,19,-1.9620,78,0.19747
ENSG00000137845,ADAM10,3,-3.6986,76,0.87026,50,0.19945,17,-1.5315,1,-4.7167,83,1.19311,33,-0.4785,63,0.62892
ENSG00000128923,MINDY2,3,-3.9624,17,-1.7593,50,-0.1163,56,0.09316,1,-4.9798,106,1.34202,22,-1.3643,85,0.86381
ENSG00000137776,SLTM,244,1.44476,45,-1.2670,90,-0.2210,40,-1.5464,112,0.12698,117,0.21491,97,-0.0976,118,0.23632
ENSG00000140307,GTF2A2,3,-3.7734,59,0.37019,57,0.30759,24,-1.1157,25,-0.9353,93,1.32805,20,-1.3201,59,0.41705
ENSG00000129003,VPS13C,182,1.83156,102,0.78458,26,-1.3433,27,-1.3846,1,-5.2109,98,0.83267,2,-4.7384,64,0.02329
ENSG00000171914,TLN2,3,-3.8647,319,3.76987,26,-1.0122,33,-0.6946,1,-4.8825,43,-0.2496,17,-1.6600,15,-1.8867
ENSG00000140416,TPM1,73,-0.6152,122,0.18155,90,-0.2972,33,-1.9053,556,3.10766,52,-1.2176,60,-0.9279,63,-0.9137
ENSG00000185088,RPS27L,1239,3.55928,70,-1.6546,207,-0.0077,31,-2.9916,153,-0.4724,147,-0.5832,57,-1.9560,101,-1.1854
ENSG00000103657,HERC1,3,-3.6059,129,1.95349,72,0.88216,32,-0.4436,1,-4.6232,75,1.11017,0,-6.3689,20,-1.2188
ENSG00000028528,SNX1,3,-3.9244,63,0.30608,27,-0.9977,17,-1.8250,74,0.56927,122,1.73782,41,-0.3816,43,-0.3263
ENSG00000157734,SNX22,3,-4.0092,3,-4.1238,21,-1.4770,15,-2.1030,78,0.54524,144,1.99917,11,-2.4481,88,0.86750
ENSG00000166794,PPIB,180,0.54345,89,-0.5614,160,0.35933,55,-1.3785,133,0.05900,254,1.33238,40,-1.7485,95,-0.5117
ENSG00000180304,OAZ2,3,-4.9427,207,1.11330,142,0.48004,43,-1.4509,47,-1.2379,192,1.15367,45,-1.2867,122,0.26221
ENSG00000074696,HACD3,257,1.66238,172,0.93932,189,1.10414,36,-1.6183,103,0.09046,113,0.27628,5,-4.3186,21,-2.3793
ENSG00000103769,RAB11A,710,3.19898,191,0.56413,130,-0.0551,47,-1.7090,79,-0.8210,51,-1.5784,18,-2.9923,78,-0.9092
ENSG00000169032,MAP2K1,3,-3.7402,206,2.77156,88,1.07170,16,-1.7038,6,-3.0431,39,-0.2938,13,-1.8770,40,-0.2513
ENSG00000174444,RPL4,1084,0.21266,445,-1.1659,422,-1.2446,216,-2.3612,1008,0.09593,1226,0.46618,1088,0.21870,1754,1.18631
ENSG00000169018,FEM1B,192,1.18423,227,1.48617,87,-0.1147,47,-1.1566,84,-0.1772,119,0.41976,24,-2.0295,44,-1.2308
ENSG00000103647,CORO2B,223,1.75600,105,0.43264,69,-0.2395,24,-1.9327,1,-5.5580,147,1.16914,7,-3.5371,67,-0.3142
ENSG00000140350,ANP32A,369,1.80449,159,0.32857,50,-1.4351,40,-1.8969,172,0.45938,119,-0.1485,100,-0.4044,128,-0.0229
ENSG00000137818,RPLP1,3960,0.14640,833,-2.2226,2125,-0.8239,1004,-2.0617,3252,-0.1662,4102,0.22704,5242,0.60331,7060,1.30998
ENSG00000166173,LARP6,3,-5.3369,141,0.02100,56,-1.3742,26,-2.6346,2,-5.8423,393,2.24683,109,-0.3706,189,0.56074
ENSG00000066933,MYO9A,3,-3.2917,124,2.31679,29,-0.2035,38,0.22327,1,-4.3091,33,-0.0226,0,-5.5756,34,0.02929
ENSG00000067225,PKM,2775,3.00587,1193,1.24350,512,-0.1574,248,-1.3563,39,-3.9537,324,-0.9328,60,-3.3463,250,-1.3429
ENSG00000067141,NEO1,23,-1.4066,63,0.12001,42,-0.5216,18,-1.8580,1,-5.1073,142,1.82241,31,-0.9917,81,0.59958
ENSG00000156642,NPTN,3,-4.6959,575,3.81740,89,0.00028,25,-2.0440,68,-0.4216,37,-1.4302,4,-4.3628,58,-0.7239
ENSG00000067221,STOML1,3,-3.6911,217,2.98466,41,-0.1342,46,0.06081,1,-4.7094,52,0.28933,16,-1.4972,6,-2.9891
ENSG00000103653,CSK,3,-3.4152,40,0.16128,27,-0.4531,32,-0.2302,1,-4.4268,72,1.32551,47,0.38520,37,0.03001
ENSG00000178802,MPI,3,-3.4114,91,1.54507,56,0.68731,33,-0.1890,1,-4.4310,75,1.40298,3,-3.5776,16,-1.3555
ENSG00000178741,COX5A,878,3.06536,142,-0.3215,204,0.24948,62,-1.6886,14,-3.7638,113,-0.7311,57,-1.7001,139,-0.3983
ENSG00000198794,SCAMP5,3,-5.3063,699,3.12762,146,0.10984,157,0.25715,10,-3.8825,48,-1.6793,45,-1.6601,91,-0.6832
ENSG00000117906,RCN2,75,0.05029,177,1.49924,181,1.53188,41,-0.9551,1,-5.4254,96,0.50579,12,-2.7169,40,-0.9763
ENSG00000140391,TSPAN3,1032,1.82334,481,0.47189,463,0.41103,181,-1.1332,249,-0.5699,407,0.22685,153,-1.3033,195,-1.0158
ENSG00000169783,LINGO1,3,-4.7163,627,4.08419,59,-0.6673,80,-0.2043,54,-0.7933,14,-2.9166,15,-2.6744,23,-2.1519
ENSG00000166411,IDH3A,214,2.07855,144,1.32440,36,-0.9058,21,-1.7978,123,1.04509,27,-1.4255,24,-1.5295,40,-0.8304
ENSG00000103740,ACSBG1,3,-3.8170,18,-1.4967,228,2.88976,84,1.05811,69,0.58149,13,-2.0844,2,-4.6659,8,-2.7098
ENSG00000140403,DNAJA4,325,2.90178,191,1.74766,32,-1.1743,25,-1.6432,3,-4.3217,50,-0.5289,12,-2.6295,21,-1.8592
ENSG00000041357,PSMA4,54,-0.7431,275,1.99685,86,-0.0263,35,-1.4906,60,-0.5804,103,0.29833,8,-3.4150,101,0.25033
ENSG00000185787,MORF4L1,1369,1.73371,773,0.71589,326,-0.6587,187,-1.5958,597,0.29016,622,0.40165,186,-1.5032,305,-0.8269
ENSG00000103811,CTSH,3,-4.3494,13,-2.4541,279,2.49507,56,-0.3770,25,-1.5746,67,-0.0759,17,-2.1307,93,0.51996
ENSG00000058335,RASGRF1,3,-3.8585,262,3.18219,11,-2.2851,22,-1.2934,45,-0.1501,75,0.75479,0,-7.6362,16,-1.8453
ENSG00000086666,ZFAND6,3,-3.3593,96,1.71077,70,1.14135,25,-0.5709,1,-4.3793,61,1.02923,28,-0.3366,8,-2.3165
ENSG00000172379,ARNT2,3,-4.8148,364,2.37451,151,0.72043,87,-0.1841,12,-3.1081,102,0.09912,60,-0.7246,47,-1.1832
ENSG00000182774,RPS17,743,0.38900,261,-1.2383,309,-0.9806,198,-1.7511,514,-0.1981,628,0.13275,663,0.20525,1135,1.30170
ENSG00000166503,HDGFL3,3,-4.4833,183,1.45767,123,0.77080,49,-0.7505,1,-5.4993,112,0.69614,77,0.01258,67,-0.2323
ENSG00000140600,SH3GL3,3,-4.9566,111,0.06905,4,-4.7933,21,-2.5223,32,-1.8332,241,1.64542,133,0.35420,182,1.01747
ENSG00000073417,PDE8A,96,0.54492,2,-5.0911,40,-0.8110,9,-3.1584,1,-5.3374,234,2.85809,43,-0.7300,43,-0.7715
ENSG00000140538,NTRK3,3,-3.5285,215,3.26670,59,0.64084,28,-0.5715,11,-1.8799,23,-0.9249,42,0.10174,1,-4.8098
ENSG00000181991,MRPS11,3,-3.5599,56,0.53133,38,-0.0816,33,-0.3631,94,1.40289,52,0.45387,9,-2.2492,37,-0.1322
ENSG00000140545,MFGE8,3,-4.7008,0,-9.2222,154,0.89711,53,-0.8663,410,2.83307,58,-0.7323,27,-1.7990,83,-0.1345
ENSG00000140526,ABHD2,177,1.31697,128,0.75573,155,1.08644,72,-0.1983,109,0.48546,34,-1.3820,2,-4.8982,50,-0.7887
ENSG00000157823,AP3S2,3,-3.3796,34,-0.0649,51,0.56330,30,-0.3155,1,-4.3994,98,2.13329,1,-4.4159,23,-0.7053
ENSG00000259291,ZNF710-AS1,3,-3.3026,45,0.45681,77,1.37821,35,0.05314,1,-4.3224,54,0.85581,12,-1.5347,28,-0.3275
ENSG00000182054,IDH2,303,1.92343,110,0.15281,144,0.59077,74,-0.5018,1,-5.8752,98,-0.0352,61,-0.7639,67,-0.6656
ENSG00000185043,CIB1,428,3.05244,24,-1.9201,113,0.45143,34,-1.5002,1,-5.6486,127,0.72793,9,-3.2488,21,-2.1957
ENSG00000182768,NGRN,296,0.73913,408,1.29200,380,1.16703,142,-0.4843,29,-2.8141,142,-0.4767,98,-1.0024,145,-0.4423
ENSG00000196547,MAN2A2,3,-4.2694,79,0.27522,43,-0.6487,32,-1.1705,11,-2.7077,207,2.54938,20,-1.8241,47,-0.5833
ENSG00000185518,SV2B,3,-4.3976,508,4.12326,24,-1.6533,29,-1.4885,131,0.97777,21,-1.9766,8,-3.1898,10,-3.0088
ENSG00000176463,SLCO3A1,3,-3.9829,77,0.57080,11,-2.4010,10,-2.5667,2,-4.6338,172,2.59610,11,-2.4168,64,0.29252
ENSG00000272888,LINC01578,545,1.82084,117,-0.7523,95,-1.0694,40,-2.4496,49,-2.0426,307,0.91158,91,-1.1326,246,0.47694
ENSG00000173575,CHD2,3,-3.8532,90,0.98245,45,-0.1558,45,-0.1507,17,-1.6284,68,0.57269,17,-1.5818,73,0.71239
ENSG00000182175,RGMA,213,2.19296,96,0.73377,141,1.38928,62,0.03312,1,-5.1765,27,-1.3574,21,-1.6390,12,-2.5266
ENSG00000182253,SYNM,3,-4.2460,60,-0.1399,33,-1.0590,12,-2.6764,53,-0.3073,135,1.44440,75,0.22304,99,0.77867
ENSG00000068305,MEF2A,3,-3.3816,191,3.21550,39,0.14747,21,-0.8614,7,-2.3916,18,-1.0866,0,-7.7039,37,0.04335
ENSG00000161981,SNRNP25,3,-3.6725,112,1.58443,80,1.00005,41,-0.1019,1,-4.6909,35,-0.3810,51,0.23345,40,-0.1332
ENSG00000188536,HBA2,437,-5.4339,0,-16.807,124,-7.2500,69,-8.2484,188821,11.3795,0,-14.389,5,-11.699,0,-15.920
ENSG00000206172,HBA1,121,-5.3012,8,-9.0898,26,-7.5021,15,-8.4567,47887,11.3016,0,-13.539,0,-12.347,0,-14.239
ENSG00000167930,FAM234A,101,0.03505,42,-1.3022,44,-1.2210,20,-2.5214,45,-1.2117,280,2.25349,16,-2.7277,119,0.33524
ENSG00000242173,ARHGDIG,3,-5.4647,534,2.23248,107,-0.5468,97,-0.7591,214,0.55532,90,-0.8663,133,-0.2071,151,-0.0038
