Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000101596,SMCHD1,3,-2.4319,31,0.93553,17,-0.0304,18,0.06788,6,-1.5972,19,0.16331,25,0.60910,18,0.07123
ENSG00000101577,LPIN2,3,-3.4209,51,0.63115,44,0.44869,30,-0.2159,38,0.15025,41,0.30622,44,0.39517,9,-1.9577
ENSG00000101608,MYL12A,43,1.04403,9,-1.3267,8,-1.7160,13,-0.8232,9,-1.4486,11,-1.1876,98,2.71505,18,-0.3236
ENSG00000118680,MYL12B,246,0.03251,318,0.44780,318,0.51223,144,-0.8019,249,0.05103,209,-0.2535,295,0.32149,109,-1.2345
ENSG00000170579,DLGAP1,68,-1.4937,344,1.08091,187,0.06470,198,0.14571,242,0.47636,255,0.65126,46,-2.0856,24,-3.0039
ENSG00000263753,LINC00667,78,1.17966,31,-0.3681,32,-0.3120,25,-0.6673,39,0.00465,42,0.15154,27,-0.5610,38,-0.0163
ENSG00000082397,EPB41L3,6,-4.4132,260,1.18508,117,-0.1657,107,-0.2919,163,0.37869,161,0.41444,52,-1.3942,143,0.16776
ENSG00000173482,PTPRM,3,-3.7649,61,0.53587,45,0.03053,45,0.05411,40,-0.1357,70,0.88845,54,0.32867,6,-2.8056
ENSG00000206418,RAB12,52,0.97372,36,0.36610,33,0.23004,27,-0.1362,47,0.78947,19,-0.7517,12,-1.3470,13,-1.2436
ENSG00000178127,NDUFV2,105,-0.4987,159,0.16721,183,0.44581,134,-0.1131,110,-0.4208,171,0.31599,147,0.03641,75,-0.9978
ENSG00000101745,ANKRD12,377,1.07329,154,-0.4069,104,-1.0882,189,-0.0826,194,-0.0345,281,0.65856,80,-1.3921,222,0.17653
ENSG00000017797,RALBP1,293,1.86466,75,-0.4676,64,-0.7875,58,-0.8521,109,0.11379,122,0.34661,43,-1.2994,62,-0.7661
ENSG00000168461,RAB31,120,1.05013,23,-1.5473,44,-0.6333,72,0.19478,32,-1.0565,50,-0.4383,112,0.92496,92,0.59876
ENSG00000101558,VAPA,232,0.06254,323,0.60605,227,0.03218,172,-0.4105,254,0.21273,216,-0.0595,196,-0.2018,167,-0.4547
ENSG00000154856,APCDD1,3,-3.9470,21,-1.3234,37,-0.5067,44,-0.1986,26,-0.9922,33,-0.6840,162,2.10472,101,1.18359
ENSG00000134265,NAPG,3,-4.5531,122,0.78685,115,0.80709,68,-0.1711,70,-0.1291,98,0.47463,29,-1.4421,38,-1.0491
ENSG00000141404,GNAL,3,-4.4769,49,-0.5912,185,2.07765,53,-0.4657,78,0.13021,27,-1.5758,103,0.58635,6,-3.5098
ENSG00000255112,CHMP1B,102,0.25916,83,-0.0728,112,0.47001,45,-0.9955,100,0.22865,73,-0.3100,124,0.59122,44,-1.0572
ENSG00000154889,MPPE1,3,-2.5904,23,0.26846,32,0.96880,13,-0.6422,19,0.00719,20,0.02829,19,-0.0008,12,-0.6697
ENSG00000141385,AFG3L2,5,-3.0669,49,0.26056,46,0.17761,41,0.00376,54,0.43621,55,0.51734,36,-0.2180,28,-0.6212
ENSG00000134278,SPIRE1,3,-4.1461,79,0.52840,60,0.09423,67,0.24776,59,0.05481,63,0.16867,64,0.18936,53,-0.1133
ENSG00000128789,PSMG2,30,-0.4337,52,0.42029,46,0.23630,35,-0.2211,38,-0.0798,34,-0.2731,49,0.31296,37,-0.1296
ENSG00000085415,SEH1L,3,-3.7439,49,0.19787,53,0.38839,33,-0.3993,64,0.63210,57,0.52119,39,-0.1598,23,-0.9874
ENSG00000168675,LDLRAD4,16,-1.7065,73,0.64216,42,-0.2608,38,-0.4084,41,-0.2754,47,-0.0757,28,-0.8830,117,1.48137
ENSG00000177150,FAM210A,3,-2.3218,17,0.12408,13,-0.3160,10,-0.7489,17,0.12286,27,0.97210,21,0.44945,11,-0.5120
ENSG00000101654,RNMT,85,0.50921,77,0.33818,48,-0.4418,42,-0.5959,107,0.89761,86,0.61845,21,-1.6579,21,-1.6803
ENSG00000067900,ROCK1,16,-0.7441,12,-1.2273,11,-1.3795,19,-0.5328,27,7.11214,20,-0.4749,63,1.46573,66,1.55578
ENSG00000167088,SNRPD1,52,-0.3500,72,0.15944,75,0.25595,59,-0.1418,57,-0.2165,64,-0.0233,80,0.33125,52,-0.3403
ENSG00000101752,MIB1,61,0.56591,69,0.78715,29,-0.6626,38,-0.1798,40,-0.1108,59,0.59972,23,-0.9438,21,-1.0937
ENSG00000134508,CABLES1,3,-3.1182,14,-1.0942,52,1.21608,38,0.50409,37,0.45452,24,-0.2721,32,0.20456,4,-2.6659
ENSG00000101782,RIOK3,3,-2.8320,30,0.42827,20,-0.2731,15,-0.6656,36,0.74900,26,0.19821,14,-0.7256,40,0.92773
ENSG00000141458,NPC1,3,-3.0644,14,-1.0026,11,-1.4008,9,-1.6976,11,-1.2965,21,-0.4637,43,0.75548,126,2.93896
ENSG00000141447,OSBPL1A,3,-4.5850,89,0.17023,92,0.26558,62,-0.3949,43,-0.9505,126,0.88436,67,-0.2807,97,0.31351
ENSG00000154059,IMPACT,3,-2.4550,18,0.06983,18,0.07852,17,-0.0962,8,-1.2630,24,0.60805,15,-0.2630,30,0.85960
ENSG00000141380,SS18,3,-2.3806,11,-0.6353,9,-0.9893,17,-0.0136,13,-0.4118,10,-0.7763,40,1.47916,44,1.66396
ENSG00000134504,KCTD1,3,-3.6541,57,0.55812,84,1.47117,33,-0.3200,81,1.14905,18,-1.3037,26,-0.6965,2,-4.2662
ENSG00000171885,AQP4,442,0.06613,58,-2.9898,160,-1.6157,229,-0.9627,219,-1.0312,174,-1.4804,1415,2.16831,1214,1.84840
ENSG00000170558,CDH2,3,-4.2372,111,1.00791,66,0.14136,60,-0.0327,85,0.53505,65,0.13087,34,-0.8840,53,-0.2211
ENSG00000118271,TTR,146243,11.6754,4,-11.895,41,-8.7902,17,-9.8919,4,-11.858,70,-8.0144,147,-6.7892,5,-11.665
ENSG00000118276,B4GALT6,3,-3.8747,98,1.22214,36,-0.4924,50,0.07703,60,0.38596,87,1.20637,13,-1.9388,4,-3.4541
ENSG00000153339,TRAPPC8,3,-2.4937,27,0.62925,14,-0.4095,15,-0.2906,19,0.06354,24,0.55125,32,0.91379,8,-1.1694
ENSG00000141441,GAREM1,3,-2.3767,27,0.78597,9,-1.0417,10,-0.7695,26,0.72939,15,-0.1343,22,0.43734,30,0.95216
ENSG00000101746,NOL4,3,-3.2329,66,1.31234,56,1.23070,22,-0.4923,30,-0.0041,30,0.00258,7,-2.0733,1,-5.0505
ENSG00000134769,DTNA,65,-1.0876,85,-0.6797,90,-0.6545,122,-0.1258,103,-0.3841,150,0.23106,244,1.02548,220,0.84315
ENSG00000166974,MAPRE2,12,-4.4257,383,0.78311,291,0.37015,178,-0.4589,275,0.23010,295,0.39792,119,-1.0779,244,0.03585
ENSG00000186812,ZNF397,3,-2.3092,21,0.45986,8,-1.2120,8,-1.0319,15,-0.1314,17,0.16062,17,0.05382,46,1.82632
ENSG00000172466,ZNF24,102,1.58605,23,-0.8807,23,-0.9697,24,-0.7979,34,-0.2599,31,-0.4802,36,-0.1631,78,1.10146
ENSG00000141429,GALNT1,3,-3.1568,52,0.97510,16,-0.9985,26,-0.1362,33,0.22199,40,0.61563,26,-0.1437,35,0.32699
ENSG00000141428,C18orf21,3,-2.1937,25,0.85698,24,0.95475,12,-0.2512,5,-1.6189,10,-0.6485,27,1.01753,6,-1.3821
ENSG00000141425,RPRD1A,41,-1.6992,193,0.70230,101,-0.3962,120,-0.0775,168,0.46250,189,0.77775,68,-0.9575,91,-0.5182
ENSG00000141424,SLC39A6,8,-2.2502,60,0.82810,29,-0.4211,32,-0.2021,37,0.02977,41,0.23295,31,-0.2556,56,0.69996
ENSG00000134759,ELP2,3,-3.6096,61,0.70469,51,0.49944,28,-0.5219,44,0.19672,46,0.27190,33,-0.2767,30,-0.4365
ENSG00000134775,FHOD3,3,-3.5474,72,1.07328,33,-0.2326,37,-0.0270,57,0.66523,63,0.98854,10,-1.9273,6,-2.6361
ENSG00000134779,TPGS2,3,-4.8295,136,0.63737,91,-0.0068,88,-0.0646,105,0.21807,126,0.59058,89,-0.0554,63,-0.5861
ENSG00000101489,CELF4,3,-6.1778,273,0.25034,312,0.54238,226,-0.0526,582,1.57386,243,0.07254,102,-1.2764,40,-2.6438
ENSG00000078142,PIK3C3,14,-1.2525,38,0.27868,31,-0.0813,26,-0.3601,38,0.25793,36,0.21674,29,-0.1531,43,0.46058
ENSG00000152214,RIT2,3,-2.1177,32,1.38312,8,-0.9614,17,0.34197,10,-0.4551,28,1.40741,1,-3.2388,3,-1.9590
ENSG00000132872,SYT4,3,-6.1018,539,1.52725,102,-1.3024,199,-0.1741,304,0.51354,448,1.43401,56,-2.0933,19,-3.6639
ENSG00000141469,SLC14A1,3,-3.2505,14,-1.1455,11,-1.6923,26,-0.2261,25,-0.3427,29,-0.0784,70,1.39996,88,1.83123
ENSG00000152234,ATP5F1A,136,-1.6194,593,0.68736,546,0.63292,337,-0.2343,345,-0.1967,470,0.34384,306,-0.3862,156,-1.4125
ENSG00000152242,C18orf25,3,-2.4538,28,0.72624,16,-0.1280,17,-0.0272,13,-0.4173,23,0.46198,25,0.58084,11,-0.6790
ENSG00000141622,RNF165,3,-2.9057,25,0.06354,37,0.83812,22,-0.1585,35,0.60443,30,0.39988,20,-0.3208,1,-3.8398
ENSG00000101638,ST8SIA5,3,-3.4646,75,1.24384,40,0.23666,21,-0.7843,43,0.29057,53,0.76213,13,-1.5325,14,-1.4458
ENSG00000078043,PIAS2,3,-3.2973,33,0.07521,40,0.43956,37,0.25531,44,0.51502,44,0.62335,6,-2.3213,24,-0.4148
ENSG00000167220,HDHD2,3,-3.9790,74,0.61506,49,-0.0689,58,0.21685,58,0.22485,57,0.19255,39,-0.4307,65,0.39461
ENSG00000134049,IER3IP1,4,-3.0028,48,0.46865,43,0.32868,23,-0.6973,40,0.16460,41,0.26036,53,0.64002,22,-0.7692
ENSG00000175387,SMAD2,89,0.76753,59,0.08733,47,-0.2926,42,-0.4216,66,0.28794,59,0.09744,30,-0.9478,58,0.06782
ENSG00000134030,CTIF,61,-0.1178,106,0.78272,59,-0.1996,79,0.29055,79,0.28218,65,-0.0215,52,-0.3805,35,-0.9913
ENSG00000101665,SMAD7,3,-2.3196,23,0.61386,12,-0.4206,14,-0.2549,13,-0.2842,25,0.83273,8,-1.0364,24,0.63615
ENSG00000141627,DYM,3,-2.8128,28,0.32834,25,0.19008,27,0.26792,26,0.20061,27,0.35470,18,-0.3168,19,-0.2634
ENSG00000177576,C18orf32,41,-2.2832,153,-0.3002,227,0.37461,163,-0.2032,142,-0.4202,168,-0.1775,273,0.63786,291,0.74525
ENSG00000265681,RPL17,1903,1.17986,530,-0.9033,809,-0.2771,735,-0.3979,639,-0.6174,652,-0.6447,1103,0.24885,1627,0.90277
ENSG00000167315,ACAA2,142,1.94836,13,-1.8962,18,-1.5949,34,-0.4874,29,-0.7502,32,-0.6314,96,1.20314,55,0.24557
ENSG00000141644,MBD1,46,0.29995,53,0.52676,45,0.29311,36,-0.0747,32,-0.2544,36,-0.0908,28,-0.4641,23,-0.7521
ENSG00000154832,CXXC1,3,-2.6960,19,-0.1647,22,0.06834,12,-0.8251,30,0.59523,20,-0.0352,40,1.06717,20,-0.0395
ENSG00000141639,MAPK4,3,-3.1779,17,-0.8071,54,1.21081,26,-0.1522,10,-1.6182,22,-0.4562,52,0.94082,31,0.09154
ENSG00000134042,MRO,3,-3.1109,13,-1.1054,17,-0.8260,31,0.17998,19,-0.5989,28,0.00261,61,1.32033,61,1.31833
ENSG00000082212,ME2,3,-3.3493,40,0.32756,44,0.53555,22,-0.5931,36,0.14190,35,0.13556,37,0.17723,31,-0.0656
ENSG00000141646,SMAD4,3,-3.1017,38,0.51488,21,-0.4491,25,-0.1579,33,0.30510,26,-0.1177,42,0.67288,41,0.62637
ENSG00000176624,MEX3C,3,-2.2659,29,1.01835,15,-0.0454,12,-0.4339,14,-0.1005,13,-0.3101,30,1.06583,11,-0.5117
ENSG00000187323,DCC,3,-2.7672,62,1.81236,20,-0.1850,18,-0.3226,17,-0.3817,33,0.79319,10,-1.1971,3,-2.9367
ENSG00000134046,MBD2,158,2.82963,17,-1.1286,15,-1.4349,19,-0.9686,20,-0.8817,31,-0.2459,32,-0.1423,17,-1.0925
ENSG00000041353,RAB27B,3,-3.6690,63,0.69111,38,-0.1425,33,-0.3495,57,0.52065,79,1.32492,19,-1.1612,1,-4.6357
ENSG00000196628,TCF4,256,0.10804,314,0.44269,124,-1.1150,259,0.12934,181,-0.4439,408,1.04808,182,-0.4357,138,-0.8566
ENSG00000091164,TXNL1,3,-5.0477,161,0.67749,139,0.48656,97,-0.1539,157,0.63447,123,0.25655,60,-0.9026,66,-0.7402
ENSG00000091157,WDR7,3,-4.8406,173,1.04448,110,0.32748,81,-0.2108,146,0.75618,113,0.36651,44,-1.1373,31,-1.6825
ENSG00000177511,ST8SIA3,3,-4.7812,181,1.05074,129,0.53630,77,-0.3623,167,0.90568,103,0.11440,54,-0.9058,21,-2.3076
ENSG00000066926,FECH,53,1.32122,29,0.28895,18,-0.5531,22,-0.1517,18,-0.4534,19,-0.4276,19,-0.3663,28,0.23339
ENSG00000134440,NARS,3,-5.1991,203,0.88870,127,0.12486,86,-0.5128,106,-0.1717,189,0.89832,79,-0.6306,77,-0.6693
ENSG00000049759,NEDD4L,3,-4.8362,161,0.92878,89,-0.0634,108,0.25871,126,0.51412,135,0.71811,51,-0.9048,24,-2.0143
ENSG00000074657,ZNF532,3,-3.4733,46,0.38745,30,-0.3010,25,-0.5273,27,-0.4120,39,0.16009,53,0.65244,64,0.97090
ENSG00000166562,SEC11C,130,-0.5326,189,0.04994,238,0.49181,139,-0.4353,124,-0.6131,134,-0.5401,258,0.56112,246,0.48032
ENSG00000074695,LMAN1,3,-2.7636,6,-1.8619,24,0.19578,13,-0.8336,15,-0.5931,31,0.66775,18,-0.3127,53,1.49097
ENSG00000101542,CDH20,3,-3.0457,47,0.93618,22,-0.3033,18,-0.5572,23,-0.2432,26,-0.0454,45,0.86009,33,0.35015
ENSG00000176641,RNF152,3,-2.5151,42,1.37979,1,-3.9928,19,0.03376,6,-1.6889,44,1.86493,14,-0.4446,10,-0.9707
ENSG00000134444,RELCH,3,-3.2758,52,0.82885,41,0.49807,24,-0.3831,50,0.78467,34,0.17621,16,-1.0324,16,-1.0202
ENSG00000141664,ZCCHC2,3,-2.1612,20,0.50706,9,-0.8126,7,-1.0008,32,1.34453,19,0.47498,14,-0.0507,12,-0.2149
ENSG00000081913,PHLPP1,79,0.58605,33,-0.7925,60,0.16090,33,-0.7745,34,-0.7420,31,-0.9628,55,0.00376,133,1.51585
ENSG00000119537,KDSR,73,0.90464,36,-0.2660,36,-0.3048,28,-0.6299,15,-1.6165,32,-0.5124,37,-0.2079,101,1.47568
ENSG00000119541,VPS4B,3,-3.7454,58,0.48508,55,0.43352,30,-0.5513,47,0.12134,45,0.07986,26,-0.7714,68,0.73819
ENSG00000171451,DSEL,3,-2.5614,17,-0.1533,17,-0.1508,14,-0.5062,13,-0.5686,19,0.03138,10,-1.0181,60,2.00981
ENSG00000166479,TMX3,60,0.83758,66,1.01225,43,0.31609,12,-1.6744,42,0.23939,25,-0.6033,32,-0.1730,12,-1.6907
ENSG00000206052,DOK6,3,-3.8109,28,-0.7658,102,1.70563,62,0.51746,66,0.61169,32,-0.5846,17,-1.4554,7,-2.6448
ENSG00000141668,CBLN2,3,-2.4749,14,-0.3627,53,2.47881,10,-0.8750,32,0.96981,2,-3.4103,9,-1.0231,1,-3.7856
ENSG00000166342,NETO1,3,-2.7206,51,1.49205,31,0.71475,19,-0.1570,11,-1.0258,26,0.38874,14,-0.6756,0,-8.2298
ENSG00000263958,AC091138.1,3,-2.3867,8,-1.0205,31,1.23627,16,-0.0890,19,0.23545,23,0.59600,6,-1.5638,6,-1.5779
ENSG00000075336,TIMM21,82,1.55369,38,0.23257,26,-0.4028,21,-0.7368,29,-0.2248,28,-0.2671,31,-0.1110,21,-0.6781
ENSG00000166347,CYB5A,155,2.48125,31,-0.4158,29,-0.5419,23,-0.8525,15,-1.4797,20,-1.1926,40,-0.0159,40,-0.0029
ENSG00000187773,DIPK1C,3,-2.3903,11,-0.6705,3,-2.7005,21,0.31839,19,0.20622,10,-0.8939,40,1.45815,50,1.87241
ENSG00000133313,CNDP2,3,-4.9670,110,0.13471,111,0.17776,82,-0.3190,95,-0.0967,102,0.02479,124,0.33460,168,0.83824
ENSG00000150656,CNDP1,16,-1.5022,11,-2.0604,14,-1.8043,17,-1.4287,18,-1.3368,17,-1.5535,30,-0.6166,287,4.01059
ENSG00000180011,ZADH2,3,-3.1442,41,0.60554,37,0.46315,26,-0.1351,41,0.58061,29,0.01493,25,-0.2022,18,-0.7351
ENSG00000179981,TSHZ1,161,3.06826,19,-0.8395,20,-0.8273,13,-1.4604,19,-0.8264,13,-1.5036,37,0.17017,15,-1.2128
ENSG00000197971,MBP,1407,-1.9011,1077,-2.2965,571,-3.3808,1431,-1.8763,2589,-0.9855,1823,-1.6276,1004,-2.3995,36427,4.73632
ENSG00000263146,LINC01896,3,-2.8893,5,-2.2807,33,0.59220,31,0.42455,9,-1.4037,20,-0.2767,67,1.77646,17,-0.5115
ENSG00000166377,ATP9B,3,-2.7614,17,-0.4259,41,1.25484,15,-0.5624,10,-1.1153,25,0.25243,20,-0.1706,21,-0.0694
ENSG00000122490,SLC66A2,126,0.87622,82,0.17174,72,-0.0536,71,-0.0606,89,0.30332,67,-0.1745,70,-0.0930,24,-1.7163
ENSG00000226742,HSBP1L1,15,-0.1769,12,-0.5530,13,-0.4953,16,-0.0632,17,0.00531,19,0.19402,35,1.18643,12,-0.5888
ENSG00000141759,TXNL4A,123,-0.5053,206,0.31105,209,0.38202,195,0.22100,123,-0.5101,154,-0.1794,164,-0.0593,164,-0.0601
ENSG00000101546,RBFA,43,1.27609,13,-0.6567,25,0.39932,18,-0.2061,16,-0.3954,12,-0.8524,27,0.48862,10,-1.0207
ENSG00000101544,ADNP2,3,-2.3634,16,-0.0803,18,0.18904,18,0.14041,21,0.39301,16,-0.0230,20,0.30603,18,0.11344
ENSG00000105556,MIER2,3,-2.2199,19,0.34170,9,-0.7679,8,-0.8649,29,1.06097,17,0.18923,30,1.15578,9,-0.8171
ENSG00000183186,C2CD4C,120,2.18600,27,-0.4502,38,0.13214,22,-0.7281,39,0.13618,16,-1.2639,36,0.01148,2,-3.9300
ENSG00000129946,SHC2,3,-3.8662,71,0.67078,58,0.39013,49,0.05331,35,-0.4410,60,0.46627,53,0.20239,21,-1.1956
ENSG00000141933,TPGS1,3,-3.5372,24,-0.7125,54,0.69727,34,-0.1364,61,0.81364,48,0.47397,22,-0.8390,25,-0.6256
ENSG00000099804,CDC34,59,-0.5192,102,0.35070,99,0.33564,66,-0.3422,70,-0.2424,99,0.35231,61,-0.4549,66,-0.3386
ENSG00000172270,BSG,1247,1.44015,459,-0.2527,479,-0.2071,378,-0.5567,480,-0.1817,486,-0.1809,617,0.22000,270,-1.0688
ENSG00000099822,HCN2,3,-4.7197,103,0.31504,61,-0.5762,109,0.40933,84,-0.0216,128,0.78271,65,-0.4112,107,0.37127
ENSG00000099821,POLRMT,86,1.05041,36,-0.3611,34,-0.4893,32,-0.5575,39,-0.2613,60,0.51516,37,-0.3274,38,-0.3047
ENSG00000070423,RNF126,3,-3.6599,62,0.68279,47,0.26650,41,0.02062,53,0.42930,47,0.26667,38,-0.1214,22,-0.9782
ENSG00000099864,PALM,144,-0.4150,131,-0.5661,187,-0.0094,243,0.41593,189,0.00661,190,0.01951,324,0.90489,94,-1.0654
ENSG00000011304,PTBP1,84,1.98725,15,-0.8765,12,-1.3294,7,-1.9491,15,-0.9147,23,-0.3053,52,1.07100,29,0.08588
ENSG00000129951,PLPPR3,3,-4.1761,88,0.66785,57,-0.0309,95,0.79570,77,0.45672,74,0.44850,41,-0.5367,16,-1.9613
ENSG00000175221,MED16,73,0.54813,33,-0.7241,66,0.42496,30,-0.8680,68,0.43376,56,0.14083,39,-0.4691,35,-0.6144
ENSG00000198858,R3HDM4,106,1.18467,49,-0.1173,50,-0.0650,37,-0.5372,63,0.30392,40,-0.4796,59,0.18552,29,-0.8889
ENSG00000065268,WDR18,87,1.22226,51,0.32984,39,-0.1085,24,-0.8326,25,-0.7680,42,-0.0074,41,-0.0525,28,-0.6195
ENSG00000182087,TMEM259,63,-0.4475,88,0.07135,91,0.15293,73,-0.2086,67,-0.3429,82,-0.0301,114,0.50342,85,0.02556
ENSG00000099817,POLR2E,290,1.28995,145,0.11194,159,0.29175,106,-0.3920,126,-0.1121,94,-0.6342,108,-0.3550,74,-0.9356
ENSG00000167468,GPX4,404,-0.3008,444,-0.1494,623,0.45432,467,-0.0708,415,-0.2585,478,-0.0366,633,0.42472,315,-0.6845
ENSG00000118046,STK11,55,0.03510,50,-0.0872,48,-0.1768,55,0.05546,63,0.27584,62,0.27507,61,0.21919,28,-0.9856
ENSG00000099625,CBARP,114,1.26288,83,0.70963,59,0.17761,50,-0.1030,34,-0.7275,54,-0.0029,20,-1.4945,11,-2.3696
ENSG00000099624,ATP5F1D,440,0.29302,374,0.02818,318,-0.2543,336,-0.1397,391,0.10078,437,0.32225,420,0.21653,200,-0.9448
ENSG00000167470,MIDN,144,1.53955,46,-0.3831,21,-1.6901,33,-0.8652,51,-0.2203,65,0.19852,102,0.92157,37,-0.6982
ENSG00000099622,CIRBP,453,0.36918,292,-0.3332,343,-0.0893,308,-0.2534,303,-0.2753,357,-0.0207,415,0.22651,437,0.31011
ENSG00000228300,FAM174C,98,1.61319,35,-0.1412,43,0.19493,21,-0.8913,25,-0.6368,26,-0.6851,39,0.04935,27,-0.5313
ENSG00000160953,PWWP3A,37,-0.7117,68,0.25797,74,0.46174,64,0.14907,41,-0.5485,52,-0.2086,80,0.51779,39,-0.6146
ENSG00000115286,NDUFS7,29,-2.4587,117,-0.3830,173,0.27276,148,-0.0108,100,-0.6240,148,-0.0093,229,0.70384,225,0.67784
ENSG00000130005,GAMT,3,-4.9176,111,0.21277,72,-0.5157,89,-0.1388,94,-0.0581,111,0.23529,102,0.06618,209,1.29084
ENSG00000071626,DAZAP1,54,0.06015,61,0.26896,36,-0.6486,51,-0.0389,39,-0.4336,66,0.43302,53,0.01701,59,0.20528
ENSG00000115268,RPS15,1225,0.06896,561,-1.1439,891,-0.4802,1057,-0.1661,852,-0.5049,931,-0.4058,1580,0.48578,2812,1.50429
ENSG00000115266,APC2,3,-5.0413,192,0.98913,91,-0.2790,101,-0.0844,126,0.26890,104,-0.0410,121,0.20287,131,0.34000
ENSG00000119559,C19orf25,3,-3.7619,64,0.62024,45,0.04316,45,0.02921,40,-0.1404,44,0.00968,68,0.73098,40,-0.1508
ENSG00000115255,REEP6,106,2.38832,19,-0.6212,20,-0.5777,16,-0.8340,17,-0.7576,23,-0.3545,23,-0.3330,16,-0.8934
ENSG00000071655,MBD3,158,1.36905,49,-0.5826,43,-0.8578,72,0.03261,71,0.01808,59,-0.3060,95,0.48764,57,-0.3434
ENSG00000127540,UQCR11,497,-0.5733,513,-0.5248,1028,0.68936,784,0.14747,471,-0.6577,525,-0.5398,958,0.47540,827,0.23434
ENSG00000079313,REXO1,3,-3.2784,28,-0.1491,48,0.83232,40,0.39814,35,0.18965,31,-0.0184,37,0.27291,10,-1.7001
ENSG00000129911,KLF16,133,1.42061,61,0.09382,61,0.09197,38,-0.6565,61,0.08559,45,-0.4435,56,-0.0409,17,-1.8316
ENSG00000129968,ABHD17A,348,1.24351,102,-0.7728,107,-0.7699,237,0.56929,166,-0.0136,131,-0.4220,163,-0.0362,179,0.11030
ENSG00000227500,SCAMP4,3,-3.3245,27,-0.2879,31,-0.0898,20,-0.7636,27,-0.2592,37,0.22583,45,0.53405,66,1.20753
ENSG00000133275,CSNK1G2,3,-3.7908,64,0.58734,39,-0.2224,55,0.33440,68,0.69682,52,0.27129,48,0.13077,25,-0.8845
ENSG00000133243,BTBD2,20,-2.9037,169,0.28770,132,-0.1184,191,0.48941,174,0.33674,177,0.41726,159,0.19204,81,-0.8561
ENSG00000099875,MKNK2,3,-2.5863,23,0.30333,12,-0.7872,20,0.05373,21,0.10416,25,0.48594,33,0.85803,19,-0.0377
ENSG00000172081,MOB3A,3,-2.3113,19,0.29660,15,-0.1306,18,0.16932,14,-0.2056,10,-0.7629,36,1.36913,19,0.31929
ENSG00000065000,AP3D1,108,-0.2437,171,0.49061,134,0.10570,106,-0.2834,129,0.02672,151,0.32124,122,-0.0607,60,-1.1533
ENSG00000104886,PLEKHJ1,3,-4.2731,94,0.67265,69,0.17146,65,0.07541,50,-0.3356,74,0.31310,76,0.32024,50,-0.3616
ENSG00000104897,SF3A2,3,-2.4665,8,-1.1627,10,-0.9210,14,-0.4025,16,-0.1365,26,0.74512,38,1.25929,25,0.57070
ENSG00000104904,OAZ1,489,-0.4014,814,0.41532,891,0.65470,544,-0.2348,686,0.13494,630,-0.0024,487,-0.4072,245,-1.4574
ENSG00000130332,LSM7,117,0.45471,76,-0.2346,79,-0.2029,53,-0.8027,82,-0.1274,96,0.14519,131,0.63523,77,-0.2187
ENSG00000005206,SPPL2B,3,-3.0433,34,0.39330,25,-0.1059,20,-0.4550,24,-0.1710,17,-0.7209,59,1.33886,41,0.72276
ENSG00000099800,TIMM13,139,0.03176,122,-0.1693,162,0.31589,115,-0.2653,115,-0.2700,125,-0.1581,161,0.27038,137,0.00857
ENSG00000099860,GADD45B,161,2.93530,7,-2.4313,20,-0.9046,9,-2.0290,7,-2.3110,14,-1.5092,74,1.26837,21,-0.7420
ENSG00000176533,GNG7,77,-0.1346,60,-0.5325,102,0.36928,84,0.01144,80,-0.0772,56,-0.7015,76,-0.1507,145,0.90707
ENSG00000176490,DIRAS1,97,-0.3896,177,0.57542,87,-0.6282,118,-0.0941,165,0.45051,209,1.00838,85,-0.6077,14,-3.2107
ENSG00000141873,SLC39A3,7,-2.6462,46,0.15516,53,0.43332,28,-0.6349,43,0.05353,63,0.77020,39,-0.1236,24,-0.8400
ENSG00000104969,SGTA,17,-2.4194,97,0.15656,84,-0.0824,87,-0.0083,88,-0.0016,105,0.32122,95,0.12346,117,0.46643
ENSG00000172009,THOP1,101,0.48488,112,0.66437,70,-0.1236,65,-0.2177,128,0.89396,57,-0.4594,53,-0.5275,34,-1.2273
ENSG00000104964,TLE5,230,-1.4069,587,0.03705,535,-0.1253,680,0.27532,782,0.50599,709,0.39274,640,0.17588,330,-0.8640
ENSG00000088256,GNA11,3,-4.1345,38,-0.6356,100,1.10925,58,0.03794,60,0.09914,51,-0.1972,70,0.33234,37,-0.6503
ENSG00000125912,NCLN,3,-3.6494,78,1.08733,30,-0.4986,28,-0.5830,42,0.05458,55,0.58535,59,0.60961,24,-0.8091
ENSG00000161082,CELF5,3,-5.6319,235,0.62614,230,0.68865,173,0.12080,273,0.88718,190,0.31150,57,-1.5772,21,-3.0529
ENSG00000141905,NFIC,126,0.20090,60,-0.9714,72,-0.7410,106,-0.0849,107,-0.0724,97,-0.2446,174,0.73054,204,1.00855
ENSG00000129932,DOHH,3,-3.5801,37,-0.0764,38,-0.0260,20,-1.0305,26,-0.6116,51,0.50552,18,-1.1878,105,1.73876
