Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000245532,NEAT1,618,1.34467,2,-7.0916,111,-1.4057,50,-2.7104,437,0.74285,472,1.01134,279,0.01503
ENSG00000251562,MALAT1,4511,1.11276,548,-2.1778,590,-2.0695,2330,0.01787,4221,0.99678,1933,-0.3057,2325,0.01568
ENSG00000168056,LTBP3,442,1.95456,36,-2.1007,207,0.59240,64,-1.3157,191,0.45985,180,0.40621,72,-1.2462
ENSG00000173327,MAP3K11,3,-4.8815,34,-1.6391,13,-3.0251,18,-2.6781,260,1.60320,243,1.79511,93,-0.1592
ENSG00000172922,RNASEH2C,3,-3.7853,41,-0.2137,88,1.02805,23,-1.1873,22,-1.1477,86,1.15198,49,0.06221
ENSG00000172757,CFL1,236,-1.5242,1396,1.30497,647,0.01734,283,-1.3449,570,-0.1848,1026,0.88726,525,-0.3795
ENSG00000172500,FIBP,37,-0.5659,143,1.66727,59,0.14487,47,-0.2205,4,-3.5739,62,0.24113,43,-0.4142
ENSG00000175602,CCDC85B,3,-6.4057,453,0.71856,361,0.34356,240,-0.3314,136,-1.1694,285,-0.0374,400,0.67354
ENSG00000175573,C11orf68,3,-3.8471,146,1.86906,68,0.51469,42,-0.2612,26,-0.9558,67,0.54631,27,-1.0865
ENSG00000175550,DRAP1,3,-4.9071,80,-0.3954,131,0.38983,48,-1.2706,61,-0.8151,167,0.91400,143,0.68985
ENSG00000175334,BANF1,466,1.97633,74,-1.0905,131,-0.2090,24,-2.8703,148,-0.0162,237,0.85986,102,-0.7120
ENSG00000087365,SF3B2,254,1.71005,192,1.19238,138,0.63563,39,-1.4438,16,-2.5856,86,-0.1398,59,-0.8395
ENSG00000174996,KLC2,154,1.90249,142,1.74719,21,-1.3554,62,0.35888,1,-4.9109,17,-1.7791,28,-1.0534
ENSG00000174903,RAB1B,172,1.01291,187,1.16022,68,-0.4928,43,-1.2618,142,0.68748,113,0.35711,47,-1.2281
ENSG00000174871,CNIH2,3,-4.1398,234,2.42515,94,0.71212,60,0.00079,45,-0.4726,11,-2.6383,49,-0.4059
ENSG00000179292,TMEM151A,3,-5.3622,259,1.00060,18,-3.0630,29,-2.5171,1,-6.3766,412,2.34051,130,-0.1627
ENSG00000174684,B4GAT1,296,1.08324,592,2.42611,243,0.74420,117,-0.4692,2,-6.0286,112,-0.5378,33,-2.5666
ENSG00000174080,CTSF,332,1.45793,190,0.49208,262,1.03746,89,-0.7547,112,-0.3453,158,0.21935,49,-1.8202
ENSG00000239306,RBM14,3,-3.5262,88,1.32659,53,0.46256,23,-0.8695,63,0.75483,20,-1.0869,47,0.34242
ENSG00000173933,RBM4,5,-3.3518,104,1.17001,51,0.00744,33,-0.7303,68,0.45134,86,0.99110,32,-0.8675
ENSG00000173898,SPTBN2,4,-4.4443,341,2.67199,143,0.96140,124,0.83884,1,-5.5469,27,-1.7070,27,-1.8720
ENSG00000173599,PC,3,-3.4499,9,-2.0665,125,2.11156,45,0.32741,1,-4.4599,49,0.48883,28,-0.5351
ENSG00000173621,LRFN4,3,-3.6540,147,2.14842,18,-1.3091,55,0.43964,1,-4.6726,65,0.74290,22,-1.2088
ENSG00000173227,SYT12,3,-2.8289,121,3.00555,19,-0.3679,52,1.48764,1,-3.8517,0,-6.0710,6,-2.2153
ENSG00000173020,GRK2,3,-4.5823,336,2.55659,67,-0.3142,85,0.06436,78,-0.0848,85,0.06628,26,-1.9669
ENSG00000172531,PPP1CA,3,-4.4869,224,1.84312,58,-0.4499,48,-0.7793,51,-0.6265,137,1.10849,46,-0.9358
ENSG00000172508,CARNS1,3,-6.6204,11,-5.0160,10,-5.1799,24,-4.0295,92,-1.9792,1366,3.63385,274,-0.4021
ENSG00000110711,AIP,3,-4.0642,13,-2.2062,31,-0.9186,14,-2.2087,1,-5.0812,199,2.92022,52,-0.1959
ENSG00000110697,PITPNM1,377,3.32102,43,-0.7036,74,0.13672,38,-0.9569,96,0.54539,22,-1.7962,13,-2.7429
ENSG00000167797,CDK2AP2,3,-4.5164,31,-1.3974,118,0.65538,24,-1.8713,187,1.46027,156,1.32940,55,-0.6616
ENSG00000084207,GSTP1,1438,2.43876,101,-1.9694,398,0.10939,107,-1.9985,227,-0.7655,498,0.53549,237,-0.8290
ENSG00000167792,NDUFV1,505,2.26362,212,0.66094,132,-0.1089,71,-1.1321,199,0.55321,100,-0.5892,54,-1.6688
ENSG00000110717,NDUFS8,567,1.98508,181,-0.0066,177,-0.0381,69,-1.5798,129,-0.5321,208,0.24793,129,-0.6354
ENSG00000110092,CCND1,3,-4.2223,0,-8.5438,42,-0.6632,20,-1.8419,53,-0.2904,44,-0.6386,159,2.47701
ENSG00000085733,CTTN,50,-0.5419,94,0.44903,51,-0.5319,33,-1.2593,57,-0.3546,133,1.20113,67,-0.1295
ENSG00000172893,DHCR7,3,-3.6169,47,0.16897,63,0.66226,37,-0.2381,2,-4.4056,111,2.04415,17,-1.5609
ENSG00000137497,NUMA1,3,-4.7925,139,0.61118,113,0.26883,32,-1.7345,102,0.10417,249,2.02400,42,-1.4326
ENSG00000149357,LAMTOR1,3,-5.1024,132,0.18486,143,0.30876,63,-1.0412,97,-0.3044,227,1.27247,114,-0.0705
ENSG00000110200,ANAPC15,3,-3.5170,34,-0.2054,8,-2.2684,28,-0.5415,18,-1.1845,40,0.01657,77,1.60618
ENSG00000186642,PDE2A,3,-4.4645,521,4.04231,23,-1.8066,80,0.09870,72,-0.0744,0,-7.6963,18,-2.4225
ENSG00000054965,FAM168A,254,1.59338,171,0.88849,165,0.82204,35,-1.6977,39,-1.4310,122,0.36654,51,-1.2136
ENSG00000021300,PLEKHB1,12,-6.3947,258,-1.9504,445,-1.1349,245,-2.1398,347,-1.5078,1820,1.31299,1679,1.37085
ENSG00000175582,RAB6A,50,-1.2056,365,2.09178,86,-0.3882,44,-1.4873,89,-0.3432,194,1.06895,50,-1.4039
ENSG00000175575,PAAF1,3,-3.9189,28,-0.9316,30,-0.8365,19,-1.5848,12,-2.1966,69,0.52227,107,1.75315
ENSG00000214517,PPME1,3,-3.4199,190,3.13073,59,0.75629,20,-0.9724,1,-4.4395,20,-0.9859,23,-0.8509
ENSG00000165434,PGM2L1,3,-3.8756,342,3.98989,28,-0.8976,60,0.30423,1,-4.8931,4,-3.6378,17,-1.8817
ENSG00000118363,SPCS2,122,-0.2358,146,0.04085,194,0.50210,44,-1.8756,130,-0.1324,250,1.08385,127,-0.2205
ENSG00000137486,ARRB1,3,-3.8071,98,1.17549,117,1.49675,73,0.78487,15,-1.7639,32,-0.6860,28,-0.9588
ENSG00000149273,RPS3,315,-1.5352,325,-1.4876,427,-1.0779,166,-2.6078,958,0.17535,1004,0.28112,1693,1.63321
ENSG00000171533,MAP6,396,3.14463,230,1.90177,9,-3.0709,33,-1.3651,1,-5.4927,38,-1.1636,21,-2.2089
ENSG00000149269,PAK1,3,-3.7400,317,4.04989,26,-0.8410,36,-0.4021,21,-1.1505,15,-1.7458,11,-2.3854
ENSG00000074201,CLNS1A,3,-4.4279,80,0.12509,124,0.84109,43,-0.9014,70,-0.0875,118,0.87085,71,-0.0654
ENSG00000048649,RSF1,3,-4.7046,121,0.48697,89,-0.0101,45,-1.1306,125,0.53978,126,0.62076,101,0.25518
ENSG00000151366,NDUFC2,71,-1.0434,277,1.11920,208,0.63039,54,-1.5736,51,-1.5463,225,0.87645,129,-0.1785
ENSG00000182103,FAM181B,539,3.03020,31,-1.8680,132,0.31632,43,-1.4956,1,-5.9987,149,0.57627,35,-1.9315
ENSG00000137502,RAB30,3,-3.5403,23,-0.8263,62,0.70319,27,-0.6261,78,1.11014,36,-0.1810,48,0.39851
ENSG00000150672,DLG2,3,-4.5856,165,1.15438,51,-0.7333,39,-1.2088,30,-1.5549,179,1.54295,73,-0.2211
ENSG00000137501,SYTL2,3,-3.6663,95,1.30403,19,-1.2268,19,-1.3451,124,1.79377,24,-0.9956,50,0.29445
ENSG00000073921,PICALM,3,-5.0686,120,0.07023,80,-0.5670,27,-2.2950,75,-0.6614,323,2.21793,96,-0.3471
ENSG00000166012,TAF1D,118,0.15742,68,-0.7021,58,-0.9413,40,-1.5886,82,-0.4200,142,0.52203,161,0.90188
ENSG00000150316,CWC15,281,2.48987,44,-0.7249,113,0.76695,19,-2.0760,57,-0.3314,62,-0.2214,40,-1.0418
ENSG00000263465,SRSF8,3,-3.8662,81,0.77412,59,0.26699,35,-0.6187,10,-2.3302,101,1.38527,41,-0.3565
ENSG00000149218,ENDOD1,33,-1.5401,33,-1.5396,51,-0.8921,12,-3.1202,159,0.90934,260,2.27220,60,-0.7567
ENSG00000149212,SESN3,3,-3.7990,125,1.63118,75,0.73083,54,0.21925,2,-4.1489,69,0.66417,25,-1.1746
ENSG00000152558,TMEM123,958,3.34958,0,-9.9881,126,-0.4827,28,-2.8250,29,-2.6676,225,0.48692,91,-1.1453
ENSG00000152578,GRIA4,3,-3.9042,227,2.72982,22,-1.3104,15,-1.9798,10,-2.4058,70,0.57567,44,-0.2865
ENSG00000149313,AASDHPPT,3,-4.0284,203,2.28113,33,-0.8189,18,-1.8159,90,0.77087,78,0.61128,31,-1.0358
ENSG00000075239,ACAT1,445,2.99746,70,-0.3941,85,-0.1126,25,-2.0332,100,0.15898,96,0.09109,19,-2.6255
ENSG00000137710,RDX,3,-5.7717,37,-2.4406,89,-1.1575,57,-1.9292,125,-0.6396,507,2.10196,231,0.41617
ENSG00000170145,SIK2,3,-3.2551,52,0.73712,48,0.60220,30,-0.1255,23,-0.5534,47,0.68389,26,-0.4204
ENSG00000109846,CRYAB,211,-3.2664,267,-2.9234,541,-1.8859,174,-3.6882,328,-2.6224,6468,2.93425,1973,0.10923
ENSG00000150764,DIXDC1,232,1.80444,66,-0.3343,13,-2.7656,14,-2.7108,101,0.34690,134,0.94107,62,-0.5101
ENSG00000150779,TIMM8B,61,-0.4532,88,0.11303,148,0.97849,33,-1.4740,143,0.92078,99,0.34817,65,-0.4449
ENSG00000204370,SDHD,160,1.56559,66,0.07489,105,0.82198,25,-1.5326,1,-5.2218,120,1.23570,25,-1.6228
ENSG00000149294,NCAM1,11,-4.8467,540,0.91632,281,-0.1505,130,-1.4156,109,-1.5908,834,2.11305,177,-1.0211
ENSG00000109906,ZBTB16,493,2.97746,86,-0.2585,61,-0.7946,51,-1.1474,3,-4.9154,110,0.14865,50,-1.2568
ENSG00000182985,CADM1,207,1.30910,151,0.76379,279,1.87217,38,-1.4795,39,-1.3309,109,0.25664,23,-2.3970
ENSG00000160584,SIK3,3,-4.6319,130,0.69148,65,-0.4090,24,-1.9940,27,-1.7284,235,2.17799,63,-0.5547
ENSG00000168092,PAFAH1B2,226,1.06954,366,1.96361,69,-0.8249,35,-1.9488,59,-1.0596,101,-0.2784,103,-0.2681
ENSG00000186318,BACE1,3,-5.1363,120,-0.0122,29,-2.1603,17,-3.0561,20,-2.6968,400,2.75953,108,-0.2235
ENSG00000137726,FXYD6,235,0.22626,515,1.57104,256,0.36455,93,-1.2956,79,-1.4390,272,0.52704,143,-0.6673
ENSG00000149575,SCN2B,3,-3.5688,263,3.80749,36,-0.1690,43,0.10219,1,-4.5878,2,-4.5268,18,-1.4549
ENSG00000167283,ATP5MG,1590,2.68129,178,-1.1243,320,-0.2249,117,-1.8586,71,-2.4918,344,-0.1243,328,-0.2321
ENSG00000118058,KMT2A,3,-4.2271,95,0.62967,58,-0.1658,35,-0.9919,130,1.16442,72,0.20570,69,0.13203
ENSG00000019144,PHLDB1,98,-0.5813,25,-2.6146,46,-1.7166,31,-2.4169,138,-0.0374,442,2.55369,102,-0.6129
ENSG00000110367,DDX6,231,1.00331,298,1.45351,147,0.25521,64,-1.1036,30,-2.1707,134,0.12090,93,-0.5729
ENSG00000118181,RPS25,2337,0.62525,417,-2.0315,966,-0.7734,385,-2.2689,1199,-0.4410,1792,0.21474,2737,1.23895
ENSG00000149428,HYOU1,3,-3.5815,195,2.91155,21,-1.0017,34,-0.3199,1,-4.6002,51,0.40256,20,-1.2957
ENSG00000188486,H2AFX,523,3.01049,38,-1.5625,46,-1.2680,39,-1.6219,1,-5.9660,161,0.76918,53,-1.2338
ENSG00000154096,THY1,3,-6.4862,2306,4.40742,140,-1.2082,252,-0.3480,3,-6.6157,84,-2.0837,88,-2.1435
ENSG00000110400,NECTIN1,3,-4.3046,156,1.39478,29,-1.2669,22,-1.8025,4,-3.9385,183,2.11181,47,-0.6715
ENSG00000184232,OAF,3,-3.0168,28,0.04153,158,3.38702,36,0.46460,1,-4.0385,8,-1.8992,8,-1.9903
ENSG00000196914,ARHGEF12,186,1.62345,157,1.30831,138,1.08781,69,-0.0568,1,-5.3992,38,-1.0412,30,-1.5314
ENSG00000109929,SC5D,3,-4.3581,118,0.84482,89,0.38351,36,-1.0988,40,-0.8494,181,1.97389,29,-1.5315
ENSG00000137642,SORL1,3,-5.2980,458,2.14986,149,0.15402,123,-0.1676,1,-6.3126,207,0.79213,72,-1.1371
ENSG00000255248,MIR100HG,427,3.12023,96,0.23806,61,-0.4890,27,-1.7896,3,-4.8672,77,-0.1349,40,-1.3177
ENSG00000109971,HSPA8,160,-0.9834,428,0.56562,767,1.58617,115,-1.5733,241,-0.3508,559,1.19108,125,-1.5543
ENSG00000166257,SCN3B,3,-5.5329,1293,4.81329,100,-0.7110,96,-0.8437,86,-0.9465,17,-3.4848,13,-3.9510
ENSG00000154144,TBRG1,3,-3.6595,127,1.85496,47,0.13163,23,-1.0578,1,-4.6779,83,1.26761,28,-0.7835
ENSG00000154146,NRGN,3,-6.6201,2363,4.12052,154,-1.2091,281,-0.3184,195,-0.8531,64,-2.6217,104,-2.0315
ENSG00000165478,HEPACAM,112,-0.9502,61,-1.8393,315,0.68643,105,-1.1279,7,-4.9220,558,2.11636,150,-0.5968
ENSG00000149557,FEZ1,126,-2.1551,219,-1.3331,322,-0.7481,95,-2.6952,40,-3.8108,1462,2.22155,640,0.42249
ENSG00000149547,EI24,114,0.75857,174,1.49038,32,-1.2359,25,-1.7188,1,-5.4018,148,1.42446,41,-1.0205
ENSG00000084234,APLP2,140,-0.3949,452,1.56145,296,0.80852,69,-1.5581,195,0.12524,230,0.44271,100,-1.0659
ENSG00000196323,ZBTB44,3,-4.1315,110,0.99356,16,-1.9759,29,-1.1762,104,0.89349,70,0.26666,76,0.49873
ENSG00000182667,NTM,3,-5.6035,203,0.31526,196,0.25943,176,0.09829,83,-1.0668,200,0.32338,199,0.36117
ENSG00000183715,OPCML,3,-3.3500,236,3.95721,24,-0.5961,26,-0.4966,1,-4.3694,9,-2.0968,16,-1.3321
ENSG00000166086,JAM3,3,-5.1759,41,-1.6945,33,-2.0107,19,-2.9466,1,-6.1576,456,3.17036,112,-0.1938
ENSG00000151502,VPS26B,3,-3.8548,198,2.49904,57,0.23305,41,-0.3196,1,-4.8461,67,0.55223,23,-1.3734
ENSG00000109956,B3GAT1,3,-5.5547,223,0.51964,96,-0.7976,100,-0.8001,98,-0.7707,375,1.71785,134,-0.3506
ENSG00000060237,WNK1,554,0.53426,187,-1.1654,137,-1.6296,101,-2.1923,182,-1.2064,572,0.66912,658,1.12855
ENSG00000006831,ADIPOR2,3,-4.4303,19,-2.0080,43,-0.8245,15,-2.4649,1,-5.4463,249,2.80674,73,-0.0338
ENSG00000004478,FKBP4,95,1.00917,76,0.62221,55,0.12036,18,-1.6789,1,-4.8297,91,1.08243,40,-0.4737
ENSG00000118971,CCND2,3,-4.4716,289,2.39003,116,0.67832,52,-0.6323,1,-5.4312,24,-1.8601,92,0.38206
ENSG00000110799,VWF,3,-4.9874,0,-9.5077,136,0.35865,27,-2.2155,312,1.81355,5,-4.5794,227,1.81056
ENSG00000010278,CD9,6,-4.7803,8,-4.2508,185,0.29509,38,-2.2217,62,-1.3978,542,3.00127,90,-0.9813
ENSG00000111639,MRPL51,12,-3.2775,52,-1.1598,145,0.43804,31,-2.0037,99,-0.1706,232,1.47389,126,0.27330
ENSG00000111640,GAPDH,2700,0.76152,2721,0.77433,2511,0.63962,909,-1.0391,1001,-0.8154,2260,0.52800,1118,-0.7709
ENSG00000111642,CHD4,398,1.88899,154,0.22298,115,-0.2427,61,-1.2977,6,-4.5328,204,0.78472,90,-0.7412
ENSG00000111652,COPS7A,3,-3.5742,79,1.09267,54,0.46262,26,-0.7718,1,-4.5930,69,0.99489,40,-0.0305
ENSG00000089693,MLF2,3,-5.5648,559,2.17900,145,-0.1744,110,-0.6601,267,0.81034,130,-0.3848,111,-0.7063
ENSG00000159335,PTMS,128,-0.9787,1095,2.81231,267,0.16495,221,-0.1481,364,0.66962,10,-4.7461,111,-1.3816
ENSG00000250510,GPR162,666,4.04903,202,1.22352,64,-0.6361,36,-1.6194,1,-5.8309,9,-3.5486,13,-3.2078
ENSG00000111667,USP5,3,-3.9663,217,2.53052,41,-0.4241,28,-1.0421,1,-4.9836,84,0.83638,34,-0.8374
ENSG00000111669,TPI1,863,1.57162,831,1.50127,449,0.43728,204,-0.8681,150,-1.2689,272,-0.3956,173,-1.2268
ENSG00000111674,ENO2,3,-5.8713,1015,3.07985,146,-0.4999,138,-0.6341,229,0.20798,164,-0.3489,71,-1.8077
ENSG00000111676,ATN1,526,1.82105,320,0.91774,202,0.16011,122,-0.6841,80,-1.2598,122,-0.6805,131,-0.6199
ENSG00000111678,C12orf57,184,-0.3345,97,-1.3026,292,0.39753,99,-1.3661,127,-0.8980,210,-0.1421,395,1.26060
ENSG00000215021,PHB2,164,0.84997,174,0.95796,80,-0.3003,34,-1.6869,117,0.30034,128,0.49911,70,-0.6185
ENSG00000139182,CLSTN3,3,-3.8683,411,4.82716,38,-0.4406,39,-0.4304,1,-4.8859,9,-2.7216,1,-5.6214
ENSG00000059804,SLC2A3,3,-3.8151,160,2.08958,28,-0.8409,29,-0.8479,111,1.39345,29,-0.8335,37,-0.4730
ENSG00000175899,A2M,3,-6.6204,7,-5.6730,346,0.03700,84,-2.2290,794,1.43965,58,-2.7699,761,2.08341
ENSG00000139112,GABARAPL1,271,1.57250,375,2.21491,71,-0.6438,44,-1.4680,77,-0.5057,87,-0.3671,42,-1.6545
ENSG00000111276,CDKN1B,3,-4.3330,94,0.49314,143,1.20703,17,-2.2467,1,-5.3478,189,2.14127,36,-1.1811
ENSG00000178878,APOLD1,3,-5.6713,0,-10.190,136,-0.3975,54,-1.8828,734,2.61825,0,-8.9001,315,1.35546
ENSG00000273079,GRIN2B,3,-3.5441,333,4.90744,17,-1.2902,31,-0.4519,19,-1.1312,0,-6.7803,2,-4.4629
ENSG00000023734,STRAP,3,-4.3178,234,2.16378,71,0.06377,37,-1.0287,1,-5.3344,90,0.50278,63,-0.1639
ENSG00000008394,MGST1,465,2.88804,100,0.01630,327,2.09820,59,-0.8732,1,-5.8646,11,-3.4179,19,-2.7529
ENSG00000048540,LMO3,509,2.85144,294,1.67651,157,0.57416,55,-1.1343,44,-1.4088,17,-2.8795,20,-2.7889
ENSG00000084453,SLCO1A2,3,-4.8452,0,-9.3661,19,-2.4809,14,-3.0211,60,-0.7802,234,1.76360,169,1.22470
ENSG00000111716,LDHB,1052,1.50583,476,0.15569,960,1.33837,378,-0.2330,404,-0.1068,235,-1.0154,212,-1.2802
ENSG00000111726,CMAS,3,-3.5036,184,2.89392,35,-0.1433,18,-1.2853,1,-4.5228,51,0.50059,22,-1.0339
ENSG00000205707,ETFRF1,3,-4.4246,76,0.05390,52,-0.5338,9,-3.1793,1,-5.4406,258,2.95687,48,-0.7982
ENSG00000123095,BHLHE41,3,-4.7432,63,-0.5960,76,-0.2895,16,-2.6881,35,-1.4611,289,2.57808,74,-0.4112
ENSG00000064115,TM7SF3,3,-3.5882,70,0.85747,66,0.77119,23,-0.9700,1,-4.6070,68,0.94729,43,0.09961
ENSG00000110841,PPFIBP1,3,-3.9573,42,-0.3839,57,0.09822,39,-0.5177,119,1.34842,34,-0.7666,73,0.66502
ENSG00000087448,KLHL42,3,-3.4947,72,1.01341,35,-0.1542,26,-0.6832,38,-0.0160,70,1.14768,28,-0.5911
ENSG00000123106,CCDC91,121,1.28219,68,0.30221,28,-1.0390,35,-0.7768,8,-2.7716,110,1.30923,33,-0.9365
ENSG00000087470,DNM1L,14,-2.0707,150,1.63847,41,-0.5334,29,-1.1249,2,-4.6713,98,1.02779,56,-0.0454
ENSG00000139116,KIF21A,141,0.59282,323,2.09857,63,-0.6708,79,-0.3647,60,-0.7565,61,-0.7848,69,-0.6519
ENSG00000018236,CNTN1,10,-3.9957,680,2.78644,267,0.93311,113,-0.4893,153,0.02119,79,-1.0799,56,-1.7347
ENSG00000139168,ZCRB1,4,-5.4372,112,-0.7305,109,-0.7741,69,-1.5490,38,-2.3323,310,1.04130,317,1.30959
ENSG00000151239,TWF1,3,-4.0078,44,-0.3419,80,0.59091,32,-0.9051,11,-2.4219,116,1.47101,57,0.08234
ENSG00000184613,NELL2,465,3.09551,448,2.99921,10,-3.3105,21,-2.3154,1,-5.7501,2,-5.5785,12,-3.3427
ENSG00000139218,SCAF11,324,2.59824,37,-1.1453,53,-0.6022,26,-1.7715,4,-4.1743,118,0.77016,50,-0.8087
ENSG00000111371,SLC38A1,200,1.77212,209,1.86089,42,-0.7986,24,-1.7325,32,-1.2105,73,0.05626,34,-1.2921
ENSG00000134294,SLC38A2,129,-0.0532,91,-0.6012,96,-0.5152,31,-2.3272,92,-0.5799,324,1.82827,117,-0.2583
ENSG00000079337,RAPGEF3,3,-3.6318,11,-2.0047,81,1.06000,18,-1.3947,17,-1.3711,100,1.73089,40,-0.1278
ENSG00000211584,SLC48A1,3,-5.2704,75,-0.8704,124,-0.1012,46,-1.7024,31,-2.2038,399,2.43716,111,-0.3368
ENSG00000152556,PFKM,217,2.19018,98,0.72135,174,1.74264,58,-0.1325,1,-5.2070,24,-1.5283,11,-2.7852
ENSG00000177981,ASB8,79,1.13971,88,1.33747,43,0.12436,31,-0.4003,1,-4.5401,34,-0.2534,31,-0.4626
ENSG00000167535,CACNB3,3,-3.2989,224,3.89618,46,0.49111,26,-0.4487,1,-4.3190,0,-6.5370,15,-1.4445
ENSG00000134287,ARF3,15,-3.5590,784,2.81795,206,0.29144,108,-0.7818,33,-2.4682,120,-0.6070,132,-0.5010
ENSG00000181418,DDN,3,-4.9965,360,2.08283,128,0.25239,188,1.02971,206,1.04225,19,-2.7115,31,-2.1647
ENSG00000123416,TUBA1B,109,-3.0222,3457,2.64024,664,-0.3265,403,-1.1728,501,-0.7618,771,-0.1024,639,-0.4699
ENSG00000167552,TUBA1A,624,-0.7892,939,-0.1581,539,-1.0112,234,-2.3770,524,-1.0540,3314,2.63835,564,-1.1062
ENSG00000135519,KCNH3,3,-3.5983,170,2.54544,44,0.09366,48,0.25372,128,1.94069,0,-5.6913,5,-3.3424
ENSG00000139644,TMBIM6,617,0.31638,372,-0.4816,670,0.44880,300,-0.8833,425,-0.2765,938,1.18914,339,-0.7505
ENSG00000135472,FAIM2,800,1.43463,1119,2.08199,201,-0.8214,174,-1.1181,57,-2.7008,436,0.44315,120,-1.8175
ENSG00000178449,COX14,503,2.49228,99,-0.3843,133,0.07975,32,-2.1908,167,0.44848,90,-0.5847,82,-0.7957
ENSG00000066084,DIP2B,3,-4.6087,83,-0.0102,34,-1.3576,10,-3.2599,2,-5.3386,255,2.46230,90,0.14012
ENSG00000185432,METTL7A,1535,3.73263,28,-3.2194,474,1.09814,123,-1.1342,47,-2.4739,85,-1.7197,62,-2.3269
ENSG00000110911,SLC11A2,3,-3.6644,42,-0.0703,49,0.20364,20,-1.2988,1,-4.6828,131,2.42465,27,-0.8602
ENSG00000050426,LETMD1,220,2.25894,157,1.58237,60,-0.0273,16,-2.1125,46,-0.4416,45,-0.5200,23,-1.6785
ENSG00000183283,DAZAP2,583,1.67978,108,-1.0878,267,0.32250,75,-1.7276,218,0.00043,350,0.88796,125,-1.0199
ENSG00000196876,SCN8A,3,-3.7883,388,4.81468,3,-3.7084,57,0.32843,1,-4.8061,0,-7.0231,4,-3.9325
ENSG00000161835,GRASP,3,-4.2451,104,0.76857,85,0.42965,39,-0.8660,221,2.15018,37,-0.9307,50,-0.4964
ENSG00000123358,NR4A1,55,-1.1454,1,-6.0459,170,0.60216,42,-1.6442,558,2.93114,34,-1.9861,116,-0.0106
ENSG00000063046,EIF4B,444,1.64432,195,0.22829,111,-0.6561,54,-1.8350,137,-0.3307,195,0.25486,159,-0.1283
ENSG00000111077,TNS2,3,-4.0172,5,-3.5857,62,0.16525,16,-1.9596,197,2.23912,25,-1.3024,87,0.99295
ENSG00000167778,SPRYD3,3,-4.5302,400,3.07235,24,-1.7746,65,-0.3527,70,-0.2047,30,-1.5805,62,-0.4686
ENSG00000123349,PFDN5,428,-0.9931,250,-1.7997,369,-1.2172,232,-2.0192,638,-0.3840,1026,0.41767,1586,1.59399
ENSG00000197111,PCBP2,1359,2.12526,415,0.03465,389,-0.0703,142,-1.7046,368,-0.1558,455,0.20024,248,-0.9055
ENSG00000135390,ATP5MC2,829,1.28948,152,-1.4220,334,-0.2158,73,-2.6188,318,-0.2957,600,0.83769,413,0.14990
ENSG00000094916,CBX5,399,2.26368,142,0.38380,118,0.09439,36,-1.8105,2,-5.6921,139,0.40415,71,-0.8225
ENSG00000135486,HNRNPA1,922,1.24348,337,-0.4083,284,-0.6710,148,-1.7535,142,-1.7188,508,0.26900,605,0.68956
ENSG00000111481,COPZ1,3,-3.6715,129,1.86784,69,0.73740,26,-0.8483,1,-4.6901,75,1.02799,25,-1.0166
ENSG00000161642,ZNF385A,3,-3.5708,39,-0.0486,146,2.25258,57,0.62898,1,-4.5898,36,-0.2325,24,-0.9581
ENSG00000135447,PPP1R1A,3,-3.9300,113,1.27724,46,-0.2063,34,-0.7001,1,-4.9456,48,-0.1600,82,1.00360
ENSG00000135441,BLOC1S1,665,1.51633,221,-0.3250,294,0.12715,105,-1.5563,226,-0.2892,411,0.76944,184,-0.7284
ENSG00000135404,CD63,948,1.53383,180,-1.1621,565,0.62988,131,-1.7439,429,0.17779,452,0.29803,309,-0.4087
ENSG00000135414,GDF11,3,-3.1287,0,-7.6606,44,0.60070,34,0.24216,1,-4.1499,40,0.53304,44,0.82693
ENSG00000205323,SARNP,130,1.51281,123,1.40713,50,-0.0974,29,-0.9905,13,-2.1227,63,0.29675,28,-1.1399
ENSG00000111540,RAB5B,3,-5.1973,187,0.64222,74,-0.8286,65,-1.0977,53,-1.3174,298,1.75933,114,-0.1930
ENSG00000197728,RPS26,301,-2.8172,454,-2.2151,1223,-0.7329,569,-1.9930,1694,-0.2286,2374,0.34649,3997,1.74171
ENSG00000065361,ERBB3,3,-4.7268,9,-3.4424,15,-2.6485,19,-2.4510,1,-5.7421,321,2.99813,97,0.12891
ENSG00000170515,PA2G4,3,-4.5474,63,-0.3650,112,0.53908,35,-1.3617,288,2.26718,132,0.93711,27,-1.8572
ENSG00000229117,RPL41,5576,0.82408,942,-1.9379,3093,-0.1355,1257,-1.6109,3090,-0.1367,3093,-0.1498,5223,0.96509
ENSG00000196465,MYL6B,415,1.85131,166,0.24705,153,0.11653,82,-0.9190,96,-0.6033,89,-0.7807,130,-0.1738
ENSG00000092841,MYL6,979,0.66351,438,-0.6173,573,-0.2003,140,-2.4437,1406,1.28987,645,-0.0133,729,0.23255
ENSG00000139613,SMARCC2,3,-4.3288,118,0.88128,89,0.41435,34,-1.1668,34,-1.0602,150,1.55158,48,-0.6617
