Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000125656,CLPP,3,-3.5216,27,-0.2672,42,0.68798,25,-0.3739,34,0.12145,56,0.97534,12,-1.4398
ENSG00000125652,ALKBH7,3,-4.5272,36,-0.8932,44,-0.6950,128,1.21675,90,0.59301,114,0.99805,64,0.01349
ENSG00000125651,GTF2F1,112,1.95998,27,-0.5158,28,-0.5774,31,-0.3073,42,0.18498,18,-1.1422,24,-0.6952
ENSG00000088247,KHSRP,3,-4.2091,29,-0.8769,75,0.95942,59,0.25092,52,0.03166,59,0.25893,29,-0.8777
ENSG00000125648,SLC25A23,269,0.70644,129,-0.4922,239,0.72036,196,0.17784,84,-1.1525,120,-0.6073,70,-1.4300
ENSG00000104833,TUBB4A,327,-1.2443,235,-1.7414,901,0.49801,243,-1.6896,527,-0.5092,1764,1.56452,731,0.01294
ENSG00000125730,C3,266,2.28287,14,-2.5512,9,-3.6131,61,-0.3865,125,0.79613,84,0.13235,123,0.76805
ENSG00000171105,INSR,3,-4.0421,26,-0.8247,54,0.41551,45,0.00938,44,-0.0349,78,0.93211,46,0.03310
ENSG00000198816,ZNF358,5,-3.9646,61,-0.4068,75,-0.1057,59,-0.4535,132,0.86192,110,0.53964,118,0.67239
ENSG00000032444,PNPLA6,60,-0.3636,35,-1.1939,105,0.81847,43,-0.8829,99,0.45525,84,0.18219,38,-1.0464
ENSG00000076924,XAB2,32,-0.0148,12,-1.4670,40,0.49160,30,-0.1393,37,0.19730,50,0.71077,10,-1.7131
ENSG00000229833,PET100,3,-5.3264,62,-0.8875,114,0.08686,130,0.27575,147,0.48210,176,0.78715,128,0.24780
ENSG00000181029,TRAPPC5,52,-1.5079,91,-0.6615,187,0.70848,174,0.37556,140,0.02018,116,-0.2875,112,-0.3366
ENSG00000142459,EVI5L,10,-2.5349,30,-0.8685,63,0.39775,55,0.07932,35,-0.6350,94,0.97661,61,0.24614
ENSG00000183248,PRR36,3,-4.3325,42,-0.4341,133,3.01184,30,-0.9628,6,-3.1982,6,-3.3066,10,-2.4970
ENSG00000076984,MAP2K7,3,-3.2814,24,-0.1858,38,0.86426,6,-2.1717,15,-0.8859,40,0.66472,37,0.56500
ENSG00000260001,TGFBR3L,3,-3.5643,48,0.67222,64,1.90881,28,-0.2366,12,-1.4668,7,-2.2825,1,-4.2042
ENSG00000178531,CTXN1,3,-6.1653,156,-0.3727,427,2.38887,109,-0.9237,45,-2.2461,57,-1.8961,118,-0.8093
ENSG00000104980,TIMM44,3,-3.1863,19,-0.3786,45,1.54568,11,-1.2970,8,-1.6906,31,0.36554,18,-0.5059
ENSG00000066044,ELAVL1,110,1.08964,21,-1.5570,84,0.89813,3,-4.2349,46,-0.3643,56,-0.0355,32,-0.8955
ENSG00000090661,CERS4,3,-3.6937,19,-0.9435,25,-0.6876,30,-0.2413,70,1.15703,94,1.72324,27,-0.3960
ENSG00000167775,CD320,44,-0.5752,49,-0.4029,52,-0.4036,86,0.50186,177,1.82603,25,-1.4556,35,-0.9479
ENSG00000267855,NDUFA7,60,-0.7981,52,-1.0143,108,0.17854,212,1.30137,67,-0.6250,104,0.06348,78,-0.3868
ENSG00000233927,RPS28,1611,-0.1498,1078,-0.7829,844,-1.4020,1735,-0.0303,3056,0.92719,2212,0.36938,3689,1.27136
ENSG00000185236,RAB11B,246,0.80602,70,-1.2026,183,0.41714,158,0.06173,81,-0.9873,192,0.37719,74,-1.1198
ENSG00000099785,MARCH2,3,-3.9157,35,-0.2512,50,0.43669,48,0.25229,39,-0.0917,46,0.18273,50,0.31172
ENSG00000099783,HNRNPM,39,-1.5674,52,-1.1404,105,-0.0539,126,0.25192,239,1.38139,140,0.43006,59,-0.9330
ENSG00000198258,UBL5,165,-0.9837,158,-1.0481,300,-0.0616,536,0.93157,440,0.58793,311,0.00909,270,-0.2151
ENSG00000127445,PIN1,92,-1.5650,201,-0.3752,515,2.05364,141,-0.9283,116,-1.2243,132,-1.0208,60,-2.2135
ENSG00000105088,OLFM2,146,0.92920,82,-0.0414,90,0.15046,210,1.60939,1,-6.2995,16,-2.5065,33,-1.4648
ENSG00000080573,COL5A3,356,2.84813,39,-1.1865,41,-1.3489,163,1.14999,44,-1.0016,14,-2.6343,10,-3.0861
ENSG00000130813,SHFL,3,-3.5883,36,0.16300,45,0.76740,16,-1.0822,75,1.42598,25,-0.4332,4,-3.0116
ENSG00000130811,EIF3G,3,-4.6426,37,-1.2008,48,-1.0128,100,0.36427,216,1.75883,100,0.35930,124,0.72053
ENSG00000130816,DNMT1,66,1.53342,13,-1.0753,33,0.40430,10,-1.5572,15,-0.9183,36,0.46040,7,-1.9878
ENSG00000105364,MRPL4,3,-4.2181,50,-0.0279,78,1.04880,42,-0.3206,69,0.51011,36,-0.5280,24,-1.1368
ENSG00000105376,ICAM5,3,-4.2526,32,-0.7709,134,3.56361,0,-8.1324,23,-1.2558,4,-3.5564,4,-3.7493
ENSG00000267673,FDX2,58,0.55885,24,-0.8408,48,0.33840,38,-0.1499,33,-0.3785,28,-0.5885,47,0.20867
ENSG00000105401,CDC37,3,-4.7702,35,-1.1941,87,0.35359,63,-0.2764,197,1.72362,51,-0.6039,62,-0.3017
ENSG00000065989,PDE4A,3,-3.4858,51,0.85876,45,0.93445,24,-0.3892,50,0.82517,4,-2.7792,8,-2.0549
ENSG00000079999,KEAP1,144,1.26742,23,-1.6666,50,-0.6449,83,0.30048,42,-0.7824,106,0.72342,72,0.07406
ENSG00000129355,CDKN2D,3,-5.3208,99,-0.1633,238,2.38285,22,-2.4433,29,-1.9999,68,-0.7540,51,-1.1919
ENSG00000129353,SLC44A2,403,1.56641,50,-1.8289,105,-0.8918,313,1.09060,171,0.05345,120,-0.5104,116,-0.5667
ENSG00000267100,ILF3-DT,3,-3.5236,16,-1.0027,46,0.94304,33,0.07951,28,-0.1859,53,0.87600,10,-1.6574
ENSG00000129351,ILF3,3,-4.8307,53,-0.6698,109,0.69501,96,0.27473,78,-0.0689,92,0.20451,82,0.00843
ENSG00000213339,QTRT1,3,-3.9677,28,-0.6699,72,1.32301,36,-0.2921,41,-0.0525,45,0.07457,18,-1.3424
ENSG00000079805,DNM2,444,2.59860,30,-2.0474,44,-1.7588,49,-1.3210,126,0.15504,188,0.84289,59,-1.0198
ENSG00000142453,CARM1,20,-1.4882,53,-0.0366,100,1.67219,27,-1.0726,45,-0.3014,23,-1.2962,18,-1.6746
ENSG00000130733,YIPF2,166,2.44138,25,-0.9408,36,-0.4537,28,-0.7533,41,-0.1476,31,-0.5954,8,-2.6005
ENSG00000127616,SMARCA4,9,-2.7531,42,-0.4790,105,1.69186,27,-1.1304,40,-0.5510,50,-0.1997,26,-1.2155
ENSG00000105518,TMEM205,144,0.47337,42,-1.4480,102,-0.1144,189,0.94310,137,0.39688,95,-0.1979,57,-0.9948
ENSG00000105520,PLPPR2,157,-0.2076,146,-0.3223,357,2.00018,62,-1.6342,83,-1.2005,45,-2.0878,41,-2.2332
ENSG00000130175,PRKCSH,207,0.58590,62,-1.3237,103,-0.6822,47,-1.7241,199,0.52241,315,1.33968,167,0.23022
ENSG00000196361,ELAVL3,117,-1.0633,333,0.61530,314,0.74004,37,-2.7771,108,-1.1803,413,0.99356,121,-1.0135
ENSG00000130159,ECSIT,3,-3.1352,24,-0.0091,39,1.23317,12,-1.0157,11,-1.1402,22,-0.1407,26,0.14519
ENSG00000130165,ELOF1,102,1.38285,37,-0.3612,49,0.13785,17,-1.5481,61,0.46748,35,-0.4248,15,-1.7001
ENSG00000173875,ZNF791,3,-2.5840,22,0.45802,26,1.12283,4,-2.0104,6,-1.5454,35,1.28898,1,-4.2273
ENSG00000105583,WDR83OS,255,0.77997,78,-1.1197,138,-0.3073,179,0.18311,238,0.66299,192,0.29833,84,-1.0114
ENSG00000095059,DHPS,3,-3.6668,18,-0.9853,36,0.11128,45,0.43971,52,0.67868,68,1.15616,16,-1.2296
ENSG00000105576,TNPO2,3,-5.1971,104,-0.0475,206,1.82976,49,-1.2271,62,-0.8588,91,-0.2610,37,-1.6181
ENSG00000123144,TRIR,372,1.12801,103,-0.9845,158,-0.4018,110,-0.8775,240,0.36470,239,0.36007,192,-0.0036
ENSG00000198356,GET3,129,1.17103,31,-1.1393,75,0.34005,48,-0.4619,71,0.14302,54,-0.2953,24,-1.5067
ENSG00000171223,JUNB,3,-5.8334,44,-1.9300,58,-1.8144,130,-0.2874,984,4.21207,33,-2.3821,37,-2.1836
ENSG00000167815,PRDX2,251,-0.5988,250,-0.6098,589,1.20597,417,0.21114,210,-0.8779,200,-0.9550,203,-0.9253
ENSG00000105613,MAST1,3,-4.3524,40,-0.5232,136,3.04153,9,-2.7853,8,-2.8980,2,-4.5530,35,-0.7376
ENSG00000179115,FARSA,46,-0.1041,15,-1.8180,104,2.24155,6,-3.1273,17,-1.5907,39,-0.3569,7,-2.9485
ENSG00000179218,CALR,438,1.23103,80,-1.5201,193,-0.2151,190,-0.1917,306,0.59184,209,-0.0367,124,-0.8577
ENSG00000179262,RAD23A,128,0.13876,53,-1.2427,139,0.38167,105,-0.1864,156,0.46810,143,0.31786,56,-1.1538
ENSG00000179271,GADD45GIP1,514,1.97346,69,-1.4203,149,-0.3180,91,-1.0001,189,0.14097,91,-1.0005,158,-0.1522
ENSG00000008441,NFIX,749,2.19282,97,-1.3368,186,-0.4267,89,-1.4662,129,-0.8937,241,0.08670,194,-0.2592
ENSG00000104907,TRMT1,3,-2.9043,23,0.19498,23,0.21848,42,1.23284,18,-0.2361,23,0.18647,8,-1.4740
ENSG00000160877,NACC1,3,-4.2819,60,0.20227,85,1.16749,37,-0.5877,41,-0.4118,55,0.05179,29,-0.9313
ENSG00000104915,STX10,3,-3.5421,14,-1.2658,36,0.24815,55,0.93024,61,1.09953,33,0.04547,14,-1.2638
ENSG00000160888,IER2,240,2.40328,32,-1.1449,20,-2.1125,66,-0.0133,166,1.60647,8,-3.2100,27,-1.3876
ENSG00000141837,CACNA1A,3,-4.3339,63,0.22243,121,2.40674,17,-1.7543,13,-2.2206,12,-2.3084,27,-1.1315
ENSG00000104979,C19orf53,16,-3.3937,77,-1.0651,151,-0.0110,247,0.81077,212,0.54635,170,0.17816,195,0.40639
ENSG00000187556,NANOS3,3,-3.2213,18,-0.5059,30,0.34025,15,-0.7850,37,0.63323,27,0.10358,39,0.71051
ENSG00000132024,CC2D1A,3,-3.0362,34,0.68365,34,0.99169,13,-0.8761,6,-2.0376,22,-0.0548,24,0.10507
ENSG00000141858,SAMD1,248,2.22118,33,-1.2702,57,-0.5349,25,-1.6628,53,-0.5403,92,0.33795,48,-0.6798
ENSG00000072062,PRKACA,3,-4.9320,43,-1.0455,158,1.74883,70,-0.2867,103,0.33932,45,-0.9732,17,-2.4381
ENSG00000072071,ADGRL1,200,0.47065,168,0.18422,258,1.42400,67,-1.2444,23,-2.8368,52,-1.6395,66,-1.2734
ENSG00000123143,PKN1,35,-0.3331,25,-0.8497,30,-0.7046,51,0.25981,96,1.36625,73,0.87110,19,-1.2443
ENSG00000123159,GIPC1,3,-4.3938,31,-0.9535,53,-0.1538,63,0.14788,81,0.55683,128,1.38471,52,-0.1644
ENSG00000132002,DNAJB1,166,0.16124,84,-0.9186,129,-0.3215,269,0.98468,278,1.04609,94,-0.7428,76,-1.0589
ENSG00000099797,TECR,216,0.05539,104,-1.0864,151,-0.6516,386,1.04552,236,0.19706,353,0.88455,132,-0.7300
ENSG00000099795,NDUFB7,398,0.69597,152,-0.8573,159,-0.9783,391,0.66490,434,0.84774,287,0.14534,222,-0.2663
ENSG00000105135,ILVBL,246,2.40143,19,-1.9124,58,-0.3310,90,0.44125,22,-1.7472,41,-0.7864,23,-1.6969
ENSG00000074181,NOTCH3,3,-4.8081,34,-1.2507,17,-2.5935,70,-0.1417,507,4.44390,13,-2.6217,11,-2.9195
ENSG00000141867,BRD4,119,0.49989,130,0.65392,102,0.33292,32,-1.5421,128,0.62053,29,-1.6979,47,-0.9809
ENSG00000011243,AKAP8L,36,-0.5733,44,-0.2384,65,0.54395,30,-0.8311,62,0.31545,60,0.25104,35,-0.6179
ENSG00000011451,WIZ,7,-2.2521,18,-0.9108,35,0.14921,107,2.20683,12,-1.5398,18,-0.9282,25,-0.3983
ENSG00000167460,TPM4,3,-5.2659,34,-1.7551,57,-1.1679,74,-0.5541,435,2.75191,147,0.55226,84,-0.3634
ENSG00000105058,FAM32A,3,-3.8632,25,-0.9199,65,0.82744,58,0.38069,96,1.27167,28,-0.7377,7,-2.7822
ENSG00000072958,AP1M1,35,-1.5731,64,-0.6396,166,1.41193,113,0.25347,50,-1.0249,65,-0.6352,45,-1.1747
ENSG00000127528,KLF2,3,-5.4036,34,-1.8905,50,-1.5590,54,-1.1899,747,4.32202,14,-3.1871,41,-1.6003
ENSG00000085872,CHERP,3,-3.4489,25,-0.3521,62,2.01553,0,-7.3833,30,-0.0288,33,0.12430,0,-7.6429
ENSG00000127526,SLC35E1,3,-3.2144,21,-0.2995,41,1.22454,53,1.26007,1,-4.3505,8,-1.7367,19,-0.4650
ENSG00000214046,SMIM7,3,-4.1680,24,-1.0885,70,0.85116,21,-1.3002,74,0.67177,62,0.37960,48,-0.0295
ENSG00000072954,TMEM38A,13,-0.9927,16,-0.6760,56,2.44969,26,0.02486,0,-6.2902,4,-2.5319,0,-7.3689
ENSG00000127511,SIN3B,138,0.76231,33,-1.4893,156,1.54084,51,-0.8562,45,-1.0370,23,-2.0381,30,-1.6517
ENSG00000099331,MYO9B,3,-4.2059,19,-1.4603,28,-1.1075,16,-1.7768,90,0.97209,151,1.98761,90,0.98133
ENSG00000053501,USE1,62,0.48483,32,-0.5690,44,-0.0975,31,-0.6380,45,-0.0456,60,0.42153,54,0.24646
ENSG00000160113,NR2F6,3,-3.7995,19,-1.1015,75,1.92681,16,-1.3504,52,0.49998,22,-0.8306,6,-2.7584
ENSG00000105393,BABAM1,135,0.63772,53,-0.8640,144,1.10949,49,-0.9953,83,-0.1639,41,-1.2493,37,-1.4201
ENSG00000127220,ABHD8,19,-1.3053,34,-0.4448,82,1.60786,74,0.81560,17,-1.5197,11,-2.0621,5,-3.2714
ENSG00000130312,MRPL34,3,-4.2175,22,-1.3109,75,0.96087,97,1.09565,51,0.00829,46,-0.1679,13,-2.0392
ENSG00000130311,DDA1,157,1.23719,32,-1.3440,105,0.76149,72,-0.0983,43,-0.8954,52,-0.6152,16,-2.3618
ENSG00000074855,ANO8,195,2.48805,23,-1.2754,53,0.01616,38,-0.5113,16,-1.7721,29,-0.9035,11,-2.3275
ENSG00000130303,BST2,46,-0.2908,28,-1.0470,15,-2.2947,46,-0.2917,270,3.22607,11,-2.3627,51,-0.1335
ENSG00000130304,SLC27A1,140,1.36872,34,-0.9669,33,-1.2490,83,0.43687,91,0.59833,121,1.09171,4,-3.9829
ENSG00000130313,PGLS,187,2.27193,22,-1.3720,37,-0.7835,84,0.70877,11,-2.4703,40,-0.5033,39,-0.5302
ENSG00000130477,UNC13A,7,-3.5253,47,-0.7407,192,3.39119,6,-3.7337,24,-1.7665,0,-9.7970,23,-1.7902
ENSG00000130479,MAP1S,3,-4.1307,30,-0.7091,89,1.69515,1,-5.0461,77,0.78874,44,-0.1376,8,-2.5925
ENSG00000130475,FCHO1,3,-3.0459,9,-1.3877,23,0.07833,2,-3.4966,25,0.16239,64,1.86134,30,0.47458
ENSG00000105640,RPL18A,468,-0.7685,415,-0.9547,267,-1.9145,779,0.03763,1911,1.63038,1017,0.48008,1457,1.11241
ENSG00000007080,CCDC124,97,0.25041,43,-1.0234,104,0.49127,61,-0.5052,103,0.34798,65,-0.3977,71,-0.2516
ENSG00000105642,KCNN1,3,-3.5644,33,0.04275,73,2.53215,6,-2.4655,13,-1.3750,13,-1.3980,5,-2.6894
ENSG00000105643,ARRDC2,3,-4.2573,15,-1.8919,35,-0.7968,24,-1.2078,84,0.78369,123,1.49096,118,1.40746
ENSG00000099308,MAST3,5,-5.8516,189,-0.5984,598,2.37222,110,-1.4218,104,-1.5097,186,-0.6296,96,-1.6286
ENSG00000105647,PIK3R2,91,0.78285,49,-0.2355,91,1.19586,17,-1.8111,12,-2.3023,34,-0.8272,35,-0.7719
ENSG00000105649,RAB3A,3,-6.5629,154,-0.8230,663,3.53422,13,-4.4484,77,-1.8665,15,-4.2362,80,-1.8074
ENSG00000130522,JUND,597,0.02874,453,-0.4116,782,0.67818,290,-1.1009,733,0.36827,552,-0.0969,305,-1.0243
ENSG00000130520,LSM4,29,-1.9473,72,-0.5796,187,1.59052,57,-0.9386,94,-0.1532,68,-0.6730,51,-1.0882
ENSG00000130511,SSBP4,3,-5.2680,86,-0.3224,207,1.90892,44,-1.3666,114,0.12631,34,-1.7222,48,-1.2297
ENSG00000105701,FKBP8,313,0.05951,138,-1.2241,414,0.74811,205,-0.6111,309,0.03705,309,0.03885,202,-0.6374
ENSG00000105700,KXD1,3,-4.2452,33,-0.7021,59,0.27138,43,-0.2874,63,0.31872,105,1.21208,43,-0.2789
ENSG00000221983,UBA52,1246,0.50655,376,-1.3873,614,-0.7995,844,-0.1343,1426,0.73875,1015,0.16455,1509,0.83874
ENSG00000006016,CRLF1,102,1.58767,29,-0.5574,32,-0.4990,124,1.97128,18,-1.2433,2,-4.0015,0,-8.0642
ENSG00000006015,REX1BD,190,1.27612,51,-0.8895,96,0.14060,83,-0.1283,37,-1.3894,95,0.07834,68,-0.4407
ENSG00000105696,TMEM59L,64,-2.5091,155,-1.2035,807,3.01889,119,-1.5997,111,-1.7029,63,-2.5336,82,-2.1587
ENSG00000167487,KLHL26,45,0.70280,14,-1.1369,45,1.08407,21,-0.5003,16,-0.9166,23,-0.4072,8,-1.8657
ENSG00000105662,CRTC1,3,-3.9686,48,0.17246,80,1.71289,20,-1.1421,36,-0.2824,24,-0.8774,14,-1.7011
ENSG00000005007,UPF1,146,1.55369,20,-1.7081,64,0.13789,28,-1.1604,65,0.13082,76,0.38615,14,-2.2256
ENSG00000223802,CERS1,3,-4.4563,40,-0.6243,62,0.08502,188,2.07938,2,-4.8382,71,0.26386,50,-0.2986
ENSG00000105669,COPE,440,1.44812,70,-1.5674,121,-0.8999,321,0.86774,198,0.05022,236,0.33990,98,-1.0495
ENSG00000105671,DDX49,12,-1.0732,17,-0.5847,28,0.25622,37,0.64978,19,-0.3740,37,0.68431,16,-0.6475
ENSG00000051128,HOMER3,111,1.89239,8,-2.2739,14,-1.8624,28,-0.5125,36,-0.1272,67,0.92671,56,0.62589
ENSG00000064607,SUGP2,3,-4.8862,49,-0.7999,145,1.56261,89,0.16089,55,-0.6126,57,-0.5442,40,-1.0920
ENSG00000254901,BORCS8,50,0.48160,22,-0.8419,67,1.56039,3,-3.8027,19,-1.0334,28,-0.4635,13,-1.5568
ENSG00000064490,RFXANK,3,-3.2007,17,-0.5617,23,-0.1855,53,1.26501,31,0.32536,36,0.61062,17,-0.5949
ENSG00000130287,NCAN,144,0.49684,77,-0.5147,108,0.04091,369,2.32070,14,-2.9875,21,-2.4591,7,-3.9936
ENSG00000129933,MAU2,3,-3.3612,15,-0.9307,28,0.02462,32,0.23193,50,0.98384,54,1.12626,12,-1.2874
ENSG00000186010,NDUFA13,803,0.88154,243,-1.0560,355,-0.5950,598,0.37456,543,0.21364,421,-0.1997,614,0.41913
ENSG00000250067,YJEFN3,3,-4.4956,50,-0.3221,126,2.05481,24,-1.4475,60,-0.0336,18,-1.8762,24,-1.4775
ENSG00000167232,ZNF91,3,-3.5826,22,-0.5951,37,0.28010,51,0.73317,72,1.35169,14,-1.3347,22,-0.6378
ENSG00000169021,UQCRFS1,226,1.00769,62,-1.0794,165,0.66069,168,0.48939,38,-1.8117,78,-0.7408,54,-1.2920
ENSG00000187135,VSTM2B,3,-3.6503,11,-1.7639,61,1.54307,0,-7.5348,3,-3.3925,103,1.98795,5,-2.7929
ENSG00000131943,C19orf12,3,-4.0524,39,-0.2261,96,2.24955,15,-1.6667,21,-1.1674,32,-0.5495,9,-2.4246
ENSG00000105176,URI1,198,2.18233,36,-0.8282,33,-1.1856,14,-2.2012,56,-0.1305,72,0.28255,72,0.27177
ENSG00000198597,ZNF536,116,1.47741,17,-1.6152,17,-1.8990,0,-8.0595,40,-0.3613,182,2.44265,40,-0.3265
ENSG00000178904,DPY19L3,100,1.90933,19,-0.9025,27,-0.5257,50,0.60670,19,-0.9382,22,-0.6902,21,-0.8001
ENSG00000105185,PDCD5,306,1.66340,57,-1.1656,103,-0.3086,161,0.49254,83,-0.5849,109,-0.1481,52,-1.3055
ENSG00000130881,LRP3,3,-3.4194,26,-0.2068,44,1.00142,87,1.95957,7,-2.0628,6,-2.3234,2,-3.6387
ENSG00000124299,PEPD,11,-2.5998,31,-1.1229,56,-0.2321,109,0.91490,105,0.84790,114,1.00103,29,-1.1759
ENSG00000257103,LSM14A,11,-2.5943,24,-1.4118,70,0.29698,92,0.67716,66,0.12671,101,0.84745,46,-0.4462
ENSG00000105220,GPI,69,-2.1010,190,-0.5684,579,2.29681,88,-1.7298,117,-1.3121,83,-1.8283,158,-0.8468
ENSG00000126261,UBA2,188,1.38119,34,-1.3974,80,-0.1388,92,0.13336,131,0.72445,60,-0.5398,19,-2.2366
ENSG00000089335,ZNF302,184,2.46602,21,-1.3080,26,-1.2428,55,0.16098,24,-1.1466,39,-0.4006,48,-0.0693
ENSG00000089351,GRAMD1A,3,-3.8389,26,-0.6505,64,1.27293,26,-0.6125,60,0.70333,39,-0.0226,5,-2.9272
ENSG00000105711,SCN1B,3,-3.8544,54,0.51726,49,0.50439,37,-0.1134,53,0.48448,43,0.15529,18,-1.2449
ENSG00000153902,LGI4,433,2.50837,52,-1.2433,71,-0.9464,145,0.37862,41,-1.5809,124,0.11975,30,-2.0785
ENSG00000266964,FXYD1,1065,2.03253,166,-1.1598,170,-1.3700,765,1.36043,227,-0.6828,113,-1.7441,300,-0.2453
ENSG00000221946,FXYD7,3,-6.0729,137,-0.4677,415,2.58458,45,-2.1556,28,-2.8320,61,-1.6931,138,-0.4554
ENSG00000105698,USF2,134,0.06299,89,-0.5811,113,-0.2678,148,0.23453,138,0.11060,178,0.54018,131,0.02793
ENSG00000105695,MAG,29,-3.2911,52,-2.4387,58,-2.6071,69,-2.0021,294,0.22497,1444,3.73894,244,-0.0767
ENSG00000105677,TMEM147,55,-0.2036,30,-1.1251,47,-0.5518,87,0.55671,128,1.23678,67,0.12780,51,-0.3286
ENSG00000126254,RBM42,3,-4.1909,30,-0.7811,65,0.59485,37,-0.4526,65,0.42565,101,1.20863,19,-1.4571
ENSG00000126267,COX6B1,245,-0.2218,131,-1.1946,236,-0.3641,492,0.94512,424,0.68458,275,-0.0404,258,-0.1384
ENSG00000272333,KMT2B,3,-2.8834,26,0.41819,34,1.31042,0,-6.7719,17,-0.2604,18,-0.1972,17,-0.2911
ENSG00000205155,PSENEN,69,0.68967,18,-1.3875,41,-0.2165,67,0.63261,26,-0.9082,68,0.64777,40,-0.2152
ENSG00000004777,ARHGAP33,3,-3.6813,26,-0.4949,60,1.39420,38,0.13689,7,-2.4415,31,-0.1913,31,-0.1861
ENSG00000105290,APLP1,92,-2.9581,219,-1.6805,644,-0.0167,186,-1.9188,438,-0.6220,2408,2.48861,563,-0.2274
ENSG00000011600,TYROBP,3,-3.7621,8,-2.2529,7,-2.8072,42,0.19260,182,3.23267,40,0.11601,38,0.04332
ENSG00000126243,LRFN3,3,-2.9798,23,0.13393,44,2.09964,1,-4.4307,14,-0.6854,6,-1.8458,13,-0.7215
ENSG00000105270,CLIP3,229,-0.6062,216,-0.6954,672,1.99834,125,-1.5335,135,-1.4161,174,-1.0321,127,-1.5004
ENSG00000105258,POLR2I,194,0.07395,90,-1.1246,118,-0.8849,228,0.34135,240,0.42947,319,0.91648,241,0.43703
ENSG00000105254,TBCB,337,0.43251,152,-0.8404,305,0.36722,155,-0.8145,152,-0.8401,447,0.92037,176,-0.6164
ENSG00000126247,CAPNS1,192,-0.2625,111,-1.1106,312,0.75601,143,-0.7327,367,0.80979,191,-0.2762,101,-1.2527
ENSG00000161281,COX7A1,3,-5.6293,84,-0.7505,115,-0.3468,192,0.57537,422,2.07601,65,-1.1456,110,-0.3293
ENSG00000167635,ZNF146,3,-3.4277,15,-1.0574,26,-0.2394,3,-3.4703,67,1.42240,66,1.39505,33,0.19010
ENSG00000186020,ZNF529,3,-3.4519,15,-1.0699,47,1.15694,5,-2.6147,32,0.10094,34,0.21440,38,0.38669
ENSG00000011332,DPF1,3,-4.1635,37,-0.4507,111,2.60284,14,-1.8544,22,-1.2464,6,-2.9744,25,-1.0257
ENSG00000167642,SPINT2,15,-3.2334,63,-1.1089,277,2.34848,67,-1.0199,118,-0.1419,16,-3.0724,45,-1.5994
ENSG00000167641,PPP1R14A,34,-3.4247,79,-2.2150,75,-2.6342,116,-1.6507,531,0.76479,1537,3.04052,507,0.68416
ENSG00000167645,YIF1B,28,-0.1776,25,-0.3351,30,-0.0916,25,-0.3782,32,0.05838,64,1.23392,17,-0.9480
ENSG00000099341,PSMD8,3,-4.8681,45,-0.8811,106,0.67301,77,-0.0673,116,0.62406,109,0.50740,50,-0.7403
ENSG00000130244,FAM98C,3,-3.0940,19,-0.3489,20,-0.3200,33,0.58281,24,0.02557,25,0.10531,47,1.18337
ENSG00000178982,EIF3K,183,0.13140,79,-1.1897,167,-0.0309,214,0.38528,283,0.86561,169,-0.0067,95,-0.9065
ENSG00000130402,ACTN4,13,-3.7018,78,-1.1171,99,-0.9295,66,-1.3630,600,2.52616,270,0.89292,107,-0.6303
ENSG00000104823,ECH1,94,0.08244,43,-1.1403,104,0.33368,151,0.87795,34,-1.4961,107,0.28757,65,-0.4984
ENSG00000104824,HNRNPL,89,-0.3246,37,-1.6349,139,0.57281,73,-0.6286,126,0.23771,118,0.12905,118,0.13270
ENSG00000068903,SIRT2,161,-1.0053,127,-1.3668,196,-0.8783,174,-0.8898,316,0.05328,992,2.16769,396,0.42454
ENSG00000128626,MRPS12,3,-3.2396,10,-1.3788,42,1.21334,25,-0.0376,14,-0.9142,31,0.30392,23,-0.1742
ENSG00000128011,LRFN1,3,-3.2938,21,-0.3947,62,2.73865,17,-0.6989,5,-2.3772,3,-2.9791,5,-2.5742
ENSG00000179134,SAMD4B,6,-3.7668,47,-0.8156,94,0.39772,78,-0.0173,75,-0.0682,112,0.58070,109,0.53686
ENSG00000006712,PAF1,115,1.57641,22,-1.1606,39,-0.3739,29,-0.7690,59,0.38457,44,-0.1117,36,-0.4326
ENSG00000063322,MED29,236,1.58347,44,-1.2020,109,0.29561,101,0.08682,50,-1.0118,63,-0.6584,40,-1.3517
ENSG00000128016,ZFP36,3,-5.4479,18,-2.8474,6,-4.7357,41,-1.6501,985,6.39844,8,-4.0321,2,-5.7055
ENSG00000105193,RPS16,965,0.35859,336,-1.3034,286,-1.8347,840,0.12886,1524,1.15907,1120,0.61109,1341,0.92618
ENSG00000196235,SUPT5H,3,-4.4210,25,-1.3153,76,0.60682,87,0.66232,82,0.56441,68,0.24845,33,-0.8793
ENSG00000105197,TIMM50,3,-3.6913,22,-0.7139,50,0.84812,58,0.81925,37,0.06403,13,-1.5103,34,-0.0522
ENSG00000090932,DLL3,64,1.50926,20,-0.4504,19,-0.7067,17,-0.7368,13,-1.1114,20,-0.4354,51,1.08997
ENSG00000176401,EID2B,3,-3.0984,19,-0.3200,54,2.68102,1,-3.9440,13,-0.8962,9,-1.4439,3,-2.8188
