Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000127511,SIN3B,138,0.76231,33,-1.4893,126,0.60290,171,1.41886,51,-0.8562,45,-1.0370,23,-2.0381,30,-1.6517
ENSG00000099331,MYO9B,3,-4.2059,19,-1.4603,49,-0.0524,18,-1.7012,16,-1.7768,90,0.97209,151,1.98761,90,0.98133
ENSG00000053501,USE1,62,0.48483,32,-0.5690,64,0.55116,34,-0.5458,31,-0.6380,45,-0.0456,60,0.42153,54,0.24646
ENSG00000160113,NR2F6,3,-3.7995,19,-1.1015,51,0.48786,87,1.84284,16,-1.3504,52,0.49998,22,-0.8306,6,-2.7584
ENSG00000105393,BABAM1,135,0.63772,53,-0.8640,119,0.41350,157,1.07800,49,-0.9953,83,-0.1639,41,-1.2493,37,-1.4201
ENSG00000127220,ABHD8,19,-1.3053,34,-0.4448,49,0.12820,99,1.71272,74,0.81560,17,-1.5197,11,-2.0621,5,-3.2714
ENSG00000130312,MRPL34,3,-4.2175,22,-1.3109,37,-0.4912,95,1.29153,97,1.09565,51,0.00829,46,-0.1679,13,-2.0392
ENSG00000130311,DDA1,157,1.23719,32,-1.3440,116,0.69247,100,0.52053,72,-0.0983,43,-0.8954,52,-0.6152,16,-2.3618
ENSG00000074855,ANO8,195,2.48805,23,-1.2754,85,0.82630,36,-0.6459,38,-0.5113,16,-1.7721,29,-0.9035,11,-2.3275
ENSG00000130303,BST2,46,-0.2908,28,-1.0470,17,-1.7926,14,-2.2233,46,-0.2917,270,3.22607,11,-2.3627,51,-0.1335
ENSG00000130304,SLC27A1,140,1.36872,34,-0.9669,56,-0.1885,21,-1.8179,83,0.43687,91,0.59833,121,1.09171,4,-3.9829
ENSG00000130313,PGLS,187,2.27193,22,-1.3720,74,0.49674,18,-1.8139,84,0.70877,11,-2.4703,40,-0.5033,39,-0.5302
ENSG00000130477,UNC13A,7,-3.5253,47,-0.7407,155,1.22628,210,2.47466,6,-3.7337,24,-1.7665,0,-9.7970,23,-1.7902
ENSG00000130479,MAP1S,3,-4.1307,30,-0.7091,131,1.80089,68,0.68514,1,-5.0461,77,0.78874,44,-0.1376,8,-2.5925
ENSG00000130475,FCHO1,3,-3.0459,9,-1.3877,55,1.53731,8,-1.7303,2,-3.4966,25,0.16239,64,1.86134,30,0.47458
ENSG00000105640,RPL18A,468,-0.7685,415,-0.9547,214,-1.9503,293,-1.6066,779,0.03763,1911,1.63038,1017,0.48008,1457,1.11241
ENSG00000007080,CCDC124,97,0.25041,43,-1.0234,57,-0.5962,127,0.82705,61,-0.5052,103,0.34798,65,-0.3977,71,-0.2516
ENSG00000105642,KCNN1,3,-3.5644,33,0.04275,62,1.09785,78,1.99227,6,-2.4655,13,-1.3750,13,-1.3980,5,-2.6894
ENSG00000105643,ARRDC2,3,-4.2573,15,-1.8919,13,-2.0415,46,-0.2471,24,-1.2078,84,0.78369,123,1.49096,118,1.40746
ENSG00000099308,MAST3,5,-5.8516,189,-0.5984,488,0.96490,653,1.95296,110,-1.4218,104,-1.5097,186,-0.6296,96,-1.6286
ENSG00000105647,PIK3R2,91,0.78285,49,-0.2355,88,0.73203,93,0.98954,17,-1.8111,12,-2.3023,34,-0.8272,35,-0.7719
ENSG00000105649,RAB3A,3,-6.5629,154,-0.8230,442,0.90545,773,2.78401,13,-4.4484,77,-1.8665,15,-4.2362,80,-1.8074
ENSG00000130522,JUND,597,0.02874,453,-0.4116,598,0.03363,873,0.79237,290,-1.1009,733,0.36827,552,-0.0969,305,-1.0243
ENSG00000130520,LSM4,29,-1.9473,72,-0.5796,184,0.97331,188,1.24560,57,-0.9386,94,-0.1532,68,-0.6730,51,-1.0882
ENSG00000130511,SSBP4,3,-5.2680,86,-0.3224,238,1.41361,192,1.23847,44,-1.3666,114,0.12631,34,-1.7222,48,-1.2297
ENSG00000105701,FKBP8,313,0.05951,138,-1.2241,293,-0.0481,474,0.90539,205,-0.6111,309,0.03705,309,0.03885,202,-0.6374
ENSG00000105700,KXD1,3,-4.2452,33,-0.7021,41,-0.3554,67,0.49699,43,-0.2874,63,0.31872,105,1.21208,43,-0.2789
ENSG00000221983,UBA52,1246,0.50655,376,-1.3873,523,-0.8846,660,-0.5875,844,-0.1343,1426,0.73875,1015,0.16455,1509,0.83874
ENSG00000006016,CRLF1,102,1.58767,29,-0.5574,98,1.49032,0,-7.6564,124,1.97128,18,-1.2433,2,-4.0015,0,-8.0642
ENSG00000006015,REX1BD,190,1.27612,51,-0.8895,80,-0.2008,105,0.27761,83,-0.1283,37,-1.3894,95,0.07834,68,-0.4407
ENSG00000105696,TMEM59L,64,-2.5091,155,-1.2035,552,0.84046,935,2.50870,119,-1.5997,111,-1.7029,63,-2.5336,82,-2.1587
ENSG00000167487,KLHL26,45,0.70280,14,-1.1369,58,1.17463,39,0.54692,21,-0.5003,16,-0.9166,23,-0.4072,8,-1.8657
ENSG00000105662,CRTC1,3,-3.9686,48,0.17246,83,1.12813,79,1.26131,20,-1.1421,36,-0.2824,24,-0.8774,14,-1.7011
ENSG00000005007,UPF1,146,1.55369,20,-1.7081,39,-0.6769,77,0.46181,28,-1.1604,65,0.13082,76,0.38615,14,-2.2256
ENSG00000223802,CERS1,3,-4.4563,40,-0.6243,71,0.27581,58,-0.0600,188,2.07938,2,-4.8382,71,0.26386,50,-0.2986
ENSG00000105669,COPE,440,1.44812,70,-1.5674,114,-0.8198,125,-0.7502,321,0.86774,198,0.05022,236,0.33990,98,-1.0495
ENSG00000105671,DDX49,12,-1.0732,17,-0.5847,25,-0.0006,29,0.31947,37,0.64978,19,-0.3740,37,0.68431,16,-0.6475
ENSG00000051128,HOMER3,111,1.89239,8,-2.2739,39,0.01707,1,-5.0426,28,-0.5125,36,-0.1272,67,0.92671,56,0.62589
ENSG00000064607,SUGP2,3,-4.8862,49,-0.7999,125,0.72435,155,1.37188,89,0.16089,55,-0.6126,57,-0.5442,40,-1.0920
ENSG00000254901,BORCS8,50,0.48160,22,-0.8419,74,1.16270,63,1.08422,3,-3.8027,19,-1.0334,28,-0.4635,13,-1.5568
ENSG00000064490,RFXANK,3,-3.2007,17,-0.5617,48,1.08239,11,-1.4263,53,1.26501,31,0.32536,36,0.61062,17,-0.5949
ENSG00000130287,NCAN,144,0.49684,77,-0.5147,218,1.23033,54,-1.1667,369,2.32070,14,-2.9875,21,-2.4591,7,-3.9936
ENSG00000129933,MAU2,3,-3.3612,15,-0.9307,2,-3.4261,41,0.75712,32,0.23193,50,0.98384,54,1.12626,12,-1.2874
ENSG00000186010,NDUFA13,803,0.88154,243,-1.0560,356,-0.4657,355,-0.5248,598,0.37456,543,0.21364,421,-0.1997,614,0.41913
ENSG00000250067,YJEFN3,3,-4.4956,50,-0.3221,143,1.45914,117,1.33743,24,-1.4475,60,-0.0336,18,-1.8762,24,-1.4775
ENSG00000167232,ZNF91,3,-3.5826,22,-0.5951,32,-0.0586,40,0.37694,51,0.73317,72,1.35169,14,-1.3347,22,-0.6378
ENSG00000169021,UQCRFS1,226,1.00769,62,-1.0794,194,0.73874,151,0.36423,168,0.48939,38,-1.8117,78,-0.7408,54,-1.2920
ENSG00000187135,VSTM2B,3,-3.6503,11,-1.7639,60,0.93406,62,1.22373,0,-7.5348,3,-3.3925,103,1.98795,5,-2.7929
ENSG00000131943,C19orf12,3,-4.0524,39,-0.2261,97,1.30457,96,1.62254,15,-1.6667,21,-1.1674,32,-0.5495,9,-2.4246
ENSG00000105176,URI1,198,2.18233,36,-0.8282,37,-0.7862,30,-1.1707,14,-2.2012,56,-0.1305,72,0.28255,72,0.27177
ENSG00000198597,ZNF536,116,1.47741,17,-1.6152,13,-1.9951,19,-1.5694,0,-8.0595,40,-0.3613,182,2.44265,40,-0.3265
ENSG00000178904,DPY19L3,100,1.90933,19,-0.9025,65,1.06232,7,-2.4171,50,0.60670,19,-0.9382,22,-0.6902,21,-0.8001
ENSG00000105185,PDCD5,306,1.66340,57,-1.1656,98,-0.3250,106,-0.2211,161,0.49254,83,-0.5849,109,-0.1481,52,-1.3055
ENSG00000130881,LRP3,3,-3.4194,26,-0.2068,59,1.19105,37,0.43198,87,1.95957,7,-2.0628,6,-2.3234,2,-3.6387
ENSG00000124299,PEPD,11,-2.5998,31,-1.1229,60,-0.0715,54,-0.2633,109,0.91490,105,0.84790,114,1.00103,29,-1.1759
ENSG00000257103,LSM14A,11,-2.5943,24,-1.4118,52,-0.2668,79,0.49040,92,0.67716,66,0.12671,101,0.84745,46,-0.4462
ENSG00000105220,GPI,69,-2.1010,190,-0.5684,486,0.99084,625,1.87508,88,-1.7298,117,-1.3121,83,-1.8283,158,-0.8468
ENSG00000126261,UBA2,188,1.38119,34,-1.3974,61,-0.5364,89,0.08814,92,0.13336,131,0.72445,60,-0.5398,19,-2.2366
ENSG00000089335,ZNF302,184,2.46602,21,-1.3080,16,-1.6901,30,-0.8462,55,0.16098,24,-1.1466,39,-0.4006,48,-0.0693
ENSG00000089351,GRAMD1A,3,-3.8389,26,-0.6505,54,0.54654,69,1.17879,26,-0.6125,60,0.70333,39,-0.0226,5,-2.9272
ENSG00000105711,SCN1B,3,-3.8544,54,0.51726,65,0.81973,42,0.09812,37,-0.1134,53,0.48448,43,0.15529,18,-1.2449
ENSG00000153902,LGI4,433,2.50837,52,-1.2433,150,0.43192,32,-2.1191,145,0.37862,41,-1.5809,124,0.11975,30,-2.0785
ENSG00000266964,FXYD1,1065,2.03253,166,-1.1598,327,-0.1078,91,-2.2104,765,1.36043,227,-0.6828,113,-1.7441,300,-0.2453
ENSG00000221946,FXYD7,3,-6.0729,137,-0.4677,342,1.05246,452,2.06232,45,-2.1556,28,-2.8320,61,-1.6931,138,-0.4554
ENSG00000105698,USF2,134,0.06299,89,-0.5811,148,0.22997,96,-0.5260,148,0.23453,138,0.11060,178,0.54018,131,0.02793
ENSG00000105695,MAG,29,-3.2911,52,-2.4387,26,-3.4129,74,-2.0572,69,-2.0021,294,0.22497,1444,3.73894,244,-0.0767
ENSG00000105677,TMEM147,55,-0.2036,30,-1.1251,80,0.41871,31,-1.1919,87,0.55671,128,1.23678,67,0.12780,51,-0.3286
ENSG00000126254,RBM42,3,-4.1909,30,-0.7811,35,-0.5420,79,0.92180,37,-0.4526,65,0.42565,101,1.20863,19,-1.4571
ENSG00000126267,COX6B1,245,-0.2218,131,-1.1946,312,0.16910,198,-0.6222,492,0.94512,424,0.68458,275,-0.0404,258,-0.1384
ENSG00000272333,KMT2B,3,-2.8834,26,0.41819,38,1.07586,31,0.88270,0,-6.7719,17,-0.2604,18,-0.1972,17,-0.2911
ENSG00000205155,PSENEN,69,0.68967,18,-1.3875,57,0.36261,33,-0.5594,67,0.63261,26,-0.9082,68,0.64777,40,-0.2152
ENSG00000004777,ARHGAP33,3,-3.6813,26,-0.4949,27,-0.4126,77,1.70369,38,0.13689,7,-2.4415,31,-0.1913,31,-0.1861
ENSG00000105290,APLP1,92,-2.9581,219,-1.6805,457,-0.5584,737,0.24167,186,-1.9188,438,-0.6220,2408,2.48861,563,-0.2274
ENSG00000011600,TYROBP,3,-3.7621,8,-2.2529,18,-1.0996,1,-4.6110,42,0.19260,182,3.23267,40,0.11601,38,0.04332
ENSG00000126243,LRFN3,3,-2.9798,23,0.13393,40,1.04168,47,1.67552,1,-4.4307,14,-0.6854,6,-1.8458,13,-0.7215
ENSG00000105270,CLIP3,229,-0.6062,216,-0.6954,459,0.51963,778,1.89074,125,-1.5335,135,-1.4161,174,-1.0321,127,-1.5004
ENSG00000105258,POLR2I,194,0.07395,90,-1.1246,104,-0.9037,125,-0.6901,228,0.34135,240,0.42947,319,0.91648,241,0.43703
ENSG00000105254,TBCB,337,0.43251,152,-0.8404,232,-0.1824,342,0.53550,155,-0.8145,152,-0.8401,447,0.92037,176,-0.6164
ENSG00000126247,CAPNS1,192,-0.2625,111,-1.1106,254,0.18389,340,0.80832,143,-0.7327,367,0.80979,191,-0.2762,101,-1.2527
ENSG00000161281,COX7A1,3,-5.6293,84,-0.7505,77,-0.8897,134,-0.0269,192,0.57537,422,2.07601,65,-1.1456,110,-0.3293
ENSG00000167635,ZNF146,3,-3.4277,15,-1.0574,55,1.06612,12,-1.5288,3,-3.4703,67,1.42240,66,1.39505,33,0.19010
ENSG00000186020,ZNF529,3,-3.4519,15,-1.0699,34,0.23231,54,1.21717,5,-2.6147,32,0.10094,34,0.21440,38,0.38669
ENSG00000011332,DPF1,3,-4.1635,37,-0.4507,76,0.73696,129,2.27244,14,-1.8544,22,-1.2464,6,-2.9744,25,-1.0257
ENSG00000167642,SPINT2,15,-3.2334,63,-1.1089,136,0.08626,348,2.39756,67,-1.0199,118,-0.1419,16,-3.0724,45,-1.5994
ENSG00000167641,PPP1R14A,34,-3.4247,79,-2.2150,48,-2.9439,88,-2.1998,116,-1.6507,531,0.76479,1537,3.04052,507,0.68416
ENSG00000167645,YIF1B,28,-0.1776,25,-0.3351,16,-1.0680,37,0.32151,25,-0.3782,32,0.05838,64,1.23392,17,-0.9480
ENSG00000099341,PSMD8,3,-4.8681,45,-0.8811,97,0.30909,111,0.64952,77,-0.0673,116,0.62406,109,0.50740,50,-0.7403
ENSG00000130244,FAM98C,3,-3.0940,19,-0.3489,32,0.52533,14,-0.8908,33,0.58281,24,0.02557,25,0.10531,47,1.18337
ENSG00000178982,EIF3K,183,0.13140,79,-1.1897,176,0.06065,162,-0.0759,214,0.38528,283,0.86561,169,-0.0067,95,-0.9065
ENSG00000130402,ACTN4,13,-3.7018,78,-1.1171,123,-0.4074,87,-1.0426,66,-1.3630,600,2.52616,270,0.89292,107,-0.6303
ENSG00000104823,ECH1,94,0.08244,43,-1.1403,145,0.80702,83,-0.1295,151,0.87795,34,-1.4961,107,0.28757,65,-0.4984
ENSG00000104824,HNRNPL,89,-0.3246,37,-1.6349,91,-0.2876,163,0.80920,73,-0.6286,126,0.23771,118,0.12905,118,0.13270
ENSG00000068903,SIRT2,161,-1.0053,127,-1.3668,123,-1.4190,233,-0.4886,174,-0.8898,316,0.05328,992,2.16769,396,0.42454
ENSG00000128626,MRPS12,3,-3.2396,10,-1.3788,74,1.87052,26,0.00820,25,-0.0376,14,-0.9142,31,0.30392,23,-0.1742
ENSG00000128011,LRFN1,3,-3.2938,21,-0.3947,77,1.89679,55,1.52838,17,-0.6989,5,-2.3772,3,-2.9791,5,-2.5742
ENSG00000179134,SAMD4B,6,-3.7668,47,-0.8156,70,-0.1748,105,0.56726,78,-0.0173,75,-0.0682,112,0.58070,109,0.53686
ENSG00000006712,PAF1,115,1.57641,22,-1.1606,67,0.59142,25,-1.0681,29,-0.7690,59,0.38457,44,-0.1117,36,-0.4326
ENSG00000063322,MED29,236,1.58347,44,-1.2020,96,0.00042,116,0.36631,101,0.08682,50,-1.0118,63,-0.6584,40,-1.3517
ENSG00000128016,ZFP36,3,-5.4479,18,-2.8474,0,-7.6505,9,-3.9788,41,-1.6501,985,6.39844,8,-4.0321,2,-5.7055
ENSG00000105193,RPS16,965,0.35859,336,-1.3034,331,-1.3261,263,-1.8078,840,0.12886,1524,1.15907,1120,0.61109,1341,0.92618
ENSG00000196235,SUPT5H,3,-4.4210,25,-1.3153,18,-1.7978,105,1.20784,87,0.66232,82,0.56441,68,0.24845,33,-0.8793
ENSG00000105197,TIMM50,3,-3.6913,22,-0.7139,55,0.73969,48,0.59197,58,0.81925,37,0.06403,13,-1.5103,34,-0.0522
ENSG00000090932,DLL3,64,1.50926,20,-0.4504,37,0.50285,10,-1.6389,17,-0.7368,13,-1.1114,20,-0.4354,51,1.08997
ENSG00000176401,EID2B,3,-3.0984,19,-0.3200,28,0.31649,67,2.56022,1,-3.9440,13,-0.8962,9,-1.4439,3,-2.8188
ENSG00000176396,EID2,3,-3.7688,18,-1.0802,69,1.03455,72,1.40218,29,-0.3849,32,-0.2606,28,-0.4534,12,-1.7643
ENSG00000105204,DYRK1B,109,1.64793,19,-1.2110,48,0.19316,57,0.54601,0,-7.8435,68,0.78079,21,-1.1215,6,-2.9210
ENSG00000105202,FBL,113,1.06527,16,-2.0394,42,-0.5591,46,-0.4713,74,0.34563,83,0.52509,62,0.05066,60,-0.0173
ENSG00000013275,PSMC4,3,-3.9549,20,-1.1398,36,-0.2733,55,0.49640,49,0.23702,63,0.65265,84,1.16290,17,-1.3740
ENSG00000130758,MAP3K10,128,1.69977,58,0.27485,87,0.95962,49,0.01244,6,-3.0820,15,-1.8334,18,-1.5293,31,-0.7180
ENSG00000174521,TTC9B,3,-5.4910,114,-0.3264,152,0.13939,327,1.92474,59,-1.3392,41,-1.8729,60,-1.3160,173,0.34906
ENSG00000105221,AKT2,185,2.35201,32,-0.7678,70,0.47903,27,-1.1116,48,-0.1522,22,-1.2998,51,-0.0539,9,-2.6147
ENSG00000105223,PLD3,68,-2.3612,186,-0.8466,500,0.76090,806,2.17325,101,-1.7662,193,-0.7868,115,-1.5760,86,-2.0072
ENSG00000090013,BLVRB,110,1.39732,15,-1.7769,39,-0.3434,16,-1.8515,80,0.80894,75,0.70822,20,-1.3812,70,0.59725
ENSG00000160460,SPTBN4,3,-4.2887,77,0.60027,91,0.89037,127,1.94335,12,-2.2392,15,-1.9365,6,-3.3112,25,-1.1646
ENSG00000090006,LTBP4,3,-4.1280,16,-1.6727,45,-0.1039,39,-0.3614,0,-8.0107,265,3.64508,8,-2.7029,17,-1.5936
ENSG00000105245,NUMBL,148,1.50890,22,-1.5630,68,0.14593,134,1.66321,10,-2.6712,8,-2.9863,6,-3.4816,30,-1.1131
ENSG00000077312,SNRPA,3,-3.3500,17,-0.7993,34,0.34522,46,1.01147,29,0.09102,40,0.58681,36,0.40619,0,-7.4968
ENSG00000167578,RAB4B,3,-4.2682,25,-1.1601,50,-0.0751,103,1.41506,31,-0.8402,29,-0.9197,107,1.21874,23,-1.2641
ENSG00000269858,EGLN2,3,-4.3645,34,-0.7888,70,0.36454,78,0.62390,67,0.28526,86,0.70185,56,-0.0005,35,-0.7331
ENSG00000167601,AXL,3,-4.0436,28,-0.7660,61,0.49745,3,-3.8758,214,3.13560,75,0.85573,16,-1.5575,2,-4.3184
ENSG00000105323,HNRNPUL1,3,-4.7971,46,-0.7895,128,0.87215,77,0.01101,87,0.21638,88,0.22809,109,0.60060,72,-0.0995
ENSG00000142046,TMEM91,9,-1.4987,18,-0.3852,14,-0.7539,61,2.23135,25,0.11700,8,-1.6287,4,-2.5166,10,-1.2868
ENSG00000248098,BCKDHA,161,2.16834,24,-1.1118,15,-1.8342,27,-1.0569,49,-0.0007,62,0.38544,53,0.11919,26,-0.9694
ENSG00000105372,RPS19,1124,-0.0118,593,-1.0164,426,-1.5179,466,-1.5027,1227,0.13096,2236,1.16854,1358,0.29878,2294,1.21635
ENSG00000105404,RABAC1,26,-2.8794,93,-0.9801,148,-0.2564,192,0.19551,202,0.25031,322,1.05611,235,0.50756,149,-0.2380
ENSG00000105409,ATP1A3,3,-6.2263,117,-0.8844,407,1.17871,571,2.50286,61,-1.8564,51,-2.1254,22,-3.3617,42,-2.4162
ENSG00000105737,GRIK5,147,1.03528,64,-0.3473,162,1.20298,130,0.97007,38,-1.1436,13,-2.6833,6,-3.7295,30,-1.5005
ENSG00000105723,GSK3A,3,-4.8125,48,-0.7531,94,0.33259,164,1.64765,23,-1.8252,90,0.25180,68,-0.1937,39,-1.0746
ENSG00000105722,ERF,135,1.78269,20,-1.4158,54,0.15064,35,-0.5936,5,-3.2687,89,0.99726,48,-0.0571,24,-1.1391
ENSG00000079432,CIC,3,-3.5409,37,0.24507,23,-0.5182,51,0.93295,17,-0.9328,19,-0.7910,68,1.31113,17,-0.9304
ENSG00000105429,MEGF8,3,-3.9262,38,-0.2505,59,0.46983,104,1.89270,15,-1.6582,20,-1.2661,20,-1.1990,38,-0.2473
ENSG00000079435,LIPE,3,-3.6647,13,-1.5014,8,-2.1095,5,-2.9171,26,-0.4711,34,-0.0328,182,3.44352,36,0.06312
ENSG00000167378,IRGQ,3,-3.7336,28,-0.4236,81,1.37426,79,1.69839,4,-3.2510,16,-1.2323,25,-0.5956,13,-1.5961
ENSG00000131116,ZNF428,3,-4.7603,38,-1.0446,43,-0.8602,83,0.21183,152,1.23148,95,0.40188,61,-0.3143,111,0.66305
ENSG00000105767,CADM4,374,1.32593,85,-1.1272,116,-0.6379,179,0.05714,81,-1.1926,77,-1.2685,295,0.89171,179,0.04654
ENSG00000130204,TOMM40,166,1.80115,23,-1.4637,94,0.72381,69,0.25042,25,-1.3878,46,-0.4265,36,-0.8235,17,-1.9292
ENSG00000130203,APOE,8467,2.31973,629,-2.0879,1963,-0.3536,541,-2.4675,7614,2.07855,759,-1.8086,454,-2.5704,1065,-1.2987
ENSG00000130208,APOC1,236,0.62237,84,-1.0339,252,0.73848,34,-2.5110,432,1.74623,189,0.25251,59,-1.5501,138,-0.2552
ENSG00000104853,CLPTM1,256,1.17759,72,-0.9149,120,-0.1077,136,0.10276,175,0.51090,66,-1.0364,96,-0.4698,101,-0.3867
ENSG00000007047,MARK4,3,-3.7660,25,-0.6017,49,0.44512,86,1.85935,57,0.70562,5,-2.8402,5,-2.9005,19,-1.0375
ENSG00000104866,PPP1R37,13,-1.3334,34,0.10811,69,1.33997,58,1.25259,21,-0.6154,5,-2.6130,20,-0.7041,6,-2.4818
ENSG00000007255,TRAPPC6A,3,-3.3285,9,-1.6020,47,0.91514,12,-1.4165,45,0.83317,39,0.58575,38,0.54110,41,0.67865
ENSG00000012061,ERCC1,12,-1.5650,33,-0.0577,40,0.27962,32,-0.1028,44,0.42350,23,-0.6102,66,1.11255,24,-0.5568
ENSG00000125744,RTN2,3,-3.5246,37,0.26248,72,1.43376,52,1.00385,41,0.41995,1,-4.6273,2,-3.7414,24,-0.4356
ENSG00000125746,EML2,3,-4.0203,31,-0.5765,7,-2.7986,59,0.56508,17,-1.4634,53,0.29829,144,2.15975,26,-0.8397
ENSG00000125743,SNRPD2,399,1.18695,96,-1.1424,114,-0.8799,180,-0.1871,272,0.50658,201,0.00677,178,-0.1832,178,-0.1845
ENSG00000185800,DMWD,5,-3.7484,45,-0.5436,74,0.24498,146,1.83635,55,-0.2444,65,0.01595,29,-1.1979,10,-2.7348
ENSG00000125755,SYMPK,3,-3.6645,27,-0.4028,92,1.72819,22,-0.8101,43,0.37070,16,-1.1396,49,0.56994,38,0.14652
ENSG00000104967,NOVA2,19,-1.2161,33,-0.3861,60,0.54763,104,2.00803,12,-1.9174,22,-1.0415,15,-1.6089,17,-1.4483
ENSG00000011485,PPP5C,20,-2.0445,52,-0.5809,193,1.65710,140,1.29786,28,-1.5089,54,-0.5370,35,-1.1892,16,-2.3010
ENSG00000277531,PNMA8C,3,-3.6167,23,-0.5724,44,0.46114,102,2.84598,6,-2.4423,6,-2.5176,10,-1.8763,4,-2.9246
ENSG00000182013,PNMA8A,3,-5.8442,64,-1.3899,230,0.63569,471,2.79300,47,-1.8574,47,-1.8673,39,-2.1390,44,-1.9585
ENSG00000204851,PNMA8B,3,-5.0407,47,-1.3356,63,-0.8694,370,3.33947,57,-1.0263,27,-2.1480,21,-2.5257,35,-1.7671
ENSG00000160014,CALM3,168,-2.3725,443,-0.9135,1410,0.97997,1798,1.83259,316,-1.4288,364,-1.2154,340,-1.3195,491,-0.7564
ENSG00000197380,DACT3,3,-4.6171,43,-0.7061,62,-0.1144,77,0.24742,53,-0.3893,79,0.26281,153,1.42704,59,-0.2041
ENSG00000090372,STRN4,139,1.03840,52,-0.5810,95,0.38275,112,0.77872,43,-0.8790,62,-0.3060,42,-0.9300,22,-1.8964
ENSG00000042753,AP2S1,73,-1.1067,103,-0.5848,254,0.90153,258,1.12463,96,-0.6976,173,0.24673,101,-0.6211,25,-2.6763
ENSG00000160007,ARHGAP35,77,-0.6914,110,-0.1358,216,0.99305,203,1.06844,57,-1.1684,91,-0.4418,48,-1.4232,76,-0.7183
ENSG00000130748,TMEM160,187,-0.3428,194,-0.2877,188,-0.3397,305,0.52956,230,-0.0140,164,-0.5497,183,-0.3826,333,0.59899
ENSG00000142230,SAE1,3,-4.1016,34,-0.4968,64,0.51866,96,1.54166,7,-2.8334,54,0.23911,36,-0.4220,31,-0.6391
ENSG00000257704,INAFM1,3,-3.5374,22,-0.5591,64,1.18810,52,0.97607,7,-2.1685,48,0.68247,12,-1.4707,26,-0.2966
ENSG00000105419,MEIS3,3,-4.4538,29,-1.1114,107,0.97372,174,2.64220,35,-0.8336,0,-7.5084,5,-3.6707,14,-2.2370
ENSG00000118160,SLC8A2,3,-5.1683,67,-0.6005,157,0.78576,306,2.96106,7,-3.9168,4,-4.6923,5,-4.3404,30,-1.8274
ENSG00000105402,NAPA,17,-3.4611,173,-0.0051,375,1.33102,324,1.30300,88,-1.0687,75,-1.2975,95,-0.9411,93,-0.9814
ENSG00000105373,NOP53,153,-0.1290,56,-1.6686,46,-1.9604,57,-1.7825,96,-0.8673,592,2.38227,184,0.16435,255,0.71478
ENSG00000178980,SELENOW,852,-0.4159,610,-0.9350,789,-0.5356,1013,-0.1585,1254,0.20749,1377,0.36320,1560,0.57396,1474,0.47754
ENSG00000105499,PLA2G4C,3,-3.5391,17,-0.9316,25,-0.3728,19,-0.8807,43,0.50880,32,0.02637,94,1.94868,33,0.07142
ENSG00000105438,KDELR1,50,0.13577,17,-1.4879,80,0.94420,29,-0.7752,80,0.92946,79,0.91705,31,-0.6281,17,-1.5273
ENSG00000105443,CYTH2,11,-1.3455,16,-0.7825,29,0.13776,54,1.47876,0,-7.0117,45,0.84962,33,0.32825,0,-7.4539
ENSG00000142235,LMTK3,3,-4.6651,58,-0.2797,127,1.03097,185,2.33374,20,-1.9126,15,-2.3239,14,-2.4509,18,-2.0537
ENSG00000063177,RPL18,1432,0.73730,463,-1.0817,564,-0.7786,419,-1.3447,924,0.00252,1515,0.83620,1171,0.39325,1395,0.69189
ENSG00000105516,DBP,248,2.24250,36,-1.1194,110,0.66676,34,-1.3074,94,0.39427,49,-0.6343,25,-1.6652,34,-1.2087
ENSG00000063180,CA11,3,-5.6920,137,-0.3730,348,1.20402,201,0.28303,197,0.21139,114,-0.6586,91,-1.0094,264,0.70985
ENSG00000087074,PPP1R15A,3,-3.2501,31,0.28871,46,0.96716,13,-1.1658,0,-7.1390,90,2.30165,17,-0.6427,21,-0.3570
ENSG00000104805,NUCB1,125,0.39285,52,-1.0059,65,-0.6533,133,0.59463,59,-0.8038,200,1.21810,87,-0.1993,31,-1.7810
ENSG00000087086,FTL,3678,0.42640,1530,-0.9734,2133,-0.4577,1056,-1.6656,3718,0.44445,3626,0.40233,4185,0.64660,4590,0.80715
ENSG00000183207,RUVBL2,3,-3.7313,28,-0.4127,51,0.55659,41,0.23665,40,0.14603,39,0.09711,52,0.60552,32,-0.1951
ENSG00000104852,SNRNP70,20,-2.2507,40,-1.2167,73,-0.3184,145,0.99324,87,-0.0276,157,0.96961,103,0.23971,28,-1.7759
ENSG00000104863,LIN7B,3,-3.3809,21,-0.5046,39,0.53598,70,2.06292,0,-7.2505,21,-0.5054,27,-0.0774,5,-2.4809
ENSG00000177380,PPFIA3,3,-5.1353,107,0.17931,146,0.69401,247,2.20371,30,-1.7942,59,-0.7659,2,-5.4631,26,-2.0191
ENSG00000104888,SLC17A7,9,-6.1280,365,-0.7373,1101,1.08785,1696,2.67996,92,-2.8054,148,-2.0999,45,-3.8470,90,-2.8304
