Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000104722,NEFM,320,-0.6273,815,1.29360,166,-1.6180,310,-0.6781,612,0.46446,224,-1.1733,82,-2.6611
ENSG00000277586,NEFL,947,-0.3176,1916,1.20269,684,-0.8231,802,-0.5774,1311,0.22796,573,-1.0927,198,-2.6691
ENSG00000221914,PPP2R2A,56,0.05629,67,0.46094,49,-0.1395,67,0.35540,41,-0.4720,45,-0.2741,39,-0.5082
ENSG00000104765,BNIP3L,188,0.16231,181,0.13325,177,0.05975,122,-0.5160,183,0.13266,109,-0.7002,195,0.22090
ENSG00000240694,PNMA2,479,0.34736,489,0.51216,492,0.38996,438,0.20043,353,-0.1643,211,-0.9447,75,-2.4803
ENSG00000092964,DPYSL2,895,-0.1337,1106,0.27247,1128,0.23983,820,-0.2705,953,-0.0368,817,-0.2764,843,-0.2280
ENSG00000015592,STMN4,300,0.08036,335,0.34576,378,0.45798,277,-0.0487,202,-0.6026,161,-0.8959,329,0.22798
ENSG00000120899,PTK2B,323,0.90656,231,0.45813,210,0.18247,187,-0.0046,138,-0.5280,123,-0.6512,59,-1.7711
ENSG00000120885,CLU,2563,0.16675,1787,-0.5043,2025,-0.2103,2145,-0.1189,2343,0.02499,4121,0.96578,2207,-0.0732
ENSG00000168077,SCARA3,12,-1.7820,12,-2.0708,42,0.09138,46,0.25005,65,0.96511,87,1.34190,42,0.09120
ENSG00000147419,CCDC25,61,-0.0131,61,-0.0419,80,0.40458,53,-0.2455,75,0.35038,47,-0.4411,47,-0.4415
ENSG00000134014,ELP3,63,0.71883,42,0.07272,35,-0.2360,43,0.10813,39,-0.0478,37,-0.1581,22,-0.8987
ENSG00000104290,FZD3,75,0.03127,70,-0.0937,149,1.19319,111,0.68914,64,-0.2441,29,-1.4231,31,-1.3094
ENSG00000012232,EXTL3,54,-0.6231,119,0.89360,90,0.18134,80,-0.0082,62,-0.4464,47,-0.8297,51,-0.6955
ENSG00000147421,HMBOX1,11,-0.9599,16,-0.4314,8,-1.4785,18,-0.1920,32,0.83455,28,0.49207,28,0.48180
ENSG00000133872,SARAF,1513,0.69265,1223,0.44914,951,-0.0706,995,0.00175,875,-0.2258,612,-0.7601,448,-1.2322
ENSG00000104660,LEPROTL1,86,1.06056,45,-0.0366,32,-0.5440,50,0.14569,45,-0.0030,24,-0.9847,38,-0.2757
ENSG00000104671,DCTN6,86,0.07117,94,0.28644,58,-0.5460,81,-0.0204,89,0.14528,69,-0.2905,68,-0.2982
ENSG00000197265,GTF2E2,8,-1.4747,34,1.02920,18,-0.2628,25,0.22589,17,-0.3665,11,-1.0768,18,-0.3000
ENSG00000253457,SMIM18,10,-0.6607,23,0.81244,6,-1.3842,18,0.16642,17,0.13756,13,-0.2862,8,-0.9609
ENSG00000104687,GSR,83,0.44973,80,0.52154,63,-0.0037,50,-0.3737,68,0.12257,36,-0.8605,23,-1.5318
ENSG00000104695,PPP2CB,331,-0.0853,369,0.11442,425,0.31712,318,-0.1500,423,0.35573,243,-0.5701,222,-0.7084
ENSG00000133878,DUSP26,53,-0.5296,89,0.41236,45,-0.7744,88,0.28667,88,0.31828,45,-0.7758,64,-0.2326
ENSG00000156687,UNC5D,41,0.56424,44,0.94497,8,-1.9177,34,0.25871,24,-0.3509,15,-1.0104,13,-1.2459
ENSG00000183779,ZNF703,46,0.74806,22,-0.5493,19,-0.6711,21,-0.4965,34,0.27595,38,0.44159,33,0.21890
ENSG00000147475,ERLIN2,13,-0.6811,24,0.24647,30,0.54880,15,-0.4920,16,-0.4412,18,-0.2453,30,0.59738
ENSG00000147471,PLPBP,32,-0.3620,52,0.55641,41,0.01543,24,-0.7995,46,0.22516,23,-0.8939,36,-0.1628
ENSG00000104221,BRF2,39,1.00168,28,0.59794,15,-0.4962,19,-0.1922,6,-2.0383,22,0.08975,21,-0.0031
ENSG00000129691,ASH2L,57,0.39785,54,0.40396,37,-0.2902,77,0.91422,28,-0.7671,22,-1.0715,34,-0.4398
ENSG00000175324,LSM1,41,-0.2262,44,-0.1433,39,-0.2989,44,-0.1261,69,0.69118,37,-0.4060,45,-0.1069
ENSG00000156735,BAG4,74,-0.4912,120,0.36490,152,0.67348,120,0.28475,104,0.05627,51,-1.0486,44,-1.2692
ENSG00000085788,DDHD2,64,-0.3885,101,0.46680,117,0.59169,74,-0.1499,84,0.03920,42,-1.0419,49,-0.8062
ENSG00000147548,NSD3,61,-0.4767,95,0.28951,123,0.63439,109,0.43731,67,-0.3829,46,-0.9024,73,-0.2136
ENSG00000077782,FGFR1,12,-1.8051,55,0.77575,37,-0.0858,13,-1.6720,42,0.14126,34,-0.2087,44,0.20692
ENSG00000147526,TACC1,183,0.26872,154,-0.0088,260,0.86265,193,0.36138,99,-0.7627,112,-0.5110,138,-0.1771
ENSG00000169499,PLEKHA2,74,1.02198,23,-0.9932,30,-0.4445,111,1.78010,40,-0.0142,15,-1.4765,20,-1.0706
ENSG00000169490,TM2D2,71,0.49346,61,0.32781,56,0.10960,72,0.51377,53,0.02722,19,-1.5501,16,-1.7766
ENSG00000168615,ADAM9,29,0.26355,25,0.06200,17,-0.5157,18,-0.4314,29,0.34695,25,0.04842,20,-0.3405
ENSG00000165061,ZMAT4,5,-2.0331,27,0.72535,3,-2.4720,10,-0.9548,40,1.40996,14,-0.5323,2,-2.9156
ENSG00000147533,GOLGA7,50,-0.6886,76,-0.0509,72,-0.1312,48,-0.7534,54,-0.6377,76,-0.0341,198,1.60494
ENSG00000158669,GPAT4,36,-0.4275,49,0.09030,44,-0.1079,46,-0.0333,49,0.09520,50,0.12103,47,0.00643
ENSG00000083168,KAT6A,44,0.98219,9,-1.6683,18,-0.4970,25,0.05491,23,-0.0768,21,-0.2433,61,1.56415
ENSG00000070718,AP3M2,77,-0.4108,135,0.66352,101,0.01374,81,-0.3427,128,0.45703,45,-1.2299,36,-1.5573
ENSG00000070501,POLB,33,0.19149,35,0.36541,26,-0.1986,43,0.61715,26,-0.1943,9,-1.8247,26,-0.2021
ENSG00000078668,VDAC3,392,0.83361,283,0.37658,205,-0.2320,211,-0.1878,242,0.03569,142,-0.8035,90,-1.4890
ENSG00000168575,SLC20A2,39,-0.5386,55,0.00976,32,-0.8219,51,-0.1312,54,-0.0397,54,-0.0301,101,1.00677
ENSG00000176209,SMIM19,69,0.41199,64,0.36993,40,-0.4560,37,-0.6005,57,0.10381,56,0.06551,30,-0.9150
ENSG00000120925,RNF170,50,0.23963,53,0.46558,35,-0.2911,38,-0.1812,40,-0.0925,39,-0.1496,25,-0.8314
ENSG00000168172,HOOK3,29,-0.4846,38,-0.0589,46,0.27012,46,0.25028,31,-0.4127,31,-0.3359,63,0.78872
ENSG00000168522,FNTA,59,-0.0956,58,-0.1519,46,-0.4747,30,-1.1474,46,-0.5326,79,0.37979,145,1.44284
ENSG00000165102,HGSNAT,46,0.70033,36,0.37090,25,-0.2758,19,-0.6589,29,-0.0325,31,0.06105,12,-1.4001
ENSG00000164808,SPIDR,26,-0.3020,45,0.85592,41,0.44115,24,-0.4186,25,-0.3686,16,-1.0366,18,-0.8236
ENSG00000221869,CEBPD,86,0.98795,28,-0.9570,68,0.58985,36,-0.4220,22,-1.2698,25,-1.0024,130,1.75138
ENSG00000253729,PRKDC,32,-0.8889,72,0.51274,78,0.52113,55,-0.0386,53,-0.1012,36,-0.7098,43,-0.4299
ENSG00000104738,MCM4,37,0.89231,23,0.15247,27,0.35730,26,0.26879,16,-0.4958,14,-0.7150,11,-1.0864
ENSG00000169139,UBE2V2,320,0.74279,241,0.36065,241,0.27092,210,0.04671,185,-0.1679,94,-1.1972,79,-1.4587
ENSG00000147481,SNTG1,19,-0.4003,34,0.65159,15,-0.8041,43,0.91372,30,0.31519,4,-2.4849,7,-1.8271
ENSG00000168300,PCMTD1,28,-0.1727,31,-0.0689,18,-0.8297,23,-0.5217,47,0.73395,25,-0.3849,37,0.26020
ENSG00000023287,RB1CC1,94,0.00618,91,-0.0661,114,0.30945,103,0.14908,109,0.26548,53,-0.8819,85,-0.1591
ENSG00000047249,ATP6V1H,605,1.13365,376,0.43088,182,-0.8249,476,0.71513,255,-0.3352,121,-1.4427,61,-2.4548
ENSG00000147509,RGS20,13,-0.5485,9,-1.3379,19,0.10207,42,1.39291,22,0.36717,32,0.92231,6,-1.6483
ENSG00000187735,TCEA1,45,-0.0879,43,-0.1616,29,-0.7664,55,0.26260,40,-0.2872,59,0.37611,72,0.70503
ENSG00000120992,LYPLA1,6,-2.0150,35,1.04520,18,-0.3582,11,-1.0185,18,-0.3741,21,-0.1134,26,0.25828
ENSG00000137547,MRPL15,89,0.63014,78,0.56272,43,-0.5162,51,-0.2544,54,-0.1971,41,-0.5919,36,-0.7831
ENSG00000206579,XKR4,29,0.04907,33,0.34105,48,0.87821,16,-0.8466,38,0.56185,10,-1.5950,3,-3.1671
ENSG00000167904,TMEM68,29,0.18353,29,0.24025,29,0.14406,30,0.20644,21,-0.3457,13,-1.1013,30,0.22952
ENSG00000008988,RPS20,293,-0.4525,269,-0.7169,374,-0.0685,318,-0.3257,299,-0.4643,654,0.85565,860,1.34432
ENSG00000170791,CHCHD7,58,0.70390,43,0.31324,11,-1.8028,57,0.68616,33,-0.2192,32,-0.2580,20,-0.9343
ENSG00000170786,SDR16C5,33,1.13282,28,1.22219,10,-0.7792,4,-1.9190,13,-0.4540,10,-0.8070,0,-7.2624
ENSG00000104331,IMPAD1,123,0.40667,104,0.17350,92,-0.0719,98,0.03293,97,0.01533,58,-0.7756,82,-0.2500
ENSG00000169122,FAM110B,53,0.27915,21,-1.3416,146,2.10797,50,0.17342,38,-0.2790,40,-0.1756,18,-1.3802
ENSG00000215114,UBXN2B,44,-0.0164,53,0.38322,47,0.09167,26,-0.8340,52,0.27379,34,-0.4292,31,-0.5704
ENSG00000137575,SDCBP,133,-0.4794,270,0.92390,138,-0.4165,150,-0.2861,202,0.20697,86,-1.1363,81,-1.2270
ENSG00000104388,RAB2A,271,-0.1065,400,0.72292,331,0.21195,264,-0.1469,253,-0.2402,149,-1.0317,176,-0.7819
ENSG00000177182,CLVS1,32,0.24713,25,-0.2149,34,0.35743,61,1.34714,24,-0.2314,12,-1.2842,13,-1.0892
ENSG00000198363,ASPH,64,-1.2200,203,0.83631,107,-0.4233,115,-0.3134,167,0.31572,117,-0.2853,58,-1.3589
ENSG00000274956,NKAIN3-IT1,34,0.48364,12,-1.3017,39,0.70122,38,0.64797,22,-0.2544,46,0.97879,16,-0.7191
ENSG00000137563,GGH,33,0.15466,41,0.69875,29,-0.0300,21,-0.5276,27,-0.1964,23,-0.3694,15,-1.0275
ENSG00000185728,YTHDF3,81,0.58458,60,0.14184,85,0.67561,30,-0.9908,49,-0.2418,34,-0.7690,54,-0.0533
ENSG00000254377,MIR124-2HG,23,0.09224,25,0.31656,44,1.17027,26,0.29467,17,-0.4184,10,-1.1936,4,-2.2899
ENSG00000104442,ARMC1,43,0.05164,46,0.20403,48,0.20804,49,0.26330,35,-0.2941,14,-1.6206,55,0.43472
ENSG00000147571,CRH,3,-3.1198,8,-2.1739,0,-7.1806,211,4.29873,8,-2.1873,44,0.60373,5,-2.6678
ENSG00000169085,VXN,290,0.79178,201,0.23409,278,0.72124,137,-0.4323,119,-0.7128,125,-0.5708,127,-0.5463
ENSG00000175073,VCPIP1,60,0.72356,46,0.37457,61,0.74085,41,0.07884,26,-0.6562,19,-1.0801,15,-1.4405
ENSG00000245910,SNHG6,245,-0.5436,234,-0.7488,336,-0.0466,264,-0.4295,351,0.02283,618,0.96446,596,0.90165
ENSG00000121022,COPS5,96,0.14482,121,0.71394,45,-1.0493,76,-0.2342,96,0.17046,47,-0.9798,59,-0.6151
ENSG00000066777,ARFGEF1,29,-0.0724,40,0.59708,37,0.33299,22,-0.5135,29,-0.0465,27,-0.1952,10,-1.7130
ENSG00000046889,PREX2,31,0.11091,12,-1.5232,35,0.30357,22,-0.4364,23,-0.3705,62,1.29074,55,1.08604
ENSG00000140396,NCOA2,20,-1.0286,42,0.11467,34,-0.2648,64,0.77975,48,0.31686,35,-0.2143,24,-0.7570
ENSG00000067167,TRAM1,16,-1.0233,23,-0.6363,34,0.11423,45,0.54894,22,-0.6682,30,-0.1142,82,1.62945
ENSG00000147601,TERF1,27,-0.6016,49,0.47293,50,0.38778,17,-1.2615,42,0.10264,33,-0.3011,37,-0.1117
ENSG00000147604,RPL7,331,-0.6631,362,-0.6447,574,0.20791,453,-0.1723,518,0.04539,585,0.23972,983,1.12203
ENSG00000040341,STAU2,81,-0.4356,139,0.57335,115,0.11649,83,-0.3924,132,0.39121,53,-1.0732,55,-1.0163
ENSG00000104343,UBE2W,74,0.33999,75,0.46449,64,0.09718,62,0.05326,44,-0.5327,40,-0.6533,49,-0.3116
ENSG00000154582,ELOC,142,-0.2762,202,0.37911,141,-0.2841,155,-0.1386,179,0.10419,142,-0.2717,146,-0.2272
ENSG00000175606,TMEM70,91,0.23575,110,0.73975,78,-0.0110,62,-0.3797,74,-0.1078,49,-0.7236,29,-1.4989
ENSG00000104369,JPH1,49,1.36317,20,-0.1751,43,1.13930,14,-0.7261,18,-0.3309,9,-1.3060,7,-1.6496
ENSG00000104381,GDAP1,90,-0.0171,132,0.83680,86,-0.1003,68,-0.4537,89,-0.0510,62,-0.6033,33,-1.5735
ENSG00000164751,PEX2,22,-0.2952,29,0.21566,24,-0.1367,16,-0.7291,32,0.34577,41,0.71002,9,-1.6084
ENSG00000171033,PKIA,202,0.33799,181,0.21641,259,0.76066,174,0.09742,132,-0.3810,121,-0.4741,73,-1.2492
ENSG00000104427,ZC2HC1A,41,0.02825,61,0.92730,35,-0.2137,22,-0.9034,48,0.30376,19,-1.1188,8,-2.3597
ENSG00000104435,STMN2,869,-0.0398,1279,0.81862,599,-0.6247,719,-0.3391,1089,0.37133,500,-0.9019,209,-2.2052
ENSG00000164683,HEY1,128,1.85015,32,-0.6036,18,-1.3713,63,0.55745,35,-0.4138,19,-1.3062,49,0.17213
ENSG00000147586,MRPS28,30,-0.8657,54,0.03670,59,0.16986,61,0.23489,56,0.10598,58,0.14815,47,-0.1896
ENSG00000076554,TPD52,169,0.60052,126,0.15918,120,0.03565,79,-0.6195,128,0.15682,67,-0.8757,102,-0.2143
ENSG00000164684,ZNF704,5,-2.3823,16,-0.7339,48,1.17196,24,0.05091,23,-0.0580,23,-0.0529,43,0.98630
ENSG00000164687,FABP5,126,0.21776,114,0.06353,70,-0.7075,106,-0.0676,123,0.19382,110,0.00252,104,-0.0961
ENSG00000147588,PMP2,36,-1.6937,39,-1.8052,113,0.06831,183,0.87749,106,-0.0258,244,1.38584,175,0.79383
ENSG00000133731,IMPA1,53,0.47503,33,-0.3861,82,1.20593,40,0.01587,30,-0.4925,27,-0.6063,38,-0.0760
ENSG00000104231,ZFAND1,19,-0.9029,32,-0.1046,46,0.51301,37,0.16855,48,0.68456,24,-0.4966,17,-1.0356
ENSG00000184672,RALYL,102,0.64064,84,0.43472,95,0.52934,51,-0.4693,53,-0.4457,41,-0.7864,39,-0.8661
ENSG00000176731,RBIS,143,0.53037,105,0.04414,82,-0.3507,81,-0.3706,96,-0.1197,114,0.16564,101,-0.0307
ENSG00000104267,CA2,28,-1.1742,21,-1.8153,60,-0.0033,39,-0.6678,25,-1.4718,94,0.73030,267,2.82808
ENSG00000123124,WWP1,29,-0.3001,36,0.07359,24,-0.5911,47,0.49361,42,0.35020,36,0.06382,20,-0.8859
ENSG00000176623,RMDN1,23,-0.1074,22,-0.2162,23,-0.0845,21,-0.2425,12,-1.1148,30,0.31878,57,1.43570
ENSG00000085719,CPNE3,39,0.62573,15,-0.9875,39,0.61185,39,0.61725,14,-1.0920,33,0.36179,41,0.72585
ENSG00000156103,MMP16,67,1.94995,12,-1.0458,60,1.72753,10,-1.1656,8,-1.5672,13,-0.8312,16,-0.4544
ENSG00000164823,OSGIN2,13,-1.0409,35,0.64271,19,-0.5023,27,0.02980,21,-0.3867,24,-0.1090,31,0.28668
ENSG00000104320,NBN,40,0.58608,32,0.25660,30,0.09189,28,-0.0186,21,-0.5102,12,-1.2802,34,0.30417
ENSG00000104325,DECR1,7,-2.1027,28,-0.0898,33,0.18567,24,-0.3201,31,0.10334,54,0.99479,30,0.01253
ENSG00000104327,CALB1,153,2.69842,13,-1.8197,0,-8.3305,121,2.16515,19,-1.0382,3,-3.4014,7,-2.3829
ENSG00000123119,NECAB1,363,0.08530,495,0.82462,276,-0.3478,479,0.54162,245,-0.5893,141,-1.3760,206,-0.7997
ENSG00000155099,PIP4P2,74,0.50178,63,0.29844,50,-0.1363,39,-0.5335,50,-0.1445,42,-0.4175,51,-0.0892
ENSG00000253738,OTUD6B-AS1,131,0.60418,88,-0.0478,98,0.12924,128,0.56568,73,-0.3654,59,-0.6605,76,-0.2649
ENSG00000079102,RUNX1T1,23,-0.1565,29,0.28416,53,1.25511,22,-0.2122,18,-0.6031,10,-1.3273,21,-0.2475
ENSG00000205133,TRIQK,26,-0.4812,48,0.70599,43,0.34145,30,-0.2610,34,-0.0649,18,-1.0304,22,-0.7475
ENSG00000188343,FAM92A,33,-0.4870,52,0.30356,30,-0.6238,66,0.64088,51,0.24085,26,-0.8342,35,-0.3742
ENSG00000164951,PDP1,255,1.06047,190,0.76886,145,0.11545,127,-0.0981,89,-0.7229,46,-1.6312,30,-2.2933
ENSG00000156170,NDUFAF6,45,0.97116,27,0.16873,9,-1.5618,27,0.13712,25,0.01922,25,-0.0083,12,-1.1012
ENSG00000156467,UQCRB,617,-0.6520,800,-0.3124,839,-0.1731,868,-0.1182,1194,0.45647,1097,0.25789,1142,0.32427
ENSG00000156471,PTDSS1,165,1.69781,73,0.35830,36,-0.8311,56,-0.1551,40,-0.7644,43,-0.5638,20,-1.7142
ENSG00000169439,SDC2,12,-1.1483,9,-1.6718,26,0.05233,17,-0.5541,50,1.40790,47,1.05429,18,-0.4809
ENSG00000180543,TSPYL5,50,-0.1708,75,0.64860,51,-0.1417,83,0.64983,49,-0.2176,37,-0.6291,13,-2.1528
ENSG00000147649,MTDH,41,-1.1394,102,0.37030,115,0.48060,56,-0.6737,68,-0.4013,84,-0.0404,120,0.54478
ENSG00000104341,LAPTM4B,65,-0.0541,61,-0.1869,33,-1.0861,104,0.71508,68,0.01829,57,-0.2634,94,0.53968
ENSG00000156482,RPL30,518,-0.9597,640,-0.7758,832,-0.2275,675,-0.5541,733,-0.4724,1767,1.02192,2419,1.60011
ENSG00000132541,RIDA,64,-0.0703,47,-0.6641,90,0.48737,69,0.06635,67,0.02580,116,0.92266,50,-0.4426
ENSG00000104361,NIPAL2,26,0.05959,31,0.50447,46,1.00087,35,0.53828,10,-1.4768,14,-0.8240,14,-0.9107
ENSG00000253948,VPS13B-DT,16,-1.2666,26,-0.6732,42,0.20913,56,0.69824,34,-0.1479,75,1.19854,33,-0.1649
ENSG00000164919,COX6C,1309,-0.1310,1467,0.06551,824,-0.8509,1522,0.11065,2186,0.82925,1079,-0.4352,705,-1.0898
ENSG00000147669,POLR2K,145,0.11348,154,0.27320,140,0.05637,93,-0.5923,159,0.30126,96,-0.5359,98,-0.5053
ENSG00000034677,RNF19A,63,1.28839,24,-0.3486,32,0.13621,19,-0.6943,22,-0.4758,27,-0.1322,34,0.25721
ENSG00000186106,ANKRD46,113,0.51612,119,0.83501,62,-0.4519,79,-0.0602,59,-0.5656,61,-0.4695,32,-1.4376
ENSG00000070756,PABPC1,95,-0.8778,134,-0.4438,144,-0.2389,181,0.12339,131,-0.4377,240,0.58831,354,1.26211
ENSG00000164924,YWHAZ,1803,0.55917,1593,0.47283,1415,0.15961,1534,0.29098,1082,-0.2995,676,-0.9955,444,-1.6298
ENSG00000261087,AP003469.4,1,-4.0173,16,-0.1599,33,1.00253,28,0.75140,16,-0.1870,17,-0.0532,18,-0.0080
ENSG00000120963,ZNF706,231,0.98470,153,0.37441,105,-0.3163,148,0.23091,83,-0.7504,82,-0.6938,92,-0.5251
ENSG00000104490,NCALD,164,-0.6641,228,-0.1852,735,1.90125,175,-0.5619,239,-0.0804,177,-0.5459,89,-1.5947
ENSG00000048392,RRM2B,43,0.50026,34,0.13604,36,0.19795,50,0.73646,22,-0.5975,26,-0.2729,15,-1.1162
ENSG00000104517,UBR5,36,-0.0556,31,-0.3410,26,-0.5234,76,1.20890,36,-0.0670,31,-0.2735,36,-0.0380
ENSG00000155090,KLF10,43,1.09713,14,-0.8205,64,1.82463,27,0.32386,8,-1.5838,8,-1.6049,21,-0.0663
ENSG00000155096,AZIN1,304,0.65716,240,0.35379,254,0.35842,202,-0.0125,179,-0.2247,103,-1.0636,94,-1.1905
ENSG00000155097,ATP6V1C1,260,0.20044,342,0.91410,197,-0.2404,268,0.24555,195,-0.2917,110,-1.1399,46,-2.4412
ENSG00000164929,BAALC,271,-0.1274,205,-0.6892,330,0.18857,357,0.31614,346,0.30281,440,0.66302,230,-0.3839
ENSG00000164933,SLC25A32,40,0.72035,27,0.15626,22,-0.2059,27,0.07122,31,0.36931,17,-0.6142,4,-2.6109
ENSG00000164934,DCAF13,6,-1.4948,18,0.03846,13,-0.4674,21,0.25574,10,-0.9739,22,0.37125,40,1.39690
ENSG00000176406,RIMS2,32,-0.8092,68,0.52094,48,-0.1690,32,-0.7759,72,0.53972,48,-0.1692,28,-1.0115
ENSG00000147650,LRP12,27,-0.1471,45,0.96504,53,0.97137,38,0.41257,7,-2.1798,18,-0.7560,9,-1.7703
ENSG00000254615,AC027031.2,26,0.37831,25,0.40156,22,0.07779,15,-0.4946,22,0.08315,10,-1.1521,16,-0.4079
ENSG00000164830,OXR1,230,0.05477,366,1.19108,177,-0.3590,111,-1.0705,226,0.03240,104,-1.1730,47,-2.3445
ENSG00000147655,RSPO2,16,-1.1389,59,1.26605,3,-3.4605,47,0.49496,42,0.33816,18,-1.0115,2,-4.0530
ENSG00000104408,EIF3E,71,-0.1625,71,-0.1914,84,0.10842,101,0.40567,63,-0.3830,84,0.11221,105,0.47085
ENSG00000104412,EMC2,35,-0.6544,57,0.15627,27,-1.0263,81,0.69075,46,-0.2599,50,-0.1099,75,0.56255
ENSG00000120526,NUDCD1,45,1.45308,27,0.75289,15,-0.3729,7,-1.4683,11,-0.9383,9,-1.1794,13,-0.6159
ENSG00000120533,ENY2,48,-0.8623,90,0.14668,102,0.31329,78,-0.1175,104,0.39360,81,-0.0592,53,-0.7289
ENSG00000147654,EBAG9,50,0.84391,39,0.57625,26,-0.2418,14,-1.1592,23,-0.4131,23,-0.4177,22,-0.4397
ENSG00000147642,SYBU,172,0.53877,169,0.69942,110,-0.1876,181,0.62174,101,-0.3571,47,-1.4735,17,-2.9692
ENSG00000164794,KCNV1,141,1.25322,105,1.05404,24,-1.5542,75,0.18778,45,-0.6772,20,-1.8618,4,-4.1823
ENSG00000147677,EIF3H,371,1.12739,182,-0.0866,77,-1.3914,197,0.06211,232,0.36794,113,-0.8111,131,-0.5824
ENSG00000164754,RAD21,118,-0.0672,131,0.11779,122,-0.0146,109,-0.1951,120,-0.0467,127,0.04426,125,0.02356
ENSG00000177570,SAMD12,67,0.69076,39,-0.2434,70,0.76265,43,-0.0449,41,-0.1282,36,-0.2955,25,-0.8752
ENSG00000147676,MAL2,271,1.08474,183,0.55930,221,0.73138,164,0.23380,80,-0.9777,38,-2.0078,16,-3.2716
ENSG00000136999,CCN3,114,2.00681,26,-0.6257,81,1.33351,24,-0.6823,21,-0.9564,14,-1.4715,13,-1.5015
ENSG00000136960,ENPP2,23,-1.8483,22,-2.1858,48,-0.7572,9,-3.2132,12,-2.9086,91,0.23504,523,4.14357
ENSG00000172172,MRPL13,22,-0.8322,47,0.45685,42,0.16095,42,0.18533,40,0.08260,37,-0.0386,15,-1.3672
ENSG00000136986,DERL1,68,0.53370,58,0.39010,62,0.40265,38,-0.3666,34,-0.6345,28,-0.8732,48,-0.0242
ENSG00000189376,C8orf76,20,0.07940,32,1.22888,4,-2.1191,22,0.25815,15,-0.4406,11,-0.8573,7,-1.4825
ENSG00000165156,ZHX1,38,-0.1218,49,0.36647,24,-0.8241,30,-0.5021,42,0.03423,25,-0.7569,63,0.71392
ENSG00000156804,FBXO32,25,0.37147,19,-0.0971,2,-3.0474,28,0.52419,18,-0.1886,20,0.02891,31,0.72893
ENSG00000176853,FAM91A1,35,0.28011,28,-0.1170,35,0.24989,25,-0.2882,42,0.67283,14,-1.1837,19,-0.6489
ENSG00000164983,TMEM65,39,-0.2123,42,-0.1316,100,1.35235,86,1.07706,35,-0.4387,20,-1.2150,8,-2.5206
ENSG00000170881,RNF139,50,0.72666,34,0.11030,29,-0.1720,43,0.47708,24,-0.4926,19,-0.8512,31,-0.0687
ENSG00000147687,TATDN1,17,-0.7771,32,0.29097,29,0.06285,34,0.32114,21,-0.4376,30,0.10984,30,0.09921
ENSG00000147684,NDUFB9,417,-0.1772,415,-0.2340,339,-0.5009,432,-0.1219,691,0.75124,507,0.13398,341,-0.4931
ENSG00000170873,MTSS1,41,0.18820,19,-1.1962,9,-2.0469,56,0.71864,48,0.54231,37,0.02247,66,0.99187
ENSG00000104549,SQLE,108,0.98096,64,0.15561,29,-1.0872,102,0.87655,44,-0.5187,33,-0.9226,44,-0.4768
ENSG00000164961,WASHC5,16,-0.7885,28,0.11279,29,0.14484,30,0.22435,20,-0.4566,22,-0.2798,43,0.78460
ENSG00000153310,FAM49B,117,0.09017,146,0.62025,99,-0.1816,125,0.20350,96,-0.2534,57,-1.0224,76,-0.5796
ENSG00000153317,ASAP1,97,0.47347,73,0.01828,116,0.77804,57,-0.3865,65,-0.1960,49,-0.6013,56,-0.3949
ENSG00000155897,ADCY8,6,-1.4751,33,1.66833,9,-1.0173,2,-2.8947,25,0.66829,4,-2.0207,1,-3.9445
ENSG00000132294,EFR3A,206,0.23125,229,0.53949,232,0.42565,109,-0.7721,187,0.08139,131,-0.4935,49,-1.9732
ENSG00000184156,KCNQ3,78,-0.2412,104,0.29325,119,0.43288,91,0.00565,90,-0.0111,82,-0.1547,45,-1.0954
ENSG00000129292,PHF20L1,46,0.43614,39,0.21382,42,0.29218,40,0.21485,21,-0.8862,28,-0.3650,37,0.07471
ENSG00000104419,NDRG1,58,-1.0592,38,-1.9636,169,0.62771,49,-1.3249,48,-1.4440,154,0.47355,512,2.84291
ENSG00000131773,KHDRBS3,101,-0.3106,158,0.55065,227,1.02914,74,-0.7916,119,-0.0445,54,-1.2597,58,-1.1554
ENSG00000169427,KCNK9,0,-5.5180,17,0.28880,23,0.76708,20,0.54284,18,0.35105,6,-1.4168,11,-0.4782
ENSG00000167632,TRAPPC9,33,-0.5510,51,0.17267,45,-0.0925,55,0.25498,56,0.30700,52,0.16308,21,-1.2216
ENSG00000282164,PEG13,26,0.23682,28,0.43805,25,0.17801,23,0.03844,26,0.20543,17,-0.4759,1,-4.4489
ENSG00000123908,AGO2,7,-1.5188,13,-0.9288,35,0.83164,47,1.36143,18,-0.2712,26,0.35899,20,-0.0752
ENSG00000169398,PTK2,99,0.03313,90,-0.1425,135,0.53450,69,-0.5228,84,-0.2447,62,-0.6907,164,0.87415
ENSG00000105339,DENND3,35,1.08653,22,0.34574,2,-2.8085,9,-1.1076,5,-1.9463,25,0.47436,37,1.14458
ENSG00000022567,SLC45A4,24,-0.3809,42,0.63652,23,-0.4568,24,-0.4072,31,-0.0167,33,0.09735,20,-0.6777
