Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000232112,TMA7,250,-0.8333,449,0.09393,456,0.13450,331,-0.3973,578,0.51159,273,-0.6950,470,0.16614,555,0.44453
ENSG00000164054,SHISA5,367,1.35297,155,-0.1293,156,-0.1403,92,-0.9555,185,0.15303,135,-0.3565,135,-0.3551,135,-0.3553
ENSG00000010256,UQCRC1,201,-0.4278,449,0.90913,274,0.08028,156,-0.8227,243,-0.1224,215,-0.3209,198,-0.4502,352,0.48712
ENSG00000068745,IP6K2,110,0.40463,105,0.33910,96,0.21723,32,-1.5311,65,-0.4470,50,-0.8476,99,0.24147,118,0.53128
ENSG00000114302,PRKAR2A,39,-0.7128,102,0.86206,31,-1.1305,33,-0.9309,80,0.44462,119,1.14040,72,0.28545,40,-0.6577
ENSG00000178467,P4HTM,105,0.15636,205,1.32239,125,0.52789,34,-1.5878,43,-1.2205,39,-1.3670,31,-1.7131,149,0.75329
ENSG00000178252,WDR6,220,1.29946,68,-0.6637,108,0.07999,92,-0.1898,82,-0.3717,89,-0.2319,56,-0.9511,108,0.06790
ENSG00000178057,NDUFAF3,63,-0.4075,51,-0.7442,83,0.03202,45,-0.9316,118,0.61268,120,0.64243,83,0.03649,88,0.11852
ENSG00000178035,IMPDH2,71,0.26090,35,-0.8520,70,0.26903,30,-1.1067,92,0.67883,92,0.68290,61,-0.0003,27,-1.2773
ENSG00000198218,QRICH1,5,-3.2057,53,0.20363,70,0.76492,39,-0.2982,52,0.17170,53,0.20314,19,-1.3934,63,0.46388
ENSG00000067560,RHOA,472,0.54046,181,-0.9925,316,-0.1365,280,-0.3118,591,0.93236,274,-0.3501,313,-0.1360,323,-0.0879
ENSG00000145029,NICN1,133,1.61774,30,-0.8737,68,0.47115,40,-0.4310,32,-0.7754,13,-2.1642,27,-1.0150,65,0.34358
ENSG00000173402,DAG1,115,0.38476,92,0.01750,29,-1.9105,75,-0.3016,129,0.57588,180,1.16529,62,-0.6125,109,0.29629
ENSG00000164061,BSN,64,-1.9624,435,1.09110,308,0.57431,97,-1.3362,115,-1.0823,134,-0.8443,252,0.15649,351,0.71126
ENSG00000164062,APEH,63,-0.1786,99,0.55809,67,-0.1090,41,-0.8546,61,-0.2447,67,-0.0805,96,0.50387,76,0.11603
ENSG00000176095,IP6K1,41,-1.6015,175,0.67991,164,0.66404,96,-0.3061,78,-0.6413,144,0.34583,63,-0.9521,124,0.10049
ENSG00000164076,CAMKV,177,-1.1373,727,1.17616,538,0.75834,189,-1.0430,195,-0.9910,312,-0.2586,233,-0.7178,391,0.10577
ENSG00000004534,RBM6,312,2.57963,44,-0.9625,55,-0.6833,53,-0.6696,44,-0.9451,62,-0.4125,34,-1.3518,69,-0.2578
ENSG00000003756,RBM5,129,1.12216,52,-0.4038,57,-0.2943,61,-0.1431,34,-1.0541,90,0.49145,37,-0.9170,85,0.39077
ENSG00000114353,GNAI2,591,1.56625,201,-0.2991,124,-1.1528,186,-0.4241,383,0.76558,200,-0.3117,179,-0.4888,197,-0.3381
ENSG00000114383,TUSC2,1,-6.4598,133,0.29643,157,0.67510,74,-0.6366,88,-0.3759,175,0.76374,115,0.05849,99,-0.1750
ENSG00000088538,DOCK3,194,0.69170,211,0.83956,215,1.05303,49,-1.4684,41,-1.7534,88,-0.5865,75,-0.8396,64,-1.0771
ENSG00000090097,PCBP4,77,0.91460,0,-7.3442,41,-0.1553,63,0.55500,81,0.99861,59,0.46224,25,-0.9118,16,-1.5791
ENSG00000248487,ABHD14A,16,-2.0216,134,1.39294,64,0.11642,37,-0.7527,53,-0.2055,25,-1.3513,45,-0.4576,103,0.90362
ENSG00000162244,RPL29,760,0.52164,271,-1.1230,506,-0.1689,646,0.24879,1071,1.12721,224,-1.4085,497,-0.1763,512,-0.1291
ENSG00000164091,WDR82,72,-1.8840,346,0.56442,425,1.12078,145,-0.8329,120,-1.1240,290,0.26614,139,-0.9021,254,0.05355
ENSG00000163930,BAP1,51,-1.6958,117,-0.4361,178,0.27417,193,0.37059,154,-0.0020,136,-0.2044,252,0.82431,128,-0.2978
ENSG00000010322,NISCH,95,-0.9671,156,-0.1938,239,0.60271,128,-0.5082,169,-0.0661,191,0.13643,170,-0.0531,195,0.16643
ENSG00000114902,SPCS1,25,-2.2960,73,-0.6841,160,0.69668,102,-0.1516,99,-0.2016,83,-0.4725,170,0.69133,138,0.34137
ENSG00000163931,TKT,1,-5.7602,95,0.29637,82,0.04638,45,-0.9067,97,0.31688,154,1.12925,94,0.27097,67,-0.2725
ENSG00000113811,SELENOK,1,-6.5545,85,-0.5313,103,-0.2556,70,-0.8242,322,1.78823,82,-0.5875,148,0.36726,152,0.41465
ENSG00000187672,ERC2,60,-1.0208,201,0.93375,153,0.54041,95,-0.3109,77,-0.6476,59,-1.0512,109,-0.0852,133,0.23101
ENSG00000157500,APPL1,23,-1.5814,97,0.64846,89,0.58005,70,0.09376,64,-0.0304,36,-0.9258,53,-0.3280,70,0.09462
ENSG00000168374,ARF4,32,-1.1029,42,-0.7105,59,-0.1841,40,-0.7885,178,1.78592,62,-0.0782,53,-0.3376,64,-0.0381
ENSG00000163681,SLMAP,252,2.44951,34,-1.0806,57,-0.3423,49,-0.5384,24,-1.6185,33,-1.1386,67,-0.0469,46,-0.6346
ENSG00000163686,ABHD6,43,-0.2380,109,1.32941,33,-0.7296,36,-0.5455,34,-0.6132,56,0.17833,13,-2.0917,96,1.09991
ENSG00000168297,PXK,151,1.25179,11,-2.8320,57,-0.4205,97,0.46753,95,0.43316,74,0.01952,40,-0.9385,73,0.01271
ENSG00000168291,PDHB,43,-0.7697,62,-0.1785,58,-0.3234,49,-0.5475,49,-0.5415,64,-0.1331,71,0.02360,172,1.58990
ENSG00000168309,FAM107A,686,-0.4535,653,-0.5317,690,-0.4966,1058,0.24392,1500,0.84048,707,-0.4052,1387,0.70294,830,-0.1504
ENSG00000144724,PTPRG,199,1.64337,53,-0.6119,54,-0.6552,36,-1.2174,124,0.76942,57,-0.4952,58,-0.4680,70,-0.1859
ENSG00000114405,C3orf14,1,-5.0354,22,-0.9736,96,1.90606,38,-0.1152,14,-1.6611,7,-2.6357,63,0.70656,33,-0.3621
ENSG00000163618,CADPS,32,-1.7388,180,0.97872,179,1.18415,61,-0.7876,63,-0.7423,70,-0.5843,51,-1.0465,92,-0.1454
ENSG00000163630,SYNPR,18,-2.5795,43,-1.2962,222,1.75612,68,-0.6144,78,-0.3885,95,-0.0772,95,-0.0904,60,-0.8154
ENSG00000163634,THOC7,13,-2.0324,10,-2.3842,85,1.08340,87,0.93149,46,-0.1243,42,-0.2943,38,-0.4244,43,-0.2226
ENSG00000163636,PSMD6,50,0.00893,54,0.12784,46,-0.1463,39,-0.4006,28,-0.8711,30,-0.7995,21,-1.3307,134,1.76460
ENSG00000163637,PRICKLE2,6,-3.9644,228,1.63959,112,0.41191,63,-0.5560,49,-0.9361,70,-0.4060,74,-0.3077,96,0.10788
ENSG00000151276,MAGI1,153,0.35281,71,-0.8705,234,1.33638,44,-1.6008,88,-0.5445,80,-0.6785,85,-0.5878,124,0.00576
ENSG00000144749,LRIG1,57,-1.2730,64,-1.1176,29,-2.4513,51,-1.4412,234,0.98805,177,0.50947,306,1.49450,226,0.93129
ENSG00000183662,TAFA1,1,-5.3344,145,1.89234,61,0.33855,8,-2.8182,50,-0.0067,21,-1.3637,55,0.13142,55,0.12183
ENSG00000144746,ARL6IP5,123,-0.6696,448,1.52036,178,-0.0994,105,-0.9176,223,0.27470,117,-0.7565,128,-0.6065,194,0.04870
ENSG00000114861,FOXP1,231,1.54401,11,-3.2424,103,0.14519,94,-0.0227,124,0.42989,128,0.47981,45,-1.1872,22,-2.2523
ENSG00000163412,EIF4E3,68,0.17036,69,0.19478,91,0.77093,40,-0.6605,66,0.11882,24,-1.4362,19,-1.7768,84,0.51586
ENSG00000163602,RYBP,56,0.24378,37,-0.4148,67,0.63020,33,-0.5927,43,-0.1813,28,-0.8257,28,-0.8434,75,0.73160
ENSG00000163605,PPP4R2,134,1.32453,75,0.29366,53,-0.2990,25,-1.3790,53,-0.2691,67,0.12130,52,-0.2961,49,-0.3675
ENSG00000169855,ROBO1,215,2.05798,2,-4.8361,89,0.47613,42,-0.7905,24,-1.6074,12,-2.6039,49,-0.5386,102,0.63682
ENSG00000175161,CADM2,220,-0.5529,505,0.81306,308,-0.0207,214,-0.5953,127,-1.3976,439,0.57157,319,0.04099,363,0.24916
ENSG00000083937,CHMP2B,6,-3.3510,73,0.47524,75,0.61384,35,-0.7230,48,-0.2268,31,-0.8771,54,-0.0216,97,0.95791
ENSG00000163320,CGGBP1,75,-0.2338,99,0.22048,113,0.52031,83,-0.0576,67,-0.4091,130,0.67891,47,-0.9628,51,-0.8265
ENSG00000269028,MTRNR2L12,92896,2.54205,3623,-2.9032,9637,-1.5766,37365,0.70687,18692,-0.4324,7243,-1.8798,26904,0.15287,14497,-0.8287
ENSG00000080822,CLDND1,114,-0.7520,75,-1.3981,93,-1.1785,437,1.51545,161,-0.2217,385,1.27132,59,-1.7528,242,0.45067
ENSG00000154174,TOMM70,15,-2.4816,153,1.13734,122,0.87474,32,-1.4113,43,-0.9418,61,-0.4051,47,-0.8071,114,0.60490
ENSG00000114354,TFG,76,0.02410,66,-0.1850,57,-0.4761,55,-0.4732,147,1.16150,45,-0.8029,74,-0.0064,94,0.37049
ENSG00000081154,PCNP,175,0.16812,152,-0.0596,143,-0.1778,163,0.05315,153,-0.0451,118,-0.4561,99,-0.7281,272,0.92279
ENSG00000066422,ZBTB11,1,-5.5851,184,2.02624,58,-0.0799,26,-1.2710,30,-1.0980,97,0.79485,30,-1.1021,59,-0.0226
ENSG00000114391,RPL24,250,-0.9753,308,-0.6507,441,-0.0945,538,0.24034,784,0.88377,378,-0.3322,542,0.25122,500,0.11825
ENSG00000170017,ALCAM,263,1.30339,143,0.24094,89,-0.5898,56,-1.2184,84,-0.6189,135,0.14655,73,-0.8227,181,0.63089
ENSG00000114439,BBX,223,2.13420,30,-1.2864,36,-1.1110,78,0.18883,53,-0.4269,44,-0.7348,32,-1.2192,94,0.49208
ENSG00000196776,CD47,45,-1.2208,117,0.25764,132,0.54187,81,-0.3366,56,-0.8954,111,0.17147,153,0.71615,70,-0.5528
ENSG00000198919,DZIP3,27,-1.6123,104,0.47920,90,0.27366,64,-0.3064,70,-0.1742,43,-0.9298,53,-0.6147,159,1.23252
ENSG00000144827,ABHD10,47,-0.7350,114,0.69613,118,0.91398,18,-2.1341,40,-0.9901,78,0.06419,68,-0.1596,73,-0.0361
ENSG00000144834,TAGLN3,39,-3.2345,1073,2.14483,434,0.50411,152,-1.2279,96,-1.9226,266,-0.3635,198,-0.8230,317,-0.0853
ENSG00000091972,CD200,17,-2.6184,165,0.85067,197,1.46236,50,-1.0550,117,0.26274,30,-1.8219,24,-2.1832,96,-0.0534
ENSG00000144848,ATG3,33,-0.8324,41,-0.5336,49,-0.2759,39,-0.5830,88,0.72490,108,1.08445,67,0.26719,38,-0.6148
ENSG00000121579,NAA50,20,-1.1513,40,-0.0381,32,-0.4591,52,0.38720,64,0.72562,35,-0.2626,14,-1.6623,83,1.19046
ENSG00000114573,ATP6V1A,302,0.76140,374,1.14188,292,0.83838,92,-1.1449,48,-2.1164,104,-0.9611,112,-0.8538,111,-0.8636
ENSG00000181722,ZBTB20,175,1.47064,0,-8.0841,23,-1.9792,56,-0.4648,128,0.89959,48,-0.7036,138,1.02479,87,0.23809
ENSG00000172020,GAP43,191,-1.4935,926,1.05273,629,0.44481,334,-0.6363,308,-0.7609,495,-0.0131,412,-0.3068,568,0.21177
ENSG00000185565,LSAMP,280,0.01669,159,-0.8719,379,0.61078,169,-0.7792,172,-0.7527,308,0.17309,385,0.54368,263,-0.0848
ENSG00000138495,COX17,125,1.05389,30,-1.2471,12,-2.7161,42,-0.7297,170,1.63938,89,0.46975,47,-0.5495,76,0.20117
ENSG00000082701,GSK3B,59,-0.6013,100,0.23273,120,0.62783,54,-0.7492,105,0.31124,131,0.68309,36,-1.3404,56,-0.6911
ENSG00000163428,LRRC58,1,-4.9629,5,-2.8983,30,-0.4469,44,0.19964,74,1.08441,66,0.88853,52,0.45776,48,0.34165
ENSG00000065518,NDUFB4,149,-0.6962,136,-0.8353,190,-0.3543,120,-1.0231,345,0.67162,279,0.31454,208,-0.1655,460,1.18613
ENSG00000145087,STXBP5L,171,1.25595,115,0.55610,111,0.58845,24,-1.8532,27,-1.6813,81,-0.0223,52,-0.7213,47,-0.8866
ENSG00000173230,GOLGB1,339,1.80964,21,-2.6455,104,-0.3084,62,-1.0644,65,-0.9969,142,0.22886,161,0.43222,112,-0.1566
ENSG00000163406,SLC15A2,28,-1.0870,0,-7.6845,30,-1.1166,25,-1.2751,86,0.69297,46,-0.3483,106,1.05684,162,1.87520
ENSG00000114023,FAM162A,146,0.35121,150,0.38826,126,0.12549,83,-0.5597,137,0.23577,146,0.34220,62,-1.0088,88,-0.4752
ENSG00000114030,KPNA1,23,-1.3526,109,1.15040,54,-0.0577,54,-0.0432,62,0.17697,25,-1.2143,45,-0.3363,74,0.46961
ENSG00000173175,ADCY5,76,0.41860,63,0.12312,71,0.37915,55,-0.1063,54,-0.1188,14,-2.1198,53,-0.1598,69,0.26054
ENSG00000206527,HACD2,45,-1.1334,223,1.53723,96,0.07410,55,-0.8142,63,-0.6183,76,-0.3165,66,-0.5315,114,0.33470
ENSG00000065534,MYLK,394,2.74249,0,-8.4316,21,-2.4677,44,-1.2047,130,0.50559,109,0.20230,102,0.09815,42,-1.2747
ENSG00000160145,KALRN,46,-1.9375,344,1.30385,221,0.60404,115,-0.5494,56,-1.6437,154,-0.0771,91,-0.9056,210,0.43010
ENSG00000163848,ZNF148,73,0.41583,81,0.59106,63,0.21223,50,-0.1852,55,-0.0589,30,-0.9947,22,-1.4818,72,0.40356
ENSG00000114544,SLC41A3,61,-0.7310,174,0.97273,90,-0.1465,38,-1.4585,49,-1.0764,131,0.47904,106,0.12744,141,0.60587
ENSG00000144908,ALDH1L1,48,-0.9265,0,-8.2917,38,-1.4061,67,-0.4041,96,0.16482,215,1.59054,79,-0.1603,202,1.47043
ENSG00000163884,KLF15,44,-0.0974,7,-2.7802,15,-1.8394,33,-0.5219,33,-0.5539,90,1.12573,86,1.03801,95,1.22790
ENSG00000114554,PLXNA1,66,0.04096,154,1.52409,84,0.52161,47,-0.4899,8,-3.1431,17,-1.9839,28,-1.2692,90,0.55484
ENSG00000114631,PODXL2,90,-0.8245,109,-0.5329,250,0.99660,153,0.00856,80,-1.0193,232,0.69599,114,-0.4689,97,-0.7220
ENSG00000114626,ABTB1,126,1.39042,29,-1.0158,73,0.48742,44,-0.3815,41,-0.4986,63,0.18771,37,-0.6416,21,-1.5357
ENSG00000074416,MGLL,76,-1.4746,9,-4.5838,114,-0.9500,244,0.34731,358,1.01077,454,1.45054,230,0.24871,179,-0.1606
ENSG00000058262,SEC61A1,62,-0.4048,93,0.24869,86,0.15243,56,-0.5451,101,0.39532,84,0.08780,73,-0.1342,74,-0.1101
ENSG00000163902,RPN1,107,0.75272,13,-2.4656,62,-0.1736,51,-0.4662,109,0.77419,108,0.75762,45,-0.6622,58,-0.2518
ENSG00000075785,RAB7A,175,-0.3451,303,0.55413,174,-0.3954,125,-0.8710,241,0.17192,207,-0.0751,204,-0.0983,349,0.80107
ENSG00000169714,CNBP,156,-0.2663,209,0.20352,186,0.01968,167,-0.1543,286,0.73709,115,-0.7413,191,0.05587,162,-0.2108
ENSG00000181789,COPG1,84,0.17729,69,-0.1440,104,0.63392,39,-1.0166,43,-0.8727,147,1.14542,37,-1.1150,50,-0.6434
ENSG00000184897,H1FX,270,0.20240,369,0.72839,233,-0.0435,170,-0.5380,242,0.02122,228,-0.0735,194,-0.3323,209,-0.2135
ENSG00000004399,PLXND1,27,-1.4962,145,1.23058,59,-0.3191,32,-1.2273,124,0.94938,30,-1.3364,60,-0.2731,101,0.59048
ENSG00000017260,ATP2C1,60,-1.3594,207,0.59268,204,0.66573,84,-0.8586,136,-0.0980,96,-0.6449,91,-0.7287,222,0.71072
ENSG00000198585,NUDT16,159,1.55363,90,0.52956,50,-0.4680,42,-0.6945,37,-0.9152,65,-0.0162,33,-1.0570,63,-0.0614
ENSG00000114686,MRPL3,63,0.29508,119,1.43312,66,0.45209,15,-1.8417,43,-0.3263,6,-3.0971,43,-0.2961,48,-0.1303
ENSG00000196353,CPNE4,1,-5.7387,168,1.60924,130,1.38258,33,-1.0977,19,-1.9326,77,0.21240,20,-1.8513,29,-1.3164
ENSG00000091527,CDV3,166,1.14178,161,1.08573,47,-1.0141,54,-0.7049,109,0.40350,40,-1.1620,42,-1.1047,99,0.24813
ENSG00000091513,TF,222,1.48643,12,-3.1206,17,-2.7383,234,1.59790,146,0.72930,154,0.81995,19,-2.4275,30,-1.7543
ENSG00000144867,SRPRB,4,-3.6938,41,-0.3764,68,0.50441,28,-0.9562,66,0.37605,101,1.13193,28,-0.9913,66,0.37983
ENSG00000154917,RAB6B,280,-1.1878,959,0.79012,901,0.81298,310,-1.0333,294,-1.1131,540,-0.1666,586,-0.0348,620,0.05459
ENSG00000129055,ANAPC13,90,0.34395,104,0.58467,54,-0.5209,40,-0.9370,89,0.33595,57,-0.4003,79,0.12368,89,0.32277
ENSG00000114098,ARMC8,20,-1.4180,17,-1.6101,86,1.11843,29,-0.8282,61,0.34289,45,-0.1489,27,-0.9687,76,0.70403
ENSG00000158186,MRAS,37,-1.9211,119,-0.1359,181,0.65119,86,-0.6565,94,-0.5128,228,0.95041,132,0.02753,111,-0.2587
ENSG00000051382,PIK3CB,145,0.96659,46,-0.9128,116,0.68682,50,-0.7792,52,-0.7160,69,-0.2818,116,0.56828,28,-1.6545
ENSG00000184432,COPB2,15,-1.7522,33,-0.5476,61,0.51125,35,-0.4727,52,0.16499,27,-0.8309,96,1.22850,41,-0.1973
ENSG00000114115,RBP1,62,0.17241,21,-1.5253,37,-0.7065,40,-0.5465,132,1.49188,29,-1.0377,87,0.74274,59,0.07825
ENSG00000158258,CLSTN2,120,0.88373,114,0.78683,67,-0.1123,70,-0.0192,29,-1.3888,140,1.16033,21,-1.8642,12,-2.6746
ENSG00000114120,SLC25A36,142,0.86907,132,0.74317,91,0.14504,35,-1.3716,61,-0.5163,56,-0.6357,107,0.38102,45,-0.9668
ENSG00000177311,ZBTB38,299,2.28139,112,0.40079,67,-0.4759,44,-1.0860,83,-0.0820,28,-1.7567,25,-1.9052,64,-0.5088
ENSG00000114125,RNF7,96,0.12861,28,-1.7436,93,0.08147,37,-1.3679,129,0.62753,156,0.96101,54,-0.7828,112,0.38304
ENSG00000069849,ATP1B3,797,3.26626,124,-0.4295,80,-1.2120,47,-1.9019,151,-0.1121,63,-1.4698,83,-1.0454,33,-2.4112
ENSG00000163714,U2SURP,170,1.21569,92,0.14982,80,-0.0813,50,-0.8085,85,0.02035,44,-0.9928,75,-0.1758,77,-0.1267
ENSG00000114698,PLSCR4,1,-5.1380,31,-0.5792,5,-3.4584,45,0.01983,67,0.68362,110,1.60913,95,1.32660,39,-0.1779
ENSG00000082996,RNF13,132,0.95286,80,0.09928,47,-0.8181,45,-0.8039,82,0.14033,104,0.53564,60,-0.3699,80,0.09992
ENSG00000070087,PFN2,41,-2.8718,272,-0.0190,312,0.23521,170,-0.7595,200,-0.5093,365,0.46509,390,0.57821,416,0.68985
ENSG00000196428,TSC22D2,65,0.22623,46,-0.3405,79,0.64884,36,-0.6954,42,-0.4750,41,-0.5109,54,-0.0740,68,0.28595
ENSG00000120742,SERP1,351,1.31781,45,-1.9785,130,-0.4107,105,-0.7088,170,0.05391,171,0.06743,161,-0.0318,213,0.42983
ENSG00000198843,SELENOT,130,-0.4868,360,1.22700,191,0.14129,99,-0.9056,98,-0.9200,149,-0.2750,146,-0.3099,227,0.40947
ENSG00000152601,MBNL1,326,1.80570,100,-0.2716,82,-0.6522,52,-1.2923,130,0.14796,48,-1.3935,119,0.01167,129,0.13502
ENSG00000181467,RAP2B,106,0.81429,90,0.53599,101,0.86591,23,-1.5884,50,-0.4044,26,-1.4118,22,-1.6860,68,0.06295
ENSG00000174953,DHX36,185,1.72703,90,0.41774,55,-0.4127,45,-0.6731,38,-0.9348,15,-2.3492,98,0.55514,47,-0.6381
ENSG00000169282,KCNAB1,20,-1.3996,48,-0.0373,59,0.34188,42,-0.2747,38,-0.4138,48,-0.0403,40,-0.3523,91,1.03006
ENSG00000114850,SSR3,78,-0.3994,52,-1.0204,82,-0.3457,87,-0.2166,134,0.49038,94,-0.1032,156,0.75217,132,0.46530
ENSG00000174891,RSRC1,61,0.40480,44,-0.1205,76,0.93619,39,-0.3294,17,-1.5776,14,-1.8726,73,0.69502,30,-0.7444
ENSG00000186432,KPNA4,176,1.19487,100,0.22569,51,-0.9192,63,-0.5101,60,-0.6052,84,-0.0691,59,-0.6210,142,0.81711
ENSG00000163590,PPM1L,36,-1.3867,155,0.92778,110,0.38873,55,-0.7700,88,-0.0334,56,-0.7330,131,0.62963,65,-0.5061
ENSG00000169255,B3GALNT1,43,-0.5928,116,1.06951,87,0.66653,33,-0.9832,36,-0.8642,29,-1.1852,58,-0.1054,69,0.17562
ENSG00000163536,SERPINI1,204,-1.1041,1295,2.09947,450,0.16521,216,-1.0150,300,-0.5052,340,-0.3101,141,-1.6564,314,-0.4345
ENSG00000173905,GOLIM4,82,0.00922,17,-2.4035,37,-1.3423,96,0.25890,118,0.61149,83,0.02176,100,0.33417,166,1.21326
ENSG00000008952,SEC62,331,-0.5370,361,-0.3978,534,0.26720,668,0.60919,386,-0.2939,525,0.20477,401,-0.2323,431,-0.1161
ENSG00000136603,SKIL,245,2.29709,68,-0.0745,51,-0.5860,66,-0.1134,47,-0.6557,44,-0.7497,29,-1.3810,39,-0.9350
ENSG00000013297,CLDN11,249,2.38991,24,-1.6196,2,-5.3935,137,1.15675,125,0.99785,78,0.18860,7,-3.3946,2,-4.8956
ENSG00000154310,TNIK,166,0.97277,6,-3.9842,78,-0.3195,102,0.14019,114,0.33024,131,0.56149,97,0.06454,68,-0.5113
ENSG00000144959,NCEH1,1,-5.8065,120,0.88044,108,0.83460,45,-0.7374,38,-0.9883,60,-0.2632,50,-0.5479,110,0.72313
ENSG00000177565,TBL1XR1,14,-3.5271,149,0.04102,155,0.11881,109,-0.4547,154,0.09165,138,-0.0837,130,-0.1738,304,1.27425
ENSG00000172667,ZMAT3,13,-3.0209,134,0.57261,89,-0.1217,116,0.33042,85,-0.1857,112,0.26592,122,0.41326,96,0.01120
ENSG00000121879,PIK3CA,60,0.44267,27,-0.8217,54,0.32178,46,0.03152,42,-0.1281,38,-0.2660,30,-0.6364,58,0.39407
ENSG00000136521,NDUFB5,1,-6.5599,79,-0.6445,132,0.18537,79,-0.6498,123,0.04929,134,0.18933,181,0.70134,212,0.97669
ENSG00000114757,PEX5L,58,-1.7355,479,1.74984,206,0.25766,117,-0.6772,54,-1.8562,137,-0.4239,146,-0.3304,213,0.27912
ENSG00000163728,TTC14,267,2.53358,48,-0.6038,80,0.25016,30,-1.3324,25,-1.6155,18,-2.0521,46,-0.6549,39,-0.9388
ENSG00000114416,FXR1,75,0.06714,130,1.01486,49,-0.6811,52,-0.4936,98,0.52360,91,0.39979,48,-0.6244,52,-0.5062
ENSG00000205981,DNAJC19,28,-1.2177,89,0.59364,78,0.43997,48,-0.4164,123,1.16978,9,-2.9034,14,-2.2931,92,0.65582
ENSG00000242808,SOX2-OT,181,0.29131,79,-1.0237,71,-1.2931,307,1.21263,161,0.09781,246,0.81085,119,-0.3906,130,-0.2437
ENSG00000181449,SOX2,54,-1.9329,13,-3.9351,73,-1.6139,134,-0.5628,228,0.28736,310,0.81225,447,1.48736,387,1.21520
ENSG00000043093,DCUN1D1,100,0.65059,55,-0.3246,54,-0.4110,37,-0.9467,58,-0.2367,68,0.00825,66,-0.0334,117,0.91753
ENSG00000114796,KLHL24,210,1.92595,11,-2.8169,43,-0.8946,47,-0.6684,62,-0.2466,123,0.89919,80,0.16865,30,-1.3464
ENSG00000163872,YEATS2,92,0.67348,82,0.47271,88,0.70299,31,-1.0759,62,0.01358,17,-1.9687,34,-0.9282,60,-0.0476
ENSG00000114770,ABCC5,83,0.18987,161,1.35603,107,0.73717,64,-0.2091,14,-2.5348,44,-0.8042,37,-1.0736,45,-0.7623
ENSG00000161202,DVL3,44,-0.1218,37,-0.3995,25,-1.0560,80,0.87984,30,-0.6868,25,-0.9905,37,-0.3755,121,1.66207
ENSG00000161203,AP2M1,302,-0.6830,1026,1.37898,565,0.37343,292,-0.7344,266,-0.8784,511,0.15642,263,-0.8941,390,-0.2782
ENSG00000163888,CAMK2N2,15,-2.7370,94,-0.0011,111,0.30169,88,-0.1071,84,-0.1849,70,-0.4699,126,0.47698,150,0.77384
ENSG00000175166,PSMD2,77,-1.0678,220,0.61433,150,-0.0189,141,-0.1191,126,-0.2991,162,0.09879,155,0.02727,187,0.34075
ENSG00000114867,EIF4G1,284,1.51035,162,0.49360,110,-0.1614,88,-0.4932,43,-1.5825,75,-0.7343,84,-0.5734,125,0.05970
ENSG00000175182,FAM131A,220,-0.5409,741,1.53385,498,0.95876,128,-1.3682,88,-1.9326,178,-0.8732,151,-1.1209,284,-0.1388
ENSG00000163882,POLR2H,82,0.61702,106,1.07387,60,0.12171,37,-0.6854,43,-0.4364,47,-0.2824,28,-1.1026,45,-0.3594
ENSG00000090539,CHRD,44,-0.0930,71,0.71104,54,0.30241,37,-0.3396,14,-1.8485,21,-1.2416,27,-0.8208,94,1.21534
ENSG00000177383,MAGEF1,1,-5.2727,7,-2.8421,84,1.11275,40,-0.2966,33,-0.6241,43,-0.1972,21,-1.2653,124,1.65609
ENSG00000187068,C3orf70,18,-1.7863,21,-1.5086,43,-0.4921,58,0.03574,49,-0.2477,111,1.14292,77,0.49415,92,0.80504
ENSG00000073803,MAP3K13,1,-5.6091,50,-0.3186,35,-0.9518,78,0.38914,85,0.52832,123,1.19595,44,-0.5259,101,0.82926
ENSG00000163904,SENP2,97,0.97597,106,1.12625,70,0.47620,33,-0.7972,15,-1.9903,3,-4.0502,42,-0.4117,55,0.02575
ENSG00000136527,TRA2B,111,0.20525,151,0.71612,87,-0.2275,63,-0.7035,129,0.44938,139,0.57714,101,0.04920,16,-2.7109
ENSG00000244405,ETV5,61,-0.6833,212,1.40430,83,-0.2315,78,-0.3038,53,-0.9195,132,0.55326,46,-1.1350,103,0.13462
ENSG00000156976,EIF4A2,399,-0.4255,899,0.92132,714,0.61550,269,-1.0377,475,-0.1517,334,-0.7069,368,-0.5552,520,-0.0028
ENSG00000073849,ST6GAL1,1,-5.1471,42,-0.0782,49,0.19046,56,0.36755,134,1.99402,31,-0.5530,19,-1.3035,18,-1.3499
ENSG00000113916,BCL6,71,-0.5556,44,-1.3085,32,-1.9015,77,-0.4369,172,0.88783,158,0.74152,121,0.29366,205,1.21104
ENSG00000152492,CCDC50,157,1.45390,10,-2.9060,31,-1.3277,67,-0.0360,127,1.05400,96,0.57029,34,-1.0603,60,-0.1941
ENSG00000114279,FGF12,69,-1.0737,258,1.08561,186,0.59913,93,-0.6036,83,-0.7743,53,-1.4718,106,-0.4017,195,0.59189
ENSG00000127249,ATP13A4,20,-1.5289,0,-7.5903,5,-3.4907,27,-1.0318,55,0.06236,133,1.61379,85,0.78359,148,1.81993
