Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000185608,MRPL40,112,1.25608,85,0.79380,42,-0.3358,35,-0.6149,33,-0.6918,45,-0.2162,56,0.12683,32,-0.7890,61,0.28289
ENSG00000070010,UFD1,112,1.73849,33,-0.2545,21,-1.0258,39,-0.0262,38,-0.0275,43,0.15375,24,-0.7370,27,-0.6043,43,0.15974
ENSG00000184113,CLDN5,112,1.55226,120,1.68115,31,-0.5362,87,1.27978,35,-0.3290,3,-3.7493,9,-2.3441,11,-2.1618,14,-1.7437
ENSG00000184702,SEPTIN5,112,-0.1440,75,-0.7534,102,-0.3042,137,0.18649,97,-0.3573,151,0.32887,169,0.50495,141,0.24173,115,-0.1066
ENSG00000203618,GP1BB,112,0.30615,92,-0.0059,97,0.09297,107,0.25582,96,0.07313,37,-1.3660,36,-1.4175,70,-0.4391,137,0.70601
ENSG00000215012,RTL10,112,2.56449,7,-1.9261,11,-1.2703,21,-0.2969,7,-1.9446,30,0.23771,12,-1.0940,22,-0.2801,29,0.18089
ENSG00000184470,TXNRD2,112,1.94605,19,-0.9064,16,-1.2591,37,0.11464,72,1.15963,27,-0.4093,13,-1.5098,22,-0.7628,31,-0.1823
ENSG00000093010,COMT,112,0.47569,148,0.94079,67,-0.3477,88,0.09955,139,0.82724,60,-0.4991,66,-0.3457,59,-0.5484,61,-0.5047
ENSG00000099889,ARVCF,112,2.39790,16,-0.8449,15,-1.0026,19,-0.6324,34,0.33090,36,0.40332,7,-2.0246,20,-0.5120,24,-0.2199
ENSG00000183597,TANGO2,112,2.56762,19,-0.4257,12,-1.1456,22,-0.2458,24,-0.0694,41,0.74428,12,-1.1720,10,-1.4673,18,-0.5776
ENSG00000099899,TRMT2A,112,2.57278,14,-0.8747,14,-0.9297,14,-0.9853,20,-0.3379,32,0.36556,17,-0.5785,18,-0.5891,22,-0.2285
ENSG00000099901,RANBP1,112,0.20176,113,0.22610,85,-0.2475,99,0.01994,120,0.31932,108,0.15133,116,0.25801,88,-0.1822,81,-0.3135
ENSG00000099904,ZDHHC8,112,1.32223,20,-1.3581,30,-0.8044,40,-0.3698,21,-1.2685,56,0.20287,64,0.39879,57,0.24065,59,0.28793
ENSG00000040608,RTN4R,112,0.35398,16,-2.5782,43,-1.1560,48,-0.9904,11,-3.1015,197,1.28926,221,1.49667,140,0.80147,70,-0.4032
ENSG00000128185,DGCR6L,112,0.59905,60,-0.3651,74,-0.0509,84,0.16366,127,0.80470,71,-0.1052,45,-0.8002,68,-0.1967,63,-0.3205
ENSG00000099910,KLHL22,112,1.60077,30,-0.5124,21,-1.0874,26,-0.8084,33,-0.3688,40,-0.0816,45,0.11078,37,-0.2065,60,0.61558
ENSG00000099917,MED15,112,1.48608,28,-0.7344,31,-0.6196,39,-0.2603,52,0.22823,47,0.07825,13,-1.8687,40,-0.2086,58,0.43575
ENSG00000241973,PI4KA,112,-1.5054,132,-1.2532,187,-0.7844,297,-0.0304,320,0.08869,537,0.92461,394,0.42055,362,0.31586,370,0.35086
ENSG00000099940,SNAP29,112,1.95291,22,-0.7189,23,-0.6524,30,-0.2309,23,-0.6147,50,0.56169,20,-0.8497,31,-0.1790,29,-0.3301
ENSG00000099942,CRKL,112,1.60191,25,-0.7707,20,-1.1898,36,-0.2871,71,0.81927,43,0.03797,29,-0.5803,26,-0.8106,53,0.40775
ENSG00000183773,AIFM3,112,2.20325,35,0.21964,35,0.24687,39,0.40115,13,-1.3070,10,-1.6017,14,-1.1993,17,-0.9750,17,-0.9847
ENSG00000099949,LZTR1,112,2.02095,23,-0.5538,18,-1.0159,34,-0.0035,21,-0.7144,29,-0.2459,31,-0.1347,24,-0.5414,35,0.08792
ENSG00000184436,THAP7,112,2.22882,30,0.00815,21,-0.5747,14,-1.2309,17,-0.8454,37,0.31557,35,0.21258,20,-0.6925,26,-0.2374
ENSG00000099957,P2RX6,112,3.23427,14,-0.4502,13,-0.6778,14,-0.5068,0,-6.4655,9,-1.0655,18,-0.0909,17,-0.2283,5,-2.0759
ENSG00000099960,SLC7A4,112,2.93469,16,-0.4297,9,-1.4021,7,-1.7916,9,-1.2543,28,0.37106,13,-0.7229,2,-3.1260,34,0.78683
ENSG00000206140,TMEM191C,112,3.18702,12,-0.6783,10,-1.0222,6,-1.8990,26,0.46133,22,0.18764,14,-0.5062,8,-1.3202,10,-1.1140
ENSG00000185651,UBE2L3,112,-0.0735,117,-0.0031,90,-0.4440,157,0.51591,107,-0.1445,132,0.19160,90,-0.4029,103,-0.2208,133,0.21606
ENSG00000161179,YDJC,112,1.71618,22,-0.8720,24,-0.7906,27,-0.6554,38,-0.0815,50,0.36125,38,-0.0499,46,0.23722,31,-0.3849
ENSG00000128228,SDF2L1,112,2.43973,32,0.24688,25,-0.1554,12,-1.3346,12,-1.2486,29,0.08378,18,-0.6032,22,-0.3560,17,-0.7159
ENSG00000100023,PPIL2,112,2.22877,12,-1.3401,11,-1.6213,25,-0.2947,7,-2.1091,28,-0.1375,29,-0.0554,29,-0.0558,37,0.36626
ENSG00000100027,YPEL1,112,1.98749,10,-1.7781,25,-0.4826,15,-1.2567,8,-2.1106,16,-1.1596,69,1.11867,52,0.74965,22,-0.7136
ENSG00000100030,MAPK1,112,-1.8652,152,-1.4097,236,-0.8072,271,-0.5831,161,-1.3252,533,0.51422,332,-0.2320,790,1.34105,563,0.67285
ENSG00000100034,PPM1F,112,2.30167,21,-0.5187,18,-0.7905,24,-0.3288,30,0.06619,15,-1.0106,21,-0.4842,22,-0.4326,26,-0.1915
ENSG00000128266,GNAZ,112,0.22701,54,-0.8788,73,-0.4707,102,0.09299,43,-1.2376,103,0.09630,104,0.11658,121,0.39427,124,0.43871
ENSG00000100228,RAB36,112,2.62435,6,-2.0843,11,-1.3133,24,-0.0327,4,-2.5755,30,0.30243,25,-0.0171,21,-0.2744,17,-0.5795
ENSG00000186716,BCR,112,0.27957,38,-1.3369,93,-0.0161,52,-0.9629,87,-0.1189,119,0.37904,60,-0.6865,143,0.75132,113,0.32853
ENSG00000250479,CHCHD10,112,-1.9525,342,-0.2790,393,-0.0668,465,0.22079,421,0.04598,574,0.53699,537,0.42963,446,0.15073,361,-0.2083
ENSG00000099956,SMARCB1,112,1.47283,41,-0.1576,24,-0.9990,37,-0.3434,49,0.10476,45,-0.0186,51,0.17024,49,0.14114,36,-0.3756
ENSG00000133460,SLC2A11,112,2.79704,19,-0.2878,10,-1.2643,17,-0.5278,23,-0.0314,17,-0.4989,10,-1.1775,11,-1.1093,21,-0.1278
ENSG00000240972,MIF,112,-3.3376,1095,0.05881,949,-0.1784,1157,0.15885,1188,0.18598,1543,0.60535,1373,0.41617,1237,0.27616,858,-0.3456
ENSG00000133433,GSTT2B,112,1.41881,59,0.35876,19,-1.4088,53,0.22142,126,1.63472,27,-0.8137,47,-0.0066,10,-2.3203,36,-0.4191
ENSG00000099977,DDT,112,-0.6455,211,0.33791,159,-0.1166,205,0.31964,190,0.17569,210,0.33537,169,-0.0131,141,-0.3136,155,-0.1534
ENSG00000099991,CABIN1,112,0.93993,29,-1.1547,36,-0.8708,46,-0.4941,22,-1.5445,71,0.20903,44,-0.5206,68,0.15251,115,1.11596
ENSG00000100014,SPECC1L,112,2.78776,17,-0.4455,17,-0.4740,10,-1.3565,14,-0.7254,12,-0.9831,21,-0.1514,16,-0.5611,19,-0.3205
ENSG00000100028,SNRPD3,112,1.41711,52,0.15825,34,-0.5391,39,-0.3099,49,0.05292,55,0.25103,47,0.00992,45,-0.0785,30,-0.7157
ENSG00000167037,SGSM1,112,1.61777,19,-1.1811,18,-1.3195,45,0.10499,34,-0.3299,31,-0.4691,37,-0.1781,31,-0.4900,62,0.69372
ENSG00000197077,KIAA1671,112,2.02297,25,-0.4297,17,-1.0882,22,-0.7068,45,0.46500,15,-1.1892,32,-0.0616,14,-1.4294,51,0.74974
ENSG00000244752,CRYBB2,112,1.94845,33,-0.1079,26,-0.4691,19,-1.0096,21,-0.7460,24,-0.5432,49,0.51581,30,-0.2642,33,-0.0822
ENSG00000100077,GRK3,112,0.51578,48,-0.7759,56,-0.5956,77,-0.0778,84,0.06309,20,-2.0539,77,-0.0645,55,-0.6264,165,1.33096
ENSG00000100095,SEZ6L,112,-0.1294,80,-0.6408,53,-1.3394,98,-0.3643,112,-0.1268,88,-0.5016,108,-0.1859,130,0.11565,260,1.42702
ENSG00000128203,ASPHD2,112,1.33565,17,-1.5409,29,-0.8466,30,-0.8160,49,-0.0181,43,-0.1953,54,0.15918,50,0.04081,73,0.68660
ENSG00000100099,HPS4,112,2.52248,13,-1.0391,10,-1.5328,25,-0.0595,11,-1.2185,17,-0.6669,33,0.35436,24,-0.1437,18,-0.5934
ENSG00000100104,SRRD,112,2.26438,27,-0.1436,20,-0.6201,31,0.07909,2,-3.9005,22,-0.4448,34,0.22630,28,-0.0784,15,-1.1020
ENSG00000100109,TFIP11,112,2.70560,23,-0.0929,4,-2.6402,20,-0.2701,15,-0.6834,13,-0.9212,28,0.24416,27,0.17991,10,-1.4133
ENSG00000128294,TPST2,112,1.96016,25,-0.4724,21,-0.7890,14,-1.3757,39,0.17543,20,-0.8489,75,1.23953,13,-1.5563,42,0.31944
ENSG00000225783,MIAT,112,0.38430,56,-0.6850,30,-1.6769,94,0.12156,18,-2.3081,30,-1.6075,132,0.64725,48,-0.9777,223,1.81741
ENSG00000169184,MN1,112,2.75840,6,-1.9169,8,-1.6119,11,-1.1409,0,-6.3183,3,-3.0731,35,0.63514,48,1.29999,7,-1.7628
ENSG00000180957,PITPNB,112,0.49749,57,-0.5469,65,-0.3714,64,-0.4017,49,-0.7751,79,-0.0540,113,0.51058,74,-0.1625,122,0.71597
ENSG00000235954,TTC28-AS1,112,3.45467,15,-0.2544,9,-1.0038,10,-0.8542,1,-3.4635,8,-1.2247,19,0.15069,9,-1.1073,9,-1.0971
ENSG00000100209,HSCB,112,2.85938,21,-0.1240,18,-0.3888,20,-0.1506,1,-4.3065,11,-1.0238,21,-0.0709,6,-1.9256,18,-0.3255
ENSG00000159873,CCDC117,112,2.98818,11,-1.0214,8,-1.5153,12,-0.8563,9,-1.2722,10,-1.1660,20,-0.0561,15,-0.5898,22,0.07058
ENSG00000100219,XBP1,112,2.29337,16,-0.8665,8,-2.0443,12,-1.3926,57,1.05931,3,-3.3211,65,1.30347,28,-0.0517,16,-1.0021
ENSG00000183579,ZNRF3,112,3.09469,21,0.02921,14,-0.5416,13,-0.6978,29,0.54417,1,-3.6104,5,-2.0845,12,-0.8709,9,-1.2918
ENSG00000186998,EMID1,112,2.18148,44,0.55483,30,-0.0368,39,0.41244,6,-2.3779,1,-4.3754,26,-0.2413,13,-1.3152,24,-0.4493
ENSG00000100263,RHBDD3,112,3.02233,18,-0.1860,12,-0.9096,9,-1.2632,31,0.62340,6,-1.6993,8,-1.3214,7,-1.7560,20,-0.0746
ENSG00000182944,EWSR1,112,-0.0897,113,-0.0744,60,-1.1085,120,0.02251,139,0.24868,113,-0.0723,123,0.05557,139,0.27764,151,0.42821
ENSG00000185340,GAS2L1,112,1.08438,52,-0.1542,49,-0.2429,53,-0.1201,57,0.00456,57,-0.0101,24,-1.2861,62,0.14299,55,-0.0446
ENSG00000100276,RASL10A,112,0.46260,77,-0.1145,47,-0.9325,89,0.11975,47,-0.8817,166,1.11722,36,-1.2488,50,-0.8228,136,0.87546
ENSG00000100280,AP1B1,112,0.53348,60,-0.4244,53,-0.6578,76,-0.0882,144,0.94794,79,-0.0186,71,-0.1826,51,-0.7227,105,0.48074
ENSG00000225465,RFPL1S,112,0.36170,45,-1.0441,57,-0.7240,111,0.38220,78,-0.2081,97,0.13271,86,-0.0566,72,-0.3368,129,0.65594
ENSG00000100285,NEFH,112,0.93069,15,-2.1211,36,-0.8825,32,-1.0578,139,1.30143,110,0.90232,96,0.68119,59,-0.1018,43,-0.6148
ENSG00000184117,NIPSNAP1,112,0.91503,34,-0.9319,41,-0.7212,34,-0.9956,106,0.82954,73,0.23796,80,0.36881,57,-0.1663,76,0.31447
ENSG00000186575,NF2,112,2.19901,34,0.16224,33,0.12874,31,-0.0066,10,-1.6409,21,-0.5391,15,-1.1033,20,-0.7201,20,-0.6805
ENSG00000100314,CABP7,112,2.71293,41,0.86512,3,-3.1843,25,0.10175,24,-0.0227,0,-9.2776,0,-8.9921,0,-8.9837,40,0.91689
ENSG00000100319,ZMAT5,112,2.31906,19,-0.6421,15,-1.0261,31,0.13612,37,0.38263,46,0.72348,15,-1.0014,21,-0.5428,7,-2.2327
ENSG00000184076,UQCR10,112,-2.3595,603,0.17397,590,0.15447,582,0.12936,588,0.13594,690,0.38802,600,0.16706,614,0.22323,424,-0.4008
ENSG00000100330,MTMR3,112,2.34567,18,-0.7165,16,-0.9443,33,0.23986,10,-1.5797,26,-0.1645,11,-1.4508,28,-0.0296,21,-0.4987
ENSG00000099992,TBC1D10A,112,2.50947,21,-0.3567,11,-1.3991,17,-0.7229,42,0.72997,10,-1.4490,21,-0.3490,15,-0.8527,26,-0.0493
ENSG00000099995,SF3A1,112,1.25031,35,-0.6032,30,-0.8711,35,-0.6514,104,1.13162,56,0.11407,56,0.12099,49,-0.1048,41,-0.3671
ENSG00000187860,CCDC157,112,3.17174,7,-1.4476,5,-2.1256,11,-0.8605,0,-4.5443,18,-0.1687,15,-0.3964,15,-0.4427,20,0.07095
ENSG00000099999,RNF215,112,3.01505,8,-1.4132,8,-1.5393,15,-0.5157,18,-0.2179,12,-0.8867,8,-1.4654,22,0.05229,13,-0.7499
ENSG00000100003,SEC14L2,112,1.80930,30,-0.3232,27,-0.5195,24,-0.7016,27,-0.5138,46,0.30509,14,-1.4555,47,0.39604,31,-0.3170
ENSG00000100029,PES1,112,2.02252,31,-0.1132,11,-1.7518,21,-0.7343,58,0.85965,27,-0.3303,32,-0.0630,27,-0.3895,30,-0.2015
ENSG00000184792,OSBP2,112,2.08300,11,-1.6096,25,-0.4180,16,-1.1450,12,-1.4747,17,-0.9665,67,1.16694,52,0.83821,9,-1.9897
ENSG00000253352,TUG1,112,2.70168,27,0.16414,11,-1.2814,19,-0.3810,7,-1.8918,9,-1.3995,16,-0.6547,24,-0.0148,18,-0.4762
ENSG00000198832,SELENOM,112,-1.2626,239,-0.1110,266,0.06153,239,-0.1208,286,0.16863,208,-0.3278,448,0.89393,312,0.34166,205,-0.3769
ENSG00000185133,INPP5J,112,2.35383,11,-1.3485,13,-1.2706,5,-2.6715,39,0.48188,17,-0.8011,30,0.06809,24,-0.2618,39,0.54669
ENSG00000138942,RNF185,112,3.01389,20,-0.0862,14,-0.6746,6,-1.8975,4,-2.3180,32,0.65172,16,-0.3868,12,-0.9033,13,-0.7857
ENSG00000100100,PIK3IP1,112,2.60986,31,0.30499,16,-0.7505,23,-0.1617,2,-3.2346,20,-0.3449,17,-0.5821,15,-0.8528,19,-0.4480
ENSG00000100105,PATZ1,112,3.35154,20,0.13140,11,-0.7513,12,-0.7021,2,-3.0320,10,-0.8202,3,-2.5555,8,-1.2477,14,-0.4360
ENSG00000185721,DRG1,112,1.29140,21,-1.3020,23,-1.2697,27,-0.9885,54,0.10901,80,0.73055,52,0.03878,41,-0.3242,77,0.75052
ENSG00000184708,EIF4ENIF1,112,1.91640,27,-0.4404,14,-1.4233,38,0.12376,15,-1.2411,32,-0.1804,56,0.71582,32,-0.1928,26,-0.5011
ENSG00000241878,PISD,112,1.23565,28,-0.9120,21,-1.4299,33,-0.7316,94,0.94599,49,-0.1079,37,-0.5071,55,0.07734,70,0.50577
ENSG00000183530,PRR14L,112,2.72976,15,-0.6933,9,-1.4318,16,-0.6273,24,0.00949,17,-0.5103,21,-0.1790,16,-0.5895,18,-0.4491
ENSG00000128245,YWHAH,112,-3.6643,517,-1.4224,1008,-0.4513,1166,-0.2100,850,-0.6788,2441,0.99106,1967,0.63461,1972,0.71289,1497,0.21626
ENSG00000100220,RTCB,112,1.31278,48,-0.0412,31,-0.7865,23,-1.2381,94,1.02798,73,0.60125,62,0.33926,37,-0.4815,38,-0.4344
ENSG00000100225,FBXO7,112,1.62131,61,0.60158,22,-1.0186,24,-0.8771,61,0.60438,41,-0.0111,30,-0.5091,34,-0.3464,39,-0.1355
ENSG00000100234,TIMP3,112,1.46057,89,1.06424,41,-0.1993,97,1.40755,16,-1.5593,2,-4.0804,28,-0.7219,17,-1.5569,19,-1.4048
ENSG00000133424,LARGE1,112,0.54710,41,-0.9974,58,-0.5145,82,0.07391,57,-0.4971,149,1.02650,55,-0.5444,68,-0.2546,98,0.37388
ENSG00000100284,TOM1,112,1.21525,28,-0.9312,30,-0.9076,41,-0.4233,69,0.43291,44,-0.2612,85,0.75735,42,-0.3727,60,0.22777
ENSG00000100302,RASD2,112,2.25743,9,-1.8010,18,-0.7725,20,-0.6475,28,-0.1051,37,0.33241,18,-0.7546,15,-1.0549,38,0.43335
ENSG00000100320,RBFOX2,112,-0.1138,55,-1.1860,92,-0.4450,88,-0.5228,85,-0.5323,137,0.20092,169,0.53624,168,0.59326,155,0.44174
ENSG00000128335,APOL2,112,2.84127,7,-1.6791,12,-1.0405,10,-1.3285,8,-1.5832,40,0.92332,14,-0.6661,17,-0.4896,18,-0.3619
ENSG00000100345,MYH9,112,1.11716,44,-0.3791,38,-0.6259,38,-0.6160,16,-1.8135,56,0.00128,56,0.01615,74,0.48394,71,0.41067
ENSG00000100348,TXN2,112,0.50611,101,0.34980,72,-0.1915,80,-0.0253,77,-0.0815,80,-0.0116,105,0.41122,75,-0.1296,62,-0.4476
ENSG00000100350,FOXRED2,112,1.40961,18,-1.4188,25,-1.0204,61,0.45158,46,-0.0325,14,-1.7974,18,-1.4476,25,-0.9906,91,1.20183
ENSG00000100353,EIF3D,112,1.56652,42,-0.0382,35,-0.3324,30,-0.5724,41,-0.0674,50,0.22523,46,0.09959,33,-0.4382,36,-0.2940
ENSG00000261675,AL022313.4,112,2.79149,5,-2.3259,16,-0.6415,11,-1.1990,25,0.13135,14,-0.7568,20,-0.1921,18,-0.3767,18,-0.4347
ENSG00000166862,CACNG2,112,2.57135,4,-2.7273,7,-1.9768,8,-1.7641,22,-0.2324,8,-1.7273,15,-0.8346,19,-0.5233,53,1.32964
ENSG00000100360,IFT27,112,1.40897,37,-0.3570,33,-0.5723,38,-0.3521,37,-0.3623,58,0.31389,47,-0.0040,40,-0.2910,50,0.10155
ENSG00000100362,PVALB,112,2.93974,3,-2.7744,7,-1.7102,2,-3.1900,0,-5.9964,1,-4.0272,54,1.48535,40,1.11239,6,-1.8495
ENSG00000128311,TST,112,3.11531,53,1.58623,16,-0.3442,16,-0.3344,6,-1.7909,5,-2.0974,3,-2.5639,6,-1.8422,3,-2.8585
ENSG00000128309,MPST,112,2.96310,39,0.94276,17,-0.4006,16,-0.4604,11,-1.0136,9,-1.2839,10,-1.1220,5,-2.1524,11,-1.0370
ENSG00000100379,KCTD17,112,0.20044,55,-0.8785,87,-0.2131,81,-0.3280,64,-0.6578,130,0.44552,140,0.56147,102,0.07025,118,0.32265
ENSG00000166897,ELFN2,112,1.91373,11,-1.7922,15,-1.3152,32,-0.1778,43,0.29207,15,-1.2444,7,-2.3106,26,-0.5125,64,1.05982
ENSG00000128283,CDC42EP1,112,3.14828,106,3.02898,7,-1.5845,2,-2.9702,4,-2.2056,0,-5.5747,1,-3.9470,0,-6.1178,8,-1.4362
ENSG00000100083,GGA1,112,1.69758,30,-0.4543,27,-0.6477,30,-0.4759,26,-0.6287,40,0.00920,32,-0.3624,34,-0.2912,50,0.38193
ENSG00000241360,PDXP,112,-1.5597,126,-1.3869,292,-0.1179,309,-0.0214,300,-0.0683,330,0.08157,366,0.24421,436,0.58161,383,0.34698
ENSG00000100097,LGALS1,112,-0.9881,363,0.84874,196,-0.1427,288,0.52520,530,1.49922,451,1.21670,69,-1.6932,49,-2.2985,92,-1.3467
ENSG00000273899,NOL12,112,2.50648,26,-0.0212,11,-1.3728,34,0.45552,7,-1.9764,15,-0.8499,25,-0.0557,12,-1.2792,22,-0.2990
ENSG00000189060,H1F0,112,1.36337,32,-0.6074,30,-0.7950,41,-0.2653,42,-0.2163,45,-0.1172,70,0.58957,42,-0.2229,51,0.07637
ENSG00000100116,GCAT,112,2.10043,19,-0.7954,25,-0.4260,28,-0.2299,22,-0.5656,20,-0.7130,41,0.37879,28,-0.2594,22,-0.6139
ENSG00000100124,ANKRD54,112,2.18031,20,-0.6563,17,-0.9242,24,-0.4398,15,-1.0578,43,0.50440,28,-0.1617,28,-0.1455,23,-0.4803
ENSG00000100129,EIF3L,112,0.53240,74,-0.1098,63,-0.3857,43,-1.0059,125,0.71688,83,0.06449,107,0.46064,77,-0.0608,85,0.10567
ENSG00000100142,POLR2F,112,0.32946,123,0.47778,85,-0.1135,82,-0.1669,99,0.14371,85,-0.1052,133,0.60955,90,-0.0036,56,-0.7848
ENSG00000100146,SOX10,112,2.64189,107,2.54450,13,-0.9746,9,-1.5430,19,-0.3730,0,-5.0690,4,-2.6103,7,-1.9891,11,-1.3376
ENSG00000100151,PICK1,112,1.86950,19,-1.0131,20,-0.9399,18,-1.0968,16,-1.2193,45,0.32292,77,1.20407,34,-0.1019,30,-0.3202
ENSG00000184381,PLA2G6,112,2.56712,23,-0.1569,14,-1.0050,20,-0.4389,16,-0.6628,22,-0.2097,19,-0.4696,14,-0.9455,23,-0.1799
ENSG00000198792,TMEM184B,112,0.60026,60,-0.3648,47,-0.8081,90,0.28583,59,-0.3894,85,0.15694,82,0.11162,84,0.17095,77,0.00405
ENSG00000213923,CSNK1E,112,0.23422,62,-0.6699,73,-0.4589,83,-0.2533,94,-0.0327,94,-0.0344,133,0.51610,90,-0.1118,132,0.55412
ENSG00000168135,KCNJ4,112,0.36949,23,-2.0332,60,-0.6470,55,-0.7769,12,-2.9788,98,0.16834,152,0.86819,137,0.78217,124,0.60456
ENSG00000100201,DDX17,112,-0.4051,179,0.32680,108,-0.4976,151,0.06572,123,-0.2605,132,-0.1506,176,0.30313,157,0.12862,168,0.25507
ENSG00000100211,CBY1,112,2.89642,14,-0.6340,14,-0.7441,13,-0.8374,5,-2.2159,19,-0.1967,15,-0.5446,16,-0.4821,17,-0.3980
ENSG00000100216,TOMM22,112,0.61382,39,-1.0201,61,-0.3565,83,0.16486,69,-0.1419,82,0.12916,115,0.65884,67,-0.2015,73,-0.0747
ENSG00000100221,JOSD1,112,1.32273,22,-1.2153,27,-0.9737,25,-1.1082,62,0.34427,35,-0.5492,40,-0.3252,69,0.58183,66,0.49980
ENSG00000100226,GTPBP1,112,2.43081,22,-0.3628,14,-1.0305,22,-0.3727,20,-0.4392,11,-1.3019,27,-0.0154,29,0.07589,17,-0.7644
ENSG00000100242,SUN2,112,1.09412,168,1.81235,27,-1.1739,33,-0.8968,41,-0.5063,50,-0.1910,25,-1.2270,76,0.50608,35,-0.7763
ENSG00000100246,DNAL4,112,0.97760,20,-1.6812,36,-0.8453,45,-0.4947,28,-1.1844,118,1.06953,13,-2.2654,111,1.10510,57,-0.0993
ENSG00000221890,NPTXR,112,-2.0060,92,-2.2956,283,-0.6662,351,-0.3161,103,-2.1297,1019,1.44280,43,-3.3896,920,1.46076,518,0.34821
ENSG00000183741,CBX6,112,-0.6257,138,-0.3049,178,0.09644,263,0.79894,125,-0.4488,115,-0.5771,73,-1.2703,111,-0.6879,259,0.77467
ENSG00000100307,CBX7,112,1.03097,37,-0.6991,51,-0.2468,59,0.01642,95,0.76179,22,-1.4977,29,-1.0629,55,-0.1180,70,0.30235
ENSG00000100311,PDGFB,112,2.48853,10,-1.4741,10,-1.4623,11,-1.3211,13,-1.0569,28,0.06381,15,-0.8772,31,0.28735,31,0.26074
ENSG00000100316,RPL3,112,-2.4899,1077,0.97152,745,0.40699,684,0.25538,627,0.09695,485,-0.3017,598,0.02279,501,-0.2743,454,-0.4362
ENSG00000100321,SYNGR1,112,-1.0766,99,-1.2635,149,-0.6886,162,-0.5539,225,-0.0078,361,0.74268,292,0.39919,232,0.03824,386,0.96250
ENSG00000100324,TAB1,112,2.94744,17,-0.3766,8,-1.4981,14,-0.6873,23,0.09560,8,-1.4216,5,-2.1123,16,-0.4738,20,-0.1609
ENSG00000128268,MGAT3,112,1.04517,29,-1.0288,38,-0.6961,64,0.15466,27,-1.1567,40,-0.5864,65,0.17256,63,0.13574,77,0.49381
ENSG00000100335,MIEF1,112,2.34758,17,-0.8071,21,-0.5229,16,-0.9540,33,0.23389,34,0.25837,21,-0.4872,18,-0.7281,23,-0.3653
ENSG00000128272,ATF4,112,-0.4866,150,-0.0327,142,-0.1296,142,-0.1314,95,-0.7273,175,0.20953,234,0.67743,177,0.24616,152,-0.0108
ENSG00000187051,RPS19BP1,112,-0.5547,185,0.22928,182,0.22009,179,0.18755,151,-0.0944,184,0.21942,156,-0.0464,163,0.03001,124,-0.4298
ENSG00000100346,CACNA1I,112,1.82399,4,-3.0965,16,-1.2974,40,0.10584,39,0.05083,22,-0.7755,46,0.30779,35,-0.1262,41,0.14941
ENSG00000100354,TNRC6B,112,1.27914,42,-0.2756,34,-0.6342,54,0.09281,16,-1.7356,51,0.01443,35,-0.5780,46,-0.1667,68,0.51102
ENSG00000239900,ADSL,112,1.89555,19,-0.9286,14,-1.4313,32,-0.1835,35,-0.0437,48,0.45243,24,-0.6300,33,-0.1570,35,-0.0231
ENSG00000100359,SGSM3,112,1.06120,34,-0.8195,41,-0.5726,48,-0.3164,83,0.58021,42,-0.4916,36,-0.7199,66,0.21648,68,0.28293
ENSG00000196588,MRTFA,112,1.60819,21,-1.0434,23,-0.9766,31,-0.5196,23,-0.9148,73,0.87799,27,-0.6850,34,-0.3746,59,0.58265
ENSG00000128285,MCHR1,112,2.42888,12,-1.2423,9,-1.7115,15,-0.9138,26,-0.0634,33,0.29951,34,0.35784,26,-0.0833,19,-0.6200
ENSG00000100372,SLC25A17,112,2.32802,15,-0.9438,11,-1.4438,9,-1.8077,20,-0.5227,17,-0.8101,39,0.46074,32,0.20526,33,0.22332
ENSG00000100380,ST13,112,-0.3957,252,0.89388,138,-0.0725,117,-0.3546,168,0.24008,164,0.19977,206,0.56332,116,-0.3653,116,-0.3589
ENSG00000100387,RBX1,112,-1.0520,257,0.22280,191,-0.2616,197,-0.2052,282,0.37248,301,0.47481,253,0.19796,211,-0.0962,248,0.18246
ENSG00000100393,EP300,112,2.51842,28,0.12873,14,-0.9761,20,-0.4612,20,-0.4204,13,-1.0813,13,-0.9969,16,-0.7447,27,0.04118
ENSG00000100395,L3MBTL2,112,1.63743,15,-1.4642,28,-0.6203,27,-0.6872,33,-0.3629,42,0.02885,42,0.02093,42,0.01083,50,0.32569
ENSG00000100399,CHADL,112,3.04263,59,1.71214,15,-0.5552,7,-1.7319,5,-1.9974,13,-0.7056,12,-0.8672,8,-1.5091,6,-1.9950
ENSG00000100401,RANGAP1,112,-0.3921,87,-0.7783,80,-0.9579,129,-0.1909,115,-0.3502,193,0.46234,176,0.31236,173,0.32235,213,0.69676
ENSG00000100403,ZC3H7B,112,1.77387,54,0.53781,27,-0.5735,37,-0.0710,16,-1.3182,17,-1.1804,33,-0.2169,26,-0.6238,43,0.20873
ENSG00000167074,TEF,112,1.16438,34,-0.7136,33,-0.7940,36,-0.6928,35,-0.6623,46,-0.2429,44,-0.3090,83,0.74842,66,0.32432
