Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000198815,FOXJ3,21,-1.3119,56,0.72981,45,-0.1463,34,-0.5767
ENSG00000177181,RIMKLA,7,-2.0419,33,1.17454,18,-0.6748,18,-0.6525
ENSG00000127125,PPCS,44,-0.4961,64,0.40917,50,-0.2910,52,-0.2323
ENSG00000186409,CCDC30,12,-0.1804,12,-0.5537,28,1.18389,13,-0.0370
ENSG00000171960,PPIH,12,-0.1630,14,0.28905,10,-0.4763,13,-0.0917
ENSG00000065978,YBX1,217,1.82008,53,-1.3125,114,0.67126,70,-0.1266
ENSG00000164008,C1orf50,16,-0.4359,21,0.00363,26,0.37369,20,-0.0391
ENSG00000177868,SVBP,37,0.01652,38,0.24196,30,-0.3107,30,-0.3174
ENSG00000117394,SLC2A1,73,1.00527,30,-1.1319,98,1.52995,26,-0.6514
ENSG00000117395,EBNA1BP2,50,-1.0249,109,0.74421,71,-0.4844,74,-0.4238
ENSG00000179178,TMEM125,172,5.81578,3,-4.2915,4,-2.0051,1,-3.9099
ENSG00000066322,ELOVL1,237,4.02643,12,-2.9728,39,0.20839,8,-2.0756
ENSG00000159479,MED8,20,-0.1218,22,0.20961,19,-0.1811,19,-0.2082
ENSG00000198198,SZT2,18,1.32644,7,-0.8096,7,-0.2159,10,0.40364
ENSG00000178922,HYI,33,0.91393,16,-0.7925,31,0.79109,18,-0.0565
ENSG00000142949,PTPRF,104,-0.2080,127,0.40894,93,-0.3892,91,-0.4181
ENSG00000066135,KDM4A,17,-0.0882,19,0.42197,14,-0.3526,12,-0.6454
ENSG00000126091,ST3GAL3,12,-1.4589,38,0.81115,25,-0.4083,26,-0.3896
ENSG00000117408,IPO13,153,1.79854,43,-0.8971,46,-0.2507,44,-0.2903
ENSG00000132768,DPH2,7,-0.4791,11,0.69710,4,-1.2600,9,-0.1853
ENSG00000117410,ATP6V0B,261,-0.5729,434,0.95153,170,-1.2261,242,-0.6883
ENSG00000117411,B4GALT2,31,-1.0544,64,0.25667,40,-0.6635,90,0.62452
ENSG00000159214,CCDC24,5,-1.6404,18,0.82646,10,-0.6592,14,-0.1263
ENSG00000178028,DMAP1,40,-0.0658,44,0.27096,32,-0.4279,37,-0.1879
ENSG00000117419,ERI3,116,-0.6218,187,0.43999,150,-0.2266,147,-0.2653
ENSG00000187147,RNF220,130,0.17284,125,0.44479,70,-0.7927,77,-0.6446
ENSG00000126106,TMEM53,5,-1.2569,14,0.33191,17,0.39353,10,-0.3388
ENSG00000142937,RPS8,2288,1.41543,812,-0.8429,1154,0.24877,927,-0.0993
ENSG00000070785,EIF2B3,17,-0.6414,29,0.56991,24,-0.0955,16,-0.7574
ENSG00000126107,HECTD3,13,-0.0963,15,0.44543,8,-0.8034,12,-0.2779
ENSG00000126088,UROD,64,-0.3823,85,0.26077,75,-0.1348,75,-0.1315
ENSG00000132763,MMACHC,13,0.69674,8,-0.3885,8,-0.1381,10,0.25320
ENSG00000117450,PRDX1,393,0.42019,286,-0.2802,374,0.34193,274,-0.1552
ENSG00000117448,AKR1A1,66,0.43637,51,0.12223,47,-0.0873,28,-0.8950
ENSG00000132780,NASP,73,1.35632,25,-0.9996,59,0.98474,21,-0.6615
ENSG00000159592,GPBP1L1,57,1.07761,26,-0.5316,33,0.17479,24,-0.2853
ENSG00000159596,TMEM69,16,-0.0927,18,0.48096,13,-0.3633,10,-0.8111
ENSG00000086015,MAST2,15,-0.6192,23,0.08931,25,0.19935,24,0.09513
ENSG00000117461,PIK3R3,5,-1.4607,15,0.02201,26,0.88273,13,-0.2218
ENSG00000085998,POMGNT1,78,0.64051,51,-0.1114,53,-0.0021,36,-0.5809
ENSG00000132128,LRRC41,30,-0.6561,51,0.72523,35,-0.4124,28,-0.7714
ENSG00000173660,UQCRH,302,-0.9474,607,0.52240,446,-0.3487,520,-0.1077
ENSG00000117481,NSUN4,11,0.00823,11,-0.0703,16,0.58664,7,-0.6334
ENSG00000117480,FAAH,65,1.48762,25,-0.2959,14,-0.9622,14,-1.0063
ENSG00000079277,MKNK1,20,0.31551,17,0.22011,10,-0.7851,14,-0.2410
ENSG00000123472,ATPAF1,99,-0.0934,101,-0.1933,147,0.54591,100,-0.0694
ENSG00000159658,EFCAB14,119,1.49648,37,-1.1077,77,0.73474,45,-0.1209
ENSG00000186377,CYP4X1,1,-4.3428,24,1.49370,9,-1.0983,15,-0.4550
ENSG00000162368,CMPK1,104,0.41931,77,-0.1950,85,0.09395,75,-0.0885
ENSG00000186094,AGBL4,3,-1.8984,13,1.72710,5,-1.0740,3,-1.6792
ENSG00000162373,BEND5,8,-2.1760,41,1.30330,16,-1.1594,25,-0.4683
ENSG00000162374,ELAVL4,17,-3.4384,218,1.81924,70,-1.3917,97,-0.9197
ENSG00000185104,FAF1,29,-0.0408,31,0.28109,30,0.01188,18,-0.7631
ENSG00000123091,RNF11,127,-1.4793,376,0.76440,236,-0.5421,301,-0.1637
ENSG00000085832,EPS15,117,-0.4651,175,0.60403,132,-0.2876,95,-0.7913
ENSG00000117859,OSBPL9,30,1.35947,10,-1.0461,26,1.16704,7,-0.9612
ENSG00000078618,NRDC,52,-0.4273,76,0.61675,48,-0.5506,48,-0.5635
ENSG00000169213,RAB3B,28,-1.6977,107,1.76400,23,-2.0159,43,-1.0722
ENSG00000117862,TXNDC12,31,0.02777,31,0.05506,39,0.37273,20,-0.6977
ENSG00000134717,BTF3L4,58,-0.4423,85,0.63860,51,-0.6156,54,-0.5411
ENSG00000157077,ZFYVE9,13,-1.3812,39,1.09162,16,-1.0927,25,-0.4575
ENSG00000134748,PRPF38A,47,1.10027,17,-1.1837,46,1.07696,29,0.29454
ENSG00000134744,TUT4,40,1.07371,17,-0.7954,31,0.63430,20,-0.0875
ENSG00000162377,COA7,15,-0.3450,19,0.02221,27,0.56895,14,-0.4657
ENSG00000162378,ZYG11B,38,-2.0289,168,1.04122,99,-0.5933,108,-0.4535
ENSG00000116171,SCP2,100,0.37630,76,-0.1811,99,0.36074,61,-0.4178
ENSG00000162384,CZIB,61,0.21288,52,-0.1194,58,0.13096,51,-0.0715
ENSG00000162385,MAGOH,26,-0.3314,32,0.01429,29,-0.1289,40,0.35442
ENSG00000157193,LRP8,7,-2.6516,55,1.35525,31,-0.6049,25,-0.9114
ENSG00000058804,NDC1,5,-0.9048,11,0.27147,14,0.54589,6,-0.6750
ENSG00000058799,YIPF1,20,-0.1418,23,0.18840,29,0.47576,10,-1.1748
ENSG00000081870,HSPB11,25,-0.9300,51,0.64576,40,-0.2129,32,-0.5472
ENSG00000116212,LRRC42,9,-0.2660,13,0.72349,7,-0.6287,6,-1.0019
ENSG00000116209,TMEM59,286,0.57459,199,-0.0365,222,0.16229,105,-1.0032
ENSG00000116221,MRPL37,31,-0.8921,60,0.54342,47,-0.2623,46,-0.2704
ENSG00000157216,SSBP3,92,-1.3767,259,0.94887,167,-0.4656,144,-0.6981
ENSG00000243725,TTC4,11,-0.4335,17,0.73488,8,-0.9336,10,-0.5197
ENSG00000116133,DHCR24,137,-0.1392,167,0.68932,99,-0.6358,74,-1.0865
ENSG00000162402,USP24,29,0.22202,24,-0.2015,29,0.25586,25,-0.0129
ENSG00000162407,PLPP3,120,-0.0138,67,-1.9540,597,3.02032,72,-0.8008
ENSG00000162409,PRKAA2,11,-1.9387,48,1.19794,28,-0.5754,23,-0.8608
ENSG00000173406,DAB1,2,-2.3810,9,-0.0246,16,0.79701,12,0.29483
ENSG00000162601,MYSM1,17,-0.2339,22,0.64574,11,-0.8780,14,-0.5635
ENSG00000177606,JUN,61,-0.5839,100,0.74484,72,-0.3220,45,-1.0442
ENSG00000172456,FGGY,4,-1.3012,9,-0.4535,24,1.50957,8,-0.2278
ENSG00000134709,HOOK1,4,-2.6454,34,1.59109,9,-1.6516,20,-0.5456
ENSG00000134716,CYP2J2,37,1.55373,8,-1.9164,43,1.87445,14,-0.0021
ENSG00000162599,NFIA,302,1.77145,73,-1.4543,228,1.25259,71,-0.6504
ENSG00000162604,TM2D1,49,-0.4045,69,0.45569,61,-0.0596,40,-0.7281
ENSG00000162607,USP1,41,0.72487,26,0.01123,22,-0.2655,15,-0.8503
ENSG00000116641,DOCK7,36,0.48208,21,-0.8756,67,1.54841,17,-0.6801
ENSG00000125703,ATG4C,82,2.23730,19,-0.8717,12,-0.9174,9,-1.4111
ENSG00000203965,EFCAB7,11,0.04253,12,0.88590,3,-1.5406,5,-1.1863
ENSG00000079739,PGM1,29,-0.4351,36,-0.4006,78,1.13961,35,-0.1683
ENSG00000158966,CACHD1,9,-1.2082,21,0.08648,32,0.68693,18,-0.1849
ENSG00000162437,RAVER2,8,-0.4774,9,-0.6999,30,1.68248,8,-0.4421
ENSG00000162434,JAK1,37,-0.4524,51,0.09642,69,0.51785,36,-0.4934
ENSG00000162433,AK4,16,-1.7783,53,0.15446,68,0.46671,58,0.18806
ENSG00000116675,DNAJC6,240,-0.6173,414,1.00961,199,-0.9019,177,-1.0849
ENSG00000213625,LEPROT,33,0.47289,18,-1.2633,72,1.82024,25,-0.0002
ENSG00000184588,PDE4B,80,0.70109,49,-0.2605,71,0.51990,25,-1.0945
ENSG00000118473,SGIP1,42,-1.1445,102,0.91167,69,-0.3994,51,-0.8529
ENSG00000198160,MIER1,36,0.60069,22,-0.4402,36,0.62380,19,-0.3654
ENSG00000142864,SERBP1,162,0.44962,123,0.00424,128,0.07276,76,-0.7311
ENSG00000116717,GADD45A,16,-1.0059,33,0.40416,44,0.56122,15,-1.0924
ENSG00000172380,GNG12,23,1.17699,4,-2.6386,59,3.10890,6,-0.8484
ENSG00000162595,DIRAS3,2,-2.0625,12,0.64602,15,0.42149,6,-0.8716
ENSG00000116729,WLS,60,-0.2976,63,-0.6357,184,1.56241,52,-0.5266
ENSG00000033122,LRRC7,15,-1.8588,59,1.10291,31,-0.7720,37,-0.4895
ENSG00000066557,LRRC40,16,-0.6597,29,1.06753,11,-1.2143,14,-0.8982
ENSG00000116754,SRSF11,184,0.88097,104,-0.1563,85,-0.3623,79,-0.4765
ENSG00000118454,ANKRD13C,27,-0.2160,33,0.31521,33,0.04753,20,-0.6823
ENSG00000197568,HHLA3,18,0.37415,14,0.13740,13,-0.0922,8,-0.8158
ENSG00000050628,PTGER3,0,-8.0520,15,2.96676,1,-2.7736,4,-1.6450
ENSG00000132485,ZRANB2,88,0.02202,94,0.50830,53,-0.7516,57,-0.6376
ENSG00000172260,NEGR1,19,-3.8067,304,1.36343,126,-1.0738,208,-0.3075
ENSG00000178965,ERICH3,5,-3.3804,68,1.83106,19,-1.6120,32,-0.8044
ENSG00000116791,CRYZ,13,-0.5982,22,0.90302,13,-0.5388,8,-1.2377
ENSG00000162623,TYW3,25,-0.1062,30,0.62799,16,-0.8530,17,-0.7046
ENSG00000117054,ACADM,45,0.28092,36,-0.1959,45,0.30779,34,-0.1628
ENSG00000137955,RABGGTB,63,0.58215,44,0.02539,38,-0.2364,29,-0.6275
ENSG00000117069,ST6GALNAC5,2,-4.5324,54,1.77723,14,-1.6624,31,-0.5559
ENSG00000142892,PIGK,32,0.22093,30,0.54429,19,-0.5748,11,-1.3697
ENSG00000154027,AK5,151,-1.4326,472,1.57165,137,-1.5791,186,-1.1222
ENSG00000036549,AC118549.1,31,0.54372,22,0.07008,20,-0.1342,13,-0.8528
ENSG00000077254,USP33,60,-0.8551,122,1.11139,54,-1.0135,55,-0.9779
ENSG00000180488,MIGA1,109,0.29048,100,0.57316,52,-0.8456,39,-1.2772
ENSG00000162613,FUBP1,25,-0.8698,48,0.44011,51,0.22458,29,-0.6464
ENSG00000162616,DNAJB4,33,0.09426,33,0.35176,25,-0.3629,20,-0.6860
ENSG00000117114,ADGRL2,0,-5.0587,32,1.78247,9,-1.5161,17,-0.6092
ENSG00000137941,TTLL7,380,1.62471,138,-0.2928,64,-1.2721,63,-1.2885
ENSG00000142875,PRKACB,257,-0.6116,438,0.93018,221,-0.8458,211,-0.9167
ENSG00000117133,RPF1,13,-0.8479,25,0.39333,24,0.00833,20,-0.2397
ENSG00000174021,GNG5,81,0.84791,32,-1.4968,122,1.57615,70,0.60413
ENSG00000117155,SSX2IP,8,-3.4815,108,1.27735,55,-0.7849,70,-0.4043
ENSG00000162642,C1orf52,45,-0.6085,76,0.77811,50,-0.4712,37,-0.9077
ENSG00000153904,DDAH1,108,-1.0640,211,-0.1134,370,0.88704,206,-0.0717
ENSG00000117174,ZNHIT6,77,1.35859,31,-0.4087,23,-0.6375,25,-0.4577
ENSG00000122417,ODF2L,15,-1.1725,39,1.26690,11,-1.5500,21,-0.6651
ENSG00000097033,SH3GLB1,57,0.89667,27,-0.7904,61,1.03679,24,-0.4956
ENSG00000183291,SELENOF,129,0.40445,104,0.17169,87,-0.2254,60,-0.8063
ENSG00000153936,HS2ST1,14,-1.5733,45,0.59617,42,0.06686,32,-0.3783
ENSG00000267272,LINC01140,1,-3.1715,12,1.82474,0,-4.0326,8,-0.2277
ENSG00000143013,LMO4,114,-2.9227,974,1.54911,318,-1.4143,566,-0.5385
ENSG00000065243,PKN2,29,1.00819,13,-0.7639,19,0.31410,19,0.32057
ENSG00000137947,GTF2B,18,-0.4319,28,0.76101,9,-1.4880,21,-0.2462
ENSG00000137944,KYAT3,10,-1.7401,36,1.06009,17,-0.8986,24,-0.3561
ENSG00000213516,RBMXL1,19,0.53766,14,0.08500,7,-0.9344,13,-0.1116
ENSG00000197147,LRRC8B,45,-0.9564,100,1.29644,28,-1.6692,48,-0.8385
ENSG00000171488,LRRC8C,13,0.09240,13,0.09169,14,0.19354,8,-0.6138
ENSG00000171492,LRRC8D,80,1.60742,29,-0.3639,11,-1.4797,19,-0.7169
ENSG00000162664,ZNF326,61,1.50646,22,-0.5625,22,-0.1628,14,-0.8324
ENSG00000233593,LINC02609,17,-0.4236,24,0.16851,19,-0.3080,27,0.24671
ENSG00000122482,ZNF644,55,0.98807,28,-0.3830,34,0.21858,19,-0.6819
ENSG00000172031,EPHX4,1,-3.8557,32,2.08343,4,-2.7485,17,-0.6536
ENSG00000189195,BTBD8,10,-3.2390,106,1.40004,42,-1.1161,68,-0.4135
ENSG00000174842,GLMN,5,-1.1541,14,0.98367,4,-1.7029,12,-0.0768
ENSG00000122484,RPAP2,18,0.00014,18,0.10490,21,0.22126,12,-0.5672
ENSG00000067208,EVI5,53,1.06812,23,-0.7313,42,0.68691,22,-0.3727
ENSG00000122406,RPL5,816,0.80263,465,-0.3469,558,0.17742,400,-0.3485
ENSG00000154511,DIPK1A,37,0.04587,39,0.44685,31,-0.2254,17,-1.1405
ENSG00000143033,MTF2,21,0.60315,14,-0.1953,13,-0.1046,13,-0.1355
ENSG00000117500,TMED5,63,0.87383,34,-0.3531,48,0.42583,20,-0.9087
ENSG00000117505,DR1,31,-0.7523,55,0.58898,43,-0.2499,36,-0.5021
ENSG00000137942,FNBP1L,13,-0.6342,19,-0.1094,39,1.15559,9,-1.0748
ENSG00000137936,BCAR3,11,-0.2189,10,-0.7671,33,1.63442,10,-0.3331
ENSG00000067334,DNTTIP2,37,-0.1905,46,0.63917,25,-0.7613,26,-0.7054
ENSG00000023909,GCLM,19,-0.5975,30,0.30016,33,0.20264,21,-0.4487
ENSG00000117528,ABCD3,49,0.65270,30,-0.4608,44,0.48184,29,-0.1622
ENSG00000117525,F3,13,-1.5031,21,-1.8836,189,3.12303,32,-0.1853
ENSG00000117519,CNN3,108,0.21482,72,-1.0752,262,1.75207,89,-0.0982
ENSG00000172339,ALG14,19,0.30881,16,0.05364,17,0.15548,9,-0.7814
ENSG00000152078,TLCD4,16,-1.2505,40,0.50352,35,-0.0795,33,-0.1552
ENSG00000122481,RWDD3,15,0.35472,11,-0.1516,16,0.44254,8,-0.6209
ENSG00000228971,LINC02607,1,-5.3895,55,2.26113,16,-1.4639,16,-1.4550
ENSG00000117569,PTBP2,70,0.68706,46,0.04139,33,-0.5292,32,-0.5581
ENSG00000162627,SNX7,6,-1.1424,13,-0.1179,27,1.14967,9,-0.5407
ENSG00000117598,PLPPR5,7,-2.2029,36,1.04766,24,-0.3973,21,-0.6041
ENSG00000117600,PLPPR4,9,-3.9198,161,2.05635,48,-1.4716,58,-1.2135
ENSG00000162688,AGL,14,-0.8322,24,0.12141,33,0.53381,20,-0.2673
ENSG00000117620,SLC35A3,25,0.83325,15,0.02803,8,-0.8544,10,-0.5184
ENSG00000156875,MFSD14A,56,0.45951,44,0.25608,28,-0.6220,26,-0.7243
ENSG00000137992,DBT,35,0.20606,31,-0.0639,35,0.17400,26,-0.2654
ENSG00000137996,RTCA,22,-0.9579,47,0.95036,26,-0.6944,25,-0.7707
ENSG00000181656,GPR88,0,-7.2978,15,2.15032,4,-1.3723,5,-1.2604
ENSG00000162694,EXTL2,4,-2.8756,38,1.01449,26,-0.3344,25,-0.4178
ENSG00000162695,SLC30A7,14,0.77816,8,-0.2229,9,0.03078,6,-0.5161
ENSG00000117543,DPH5,10,-0.3045,13,0.30450,13,0.10455,8,-0.6239
ENSG00000170989,S1PR1,21,-0.8909,22,-1.7485,170,2.81525,38,0.04090
ENSG00000118733,OLFM3,6,-3.1341,64,1.88989,16,-1.7796,29,-0.8569
ENSG00000185946,RNPC3,51,1.16376,21,-0.7730,40,0.75384,17,-0.5673
ENSG00000198890,PRMT6,8,-0.5619,12,0.43850,15,0.44402,4,-1.5265
ENSG00000162631,NTNG1,4,-2.0119,21,1.69689,3,-2.2205,11,-0.6871
ENSG00000162636,FAM102B,9,-2.7682,72,1.51533,25,-1.3298,41,-0.5667
ENSG00000162639,HENMT1,5,-2.3734,30,1.74639,10,-1.3524,11,-1.1225
ENSG00000134186,PRPF38B,83,1.25798,35,-0.4752,37,-0.0961,27,-0.5456
ENSG00000116266,STXBP3,97,1.24866,42,-0.3392,52,0.20393,13,-1.8781
ENSG00000121957,GPSM2,51,1.84431,11,-1.4956,36,1.20911,12,-0.5978
ENSG00000121940,CLCC1,36,0.57310,24,-0.2591,34,0.47083,16,-0.6854
ENSG00000085433,WDR47,30,-2.0807,148,1.68267,63,-0.9902,44,-1.5252
ENSG00000197780,TAF13,91,0.26358,80,0.20941,58,-0.4529,59,-0.4178
ENSG00000215717,TMEM167B,44,0.02897,45,0.27541,33,-0.3945,34,-0.3390
ENSG00000179902,C1orf194,4,-1.1275,9,0.40363,6,-0.5164,11,0.33141
ENSG00000116299,KIAA1324,6,-1.6107,21,1.41240,9,-0.9040,8,-1.2240
ENSG00000031698,SARS,114,-1.0725,262,0.88230,141,-0.7471,170,-0.4678
ENSG00000143126,CELSR2,67,-0.8173,129,0.83977,79,-0.5582,69,-0.7551
ENSG00000134222,PSRC1,23,0.22667,22,0.52457,12,-0.7588,10,-1.0449
ENSG00000134243,SORT1,291,0.89970,173,0.15777,99,-0.8216,75,-1.2333
ENSG00000143106,PSMA5,56,-0.4991,88,0.82880,52,-0.6002,39,-1.0406
ENSG00000174151,CYB561D1,2,-2.1633,12,0.74533,5,-1.0487,14,0.37586
ENSG00000181754,AMIGO1,8,-1.9201,32,0.63224,26,-0.2039,29,-0.0304
ENSG00000065135,GNAI3,26,0.51572,15,-0.8144,40,1.23722,17,-0.1717
ENSG00000116337,AMPD2,14,-2.0651,59,0.34933,66,0.28660,58,0.07604
ENSG00000168765,GSTM4,17,-0.7886,31,0.65998,22,-0.3824,20,-0.5046
ENSG00000134201,GSTM5,63,0.11356,34,-1.8259,220,2.35992,87,0.62837
ENSG00000134202,GSTM3,48,-0.4126,53,-0.7187,139,1.34075,75,0.30068
ENSG00000168710,AHCYL1,363,0.72461,167,-1.2845,670,1.82226,190,-0.3162
ENSG00000143093,STRIP1,14,-1.5325,46,1.14673,24,-0.7204,23,-0.8030
ENSG00000197106,SLC6A17,19,-3.0357,182,1.55992,66,-1.2395,98,-0.6436
ENSG00000116396,KCNC4,9,-2.3632,51,0.77661,38,-0.2874,42,-0.1101
ENSG00000162775,RBM15,13,0.41976,11,0.86133,2,-1.9527,3,-1.7993
ENSG00000134248,LAMTOR5,140,-0.1901,160,0.06333,166,0.07581,153,-0.0484
ENSG00000177301,KCNA2,12,-2.6213,87,1.40478,33,-1.1984,52,-0.4937
ENSG00000259834,AL365361.1,2,-3.1978,20,1.46234,4,-2.1115,16,-0.0807
ENSG00000121931,LRIF1,14,-0.6575,25,0.72795,16,-0.4736,14,-0.7044
ENSG00000156171,DRAM2,25,0.99656,12,-0.6046,23,0.89153,6,-1.2504
ENSG00000134255,CEPT1,20,-0.0689,22,0.24418,27,0.37151,9,-1.3053
ENSG00000116455,WDR77,5,-1.7537,18,0.75015,18,0.17740,9,-0.8689
ENSG00000116459,ATP5PB,118,-0.7323,211,0.69374,161,-0.2483,111,-0.8150
ENSG00000116473,RAP1A,180,2.10851,39,-1.2578,71,0.44389,30,-0.8737
ENSG00000197852,INKA2,10,-1.6110,32,0.76850,23,-0.3126,23,-0.3192
ENSG00000064703,DDX20,4,-1.1881,10,0.80538,7,-0.2992,6,-0.6613
ENSG00000171385,KCND3,14,-2.6174,96,1.19841,44,-0.9193,66,-0.3191
ENSG00000231437,LINC01750,1,-2.7850,11,1.75668,3,-1.6290,5,-0.8012
ENSG00000143079,CTTNBP2NL,13,0.25969,10,-0.5327,17,0.64985,13,0.29314
ENSG00000007341,ST7L,16,0.84047,7,-1.1477,25,1.66804,6,-0.6273
ENSG00000116489,CAPZA1,56,0.30482,48,0.18370,31,-0.6275,40,-0.2518
ENSG00000155366,RHOC,98,1.18952,34,-1.3380,119,1.53062,40,-0.2657
ENSG00000155367,PPM1J,1,-2.1451,8,0.69803,3,-1.3194,10,0.54236
ENSG00000155380,SLC16A1,47,2.06801,10,-1.2780,22,0.68732,6,-1.1839
ENSG00000198799,LRIG2,22,1.05040,10,-0.4300,15,0.46787,5,-1.1693
ENSG00000081026,MAGI3,8,-1.6305,25,0.34556,29,0.32784,22,-0.1050
ENSG00000116793,PHTF1,6,-1.0969,14,0.58134,14,0.08064,8,-0.6450
ENSG00000081019,RSBN1,29,-0.2409,34,0.13762,36,0.12712,29,-0.2463
ENSG00000134262,AP4B1,8,-0.9367,16,0.41723,12,-0.4002,16,0.13863
ENSG00000163349,HIPK1,56,0.06889,49,-0.4180,85,0.73287,57,0.09258
ENSG00000197323,TRIM33,28,-0.6761,49,0.69092,33,-0.4339,29,-0.6301
ENSG00000116752,BCAS2,39,-1.3735,111,1.03494,62,-0.6677,61,-0.6913
ENSG00000213281,NRAS,22,-0.0801,25,0.47344,17,-0.4392,14,-0.7116
ENSG00000009307,CSDE1,262,-0.0283,283,0.34209,212,-0.3567,195,-0.4877
ENSG00000052723,SIKE1,16,0.18902,14,-0.0012,15,0.02934,12,-0.2420
ENSG00000163393,SLC22A15,35,1.81660,11,-0.4829,7,-0.8566,4,-1.6420
ENSG00000163399,ATP1A1,91,-2.5453,601,1.46543,256,-1.0221,304,-0.7590
ENSG00000143061,IGSF3,1,-3.8502,17,1.42648,3,-2.3624,15,0.09452
ENSG00000134247,PTGFRN,4,-2.2966,24,1.01808,13,-0.7310,18,-0.2121
ENSG00000198162,MAN1A2,348,0.73975,162,-1.2207,483,1.30689,304,0.51405
ENSG00000065183,WDR3,10,-0.5696,17,0.90243,12,-0.3101,4,-1.7264
ENSG00000260941,LINC00622,0,-4.9459,11,1.33187,6,-0.5442,6,-0.5912
ENSG00000092621,PHGDH,259,2.27725,31,-2.5041,219,1.93684,61,-0.2635
ENSG00000134250,NOTCH2,24,0.23513,12,-1.8971,89,2.63661,21,0.05378
ENSG00000265808,SEC22B,40,-0.4165,56,0.41535,32,-0.7632,54,0.05545
ENSG00000226067,LINC00623,23,-0.4302,30,-0.0816,41,0.45893,32,0.05603
ENSG00000171943,SRGAP2C,54,1.70224,16,-0.8412,20,0.03612,14,-0.5643
ENSG00000232527,LINC02802,1,-3.4088,20,1.09676,11,-0.6652,15,-0.1911
ENSG00000196369,SRGAP2B,25,0.95988,12,-0.4830,17,0.37334,10,-0.4923
ENSG00000265491,RNF115,30,0.04793,30,0.16838,24,-0.3474,27,-0.1317
ENSG00000186141,POLR3C,15,0.00381,17,0.40172,11,-0.5608,11,-0.4897
ENSG00000131788,PIAS3,12,-0.2254,15,0.34878,14,-0.0429,9,-0.6422
ENSG00000198483,ANKRD35,25,0.38968,14,-1.1458,49,1.54983,24,0.32281
ENSG00000131779,PEX11B,13,-1.6943,47,1.05930,29,-0.5203,25,-0.7167
ENSG00000265241,RBM8A,110,0.28078,91,-0.0870,109,0.25810,71,-0.4162
ENSG00000271601,LIX1L,48,1.86894,10,-1.7284,42,1.60348,9,-0.8231
ENSG00000272031,ANKRD34A,6,-2.9747,53,1.63165,19,-1.2727,26,-0.7629
ENSG00000121851,POLR3GL,46,0.58007,29,-0.5083,47,0.59877,30,-0.0825
ENSG00000265972,TXNIP,179,3.50504,6,-3.7551,95,1.98171,6,-2.2739
ENSG00000131791,PRKAB2,10,-0.4857,16,0.62845,7,-1.0038,13,-0.1808
ENSG00000116128,BCL9,5,-0.8787,10,0.53222,5,-0.9339,11,0.22422
ENSG00000178104,PDE4DIP,114,-0.2978,144,0.27536,138,0.01151,105,-0.4154
ENSG00000274265,AC245297.3,59,2.57008,8,-1.9856,23,0.80796,12,-0.2812
ENSG00000178096,BOLA1,20,-0.0250,22,0.38101,14,-0.5993,16,-0.3623
ENSG00000159164,SV2A,68,-2.3910,405,1.45944,183,-0.9358,190,-0.8776
ENSG00000143368,SF3B4,21,-0.1111,25,0.42901,21,-0.1290,12,-0.9462
ENSG00000264522,OTUD7B,75,3.50658,5,-2.5340,9,-0.5075,12,-0.0684
ENSG00000285184,AC244033.2,9,0.15463,8,-0.2094,6,-0.4054,12,0.60585
ENSG00000136631,VPS45,24,-0.6844,41,0.50176,36,-0.1099,28,-0.5009
ENSG00000023902,PLEKHO1,24,-0.9103,44,-0.0011,63,0.57346,45,0.03317
ENSG00000143401,ANP32E,78,0.70730,43,-0.6550,77,0.69416,51,0.01272
ENSG00000117362,APH1A,52,0.67913,29,-0.7149,68,1.14428,23,-0.5980
ENSG00000118292,C1orf54,17,0.40395,10,-1.0302,30,1.32707,17,0.39613
ENSG00000266472,MRPS21,117,-0.9460,227,0.26518,234,0.12501,214,-0.0132
ENSG00000117360,PRPF3,23,1.26642,9,-0.4918,13,0.27582,5,-1.1418
ENSG00000163125,RPRD2,49,-0.0578,54,0.36591,46,-0.1351,30,-0.8005
ENSG00000143374,TARS2,10,-0.6709,17,0.47159,19,0.28501,8,-1.0801
ENSG00000143369,ECM1,5,-2.1711,29,1.80394,9,-1.3368,9,-1.3727
ENSG00000143384,MCL1,36,0.39993,28,-0.1052,34,0.28430,19,-0.5896
ENSG00000143420,ENSA,89,-1.5433,276,0.77344,166,-0.6017,228,-0.1077
ENSG00000143457,GOLPH3L,15,-0.1280,18,0.54747,10,-0.6699,11,-0.6168
ENSG00000143437,ARNT,18,0.28195,16,0.35184,12,-0.3937,8,-0.9886
ENSG00000143418,CERS2,208,3.59359,15,-2.4039,36,0.09048,8,-2.1664
ENSG00000143363,PRUNE1,8,-0.9147,16,0.23989,21,0.44395,12,-0.3900
ENSG00000197622,CDC42SE1,30,0.67533,19,-0.1529,23,0.25666,11,-0.9314
ENSG00000213190,MLLT11,65,-2.9130,535,1.24225,261,-0.8488,353,-0.3851
ENSG00000143458,GABPB2,49,2.27464,8,-1.5679,23,0.90119,6,-1.1534
ENSG00000143434,SEMA6C,5,-1.4700,15,0.50972,15,0.16215,11,-0.3446
ENSG00000163156,SCNM1,40,0.86176,21,-0.4772,28,0.31393,20,-0.2284
