Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000197122,SRC,23,0.59364,22,0.62451,18,0.20570,13,-0.3552,20,0.32462,9,-1.1378
ENSG00000166619,BLCAP,296,-0.0994,405,0.48614,340,0.12271,187,-0.8190,191,-0.7859,337,0.14573
ENSG00000053438,NNAT,83,-3.1015,543,-0.3226,1202,1.05053,580,-0.1803,81,-3.1424,936,0.88861
ENSG00000132821,VSTM2L,236,0.58969,225,0.60556,108,-0.6790,52,-1.7811,166,0.00431,158,-0.0891
ENSG00000101413,RPRD1B,15,-0.2312,20,0.30310,23,0.45094,16,-0.1653,7,-1.4027,18,0.11808
ENSG00000174365,SNHG11,21,0.54162,15,0.05351,9,-0.7340,17,0.22254,19,0.39433,12,-0.3692
ENSG00000170471,RALGAPB,46,0.42366,52,0.74709,36,0.02803,15,-1.3411,35,0.00153,28,-0.5014
ENSG00000101438,SLC32A1,60,1.10111,9,-2.0247,31,-0.0049,8,-2.0689,49,0.73565,39,0.48058
ENSG00000101445,PPP1R16B,65,-0.1238,47,-0.6919,104,0.65598,74,0.09859,81,0.23682,70,0.01613
ENSG00000198900,TOP1,60,1.27944,38,0.52468,41,0.59759,12,-1.2539,19,-0.6301,16,-1.0703
ENSG00000124181,PLCG1,41,1.26796,14,-0.5126,37,1.12285,15,-0.3572,28,0.62493,8,-1.6517
ENSG00000174306,ZHX3,43,0.75522,21,-0.4857,30,0.17198,38,0.52769,21,-0.4212,24,-0.2582
ENSG00000124177,CHD6,47,0.67012,30,-0.0665,41,0.43185,33,0.05787,13,-1.3378,30,-0.1328
ENSG00000196090,PTPRT,173,2.10015,42,-0.4735,26,-1.1736,15,-1.9601,78,0.58625,39,-0.6727
ENSG00000124193,SRSF6,57,0.44475,41,-0.0977,62,0.57085,41,-0.0759,24,-0.9464,42,-0.0852
ENSG00000185513,L3MBTL1,22,0.43123,27,0.94811,20,0.26828,6,-1.5925,17,0.01608,11,-0.8467
ENSG00000132823,OSER1,17,-0.2577,17,-0.2595,39,1.14112,15,-0.4608,18,-0.1658,19,-0.1338
ENSG00000223891,OSER1-DT,23,0.04362,22,-0.0390,15,-0.5867,15,-0.6405,11,-1.0621,31,0.77293
ENSG00000124194,GDAP1L1,90,0.26148,102,0.56512,75,-0.0263,40,-0.9970,59,-0.4169,73,-0.0960
ENSG00000124120,TTPAL,18,-1.0569,64,1.21428,27,-0.4489,17,-1.1195,15,-1.2858,38,0.15499
ENSG00000132824,SERINC3,375,0.48766,426,0.84413,261,-0.1072,148,-0.9978,271,-0.0479,202,-0.6543
ENSG00000168734,PKIG,139,0.34808,88,-0.4333,119,0.08902,98,-0.2229,152,0.49226,110,-0.0579
ENSG00000101098,RIMS4,30,-0.6188,39,-0.2310,36,-0.3139,30,-0.6023,30,-0.5781,64,0.90906
ENSG00000166913,YWHAB,787,-0.0224,1155,0.73162,583,-0.5004,482,-0.7957,445,-0.9174,857,0.15875
ENSG00000025772,TOMM34,92,0.25438,119,0.83225,53,-0.6111,36,-1.1936,46,-0.8183,80,0.03925
ENSG00000101109,STK4,21,0.08659,27,0.51302,19,-0.0696,9,-1.2574,20,0.00434,20,-0.0501
ENSG00000124145,SDC4,29,-1.1748,13,-2.5500,169,1.76798,101,0.79563,52,-0.3034,62,-0.0076
ENSG00000244274,DBNDD2,116,-0.5465,85,-1.1344,514,2.09018,345,1.28498,100,-0.7835,77,-1.4197
ENSG00000124155,PIGT,58,0.69627,54,0.67673,38,-0.0288,43,0.17691,24,-0.7225,25,-0.8712
ENSG00000101457,DNTTIP1,19,0.30304,18,0.26962,10,-0.6119,14,-0.1074,25,0.81266,12,-0.5803
ENSG00000124104,SNX21,20,-0.2264,26,0.27984,23,0.05171,17,-0.4146,11,-1.1072,27,0.35861
ENSG00000101473,ACOT8,85,-0.2805,107,0.10901,107,0.08957,83,-0.3268,84,-0.3061,113,0.24021
ENSG00000064601,CTSA,122,1.19538,89,0.73797,56,-0.1416,63,0.04832,40,-0.6596,30,-1.3377
ENSG00000100979,PLTP,13,-1.0618,10,-1.5568,65,1.55000,39,0.60551,31,0.23602,24,-0.2298
ENSG00000100982,PCIF1,17,0.03916,13,-0.4006,31,0.98809,19,0.22201,14,-0.2735,15,-0.3015
ENSG00000198026,ZNF335,15,-0.0031,16,0.10716,9,-0.8428,18,0.24799,15,-0.0172,16,0.10336
ENSG00000124140,SLC12A5,537,1.29127,349,0.61816,117,-1.2121,93,-1.5563,338,0.46719,169,-0.8127
ENSG00000124160,NCOA5,33,0.79164,16,-0.4140,26,0.36866,8,-1.4213,25,0.31315,20,-0.0376
ENSG00000149654,CDH22,72,0.83740,68,0.88512,9,-2.3077,12,-1.9023,74,0.89778,29,-0.7750
ENSG00000080189,SLC35C2,35,0.01838,46,0.49926,18,-1.0447,12,-1.6459,36,0.04734,41,0.35477
ENSG00000062598,ELMO2,133,1.34866,76,0.41068,52,-0.2530,26,-1.3027,80,0.43499,36,-1.0405
ENSG00000101040,ZMYND8,59,0.22395,88,1.10085,39,-0.4342,23,-1.2408,46,-0.1818,40,-0.5204
ENSG00000196562,SULF2,10,-2.3578,34,-0.6504,121,1.59905,44,-0.1819,6,-3.1354,64,0.61839
ENSG00000124126,PREX1,50,0.03453,32,-0.7369,111,1.42351,89,1.01962,50,0.03840,25,-1.2561
ENSG00000124198,ARFGEF2,16,-0.8683,44,0.86654,13,-1.2273,17,-0.7410,20,-0.5106,33,0.36967
ENSG00000124207,CSE1L,48,-0.1153,70,0.57037,44,-0.2850,39,-0.4679,34,-0.6881,55,0.11158
ENSG00000124214,STAU1,55,0.05712,57,0.14009,54,0.01749,49,-0.1452,52,-0.0262,51,-0.0724
ENSG00000177410,ZFAS1,73,-0.4292,89,-0.1267,134,0.55868,153,0.78549,88,-0.1259,78,-0.4195
ENSG00000158445,KCNB1,87,0.39083,106,0.85195,49,-0.5348,22,-1.7678,46,-0.6447,68,-0.0211
ENSG00000158470,B4GALT5,84,0.73784,94,1.13287,33,-0.7610,28,-1.0226,38,-0.5362,38,-0.6924
ENSG00000158480,SPATA2,52,0.66257,48,0.60830,31,-0.2108,17,-1.1391,34,-0.0548,28,-0.4143
ENSG00000124226,RNF114,34,0.27586,21,-0.5282,41,0.57337,33,0.22538,24,-0.2776,28,-0.0519
ENSG00000244687,UBE2V1,140,0.35973,113,-0.0021,94,-0.2856,97,-0.2368,131,0.24220,109,-0.0736
ENSG00000240849,TMEM189,30,-0.2706,45,0.43981,56,0.74912,34,-0.0573,27,-0.4477,28,-0.4941
ENSG00000172216,CEBPB,46,0.50945,32,-0.1218,56,0.85646,28,-0.2840,25,-0.4846,28,-0.3532
ENSG00000124243,BCAS4,91,1.92096,28,-0.2160,14,-1.1808,15,-1.1063,51,0.82836,18,-1.0682
ENSG00000101126,ADNP,68,0.16165,72,0.28812,65,0.07118,30,-1.1442,51,-0.2974,66,0.14963
ENSG00000000419,DPM1,63,0.98251,35,0.00550,11,-1.7721,25,-0.5527,34,-0.0657,38,0.16073
ENSG00000026559,KCNG1,77,0.48007,99,1.11534,55,-0.0590,29,-1.0458,33,-0.8782,41,-0.6526
ENSG00000054793,ATP9A,327,-0.2912,477,0.37376,424,0.12521,205,-1.0220,250,-0.7114,457,0.34402
ENSG00000064787,BCAS1,5,-4.0161,21,-2.1371,205,1.72945,312,2.68083,6,-3.7469,43,-1.1472
ENSG00000101132,PFDN4,88,0.53964,67,0.10053,50,-0.3859,44,-0.5943,50,-0.3789,69,0.17160
ENSG00000101134,DOK5,21,-0.3110,53,1.54850,10,-1.4167,8,-1.7237,34,0.45617,17,-0.7790
ENSG00000054803,CBLN4,301,2.71694,80,0.14593,0,-8.1036,5,-3.8611,174,1.49842,8,-3.6337
ENSG00000124098,FAM210B,64,1.89425,14,-0.7929,14,-0.7357,26,0.24721,37,0.83228,10,-1.3909
ENSG00000022277,RTF2,81,0.07712,76,-0.0438,99,0.39756,63,-0.3333,87,0.19300,72,-0.1554
ENSG00000101144,BMP7,10,-0.8886,4,-2.4092,52,1.86164,21,0.22234,20,0.15957,18,-0.0639
ENSG00000101146,RAE1,42,0.29555,45,0.46400,29,-0.3158,13,-1.4680,26,-0.4829,39,0.21797
ENSG00000124225,PMEPA1,29,-0.7483,40,-0.3006,109,1.43840,57,0.31382,21,-1.2381,43,-0.1909
ENSG00000124209,RAB22A,57,0.12872,64,0.39019,47,-0.1661,24,-1.1893,55,0.07999,53,0.03291
ENSG00000124164,VAPB,107,0.41692,106,0.46186,56,-0.6196,52,-0.7260,85,0.03795,78,-0.1183
ENSG00000124222,STX16,32,0.30505,38,0.70723,25,-0.0606,33,0.35707,27,0.03331,15,-1.0949
ENSG00000215440,NPEPL1,52,1.56123,14,-0.6616,28,0.45167,10,-1.0738,26,0.35792,15,-0.6835
ENSG00000087460,GNAS,3845,1.24982,1718,-0.1495,1178,-0.7271,874,-1.1848,3047,0.82758,1466,-0.4930
ENSG00000101158,NELFCD,26,-0.3951,35,0.08830,38,0.24874,24,-0.4810,38,0.23190,34,0.04755
ENSG00000124172,ATP5F1E,1434,0.06871,1076,-0.4414,1120,-0.3292,1243,-0.1630,1604,0.25252,1608,0.35306
ENSG00000101166,PRELID3B,22,0.32188,12,-0.7408,47,1.62667,24,0.41853,13,-0.5551,12,-0.8360
ENSG00000087495,PHACTR3,72,-0.0296,83,0.23441,89,0.31402,76,0.04927,79,0.11281,60,-0.4259
ENSG00000196227,FAM217B,107,0.35170,112,0.49875,53,-0.7641,52,-0.8052,55,-0.7111,96,0.22337
ENSG00000179242,CDH4,7,-2.1921,27,-0.2972,66,1.27247,29,-0.1311,11,-1.5513,39,0.47157
ENSG00000149657,LSM14B,59,-0.0404,76,0.44944,48,-0.3723,30,-1.0888,52,-0.2204,67,0.23537
ENSG00000101182,PSMA7,230,0.45439,183,0.08585,96,-0.9464,150,-0.2488,171,-0.0314,187,0.14494
ENSG00000184402,SS18L1,34,-0.0078,40,0.29417,24,-0.5260,23,-0.6208,24,-0.5066,40,0.37925
ENSG00000101180,HRH3,35,-0.3136,43,0.01678,51,0.31075,57,0.47971,31,-0.4773,41,-0.0920
ENSG00000130703,OSBPL2,49,0.42698,37,-0.0643,40,0.08782,17,-1.2022,52,0.51628,36,-0.0804
ENSG00000130706,ADRM1,91,0.32241,83,0.20126,77,0.05028,63,-0.2767,56,-0.4659,73,-0.0449
ENSG00000171858,RPS21,1012,0.05325,611,-0.8266,949,-0.0500,1564,0.78742,1152,0.26627,971,-0.0180
ENSG00000060491,OGFR,86,0.85737,62,0.36509,64,0.34869,22,-1.2876,59,0.22485,36,-0.7200
ENSG00000101190,TCFL5,21,0.22244,19,0.08584,26,0.57353,19,0.11537,15,-0.3120,15,-0.4169
ENSG00000101191,DIDO1,17,-0.2976,24,0.28456,33,0.77784,16,-0.4112,22,0.07581,17,-0.4298
ENSG00000101193,GID8,48,-0.0151,59,0.38977,55,0.21660,32,-0.6491,49,0.03845,44,-0.2009
ENSG00000149658,YTHDF1,27,-0.2796,42,0.51622,39,0.31887,14,-1.2262,36,0.20111,29,-0.1861
ENSG00000101198,NKAIN4,28,0.12568,5,-2.6844,52,1.17085,53,1.18399,13,-1.1047,27,0.05394
ENSG00000101199,ARFGAP1,76,0.27128,67,0.08475,95,0.66166,52,-0.3270,35,-0.9426,61,-0.0901
ENSG00000101204,CHRNA4,27,-0.7043,49,0.25851,56,0.43884,22,-1.0394,36,-0.2483,48,0.27286
ENSG00000075043,KCNQ2,213,-0.0391,228,0.07445,249,0.20927,170,-0.4030,152,-0.5748,243,0.23353
ENSG00000101210,EEF1A2,872,0.14579,902,0.23294,750,-0.0993,510,-0.7088,775,-0.0461,822,0.06624
ENSG00000125534,PPDPF,235,-0.1338,241,-0.1107,360,0.57012,312,0.32573,182,-0.5393,243,-0.1052
ENSG00000197457,STMN3,767,0.27276,847,0.51399,597,-0.1376,382,-0.8377,668,0.04637,579,-0.2409
ENSG00000101246,ARFRP1,51,0.08296,59,0.34521,71,0.61273,66,0.49553,35,-0.5185,33,-0.7741
ENSG00000125520,SLC2A4RG,14,-0.3461,5,-1.9638,24,0.56505,18,0.07387,18,0.07691,23,0.73029
ENSG00000101150,TPD52L2,89,0.49297,78,0.33019,80,0.32525,37,-0.9040,66,0.01246,54,-0.3902
ENSG00000101152,DNAJC5,166,-0.3868,239,0.23312,208,-0.0235,137,-0.6860,176,-0.2926,245,0.33728
ENSG00000196700,ZNF512B,45,0.48917,39,0.28483,42,0.39911,20,-0.7455,24,-0.4721,30,-0.2294
ENSG00000101161,PRPF6,54,0.17024,54,0.16955,84,0.91285,31,-0.6935,30,-0.7440,44,-0.2101
ENSG00000171703,TCEA2,159,0.12745,141,-0.0762,131,-0.1819,158,0.11194,130,-0.1969,154,0.10724
ENSG00000125510,OPRL1,11,-1.1085,40,1.19214,29,0.46052,11,-1.0512,11,-1.0740,19,-0.2880
ENSG00000171695,LKAAEAR1,25,0.52420,12,-0.6591,25,0.50479,21,0.20064,9,-1.0691,20,0.18202
ENSG00000203880,PCMTD2,34,-0.2046,46,0.36967,70,1.02445,34,-0.1734,24,-0.7007,29,-0.5195
ENSG00000280071,GATD3B,71,0.26840,64,0.12264,93,0.71891,50,-0.2982,62,0.04742,46,-0.5500
ENSG00000155304,HSPA13,112,0.47572,133,0.91271,72,-0.2601,41,-1.1024,51,-0.7783,72,-0.3290
ENSG00000180530,NRIP1,73,1.49026,30,-0.0428,37,0.26122,15,-1.0850,13,-1.2984,27,-0.3011
ENSG00000155313,USP25,75,1.04321,65,0.95346,18,-1.2269,8,-2.4029,50,0.34531,28,-0.7584
ENSG00000154639,CXADR,91,0.89561,68,0.47994,67,0.38226,27,-1.0421,60,0.19734,32,-0.9668
ENSG00000224924,LINC00320,13,-1.0019,33,0.56111,30,0.31878,30,0.31675,27,0.17712,18,-0.5750
ENSG00000154654,NCAM2,142,-0.2449,375,1.82600,58,-1.6094,65,-1.4562,136,-0.3115,113,-0.7683
ENSG00000154723,ATP5PF,361,0.18120,269,-0.3308,256,-0.3721,311,-0.0626,232,-0.5306,404,0.51147
ENSG00000142192,APP,1095,0.58450,1201,0.89165,654,-0.2633,375,-1.1257,583,-0.4441,608,-0.4861
ENSG00000198862,LTN1,24,0.65925,32,1.40108,2,-2.9965,7,-1.2707,16,-0.0660,11,-0.7129
ENSG00000156253,RWDD2B,12,-0.6936,22,0.32394,6,-1.6829,18,-0.0114,16,-0.2561,24,0.54782
ENSG00000156256,USP16,21,0.02234,20,-0.0809,27,0.43973,19,-0.1861,26,0.34152,18,-0.2639
ENSG00000156261,CCT8,110,0.54173,131,1.01134,57,-0.5266,31,-1.4237,111,0.55985,48,-0.9942
ENSG00000171189,GRIK1,33,0.39185,6,-2.2613,23,-0.1743,14,-0.9654,20,-0.3974,43,1.32624
ENSG00000156299,TIAM1,84,0.32594,84,0.37321,69,0.01484,24,-1.6309,51,-0.4770,75,0.17679
ENSG00000142168,SOD1,572,0.01963,630,0.20340,443,-0.3877,424,-0.4578,531,-0.1022,619,0.20156
ENSG00000142207,URB1,19,-0.0226,31,0.95272,20,0.03144,12,-0.6659,17,-0.1690,14,-0.6006
ENSG00000159079,CFAP298,72,1.13457,35,-0.0930,20,-0.9307,17,-1.2134,47,0.41371,35,-0.1010
ENSG00000159082,SYNJ1,133,-0.4660,295,1.01802,106,-0.8174,80,-1.2471,138,-0.4163,187,0.09791
ENSG00000205927,OLIG2,7,-2.2928,12,-1.7048,111,2.08878,64,0.99901,36,0.02342,25,-0.7045
ENSG00000184221,OLIG1,145,0.11641,60,-1.3771,229,0.89641,330,1.57859,114,-0.2613,91,-0.7716
ENSG00000142166,IFNAR1,52,0.00952,77,0.78817,47,-0.1365,33,-0.7011,36,-0.5587,47,-0.1805
ENSG00000159128,IFNGR2,96,0.63492,79,0.35946,74,0.19657,29,-1.2427,53,-0.3363,59,-0.1973
ENSG00000142188,TMEM50B,52,-0.0229,65,0.39069,70,0.45659,24,-1.2346,45,-0.2677,52,-0.0411
ENSG00000159140,SON,150,0.60543,131,0.44094,89,-0.2601,78,-0.4695,90,-0.2379,90,-0.3085
ENSG00000205758,CRYZL1,13,-1.5724,39,0.08605,42,0.22546,34,-0.1324,18,-1.1019,49,0.66411
ENSG00000205726,ITSN1,58,0.13749,69,0.48196,56,0.06206,44,-0.3151,47,-0.1957,46,-0.3003
ENSG00000241837,ATP5PO,327,0.28658,233,-0.3025,277,0.00993,234,-0.2600,291,0.09241,293,0.14299
ENSG00000243927,MRPS6,70,0.19534,70,0.24048,68,0.16723,52,-0.2833,39,-0.7071,62,0.01138
ENSG00000198743,SLC5A3,28,0.19690,28,0.24436,20,-0.3148,16,-0.6655,13,-1.0085,30,0.40872
ENSG00000159200,RCAN1,88,0.83938,61,0.25601,54,0.03327,35,-0.6751,58,0.15095,41,-0.5471
ENSG00000159228,CBR1,69,0.01205,71,0.07060,150,1.35447,89,0.43477,56,-0.3346,37,-1.1843
ENSG00000142197,DOP1B,20,-0.0821,35,0.97476,15,-0.5890,8,-1.4464,15,-0.5756,22,0.02263
ENSG00000185808,PIGP,22,0.22040,21,0.16863,16,-0.2411,14,-0.4270,9,-1.0495,22,0.36763
ENSG00000182670,TTC3,272,-0.2342,395,0.43660,325,0.05615,242,-0.4160,202,-0.7036,333,0.12670
ENSG00000157540,DYRK1A,65,-0.0222,70,0.10368,50,-0.4382,31,-1.1694,49,-0.4752,87,0.62803
ENSG00000157542,KCNJ6,12,-1.5948,22,-0.7927,59,0.90193,7,-2.4431,5,-2.8288,61,1.52261
ENSG00000157557,ETS2,95,0.39509,134,1.22460,43,-0.8407,31,-1.3314,38,-1.0499,64,-0.2990
ENSG00000183527,PSMG1,32,0.67003,25,0.28017,13,-0.7988,14,-0.6613,18,-0.2412,22,0.04694
ENSG00000185658,BRWD1,129,-0.1842,201,0.64284,135,-0.1079,84,-0.8584,92,-0.7193,154,0.12849
ENSG00000205581,HMGN1,57,0.18198,43,-0.2964,90,0.96747,44,-0.2185,39,-0.4108,47,-0.1698
ENSG00000182093,GET1,120,0.39990,109,0.29481,81,-0.2384,65,-0.5804,75,-0.3527,95,0.02229
ENSG00000183036,PCP4,38,-2.3487,387,1.71811,49,-1.9549,113,-0.7064,41,-2.2235,193,0.18902
ENSG00000160188,RSPH1,33,0.89806,12,-0.7845,26,0.54089,14,-0.4531,16,-0.2839,19,0.03112
ENSG00000160194,NDUFV3,189,0.40151,114,-0.4607,115,-0.3982,138,-0.1187,180,0.31596,161,0.18153
ENSG00000160209,PDXK,166,-0.4396,164,-0.5087,332,0.69509,211,-0.0550,155,-0.5443,258,0.37723
ENSG00000160213,CSTB,115,0.23425,92,-0.1306,91,-0.1423,103,0.06275,92,-0.1217,103,0.07247
ENSG00000160214,RRP1,17,-1.1291,41,0.27663,49,0.54963,25,-0.5548,29,-0.2984,39,0.19167
ENSG00000160216,AGPAT3,98,0.21097,75,-0.2634,132,0.71141,61,-0.5367,100,0.24440,78,-0.2009
ENSG00000141959,PFKL,199,0.25136,154,-0.1940,271,0.77314,124,-0.5109,139,-0.3333,166,-0.0628
ENSG00000160226,CFAP410,62,0.40552,56,0.24876,52,0.11806,39,-0.3373,49,0.01215,41,-0.3406
ENSG00000142185,TRPM2,52,0.25360,56,0.45985,54,0.31680,20,-1.2170,45,0.03294,38,-0.2983
ENSG00000184787,UBE2G2,35,0.01674,38,0.16644,48,0.53134,37,0.08998,43,0.34052,25,-0.6800
ENSG00000184900,SUMO3,312,0.60317,255,0.30429,135,-0.7488,132,-0.7866,174,-0.3555,230,0.13110
ENSG00000183255,PTTG1IP,56,0.36996,28,-0.8171,111,1.60715,48,0.11450,36,-0.3378,31,-0.6915
ENSG00000160256,FAM207A,35,0.61477,22,-0.1838,16,-0.5867,25,0.05731,33,0.53341,21,-0.2692
ENSG00000197381,ADARB1,64,0.77366,59,0.75692,29,-0.4979,17,-1.3215,33,-0.3407,34,-0.3659
ENSG00000223768,LINC00205,19,-0.9333,50,0.73249,45,0.44236,18,-0.9975,21,-0.7928,35,0.07675
ENSG00000173638,SLC19A1,13,-0.4471,22,0.42874,26,0.66267,12,-0.5317,19,0.15701,14,-0.4264
ENSG00000142156,COL6A1,32,0.61455,22,-0.0158,20,-0.1801,23,0.08488,18,-0.3408,21,-0.1355
ENSG00000160284,SPATC1L,31,0.25120,19,-0.5263,26,-0.0008,28,0.12534,12,-1.1373,33,0.53520
ENSG00000160285,LSS,14,-0.5810,32,0.82871,43,1.24496,29,0.52660,17,-0.3057,7,-1.9687
ENSG00000160294,MCM3AP,45,0.58434,27,-0.2839,38,0.30937,23,-0.4776,21,-0.6123,34,0.17003
ENSG00000160299,PCNT,29,0.12052,30,0.21095,48,0.96062,13,-1.1563,22,-0.3484,24,-0.2661
ENSG00000160305,DIP2A,12,-0.9058,12,-0.9339,50,1.50158,19,-0.1838,16,-0.4152,23,0.17689
ENSG00000160307,S100B,129,-1.5471,139,-1.5589,968,1.81720,771,1.36566,269,-0.4282,249,-0.6935
ENSG00000160310,PRMT2,110,-0.2922,123,-0.1265,172,0.43572,134,0.02109,43,-1.7357,161,0.45452
ENSG00000183307,TMEM121B,21,-0.3057,36,0.65724,27,0.08157,10,-1.3998,10,-1.4722,30,0.36903
ENSG00000069998,HDHD5,13,-0.5858,25,0.47125,33,0.86868,5,-2.0562,22,0.15976,18,-0.2095
ENSG00000182902,SLC25A18,37,-1.1726,32,-1.5092,121,0.71348,79,0.01697,96,0.32822,103,0.64164
ENSG00000131100,ATP6V1E1,428,0.05080,581,0.66327,338,-0.3265,256,-0.7630,353,-0.2594,398,-0.0871
ENSG00000099968,BCL2L13,25,0.36919,19,-0.1281,20,0.02936,20,-0.0166,12,-0.8040,22,0.19375
ENSG00000015475,BID,59,0.73503,20,-1.0586,36,-0.0760,47,0.34718,29,-0.4304,43,0.28802
ENSG00000243156,MICAL3,34,-0.0620,54,0.85060,57,0.80032,27,-0.4133,30,-0.2327,20,-1.0703
ENSG00000215193,PEX26,39,0.19225,34,-0.0251,21,-0.7660,19,-0.9464,37,0.12285,42,0.45472
ENSG00000183628,DGCR6,73,0.46661,51,-0.1401,61,0.15757,37,-0.6072,57,0.05238,55,0.00355
ENSG00000273032,DGCR9,85,1.48277,29,-0.3946,22,-0.7813,22,-0.7525,36,-0.0150,34,-0.1166
ENSG00000070413,DGCR2,123,0.24029,146,0.61926,112,0.08096,62,-0.8563,91,-0.2489,92,-0.2932
ENSG00000100056,ESS2,24,-0.0108,23,-0.0945,16,-0.6469,17,-0.5999,9,-1.5114,36,0.92158
ENSG00000100075,SLC25A1,39,0.33602,18,-1.0141,80,1.60275,34,0.10148,43,0.50045,19,-1.0354
ENSG00000100084,HIRA,33,0.60946,26,0.22054,28,0.35020,16,-0.5327,8,-1.5797,23,-0.0024
ENSG00000242259,C22orf39,49,-0.4238,57,-0.2080,77,0.30513,55,-0.2333,38,-0.8154,80,0.53589
ENSG00000185608,MRPL40,36,-0.2957,34,-0.4508,70,0.77862,42,-0.0676,44,-0.0084,45,0.04957
ENSG00000070010,UFD1,15,-0.8978,36,0.54930,40,0.66660,29,0.11225,11,-1.3064,25,-0.1570
ENSG00000184113,CLDN5,52,-1.0013,45,-1.3289,391,2.63055,102,0.03998,121,0.33122,45,-1.4686
ENSG00000184702,SEPTIN5,114,0.38803,100,0.20265,42,-1.1832,72,-0.3536,111,0.34670,90,0.00132
ENSG00000203618,GP1BB,100,-0.5309,96,-0.6678,187,0.47732,180,0.41273,124,-0.1970,159,0.28603
ENSG00000215012,RTL10,25,0.28361,26,0.40729,23,0.19207,9,-1.2982,27,0.43296,17,-0.3953
ENSG00000184470,TXNRD2,34,0.53006,30,0.38108,45,1.01660,19,-0.4367,20,-0.3542,15,-0.9959
ENSG00000093010,COMT,92,0.87516,31,-0.9716,100,1.01340,64,0.26181,64,0.26565,37,-0.7937
ENSG00000099889,ARVCF,40,0.78192,30,0.31575,7,-1.8508,24,-0.1072,28,0.18590,23,-0.2306
ENSG00000183597,TANGO2,15,-0.9280,33,0.34561,42,0.73599,16,-0.8497,32,0.25689,25,-0.1891
ENSG00000128191,DGCR8,12,-0.4645,14,-0.3818,27,0.80410,17,0.02827,10,-0.8121,19,0.28408
ENSG00000099899,TRMT2A,30,0.05835,38,0.54920,26,-0.1716,15,-0.9943,16,-0.9355,32,0.23049
ENSG00000099901,RANBP1,71,-0.3193,82,-0.1103,92,0.08045,55,-0.7125,52,-0.8135,117,0.68512
ENSG00000099904,ZDHHC8,103,1.23732,54,0.12683,29,-0.8519,33,-0.6745,73,0.62812,35,-0.7005
ENSG00000040608,RTN4R,256,1.45995,174,0.90200,38,-1.6545,21,-2.5297,126,0.21306,70,-0.9104
ENSG00000128185,DGCR6L,99,0.12634,93,0.02258,85,-0.1224,83,-0.1619,79,-0.2360,98,0.14196
ENSG00000099910,KLHL22,58,0.46396,72,1.00924,24,-0.9503,29,-0.6551,29,-0.6513,37,-0.3639
ENSG00000099917,MED15,76,0.44048,78,0.56345,61,0.07646,48,-0.2855,53,-0.1481,43,-0.6061
ENSG00000241973,PI4KA,309,0.55435,333,0.80751,149,-0.6248,109,-1.1062,206,-0.1170,185,-0.3744
ENSG00000099940,SNAP29,30,-0.1345,34,0.10351,35,0.12992,23,-0.5376,23,-0.5077,37,0.30894
ENSG00000099942,CRKL,70,0.54329,62,0.41464,63,0.38343,51,0.02382,27,-0.9397,38,-0.5393
ENSG00000183773,AIFM3,40,-0.0998,24,-0.9665,51,0.29226,63,0.66539,24,-0.8843,52,0.45323
ENSG00000099949,LZTR1,47,0.50608,37,0.14946,50,0.61264,21,-0.7413,33,-0.0656,28,-0.4212
ENSG00000184436,THAP7,37,0.28423,28,-0.1488,49,0.77709,29,-0.1210,21,-0.6085,28,-0.1697
ENSG00000099960,SLC7A4,18,-0.0890,36,1.35279,8,-1.2436,11,-0.8712,11,-0.8004,16,-0.2785
ENSG00000185651,UBE2L3,150,0.32093,125,0.01909,145,0.26019,116,-0.0974,127,0.05092,108,-0.2850
ENSG00000161179,YDJC,20,-0.2446,23,-0.0121,29,0.37207,16,-0.5858,37,0.74014,21,-0.2573
ENSG00000128228,SDF2L1,24,0.41791,17,-0.1681,21,0.19248,20,0.12282,11,-0.8425,19,0.07005
ENSG00000100023,PPIL2,53,1.03673,26,-0.1529,41,0.61090,10,-1.6457,33,0.24697,23,-0.4824
ENSG00000100027,YPEL1,101,1.57596,22,-1.0594,37,-0.1848,19,-1.1867,72,0.93590,32,-0.4803
ENSG00000100030,MAPK1,764,1.01783,615,0.75567,243,-0.8636,179,-1.3324,356,-0.2676,336,-0.4572
ENSG00000100034,PPM1F,35,0.16871,29,-0.1223,33,0.11134,16,-1.0076,35,0.18532,34,0.21327
ENSG00000128266,GNAZ,167,0.35036,158,0.29878,122,-0.1585,81,-0.7976,97,-0.5161,143,0.13414
ENSG00000100228,RAB36,42,0.98833,27,0.30732,12,-0.9491,16,-0.5528,20,-0.2417,21,-0.1871
ENSG00000186716,BCR,231,0.66622,138,-0.2128,141,-0.1491,102,-0.6585,154,-0.0035,163,0.11419
ENSG00000250479,CHCHD10,536,0.37029,388,-0.1779,401,-0.1070,295,-0.5919,421,-0.0288,475,0.22932
ENSG00000099956,SMARCB1,49,0.37943,56,0.72185,30,-0.4065,26,-0.6021,20,-1.0043,37,-0.0945
ENSG00000133460,SLC2A11,15,-0.6052,26,0.30868,27,0.32974,10,-1.1634,18,-0.2808,25,0.29845
