"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"1188",188,"enrichment","Vasc","MMRN2",16.9410981671201,2.42048825581233e-42,2.68123503299931e-40,10873,4.91143833498044,"ENSG00000173269"
"1189",189,"enrichment","Vasc","ENSG00000287338",16.9265766840696,2.7015943689631e-42,2.97687261624271e-40,1811,4.55855554768456,"ENSG00000287338"
"1190",190,"enrichment","Vasc","LNCOG",16.9236315669142,2.76247457326795e-42,3.02801924952553e-40,13021,4.3927636184806,"ENSG00000257219"
"1191",191,"enrichment","Vasc","OGN",16.8925850091008,3.49409143332591e-42,3.8100155337558e-40,9960,4.93274704484631,"ENSG00000106809"
"1192",192,"enrichment","Vasc","NET1",16.8893786215068,3.57992090109784e-42,3.883379481108e-40,10433,4.05504960221326,"ENSG00000173848"
"1193",193,"enrichment","Vasc","PLAC9",16.8613670473161,4.42542616320405e-42,4.75131908476102e-40,10853,4.95015909568628,"ENSG00000189129"
"1194",194,"enrichment","Vasc","SLC19A1",16.7793113600837,8.23744128296412e-42,8.79893217857841e-40,19721,4.54165490144492,"ENSG00000173638"
"1195",195,"enrichment","Vasc","SLC16A12",16.7718720597238,8.7149177574314e-42,9.26170142992811e-40,10899,6.68178745961908,"ENSG00000152779"
"1196",196,"enrichment","Vasc","SLC20A2",16.763851090025,9.2608085598297e-42,9.79213575800983e-40,9060,2.17311016563649,"ENSG00000168575"
"1197",197,"enrichment","Vasc","NDUFA4L2",16.7540109033165,9.97747876795882e-42,1.04969093209038e-39,12891,5.53604882627026,"ENSG00000185633"
"1198",198,"enrichment","Vasc","DCN",16.6706731651662,1.87612656882649e-41,1.96392929224757e-39,13079,6.62411965896689,"ENSG00000011465"
"1199",199,"enrichment","Vasc","GJC1",16.640889256497,2.35129206724179e-41,2.44908710048627e-39,16836,5.47075399645268,"ENSG00000182963"
"1200",200,"enrichment","Vasc","DEPP1",16.4929839011121,7.21842977617783e-41,7.48143791059699e-39,10642,4.74290206078439,"ENSG00000165507"
"1201",1,"enrichment","Excit","OR14I1",37.9980710066421,3.88666953130052e-101,8.13713133073077e-97,2007,4.48660045799067,"ENSG00000189181"
"1202",2,"enrichment","Excit","ENSG00000233423",37.584255875836,3.41025601093087e-100,3.56985599224244e-96,8154,4.51949756320153,"ENSG00000233423"
"1203",3,"enrichment","Excit","ENSG00000289328",33.1805202055345,1.13100949261637e-89,7.89293824580544e-86,10463,6.79227216178798,"ENSG00000289328"
"1204",4,"enrichment","Excit","ENSG00000289363",30.3878920847224,1.63593582577069e-82,8.56248811208378e-79,10464,6.56459190101927,"ENSG00000289363"
"1205",5,"enrichment","Excit","LINC02248",28.2230046901667,1.10628590019065e-76,4.6322403212783e-73,14592,6.4998220584046,"ENSG00000235160"
"1206",6,"enrichment","Excit","ENSG00000285724",27.862593631891,1.09358786414763e-75,3.81589258729912e-72,12559,5.47907052417403,"ENSG00000285724"
"1207",7,"enrichment","Excit","PTPRD-DT",27.3018816775272,3.98857517753108e-74,1.19292585595415e-70,9640,4.50857614797932,"ENSG00000226717"
"1208",8,"enrichment","Excit","LINC02016",27.048550138762,2.05177238537934e-73,5.36948833253774e-70,4270,4.4878539376184,"ENSG00000244215"
"1209",9,"enrichment","Excit","ENSG00000253122",26.9810061105895,3.17959658412936e-73,7.39644823170359e-70,9381,4.89925510519078,"ENSG00000253122"
"1210",10,"enrichment","Excit","LINC03025",26.6265753319433,3.19694189815655e-72,6.69311755798056e-69,9811,4.65094621506114,"ENSG00000276462"
"1211",11,"enrichment","Excit","ENSG00000248738",26.4413459459861,1.07475786636085e-71,2.04555733546644e-68,8930,4.21403503400652,"ENSG00000248738"
"1212",12,"enrichment","Excit","SLC22A9",26.3570091423087,1.86933544448013e-71,3.261367238803e-68,11706,6.14733969011354,"ENSG00000149742"
"1213",13,"enrichment","Excit","EMX1",26.2914294537893,2.8765444614959e-71,4.6325642189137e-68,2500,5.12146924715165,"ENSG00000135638"
"1214",14,"enrichment","Excit","LINC01484",26.0723637612747,1.21858020128809e-70,1.82229964958339e-67,6566,4.80995788355884,"ENSG00000253686"
"1215",15,"enrichment","Excit","ENSG00000285898",25.9905720528832,2.0922861245224e-70,2.92027348686673e-67,2299,4.92488724315491,"ENSG00000285898"
"1216",16,"enrichment","Excit","MS4A8",25.7664709929564,9.24129367783944e-70,1.20922327774529e-66,11636,4.15788565034025,"ENSG00000166959"
"1217",17,"enrichment","Excit","DNAJC5G",25.6758340900674,1.68820651690135e-69,2.07907597869686e-66,2187,5.00330650819575,"ENSG00000163793"
"1218",18,"enrichment","Excit","LINC02217",25.5419250653909,4.11981647727948e-69,4.7918043204624e-66,5687,7.2227815896809,"ENSG00000248455"
"1219",19,"enrichment","Excit","ROS1",25.4323648157217,8.56264238371289e-69,9.43513057607437e-66,7468,5.63644573016764,"ENSG00000047936"
"1220",20,"enrichment","Excit","PHACTR1",25.2201572469521,3.54717798556279e-68,3.71318591528713e-65,6765,3.57211993558651,"ENSG00000112137"
"1221",21,"enrichment","Excit","LINC02218",25.1526783792079,5.58061335136497e-68,5.56360576781795e-65,5688,4.60806857215414,"ENSG00000249662"
"1222",22,"enrichment","Excit","ENSG00000269945",25.113681398881,7.2531712397526e-68,6.90238150343002e-65,14285,3.97586537889323,"ENSG00000269945"
"1223",23,"enrichment","Excit","LINC02263",25.1061669793388,7.62912451179293e-68,6.94449351212595e-65,5298,6.02371107231536,"ENSG00000228358"
"1224",24,"enrichment","Excit","ENSG00000286720",25.0992620468831,7.99179077937513e-68,6.9715054898749e-65,5439,4.10567052374728,"ENSG00000286720"
"1225",25,"enrichment","Excit","ENSG00000287880",25.0235729307784,1.33015813776572e-67,1.11392763089053e-64,13745,5.80403818916158,"ENSG00000287880"
"1226",26,"enrichment","Excit","ENSG00000288902",24.7936497365306,6.27972687880728e-67,5.05662930518113e-64,3363,4.9543856508904,"ENSG00000288902"
"1227",27,"enrichment","Excit","ADAMTS16-DT",24.6922082432696,1.24806601967587e-66,9.67759636590151e-64,5627,4.83833933968309,"ENSG00000250579"
"1228",28,"enrichment","Excit","MCHR2",24.4904736220953,4.91035459074793e-66,3.67154227542495e-63,7371,6.3931782187044,"ENSG00000152034"
"1229",29,"enrichment","Excit","ENSG00000236892",24.3617886326888,1.17958790780847e-65,8.51581118547521e-63,10425,3.91558792517947,"ENSG00000236892"
"1230",30,"enrichment","Excit","ENSG00000285717",24.1957076010448,3.6667215450652e-65,2.5588827422495e-62,6729,4.74677427953957,"ENSG00000285717"
"1231",31,"enrichment","Excit","ENSG00000256443",23.773204401102,6.6678992914316e-64,4.50319805049716e-61,11656,4.47901874399422,"ENSG00000256443"
"1232",32,"enrichment","Excit","ENSG00000283445",23.5511932024035,3.08855391263669e-63,2.02068639734255e-60,700,6.38631008060246,"ENSG00000283445"
"1233",33,"enrichment","Excit","ENSG00000286225",23.3898893163732,9.44317830495009e-63,5.64863945692672e-60,2914,6.38779317951399,"ENSG00000286225"
"1234",34,"enrichment","Excit","ENSG00000290482",23.3769347211186,1.03313822492879e-62,6.00827274364143e-60,9602,4.36109170790244,"ENSG00000290482"
"1235",35,"enrichment","Excit","ENSG00000223536",23.3263776730596,1.46758492818509e-62,8.30415082607648e-60,2105,3.85286949078572,"ENSG00000223536"
"1236",36,"enrichment","Excit","LINC02346",23.2995412230833,1.76839071602979e-62,9.74290211336834e-60,14591,6.03171369541691,"ENSG00000206187"
"1237",37,"enrichment","Excit","ADTRP",23.2082500008758,3.33672789903524e-62,1.79122398190261e-59,6762,5.65965047272754,"ENSG00000111863"
"1238",38,"enrichment","Excit","ENSG00000289953",23.1928023530147,3.715553250653e-62,1.94472057139178e-59,6781,5.06781372158509,"ENSG00000289953"
"1239",39,"enrichment","Excit","LINC01821",22.9429116331592,2.12451130354663e-61,1.05901830121553e-58,3165,6.46235935213483,"ENSG00000225539"
"1240",40,"enrichment","Excit","CELF2-DT",22.8056291893803,5.55461119034436e-61,2.70444976467557e-58,10462,5.76022175024111,"ENSG00000270111"
"1241",41,"enrichment","Excit","ENSG00000285634",22.7705581891457,7.1029935684113e-61,3.3797334851877e-58,9916,5.99730853386094,"ENSG00000285634"
"1242",42,"enrichment","Excit","FGF5",22.6020807107601,2.31915381618173e-60,1.07897342879068e-57,5122,4.96527745003844,"ENSG00000138675"
"1243",43,"enrichment","Excit","ENSG00000266369",22.501253137638,4.71601755589003e-60,2.14640312065465e-57,16520,4.04249982944766,"ENSG00000266369"
"1244",44,"enrichment","Excit","TRIM54",22.3021540291927,1.92215849265361e-59,8.56219366004171e-57,2188,5.31193505782381,"ENSG00000138100"
"1245",45,"enrichment","Excit","ENSG00000291284",22.2599730149476,2.59017643913515e-59,1.12974862353612e-56,9601,5.11867529011981,"ENSG00000291284"
"1246",46,"enrichment","Excit","LINC01202",22.16349003351,5.12831576155913e-59,2.19115140375514e-56,6520,6.17501919814644,"ENSG00000280776"
"1247",47,"enrichment","Excit","SMIM36",22.1175992834012,7.09963449173504e-59,2.9727589543793e-56,16964,5.28806525827694,"ENSG00000261873"
"1248",48,"enrichment","Excit","ENSG00000251293",22.0939026072599,8.3988743045559e-59,3.38273794763057e-56,6154,7.08042281397658,"ENSG00000251293"
"1249",49,"enrichment","Excit","TBC1D26",22.0938516727118,8.40190930821501e-59,3.38273794763057e-56,16443,4.4449966481109,"ENSG00000214946"
"1250",50,"enrichment","Excit","LINC00507",22.0316437417188,1.30650793627893e-58,5.16095285923316e-56,13414,5.63197367908892,"ENSG00000256193"
"1251",51,"enrichment","Excit","ENSG00000288036",21.7290756410808,1.12576476567785e-57,4.36463169152433e-55,16958,6.2492565286258,"ENSG00000288036"
"1252",52,"enrichment","Excit","ADCYAP1",21.717911594189,1.21912114854102e-57,4.64064006651905e-55,17346,5.17892218364132,"ENSG00000141433"
"1253",53,"enrichment","Excit","ENSG00000234021",21.6503592298699,1.97485292280903e-57,7.38312871284461e-55,9639,5.72090328908362,"ENSG00000234021"
"1254",54,"enrichment","Excit","ENSG00000237713",21.484223178553,6.48189546095719e-57,2.30008412492542e-54,7876,3.99703121088706,"ENSG00000237713"
"1255",55,"enrichment","Excit","ENSG00000287709",21.4539608063293,8.05137807937792e-57,2.80939419116427e-54,5847,5.07356091105842,"ENSG00000287709"
"1256",56,"enrichment","Excit","ENSG00000234929",21.4502350212917,8.26926565611176e-57,2.83397892733958e-54,2026,5.75024457564116,"ENSG00000234929"
"1257",57,"enrichment","Excit","MUC19",21.4481700448821,8.39256273858682e-57,2.83397892733958e-54,12676,4.3651610242729,"ENSG00000205592"
"1258",58,"enrichment","Excit","TESPA1",21.3735685648155,1.43300082707017e-56,4.7621119548478e-54,12837,6.47389542118041,"ENSG00000135426"
"1259",59,"enrichment","Excit","ENSG00000261502",21.3475737572309,1.72692305616606e-56,5.64919704748323e-54,15889,5.27136098942237,"ENSG00000261502"
"1260",60,"enrichment","Excit","SLC22A10",21.2777447689368,2.85163914885762e-56,9.18491034161278e-54,11705,5.95922482236332,"ENSG00000184999"
"1261",61,"enrichment","Excit","ENSG00000287280",21.2727217622253,2.95646160139738e-56,9.37825455861447e-54,14593,4.59155767747348,"ENSG00000287280"
"1262",62,"enrichment","Excit","ENSG00000283384",21.202185280089,4.90973123244244e-56,1.53418109078231e-53,13825,5.78869806546549,"ENSG00000283384"
"1263",63,"enrichment","Excit","TINAG",21.1021247907236,1.00915513353188e-55,3.10701056994462e-53,7214,4.06180008806241,"ENSG00000137251"
"1264",64,"enrichment","Excit","ENSG00000287468",21.0195452261686,1.8304365777941e-55,5.55391596995613e-53,2300,4.10014174565252,"ENSG00000287468"
"1265",65,"enrichment","Excit","ENSG00000229672",20.8730587899046,5.27318118755216e-55,1.57713316203703e-52,10426,4.17260053685767,"ENSG00000229672"
"1266",66,"enrichment","Excit","STYK1",20.7594375474509,1.20002886322593e-54,3.53856398316874e-52,12501,6.16920941331271,"ENSG00000060140"
"1267",67,"enrichment","Excit","TMEM275",20.5114564062889,7.25604312423527e-54,2.10989609512486e-51,615,4.26256762040091,"ENSG00000282881"
"1268",68,"enrichment","Excit","KCNG3",20.4913608197856,8.39759364527928e-54,2.40838384325434e-51,2305,5.63272524352863,"ENSG00000171126"
"1269",69,"enrichment","Excit","CNGB1",20.43843120693,1.23417502782894e-53,3.49171464630091e-51,15870,5.97692616502825,"ENSG00000070729"
"1270",70,"enrichment","Excit","ENSG00000275232",20.4164320465369,1.44849435629897e-53,4.04342371246337e-51,13425,3.94187656793976,"ENSG00000275232"
"1271",71,"enrichment","Excit","ENSG00000224404",20.3459857761058,2.41962126747615e-53,6.66541984945797e-51,19973,4.64040061039955,"ENSG00000224404"
"1272",72,"enrichment","Excit","ENSG00000239498",20.3277262206659,2.76402083662871e-53,7.51526496566994e-51,3364,6.93905135501216,"ENSG00000239498"
"1273",73,"enrichment","Excit","CYP2C18",20.2794576808581,3.92997625456545e-53,1.05484593417413e-50,10938,4.31538727111214,"ENSG00000108242"
"1274",74,"enrichment","Excit","ENSG00000287161",20.2741901477828,4.0839140007215e-53,1.08228890530513e-50,16153,4.2089626238733,"ENSG00000287161"
"1275",75,"enrichment","Excit","LINC01331",20.1785467392392,8.20870417041445e-53,2.14821788139746e-50,5937,6.67013400644464,"ENSG00000248673"
"1276",76,"enrichment","Excit","ENSG00000263551",20.086500351219,1.60862028884465e-52,4.15778695891996e-50,17347,6.56122061027579,"ENSG00000263551"
"1277",77,"enrichment","Excit","ENSG00000286198",20.0144654471149,2.72502962901398e-52,6.95746589183374e-50,1727,5.11281019505653,"ENSG00000286198"
"1278",78,"enrichment","Excit","GRM2",19.9531277359748,4.27044804428499e-52,1.07718193078495e-49,3914,5.13391925844798,"ENSG00000164082"
"1279",79,"enrichment","Excit","ENSG00000248837",19.7796311577259,1.52479090925639e-51,3.80035981859425e-49,4896,4.99352523126418,"ENSG00000248837"
"1280",80,"enrichment","Excit","LINC00488",19.7279729313466,2.22861691664318e-51,5.42538648451648e-49,4136,3.52099912602147,"ENSG00000214381"
"1281",81,"enrichment","Excit","ENSG00000236451",19.6913113538117,2.91796174535746e-51,7.02189047135674e-49,3365,6.50251349375167,"ENSG00000236451"
"1282",82,"enrichment","Excit","LINC02220",19.683585656428,3.08852814540486e-51,7.34788923320411e-49,5664,4.21669737955503,"ENSG00000248457"
"1283",83,"enrichment","Excit","NEUROD1",19.6352174124202,4.40831228233648e-51,1.03699354992131e-48,3107,4.43816026395349,"ENSG00000162992"
"1284",84,"enrichment","Excit","KLK7",19.5786337985893,6.68594751517843e-51,1.55529996864195e-48,18764,4.46457961049111,"ENSG00000169035"
"1285",85,"enrichment","Excit","ENSG00000229618",19.4852474791494,1.33044877662707e-50,3.06090940521585e-48,7875,6.49226242994457,"ENSG00000229618"
"1286",86,"enrichment","Excit","FER1L6-AS1",19.4626991385775,1.57110979283048e-50,3.57529941551076e-48,9432,4.1000038997996,"ENSG00000181171"
"1287",87,"enrichment","Excit","ENSG00000250137",19.3092639340296,4.87657916439817e-50,1.07469538300884e-47,4897,5.90919936258304,"ENSG00000250137"
"1288",88,"enrichment","Excit","ENSG00000286664",19.2757220930937,6.24850587805551e-50,1.36269499023927e-47,5047,4.85239552994907,"ENSG00000286664"
"1289",89,"enrichment","Excit","GLP2R",19.2740079501753,6.32818785653813e-50,1.36584475221116e-47,16410,4.69022448448999,"ENSG00000065325"
"1290",90,"enrichment","Excit","ENSG00000257522",19.2629224670952,6.86865424505958e-50,1.46736882933232e-47,13997,6.25539363644585,"ENSG00000257522"
"1291",91,"enrichment","Excit","LINC01203",19.2047923312364,1.05582264235315e-49,2.23279826669753e-47,20266,3.76524356533107,"ENSG00000226985"
"1292",92,"enrichment","Excit","ENSG00000253503",19.1442525697135,1.652694403993e-49,3.46008100419975e-47,9246,4.49136368485984,"ENSG00000253503"
"1293",93,"enrichment","Excit","KCNV1",19.1041093073175,2.22489867403517e-49,4.61192857817825e-47,9380,5.22363259078626,"ENSG00000164794"
"1294",94,"enrichment","Excit","ENSG00000255087",19.0333991406982,3.75748129840529e-49,7.71241455523659e-47,12296,5.25418645286567,"ENSG00000255087"
"1295",95,"enrichment","Excit","LINC02595",18.9579801292892,6.57433958959976e-49,1.32346513122943e-46,20387,5.68182504190075,"ENSG00000231566"
"1296",96,"enrichment","Excit","R3HDM1",18.9544679674214,6.74794523932477e-49,1.34547601457622e-46,2886,2.34930708095602,"ENSG00000048991"
"1297",97,"enrichment","Excit","ENSG00000287700",18.9423425928865,7.38336397266579e-49,1.45828403897859e-46,20349,5.25575306460107,"ENSG00000287700"
"1298",98,"enrichment","Excit","ENSG00000224819",18.9174885084808,8.8793651600399e-49,1.73736812140743e-46,3366,5.52018409817658,"ENSG00000224819"
"1299",99,"enrichment","Excit","ENSG00000287018",18.8904749562463,1.08517080178818e-48,2.10362369502198e-46,13717,4.47433437228591,"ENSG00000287018"
"1300",100,"enrichment","Excit","ENSG00000286003",18.7086825848736,4.19249745643175e-48,7.97946606798684e-46,4546,5.47809364137493,"ENSG00000286003"
"1301",101,"enrichment","Excit","DCSTAMP",18.7043749475628,4.32908621190709e-48,8.16520260653034e-46,9361,3.78781644944292,"ENSG00000164935"
"1302",102,"enrichment","Excit","ZNF831",18.6881101141529,4.88623800649065e-48,9.13377490213288e-46,19433,6.10515926290421,"ENSG00000124203"
"1303",103,"enrichment","Excit","ENSG00000251244",18.6458975447218,6.69079556821944e-48,1.23963270810834e-45,5463,4.53128309716638,"ENSG00000251244"
"1304",104,"enrichment","Excit","ENSG00000145063",18.6391866292676,7.03371666207536e-48,1.29173589506324e-45,2082,5.13917551342661,"ENSG00000145063"
"1305",105,"enrichment","Excit","SLC22A25",18.6315144841229,7.44737406442986e-48,1.35581063837307e-45,11704,4.80140265045879,"ENSG00000196600"
"1306",106,"enrichment","Excit","LINC01231",18.6251628760357,7.80820716925147e-48,1.40924676978835e-45,9603,3.81949052791892,"ENSG00000236511"
"1307",107,"enrichment","Excit","ENSG00000285883",18.5225367744787,1.67787281928849e-47,3.00238849099349e-45,15225,3.73280088360038,"ENSG00000285883"
"1308",108,"enrichment","Excit","MLIP",18.5197972938618,1.71250588681951e-47,3.03839180054689e-45,7213,6.34440474663082,"ENSG00000146147"
"1309",109,"enrichment","Excit","LINC01512",18.50759683205,1.87565067440358e-47,3.29988424532044e-45,7161,4.16116632776307,"ENSG00000289313"
"1310",110,"enrichment","Excit","ENSG00000249743",18.5010090152645,1.9701236408026e-47,3.43720904532027e-45,5931,6.10573982651738,"ENSG00000249743"
"1311",111,"enrichment","Excit","KIF12",18.4739031264479,2.4116835111181e-47,4.17281041229492e-45,10113,4.03576867781059,"ENSG00000136883"
"1312",112,"enrichment","Excit","LINC01923",18.4717320080559,2.45107249379766e-47,4.20620112542196e-45,3188,3.98788266466284,"ENSG00000236653"
"1313",113,"enrichment","Excit","NEUROD2",18.4705906556305,2.47203690640329e-47,4.20768818475279e-45,16713,5.21681180186133,"ENSG00000171532"
"1314",114,"enrichment","Excit","ENSG00000256955",18.4349222296468,3.22603461488194e-47,5.44679521751358e-45,13428,3.96764750121571,"ENSG00000256955"
"1315",115,"enrichment","Excit","ENSG00000289178",18.320608728678,7.57699653983454e-47,1.258984123476e-44,7349,6.61156341631615,"ENSG00000289178"
"1316",116,"enrichment","Excit","SLC22A24",18.3164865853025,7.8140740644793e-47,1.28815318593652e-44,11703,4.96263780247927,"ENSG00000197658"
"1317",117,"enrichment","Excit","ENSG00000287347",18.2600838847675,1.1912913708599e-46,1.94850594846272e-44,6787,4.88576810377209,"ENSG00000287347"
"1318",118,"enrichment","Excit","ENSG00000251185",18.2008340384675,1.85574560106531e-46,3.01177441115529e-44,5080,3.61242511731688,"ENSG00000251185"
"1319",119,"enrichment","Excit","ENSG00000205037",18.1910146388237,1.99725074504453e-46,3.21649550755787e-44,16167,4.09856523088432,"ENSG00000205037"
"1320",120,"enrichment","Excit","RPRML",18.181452163914,2.14543213583723e-46,3.42876085464796e-44,16874,4.44117297041288,"ENSG00000179673"
"1321",121,"enrichment","Excit","SDR16C5",18.1755032352813,2.24312205539718e-46,3.55772752665116e-44,9109,4.03896462450569,"ENSG00000170786"
"1322",122,"enrichment","Excit","LINC01865",18.1509403287603,2.69594897196229e-46,4.24378854714304e-44,2017,4.40653896042676,"ENSG00000233684"
"1323",123,"enrichment","Excit","LINC00343",18.1139817778874,3.55556307825387e-46,5.51401989676466e-44,13811,4.75716810145522,"ENSG00000226620"
"1324",124,"enrichment","Excit","EPIC1",18.1016765992354,3.89885626650338e-46,6.00194520555255e-44,20174,5.63515501422818,"ENSG00000224271"
"1325",125,"enrichment","Excit","FER1L6-AS2",18.0155624708147,7.43368320892906e-46,1.13599701943167e-43,9433,5.64007740611541,"ENSG00000253868"
"1326",126,"enrichment","Excit","ENSG00000242396",17.9654707637084,1.08228429956128e-45,1.64193507939238e-43,687,4.8036132284185,"ENSG00000242396"
"1327",127,"enrichment","Excit","LIN28B-AS1",17.9634571925777,1.09875473422669e-45,1.65493015221367e-43,7378,4.72860066686561,"ENSG00000203809"
"1328",128,"enrichment","Excit","ENSG00000260658",17.9517353518407,1.19974323554294e-45,1.79413031280908e-43,15890,5.72766504545244,"ENSG00000260658"
"1329",129,"enrichment","Excit","LINC02607",17.8287781018198,3.01937622146852e-45,4.42053570438216e-43,907,5.45988367366804,"ENSG00000228971"
"1330",130,"enrichment","Excit","ENSG00000290660",17.75982790825,5.06862804302399e-45,7.31839977301726e-43,13487,3.77691810321698,"ENSG00000290660"
"1331",131,"enrichment","Excit","ENSG00000288321",17.7101850525009,7.36130798954102e-45,1.05559139773309e-42,4926,4.23713750318281,"ENSG00000288321"
"1332",132,"enrichment","Excit","MIR3976HG",17.7017007832107,7.84621332885056e-45,1.11747157995112e-42,17381,3.72538406571581,"ENSG00000261738"
"1333",133,"enrichment","Excit","ENSG00000235021",17.6023290699172,1.65695843253265e-44,2.34392444212862e-42,1981,3.84744810254391,"ENSG00000235021"
"1334",134,"enrichment","Excit","ENSG00000285939",17.599424289945,1.69358085096768e-44,2.37965159032613e-42,16957,6.11824394749564,"ENSG00000285939"
"1335",135,"enrichment","Excit","ANKRD62",17.5393099466829,2.66283608972034e-44,3.71660909162567e-42,17414,4.81132921260539,"ENSG00000181626"
"1336",136,"enrichment","Excit","ENSG00000287907",17.4607679649718,4.81152678057553e-44,6.67113408464432e-42,17639,5.18879741134387,"ENSG00000287907"
"1337",137,"enrichment","Excit","FBXW7",17.4207473754026,6.50533349258527e-44,8.96024092110297e-42,5440,1.7172596714486,"ENSG00000109670"
"1338",138,"enrichment","Excit","CLPSL1",17.3822221040659,8.69767117771025e-44,1.18243145309443e-41,7060,3.59813296771897,"ENSG00000204140"
"1339",139,"enrichment","Excit","ENSG00000285718",17.3772976181481,9.02669635127294e-44,1.21924461167903e-41,1612,3.6058424634119,"ENSG00000285718"
"1340",140,"enrichment","Excit","ENSG00000287478",17.2541669496821,2.28529944528881e-43,3.05422510873971e-41,19401,3.75170946480561,"ENSG00000287478"
"1341",141,"enrichment","Excit","LY86-AS1",17.2538728990286,2.29037706377596e-43,3.05422510873971e-41,6728,6.69816188980788,"ENSG00000216863"
"1342",142,"enrichment","Excit","SLC17A6",17.1948579281006,3.57599745300238e-43,4.73842295418087e-41,11449,5.19661906709553,"ENSG00000091664"
"1343",143,"enrichment","Excit","BDNF",17.1725476080449,4.23221800481471e-43,5.57268655023904e-41,11466,5.01742470984589,"ENSG00000176697"
"1344",144,"enrichment","Excit","ENSG00000261436",17.1667635979121,4.42119616341665e-43,5.78513517983069e-41,15886,4.72256635383482,"ENSG00000261436"
"1345",145,"enrichment","Excit","ENSG00000287364",17.1506579830274,4.99310985004983e-43,6.49290359134431e-41,1613,3.80558444252116,"ENSG00000287364"
"1346",146,"enrichment","Excit","LINC00383",17.1337038736982,5.67535035581701e-43,7.33451450922129e-41,13696,3.74610687061698,"ENSG00000235221"
"1347",147,"enrichment","Excit","ENSG00000286470",17.1257791901174,6.02550843379624e-43,7.73926653803424e-41,19082,3.60404800781373,"ENSG00000286470"
"1348",148,"enrichment","Excit","PI4KA",17.002946230749,1.5247678379435e-42,1.94649630824299e-40,19806,1.35172760468825,"ENSG00000241973"
"1349",149,"enrichment","Excit","TBR1",16.9778032443215,1.84408778087459e-42,2.33986798669033e-40,2979,5.39139083587963,"ENSG00000136535"
"1350",150,"enrichment","Excit","ENSG00000254092",16.9629562586563,2.06324512796944e-42,2.60217469874507e-40,8901,5.95472862645604,"ENSG00000254092"
"1351",151,"enrichment","Excit","SLIT3-AS1",16.9401338526215,2.45203951007114e-42,3.07400593909277e-40,6539,3.93824643831084,"ENSG00000248222"
"1352",152,"enrichment","Excit","ABCC12",16.9304519167798,2.63838594898351e-42,3.28793144213803e-40,15787,3.45781547605456,"ENSG00000140798"
"1353",153,"enrichment","Excit","ENSG00000287677",16.9124570854116,3.02320467697639e-42,3.74519604243655e-40,9503,3.42504423563491,"ENSG00000287677"
"1354",154,"enrichment","Excit","LINC01378",16.8769123522881,3.95626370944104e-42,4.87225511887398e-40,5299,5.74242584997737,"ENSG00000236922"
"1355",155,"enrichment","Excit","ENSG00000287014",16.8492921838376,4.87616147027071e-42,5.97001851120395e-40,12925,3.47571352584594,"ENSG00000287014"
"1356",156,"enrichment","Excit","LINC02338",16.8127947313501,6.4280269124773e-42,7.82425415346655e-40,13683,3.91699871992472,"ENSG00000277448"
"1357",157,"enrichment","Excit","ENSG00000233290",16.7887759346841,7.71017823546009e-42,9.33065269003424e-40,813,6.02342443625739,"ENSG00000233290"
"1358",158,"enrichment","Excit","ENSG00000237720",16.7783466195243,8.34382959173844e-42,1.00394492145193e-39,2027,6.41648611567816,"ENSG00000237720"
"1359",159,"enrichment","Excit","ENSG00000231496",16.7373451600012,1.13824914659921e-41,1.35399909847733e-39,10468,3.83462342976922,"ENSG00000231496"
"1360",160,"enrichment","Excit","NEUROD6",16.7218224502649,1.28028738909062e-41,1.51435575016956e-39,7978,4.89996278500629,"ENSG00000164600"
"1361",161,"enrichment","Excit","LIN28B",16.6895916217308,1.63441926852049e-41,1.91163138579581e-39,7379,5.59842137637391,"ENSG00000187772"
"1362",162,"enrichment","Excit","LINC01793",16.6508251190289,2.19256712087186e-41,2.55019918014296e-39,2400,5.43863159860364,"ENSG00000222030"
"1363",163,"enrichment","Excit","LINC02296",16.515143483617,6.13397323905748e-41,7.09507534435952e-39,14402,5.35706108798844,"ENSG00000258859"
"1364",164,"enrichment","Excit","ENSG00000286738",16.4849079155658,7.7152876875721e-41,8.87512434214338e-39,8073,4.18318735966152,"ENSG00000286738"
"1365",165,"enrichment","Excit","ATP6V1H",16.4840367465056,7.76644753075906e-41,8.88515549202031e-39,9093,1.6959748594851,"ENSG00000047249"
"1366",166,"enrichment","Excit","ENSG00000283662",16.4659386042694,8.90952231952608e-41,1.01374869174782e-38,15648,3.34776412035278,"ENSG00000283662"
"1367",167,"enrichment","Excit","ENSG00000261037",16.4250915995073,1.21468463505197e-40,1.3746290551053e-38,5631,3.45501255591422,"ENSG00000261037"
"1368",168,"enrichment","Excit","LINC01616",16.4146554062674,1.31480131350123e-40,1.47992904835816e-38,11471,4.04535615869284,"ENSG00000261340"
"1369",169,"enrichment","Excit","PPP3CA",16.41264698805,1.33499573932426e-40,1.49462410687127e-38,5220,1.47887419805744,"ENSG00000138814"
"1370",170,"enrichment","Excit","LINC01721",16.2914955778815,3.34904084622431e-40,3.72954889130597e-38,19150,3.45142755589488,"ENSG00000230133"
"1371",171,"enrichment","Excit","ENSG00000286328",16.1973685661512,6.84577509970562e-40,7.50382971138413e-38,17525,3.94506430782075,"ENSG00000286328"
"1372",172,"enrichment","Excit","OTOF",16.1866145075159,7.4285868076979e-40,8.08568621101499e-38,2168,4.86801032216473,"ENSG00000115155"
