Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000135472,FAIM2,800,1.43463,1119,2.08199,201,-0.8214,174,-1.1181,57,-2.7008,565,0.82135,308,-0.1656,51,-2.8525,123,-1.5573,186,-0.9369
ENSG00000178449,COX14,503,2.49228,99,-0.3843,133,0.07975,32,-2.1908,167,0.44848,47,-1.5166,133,0.07473,33,-2.0238,153,0.30740,60,-1.1359
ENSG00000066084,DIP2B,3,-4.6087,83,-0.0102,34,-1.3576,10,-3.2599,2,-5.3386,275,2.08332,234,1.75878,77,-0.1414,46,-0.9077,147,0.91542
ENSG00000185432,METTL7A,1535,3.73263,28,-3.2194,474,1.09814,123,-1.1342,47,-2.4739,33,-2.9734,136,-0.9069,28,-3.2226,96,-1.4283,62,-2.0791
ENSG00000110911,SLC11A2,3,-3.6644,42,-0.0703,49,0.20364,20,-1.2988,1,-4.6828,90,1.20787,172,2.46911,2,-4.0593,27,-0.7531,52,0.29426
ENSG00000050426,LETMD1,220,2.25894,157,1.58237,60,-0.0273,16,-2.1125,46,-0.4416,49,-0.3401,41,-0.6232,7,-3.2013,46,-0.4668,18,-1.8696
ENSG00000183283,DAZAP2,583,1.67978,108,-1.0878,267,0.32250,75,-1.7276,218,0.00043,241,0.15836,459,1.23940,75,-1.6175,100,-1.1989,199,-0.1483
ENSG00000196876,SCN8A,3,-3.7883,388,4.81468,3,-3.7084,57,0.32843,1,-4.8061,0,-7.3964,0,-6.4885,12,-2.0918,0,-6.9565,0,-8.6708
ENSG00000161835,GRASP,3,-4.2451,104,0.76857,85,0.42965,39,-0.8660,221,2.15018,0,-7.8507,74,0.21455,0,-8.5614,151,1.40653,0,-9.1251
ENSG00000123358,NR4A1,55,-1.1454,1,-6.0459,170,0.60216,42,-1.6442,558,2.93114,12,-3.3215,55,-1.1468,0,-8.1253,349,1.89257,0,-9.4127
ENSG00000063046,EIF4B,444,1.64432,195,0.22829,111,-0.6561,54,-1.8350,137,-0.3307,245,0.60106,145,-0.2436,92,-0.9467,189,0.17560,195,0.22485
ENSG00000111077,TNS2,3,-4.0172,5,-3.5857,62,0.16525,16,-1.9596,197,2.23912,50,-0.1686,0,-6.7141,28,-1.0355,168,1.91361,66,0.26403
ENSG00000167778,SPRYD3,3,-4.5302,400,3.07235,24,-1.7746,65,-0.3527,70,-0.2047,42,-0.9905,18,-2.2039,76,-0.0662,58,-0.4873,52,-0.6619
ENSG00000123349,PFDN5,428,-0.9931,250,-1.7997,369,-1.2172,232,-2.0192,638,-0.3840,1056,0.41757,995,0.32124,1363,0.84234,1699,1.22600,1697,1.22401
ENSG00000197111,PCBP2,1359,2.12526,415,0.03465,389,-0.0703,142,-1.7046,368,-0.1558,402,-0.0170,507,0.35570,161,-1.4214,400,-0.0250,184,-1.2140
ENSG00000135390,ATP5MC2,829,1.28948,152,-1.4220,334,-0.2158,73,-2.6188,318,-0.2957,537,0.54202,664,0.89893,280,-0.4911,514,0.47266,445,0.23867
ENSG00000094916,CBX5,399,2.26368,142,0.38380,118,0.09439,36,-1.8105,2,-5.6921,75,-0.6072,204,0.98935,40,-1.5625,107,-0.0601,67,-0.7900
ENSG00000135486,HNRNPA1,922,1.24348,337,-0.4083,284,-0.6710,148,-1.7535,142,-1.7188,501,0.21480,516,0.26431,426,-0.0410,526,0.29422,862,1.12504
ENSG00000111481,COPZ1,3,-3.6715,129,1.86784,69,0.73740,26,-0.8483,1,-4.6901,24,-0.8954,126,1.81909,0,-7.9915,48,0.15988,26,-0.7677
ENSG00000161642,ZNF385A,3,-3.5708,39,-0.0486,146,2.25258,57,0.62898,1,-4.5898,5,-2.9725,66,0.77920,24,-0.8290,32,-0.3847,16,-1.3654
ENSG00000135447,PPP1R1A,3,-3.9300,113,1.27724,46,-0.2063,34,-0.7001,1,-4.9456,7,-2.9985,89,0.85902,58,0.16043,105,1.15681,84,0.77760
ENSG00000135441,BLOC1S1,665,1.51633,221,-0.3250,294,0.12715,105,-1.5563,226,-0.2892,295,0.13449,526,1.09306,127,-1.1633,139,-1.0280,284,0.07120
ENSG00000135404,CD63,948,1.53383,180,-1.1621,565,0.62988,131,-1.7439,429,0.17779,239,-0.7362,666,0.90757,125,-1.7098,577,0.66342,227,-0.8126
ENSG00000135414,GDF11,3,-3.1287,0,-7.6606,44,0.60070,34,0.24216,1,-4.1499,0,-6.7426,81,1.67772,47,0.71590,47,0.74120,38,0.38046
ENSG00000205323,SARNP,130,1.51281,123,1.40713,50,-0.0974,29,-0.9905,13,-2.1227,104,1.11046,21,-1.3855,31,-0.8203,33,-0.7134,20,-1.4914
ENSG00000111540,RAB5B,3,-5.1973,187,0.64222,74,-0.8286,65,-1.0977,53,-1.3174,214,0.86649,382,1.92423,37,-1.8402,134,0.09327,171,0.49390
ENSG00000197728,RPS26,301,-2.8172,454,-2.2151,1223,-0.7329,569,-1.9930,1694,-0.2286,2693,0.51409,2054,0.07568,3239,0.82273,3764,1.08161,4987,1.59010
ENSG00000065361,ERBB3,3,-4.7268,9,-3.4424,15,-2.6485,19,-2.4510,1,-5.7421,581,3.78081,61,-0.6261,15,-2.6884,107,0.25685,169,1.02201
ENSG00000170515,PA2G4,3,-4.5474,63,-0.3650,112,0.53908,35,-1.3617,288,2.26718,81,0.02447,183,1.37689,2,-5.3108,16,-2.3637,64,-0.3613
ENSG00000229117,RPL41,5576,0.82408,942,-1.9379,3093,-0.1355,1257,-1.6109,3090,-0.1367,2381,-0.5429,3805,0.19387,4199,0.35335,5420,0.77613,6049,0.96328
ENSG00000196465,MYL6B,415,1.85131,166,0.24705,153,0.11653,82,-0.9190,96,-0.6033,29,-2.3614,149,0.07751,162,0.20739,118,-0.2864,110,-0.4053
ENSG00000092841,MYL6,979,0.66351,438,-0.6173,573,-0.2003,140,-2.4437,1406,1.28987,596,-0.1371,695,0.10483,409,-0.7195,1183,0.98545,596,-0.1377
ENSG00000139613,SMARCC2,3,-4.3288,118,0.88128,89,0.41435,34,-1.1668,34,-1.0602,2,-4.7592,298,2.68133,70,0.01932,44,-0.6843,31,-1.2255
ENSG00000139579,NABP2,3,-3.5803,66,0.77485,72,0.91998,28,-0.6443,1,-4.5992,72,0.91240,76,1.01573,7,-2.6332,70,0.86584,27,-0.6144
ENSG00000062485,CS,64,0.49178,64,0.49494,118,1.54213,29,-0.7933,21,-1.2447,25,-0.9911,27,-0.8301,15,-1.7423,96,1.17991,30,-0.6831
ENSG00000257727,CNPY2,3,-4.7976,94,-0.0290,64,-0.6105,35,-1.6099,153,0.77040,48,-1.0638,416,2.70189,61,-0.6835,58,-0.7576,82,-0.2447
ENSG00000170581,STAT2,3,-4.3028,57,-0.2699,45,-0.6258,18,-2.0858,162,1.46313,149,1.31800,73,0.12310,16,-2.1663,182,1.68744,21,-1.7710
ENSG00000076108,BAZ2A,3,-3.2234,49,0.67524,47,0.62542,28,-0.2244,1,-4.2438,8,-1.9771,97,1.91859,13,-1.3188,11,-1.5770,65,1.16267
ENSG00000110955,ATP5F1B,691,1.30346,961,1.92529,486,0.69501,186,-0.8951,75,-2.1835,256,-0.3335,381,0.29368,67,-2.3418,103,-1.7156,96,-1.8187
ENSG00000110958,PTGES3,276,0.01017,508,1.01416,202,-0.4783,94,-1.7375,73,-1.9984,546,1.14220,750,1.72384,51,-2.5338,198,-0.5123,226,-0.3024
ENSG00000196531,NACA,1740,1.16073,353,-1.3750,397,-1.1995,185,-2.4581,1035,0.28672,757,-0.2102,790,-0.1442,1014,0.25314,1432,0.82437,1632,1.04836
ENSG00000123384,LRP1,3,-5.5456,292,0.98572,479,1.89499,95,-0.8800,198,0.33573,1,-7.0803,303,1.04871,51,-1.7396,226,0.55465,21,-2.9953
ENSG00000185633,NDUFA4L2,3,-5.1889,4,-4.8345,171,0.49840,27,-2.3984,312,1.54719,0,-8.7913,7,-4.2567,1,-6.9040,825,3.88786,0,-8.3754
ENSG00000179912,R3HDM2,3,-3.6138,143,2.14602,13,-1.7057,28,-0.6831,31,-0.4466,106,1.57245,13,-1.7323,15,-1.5645,58,0.51218,23,-0.9431
ENSG00000175203,DCTN2,3,-4.3865,135,1.04359,127,0.93708,36,-1.1392,57,-0.3620,134,1.02614,183,1.59120,16,-2.2789,17,-2.1333,44,-0.7372
ENSG00000155980,KIF5A,3,-6.3261,401,0.60802,251,-0.1451,269,-0.0446,170,-0.7527,213,-0.4004,33,-3.1852,527,1.07282,321,0.24204,575,1.22457
ENSG00000178498,DTX3,333,2.98356,81,0.27444,44,-0.6731,30,-1.3291,55,-0.3429,6,-3.4478,70,0.04093,35,-1.0371,29,-1.2818,36,-0.9634
ENSG00000135506,OS9,3,-4.2880,107,0.76133,101,0.67148,40,-0.8548,96,0.57559,86,0.39748,95,0.56385,8,-3.1976,106,0.74638,54,-0.3269
ENSG00000135439,AGAP2,3,-4.0082,274,3.02116,42,-0.4299,72,0.47959,1,-5.0253,0,-7.6151,0,-6.7072,25,-1.1902,114,1.19775,4,-3.8250
ENSG00000175215,CTDSP2,3,-4.3227,33,-1.1360,90,0.42633,30,-1.3331,64,-0.1189,222,2.04541,87,0.38251,29,-1.2896,120,0.90910,47,-0.5783
ENSG00000111530,CAND1,146,1.75491,109,1.22082,53,0.04105,42,-0.3671,27,-1.0180,42,-0.3341,2,-4.5000,6,-3.0799,62,0.27169,42,-0.3230
ENSG00000127314,RAP1B,3,-4.1802,30,-1.1110,61,-0.0236,23,-1.6052,172,1.74254,58,-0.0969,152,1.50516,30,-1.1185,79,0.38900,52,-0.2922
ENSG00000166226,CCT2,3,-3.5136,64,0.80918,116,1.87602,27,-0.6307,34,-0.2039,9,-2.2266,69,0.93208,8,-2.3003,35,-0.1714,37,-0.0927
ENSG00000127328,RAB3IP,13,-1.7808,29,-0.6151,34,-0.3950,29,-0.6996,59,0.49539,74,0.87084,45,0.05690,55,0.36869,45,0.05250,67,0.68754
ENSG00000135643,KCNMB4,112,0.30493,79,-0.2544,41,-1.2388,28,-1.9074,21,-2.2213,241,1.62964,214,1.41071,102,0.16218,49,-0.9884,102,0.15477
ENSG00000080371,RAB21,3,-4.5972,109,0.43757,87,0.07678,20,-2.2805,46,-0.9181,99,0.28368,160,1.08121,33,-1.4216,188,1.36760,149,0.96111
ENSG00000253719,ATXN7L3B,244,1.55812,275,1.79061,91,-0.1054,25,-2.1693,1,-5.8373,120,0.33933,150,0.70842,49,-1.0603,54,-0.9140,35,-1.5649
ENSG00000187109,NAP1L1,1072,1.45347,233,-1.0239,187,-1.3608,138,-1.9214,460,0.02534,500,0.15810,438,-0.0539,448,-0.0184,759,0.84392,611,0.48265
ENSG00000091039,OSBPL8,3,-3.9098,115,1.34091,37,-0.5241,20,-1.5173,81,0.74006,18,-1.6180,186,2.27565,13,-2.0307,44,-0.2622,30,-0.8528
ENSG00000067715,SYT1,3,-6.2198,1929,4.43556,118,-1.1842,306,0.31979,16,-4.0526,9,-4.8540,14,-4.3132,61,-2.1747,44,-2.6424,10,-4.8048
ENSG00000058272,PPP1R12A,3,-4.7448,182,1.12903,31,-1.6537,117,0.43413,263,1.80528,13,-2.9134,74,-0.3296,33,-1.5383,102,0.15675,77,-0.2873
ENSG00000139220,PPFIA2,3,-3.5381,136,2.15900,20,-1.0784,15,-1.5296,1,-4.5572,61,0.67526,74,1.00928,25,-0.7067,17,-1.2962,70,0.92642
ENSG00000070961,ATP2B1,3,-5.2993,966,4.20135,88,-0.6688,129,-0.0877,9,-3.9530,73,-0.9433,0,-7.9938,41,-1.8036,35,-2.0166,13,-3.4137
ENSG00000011465,DCN,3,-5.5773,1,-7.0684,248,0.67126,28,-2.7654,983,3.57253,0,-9.1791,0,-8.2717,15,-3.4942,498,1.92674,0,-10.453
ENSG00000173598,NUDT4,291,2.08257,287,2.05374,66,-0.4477,29,-1.7691,110,0.34303,0,-8.2931,43,-1.1148,5,-4.1230,103,0.24729,10,-3.2032
ENSG00000177889,UBE2N,3,-4.5613,284,2.21619,86,0.08862,53,-0.7145,66,-0.3209,47,-0.8435,124,0.69026,23,-1.8918,124,0.68298,29,-1.5635
ENSG00000184752,NDUFA12,3,-4.6204,75,-0.1898,143,0.86191,44,-1.0779,1,-5.6253,115,0.50240,145,0.88798,54,-0.6950,164,1.09763,139,0.81482
ENSG00000111142,METAP2,218,1.43009,52,-0.8932,94,0.00914,47,-1.1281,32,-1.6060,66,-0.5315,231,1.53517,33,-1.5579,69,-0.4653,135,0.59631
ENSG00000139343,SNRPF,3,-3.9560,39,-0.4859,52,-0.0468,29,-0.9828,55,0.06186,17,-1.7517,208,2.44697,43,-0.3402,78,0.61798,32,-0.7770
ENSG00000059758,CDK17,3,-3.8764,139,1.73703,36,-0.5277,17,-1.7747,1,-4.8941,94,1.03032,120,1.45483,16,-1.7090,53,0.06701,58,0.22695
ENSG00000075415,SLC25A3,423,1.13424,299,0.54645,281,0.44381,84,-1.5197,222,0.06503,95,-1.2385,441,1.21002,76,-1.5720,269,0.37204,71,-1.6661
ENSG00000185046,ANKS1B,3,-5.9906,379,0.90509,22,-3.4383,95,-1.3694,64,-1.8708,745,2.16536,419,1.07813,115,-0.9890,138,-0.7158,328,0.65941
ENSG00000111666,CHPT1,3,-3.3034,16,-1.1382,158,2.86395,43,0.42875,21,-0.7599,0,-6.9153,40,0.27695,36,0.08508,0,-6.4752,12,-1.5383
ENSG00000111670,GNPTAB,3,-3.8980,209,2.55199,21,-1.3389,37,-0.5282,123,1.47873,0,-7.5047,41,-0.3244,32,-0.6964,49,-0.0771,8,-2.7191
ENSG00000120860,WASHC3,3,-3.9153,60,0.22969,76,0.62013,29,-0.9398,14,-1.9156,40,-0.4058,215,2.58223,22,-1.3089,16,-1.7905,65,0.36332
ENSG00000139352,ASCL1,3,-3.7388,21,-1.2129,16,-1.5329,55,0.33498,69,0.67413,10,-2.2097,62,0.48245,9,-2.4617,160,2.21010,42,-0.1370
ENSG00000166598,HSP90B1,1258,2.12008,375,-0.0090,229,-0.7747,116,-1.8964,576,0.68909,254,-0.6162,717,1.06253,153,-1.3847,142,-1.4962,212,-0.8933
ENSG00000120837,NFYB,3,-3.7991,7,-2.7448,16,-1.6337,29,-0.8079,17,-1.5726,116,1.49519,86,0.96258,25,-0.9955,117,1.50918,79,0.81316
ENSG00000074590,NUAK1,3,-3.9043,225,2.71153,22,-1.3022,18,-1.6423,2,-4.5132,81,0.73522,79,0.69558,5,-3.2769,53,0.05920,57,0.17024
ENSG00000136003,ISCU,252,1.70408,128,0.51894,140,0.66615,35,-1.5588,145,0.71949,14,-2.8252,154,0.82991,22,-2.1514,57,-0.7512,38,-1.3591
ENSG00000139438,FAM222A,3,-4.0489,0,-8.5732,0,-7.0869,9,-2.7907,1,-5.0658,219,2.42383,171,1.90900,50,-0.2047,28,-1.0601,132,1.41976
ENSG00000139433,GLTP,3,-5.0708,35,-1.7948,33,-1.8682,20,-2.7656,88,-0.4308,463,2.51395,348,1.91497,48,-1.3368,69,-0.7882,142,0.32706
ENSG00000174456,C12orf76,3,-4.5917,140,0.86113,64,-0.4044,21,-2.2070,35,-1.3103,139,0.84790,233,1.77313,36,-1.2550,19,-2.1910,199,1.48177
ENSG00000174437,ATP2A2,126,0.14012,347,1.91661,130,0.20145,62,-1.0150,75,-0.6649,100,-0.2248,153,0.46481,12,-3.3603,136,0.27433,60,-1.0033
ENSG00000111229,ARPC3,31,-1.9419,131,0.26184,180,0.78222,31,-2.0220,151,0.49343,137,0.33858,314,1.78533,37,-1.6632,139,0.36160,39,-1.5744
ENSG00000111237,VPS29,3,-3.9232,90,0.89773,81,0.72497,21,-1.4642,155,1.88171,37,-0.5409,19,-1.5028,9,-2.5865,79,0.68564,56,0.11010
ENSG00000186298,PPP1CC,3,-4.2650,96,0.60933,147,1.33911,29,-1.3367,59,-0.1650,140,1.25301,167,1.57268,10,-2.8078,5,-3.8012,40,-0.7846
ENSG00000204842,ATXN2,3,-4.0212,102,0.99376,68,0.31941,36,-0.7488,22,-1.4183,105,1.03938,111,1.13503,21,-1.4732,46,-0.2996,63,0.20789
ENSG00000111275,ALDH2,295,0.56476,196,-0.0926,575,1.74324,260,0.40709,290,0.53571,41,-2.4230,166,-0.3565,38,-2.5678,118,-0.8752,48,-2.1973
ENSG00000089248,ERP29,225,1.71649,61,-0.4599,114,0.51370,28,-1.7623,9,-3.2211,131,0.75172,148,0.95546,60,-0.4817,60,-0.5023,44,-0.9704
ENSG00000173064,HECTD4,183,2.19560,128,1.49968,37,-0.5319,21,-1.4705,1,-4.9563,1,-5.1748,89,0.85150,24,-1.1964,42,-0.3323,30,-0.8591
ENSG00000089009,RPL6,1444,0.82325,210,-2.1573,602,-0.5786,208,-2.2911,926,0.09505,912,0.06971,1057,0.30631,964,0.15786,1432,0.80931,1638,1.03988
ENSG00000179295,PTPN11,127,-0.0036,120,-0.0983,92,-0.4979,70,-0.9931,66,-1.0156,192,0.66917,147,0.23271,80,-0.7217,169,0.45137,267,1.23355
ENSG00000089169,RPH3A,3,-4.7039,477,3.21969,62,-0.5773,46,-1.1052,58,-0.6662,24,-1.9475,0,-7.3999,212,1.45263,56,-0.7194,0,-9.2620
ENSG00000186815,TPCN1,3,-3.1645,56,0.98404,73,1.43924,30,-0.0149,1,-4.1853,67,1.28823,1,-4.3819,3,-3.1732,30,-0.0114,41,0.48105
ENSG00000151176,PLBD2,3,-4.1043,160,1.70097,41,-0.5504,38,-0.7239,176,1.89011,88,0.64641,7,-3.1287,0,-6.7358,43,-0.4990,53,-0.1576
ENSG00000135108,FBXO21,80,0.22598,191,1.73690,48,-0.5565,47,-0.6419,49,-0.5446,25,-1.5496,165,1.47060,13,-2.5158,62,-0.1735,33,-1.1140
ENSG00000176871,WSB2,107,0.13669,236,1.47139,105,0.09337,95,-0.0602,1,-5.8600,136,0.51163,125,0.37390,46,-1.1708,19,-2.4460,119,0.30570
ENSG00000089220,PEBP1,1486,0.92747,1398,0.82284,1137,0.47883,415,-1.1788,421,-1.0747,733,-0.2242,1697,1.15784,441,-1.0053,453,-0.9637,701,-0.2948
ENSG00000135090,TAOK3,80,0.34062,89,0.50653,56,-0.2349,25,-1.5268,143,1.32219,31,-1.1415,70,0.11219,41,-0.7098,121,1.02467,32,-1.0625
ENSG00000152137,HSPB8,1048,4.17976,38,-2.0549,194,0.43738,29,-2.5771,1,-6.4383,0,-9.0257,161,0.14090,27,-2.5307,51,-1.6147,44,-1.8152
ENSG00000089157,RPLP0,421,-0.0918,213,-1.1404,344,-0.4083,163,-1.6371,500,0.17949,339,-0.4319,848,1.05993,468,0.07488,927,1.21714,525,0.25940
ENSG00000111775,COX6A1,902,-0.1997,945,-0.1270,1451,0.56414,653,-0.7613,485,-1.1505,1099,0.11274,1299,0.38217,1315,0.40162,953,-0.1134,1510,0.62999
ENSG00000111786,SRSF9,108,0.15665,79,-0.3434,98,0.00266,49,-1.1601,97,-0.0179,85,-0.2256,277,1.78141,53,-0.9542,115,0.24764,70,-0.5137
ENSG00000088986,DYNLL1,2524,2.65848,642,0.12877,642,0.12694,105,-2.7299,184,-1.7826,523,-0.1964,949,0.76852,174,-1.8656,283,-1.1400,387,-0.6635
ENSG00000022840,RNF10,3,-3.9949,85,0.72105,52,-0.0640,28,-1.0830,114,1.22623,26,-1.1254,116,1.24495,54,-0.0216,57,0.07450,36,-0.6464
ENSG00000157782,CABP1,3,-3.3577,278,4.63110,8,-2.1691,40,0.23278,1,-4.3774,0,-6.9693,0,-6.0610,15,-1.2423,0,-6.5292,0,-8.2438
ENSG00000110917,MLEC,239,2.36922,93,0.61633,56,-0.1842,21,-1.7963,81,0.38059,58,-0.1517,50,-0.3860,0,-6.4833,38,-0.8038,43,-0.6160
ENSG00000157837,SPPL3,3,-4.6215,234,1.74573,71,-0.2781,41,-1.1711,38,-1.2238,269,2.01628,72,-0.2565,7,-3.5595,72,-0.2520,80,-0.0766
ENSG00000089053,ANAPC5,287,1.97680,86,-0.1046,35,-1.4473,13,-3.0092,18,-2.3976,100,0.13331,266,1.82946,24,-2.0228,94,0.03450,74,-0.3312
ENSG00000130779,CLIP1,3,-3.1716,61,1.13334,70,1.37348,35,0.24018,32,0.07813,0,-6.7851,18,-0.8571,20,-0.6235,24,-0.3932,39,0.37821
ENSG00000111011,RSRC2,118,0.64393,72,-0.1499,97,0.31729,24,-1.9162,289,2.29423,61,-0.4084,78,-0.0226,32,-1.3937,26,-1.6797,52,-0.6454
ENSG00000139726,DENR,3,-3.8002,124,1.61181,30,-0.6975,29,-0.8273,73,0.69667,20,-1.3009,159,2.10171,1,-4.9037,42,-0.2130,14,-1.8027
ENSG00000130787,HIP1R,3,-4.5071,33,-1.3128,90,0.21958,40,-1.0905,1,-5.5229,230,1.86632,147,1.03835,21,-1.9875,146,1.03494,106,0.49786
ENSG00000182196,ARL6IP4,3,-5.7573,152,-0.3112,233,0.36271,96,-1.0971,167,-0.1646,185,-0.0052,173,-0.1091,241,0.42051,323,0.90802,373,1.15502
ENSG00000111328,CDK2AP1,1250,2.29609,135,-1.4309,387,0.18336,135,-1.5343,68,-2.4443,232,-0.6158,571,0.82706,189,-0.9312,278,-0.3352,411,0.28195
ENSG00000188026,RILPL1,3,-3.6742,44,0.02288,45,0.04410,18,-1.4523,1,-4.6927,72,0.80754,100,1.37403,26,-0.8223,80,0.98488,74,0.86459
ENSG00000086598,TMED2,3,-4.2654,144,1.29607,64,-0.0364,27,-1.4317,82,0.35689,72,0.13919,145,1.31201,31,-1.1659,86,0.43033,43,-0.6559
ENSG00000119242,CCDC92,3,-5.3176,706,3.13353,118,-0.2363,92,-0.6806,54,-1.4068,111,-0.3215,39,-1.8954,50,-1.5473,133,-0.0515,109,-0.3574
ENSG00000179195,ZNF664,545,2.43515,48,-1.6371,65,-1.1888,38,-2.0886,29,-2.3671,172,0.31813,179,0.38188,124,-0.1988,157,0.17025,154,0.14795
ENSG00000196498,NCOR2,3,-4.3594,170,1.48674,54,-0.4174,34,-1.1784,154,1.30951,17,-2.0828,140,1.13426,19,-1.9800,80,0.19941,68,-0.0555
ENSG00000073060,SCARB1,3,-4.2210,55,-0.2457,63,-0.0312,31,-1.1971,147,1.39432,77,0.28710,66,0.05806,14,-2.2323,194,1.92185,23,-1.5700
ENSG00000150991,UBC,1728,1.37566,1043,0.50704,1354,0.94602,333,-1.3631,819,0.11388,651,-0.2486,935,0.32829,118,-2.8004,790,0.05788,278,-1.5404
ENSG00000184992,BRI3BP,226,2.22379,162,1.56875,43,-0.6200,27,-1.3916,2,-5.0342,102,0.75220,42,-0.6672,39,-0.7849,21,-1.7117,16,-2.1035
ENSG00000132341,RAN,585,2.14148,248,0.57750,203,0.25429,64,-1.6223,202,0.24403,162,-0.1070,98,-0.8885,53,-1.7862,192,0.15980,37,-2.3406
ENSG00000198598,MMP17,3,-3.2716,191,3.43749,24,-0.4998,30,-0.1432,1,-4.2919,0,-6.8839,43,0.41196,0,-6.6246,34,0.03227,7,-2.3652
ENSG00000182870,GALNT9,3,-3.0983,198,3.94496,42,0.57107,36,0.35534,1,-4.1195,0,-6.7122,0,-5.8040,4,-2.9478,0,-6.2723,2,-3.4784
ENSG00000090615,GOLGA3,60,0.27691,147,1.83953,28,-0.9070,21,-1.3901,1,-4.8956,38,-0.4320,92,0.97995,60,0.28232,51,0.02682,34,-0.6073
ENSG00000196199,MPHOSPH8,3,-4.8072,200,1.22081,60,-0.7398,78,-0.3678,94,-0.0321,39,-1.3720,244,1.58368,47,-1.0941,107,0.16371,107,0.17816
ENSG00000121742,GJB6,3,-3.3922,0,-6.7549,269,4.35905,61,0.99014,1,-4.4117,0,-7.0034,0,-6.0952,1,-5.1817,0,-6.5633,0,-8.2780
ENSG00000165475,CRYL1,3,-3.5528,2,-4.4497,82,1.16997,27,-0.6369,24,-0.8106,99,1.52093,73,0.98353,18,-1.2509,38,-0.0760,48,0.29520
ENSG00000172458,IL17D,3,-3.6564,38,-0.2009,191,2.72516,52,0.33425,1,-4.6749,0,-7.2656,21,-1.1009,44,0.04185,25,-0.8228,47,0.14036
ENSG00000150459,SAP18,821,1.56683,511,0.73048,170,-1.0036,102,-1.8830,253,-0.3952,211,-0.6808,368,0.19030,211,-0.6800,378,0.23460,463,0.56662
ENSG00000173141,MRPL57,14,-2.5730,126,0.76054,138,0.91415,25,-1.8710,66,-0.2747,39,-1.0787,300,2.39136,36,-1.1826,58,-0.4761,41,-0.9931
ENSG00000180776,ZDHHC20,3,-4.4288,54,-0.4922,8,-3.2606,10,-3.0898,1,-5.4449,237,2.03104,264,2.25858,14,-2.4475,76,0.03921,135,0.99301
ENSG00000165566,AMER2,3,-6.0896,147,-0.7200,209,-0.1794,52,-2.3774,10,-4.6260,938,2.51781,522,1.34647,86,-1.5221,95,-1.3785,457,1.11016
ENSG00000139505,MTMR6,3,-3.4984,240,3.65969,9,-2.1421,13,-1.7141,1,-4.5174,47,0.29939,10,-2.0602,61,0.74061,0,-5.4505,27,-0.5343
ENSG00000132932,ATP8A2,3,-3.4109,244,3.91415,21,-0.8346,43,0.30497,1,-4.4303,0,-7.0218,0,-6.1138,3,-3.4156,42,0.22347,0,-8.2627
ENSG00000132970,WASF3,288,1.52987,138,0.27233,99,-0.2470,112,-0.0616,78,-0.6206,53,-1.1900,67,-0.8518,79,-0.5990,144,0.34424,109,-0.1102
ENSG00000152484,USP12,3,-3.8022,75,0.73862,27,-0.8620,24,-1.1263,78,0.78586,126,1.63861,69,0.59429,31,-0.6901,33,-0.5633,36,-0.4563
ENSG00000122026,RPL21,670,-1.8309,576,-2.0556,1184,-0.9781,631,-2.0336,2107,-0.0890,2938,0.44454,2865,0.40387,3882,0.91110,3472,0.72183,5566,1.55375
ENSG00000122034,GTF3A,3,-4.1305,150,1.54364,68,0.20844,30,-1.1401,39,-0.6525,61,0.02517,96,0.76270,30,-1.0540,86,0.58627,66,0.14743
ENSG00000122033,MTIF3,3,-3.6551,42,-0.0534,118,1.70440,17,-1.5002,29,-0.5976,73,0.86297,58,0.47843,13,-1.7790,61,0.56018,43,-0.0048
ENSG00000102755,FLT1,3,-4.1496,0,-8.6733,89,0.60971,23,-1.5698,79,0.41043,14,-2.1608,5,-3.7223,0,-7.5551,434,4.18141,0,-9.0300
ENSG00000132963,POMP,3,-5.4319,111,-0.4515,197,0.45559,53,-1.6610,158,0.10271,141,-0.0742,341,1.39769,80,-0.9410,355,1.47297,137,-0.1200
ENSG00000122042,UBL3,266,0.62569,308,0.87215,220,0.31416,62,-1.7400,5,-5.3055,336,1.01806,371,1.19419,113,-0.7337,99,-0.9273,149,-0.3061
ENSG00000189403,HMGB1,666,0.53047,474,-0.0184,382,-0.3544,168,-1.7037,459,-0.0679,702,0.61702,647,0.48332,418,-0.2170,632,0.44530,558,0.24181
ENSG00000120694,HSPH1,524,3.12330,298,1.85161,35,-1.6334,37,-1.6271,1,-5.9069,31,-1.7926,79,-0.4026,23,-2.2495,21,-2.3564,34,-1.6422
ENSG00000073910,FRY,3,-3.5171,254,3.81136,30,-0.4065,20,-1.0711,11,-1.8789,31,-0.3609,0,-6.2190,8,-2.2526,43,0.16089,8,-2.2654
ENSG00000244754,N4BP2L2,3,-4.1804,33,-0.9666,58,-0.1096,31,-1.1649,128,1.20286,77,0.33904,121,1.09556,36,-0.8238,89,0.57065,77,0.34325
