Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000083454,P2RX5,6,-1.0968,9,-0.7054,3,-2.3174,1,-3.5608,5,-1.3523,3,-2.0765,31,1.37407,22,0.80329,30,1.53704
ENSG00000083457,ITGAE,58,0.54122,37,-0.2102,45,0.12952,28,-0.5920,29,-0.5408,35,-0.2461,46,0.14771,63,0.67905,39,-0.1055
ENSG00000074356,NCBP3,26,0.81354,13,-0.3360,13,-0.2562,26,0.81111,23,0.63977,17,0.16476,9,-0.8078,14,-0.0975,8,-1.0131
ENSG00000004660,CAMKK1,43,-1.3311,93,-0.1876,52,-1.0617,39,-1.4904,78,-0.4355,98,-0.0808,196,1.05460,50,-1.1161,198,1.25848
ENSG00000074755,ZZEF1,19,0.48995,10,-0.4453,10,-0.3978,6,-1.2221,17,0.39597,16,0.23023,20,0.64675,16,0.27327,12,-0.2177
ENSG00000167740,CYB5D2,18,-0.9491,25,-0.4634,25,-0.4352,27,-0.3189,48,0.59640,33,-0.0152,59,0.93870,39,0.24186,33,-0.0088
ENSG00000185722,ANKFY1,41,0.76693,17,-0.7016,23,-0.1560,24,-0.0641,38,0.61923,24,-0.0830,23,-0.1779,23,-0.1373,25,-0.0105
ENSG00000132388,UBE2G1,21,-1.0949,38,-0.2092,22,-1.0330,39,-0.1519,58,0.47617,44,0.04205,44,0.04360,35,-0.3248,67,0.82196
ENSG00000183018,SPNS2,23,-0.3141,24,-0.2894,27,-0.0676,22,-0.4298,9,-1.6658,18,-0.6695,36,0.36796,30,0.08034,50,1.05495
ENSG00000132382,MYBBP1A,39,0.19818,31,-0.1975,25,-0.4724,15,-1.1986,44,0.40737,39,0.19761,32,-0.1084,33,-0.0449,44,0.44739
ENSG00000141456,PELP1,27,-0.7202,42,-0.0334,43,0.02058,34,-0.3671,64,0.64320,54,0.38493,61,0.56819,47,0.14401,28,-0.6891
ENSG00000141480,ARRB2,47,-0.1815,56,0.11434,25,-1.1059,31,-0.8215,46,-0.2037,50,-0.0699,66,0.37343,77,0.62301,61,0.27662
ENSG00000161920,MED11,12,-0.1747,14,0.06732,9,-0.5503,11,-0.2730,22,0.81917,5,-1.3064,10,-0.5057,32,1.42310,9,-0.6597
ENSG00000142507,PSMB6,114,-0.5998,164,-0.0416,163,-0.0478,103,-0.7480,159,-0.0837,137,-0.3111,197,0.26198,225,0.47766,208,0.39405
ENSG00000141503,MINK1,67,-0.8438,112,-0.0485,70,-0.7644,65,-0.8763,95,-0.2953,87,-0.4367,145,0.37228,74,-0.6789,219,1.24858
ENSG00000108528,SLC25A11,85,-0.7200,102,-0.4854,109,-0.3422,72,-0.9811,121,-0.1774,162,0.28914,205,0.67571,214,0.74699,158,0.28337
ENSG00000108523,RNF167,59,-0.0104,46,-0.4381,45,-0.4409,45,-0.4322,48,-0.3505,73,0.31960,63,0.08109,85,0.56646,73,0.36779
ENSG00000108518,PFN1,415,1.31963,150,-0.3973,161,-0.2478,178,-0.0891,267,0.56153,161,-0.2459,166,-0.2001,175,-0.1141,126,-0.6874
ENSG00000091640,SPAG7,22,-1.4603,60,0.07052,45,-0.4094,51,-0.2148,63,0.12553,45,-0.4101,72,0.33640,89,0.69285,66,0.23023
ENSG00000108509,CAMTA2,48,-0.8249,107,0.50742,88,0.12427,45,-0.9080,60,-0.4754,107,0.44167,75,-0.1164,63,-0.3973,97,0.30953
ENSG00000129250,KIF1C,89,1.44988,20,-1.0283,50,0.45869,87,1.41569,89,1.45209,15,-1.3711,10,-2.0093,14,-1.5076,9,-2.2208
ENSG00000234327,AC012146.1,25,-0.0819,24,-0.1988,42,0.70609,26,-0.0235,24,-0.1714,6,-2.2405,39,0.60733,19,-0.5624,33,0.37528
ENSG00000029725,RABEP1,77,-0.4907,89,-0.3012,92,-0.2216,86,-0.3148,142,0.47375,172,0.79614,90,-0.2547,90,-0.2467,118,0.19165
ENSG00000129197,RPAIN,81,0.58157,39,-0.6149,50,-0.1917,42,-0.4600,30,-0.9784,46,-0.3332,70,0.33447,97,0.87740,64,0.22198
ENSG00000108561,C1QBP,110,-0.0222,102,-0.1543,76,-0.5827,68,-0.7519,92,-0.3025,98,-0.1968,138,0.34679,177,0.75133,131,0.28547
ENSG00000005100,DHX33,0,-6.1618,19,-0.1000,23,0.23967,6,-1.6442,34,0.89076,18,-0.1046,13,-0.6335,21,0.12792,32,0.87612
ENSG00000072849,DERL2,27,0.64896,15,-0.3721,11,-0.7186,20,0.15006,23,0.38334,21,0.20291,32,0.91258,10,-0.8607,13,-0.5531
ENSG00000091592,NLRP1,54,-0.4517,91,0.42692,39,-0.9397,51,-0.5361,85,0.27645,110,0.69631,52,-0.4933,59,-0.3002,79,0.15963
ENSG00000286190,AC055839.2,4,-2.0331,17,0.04605,20,0.30767,11,-0.6668,8,-1.0317,5,-1.6864,29,0.89272,33,1.10475,19,0.25661
ENSG00000179314,WSCD1,17,-0.4976,22,-0.1561,23,-0.0807,25,0.03500,20,-0.3031,19,-0.4068,28,0.20141,25,0.06583,33,0.54844
ENSG00000091622,PITPNM3,83,0.21860,102,0.63655,83,0.21591,54,-0.4478,33,-1.2107,72,0.00135,40,-0.8870,54,-0.4455,85,0.29755
ENSG00000129235,TXNDC17,75,0.30609,66,0.10786,68,0.15616,41,-0.6197,43,-0.5504,46,-0.4639,63,0.03941,83,0.46085,65,0.07529
ENSG00000108590,MED31,17,-1.2352,42,0.10782,31,-0.3684,28,-0.5003,20,-1.0219,25,-0.6722,60,0.68014,44,0.19584,61,0.81652
ENSG00000219200,RNASEK,567,0.13171,497,-0.0880,361,-0.5761,395,-0.4386,328,-0.7232,376,-0.5132,735,0.55204,770,0.62882,610,0.27913
ENSG00000258315,C17orf49,39,-0.7089,56,-0.1707,65,0.09173,68,0.15770,41,-0.6386,57,-0.1306,57,-0.1324,91,0.62760,74,0.33843
ENSG00000132535,DLG4,30,-1.8389,145,0.64488,124,0.30331,72,-0.5366,109,0.09339,142,0.53161,62,-0.7726,52,-1.0352,122,0.31084
ENSG00000072778,ACADVL,83,0.36216,72,0.13779,42,-0.6904,84,0.37318,69,0.06489,51,-0.4208,62,-0.1058,63,-0.0934,66,-0.0011
ENSG00000040633,PHF23,11,-1.2829,17,-0.7020,30,0.19777,27,0.06630,22,-0.3007,33,0.35545,29,0.17099,46,0.92944,28,0.10578
ENSG00000170296,GABARAP,590,0.71528,379,-0.0051,361,-0.0819,403,0.09486,377,-0.0113,240,-0.7133,435,0.21590,464,0.32026,276,-0.5462
ENSG00000175826,CTDNEP1,54,-0.2026,52,-0.2647,52,-0.2596,56,-0.1275,65,0.10194,77,0.35827,70,0.21508,72,0.26442,61,-0.0058
ENSG00000170291,ELP5,34,0.24735,34,0.28773,26,-0.1542,23,-0.3677,20,-0.5659,26,-0.1753,32,0.16022,42,0.59721,24,-0.3372
ENSG00000132507,EIF5A,150,0.17518,113,-0.3024,141,0.07482,108,-0.3473,103,-0.4201,156,0.23420,124,-0.1331,152,0.19403,160,0.31609
ENSG00000132522,GPS2,20,-1.2668,52,0.23842,58,0.37735,60,0.42231,50,0.14443,55,0.30504,45,-0.0100,33,-0.5133,39,-0.2881
ENSG00000215041,NEURL4,8,-1.3939,24,0.20464,20,-0.1127,21,-0.0741,16,-0.4206,28,0.42390,28,0.37709,33,0.65697,18,-0.3425
ENSG00000205544,TMEM256,163,0.99033,108,0.35023,87,-0.0295,110,0.34406,71,-0.3557,44,-1.0716,88,-0.0227,73,-0.3044,63,-0.5824
ENSG00000169992,NLGN2,65,-0.4036,74,-0.2270,46,-0.9399,52,-0.7459,45,-0.9620,101,0.28437,97,0.22351,111,0.43813,132,0.82925
ENSG00000174282,ZBTB4,57,-0.2322,66,-0.0160,77,0.23035,52,-0.3749,96,0.59862,57,-0.2521,61,-0.1269,64,-0.0686,68,0.02939
ENSG00000181222,POLR2A,37,-1.1196,76,-0.0228,64,-0.2717,48,-0.7260,137,0.94636,104,0.49542,116,0.67487,53,-0.5816,66,-0.2482
ENSG00000239697,TNFSF12,56,0.61148,44,0.25536,36,-0.1231,37,-0.0757,37,-0.0556,59,0.67421,34,-0.2105,36,-0.0879,20,-1.0630
ENSG00000161955,TNFSF13,25,0.66517,18,0.12851,44,1.63589,34,1.17764,9,-0.9591,8,-1.1725,6,-1.5156,4,-1.9402,8,-1.0732
ENSG00000161960,EIF4A1,241,0.15497,162,-0.5120,168,-0.4180,150,-0.5866,194,-0.1907,230,0.07687,292,0.46116,241,0.15372,284,0.47395
ENSG00000129255,MPDU1,41,0.44579,21,-0.6410,28,-0.1927,24,-0.3970,34,0.11295,28,-0.1809,40,0.38740,54,0.87531,27,-0.2764
ENSG00000129194,SOX15,7,-0.9405,16,0.34345,7,-0.8673,20,0.58639,8,-0.7712,16,0.23073,10,-0.4922,18,0.49503,15,0.14960
ENSG00000129245,FXR2,48,-0.6475,62,-0.2744,46,-0.7057,37,-1.0379,66,-0.1627,136,1.01291,83,0.20265,92,0.36799,86,0.28564
ENSG00000141504,SAT2,157,0.92334,115,0.45207,85,-0.0821,82,-0.1276,55,-0.7441,50,-0.8963,86,-0.0654,93,0.06934,72,-0.3579
ENSG00000129244,ATP1B2,454,1.09189,213,-0.1699,413,0.93124,338,0.59197,156,-0.6333,276,0.25878,111,-1.1508,172,-0.4835,117,-1.1513
ENSG00000108947,EFNB3,33,-1.6134,84,-0.2281,68,-0.5413,40,-1.3486,64,-0.6305,145,0.66361,155,0.78071,115,0.29575,134,0.61144
ENSG00000183011,NAA38,488,0.31527,463,0.25805,588,0.62119,417,0.06451,194,-1.1188,198,-1.0882,306,-0.4230,506,0.37464,393,-0.0344
ENSG00000170004,CHD3,78,0.12860,73,0.01309,71,-0.0245,64,-0.1755,100,0.52346,114,0.73561,67,-0.1212,66,-0.1275,44,-0.8324
ENSG00000170043,TRAPPC1,122,0.05451,127,0.13558,121,0.04411,88,-0.4470,80,-0.5906,135,0.21671,133,0.20093,149,0.38178,105,-0.1889
ENSG00000179094,PER1,34,0.34467,30,0.16350,16,-0.8509,20,-0.5128,27,-0.0135,34,0.34604,26,-0.1052,23,-0.3037,31,0.23312
ENSG00000220205,VAMP2,472,-0.7132,866,0.26534,681,-0.1461,380,-1.0451,950,0.38516,969,0.41769,940,0.36898,908,0.31202,594,-0.3962
ENSG00000179029,TMEM107,43,1.32095,17,-0.2512,8,-1.2386,7,-1.4461,11,-0.8706,9,-1.1541,27,0.55645,24,0.33483,25,0.44019
ENSG00000196544,BORCS6,1,-3.6844,12,0.04351,11,-0.0908,8,-0.4944,12,-0.0041,18,0.68662,17,0.57948,15,0.36714,12,-0.0151
ENSG00000108961,RANGRF,35,0.19886,34,0.16571,14,-1.1883,21,-0.5887,16,-1.0006,14,-1.1805,28,-0.1264,61,1.10808,41,0.52283
ENSG00000161970,RPL26,2070,1.17042,852,-0.3187,1606,0.73298,1747,0.87561,1272,0.34854,588,-0.8595,571,-0.9056,775,-0.4371,466,-1.2984
ENSG00000166579,NDEL1,50,-0.2930,50,-0.3191,31,-1.0367,24,-1.4148,40,-0.6288,75,0.35358,80,0.45577,75,0.34039,95,0.83371
ENSG00000133026,MYH10,80,-0.4349,82,-0.4376,52,-1.0882,45,-1.3198,123,0.22713,152,0.57562,140,0.43773,103,-0.0440,155,0.69478
ENSG00000170310,STX8,62,0.77199,27,-0.5916,54,0.53930,49,0.38477,49,0.38972,34,-0.1980,35,-0.1451,21,-0.9095,32,-0.2904
ENSG00000007237,GAS7,92,-1.3286,222,0.02196,157,-0.5290,106,-1.1167,248,0.19289,370,0.85442,317,0.59328,150,-0.5911,266,0.34132
ENSG00000133028,SCO1,18,-0.1882,20,-0.0457,11,-0.8600,15,-0.4661,39,1.09085,12,-0.7446,33,0.81112,22,0.10914,16,-0.4027
ENSG00000065559,MAP2K4,31,-2.1058,113,-0.2021,62,-1.0888,38,-1.8341,93,-0.4785,196,0.71309,251,1.13035,151,0.28138,172,0.56524
ENSG00000006740,ARHGAP44,11,-2.2569,43,-0.2964,18,-1.5989,18,-1.5724,50,-0.0379,112,1.30220,59,0.23333,72,0.54273,69,0.52962
ENSG00000006744,ELAC2,19,-0.4775,24,-0.1490,28,0.12695,23,-0.2203,22,-0.2930,27,0.05805,31,0.28331,33,0.34546,29,0.14784
ENSG00000109099,PMP22,139,1.01925,24,-1.8063,101,0.48344,162,1.29108,293,2.46194,11,-2.7775,16,-2.2789,14,-2.4380,18,-2.2527
ENSG00000214941,ZSWIM7,47,0.13024,50,0.25757,47,0.14360,47,0.13341,49,0.20469,42,-0.0340,46,0.10187,42,-0.0333,27,-0.7758
ENSG00000011295,TTC19,45,-0.4727,47,-0.4636,37,-0.7996,39,-0.7129,54,-0.1988,99,0.76290,116,1.03495,77,0.36040,59,-0.0858
ENSG00000141027,NCOR1,67,-0.9157,97,-0.3771,64,-0.9823,123,0.02069,409,2.14160,173,0.57147,82,-0.6022,71,-0.8231,75,-0.8106
ENSG00000166582,CENPV,10,-1.8478,38,0.17000,48,0.53419,28,-0.3101,41,0.28012,28,-0.3296,40,0.21929,43,0.34957,33,-0.0917
ENSG00000170315,UBB,1369,-0.2041,1330,-0.2743,1737,0.17399,1260,-0.3333,1683,0.12348,1408,-0.1591,1713,0.15112,1973,0.38009,1666,0.11951
ENSG00000175061,SNHG29,259,0.68281,147,-0.2503,229,0.47981,259,0.68839,212,0.35822,103,-0.7809,102,-0.7820,152,-0.1790,129,-0.4688
ENSG00000181350,LRRC75A,11,-0.8387,25,0.50178,21,0.17203,20,0.07911,22,0.25204,16,-0.2325,12,-0.6730,11,-0.7777,22,0.27505
ENSG00000133030,MPRIP,137,-0.0148,149,0.13297,88,-0.6997,107,-0.4030,107,-0.3950,207,0.65871,158,0.21279,117,-0.2606,150,0.14987
ENSG00000179598,PLD6,7,-0.7593,5,-1.2823,14,0.22593,4,-1.3903,19,0.73268,10,-0.2821,25,1.21869,12,0.03888,14,0.33227
ENSG00000154803,FLCN,11,-0.7600,14,-0.3894,12,-0.5840,10,-0.8202,35,1.10998,28,0.69958,19,0.09431,8,-1.2601,23,0.42092
ENSG00000141030,COPS3,27,-1.0102,35,-0.6842,25,-1.1288,31,-0.8293,53,0.02141,95,0.97437,91,0.90117,63,0.29630,61,0.26803
ENSG00000205309,NT5M,9,-0.5936,8,-0.7678,13,-0.0404,18,0.54183,8,-0.7130,16,0.35899,10,-0.3922,30,1.37610,11,-0.2367
ENSG00000141026,MED9,13,-0.6426,29,0.69553,21,0.14448,11,-0.8590,10,-1.0240,11,-0.7991,24,0.32195,21,0.11541,23,0.28706
ENSG00000108551,RASD1,123,0.26698,62,-0.8644,39,-1.4900,34,-1.6791,31,-1.8485,55,-0.9699,213,1.18801,82,-0.3629,221,1.49943
ENSG00000133027,PEMT,21,-0.4221,21,-0.4589,32,0.22822,25,-0.1314,11,-1.3150,37,0.49396,31,0.19125,49,0.93071,27,-0.0352
ENSG00000108557,RAI1,34,-0.6307,34,-0.6519,27,-0.9403,23,-1.1912,36,-0.5288,117,1.40807,71,0.53699,45,-0.1721,67,0.51626
ENSG00000072310,SREBF1,32,-0.6750,35,-0.6249,100,1.14298,106,1.23793,116,1.40403,27,-0.9326,18,-1.5046,24,-1.1328,29,-0.8960
ENSG00000175662,TOM1L2,97,0.07262,86,-0.1386,103,0.16341,74,-0.3432,103,0.16403,119,0.40408,98,0.09277,111,0.28408,72,-0.4421
ENSG00000108591,DRG2,27,0.21551,19,-0.4101,14,-0.7489,17,-0.5009,32,0.46491,10,-1.3102,42,0.94089,17,-0.4924,32,0.53109
ENSG00000091542,ALKBH5,33,-1.1786,79,0.17995,70,-0.0366,62,-0.2190,97,0.49356,62,-0.2271,99,0.52360,79,0.16927,62,-0.2251
ENSG00000177731,FLII,32,0.05114,32,0.04026,32,0.03156,12,-1.4823,30,-0.0912,21,-0.6169,33,0.06182,55,0.92476,33,0.09418
ENSG00000177427,MIEF2,7,-0.9180,8,-0.8610,13,-0.0355,9,-0.5658,10,-0.3566,8,-0.7645,18,0.47327,15,0.21730,25,1.17734
ENSG00000176994,SMCR8,9,-0.6046,14,0.12358,2,-2.5207,5,-1.4806,20,0.64017,28,1.21510,16,0.32263,14,0.08614,12,-0.2086
ENSG00000141127,PRPSAP2,38,0.74647,20,-0.3495,22,-0.1614,21,-0.1955,33,0.48063,13,-0.9804,33,0.48098,26,0.14419,20,-0.3015
ENSG00000262202,AC007952.4,99,3.00855,12,-0.8403,26,0.40475,36,0.98561,7,-1.4494,4,-2.3970,3,-2.7211,4,-2.1639,7,-1.5450
ENSG00000072134,EPN2,22,-1.6405,60,-0.1523,56,-0.2552,63,-0.0563,101,0.69887,79,0.29048,73,0.16095,53,-0.3255,77,0.29432
ENSG00000108641,B9D1,19,-1.1646,36,-0.1823,25,-0.7549,25,-0.7316,10,-2.0711,22,-0.9295,46,0.20009,35,-0.2176,95,1.73641
ENSG00000128482,RNF112,16,-0.7919,30,0.23008,21,-0.3486,9,-1.5647,34,0.38869,22,-0.2852,51,1.06064,19,-0.4804,29,0.18841
ENSG00000072210,ALDH3A2,45,0.22593,29,-0.5120,46,0.26139,18,-1.1526,36,-0.1207,35,-0.1839,35,-0.1625,51,0.43385,53,0.54030
ENSG00000083290,ULK2,29,-0.3453,34,-0.1627,28,-0.4040,48,0.42777,50,0.48996,28,-0.4472,25,-0.6044,48,0.43539,41,0.17218
ENSG00000108599,AKAP10,12,-0.7570,14,-0.5310,17,-0.2546,19,-0.0954,26,0.41276,25,0.37926,28,0.56932,26,0.46003,18,-0.1672
ENSG00000128487,SPECC1,59,0.50137,25,-0.9037,47,0.12302,56,0.41712,56,0.40812,34,-0.3862,23,-0.9877,42,-0.0534,55,0.42425
ENSG00000124422,USP22,173,-0.9080,271,-0.2397,166,-0.9716,170,-0.9337,321,0.04831,581,1.03025,331,0.09790,370,0.27767,385,0.38267
ENSG00000109016,DHRS7B,20,0.19330,14,-0.3157,10,-0.7772,6,-1.6121,7,-1.3076,24,0.49880,26,0.64222,32,0.99590,19,0.12603
ENSG00000178307,TMEM11,21,0.13564,21,0.20918,16,-0.2719,12,-0.7064,13,-0.5719,18,-0.1273,18,-0.1244,26,0.47854,22,0.25123
ENSG00000212719,LINC02693,18,-1.2305,55,0.53466,37,-0.1665,23,-0.9030,30,-0.4896,29,-0.5144,62,0.67956,48,0.25125,46,0.22963
ENSG00000256618,MTRNR2L1,153,-0.6722,271,0.24663,546,1.41489,444,1.04697,176,-0.4576,121,-1.0294,61,-2.0347,167,-0.5392,191,-0.3579
ENSG00000109046,WSB1,122,1.70556,19,-1.3735,34,-0.4263,60,0.47515,119,1.65115,32,-0.5190,26,-0.8438,26,-0.8570,18,-1.4665
ENSG00000141068,KSR1,16,0.29908,11,-0.2920,11,-0.2473,9,-0.5314,26,1.10580,24,0.93249,16,0.34853,10,-0.3666,5,-1.5154
ENSG00000232859,LYRM9,59,-0.6545,120,0.51530,72,-0.3546,40,-1.2381,81,-0.1793,104,0.21416,108,0.28089,78,-0.2296,107,0.29305
ENSG00000087095,NLK,46,-1.2940,126,0.28262,76,-0.5413,33,-1.7625,40,-1.4841,59,-0.9234,151,0.54853,94,-0.2029,215,1.35844
ENSG00000109084,TMEM97,21,0.31967,15,-0.2552,10,-0.8438,9,-0.8770,10,-0.7805,27,0.71856,28,0.81107,12,-0.5658,21,0.33394
ENSG00000109083,IFT20,42,0.69408,18,-0.7000,15,-0.8709,21,-0.3841,32,0.25881,44,0.77069,18,-0.6547,29,0.07710,32,0.25537
ENSG00000109079,TNFAIP1,25,-0.1269,20,-0.5442,20,-0.5218,23,-0.2848,17,-0.7802,36,0.40143,34,0.32504,39,0.53150,36,0.45577
ENSG00000004142,POLDIP2,56,-0.1343,50,-0.3346,54,-0.1982,39,-0.6923,49,-0.3548,92,0.65222,71,0.23662,77,0.37141,67,0.16940
ENSG00000244045,TMEM199,27,0.42779,17,-0.3103,24,0.23266,15,-0.4894,24,0.21493,13,-0.6941,21,-0.0216,24,0.24565,23,0.16939
ENSG00000004139,SARM1,9,-0.5970,15,0.23533,13,-0.0114,16,0.30690,14,0.01667,17,0.31492,14,0.07209,8,-0.7281,13,-0.0597
ENSG00000109103,UNC119,35,-0.3715,35,-0.3910,32,-0.4933,21,-1.1281,42,-0.0807,58,0.43362,39,-0.2091,103,1.40114,44,-0.0241
ENSG00000087111,PIGS,31,-0.2227,33,-0.1015,26,-0.4477,24,-0.5917,27,-0.4134,26,-0.4501,39,0.15041,37,0.08393,56,0.84420
ENSG00000109107,ALDOC,563,-0.1679,615,-0.0315,860,0.51419,873,0.53797,447,-0.5267,668,0.10520,362,-0.8502,1098,0.92333,392,-0.7895
ENSG00000007202,KIAA0100,35,-0.3304,55,0.40252,51,0.24270,27,-0.7500,58,0.45105,31,-0.5143,51,0.23570,43,-0.0323,38,-0.2521
ENSG00000132581,SDF2,33,0.24746,17,-0.8861,24,-0.2819,21,-0.4569,38,0.44597,21,-0.5042,39,0.47524,54,1.05005,26,-0.1871
ENSG00000109111,SUPT6H,42,-0.0003,45,0.13168,29,-0.5546,36,-0.2167,43,0.04857,45,0.13007,48,0.22871,28,-0.6079,48,0.27157
ENSG00000109113,RAB34,48,1.97209,11,-0.5008,25,0.81679,24,0.73842,11,-0.5406,12,-0.3070,2,-2.6188,7,-1.2187,8,-1.1087
ENSG00000198242,RPL23A,2020,1.36194,739,-0.3367,1340,0.64968,1592,0.94183,929,0.05378,457,-1.0419,352,-1.4332,579,-0.6820,565,-0.7824
ENSG00000173065,FAM222B,33,1.15601,9,-1.0272,15,-0.1258,7,-1.3133,13,-0.3999,30,0.95394,17,0.06609,11,-0.5727,19,0.22628
ENSG00000132591,ERAL1,21,-0.1978,18,-0.5418,28,0.20004,19,-0.4138,15,-0.7485,15,-0.6937,41,0.82562,46,1.04591,24,-0.0330
ENSG00000132589,FLOT2,45,-1.0951,91,-0.0095,61,-0.6285,47,-1.0275,82,-0.1687,126,0.52143,129,0.55434,73,-0.3423,130,0.65016
ENSG00000063015,SEZ6,32,-1.2422,49,-0.6584,19,-1.9902,27,-1.5029,141,1.08408,157,1.28298,70,-0.0601,43,-0.7968,106,0.69676
ENSG00000108256,NUFIP2,53,0.12154,36,-0.5326,37,-0.4306,42,-0.2656,73,0.63398,68,0.50057,55,0.17646,64,0.40852,40,-0.3799
ENSG00000160551,TAOK1,86,-0.2261,96,-0.0538,81,-0.3052,82,-0.3033,126,0.39074,122,0.32939,90,-0.1544,71,-0.5265,120,0.34549
ENSG00000167543,TP53I13,10,-0.3347,10,-0.3367,24,1.06686,20,0.78569,16,0.42215,8,-0.6858,5,-1.1666,11,-0.1337,10,-0.2901
ENSG00000108262,GIT1,86,-0.7682,161,0.22352,117,-0.3054,114,-0.3494,100,-0.5408,160,0.19442,155,0.14094,146,0.04667,180,0.43461
ENSG00000198720,ANKRD13B,10,-1.1012,18,-0.3218,13,-0.7153,20,-0.1363,25,0.25183,16,-0.4394,39,0.97427,10,-1.1628,34,0.81935
ENSG00000167549,CORO6,10,-0.7578,11,-0.6303,7,-1.2325,8,-1.1285,11,-0.6445,20,0.34376,34,1.18991,23,0.56872,22,0.55719
ENSG00000141298,SSH2,13,-0.7723,20,-0.1527,18,-0.2612,25,0.23880,33,0.64872,23,0.09070,29,0.43019,4,-2.2730,27,0.38368
ENSG00000126653,NSRP1,45,0.41155,27,-0.4526,24,-0.6074,48,0.48791,93,1.64816,48,0.49477,16,-1.1567,25,-0.4934,16,-1.2229
ENSG00000108578,BLMH,21,0.57144,17,0.32732,5,-1.5066,5,-1.5869,5,-1.4835,30,1.19768,22,0.67158,12,-0.2975,12,-0.3028
ENSG00000108582,CPD,26,-0.6313,17,-1.3894,30,-0.4274,18,-1.1617,69,0.88948,60,0.66857,77,1.08373,34,-0.2298,44,0.19028
ENSG00000108587,GOSR1,8,-1.1375,10,-0.8574,12,-0.5317,21,0.38423,12,-0.4966,16,-0.0425,18,0.17632,21,0.39888,27,0.90902
ENSG00000196712,NF1,92,0.44810,53,-0.4576,37,-0.9632,39,-0.9026,90,0.40385,122,0.91732,58,-0.3029,78,0.17965,73,0.06566
ENSG00000126861,OMG,34,-1.6719,61,-0.8861,115,0.16030,96,-0.1281,258,1.53946,98,-0.0910,150,0.58771,79,-0.4194,95,-0.1523
ENSG00000126860,EVI2A,28,-0.8739,5,-3.4514,51,0.03673,96,1.08698,327,3.86205,15,-1.7497,5,-3.3051,12,-2.0816,1,-5.2986
ENSG00000131242,RAB11FIP4,53,-1.2687,123,0.01322,82,-0.6106,85,-0.5561,123,0.01371,176,0.59139,104,-0.2503,127,0.07209,172,0.63461
ENSG00000172301,COPRS,154,-0.3681,211,0.14722,134,-0.5767,114,-0.8259,244,0.36550,376,1.08963,225,0.22968,201,0.05455,134,-0.6278
ENSG00000108651,UTP6,20,0.47273,5,-1.5739,10,-0.5949,12,-0.3818,20,0.42566,25,0.79619,18,0.29284,19,0.33390,16,0.05793
ENSG00000178691,SUZ12,24,0.09718,13,-0.8665,28,0.32761,27,0.23711,36,0.71670,9,-1.3511,22,-0.0932,25,0.14026,27,0.29255
ENSG00000126858,RHOT1,39,-0.4827,39,-0.5016,23,-1.2278,17,-1.6629,33,-0.7189,41,-0.3970,92,0.90685,83,0.74222,86,0.92648
ENSG00000108666,C17orf75,37,1.19885,9,-1.1553,12,-0.5706,9,-1.0892,23,0.40303,21,0.28831,15,-0.2189,20,0.17226,21,0.24626
ENSG00000010244,ZNF207,52,-0.2106,48,-0.3620,63,0.10332,62,0.07070,88,0.64630,57,-0.0514,61,0.05668,66,0.16203,53,-0.1922
ENSG00000108671,PSMD11,37,-0.4482,30,-0.8117,27,-0.9221,24,-1.0794,66,0.47924,72,0.61027,68,0.51524,61,0.33895,63,0.44222
ENSG00000176749,CDK5R1,71,-1.7489,212,-0.1064,103,-1.2075,46,-2.3939,149,-0.6480,312,0.52245,431,1.06977,220,-0.0395,363,0.89278
ENSG00000006042,TMEM98,28,0.73690,5,-2.0824,23,0.43540,28,0.70515,72,2.49642,10,-0.8390,4,-2.1546,12,-0.5587,4,-2.1153
ENSG00000108684,ASIC2,21,-0.1690,13,-0.9511,12,-0.9763,8,-1.5979,78,2.05093,38,0.73339,6,-1.9656,50,1.23797,11,-1.2855
ENSG00000198783,ZNF830,11,-0.2607,10,-0.3707,6,-1.1871,8,-0.6930,21,0.74124,22,0.88226,13,0.05580,8,-0.7693,16,0.40671
ENSG00000185379,RAD51D,8,-0.8132,12,-0.1314,14,0.05611,10,-0.4663,12,-0.1010,33,1.51291,11,-0.2760,12,-0.1101,11,-0.3616
ENSG00000073536,NLE1,17,0.47045,11,-0.2181,12,-0.0537,18,0.52309,7,-0.8087,8,-0.6836,17,0.44944,13,-0.0229,13,0.00203
ENSG00000006125,AP2B1,113,-0.8829,136,-0.6450,123,-0.7465,87,-1.2769,202,0.01662,414,1.21235,250,0.35776,185,-0.1187,275,0.58765
ENSG00000270647,TAF15,34,-0.4741,41,-0.1952,28,-0.7554,30,-0.6495,72,0.73228,68,0.62308,34,-0.4845,45,-0.0431,57,0.37202
ENSG00000270885,RASL10B,13,-1.0032,47,1.26638,37,0.65159,10,-1.2648,18,-0.4988,34,0.50542,16,-0.6604,24,-0.0126,12,-1.1977
ENSG00000271447,MMP28,28,0.50107,18,-0.1967,36,0.91223,44,1.24576,17,-0.2637,16,-0.3736,4,-2.3945,8,-1.4305,18,-0.2162
