Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000070761,CFAP20,35,-0.8570,24,-1.4184,40,-0.6383,63,0.05989,85,0.63379,52,-0.2467,78,0.38705,84,0.51454,63,0.04581
ENSG00000070770,CSNK2A2,36,0.56575,18,-0.5518,12,-1.1538,29,0.21032,32,0.42676,24,-0.1122,24,-0.0565,26,0.02204,21,-0.2733
ENSG00000103021,CCDC113,8,-0.6718,11,-0.2725,7,-0.8773,12,-0.0478,18,0.60072,6,-1.0132,11,-0.2546,15,0.30613,21,0.81397
ENSG00000103034,NDRG4,395,-0.5722,292,-1.0340,448,-0.3740,896,0.75320,730,0.46850,320,-0.8955,774,0.50593,421,-0.4722,673,0.27473
ENSG00000125107,CNOT1,65,0.89953,23,-0.7634,18,-1.0995,33,-0.2118,45,0.32580,40,0.07205,48,0.37424,29,-0.4157,32,-0.2749
ENSG00000103042,SLC38A7,15,-0.2722,9,-1.0308,10,-0.9032,20,0.14034,39,1.56063,11,-0.8197,17,-0.1149,12,-0.6299,10,-0.9252
ENSG00000125166,GOT2,110,0.02532,40,-1.5159,88,-0.3168,96,-0.1894,142,0.51220,107,-0.0161,138,0.39977,102,-0.0990,115,0.10368
ENSG00000150394,CDH8,76,-0.0873,53,-0.6288,38,-1.1365,113,0.57075,136,1.04986,35,-1.2732,53,-0.6370,66,-0.3082,91,0.21851
ENSG00000140937,CDH11,30,0.76798,15,-0.3026,7,-1.3927,40,1.25370,21,0.23205,19,0.00988,11,-0.8293,9,-1.0527,13,-0.5417
ENSG00000166548,TK2,43,0.09344,36,-0.1672,23,-0.8719,41,0.03278,53,0.52201,40,-0.0186,43,0.10423,34,-0.2905,37,-0.1381
ENSG00000217555,CKLF,20,0.46958,12,-0.3303,11,-0.4042,9,-0.7374,12,-0.3110,16,0.14289,20,0.47250,20,0.42483,16,0.08085
ENSG00000183723,CMTM4,71,0.09185,44,-0.6608,71,0.07988,73,0.12987,89,0.51816,71,0.09406,54,-0.3608,61,-0.1654,51,-0.4435
ENSG00000135720,DYNC1LI2,180,0.67223,146,0.32554,65,-0.9419,116,-0.0445,118,-0.0318,80,-0.6396,114,-0.0733,85,-0.5396,175,0.61981
ENSG00000159593,NAE1,32,-0.3112,29,-0.4725,31,-0.3852,45,0.21200,53,0.54924,30,-0.4344,43,0.14062,27,-0.5896,51,0.42164
ENSG00000172840,PDP2,24,0.75577,9,-0.7290,12,-0.4190,14,-0.0986,18,0.25226,16,0.07466,19,0.38642,10,-0.5901,12,-0.3792
ENSG00000166592,RRAD,12,-1.6543,6,-2.6271,11,-1.7441,5,-2.8950,41,0.28006,220,3.84003,3,-3.4841,9,-2.0485,6,-2.5609
ENSG00000166595,CIAO2B,127,0.14815,89,-0.4039,105,-0.1490,71,-0.7563,136,0.29487,101,-0.2178,134,0.24184,153,0.46197,103,-0.1799
ENSG00000172831,CES2,17,-0.6731,33,0.30143,29,0.12870,51,1.04782,24,-0.1991,22,-0.3040,26,-0.0842,26,-0.0522,18,-0.6469
ENSG00000172824,CES4A,14,-0.1931,7,-1.1616,11,-0.6475,23,0.55794,25,0.82653,11,-0.6699,12,-0.4673,14,-0.2087,20,0.33265
ENSG00000067955,CBFB,50,1.52049,20,-0.0468,8,-1.4233,22,0.12446,18,-0.2319,10,-1.1391,19,-0.1586,22,0.11483,19,-0.1348
ENSG00000125149,C16orf70,22,-0.6566,9,-1.9457,18,-0.9482,31,-0.1649,52,0.80543,45,0.46769,19,-0.8607,38,0.18752,53,0.71517
ENSG00000140939,NOL3,15,-0.3605,23,0.23284,14,-0.5253,32,0.77922,20,0.07433,12,-0.7396,29,0.62295,12,-0.6919,18,-0.1362
ENSG00000196123,KIAA0895L,40,0.74409,12,-1.1486,20,-0.3395,32,0.34827,31,0.34116,22,-0.2036,19,-0.4331,18,-0.5255,29,0.21913
ENSG00000205250,E2F4,29,0.14686,9,-1.5604,12,-1.1624,20,-0.4609,40,0.74438,27,-0.0042,33,0.34608,31,0.20192,27,0.00271
ENSG00000168701,TMEM208,68,0.09291,39,-0.7642,51,-0.3740,50,-0.4030,75,0.27778,62,-0.0524,85,0.45214,64,-0.0091,74,0.23182
ENSG00000159713,TPPP3,76,0.85635,73,0.78518,2,-4.1775,154,2.19013,19,-1.4112,0,-6.1194,25,-0.9212,15,-1.6880,70,0.70099
ENSG00000159720,ATP6V0D1,213,-0.4233,118,-1.3228,175,-0.7310,332,0.27855,429,0.82803,225,-0.3409,337,0.30631,193,-0.5805,339,0.31512
ENSG00000276075,AC027682.6,12,0.08907,8,-0.5191,8,-0.6061,13,0.25461,13,0.25336,10,-0.2345,13,0.20676,8,-0.5203,16,0.50071
ENSG00000039523,RIPOR1,72,0.48170,38,-0.5045,47,-0.1985,68,0.39444,60,0.21810,48,-0.1483,41,-0.4219,48,-0.1535,50,-0.1068
ENSG00000102974,CTCF,32,0.32399,23,-0.1680,22,-0.2671,28,0.11614,33,0.45441,32,0.32593,18,-0.5174,21,-0.3428,17,-0.6550
ENSG00000159753,CARMIL2,31,-0.5130,23,-0.9367,32,-0.4506,42,-0.0250,57,0.54873,58,0.51119,35,-0.3119,50,0.26558,40,-0.0854
ENSG00000102977,ACD,19,-0.1629,13,-0.7209,23,0.15834,24,0.21979,27,0.50631,15,-0.4676,18,-0.1812,18,-0.1807,22,0.10475
ENSG00000102981,PARD6A,27,-0.0376,16,-0.8510,27,-0.0525,13,-1.1473,40,0.67536,40,0.56863,25,-0.1600,27,-0.0340,24,-0.2654
ENSG00000141098,GFOD2,16,-0.6079,14,-0.7769,16,-0.6239,24,-0.0075,34,0.64319,27,0.19119,33,0.51659,21,-0.2153,21,-0.2307
ENSG00000102901,CENPT,38,0.80047,11,-1.1158,12,-0.9543,17,-0.4654,42,1.15084,8,-1.5122,29,0.35905,16,-0.5533,16,-0.5439
ENSG00000168286,THAP11,29,-0.1611,17,-0.9874,22,-0.5852,40,0.39015,42,0.50579,31,-0.0296,45,0.56710,34,0.08795,17,-0.9787
ENSG00000102898,NUTF2,114,0.07740,77,-0.5482,74,-0.6126,122,0.18141,132,0.35349,97,-0.1806,114,0.07771,91,-0.2868,136,0.36262
ENSG00000038358,EDC4,39,0.18802,23,-0.6658,25,-0.5508,49,0.53984,30,-0.2796,30,-0.2413,44,0.37981,33,-0.0878,47,0.48975
ENSG00000205220,PSMB10,62,-0.2713,86,0.26171,73,-0.0133,69,-0.1105,56,-0.4603,93,0.37700,93,0.37336,68,-0.1339,79,0.12444
ENSG00000103066,PLA2G15,13,-0.4253,10,-0.8014,12,-0.6207,14,-0.3765,29,0.93663,11,-0.7527,19,0.08053,19,0.09822,21,0.30196
ENSG00000132600,PRMT7,15,-0.1921,12,-0.4734,13,-0.4287,21,0.35810,22,0.52365,18,0.10154,20,0.31006,12,-0.4624,11,-0.5670
ENSG00000103056,SMPD3,9,-0.9298,6,-1.5794,13,-0.3829,22,0.40605,28,0.98312,21,0.38615,9,-0.9867,12,-0.5454,20,0.30661
ENSG00000184939,ZFP90,25,-0.2032,17,-0.8049,21,-0.4548,35,0.34436,28,0.01789,23,-0.3424,29,0.02627,29,0.01964,48,0.86311
ENSG00000141076,UTP4,16,-0.8518,19,-0.5676,34,0.31427,24,-0.2046,39,0.63483,26,-0.1027,25,-0.1804,29,0.07147,26,-0.0703
ENSG00000168807,SNTB2,20,-0.1525,18,-0.3367,19,-0.2811,24,0.13697,29,0.50500,31,0.55334,13,-0.8712,21,-0.0943,18,-0.3148
ENSG00000132612,VPS4A,94,-0.0674,54,-0.9313,85,-0.2281,92,-0.1015,124,0.43499,102,0.06687,125,0.39750,76,-0.4076,105,0.10561
ENSG00000132604,TERF2,38,-0.2281,34,-0.4075,31,-0.5531,55,0.36048,53,0.35641,37,-0.2889,52,0.27652,43,-0.0195,43,-0.0389
ENSG00000103018,CYB5B,73,-0.0098,63,-0.2548,73,-0.0084,78,0.09380,76,0.04524,54,-0.4997,76,0.05508,87,0.25607,82,0.17396
ENSG00000102908,NFAT5,19,0.97220,13,0.30835,4,-1.3450,23,1.26158,5,-1.1216,9,-0.2208,11,0.03072,8,-0.3442,8,-0.4482
ENSG00000181019,NQO1,41,0.15224,58,0.72992,68,0.99602,39,0.07642,17,-1.2671,30,-0.3329,52,0.54644,25,-0.6237,24,-0.6489
ENSG00000141101,NOB1,9,-0.4475,11,-0.2004,12,0.00660,12,-0.1017,19,0.84341,13,0.03486,9,-0.4391,10,-0.2975,9,-0.5240
ENSG00000198373,WWP2,26,0.18919,25,0.15288,10,-1.2039,22,-0.0820,24,0.09111,20,-0.1986,24,0.04441,13,-0.8927,42,0.97019
ENSG00000090857,PDPR,20,0.28875,19,0.17415,15,-0.1582,16,-0.0599,18,0.10669,16,-0.0569,22,0.46082,11,-0.6065,12,-0.4973
ENSG00000223496,EXOSC6,84,-0.2767,109,0.13905,63,-0.7199,190,1.07942,95,-0.0938,82,-0.3090,96,-0.0518,89,-0.1865,95,-0.0691
ENSG00000090861,AARS,92,-0.3502,61,-0.9695,73,-0.6922,151,0.44842,140,0.37535,88,-0.4111,130,0.20757,167,0.61960,101,-0.1926
ENSG00000168872,DDX19A,26,0.19675,11,-1.0829,19,-0.3006,27,0.27477,32,0.61119,31,0.49341,24,0.03851,11,-1.1374,17,-0.4788
ENSG00000157350,ST3GAL2,26,0.60139,13,-0.5236,14,-0.3991,16,-0.1490,18,0.01291,27,0.69172,24,0.45441,10,-0.8480,12,-0.5323
ENSG00000103051,COG4,28,0.35926,22,-0.0307,18,-0.3056,19,-0.2617,21,-0.1288,26,0.23226,26,0.26466,20,-0.1360,22,-0.0206
ENSG00000189091,SF3B3,41,-0.1148,29,-0.6627,30,-0.5993,40,-0.1582,70,0.88779,54,0.31074,45,0.02181,30,-0.6101,33,-0.4369
ENSG00000157368,IL34,24,-0.4362,14,-1.2927,23,-0.4875,15,-1.1465,60,1.26837,37,0.25393,22,-0.5365,39,0.30950,24,-0.4657
ENSG00000132613,MTSS2,90,0.29617,122,0.79824,100,0.45925,77,0.04981,50,-0.7058,57,-0.4294,71,-0.0812,57,-0.4346,77,0.03523
ENSG00000103043,VAC14,42,0.58407,16,-0.9205,24,-0.2991,32,0.16846,33,0.20255,18,-0.7206,26,-0.1544,32,0.16295,35,0.29479
ENSG00000172137,CALB2,36,-0.8727,17,-1.9375,53,-0.2557,31,-1.0674,54,-0.2490,52,-0.3010,175,1.79235,40,-0.6806,113,0.98085
ENSG00000040199,PHLPP2,10,-1.4810,12,-1.1722,17,-0.7153,25,-0.1228,37,0.62529,40,0.63653,28,0.08335,27,0.01855,34,0.38453
ENSG00000166747,AP1G1,18,-1.1055,25,-0.5647,37,0.02161,46,0.37454,32,-0.2052,44,0.29495,44,0.31780,43,0.29047,42,0.21609
ENSG00000224470,ATXN1L,27,0.95180,10,-0.6346,15,-0.0319,10,-0.6499,14,-0.0888,11,-0.4306,25,0.80686,14,-0.1371,11,-0.5361
ENSG00000182149,IST1,85,0.96513,41,-0.2485,25,-0.9841,51,0.10625,55,0.24602,44,-0.1274,34,-0.5406,35,-0.5048,53,0.17745
ENSG00000102984,ZNF821,6,-1.4912,12,-0.4873,12,-0.4366,19,0.24408,14,-0.1969,10,-0.7138,24,0.66963,12,-0.4375,37,1.40930
ENSG00000140829,DHX38,18,-0.1032,14,-0.5108,9,-1.2154,32,0.78858,18,-0.1657,28,0.55264,15,-0.3793,27,0.51406,17,-0.1820
ENSG00000140836,ZFHX3,61,2.76675,20,0.57759,7,-1.0861,13,-0.0581,5,-1.4645,8,-0.7748,4,-1.9023,8,-0.8481,7,-1.0786
ENSG00000103035,PSMD7,96,-0.6380,108,-0.4703,114,-0.3746,158,0.14139,147,0.02064,133,-0.1377,194,0.47241,161,0.16396,193,0.46164
ENSG00000090863,GLG1,69,-0.4654,62,-0.6355,63,-0.6026,141,0.68526,113,0.36093,74,-0.3496,93,0.00183,81,-0.2211,120,0.40987
ENSG00000103091,WDR59,15,0.05910,14,-0.0281,11,-0.3945,17,0.23592,19,0.46669,11,-0.4863,17,0.26542,10,-0.5533,12,-0.2420
ENSG00000186187,ZNRF1,26,-1.0120,24,-1.1419,52,0.03131,37,-0.4797,84,0.96838,49,-0.0690,27,-0.9526,50,-0.0362,75,0.64201
ENSG00000166816,LDHD,9,-0.6065,14,0.09941,17,0.42950,15,0.16010,12,-0.1695,6,-1.1988,26,1.10923,10,-0.4068,11,-0.2342
ENSG00000184517,ZFP1,16,-0.1467,9,-1.1015,19,0.11767,18,-0.0058,19,0.07402,27,0.62868,20,0.15676,13,-0.4477,20,0.18069
ENSG00000050820,BCAR1,80,0.60656,41,-0.4558,41,-0.4538,29,-0.9720,77,0.62966,62,0.18721,40,-0.5049,54,-0.0556,51,-0.1449
ENSG00000153774,CFDP1,76,-0.4153,73,-0.4707,97,-0.0318,97,-0.0372,113,0.23350,60,-0.7754,122,0.33589,90,-0.1441,149,0.67496
ENSG00000166822,TMEM170A,31,1.06934,26,0.77595,11,-0.6120,21,0.38974,13,-0.4294,17,0.06989,18,0.14105,6,-1.5274,8,-1.1100
ENSG00000205084,TMEM231,12,-0.6243,13,-0.5378,9,-1.0637,14,-0.3734,22,0.33413,33,0.99210,19,0.05411,22,0.30654,16,-0.2156
ENSG00000034713,GABARAPL2,291,-0.2989,266,-0.4407,336,-0.0715,253,-0.5170,374,0.11220,359,0.03182,330,-0.1014,506,0.59754,427,0.31331
ENSG00000065427,KARS,30,-0.8470,43,-0.2872,61,0.24680,57,0.12942,55,0.08671,52,-0.0070,75,0.59477,52,0.00572,42,-0.3512
ENSG00000166848,TERF2IP,303,-0.3594,217,-0.8755,244,-0.6941,533,0.55213,590,0.84447,344,-0.1612,322,-0.2633,285,-0.4538,376,-0.0181
ENSG00000152910,CNTNAP4,40,0.49807,42,0.56383,10,-1.5565,72,1.51713,18,-0.8616,13,-1.2841,34,0.23283,15,-0.9853,33,0.18853
ENSG00000103111,MON1B,64,0.86846,41,0.10853,22,-0.8352,64,0.87257,37,-0.0425,14,-1.4900,24,-0.6920,37,-0.0300,38,0.01333
ENSG00000171724,VAT1L,36,-0.7701,39,-0.6571,32,-0.9503,171,1.84089,46,-0.4695,29,-1.1135,99,0.83255,34,-0.8589,65,0.14233
ENSG00000186153,WWOX,7,-1.0325,19,0.45803,14,-0.0207,19,0.50908,18,0.43699,9,-0.7105,12,-0.1964,14,0.00344,10,-0.4387
ENSG00000178573,MAF,47,0.47770,36,0.05146,42,0.32405,33,-0.0625,8,-2.2743,20,-0.8636,93,1.70292,20,-0.8191,39,0.19600
ENSG00000166446,CDYL2,23,-0.4017,8,-1.8836,34,0.19049,36,0.28199,38,0.41838,28,-0.0950,17,-0.8322,39,0.41567,39,0.41670
ENSG00000103121,CMC2,41,-0.4701,42,-0.4557,43,-0.3964,32,-0.8721,61,0.14571,75,0.47479,79,0.55940,80,0.57603,46,-0.3050
ENSG00000166454,ATMIN,33,-0.8193,42,-0.4484,39,-0.5820,106,1.05037,64,0.23500,39,-0.5875,58,0.03266,62,0.14065,58,0.03074
ENSG00000140905,GCSH,71,-0.1933,140,0.92034,99,0.33698,66,-0.3010,62,-0.4554,43,-0.9628,104,0.41644,87,0.13308,69,-0.2399
ENSG00000153815,CMIP,136,-0.3920,114,-0.6734,115,-0.6513,277,0.75481,209,0.32483,163,-0.1079,149,-0.2572,158,-0.1649,220,0.37180
ENSG00000197943,PLCG2,77,0.52460,57,0.04542,104,1.05086,19,-1.6057,25,-1.2938,77,0.54132,64,0.23739,60,0.12056,45,-0.3213
ENSG00000135698,MPHOSPH6,56,-0.3609,65,-0.1352,55,-0.3884,77,0.14088,83,0.29514,72,0.03397,57,-0.3384,72,0.03027,86,0.31660
ENSG00000140945,CDH13,131,-0.2752,43,-1.9399,102,-0.6557,131,-0.2701,213,0.59139,349,1.37411,91,-0.8379,144,-0.1201,139,-0.1851
ENSG00000230989,HSBP1,169,-0.3628,176,-0.2933,243,0.21685,171,-0.3385,256,0.34395,221,0.06642,195,-0.1315,197,-0.1167,238,0.18380
ENSG00000103154,NECAB2,77,-1.4577,60,-1.8134,258,0.42816,29,-2.8748,338,1.05038,326,0.82064,194,-0.0369,190,-0.0641,171,-0.2303
ENSG00000140943,MBTPS1,29,-0.4872,25,-0.7045,32,-0.3357,50,0.37904,54,0.59627,50,0.38249,39,-0.0323,31,-0.3593,30,-0.4125
ENSG00000103160,HSDL1,44,-0.2008,31,-0.7581,30,-0.8178,96,1.07326,53,0.07357,33,-0.6708,47,-0.1304,70,0.53287,49,-0.0446
ENSG00000103168,TAF1C,6,-1.0851,9,-0.4034,11,-0.0914,13,0.16334,14,0.35965,18,0.66325,10,-0.1913,9,-0.4677,13,0.18414
ENSG00000103175,WFDC1,17,0.23788,18,0.34006,11,-0.4647,25,0.88947,14,0.01010,7,-1.0004,6,-1.2822,12,-0.3177,20,0.50689
ENSG00000103187,COTL1,93,1.28191,69,0.76557,40,-0.1091,52,0.28043,15,-1.7360,49,0.19008,38,-0.2051,28,-0.6758,35,-0.3367
ENSG00000135686,KLHL36,20,0.25656,14,-0.2882,21,0.28185,15,-0.2137,18,0.07108,17,0.01515,24,0.52469,14,-0.3503,11,-0.6520
ENSG00000103194,USP10,24,-1.1414,33,-0.6756,42,-0.3000,54,0.10388,71,0.63742,44,-0.2124,41,-0.3075,62,0.33575,63,0.35857
ENSG00000153786,ZDHHC7,56,1.37721,10,-1.3126,12,-1.1398,27,0.11677,28,0.23141,23,-0.1103,30,0.32462,17,-0.5469,16,-0.6855
ENSG00000135709,KIAA0513,139,-0.0701,89,-0.7693,123,-0.2667,230,0.75112,156,0.12931,134,-0.1276,103,-0.5472,138,-0.0807,187,0.40462
ENSG00000131149,GSE1,6,-1.0881,12,-0.0846,10,-0.4333,22,0.83372,15,0.23156,11,-0.2094,12,-0.1330,9,-0.5698,18,0.52607
ENSG00000131148,EMC8,46,0.89566,16,-0.8129,15,-0.8825,20,-0.4563,31,0.28502,24,-0.1413,33,0.33767,30,0.16574,21,-0.3833
ENSG00000131143,COX4I1,859,-0.4259,1045,-0.1163,1281,0.21020,713,-0.7147,989,-0.2275,1055,-0.1017,1457,0.42176,1498,0.46799,1358,0.30624
ENSG00000103264,FBXO31,19,-1.1756,22,-0.9239,30,-0.4633,42,0.07176,53,0.48452,57,0.56076,44,0.13907,41,0.01741,44,0.13267
ENSG00000140941,MAP1LC3B,219,0.01607,126,-0.8478,214,-0.0197,212,-0.0396,253,0.27876,161,-0.4751,306,0.56104,157,-0.5098,271,0.35687
ENSG00000140948,ZCCHC14,8,-1.0018,11,-0.5524,15,-0.0781,30,1.04266,13,-0.2776,11,-0.5690,15,-0.1208,21,0.43422,21,0.44807
ENSG00000154118,JPH3,38,-1.4817,89,-0.1785,134,0.48265,134,0.48586,98,-0.0209,97,-0.0388,115,0.24092,85,-0.2408,105,0.09374
ENSG00000104731,KLHDC4,4,-1.2901,8,-0.3604,10,0.04707,13,0.37130,8,-0.3406,15,0.64122,11,0.14298,12,0.26896,11,0.12875
ENSG00000103257,SLC7A5,85,0.76908,43,-0.3267,30,-0.8913,75,0.55275,50,-0.1051,68,0.39572,47,-0.2112,46,-0.2417,39,-0.4935
ENSG00000179588,ZFPM1,26,-0.0562,25,-0.0746,28,0.07555,22,-0.2910,31,0.29813,21,-0.3626,31,0.25901,25,-0.0736,25,-0.1256
ENSG00000158545,ZC3H18,18,0.02459,15,-0.2618,14,-0.3140,16,-0.1501,21,0.31282,20,0.18909,17,-0.0151,24,0.46384,10,-0.8186
ENSG00000051523,CYBA,167,3.15706,35,0.10305,19,-0.8305,10,-1.7488,8,-2.1816,20,-0.7433,22,-0.6366,31,-0.1040,10,-1.8479
ENSG00000167508,MVD,59,0.46852,42,-0.0911,27,-0.7484,45,0.03374,55,0.42444,32,-0.4947,63,0.56756,31,-0.5559,32,-0.5147
ENSG00000260630,SNAI3-AS1,17,0.19805,17,0.22072,15,0.01871,21,0.58919,17,0.25879,11,-0.4861,12,-0.2420,7,-1.0784,13,-0.1979
ENSG00000158717,RNF166,21,0.99427,7,-0.8318,4,-1.3711,5,-1.1442,16,0.65272,12,0.10930,11,-0.1215,12,0.10185,9,-0.3036
ENSG00000174177,CTU2,21,0.79526,7,-0.8497,5,-1.3797,10,-0.3153,16,0.37079,17,0.46333,20,0.74772,8,-0.7861,8,-0.7383
ENSG00000198931,APRT,69,0.21755,44,-0.4875,42,-0.5511,24,-1.4046,83,0.60593,67,0.17158,58,-0.0725,50,-0.2848,82,0.49519
ENSG00000141012,GALNS,13,0.31081,9,-0.3068,8,-0.4792,12,0.19403,14,0.50978,5,-0.9820,9,-0.2156,12,0.20005,10,-0.1061
ENSG00000167515,TRAPPC2L,119,-0.2029,79,-0.8410,176,0.42578,68,-1.0691,166,0.37846,132,-0.0423,150,0.16536,169,0.36652,128,-0.0881
ENSG00000176715,ACSF3,13,0.30417,10,-0.0990,10,-0.1332,14,0.48441,13,0.32207,16,0.66232,7,-0.5549,4,-1.2235,6,-0.9203
ENSG00000167522,ANKRD11,96,-0.1218,106,0.03248,67,-0.6776,177,0.88596,128,0.39555,85,-0.3140,68,-0.6586,90,-0.2166,91,-0.2134
ENSG00000197912,SPG7,69,0.19374,45,-0.4824,31,-1.0439,76,0.35477,79,0.47068,63,0.04246,74,0.30031,46,-0.4588,51,-0.2976
ENSG00000167526,RPL13,2453,1.08031,1657,0.40834,1452,0.19231,1076,-0.2862,845,-0.7278,1280,-0.0117,1069,-0.2967,1338,0.06011,875,-0.6090
ENSG00000178773,CPNE7,17,-0.4839,15,-0.7258,11,-1.1400,64,1.72504,16,-0.6248,2,-3.2834,28,0.25755,8,-1.6425,58,1.54157
ENSG00000131165,CHMP1A,68,0.25847,34,-0.8231,45,-0.3967,60,0.06396,82,0.65362,58,0.00392,39,-0.5945,64,0.17281,46,-0.3666
ENSG00000167523,SPATA33,19,0.34624,12,-0.3699,18,0.20932,11,-0.5353,15,0.01011,11,-0.5188,19,0.30308,14,-0.1600,20,0.40066
ENSG00000185324,CDK10,10,-1.1265,11,-1.0136,20,-0.1752,28,0.41259,28,0.47228,40,0.98666,23,0.07289,17,-0.4193,13,-0.7574
ENSG00000158792,SPATA2L,7,-0.6604,7,-0.6045,7,-0.7155,5,-1.0470,22,1.35671,12,0.13919,6,-0.9957,8,-0.4173,14,0.33421
ENSG00000075399,VPS9D1,21,0.01455,15,-0.4784,15,-0.5371,19,-0.1275,30,0.66883,17,-0.2681,17,-0.2928,23,0.18970,20,-0.0441
ENSG00000204991,SPIRE2,14,0.57248,11,0.19817,2,-2.1327,11,0.23888,11,0.17252,9,-0.0235,7,-0.5449,5,-0.9589,16,0.79164
ENSG00000141002,TCF25,253,0.02776,135,-0.9538,170,-0.5927,264,0.09828,346,0.62203,224,-0.1666,191,-0.4144,246,-0.0200,312,0.36845
ENSG00000258947,TUBB3,233,-0.4368,135,-1.2759,160,-1.0149,473,0.70832,434,0.64895,124,-1.3985,419,0.50437,304,-0.0194,362,0.26099
ENSG00000140995,DEF8,55,-0.2445,38,-0.8187,53,-0.3065,67,0.06381,86,0.52303,47,-0.4981,95,0.62797,39,-0.7897,81,0.35395
ENSG00000177946,CENPBD1,10,-0.0954,6,-0.8396,9,-0.1189,9,-0.2344,15,0.75462,8,-0.3257,7,-0.5043,13,0.36718,9,-0.1307
ENSG00000003249,DBNDD1,30,-0.9696,35,-0.7590,65,0.21185,50,-0.2218,61,0.12643,54,-0.0753,84,0.63999,70,0.32136,60,0.06929
ENSG00000141013,GAS8,6,-1.6615,11,-0.9485,16,-0.3280,18,-0.1094,19,-0.1002,29,0.61217,22,0.13638,26,0.46980,32,0.78236
ENSG00000272636,DOC2B,12,-1.1771,26,-0.0066,39,0.65086,46,0.92971,27,0.04456,16,-0.7588,22,-0.2755,16,-0.7761,31,0.27819
ENSG00000187624,C17orf97,17,-0.1633,8,-1.3004,20,0.10612,13,-0.6129,25,0.47356,23,0.30887,10,-0.9651,30,0.70503,20,0.09604
ENSG00000141252,VPS53,47,-0.4048,36,-0.8300,53,-0.2276,84,0.52568,73,0.32403,55,-0.1576,54,-0.1803,59,-0.0684,77,0.36423
ENSG00000167699,GLOD4,44,-0.6563,37,-0.9213,54,-0.3267,91,0.50033,70,0.08774,65,-0.0473,56,-0.2805,87,0.43141,94,0.55584
ENSG00000177370,TIMM22,37,0.70617,11,-1.1361,13,-0.9358,33,0.52893,28,0.32157,8,-1.5422,39,0.83665,10,-1.3405,29,0.33541
ENSG00000159842,ABR,203,-0.3583,175,-0.5880,276,0.13316,277,0.13639,343,0.56037,277,0.13621,206,-0.3349,229,-0.1668,215,-0.2629
ENSG00000108953,YWHAE,1012,0.33409,711,-0.2355,830,0.01235,759,-0.1312,774,-0.1109,825,0.00254,875,0.09713,897,0.13602,782,-0.0843
ENSG00000167193,CRK,136,0.82796,79,-0.0618,44,-0.9696,142,0.90468,67,-0.3599,65,-0.3820,66,-0.3409,68,-0.3050,89,0.12977
ENSG00000132376,INPP5K,28,0.57768,15,-0.3611,21,0.16259,29,0.66559,18,-0.1094,15,-0.4355,19,-0.0439,15,-0.4337,15,-0.3470
ENSG00000236618,PITPNA-AS1,11,0.18776,11,0.26682,15,0.72514,6,-0.7572,4,-1.2234,11,0.26629,16,0.86610,8,-0.3023,8,-0.2175
ENSG00000174238,PITPNA,113,0.11571,65,-0.7420,83,-0.3669,120,0.21931,90,-0.2603,75,-0.5161,147,0.55390,117,0.17110,147,0.55329
ENSG00000167703,SLC43A2,21,-0.5115,33,0.16898,18,-0.7806,59,1.13266,29,-0.0156,27,-0.1608,25,-0.2917,29,-0.0134,26,-0.1866
ENSG00000167705,RILP,3,-2.2403,10,-0.4782,15,0.05727,11,-0.3563,10,-0.5567,12,-0.2351,27,1.05729,14,-0.0152,29,1.18154
ENSG00000174231,PRPF8,97,0.43855,56,-0.4371,51,-0.5937,82,0.15948,75,0.00759,65,-0.2029,96,0.42268,74,-0.0033,71,-0.0650
ENSG00000186594,MIR22HG,35,1.80893,5,-1.2984,8,-0.6179,10,-0.3391,11,-0.1405,16,0.41517,9,-0.3546,10,-0.2822,6,-1.0558
ENSG00000132386,SERPINF1,94,-0.1256,41,-1.4128,72,-0.5388,79,-0.3971,140,0.59588,69,-0.6111,76,-0.4570,89,-0.2143,220,1.29584
ENSG00000132383,RPA1,44,-0.0305,33,-0.4710,32,-0.5321,57,0.39967,58,0.49713,38,-0.2631,54,0.31759,31,-0.5782,41,-0.1325
ENSG00000185924,RTN4RL1,33,-0.4120,13,-1.8147,40,-0.1461,12,-1.8823,78,1.15733,70,0.79222,27,-0.7384,57,0.42287,26,-0.7904
ENSG00000070366,SMG6,18,0.33180,12,-0.2643,12,-0.2633,25,0.92289,16,0.17182,7,-1.0886,16,0.13622,14,-0.0617,8,-0.8129
ENSG00000167721,TSR1,11,-0.5106,15,-0.1348,10,-0.7474,19,0.30527,18,0.24291,13,-0.2954,22,0.51015,15,-0.0941,18,0.16451
ENSG00000141258,SGSM2,36,-0.7702,72,0.30457,67,0.19012,79,0.44472,46,-0.4752,81,0.47969,70,0.25765,63,0.07094,39,-0.6541
ENSG00000070444,MNT,16,-1.0160,23,-0.5257,20,-0.7641,28,-0.2410,42,0.51406,38,0.25018,29,-0.1761,37,0.20525,47,0.62198
