Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000158008,EXTL1,38,-0.4826,8,-2.7669,37,-0.5119,61,0.25098,61,0.25492,52,-0.0020,44,-0.2704,89,0.86267,66,0.39856
ENSG00000142684,ZNF593,82,1.42814,33,-0.0573,31,-0.1585,30,-0.2314,27,-0.3548,30,-0.2362,30,-0.2014,22,-0.6812,34,-0.0482
ENSG00000142669,SH3BGRL3,366,0.41953,236,-0.2746,242,-0.2394,227,-0.3350,248,-0.1965,388,0.65418,256,-0.1515,268,-0.0781,186,-0.6877
ENSG00000158062,UBXN11,15,-0.8573,38,0.61284,23,-0.1758,44,0.84439,15,-0.8409,16,-0.8576,28,0.11384,26,0.02633,37,0.63818
ENSG00000117682,DHDDS,1,-3.9336,13,-0.3531,14,-0.2678,12,-0.5085,23,0.50884,20,0.40155,20,0.33632,10,-0.7895,22,0.53107
ENSG00000198830,HMGN2,167,0.28783,320,1.37618,134,-0.0637,89,-0.6978,95,-0.5971,114,-0.3807,149,0.10102,180,0.40379,100,-0.5611
ENSG00000117713,ARID1A,42,-0.4560,53,-0.1092,32,-0.8568,73,0.40018,98,0.87106,48,-0.2972,70,0.32521,63,0.14855,53,-0.1197
ENSG00000204160,ZDHHC18,7,-2.0185,16,-0.9029,21,-0.4445,35,0.32810,22,-0.3744,36,0.47558,50,0.90310,20,-0.5569,31,0.14309
ENSG00000142751,GPN2,0,-4.3222,9,-0.8779,16,0.04656,15,-0.0244,17,0.14466,24,0.85060,10,-0.6276,23,0.60146,13,-0.3340
ENSG00000090273,NUDC,198,0.29630,96,-0.8274,159,-0.0552,173,0.07817,119,-0.5047,177,0.13977,142,-0.2238,237,0.58884,159,-0.0543
ENSG00000253368,TRNP1,36,-0.8457,20,-1.7546,56,-0.1977,45,-0.5230,75,0.25426,83,0.54301,103,0.78523,33,-1.0036,72,0.22182
ENSG00000090020,SLC9A1,0,-5.2462,5,-2.4553,10,-1.5758,49,0.78829,64,1.26044,39,0.51236,20,-0.6000,27,-0.1407,33,0.15541
ENSG00000142784,WDTC1,23,-0.4806,26,-0.2940,29,-0.1210,27,-0.2462,26,-0.2721,30,-0.1215,20,-0.6999,62,1.08532,38,0.34189
ENSG00000186501,TMEM222,50,-0.6109,58,-0.3872,82,0.15168,61,-0.3103,82,0.13858,76,0.02428,89,0.27314,56,-0.4545,96,0.44038
ENSG00000158195,WASF2,0,-4.8573,78,2.11926,23,0.04518,6,-1.9789,17,-0.4380,30,0.55796,14,-0.7571,13,-0.8705,15,-0.6227
ENSG00000126705,AHDC1,0,-6.0275,36,-0.5883,27,-1.0097,49,-0.1028,101,1.07131,72,0.63588,58,0.17092,53,0.03000,44,-0.2856
ENSG00000126709,IFI6,175,0.44541,174,0.43227,69,-1.0000,129,-0.0407,96,-0.5037,181,0.63816,174,0.43679,79,-0.7886,75,-0.9383
ENSG00000009780,FAM76A,3,-2.1164,10,-0.6416,8,-0.8232,15,-0.0248,23,0.66967,15,-0.0096,29,1.09433,17,0.16849,15,-0.0366
ENSG00000117758,STX12,69,-0.4499,79,-0.2456,61,-0.6377,116,0.35987,113,0.31335,128,0.66028,85,-0.1428,52,-0.8722,76,-0.3358
ENSG00000117751,PPP1R8,27,-0.0511,23,-0.3203,19,-0.6064,28,-0.0217,24,-0.2378,38,0.62824,25,-0.1541,42,0.65604,17,-0.8400
ENSG00000117748,RPA2,44,-0.4063,66,0.22904,38,-0.6076,89,0.71531,43,-0.4306,51,-0.2202,50,-0.2120,74,0.41545,64,0.19951
ENSG00000126698,DNAJC8,140,0.19567,137,0.16232,118,-0.0742,154,0.35397,97,-0.3692,119,-0.0715,103,-0.2797,135,0.14030,120,-0.0439
ENSG00000130770,ATP5IF1,376,-0.4933,256,-1.0764,548,0.09214,530,0.03932,311,-0.7820,304,-0.9474,765,0.63066,566,0.14571,967,1.18020
ENSG00000180098,TRNAU1AP,18,0.00406,14,-0.3561,15,-0.3027,25,0.47214,21,0.18645,18,0.00791,15,-0.3149,24,0.39738,16,-0.1840
ENSG00000120656,TAF12,48,1.58338,18,0.00927,13,-0.5504,17,-0.0847,6,-1.5928,18,0.01208,26,0.53600,11,-0.7497,13,-0.6067
ENSG00000198492,YTHDF2,49,-0.8082,33,-1.4087,43,-1.0257,118,0.53917,100,0.28169,104,0.41882,62,-0.4591,81,-0.0507,105,0.38977
ENSG00000116350,SRSF4,11,-2.0955,53,0.28014,31,-0.5723,36,-0.3283,82,0.97989,51,0.24816,45,0.01649,50,0.18602,38,-0.2846
ENSG00000116353,MECR,27,-0.4052,15,-1.2617,33,-0.1053,44,0.34486,48,0.48494,35,-0.0083,34,-0.0591,34,-0.0708,41,0.28661
ENSG00000162511,LAPTM5,76,0.63169,151,1.82506,73,0.55658,9,-2.5557,39,-0.4219,40,-0.4588,46,-0.1690,41,-0.3266,30,-0.8703
ENSG00000162512,SDC3,60,-1.8543,156,-0.4267,184,-0.1657,197,-0.0659,304,0.63460,219,0.13071,216,0.08589,220,0.11151,232,0.21850
ENSG00000134644,PUM1,121,-0.3699,57,-1.4986,94,-0.7615,188,0.31999,323,1.22102,174,0.24967,156,0.02150,164,0.10406,109,-0.5785
ENSG00000060688,SNRNP40,0,-4.6318,19,-0.0586,14,-0.4787,29,0.61993,28,0.58889,29,0.78937,12,-0.6893,22,0.15650,12,-0.8310
ENSG00000121766,ZCCHC17,159,0.35077,47,-1.5146,107,-0.2644,200,0.72791,145,0.20627,103,-0.3889,93,-0.4892,126,-0.0116,170,0.51834
ENSG00000121769,FABP3,4,-4.9573,23,-2.5912,119,-0.1384,195,0.65741,170,0.43322,160,0.42256,145,0.18083,75,-0.8425,172,0.50201
ENSG00000162517,PEF1,20,-2.2989,48,-0.9942,67,-0.4917,118,0.38928,122,0.43952,84,-0.1805,92,0.00141,106,0.22074,141,0.77409
ENSG00000084636,COL16A1,19,-1.2653,90,1.17180,26,-0.8178,33,-0.4513,55,0.35662,58,0.58131,34,-0.4085,31,-0.5409,32,-0.5222
ENSG00000121753,ADGRB2,63,-2.2518,64,-2.2358,244,-0.2286,392,0.52481,376,0.45728,299,0.11274,222,-0.3696,304,0.11877,412,0.68411
ENSG00000184007,PTP4A2,229,0.49727,179,0.09804,107,-0.7001,115,-0.5835,185,0.15152,208,0.43171,130,-0.3936,164,-0.0406,141,-0.3017
ENSG00000121774,KHDRBS1,135,0.14280,133,0.11787,103,-0.2749,134,0.12551,132,0.10217,90,-0.5733,181,0.61590,146,0.26199,123,-0.0029
ENSG00000121775,TMEM39B,42,1.38712,6,-1.6547,11,-0.7147,29,0.77439,17,-0.0916,18,0.01910,12,-0.5334,13,-0.4153,15,-0.3118
ENSG00000025800,KPNA6,13,-1.8034,23,-0.9407,31,-0.4813,51,0.27139,77,0.93778,47,0.16555,51,0.27259,48,0.17956,40,-0.1067
ENSG00000084652,TXLNA,0,-4.8659,30,0.44403,14,-0.6827,25,0.17347,32,0.51646,35,0.88435,14,-0.7079,20,-0.2134,16,-0.5687
ENSG00000160050,CCDC28B,0,-4.2432,31,1.22698,27,0.99628,12,-0.3340,11,-0.4277,10,-0.7133,10,-0.6087,15,0.08444,20,0.51732
ENSG00000084623,EIF3I,136,0.23298,88,-0.4477,96,-0.3159,129,0.15878,102,-0.2103,106,-0.1877,139,0.27292,122,0.07106,137,0.28000
ENSG00000175130,MARCKSL1,105,-1.0968,543,1.54765,251,0.24598,71,-1.6824,146,-0.5988,242,0.23355,344,0.75566,166,-0.4034,114,-1.0365
ENSG00000160058,BSDC1,39,-0.8600,52,-0.4148,59,-0.2175,99,0.59730,96,0.53974,80,0.31807,91,0.44982,39,-0.8472,52,-0.4697
ENSG00000176261,ZBTB8OS,149,1.76058,45,-0.2252,50,-0.0702,39,-0.4607,23,-1.2471,42,-0.4195,58,0.15593,52,-0.0163,44,-0.2985
ENSG00000162521,RBBP4,78,-0.1930,77,-0.2059,63,-0.5169,98,0.16859,113,0.40005,84,-0.0878,85,-0.0459,120,0.49035,85,-0.0619
ENSG00000162522,KIAA1522,0,-4.9426,8,-1.5705,35,0.54270,17,-0.5705,28,0.21789,21,-0.2517,33,0.45200,44,0.92085,33,0.50385
ENSG00000134684,YARS,40,-1.3480,50,-1.0025,68,-0.5298,141,0.61272,132,0.50945,92,-0.0844,117,0.30392,97,0.01835,117,0.33859
ENSG00000116497,S100PBP,33,1.15210,15,-0.1642,13,-0.3461,12,-0.4831,17,0.06434,12,-0.5198,20,0.33937,11,-0.6414,19,0.28024
ENSG00000160097,FNDC5,2,-3.4001,21,0.07888,10,-1.0282,19,-0.0803,23,0.21986,31,0.96228,22,0.17333,26,0.41506,11,-0.9908
ENSG00000121905,HPCA,105,-0.9044,22,-3.1695,161,-0.2447,260,0.51117,190,0.01514,245,0.52958,161,-0.2504,124,-0.6466,252,0.51974
ENSG00000121900,TMEM54,6,-3.0254,62,0.42998,66,0.53455,29,-0.7497,43,-0.1543,70,0.81140,45,-0.0674,48,0.04482,29,-0.8156
ENSG00000116514,RNF19B,10,-0.9551,21,0.17774,20,0.07411,29,0.68182,13,-0.5971,13,-0.6557,17,-0.1587,17,-0.1572,30,0.85282
ENSG00000004455,AK2,5,-2.4450,72,1.73678,27,0.10445,8,-1.7731,20,-0.3301,28,0.18924,30,0.25534,31,0.29431,14,-0.9285
ENSG00000142920,AZIN2,12,-0.9396,28,0.35944,13,-0.8347,34,0.68434,19,-0.2643,26,0.28926,36,0.76904,15,-0.6099,16,-0.4963
ENSG00000160094,ZNF362,3,-2.2957,12,-0.5243,13,-0.4112,18,0.09561,32,0.97468,20,0.25274,21,0.34252,23,0.43592,12,-0.5369
ENSG00000134686,PHC2,28,-1.0430,59,0.05858,44,-0.4019,62,0.13306,78,0.51615,56,-0.0194,68,0.30031,68,0.29609,52,-0.1513
ENSG00000163866,SMIM12,53,-0.1837,30,-1.0504,31,-0.9846,76,0.37425,33,-0.9092,73,0.38695,89,0.61993,77,0.40098,56,-0.1245
ENSG00000116544,DLGAP3,16,-2.0720,41,-0.7204,109,0.82045,67,0.02894,91,0.51488,50,-0.5028,65,-0.0161,118,0.94417,66,-0.0009
ENSG00000163867,ZMYM6,46,1.31836,16,-0.4152,12,-0.8354,20,-0.0308,25,0.32274,16,-0.4205,20,-0.0640,19,-0.1211,20,-0.0431
ENSG00000116560,SFPQ,71,-1.1295,178,0.28125,105,-0.5507,110,-0.4707,181,0.30623,156,0.08031,188,0.36754,175,0.25061,158,0.09902
ENSG00000146463,ZMYM4,55,0.53402,39,-0.0075,41,0.04640,39,-0.0217,48,0.31638,35,-0.2071,36,-0.1620,28,-0.5417,41,0.06538
ENSG00000142687,KIAA0319L,87,0.50273,50,-0.3743,34,-0.9525,48,-0.4439,57,-0.1778,69,0.15790,78,0.32751,84,0.45139,59,-0.1311
ENSG00000020129,NCDN,377,-0.8481,129,-2.4343,483,-0.4674,875,0.46648,665,0.02782,364,-1.0420,567,-0.2200,1250,1.06113,1200,1.14132
ENSG00000126067,PSMB2,21,-2.4104,69,-0.7037,88,-0.3240,150,0.51741,97,-0.1724,114,0.10253,138,0.38687,118,0.14123,138,0.42699
ENSG00000142686,C1orf216,110,0.05220,17,-2.7278,73,-0.5765,154,0.58450,131,0.31815,88,-0.3605,117,0.14124,144,0.47616,136,0.42433
ENSG00000134698,AGO4,0,-4.0013,18,0.61829,14,0.23894,12,-0.0419,14,0.22231,10,-0.3718,16,0.39096,14,0.18507,14,0.25761
ENSG00000092847,AGO1,33,0.23471,26,-0.1467,29,0.01132,20,-0.5293,37,0.40769,34,0.34801,34,0.27036,9,-1.6960,26,-0.1504
ENSG00000126070,AGO3,0,-4.1878,9,-0.6254,17,0.25914,8,-0.8164,13,-0.1706,20,0.68671,17,0.27951,20,0.55313,13,-0.1671
ENSG00000116863,ADPRHL2,23,-0.0819,25,0.01995,12,-1.0582,31,0.40260,19,-0.3533,23,-0.0698,29,0.27262,15,-0.6948,33,0.56076
ENSG00000054116,TRAPPC3,78,0.33218,36,-0.8452,40,-0.6995,60,-0.0769,67,0.09513,54,-0.3040,73,0.22089,72,0.20725,85,0.53675
ENSG00000116871,MAP7D1,37,-2.2624,100,-0.8044,177,0.08392,266,0.74038,132,-0.3764,131,-0.4568,157,-0.1117,288,0.87113,233,0.58819
ENSG00000054118,THRAP3,27,-1.0251,58,0.13016,35,-0.6593,73,0.50635,64,0.28153,62,0.29135,60,0.18251,75,0.54315,31,-0.8767
ENSG00000196182,STK40,1,-4.1040,18,-0.1527,17,-0.2721,20,0.01518,20,0.01875,32,0.96525,27,0.47706,18,-0.1592,12,-0.8669
ENSG00000181817,LSM10,10,-2.3391,43,-0.1445,57,0.31309,51,0.12982,31,-0.6418,45,-0.0727,46,-0.0390,57,0.30632,67,0.62991
ENSG00000116885,OSCP1,28,0.20424,11,-1.1808,16,-0.6677,31,0.36905,22,-0.1896,20,-0.3923,16,-0.6626,32,0.39649,40,0.88625
ENSG00000116898,MRPS15,26,-1.0896,47,-0.1965,50,-0.0990,59,0.16327,55,0.06676,44,-0.3504,58,0.15906,60,0.19373,74,0.61406
ENSG00000163873,GRIK3,0,-4.8555,0,-4.9119,4,-2.5350,1,-3.7520,9,-1.3216,70,3.26855,29,0.40928,11,-1.0404,3,-3.0256
ENSG00000163875,MEAF6,49,-1.2318,43,-1.4208,71,-0.6690,156,0.57106,99,-0.1521,129,0.33120,126,0.22584,129,0.25918,126,0.24431
ENSG00000163877,SNIP1,0,-4.1061,10,-0.4222,7,-0.9767,16,0.23458,30,1.27866,10,-0.4859,15,0.13379,34,1.49339,10,-0.5120
ENSG00000134697,GNL2,0,-4.0498,16,0.37549,14,0.11971,14,0.12547,9,-0.4651,14,0.14875,19,0.58122,12,-0.1525,14,0.15367
ENSG00000116922,C1orf109,41,1.47597,8,-1.0306,10,-0.7146,30,0.92189,20,0.28491,15,-0.2279,17,0.02435,13,-0.3498,8,-1.1315
ENSG00000183317,EPHA10,0,-4.5043,5,-1.7855,14,-0.3405,37,1.18996,28,0.70615,8,-1.3138,22,0.35366,17,-0.0213,32,1.08496
ENSG00000185090,MANEAL,1,-5.3992,10,-1.9562,30,-0.4173,79,1.14286,28,-0.4854,43,0.20098,48,0.32258,41,0.08282,51,0.46329
ENSG00000196449,YRDC,0,-4.4463,11,-0.6789,5,-1.6479,41,1.46099,14,-0.3324,15,-0.2437,22,0.39898,10,-0.7816,28,0.88314
ENSG00000197982,C1orf122,278,0.13410,341,0.46305,392,0.69402,149,-0.8215,208,-0.3148,236,-0.1498,275,0.11836,275,0.11688,217,-0.2720
ENSG00000183431,SF3A3,10,-1.7930,39,0.17888,29,-0.2839,49,0.53923,35,0.02380,35,-0.0036,24,-0.5817,35,0.00708,46,0.49476
ENSG00000183520,UTP11,38,0.23793,20,-0.7182,21,-0.6936,30,-0.1086,27,-0.2950,35,0.14252,30,-0.1193,37,0.20574,41,0.40830
ENSG00000116954,RRAGC,1,-5.0371,38,-0.2218,34,-0.3876,79,0.94631,60,0.49970,45,0.03476,60,0.48815,27,-0.7363,47,0.11077
ENSG00000174574,AKIRIN1,32,-1.5653,41,-1.1934,75,-0.2887,141,0.70964,114,0.36714,80,-0.2428,101,0.16135,107,0.26767,119,0.47580
ENSG00000168653,NDUFS5,438,-0.5814,395,-0.7390,735,0.22571,587,-0.1290,468,-0.4784,622,-0.0455,761,0.28039,620,-0.0445,889,0.59836
ENSG00000127603,MACF1,93,-0.4997,187,0.60443,92,-0.5150,92,-0.5118,100,-0.3751,177,0.66933,171,0.46550,87,-0.5940,91,-0.5783
ENSG00000090621,PABPC4,65,0.18622,80,0.52004,54,-0.1057,53,-0.1281,50,-0.2061,53,-0.1510,88,0.68003,44,-0.4123,49,-0.2822
ENSG00000116983,HPCAL4,125,-1.4642,86,-2.0194,395,0.29646,386,0.25583,408,0.34467,348,0.11661,323,-0.0235,409,0.34995,380,0.25738
ENSG00000084072,PPIE,3,-3.4866,40,0.24108,25,-0.4735,22,-0.6708,33,-0.0458,40,0.33849,34,0.01788,38,0.17237,46,0.53608
ENSG00000168389,MFSD2A,35,0.67902,27,0.27184,10,-1.2644,18,-0.3726,18,-0.3380,32,0.71018,11,-1.1195,29,0.36494,14,-0.7388
ENSG00000131236,CAP1,90,-0.6392,129,-0.0789,106,-0.3836,194,0.57060,176,0.40929,104,-0.4971,142,0.06824,142,0.06780,170,0.39936
ENSG00000131238,PPT1,34,-1.8578,111,-0.0963,89,-0.4356,168,0.55747,80,-0.5942,100,-0.3206,174,0.61746,148,0.35075,158,0.51628
ENSG00000259943,AL050341.2,59,1.71508,13,-0.7311,10,-1.1536,16,-0.4260,8,-1.3763,21,0.02106,21,0.02010,30,0.54467,16,-0.4525
ENSG00000084073,ZMPSTE24,2,-3.9897,39,0.17355,16,-1.1812,29,-0.2788,55,0.73726,27,-0.4782,39,0.16996,39,0.15817,60,0.98425
ENSG00000084070,SMAP2,207,0.46310,41,-2.0122,102,-0.6517,195,0.36895,241,0.71384,160,0.06264,93,-0.7909,179,0.22714,161,0.06224
ENSG00000117016,RIMS3,11,-2.8492,19,-2.1217,54,-0.5882,71,-0.1728,123,0.70034,142,1.27883,81,0.04365,79,-0.0021,43,-1.0039
ENSG00000066136,NFYC,0,-5.4857,19,-0.9593,21,-0.8062,39,0.15757,46,0.40586,43,0.40527,78,1.30697,34,-0.0657,28,-0.3636
ENSG00000179862,CITED4,50,1.48733,16,-0.3230,14,-0.5139,37,0.95145,15,-0.4330,12,-0.8489,10,-1.0097,13,-0.6755,25,0.35300
ENSG00000171793,CTPS1,0,-4.2576,5,-1.6312,12,-0.2671,27,0.98200,11,-0.4777,10,-0.6298,33,1.26986,9,-0.7211,25,0.91402
ENSG00000010803,SCMH1,36,1.37384,11,-0.4749,17,0.17557,12,-0.4277,20,0.37225,10,-0.6846,31,1.10121,7,-1.1691,10,-0.6592
ENSG00000127124,HIVEP3,60,1.26782,14,-1.0401,11,-1.3161,16,-0.8083,26,-0.1034,42,0.89645,37,0.45363,17,-0.7312,11,-1.4111
ENSG00000198815,FOXJ3,48,-0.4728,31,-1.1345,31,-1.1503,100,0.67643,113,0.87045,70,0.11600,56,-0.2360,71,0.11587,64,-0.0348
ENSG00000177181,RIMKLA,6,-2.2261,7,-2.0976,18,-0.6713,27,-0.0736,49,0.88884,36,0.49092,39,0.54233,14,-1.0066,34,0.35177
ENSG00000127125,PPCS,76,0.12073,52,-0.4739,83,0.26632,87,0.33888,58,-0.2926,81,0.26220,52,-0.4602,82,0.24298,56,-0.3810
ENSG00000171960,PPIH,8,-0.8491,19,0.39042,17,0.19649,25,0.82704,13,-0.2307,16,0.09425,14,-0.0573,17,0.18796,9,-0.7892
ENSG00000065978,YBX1,355,1.86150,317,1.64789,103,-0.2262,55,-1.1607,49,-1.3489,60,-1.2017,134,0.18725,75,-0.6965,79,-0.6822
ENSG00000164008,C1orf50,32,0.53761,18,-0.3285,18,-0.3524,22,-0.0474,41,0.95602,20,-0.2848,19,-0.2925,7,-1.6879,29,0.38692
ENSG00000177868,SVBP,13,-1.8108,59,0.48799,58,0.44916,32,-0.4571,25,-0.8189,36,-0.3545,48,0.13571,35,-0.3221,72,0.92163
ENSG00000117394,SLC2A1,25,-1.1462,176,2.07872,28,-0.9412,29,-0.9061,35,-0.6066,50,-0.0797,74,0.54894,31,-0.8155,40,-0.4334
ENSG00000117395,EBNA1BP2,143,0.81676,57,-0.6395,80,-0.1160,129,0.64825,33,-1.4399,79,-0.1709,60,-0.5602,91,0.08004,103,0.30495
ENSG00000066322,ELOVL1,1,-4.2075,86,2.88209,14,-0.3626,10,-0.8326,10,-0.8253,15,-0.2771,20,0.22946,5,-1.7299,9,-0.9860
ENSG00000159479,MED8,0,-4.7308,25,0.29083,14,-0.5643,23,0.16370,34,0.77987,28,0.60445,14,-0.5715,14,-0.6422,20,-0.0477
ENSG00000178922,HYI,15,-0.6767,84,2.15084,20,-0.3034,7,-1.7554,15,-0.7495,23,-0.0541,22,-0.1581,13,-0.8609,21,-0.2213
ENSG00000142949,PTPRF,79,-0.8005,79,-0.8114,128,-0.0711,215,0.76411,224,0.82969,119,-0.2224,114,-0.2470,80,-0.7998,165,0.37242
ENSG00000066135,KDM4A,0,-4.2404,15,0.02751,12,-0.3320,19,0.38981,19,0.36798,15,0.08991,20,0.47974,8,-0.8909,19,0.41491
ENSG00000126091,ST3GAL3,8,-2.2811,28,-0.5689,24,-0.7653,33,-0.3086,30,-0.4703,43,0.13049,72,0.93290,59,0.61491,50,0.37308
ENSG00000117408,IPO13,40,-0.5673,58,-0.0122,59,0.01245,67,0.20535,58,-0.0079,50,-0.2740,34,-0.8397,75,0.40246,79,0.54611
ENSG00000132768,DPH2,9,-0.8103,9,-0.7712,17,0.14462,9,-0.7885,30,1.05772,13,-0.3535,17,0.17473,16,0.09073,20,0.42315
ENSG00000117410,ATP6V0B,112,-1.9158,183,-1.1891,289,-0.4947,770,1.07740,404,0.02242,404,0.02635,529,0.45148,394,-0.0171,444,0.18837
ENSG00000117411,B4GALT2,51,-0.5887,61,-0.3181,81,0.13227,39,-0.9880,87,0.23788,100,0.59703,101,0.47865,37,-1.0593,69,-0.1319
ENSG00000159214,CCDC24,0,-4.9601,14,-0.8609,24,0.00080,23,-0.0677,30,0.31379,17,-0.6714,36,0.60145,24,-0.0339,46,1.15993
ENSG00000178028,DMAP1,16,-1.6650,38,-0.3799,52,0.07852,64,0.41495,56,0.21294,57,0.27573,42,-0.2587,61,0.32682,46,-0.1210
ENSG00000117419,ERI3,188,-0.0048,133,-0.5433,153,-0.3337,232,0.32608,180,-0.0776,183,-0.0586,236,0.35035,203,0.11462,197,0.06869
ENSG00000187147,RNF220,23,-2.3577,69,-0.7135,77,-0.5489,126,0.22000,143,0.41158,152,0.66107,144,0.42311,76,-0.5686,103,-0.1098
ENSG00000126106,TMEM53,29,0.99193,12,-0.3398,14,-0.1206,18,0.27313,12,-0.3858,13,-0.2884,15,-0.0204,14,-0.1340,15,-0.0121
ENSG00000142937,RPS8,2348,1.13687,2714,1.39146,1261,0.11239,653,-0.9032,516,-1.2582,944,-0.4068,832,-0.5344,706,-0.7843,1115,-0.0890
ENSG00000070785,EIF2B3,19,-0.6438,21,-0.5103,14,-1.0363,42,0.58932,55,1.03619,20,-0.6864,27,-0.0864,29,0.01472,40,0.58318
ENSG00000126107,HECTD3,30,0.74855,7,-1.4561,12,-0.6964,17,-0.1045,32,0.86711,17,-0.1116,30,0.73613,9,-0.9926,17,-0.1677
ENSG00000126088,UROD,22,-1.6884,81,0.26904,65,-0.0850,71,0.06110,64,-0.1075,67,-0.0385,82,0.29005,73,0.11719,80,0.28239
ENSG00000117450,PRDX1,131,-1.4903,739,1.23911,414,0.27214,306,-0.2016,200,-0.8518,405,0.29624,339,-0.0447,281,-0.3367,278,-0.3794
ENSG00000117448,AKR1A1,109,1.13817,63,0.22345,48,-0.1885,49,-0.1475,30,-0.9162,48,-0.2255,43,-0.3573,43,-0.3566,61,0.20392
ENSG00000132780,NASP,1,-4.5127,48,1.09312,21,-0.1994,18,-0.4372,21,-0.2175,23,-0.1434,44,0.94225,15,-0.7257,28,0.25016
ENSG00000159592,GPBP1L1,13,-1.2292,28,-0.0362,28,-0.0528,28,-0.0345,47,0.76177,40,0.66071,27,-0.1174,12,-1.3144,22,-0.4475
ENSG00000159596,TMEM69,75,1.93115,12,-1.0598,12,-1.0845,32,0.46800,16,-0.6499,29,0.41479,13,-0.9370,11,-1.0862,14,-0.8614
ENSG00000086015,MAST2,2,-3.6797,11,-1.1498,40,0.83054,26,0.15144,27,0.22378,31,0.50970,28,0.29280,11,-1.0914,23,-0.0302
ENSG00000117461,PIK3R3,0,-4.6558,15,-0.4209,18,-0.1661,15,-0.4287,26,0.44906,27,0.60918,25,0.35345,23,0.23988,17,-0.2249
ENSG00000085998,POMGNT1,21,-1.5906,45,-0.4509,52,-0.2232,82,0.49915,40,-0.6358,49,-0.3677,115,1.05902,84,0.54055,67,0.18859
ENSG00000132128,LRRC41,5,-3.3017,35,-0.4571,36,-0.4031,67,0.57751,36,-0.4058,60,0.51961,50,0.09712,42,-0.1737,54,0.26922
ENSG00000173660,UQCRH,316,-0.8130,330,-0.7455,562,0.07687,494,-0.1249,327,-0.7594,527,-0.0271,732,0.50117,436,-0.3186,820,0.77919
ENSG00000117480,FAAH,12,-1.7586,31,-0.3694,27,-0.5650,48,0.33898,46,0.26116,34,-0.2694,22,-0.8288,83,1.25026,48,0.37276
ENSG00000079277,MKNK1,67,1.04795,25,-0.5117,29,-0.3014,37,0.08263,28,-0.3248,18,-1.1322,37,0.08743,55,0.73494,43,0.37684
ENSG00000123472,ATPAF1,129,0.02361,86,-0.6007,134,0.08449,73,-0.8585,102,-0.3400,142,0.21978,187,0.62376,128,0.01653,129,0.02888
ENSG00000159658,EFCAB14,69,0.36664,109,1.12264,53,-0.0397,39,-0.5024,50,-0.1371,51,-0.1168,61,0.17641,38,-0.5547,41,-0.4806
ENSG00000186377,CYP4X1,44,0.96347,7,-1.7913,8,-1.5372,37,0.67264,30,0.33140,21,-0.2461,16,-0.6542,14,-0.7941,35,0.66239
ENSG00000162368,CMPK1,23,-2.2042,79,-0.3987,78,-0.4065,94,-0.1213,120,0.26552,134,0.55751,136,0.46122,81,-0.3431,103,0.02509
ENSG00000162373,BEND5,16,-0.5809,11,-1.1484,14,-0.8185,26,0.17759,32,0.50722,35,0.81429,31,0.44944,4,-2.5086,21,-0.1699
ENSG00000162374,ELAVL4,73,-1.0529,19,-3.0190,58,-1.3962,188,0.41282,292,1.14401,269,1.36377,133,-0.1381,33,-2.2083,70,-1.1830
ENSG00000185104,FAF1,18,-0.8487,31,-0.0345,31,-0.0338,43,0.50424,25,-0.3602,33,0.11515,37,0.23993,30,-0.0522,31,-0.0101
ENSG00000123091,RNF11,435,-0.1806,122,-2.0954,312,-0.6919,646,0.44720,515,0.08354,719,0.80536,434,-0.1853,471,-0.0570,384,-0.4077
ENSG00000085832,EPS15,164,0.09419,95,-0.7509,81,-0.9836,149,-0.0632,140,-0.1515,235,0.87207,223,0.58418,97,-0.7233,102,-0.7004
ENSG00000117859,OSBPL9,0,-4.3450,24,0.64732,11,-0.4709,7,-1.0891,20,0.35390,20,0.44354,29,0.96093,11,-0.5306,13,-0.2636
ENSG00000078618,NRDC,59,-0.2324,37,-0.9283,44,-0.6698,96,0.53980,82,0.29824,71,0.08200,80,0.25153,37,-0.9344,85,0.38757
ENSG00000169213,RAB3B,69,-0.3716,3,-4.6754,49,-0.9074,71,-0.3359,49,-0.8998,123,0.67713,199,1.34293,13,-2.8175,118,0.52217
ENSG00000117862,TXNDC12,28,-0.1975,31,-0.0631,32,-0.0070,33,0.04565,31,-0.0662,26,-0.3711,49,0.70147,37,0.23715,32,0.00737
ENSG00000134717,BTF3L4,4,-4.0513,66,0.03699,65,0.00213,77,0.27923,60,-0.1050,64,-0.0293,65,0.00680,79,0.32529,84,0.46494
ENSG00000157077,ZFYVE9,52,0.94280,10,-1.6134,19,-0.6104,30,0.06945,30,0.07030,37,0.51489,21,-0.4944,20,-0.5280,26,-0.1871
ENSG00000134748,PRPF38A,14,-0.7100,45,1.18574,26,0.28337,11,-1.0731,29,0.43027,20,-0.1188,20,-0.1583,20,-0.1459,18,-0.3005
