Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000177576,C18orf32,164,-0.3723,255,0.31751,174,-0.2839,263,0.36852,164,-0.3768,142,-0.6002,239,0.23885,219,0.07627,224,0.10926,195,-0.1093,227,0.13314
ENSG00000265681,RPL17,602,-0.9217,1112,0.02306,952,-0.2208,1236,0.18946,963,-0.2022,1201,0.14378,773,-0.5861,1917,0.90789,1100,0.00556,1140,0.06198,1385,0.37215
ENSG00000167315,ACAA2,16,-0.6540,51,1.15450,16,-0.6453,18,-0.5177,7,-1.9122,8,-1.6583,16,-0.7257,32,0.35651,42,0.79705,32,0.38918,48,1.02274
ENSG00000141644,MBD1,30,-0.3002,37,-0.0195,49,0.44537,37,0.00254,52,0.54896,52,0.53253,40,0.15164,31,-0.2986,21,-0.8919,22,-0.7756,33,-0.1862
ENSG00000154832,CXXC1,20,0.17204,20,0.14822,17,-0.0843,12,-0.6572,18,0.01766,21,0.20916,24,0.51273,24,0.43392,12,-0.6624,10,-0.9315,15,-0.2387
ENSG00000141639,MAPK4,11,-1.4564,35,0.20578,36,0.24793,26,-0.2240,36,0.27355,26,-0.2380,35,0.23606,21,-0.5675,29,-0.0844,41,0.45753,35,0.19786
ENSG00000134042,MRO,17,-0.7054,32,0.27753,20,-0.4349,26,-0.0876,11,-1.3473,11,-1.3781,9,-1.6410,52,1.06410,47,0.87093,30,0.14687,60,1.30908
ENSG00000082212,ME2,52,0.42651,49,0.33885,33,-0.2611,30,-0.4026,39,-0.0174,43,0.13508,48,0.32459,39,-0.0247,39,-0.0058,28,-0.5147,26,-0.6492
ENSG00000141646,SMAD4,38,0.66917,32,0.37209,16,-0.6855,16,-0.7064,21,-0.2874,36,0.58931,22,-0.2144,30,0.30741,22,-0.1828,17,-0.6182,28,0.19571
ENSG00000176624,MEX3C,17,0.28091,8,-0.8362,27,1.05187,13,-0.1167,15,0.06354,10,-0.5072,12,-0.3143,22,0.68197,12,-0.2946,12,-0.1943,10,-0.4892
ENSG00000134046,MBD2,20,-0.1203,32,0.60883,19,-0.2072,22,0.02592,11,-1.0512,17,-0.3588,22,-0.0072,41,0.97546,25,0.16514,17,-0.4302,16,-0.4646
ENSG00000101751,POLI,10,-0.1609,14,0.40154,6,-0.8713,5,-1.0739,10,-0.2143,14,0.39933,18,0.83667,10,-0.1460,9,-0.2526,6,-0.9877,13,0.21257
ENSG00000041353,RAB27B,123,1.07467,52,-0.3185,25,-1.4275,76,0.27871,66,0.04455,53,-0.2797,109,0.98962,37,-0.8274,28,-1.2642,41,-0.6738,46,-0.4955
ENSG00000196628,TCF4,347,0.98584,384,1.15950,81,-1.3017,169,-0.1737,207,0.13994,109,-0.8448,176,-0.1291,210,0.16116,173,-0.1427,106,-0.8915,135,-0.5207
ENSG00000091164,TXNL1,166,0.42715,119,-0.0999,101,-0.3607,128,0.00742,137,0.11756,154,0.30478,158,0.38229,109,-0.2325,79,-0.7326,121,-0.0797,95,-0.4439
ENSG00000091157,WDR7,154,0.85045,96,0.08457,92,0.02759,147,0.76914,75,-0.2998,95,0.07214,107,0.28270,42,-1.1563,41,-1.2016,69,-0.4149,65,-0.5215
ENSG00000177511,ST8SIA3,237,0.90878,109,-0.3410,182,0.47370,170,0.36481,241,0.93821,125,-0.1270,145,0.11739,70,-1.0104,69,-1.0278,67,-1.0750,64,-1.1387
ENSG00000066926,FECH,25,0.31547,19,-0.1625,12,-0.8446,26,0.33471,17,-0.3245,25,0.28665,29,0.60366,9,-1.1762,18,-0.2201,12,-0.8136,28,0.46342
ENSG00000134440,NARS,145,0.09575,148,0.12128,94,-0.5701,132,-0.0514,176,0.40383,140,0.03632,202,0.70512,101,-0.4718,84,-0.7481,89,-0.6621,127,-0.1156
ENSG00000049759,NEDD4L,92,-0.1771,37,-1.5294,184,0.94494,119,0.22944,130,0.37358,113,0.14875,151,0.69204,86,-0.2815,48,-1.1705,74,-0.5129,50,-1.1119
ENSG00000074657,ZNF532,32,0.14258,33,0.21312,31,0.08593,34,0.23212,23,-0.3486,37,0.39990,31,0.09873,21,-0.4984,27,-0.0908,25,-0.2241,23,-0.3276
ENSG00000166562,SEC11C,122,-0.8321,193,-0.1302,262,0.34644,248,0.25943,136,-0.6689,201,-0.0685,229,0.14795,212,0.01092,216,0.04401,203,-0.0515,271,0.40533
ENSG00000134443,GRP,0,-7.8262,0,-6.5617,44,1.81345,9,-0.7522,18,0.33585,36,1.43760,26,0.98105,1,-3.3260,1,-3.7926,16,0.09175,3,-2.3187
ENSG00000074695,LMAN1,36,0.61343,44,0.93430,17,-0.5389,22,-0.1325,17,-0.5364,16,-0.6507,17,-0.5494,40,0.78596,26,0.11974,14,-0.7845,25,0.03013
ENSG00000183287,CCBE1,30,2.37205,5,-0.4901,11,0.52504,3,-1.1656,3,-1.3734,11,0.54141,3,-1.4143,3,-1.2731,16,1.24952,0,-3.1914,1,-2.1416
ENSG00000101542,CDH20,14,-0.4421,27,0.56353,16,-0.2487,17,-0.1219,10,-0.8922,14,-0.4340,21,0.21243,24,0.37418,20,0.12219,14,-0.4240,26,0.49966
ENSG00000134444,RELCH,57,0.77917,34,-0.0619,48,0.49635,42,0.30106,51,0.58535,43,0.32793,41,0.28343,4,-2.9727,13,-1.4789,22,-0.7381,24,-0.5725
ENSG00000141664,ZCCHC2,32,0.99654,44,1.56839,17,-0.0350,16,-0.1072,14,-0.2911,10,-0.7214,14,-0.3491,8,-1.0407,12,-0.4838,9,-0.9473,14,-0.2881
ENSG00000081913,PHLPP1,28,-0.4766,60,0.69278,43,0.16325,42,0.11582,26,-0.6189,27,-0.5366,26,-0.6383,49,0.36008,56,0.57128,38,-0.0374,44,0.20576
ENSG00000171791,BCL2,12,-0.2554,13,-0.1454,16,0.10453,13,-0.1952,19,0.35463,16,0.12560,14,-0.1277,12,-0.3227,12,-0.3087,19,0.42844,17,0.23154
ENSG00000119537,KDSR,37,0.03998,60,0.80311,30,-0.2899,37,0.02044,34,-0.0958,66,0.94756,25,-0.6171,41,0.18395,43,0.26359,14,-1.4297,25,-0.6045
ENSG00000267390,AC036176.1,10,-0.2921,16,0.34970,7,-0.7860,18,0.53339,5,-1.2509,9,-0.4328,13,0.03966,6,-1.1744,13,0.11060,16,0.35043,24,1.04918
ENSG00000119541,VPS4B,46,-0.4242,121,1.12078,32,-0.9791,51,-0.2855,122,1.13342,63,0.04228,76,0.37549,58,-0.0845,27,-1.2562,37,-0.7793,25,-1.3608
ENSG00000171451,DSEL,41,0.23400,29,-0.2626,35,0.01981,25,-0.5240,54,0.70941,46,0.43463,47,0.51212,23,-0.6502,27,-0.3887,28,-0.3349,17,-1.0721
ENSG00000166479,TMX3,46,0.34323,33,-0.1664,38,0.02519,51,0.52097,53,0.58361,56,0.66836,42,0.22455,25,-0.5821,23,-0.7421,18,-1.0836,16,-1.2791
ENSG00000206052,DOK6,61,-0.0941,47,-0.5038,147,1.34680,57,-0.2088,70,0.11543,54,-0.2928,51,-0.4174,30,-1.1495,66,0.02583,84,0.39930,63,-0.0555
ENSG00000170677,SOCS6,14,0.35294,18,0.76552,10,-0.1941,8,-0.5500,12,0.13359,11,0.00179,9,-0.3632,6,-0.9980,15,0.48418,7,-0.7336,15,0.48936
ENSG00000141668,CBLN2,41,1.02246,12,-0.8472,47,1.26372,18,-0.2824,36,0.79766,27,0.35166,19,-0.2349,4,-2.4089,12,-0.8303,17,-0.3868,8,-1.4995
ENSG00000166342,NETO1,30,-0.0761,45,0.56478,31,-0.0163,29,-0.1509,53,0.82215,70,1.31134,26,-0.3262,18,-0.8671,13,-1.2710,17,-0.9390,21,-0.6501
ENSG00000263958,AC091138.1,12,-0.9294,20,-0.2493,34,0.62559,27,0.22886,41,0.89377,35,0.66457,21,-0.1693,15,-0.6924,15,-0.6339,22,-0.0707,15,-0.6600
ENSG00000075336,TIMM21,31,0.11385,35,0.34223,31,0.15428,23,-0.3466,19,-0.5961,34,0.29867,29,0.01918,27,-0.0593,25,-0.2186,28,-0.0153,30,0.07604
ENSG00000166347,CYB5A,32,-0.2010,31,-0.2494,46,0.32984,30,-0.2996,39,0.10109,35,-0.0916,30,-0.3695,69,1.01298,35,-0.0811,30,-0.3026,35,-0.0633
ENSG00000187773,DIPK1C,10,-0.0829,25,1.32519,7,-0.7281,5,-1.2286,4,-1.2976,10,-0.1808,5,-1.1936,18,0.79045,25,1.31076,7,-0.5781,10,-0.0946
ENSG00000133313,CNDP2,87,0.02945,127,0.63501,65,-0.4219,91,0.09690,70,-0.3075,63,-0.4763,87,0.03928,142,0.82124,79,-0.1253,59,-0.5706,68,-0.3642
ENSG00000150656,CNDP1,13,-0.7852,92,2.51870,1,-4.0719,4,-2.5183,2,-3.0438,5,-2.0441,6,-1.9706,55,1.49369,67,1.86092,3,-2.8613,11,-1.0911
ENSG00000180011,ZADH2,28,-0.2526,22,-0.5828,45,0.50579,39,0.25816,32,-0.0308,35,0.09245,40,0.34445,33,0.02052,17,-0.9878,31,-0.0647,31,-0.0900
ENSG00000179981,TSHZ1,19,-0.5224,14,-0.9726,35,0.44814,28,0.11131,27,0.04315,41,0.71415,30,0.24593,30,0.23591,20,-0.4331,24,-0.1499,17,-0.6774
ENSG00000130856,ZNF236,17,0.38362,8,-0.7164,11,-0.2287,12,-0.0801,18,0.48633,16,0.33253,16,0.31018,8,-0.7817,18,0.47544,6,-1.1453,12,-0.1845
ENSG00000197971,MBP,942,-0.1389,1632,0.74250,67,-4.0398,243,-2.1794,89,-3.6341,404,-1.4263,284,-2.0498,4304,2.55442,3416,2.07034,166,-2.7385,526,-1.0303
ENSG00000263146,LINC01896,10,-1.0445,23,0.22031,12,-0.7077,12,-0.7933,17,-0.2289,10,-1.0138,12,-0.7743,18,-0.1025,33,0.80930,31,0.73246,46,1.39545
ENSG00000166377,ATP9B,7,-1.5599,7,-1.5507,63,1.83148,17,-0.3495,31,0.60285,18,-0.2542,27,0.41302,5,-1.9888,16,-0.4129,21,0.00779,14,-0.6034
ENSG00000122490,SLC66A2,52,-0.0919,50,-0.1503,61,0.16460,79,0.57380,70,0.38098,59,0.11026,66,0.29391,44,-0.3694,44,-0.3521,41,-0.4725,32,-0.8442
ENSG00000226742,HSBP1L1,10,-0.8632,29,0.86321,9,-0.8998,18,0.06672,15,-0.2470,13,-0.4123,16,-0.1462,22,0.38587,16,-0.0730,21,0.32930,21,0.30101
ENSG00000141759,TXNL4A,146,-0.4042,149,-0.3727,206,0.12666,223,0.25526,165,-0.2176,275,0.59495,205,0.13601,158,-0.2837,150,-0.3665,213,0.18228,182,-0.0707
ENSG00000101546,RBFA,11,-0.9960,8,-1.3928,21,-0.0261,36,0.79944,37,0.86105,32,0.60969,28,0.43201,22,0.05181,11,-1.0055,15,-0.5907,11,-1.0527
ENSG00000101544,ADNP2,30,0.23384,39,0.63722,28,0.12406,24,-0.0890,31,0.28242,27,0.06400,25,-0.0243,34,0.41572,17,-0.6435,11,-1.2139,18,-0.5328
ENSG00000105556,MIER2,22,1.08561,11,0.01888,6,-0.8717,6,-0.8993,15,0.45879,17,0.64246,12,0.05854,10,-0.1653,7,-0.8028,5,-1.1811,12,0.11000
ENSG00000183186,C2CD4C,31,0.02359,17,-0.8734,21,-0.5569,29,-0.0660,22,-0.4849,48,0.71669,47,0.77161,29,-0.0943,19,-0.7456,36,0.27223,20,-0.6241
ENSG00000129946,SHC2,28,-0.0009,36,0.39575,32,0.20058,28,-0.0255,26,-0.1174,44,0.69054,33,0.27047,11,-1.3578,24,-0.2724,23,-0.3408,21,-0.4482
ENSG00000141933,TPGS1,25,-0.8545,43,-0.0352,52,0.27172,50,0.19570,61,0.50745,43,-0.0221,56,0.41862,34,-0.4139,24,-0.9190,48,0.12265,37,-0.2703
ENSG00000099804,CDC34,55,-0.2130,38,-0.7883,63,0.00084,48,-0.4158,61,-0.0539,84,0.45680,110,1.03494,71,0.18856,35,-0.8748,30,-1.1363,51,-0.3370
ENSG00000172270,BSG,275,-0.3948,264,-0.4589,381,0.11512,349,-0.0258,441,0.34692,342,-0.0563,473,0.51440,394,0.16688,267,-0.4396,344,-0.0454,251,-0.5342
ENSG00000099822,HCN2,47,0.37442,57,0.68624,21,-0.8577,18,-1.0751,40,0.13980,24,-0.6772,24,-0.6977,29,-0.3526,45,0.30255,42,0.18797,72,1.08952
ENSG00000099821,POLRMT,23,0.21114,22,0.08923,25,0.30337,17,-0.2831,46,1.33038,15,-0.4998,19,-0.1257,11,-0.9049,15,-0.4137,17,-0.2347,15,-0.4370
ENSG00000070423,RNF126,27,-1.0305,43,-0.3130,63,0.29595,48,-0.1467,59,0.18273,90,0.86157,67,0.42123,48,-0.1327,20,-1.4768,46,-0.1882,53,0.01794
ENSG00000099864,PALM,157,0.10980,152,0.05798,136,-0.1158,133,-0.1478,96,-0.6423,87,-0.7931,134,-0.1456,158,0.12882,213,0.60371,196,0.46965,157,0.11063
ENSG00000011304,PTBP1,14,-0.1813,17,0.12542,21,0.45890,9,-0.7589,4,-1.7827,7,-1.1899,7,-1.1342,57,2.25641,17,0.17932,16,0.07095,8,-1.0305
ENSG00000129951,PLPPR3,90,0.84940,49,-0.1412,24,-1.1821,99,1.01137,44,-0.3067,73,0.49219,50,-0.0917,38,-0.5258,43,-0.3348,40,-0.4423,39,-0.4972
ENSG00000197766,CFD,4,-1.5860,4,-1.6310,6,-0.9360,4,-1.5810,17,0.53678,13,0.11131,18,0.72961,34,1.68497,5,-1.1397,16,0.41895,5,-1.1992
ENSG00000175221,MED16,47,0.33142,29,-0.4447,46,0.28447,49,0.40098,33,-0.2310,42,0.14424,50,0.48888,35,-0.1258,35,-0.1441,16,-1.3010,26,-0.5877
ENSG00000198858,R3HDM4,38,-0.0539,31,-0.4071,46,0.23350,35,-0.2198,65,0.77828,53,0.43888,39,-0.0464,55,0.51854,21,-0.9687,32,-0.3338,25,-0.7105
ENSG00000065268,WDR18,43,0.39392,35,0.04798,20,-0.7729,52,0.69111,51,0.67048,50,0.63268,28,-0.2811,26,-0.4178,22,-0.6316,24,-0.4997,23,-0.5603
ENSG00000182087,TMEM259,61,0.22622,59,0.17897,43,-0.3389,65,0.31209,65,0.33116,68,0.38558,51,-0.0629,72,0.48904,31,-0.8292,31,-0.8331,40,-0.4539
ENSG00000099817,POLR2E,93,-0.6739,126,-0.2087,93,-0.6671,226,0.72397,184,0.39195,214,0.63465,183,0.42436,91,-0.7042,78,-0.9436,125,-0.2143,131,-0.1453
ENSG00000167468,GPX4,418,-0.6317,677,0.11628,651,0.05360,884,0.54429,629,-0.0001,754,0.28827,703,0.19455,516,-0.3093,427,-0.5983,646,0.04285,540,-0.2397
ENSG00000118046,STK11,60,0.33329,37,-0.4113,48,0.00121,67,0.50742,48,7.26633,40,-0.2913,50,0.06853,48,-0.0023,43,-0.1916,53,0.15250,35,-0.4886
ENSG00000099625,CBARP,23,-0.0986,15,-0.7084,33,0.48202,27,0.12405,26,0.09886,28,0.18578,33,0.48831,12,-1.0374,22,-0.1533,24,-0.0235,19,-0.3956
ENSG00000099624,ATP5F1D,343,-0.2883,352,-0.2497,381,-0.1252,453,0.14511,497,0.29440,481,0.24045,551,0.51656,292,-0.5367,263,-0.6957,365,-0.1903,425,0.04511
ENSG00000167470,MIDN,53,-0.1914,72,0.30034,37,-0.7366,18,-1.7861,22,-1.4738,16,-1.9831,20,-1.7271,266,2.69338,88,0.63385,61,0.03285,41,-0.5614
ENSG00000099622,CIRBP,364,0.07561,416,0.28534,335,-0.0581,318,-0.1370,337,-0.0467,390,0.18412,347,-0.0020,320,-0.1274,233,-0.6174,283,-0.3186,477,0.50809
ENSG00000228300,FAM174C,19,-0.9486,27,-0.4264,20,-0.8832,42,0.29281,69,1.09430,66,1.02552,41,0.25536,23,-0.6570,15,-1.2327,29,-0.3079,31,-0.2095
ENSG00000160953,PWWP3A,55,0.20239,45,-0.1127,54,0.17451,51,0.08386,69,0.55523,51,0.07127,38,-0.4090,44,-0.1554,36,-0.4656,51,0.08514,50,0.04414
ENSG00000115286,NDUFS7,123,-0.4831,159,-0.0797,122,-0.4938,180,0.10844,219,0.42592,226,0.47621,188,0.20168,118,-0.5472,122,-0.4884,163,-0.0432,204,0.30904
ENSG00000130005,GAMT,109,0.38840,102,0.27939,64,-0.4435,87,0.03522,91,0.09376,87,0.03042,86,0.00732,89,0.06141,69,-0.3383,65,-0.4217,91,0.09255
ENSG00000071626,DAZAP1,37,0.32289,16,-0.9776,25,-0.3021,44,0.58536,37,0.31862,33,0.11296,34,0.19823,14,-1.1282,23,-0.4474,32,0.07972,35,0.24094
ENSG00000115268,RPS15,684,-0.7416,789,-0.5251,1196,0.12257,1148,0.05832,1104,-0.0040,940,-0.2553,998,-0.1772,1580,0.57121,1205,0.13428,1278,0.22883,1358,0.32604
ENSG00000115266,APC2,91,0.46560,65,-0.0529,52,-0.3927,74,0.14798,74,0.14729,88,0.41092,76,0.21410,56,-0.2998,51,-0.4264,48,-0.5323,59,-0.2127
ENSG00000119559,C19orf25,19,-0.9172,24,-0.5931,39,0.12718,36,0.00439,47,0.42202,50,0.54588,48,0.51225,31,-0.2337,30,-0.2757,27,-0.4109,30,-0.2712
ENSG00000115255,REEP6,15,0.36439,5,-1.0837,10,-0.2836,11,-0.1051,8,-0.5167,10,-0.1953,14,0.36298,6,-0.9625,14,0.26709,18,0.71693,13,0.21768
ENSG00000181588,MEX3D,8,-0.1130,8,-0.0980,11,0.43817,7,-0.3399,8,-0.0339,4,-0.9777,6,-0.6134,13,0.67770,15,0.87644,8,-0.0209,8,-0.1860
ENSG00000071655,MBD3,32,-0.0614,36,0.09868,21,-0.6716,17,-1.0414,30,-0.1560,22,-0.6554,22,-0.6593,65,1.07721,52,0.69968,34,0.04154,47,0.54781
ENSG00000127540,UQCR11,397,-0.9498,612,-0.2889,941,0.38829,572,-0.3948,1077,0.60825,595,-0.3325,768,0.07124,630,-0.2455,691,-0.1018,968,0.43519,825,0.17921
ENSG00000079313,REXO1,33,0.86768,18,-0.1365,22,0.17347,16,-0.2523,16,-0.2550,23,0.24756,13,-0.6670,22,0.16690,20,0.01413,26,0.45271,11,-0.7877
ENSG00000129911,KLF16,44,-0.1748,37,-0.4373,72,0.60192,56,0.21418,64,0.41015,62,0.37217,53,0.11433,35,-0.5069,25,-1.0089,48,-0.0491,42,-0.2553
ENSG00000129968,ABHD17A,101,-0.2658,114,-0.0892,110,-0.1432,137,0.20592,123,0.03295,60,-1.0619,87,-0.5344,168,0.53676,167,0.52088,124,0.05003,165,0.50014
ENSG00000227500,SCAMP4,27,0.15124,38,0.71277,28,0.25390,17,-0.5576,20,-0.2806,29,0.30921,24,-0.0068,27,0.18934,24,-0.0338,17,-0.5574,15,-0.7252
ENSG00000133275,CSNK1G2,50,0.56300,45,0.39288,22,-0.6859,38,0.14950,22,-0.7150,18,-1.0305,28,-0.3861,38,0.14144,42,0.28428,42,0.29146,47,0.45981
ENSG00000133243,BTBD2,126,0.37662,125,0.36269,56,-0.8695,95,-0.0750,105,0.08135,75,-0.4363,95,-0.0712,71,-0.5170,99,-0.0091,110,0.15968,141,0.55113
ENSG00000099875,MKNK2,7,-1.7758,36,0.60971,36,0.62369,7,-1.8599,21,-0.2619,20,-0.3048,14,-0.9293,82,2.07411,25,0.04270,11,-1.1661,20,-0.2819
ENSG00000172081,MOB3A,2,-2.4894,8,-0.6105,7,-0.7318,7,-0.8010,24,1.12281,17,0.58195,9,-0.5188,28,1.40181,11,-0.1581,11,-0.1690,11,-0.1643
ENSG00000065000,AP3D1,201,0.75056,153,0.31152,106,-0.2673,98,-0.3900,112,-0.1812,151,0.28477,162,0.44481,85,-0.6003,115,-0.1365,77,-0.7518,89,-0.5419
ENSG00000104886,PLEKHJ1,47,-0.1858,48,-0.1705,38,-0.5316,91,0.86417,92,0.88129,60,0.17995,59,0.18383,35,-0.6286,26,-1.1088,41,-0.4066,43,-0.3168
ENSG00000104897,SF3A2,18,0.18385,22,0.47283,12,-0.4879,11,-0.5642,19,0.23651,26,0.76983,14,-0.2421,30,0.96086,13,-0.2934,6,-1.4401,9,-0.8450
ENSG00000104904,OAZ1,694,-0.2164,622,-0.3867,752,-0.0916,896,0.18447,854,0.10748,1055,0.44631,1063,0.51393,685,-0.2381,433,-0.9391,703,-0.1972,749,-0.0973
ENSG00000130332,LSM7,65,-0.5364,96,0.06843,95,0.05709,101,0.15805,127,0.52416,89,-0.0463,94,0.05447,85,-0.1076,73,-0.3492,108,0.26033,71,-0.4021
ENSG00000005206,SPPL2B,11,-0.3873,16,0.25082,20,0.55874,20,0.57073,16,0.18496,22,0.74424,11,-0.4321,9,-0.6338,15,0.14638,10,-0.4999,6,-1.1922
ENSG00000099800,TIMM13,109,-0.0613,101,-0.1807,95,-0.2716,101,-0.1822,142,0.36065,113,-0.0002,135,0.31249,94,-0.2933,96,-0.2594,122,0.11542,116,0.03681
ENSG00000176619,LMNB2,27,1.26590,17,0.54653,15,0.30147,17,0.55239,9,-0.4292,13,0.09099,9,-0.4068,6,-0.9644,15,0.31388,4,-1.4521,3,-1.8742
ENSG00000099860,GADD45B,25,-1.8698,37,-1.3023,287,2.04164,30,-1.6245,63,-0.4974,65,-0.4679,28,-1.8082,207,1.42565,128,0.60521,126,0.58194,26,-1.7995
ENSG00000176533,GNG7,42,-0.6208,68,0.12890,81,0.40900,60,-0.0465,66,0.08268,38,-0.7523,33,-1.0215,96,0.69957,77,0.32766,81,0.41599,73,0.24452
ENSG00000176490,DIRAS1,124,0.67967,105,0.41231,63,-0.3977,122,0.65787,108,0.45518,99,0.31184,75,-0.1197,48,-0.8109,34,-1.3236,61,-0.4303,58,-0.5156
ENSG00000141873,SLC39A3,52,0.34457,44,0.07400,39,-0.1353,45,0.10742,52,0.31802,50,0.25838,69,0.89681,24,-0.8475,13,-1.7353,28,-0.6030,21,-1.0818
ENSG00000104969,SGTA,79,0.30969,68,0.06357,63,-0.0377,51,-0.3824,87,0.46048,87,0.45827,69,0.10614,66,0.03832,46,-0.5311,46,-0.5175,48,-0.4652
ENSG00000172009,THOP1,58,0.30824,47,-0.0354,44,-0.1444,42,-0.1823,57,0.27730,51,0.10106,59,0.38368,35,-0.4873,44,-0.1161,30,-0.6985,46,-0.0480
ENSG00000172006,ZNF554,19,1.03424,7,-0.6275,16,0.73902,12,0.25788,12,0.26831,9,-0.1493,9,-0.1869,8,-0.3819,4,-1.2795,8,-0.4134,8,-0.3038
ENSG00000104964,TLE5,629,0.27217,688,0.41533,483,-0.1466,726,0.50316,517,-0.0382,321,-0.7715,513,-0.0556,417,-0.3742,470,-0.1890,513,-0.0505,570,0.11380
ENSG00000088256,GNA11,83,0.59426,46,-0.3303,40,-0.5428,54,-0.0867,53,-0.1303,58,0.01161,70,0.34977,46,-0.3427,55,-0.0610,51,-0.1879,62,0.11456
ENSG00000125912,NCLN,38,0.55266,20,-0.4348,25,-0.1307,25,-0.1338,29,0.11335,37,0.48846,35,0.49198,32,0.25796,13,-1.1298,13,-1.0856,21,-0.3878
ENSG00000161082,CELF5,453,1.20984,206,-0.0829,147,-0.6011,195,-0.1716,221,0.02385,334,0.69100,265,0.35411,89,-1.3635,195,-0.1650,78,-1.5579,158,-0.4916
ENSG00000141905,NFIC,104,0.70339,65,-0.0438,50,-0.4525,46,-0.5886,53,-0.3709,37,-0.9075,36,-1.0222,114,0.85901,117,0.90389,64,-0.0695,83,0.32952
ENSG00000129932,DOHH,28,-0.0089,38,0.48770,31,0.17246,16,-0.8721,40,0.53953,29,0.06215,33,0.28965,40,0.54086,20,-0.4933,15,-0.9352,14,-1.0836
ENSG00000105325,FZR1,44,0.52000,49,0.69160,32,0.03590,19,-0.8023,31,-0.0523,37,0.24020,34,0.14811,34,0.10530,27,-0.2443,22,-0.5529,17,-0.9767
ENSG00000161091,MFSD12,48,0.13278,29,-0.6551,67,0.65039,34,-0.4165,34,-0.4328,72,0.76792,61,0.54648,30,-0.6184,35,-0.3529,32,-0.4833,32,-0.5227
ENSG00000064961,HMG20B,6,-0.8680,13,0.20664,3,-2.0299,12,0.07038,12,0.04625,4,-1.5926,8,-0.5104,25,1.28851,23,1.12378,8,-0.5270,14,0.35393
ENSG00000105298,CACTIN,12,0.09670,14,0.40851,13,0.24077,14,0.41759,14,0.40898,13,0.31711,13,0.28156,12,0.08071,7,-0.6503,4,-1.5816,2,-2.0480
ENSG00000186111,PIP5K1C,102,0.25790,62,-0.5121,98,0.20707,97,0.18051,80,-0.1141,95,0.14381,101,0.27015,108,0.35885,57,-0.6308,56,-0.6514,79,-0.1442
ENSG00000183617,MRPL54,38,-0.9942,71,-0.0328,86,0.25115,71,-0.0399,106,0.59811,75,0.04951,72,-0.0302,59,-0.3267,52,-0.5120,97,0.45618,76,0.06312
ENSG00000007264,MATK,31,-0.5140,42,-0.0787,28,-0.6666,60,0.50299,59,0.47437,49,0.16587,50,0.23584,26,-0.8209,31,-0.5423,48,0.13948,52,0.26642
ENSG00000105278,ZFR2,26,0.66965,31,0.99964,24,0.56666,28,0.78271,10,-0.7825,13,-0.4400,11,-0.6527,11,-0.5806,7,-1.3773,12,-0.5654,18,0.14070
ENSG00000167654,ATCAY,284,0.90995,182,0.18701,105,-0.6720,180,0.16761,224,0.51355,170,0.07297,188,0.25679,95,-0.8218,77,-1.1427,114,-0.5413,139,-0.2411
ENSG00000167657,DAPK3,44,0.67271,33,0.24362,16,-0.8578,24,-0.2429,24,-0.2902,28,-0.0096,46,0.84582,39,0.47187,18,-0.7288,14,-1.0934,12,-1.2883
ENSG00000167658,EEF2,324,-0.1149,370,0.09294,251,-0.5071,284,-0.3221,365,0.07388,313,-0.1708,254,-0.5324,492,0.55017,489,0.54095,430,0.33197,359,0.04520
ENSG00000105229,PIAS4,17,0.03643,20,0.26394,10,-0.7263,22,0.37849,20,0.25936,14,-0.3185,24,0.63213,18,0.09074,17,0.00876,9,-0.8992,7,-1.2311
ENSG00000178951,ZBTB7A,386,1.28559,271,0.68278,85,-1.1171,206,0.24171,133,-0.4413,108,-0.7581,134,-0.4698,136,-0.4080,257,0.59585,121,-0.5932,153,-0.2229
ENSG00000126934,MAP2K2,95,-0.4191,107,-0.2268,110,-0.1861,76,-0.7554,213,0.87290,159,0.39890,160,0.45809,95,-0.4043,78,-0.7204,116,-0.0977,118,-0.0835
ENSG00000089847,ANKRD24,15,0.21829,8,-0.6834,13,-0.0185,15,0.26000,18,0.52254,19,0.63143,19,0.67666,3,-2.0378,10,-0.4292,9,-0.5868,7,-0.8797
ENSG00000105255,FSD1,70,0.60348,60,0.34780,37,-0.3973,54,0.18717,86,0.94579,64,0.46417,57,0.31777,26,-0.9124,20,-1.3248,24,-1.0589,19,-1.3829
ENSG00000008382,MPND,30,0.27426,10,-1.3280,19,-0.4225,37,0.58935,17,-0.6313,30,0.26633,31,0.32218,23,-0.1312,22,-0.1942,35,0.51609,19,-0.4391
ENSG00000141985,SH3GL1,52,0.31200,43,-0.0105,45,0.08795,50,0.22996,53,0.33645,53,0.31694,43,0.01538,36,-0.2535,33,-0.4213,40,-0.1076,24,-0.9058
ENSG00000167671,UBXN6,134,0.19854,93,-0.3653,142,0.28999,114,-0.0479,141,0.28006,122,0.05653,140,0.29840,88,-0.4538,82,-0.5581,129,0.14058,91,-0.4088
