Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000131477,RAMP2,191,3.08073,8,-2.3085,15,-1.3657,18,-1.5719,29,-0.3830,40,0.11896
ENSG00000131475,VPS25,50,0.65713,35,0.08757,30,-0.1922,31,-0.1952,15,-1.1883,41,0.37719
ENSG00000183978,COA3,122,-0.3773,135,-0.2240,109,-0.5586,190,0.57265,98,-0.7218,150,-0.0624
ENSG00000126581,BECN1,37,-0.7554,68,0.20465,91,0.67700,59,-0.0572,71,0.26397,50,-0.3215
ENSG00000131467,PSME3,73,-0.0239,74,0.00055,76,0.04709,85,0.41239,79,0.10461,41,-0.9536
ENSG00000266967,AARSD1,42,-0.1506,63,0.50777,41,-0.1956,49,0.16981,50,0.11286,33,-0.5582
ENSG00000198863,RUNDC1,25,-0.3986,58,0.94638,47,0.60725,30,-0.2041,23,-0.5083,27,-0.3292
ENSG00000131469,RPL27,1091,0.37628,487,-0.8863,655,-0.4330,885,0.06730,816,-0.0895,1010,0.28260
ENSG00000108828,VAT1,78,1.41135,43,0.40114,38,0.19377,21,-1.0927,24,-0.5134,42,0.37900
ENSG00000108830,RND2,32,-0.0064,7,-2.3009,31,-0.0439,26,-0.5054,60,1.00356,47,0.69255
ENSG00000188554,NBR1,50,-0.2974,50,-0.2848,93,0.71200,48,-0.5578,77,0.40673,76,0.42365
ENSG00000175906,ARL4D,15,-0.3011,33,1.00721,38,1.21758,14,-0.6144,16,-0.2056,13,-0.4897
ENSG00000067596,DHX8,36,1.39022,21,0.46086,25,0.78525,9,-1.2201,11,-0.5154,17,0.12880
ENSG00000108861,DUSP3,77,-0.9815,180,0.33613,165,0.19250,170,0.42871,143,-0.0359,96,-0.7099
ENSG00000108852,MPP2,31,-1.2106,109,0.76850,61,-0.1759,73,0.18846,66,-0.0371,58,-0.2677
ENSG00000091947,TMEM101,36,0.66448,26,0.14423,21,-0.2066,21,-0.2708,36,0.67294,18,-0.4744
ENSG00000161654,LSM12,37,-0.0176,35,-0.1115,62,0.80777,32,-0.4170,61,0.77742,30,-0.3807
ENSG00000141349,G6PC3,48,-0.3065,47,-0.3696,45,-0.4195,60,0.05670,65,0.14737,71,0.34204
ENSG00000108840,HDAC5,70,-0.6798,58,-0.9620,203,1.03772,98,-0.2594,108,0.00167,132,0.34938
ENSG00000168591,TMUB2,45,-0.2111,50,-0.0394,62,0.29457,44,-0.3753,94,0.98195,47,-0.1540
ENSG00000087152,ATXN7L3,45,-1.2615,118,0.22428,191,1.02522,100,-0.0688,91,-0.1877,92,-0.1926
ENSG00000108312,UBTF,75,-0.0797,114,0.59046,83,0.07827,69,-0.3235,92,0.23328,79,0.00449
ENSG00000108309,RUNDC3A,271,-0.6568,535,0.41470,403,-0.0390,492,0.49993,305,-0.4748,286,-0.6249
ENSG00000013306,SLC25A39,110,1.29508,52,0.03559,48,-0.0650,36,-0.7868,56,0.15859,55,0.13943
ENSG00000030582,GRN,108,0.99706,80,0.49914,41,-0.5504,43,-0.7472,56,-0.0652,73,0.40105
ENSG00000161682,FAM171A2,27,-1.1993,82,0.53697,62,0.08180,58,-0.0247,75,0.39524,55,-0.1244
ENSG00000186566,GPATCH8,19,-0.0685,18,-0.1957,37,1.00122,14,-0.7885,19,-0.0660,28,0.60970
ENSG00000180329,CCDC43,14,-1.0929,26,-0.1091,37,0.43937,29,0.12452,24,-0.2434,30,0.14322
ENSG00000073670,ADAM11,59,-0.3635,133,0.95058,100,0.47147,75,0.01492,48,-0.6690,52,-0.6000
ENSG00000131097,HIGD1B,69,1.98190,5,-2.2279,11,-1.0168,14,-0.9561,7,-1.6166,39,1.06117
ENSG00000108883,EFTUD2,34,-0.5720,85,0.87194,84,0.85893,44,-0.2912,45,-0.1343,38,-0.4474
ENSG00000131095,GFAP,2038,2.28676,115,-2.3968,211,-1.5050,133,-2.7897,255,-1.2199,1462,2.00056
ENSG00000131094,C1QL1,42,-0.4219,15,-1.9883,45,-0.3392,52,-0.1691,175,1.99691,37,-0.6806
ENSG00000172992,DCAKD,19,-0.5282,26,0.00180,35,0.45963,18,-0.8531,50,1.03917,34,0.48389
ENSG00000136448,NMT1,32,-1.3221,139,0.96865,110,0.57801,71,-0.1909,69,-0.1787,70,-0.1710
ENSG00000161714,PLCD3,47,0.57783,18,-0.9550,31,-0.0759,32,-0.0797,9,-1.8945,49,0.71550
ENSG00000186834,HEXIM1,40,-0.5668,58,-0.0058,60,0.04107,60,0.06166,88,0.66511,48,-0.3228
ENSG00000184922,FMNL1,17,-1.2489,55,0.59688,32,-0.2850,50,0.82054,11,-1.7996,27,-0.5846
ENSG00000225190,PLEKHM1,9,-0.6906,14,-0.1294,26,0.88644,14,-0.1277,9,-0.6926,17,0.26647
ENSG00000186868,MAPT,94,-1.6206,421,0.70216,429,0.73601,271,-0.0235,263,-0.0592,222,-0.3585
ENSG00000120071,KANSL1,24,-0.4451,41,0.40437,39,0.32883,28,-0.3407,27,-0.2429,40,0.41297
ENSG00000073969,NSF,232,-1.6592,1409,1.19212,765,0.16801,794,0.40078,479,-0.5660,360,-1.0788
ENSG00000108433,GOSR2,45,0.11541,48,0.24042,41,-0.0084,40,-0.0620,52,0.37521,34,-0.3613
ENSG00000179673,RPRML,20,-0.1131,33,0.67764,33,0.66984,12,-1.3301,36,0.80363,29,0.52806
ENSG00000004897,CDC27,24,-1.4246,96,0.72609,88,0.57883,52,-0.4152,79,0.39329,65,0.09226
ENSG00000141279,NPEPPS,130,0.14477,140,0.26720,96,-0.3277,129,0.22452,82,-0.5679,106,-0.1934
ENSG00000108424,KPNB1,141,0.23591,168,0.52334,213,0.92488,98,-0.5087,83,-0.5872,119,-0.0407
ENSG00000198933,TBKBP1,16,-0.3920,22,0.03834,8,-1.4393,25,0.47825,14,-0.6130,23,0.18700
ENSG00000159111,MRPL10,58,0.40038,43,-0.0651,32,-0.5157,47,0.12957,53,0.27527,36,-0.3790
ENSG00000141295,SCRN2,26,0.42745,14,-0.5068,20,0.02536,16,-0.5163,29,0.61534,24,0.36367
ENSG00000264920,AC018521.5,44,0.24639,21,-0.8490,23,-0.7288,42,0.31487,49,0.42013,32,-0.2498
ENSG00000108439,PNPO,42,0.14716,43,0.17553,40,0.06095,36,-0.1582,35,-0.1588,41,0.12111
ENSG00000108465,CDK5RAP3,35,0.10846,38,0.25450,42,0.40230,22,-0.8790,55,0.84415,39,0.30454
ENSG00000082641,NFE2L1,238,0.73574,191,0.37281,210,0.52498,117,-0.6209,195,0.40828,123,-0.3529
ENSG00000108468,CBX1,76,-0.1873,73,-0.2539,113,0.44666,81,-0.1366,106,0.33978,84,-0.0329
ENSG00000002919,SNX11,13,-0.3939,16,-0.1128,26,0.66225,20,0.36370,18,0.06073,9,-1.0634
ENSG00000136436,CALCOCO2,78,1.64911,9,-1.7149,24,-0.2857,20,-0.8336,24,-0.3179,43,0.68326
ENSG00000159199,ATP5MC1,201,-0.3184,220,-0.1740,145,-0.8229,319,0.78427,182,-0.4734,182,-0.5184
ENSG00000159202,UBE2Z,48,-1.1049,155,0.72016,159,0.75621,90,-0.2687,89,-0.1708,98,-0.0256
ENSG00000159210,SNF8,36,-0.5668,51,-0.0320,42,-0.3299,58,0.29980,48,-0.1276,53,0.01862
ENSG00000198740,ZNF652,21,-0.0076,9,-1.2834,25,0.23597,14,-0.9402,43,1.16734,33,0.79668
ENSG00000167085,PHB,74,-0.2766,88,0.00822,133,0.66985,84,-0.1302,96,0.13719,79,-0.1823
ENSG00000121067,SPOP,35,-0.8180,98,0.78243,86,0.55887,42,-0.8680,111,0.99999,64,0.08771
ENSG00000121073,SLC35B1,17,-1.4132,62,0.54688,45,0.03143,51,0.39487,41,-0.1333,33,-0.4824
ENSG00000136504,KAT7,21,-0.8130,47,0.43027,66,0.97438,31,-0.3643,35,-0.0476,36,0.00175
ENSG00000005884,ITGA3,18,-0.0485,23,0.38060,30,0.80278,18,0.01217,14,-0.3652,12,-0.7123
ENSG00000005882,PDK2,74,-0.6543,142,0.36616,114,0.01018,115,0.05795,136,0.30092,99,-0.2182
ENSG00000167100,SAMD14,22,-0.6095,19,-0.8174,26,-0.3393,36,0.33963,41,0.39941,32,-0.0007
ENSG00000108819,PPP1R9B,110,-0.1656,99,-0.3301,120,-0.0292,121,-0.0266,152,0.35476,129,0.09545
ENSG00000108826,MRPL27,66,-0.2886,53,-0.6080,84,0.08684,90,0.35156,75,-0.0910,72,-0.1632
ENSG00000108829,LRRC59,22,-0.7109,36,0.02978,32,-0.1446,38,0.25447,50,0.56861,27,-0.4589
ENSG00000136444,RSAD1,33,0.97964,17,-0.0784,22,0.31856,21,0.46418,5,-1.9357,7,-1.4010
ENSG00000006282,SPATA20,12,-1.6164,31,-0.1623,34,-0.0281,31,-0.2681,73,1.24112,38,0.14191
ENSG00000154945,ANKRD40,57,-0.3245,52,-0.4678,77,0.15266,56,-0.5297,89,0.38310,107,0.78750
ENSG00000108848,LUC7L3,154,0.81296,129,0.52166,63,-0.5987,56,-1.1615,154,0.81419,125,0.52375
ENSG00000141232,TOB1,111,1.64439,33,-0.3761,29,-0.5462,26,-1.0939,49,0.24924,55,0.50054
ENSG00000008294,SPAG9,101,-0.1102,88,-0.3261,159,0.61079,95,-0.3451,104,-0.0643,135,0.38924
ENSG00000239672,NME1,92,-0.4751,142,0.19684,98,-0.3840,150,0.52378,99,-0.3629,97,-0.4290
ENSG00000243678,NME2,413,0.42494,226,-0.5265,161,-1.0448,371,0.44338,335,0.08634,250,-0.4097
ENSG00000011260,UTP18,31,0.17477,30,0.08990,17,-0.7414,27,-0.0513,36,0.38868,28,0.02523
ENSG00000154975,CA10,40,-1.2026,149,0.86778,56,-0.6990,114,0.77340,53,-0.7796,50,-0.9456
ENSG00000166260,COX11,42,-0.2956,63,0.34876,31,-0.7624,52,0.05612,48,-0.0950,57,0.22537
ENSG00000108924,HLF,187,0.54710,178,0.47074,133,-0.0048,143,0.19323,60,-1.2113,96,-0.5616
ENSG00000108960,MMD,93,-1.6470,385,0.54666,288,0.07707,340,0.62838,159,-0.8389,196,-0.5692
ENSG00000153933,DGKE,40,-0.1134,51,0.24157,41,-0.1012,51,0.44868,42,-0.0600,25,-0.9257
ENSG00000121064,SCPEP1,32,-0.4206,83,1.10230,31,-0.5051,45,0.17394,20,-1.1607,37,-0.2166
ENSG00000121057,AKAP1,37,-0.6117,60,0.13393,26,-1.1303,68,0.60343,45,-0.2975,49,-0.2004
ENSG00000153944,MSI2,79,0.39871,13,-2.2500,60,-0.0359,53,-0.3469,51,-0.2904,102,0.96553
ENSG00000181610,MRPS23,51,-0.3911,70,0.09381,57,-0.2434,72,0.23376,74,0.17662,57,-0.2401
ENSG00000180891,CUEDC1,17,-0.1768,9,-1.1037,23,0.29212,12,-1.0469,25,0.41622,38,1.34008
ENSG00000136451,VEZF1,19,0.15118,10,-0.8675,26,0.64953,8,-1.5940,29,0.81262,34,1.25632
ENSG00000136450,SRSF1,72,0.07859,72,0.08117,78,0.20785,69,-0.0077,84,0.31349,53,-0.4307
ENSG00000264364,DYNLL2,253,-0.5008,375,0.11438,394,0.19712,352,0.02504,499,0.58057,277,-0.3954
ENSG00000005379,TSPOAP1,29,-1.0988,62,0.07750,72,0.32004,63,0.17795,62,0.08541,54,-0.1404
ENSG00000213246,SUPT4H1,82,0.07253,47,-0.7920,55,-0.5411,98,0.68790,41,-0.9784,71,-0.1741
ENSG00000108389,MTMR4,33,-0.3857,76,0.95148,58,0.49836,43,0.02074,24,-0.8909,31,-0.5247
ENSG00000108387,SEPTIN4,82,-0.9700,36,-2.1833,254,0.81165,72,-1.6337,204,0.44793,381,1.87369
ENSG00000108384,RAD51C,22,-0.5018,33,0.15846,25,-0.2664,40,0.83757,9,-1.8142,22,-0.5603
ENSG00000175175,PPM1E,9,-2.0593,43,0.19313,52,0.50207,49,0.74621,41,0.13292,14,-1.6034
ENSG00000108395,TRIM37,68,-1.3497,246,0.64588,156,-0.0910,194,0.45045,186,0.19188,96,-0.9036
ENSG00000182628,SKA2,64,0.62084,27,-0.7305,49,0.21486,35,-0.4895,36,-0.2928,61,0.64543
ENSG00000153982,GDPD1,6,-2.1593,37,0.49477,33,0.31042,25,-0.2043,38,0.51170,30,0.16797
ENSG00000175155,YPEL2,8,-1.9605,42,0.50143,61,1.11924,29,-0.1557,15,-1.1064,34,0.17137
ENSG00000108406,DHX40,47,0.83857,21,-0.4365,39,0.53721,20,-0.7982,37,0.44289,32,0.25089
ENSG00000141367,CLTC,234,-0.8354,577,0.59023,446,0.16926,431,0.19561,390,-0.0423,304,-0.4710
ENSG00000141378,PTRH2,17,-0.4235,34,0.63616,28,0.33594,27,0.44766,11,-1.0564,13,-0.9032
ENSG00000062716,VMP1,99,0.58602,79,0.21560,81,0.26636,59,-0.3793,89,0.42043,56,-0.3375
ENSG00000108443,RPS6KB1,15,-1.0388,34,0.19833,44,0.58839,33,0.20748,15,-1.0211,31,0.00776
ENSG00000167434,CA4,9,-0.9024,21,0.39222,3,-2.5804,22,0.91405,7,-1.1719,15,-0.1870
ENSG00000170832,USP32,8,-1.7618,33,0.27087,49,0.94224,26,-0.1720,49,0.91875,18,-0.7273
ENSG00000062725,APPBP2,21,-1.5909,65,0.09289,102,0.81421,54,-0.3141,89,0.59288,64,0.07424
ENSG00000141376,BCAS3,23,-0.6136,43,0.35884,42,0.31970,31,-0.2746,31,-0.1749,42,0.38372
ENSG00000108510,MED13,33,0.22877,30,0.04374,26,-0.1839,24,-0.4785,29,0.01753,41,0.62004
ENSG00000146872,TLK2,33,0.34860,35,0.43106,24,-0.1898,21,-0.6256,36,0.48234,32,0.29613
ENSG00000170921,TANC2,33,-0.9723,101,0.78038,70,0.18307,66,0.13512,67,0.11037,44,-0.6023
ENSG00000008283,CYB561,42,-0.3024,76,0.66651,83,0.81374,52,0.09874,19,-1.4392,36,-0.5549
ENSG00000136485,DCAF7,49,-0.5236,96,0.53810,85,0.33780,63,-0.2434,67,-0.0464,74,0.12035
ENSG00000136463,TACO1,16,-0.5563,22,-0.1306,33,0.53239,21,-0.3185,36,0.70390,24,0.03677
ENSG00000266173,STRADA,36,0.75665,37,0.77856,26,0.21253,20,-0.2592,23,0.05878,12,-0.9935
ENSG00000136490,LIMD2,24,-0.4177,46,0.60468,42,0.45095,37,0.44793,13,-1.2695,18,-0.9020
ENSG00000108588,CCDC47,81,0.06256,100,0.40359,79,0.02006,73,-0.1620,65,-0.2752,83,0.10925
ENSG00000198231,DDX42,49,-0.3471,81,0.44321,84,0.50092,55,-0.2987,62,0.00352,64,0.06380
ENSG00000087191,PSMC5,125,-0.3256,182,0.26651,157,0.02942,146,-0.1405,206,0.46925,147,-0.0770
ENSG00000266402,SNHG25,263,0.83759,73,-1.1730,104,-0.6415,112,-0.7956,131,-0.2833,299,1.24756
ENSG00000136478,TEX2,41,-0.5970,81,0.48860,56,-0.0999,63,0.15079,43,-0.5094,60,0.01530
ENSG00000108654,DDX5,382,0.38821,362,0.30407,261,-0.2198,288,-0.1020,286,-0.0739,283,-0.1027
ENSG00000108854,SMURF2,29,0.94721,16,-0.0014,6,-1.5565,12,-0.7461,17,0.10870,26,0.84575
ENSG00000120063,GNA13,38,0.40256,15,-1.0390,21,-0.5271,24,-0.4794,33,0.18471,48,0.91852
ENSG00000154229,PRKCA,56,-1.4103,156,0.16748,88,-0.7329,177,0.68675,75,-0.9620,142,0.02385
ENSG00000075461,CACNG4,15,-0.4496,9,-1.2567,33,0.78888,20,-0.0180,19,-0.0728,23,0.22357
ENSG00000198265,HELZ,35,-0.0165,42,0.25112,57,0.76501,28,-0.6110,40,0.16308,40,0.21219
ENSG00000197170,PSMD12,60,-0.4338,85,0.10164,90,0.19919,70,-0.3080,181,1.37729,53,-0.6683
ENSG00000154217,PITPNC1,42,-0.2134,19,-1.3959,70,0.59082,32,-0.9452,103,1.25894,69,0.64533
ENSG00000130935,NOL11,16,-0.3946,29,0.51139,26,0.34307,21,0.00710,20,-0.0968,17,-0.3246
ENSG00000171634,BPTF,200,1.71448,50,-0.5787,60,-0.3071,42,-1.2150,89,0.30659,97,0.51615
ENSG00000186665,C17orf58,0,-6.6943,18,0.35065,8,-0.8401,17,0.38624,14,-0.0989,18,0.39642
ENSG00000182481,KPNA2,40,-0.3265,70,0.56721,54,0.14652,48,-0.0479,43,-0.2226,47,-0.0953
ENSG00000196704,AMZ2,55,-1.0125,132,0.35482,95,-0.1622,117,0.28275,91,-0.2318,102,-0.0624
ENSG00000108946,PRKAR1A,346,-0.2771,607,0.62293,515,0.35313,416,0.02037,383,-0.1203,306,-0.5128
ENSG00000154265,ABCA5,29,-0.1429,53,0.82755,20,-0.6839,39,0.55545,16,-1.0055,19,-0.8508
ENSG00000234899,SOX9-AS1,13,-0.6255,4,-2.1981,23,0.27599,16,-0.4418,36,1.01523,28,0.67163
ENSG00000125398,SOX9,40,-0.7414,33,-1.0398,48,-0.4616,46,-0.7852,43,-0.6125,158,1.83460
ENSG00000180616,SSTR2,161,1.14051,102,0.38015,230,1.79696,31,-1.9801,41,-1.0417,100,0.39077
ENSG00000166685,COG1,35,-0.4990,71,0.64280,60,0.36565,49,0.08231,42,-0.2050,36,-0.4953
ENSG00000133193,FAM104A,5,-2.1080,35,0.74773,29,0.41785,22,-0.0215,16,-0.4596,24,0.14340
ENSG00000179604,CDC42EP4,71,0.37919,25,-1.2443,36,-0.6702,42,-0.6725,41,-0.4794,117,1.43315
ENSG00000172809,RPL38,1905,0.10003,873,-1.1060,1600,-0.1756,1759,-0.0444,2144,0.29017,2180,0.35728
ENSG00000141540,TTYH2,31,-0.4489,10,-2.1169,57,0.50070,17,-1.8283,39,-0.1040,117,2.22806
ENSG00000170412,GPRC5C,59,1.78211,1,-3.5950,7,-1.6787,11,-1.3660,35,0.86680,35,0.99559
ENSG00000109062,SLC9A3R1,55,-0.4171,21,-1.8426,43,-0.7924,65,-0.2947,68,-0.1023,144,1.33280
ENSG00000109065,NAT9,0,-6.6148,24,0.86985,14,0.08122,16,0.49087,7,-1.0194,12,-0.1969
ENSG00000161509,GRIN2C,13,-1.9100,16,-1.6438,26,-0.8942,46,-0.0765,48,0.01872,94,1.33105
ENSG00000167861,HID1,35,-0.7551,95,0.83593,65,0.20766,61,0.20926,53,-0.1149,35,-0.7904
ENSG00000167862,MRPL58,18,-0.5883,24,-0.1680,26,-0.0525,35,0.80226,15,-0.8914,18,-0.6447
ENSG00000180901,KCTD2,46,-0.8868,117,0.58844,129,0.75201,82,0.02427,61,-0.4469,65,-0.3693
ENSG00000167863,ATP5PD,298,-0.1952,278,-0.3036,210,-0.7369,409,0.56126,293,-0.2197,292,-0.2489
ENSG00000125458,NT5C,32,0.63841,7,-1.7358,20,-0.1028,20,-0.2244,17,-0.4101,32,0.69563
ENSG00000189159,JPT1,80,-1.1316,235,0.55067,132,-0.3702,203,0.57347,161,-0.0577,106,-0.7665
ENSG00000188612,SUMO2,335,-0.0133,352,0.06766,267,-0.3649,354,0.12667,350,0.05710,320,-0.0940
ENSG00000125447,GGA3,24,-0.8978,68,0.75717,48,0.18393,46,0.18960,34,-0.3648,33,-0.4117
ENSG00000125445,MRPS7,67,-0.5767,80,-0.2888,96,-0.0035,108,0.29748,119,0.32779,81,-0.2954
ENSG00000177885,GRB2,69,-1.1148,213,0.65383,175,0.33377,150,0.13435,109,-0.4139,126,-0.2174
ENSG00000177728,TMEM94,57,-0.4153,84,0.19672,44,-0.8160,71,-0.1063,91,0.31996,92,0.39691
ENSG00000177303,CASKIN2,30,0.54269,4,-2.3311,24,0.19608,14,-1.0317,14,-0.6418,48,1.58971
ENSG00000161526,SAP30BP,60,0.25134,54,0.10441,28,-0.9129,57,0.33077,25,-1.0968,53,0.07542
ENSG00000132475,H3F3B,507,0.84896,189,-0.7288,222,-0.4825,249,-0.4708,312,0.05468,422,0.61618
ENSG00000132471,WBP2,246,-0.5394,491,0.55522,507,0.60940,323,-0.1884,335,-0.0584,316,-0.1680
ENSG00000204316,MRPL38,44,-0.4536,75,0.40979,76,0.42972,55,-0.1566,54,-0.1195,59,0.01998
ENSG00000161533,ACOX1,41,-0.3347,51,-6.5608,58,0.22109,50,-0.0596,31,-0.7680,65,0.43853
ENSG00000257949,TEN1,22,0.23531,15,-0.3072,21,0.19490,19,0.06341,20,0.08039,16,-0.2645
ENSG00000167881,SRP68,58,0.09364,70,0.37543,45,-0.3265,51,-0.1743,61,0.16999,57,0.06845
ENSG00000182473,EXOC7,84,0.25737,76,0.11322,80,0.18816,61,-0.3601,66,-0.1114,84,0.30129
ENSG00000141576,RNF157,51,-0.6064,62,-0.3133,103,0.48958,75,-0.0346,98,0.42045,72,-0.0758
ENSG00000185262,UBALD2,29,-0.4211,47,0.32480,67,0.90685,29,-0.6269,41,0.11177,45,0.28696
ENSG00000161542,PRPSAP1,53,0.64501,40,0.19261,36,0.01761,31,-0.3612,45,0.37571,32,-0.2014
ENSG00000175931,UBE2O,5,-3.6039,96,0.81156,93,0.76070,64,0.26044,47,-0.3362,40,-0.6413
ENSG00000161544,CYGB,20,-0.6724,13,-1.2430,49,0.74785,17,-1.3070,129,2.59446,22,-0.5961
ENSG00000163597,SNHG16,50,0.49496,41,0.18660,15,-1.3588,42,0.35010,19,-1.0261,35,-0.0682
ENSG00000182534,MXRA7,200,0.41900,80,-1.0012,173,0.18450,149,-0.0853,193,0.36511,151,-0.0332
ENSG00000181038,METTL23,14,-0.4913,19,-0.0733,15,-0.4708,23,0.44132,14,-0.5227,20,0.01687
ENSG00000161547,SRSF2,66,-1.0463,163,0.36495,142,0.14478,141,0.22352,127,-0.0324,113,-0.2444
ENSG00000092931,MFSD11,16,-0.3037,15,-0.4049,20,0.05353,17,-0.3032,30,0.73255,23,0.30347
ENSG00000167889,MGAT5B,31,-0.8462,69,0.41072,20,-1.5060,78,1.20955,31,-0.8238,25,-1.2749
ENSG00000129657,SEC14L1,93,0.37503,62,-0.2671,36,-1.0719,80,0.22561,81,0.15562,68,-0.1245
ENSG00000184640,SEPTIN9,59,0.25330,51,0.01840,67,0.45878,44,-0.3132,39,-0.3758,57,0.23837
ENSG00000078687,TNRC6C,36,-0.6071,81,0.68679,68,0.41421,43,-0.4832,62,0.24443,59,0.19464
ENSG00000108639,SYNGR2,83,2.23443,13,-0.8761,37,0.75673,8,-2.1387,17,-0.5204,33,0.65719
ENSG00000183077,AFMID,21,-0.2142,29,0.27791,32,0.44522,25,0.07046,25,0.07605,17,-0.5645
ENSG00000087157,PGS1,33,0.38090,33,0.37343,31,0.28226,25,-0.0864,25,-0.1022,20,-0.4886
ENSG00000108669,CYTH1,45,0.17638,41,0.03262,36,-0.1882,35,-0.3682,73,0.95852,38,-0.1180
ENSG00000035862,TIMP2,246,-0.1191,166,-0.7316,415,0.72863,228,-0.3835,477,0.96289,239,-0.1817
ENSG00000108679,LGALS3BP,94,1.37227,10,-2.1647,39,-0.0696,20,-1.5495,62,0.65731,75,1.13331
ENSG00000171302,CANT1,34,-0.0866,54,0.63991,45,0.34364,30,-0.4540,58,0.75967,28,-0.4076
ENSG00000167281,RBFOX3,53,-0.9478,166,0.86589,147,0.67111,94,-0.0911,90,-0.1321,73,-0.4895
ENSG00000141582,CBX4,30,-0.3967,55,0.53145,50,0.37598,31,-0.5607,60,0.69166,41,0.06093
ENSG00000171298,GAA,31,-0.0852,42,0.37241,42,0.36640,26,-0.5630,54,0.78524,32,-0.0432
ENSG00000141543,EIF4A3,31,-0.0045,46,0.63469,25,-0.3639,27,-0.3305,32,0.04597,36,0.26465
ENSG00000181045,SLC26A11,19,-0.6710,28,-0.0727,34,0.24534,24,-0.5048,68,1.42048,27,-0.1490
ENSG00000173818,ENDOV,17,-0.3087,22,0.06867,19,-0.1552,23,0.21756,20,-0.0628,19,-0.1332
ENSG00000171246,NPTX1,194,-1.8745,1511,1.37939,712,0.10849,643,-0.0886,543,-0.3176,571,-0.2653
ENSG00000141564,RPTOR,7,-1.9585,42,0.76784,28,0.10348,26,-0.0463,35,0.46128,24,-0.1714
ENSG00000176108,CHMP6,18,0.15460,15,-0.0833,21,0.41486,16,0.01991,15,-0.1353,14,-0.2818
ENSG00000226137,BAIAP2-DT,29,-0.8090,58,0.23453,52,0.06330,60,0.51374,35,-0.5268,38,-0.4743
ENSG00000175866,BAIAP2,116,-0.9903,513,1.41528,214,-0.0536,235,0.16810,113,-1.0363,150,-0.6560
ENSG00000181409,AATK,33,-1.3978,87,0.09355,144,0.92540,57,-0.8347,156,1.06831,97,0.30685
ENSG00000224877,NDUFAF8,142,-0.8223,133,-0.9279,148,-0.7661,283,0.44412,249,0.04669,288,0.31048
ENSG00000157637,SLC38A10,58,1.00049,32,0.01740,28,-0.1534,25,-0.5177,22,-0.5283,39,0.39508
ENSG00000266074,BAHCC1,7,-1.2994,13,-0.3153,31,1.05217,20,0.56103,7,-1.2966,11,-0.6473
ENSG00000184009,ACTG1,1286,-0.0365,1593,0.30649,1251,-0.0796,1341,0.05173,1061,-0.3382,1287,-0.0382
ENSG00000182446,NPLOC4,50,0.29650,67,0.76606,40,-0.0844,40,-0.1379,23,-0.9344,41,-0.0332
ENSG00000204237,OXLD1,36,0.19272,34,0.12164,26,-0.2851,35,0.26562,19,-0.7812,29,-0.1378
ENSG00000214087,ARL16,50,-0.3513,58,-0.1147,63,0.02580,65,0.13011,63,0.02528,62,-0.0077
ENSG00000185359,HGS,43,-0.8615,69,-0.1518,124,0.80279,78,0.07269,81,0.11338,63,-0.3096
ENSG00000262814,MRPL12,62,-0.3217,70,-0.1334,104,0.49400,79,0.10684,77,0.01225,65,-0.2839
ENSG00000225663,MCRIP1,116,-0.3098,141,-0.0044,168,0.27502,138,-0.0706,142,0.00506,151,0.10703
ENSG00000185624,P4HB,106,-0.1253,156,0.50508,88,-0.4030,106,-0.1856,159,0.52757,108,-0.0915
ENSG00000141522,ARHGDIA,173,-0.3411,276,0.39988,306,0.56782,206,-0.1192,182,-0.2620,201,-0.1168
ENSG00000183684,ALYREF,34,0.74748,17,-0.3666,8,-1.4443,25,0.40191,18,-0.2680,17,-0.3541
ENSG00000141552,ANAPC11,227,-0.0966,153,-0.7045,136,-0.8923,280,0.41741,233,-0.0554,254,0.08768
ENSG00000185813,PCYT2,49,-0.2821,96,0.77992,70,0.27375,47,-0.5672,64,0.12997,69,0.26725
ENSG00000197063,MAFG,47,-0.4072,71,0.25511,95,0.73212,62,0.07812,54,-0.1951,44,-0.5411
ENSG00000169696,ASPSCR1,28,0.11375,26,-0.0140,31,0.25372,26,0.03365,23,-0.1924,24,-0.1702
ENSG00000169689,CENPX,58,-0.1897,55,-0.2891,58,-0.2046,75,0.33849,29,-1.2519,77,0.26305
ENSG00000169750,RAC3,24,-0.7637,42,0.07631,55,0.51727,41,0.09834,69,0.89441,21,-1.0726
ENSG00000169738,DCXR,144,-0.1994,74,-1.2093,123,-0.4521,164,0.00956,216,0.44385,211,0.46221
ENSG00000169733,RFNG,33,-0.0554,45,0.45722,38,0.16529,33,-0.0987,31,-0.1606,32,-0.1083
ENSG00000169727,GPS1,79,-0.3237,103,0.08097,117,0.28867,102,0.11246,68,-0.5600,99,0.02155
ENSG00000169718,DUS1L,52,0.58047,62,0.86516,51,0.55167,31,-0.3782,20,-0.8958,29,-0.3747
ENSG00000169710,FASN,107,-0.5838,164,0.07973,190,0.31240,156,-0.0093,144,-0.1249,167,0.11959
ENSG00000141551,CSNK1D,64,-0.6127,135,0.55103,102,0.09699,104,0.22413,88,-0.1346,72,-0.4796
